pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
aer	vzduchu	aer	vzduch	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
aer	vzduch	aer	vzduch	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
standard	štandardný	standard	štandardný	ADJ	ADJ;INAN;NOM;MASC;SG
standard	štandardné	standard	štandardný	ADJ	ADJ;NOM;NEUT;SG
solid	pevný	solid	pevný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
solid	pevné	solid	pevný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
solid	pevná	solid	pevný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sezon	sezóna	sezon	sezón	N;INDF;MASC;SG	N;NOM;FEM;SG
sezon	sezónu	sezon	sezón	N;INDF;MASC;SG	N;ACC;FEM;SG
anunțat	oznámené	anunța	oznámený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
anunțat	ohlásené	anunța	ohlásený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cazuri	prípady	caz	prípad	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
cazuri	prípadoch	caz	prípad	N;INDF;FEM;PL	N;INAN;INS;MASC;PL
cazuri	prípadov	caz	prípad	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
cazuri	puzdrá	caz	puzdrať	N;INDF;FEM;PL	N;NOM;FEM;PL
munte	hora	munte	hora	N;INDF;MASC;SG	N;NOM;FEM;SG
descoperă	objavovať	descoperi	objavovať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
descoperă	objaviť	descoperi	objaviť	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
conducător	vládca	conducător	vládca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
conducător	vládcu	conducător	vládca	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
conducător	vodca	conducător	vodca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
conducător	líder	conducător	líder	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
spațiu	priestor	spațiu	priestor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
spațiu	priestoru	spațiu	priestor	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
bas	basa	bas	basa	N;INDF;MASC;SG	N;NOM;FEM;SG
opt	ôsmimi	opt	osem	NUM;PL	NUM;INS;MASC;PL
opt	ôsmich	opt	osem	NUM;PL	NUM;GEN;MASC;PL
încearcă	vyskúšať	încerca	vyskúšať	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
încearcă	skúsiť	încerca	skúsiť	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
reprezentat	zastúpené	reprezenta	zastúpený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
reprezentat	zastúpená	reprezenta	zastúpený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
reprezentat	zastúpený	reprezenta	zastúpený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
teren	pole	teren	pole	N;INDF;MASC;SG	N;NOM;NEUT;SG
teren	pozemok	teren	pozemok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
teren	pôda	teren	pôda	N;INDF;MASC;SG	N;NOM;FEM;SG
teren	terénu	teren	terén	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
teren	teréne	teren	terén	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
teren	terén	teren	terén	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
marcat	označené	marca	označený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
marcat	označená	marca	označený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
utilizat	použité	utilizat	použitý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utilizat	používané	utilizat	používaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
utilizat	použitý	utilizat	použitý	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
utilizat	použitá	utilizat	použitý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
produce	vyrobiť	produce	vyrobiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
produce	vyrábať	produce	vyrábať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
produce	produkovať	produce	produkovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
produce	vyrába	produce	vyrábať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
produce	produkuje	produce	produkovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
france	francúzska	francă	francúzsky	N;INDF;MASC;SG	N;NOM;FEM;SG
cult	kult	cult	kult	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
control	kontrola	control	kontrola	N;INDF;MASC;SG	N;NOM;FEM;SG
control	ovládanie	control	ovládanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
preot	kňaz	preot	kňaz	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
preot	kňaza	preot	kňaz	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
fişier	súboru	fişier	súbor	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
fişier	súbor	fişier	súbor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
păstrează	držať	păstra	držať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
păstrează	uchovávať	păstra	uchovávať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
păstrează	ponechať	păstra	ponechať	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
păstrează	zachovať	păstra	zachovať	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
prezentat	prezentované	prezenta	prezentovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	predstavené	prezenta	predstavený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	predložené	prezenta	predložený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	predkladané	prezenta	predkladaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	predstavený	prezenta	predstavený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
prezentat	predložený	prezenta	predložený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
prezentat	predkladané	prezenta	predkladaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	predložené	prezenta	predložený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	odovzdané	prezenta	odovzdaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
animale	zvierat	animal	zviera	N;INDF;FEM;PL	N;GEN;NEUT;PL
animale	zvieratám	animal	zviera	N;INDF;FEM;PL	N;DAT;NEUT;PL
animale	zvieratá	animal	zviera	N;INDF;FEM;PL	N;NOM;NEUT;PL
animale	živočíchy	animal	živočíchy	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
producător	výrobca	producător	výrobca	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
producător	producenta	producător	producent	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
producător	producent	producător	producent	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
producător	výrobcu	producător	výrobec	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
producător	výrobca	producător	výrobca	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
producător	výrobcu	producător	výrobec	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
relativ	relatívne	relativ	relatívny	ADV	ADV
material	materiál	material	materiál	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
regiuni	regióny	regiune	región	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
dolari	doláre	dolar	dolár	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
dolari	dolárov	dolar	dolár	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
umane	ľudských	uman	ľudský	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
natural	prirodzený	natural	prirodzený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
natural	prírodný	natural	prírodný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
natural	prirodzené	natural	prirodzený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
natural	prírodné	natural	prírodný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
natural	prírodná	natural	prírodný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
înregistrat	zaznamenaný	înregistrat	zaznamenaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
înregistrat	zaznamenané	înregistrat	zaznamenaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrat	zaznamenaná	înregistrat	zaznamenaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
înregistrat	registrované	înregistrat	registrovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrat	zapísané	înregistrat	zapísaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrat	zaregistrované	înregistrat	zaregistrovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrat	registrovaný	înregistrat	registrovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
preluat	získané	prelua	získaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
turci	turci	turc	turec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
acțiuni	akcie	acțiune	akcia	N;INDF;FEM;PL	N;NOM;FEM;PL
acțiuni	podiely	acțiune	podiel	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
acțiuni	zdieľania	acțiune	zdieľanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
acțiuni	akcie	acțiune	akcia	N;INDF;FEM;PL	N;NOM;FEM;PL
acțiuni	činy	acțiune	čin	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
vine	prichádza	veni	prichádzať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
vine	príde	veni	prísť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
răspuns	odpoved	răspuns	odpoved	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	odpoveď	răspuns	odpoveď	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	odpovedz	răspuns	odpovedz	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	odpoveď	răspuns	odpoveď	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	odpoveď	răspuns	odpoveď	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	odozva	răspuns	odozva	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	reakcia	răspuns	reakcia	N;INDF;MASC;SG	N;NOM;FEM;SG
rezultate	výsledkoch	rezultat	výsledok	N;INDF;FEM;PL	N;INAN;INS;MASC;PL
rezultate	výsledky	rezultat	výsledok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
rezultate	výsledkov	rezultat	výsledok	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
rezultate	vysledky	rezultat	vysledok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
discuții	diskusie	discuție	diskusie	N;INDF;FEM;PL	N;NOM;FEM;PL
discuții	diskusie	discuție	diskusie	N;INDF;FEM;PL	N;NOM;FEM;PL
discuții	diskusií	discuție	diskusia	N;INDF;FEM;PL	N;GEN;FEM;PL
economic	hospodárska	economic	hospodársky	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
economic	ekonomické	economic	ekonomický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
economic	hospodárske	economic	hospodársky	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
economic	ekonomická	economic	ekonomický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
economic	ekonomický	economic	ekonomický	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
economic	hospodársky	economic	hospodársky	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
economic	ekonomické	economic	ekonomický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
obiecte	objekty	obiect	objekt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
obiecte	objektov	obiect	objekt	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
obiecte	predmety	obiect	predmet	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
acasă	doma	acasă	doma	ADV	ADV
acasă	domov	acasă	domov	ADV	ADV
consilier	poradca	consilier	poradca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
consilier	poradca	consilier	poradca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
consilier	poradca	consilier	poradca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
consilier	poradca	consilier	poradca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
sfârșit	koniec	sfârșit	koniec	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
secretar	tajomník	secretar	tajomník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
secretar	sekretárka	secretar	sekretárka	N;INDF;MASC;SG	N;NOM;FEM;SG
maxim	maximálny	maxim	maximálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
maxim	maximálna	maxim	maximálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
maxim	maximálna	maxim	maximálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
maxim	maximálny	maxim	maximálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
transport	preprava	transport	preprava	N;INDF;MASC;SG	N;NOM;FEM;SG
transport	prevoz	transport	prevoz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
transport	doprava	transport	doprava	N;INDF;MASC;SG	N;NOM;FEM;SG
transport	preprava	transport	preprava	N;INDF;MASC;SG	N;NOM;FEM;SG
transport	transport	transport	transport	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
transport	doprava	transport	doprava	N;INDF;MASC;SG	N;NOM;FEM;SG
menționat	spomenuté	menționat	spomenutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
lei	levy	leu	lev	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
lei	levov	leu	lev	N;INDF;MASC;PL	N;ANIM;GEN;MASC;PL
grupuri	skupinách	grup	skupina	N;INDF;FEM;PL	N;GEN;FEM;PL
grupuri	skupín	grup	skupina	N;INDF;FEM;PL	N;GEN;FEM;PL
grupuri	skupiny	grup	skupina	N;INDF;FEM;PL	N;NOM;FEM;PL
studiu	štúdium	studiu	štúdium	N;INDF;MASC;SG	N;NOM;NEUT;SG
fier	železo	fier	železo	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
motive	dôvodov	motiv	dôvod	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
motive	príčiny	motiv	príčina	N;INDF;FEM;PL	N;NOM;FEM;PL
motive	dôvody	motiv	dôvod	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
motive	dôvody	motiv	dôvod	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
pian	piano	pian	piano	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pian	klavír	pian	klavír	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
păstrat	držané	păstra	držaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ucis	zavraždená	ucis	zavraždený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ucis	zavraždený	ucis	zavraždený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ucis	zabitý	ucis	zabitý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
știe	nevie	ști	vedieť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;NEG;PRS;FIN
știe	pozná	ști	poznať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
știe	vie	ști	vedieť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
comun	časté	comun	častý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
soldați	vojaci	soldat	vojaci	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
soldați	vojakov	soldat	vojak	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
știu	vedieť	ști	vedieť	V;IND;SG;1;PRS;FIN	V;IPFV;POS;NFIN
știu	poznať	ști	poznať	V;IND;SG;1;PRS;FIN	V;IPFV;POS;NFIN
știu	viem	ști	vedieť	V;IND;SG;1;PRS;FIN	V;IPFV;IND;SG;1;POS;PRS;FIN
comentariu	komentár	comentariu	komentár	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
king	kráľ	king	kráľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
king	kráľa	king	kráľ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
king	král	king	král	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
viitor	budúca	viitor	budúci	N;INDF;MASC;SG	N;NOM;FEM;SG
viitor	budúcnosti	viitor	budúcnosť	N;INDF;MASC;SG	N;DAT;FEM;SG
viitor	budúcnosť	viitor	budúcnosť	N;INDF;MASC;SG	N;NOM;FEM;SG
viitor	budúce	viitor	budúci	N;INDF;MASC;SG	N;NOM;NEUT;SG
tânăr	mladé	tânăr	mladý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
tânăr	mladá	tânăr	mladý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
bronz	bronz	bronz	bronz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
episcop	biskup	episcop	biskup	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
habsburg	habsburg	habsburg	habsburg	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
încheiat	dokončená	încheia	dokončený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
încheiat	ukončené	încheia	ukončený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
încheiat	vyplnený	încheia	vyplnený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
încheiat	dokončené	încheia	dokončený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
încheiat	vyplnené	încheia	vyplnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
încheiat	ukončené	încheia	ukončený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
opere	opier	operă	opier	N;INDF;FEM;PL	N;GEN;FEM;PL
retras	odňaté	retrage	odňatý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
retras	odobraté	retrage	odobratý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
retras	stiahnuté	retrage	stiahnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sediu	veliteľstvo	sediu	veliteľstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
sediu	štáb	sediu	štáb	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
sediu	sídlo	sediu	sídlo	N;INDF;MASC;SG	N;NOM;NEUT;SG
sediu	ústredie	sediu	ústredie	N;INDF;MASC;SG	N;NOM;NEUT;SG
introdus	zavedená	introduce	zavedený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
introdus	zavedené	introduce	zavedený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
introdus	zavedený	introduce	zavedený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
introdus	vložená	introduce	vložený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
introdus	vložené	introduce	vložený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
medic	lekára	medic	lekár	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
medic	lekárovi	medic	lekár	N;INDF;MASC;SG	N;ANIM;DAT;MASC;SG
medic	liečiteľ	medic	liečiteľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
medic	lekár	medic	lekár	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
medic	medik	medic	medik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
comandant	veliteľ	comandant	veliteľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
comandant	veliteľka	comandant	veliteľka	N;INDF;MASC;SG	N;NOM;FEM;SG
maramureș	maramureș	maramureș	maramure	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
bărbați	mužov	bărbat	muž	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
bărbați	muži	bărbat	muž	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
bărbați	pánske	bărbat	pánsky	N;INDF;MASC;PL	N;NOM;FEM;PL
documente	dokumenty	document	dokument	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
documente	doklady	document	doklad	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
documente	dokumentov	document	dokument	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
documente	písomnosti	document	písomnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
inclus	zaradené	include	zaradený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inclus	zahrnuté	include	zahrnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inclus	zahrnutý	include	zahrnutý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
volum	objem	volum	objem	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
volum	zväzok	volum	zväzok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
volum	hlasitosť	volum	hlasitosť	N;INDF;MASC;SG	N;NOM;FEM;SG
meciuri	zápasy	meci	zápas	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
meciuri	zhody	meci	zhod	N;INDF;FEM;PL	N;NOM;FEM;PL
meciuri	zápalky	meci	zápalka	N;INDF;FEM;PL	N;NOM;FEM;PL
corp	tele	corp	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
corp	orgán	corp	orgán	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
corp	telo	corp	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
servicii	služby	serviciu	služba	N;INDF;FEM;PL	N;NOM;FEM;PL
servicii	služieb	serviciu	služba	N;INDF;FEM;PL	N;GEN;FEM;PL
servicii	služby	serviciu	služba	N;INDF;FEM;PL	N;NOM;FEM;PL
desfășurat	nasadený	desfășura	nasadený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
house	house	hou	hous	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
house	domček	hou	domček	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
house	dom	hou	dom	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
caracter	znak	caracter	znak	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
caracter	postava	caracter	postava	N;INDF;MASC;SG	N;NOM;FEM;SG
caracter	charakter	caracter	charakter	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
caracter	postavu	caracter	postava	N;INDF;MASC;SG	N;ACC;FEM;SG
numără	počítať	număra	počítať	V;IND;SG;3;PST;FIN	V;IPFV;POS;NFIN
numără	spočítať	număra	spočítať	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
teritoriu	územie	teritoriu	územie	N;INDF;MASC;SG	N;NOM;NEUT;SG
teritoriu	teritórium	teritoriu	teritórium	N;INDF;MASC;SG	N;NOM;NEUT;SG
south	juhu	south	juh	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
south	juh	south	juh	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
înlocuit	nahradený	înlocui	nahradený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
înlocuit	nahradená	înlocui	nahradený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
înlocuit	vymenené	înlocui	vymenený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
înlocuit	nahradené	înlocui	nahradený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
săptămâni	týždňov	săptămână	týždeň	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
săptămâni	týždne	săptămână	týždeň	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
marin	mariňák	marin	mariňák	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
marin	námorník	marin	námorník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
marin	marine	marin	marin	N;INDF;MASC;SG	N;NOM;FEM;SG
albume	albumy	album	album	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
albume	albumov	album	album	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
oscar	oskar	oscar	oskar	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
oscar	oscara	oscar	oscar	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
conflict	konfliktom	conflict	konflikt	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
conflict	konflikt	conflict	konflikt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
următor	nasledujúci	următor	nasledujúci	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
următor	ďalší	următor	ďalší	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
următor	ďalšie	următor	ďalší	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
următor	ďalšia	următor	ďalší	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
jocuri	zápasy	joc	zápas	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
jocuri	hry	joc	hra	N;INDF;FEM;PL	N;NOM;FEM;PL
jocuri	hier	joc	hier	N;INDF;FEM;PL	N;GEN;FEM;PL
categorii	kategórie	categorie	kategória	N;INDF;FEM;PL	N;NOM;FEM;PL
categorii	kategórie	categorie	kategória	N;INDF;FEM;PL	N;NOM;FEM;PL
