evakuasi	اخراج	evakuasi	اخراج	N;SG	N;NOM;MASC;SG;3
malapetaka	ملامت	malapetaka	ملامت	N;SG	N;NOM;FEM;SG;3
konsolidasi	استحکام	konsolidasi	استحکام	N	N;NOM;MASC;SG;3
manifestasi	ظہور	manifestasi	ظہور	N	N;NOM;MASC;SG;3
tautan	واسطہ	tautan	واسطہ	N;SG	N;NOM;MASC;SG;3
alarm	ہول	alarm	ہول	N;SG	N;NOM;MASC;SG;3
resistance	رکاوٹ	resistance	رکاوٹ	N	N;NOM;MASC;SG;3
verbal	توہین	verbal	توہین	N	N;NOM;MASC;SG;3
verbal	باتونی	verbal	باتونی	N	N;NOM;MASC;SG;3
bangau	جرّثقیل.	bangau	جرّثقیل.	N	N
proporsional	متناسب.	proporsional	متناسب.	ADJ;SG	ADJ
siku	آلہ	siku	آلہ	N;SG	N;NOM;MASC;SG;3
gigih	متواتر	gigih	متواتر	ADJ;SG	ADJ
gigih	قائم	gigih	قائم	ADJ;SG	ADJ
meluncur	کھسکنا	menluncur	کھسک	V;SG;ACT	V;NFIN;ACT
meluncur	ٹھیلنا	menluncur	ٹھیلنا	V;SG;ACT	V;SG;NFIN;ACT
musnah	(	musnah	(		
musnah	(	musnah	(		
kurma	ہتھیلی	kurma	ہتھیلی	N;SG	N;NOM;FEM;SG;3
ampuh	طاقتور	ampuh	طاقتور	ADJ;SG	ADJ
gampang	آسودہ	gampang	آسودہ	ADJ;SG	ADJ
gampang	سہل	gampang	سہل	ADJ;SG	ADJ
gampang	آسان	gampang	آسان	ADJ;SG	ADJ
gampang	آسودہ	gampang	آسودہ	ADJ;SG	ADJ
akhlak	فعالیت	akhlak	فعالیت	N;SG	N;NOM;MASC;SG;3
akhlak	کہاوت	akhlak	کہاوت	N;SG	N;NOM;MASC;SG;3
kebangsawanan	شرافت	kebangsawanan	شرافت	N;SG	N;NOM;MASC;SG;3
pengulangan	تکرار	penulangan	تکرار	N;SG	N;NOM;MASC;SG;3
preferensi	برتری	preferensi	برتری	N;SG	N;NOM;MASC;SG;3
preferensi	برتری	preferensi	برتری	N;SG	N;NOM;MASC;SG;3
preferensi	ترجیح	preferensi	ترجیح	N;SG	N;NOM;MASC;SG;3
kemandirian	استقلال.	kemandirian	استقلال.	N;SG	N;NOM;MASC;SG;3
memperbarui	دینا	menperbarui	دے	V;SG;ACT	V;MASC;SG;NFIN;ACT
memperbarui	بتانا	menperbarui	بتا	V;SG;ACT	V;MASC;SG;NFIN;ACT
memperbarui	دہرانا	menperbarui	دہرانا	V;SG;ACT	V;MASC;SG;V.PTCP;ACT
pertapa	راہب	pertapa	راہب	N	N;NOM;MASC;SG;3
akomodasi	موافقت	akomodasi	موافقت	N;SG	N;NOM;MASC;SG;3
adopsi	اخذ	adopsi	اخذ	N;SG	N;NOM;MASC;SG;3
adopsi	قبولیت	adopsi	قبولیت	N;SG	N;NOM;MASC;SG;3
adopsi	منظوری	adopsi	منظوری	N;SG	N;NOM;MASC;SG;3
gadget	تدبیر	gadget	تدبیر	N;SG	N;NOM;MASC;SG;3
gadget	ترکیب	gadget	ترکیب	N;SG	N;NOM;FEM;SG;3
lumpuh	کمزور	lumpuh	کمزور	ADJ;SG	ADJ
lumpuh	کمزور	lumpuh	کمزور	ADJ;SG	ADJ
peradangan	سوجن	peradangan	سوجن	N	N;NOM;MASC;SG;3
tirai	پردہ	tirai	پردہ	N;SG	N;NOM;MASC;SG;3
nikmat	اعانت	nikmat	اعانت	N;SG	N;NOM;MASC;SG;3
nikmat	نوازش	nikmat	نوازش	N;SG	N;NOM;MASC;SG;3
nikmat	معافی	nikmat	معافی	N;SG	N;NOM;MASC;SG;3
nikmat	مہربانی	nikmat	مہربانی	N;SG	N;NOM;MASC;SG;3
nikmat	پسندیدگی	nikmat	پسندیدگی	N;SG	N;NOM;MASC;SG;3
nikmat	مدد	nikmat	مدد	N;SG	N;NOM;MASC;SG;3
nikmat	نرمی	nikmat	نرمی	N;SG	N;NOM;MASC;SG;3
nikmat	طرفداری	nikmat	طرفداری	N;SG	N;NOM;MASC;SG;3
nikmat	رخصت	nikmat	رخصت	N;SG	N;NOM;FEM;SG;3
nikmat	خوشنودی	nikmat	خوشنودی	N;SG	N;NOM;MASC;SG;3
nikmat	اعانت	nikmat	اعانت	N;SG	N;NOM;MASC;SG;3
nikmat	نوازش	nikmat	نوازش	N;SG	N;NOM;MASC;SG;3
nikmat	معافی	nikmat	معافی	N;SG	N;NOM;MASC;SG;3
nikmat	مہربانی	nikmat	مہربانی	N;SG	N;NOM;MASC;SG;3
nikmat	پسندیدگی	nikmat	پسندیدگی	N;SG	N;NOM;MASC;SG;3
nikmat	مدد	nikmat	مدد	N;SG	N;NOM;MASC;SG;3
nikmat	نرمی	nikmat	نرمی	N;SG	N;NOM;MASC;SG;3
nikmat	طرفداری	nikmat	طرفداری	N;SG	N;NOM;MASC;SG;3
nikmat	رخصت	nikmat	رخصت	N;SG	N;NOM;FEM;SG;3
nikmat	پاسداری	nikmat	پاسداری	N;SG	N;NOM;MASC;SG;3
nikmat	خوشنودی	nikmat	خوشنودی	N;SG	N;NOM;MASC;SG;3
memodifikasi	بدلنا.	menmodifikasi	بدلنا.	V;SG;ACT	V;NFIN;ACT
bangsal	نگرانی	bangsal	نگرانی	N	N;NOM;MASC;SG;3
bangsal	وارڈ	bangsal	وارڈ	N	N;NOM;MASC;SG;3
sengsara	خستہ	sengsara	خستہ	ADJ;SG	ADJ
bedanya	جھگڑا	beda	جھگڑا	N;SG	N;NOM;MASC;SG;3
bedanya	تنازع	beda	تنازع	N;SG	N;NOM;MASC;SG;3
bedanya	تکرار	beda	تکرار	N;SG	N;NOM;MASC;SG;3
bedanya	اختلاف	beda	اختلاف	N;SG	N;NOM;MASC;SG;3
bedanya	فصل	beda	فصل	N;SG	N;NOM;MASC;SG;3
bedanya	جھگڑا	beda	جھگڑا	N;SG	N;NOM;MASC;SG;3
bedanya	تنازع	beda	تنازع	N;SG	N;NOM;MASC;SG;3
bedanya	تکرار	beda	تکرار	N;SG	N;NOM;MASC;SG;3
bedanya	اختلاف	beda	اختلاف	N;SG	N;NOM;MASC;SG;3
bedanya	فصل	beda	فصل	N;SG	N;NOM;MASC;SG;3
bedanya	فرق	beda	فرق	N;SG	N;ACC;MASC;SG;3
tabu	ممنوع	tabu	ممنوع	ADJ	ADJ
raksa	پارہ	raksa	پارہ	N;SG	N;NOM;MASC;SG;3
ganas	موذی	ganas	موذی	N	N;NOM;MASC;SG;3
ambisius	پُرعزیمت.	ambisius	پُرعزیمت.	ADJ;SG	ADJ
bundaran	چوک	bundaran	چوک	N;SG	N;NOM;MASC;SG;3
pemalu	محتاط	pemalu	محتاط	ADJ;SG	ADJ
pemalu	نامانوس	pemalu	نامانوس	ADJ;SG	ADJ
penentu	کھیل	pententu	کھیل	N;SG	N;NOM;MASC;SG;3
lobi	ہوٹل	lobi	ہوٹل	N;SG	N;NOM;FEM;SG;3
lobi	ڈیوڑھی	lobi	ڈیوڑھی	N;SG	N;NOM;FEM;SG;3
mobilitas	تغیّر	mobilitas	تغیّر	N;SG	N;NOM;MASC;SG;3
reaktif	متعامل	reaktif	متعامل	ADJ;SG	ADJ
komentari	توضیح	komentari	توضیح	N;SG	N;NOM;MASC;SG;3
komentari	تصویر	komentari	تصویر	N;SG	N;NOM;MASC;SG;3
komentari	مثال	komentari	مثال	N;SG	N;NOM;MASC;SG;3
sekresi	ریزش.	sekresi	ریزش.	N	N;NOM;MASC;SG;3
bajaj	رکشا	bajaj	رکشا	N	N;NOM;MASC;SG;3
volt	وولٹ	volt	وولٹ	N	N;NOM;MASC;SG;3
pemesanan	نشست	penpesanan	نشست	N;SG	N;NOM;MASC;SG;3
pemesanan	قسم	penpesanan	قسم	N;SG	N;NOM;MASC;SG;3
pemesanan	فرمان	penpesanan	فرمان	N;SG	N;NOM;MASC;SG;3
pemesanan	ترتیب	penpesanan	ترتیب	N;SG	N;NOM;FEM;SG;3
pemesanan	قسم	penpesanan	قسم	N;SG	N;NOM;MASC;SG;3
nexus	حلقہ	nexus	حلقہ	N	N;NOM;MASC;SG;3
nexus	رابطہ	nexus	رابطہ	N	N;NOM;MASC;SG;3
diferensial	تمیزی	diferensial	تمیزی	N;SG	N;NOM;MASC;SG;3
trading	کاروبار	trading	کاروبار	N	N;NOM;MASC;SG;3
manifesto	منشور	manifesto	منشور	N	N;NOM;MASC;SG;3
rapuh	کمزور	rapuh	کمزور	ADJ;SG	ADJ
rapuh	کمزور	rapuh	کمزور	ADJ;SG	ADJ
rapuh	کمزور	rapuh	کمزور	ADJ;SG	ADJ
rapuh	نازک	rapuh	نازک	ADJ;SG	ADJ
menyapu	کھجانا	mensapu	کھجا	V;SG;ACT	V;MASC;SG;NFIN;ACT
menyapu	ڈھلوان	mensapu	ڈھلوان	V;SG;ACT	V;SG;ACT
menyapu	رگڑنا	mensapu	رگڑ	V;SG;ACT	V;SG;NFIN;ACT
pemuliaan	تولید	penmuliaan	تولید	N;SG	N;NOM;MASC;SG;3
pemuliaan	رویہ	penmuliaan	رویہ	N;SG	N;NOM;MASC;SG;3
lapar	بھوکا.	lapar	بھوکا.		
lapar	کنجوس	lapar	کنجوس		
lapar	چاہ.	lapar	چاہ.		
tips	شام	tips	شام	N;SG	N;NOM;FEM;SG;3
tips	بخشش	tips	بخشش	N;SG	N;NOM;MASC;SG;3
tips	شام	tips	شام	N;SG	N;NOM;FEM;SG;3
tabut	صندوق	tabut	صندوق	N	N;NOM;MASC;SG;3
berbohong	ڈھونگ	berbohong	ڈھونگ	V;SG;ACT	V;SG;ACT
berbohong	مکر	berbohong	مکر	V;SG;ACT	V;ACT
imperialisme	شہنشاہیت	imperialisme	شہنشاہیت	N	N;NOM;MASC;SG;3
komersil	تجارت	komersil	تجارت	N;SG	N;NOM;MASC;SG;3
kecurigaan	شبہ	kecurigaan	شبہ	N;SG	N;NOM;MASC;SG;3
kecurigaan	شبہ	kecurigaan	شبہ	N;SG	N;NOM;MASC;SG;3
pencahayaan	رخشندگی	pencahayaan	رخشندگی	N;SG	N;NOM;MASC;SG;3
pencahayaan	رخشندگی	pencahayaan	رخشندگی	N;SG	N;NOM;MASC;SG;3
pencahayaan	انکشاف	pencahayaan	انکشاف	N;SG	N;NOM;MASC;SG;3
binomial	مساوات	binomial	مساوات	N	N;NOM;MASC;PL;3
residu	حاصل	residu	حاصل	N;SG	N;NOM;MASC;SG;3
moralitas	اخلاق	moralitas	اخلاق	N	N;NOM;MASC;SG;3
oli	پیٹرولیم.	oli	پیٹرولیم.	N	N;NOM;MASC;SG;3
oli	چکنائی	oli	چکنائی	N	N;NOM;FEM;SG;3
oli	پیٹرولیم.	oli	پیٹرولیم.	N	N;NOM;MASC;SG;3
oli	تیل	oli	تیل	N	N;NOM;MASC;SG;3
oli	چکنائی	oli	چکنائی	N	N;NOM;FEM;SG;3
pencatatan	آراکشی.	pencatatan	آراکشی.	N;SG	N;NOM;MASC;SG;3
mengadu	چرانا	menadu	چرانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
inspeksi	معائنہ	inspeksi	معائنہ	N	N;NOM;MASC;SG;3
inspeksi	جانچ	inspeksi	جانچ	N	N;NOM;MASC;SG;3
inspeksi	جائزہ	inspeksi	جائزہ	N	N;NOM;MASC;SG;3
menghindar	جھکائی	menhindar	جھکائی	V;SG;ACT	V;PFV;FEM;SG;V.PTCP;ACT
menghindar	دُبکنا	menhindar	دُبکنا	V;SG;ACT	V;SG;NFIN;ACT
desimal	وزن	desimal	وزن	N	N;NOM;MASC;SG;3
bakatnya	فطانت	bakat	فطانت	N;SG	N;NOM;MASC;SG;3
esensial	اشد	esensial	اشد	N	N;NOM;MASC;SG;3
muat	کام	muat	کام	N;SG;ACT	N;NOM;MASC;SG;3
muat	سامان	muat	سامان	N;SG;ACT	N;NOM;MASC;SG;3
tinggalkan	بچنا.	tinggalkan	بچنا.	V;SG;ACT	V;MASC;SG;ACT
tinggalkan	سدھارنا	tinggalkan	سدھار	V;SG;ACT	V;MASC;SG;NFIN;ACT
tinggalkan	رخصت.	tinggalkan	رخصت.	V;SG;ACT	V;SG;V.PTCP;ACT
tinggalkan	چھوڑنا	tinggalkan	چھوڑ	V;SG;ACT	V;NFIN
tinggalkan	بچنا.	tinggalkan	بچنا.	V;SG;ACT	V;MASC;SG;ACT
tinggalkan	سدھارنا	tinggalkan	سدھار	V;SG;ACT	V;MASC;SG;NFIN;ACT
tinggalkan	رخصت.	tinggalkan	رخصت.	V;SG;ACT	V;SG;V.PTCP;ACT
navigator	بحریمحقق.	navigator	بحریمحقق.	N;SG	N;NOM;SG;3
stimulus	جوش	stimulus	جوش	N;SG	N;NOM;MASC;SG;3
stimulus	ابھار	stimulus	ابھار	N;SG	N;NOM;MASC;SG;3
perbendaharaan	ریاست	perbendaharaan	ریاست	N;SG	N;NOM;FEM;SG;3
tangkap	تسخیر	tangkap	تسخیر	N;SG;ACT	N;NOM;MASC;SG;3
tangkap	قبضے	tangkap	قبضہ	N;SG;ACT	N;NOM;MASC;SG;3
tangkap	گرفتاری	tangkap	گرفتاری	N;SG;ACT	N;NOM;MASC;SG;3
tangkap	رکاوٹ	tangkap	رکاوٹ	N;SG;ACT	N;NOM;MASC;SG;3
raih	پانا	raih	پانا	V;SG;ACT	V;SG;NFIN;ACT
terpelajar	دانشور	terpelajar	دانشور	N;SG	N;NOM;MASC;SG;3
spasi	طباعت	spasi	طباعت	N	N;NOM;MASC;SG;3
kurus	کمزور	kurus	کمزور	ADJ;SG	ADJ
kurus	ہلکے	kurus	ہلکا	ADJ;SG	ADJ;NOM;MASC;SG
kurus	کمزور	kurus	کمزور	ADJ;SG	ADJ
kurus	ہلکے	kurus	ہلکا	ADJ;SG	ADJ;NOM;MASC;SG
dahan	دریا	dahan	دریا	N;SG	N;NOM;MASC;SG;3
perangkap	منہ	penrangkap	منہ	N;SG	N;NOM;MASC;SG;3
perangkap	منہ	penrangkap	منہ	N;SG	N;NOM;MASC;SG;3
penghentian	وقفہ	penhentian	وقفہ	N;SG	N;NOM;MASC;SG;3
penghentian	خاتمہ	penhentian	خاتمہ	N;SG	N;NOM;MASC;SG;3
penghentian	اختتام.	penhentian	اختتام.	N;SG	N;NOM;MASC;SG;3
kosmologi	کونیات	kosmologi	کونیات	N	N;NOM;MASC;PL;3
kosmologi	آفاقیات	kosmologi	آفاقیات	N	N;NOM;MASC;PL;3
penampungan	تحفظ	pentampungan	تحفظ	N;SG	N;NOM;MASC;SG;3
penampungan	خطرے	pentampungan	خطرہ	N;SG	N;NOM;MASC;SG;3
penampungan	آڑ	pentampungan	آڑ	N;SG	N;NOM;MASC;SG;3
penampungan	بچاؤ	pentampungan	بچاؤ	N;SG	N;NOM;MASC;SG;3
penampungan	پناہ	pentampungan	پناہ	N;SG	N;NOM;MASC;SG;3
penampungan	تحفظ	pentampungan	تحفظ	N;SG	N;NOM;MASC;SG;3
penampungan	خطرے	pentampungan	خطرہ	N;SG	N;NOM;MASC;SG;3
penampungan	آڑ	pentampungan	آڑ	N;SG	N;NOM;MASC;SG;3
penampungan	بچاؤ	pentampungan	بچاؤ	N;SG	N;NOM;MASC;SG;3
twist	لپٹی	twist	لپٹی	N	N;NOM;FEM;SG;3
twist	بل	twist	بل	N	N;NOM;MASC;SG;3
twist	لپٹی	twist	لپٹی	N	N;NOM;FEM;SG;3
terompet	شاخ	terompet	شاخ	N;SG	N;NOM;MASC;SG;3
hunian	مکان	hunian	مکان	N;SG	N;NOM;MASC;SG;3
pembaptisan	تسمیہ	penbaptisan	تسمیہ	N	N;NOM;MASC;SG;3
kompleksitas	الجھن	kompleksitas	الجھن	N;SG	N;NOM;MASC;SG;3
kompleksitas	پیچیدگی	kompleksitas	پیچیدگی	N;SG	N;NOM;MASC;SG;3
kompleksitas	الجھن	kompleksitas	الجھن	N;SG	N;NOM;MASC;SG;3
kompleksitas	الجھن	kompleksitas	الجھن	N;SG	N;NOM;MASC;SG;3
kompleksitas	پیچیدگی	kompleksitas	پیچیدگی	N;SG	N;NOM;MASC;SG;3
vegetarian	سبزی	vegetarian	سبزی	N;SG	N;NOM;FEM;SG;3
vegetarian	دودھ	vegetarian	دودھ	N;SG	N;NOM;MASC;SG;3
menggigit	(	mengigit	(		
menggigit	(	mengigit	(		
patuh	مطیع	patuh	مطیع	ADJ;SG	ADJ
patuh	مطیع	patuh	مطیع	ADJ;SG	ADJ
gatal	تشنگی	gatal	تشنگی	N	N;NOM;MASC;SG;3
prospek	مثال	prospek	مثال	N;SG	N;NOM;MASC;SG;3
prospek	مثال	prospek	مثال	N;SG	N;NOM;MASC;SG;3
keagungan	شان	keagungan	شان	N;SG	N;NOM;MASC;SG;3
keagungan	عظمت	keagungan	عظمت	N;SG	N;NOM;FEM;SG;3
longgar	عیّاش.	longgar	عیّاش.	ADJ;SG	ADJ
longgar	متفرق	longgar	متفرق	ADJ;SG	ADJ
kerumunan	ہجوم	kerumunan	ہجوم	N;SG	N;NOM;MASC;SG;3
kerumunan	ہجوم	kerumunan	ہجوم	N;SG	N;NOM;MASC;SG;3
licik	چالاک	licik	چالاک	ADJ;SG	ADJ;NOM;MASC;SG
licik	پیچیدہ	licik	پیچیدہ	ADJ;SG	ADJ
licik	ماہرانہ	licik	ماہرانہ	ADJ;SG	ADJ
licik	پُرفن.	licik	پُرفن.	ADJ;SG	ADJ
licik	پُرحکمت	licik	پُرحکمت	ADJ;SG	ADJ
licik	طباعی	licik	طباعی	ADJ;SG	ADJ
licik	پُرکشش	licik	پُرکشش	ADJ;SG	ADJ
sembarang	استفہام	sembarang	استفہام	N	N;NOM;MASC;SG;3
sembarang	مطلق	sembarang	مطلق	N	N;NOM;MASC;SG;3
temui	جُڑنا	temui	جُڑ	V;SG;ACT	V;SG;NFIN;ACT
temui	بھڑنا.	temui	بھڑنا.	V;SG;ACT	V;SG;NFIN;ACT
temui	ملنا	temui	مل	V;SG;ACT	V;MASC;SG;NFIN;ACT
kegembiraan	جوش	kegembiraan	جوش	N;SG	N;NOM;MASC;SG;3
kegembiraan	اشتعال	kegembiraan	اشتعال	N;SG	N;NOM;MASC;SG;3
kegembiraan	بہتات	kegembiraan	بہتات	N;SG	N;NOM;MASC;SG;3
kegembiraan	کثرت	kegembiraan	کثرت	N;SG	N;NOM;MASC;SG;3
lengkungan	کمان	lengkungan	کمان	N;SG	N;NOM;MASC;SG;3
lengkungan	شریر	lengkungan	شریر	N;SG	N;NOM;MASC;SG;3
pelari	وصولی	pelari	وصولی	N;SG	N;NOM;MASC;SG;3
nabati	آلو	nabati	آلو	N;SG	N;NOM;MASC;SG;3
kompromi	تصفیہ	kompromi	تصفیہ	N;SG	N;NOM;MASC;SG;3
hina	قبیح	hina	قبیح	ADJ;SG	ADJ
hina	خراب	hina	خراب	ADJ;SG	ADJ
hina	خستہ	hina	خستہ	ADJ;SG	ADJ
hina	پست	hina	پست	ADJ;SG	ADJ
hina	خراب	hina	خراب	ADJ;SG	ADJ
hina	خستہ	hina	خستہ	ADJ;SG	ADJ
drag	دباؤ	drag	دباؤ	N	N;NOM;MASC;SG;3
drag	اثر	drag	اثر	N	N;NOM;MASC;SG;3
sembahyang	مقصد	sembahyang	مقصد	N;SG	N;NOM;MASC;SG;3
sembahyang	عبادت	sembahyang	عبادت	N;SG	N;NOM;FEM;SG;3
sembahyang	نماز	sembahyang	نماز	N;SG	N;NOM;FEM;SG;3
pembajak	مغوی	penbajak	مغوی	N;SG	N;NOM;MASC;SG;3
dagangan	تجارت	dagangan	تجارت	N;SG	N;NOM;MASC;SG;3
resident	جاگزیں	resident	جاگز	N	N;NOM;MASC;PL;3
menebus	بچانا	mentebus	بچا	V;SG;ACT	V;MASC;SG;NFIN;ACT
menebus	چھڑانا	mentebus	چھڑانا	V;SG;ACT	V;MASC;SG;NFIN;ACT
gnome	حکمت	gnome	حکمت	N	N;NOM;MASC;SG;3
esensi	خلاصہ	esensi	خلاصہ	N	N;NOM;MASC;SG;3
esensi	خلاصہ	esensi	خلاصہ	N	N;NOM;MASC;SG;3
belok	مضمون	belok	مضمون	N;SG;ACT	N;NOM;MASC;SG;3
belok	موقع	belok	موقع	N;SG;ACT	N;NOM;MASC;SG;3
belok	چادر	belok	چادر	N;SG;ACT	N;NOM;MASC;SG;3
belok	رجحان	belok	رجحان	N;SG;ACT	N;NOM;MASC;SG;3
belok	مقصد	belok	مقصد	N;SG;ACT	N;NOM;MASC;SG;3
keprihatinan	کاروبار	keprihatinan	کاروبار	N;SG	N;NOM;MASC;SG;3
keprihatinan	فکر	keprihatinan	فکر	N;SG	N;NOM;MASC;SG;3
keprihatinan	اندیشہ	keprihatinan	اندیشہ	N;SG	N;NOM;MASC;SG;3
keprihatinan	کاروبار	keprihatinan	کاروبار	N;SG	N;NOM;MASC;SG;3
keprihatinan	تشویش	keprihatinan	تشویش	N;SG	N;NOM;MASC;SG;3
keprihatinan	فکر	keprihatinan	فکر	N;SG	N;NOM;MASC;SG;3
jenius	عبقری	jenius	عبقری	ADJ;SG	ADJ
penghakiman	تبصرہ	penhakiman	تبصرہ	N;SG	N;NOM;MASC;SG;3
penghakiman	معقولیت	penhakiman	معقولیت	N;SG	N;NOM;MASC;SG;3
penghakiman	اندازہ	penhakiman	اندازہ	N;SG	N;NOM;MASC;SG;3
penghakiman	تنقید.	penhakiman	تنقید.	N;SG	N;NOM;MASC;SG;3
penghakiman	رائے	penhakiman	رائے	N;SG	N;NOM;MASC;SG;3
penghakiman	تبصرہ	penhakiman	تبصرہ	N;SG	N;NOM;MASC;SG;3
penghakiman	معقولیت	penhakiman	معقولیت	N;SG	N;NOM;MASC;SG;3
penghakiman	اندازہ	penhakiman	اندازہ	N;SG	N;NOM;MASC;SG;3
penghakiman	تنقید.	penhakiman	تنقید.	N;SG	N;NOM;MASC;SG;3
mengeluh	کراہنا	menkeluh	کراہ	V;SG;ACT	V;MASC;SG;NFIN;ACT
kesederhanaan	سادگی	kesederhanaan	سادگی	N;SG	N;NOM;MASC;SG;3
kependekan	تخفیف	kependekan	تخفیف	N;SG	N;NOM;MASC;SG;3
majikan	آجر	majikan	آجر	N;SG	N;NOM;MASC;SG;3
majikan	مالک	majikan	مالک	N;SG	N;NOM;MASC;SG;3
majikan	آجر	majikan	آجر	N;SG	N;NOM;MASC;SG;3
majikan	مالک	majikan	مالک	N;SG	N;NOM;MASC;SG;3
jambul	چوٹی	jambul	چوٹی	N;SG	N;NOM;FEM;SG;3
jambul	پہاڑ	jambul	پہاڑ	N;SG	N;NOM;MASC;SG;3
menginfeksi	بگاڑنا.	meninfeksi	بگاڑناؤ	V;SG;ACT	V;SG;ACT
jatah	ایندھن	jatah	ایندھن	N;SG	N;NOM;MASC;SG;3
prasangka	مطالبے	prasangka	مطالبہ	N;SG	N;NOM;MASC;SG;3
ketidakpuasan	اضطراب	cukupan	اضطراب	N;SG	N;NOM;MASC;SG;3
jambore	جشن	jambore	جشن	N;SG	N;NOM;MASC;SG;3
dayung	شورش	dayung	شورش	N;SG	N;NOM;MASC;SG;3
dayung	شورش	dayung	شورش	N;SG	N;NOM;MASC;SG;3
dayung	قطار	dayung	قطار	N;SG	N;NOM;MASC;SG;3
menyesatkan	بھٹکانا	mensesatkan	بھٹکا	V;SG;ACT	V;MASC;SG;NFIN;ACT
menyesatkan	بھٹکانے	mensesatkan	بھٹکا	V;SG;ACT	V;ACC;NFIN
ekstraksi	منبع	ekstraksi	منبع	N;SG	N;NOM;MASC;SG;3
ekstraksi	نسل	ekstraksi	نسل	N;SG	N;NOM;MASC;SG;3
ekstraksi	ماخذ	ekstraksi	ماخذ	N;SG	N;NOM;MASC;SG;3
ekstraksi	اخذ	ekstraksi	اخذ	N;SG	N;NOM;MASC;SG;3
ekstraksi	منبع	ekstraksi	منبع	N;SG	N;NOM;MASC;SG;3
ekstraksi	نسل	ekstraksi	نسل	N;SG	N;NOM;MASC;SG;3
ekstraksi	کشید	ekstraksi	کشید	N;SG	N;NOM;MASC;SG;3
ekstraksi	ماخذ	ekstraksi	ماخذ	N;SG	N;NOM;MASC;SG;3
sunyi	خاموشی	sunyi	خاموشی	N	N;NOM;MASC;SG;3
sunyi	ساکن	sunyi	ساکن	N	N;NOM;MASC;SG;3
sunyi	خاموشی	sunyi	خاموشی	N	N;NOM;MASC;SG;3
sunyi	ساکن	sunyi	ساکن	N	N;NOM;MASC;SG;3
sunyi	معلومات	sunyi	معلومات	N	N;NOM;MASC;PL;3
sunyi	معلومات	sunyi	معلومات	N	N;NOM;MASC;PL;3
sinkronisasi	معاصرت	sinkronisasi	معاصرت	N;SG	N;NOM;MASC;SG;3
pertobatan	خجالت	pertobatan	خجالت	N;SG	N;NOM;MASC;SG;3
pertobatan	خجالت	pertobatan	خجالت	N;SG	N;NOM;MASC;SG;3
enkripsi	رمزنگاری	enkripsi	رمزنگاری	N;SG	N;NOM;MASC;SG;3
ruko	دکان	ruko	دکان	N	N;NOM;MASC;SG;3
angle	کونا	angle	کونا	N	N;NOM;MASC;SG;3
angle	کونا	angle	کونا	N	N;NOM;MASC;SG;3
angle	زاویہ	angle	زاویہ	N	N;NOM;MASC;SG;3
paviliun	خیمہ	paviliun	خیمہ	N	N;NOM;MASC;SG;3
proteksi	مدافعت	proteksi	مدافعت	N;SG	N;NOM;MASC;SG;3
proteksi	مدافعت	proteksi	مدافعت	N;SG	N;NOM;MASC;SG;3
perangko	قسم	perangko	قسم	N	N;NOM;MASC;SG;3
keramaian	ہجوم	keramaian	ہجوم	N;SG	N;NOM;MASC;SG;3
keramaian	ہجوم	keramaian	ہجوم	N;SG	N;NOM;MASC;SG;3
gigitan	چارہ	gigitan	چارہ	N;SG	N;NOM;MASC;SG;3
gigitan	سانپ	gigitan	سانپ	N;SG	N;NOM;MASC;SG;3
sarat	باردار	sarat	باردار	ADJ;SG	ADJ
crane	جرّثقیل.	crane	جرّثقیل.	N	N
ketidakmampuan	معذوری	cukipa	معذوری	N	N;NOM;MASC;SG;3
sikat	طرہ	sikat	طرہ	N;SG	N;NOM;MASC;SG;3
usang	پرانا	usang	پرانا	ADJ;SG	ADJ;NOM;MASC;SG
usang	فرسودہ	usang	فرسودہ	ADJ;SG	ADJ
usang	منسوخ	usang	منسوخ	ADJ;SG	ADJ
usang	ابتدائی	usang	ابتدائی	ADJ;SG	ADJ
usang	پسماندہ	usang	پسماندہ	ADJ;SG	ADJ
usang	منسوخ	usang	منسوخ	ADJ;SG	ADJ
usang	ابتدائی	usang	ابتدائی	ADJ;SG	ADJ
usang	متروک	usang	متروک	ADJ;SG	ADJ
usang	پسماندہ	usang	پسماندہ	ADJ;SG	ADJ
belenggu	گرفتاری	belenggu	گرفتاری	N;SG	N;NOM;MASC;SG;3
talenta	فطانت	talenta	فطانت	N;SG	N;NOM;MASC;SG;3
pendiam	خاموشی	pendiam	خاموشی	N;SG	N;NOM;MASC;SG;3
pendiam	ساکن	pendiam	ساکن	N;SG	N;NOM;MASC;SG;3
pendiam	خاموشی	pendiam	خاموشی	N;SG	N;NOM;MASC;SG;3
pendiam	ساکن	pendiam	ساکن	N;SG	N;NOM;MASC;SG;3
perempatan	تقاطع	perempatan	تقاطع	N;SG	N;NOM;MASC;SG;3
keji	برا	keji	برا	ADJ;SG	ADJ;NOM;MASC;SG
keji	برا	keji	برا	ADJ;SG	ADJ;NOM;MASC;SG
keji	ذلیل	keji	ذلیل	ADJ;SG	ADJ
keji	ذلیل	keji	ذلیل	ADJ;SG	ADJ
perutnya	تکرار	perut	تکرار	N;SG	N;NOM;MASC;SG;3
perutnya	خطرے	perut	خطرہ	N;SG	N;NOM;MASC;SG;3
halangan	رکاوٹ.	halangan	رکاوٹ	N;SG	N;NOM;MASC;SG;3
