uma	unu	um	unu	NUM	NUM;MASC;SG
massa	masa	massa	masă	N;FEM;SG	N;DEF;FEM;SG
massa	masa	massa	masă	N;FEM;SG	N;DEF;FEM;SG
domínio	domeniu	domínio	domeniu	N;MASC;SG	N;INDF;MASC;SG
domínio	domeniul	domínio	domeniu	N;MASC;SG	N;DEF;MASC;SG
recursos	resurse	recurso	resursă	N;MASC;PL	N;INDF;FEM;PL
recursos	resursele	recurso	resursă	N;MASC;PL	N;DEF;FEM;PL
recursos	resurse	recurso	resursă	N;MASC;PL	N;INDF;FEM;PL
tecnologia	tehnologie	tecnologia	tehnologie	N;FEM;SG	N;INDF;FEM;SG
tecnologia	tehnologia	tecnologia	tehnologie	N;FEM;SG	N;DEF;FEM;SG
austrália	australiana	austrália	australian	N;FEM;SG	N;DEF;FEM;SG
som	sunet	som	sunet	N;MASC;SG	N;INDF;MASC;SG
som	sound	som	sound	N;MASC;SG	N;INDF;MASC;SG
som	sunetul	som	sunet	N;MASC;SG	N;DEF;MASC;SG
som	som	som	som	N;MASC;SG	N;INDF;MASC;SG
talvez	poate	talvez	poate	ADV	ADV
talvez	poate	talvez	poate	ADV	ADV
man	barbat	man	barbat	N;MASC;SG	N;INDF;MASC;SG
man	om	man	om	N;MASC;SG	N;INDF;MASC;SG
man	omul	man	om	N;MASC;SG	N;DEF;MASC;SG
man	barbat	man	barbat	N;MASC;SG	N;INDF;MASC;SG
nota	nota	nota	notă	N;FEM;SG	N;DEF;FEM;SG
nota	nota	nota	notă	N;FEM;SG	N;DEF;FEM;SG
comércio	comert	comércio	comert	N;MASC;SG	N;INDF;MASC;SG
comércio	comert	comércio	comert	N;MASC;SG	N;INDF;MASC;SG
comércio	comertul	comércio	comert	N;MASC;SG	N;DEF;MASC;SG
autoridade	autoritate	autoridade	autoritate	N;FEM;SG	N;INDF;FEM;SG
autoridade	autoritatea	autoridade	autoritate	N;FEM;SG	N;DEF;FEM;SG
natureza	natura	natureza	natură	N;FEM;SG	N;DEF;FEM;SG
natureza	natura	natureza	natură	N;FEM;SG	N;DEF;FEM;SG
formas	forme	forma	formă	N;FEM;PL	N;INDF;FEM;PL
formas	formularele	forma	formular	N;FEM;PL	N;DEF;FEM;PL
formas	forme	forma	formă	N;FEM;PL	N;INDF;FEM;PL
respeito	respectul	respeito	respect	N;MASC;SG	N;DEF;MASC;SG
respeito	respect	respeito	respect	N;MASC;SG	N;INDF;MASC;SG
linhas	randuri	linha	rand	N;FEM;PL	N;INDF;FEM;PL
linhas	randuri	linha	rand	N;FEM;PL	N;INDF;FEM;PL
linhas	liniile	linha	linie	N;FEM;PL	N;DEF;FEM;PL
linhas	linii	linha	linie	N;FEM;PL	N;INDF;FEM;PL
linhas	replici	linha	replic	N;FEM;PL	N;INDF;FEM;PL
califórnia	california	califórnia	californie	N;FEM;SG	N;DEF;FEM;SG
deputado	congressman	deputado	congressman	N;MASC;SG	N;INDF;MASC;SG
deputado	congresmanul	deputado	congresman	N;MASC;SG	N;DEF;MASC;SG
deputado	congresman	deputado	congresman	N;MASC;SG	N;INDF;MASC;SG
ponte	pod	ponte	pod	N;FEM;SG	N;INDF;MASC;SG
ponte	podul	ponte	pod	N;FEM;SG	N;DEF;MASC;SG
ponte	punte	ponte	punte	N;FEM;SG	N;INDF;FEM;SG
ponte	puntea	ponte	puntea	N;FEM;SG	N;DEF;FEM;SG
ponte	ponte	ponte	ponte	N;FEM;SG	N;INDF;MASC;SG
fundo	fondul	fundo	fond	N;MASC;SG	N;DEF;MASC;SG
fundo	fond	fundo	fond	N;MASC;SG	N;INDF;MASC;SG
fundo	fundal	fundo	fundal	N;MASC;SG	N;INDF;MASC;SG
fundo	fundalul	fundo	fundal	N;MASC;SG	N;DEF;MASC;SG
combate	lupta	combate	luptă	N;MASC;SG	N;DEF;FEM;SG
combate	lupta	combate	luptă	N;MASC;SG	N;DEF;FEM;SG
humanos	oamenii	humano	om	N;MASC;PL	N;DEF;MASC;PL
roteiro	scenariul	roteiro	scenariu	N;MASC;SG	N;DEF;MASC;SG
roteiro	scenariu	roteiro	scenariu	N;MASC;SG	N;INDF;MASC;SG
roteiro	scenariul	roteiro	scenariu	N;MASC;SG	N;DEF;MASC;SG
roteiro	scenariu	roteiro	scenariu	N;MASC;SG	N;INDF;MASC;SG
roteiro	script	roteiro	script	N;MASC;SG	N;INDF;MASC;SG
altitude	altitudinea	altitude	altitudine	N;FEM;SG	N;DEF;FEM;SG
altitude	altitudine	altitude	altitudine	N;FEM;SG	N;INDF;FEM;SG
bureau	biroul	bureau	birou	N;MASC;SG	N;DEF;MASC;SG
pais	parintii	pai	parinte	N;MASC;PL	N;DEF;MASC;PL
pais	parintii	pai	parinte	N;MASC;PL	N;DEF;MASC;PL
saint	sfantul	saint	sfant	N;MASC;SG	N;DEF;MASC;SG
saint	sfantul	saint	sfant	N;MASC;SG	N;DEF;MASC;SG
saint	saint	saint	saint	N;MASC;SG	N;INDF;MASC;SG
vizinhança	vecinatate	vizinhança	vecinatate	N;FEM;SG	N;INDF;FEM;SG
vizinhança	cartierul	vizinhança	cartier	N;FEM;SG	N;DEF;MASC;SG
vizinhança	cartier	vizinhança	cartier	N;FEM;SG	N;INDF;MASC;SG
vizinhança	vecinatate	vizinhança	vecinatate	N;FEM;SG	N;INDF;FEM;SG
vizinhança	cartier	vizinhança	cartier	N;FEM;SG	N;INDF;MASC;SG
literatura	literatura	literatura	literatură	N;FEM;SG	N;DEF;FEM;SG
literatura	literatura	literatura	literatură	N;FEM;SG	N;DEF;FEM;SG
treinador	antrenor	treinador	antrenor	N;MASC;SG	N;INDF;MASC;SG
treinador	antrenor	treinador	antrenor	N;MASC;SG	N;INDF;MASC;SG
treinador	antrenorul	treinador	antrenor	N;MASC;SG	N;DEF;MASC;SG
salvador	salvatorul	salvador	salvator	N;MASC;SG	N;DEF;MASC;SG
salvador	salvatorul	salvador	salvator	N;MASC;SG	N;DEF;MASC;SG
salvador	mantuitorul	salvador	mantuitor	N;MASC;SG	N;DEF;MASC;SG
vermelho	rosu	vermelho	rosu	N;MASC;SG	N;INDF;MASC;SG
vermelho	rosu	vermelho	rosu	N;MASC;SG	N;INDF;MASC;SG
vermelho	red	vermelho	red	N;MASC;SG	N;INDF;MASC;SG
vermelho	rosu	vermelho	rosu	N;MASC;SG	N;INDF;MASC;SG
brasileiros	brazilienii	brasileiro	brazilian	N;MASC;PL	N;DEF;MASC;PL
escolas	scoli	escola	scoli	N;FEM;PL	N;INDF;FEM;PL
escolas	scoli	escola	scoli	N;FEM;PL	N;INDF;FEM;PL
seguir	urmeaza	seguir	urmează	V;NFIN	V;IND;SG;3;IPFV;FIN
seguir	urmeaza	seguir	urmează	V;NFIN	V;IND;SG;3;IPFV;FIN
seguir	urmareste	seguir	urmarest	V;NFIN	V;IND;SG;3;PRS;FIN
https	https	http	https	N;MASC;SG	N
tropas	trupele	tropa	trupă	N;FEM;PL	N;DEF;FEM;PL
tropas	trupe	tropa	trupă	N;FEM;PL	N;INDF;FEM;PL
trabalhar	muncind	trabalhar	munci	V;NFIN	V;V.MSDR
homenagem	tributul	homenagem	tribut	N;FEM;SG	N;DEF;MASC;SG
homenagem	omagiu	homenagem	omagiu	N;FEM;SG	N;INDF;MASC;SG
homenagem	tribut	homenagem	tribut	N;FEM;SG	N;INDF;MASC;SG
homenagem	omagiu	homenagem	omagiu	N;FEM;SG	N;INDF;MASC;SG
ciência	stiinta	ciência	stiintă	N;FEM;SG	N;DEF;FEM;SG
ciência	stiinta	ciência	stiintă	N;FEM;SG	N;DEF;FEM;SG
revolução	revolutie	revolução	revolutie	N;FEM;SG	N;INDF;FEM;SG
revolução	revolutia	revolução	revolutie	N;FEM;SG	N;DEF;FEM;SG
revolução	revolutia	revolução	revolutie	N;FEM;SG	N;DEF;FEM;SG
revolução	revolutie	revolução	revolutie	N;FEM;SG	N;INDF;FEM;SG
esporte	sport	esporte	sport	N;MASC;SG	N;INDF;MASC;SG
esporte	sportul	esporte	sport	N;MASC;SG	N;DEF;MASC;SG
engenharia	inginerie	engenharia	inginerie	N;FEM;SG	N;INDF;FEM;SG
engenharia	ingineria	engenharia	inginerie	N;FEM;SG	N;DEF;FEM;SG
fogo	focul	fogo	foc	N;MASC;SG	N;DEF;MASC;SG
fogo	incendiu	fogo	incendiu	N;MASC;SG	N;INDF;MASC;SG
fogo	foc	fogo	foc	N;MASC;SG	N;INDF;MASC;SG
oficiais	functionarii	oficial	functionar	N;MASC;PL	N;DEF;MASC;PL
oficiais	oficialii	oficial	oficial	N;MASC;PL	N;DEF;MASC;PL
oficiais	functionari	oficial	functionar	N;MASC;PL	N;INDF;MASC;PL
oficiais	ofiterii	oficial	ofiteriu	N;MASC;PL	N;DEF;MASC;PL
oficiais	ofiteri	oficial	ofiteri	N;MASC;PL	N;INDF;MASC;PL
oficiais	ofiteri	oficial	ofiteri	N;MASC;PL	N;INDF;MASC;PL
funções	functiile	função	functie	N;FEM;PL	N;DEF;FEM;PL
funções	functii	função	functie	N;FEM;PL	N;INDF;FEM;PL
funções	roluri	função	rol	N;FEM;PL	N;INDF;FEM;PL
funções	rolurile	função	rol	N;FEM;PL	N;DEF;FEM;PL
live	traiasca	live	traiască	N;MASC;SG	N;DEF;FEM;SG
catarina	caterina	catarina	caterină	N;FEM;SG	N;DEF;FEM;SG
catarina	ecaterina	catarina	ecaterină	N;FEM;SG	N;DEF;FEM;SG
catarina	catarina	catarina	catarină	N;FEM;SG	N;DEF;FEM;SG
colocar	pune	colocar	pune	V;NFIN	V;IND;SG;3;PRS;FIN
comentários	comentarii	comentário	comentariu	N;MASC;PL	N;INDF;FEM;PL
comentários	comentariile	comentário	comentariu	N;MASC;PL	N;DEF;FEM;PL
comentários	observatii	comentário	observat	N;MASC;PL	N;INDF;FEM;PL
notoriedade	notorietate	notoriedade	notorietate	N;FEM;SG	N;INDF;FEM;SG
distância	distanta	distância	distantă	N;FEM;SG	N;DEF;FEM;SG
distância	distanta	distância	distantă	N;FEM;SG	N;DEF;FEM;SG
distância	distanta	distância	distantă	N;FEM;SG	N;DEF;FEM;SG
distância	distanta	distância	distantă	N;FEM;SG	N;DEF;FEM;SG
comissão	comisiei	comissão	comisie	N;FEM;SG	N;DEF;FEM;SG
comissão	comisia	comissão	comisie	N;FEM;SG	N;DEF;FEM;SG
comissão	comisie	comissão	comisie	N;FEM;SG	N;INDF;FEM;SG
comissão	comision	comissão	comision	N;FEM;SG	N;INDF;MASC;SG
comissão	comitetul	comissão	comitet	N;FEM;SG	N;DEF;MASC;SG
comissão	comitet	comissão	comitet	N;FEM;SG	N;INDF;MASC;SG
corte	corte	corte	corte	N;MASC;SG	N;INDF;MASC;SG
corte	taiere	corte	taieră	N;MASC;SG	N;INDF;FEM;SG
corte	tribunal	corte	tribunal	N;MASC;SG	N;INDF;MASC;SG
corte	curtea	corte	curte	N;MASC;SG	N;DEF;FEM;SG
corte	court	corte	court	N;MASC;SG	N;INDF;MASC;SG
corte	curte	corte	curte	N;MASC;SG	N;INDF;FEM;SG
corte	instanta	corte	instant	N;MASC;SG	N;DEF;FEM;SG
irmãos	fratii	irmão	frate	N;MASC;PL	N;DEF;MASC;PL
irmãos	fratii	irmão	frate	N;MASC;PL	N;DEF;MASC;PL
irmãos	fratii	irmão	frate	N;MASC;PL	N;DEF;MASC;PL
irmãos	fratilor	irmão	frate	N;MASC;PL	N;DEF;MASC;PL
preto	black	preto	black	N;MASC;SG	N;INDF;MASC;SG
contrato	contractul	contrato	contract	N;MASC;SG	N;DEF;MASC;SG
contrato	contract	contrato	contract	N;MASC;SG	N;INDF;MASC;SG
contrato	contractului	contrato	contract	N;MASC;SG	N;DEF;MASC;SG
prêmios	premii	prêmio	premiu	N;MASC;PL	N;INDF;FEM;PL
prêmios	premiile	prêmio	premiu	N;MASC;PL	N;DEF;FEM;PL
prêmios	premii	prêmio	premiu	N;MASC;PL	N;INDF;FEM;PL
prêmios	premiile	prêmio	premiu	N;MASC;PL	N;DEF;FEM;PL
passar	cheltuie	passar	cheltui	V;NFIN	V;IND;3;PRS;FIN
passar	trece	passar	trece	V;NFIN	V;IND;SG;3;PRS;FIN
transporte	transportare	transporte	transportare	N;MASC;SG	N;INDF;FEM;SG
transporte	transport	transporte	transport	N;MASC;SG	N;INDF;MASC;SG
transporte	transportul	transporte	transport	N;MASC;SG	N;DEF;MASC;SG
transporte	transport	transporte	transport	N;MASC;SG	N;INDF;MASC;SG
transporte	transportul	transporte	transport	N;MASC;SG	N;DEF;MASC;SG
dom	cadou	dom	cadou	N;MASC;SG	N;INDF;MASC;SG
dom	cadoul	dom	cadou	N;MASC;SG	N;DEF;MASC;SG
dom	dom	dom	dom	N;MASC;SG	N;INDF;MASC;SG
motivo	motivul	motivo	motiv	N;MASC;SG	N;DEF;MASC;SG
motivo	motiv	motivo	motiv	N;MASC;SG	N;INDF;MASC;SG
motivo	motivul	motivo	motiv	N;MASC;SG	N;DEF;MASC;SG
motivo	motiv	motivo	motiv	N;MASC;SG	N;INDF;MASC;SG
tradução	traducere	tradução	traducere	N;FEM;SG	N;INDF;FEM;SG
tradução	traducerea	tradução	traducere	N;FEM;SG	N;DEF;FEM;SG
federação	federatiei	federação	federatie	N;FEM;SG	N;DEF;FEM;SG
federação	federatia	federação	federatie	N;FEM;SG	N;DEF;FEM;SG
federação	federatia	federação	federatie	N;FEM;SG	N;DEF;FEM;SG
administrador	administrator	administrador	administrator	N;MASC;SG	N;INDF;MASC;SG
administrador	administratorul	administrador	administrator	N;MASC;SG	N;DEF;MASC;SG
administrador	administrator	administrador	administrator	N;MASC;SG	N;INDF;MASC;SG
administrador	administratorul	administrador	administrator	N;MASC;SG	N;DEF;MASC;SG
banco	banco	banco	banco	N;MASC;SG	N;INDF;MASC;SG
banco	banca	banco	bancă	N;MASC;SG	N;DEF;FEM;SG
banco	banca	banco	bancă	N;MASC;SG	N;DEF;FEM;SG
banco	bank	banco	bank	N;MASC;SG	N;INDF;MASC;SG
banco	banca	banco	bancă	N;MASC;SG	N;DEF;FEM;SG
rosa	pink	rosa	pink	N;FEM;SG	N;INDF;MASC;SG
rosa	trandafir	rosa	trandafir	N;FEM;SG	N;INDF;MASC;SG
rosa	rosa	rosa	rosa	N;FEM;SG	N;DEF;FEM;SG
irmã	sora	irmã	soră	N;FEM;SG	N;DEF;FEM;SG
irmã	sora	irmã	soră	N;FEM;SG	N;DEF;FEM;SG
longa	lung	longo	lung	ADJ;FEM;SG	ADJ;INDF;MASC;SG
longa	lunga	longo	lung	ADJ;FEM;SG	ADJ;DEF;FEM;SG
mudança	schimbare	mudança	schimbare	N;FEM;SG	N;INDF;FEM;SG
mudança	schimbarea	mudança	schimbare	N;FEM;SG	N;DEF;FEM;SG
regional	regionala	regional	regional	N;MASC;SG	N;DEF;FEM;SG
crescimento	cresterea	crescimento	crestere	N;MASC;SG	N;DEF;FEM;SG
crescimento	cresterea	crescimento	crestere	N;MASC;SG	N;DEF;FEM;SG
crescimento	crestere	crescimento	crestere	N;MASC;SG	N;INDF;FEM;SG
crescimento	crestere	crescimento	crestere	N;MASC;SG	N;INDF;FEM;SG
religião	religie	religião	religie	N;FEM;SG	N;INDF;FEM;SG
religião	religia	religião	religie	N;FEM;SG	N;DEF;FEM;SG
cristo	cristo	cristo	cristo	N;MASC;SG	N;INDF;MASC;SG
jornalista	ziarista	jornalista	ziarist	N;MASC;SG	N;DEF;FEM;SG
jornalista	jurnalistul	jornalista	jurnalist	N;MASC;SG	N;DEF;MASC;SG
jornalista	jurnalist	jornalista	jurnalist	N;MASC;SG	N;INDF;MASC;SG
jornalista	jurnalista	jornalista	jurnalist	N;MASC;SG	N;DEF;FEM;SG
jornalista	ziarist	jornalista	ziarist	N;MASC;SG	N;INDF;MASC;SG
análise	analiza	análise	analiză	N;FEM;SG	N;DEF;FEM;SG
análise	analiza	análise	analiză	N;FEM;SG	N;DEF;FEM;SG
editores	editorii	editor	editoare	N;MASC;PL	N;DEF;MASC;PL
editores	editori	editor	editor	N;MASC;PL	N;INDF;MASC;PL
editores	editorii	editor	editoare	N;MASC;PL	N;DEF;MASC;PL
editores	editori	editor	editor	N;MASC;PL	N;INDF;MASC;PL
mensagem	mesajul	mensagem	mesaj	N;FEM;SG	N;DEF;MASC;SG
mensagem	mesaj	mensagem	mesaj	N;FEM;SG	N;INDF;MASC;SG
festa	party	festa	party	N;FEM;SG	N;INDF;MASC;SG
festa	petrecere	festa	petrecere	N;FEM;SG	N;INDF;FEM;SG
festa	partid	festa	partid	N;FEM;SG	N;INDF;MASC;SG
festa	festin	festa	festin	N;FEM;SG	N;INDF;MASC;SG
cena	scena	cena	scenă	N;FEM;SG	N;DEF;FEM;SG
cena	scena	cena	scenă	N;FEM;SG	N;DEF;FEM;SG
capela	capela	capela	capela	N;FEM;SG	N;DEF;FEM;SG
capela	capela	capela	capela	N;FEM;SG	N;DEF;FEM;SG
médico	medic	médico	medic	N;MASC;SG	N;INDF;MASC;SG
médico	medic	médico	medic	N;MASC;SG	N;INDF;MASC;SG
médico	doctor	médico	doctor	N;MASC;SG	N;INDF;MASC;SG
ligação	conexiunea	ligação	conexiune	N;FEM;SG	N;DEF;FEM;SG
ligação	conexiune	ligação	conexiune	N;FEM;SG	N;INDF;FEM;SG
ligação	legatura	ligação	legatură	N;FEM;SG	N;DEF;FEM;SG
ligação	legatura	ligação	legatură	N;FEM;SG	N;DEF;FEM;SG
ligação	link	ligação	link	N;FEM;SG	N;INDF;MASC;SG
ligação	linkul	ligação	link	N;FEM;SG	N;DEF;MASC;SG
resposta	raspuns	resposta	raspuns	N;FEM;SG	N;INDF;MASC;SG
resposta	raspuns	resposta	raspuns	N;FEM;SG	N;INDF;MASC;SG
resposta	raspuns	resposta	raspuns	N;FEM;SG	N;INDF;MASC;SG
resposta	raspunsul	resposta	raspuns	N;FEM;SG	N;DEF;MASC;SG
comandante	comandant	comandante	comandant	N;MASC;SG	N;INDF;MASC;SG
comandante	comandante	comandante	comandant	N;MASC;SG	N;INDF;MASC;SG
comandante	comandantul	comandante	comandant	N;MASC;SG	N;DEF;MASC;SG
comandante	comandant	comandante	comandant	N;MASC;SG	N;INDF;MASC;SG
categorias	categorii	categoria	categorie	N;FEM;PL	N;INDF;FEM;PL
categorias	categoriile	categoria	categorie	N;FEM;PL	N;DEF;FEM;PL
edifício	cladire	edifício	cladire	N;MASC;SG	N;INDF;FEM;SG
edifício	cladire	edifício	cladire	N;MASC;SG	N;INDF;FEM;SG
edifício	cladirea	edifício	cladire	N;MASC;SG	N;DEF;FEM;SG
pedra	piatra	pedra	piatră	N;FEM;SG	N;DEF;FEM;SG
pedra	piatra	pedra	piatră	N;FEM;SG	N;DEF;FEM;SG
pedra	piatra	pedra	piatră	N;FEM;SG	N;DEF;FEM;SG
pedra	piatra	pedra	piatră	N;FEM;SG	N;DEF;FEM;SG
pedra	stanca	pedra	stancă	N;FEM;SG	N;DEF;FEM;SG
pedra	stanca	pedra	stancă	N;FEM;SG	N;DEF;FEM;SG
pedra	rock	pedra	rock	N;FEM;SG	N;INDF;MASC;SG
planeta	planet	planeta	planet	N;MASC;SG	N;INDF;MASC;SG
planeta	planeta	planeta	planetă	N;MASC;SG	N;DEF;FEM;SG
planeta	planeta	planeta	planetă	N;MASC;SG	N;DEF;FEM;SG
comprimento	lungime	comprimento	lungime	N;MASC;SG	N;INDF;FEM;SG
comprimento	lungimea	comprimento	lungime	N;MASC;SG	N;DEF;FEM;SG
índia	indiana	índia	indiană	N;FEM;SG	N;DEF;FEM;SG
índia	indianul	índia	indian	N;FEM;SG	N;DEF;MASC;SG
jovens	tineri	jovem	tânăr	N;MASC;PL	N;INDF;MASC;PL
leão	leul	leão	leu	N;MASC;SG	N;DEF;MASC;SG
leão	leu	leão	leu	N;MASC;SG	N;INDF;MASC;SG
leão	lion	leão	lion	N;MASC;SG	N;INDF;MASC;SG
projetos	proiectele	projeto	proiect	N;MASC;PL	N;DEF;FEM;PL
projetos	proiecte	projeto	proiect	N;MASC;PL	N;INDF;FEM;PL
disc	discul	disc	disc	N;MASC;SG	N;DEF;MASC;SG
disc	disc	disc	disc	N;MASC;SG	N;INDF;MASC;SG
versões	versiunile	versão	versiune	N;FEM;PL	N;DEF;FEM;PL
versões	versiuni	versão	versiune	N;FEM;PL	N;INDF;FEM;PL
independência	independenta	independência	independent	N;FEM;SG	N;DEF;FEM;SG
independência	independenta	independência	independent	N;FEM;SG	N;DEF;FEM;SG
independência	independenta	independência	independent	N;FEM;SG	N;DEF;FEM;SG
operação	operatie	operação	operatie	N;FEM;SG	N;INDF;FEM;SG
operação	operatiune	operação	operatiune	N;FEM;SG	N;INDF;FEM;SG
operação	operatiunea	operação	operatiune	N;FEM;SG	N;DEF;FEM;SG
operação	operatiunea	operação	operatiune	N;FEM;SG	N;DEF;FEM;SG
tentativa	tentativa	tentativa	tentativa	N;FEM;SG	N;DEF;FEM;SG
tentativa	tentativa	tentativa	tentativa	N;FEM;SG	N;DEF;FEM;SG
totalmente	complet	totalmente	complet	ADV	ADV
totalmente	total	totalmente	total	ADV	ADV
avenida	bulevardul	avenida	bulevard	N;FEM;SG	N;DEF;MASC;SG
avenida	bulevard	avenida	bulevard	N;FEM;SG	N;INDF;MASC;SG
avenida	avenida	avenida	avenida	N;FEM;SG	N;DEF;FEM;SG
avenida	avenue	avenida	avenue	N;FEM;SG	N;INDF;MASC;SG
augusto	august	augusto	august	N;MASC;SG	N;INDF;MASC;SG
russo	rusa	russo	rusa	N;MASC;SG	N;DEF;FEM;SG
russo	rusa	russo	rusa	N;MASC;SG	N;DEF;FEM;SG
liberdade	libertate	liberdade	libertate	N;FEM;SG	N;INDF;FEM;SG
liberdade	libertatea	liberdade	libertate	N;FEM;SG	N;DEF;FEM;SG
liberdade	freedom	liberdade	freedom	N;FEM;SG	N;INDF;MASC;SG
liberdade	libertate	liberdade	libertate	N;FEM;SG	N;INDF;FEM;SG
liberdade	liberty	liberdade	liberty	N;FEM;SG	N;INDF;MASC;SG
conceito	concept	conceito	concept	N;MASC;SG	N;INDF;MASC;SG
conceito	conceptul	conceito	concept	N;MASC;SG	N;DEF;MASC;SG
anteriores	anterioare	anterior	anterior	ADJ;MASC;PL	ADJ;INDF;FEM;PL
torre	turn	torre	turn	N;FEM;SG	N;INDF;MASC;SG
torre	turnul	torre	turn	N;FEM;SG	N;DEF;MASC;SG
torre	tura	torre	tură	N;FEM;SG	N;DEF;FEM;SG
torre	tura	torre	tură	N;FEM;SG	N;DEF;FEM;SG
localização	localizare	localização	localizare	N;FEM;SG	N;INDF;FEM;SG
localização	locatie	localização	locatie	N;FEM;SG	N;INDF;FEM;SG
localização	locatia	localização	locatie	N;FEM;SG	N;DEF;FEM;SG
localização	locatia	localização	locatie	N;FEM;SG	N;DEF;FEM;SG
localização	localizare	localização	localizare	N;FEM;SG	N;INDF;FEM;SG
pós	post	pós	post	N;MASC;SG	N;INDF;MASC;SG
pós	postare	pós	postare	N;MASC;SG	N;INDF;FEM;SG
pós	postarea	pós	postare	N;MASC;SG	N;DEF;FEM;SG
asteroides	asteroizi	asteroide	asteroid	N;MASC;PL	N;INDF;MASC;PL
musicais	muzicaluri	musical	muzical	N;MASC;PL	N;INDF;FEM;PL
feira	feira	feira	feară	N;FEM;SG	N;DEF;FEM;SG
feira	fair	feira	fair	N;FEM;SG	N;INDF;MASC;SG
rodada	runda	rodada	runda	N;FEM;SG	N;DEF;FEM;SG
rodada	rotunda	rodada	rotunda	N;FEM;SG	N;DEF;FEM;SG
rodada	runda	rodada	runda	N;FEM;SG	N;DEF;FEM;SG
times	echipele	time	echipă	N;MASC;PL	N;DEF;FEM;PL
times	echipe	time	echipă	N;MASC;PL	N;INDF;FEM;PL
times	timpuri	time	timp	N;MASC;PL	N;INDF;FEM;PL
times	timpurile	time	timp	N;MASC;PL	N;DEF;FEM;PL
times	vremuri	time	vreme	N;MASC;PL	N;INDF;FEM;PL
marinha	marina	marinho	marină	N;FEM;SG	N;DEF;FEM;SG
marinha	navy	marinho	navy	N;FEM;SG	N;INDF;MASC;SG
marinha	marina	marinho	marină	N;FEM;SG	N;DEF;FEM;SG
marinha	marin	marinho	marin	N;FEM;SG	N;INDF;MASC;SG
marinha	marina	marinho	marină	N;FEM;SG	N;DEF;FEM;SG
princesa	printesa	princesa	printesă	N;FEM;SG	N;DEF;FEM;SG
princesa	printesa	princesa	printesă	N;FEM;SG	N;DEF;FEM;SG
princesa	printesa	princesa	printesă	N;FEM;SG	N;DEF;FEM;SG
açores	azore	açor	azor	N;MASC;PL	N;INDF;FEM;PL
partidas	meciuri	partida	meci	N;FEM;PL	N;INDF;FEM;PL
partidas	chibrituri	partida	chibritură	N;FEM;PL	N;INDF;FEM;PL
partidas	plecari	partida	plecar	N;FEM;PL	N;INDF;FEM;PL
ribeiro	ribeiro	ribeiro	ribeiro	N;MASC;SG	N;INDF;MASC;SG
hospital	spitalul	hospital	spital	N;MASC;SG	N;DEF;MASC;SG
hospital	spital	hospital	spital	N;MASC;SG	N;INDF;MASC;SG
nações	natiuni	nação	natiune	N;FEM;PL	N;INDF;FEM;PL
nações	natiuni	nação	natiune	N;FEM;PL	N;INDF;FEM;PL
histórias	povestiri	história	povestire	N;FEM;PL	N;INDF;FEM;PL
histórias	povesti	história	povesti	N;FEM;PL	N;INDF;FEM;PL
histórias	povesti	história	povesti	N;FEM;PL	N;INDF;FEM;PL
mão	mina	mão	mină	N;FEM;SG	N;DEF;FEM;SG
mão	mana	mão	mană	N;FEM;SG	N;DEF;FEM;SG
mão	mana	mão	mană	N;FEM;SG	N;DEF;FEM;SG
mão	mana	mão	mană	N;FEM;SG	N;DEF;FEM;SG
filosofia	filozofia	filosofia	filozofie	N;FEM;SG	N;DEF;FEM;SG
filosofia	filosofie	filosofia	filosofie	N;FEM;SG	N;INDF;FEM;SG
filosofia	filozofie	filosofia	filozofie	N;FEM;SG	N;INDF;FEM;SG
filosofia	filosofia	filosofia	filosofie	N;FEM;SG	N;DEF;FEM;SG
efeito	efect	efeito	efect	N;MASC;SG	N;INDF;MASC;SG
efeito	efectul	efeito	efect	N;MASC;SG	N;DEF;MASC;SG
www	www	www	www	N;MASC;SG	N;INDF;MASC;SG
antigos	antice	antigo	antic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
viagem	calatorie	viagem	calatorie	N;FEM;SG	N;INDF;FEM;SG
viagem	calatorie	viagem	calatorie	N;FEM;SG	N;INDF;FEM;SG
viagem	calatorie	viagem	calatorie	N;FEM;SG	N;INDF;FEM;SG
viagem	excursie	viagem	excursie	N;FEM;SG	N;INDF;FEM;SG
viagem	trip	viagem	trip	N;FEM;SG	N;INDF;MASC;SG
viagem	calatorie	viagem	calatorie	N;FEM;SG	N;INDF;FEM;SG
esquerda	stanga	esquerda	stanga	N;FEM;SG	N;DEF;FEM;SG
esquerda	stanga	esquerda	stanga	N;FEM;SG	N;DEF;FEM;SG
esquerda	stinga	esquerda	stingă	N;FEM;SG	N;DEF;FEM;SG
peças	placi	peça	plac	N;FEM;PL	N;INDF;FEM;PL
peças	piese	peça	piesă	N;FEM;PL	N;INDF;FEM;PL
seção	sectiune	seção	sectiune	N;FEM;SG	N;INDF;FEM;SG
seção	sectiunea	seção	sectiune	N;FEM;SG	N;DEF;FEM;SG
seção	sectiune	seção	sectiune	N;FEM;SG	N;INDF;FEM;SG
seção	sectiune	seção	sectiune	N;FEM;SG	N;INDF;FEM;SG
seção	sectiunea	seção	sectiune	N;FEM;SG	N;DEF;FEM;SG
europeia	europeana	europeu	european	N;FEM;SG	N;DEF;FEM;SG
coração	inima	coração	inimă	N;MASC;SG	N;DEF;FEM;SG
coração	inima	coração	inimă	N;MASC;SG	N;DEF;FEM;SG
