mai	bolj	mai	bolj	ADV	ADV;CMPR
mii	tisoč	mie	tisoč	NUM;INDF;FEM;PL	NUM;ACC;PL
culturale	kulturne	cultural	kulturen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
ore	urami	oră	ura	N;INDF;FEM;PL	N;NOM;FEM;PL
ore	ure	oră	ura	N;INDF;FEM;PL	N;NOM;FEM;PL
ore	urah	oră	ura	N;INDF;FEM;PL	N;ESS;FEM;PL
ore	ur	oră	ura	N;INDF;FEM;PL	N;GEN;FEM;PL
forme	oblike	formă	oblika	N;INDF;FEM;PL	N;NOM;FEM;PL
forme	obrazci	formă	obrazec	N;INDF;FEM;PL	N;NOM;MASC;PL
forme	oblike	formă	oblika	N;INDF;FEM;PL	N;NOM;FEM;PL
program	program	program	program	N;INDF;MASC;SG	N;NOM;MASC;SG
program	program	program	program	N;INDF;MASC;SG	N;NOM;MASC;SG
program	urnik	program	urnik	N;INDF;MASC;SG	N;NOM;MASC;SG
program	razpored	program	razpored	N;INDF;MASC;SG	N;NOM;MASC;SG
sustinut	podprta	sustinut	podprt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
sustinut	podprt	sustinut	podprt	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
sustinut	podprto	sustinut	podprt	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
sustinut	podprta	sustinut	podprt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
sustinut	podprt	sustinut	podprt	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
sustinut	podprto	sustinut	podprt	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
urban	mestna	urban	mesten	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
urban	urbana	urban	urban	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
drum	pot	drum	pot	N;INDF;MASC;SG	N;NOM;FEM;SG
drum	cesta	drum	cesta	N;INDF;MASC;SG	N;NOM;FEM;SG
lung	pljučna	lung	pljučen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
lung	dolg	lung	dolg	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
lung	dolgi	lung	dolg	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
lung	dolga	lung	dolg	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
tipuri	tipi	tip	tip	N;INDF;FEM;PL	N;NOM;MASC;PL
tipuri	vrste	tip	vrsta	N;INDF;FEM;PL	N;NOM;FEM;PL
versuri	kitic	vers	kitica	N;INDF;FEM;PL	N;GEN;FEM;PL
versuri	besedila	vers	besedilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
jucator	igralec	jucator	igralec	N;INDF;MASC;SG	N;NOM;MASC;SG
jucator	predvajalnik	jucator	predvajalnik	N;INDF;MASC;SG	N;NOM;MASC;SG
jucator	igralca	jucator	igralec	N;INDF;MASC;SG	N;NOM;MASC;SG
jucator	igralec	jucator	igralec	N;INDF;MASC;SG	N;NOM;MASC;SG
jucator	predvajalnik	jucator	predvajalnik	N;INDF;MASC;SG	N;NOM;MASC;SG
jucator	igralca	jucator	igralec	N;INDF;MASC;SG	N;NOM;MASC;SG
familii	družine	familie	družina	N;INDF;FEM;PL	N;NOM;FEM;PL
familii	družin	familie	družina	N;INDF;FEM;PL	N;GEN;FEM;PL
formate	oblikovane	forma	oblikovan	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
formate	oblikovani	forma	oblikovan	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
termen	izraz	termen	izraz	N;INDF;MASC;SG	N;NOM;MASC;SG
termen	termin	termen	termin	N;INDF;MASC;SG	N;NOM;MASC;SG
religioase	verske	religios	verski	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
alpi	alpe	alp	alpa	N;INDF;MASC;SG	N;NOM;MASC;SG
doctor	zdravnik	doctor	zdravnik	N;INDF;MASC;SG	N;NOM;MASC;SG
doctor	zdravnika	doctor	zdravnik	N;INDF;MASC;SG	N;ACC;MASC;SG
doctor	zdravnica	doctor	zdravnica	N;INDF;MASC;SG	N;NOM;FEM;SG
doctor	doktor	doctor	doktor	N;INDF;MASC;SG	N;NOM;MASC;SG
emir	emir	emir	emir	N;INDF;MASC;SG	N;NOM;MASC;SG
nobel	nobelovo	nobel	nobelov	N;INDF;MASC;SG	N;ACC;FEM;SG
nobel	nobel	nobel	nobeti	N;INDF;MASC;SG	N;NOM;MASC;SG
adaugat	dodana	adauga	dodan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
adaugat	dodan	adauga	dodan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
adaugat	dodano	adauga	dodan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
adaugat	dodana	adauga	dodan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
adaugat	dodan	adauga	dodan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
adaugat	dodano	adauga	dodan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
decenii	desetletji	deceniu	desetletje	N;INDF;FEM;PL	N;NOM;NEUT;PL
decenii	desetletjih	deceniu	desetletje	N;INDF;FEM;PL	N;ESS;NEUT;PL
decenii	desetletij	deceniu	desetletje	N;INDF;FEM;PL	N;GEN;NEUT;PL
decenii	desetletja	deceniu	desetletje	N;INDF;FEM;PL	N;NOM;NEUT;PL
non	non	non	non		
proces	proces	proces	proces	N;INDF;MASC;SG	N;NOM;MASC;SG
proces	postopek	proces	postopek	N;INDF;MASC;SG	N;NOM;MASC;SG
proces	sojenje	proces	sojenje	N;INDF;MASC;SG	N;NOM;NEUT;SG
domeniu	področje	domeniu	področje	N;INDF;MASC;SG	N;NOM;NEUT;SG
han	hana	han	hana	N;INDF;MASC;SG	N;NOM;FEM;SG
han	han	han	han	N;INDF;MASC;SG	N;NOM;MASC;SG
cerut	zahtevana	cere	zahtevan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
cerut	zahtevan	cere	zahtevan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
cerut	zahtevano	cere	zahtevan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
interior	notranjosti	interior	notranjost	N;INDF;MASC;SG	N;GEN;FEM;SG
interior	notranjost	interior	notranjost	N;INDF;MASC;SG	N;NOM;FEM;SG
madrid	madrid	madrid	madrid	N;INDF;MASC;SG	N;NOM;MASC;SG
secole	stoletja	secol	stoletje	N;INDF;FEM;PL	N;ACC;NEUT;PL
argint	silver	argint	silver	N;INDF;MASC;SG	N;NOM;MASC;SG
compus	sestavljeno	compus	sestavljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
partid	zabava	partid	zabava	N;INDF;MASC;SG	N;NOM;FEM;SG
partid	zabavo	partid	zabava	N;INDF;MASC;SG	N;ACC;FEM;SG
partid	žur	partid	žur	N;INDF;MASC;SG	N;NOM;MASC;SG
partid	party	partid	party	N;INDF;MASC;SG	N;NOM;MASC;SG
scop	namen	scop	namen	N;INDF;MASC;SG	N;NOM;MASC;SG
descrie	opisati	descrie	opisati	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
conditii	pogoji	conditie	pogoj	N;INDF;FEM;PL	N;NOM;MASC;PL
conditii	pogoji	conditie	pogoj	N;INDF;FEM;PL	N;NOM;MASC;PL
schimbat	spremenjen	schimba	spremenjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
schimbat	spremenjeno	schimba	spremenjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
eveniment	dogodek	eveniment	dogodek	N;INDF;MASC;SG	N;NOM;MASC;SG
eveniment	prireditev	eveniment	prireditev	N;INDF;MASC;SG	N;NOM;FEM;SG
eveniment	dogodka	eveniment	dogodek	N;INDF;MASC;SG	N;NOM;MASC;SG
aer	zrak	aer	zrak	N;INDF;MASC;SG	N;NOM;MASC;SG
aer	air	aer	air	N;INDF;MASC;SG	N;NOM;MASC;SG
standard	standardna	standard	standarden	ADJ	ADJ;NOM;FEM;SG
standard	standardno	standard	standardno	ADJ	ADJ;NOM;NEUT;SG
solid	trdna	solid	trden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
solid	trden	solid	trden	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
sezon	sezono	sezon	sezona	N;INDF;MASC;SG	N;ACC;FEM;SG
sezon	sezona	sezon	sezona	N;INDF;MASC;SG	N;NOM;FEM;SG
anuntat	napovedano	anunta	napovedan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
anuntat	napovedano	anunta	napovedan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
cazuri	primeri	caz	primer	N;INDF;FEM;PL	N;NOM;MASC;PL
cazuri	primerov	caz	primer	N;INDF;FEM;PL	N;GEN;MASC;PL
munte	gora	munte	gora	N;INDF;MASC;SG	N;NOM;FEM;SG
munte	planina	munte	planina	N;INDF;MASC;SG	N;NOM;FEM;SG
munte	goro	munte	gora	N;INDF;MASC;SG	N;ACC;FEM;SG
descopera	odkriti	descopera	odkriti	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN
descopera	odkriti	descopera	odkriti	V;IND;SG;3;IPFV;FIN	V;PFV;NFIN
conducator	vladar	conducator	vladar	N;INDF;MASC;SG	N;NOM;MASC;SG
conducator	vodja	conducator	vodja	N;INDF;MASC;SG	N;NOM;MASC;SG
conducator	leader	conducator	leader	N;INDF;MASC;SG	N;NOM;MASC;SG
maritime	pomorske	maritim	pomorski	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
spatiu	vesolje	spatiu	vesolje	N;INDF;MASC;SG	N;NOM;NEUT;SG
spatiu	prostor	spatiu	prostor	N;INDF;MASC;SG	N;NOM;MASC;SG
spatiu	space	spatiu	space	N;INDF;MASC;SG	N;NOM;MASC;SG
spatiu	vesolje	spatiu	vesolje	N;INDF;MASC;SG	N;NOM;NEUT;SG
spatiu	prostor	spatiu	prostor	N;INDF;MASC;SG	N;NOM;MASC;SG
spatiu	space	spatiu	space	N;INDF;MASC;SG	N;NOM;MASC;SG
spatiu	vesolje	spatiu	vesolje	N;INDF;MASC;SG	N;NOM;NEUT;SG
spatiu	prostor	spatiu	prostor	N;INDF;MASC;SG	N;NOM;MASC;SG
spatiu	space	spatiu	space	N;INDF;MASC;SG	N;NOM;MASC;SG
bas	bas	bas	bas	N;INDF;MASC;SG	N;NOM;MASC;SG
bas	bass	bas	bass	N;INDF;MASC;SG	N;NOM;MASC;SG
bas	bas	bas	bas	N;INDF;MASC;SG	N;NOM;MASC;SG
opt	osem	opt	osem	NUM;PL	NUM;NOM;PL
interne	notranje	intern	notranji	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
teren	field	teren	field	N;INDF;MASC;SG	N;NOM;MASC;SG
teren	polje	teren	polje	N;INDF;MASC;SG	N;NOM;NEUT;SG
teren	dežela	teren	dežela	N;INDF;MASC;SG	N;NOM;FEM;SG
teren	kopno	teren	kopno	N;INDF;MASC;SG	N;NOM;NEUT;SG
teren	zemljišče	teren	zemljišče	N;INDF;MASC;SG	N;NOM;NEUT;SG
teren	zemljo	teren	zemlja	N;INDF;MASC;SG	N;ACC;FEM;SG
teren	teren	teren	teren	N;INDF;MASC;SG	N;NOM;MASC;SG
marcat	označena	marca	označen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
marcat	označeno	marca	označen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
canton	cantona	canton	canton	N;INDF;MASC;SG	N;ACC;MASC;SG
utilizat	uporabljen	utilizat	uporabljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
utilizat	uporabljena	utilizat	uporabljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
utilizat	uporabljeno	utilizat	uporabljeno	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
produce	proizvaja	produce	proizvajati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
france	francijo	francă	francija	N;INDF;MASC;SG	N;ACC;FEM;SG
france	francija	francă	francija	N;INDF;MASC;SG	N;NOM;FEM;SG
france	france	francă	franca	N;INDF;MASC;SG	N;NOM;MASC;SG
cult	kult	cult	kult	N;INDF;MASC;SG	N;NOM;MASC;SG
cult	čaščenje	cult	čaščenje	N;INDF;MASC;SG	N;NOM;NEUT;SG
control	kontrola	control	kontrola	N;INDF;MASC;SG	N;NOM;FEM;SG
control	krmiljenje	control	krmiljenje	N;INDF;MASC;SG	N;NOM;NEUT;SG
control	nadzor	control	nadzor	N;INDF;MASC;SG	N;NOM;MASC;SG
control	obvladovanje	control	obvladovanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
preot	svečenik	preot	svečenik	N;INDF;MASC;SG	N;NOM;MASC;SG
preot	župnik	preot	župnik	N;INDF;MASC;SG	N;NOM;MASC;SG
preot	duhovnik	preot	duhovnik	N;INDF;MASC;SG	N;NOM;MASC;SG
facute	narejeni	face	narejen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
prezentat	predstavljena	prezenta	predstavljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
prezentat	predstavljeno	prezenta	predstavljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
prezentat	predstavljen	prezenta	predstavljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
prezentat	predložena	prezenta	predložen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
animale	živali	animal	žival	N;INDF;FEM;PL	N;NOM;FEM;PL
producator	proizvajalec	producator	proizvajalec	N;INDF;MASC;SG	N;NOM;MASC;SG
producator	producent	producator	producent	N;INDF;MASC;SG	N;NOM;MASC;SG
producator	proizvajalec	producator	proizvajalec	N;INDF;MASC;SG	N;NOM;MASC;SG
producator	proizvajalca	producator	proizvajalec	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
producator	izdelovalec	producator	izdelovalec	N;INDF;MASC;SG	N;NOM;MASC;SG
producator	proizvajalec	producator	proizvajalec	N;INDF;MASC;SG	N;NOM;MASC;SG
producator	producent	producator	producent	N;INDF;MASC;SG	N;NOM;MASC;SG
producator	proizvajalec	producator	proizvajalec	N;INDF;MASC;SG	N;NOM;MASC;SG
producator	proizvajalca	producator	proizvajalec	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
producator	izdelovalec	producator	izdelovalec	N;INDF;MASC;SG	N;NOM;MASC;SG
relativ	relativno	relativ	relativno	ADV	ADV
relativ	relativno	relativ	relativno	ADV	ADV
material	material	material	material	N;INDF;MASC;SG	N;NOM;MASC;SG
material	gradivo	material	gradivo	N;INDF;MASC;SG	N;NOM;NEUT;SG
regiuni	regije	regiune	regija	N;INDF;FEM;PL	N;NOM;FEM;PL
regiuni	regij	regiune	regija	N;INDF;FEM;PL	N;GEN;FEM;PL
dolari	dolarji	dolar	dolar	N;INDF;MASC;PL	N;NOM;MASC;PL
dolari	dolarje	dolar	dolar	N;INDF;MASC;PL	N;ACC;MASC;PL
natural	naravnega	natural	naraven	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
natural	naravni	natural	naraven	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
natural	naraven	natural	naraven	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
natural	naravno	natural	naraven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
natural	naravna	natural	naraven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
natural	naravno	natural	naraven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
plecat	odšel	pleca	oditi	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP
inregistrat	posnet	inregistra	posnet	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inregistrat	posneto	inregistra	posnet	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
inregistrat	zabeleženo	inregistra	zabeležen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
inregistrat	registrirana	inregistra	registriran	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
inregistrat	registrirano	inregistra	registrirano	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
inregistrat	registriran	inregistra	registriran	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inregistrat	registrirana	inregistra	registriran	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
inregistrat	registrirano	inregistra	registrirano	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
inregistrat	registriran	inregistra	registriran	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inregistrat	posnet	inregistra	posnet	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inregistrat	posneto	inregistra	posnet	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
inregistrat	zabeleženo	inregistra	zabeležen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
administrative	upravne	administrativ	upraven	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
turci	turki	turc	turek	N;INDF;MASC;PL	N;NOM;MASC;PL
actiuni	delnice	actiune	delnica	N;INDF;FEM;PL	N;NOM;FEM;PL
actiuni	deleži	actiune	delež	N;INDF;FEM;PL	N;NOM;MASC;PL
actiuni	dejanja	actiune	dejanje	N;INDF;FEM;PL	N;NOM;NEUT;PL
actiuni	ukrepi	actiune	ukrep	N;INDF;FEM;PL	N;NOM;MASC;PL
vine	pride	veni	priti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
raspuns	odgovor	raspuns	odgovor	N;INDF;MASC;SG	N;NOM;MASC;SG
raspuns	odgovor	raspuns	odgovor	N;INDF;MASC;SG	N;NOM;MASC;SG
raspuns	odzivanje	raspuns	odzivanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
raspuns	odziv	raspuns	odziv	N;INDF;MASC;SG	N;NOM;MASC;SG
rezultate	rezultati	rezultat	rezultat	N;INDF;FEM;PL	N;NOM;MASC;PL
rezultate	izidi	rezultat	izid	N;INDF;FEM;PL	N;NOM;MASC;PL
discutii	razprave	discut	razprava	N;INDF;FEM;PL	N;NOM;FEM;PL
discutii	razprave	discut	razprava	N;INDF;FEM;PL	N;NOM;FEM;PL
discutii	razprave	discut	razprava	N;INDF;FEM;PL	N;NOM;FEM;PL
discutii	razprave	discut	razprava	N;INDF;FEM;PL	N;NOM;FEM;PL
economic	gospodarski	economic	gospodarski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
economic	gospodarsko	economic	gospodarski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
economic	ekonomska	economic	ekonomski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
obiecte	objekti	obiect	objekt	N;INDF;FEM;PL	N;NOM;MASC;PL
obiecte	predmete	obiect	predmeti	N;INDF;FEM;PL	N;ACC;MASC;PL
obiecte	predmeti	obiect	predmet	N;INDF;FEM;PL	N;NOM;MASC;PL
obiecte	predmetov	obiect	predmet	N;INDF;FEM;PL	N;GEN;MASC;PL
consilier	svetovalec	consilier	svetovalec	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	svetovalka	consilier	svetovalka	N;INDF;MASC;SG	N;NOM;FEM;SG
consilier	svetovalec	consilier	svetovalec	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	svetovalka	consilier	svetovalka	N;INDF;MASC;SG	N;NOM;FEM;SG
consilier	svetovalec	consilier	svetovalec	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	svetovalec	consilier	svetovalec	N;INDF;MASC;SG	N;NOM;MASC;SG
secretar	tajnik	secretar	tajnik	N;INDF;MASC;SG	N;NOM;MASC;SG
secretar	sekretarka	secretar	sekretarka	N;INDF;MASC;SG	N;NOM;FEM;SG
secretar	sekretar	secretar	sekretar	N;INDF;MASC;SG	N;NOM;MASC;SG
secretar	tajnica	secretar	tajnica	N;INDF;MASC;SG	N;NOM;FEM;SG
secretar	minister	secretar	minister	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	prevoz	transport	prevoz	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	prevoz	transport	prevoz	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	transport	transport	transport	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	promet	transport	promet	N;INDF;MASC;SG	N;NOM;MASC;SG
mentionat	omenjeno	mentiona	omenjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
mentionat	omenjen	mentiona	omenjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
exact	natančno	exact	natančno	ADV	ADV
grupuri	skupine	grup	skupina	N;INDF;FEM;PL	N;NOM;FEM;PL
grupuri	skupin	grup	skupina	N;INDF;FEM;PL	N;GEN;FEM;PL
grupuri	skupinami	grup	skupina	N;INDF;FEM;PL	N;DAT;FEM;PL
studiu	študija	studiu	študij	N;INDF;MASC;SG	N;NOM;FEM;SG
fier	železo	fier	želez	N;INDF;MASC;SG	N;NOM;NEUT;SG
fier	železov	fier	želez	N;INDF;MASC;SG	N;NOM;MASC;SG
fier	železa	fier	železo	N;INDF;MASC;SG	N;GEN;NEUT;SG
motive	razlogi	motiv	razlog	N;INDF;FEM;PL	N;NOM;MASC;PL
motive	prošnje	motiv	prošnja	N;INDF;FEM;PL	N;NOM;FEM;PL
pian	klavir	pian	klavir	N;INDF;MASC;SG	N;NOM;MASC;SG
ucis	umorjen	ucis	umorjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ucis	umorjena	ucis	umorjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
ucis	ubit	ucis	ubit	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ucis	umorjen	ucis	umorjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ucis	umorjena	ucis	umorjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
soldati	vojaki	soldat	vojak	N;INDF;MASC;PL	N;NOM;MASC;PL
soldati	vojaki	soldat	vojak	N;INDF;MASC;PL	N;NOM;MASC;PL
soldati	vojaki	soldat	vojak	N;INDF;MASC;PL	N;NOM;MASC;PL
ortodoxe	pravoslavne	ortodox	pravoslaven	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
necesare	zahtevani	necesar	zahtevan	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
comentariu	komentar	comentariu	komentar	N;INDF;MASC;SG	N;NOM;MASC;SG
king	kralj	king	kralj	N;INDF;MASC;SG	N;NOM;MASC;SG
viitor	bodočnost	viitor	bodočnost	N;INDF;MASC;SG	N;NOM;FEM;SG
viitor	prihodnosti	viitor	prihodnost	N;INDF;MASC;SG	N;GEN;FEM;SG
viitor	prihodnost	viitor	prihodnost	N;INDF;MASC;SG	N;NOM;FEM;SG
tanar	mlad	tanar	mlad	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
tanar	mlada	tanar	mlad	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
tanar	mlado	tanar	mlad	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bronz	bron	bronz	bron	N;INDF;MASC;SG	N;NOM;MASC;SG
episcop	tekač	episcop	tekač	N;INDF;MASC;SG	N;NOM;MASC;SG
episcop	škof	episcop	škof	N;INDF;MASC;SG	N;NOM;MASC;SG
habsburg	habsburg	habsburg	habsburg	N;INDF;MASC;SG	N;NOM;MASC;SG
incheiat	končano	incheia	končan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
incheiat	izpolnjeno	incheia	izpolnjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
incheiat	končana	incheia	končan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
incheiat	zaključena	incheia	zaključen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
retras	upokojen	retrage	upokojen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
retras	odvzeta	retrage	odvzet	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
retras	umaknjena	retrage	umaknjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
retras	odvzeto	retrage	odvzeto	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
sediu	poveljstvo	sediu	poveljstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
sediu	štab	sediu	štab	N;INDF;MASC;SG	N;NOM;MASC;SG
sediu	sedež	sediu	sedež	N;INDF;MASC;SG	N;NOM;MASC;SG
records	evidenca	records	evidenca	N;INDF;MASC;SG	N;NOM;FEM;SG
introdus	uvedeno	introduce	uvedeno	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
introdus	uveden	introduce	uveden	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
introdus	uvedena	introduce	uveden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
introdus	vstavljen	introduce	vstavljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
medic	zdravnik	medic	zdravnik	N;INDF;MASC;SG	N;NOM;MASC;SG
medic	zdravnika	medic	zdravnik	N;INDF;MASC;SG	N;ACC;MASC;SG
medic	bolničar	medic	bolničar	N;INDF;MASC;SG	N;NOM;MASC;SG
comandant	komandant	comandant	komandant	N;INDF;MASC;SG	N;NOM;MASC;SG
comandant	poveljnik	comandant	poveljnik	N;INDF;MASC;SG	N;NOM;MASC;SG
documente	dokumenti	document	dokument	N;INDF;FEM;PL	N;NOM;MASC;PL
documente	listine	document	listina	N;INDF;FEM;PL	N;NOM;FEM;PL
documente	dokumentov	document	dokument	N;INDF;FEM;PL	N;GEN;MASC;PL
documente	dokumente	document	dokument	N;INDF;FEM;PL	N;ACC;MASC;PL
inclus	vključena	include	vključen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
inclus	vključen	include	vključen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inclus	vključeno	include	vključen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
volum	volumen	volum	volumen	N;INDF;MASC;SG	N;NOM;MASC;SG
volum	glasnost	volum	glasnost	N;INDF;MASC;SG	N;NOM;FEM;SG
volum	prostornina	volum	prostornina	N;INDF;MASC;SG	N;NOM;FEM;SG
volum	zvezek	volum	zvezek	N;INDF;MASC;SG	N;NOM;MASC;SG
volum	obseg	volum	obseg	N;INDF;MASC;SG	N;NOM;MASC;SG
max	max	max	maxa	N;INDF;MASC;SG	N;NOM;MASC;SG
