dari	din	dari	din	ADP	ADP;ACC
tujuh	sapte	tujuh	sapt	NUM	NUM;PL
tujuh	sapte	tujuh	sapt	NUM	NUM;PL
tujuh	sapte	tujuh	sapt	NUM	NUM;PL
penumpang	pasager	pentumpang	pasager	N;SG	N;INDF;MASC;SG
penumpang	pasagerul	pentumpang	pasager	N;SG	N;DEF;MASC;SG
minyak	petrol	minyak	petrol	N;SG	N;INDF;MASC;SG
minyak	ulei	minyak	ulei	N;SG	N;INDF;MASC;SG
minyak	petrolul	minyak	petrol	N;SG	N;DEF;MASC;SG
upacara	ceremonia	upacara	ceremonie	N;SG	N;DEF;FEM;SG
upacara	ceremonie	upacara	ceremonie	N;SG	N;INDF;FEM;SG
manajemen	gestionare	manajemen	gestionare	N;SG	N;INDF;FEM;SG
manajemen	conducerea	manajemen	conducere	N;SG	N;DEF;FEM;SG
manajemen	managementul	manajemen	management	N;SG	N;DEF;MASC;SG
manajemen	gestionarea	manajemen	gestionare	N;SG	N;DEF;FEM;SG
manajemen	management	manajemen	management	N;SG	N;INDF;MASC;SG
murid	studenta	murid	studenta	N;SG	N;DEF;FEM;SG
murid	eleva	murid	elevă	N;SG	N;DEF;FEM;SG
murid	elev	murid	elev	N;SG	N;INDF;MASC;SG
murid	student	murid	student	N;SG	N;INDF;MASC;SG
murid	discipol	murid	discipol	N;SG	N;INDF;MASC;SG
gas	gaz	gas	gaz	N;SG	N;INDF;MASC;SG
tumbuhan	planta	tumbuhan	plantă	N;SG	N;DEF;FEM;SG
tumbuhan	planta	tumbuhan	plantă	N;SG	N;DEF;FEM;SG
makan	alimentatie	makan	alimentatie	N;SG;ACT	N;INDF;FEM;SG
generasi	generatie	generasi	generatie	N;SG	N;INDF;FEM;SG
generasi	generatie	generasi	generatie	N;SG	N;INDF;FEM;SG
generasi	generarea	generasi	generare	N;SG	N;DEF;FEM;SG
generasi	generatie	generasi	generatie	N;SG	N;INDF;FEM;SG
mengandung	contine	menkandung	contin	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengandung	contine	menkandung	contin	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengandung	contine	menkandung	contin	V;SG;ACT	V;IND;SG;3;PRS;FIN
saluran	canal	saluran	canal	N;SG	N;INDF;MASC;SG
saluran	canalul	saluran	canal	N;SG	N;DEF;MASC;SG
saluran	channel	saluran	channel	N;SG	N;INDF;MASC;SG
vokal	vocala	vokal	vocală	N;SG	N;DEF;FEM;SG
vokal	vocala	vokal	vocală	N;SG	N;DEF;FEM;SG
vokal	vocalistul	vokal	vocalist	N;SG	N;DEF;MASC;SG
akademi	academy	akademi	academy	N;SG	N;INDF;MASC;SG
akademi	academia	akademi	academie	N;SG	N;DEF;FEM;SG
akademi	academie	akademi	academie	N;SG	N;INDF;FEM;SG
pinjaman	imprumut	pinjaman	imprumut	N;SG	N;INDF;MASC;SG
pinjaman	imprumutul	pinjaman	imprumut	N;SG	N;DEF;MASC;SG
metode	metoda	metode	metodă	N;SG	N;DEF;FEM;SG
metode	metoda	metode	metodă	N;SG	N;DEF;FEM;SG
predator	pradator	predator	pradator	N	N;INDF;MASC;SG
predator	predator	predator	predator	N	N;INDF;MASC;SG
predator	pradatorii	predator	pradator	N	N;DEF;MASC;PL
peraturan	regulament	peraturan	regulament	N;SG	N;INDF;MASC;SG
peraturan	regulamentul	peraturan	regulament	N;SG	N;DEF;MASC;SG
peraturan	reglementare	peraturan	reglementare	N;SG	N;INDF;FEM;SG
peraturan	reglementarea	peraturan	reglementare	N;SG	N;DEF;FEM;SG
peraturan	regula	peraturan	regulă	N;SG	N;DEF;FEM;SG
peraturan	regula	peraturan	regulă	N;SG	N;DEF;FEM;SG
pemenang	castigator	penmenang	castigator	N;SG	N;INDF;MASC;SG
pemenang	invingator	penmenang	invingator	N;SG	N;INDF;MASC;SG
pemenang	castigator	penmenang	castigator	N;SG	N;INDF;MASC;SG
cahaya	lumina	cahaya	lumină	N;SG	N;DEF;FEM;SG
cahaya	lumina	cahaya	lumină	N;SG	N;DEF;FEM;SG
bergerak	muta	bergerak	muta	V;SG;ACT	V;IND;SG;3;IPFV;FIN
bergerak	misca	bergerak	misca	V;SG;ACT	V;IND;SG;3;IPFV;FIN
tionghoa	mandarin	tionghoa	mandarin	N	N;INDF;MASC;SG
tionghoa	chineza	tionghoa	chineza	N	N;DEF;FEM;SG
tionghoa	chineza	tionghoa	chineza	N	N;DEF;FEM;SG
skor	scorul	skor	scor	N;SG	N;DEF;MASC;SG
skor	punctaj	skor	punctaj	N;SG	N;INDF;MASC;SG
skor	scor	skor	scor	N;SG	N;INDF;MASC;SG
pengaruh	influenta	pengaruh	influenta	N;SG	N;DEF;FEM;SG
pengaruh	influenta	pengaruh	influenta	N;SG	N;DEF;FEM;SG
pengaruh	influenta	pengaruh	influenta	N;SG	N;DEF;FEM;SG
kanan	dreapta	kanan	dreaptă	N;SG	N;DEF;FEM;SG
kompetisi	competitie	kompetisi	competitie	N;SG	N;INDF;FEM;SG
kompetisi	concurs	kompetisi	concurs	N;SG	N;INDF;MASC;SG
kompetisi	concurenta	kompetisi	concurenta	N;SG	N;DEF;FEM;SG
kompetisi	concurenta	kompetisi	concurenta	N;SG	N;DEF;FEM;SG
polisi	politist	polisi	politist	N;SG	N;INDF;MASC;SG
polisi	politist	polisi	politist	N;SG	N;INDF;MASC;SG
polisi	politie	polisi	politie	N;SG	N;INDF;FEM;SG
polisi	politia	polisi	politie	N;SG	N;DEF;FEM;SG
polisi	politia	polisi	politie	N;SG	N;DEF;FEM;SG
kecepatan	viteza	kecepatan	viteză	N;SG	N;DEF;FEM;SG
kecepatan	viteza	kecepatan	viteză	N;SG	N;DEF;FEM;SG
kecepatan	speed	kecepatan	speed	N;SG	N;INDF;MASC;SG
kecepatan	turatia	kecepatan	turatie	N;SG	N;DEF;FEM;SG
mengetahui	stiind	menketahui	sti	V;SG;ACT	V;V.MSDR
mengetahui	stiind	menketahui	sti	V;SG;ACT	V;V.MSDR
mencoba	incerc	mencoba	incerc	V;SG;ACT	V;IND;SG;1;PRS;FIN
mencoba	incercat	mencoba	incerca	V;SG;ACT	V;MASC;SG;V.PTCP
penguasa	conducator	penkuasa	conducator	N;SG	N;INDF;MASC;SG
tewas	ucis	tewas	ucis	ADJ;SG	ADJ;INDF;MASC;SG
tewas	omorat	tewas	omora	ADJ;SG	ADJ;INDF;MASC;SG
tewas	moarta	tewas	moarte	ADJ;SG	ADJ;DEF;FEM;SG
tewas	mort	tewas	mort	ADJ;SG	ADJ;INDF;MASC;SG
pasangan	partenera	pasangan	parteneră	N;SG	N;DEF;FEM;SG
pasangan	partenerul	pasangan	partener	N;SG	N;DEF;MASC;SG
pasangan	partener	pasangan	partener	N;SG	N;INDF;MASC;SG
pasangan	sotul	pasangan	sot	N;SG	N;DEF;MASC;SG
pasangan	perechea	pasangan	pereche	N;SG	N;DEF;FEM;SG
pasangan	pereche	pasangan	pereche	N;SG	N;INDF;FEM;SG
menolak	refuza	mentolak	refuza	V;SG;ACT	V;IND;SG;3;IPFV;FIN
menolak	refuza	mentolak	refuza	V;SG;ACT	V;IND;SG;3;IPFV;FIN
menolak	respinge	mentolak	respinge	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengubah	transforma	menubah	transforma	V;SG;ACT	V;IND;SG;3;IPFV;FIN
mengubah	transforma	menubah	transforma	V;SG;ACT	V;IND;SG;3;IPFV;FIN
mengubah	schimba	menubah	schimba	V;SG;ACT	V;IND;SG;3;IPFV;FIN
mengubah	schimba	menubah	schimba	V;SG;ACT	V;IND;SG;3;IPFV;FIN
korban	victima	korban	victimă	N;SG	N;DEF;FEM;SG
korban	victima	korban	victimă	N;SG	N;DEF;FEM;SG
pelabuhan	harbour	penlabuhan	harbour	N;SG	N;INDF;MASC;SG
pelabuhan	portul	penlabuhan	port	N;SG	N;DEF;MASC;SG
pelabuhan	port	penlabuhan	port	N;SG	N;INDF;MASC;SG
agresif	agresiv	agresif	agresiv	ADJ;SG	ADJ;INDF;MASC;SG
agresif	agresiva	agresif	agresiva	ADJ;SG	ADJ;DEF;FEM;SG
genre	gen	genre	gen	N	N;INDF;MASC;SG
genre	genuri	genre	gen	N	N;INDF;FEM;PL
jembatan	pod	jembatan	pod	N;SG	N;INDF;MASC;SG
jembatan	podul	jembatan	pod	N;SG	N;DEF;MASC;SG
jembatan	punte	jembatan	punte	N;SG	N;INDF;FEM;SG
jembatan	puntea	jembatan	puntea	N;SG	N;DEF;FEM;SG
yayasan	fundatia	yayasan	fundatie	N;SG	N;DEF;FEM;SG
yayasan	fundatia	yayasan	fundatie	N;SG	N;DEF;FEM;SG
yayasan	fundatie	yayasan	fundatie	N;SG	N;INDF;FEM;SG
yayasan	fundatia	yayasan	fundatie	N;SG	N;DEF;FEM;SG
keamanan	securitate	keamanan	securitate	N;SG	N;INDF;FEM;SG
keamanan	securitatea	keamanan	securitate	N;SG	N;DEF;FEM;SG
keamanan	paza	keamanan	pază	N;SG	N;DEF;FEM;SG
keamanan	paza	keamanan	pază	N;SG	N;DEF;FEM;SG
keamanan	siguranta	keamanan	sigurantă	N;SG	N;DEF;FEM;SG
keamanan	siguranta	keamanan	sigurantă	N;SG	N;DEF;FEM;SG
keamanan	siguranta	keamanan	sigurantă	N;SG	N;DEF;FEM;SG
pendiri	fondatorul	pendiri	fondator	N;SG	N;DEF;MASC;SG
pendiri	fondator	pendiri	fondator	N;SG	N;INDF;MASC;SG
news	stiri	news	stire		
news	stiri	news	stire		
news	noutati	news	noutat		
news	stiri	news	stire		
perbedaan	distinctie	perbedaan	distinctie	N;SG	N;INDF;FEM;SG
perbedaan	distinctia	perbedaan	distinctie	N;SG	N;DEF;FEM;SG
perbedaan	diferenta	perbedaan	diferent	N;SG	N;DEF;FEM;SG
perbedaan	diferenta	perbedaan	diferent	N;SG	N;DEF;FEM;SG
perbedaan	diferenta	perbedaan	diferent	N;SG	N;DEF;FEM;SG
pintu	usa	pintu	usa	N;SG	N;DEF;FEM;SG
pintu	usa	pintu	usa	N;SG	N;DEF;FEM;SG
pintu	usa	pintu	usa	N;SG	N;DEF;FEM;SG
pintu	usa	pintu	usa	N;SG	N;DEF;FEM;SG
pembuat	autor	penbuat	autor	N;SG	N;INDF;MASC;SG
pembuat	autorul	penbuat	autor	N;SG	N;DEF;MASC;SG
pembuat	creatorul	penbuat	creator	N;SG	N;DEF;MASC;SG
pembuat	creator	penbuat	creator	N;SG	N;INDF;MASC;SG
kiri	stanga	kiri	stanga	N;SG	N;DEF;FEM;SG
kiri	stanga	kiri	stanga	N;SG	N;DEF;FEM;SG
kiri	stinga	kiri	stingă	N;SG	N;DEF;FEM;SG
tumbuh	creste	tumbuh	creste	V;SG;ACT	V;IND;SG;3;PRS;FIN
tumbuh	creste	tumbuh	creste	V;SG;ACT	V;IND;SG;3;PRS;FIN
tumbuh	creste	tumbuh	creste	V;SG;ACT	V;IND;SG;3;PRS;FIN
menciptakan	creez	menciptakan	creez	V;SG;ACT	V;IND;SG;1;PRS;FIN
menciptakan	creeaza	menciptakan	creează	V;SG;ACT	V;IND;SG;3;IPFV;FIN
teluk	golful	teluk	golf	N;SG	N;DEF;MASC;SG
teluk	golful	teluk	golf	N;SG	N;DEF;MASC;SG
difusi	difuzie	difusi	difuzie	N;SG	N;INDF;FEM;SG
vietnam	vietnamul	vietnam	vietnam	N	N;DEF;MASC;SG
vietnam	vietnamez	vietnam	vietnamez	N	N;INDF;MASC;SG
vietnam	vietnamezi	vietnam	vietnamez	N	N;INDF;MASC;PL
jasa	serviciu	jasa	serviciu	N;SG	N;INDF;MASC;SG
jasa	serviciul	jasa	serviciu	N;SG	N;DEF;MASC;SG
jasa	service	jasa	servic	N;SG	N;INDF;FEM;SG
swasta	privat	swasta	privat	ADJ;SG	ADJ;INDF;MASC;SG
swasta	privata	swasta	privat	ADJ;SG	ADJ;DEF;FEM;SG
swasta	privat	swasta	privat	ADJ;SG	ADJ;INDF;MASC;SG
bakar	arsura	bakar	arsură	N;SG;ACT	N;DEF;FEM;SG
pegunungan	creasta	pegunungan	creast	N;SG	N;DEF;FEM;SG
pegunungan	mountain	pegunungan	mountain	N;SG	N;INDF;MASC;SG
pegunungan	munte	pegunungan	munte	N;SG	N;INDF;MASC;SG
pegunungan	muntele	pegunungan	munte	N;SG	N;DEF;MASC;SG
kelahiran	nasterea	kelahiran	nastere	N;SG	N;DEF;FEM;SG
bendera	drapel	bendera	drapel	N;SG	N;INDF;MASC;SG
bendera	drapelul	bendera	drapel	N;SG	N;DEF;MASC;SG
bendera	steagul	bendera	steag	N;SG	N;DEF;MASC;SG
bendera	pavilion	bendera	pavilion	N;SG	N;INDF;MASC;SG
bendera	steag	bendera	steag	N;SG	N;INDF;MASC;SG
pelayanan	serviciu	penlayanan	serviciu	N;SG	N;INDF;MASC;SG
pelayanan	serviciul	penlayanan	serviciu	N;SG	N;DEF;MASC;SG
pelayanan	service	penlayanan	servic	N;SG	N;INDF;FEM;SG
pelayanan	ministerul	penlayanan	minister	N;SG	N;DEF;MASC;SG
pelayanan	ministerului	penlayanan	minister	N;SG	N;DEF;MASC;SG
pelayanan	minister	penlayanan	minister	N;SG	N;INDF;MASC;SG
fitur	caracteristica	fitur	caracteristică	N;SG	N;DEF;FEM;SG
fitur	caracteristica	fitur	caracteristică	N;SG	N;DEF;FEM;SG
fitur	trasatura	fitur	trasatură	N;SG	N;DEF;FEM;SG
aplikasi	aplicarea	aplikasi	aplicare	N;SG	N;DEF;FEM;SG
aplikasi	aplicatie	aplikasi	aplicatie	N;SG	N;INDF;FEM;SG
aplikasi	cerere	aplikasi	cerere	N;SG	N;INDF;FEM;SG
aplikasi	aplicatia	aplikasi	aplicatie	N;SG	N;DEF;FEM;SG
aplikasi	aplicatie	aplikasi	aplicatie	N;SG	N;INDF;FEM;SG
tersedia	disponibila	tersedia	disponibil	ADJ;SG	ADJ;DEF;FEM;SG
tersedia	disponibila	tersedia	disponibil	ADJ;SG	ADJ;DEF;FEM;SG
tersedia	disponibil	tersedia	disponibil	ADJ;SG	ADJ;INDF;MASC;SG
kemenangan	victorie	kemenangan	victorie	N;SG	N;INDF;FEM;SG
kemenangan	triumful	kemenangan	triumf	N;SG	N;DEF;MASC;SG
kemenangan	triumf	kemenangan	triumf	N;SG	N;INDF;MASC;SG
sipil	civil	sipil	civil	ADJ;SG	ADJ;INDF;MASC;SG
sipil	civila	sipil	civil	ADJ;SG	ADJ;DEF;FEM;SG
sipil	civila	sipil	civil	ADJ;SG	ADJ;DEF;FEM;SG
sipil	civil	sipil	civil	ADJ;SG	ADJ;INDF;MASC;SG
sipil	civila	sipil	civil	ADJ;SG	ADJ;DEF;FEM;SG
sipil	civic	sipil	civic	ADJ;SG	ADJ;INDF;MASC;SG
artinya	sensul	arti	sens	N;SG	N;DEF;MASC;SG
artinya	semnificatie	arti	semnificatie	N;SG	N;INDF;FEM;SG
misi	misiunea	misi	misiune	N;SG	N;DEF;FEM;SG
misi	misiune	misi	misiune	N;SG	N;INDF;FEM;SG
satelit	satelitul	satelit	satelit	N;SG	N;DEF;MASC;SG
satelit	satelit	satelit	satelit	N;SG	N;INDF;MASC;SG
kejadian	aparitie	kejadian	aparitie	N;SG	N;INDF;FEM;SG
kejadian	incident	kejadian	incident	N;SG	N;INDF;MASC;SG
kejadian	incidentul	kejadian	incident	N;SG	N;DEF;MASC;SG
massa	mob	massa	mob	N	N;INDF;MASC;SG
massa	mafia	massa	mafia	N	N;DEF;FEM;SG
massa	masele	massa	masă	N	N;DEF;FEM;PL
massa	mase	massa	masă	N	N;INDF;FEM;PL
massa	maselor	massa	masă	N	N;DEF;FEM;PL
massa	liturghie	massa	liturghie	N	N;INDF;FEM;SG
massa	mass	massa	mass	N	N
massa	masa	massa	masă	N	N;DEF;FEM;SG
massa	masa	massa	masă	N	N;DEF;FEM;SG
melanjutkan	continuam	menlanjutkan	continua	V;SG;ACT	V;IND;1;IPFV;FIN
melanjutkan	continuam	menlanjutkan	continua	V;SG;ACT	V;IND;1;IPFV;FIN
dibagi	impartit	dibagi	imparti	V;SG;PASS	V;MASC;SG;V.PTCP
jawab	raspuns	jawab	raspuns	N;SG;ACT	N;INDF;MASC;SG
petani	taran	petani	taran	N;SG	N;INDF;MASC;SG
petani	agricultor	petani	agricultor	N;SG	N;INDF;MASC;SG
petani	farmer	petani	farmer	N;SG	N;INDF;MASC;SG
petani	fermier	petani	fermier	N;SG	N;INDF;MASC;SG
bar	gratii	bar	gratie	N	N;DEF;MASC;PL
bar	baruri	bar	bar	N	N;INDF;FEM;PL
bar	bare	bar	bară	N	N;INDF;FEM;PL
bar	barul	bar	bar	N	N;DEF;MASC;SG
bar	bar	bar	bar	N	N;INDF;MASC;SG
membunuh	ucide	menbunuh	ucide	V;SG;ACT	V;IND;SG;3;PRS;FIN
membunuh	ucide	menbunuh	ucide	V;SG;ACT	V;IND;SG;3;PRS;FIN
membunuh	omoara	menbunuh	omorî	V;SG;ACT	V;IND;SG;3;IPFV;FIN
berkata	spuse	berkata	spune	V;SG;ACT	V;IND;SG;3;PST;FIN
berkata	spus	berkata	spune	V;SG;ACT	V;MASC;SG;V.PTCP
berkata	zice	berkata	zice	V;SG;ACT	V;IND;SG;3;PRS;FIN
nominasi	nominalizare	nominasi	nominalizare	N;SG	N;INDF;FEM;SG
nominasi	nominalizarea	nominasi	nominalizare	N;SG	N;DEF;FEM;SG
nominasi	nominalizata	nominasi	nominalizat	N;SG	N;DEF;FEM;SG
desain	proiectare	desain	proiectare	N;SG	N;INDF;FEM;SG
desain	design	desain	design	N;SG	N;INDF;MASC;SG
desain	proiectarea	desain	proiectare	N;SG	N;DEF;FEM;SG
puncak	top	puncak	top	N;SG	N;INDF;MASC;SG
puncak	topul	puncak	top	N;SG	N;DEF;MASC;SG
puncak	puncak	puncak	punca	N;SG	N;INDF;MASC;SG
puncak	varf	puncak	varf	N;SG	N;INDF;MASC;SG
insting	instinct	insting	instinct	N;SG	N;INDF;MASC;SG
insting	instinctul	insting	instinct	N;SG	N;DEF;MASC;SG
profil	profil	profil	profil	N;SG	N;INDF;MASC;SG
profil	profilul	profil	profil	N;SG	N;DEF;MASC;SG
system	sistemul	system	sistem	N	N;DEF;MASC;SG
system	sistem	system	sistem	N	N;INDF;MASC;SG
pembagian	divizia	penbagian	divizie	N;SG	N;DEF;FEM;SG
pembagian	divizare	penbagian	divizare	N;SG	N;INDF;FEM;SG
pembagian	diviziunea	penbagian	diviziune	N;SG	N;DEF;FEM;SG
pembagian	diviziune	penbagian	diviziune	N;SG	N;INDF;FEM;SG
pembagian	divizie	penbagian	divizie	N;SG	N;INDF;FEM;SG
tindakan	actiune	tindakan	actiune	N;SG	N;INDF;FEM;SG
tindakan	actiune	tindakan	actiune	N;SG	N;INDF;FEM;SG
tindakan	actiune	tindakan	actiune	N;SG	N;INDF;FEM;SG
currentclub	currentclub	currentclub	currentclub	N	N;INDF;MASC;SG
sekretaris	secretarul	sekretaris	secretar	N;SG	N;DEF;MASC;SG
sekretaris	secretara	sekretaris	secretar	N;SG	N;DEF;FEM;SG
sekretaris	secretar	sekretaris	secretar	N;SG	N;INDF;MASC;SG
sekretaris	secretara	sekretaris	secretar	N;SG	N;DEF;FEM;SG
biru	albastra	biru	albastra	N;SG	N;DEF;FEM;SG
gadis	fata	gadis	fată	N;SG	N;DEF;FEM;SG
gadis	fata	gadis	fată	N;SG	N;DEF;FEM;SG
gadis	girls	gadis	girls	N;SG	N;INDF;MASC;SG
entertainment	divertisment	entertainment	divertisment	N	N;INDF;MASC;SG
entertainment	entertainment	entertainment	entertainment	N	N;INDF;MASC;SG
jangan	dont	jangan	dont		
olimpiade	olimpiada	olimpiade	olimpiada	N;SG	N;DEF;FEM;SG
olimpiade	olimpiada	olimpiade	olimpiada	N;SG	N;DEF;FEM;SG
olimpiade	olimpiada	olimpiade	olimpiada	N;SG	N;DEF;FEM;SG
olimpiade	olimpiada	olimpiade	olimpiada	N;SG	N;DEF;FEM;SG
penampilan	aspectul	pentampilan	aspect	N;SG	N;DEF;MASC;SG
penampilan	aspect	pentampilan	aspect	N;SG	N;INDF;MASC;SG
satuan	unitate	satuan	unitate	N;SG	N;INDF;FEM;SG
satuan	unitatea	satuan	unitate	N;SG	N;DEF;FEM;SG
efek	efect	efek	efect	N;SG	N;INDF;MASC;SG
efek	efectul	efek	efect	N;SG	N;DEF;MASC;SG
calon	candidata	calon	candidat	N;SG	N;DEF;FEM;SG
calon	candidatul	calon	candidat	N;SG	N;DEF;MASC;SG
calon	candidat	calon	candidat	N;SG	N;INDF;MASC;SG
upaya	efort	upaya	efort	N;SG	N;INDF;MASC;SG
upaya	efortul	upaya	efort	N;SG	N;DEF;MASC;SG
pembuatan	crearea	penbuatan	creare	N;SG	N;DEF;FEM;SG
pembuatan	creatie	penbuatan	creatie	N;SG	N;INDF;FEM;SG
pembuatan	creare	penbuatan	creare	N;SG	N;INDF;FEM;SG
ajaran	doctrina	ajaran	doctrină	N;SG	N;DEF;FEM;SG
uskup	episcop	uskup	episcop	N;SG	N;INDF;MASC;SG
uskup	bishop	uskup	bishop	N;SG	N;INDF;MASC;SG
uskup	episcopul	uskup	episcop	N;SG	N;DEF;MASC;SG
harga	pretul	harga	pret	N;SG	N;DEF;MASC;SG
harga	pretul	harga	pret	N;SG	N;DEF;MASC;SG
kebutuhan	nevoie	kebutuhan	nevoie	N;SG	N;INDF;FEM;SG
kebutuhan	necesitate	kebutuhan	necesitate	N;SG	N;INDF;FEM;SG
kebutuhan	necesitatea	kebutuhan	necesitate	N;SG	N;DEF;FEM;SG
menyediakan	furnizeaza	mensediakan	furnizeaza	V;SG;ACT	V;IND;SG;3;IPFV;FIN
menyediakan	prevede	mensediakan	prevedea	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyediakan	furnizeaza	mensediakan	furnizeaza	V;SG;ACT	V;IND;SG;3;IPFV;FIN
remaja	teen	remaja	teen	N;SG	N;INDF;MASC;SG
remaja	adolescent	remaja	adolescent	N;SG	N;INDF;MASC;SG
remaja	adolescenta	remaja	adolescentă	N;SG	N;DEF;FEM;SG
remaja	adolescenta	remaja	adolescentă	N;SG	N;DEF;FEM;SG
remaja	adolescent	remaja	adolescent	N;SG	N;INDF;MASC;SG
remaja	adolescenta	remaja	adolescentă	N;SG	N;DEF;FEM;SG
terminal	terminal	terminal	terminal	N	N;INDF;MASC;SG
terminal	terminalul	terminal	terminal	N	N;DEF;MASC;SG
terminal	terminalele	terminal	terminal	N	N;DEF;FEM;PL
biaya	taxa	biaya	taxă	N;SG	N;DEF;FEM;SG
biaya	taxa	biaya	taxă	N;SG	N;DEF;FEM;SG
biaya	onorariu	biaya	onorariu	N;SG	N;INDF;MASC;SG
biaya	comision	biaya	comision	N;SG	N;INDF;MASC;SG
biaya	costul	biaya	cost	N;SG	N;DEF;MASC;SG
biaya	cost	biaya	cost	N;SG	N;INDF;MASC;SG
terbagi	impartit	terbagi	imparti	V;SG;PASS	V;MASC;SG;V.PTCP
artis	artista	artis	artista	N;SG	N;DEF;FEM;SG
artis	artista	artis	artista	N;SG	N;DEF;FEM;SG
artis	artistul	artis	artist	N;SG	N;DEF;MASC;SG
artis	artist	artis	artist	N;SG	N;INDF;MASC;SG
memenuhi	indeplini	menpenuhi	indeplin	V;SG;ACT	V;IND;SG;3;PRS;FIN
rekaman	inregistrare	rekaman	inregistrare	N;SG	N;INDF;FEM;SG
rekaman	inregistrarea	rekaman	inregistrare	N;SG	N;DEF;FEM;SG
rekaman	banda	rekaman	bandă	N;SG	N;DEF;FEM;SG
rekaman	banda	rekaman	bandă	N;SG	N;DEF;FEM;SG
rekaman	caseta	rekaman	caseta	N;SG	N;DEF;FEM;SG
tahap	etapa	tahap	etapă	N;SG	N;DEF;FEM;SG
tahap	etapa	tahap	etapă	N;SG	N;DEF;FEM;SG
tahap	stadiul	tahap	stadiu	N;SG	N;DEF;MASC;SG
game	joc	game	joc	N;SG	N;INDF;MASC;SG
game	jocul	game	joc	N;SG	N;DEF;MASC;SG
pertemuan	intalnire	pertemuan	intalnire	N;SG	N;INDF;FEM;SG
pertemuan	intalnirea	pertemuan	intalnire	N;SG	N;DEF;FEM;SG
pertemuan	intalnire	pertemuan	intalnire	N;SG	N;INDF;FEM;SG
administrasi	administratia	administrasi	administratie	N;SG	N;DEF;FEM;SG
administrasi	administrarea	administrasi	administrare	N;SG	N;DEF;FEM;SG
administrasi	administrare	administrasi	administrare	N;SG	N;INDF;FEM;SG
administrasi	administratie	administrasi	administratie	N;SG	N;INDF;FEM;SG
langit	cerul	langit	cer	N;SG	N;DEF;MASC;SG
langit	sky	langit	sky	N;SG	N;INDF;MASC;SG
indah	frumoasa	indah	frumos	ADJ;SG	ADJ;DEF;FEM;SG
indah	frumos	indah	frumos	ADJ;SG	ADJ;INDF;MASC;SG
indah	frumoasa	indah	frumos	ADJ;SG	ADJ;DEF;FEM;SG
indah	minunat	indah	minunat	ADJ;SG	ADJ;INDF;MASC;SG
indah	minunata	indah	minunată	ADJ;SG	ADJ;DEF;FEM;SG
indah	rafinat	indah	rafinat	ADJ;SG	ADJ;INDF;MASC;SG
indah	rafinata	indah	rafinată	ADJ;SG	ADJ;DEF;FEM;SG
mencakup	acopera	mencakup	acopera	V;SG;ACT	V;IND;SG;3;IPFV;FIN
mencakup	include	mencakup	include	V;SG;ACT	V;IND;SG;3;PRS;FIN
dibawah	sub	dibawah	sub	ADP;SG;PASS	ADP;ACC
debut	debut	debut	debut	N;SG	N;INDF;MASC;SG
debut	debutul	debut	debut	N;SG	N;DEF;MASC;SG
perwakilan	reprezentarea	perwakilan	reprezentare	N;SG	N;DEF;FEM;SG
perwakilan	reprezentare	perwakilan	reprezentare	N;SG	N;INDF;FEM;SG
perwakilan	reprezentantul	perwakilan	reprezentant	N;SG	N;DEF;MASC;SG
perwakilan	reprezentant	perwakilan	reprezentant	N;SG	N;INDF;MASC;SG
pagi	dimineata	pagi	dimineata	N;SG	N;DEF;FEM;SG
pagi	dimineata	pagi	dimineata	N;SG	N;DEF;FEM;SG
pagi	neatza	pagi	neatză	N;SG	N;DEF;FEM;SG
percaya	crede	percaya	crede	V;SG;ACT	V;IND;SG;3;PRS;FIN
lengkap	completa	lengkap	completa	ADJ;SG	ADJ;DEF;FEM;SG
lengkap	completa	lengkap	completa	ADJ;SG	ADJ;DEF;FEM;SG
volume	volumul	volume	volum	N;SG	N;DEF;MASC;SG
volume	volum	volume	volum	N;SG	N;INDF;MASC;SG
tari	dans	tari	dans	N;SG	N;INDF;MASC;SG
bukti	dovada	bukti	dovadă	N;SG	N;DEF;FEM;SG
bukti	dovada	bukti	dovadă	N;SG	N;DEF;FEM;SG
bukti	dovada	bukti	dovadă	N;SG	N;DEF;FEM;SG
bukti	dovada	bukti	dovadă	N;SG	N;DEF;FEM;SG
adipati	ducele	adipati	duce	N	N;DEF;MASC;SG
kopi	cafea	kopi	cafea	N;SG	N;DEF;FEM;SG
kopi	cafeaua	kopi	cafea	N;SG	N;DEF;FEM;SG
region	regiuni	region	regiune	N	N;INDF;FEM;PL
region	regiunilor	region	regiune	N	N;DEF;FEM;PL
region	regiunile	region	regiune	N	N;DEF;FEM;PL
region	regiunea	region	regiune	N	N;DEF;FEM;SG
region	regiune	region	regiune	N	N;INDF;FEM;SG
diterima	primit	diterima	primi	V;SG;PASS	V;MASC;SG;V.PTCP
ibrani	ebraica	ibrani	ebraică	N	N;DEF;FEM;SG
kompleks	complexul	kompleks	complex	N;SG	N;DEF;MASC;SG
hujan	ploaie	hujan	ploaie	N;SG	N;INDF;FEM;SG
makam	cimitirul	makam	cimitir	N;SG	N;DEF;MASC;SG
makam	cimitir	makam	cimitir	N;SG	N;INDF;MASC;SG
