dan	un	dan	un	CONJ	CONJ
dibangun	celta	dibangun	celt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
dibangun	būvēts	dibangun	būvēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dibangun	uzbūvēts	dibangun	uzbūvēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dibangun	veidots	dibangun	veidot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dibangun	būvēta	dibangun	būvēt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
model	modelis	model	modelis	N;SG	N;NOM;MASC;SG
model	modele	model	modele	N;SG	N;NOM;FEM;SG
model	paraugs	model	paraugs	N;SG	N;NOM;MASC;SG
warna	krāsu	warna	krāsa	N;SG	N;ACC;FEM;SG
warna	krāsa	warna	krāsa	N;SG	N;NOM;FEM;SG
warna	krāsu	warna	krāsa	N;SG	N;ACC;FEM;SG
warna	krāsa	warna	krāsa	N;SG	N;NOM;FEM;SG
taman	parkā	taman	parks	N;SG	N;ESS;MASC;SG
taman	parka	taman	parks	N;SG	N;GEN;MASC;SG
taman	parks	taman	parks	N;SG	N;NOM;MASC;SG
taman	dārzs	taman	dārzs	N;SG	N;NOM;MASC;SG
taman	dārziņš	taman	dārziņš	N;SG	N;NOM;MASC;SG
taman	dārzā	taman	dārzs	N;SG	N;ESS;MASC;SG
taman	dārza	taman	dārzs	N;SG	N;GEN;MASC;SG
taman	dārzam	taman	dārzs	N;SG	N;DAT;MASC;SG
mengambil	ņemot	menambil	ņemt	V;SG;ACT	V;V.CVB
datang	nāc	datang	nākt	V;SG;ACT	V;IMP;SG;2;POS;FIN;ACT
datang	nāk	datang	nākt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menunjukkan	norāda	mentunjukkan	norādīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menunjukkan	demonstrēt	mentunjukkan	demonstrēt	V;SG;ACT	V;POS;NFIN
menunjukkan	pierādīt	mentunjukkan	pierādīt	V;SG;ACT	V;POS;NFIN
menunjukkan	norādīt	mentunjukkan	norādīt	V;SG;ACT	V;POS;NFIN
menunjukkan	parāda	mentunjukkan	parādīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menunjukkan	rāda	mentunjukkan	rādīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
produksi	ražošana	produksi	ražošana	N;SG	N;NOM;FEM;SG
produksi	produkcija	produksi	produkcija	N;SG	N;NOM;FEM;SG
ditulis	uzrakstīts	ditulis	uzrakstīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
depan	fronte	depan	fronte	N;SG	N;NOM;FEM;SG
depan	priekšpusē	depan	priekšpuse	N;SG	N;ESS;FEM;SG
operasi	ekspluatācija	operasi	ekspluatācija	N;SG	N;NOM;FEM;SG
operasi	darbība	operasi	darbība	N;SG	N;NOM;FEM;SG
operasi	operācija	operasi	operācija	N;SG	N;NOM;FEM;SG
operasi	ekspluatācija	operasi	ekspluatācija	N;SG	N;NOM;FEM;SG
operasi	ķirurģija	operasi	ķirurģija	N;SG	N;NOM;FEM;SG
operasi	operācija	operasi	operācija	N;SG	N;NOM;FEM;SG
karier	karjeru	karier	karjera	N;SG	N;ACC;FEM;SG
karier	karjera	karier	karjera	N;SG	N;NOM;FEM;SG
karier	karjera	karier	karjera	N;SG	N;NOM;FEM;SG
benar	patiess	benar	patiess	ADJ;SG	ADJ;NOM;MASC;SG
benar	patiesa	benar	patiesa	ADJ;SG	ADJ;NOM;FEM;SG
aktor	aktieris	aktor	aktieris	N;SG	N;NOM;MASC;SG
fakultas	fakultāte	fakultas	fakultāte	N;SG	N;NOM;FEM;SG
modern	modernā	modern	moderna	ADJ;SG	ADJ;NOM;FEM;SG
modern	moderns	modern	moderns	ADJ;SG	ADJ;NOM;MASC;SG
modern	moderna	modern	moderna	ADJ;SG	ADJ;NOM;FEM;SG
menulis	rakstīt	mentulis	rakstīt	V;SG;ACT	V;POS;NFIN
menulis	raksta	mentulis	rakstīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menulis	rakstīja	mentulis	rakstīt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
menulis	uzrakstīju	mentulis	uzrakstīt	V;SG;ACT	V;FH;IND;SG;1;POS;PST;FIN;ACT
menulis	uzrakstīja	mentulis	uzrakstīt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
menulis	raksta	mentulis	rakstīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menulis	rakstot	mentulis	rakstīt	V;SG;ACT	V;V.CVB
memulai	sākts	menmulai	sākt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
memulai	sākta	menmulai	sākt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
memulai	sākās	menmulai	sākties	V;SG;ACT	V;FH;IND;3;POS;REFL;PST;FIN;ACT
memulai	sāk	menmulai	sākt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
memulai	sākot	menmulai	sākt	V;SG;ACT	V;V.CVB
memulai	sākas	menmulai	sākties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
contoh	izlase	contoh	izlase	N;SG	N;NOM;FEM;SG
contoh	paraugs	contoh	paraugs	N;SG	N;NOM;MASC;SG
contoh	piemērs	contoh	piemērs	N;SG	N;NOM;MASC;SG
belakang	muguru	belakang	mugura	N;SG	N;ACC;FEM;SG
belakang	mugura	belakang	mugura	N;SG	N;NOM;FEM;SG
belakang	aizmugure	belakang	aizmugure	N;SG	N;NOM;FEM;SG
belakang	aizmugurē	belakang	aizmugure	N;SG	N;ESS;FEM;SG
hampir	gandrīz	hampir	gandrīz	ADV	ADV
hampir	gandrīz	hampir	gandrīz	ADV	ADV
komputer	datoram	komputer	dators	N;SG	N;DAT;MASC;SG
komputer	datoru	komputer	dators	N;SG	N;ACC;MASC;SG
komputer	dators	komputer	dators	N;SG	N;NOM;MASC;SG
komputer	skaitļošanas	komputer	skaitļošana	N;SG	N;NOM;FEM;SG
bunga	zieds	bunga	zieds	N;SG	N;NOM;MASC;SG
bunga	ziedu	bunga	zieds	N;SG	N;ACC;MASC;SG
perjanjian	vienošanās	perjanjian	vienošanās	N;SG	N;NOM;FEM;SG
perjanjian	nolīgumu	perjanjian	nolīgums	N;SG	N;ACC;MASC;SG
perjanjian	nolīgums	perjanjian	nolīgums	N;SG	N;NOM;MASC;SG
perjanjian	līgums	perjanjian	līgums	N;SG	N;NOM;MASC;SG
perjanjian	vienošanās	perjanjian	vienošanās	N;SG	N;NOM;FEM;SG
lembaga	iestāde	lembaga	iestāde	N;SG	N;NOM;FEM;SG
lembaga	institūcija	lembaga	institūcija	N;SG	N;NOM;FEM;SG
dirinya	pats	diri	pats	PRO;SG	PRO;NOM;MASC;SG
daya	jauda	daya	jauda	N;SG	N;NOM;FEM;SG
daya	vara	daya	vara	N;SG	N;NOM;FEM;SG
rata	plakana	rata	plakana	ADJ;SG	ADJ;NOM;FEM;SG
spons	sūklis	spons	sūklis	N;SG	N;NOM;MASC;SG
awalnya	sākotnēji	awal	sākotnēji	ADV;SG	ADV
awalnya	sākotnēji	awal	sākotnēji	ADV;SG	ADV
afrika	āfrika	afrika	āfrika	N;SG	N;NOM;FEM;SG
usia	vecums	usia	vecums	N;SG	N;NOM;MASC;SG
serangan	uzbrukums	serangan	uzbrukums	N;SG	N;NOM;MASC;SG
serangan	uzbrukumu	serangan	uzbrukums	N;SG	N;ACC;MASC;SG
serangan	uzbrukumā	serangan	uzbrukums	N;SG	N;ESS;MASC;SG
serangan	uzbrukumā	serangan	uzbrukums	N;SG	N;ESS;MASC;SG
serangan	ofensīvu	serangan	ofensīva	N;SG	N;ACC;MASC;SG
serangan	uzbrukums	serangan	uzbrukums	N;SG	N;NOM;MASC;SG
mengikuti	seko	menikuti	sekot	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
mengikuti	sekot	menikuti	sekot	V;SG;ACT	V;POS;NFIN
masjid	mošeja	masjid	mošeja	N;SG	N;NOM;FEM;SG
warga	pilsoņa	warga	pilsoņa	N;SG	N;NOM;MASC;SG
warga	pilsonis	warga	pilsonis	N;SG	N;NOM;MASC;SG
hutan	mežā	hutan	mežs	N;SG	N;ESS;MASC;SG
hutan	meža	hutan	mežs	N;SG	N;GEN;MASC;SG
hutan	mežs	hutan	mežs	N;SG	N;NOM;MASC;SG
sepanjang	gar	sepanjang	gar	ADP	ADP
unit	vienība	unit	vienība	N;SG	N;NOM;FEM;SG
membantu	palīdzot	menbantu	palīdzēt	V;SG;ACT	V;V.CVB
membantu	palīdz	menbantu	palīdzēt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
membantu	palīdzēt	menbantu	palīdzēt	V;SG;ACT	V;POS;NFIN
lingkungan	vide	lingkungan	vide	N;SG	N;NOM;FEM;SG
lingkungan	apkārtne	lingkungan	apkārtne	N;SG	N;NOM;FEM;SG
lingkungan	kaimiņattiecību	lingkungan	kaimiņattiecība	N;SG	N;ACC;FEM;SG
kode	kods	kode	kods	N;SG	N;NOM;MASC;SG
penggunaan	lietošana	pengunaan	lietošana	N;SG	N;NOM;FEM;SG
penggunaan	izmantošana	pengunaan	izmantošana	N;SG	N;NOM;FEM;SG
penggunaan	lietojums	pengunaan	lietojums	N;SG	N;NOM;MASC;SG
penggunaan	lietošana	pengunaan	lietošana	N;SG	N;NOM;FEM;SG
penggunaan	lietojums	pengunaan	lietojums	N;SG	N;NOM;MASC;SG
penggunaan	izmantošana	pengunaan	izmantošana	N;SG	N;NOM;FEM;SG
kadang	dažkārt	kadang	dažkārt	ADV	ADV
kadang	dažreiz	kadang	dažreiz	ADV	ADV
kadang	kādreiz	kadang	kādreiz	ADV	ADV
mobil	auto	mobil	auto	N;SG	N
mobil	automašīna	mobil	automašīna	N;SG	N;NOM;FEM;SG
mobil	automobilis	mobil	automobilis	N;SG	N;NOM;MASC;SG
mobil	mašīna	mobil	mašīna	N;SG	N;NOM;FEM;SG
mobil	automobiles	mobil	automobile	N;SG	N;NOM;FEM;SG
mobil	cars	mobil	cars	N;SG	N;NOM;MASC;SG
menghasilkan	ģenerē	menhasilkan	ģenere	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menghasilkan	ražot	menhasilkan	ražot	V;SG;ACT	V;POS;NFIN
menghasilkan	ģenerē	menhasilkan	ģenere	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
menghasilkan	ģenerēt	menhasilkan	ģenerēt	V;SG;ACT	V;POS;NFIN
jam	stunda	jam	stunda	N;SG	N;NOM;FEM;SG
jam	stundu	jam	stunda	N;SG	N;ACC;FEM;SG
jam	pulkstenis	jam	pulkstenis	N;SG	N;NOM;MASC;SG
jam	pulksteni	jam	pulkstenis	N;SG	N;ACC;MASC;SG
kantor	birojs	kantor	birojs	N;SG	N;NOM;MASC;SG
kantor	biroja	kantor	birojs	N;SG	N;GEN;MASC;SG
kantor	biroju	kantor	birojs	N;SG	N;ACC;MASC;SG
malam	vakars	malam	vakars	N;SG	N;NOM;MASC;SG
malam	vakara	malam	vakars	N;SG	N;GEN;MASC;SG
malam	vakarā	malam	vakars	N;SG	N;ESS;MASC;SG
malam	nakts	malam	nakts	N;SG	N;NOM;FEM;SG
malam	naktī	malam	nakts	N;SG	N;ESS;FEM;SG
malam	nakti	malam	nakts	N;SG	N;ACC;FEM;SG
sedikit	maz	sedikit	maz	ADV;SG	ADV
tangan	roku	tangan	roka	N;SG	N;ACC;FEM;SG
tangan	roka	tangan	roka	N;SG	N;NOM;FEM;SG
usaha	piepūle	usaha	piepūle	N;SG	N;NOM;FEM;SG
lokasi	vieta	lokasi	vieta	N;SG	N;NOM;FEM;SG
lokasi	novietojums	lokasi	novietojums	N;SG	N;NOM;MASC;SG
pertanian	saimniecība	pertanian	saimniecība	N;SG	N;NOM;FEM;SG
pertanian	audzētava	pertanian	audzētava	N;SG	N;NOM;FEM;SG
pertanian	ferma	pertanian	ferma	N;SG	N;NOM;FEM;SG
pertanian	lauksaimniecības	pertanian	lauksaimniecība	N;SG	N;NOM;FEM;SG
pertanian	lauksaimniecība	pertanian	lauksaimniecība	N;SG	N;NOM;FEM;SG
pertanian	audzēšana	pertanian	audzēšana	N;SG	N;NOM;FEM;SG
pertanian	lauksaimniecība	pertanian	lauksaimniecība	N;SG	N;NOM;FEM;SG
gerakan	kustība	gerakan	kustība	N;SG	N;NOM;FEM;SG
gerakan	priekšlikumu	gerakan	priekšlikums	N;SG	N;ACC;MASC;SG
gerakan	priekšlikums	gerakan	priekšlikums	N;SG	N;NOM;MASC;SG
gerakan	kustība	gerakan	kustība	N;SG	N;NOM;FEM;SG
gerakan	kustību	gerakan	kustība	N;SG	N;ACC;FEM;SG
ikan	zivs	ikan	zivs	N;SG	N;NOM;FEM;SG
gedung	ēka	gedung	ēka	N;SG	N;NOM;FEM;SG
image	attēla	image	attēls	N	N;GEN;MASC;SG
image	attēls	image	attēls	N	N;NOM;MASC;SG
image	attēlu	image	attēls	N	N;ACC;MASC;SG
berisi	saturēja	berisi	saturēt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
berisi	satur	berisi	saturēt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
berisi	saturēt	berisi	saturēt	V;SG;ACT	V;POS;NFIN
tuhan	dievs	tuhan	dievs	N;SG	N;NOM;MASC;SG
tuhan	pavēlnieks	tuhan	pavēlnieks	N;SG	N;NOM;MASC;SG
tuhan	kungs	tuhan	kungs	N;SG	N;NOM;MASC;SG
yogyakarta	džakartas	yogyakarta	džakarta	N	N;NOM;FEM;PL
laporan	ziņojums	laporan	ziņojums	N;SG	N;NOM;MASC;SG
pemilihan	izvēle	penpilihan	izvēle	N;SG	N;NOM;FEM;SG
pemilihan	atlase	penpilihan	atlase	N;SG	N;NOM;FEM;SG
pemilihan	izlase	penpilihan	izlase	N;SG	N;NOM;FEM;SG
belajar	studē	belajar	studēt	V;SG	V;FH;IND;3;POS;PRS;FIN;ACT
belajar	mācās	belajar	mācīties	V;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
belajar	pēta	belajar	pēta	V;SG	V;FH;IND;3;POS;PRS;FIN;ACT
belajar	pētīta	belajar	pētīt	V;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
belajar	pētīts	belajar	pētīt	V;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
belajar	mācies	belajar	mākties	V;SG	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
belajar	mācīties	belajar	mācīties	V;SG	V;POS;REFL;NFIN
bagaimana	kā	bagaimana	kā	ADV	ADV
alkitab	bībele	alkitab	bībele	N;SG	N;NOM;FEM;SG
tugas	darbs	tugas	darbs	N;SG	N;NOM;MASC;SG
tugas	darbiņš	tugas	darbiņš	N;SG	N;NOM;MASC;SG
tugas	uzdevumu	tugas	uzdevums	N;SG	N;ACC;MASC;SG
tugas	uzdevums	tugas	uzdevums	N;SG	N;NOM;MASC;SG
produk	produkta	produk	produkts	N;SG	N;GEN;MASC;SG
produk	izstrādājums	produk	izstrādājums	N;SG	N;NOM;MASC;SG
produk	produkts	produk	produkts	N;SG	N;NOM;MASC;SG
produk	ražojums	produk	ražojums	N;SG	N;NOM;MASC;SG
seri	sērija	seri	sērija	N;SG	N;NOM;FEM;SG
kekuatan	stiprums	kekuatan	stiprums	N;SG	N;NOM;MASC;SG
kekuatan	stiprība	kekuatan	stiprība	N;SG	N;NOM;FEM;SG
kekuatan	spēka	kekuatan	spēks	N;SG	N;GEN;MASC;SG
kekuatan	izturība	kekuatan	izturība	N;SG	N;NOM;FEM;SG
kekuatan	spēks	kekuatan	spēks	N;SG	N;NOM;MASC;SG
kekuatan	jauda	kekuatan	jauda	N;SG	N;NOM;FEM;SG
kekuatan	vara	kekuatan	vara	N;SG	N;NOM;FEM;SG
mengatakan	sakot	menkatakan	sacīt	V;SG;ACT	V;V.CVB
mengatakan	saka	menkatakan	sacīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
mengatakan	teica	menkatakan	teikt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
mengatakan	pateikts	menkatakan	pateikt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
mengatakan	saka	menkatakan	sacīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
asli	īsta	asli	īsta	ADJ;SG	ADJ;NOM;FEM;SG
asli	patiesu	asli	patiesa	ADJ;SG	ADJ;ACC;MASC;SG
asli	sākotnējais	asli	sākotnējs	ADJ;SG	ADJ;NOM;MASC;SG
asli	sākotnējā	asli	sākotnēja	ADJ;SG	ADJ;ESS;FEM;SG
stadium	stadionā	stadium	stadions	N	N;ESS;MASC;SG
stadium	stadions	stadium	stadions	N	N;NOM;MASC;SG
tua	vecā	tua	veca	ADJ;SG	ADJ;NOM;FEM;SG
tua	veca	tua	veca	ADJ;SG	ADJ;NOM;FEM;SG
tua	vecs	tua	vecs	ADJ;SG	ADJ;NOM;MASC;SG
sekali	vienreiz	sekali	vienreiz	ADV	ADV
sekali	reiz	sekali	reiz	ADV	ADV
hati	sirds	hati	sirds	N;SG	N;NOM;FEM;SG
hati	aknu	hati	akna	N;SG	N;ACC;MASC;SG
pendek	īsa	pendek	īsa	ADJ;SG	ADJ;NOM;FEM;SG
pendek	īsais	pendek	īss	ADJ;SG	ADJ;NOM;MASC;SG
pendek	īsā	pendek	īss	ADJ;SG	ADJ;NOM;FEM;SG
pendek	īss	pendek	īss	ADJ;SG	ADJ;NOM;MASC;SG
ahli	eksperts	ahli	eksperts	N;SG	N;NOM;MASC;SG
ahli	eksperte	ahli	eksperte	N;SG	N;NOM;FEM;SG
hitam	melnā	hitam	melns	ADJ;SG	ADJ;NOM;FEM;SG
hitam	melna	hitam	melna	ADJ;SG	ADJ;NOM;FEM;SG
hitam	melns	hitam	melns	ADJ;SG	ADJ;NOM;MASC;SG
natural	dabas	natural	daba	N	N;NOM;FEM;PL
gaya	stils	gaya	stils	N;SG	N;NOM;MASC;SG
milik	īpašumā	milik	īpašums	N;SG;ACT	N;ESS;MASC;SG
studi	pētījums	studi	pētījums	N;SG	N;NOM;MASC;SG
studi	izpēte	studi	izpēte	N;SG	N;NOM;FEM;SG
studi	pētījuma	studi	pētījums	N;SG	N;GEN;MASC;SG
karakter	rakstzīme	karakter	rakstzīme	N;SG	N;NOM;FEM;SG
karakter	raksturu	karakter	raksturs	N;SG	N;ACC;MASC;SG
karakter	raksturs	karakter	raksturs	N;SG	N;NOM;MASC;SG
final	noslēgums	final	noslēgums	N	N;NOM;MASC;SG
final	gala	final	gals	N	N;NOM;MASC;SG
diberi	dots	diberi	dot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diberi	dota	diberi	dot	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
surabaya	surabaja	surabaya	surēba	N;SG	N;NOM;FEM;SG
kampung	ciema	kampung	ciems	N;SG	N;GEN;MASC;SG
kampung	ciemata	kampung	ciemats	N;SG	N;GEN;MASC;SG
kampung	ciems	kampung	ciems	N;SG	N;NOM;MASC;SG
kampung	ciematu	kampung	ciemats	N;SG	N;ACC;MASC;SG
kampung	ciemu	kampung	ciems	N;SG	N;ACC;MASC;SG
kampung	ciemats	kampung	ciemats	N;SG	N;NOM;MASC;SG
list	sarakstu	list	saraksts	N	N;ACC;MASC;SG
list	saraksta	list	saraksts	N	N;GEN;MASC;SG
list	uzskaitījums	list	uzskaitījums	N	N;NOM;MASC;SG
list	saraksts	list	saraksts	N	N;NOM;MASC;SG
diketahui	zināma	diketahui	zināt	V;SG;PASS	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
diketahui	zināms	diketahui	zināt	V;SG;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
diketahui	pazīstama	diketahui	pazīt	V;SG;PASS	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
top	augšējā	top	augšēja	ADJ;SG	ADJ;NOM;FEM;SG
top	augšējais	top	augšējs	ADJ;SG	ADJ;NOM;MASC;SG
rendah	zema	rendah	zema	ADJ;SG	ADJ;NOM;FEM;SG
rendah	zemā	rendah	zems	ADJ;SG	ADJ;NOM;FEM;SG
rendah	mazs	rendah	mazs	ADJ;SG	ADJ;NOM;MASC;SG
rendah	zems	rendah	zems	ADJ;SG	ADJ;NOM;MASC;SG
peristiwa	notikums	peristiwa	notikums	N;SG	N;NOM;MASC;SG
perjalanan	ceļošana	perjalanan	ceļošana	N;SG	N;NOM;FEM;SG
perjalanan	brauciens	perjalanan	brauciens	N;SG	N;NOM;MASC;SG
perjalanan	ceļojums	perjalanan	ceļojums	N;SG	N;NOM;MASC;SG
burung	putns	burung	putns	N;SG	N;NOM;MASC;SG
burung	putnu	burung	putns	N;SG	N;ACC;MASC;SG
huruf	fonts	huruf	fonts	N;SG	N;NOM;MASC;SG
huruf	fontu	huruf	fonts	N;SG	N;ACC;MASC;SG
huruf	vēstule	huruf	vēstule	N;SG	N;NOM;FEM;SG
huruf	burts	huruf	burts	N;SG	N;NOM;MASC;SG
keturunan	nolaišanās	keturunan	nolaišanās	N;SG	N;NOM;FEM;SG
keturunan	pēctecis	keturunan	pēctecis	N;SG	N;NOM;MASC;SG
sisi	pusē	sisi	puse	N;SG	N;ESS;FEM;SG
dimana	kur	dimana	kur	ADV	ADV
teman	draugs	teman	draugs	N;SG	N;NOM;MASC;SG
drama	drāma	drama	drāma	N;SG	N;NOM;FEM;SG
cepat	ātra	cepat	ātra	ADJ;SG	ADJ;NOM;FEM;SG
cepat	ātrā	cepat	ātrs	ADJ;SG	ADJ;NOM;FEM;SG
cepat	ātrs	cepat	ātrs	ADJ;SG	ADJ;NOM;MASC;SG
cepat	ātra	cepat	ātra	ADJ;SG	ADJ;NOM;FEM;SG
cepat	ātrs	cepat	ātrs	ADJ;SG	ADJ;NOM;MASC;SG
berkembang	aug	berkembang	augt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
kesehatan	veselību	kesehatan	veselība	N;SG	N;ACC;FEM;SG
kesehatan	veselība	kesehatan	veselība	N;SG	N;NOM;FEM;SG
mahasiswa	students	mahasiswa	students	N;SG	N;NOM;MASC;SG
mahasiswa	studenta	mahasiswa	students	N;SG	N;GEN;MASC;SG
mahasiswa	studentu	mahasiswa	students	N;SG	N;ACC;MASC;SG
pengembangan	attīstība	penkembangan	attīstība	N;SG	N;NOM;FEM;SG
pengembangan	izstrāde	penkembangan	izstrāde	N;SG	N;NOM;FEM;SG
pengembangan	attīstīšana	penkembangan	attīstīšana	N;SG	N;NOM;FEM;SG
dipakai	lietots	dipakai	lietot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dipakai	izmantotais	dipakai	izmantot	V;SG;PASS	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
dipakai	izmantots	dipakai	izmantot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dipakai	lietota	dipakai	lietot	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
sel	šūna	sel	šūna	N;SG	N;NOM;FEM;SG
aktif	aktīvais	aktif	aktīvs	ADJ;SG	ADJ;NOM;MASC;SG
aktif	aktīvs	aktif	aktīvs	ADJ;SG	ADJ;NOM;MASC;SG
aktif	aktīva	aktif	aktīva	ADJ;SG	ADJ;NOM;FEM;SG
aktif	aktīvā	aktif	aktīva	ADJ;SG	ADJ;NOM;FEM;SG
menikah	precēties	mennikah	precēties	V;SG;ACT	V;POS;REFL;NFIN
menikah	precējusies	mennikah	precēties	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP
menikah	precējies	mennikah	precēties	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
meliputi	sedz	menliputi	segt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
meliputi	ietilpst	menliputi	ietilpt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
meliputi	aptver	menliputi	aptvert	V;SG;ACT	V;IMP;SG;2;POS;FIN;ACT
istana	pili	istana	pils	N;SG	N;ACC;FEM;SG
istana	pils	istana	pils	N;SG	N;NOM;FEM;SG
istana	pils	istana	pils	N;SG	N;NOM;FEM;SG
istana	pilij	istana	pilija	N;SG	N;DAT;FEM;SG
kekuasaan	jauda	kekuasaan	jauda	N;SG	N;NOM;FEM;SG
kekuasaan	vara	kekuasaan	vara	N;SG	N;NOM;FEM;SG
hewan	dzīvnieku	hewan	dzīvnieks	N;SG	N;ACC;MASC;SG
hewan	dzīvnieks	hewan	dzīvnieks	N;SG	N;NOM;MASC;SG
hewan	dzīvniekam	hewan	dzīvnieks	N;SG	N;DAT;MASC;SG
tiba	jāierodas	tiba	ierasties	V;SG	V;POS;REFL;FIN;ACT
tiba	ierodas	tiba	ierasties	V;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
tiba	ierodas	tiba	ierasties	V;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
tiba	ieradies	tiba	ierasties	V;SG	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
jabatan	virsraksts	jabatan	virsraksts	N;SG	N;NOM;MASC;SG
jabatan	tituls	jabatan	tituls	N;SG	N;NOM;MASC;SG
jabatan	amats	jabatan	amats	N;SG	N;NOM;MASC;SG
jabatan	novietojums	jabatan	novietojums	N;SG	N;NOM;MASC;SG
jabatan	pozīcija	jabatan	pozīcija	N;SG	N;NOM;FEM;SG
dinasti	dinastija	dinasti	dinastija	N	N;NOM;FEM;SG
festival	festivāls	festival	festivāls	N	N;NOM;MASC;SG
festival	svētki	festival	svētki	N	N;NOM;MASC
festival	svētki	festival	svētki	N	N;NOM;MASC
festival	festivālos	festival	festivāls	N	N;ESS;MASC;PL
dewa	dievība	dewa	dievība	N;SG	N;NOM;FEM;SG
objek	objekts	objek	objekts	N;SG	N;NOM;MASC;SG
perkembangan	attīstība	perkembangan	attīstība	N;SG	N;NOM;FEM;SG
perkembangan	izstrāde	perkembangan	izstrāde	N;SG	N;NOM;FEM;SG
perkembangan	attīstīšana	perkembangan	attīstīšana	N;SG	N;NOM;FEM;SG
perkembangan	pieaugums	perkembangan	pieaugums	N;SG	N;NOM;MASC;SG
perkembangan	augšana	perkembangan	augšana	N;SG	N;NOM;FEM;SG
perkembangan	izaugsme	perkembangan	izaugsme	N;SG	N;NOM;FEM;SG
perkembangan	progress	perkembangan	progress	N;SG	N;NOM;MASC;SG
perkembangan	attīstība	perkembangan	attīstība	N;SG	N;NOM;FEM;SG
minggu	nedēļa	minggu	nedēļa	N;SG	N;NOM;FEM;SG
minggu	nedēļā	minggu	nedēļa	N;SG	N;ESS;FEM;SG
minggu	nedēļu	minggu	nedēļa	N;SG	N;ACC;FEM;SG
minggu	svētdienā	minggu	svētdiena	N;SG	N;ESS;FEM;SG
minggu	svētdienu	minggu	svētdiena	N;SG	N;ACC;FEM;SG
minggu	svētdiena	minggu	svētdiena	N;SG	N;NOM;FEM;SG
status	statuss	status	statuss	N;SG	N;NOM;MASC;SG
sebenarnya	faktiski	sebenarnya	faktiski	ADV	ADV
kuno	senā	kuno	sens	ADJ;SG	ADJ;NOM;FEM;SG
kekaisaran	impērija	kekaisaran	impērija	N;SG	N;NOM;FEM;SG
