per	pentru	per	pentru	ADP	ADP;ACC
ufficiali	ofiteri	ufficiale	ofiteri	N;MASC;PL	N;INDF;MASC;PL
ufficiali	ofiteri	ufficiale	ofiteri	N;MASC;PL	N;INDF;MASC;PL
viaggio	voiaj	viaggio	voiaj	N;MASC;SG	N;INDF;MASC;SG
viaggio	calatorie	viaggio	calatorie	N;MASC;SG	N;INDF;FEM;SG
viaggio	calatorie	viaggio	calatorie	N;MASC;SG	N;INDF;FEM;SG
viaggio	calatorie	viaggio	calatorie	N;MASC;SG	N;INDF;FEM;SG
viaggio	excursie	viaggio	excursie	N;MASC;SG	N;INDF;FEM;SG
viaggio	trip	viaggio	trip	N;MASC;SG	N;INDF;MASC;SG
viaggio	calatorie	viaggio	calatorie	N;MASC;SG	N;INDF;FEM;SG
tappa	etapa	tappa	etapă	N;FEM;SG	N;DEF;FEM;SG
tappa	etapa	tappa	etapă	N;FEM;SG	N;DEF;FEM;SG
tappa	stadiul	tappa	stadiu	N;FEM;SG	N;DEF;MASC;SG
ponte	pod	ponte	pod	N;MASC;SG	N;INDF;MASC;SG
ponte	podul	ponte	pod	N;MASC;SG	N;DEF;MASC;SG
ponte	punte	ponte	punte	N;MASC;SG	N;INDF;FEM;SG
ponte	puntea	ponte	puntea	N;MASC;SG	N;DEF;FEM;SG
ponte	punte	ponte	punte	N;MASC;SG	N;INDF;FEM;SG
ponte	puntea	ponte	puntea	N;MASC;SG	N;DEF;FEM;SG
ponte	ponte	ponte	ponte	N;MASC;SG	N;INDF;MASC;SG
materiale	materialul	materiale	material	N;MASC;SG	N;DEF;MASC;SG
materiale	material	materiale	material	N;MASC;SG	N;INDF;MASC;SG
pallacanestro	basket	pallacanestro	basket	N;FEM	N;INDF;MASC;SG
pallacanestro	baschet	pallacanestro	baschet	N;FEM	N;INDF;MASC;SG
comprende	include	comprendere	include	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fisica	fizica	fisica	fizică	N;FEM;SG	N;DEF;FEM;SG
fisica	fizica	fisica	fizică	N;FEM;SG	N;DEF;FEM;SG
fisica	fizica	fisica	fizică	N;FEM;SG	N;DEF;FEM;SG
pilota	pilot	pilota	pilot	N;MASC;SG	N;INDF;MASC;SG
cancellare	sterge	cancellare	sterge	V;NFIN	V;IND;SG;3;PRS;FIN
cancellare	sterge	cancellare	sterge	V;NFIN	V;IND;SG;3;PRS;FIN
contiene	contine	contenere	contin	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
contiene	contine	contenere	contin	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
contiene	contine	contenere	contin	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
armi	armele	arma	armă	N;FEM;PL	N;DEF;FEM;PL
armi	arme	arma	armă	N;FEM;PL	N;INDF;FEM;PL
armi	armele	arma	armă	N;FEM;PL	N;DEF;FEM;PL
armi	arme	arma	armă	N;FEM;PL	N;INDF;FEM;PL
armi	bratele	arma	brate	N;FEM;PL	N;DEF;FEM;PL
relazione	raport	relazione	raport	N;FEM;SG	N;INDF;MASC;SG
relazione	raportul	relazione	raport	N;FEM;SG	N;DEF;MASC;SG
relazione	relatia	relazione	relatie	N;FEM;SG	N;DEF;FEM;SG
relazione	relatie	relazione	relatie	N;FEM;SG	N;INDF;FEM;SG
relazione	relatie	relazione	relatie	N;FEM;SG	N;INDF;FEM;SG
oggetto	obiect	oggetto	obiect	N;MASC;SG	N;INDF;MASC;SG
oggetto	obiectul	oggetto	obiect	N;MASC;SG	N;DEF;MASC;SG
oggetto	subiect	oggetto	subiect	N;MASC;SG	N;INDF;MASC;SG
oggetto	subiectul	oggetto	subiect	N;MASC;SG	N;DEF;MASC;SG
eventi	evenimentele	evento	eveniment	N;MASC;PL	N;DEF;FEM;PL
eventi	evenimente	evento	eveniment	N;MASC;PL	N;INDF;FEM;PL
medico	medic	medico	medic	N;MASC;SG	N;INDF;MASC;SG
medico	medicala	medico	medicală	N;MASC;SG	N;DEF;FEM;SG
medico	doctor	medico	doctor	N;MASC;SG	N;INDF;MASC;SG
conto	cont	conto	cont	N;MASC;SG	N;INDF;MASC;SG
conto	contul	conto	cont	N;MASC;SG	N;DEF;MASC;SG
semplice	simpla	semplice	simplu	ADJ;SG	ADJ;DEF;FEM;SG
ministro	ministru	ministro	ministru	N;MASC;SG	N;INDF;MASC;SG
ministro	ministrul	ministro	ministru	N;MASC;SG	N;DEF;MASC;SG
motivo	motivul	motivo	motiv	N;MASC;SG	N;DEF;MASC;SG
motivo	motiv	motivo	motiv	N;MASC;SG	N;INDF;MASC;SG
sole	soare	sole	soare	N;MASC;SG	N;INDF;MASC;SG
sole	soarele	sole	soare	N;MASC;SG	N;DEF;MASC;SG
sole	soare	sole	soare	N;MASC;SG	N;INDF;MASC;SG
sole	sunshine	sole	sunshine	N;MASC;SG	N;INDF;MASC;SG
prodotti	produse	prodotto	produs	N;MASC;PL	N;INDF;FEM;PL
prodotti	produse	prodotto	produs	N;MASC;PL	N;INDF;FEM;PL
prodotti	produsele	prodotto	produs	N;MASC;PL	N;DEF;FEM;PL
sport	sport	sport	sport	N;MASC	N;INDF;MASC;SG
sport	sportul	sport	sport	N;MASC	N;DEF;MASC;SG
sport	sport	sport	sport	N;MASC	N;INDF;MASC;SG
sport	sporturi	sport	sport	N;MASC	N;INDF;FEM;PL
direttamente	direct	direttamente	direct	ADV	ADV
grafica	grafica	grafica	grafică	N;FEM;SG	N;DEF;FEM;SG
grafica	grafica	grafica	grafică	N;FEM;SG	N;DEF;FEM;SG
grafica	grafica	grafica	grafică	N;FEM;SG	N;DEF;FEM;SG
appare	apare	apparire	apărea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ottenere	obtine	ottenere	obtin	V;NFIN	V;IND;SG;3;PRS;FIN
creare	creeaza	creare	creează	V;NFIN	V;IND;SG;3;IPFV;FIN
creare	creez	creare	creez	V;NFIN	V;IND;SG;1;PRS;FIN
divisioni	divizii	divisione	divizie	N;FEM;PL	N;INDF;FEM;PL
divisioni	diviziile	divisione	divizie	N;FEM;PL	N;DEF;FEM;PL
isole	insulele	isola	insulă	N;FEM;PL	N;DEF;FEM;PL
isole	insule	isola	insulă	N;FEM;PL	N;INDF;FEM;PL
colonna	coloana	colonna	coloană	N;FEM;SG	N;DEF;FEM;SG
colonna	coloana	colonna	coloană	N;FEM;SG	N;DEF;FEM;SG
medaglia	medalia	medaglia	medalie	N;FEM;SG	N;DEF;FEM;SG
medaglia	medalie	medaglia	medalie	N;FEM;SG	N;INDF;FEM;SG
testi	texte	testo	text	N;MASC;PL	N;INDF;FEM;PL
testi	versuri	testo	vers	N;MASC;PL	N;INDF;FEM;PL
testi	versurile	testo	vers	N;MASC;PL	N;DEF;FEM;PL
tratto	intindere	tratto	intindere	N;MASC;SG	N;INDF;FEM;SG
vecchio	vechi	vecchio	vechi	ADJ;MASC;SG	ADJ;INDF;MASC;SG
vecchio	veche	vecchio	vechi	ADJ;MASC;SG	ADJ;INDF;FEM;SG
bassa	scazuta	basso	scazuta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
bassa	scazut	basso	scazut	ADJ;FEM;SG	ADJ;INDF;MASC;SG
matrimonio	casatorie	matrimonio	casatorie	N;MASC;SG	N;INDF;FEM;SG
matrimonio	casatoria	matrimonio	casatorie	N;MASC;SG	N;DEF;FEM;SG
matrimonio	casatorie	matrimonio	casatorie	N;MASC;SG	N;INDF;FEM;SG
matrimonio	casatoria	matrimonio	casatorie	N;MASC;SG	N;DEF;FEM;SG
matrimonio	casnicie	matrimonio	casnicie	N;MASC;SG	N;INDF;FEM;SG
matrimonio	nunta	matrimonio	nunta	N;MASC;SG	N;DEF;FEM;SG
matrimonio	nunta	matrimonio	nunta	N;MASC;SG	N;DEF;FEM;SG
meridionale	sudic	meridionale	sudic	ADJ;SG	ADJ;INDF;MASC;SG
aggiornamento	actualizarea	aggiornamento	actualizare	N;MASC;SG	N;DEF;FEM;SG
aggiornamento	actualizare	aggiornamento	actualizare	N;MASC;SG	N;INDF;FEM;SG
aggiornamento	actualizarea	aggiornamento	actualizare	N;MASC;SG	N;DEF;FEM;SG
onda	val	onda	val	N;FEM;SG	N;INDF;MASC;SG
onda	valul	onda	val	N;FEM;SG	N;DEF;MASC;SG
aspetto	aspectul	aspetto	aspect	N;MASC;SG	N;DEF;MASC;SG
aspetto	aspect	aspetto	aspect	N;MASC;SG	N;INDF;MASC;SG
aspetto	aspect	aspetto	aspect	N;MASC;SG	N;INDF;MASC;SG
architetto	arhitect	architetto	arhitect	N;MASC;SG	N;INDF;MASC;SG
precedenti	anterioare	precedente	anterior	ADJ;PL	ADJ;INDF;FEM;PL
contratto	contractul	contratto	contract	N;MASC;SG	N;DEF;MASC;SG
contratto	contract	contratto	contract	N;MASC;SG	N;INDF;MASC;SG
contratto	contractului	contratto	contract	N;MASC;SG	N;DEF;MASC;SG
raccolta	colectie	raccolta	colectie	N;FEM;SG	N;INDF;FEM;SG
raccolta	colectie	raccolta	colectie	N;FEM;SG	N;INDF;FEM;SG
raccolta	colectia	raccolta	colectie	N;FEM;SG	N;DEF;FEM;SG
raccolta	colectie	raccolta	colectie	N;FEM;SG	N;INDF;FEM;SG
raccolta	colectare	raccolta	colectare	N;FEM;SG	N;INDF;FEM;SG
raccolta	colectia	raccolta	colectie	N;FEM;SG	N;DEF;FEM;SG
raccolta	recoltare	raccolta	recoltare	N;FEM;SG	N;INDF;FEM;SG
raccolta	recoltarea	raccolta	recoltare	N;FEM;SG	N;DEF;FEM;SG
nascita	nasterea	nascita	nastere	N;FEM;SG	N;DEF;FEM;SG
mark	marca	mark	marcă	N	N;DEF;FEM;SG
naturale	natural	naturale	natural	ADJ;SG	ADJ;INDF;MASC;SG
scritta	scrise	scritto	scrie	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
coppia	perechea	coppia	pereche	N;FEM;SG	N;DEF;FEM;SG
coppia	pereche	coppia	pereche	N;FEM;SG	N;INDF;FEM;SG
coppia	cuplu	coppia	cuplu	N;FEM;SG	N;INDF;MASC;SG
coppia	cuplul	coppia	cuplu	N;FEM;SG	N;DEF;MASC;SG
coppia	cuplu	coppia	cuplu	N;FEM;SG	N;INDF;MASC;SG
coppia	cuplului	coppia	cuplu	N;FEM;SG	N;DEF;MASC;SG
presto	timpuriu	presto	timpuriu	ADV	ADV
presto	devreme	presto	devreme	ADV	ADV
vede	vede	vedere	vedea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
scelta	alegerea	scelta	alegere	N;FEM;SG	N;DEF;FEM;SG
scelta	alegere	scelta	alegere	N;FEM;SG	N;INDF;FEM;SG
vedere	vezi	vedere	vedea	V;NFIN	V;IND;SG;2;PRS;FIN
promozione	promovare	promozione	promovare	N;FEM;SG	N;INDF;FEM;SG
promozione	promovarea	promozione	promovare	N;FEM;SG	N;DEF;FEM;SG
articolo	articolul	articolo	articol	N;MASC;SG	N;DEF;MASC;SG
articolo	articol	articolo	articol	N;MASC;SG	N;INDF;MASC;SG
condizioni	conditiile	condizione	conditie	N;FEM;PL	N;DEF;FEM;PL
condizioni	conditii	condizione	conditie	N;FEM;PL	N;INDF;FEM;PL
condizioni	conditii	condizione	conditie	N;FEM;PL	N;INDF;FEM;PL
condizioni	conditiile	condizione	conditie	N;FEM;PL	N;DEF;FEM;PL
complesso	complex	complesso	complex	ADJ;MASC;SG	ADJ;INDF;MASC;SG
complesso	complexa	complesso	complex	ADJ;MASC;SG	ADJ;DEF;FEM;SG
linee	liniile	linea	linie	N;FEM;PL	N;DEF;FEM;PL
linee	linii	linea	linie	N;FEM;PL	N;INDF;FEM;PL
linee	replici	linea	replic	N;FEM;PL	N;INDF;FEM;PL
futuro	viitoare	futuro	viitor	ADJ;MASC;SG	ADJ;INDF;FEM
orchestra	orchestra	orchestra	orchestră	N;FEM;SG	N;DEF;FEM;SG
orchestra	orchestra	orchestra	orchestră	N;FEM;SG	N;DEF;FEM;SG
settore	sector	settore	sector	N;MASC;SG	N;INDF;MASC;SG
settore	sectorul	settore	sector	N;MASC;SG	N;DEF;MASC;SG
camera	camera	camera	cameră	N;FEM;SG	N;DEF;FEM;SG
camera	camera	camera	cameră	N;FEM;SG	N;DEF;FEM;SG
chiusa	inchise	chiudere	inchide	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
cup	cupa	cup	cupă	N;MASC	N;DEF;FEM;SG
cup	cupa	cup	cupă	N;MASC	N;DEF;FEM;SG
cup	ceasca	cup	cească	N;MASC	N;DEF;FEM;SG
comandante	comandante	comandante	comandant	N;MASC;SG	N;INDF;MASC;SG
comandante	comandantul	comandante	comandant	N;MASC;SG	N;DEF;MASC;SG
comandante	comandant	comandante	comandant	N;MASC;SG	N;INDF;MASC;SG
settimana	saptamana	settimana	saptamană	N;FEM;SG	N;DEF;FEM;SG
settimana	saptamana	settimana	saptamană	N;FEM;SG	N;DEF;FEM;SG
settimana	saptamana	settimana	saptamană	N;FEM;SG	N;DEF;FEM;SG
settimana	saptamina	settimana	saptamină	N;FEM;SG	N;DEF;FEM;SG
settimana	saptamina	settimana	saptamină	N;FEM;SG	N;DEF;FEM;SG
potenza	potenza	potenza	potenză	N;FEM;SG	N;INDF;FEM;SG
potenza	putere	potenza	putere	N;FEM;SG	N;INDF;FEM;SG
potenza	puterea	potenza	putere	N;FEM;SG	N;DEF;FEM;SG
potenza	power	potenza	power	N;FEM;SG	N
atto	actul	atto	act	N;MASC;SG	N;DEF;MASC;SG
atto	act	atto	act	N;MASC;SG	N;INDF;MASC;SG
collaborazione	colaborarea	collaborazione	colaborare	N;FEM;SG	N;DEF;FEM;SG
collaborazione	colaborare	collaborazione	colaborare	N;FEM;SG	N;INDF;FEM;SG
cappella	cappella	cappella	cappella	N;FEM;SG	N;DEF;FEM;SG
cappella	capela	cappella	capela	N;FEM;SG	N;DEF;FEM;SG
cappella	capela	cappella	capela	N;FEM;SG	N;DEF;FEM;SG
figura	figura	figura	figură	N;FEM;SG	N;DEF;FEM;SG
figura	figura	figura	figură	N;FEM;SG	N;DEF;FEM;SG
giovani	tineri	giovane	tânăr	N;PL	N;INDF;MASC;PL
gare	rase	gara	rasă	N;FEM;PL	N;INDF;FEM;PL
gare	curse	gara	cursă	N;FEM;PL	N;INDF;FEM;PL
croce	croce	croce	croc	N;FEM;SG	N;INDF;MASC;SG
croce	pajura	croce	pajură	N;FEM;SG	N;DEF;FEM;SG
croce	crucea	croce	cruce	N;FEM;SG	N;DEF;FEM;SG
croce	cruce	croce	cruce	N;FEM;SG	N;INDF;FEM;SG
croce	cross	croce	cross	N;FEM;SG	N;INDF;MASC;SG
zone	zone	zona	zonă	N;FEM;PL	N;INDF;FEM;PL
cattolico	catolic	cattolico	catolic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
posta	mail	posta	mail	N;FEM;SG	N;INDF;MASC;SG
posta	posta	posta	postă	N;FEM;SG	N;DEF;FEM;SG
posta	posta	posta	postă	N;FEM;SG	N;DEF;FEM;SG
regina	regina	regina	regină	N;FEM;SG	N;DEF;FEM;SG
regina	regina	regina	regină	N;FEM;SG	N;DEF;FEM;SG
regina	dama	regina	damă	N;FEM;SG	N;INDF;MASC;SG
regina	regina	regina	regină	N;FEM;SG	N;DEF;FEM;SG
regina	queen	regina	queen	N;FEM;SG	N;INDF;MASC;SG
tradizione	traditia	tradizione	traditie	N;FEM;SG	N;DEF;FEM;SG
tradizione	traditie	tradizione	traditie	N;FEM;SG	N;INDF;FEM;SG
tradizione	traditie	tradizione	traditie	N;FEM;SG	N;INDF;FEM;SG
tradizione	traditia	tradizione	traditie	N;FEM;SG	N;DEF;FEM;SG
polizia	politie	polizia	politie	N;FEM;SG	N;INDF;FEM;SG
polizia	politia	polizia	politie	N;FEM;SG	N;DEF;FEM;SG
polizia	politia	polizia	politie	N;FEM;SG	N;DEF;FEM;SG
sconfitta	invinsa	sconfitta	invinsa	N;FEM;SG	N;DEF;FEM;SG
sconfitta	infrangere	sconfitta	infrangere	N;FEM;SG	N;INDF;FEM;SG
sconfitta	infrangerea	sconfitta	infrangere	N;FEM;SG	N;DEF;FEM;SG
pace	pace	pace	pace	N;FEM;SG	N;INDF;FEM;SG
pace	pacea	pace	pace	N;FEM;SG	N;DEF;FEM;SG
palermo	palermo	palermo	palermo	N;MASC;SG	N;INDF;MASC;SG
qualcosa	ceva	qualcosa	ceva	PRO;SG	PRO;SG;3
massa	liturghie	massa	liturghie	N;FEM;SG	N;INDF;FEM;SG
massa	mass	massa	mass	N;FEM;SG	N
massa	masa	massa	masă	N;FEM;SG	N;DEF;FEM;SG
massa	masa	massa	masă	N;FEM;SG	N;DEF;FEM;SG
energia	energia	energia	energie	N;FEM;SG	N;DEF;FEM;SG
energia	energie	energia	energie	N;FEM;SG	N;INDF;FEM;SG
rosa	pink	rosa	pink	N;FEM;SG	N;INDF;MASC;SG
rosa	trandafir	rosa	trandafir	N;FEM;SG	N;INDF;MASC;SG
rosa	rosa	rosa	rosa	N;FEM;SG	N;DEF;FEM;SG
aria	aria	aria	arie	N;FEM;SG	N;DEF;FEM;SG
aria	aer	aria	aer	N;FEM;SG	N;INDF;MASC;SG
aria	aerul	aria	aer	N;FEM;SG	N;DEF;MASC;SG
aria	air	aria	air	N;FEM;SG	N;INDF;MASC;SG
militari	militari	militare	militar	N;PL	N;INDF;MASC;PL
storici	istorici	storico	istoric	N;MASC;PL	N;INDF;MASC;PL
storici	istoricii	storico	istoric	N;MASC;PL	N;DEF;MASC;PL
tracce	piese	traccia	piesă	N;FEM;PL	N;INDF;FEM;PL
tracce	urme	traccia	urmă	N;FEM;PL	N;INDF;FEM;PL
marito	sotul	marito	sot	N;MASC;SG	N;DEF;MASC;SG
marito	sotul	marito	sot	N;MASC;SG	N;DEF;MASC;SG
capitano	capitan	capitano	capitan	N;MASC;SG	N;INDF;MASC;SG
piccoli	mici	piccolo	mic	ADJ;MASC;PL	ADJ;INDF;PL
didascalia	caption	didascalia	caption	N;FEM;SG	N;INDF;MASC;SG
didascalia	descriere	didascalia	descriere	N;FEM;SG	N;INDF;FEM;SG
didascalia	legenda	didascalia	legendă	N;FEM;SG	N;DEF;FEM;SG
elezioni	alegeri	elezione	alegere	N;FEM;PL	N;INDF;FEM;PL
elezioni	alegerile	elezione	alegere	N;FEM;PL	N;DEF;FEM;PL
elezioni	alegeri	elezione	alegere	N;FEM;PL	N;INDF;FEM;PL
artisti	artisti	artista	artisti	N;MASC;PL	N;INDF;MASC;PL
artisti	artisti	artista	artisti	N;MASC;PL	N;INDF;MASC;PL
teoria	teorie	teoria	teorie	N;FEM;SG	N;INDF;FEM;SG
teoria	teoria	teoria	teorie	N;FEM;SG	N;DEF;FEM;SG
distribuzione	distributie	distribuzione	distributie	N;FEM;SG	N;INDF;FEM;SG
distribuzione	distributia	distribuzione	distributie	N;FEM;SG	N;DEF;FEM;SG
distribuzione	distributia	distribuzione	distributie	N;FEM;SG	N;DEF;FEM;SG
distribuzione	distribuire	distribuzione	distribuire	N;FEM;SG	N;INDF;FEM;SG
distribuzione	distributie	distribuzione	distributie	N;FEM;SG	N;INDF;FEM;SG
dieci	zece	dieci	zece	NUM	NUM;PL
evento	eveniment	evento	eveniment	N;MASC;SG	N;INDF;MASC;SG
evento	evenimentul	evento	eveniment	N;MASC;SG	N;DEF;MASC;SG
enciclopedia	enciclopedie	enciclopedia	enciclopedie	N;FEM;SG	N;INDF;FEM;SG
enciclopedia	enciclopedia	enciclopedia	enciclopedie	N;FEM;SG	N;DEF;FEM;SG
canzoni	cantece	canzone	cantec	N;FEM;PL	N;INDF;FEM;PL
canzoni	cantece	canzone	cantec	N;FEM;PL	N;INDF;FEM;PL
canzoni	melodii	canzone	melodie	N;FEM;PL	N;INDF;FEM;PL
uscita	iesirea	uscita	iesire	N;FEM;SG	N;DEF;FEM;SG
uscita	iesire	uscita	iesire	N;FEM;SG	N;INDF;FEM;SG
uscita	iesire	uscita	iesire	N;FEM;SG	N;INDF;FEM;SG
uscita	iesire	uscita	iesire	N;FEM;SG	N;INDF;FEM;SG
distanza	distanta	distanza	distantă	N;FEM;SG	N;DEF;FEM;SG
distanza	distanta	distanza	distantă	N;FEM;SG	N;DEF;FEM;SG
distanza	distanta	distanza	distantă	N;FEM;SG	N;DEF;FEM;SG
distanza	distanta	distanza	distantă	N;FEM;SG	N;DEF;FEM;SG
brani	piese	brano	piesă	N;MASC;PL	N;INDF;FEM;PL
brani	urme	brano	urmă	N;MASC;PL	N;INDF;FEM;PL
brani	cantece	brano	cantec	N;MASC;PL	N;INDF;FEM;PL
brani	cantece	brano	cantec	N;MASC;PL	N;INDF;FEM;PL
brani	melodii	brano	melodie	N;MASC;PL	N;INDF;FEM;PL
portato	adus	portare	aduce	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
pro	pro	pro	prubi	N;SG	N;INDF
max	max	max	max	N	N;INDF;MASC;SG
africa	africa	africa	africa	N;FEM;SG	N;DEF;FEM;SG
lingue	limbi	lingua	limbă	N;FEM;PL	N;INDF;FEM;PL
lingue	limbile	lingua	limbă	N;FEM;PL	N;DEF;FEM;PL
memoria	memorie	memoria	memorie	N;FEM;SG	N;INDF;FEM;SG
memoria	memoria	memoria	memorie	N;FEM;SG	N;DEF;FEM;SG
memoria	amintirea	memoria	amintire	N;FEM;SG	N;DEF;FEM;SG
memoria	amintire	memoria	amintire	N;FEM;SG	N;INDF;FEM;SG
amici	prietenii	amico	prietenie	N;MASC;PL	N;DEF;MASC;PL
amici	prieteni	amico	prieten	N;MASC;PL	N;INDF;MASC;PL
amici	prietene	amico	prieten	N;MASC;PL	N;INDF;FEM;PL
maestro	maestru	maestro	maestru	N;MASC;SG	N;INDF;MASC;SG
bambino	iubire	bambino	iubire	N;MASC;SG	N;INDF;FEM;SG
bambino	copil	bambino	copil	N;MASC;SG	N;INDF;MASC;SG
bambino	iubito	bambino	iubito	N;MASC;SG	N;INDF;MASC;SG
bambino	copila	bambino	copilă	N;MASC;SG	N;DEF;FEM;SG
bambino	copil	bambino	copil	N;MASC;SG	N;INDF;MASC;SG
bambino	copila	bambino	copilă	N;MASC;SG	N;DEF;FEM;SG
libero	gratuit	libero	gratuit	ADJ;MASC;SG	ADJ;INDF;MASC;SG
armata	armada	armata	armadă	N;FEM;SG	N;DEF;FEM;SG
armata	armata	armata	armată	N;FEM;SG	N;DEF;FEM;SG
armata	armata	armata	armată	N;FEM;SG	N;DEF;FEM;SG
armata	army	armata	army	N;FEM;SG	N;INDF;MASC;SG
fratelli	fratii	fratello	frate	N;MASC;PL	N;DEF;MASC;PL
fratelli	fratii	fratello	frate	N;MASC;PL	N;DEF;MASC;PL
fratelli	fratii	fratello	frate	N;MASC;PL	N;DEF;MASC;PL
fratelli	fratilor	fratello	frate	N;MASC;PL	N;DEF;MASC;PL
standard	standarde	standard	standard	N;MASC	N;INDF;FEM;PL
standard	standardele	standard	standard	N;MASC	N;DEF;FEM;PL
standard	standardul	standard	standard	N;MASC	N;DEF;MASC;SG
forme	forme	forma	formă	N;FEM;PL	N;INDF;FEM;PL
forme	forme	forma	formă	N;FEM;PL	N;INDF;FEM;PL
forme	formularele	forma	formular	N;FEM;PL	N;DEF;FEM;PL
fondo	fondul	fondo	fond	N;MASC;SG	N;DEF;MASC;SG
fondo	fond	fondo	fond	N;MASC;SG	N;INDF;MASC;SG
qualcuno	cineva	qualcuno	cineva	PRO;MASC;SG	PRO;SG;3
qualcuno	cineva	qualcuno	cineva	PRO;MASC;SG	PRO;SG;3
svg	svg	svg	svg	N;MASC	N
fondazione	fundatia	fondazione	fundatie	N;FEM;SG	N;DEF;FEM;SG
fondazione	fundatia	fondazione	fundatie	N;FEM;SG	N;DEF;FEM;SG
fondazione	fundatie	fondazione	fundatie	N;FEM;SG	N;INDF;FEM;SG
fondazione	fundatia	fondazione	fundatie	N;FEM;SG	N;DEF;FEM;SG
fondazione	fondarea	fondazione	fondare	N;FEM;SG	N;DEF;FEM;SG
fondazione	fondator	fondazione	fondator	N;FEM;SG	N;INDF;MASC;SG
festa	party	festa	party	N;FEM;SG	N;INDF;MASC;SG
festa	petrecere	festa	petrecere	N;FEM;SG	N;INDF;FEM;SG
festa	partid	festa	partid	N;FEM;SG	N;INDF;MASC;SG
cattolica	catolic	cattolico	catolic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
cuore	inima	cuore	inimă	N;MASC;SG	N;DEF;FEM;SG
cuore	inima	cuore	inimă	N;MASC;SG	N;DEF;FEM;SG
villaggio	satul	villaggio	sat	N;MASC;SG	N;DEF;MASC;SG
villaggio	satului	villaggio	sat	N;MASC;SG	N;DEF;MASC;SG
villaggio	sat	villaggio	sat	N;MASC;SG	N;INDF;MASC;SG
scrivere	scrieti	scrivere	scrieti	V;NFIN	V;IND;SG;2;PRS;FIN
scrivere	scrieti	scrivere	scrieti	V;NFIN	V;IND;SG;2;PRS;FIN
scrivere	scriu	scrivere	scrie	V;NFIN	V;IND;PL;3;PRS;FIN
scrivere	scrie	scrivere	scrie	V;NFIN	V;IND;SG;3;PRS;FIN
scrivere	scriind	scrivere	scrie	V;NFIN	V;V.MSDR
scrivere	scriu	scrivere	scrie	V;NFIN	V;IND;PL;3;PRS;FIN
partecipanti	participanti	partecipante	participant	N;PL	N;INDF;MASC;PL
partecipanti	participanti	partecipante	participant	N;PL	N;INDF;MASC;PL
partecipanti	participantii	partecipante	participant	N;PL	N;DEF;MASC;PL
partecipanti	participanti	partecipante	participant	N;PL	N;INDF;MASC;PL
partecipanti	participanti	partecipante	participant	N;PL	N;INDF;MASC;PL
apertura	deschidere	apertura	deschidere	N;FEM;SG	N;INDF;FEM;SG
apertura	deschiderea	apertura	deschidere	N;FEM;SG	N;DEF;FEM;SG
apertura	deschidere	apertura	deschidere	N;FEM;SG	N;INDF;FEM;SG
vittorie	victorii	vittoria	victorie	N;FEM;PL	N;INDF;FEM;PL
vittorie	victoriile	vittoria	victorie	N;FEM;PL	N;DEF;FEM;PL
vittorie	victorii	vittoria	victorie	N;FEM;PL	N;INDF;FEM;PL
chiese	biserici	chiedere	biserică	N;FEM;PL	N;INDF;FEM;PL
chiese	bisericile	chiedere	biserică	N;FEM;PL	N;DEF;FEM;PL
galleria	galerie	galleria	galerie	N;FEM;SG	N;INDF;FEM;SG
galleria	galeria	galleria	galerie	N;FEM;SG	N;DEF;FEM;SG
esperienza	experienta	esperienza	experient	N;FEM;SG	N;DEF;FEM;SG
esperienza	experienta	esperienza	experient	N;FEM;SG	N;DEF;FEM;SG
esperienza	experienta	esperienza	experient	N;FEM;SG	N;DEF;FEM;SG
parola	cuvint	parola	cuvint	N;FEM;SG	N;INDF;MASC;SG
parola	word	parola	word	N;FEM;SG	N;INDF;MASC;SG
parola	cuvant	parola	cuvant	N;FEM;SG	N;INDF;MASC;SG
parola	cuvant	parola	cuvant	N;FEM;SG	N;INDF;MASC;SG
sceneggiatore	scriitorul	sceneggiatore	scriitor	N;MASC;SG	N;DEF;MASC;SG
sceneggiatore	scriitor	sceneggiatore	scriitor	N;MASC;SG	N;INDF;MASC;SG
sceneggiatore	scenarist	sceneggiatore	scenarist	N;MASC;SG	N;INDF;MASC;SG
contributi	contributii	contributo	contribut	N;MASC;PL	N;INDF;FEM;PL
contributi	contributiile	contributo	contributie	N;MASC;PL	N;DEF;FEM;PL
bambini	copii	bambino	copil	N;MASC;PL	N;INDF;MASC;PL
bambini	copiii	bambino	copil	N;MASC;PL	N;DEF;MASC;PL
bambini	copii	bambino	copil	N;MASC;PL	N;INDF;MASC;PL
bambini	copiii	bambino	copil	N;MASC;PL	N;DEF;MASC;PL
