물류	accomplissement	물류	accomplissement	N	N;MASC;SG
실험실	labo	실험실	labo	N	N;MASC;SG
실험실	lab	실험실	lab	N	N;MASC;SG
수렴	convergence	수렴	convergence	N	N;FEM;SG
관광객	touriste	관광객	touriste	N	N;MASC;SG
관광객	touristes	관광객	touriste	N	N;MASC;PL
도끼	hache	도끼	hache	N	N;FEM;SG
도끼	hachette	도끼	hachette	N	N;MASC;SG
도끼	hache	도끼	hache	N	N;FEM;SG
도끼	haches	도끼	hache	N	N;FEM;PL
도끼	axe	도끼	axe	N	N;MASC;SG
재판소	tribunal	재판소	tribunal	N	N;MASC;SG
재판소	cour	재판소	cour	N	N;FEM;SG
수영장	pools	수영장	pool	N	N;MASC;PL
수영장	piscines	수영장	piscine	N	N;FEM;PL
수영장	piscine	수영장	piscine	N	N;FEM;SG
수영장	pool	수영장	pool	N	N;MASC;SG
이민자	immigrants	이민자	immigrant	N	N;MASC;PL
이민자	immigrant	이민자	immigrant	N	N;MASC;SG
음악원	véranda	음악원	véranda	N	N;FEM;SG
음악원	conservatoire	음악원	conservatoire	N	N;MASC;SG
스택	pile	스택	pile	N	N;FEM;SG
친구들이	amies	친구+들+이	amie	N	N;FEM;PL
친구들이	amis	친구+들+이	ami	N	N;MASC;PL
재무	financement	재무	financement	N	N;MASC;SG
재무	finances	재무	finance	N	N;FEM;PL
재무	finance	재무	finance	N	N;FEM;SG
인코딩	encodage	인코딩	encodage	N	N;MASC;SG
인코딩	codage	인코딩	codage	N	N;MASC;SG
인코딩	encodage	인코딩	encodage	N	N;MASC;SG
화살	flèches	화살	flèche	N	N;FEM;PL
화살	flèches	화살	flèche	N	N;FEM;PL
화살	flèche	화살	flèche	N	N;FEM;SG
심리학자	psychologues	심리학자	psychologue	N	N;MASC;PL
심리학자	psychologue	심리학자	psychologue	N	N;MASC;SG
섹션	section	섹션	section	N	N;FEM;SG
섹션	sections	섹션	section	N	N;FEM;PL
구문	phrase	구문	phrase	N	N;FEM;SG
구문	syntaxe	구문	syntaxe	N	N;FEM;SG
초원	herbages	초원	herbage	N	N;MASC;PL
초원	prairies	초원	prairie	N	N;FEM;PL
초원	pré	초원	pré	N	N;MASC;SG
초원	prairie	초원	prairie	N	N;FEM;SG
땅콩	arachides	땅콩	arachide	N	N;FEM;PL
땅콩	cacahuètes	땅콩	cacahuète	N	N;FEM;PL
땅콩	arachide	땅콩	arachide	N	N;FEM;SG
땅콩	cacahuète	땅콩	cacahuète	N	N;FEM;SG
땅콩	écrou	땅콩	écrou	N	N;MASC;SG
땅콩	noix	땅콩	noix	N	N;MASC;SG
땅콩	écrous	땅콩	écrou	N	N;MASC;PL
땅콩	nuts	땅콩	nut	N	N;MASC;SG
땅콩	noix	땅콩	noix	N	N;MASC;SG
땅콩	noisettes	땅콩	noisette	N	N;FEM;PL
땅콩	cacahuètes	땅콩	cacahuète	N	N;FEM;PL
땅콩	arachide	땅콩	arachide	N	N;FEM;SG
땅콩	arachides	땅콩	arachide	N	N;FEM;PL
대표자	représentant	대표자	représentant	N	N;MASC;SG
대표자	représentante	대표자	représentant	N	N;FEM;SG
결제	payement	결제	payement	N	N;MASC;SG
결제	paiements	결제	paiement	N	N;MASC;PL
결제	paiement	결제	paiement	N	N;MASC;SG
결제	paiement	결제	paiement	N	N;MASC;SG
결제	paiements	결제	paiement	N	N;MASC;PL
아름답다	beau	아름답+다	beau	ADJ	ADJ;MASC;SG
아름답다	superbe	아름답+다	superbe	ADJ	ADJ;MASC;SG
아름답다	magnifiques	아름답+다	magnifique	ADJ	ADJ;MASC;PL
아름답다	magnifique	아름답+다	magnifique	ADJ	ADJ;MASC;SG
아름답다	belle	아름답+다	beau	ADJ	ADJ;FEM;SG
단자	connecteurs	단자	connecteur	N	N;MASC;PL
단자	connecteur	단자	connecteur	N	N;MASC;SG
역설	paradoxe	역설	paradoxe	N	N;MASC;SG
역설	paradoxes	역설	paradoxe	N	N;MASC;PL
역설	paradoxes	역설	paradoxe	N	N;MASC;PL
폐기물	déchets	폐기물	déchet	N	N;MASC;PL
폐기물	gaspillages	폐기물	gaspillage	N	N;MASC;PL
폐기물	gaspillage	폐기물	gaspillage	N	N;MASC;SG
폐기물	déchet	폐기물	déchet	N	N;MASC;SG
폐기물	déchets	폐기물	déchet	N	N;MASC;PL
호위함	frégate	호위+하+ㅁ	frégate	N	N;FEM;SG
눈물이	larmes	눈물+이	larme	N	N;FEM;PL
눈물이	pleurs	눈물+이	pleur	N	N;MASC;PL
의사소통	communication	의사+소통	communication	N	N;FEM;SG
충전	charge	충전	charge	N	N;FEM;SG
충전	recharge	충전	recharge	N	N;FEM;SG
전세	affrètement	전세	affrètement	N	N;MASC;SG
전세	charter	전세	charter	N	N;MASC;SG
전세	charte	전세	charte	N	N;FEM;SG
전세	chartes	전세	charte	N	N;FEM;PL
터빈	turbine	터빈	turbine	N	N;FEM;SG
터빈	turbines	터빈	turbine	N	N;FEM;PL
사슴	cerf	사슴	cerf	N	N;MASC;SG
사슴	cerfs	사슴	cerf	N	N;MASC;PL
사슴	daim	사슴	daim	N	N;MASC;SG
사슴	biche	사슴	biche	N	N;FEM;SG
사슴	chevreuil	사슴	chevreuil	N	N;MASC;SG
기독교인	chrétiens	기독교인	chrétien	N	N;MASC;PL
존경하는	respectés	존경+하+는	respecter	V	V;MASC;PL;PST;V.PTCP
존경하는	respecté	존경+하+는	respecter	V	V;MASC;SG;PST;V.PTCP
존경하는	respectée	존경+하+는	respecter	V	V;FEM;SG;PST;V.PTCP
존경하는	respectées	존경+하+는	respecter	V	V;FEM;PL;PST;V.PTCP
런타임	runtime	셀타임	runtime	N	N;MASC;SG
반박	réfutation	반박	réfutation	N	N;FEM;SG
하모니카	harmonica	하모니카	harmonica	N	N;MASC;SG
쓸데없는	inutile	쓸데없+는	inutile	ADJ	ADJ;MASC;SG
쓸데없는	inutilisable	쓸데없+는	inutilisable	ADJ	ADJ;MASC;SG
쓸데없는	inutiles	쓸데없+는	inutile	ADJ	ADJ;MASC;PL
나뭇잎	feuilles	나뭇잎	feuille	N	N;FEM;PL
나뭇잎	feuille	나뭇잎	feuille	N	N;FEM;SG
나뭇잎	leaf	나뭇잎	leaf	N	N;FEM;SG
나뭇잎	feuilles	나뭇잎	feuille	N	N;FEM;PL
팟캐스트	podcast	팟캐스트	podcast	N	N;MASC;SG
팟캐스트	podcasts	팟캐스트	podcast	N	N;MASC;PL
관습	coutumes	관습	coutume	N	N;FEM;PL
관습	douanes	관습	douane	N	N;FEM;PL
관습	douane	관습	douane	N	N;FEM;SG
관습	douanier	관습	douanier	N	N;MASC;SG
부상당한	blessé	부상+당하+ㄴ	blesser	V	V;MASC;SG;PST;V.PTCP
부상당한	blessée	부상+당하+ㄴ	blessé	V	V;FEM;SG;PST;V.PTCP
부상당한	blessées	부상+당하+ㄴ	blesser	V	V;FEM;PL;PST;V.PTCP
부상당한	blessés	부상+당하+ㄴ	blesser	V	V;MASC;PL;PST;V.PTCP
페널티	pénalités	페널티	pénalité	N	N;FEM;PL
페널티	peine	페널티	peine	N	N;FEM;SG
페널티	pénalité	페널티	pénalité	N	N;FEM;SG
페널티	sanction	페널티	sanction	N	N;FEM;SG
합금	alliage	합금	alliage	N	N;MASC;SG
합금	alliages	합금	alliage	N	N;MASC;PL
합금	alliage	합금	alliage	N	N;MASC;SG
수사관	enquêteurs	수사관	enquêteur	N	N;MASC;PL
우회	détour	우회	détour	N	N;MASC;SG
우회	déviation	우회	déviation	N	N;FEM;SG
우회	détours	우회	détour	N	N;MASC;PL
우회	contournement	우회	contournement	N	N;MASC;SG
우회	dérivation	우회	dérivation	N	N;FEM;SG
우회	pontage	우회	pontage	N	N;MASC;SG
죄수	prisonniers	죄수	prisonnier	N	N;MASC;PL
기증	dons	기증	don	N	N;MASC;PL
기증	don	기증	don	N	N;MASC;SG
기증	donation	기증	donation	N	N;FEM;SG
패킷	paquets	패킷	paquet	N	N;MASC;PL
패킷	sachets	패킷	sachet	N	N;MASC;PL
공학자	ingénieur	공학자	ingénieur	N	N;MASC;SG
서킷	circuit	서킷	circuit	N	N;MASC;SG
결정하기	décider	결정+하+기	décider	V	V;NFIN
결정하기	décide	결정+하+기	décider	V	V;IND;SG;3;PRS;FIN
결정하기	décident	결정+하+기	décider	V	V;IND;PL;3;PRS;FIN
결정하기	décidez	결정+하+기	décider	V	V;IMP;PL;2;PRS;FIN
침묵	silences	침묵	silence	N	N;MASC;PL
침묵	silences	침묵	silence	N	N;MASC;PL
침묵	silence	침묵	silence	N	N;MASC;SG
중성	neutralité	중성	neutralité	N	N;FEM;SG
부등식	inégalités	부등식	inégalité	N	N;FEM;PL
부등식	inégalité	부등식	inégalité	N	N;FEM;SG
여자들	femmes	여자+들	femme	N	N;FEM;PL
여자들	femme	여자+들	femme	N	N;FEM;SG
융합	fusion	융합	fusion	N	N;FEM;SG
비틀즈	beatles	비틀즈	beatle	N	N;MASC;PL
장화	bottines	장화	bottine	N	N;FEM;PL
장화	boots	장화	boot	N	N;FEM;PL
장화	bottes	장화	botte	N	N;FEM;PL
공구	outil	공구	outil	N	N;MASC;SG
공구	outillage	공구	outillage	N	N;MASC;SG
공구	outillages	공구	outillage	N	N;MASC;PL
일자리	emploi	일자리	emploi	N	N;MASC;SG
일자리	emplois	일자리	emploi	N	N;MASC;PL
둥지	nest	둥+지	nest		
아바타	avatar	아바타	avatar	N	N;MASC;SG
맥도널드	mcdonald	맥도널드	mcdonald	N	N;MASC;SG
마늘	ail	마늘	ail	N	N;MASC;SG
유머	humour	유머	humour	N	N;MASC;SG
유머	humeur	유머	humeur	N	N;FEM;SG
유머	humour	유머	humour	N	N;MASC;SG
빙하	glaciers	빙하	glacier	N	N;MASC;PL
듀엣	duo	듀엣	duo	N	N;MASC;SG
발광	luminescence	발광	luminescence	N	N;FEM;SG
빈곤	pauvreté	빈곤	pauvreté	N	N;FEM;SG
생태계	écosystèmes	생태계	écosystème	N	N;MASC;PL
생태계	écosystème	생태계	écosystème	N	N;MASC;SG
생태계	écosystèmes	생태계	écosystème	N	N;MASC;PL
무작위	hasard	무작위	hasard	N	N;MASC;SG
보손	bosons	보손	boson	N	N;MASC;PL
서스펜션	suspension	서스펜션	suspension	N	N;FEM;SG
서스펜션	suspensions	서스펜션	suspension	N	N;FEM;PL
투자가	investisseurs	투자+가	investisseur	N	N;MASC;PL
투자가	investisseur	투자+가	investisseur	N	N;MASC;SG
퇴장	éjection	퇴장	éjection	N	N;FEM;SG
각도	angle	각도	angle	N	N;MASC;SG
습지	marécage	습지	marécage	N	N;MASC;SG
습지	marais	습지	marais	N	N;MASC;SG
습지	marécages	습지	marécage	N	N;MASC;PL
봄바디어	bombardier	봄바디어	bombardier	N	N;MASC;SG
아들들	fils	아들+들	fils	N	N;MASC;SG
아들들	sons	아들+들	son	N	N;MASC;PL
구두	chaussure	구두	chaussure	N	N;FEM;SG
구두	soulier	구두	soulier	N	N;MASC;SG
점화	allumage	점화	allumage	N	N;MASC;SG
점화	inflammation	점화	inflammation	N	N;FEM;SG
마스터스	masters	마스터스	master	N	N;MASC;PL
마스터스	capitaines	마스터스	capitaine	N	N;MASC;PL
마스터스	maîtres	마스터스	maître	N	N;MASC;PL
마스터스	maitre	마스터스	maître	N	N;MASC;SG
마스터스	master	마스터스	master	N	N;MASC;SG
마스터스	maître	마스터스	maître	N	N;MASC;SG
토양	terre	토양	terre	N	N;FEM;SG
토양	sols	토양	sol	N	N;MASC;PL
토양	sol	토양	sol	N	N;MASC;SG
신념	foi	신념	foi	N	N;FEM;SG
신념	croyances	신념	croyance	N	N;FEM;PL
신념	croyance	신념	croyance	N	N;FEM;SG
신념	croyance	신념	croyance	N	N;FEM;SG
변조	modulation	변조	modulation	N	N;FEM;SG
복음	évangile	복음	évangile	N	N;MASC;SG
복음	evangile	복음	evangile	N	N;FEM;SG
우표	cachet	우표	cachet	N	N;MASC;SG
우표	timbre	우표	timbre	N	N;MASC;SG
우표	timbres	우표	timbre	N	N;MASC;PL
우표	poinçon	우표	poinçon	N	N;MASC;SG
우표	tampon	우표	tampon	N	N;MASC;SG
우표	affranchissement	우표	affranchissement	N	N;MASC;SG
우표	timbres	우표	timbre	N	N;MASC;PL
우표	cachets	우표	cachet	N	N;MASC;PL
우표	tampons	우표	tampon	N	N;MASC;PL
이온화	ionisation	이온화	ionisation	N	N;FEM;SG
소수점	décimal	소수점	décimal	N	N;MASC;SG
소수점	décimales	소수점	décimal	N	N;FEM;PL
타악기	percussions	타악기	percussion	N	N;FEM;PL
타악기	percussion	타악기	percussion	N	N;FEM;SG
저수지	réservoirs	저수+지	réservoir	N	N;MASC;PL
저수지	réservoir	저수+지	réservoir	N	N;MASC;SG
관리하기	gérer	관리+하+기	gérer	V	V;NFIN
인터럽트	interruption	인터럽트	interruption	N	N;FEM;SG
인터럽트	interruptions	인터럽트	interruption	N	N;FEM;PL
인터럽트	interruptions	인터럽트	interruption	N	N;FEM;PL
반영	reflet	반영	reflet	N	N;MASC;SG
반영	réflexion	반영	réflexion	N	N;FEM;SG
반영	reflets	반영	reflet	N	N;MASC;PL
전시관	expositions	전시관	exposition	N	N;FEM;PL
전시관	exposition	전시관	exposition	N	N;FEM;SG
암살자	assassins	암살자	assassin	N	N;MASC;PL
암살자	assassin	암살자	assassin	N	N;MASC;SG
시아파	chiites	시아파	chiite	N	N;MASC;PL
입법부	législateur	입법부	législateur	N	N;MASC;SG
입법부	législature	입법부	législature	N	N;FEM;SG
알칼리	alcalines	알칼리	alcalin	N	N;FEM;PL
헌장	affrètement	헌장	affrètement	N	N;MASC;SG
헌장	charter	헌장	charter	N	N;MASC;SG
헌장	charte	헌장	charte	N	N;FEM;SG
헌장	chartes	헌장	charte	N	N;FEM;PL
클러스터	cluster	클러스터	cluster	N	N;MASC;SG
클러스터	amas	클러스터	amas	N	N;MASC;SG
클러스터	amas	클러스터	amas	N	N;MASC;SG
클러스터	grappes	클러스터	grappe	N	N;FEM;PL
프록시	mandataires	프록시	mandataire	N	N;MASC;PL
프록시	mandataire	프록시	mandataire	N	N;MASC;SG
프록시	proxy	프록시	proxy	N	N;MASC;SG
프록시	procuration	프록시	procuration	N	N;FEM;SG
핵분열	fission	핵분열	fission	N	N;FEM;SG
궁수자리	sagittaire	궁수+자리	sagittaire	N	N;MASC;SG
시편	psaume	시편	psaume	N	N;MASC;SG
시편	psaumes	시편	psaume	N	N;MASC;PL
시편	psaumes	시편	psaume	N	N;MASC;PL
시편	psaume	시편	psaume	N	N;MASC;SG
서식	formatage	서식	formatage	N	N;MASC;SG
산책	marche	산책	marche	N	N;FEM;SG
산책	promenade	산책	promenade	N	N;FEM;SG
산책	balade	산책	balade	N	N;FEM;SG
추첨	tirage	추첨	tirage	N	N;MASC;SG
추첨	moisson	추첨	moisson	N	N;FEM;SG
물품	marchandises	물품	marchandise	N	N;FEM;PL
물품	marchandise	물품	marchandiser	N	N;FEM;SG
물품	biens	물품	bien	N	N;MASC;PL
그리기	dessine	그리+기	dessiner	V	V;IND;SG;3;PRS;FIN
그리기	dessiner	그리+기	dessiner	V	V;NFIN
그리기	dessiner	그리+기	dessiner	V	V;NFIN
용품	approvisionnement	용품	approvisionnement	N	N;MASC;SG
용품	fournitures	용품	fourniture	N	N;FEM;PL
마술	sorcellerie	마술	sorcellerie	N	N;FEM;SG
마술	magie	마술	magie	N	N;FEM;SG
부담	fardeau	부담	fardeau	N	N;MASC;SG
각색	adaptations	각색	adaptation	N	N;FEM;PL
바리톤	baryton	바리톤	baryton	N	N;MASC;SG
강조	emphase	강조	emphase	N	N;FEM;SG
강조	intensités	강조	intensité	N	N;FEM;PL
강조	intensité	강조	intensité	N	N;FEM;SG
탐구	enquêtes	탐구	enquête	N	N;FEM;PL
탈선	déraillement	탈선	déraillement	N	N;MASC;SG
수염	barbu	수염	barbu	N	N;MASC;SG
수염	barbes	수염	barbe	N	N;FEM;PL
수염	barbe	수염	barbe	N	N;FEM;SG
본질	essence	본질	essence	N	N;FEM;SG
까다로운	délicate	까다롭+ㄴ	délicat	ADJ	ADJ;FEM;SG
까다로운	délicat	까다롭+ㄴ	délicat	ADJ	ADJ;MASC;SG
매뉴얼	manuel	매뉴얼	manuel	N	N;MASC;SG
매뉴얼	manuels	매뉴얼	manuel	N	N;MASC;PL
안전성	sûreté	안전성	sûreté	N	N;FEM;SG
안전성	sécurité	안전성	sécurité	N	N;FEM;SG
안전성	securite	안전성	securite	N	N;FEM;SG
예매	réservation	예매	réservation	N	N;FEM;SG
예매	réservations	예매	réservation	N	N;FEM;PL
볼링	quilles	볼링	quille	N	N;FEM;PL
볼링	bowling	볼링	bowling	N	N;MASC;SG
향수	nostalgie	향수	nostalgie	N	N;FEM;SG
향수	senteurs	향수	senteur	N	N;FEM;PL
향수	parfums	향수	parfum	N	N;MASC;PL
향수	nostalgie	향수	nostalgie	N	N;FEM;SG
향수	arôme	향수	arôme	N	N;MASC;SG
향수	senteurs	향수	senteur	N	N;FEM;PL
향수	parfum	향수	parfum	N	N;MASC;SG
향수	parfums	향수	parfum	N	N;MASC;PL
향수	parfums	향수	parfum	N	N;MASC;PL
향수	parfumerie	향수	parfumerie	N	N;FEM;SG
향수	parfum	향수	parfum	N	N;MASC;SG
국민투표	referendum	국민투표	referendum	N	N;MASC;SG
국민투표	référendum	국민투표	référendum	N	N;MASC;SG
술집	pubs	술집	pub	N	N;MASC;PL
술집	pub	술집	pub	N	N;FEM;SG
이더넷	ethernet	이더넷	ethernet	N	N;MASC;SG
부관	adjoint	부관	adjoint	N	N;MASC;SG
부관	député	부관	député	N	N;MASC;SG
부관	adjointe	부관	adjoint	N	N;FEM;SG
신탁	fiducie	신탁	fiducie	N	N;FEM;SG
신탁	confiance	신탁	confiance	N	N;FEM;SG
칙령	édit	칙령	édit	N	N;MASC;SG
상어	requins	상어	requin	N	N;MASC;PL
상어	requin	상어	requin	N	N;MASC;SG
상어	requins	상어	requin	N	N;MASC;PL
상어	requin	상어	requin	N	N;MASC;SG
근로자	ouvriers	근로자	ouvrier	N	N;MASC;PL
근로자	travailleurs	근로자	travailleur	N	N;MASC;PL
근로자	travailleur	근로자	travailleur	N	N;MASC;SG
근로자	ouvrier	근로자	ouvrier	N	N;MASC;SG
응답	réponses	응답	réponse	N	N;FEM;PL
응답	réponses	응답	réponse	N	N;FEM;PL
응답	réponse	응답	réponse	N	N;FEM;SG
응답	reponse	응답	reponser	N	N;FEM;SG
응답	réponse	응답	réponse	N	N;FEM;SG
응답	réplique	응답	réplique	N	N;FEM;SG
응답	reponse	응답	reponser	N	N;FEM;SG
응답	réponse	응답	réponse	N	N;FEM;SG
응답	réaction	응답	réaction	N	N;FEM;SG
저널리즘	journalisme	저널리즘	journalisme	N	N;MASC;SG
텅스텐	tungstène	텅스텐	tungstène	N	N;MASC;SG
이륙	décollage	이륙	décollage	N	N;MASC;SG
던지기	jeter	던지기	jeter	V	V;NFIN
통계학	statistiques	통계학	statistique	N	N;FEM;PL
픽션	fictions	픽션	fiction	N	N;FEM;PL
픽션	fiction	픽션	fiction	N	N;FEM;SG
혐오	dégoût	혐오	dégoût	N	N;MASC;SG
혐오	haine	혐오	haine	N	N;FEM;SG
혐오	haine	혐오	haine	N	N;FEM;SG
등산	escalade	등산	escalade	N	N;FEM;SG
등산	alpinisme	등산	alpinisme	N	N;MASC;SG
착용	usure	착용	usure	N	N;FEM;SG
천장	plafond	천장	plafond	N	N;MASC;SG
천장	plafonds	천장	plafond	N	N;MASC;PL
천장	plafonds	천장	plafond	N	N;MASC;PL
신용카드	crédit	신용카드	crédit	N	N;MASC;SG
가상화	virtualisation	가상화	virtualisation	N	N;FEM;SG
대리석	bille	대리석	bille	N	N;FEM;SG
대리석	marbres	대리석	marbre	N	N;MASC;PL
대리석	marbre	대리석	marbre	N	N;MASC;SG
대리석	billes	대리석	bille	N	N;FEM;PL
대리석	marbres	대리석	marbre	N	N;MASC;PL
재개발	réaménagement	재개발	réaménagement	N	N;MASC;SG
핸드	main	핸드	main	N	N;FEM;SG
외모	apparitions	외모	apparition	N	N;FEM;PL
외모	apparences	외모	apparence	N	N;FEM;PL
외모	apparence	외모	apparence	N	N;FEM;SG
외모	apparition	외모	apparition	N	N;FEM;SG
외모	aspect	외모	aspect	N	N;MASC;SG
보행자	piéton	보행자	piéton	N	N;MASC;SG
보행자	piétons	보행자	piéton	N	N;MASC;PL
보행자	piétonne	보행자	piétonne	N	N;FEM;SG
보행자	piétons	보행자	piéton	N	N;MASC;PL
보행자	piéton	보행자	piéton	N	N;MASC;SG
당구	billard	당구	billard	N	N;MASC;SG
당구	billard	당구	billard	N	N;MASC;SG
형제들	freres	형제+들	frer	N	N;MASC;PL
형제들	frères	형제+들	frère	N	N;MASC;PL
외로운	solitaire	외롭+ㄴ	solitaire	ADJ	ADJ;MASC;SG
외로운	solitaires	외롭+ㄴ	solitaire	ADJ	ADJ;MASC;PL
라벨	labels	라벨	label	N	N;MASC;PL
라벨	étiquettes	라벨	étiquette	N	N;FEM;PL
라벨	label	라벨	label	N	N;MASC;SG
라벨	étiquette	라벨	étiquette	N	N;FEM;SG
라벨	étiquettes	라벨	étiquette	N	N;FEM;PL
벽돌	briques	벽돌	brique	N	N;FEM;PL
벽돌	brick	벽돌	brick	N	N;MASC;SG
벽돌	briques	벽돌	brique	N	N;FEM;PL
벽돌	brique	벽돌	brique	N	N;FEM;SG
폴란드인	pôles	폴란드인	pôle	N	N;MASC;PL
폴란드인	poteaux	폴란드인	poteau	N	N;MASC;PL
폴란드인	mâts	폴란드인	mât	N	N;MASC;PL
백금	platine	백금	platine	N	N;FEM;SG
걷기	marcher	걷+기	marcher	V	V;NFIN
걷기	marchaient	걷+기	marcher	V	V;IND;PL;3;IPFV;FIN
걷기	marcher	걷+기	marcher	V	V;NFIN
바지	pantalon	바지	pantalon	N	N;MASC;SG
바지	pantalons	바지	pantalon	N	N;MASC;PL
바지	pantalon	바지	pantalon	N	N;MASC;SG
바지	pantalons	바지	pantalon	N	N;MASC;PL
설득	persuasion	설득	persuasion	N	N;FEM;SG
광업	minier	광업	minier	N	N;MASC;SG
광업	mines	광업	mine	N	N;FEM;PL
부트	botte	부트	botte	N	N;FEM;SG
애슬론	athlon	애슬론	athlon	N	N;MASC;SG
오르기	grimper	오르+기	grimper	V	V;NFIN
완화	atténuation	완화	atténuation	N	N;FEM;SG
완화	assouplissement	완화	assouplissement	N	N;MASC;SG
회귀	régression	회귀	régression	N	N;FEM;SG
회귀	régressions	회귀	régression	N	N;FEM;PL
떠나기	quitter	떠나+기	quitter	V	V;NFIN
떠나기	laisser	떠나+기	laisser	V	V;NFIN
떠나기	partir	떠나+기	partir	V	V;NFIN
떠나기	quitter	떠나+기	quitter	V	V;NFIN
떠나기	quittant	떠나+기	quitter	V	V;PRS;V.PTCP
농도	concentrations	농도	concentration	N	N;FEM;PL
농도	concentration	농도	concentration	N	N;FEM;SG
농도	profondeur	농도	profondeur	N	N;FEM;SG
농도	profondeurs	농도	profondeur	N	N;FEM;PL
슬롯	slot	슬롯	slot	N	N;MASC;SG
슬롯	fente	슬롯	fente	N	N;FEM;SG
슬롯	créneaux	슬롯	créneau	N	N;MASC;PL
슬롯	fentes	슬롯	fente	N	N;FEM;PL
다이오드	diode	다이오드	diode	N	N;FEM;SG
다이오드	diodes	다이오드	diode	N	N;FEM;PL
다이오드	diodes	다이오드	diode	N	N;FEM;PL
샘플링	échantillon	샘플링	échantillon	N	N;MASC;SG
샘플링	échantillons	샘플링	échantillon	N	N;MASC;PL
샘플링	prélèvements	샘플링	prélèvement	N	N;MASC;PL
샘플링	échantillonnage	샘플링	échantillonnage	N	N;MASC;SG
샘플링	prélèvement	샘플링	prélèvement	N	N;MASC;SG
튜브	tube	튜브	tube	N	N;MASC;SG
튜브	tubes	튜브	tube	N	N;MASC;PL
카트	chariot	카트	chariot	N	N;MASC;SG
카트	panier	카트	panier	N	N;MASC;SG
카트	charrette	카트	charrette	N	N;FEM;SG
레저	loisirs	레저	loisir	N	N;MASC;PL
레저	loisir	레저	loisir	N	N;MASC;SG
마르코프	markov	마르코프	markov	N	N;MASC;SG
직위	position	직위	position	N	N;FEM;SG
직위	positions	직위	position	N	N;FEM;PL
진흙	boue	진흙	boue	N	N;FEM;SG
추론	inférence	추론	inférence	N	N;FEM;SG
추론	raisonnement	추론	raisonnement	N	N;MASC;SG
추론	raisonnements	추론	raisonnement	N	N;MASC;PL
적응	adaptation	적응	adaptation	N	N;FEM;SG
코뮌	communes	코뮌	commune	N	N;FEM;PL
입원	hospitalisation	입원	hospitalisation	N	N;FEM;SG
흡연	fumeur	흡연	fumeur	N	N;MASC;SG
흡연	tabac	흡연	tabac	N	N;MASC;SG
흡연	tabagisme	흡연	tabagisme	N	N;MASC;SG
흡연	fumeur	흡연	fumeur	N	N;MASC;SG
복권	loto	복권	loto	N	N;MASC;SG
복권	loto	복권	loto	N	N;MASC;SG
복권	loterie	복권	loterie	N	N;FEM;SG
복권	loteries	복권	loterie	N	N;FEM;PL
복권	loteries	복권	loterie	N	N;FEM;PL
단속	répression	단속	répression	N	N;FEM;SG
대머리	calvitie	대머리	calvitier	N	N;FEM;SG
대머리	chauve	대머리	chauve	N	N;MASC;SG
호스팅	hébergeur	호스팅	hébergeur	N	N;MASC;SG
호스팅	hébergement	호스팅	hébergement	N	N;MASC;SG
결핵	tuberculose	결핵	tuberculose	N	N;FEM;SG
불평등	inégalités	불평등	inégalité	N	N;FEM;PL
불평등	inégalité	불평등	inégalité	N	N;FEM;SG
불평등	inégalité	불평등	inégalité	N	N;FEM;SG
남용	abus	남용	abus	N	N;MASC;SG
남용	sévices	남용	sévice	N	N;MASC;PL
남용	abus	남용	abus	N	N;MASC;SG
남용	maltraitance	남용	maltraitance	N	N;FEM;SG
편집기	rédacteur	편집기	rédacteur	N	N;MASC;SG
편집기	éditeur	편집기	éditeur	N	N;MASC;SG
편집기	rédactrice	편집기	rédacteur	N	N;FEM;SG
편집기	editeur	편집기	editeur	N	N;MASC;SG
편집기	rédacteurs	편집기	rédacteur	N	N;MASC;PL
편집기	éditeurs	편집기	éditeur	N	N;MASC;PL
줄무늬	galons	줄무늬	galon	N	N;MASC;PL
줄무늬	rayures	줄무늬	rayure	N	N;FEM;PL
퇴직	retraite	퇴직	retraite	N	N;FEM;SG
퇴직	retraite	퇴직	retraite	N	N;FEM;SG
포인터	pointeurs	포인터	pointeur	N	N;MASC;PL
포인터	pointeur	포인터	pointeur	N	N;MASC;SG
박격포	mortier	박격포	mortier	N	N;MASC;SG
박격포	mortiers	박격포	mortier	N	N;MASC;PL
재활	désintoxication	재활	désintoxication	N	N;FEM;SG
재활	réadaptation	재활	réadaptation	N	N;FEM;SG
재활	réhabilitation	재활	réhabilitation	N	N;FEM;SG
재활	rééducation	재활	rééducation	N	N;FEM;SG
재활	réinsertion	재활	réinsertion	N	N;FEM;SG
통증	souffrance	통증	souffrance	N	N;FEM;SG
통증	douleur	통증	douleur	N	N;FEM;SG
통증	peine	통증	peine	N	N;FEM;SG
통증	douleurs	통증	douleur	N	N;FEM;PL
통증	douleurs	통증	douleur	N	N;FEM;PL
카누	canots	카누	canot	N	N;MASC;PL
카누	canoës	카누	canoës	N	N;MASC;PL
카누	canoë	카누	canoë	N	N;MASC;SG
카누	canot	카누	canot	N	N;MASC;SG
카누	canoë	카누	canoë	N	N;MASC;SG
카누	canot	카누	canot	N	N;MASC;SG
시그널	signaux	시그널	signal	N	N;MASC;PL
시그널	clignotant	시그널	clignoter	N	N;MASC;SG
시그널	signal	시그널	signal	N	N;MASC;SG
어디서나	partout	어디서나	partout	ADV	ADV
댓글	commentaire	댓글	commentaire	N	N;MASC;SG
댓글	commentaires	댓글	commentaire	N	N;MASC;PL
