din	od	din	od	ADP;ACC	ADP
organizat	zorganizowany	organiza	zorganizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
organizat	zorganizowany	organiza	zorganizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
organizat	zorganizowanej	organiza	zorganizować	ADJ;INDF;MASC;SG	ADJ;PFV;GEN;FEM;SG;POS;V.PTCP;PASS
organizat	zorganizowane	organiza	zorganizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
organizat	zorganizowana	organiza	zorganizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
literar	literackie	literar	literacki	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
antrenor	trener	antrenor	trener	N;INDF;MASC;SG	N;NOM;MASC;SG
antrenor	trenerem	antrenor	trener	N;INDF;MASC;SG	N;INS;MASC;SG
antrenor	trener	antrenor	trener	N;INDF;MASC;SG	N;NOM;MASC;SG
atac	atak	atac	atak	N;INDF;MASC;SG	N;NOM;MASC;SG
atac	atak	atac	atak	N;INDF;MASC;SG	N;NOM;MASC;SG
atac	napaść	atac	napaść	N;INDF;MASC;SG	N;ACC;FEM;SG
atac	napad	atac	napad	N;INDF;MASC;SG	N;NOM;MASC;SG
copil	dziecko	copil	dziecko	N;INDF;MASC;SG	N;NOM;NEUT;SG
copil	kochanie	copil	kochanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
copil	dziecko	copil	dziecko	N;INDF;MASC;SG	N;NOM;NEUT;SG
discuri	tarcze	disc	tarczyć	N;INDF;FEM;PL	N;NOM;FEM;PL
discuri	dyski	disc	dyski	N;INDF;FEM;PL	N;NOM;MASC;PL
discuri	rekordy	disc	rekorda	N;INDF;FEM;PL	N;NOM;MASC;PL
discuri	zapisy	disc	zapis	N;INDF;FEM;PL	N;NOM;MASC;PL
discuri	dyski	disc	dyski	N;INDF;FEM;PL	N;NOM;MASC;PL
port	portu	port	port	N;INDF;MASC;SG	N;GEN;MASC;SG
numere	numery	număr	numer	N;INDF;FEM;PL	N;NOM;MASC;PL
xvi	xvi	xvi	xvi		
greu	ciężko	greu	ciężko	ADV	ADV
crescut	uprawiane	crescut	uprawiać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
crescut	podniesione	crescut	podnieść	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
crescut	podniesiony	crescut	podnieść	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
crescut	wychowana	crescut	wychować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
crescut	wychowany	crescut	wychować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
compozitor	kompozytor	compozitor	kompozytor	N;INDF;MASC;SG	N;NOM;MASC;SG
compozitor	edytor	compozitor	edytor	N;INDF;MASC;SG	N;NOM;MASC;SG
motiv	motyw	motiv	motyw	N;INDF;MASC;SG	N;NOM;MASC;SG
motiv	przyczyna	motiv	przyczynać	N;INDF;MASC;SG	N;NOM;FEM;SG
motiv	powód	motiv	powód	N;INDF;MASC;SG	N;NOM;MASC;SG
popular	popularny	popular	popularny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
popular	popularne	popular	popularny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
popular	popularna	popular	popularny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
papa	papa	papă	papa		
papa	pope	papă	pope		
altfel	inaczej	altfel	inaczej	ADV	ADV
studiat	zbadane	studiat	zbadać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
studiat	badane	studiat	badać	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
studiat	badany	studiat	badany	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
mutat	przeniesiony	muta	przenieść	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
mutat	przeniesiona	muta	przenieść	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
mutat	przeniesione	muta	przenieść	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
noastre	nasi	meu	nasz	DET;FEM;PL;1	DET;NOM;MASC;PL;1
subiect	temat	subiect	temat	N;INDF;MASC;SG	N;ACC;MASC;SG
subiect	tematu	subiect	temat	N;INDF;MASC;SG	N;GEN;MASC;SG
subiect	zagadnienie	subiect	zagadnić	N;INDF;MASC;SG	N;NOM;NEUT;SG
subiect	temat	subiect	temat	N;INDF;MASC;SG	N;ACC;MASC;SG
subiect	przedmiot	subiect	przedmiot	N;INDF;MASC;SG	N;NOM;MASC;SG
subiect	obiekt	subiect	obiekt	N;INDF;MASC;SG	N;NOM;MASC;SG
subiect	podmiot	subiect	podmiot	N;INDF;MASC;SG	N;NOM;MASC;SG
comitate	okręgi	comitate	okręga	N;INDF;FEM;PL	N;NOM;MASC;PL
park	park	park	park	N;INDF;MASC;SG	N;NOM;MASC;SG
bgcolor	bgcolor	bgcolor	bgcolor		
pictor	malarz	pictor	malarz	N;INDF;MASC;SG	N;NOM;MASC;SG
pictor	malarza	pictor	malarz	N;INDF;MASC;SG	N;ACC;MASC;SG
posibil	prawdopodobnie	posibil	prawdopodobnie	ADV	ADV
ore	godziny	oră	godzina	N;INDF;FEM;PL	N;NOM;FEM;PL
ore	godzin	oră	godzina	N;INDF;FEM;PL	N;GEN;FEM;PL
forme	formularze	formă	formularz	N;INDF;FEM;PL	N;NOM;MASC;PL
forme	formy	formă	forma	N;INDF;FEM;PL	N;ACC;FEM;PL
forme	formularzy	formă	formularz	N;INDF;FEM;PL	N;GEN;MASC;PL
forme	figury	formă	figura	N;INDF;FEM;PL	N;ACC;FEM;PL
forme	kształty	formă	kształt	N;INDF;FEM;PL	N;NOM;MASC;PL
program	programu	program	program	N;INDF;MASC;SG	N;GEN;MASC;SG
program	program	program	program	N;INDF;MASC;SG	N;NOM;MASC;SG
program	programu	program	program	N;INDF;MASC;SG	N;GEN;MASC;SG
program	program	program	program	N;INDF;MASC;SG	N;NOM;MASC;SG
program	rozkład	program	rozkład	N;INDF;MASC;SG	N;NOM;MASC;SG
program	harmonogram	program	harmonogram	N;INDF;MASC;SG	N;NOM;MASC;SG
susținut	wspierany	susține	wspierać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
susținut	obsługiwany	susține	obsługiwać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
susținut	wspierane	susține	wspierać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
susținut	obsługiwane	susține	obsługiwać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
urban	miejskie	urban	miejski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
urban	miejski	urban	miejski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
urban	miejska	urban	miejski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
drum	drodze	drum	droga	N;INDF;MASC;SG	N;DAT;FEM;SG
drum	droga	drum	droga	N;INDF;MASC;SG	N;NOM;FEM;SG
lung	długa	lung	długi	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
lung	długie	lung	długi	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
tipuri	typy	tip	typ	N;INDF;FEM;PL	N;NOM;MASC;PL
tipuri	rodzaje	tip	rodzawać	N;INDF;FEM;PL	N;NOM;MASC;PL
versuri	teksty	vers	tekst	N;INDF;FEM;PL	N;NOM;MASC;PL
jucător	gracz	jucător	gracz	N;INDF;MASC;SG	N;NOM;MASC;SG
jucător	zawodnik	jucător	zawodnik	N;INDF;MASC;SG	N;NOM;MASC;SG
jucător	gracza	jucător	gracza	N;INDF;MASC;SG	N;ACC;MASC;SG
jucător	odtwarzacz	jucător	odtwarzacz	N;INDF;MASC;SG	N;NOM;MASC;SG
familii	rodziny	familie	rodzina	N;INDF;FEM;PL	N;NOM;FEM;PL
termen	termin	termen	termin	N;INDF;MASC;SG	N;NOM;MASC;SG
termen	kadencja	termen	kadencja	N;INDF;MASC;SG	N;NOM;FEM;SG
termen	określenie	termen	określenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
religioase	religijnych	religios	religijny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
doctor	lekarz	doctor	lekarz	N;INDF;MASC;SG	N;NOM;MASC;SG
adăugat	dodany	adăuga	dodać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
adăugat	dodana	adăuga	dodać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
adăugat	dodane	adăuga	dodać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
non	non	non	non		
proces	proces	proces	proces	N;INDF;MASC;SG	N;NOM;MASC;SG
proces	proces	proces	proces	N;INDF;MASC;SG	N;NOM;MASC;SG
proces	próba	proces	próba	N;INDF;MASC;SG	N;NOM;FEM;SG
proces	rozprawa	proces	rozprawa	N;INDF;MASC;SG	N;NOM;FEM;SG
domeniu	domena	domeniu	domen	N;INDF;MASC;SG	N;NOM;FEM;SG
domeniu	dziedzina	domeniu	dziedzina	N;INDF;MASC;SG	N;NOM;FEM;SG
cerut	wymagane	cere	wymagać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
xiv	xiv	xiv	xiv		
interior	wnętrze	interior	wnętrze	N;INDF;MASC;SG	N;NOM;NEUT;SG
interior	wnętrza	interior	wnętrze	N;INDF;MASC;SG	N;NOM;NEUT;SG
bani	pieniądze	ban	pieniądz	N;INDF;MASC;PL	N;NOM;MASC;PL
xvii	xvii	xvia	xvii		
secole	wieków	secol	wiek	N;INDF;FEM;PL	N;GEN;MASC;PL
secole	wieki	secol	wiek	N;INDF;FEM;PL	N;ACC;MASC;PL
ron	rona	ron	rona		
șah	szachy	șah	szachy		
argint	srebrne	argint	srebrny	N;INDF;MASC;SG	N;NOM;MASC;SG
compus	złożona	compus	złożyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
compus	złożony	compus	złożyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
partid	przyjęcie	partid	przyjąć	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
partid	partia	partid	partia	N;INDF;MASC;SG	N;NOM;FEM;SG
partid	partii	partid	partia	N;INDF;MASC;SG	N;GEN;FEM;SG
partid	impreza	partid	impreza	N;INDF;MASC;SG	N;NOM;FEM;SG
scop	celu	scop	cel	N;INDF;MASC;SG	N;GEN;MASC;SG
scop	cel	scop	cel	N;INDF;MASC;SG	N;NOM;MASC;SG
scop	przeznaczenie	scop	przeznaczenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
descrie	opisać	descrie	opisać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
condiții	warunki	condiție	warunki	N;INDF;FEM;PL	N;NOM;NEUT;PL
schimbat	zmienione	schimba	zmienić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
schimbat	zmieniony	schimba	zmienić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
eveniment	wydarzenie	eveniment	wydarzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
eveniment	zdarzenie	eveniment	zdarzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
aer	powietrza	aer	powietrze	N;INDF;MASC;SG	N;GEN;NEUT;SG
aer	powietrze	aer	powietrze	N;INDF;MASC;SG	N;NOM;NEUT;SG
standard	standardowy	standard	standardowy	ADJ	ADJ;NOM;MASC;SG
standard	standardowa	standard	standardowy	ADJ	ADJ;NOM;FEM;SG
standard	standardowe	standard	standardowy	ADJ	ADJ;NOM;NEUT;SG
solid	solidne	solid	solidny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
solid	solidna	solid	solidny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
solid	solidny	solid	solidny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
sezon	sezonie	sezon	sezon	N;INDF;MASC;SG	N;INS;MASC;SG
sezon	sezon	sezon	sezon	N;INDF;MASC;SG	N;NOM;MASC;SG
anunțat	ogłoszone	anunța	ogłosić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
cazuri	przypadkach	caz	przypadek	N;INDF;FEM;PL	N;GEN;MASC;PL
cazuri	sprawy	caz	sprawa	N;INDF;FEM;PL	N;NOM;FEM;PL
cazuri	przypadki	caz	przypadek	N;INDF;FEM;PL	N;NOM;MASC;PL
descoperă	odkryć	descoperi	odkryć	V;IND;3;PRS;FIN	V;PFV;NFIN;ACT
conducător	władcę	conducător	władca	N;INDF;MASC;SG	N;ACC;MASC;SG
conducător	władcą	conducător	władca	N;INDF;MASC;SG	N;INS;MASC;SG
conducător	władca	conducător	władca	N;INDF;MASC;SG	N;NOM;MASC;SG
conducător	dowódca	conducător	dowódca	N;INDF;MASC;SG	N;NOM;MASC;SG
conducător	lider	conducător	lider	N;INDF;MASC;SG	N;NOM;MASC;SG
conducător	przywódca	conducător	przywódca	N;INDF;MASC;SG	N;NOM;MASC;SG
spațiu	przestrzeni	spațiu	przestrzeń	N;INDF;MASC;SG	N;GEN;FEM;SG
spațiu	przestrzeń	spațiu	przestrzeń	N;INDF;MASC;SG	N;NOM;FEM;SG
reprezentat	reprezentowane	reprezenta	reprezentować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
reprezentat	reprezentowany	reprezenta	reprezentować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
reprezentat	reprezentowana	reprezenta	reprezentować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
teren	dziedzina	teren	dziedzina	N;INDF;MASC;SG	N;NOM;FEM;SG
teren	pole	teren	pole	N;INDF;MASC;SG	N;NOM;NEUT;SG
teren	boisko	teren	boisko	N;INDF;MASC;SG	N;NOM;NEUT;SG
teren	kraina	teren	kraina	N;INDF;MASC;SG	N;NOM;FEM;SG
teren	ląd	teren	ląd	N;INDF;MASC;SG	N;NOM;MASC;SG
teren	ziemia	teren	ziemia	N;INDF;MASC;SG	N;NOM;FEM;SG
teren	teren	teren	teren	N;INDF;MASC;SG	N;NOM;MASC;SG
teren	terenu	teren	teren	N;INDF;MASC;SG	N;GEN;MASC;SG
marcat	oznaczone	marca	oznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
marcat	zaznaczone	marca	zaznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
marcat	oznaczony	marca	oznaczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
utilizat	stosowane	utilizat	stosować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utilizat	wykorzystane	utilizat	wykorzystać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utilizat	użyte	utilizat	użyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utilizat	używana	utilizat	używać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
utilizat	używany	utilizat	używać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
utilizat	używane	utilizat	używać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
produce	wytwarza	produce	wytwarzać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
produce	produkuje	produce	produkować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
france	francja	francă	francja	N;INDF;MASC;SG	N;NOM;FEM;SG
cult	kult	cult	kult	N;INDF;MASC;SG	N;NOM;MASC;SG
cult	sekta	cult	sekt	N;INDF;MASC;SG	N;NOM;FEM;SG
cult	kult	cult	kult	N;INDF;MASC;SG	N;NOM;MASC;SG
control	sterowanie	control	sterować	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
control	kontrola	control	kontrola	N;INDF;MASC;SG	N;NOM;FEM;SG
preot	ksiądz	preot	ksiądz	N;INDF;MASC;SG	N;NOM;MASC;SG
preot	księdza	preot	ksiądz	N;INDF;MASC;SG	N;ACC;MASC;SG
preot	kapłan	preot	kapłan	N;INDF;MASC;SG	N;NOM;MASC;SG
fişier	plik	fişier	plik	N;INDF;MASC;SG	N;ACC;MASC;SG
fişier	pliku	fişier	plik	N;INDF;MASC;SG	N;GEN;MASC;SG
pyrénées	pyrénées	pyrénées	pyrénées		
prezentat	przedstawiona	prezenta	przedstawić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
prezentat	przedstawiony	prezenta	przedstawić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
prezentat	prezentowane	prezenta	prezentować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	przedstawione	prezenta	przedstawić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	przedstawiony	prezenta	przedstawić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
prezentat	składane	prezenta	składać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
prezentat	przekazane	prezenta	przekazać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
animale	zwierząt	animal	zwierzę	N;INDF;FEM;PL	N;GEN;NEUT;PL
animale	zwierzęta	animal	zwierzę	N;INDF;FEM;PL	N;NOM;NEUT;PL
producător	wytwórca	producător	wytwórcać	N;INDF;MASC;SG	N;NOM;MASC;SG
producător	wytwórca	producător	wytwórcać	N;INDF;MASC;SG	N;NOM;MASC;SG
relativ	stosunkowo	relativ	stosunkowo	ADV	ADV
relativ	względnie	relativ	względnie	ADV	ADV
material	surowiec	material	surowiec	N;INDF;MASC;SG	N;NOM;MASC;SG
material	tworzywo	material	tworzywo	N;INDF;MASC;SG	N;NOM;NEUT;SG
material	materiał	material	materiał	N;INDF;MASC;SG	N;NOM;MASC;SG
regiuni	regiony	regiune	regić	N;INDF;FEM;PL	N;NOM;MASC;PL
regiuni	rejony	regiune	rejon	N;INDF;FEM;PL	N;NOM;MASC;PL
regiuni	regionów	regiune	region	N;INDF;FEM;PL	N;GEN;MASC;PL
dolari	dolary	dolar	dolar	N;INDF;MASC;PL	N;NOM;MASC;PL
natural	naturalne	natural	naturalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
natural	naturalny	natural	naturalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
natural	naturalna	natural	naturalny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
plecat	odszedł	pleca	odejść	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
înregistrat	zarejestrowany	înregistrat	zarejestrować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înregistrat	rejestrowane	înregistrat	rejestrować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrat	zapisane	înregistrat	zapisać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrat	zarejestrowane	înregistrat	zarejestrować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrat	nagrane	înregistrat	nagrać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrat	zarejestrowany	înregistrat	zarejestrować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înregistrat	zarejestrowana	înregistrat	zarejestrować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
înregistrat	zarejestrowane	înregistrat	zarejestrować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
preluat	odzyskane	prelua	odzyskać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
serial	serial	serial	serial	N;INDF;MASC;SG	N;NOM;MASC;SG
turci	turków	turc	turek	N;INDF;MASC;PL	N;ACC;MASC;PL
turci	turcy	turc	turca	N;INDF;MASC;PL	N;NOM;MASC;PL
acțiuni	akcje	acțiune	akcja	N;INDF;FEM;PL	N;NOM;FEM;PL
acțiuni	udziały	acțiune	udział	N;INDF;FEM;PL	N;NOM;MASC;PL
acțiuni	akcje	acțiune	akcja	N;INDF;FEM;PL	N;NOM;FEM;PL
acțiuni	czyny	acțiune	czyn	N;INDF;FEM;PL	N;NOM;MASC;PL
vine	przychodzi	veni	przychodzić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vine	przybywa	veni	przybywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
răspuns	odpowiedź	răspuns	odpowiedź	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	odpowiedź	răspuns	odpowiedź	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	odpowiedź	răspuns	odpowiedź	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	reakcja	răspuns	reakcja	N;INDF;MASC;SG	N;NOM;FEM;SG
răspuns	reagowanie	răspuns	reagować	N;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
rezultate	rezultaty	rezultat	rezultat	N;INDF;FEM;PL	N;NOM;MASC;PL
rezultate	wyniki	rezultat	wynik	N;INDF;FEM;PL	N;NOM;MASC;PL
discuții	dyskusje	discuție	dyskusja	N;INDF;FEM;PL	N;NOM;FEM;PL
discuții	dyskusje	discuție	dyskusja	N;INDF;FEM;PL	N;NOM;FEM;PL
economic	gospodarcza	economic	gospodarczy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
economic	ekonomiczne	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
economic	gospodarcze	economic	gospodarczy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
economic	ekonomiczna	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
economic	ekonomiczny	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
economic	ekonomiczna	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
economic	ekonomiczny	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
obiecte	obiekty	obiect	obiekt	N;INDF;FEM;PL	N;NOM;MASC;PL
obiecte	przedmioty	obiect	przedmiot	N;INDF;FEM;PL	N;NOM;MASC;PL
obiecte	obiektów	obiect	obiekt	N;INDF;FEM;PL	N;GEN;MASC;PL
consilier	doradca	consilier	doradca	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	doradca	consilier	doradca	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	doradca	consilier	doradca	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	doradca	consilier	doradca	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	doradcą	consilier	doradca	N;INDF;MASC;SG	N;INS;MASC;SG
sfârșit	koniec	sfârșit	koniec	N;INDF;MASC;SG	N;NOM;MASC;SG
secretar	sekretarza	secretar	sekretarz	N;INDF;MASC;SG	N;ACC;MASC;SG
secretar	sekretarz	secretar	sekretarz	N;INDF;MASC;SG	N;NOM;MASC;SG
secretar	sekretarka	secretar	sekretarka	N;INDF;MASC;SG	N;NOM;FEM;SG
maxim	maksymalny	maxim	maksymalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
maxim	maksymalna	maxim	maksymalny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
transport	przewóz	transport	przewóz	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	transportu	transport	transport	N;INDF;MASC;SG	N;GEN;MASC;SG
transport	dojazd	transport	dojazd	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	transport	transport	transport	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	przewóz	transport	przewóz	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	transportu	transport	transport	N;INDF;MASC;SG	N;GEN;MASC;SG
transport	transport	transport	transport	N;INDF;MASC;SG	N;NOM;MASC;SG
menționat	wspomniana	menționat	wspomnieć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
menționat	wspomniany	menționat	wspomnieć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
lei	lwy	leu	lew	N;INDF;MASC;PL	N;NOM;MASC;PL
exact	dokładnie	exact	dokładnie	ADV	ADV
grupuri	grupach	grup	grupa	N;INDF;FEM;PL	N;GEN;MASC;PL
studiu	nauka	studiu	nauka	N;INDF;MASC;SG	N;NOM;FEM;SG
studiu	studium	studiu	studium	N;INDF;MASC;SG	N;ACC;NEUT;SG
studiu	badanie	studiu	badanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
fier	żelazo	fier	żelazo	N;INDF;MASC;SG	N;NOM;NEUT;SG
fier	żelazko	fier	żelazko	N;INDF;MASC;SG	N;NOM;NEUT;SG
motive	powody	motiv	powód	N;INDF;FEM;PL	N;NOM;MASC;PL
motive	przyczyny	motiv	przyczyna	N;INDF;FEM;PL	N;ACC;FEM;PL
motive	zarzuty	motiv	zarzut	N;INDF;FEM;PL	N;NOM;MASC;PL
pian	pianinie	pian	pianino	N;INDF;MASC;SG	N;ACC;NEUT;SG
pian	fortepian	pian	fortepianin	N;INDF;MASC;SG	N;NOM;MASC;SG
pian	pianino	pian	pianino	N;INDF;MASC;SG	N;NOM;NEUT;SG
păstrat	trzymane	păstra	trzymać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
păstrat	trzymany	păstra	trzymać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
ucis	zamordowany	ucis	zamordować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ucis	zamordowana	ucis	zamordować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
