پنکھ	pinion	پنکھ	pinion	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تثلیث	fiu	تثلیث	fiu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تِجارت	trafic	تِجارت	trafic	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تِجارت	comert	تِجارت	comert	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تِجارت	comert	تِجارت	comert	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تِجارت	comert	تِجارت	comert	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تِجارت	business	تِجارت	business	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تِجارتی	comerciale	تِجارتی	comercial	ADJ;NOM	ADJ;INDF;FEM;PL
تِجارتی	comercial	تِجارتی	comercial	ADJ;NOM	ADJ;INDF;MASC;SG
تجرباتی	experimentale	تجرباتی	experimental	ADJ;NOM	ADJ;INDF;FEM;PL
تجرباتی	experimental	تجرباتی	experimental	ADJ;NOM	ADJ;INDF;MASC;SG
تجربہ	experiment	تجربہ	experiment	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تجربہ	proces	تجربہ	proces	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تجریدی	imaginara	تجریدی	imaginar	ADJ	ADJ;DEF;FEM;SG
تجریدی	imaginare	تجریدی	imaginare	ADJ	ADJ;INDF;FEM;PL
تجریدی	imaginar	تجریدی	imaginar	ADJ	ADJ;INDF;MASC;SG
تجریدی	ideala	تجریدی	ideală	ADJ	ADJ;DEF;FEM;SG
تجریدی	ideal	تجریدی	ideal	ADJ	ADJ;INDF;MASC;SG
تجریدی	ideala	تجریدی	ideală	ADJ	ADJ;DEF;FEM;SG
تجریدی	ideale	تجریدی	ideal	ADJ	ADJ;INDF;FEM;PL
تجریدی	separat	تجریدی	separat	ADJ	ADJ;INDF;MASC;SG
تجریدی	separata	تجریدی	separată	ADJ	ADJ;DEF;FEM;SG
تجریدی	separate	تجریدی	separat	ADJ	ADJ;INDF;FEM;PL
تجریدی	obscure	تجریدی	obscur	ADJ	ADJ;INDF;FEM;PL
تجریدی	obscura	تجریدی	obscura	ADJ	ADJ;DEF;FEM;SG
تجریدی	obscur	تجریدی	obscur	ADJ	ADJ;INDF;MASC;SG
تجریدی	mistic	تجریدی	mistic	ADJ	ADJ;INDF;MASC;SG
تجریدی	mistice	تجریدی	mistic	ADJ	ADJ;INDF;FEM;PL
تجزیاتی	analitice	تجزیاتی	analitic	ADJ;NOM	ADJ;INDF;FEM;PL
تجسُّس	spionaj	تجسُّس	spionaj	N;NOM;MASC;SG;3	N;INDF;MASC;SG
داب	mandrie	داب	mandrie		
داب	cod	داب	cod		
تجویز	aviz	تجویز	aviz	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تجویز	aviz	تجویز	aviz	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تجویز	plan	تجویز	plan	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تجویزی	determinate	تجویزی	determinat	ADJ	ADJ;INDF;FEM;PL
تجویزی	determinata	تجویزی	determinat	ADJ	ADJ;DEF;FEM;SG
تجویزی	determinat	تجویزی	determina	ADJ	ADJ;INDF;MASC;SG
تجویزی	dovedit	تجویزی	dovedi	ADJ	ADJ;INDF;MASC;SG
تحاوُر	dialog	تحاوُر	dialog	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحائف	daruri	تحفہ	dar	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحائف	cadouri	تحفہ	cadou	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحتانی	primare	تحتانی	primar	ADJ;NOM	ADJ;INDF;FEM;PL
تحتانی	inferiori	تحتانی	inferior	ADJ;NOM	ADJ;INDF;MASC;PL
تحتانی	inferior	تحتانی	inferior	ADJ;NOM	ADJ;INDF;MASC;SG
تحریر	freedom	تحریر	freedom	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحریر	document	تحریر	document	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحریر	manuscris	تحریر	manuscris	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحریر	freedom	تحریر	freedom	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحریر	document	تحریر	document	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحریر	manuscris	تحریر	manuscris	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحریری	scrisa	تحریری	scrisa	ADJ	ADJ;DEF;FEM;SG
تحریری	scrisa	تحریری	scrisa	ADJ	ADJ;DEF;FEM;SG
تحریفات	schimbari	تحریف	schimbari	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحریفات	schimbari	تحریف	schimbari	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحریفات	abateri	تحریف	abatere	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحصیلات	achizitii	تحصیل	achizit	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحفُّظات	rezervari	تحفظ	rezervar	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحفُّظاتی	conservatoare	تحفُّظاتی	conservator	ADJ;NOM	ADJ;INDF;FEM
تحفُّظاتی	conservator	تحفُّظاتی	conservator	ADJ;NOM	ADJ;INDF;MASC;SG
تحقیرانہ	umilitor	تحقیرانہ	umilitor	ADJ	ADJ;INDF;MASC;SG
تحقیرانہ	umilitoare	تحقیرانہ	umilitor	ADJ	ADJ;INDF;FEM
تحقیرانہ	jignitoare	تحقیرانہ	jignitor	ADJ	ADJ;INDF;FEM
تحقیرانہ	jignitor	تحقیرانہ	jignitor	ADJ	ADJ;INDF;MASC;SG
تحقیق	adevar	تحقیق	adevar	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحقیق	adevar	تحقیق	adevar	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحقیق	fapt	تحقیق	fapt	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحقیقات	investigatii	تحقیق	investigatie	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحقیقات	investigatii	تحقیق	investigatie	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحقیقات	anchete	تحقیق	anchetă	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحقیقات	anchete	تحقیق	anchetă	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تحلیلی	analitice	تحلیلی	analitic	ADJ	ADJ;INDF;FEM;PL
تحویل	cash	تحویل	cash	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحویل	numerar	تحویل	numerar	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحویل	depozit	تحویل	depozit	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تحویل	capital	تحویل	capital	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تخالُف	antagonism	تخالُف	antagonism	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تختہ	bord	تختہ	bord	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تختہ	tabel	تختہ	tabel	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تختی	comprimat	تختی	comprimat	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تخریبی	distructiv	تخریبی	distructiv	ADJ	ADJ;INDF;MASC;SG
تخریبی	distructive	تخریبی	distructiv	ADJ	ADJ;INDF;FEM;PL
تخریبی	distructiva	تخریبی	distructiva	ADJ	ADJ;DEF;FEM;SG
تخریبی	violent	تخریبی	violent	ADJ	ADJ;INDF;MASC;SG
تخریبی	violente	تخریبی	violent	ADJ	ADJ;INDF;FEM;PL
تخطیط	design	تخطیط	design	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تخفیف	relief	تخفیف	relief	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تخفیف	relief	تخفیف	relief	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تخلیقی	inventiv	تخلیقی	inventiv	ADJ	ADJ;INDF;MASC;SG
تخلیقی	creativ	تخلیقی	creativ	ADJ	ADJ;INDF;MASC;SG
تخلیقی	creativa	تخلیقی	creativă	ADJ	ADJ;DEF;FEM;SG
تخلیقی	creative	تخلیقی	creativă	ADJ	ADJ;INDF;FEM;PL
تُخم	seminte	تُخم	semânt		
تخمیناً	aproximativ	تخمیناً	aproximativ	ADV	ADV
تدبیر	aviz	تدبیر	aviz	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	remediu	تدبیر	remediu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	artificiu	تدبیر	artificiu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	management	تدبیر	management	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	dispozitiv	تدبیر	dispozitiv	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	way	تدبیر	way	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	plan	تدبیر	plan	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	aviz	تدبیر	aviz	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	remediu	تدبیر	remediu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	artificiu	تدبیر	artificiu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	management	تدبیر	management	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	dispozitiv	تدبیر	dispozitiv	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	way	تدبیر	way	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدبیر	plan	تدبیر	plan	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تدریجی	progresive	تدریجی	progresiv	ADJ	ADJ;INDF;FEM;PL
تدریجی	progresiva	تدریجی	progresiv	ADJ	ADJ;DEF;FEM;SG
تدریجی	treptata	تدریجی	treptat	ADJ	ADJ;DEF;FEM;SG
تدہین	ungere	تدہین	unger		
تر	proaspat	تر	proaspa		
تر	proaspat	تر	proaspa		
تر	ud	تر	ud		
تر	ude	تر	ud		
تر	uda	تر	udă		
تردامن	pacatos	تردامن	pacatos	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تِرا	dumneavoastra	تِرا	dumneavoastra		
تُرابی	pamantesc	تُرابی	pamanti	ADJ	ADJ;INDF;MASC;SG
ترازو	echilibru	ترازو	echilibru	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترازو	balans	ترازو	balans	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترازو	sold	ترازو	sold	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تراشنا	trim	تراشنا	trim		
تراشنا	trim	تراشنا	trim		
تراشہ	splinter	تراشہ	splinter	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تراشہ	chip	تراشہ	chip	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تراشہ	cip	تراشہ	cip	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترانہ	melody	ترانہ	melody	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترانہ	imn	ترانہ	imn	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترانہ	melody	ترانہ	melody	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترتیب	decor	ترتیب	decor	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترتیب	ordin	ترتیب	ordin	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترتیب	decor	ترتیب	decor	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترتیب	aranjament	ترتیب	aranjament	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترجمان	reprezentant	ترجمان	reprezentant	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترجمان	interpret	ترجمان	interpret	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترجمان	reprezentant	ترجمان	reprezentant	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترجیع	retur	ترجیع	retur	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترسا	sete	ترسا	sete		
ترسیل	dispecer	ترسیل	dispecer	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترسیل	dispecer	ترسیل	dispecer	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترشُّح	manifest	ترشُّح	manifest	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترقّی	progres	ترقّی	progres	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترقّی	progress	ترقّی	progress	N;NOM;MASC;SG;3	N;INDF;MASC;SG
ترکیب	sistem	ترکیب	sistem	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	regim	ترکیب	regim	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	mode	ترکیب	mode	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	mod	ترکیب	mod	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	mecanism	ترکیب	mecanism	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	plan	ترکیب	plan	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	procedeu	ترکیب	procedeu	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	proces	ترکیب	proces	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	sistem	ترکیب	sistem	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	regim	ترکیب	regim	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	mode	ترکیب	mode	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	mod	ترکیب	mod	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	mecanism	ترکیب	mecanism	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	plan	ترکیب	plan	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	procedeu	ترکیب	procedeu	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیب	proces	ترکیب	proces	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترکیبی	amestecate	ترکیبی	amestecat	ADJ	ADJ;INDF;FEM;PL
ترکیبی	amestecat	ترکیبی	amesteca	ADJ	ADJ;INDF;MASC;SG
ترکیبی	mixt	ترکیبی	mixt	ADJ	ADJ;INDF;MASC;SG
ترکیبی	mixta	ترکیبی	mixta	ADJ	ADJ;DEF;FEM;SG
ترکیبی	compus	ترکیبی	compus	ADJ	ADJ;INDF;MASC;SG
ترکیبی	compuse	ترکیبی	compune	ADJ	ADJ;INDF;FEM;PL
ترمیم	amendament	ترمیم	amendament	N;NOM;FEM;SG;3	N;INDF;MASC;SG
ترُن	proaspat	ترُن	proaspa		
ترُن	proaspat	ترُن	proaspa		
ترُن	adulti	ترُن	adult		
تِری	dumneavoastra	تِری	dumneavoastra		
تِریاقی	dependent	تِریاقی	dependent	ADJ;NOM	ADJ;INDF;MASC;SG
تڑ	crash	تڑ	crash		
تڑاق	crash	تڑاق	crash		
تڑکا	zori	تڑکا	zori		
تزئین	decor	تزئین	decor	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تزئین	decor	تزئین	decor	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تُس	fleck	تُس	fleck		
تُس	crumb	تُس	crumb		
تسبیح	rozariu	تسبیح	rozariu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسکین	confort	تسکین	confort	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسکین	comfort	تسکین	comfort	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسکین	confort	تسکین	confort	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسکین	comfort	تسکین	comfort	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلُّط	sway	تسلُّط	sway	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلّی	confort	تسلّی	confort	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلّی	comfort	تسلّی	comfort	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلیم	acceptand	تسلیم	accepta	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلیم	compliment	تسلیم	compliment	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلیم	omagiu	تسلیم	omagiu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلیم	acceptand	تسلیم	accepta	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلیم	compliment	تسلیم	compliment	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلیم	omagiu	تسلیم	omagiu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسلیمات	salutari	تسلیم	salutar	N;NOM;MASC;PL;3	N;INDF;MASC;PL
تسلیمات	salutari	تسلیم	salutar	N;NOM;MASC;PL;3	N;INDF;MASC;PL
تسیُّر	tour	تسیُّر	tour	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسیُّر	tur	تسیُّر	tur	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسیُّر	turneu	تسیُّر	turneu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تسیُّر	ratacitor	تسیُّر	ratacitor	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تشخیص	diagnostic	تشخیص	diagnostic	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تشخیص	diagnostic	تشخیص	diagnostic	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تشریحی	detaliat	تشریحی	detaliat	ADJ	ADJ;INDF;MASC;SG
تشریحی	detaliata	تشریحی	detaliat	ADJ	ADJ;DEF;FEM;SG
تشریحی	detaliate	تشریحی	detalia	ADJ	ADJ;INDF;FEM;PL
تشریحی	anatomice	تشریحی	anatomic	ADJ	ADJ;INDF;FEM;PL
تشریحی	explicative	تشریحی	explicativ	ADJ	ADJ;INDF;FEM;PL
تصریح	detaliu	تصریح	detaliu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تصنیف	articol	تصنیف	articol	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تصویر	desen	تصویر	desen	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تصویر	portret	تصویر	portret	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تصویر	tablou	تصویر	tablou	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تصویر	desen	تصویر	desen	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تصویر	portret	تصویر	portret	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تصویر	tablou	تصویر	tablou	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تضاد	contrast	تضاد	contrast	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تضاد	contrast	تضاد	contrast	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تضحیک	batjocoritor	تضحیک	batjocoritor	ADJ	ADJ;INDF;MASC;SG
تضحیک	batjocoritor	تضحیک	batjocoritor	ADJ	ADJ;INDF;MASC;SG
تضحیکی	ridicola	تضحیکی	ridicola	ADJ	ADJ;DEF;FEM;SG
تعارض	concurs	تعارض	concurs	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تعب	belea	تعب	belea		
تعداد	numar	تعداد	numar	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تعداد	numar	تعداد	numar	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تعریفی	laudabil	تعریفی	laudabil	ADJ	ADJ;INDF;MASC;SG
تعزیت	doliu	تعزیت	doliu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تعزیت	doliu	تعزیت	doliu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تعزیر	penalty	تعزیر	penalty	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تعشُّق	dragoste	تعشُّق	dragoste	N;NOM;MASC;SG;3	N;INDF;MASC
تعشُّق	dor	تعشُّق	dor	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تعطّف	bunatate	تعطّف	bunata		
تعطیل	concediu	تعطیل	concediu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تعظیم	respect	تعظیم	respect	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تعظیم	respect	تعظیم	respect	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تعمیری	constructive	تعمیری	constructiv	ADJ	ADJ;INDF;FEM;PL
تعمیری	constructiva	تعمیری	constructiva	ADJ	ADJ;DEF;FEM;SG
تغار	cada	تغار	cădea		
تغار	cada	تغار	cădea		
تُف	scuipa	تُف	scuipa		
تُف	scuipa	تُف	scuipa		
تفت	fierbinte	تفت	fierbinte		
تفرہ	mandrie	تفرہ	mandrie		
تفریح	amuzament	تفریح	amuzament	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تفریح	divertisment	تفریح	divertisment	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تفریح	entertainment	تفریح	entertainment	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تفریحی	recreative	تفریحی	recreativ	ADJ	ADJ;INDF;FEM;PL
تفصیلی	detaliat	تفصیلی	detaliat	ADJ	ADJ;INDF;MASC;SG
تفصیلی	detaliata	تفصیلی	detaliat	ADJ	ADJ;DEF;FEM;SG
تفصیلی	detaliate	تفصیلی	detalia	ADJ	ADJ;INDF;FEM;PL
تقّاری	oratoriu	تقّاری	oratoriu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تقدیر	destin	تقدیر	destin	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقدیر	lot	تقدیر	lot	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقدیر	destiny	تقدیر	destiny	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقدیر	destin	تقدیر	destin	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقدیر	destin	تقدیر	destin	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریب	rit	تقریب	rit	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریب	ritual	تقریب	ritual	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریب	festival	تقریب	festival	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریب	motiv	تقریب	motiv	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریب	rit	تقریب	rit	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریب	ritual	تقریب	ritual	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریب	festival	تقریب	festival	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریب	motiv	تقریب	motiv	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریر	discurs	تقریر	discurs	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تقریرکرنا	vorbeste	تقریرکرنا	vorbi	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
تقریری	verbale	تقریری	verbal	ADJ	ADJ;INDF;FEM;PL
تقریری	verbala	تقریری	verbală	ADJ	ADJ;DEF;FEM;SG
تقریری	verbal	تقریری	verbal	ADJ	ADJ;INDF;MASC;SG
تقطیع	hartie	تقطیع	hartie		
تقطیع	hartie	تقطیع	hartie		
تقلیدکرنا	urmeaza	تقلیدکرنا	urmează	V;NFIN	V;IND;SG;3;IPFV;FIN
تقلیدکرنا	urmeaza	تقلیدکرنا	urmează	V;NFIN	V;IND;SG;3;IPFV;FIN
تقلیدکرنا	urmareste	تقلیدکرنا	urmarest	V;NFIN	V;IND;SG;3;PRS;FIN
تقلیدی	imitat	تقلیدی	imita	ADJ	ADJ;INDF;MASC;SG
تقلیدی	conformist	تقلیدی	conformist	ADJ	ADJ;INDF;MASC;SG
تقویت	suport	تقویت	suport	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تقویت	sprijin	تقویت	sprijin	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکالیف	necazuri	تکلیف	necaz	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تکثیر	exces	تکثیر	exces	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکرار	litigiu	تکرار	litigiu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکرار	argument	تکرار	argument	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکرار	litigiu	تکرار	litigiu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکرار	argument	تکرار	argument	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکریم	respect	تکریم	respect	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکڑا	strong	تکڑ	strong		
تکلُّف	necaz	تکلُّف	necaz	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکلُّفات	ceremonii	تکلق۔ف	ceremonie	N;NOM;MASC;PL;3	N;INDF;FEM;PL
تکلیف	necaz	تکلیف	necaz	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تکمیل	terminand	تکمیل	termina	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکمیل	terminand	تکمیل	termina	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تکنا	ogle	تکنا	ogle		
تکنیکی	tehnice	تکنیکی	tehnic	ADJ	ADJ;INDF;FEM;PL
تکنیکی	tehnic	تکنیکی	tehnic	ADJ	ADJ;INDF;MASC;SG
تکوین	genesis	تکوین	genesis	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تِکھارنا	dovedeste	تِکھار	dovedest	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
تِکھارنا	confirma	تِکھار	confirma	V;SG;NFIN;ACT	V;IND;SG;3;IPFV;FIN
تِکھارنا	confirma	تِکھار	confirma	V;SG;NFIN;ACT	V;IND;SG;3;IPFV;FIN
تِکھارنا	confirm	تِکھار	confirm	V;SG;NFIN;ACT	V;IND;SG;1;PRS;FIN
تگ	zburand	تگ	zbura	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تگ	zbor	تگ	zbor	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تگ	alergand	تگ	alergand	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تلاش	dor	تلاش	dor	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تلاش	quest	تلاش	quest	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تلاش	dor	تلاش	dor	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تلچھٹ	refuz	تلچھٹ	refuz	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تلچھٹ	refuz	تلچھٹ	refuz	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تلخ	amar	تلخ	amar		
تلخ	amara	تلخ	amar		
تلفی	deces	تلفی	deces	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تلی	prajit	تلی	prajit	N;NOM;FEM;SG;3	N;INDF;MASC;SG
تمام	totala	تمام	total	ADJ	ADJ;DEF;FEM;SG
تمام	plina	تمام	plină	ADJ	ADJ;DEF;FEM;SG
تمام	plina	تمام	plină	ADJ	ADJ;DEF;FEM;SG
تمام	totala	تمام	total	ADJ	ADJ;DEF;FEM;SG
تمام	plina	تمام	plină	ADJ	ADJ;DEF;FEM;SG
تمام	plina	تمام	plină	ADJ	ADJ;DEF;FEM;SG
تمام	completa	تمام	completa	ADJ	ADJ;DEF;FEM;SG
تمام	completa	تمام	completa	ADJ	ADJ;DEF;FEM;SG
تمام	complete	تمام	complet	ADJ	ADJ;INDF;FEM;PL
تمامی	concludente	تمامی	concludent	ADJ	ADJ;INDF;FEM;PL
تمامی	concludent	تمامی	concludent	ADJ	ADJ;INDF;MASC;SG
تمامی	totala	تمامی	total	ADJ	ADJ;DEF;FEM;SG
تمامی	completa	تمامی	completa	ADJ	ADJ;DEF;FEM;SG
تمامی	completa	تمامی	completa	ADJ	ADJ;DEF;FEM;SG
تمامی	complete	تمامی	complet	ADJ	ADJ;INDF;FEM;PL
تمثیل	exemplu	تمثیل	exemplu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
تمثیل	exemplu	تمثیل	exemplu	N;NOM;MASC;SG;3	N;INDF;MASC;SG
