kas	quoi	kas	quoi	PRO;NOM	PRO
pilnīgi	complètement	pilnīgi	complètement	ADV	ADV
pilnīgi	totalement	pilnīgi	totalement	ADV	ADV
ātri	rapidement	ātri	rapidement	ADV	ADV
ātri	vite	ātri	vite	ADV	ADV
ātri	rapidement	ātri	rapidement	ADV	ADV
ātri	vite	ātri	vite	ADV	ADV
ātri	rapidement	ātri	rapidement	ADV	ADV
ātri	vite	ātri	vite	ADV	ADV
līgums	contrat	līgums	contrat	N;NOM;MASC;SG	N;MASC;SG
revolūcijas	révolutions	revolūcija	révolution	N;NOM;FEM;PL	N;FEM;PL
vidējā	moyen	vidējs	moyen	ADJ;NOM;FEM;SG	ADJ;MASC;SG
metru	mètre	metrs	mètre	N;ACC;MASC;SG	N;MASC;SG
biedrs	membre	biedrs	membre	N;NOM;MASC;SG	N;MASC;SG
biedrs	camarade	biedrs	camarade	N;NOM;MASC;SG	N;MASC;SG
dzīvnieki	animaux	dzīvnieks	animal	N;NOM;MASC;PL	N;MASC;PL
html	html	html	html	N	N;MASC;SG
dibināts	fondé	dibināt	fonder	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
dibināts	fondée	dibināt	fonder	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
tips	type	tips	type	N;NOM;MASC;SG	N;MASC;SG
zinātne	science	zinātne	science	N;NOM;FEM;SG	N;FEM;SG
rezultāti	résultats	rezultāts	résultat	N;NOM;MASC;PL	N;MASC;PL
metri	compteurs	metrs	compteur	N;NOM;MASC;PL	N;MASC;PL
metri	mètres	metrs	mètre	N;NOM;MASC;PL	N;MASC;PL
metri	mètres	metrs	mètre	N;NOM;MASC;PL	N;MASC;PL
ietekmē	affectant	ietekmēt	affecter	V;FH;IND;3;POS;PRS;FIN;ACT	V;PRS;V.PTCP
ietekmē	affectent	ietekmēt	affecter	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
ietekmē	affecte	ietekmēt	affecter	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
iekļāva	incluses	iekļaut	inclure	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;PL;PST;V.PTCP
iekļāva	inclus	iekļaut	inclure	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
iekļāva	incluse	iekļaut	inclure	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
iekļāva	compris	iekļaut	comprendre	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
veic	accomplit	veikt	accomplir	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
veic	effectue	veikt	effectuer	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
teātris	théatre	teātris	théatre	N;NOM;MASC;SG	N;MASC;SG
teātris	théâtre	teātris	théâtre	N;NOM;MASC;SG	N;MASC;SG
bīskaps	évêque	bīskaps	évêque	N;NOM;MASC;SG	N;MASC;SG
katra	chacune	katra	chacun	PRO;NOM;FEM;SG	PRO;FEM;SG
katra	chacun	katra	chacun	PRO;NOM;FEM;SG	PRO;MASC;SG
radās	émergé	rasties	émerger	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
vecāki	parents	vecāks	parent	N;NOM;MASC;PL	N;MASC;PL
pagaidu	intérim	pagaidīt	intérim	N;ACC;MASC;SG	N;MASC;SG
policijas	policiers	policija	policier	N;NOM;FEM;PL	N;MASC;PL
galvas	têtes	galva	tête	N;NOM;FEM;PL	N;FEM;PL
galvas	têtes	galva	tête	N;NOM;FEM;PL	N;FEM;PL
federācijas	fédérations	federācija	fédération	N;NOM;FEM;PL	N;FEM;PL
krāsu	couleur	krāsa	couleur	N;ACC;FEM;SG	N;FEM;SG
krāsu	couleur	krāsa	couleur	N;ACC;FEM;SG	N;FEM;SG
vienkārši	simplement	vienkārši	simplement	ADV	ADV
ministrijas	ministères	ministrija	ministère	N;NOM;FEM;PL	N;MASC;PL
izveidot	créer	izveidot	créer	V;POS;NFIN	V;NFIN
izveidot	créez	izveidot	créer	V;POS;NFIN	V;IMP;PL;2;PRS;FIN
izveidot	crée	izveidot	créer	V;POS;NFIN	V;FEM;SG;PST;V.PTCP
izveidot	créent	izveidot	créer	V;POS;NFIN	V;IND;PL;3;PRS;FIN
tēviņi	mâles	tēviņš	mâle	N;NOM;MASC;PL	N;MASC;PL
tēviņi	hommes	tēviņš	homme	N;NOM;MASC;PL	N;MASC;PL
forma	shape	forma	shape	N;NOM;FEM;SG	N;MASC;SG
forma	forme	forma	forme	N;NOM;FEM;SG	N;FEM;SG
forma	forme	forma	forme	N;NOM;FEM;SG	N;FEM;SG
forma	formulaire	forma	formulaire	N;NOM;FEM;SG	N;MASC;SG
krāsas	colorants	krāsa	colorant	N;NOM;FEM;PL	N;MASC;PL
krāsas	coloris	krāsa	coloris	N;NOM;FEM;PL	N;MASC;PL
krāsas	couleurs	krāsa	couleur	N;NOM;FEM;PL	N;FEM;PL
krāsas	teintes	krāsa	teinte	N;NOM;FEM;PL	N;FEM;PL
krāsas	coloris	krāsa	coloris	N;NOM;FEM;PL	N;MASC;PL
krāsas	couleurs	krāsa	couleur	N;NOM;FEM;PL	N;FEM;PL
nedēļas	semaines	nedēļa	semaine	N;NOM;FEM;PL	N;FEM;PL
tūkstoši	mille	tūkstoši	mille	NUM;NOM;MASC;PL	NUM
garš	longue	garš	long	ADJ;NOM;MASC;SG	ADJ;FEM;SG
garš	long	garš	long	ADJ;NOM;MASC;SG	ADJ;MASC;SG
sērijas	séries	sērija	série	N;NOM;FEM;PL	N;FEM;PL
desmit	dix	desmit	dix	NUM;PL	NUM
imperators	empereur	imperators	empereur	N;NOM;MASC;SG	N;MASC;SG
strauji	rapidement	strauji	rapidement	ADV	ADV
strauji	vite	strauji	vite	ADV	ADV
pāris	pair	pāris	pair	N;NOM;MASC;SG	N;MASC;SG
pāris	paire	pāris	paire	N;NOM;MASC;SG	N;FEM;SG
pāris	couple	pāris	couple	N;NOM;MASC;SG	N;MASC;SG
augstākās	suprêmes	augsta	suprême	ADJ;NOM;CMPR;FEM;PL	ADJ;MASC;PL
ūdenī	eau	ūdens	eau	N;ESS;MASC;SG	N;FEM;SG
pieņemts	supposé	pieņemt	supposer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
pieņemts	présumé	pieņemt	présumer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
pieņemts	acceptée	pieņemt	accepter	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
pieņemts	accepté	pieņemt	accepter	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
pieņemts	adoptée	pieņemt	adopter	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
pieņemts	adopté	pieņemt	adopter	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atklāts	ouverte	atklāt	ouvrir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
atklāts	ouvert	atklāt	ouvrir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
atklāts	ouvrir	atklāt	ouvrir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;NFIN
beidzās	périmés	beigties	périmer	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
beidzās	périmé	beigties	périmer	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
beidzās	expiré	beigties	expirer	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
tilts	bridge	tilts	bridge	N;NOM;MASC;SG	N;MASC;SG
tilts	pont	tilts	pont	N;NOM;MASC;SG	N;MASC;SG
tilts	passerelle	tilts	passerelle	N;NOM;MASC;SG	N;FEM;SG
ielām	rues	iela	rue	N;DAT;FEM;PL	N;FEM;PL
tabula	table	tabuls	table	N;NOM;FEM;SG	N;FEM;SG
tabula	tableau	tabuls	tableau	N;NOM;FEM;SG	N;MASC;SG
wikipedia	wikipedia	wikipedia	wikipedia	N;NOM;MASC;SG	N;FEM;SG
arhitektūras	architectures	arhitektūra	architecture	N;NOM;FEM;PL	N;FEM;PL
strādāt	travaillant	strādāt	travailler	V;POS;NFIN	V;PRS;V.PTCP
strādāt	travailler	strādāt	travailler	V;POS;NFIN	V;NFIN
kom	com	kas	com		
mūzika	musique	mūzika	musique	N;NOM;FEM;SG	N;FEM;SG
province	province	province	province	N;NOM;FEM;SG	N;FEM;SG
padome	conseil	padome	conseil	N;NOM;FEM;SG	N;MASC;SG
iso	iso	ist	iso	N	N;MASC;SG
mēness	lune	mēness	lune	N;NOM;MASC;SG	N;FEM;SG
vārtsargs	gardien	vārtsargs	gardien	N;NOM;MASC;SG	N;MASC;SG
kuģis	récipient	kuģis	récipient	N;NOM;MASC;SG	N;MASC;SG
kuģis	navire	kuģis	navire	N;NOM;MASC;SG	N;MASC;SG
kuģis	vaisseau	kuģis	vaisseau	N;NOM;MASC;SG	N;MASC;SG
kuģis	navire	kuģis	navire	N;NOM;MASC;SG	N;MASC;SG
kuģis	vaisseau	kuģis	vaisseau	N;NOM;MASC;SG	N;MASC;SG
iet	marcher	iet	marcher	V;POS;FIN	V;NFIN
marta	marthe	marts	marthe	N;GEN;MASC;SG	N;FEM;SG
marta	marche	marts	marche	N;GEN;MASC;SG	N;FEM;SG
marta	mars	marts	mars	N;GEN;MASC;SG	N;MASC;SG
mūziķis	musicien	mūziķis	musicien	N;NOM;MASC;SG	N;MASC;SG
turnīrs	tournoi	turnīrs	tournoi	N;NOM;MASC;SG	N;MASC;SG
provinces	provinces	province	province	N;NOM;FEM;PL	N;FEM;PL
klubi	discothèques	klubi	discothèque	N;NOM;MASC;PL	N;FEM;PL
klubi	clubs	klubi	club	N;NOM;MASC;PL	N;MASC;PL
vara	cuivre	vara	cuivre	N;NOM;FEM;SG	N;MASC;SG
vara	puissance	vara	puissance	N;NOM;FEM;SG	N;FEM;SG
nacionālais	national	nacionāls	national	ADJ;NOM;MASC;SG	ADJ;MASC;SG
nacionālais	nationale	nacionāls	national	ADJ;NOM;MASC;SG	ADJ;FEM;SG
profesors	professeur	profesors	professeur	N;NOM;MASC;SG	N;MASC;SG
profesors	professeure	profesors	professeur	N;NOM;MASC;SG	N;FEM;SG
organizācija	organisation	organizācija	organisation	N;NOM;FEM;SG	N;FEM;SG
organizācija	organisation	organizācija	organisation	N;NOM;FEM;SG	N;FEM;SG
pastāvēja	existé	pastāvēt	exister	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
wiki	wiki	wiks	wiki	N	N;MASC;SG
nākamais	suivant	nākt	suivre	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS	V;PRS;V.PTCP
naktī	soirée	nakts	soirée	N;ESS;FEM;SG	N;FEM;SG
naktī	nuit	nakts	nuit	N;ESS;FEM;SG	N;FEM;SG
naktī	soir	nakts	soir	N;ESS;FEM;SG	N;MASC;SG
pārāk	trop	pārāk	trop	ADV	ADV
uzskatīja	considérée	uzskatīt	considérer	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
uzskatīja	considéré	uzskatīt	considérer	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
uzskatīja	considérées	uzskatīt	considérer	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;PL;PST;V.PTCP
uzskatīja	considérés	uzskatīt	considérer	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
kauja	bataille	kauja	bataille	N;NOM;FEM;SG	N;FEM;SG
kauja	combat	kauja	combat	N;NOM;FEM;SG	N;MASC;SG
orbītā	orbite	orbīta	orbite	N;ESS;FEM;SG	N;FEM;SG
pārstāvji	représentants	pārstāvis	représentant	N;NOM;MASC;PL	N;MASC;PL
satiksme	trafic	satiksme	trafic	N;NOM;FEM;SG	N;MASC;SG
satiksme	circulation	satiksme	circulation	N;NOM;FEM;SG	N;FEM;SG
līguma	contrat	līgums	contrat	N;GEN;MASC;SG	N;MASC;SG
reti	rarement	reti	rarement	ADV	ADV
darbā	recrutement	darbs	recrutement	N;ESS;MASC;SG	N;MASC;SG
aug	grandir	augt	grandir	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
aug	grandissant	augt	grandir	V;FH;IND;3;POS;PRS;FIN;ACT	V;PRS;V.PTCP
aug	pousse	augt	pousser	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
aug	grandit	augt	grandir	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
aug	croît	augt	croît	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
piešķirts	attribué	piešķirt	attribuer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
piešķirts	assignée	piešķirt	assigné	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
piešķirts	affecté	piešķirt	affecter	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
piešķirts	assigné	piešķirt	assigner	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
piešķirts	alloué	piešķirt	allouer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
piešķirts	allouée	piešķirt	alloué	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
piešķirts	attribué	piešķirt	attribuer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
piešķirts	accordé	piešķirt	accorder	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
piešķirts	octroyé	piešķirt	octroyer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
piešķirts	accordée	piešķirt	accorder	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
dinamo	dynamo	dinams	dynamo	N	N;MASC;SG
parādījās	apparu	parādīties	apparaître	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
parādījās	apparut	parādīties	apparaître	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IND;SG;3;PST;FIN
parādījās	paru	parādīties	paraître	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
parādījās	parut	parādīties	paraître	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IND;SG;3;PST;FIN
parādījās	émergé	parādīties	émerger	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
dinastija	dynastie	dinastija	dynastie	N;NOM;FEM;SG	N;FEM;SG
sniega	neige	sniegs	neige	N;GEN;MASC;SG	N;FEM;SG
punktus	dots	punkts	dot	N;ACC;MASC;PL	N;MASC;PL
punktus	points	punkts	point	N;ACC;MASC;PL	N;MASC;PL
punktus	points	punkts	point	N;ACC;MASC;PL	N;MASC;PL
skaņas	sons	skaņa	son	N;NOM;FEM;PL	N;MASC;PL
skaņas	bruits	skaņa	bruit	N;NOM;FEM;PL	N;MASC;PL
kalns	montagne	kalns	montagne	N;NOM;MASC;SG	N;FEM;SG
dzīve	vie	dzīve	vie	N;NOM;FEM;SG	N;FEM;SG
spēja	capacité	spēja	capacité	N;NOM;FEM;SG	N;FEM;SG
spēja	capacité	spēja	capacité	N;NOM;FEM;SG	N;FEM;SG
spēja	capacité	spēja	capacité	N;NOM;FEM;SG	N;FEM;SG
spēja	aptitude	spēja	aptitude	N;NOM;FEM;SG	N;FEM;SG
deju	danse	deja	danse	N;ACC;FEM;SG	N;FEM;SG
māja	maison	māja	maison	N;NOM;FEM;SG	N;FEM;SG
variants	variante	variants	variante	N;NOM;MASC;SG	N;FEM;SG
balss	voix	balss	voix	N;NOM;FEM;SG	N;FEM;SG
nosaukta	nommée	nosaukt	nommer	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
nosaukta	nommé	nosaukt	nommer	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
romāns	roman	romāns	roman	N;NOM;MASC;SG	N;MASC;SG
sacelšanās	révolte	sacelšanās	révolte	N;NOM;FEM;SG	N;FEM;SG
sacelšanās	insurrection	sacelšanās	insurrection	N;NOM;FEM;SG	N;FEM;SG
sacelšanās	soulèvement	sacelšanās	soulèvement	N;NOM;FEM;SG	N;MASC;SG
sacelšanās	insurrection	sacelšanās	insurrection	N;NOM;FEM;SG	N;FEM;SG
sacelšanās	révolte	sacelšanās	révolte	N;NOM;FEM;SG	N;FEM;SG
sacelšanās	révolte	sacelšanās	révolte	N;NOM;FEM;SG	N;FEM;SG
sacelšanās	rébellion	sacelšanās	rébellion	N;NOM;FEM;SG	N;FEM;SG
atbalsta	supporte	atbalstīt	supporter	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
atbalsta	soutient	atbalstīt	soutenir	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
reformas	réformes	reforma	réforme	N;NOM;FEM;PL	N;FEM;PL
numuru	nombre	numurs	nombre	N;ACC;MASC;SG	N;MASC;SG
numuru	numéro	numurs	numéro	N;ACC;MASC;SG	N;MASC;SG
maz	peu	maz	peu	ADV	ADV
maz	peu	maz	peu	ADV	ADV
salīdzinoši	comparativement	salīdzinoši	comparativement	ADV	ADV
salīdzinoši	relativement	salīdzinoši	relativement	ADV	ADV
karaliste	royaume	karaliste	royaume	N;NOM;FEM;SG	N;MASC;SG
direktors	directeur	direktors	directeur	N;NOM;MASC;SG	N;MASC;SG
direktors	directrice	direktors	directrice	N;NOM;MASC;SG	N;FEM;SG
direktors	réalisateur	direktors	réalisateur	N;NOM;MASC;SG	N;MASC;SG
sirds	heart	sirds	heart	N;NOM;FEM;SG	N;MASC;SG
sirds	cœur	sirds	cœur	N;NOM;FEM;SG	N;MASC;SG
sirds	coeur	sirds	coeur	N;NOM;FEM;SG	N;MASC;SG
logo	logo	logs	logo	N	N;MASC;SG
logo	logos	logs	logo	N	N;MASC;PL
logo	logos	logs	logo	N	N;MASC;PL
saraksta	liste	saraksts	liste	N;GEN;MASC;SG	N;FEM;SG
personas	personnes	persona	personne	N;NOM;FEM;PL	N;FEM;PL
atteicās	refusées	atteikties	refuser	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;FEM;PL;PST;V.PTCP
atteicās	refusés	atteikties	refuser	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
atteicās	refusé	atteikties	refuser	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
atteicās	refusée	atteikties	refuser	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
mūra	maçonnerie	mūris	maçonnerie	N;NOM;MASC;SG	N;FEM;SG
dziedātāja	chanteur	dziedātāja	chanteur	N;NOM;FEM;SG	N;MASC;SG
dziedātāja	chanteuse	dziedātāja	chanteur	N;NOM;FEM;SG	N;FEM;SG
deputāts	membre	deputāts	membre	N;NOM;MASC;SG	N;MASC;SG
attīstību	evolution	attīstība	evolution	N;ACC;FEM;SG	N;FEM;SG
attīstību	évolution	attīstība	évolution	N;ACC;FEM;SG	N;FEM;SG
problēmas	problèmes	problēma	problème	N;NOM;FEM;PL	N;MASC;PL
ātrumu	rapidité	ātrums	rapidité	N;ACC;MASC;SG	N;FEM;SG
ātrumu	vitesse	ātrums	vitesse	N;ACC;MASC;SG	N;FEM;SG
krustojums	junction	krustojums	junction	N;NOM;MASC;SG	N;FEM;SG
krustojums	jonction	krustojums	jonction	N;NOM;MASC;SG	N;FEM;SG
piederēja	appartenu	piederēt	appartenir	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
piederēja	possédé	piederēt	possédé	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
piederēja	possédée	piederēt	posséder	V;FH;IND;3;POS;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
piederēja	possédés	piederēt	posséder	V;FH;IND;3;POS;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
ātrums	vitesse	ātrums	vitesse	N;NOM;MASC;SG	N;FEM;SG
ātrums	rapidité	ātrums	rapidité	N;NOM;MASC;SG	N;FEM;SG
ātrums	vitesse	ātrums	vitesse	N;NOM;MASC;SG	N;FEM;SG
sasniegt	réaliser	sasniegt	réaliser	V;POS;NFIN	V;NFIN
nekad	jamais	nekad	jamais	ADV	ADV
čempioni	champions	čempionis	champion	N;NOM;MASC;PL	N;MASC;PL
ņemts	pris	ņemt	prendre	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ņemts	prise	ņemt	prendre	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
sacīkstes	courses	sacīkste	course	N;NOM;FEM;PL	N;FEM;PL
sacīkstes	courses	sacīkste	course	N;NOM;FEM;PL	N;FEM;PL
arhitekts	architecte	arhitekts	architecte	N;NOM;MASC;SG	N;MASC;SG
autoceļš	autoroute	autoceļš	autoroute	N;NOM;MASC;SG	N;FEM;SG
autoceļš	routier	autoceļš	routier	N;NOM;MASC;SG	N;MASC;SG
autoceļš	route	autoceļš	route	N;NOM;MASC;SG	N;FEM;SG
autoceļš	chemin	autoceļš	chemin	N;NOM;MASC;SG	N;MASC;SG
stacijā	station	stacija	station	N;ESS;FEM;SG	N;FEM;SG
stacijā	gare	stacija	gare	N;ESS;FEM;SG	N;FEM;SG
jēzus	jésus	jēzs	jésus	N;NOM;MASC;SG	N;MASC;SG
nodaļas	divisions	nodaļa	division	N;NOM;FEM;PL	N;FEM;PL
nodaļas	chapitres	nodaļa	chapitre	N;NOM;FEM;PL	N;MASC;PL
nodaļas	sections	nodaļa	section	N;NOM;FEM;PL	N;FEM;PL
maršruts	itinéraire	maršruts	itinéraire	N;NOM;MASC;SG	N;MASC;SG
maršruts	route	maršruts	route	N;NOM;MASC;SG	N;FEM;SG
maršruts	trajet	maršruts	trajet	N;NOM;MASC;SG	N;MASC;SG
maršruts	parcours	maršruts	parcours	N;NOM;MASC;SG	N;MASC;SG
maršruts	itinéraire	maršruts	itinéraire	N;NOM;MASC;SG	N;MASC;SG
janvāra	janvier	janvāris	janvier	N;GEN;MASC;SG	N;MASC;SG
ģimene	famille	ģimene	famille	N;NOM;FEM;SG	N;FEM;SG
karte	plan	karte	plan	N;NOM;FEM;SG	N;MASC;SG
karte	carte	karte	carte	N;NOM;FEM;SG	N;FEM;SG
ūdeni	eau	ūdens	eau	N;ACC;MASC;SG	N;FEM;SG
katrs	chacune	katrs	chacun	PRO;NOM;MASC;SG	PRO;FEM;SG
katrs	chacun	katrs	chacun	PRO;NOM;MASC;SG	PRO;MASC;SG
vecākais	ancien	vecs	ancien	ADJ;NOM;CMPR;MASC;SG	ADJ;MASC;SG
vecākais	aîné	vecs	aîné	ADJ;NOM;CMPR;MASC;SG	ADJ;MASC;SG
vecākais	aîné	vecs	aîné	ADJ;NOM;CMPR;MASC;SG	ADJ;MASC;SG
vecākais	aîné	vecs	aîné	ADJ;NOM;CMPR;MASC;SG	ADJ;MASC;SG
piedalīties	participez	piedalīties	participer	V;POS;REFL;NFIN	V;IMP;PL;2;PRS;FIN
piedalīties	participer	piedalīties	participer	V;POS;REFL;NFIN	V;NFIN
ārsts	médecin	ārsts	médecin	N;NOM;MASC;SG	N;MASC;SG
ārsts	physicien	ārsts	physicien	N;NOM;MASC;SG	N;MASC;SG
ārsts	médecin	ārsts	médecin	N;NOM;MASC;SG	N;MASC;SG
ārsts	docteur	ārsts	docteur	N;NOM;MASC;SG	N;MASC;SG
labāk	mieux	labi	mieux	ADV;CMPR	ADV
lietot	utiliser	lietot	utiliser	V;POS;NFIN	V;NFIN
lietot	utilise	lietot	utiliser	V;POS;NFIN	V;IND;SG;3;PRS;FIN
lietot	utilisez	lietot	utiliser	V;POS;NFIN	V;IMP;PL;2;PRS;FIN
aizņem	occupent	aizņemt	occuper	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
aizņem	occuper	aizņemt	occuper	V;FH;IND;3;POS;PRS;FIN;ACT	V;NFIN
aizņem	occupe	aizņemt	occuper	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
līča	golfe	līcis	golfe	N;NOM;MASC;SG	N;MASC;SG
nosaukumi	noms	nosaukums	nom	N;NOM;MASC;PL	N;MASC;PL
uzreiz	immédiatement	uzreiz	immédiatement	ADV	ADV
uzreiz	aussitôt	uzreiz	aussitôt	ADV	ADV
uzreiz	instantanément	uzreiz	instantanément	ADV	ADV
tēva	pére	tēvs	pére	N;GEN;MASC;SG	N;MASC;SG
tēva	pere	tēvs	pere	N;GEN;MASC;SG	N;MASC;SG
tēva	père	tēvs	père	N;GEN;MASC;SG	N;MASC;SG
ziemā	hiver	ziema	hiver	N;ESS;FEM;SG	N;MASC;SG
dažkārt	quelquefois	dažkārt	quelquefois	ADV	ADV
dažkārt	parfois	dažkārt	parfois	ADV	ADV
starta	démarreur	starts	démarreur	N;GEN;MASC;SG	N;MASC;SG
starta	starter	starts	starter	N;GEN;MASC;SG	N;MASC;SG
rekords	record	rekords	record	N;NOM;MASC;SG	N;MASC;SG
vēja	vent	vējš	vent	N;GEN;MASC;SG	N;MASC;SG
vēja	éolien	vējš	éolien	N;GEN;MASC;SG	N;MASC;SG
sievietes	femelles	sieviete	femelle	N;NOM;FEM;PL	N;FEM;PL
sievietes	femmes	sieviete	femme	N;NOM;FEM;PL	N;FEM;PL
sievietes	femmes	sieviete	femme	N;NOM;FEM;PL	N;FEM;PL
tīkla	reseau	tīkls	reseau	N;GEN;MASC;SG	N;MASC;SG
tīkla	réseau	tīkls	réseau	N;GEN;MASC;SG	N;MASC;SG
krāsa	couleur	krāsa	couleur	N;NOM;FEM;SG	N;FEM;SG
krāsa	couleur	krāsa	couleur	N;NOM;FEM;SG	N;FEM;SG
novembra	novembre	novembris	novembre	N;GEN;MASC;SG	N;MASC;SG
skolotāju	professeur	skolotājs	professeur	N;ACC;FEM;SG	N;MASC;SG
skolotāju	enseignant	skolotājs	enseignant	N;ACC;FEM;SG	N;MASC;SG
skolotāju	institutrice	skolotājs	instituteur	N;ACC;FEM;SG	N;FEM;SG
attēla	image	attēls	image	N;GEN;MASC;SG	N;FEM;SG
mantojuma	héritage	mantojums	héritage	N;GEN;MASC;SG	N;MASC;SG
mantojuma	héritage	mantojums	héritage	N;GEN;MASC;SG	N;MASC;SG
mantojuma	patrimoine	mantojums	patrimoine	N;GEN;MASC;SG	N;MASC;SG
zvaigzne	étoile	zvaigzne	étoile	N;NOM;FEM;SG	N;FEM;SG
zvaigzne	vedette	zvaigzne	vedette	N;NOM;FEM;SG	N;FEM;SG
zvaigzne	star	zvaigzne	star	N;NOM;FEM;SG	N;FEM;SG
