dan	og	dan	og	CONJ	CONJ
danau	innsjø	danau	innsjø	N;SG	N;INDF;MASC;SG
danau	sjø	danau	sjø	N;SG	N;INDF;MASC;SG
danau	lake	danau	lake	N;SG	N;INDF;NEUT;SG
muslim	muslim	muslim	muslim	N;SG	N;INDF;MASC;SG
area	areal	area	areal	N;SG	N;INDF;NEUT;SG
area	område	area	område	N;SG	N;INDF;NEUT;SG
area	området	area	område	N;SG	N;DEF;NEUT;SG
area	area	area	area	N;SG	N;INDF;MASC;SG
tahu	vet	tahu	vet	V;SG	V;IND;PRS;FIN
tahu	kjenner	tahu	kjenne	V;SG	V;IND;PRS;FIN
bupati	regent	bupati	regent	N	N;INDF;MASC;SG
ukuran	størrelser	ukuran	størrelser	N;SG	N;INDF;NEUT;SG
ukuran	størrelse	ukuran	størrelse	N;SG	N;INDF;MASC;SG
ukuran	størrelsen	ukuran	størrelse	N;SG	N;DEF;MASC;SG
pilihan	valg	pilihan	valg	N;SG	N;INDF;NEUT;SG
pilihan	valgfrie	pilihan	valgfrie	N;SG	N;INDF;MASC;SG
pilihan	valgfri	pilihan	valgfri	N;SG	N;INDF;MASC;SG
pilihan	alternativer	pilihan	alternativ	N;SG	N;INDF;NEUT;SG
pilihan	opsjon	pilihan	opsjon	N;SG	N;INDF;MASC;SG
pilihan	valg	pilihan	valg	N;SG	N;INDF;NEUT;SG
mirip	liknende	mirip	liknende	ADJ;SG	ADJ;INDF;NEUT;SG
kulit	skinn	kulit	skinn	N;SG	N;INDF;NEUT;SG
kulit	lær	kulit	lær	N;SG	N;INDF;NEUT;SG
kulit	bark	kulit	bark	N;SG	N;INDF;MASC;SG
kulit	skinn	kulit	skinn	N;SG	N;INDF;NEUT;SG
kulit	skins	kulit	skins	N;SG	N;INDF;MASC;SG
kulit	hud	kulit	hud	N;SG	N;INDF;NEUT;SG
kulit	flå	kulit	flå	N;SG	N;INDF;MASC;SG
kulit	huden	kulit	hud	N;SG	N;DEF;MASC;SG
kendaraan	kjøretøy	kendaraan	kjøretøy	N;SG	N;INDF;NEUT;SG
kendaraan	kjøretøyer	kendaraan	kjøretøy	N;SG	N;INDF;NEUT;SG
kendaraan	kjøretøy	kendaraan	kjøretøy	N;SG	N;INDF;NEUT;SG
direktur	direktør	direktur	direktør	N;SG	N;INDF;MASC;SG
direktur	regissør	direktur	regissør	N;SG	N;INDF;MASC;SG
pesan	budskap	pesan	budskap	N;SG	N;INDF;MASC;SG
pesan	melding	pesan	melding	N;SG	N;INDF;FEM;SG
pesan	budskap	pesan	budskap	N;SG	N;INDF;MASC;SG
pesan	beskjed	pesan	beskjed	N;SG	N;INDF;FEM;SG
pertengahan	midten	pertengahan	midt	N;SG	N;DEF;MASC;SG
pertengahan	midten	pertengahan	midt	N;SG	N;DEF;MASC;SG
pertengahan	mid	pertengahan	mid	N;SG	N
tata	tata	tata	tat	N;SG;ACT	N;INDF;FEM;SG
tenaga	energi	tenaga	energi	N;SG	N;INDF;MASC;SG
tenaga	kraft	tenaga	kraft	N;SG	N;INDF;FEM;SG
tenaga	makt	tenaga	makt	N;SG	N;INDF;FEM;SG
tenaga	strøm	tenaga	strøm	N;SG	N;INDF;MASC;SG
tenaga	power	tenaga	power	N;SG	N;INDF;NEUT;SG
pertahanan	forsvar	pertahanan	forsvar	N;SG	N;INDF;NEUT;SG
pertahanan	defense	pertahanan	defense	N;SG	N;INDF;MASC;SG
mengalahkan	slår	menkalahkan	slå	V;SG;ACT	V;IND;PRS;FIN
menampilkan	viser	mentampilkan	vise	V;SG;ACT	V;IND;PRS;FIN
menampilkan	syner	mentampilkan	syne	V;SG;ACT	V;IND;PRS;FIN
menampilkan	viser	mentampilkan	vise	V;SG;ACT	V;IND;PRS;FIN
menampilkan	viser	mentampilkan	vise	V;SG;ACT	V;IND;PRS;FIN
pekerjaan	jobben	pekerjaan	jobb	N;SG	N;DEF;MASC;SG
pekerjaan	job	pekerjaan	job	N;SG	N;INDF;SG
pekerjaan	jobb	pekerjaan	jobb	N;SG	N;INDF;MASC;SG
pekerjaan	arbeid	pekerjaan	arbeid	N;SG	N;INDF;NEUT;SG
pekerjaan	jobb	pekerjaan	jobb	N;SG	N;INDF;MASC;SG
pekerjaan	jobs	pekerjaan	jobs	N;SG	N;INDF;MASC;SG
pekerjaan	arbeidsplasser	pekerjaan	arbeidsplasse	N;SG	N;INDF;NEUT;SG
kementerian	departement	kementerian	departement	N;SG	N;INDF;NEUT;SG
kementerian	departementet	kementerian	departement	N;SG	N;DEF;NEUT;SG
kementerian	ministry	kementerian	ministry	N;SG	N;INDF;MASC;SG
rencana	plan	rencana	plan	N;SG	N;INDF;MASC;SG
era	æra	era	ære	N	N;DEF;MASC;SG
era	era	era	ere	N	N
era	epoke	era	epoke	N	N;INDF;MASC;SG
menyerap	absorberer	menserap	absorbere	V;SG;ACT	V;IND;PRS;FIN
menyerap	absorberer	menserap	absorbere	V;SG;ACT	V;IND;PRS;FIN
menyerap	absorbere	menserap	absorbere	V;SG;ACT	V;NFIN
menyerap	absorberer	menserap	absorbere	V;SG;ACT	V;IND;PRS;FIN
tipe	typen	tipe	type	N;SG	N;DEF;MASC;SG
tipe	type	tipe	type	N;SG	N;INDF;MASC;SG
menyerang	angriper	menserang	angripe	V;SG;ACT	V;IND;PRS;FIN
menyerang	angrip	menserang	angrip	V;SG;ACT	V;IND;PRS;FIN
menyerang	angriper	menserang	angripe	V;SG;ACT	V;IND;PRS;FIN
menyerang	angriper	menserang	angripe	V;SG;ACT	V;IND;PRS;FIN
global	global	global	global	ADJ	ADJ;INDF;SG
global	globalt	global	global	ADJ	ADJ;INDF;NEUT;SG
terlalu	óg	terlalu	òg	ADV	ADV
terlalu	også	terlalu	også	ADV	ADV
aliran	bekk	aliran	bekk	N;SG	N;INDF;MASC;SG
aliran	bekken	aliran	bekk	N;SG	N;DEF;MASC;SG
aliran	strøm	aliran	strøm	N;SG	N;INDF;MASC;SG
aliran	flow	aliran	flow	N;SG	N;INDF;MASC;SG
aliran	streams	aliran	streams	N;SG	N;INDF;MASC;SG
berjalan	går	berjalan	gå	V;SG;ACT	V;IND;PRS;FIN
berjalan	går	berjalan	gå	V;SG;ACT	V;IND;PRS;FIN
berjalan	løper	berjalan	løpe	V;SG;ACT	V;IND;PRS;FIN
berjalan	kjører	berjalan	kjøre	V;SG;ACT	V;IND;PRS;FIN
berjalan	gå	berjalan	gå	V;SG;ACT	V;NFIN
teks	tekst	teks	tekst	N;SG	N;INDF;FEM;SG
teks	teksten	teks	tekst	N;SG	N;DEF;MASC;SG
tujuh	sju	tujuh	sju	NUM	NUM;PL
penumpang	passasjer	pentumpang	passasjer	N;SG	N;INDF;MASC;SG
minyak	olje	minyak	olje	N;SG	N;INDF;FEM;SG
upacara	seremoni	upacara	seremoni	N;SG	N;INDF;MASC;SG
manajemen	management	manajemen	management	N;SG	N;INDF;NEUT;SG
manajemen	ledelse	manajemen	ledelse	N;SG	N;INDF;MASC;SG
murid	elever	murid	elev	N;SG	N;INDF;NEUT;SG
murid	elev	murid	elev	N;SG	N;INDF;MASC;SG
murid	student	murid	student	N;SG	N;INDF;MASC;SG
murid	disippel	murid	disippel	N;SG	N;INDF;MASC;SG
gas	bensin	gas	bensin	N;SG	N;INDF;MASC;SG
gas	gass	gas	gass	N;SG	N;INDF;MASC;SG
tumbuhan	plante	tumbuhan	plant	N;SG	N;INDF;FEM;SG
makan	spising	makan	spising	N;SG;ACT	N;INDF;FEM;SG
makan	spis	makan	spis	N;SG;ACT	N;INDF;MASC;SG
makan	eter	makan	eter	N;SG;ACT	N;INDF;NEUT;SG
makan	spises	makan	spises	N;SG;ACT	N;INDF;MASC;SG
makan	spise	makan	spise	N;SG;ACT	N;INDF;FEM;SG
makan	eat	makan	ein	N;SG;ACT	N
generasi	generasjon	generasi	generasjon	N;SG	N;INDF;MASC;SG
ternyata	tydligvis	ternyata	tydligvis	ADV;RL;SG	ADV
ternyata	tydeligvis	ternyata	tydeligvis	ADV;RL;SG	ADV
mengandung	inneheld	menkandung	innehalde	V;SG;ACT	V;IND;PRS;FIN
saluran	kanaler	saluran	kanal	N;SG	N;INDF;NEUT;SG
saluran	kanal	saluran	kanal	N;SG	N;INDF;MASC;SG
saluran	channel	saluran	channel	N;SG	N;INDF;MASC;SG
saluran	kanalen	saluran	kanal	N;SG	N;DEF;MASC;SG
vokal	vokaler	vokal	vokale	N;SG	N;INDF;NEUT;SG
vokal	vokal	vokal	vokal	N;SG	N;INDF;MASC;SG
vokal	vokalist	vokal	vokalist	N;SG	N;INDF;MASC;SG
vokal	vokal	vokal	vokal	N;SG	N;INDF;MASC;SG
vokal	vokalisten	vokal	vokalist	N;SG	N;DEF;MASC;SG
akademi	akademi	akademi	akademi	N;SG	N;INDF;NEUT;SG
akademi	academy	akademi	academy	N;SG	N;INDF;MASC;SG
akademi	akademier	akademi	akademi	N;SG	N;INDF;MASC;SG
pinjaman	lån	pinjaman	lån	N;SG	N;INDF;NEUT;SG
metode	metoden	metode	metode	N;SG	N;DEF;MASC;SG
metode	metode	metode	metode	N;SG	N;INDF;MASC;SG
predator	rovdyr	predator	rovdyr	N	N;INDF;NEUT;SG
predator	rovdyrene	predator	rovdyr	N	N;DEF;FEM;PL
predator	rovdyr	predator	rovdyr	N	N;INDF;NEUT;SG
peraturan	bestemmelser	peraturan	bestemmelse	N;SG	N;INDF;MASC;SG
peraturan	forordning	peraturan	forordning	N;SG	N;INDF;FEM;SG
peraturan	regulering	peraturan	regulering	N;SG	N;INDF;FEM;SG
peraturan	regelen	peraturan	regel	N;SG	N;DEF;MASC;SG
peraturan	regel	peraturan	regel	N;SG	N;INDF;MASC;SG
pemenang	vinner	penmenang	vinne	N;SG	N;INDF;MASC;SG
pemenang	vinnere	penmenang	vinnere	N;SG	N;INDF;MASC;SG
cahaya	lys	cahaya	lys	N;SG	N;INDF;NEUT;SG
bergerak	flytte	bergerak	flytte	V;SG;ACT	V;IND;FIN
bergerak	flytte	bergerak	flytte	V;SG;ACT	V;IND;FIN
bergerak	flytter	bergerak	flytte	V;SG;ACT	V;IND;PRS;FIN
tionghoa	mandarin	tionghoa	mandarin	N	N;INDF;MASC;SG
tionghoa	kinesere	tionghoa	kinesere	N	N;INDF;FEM;SG
skor	scoring	skor	scoring	N;SG	N;INDF;FEM;SG
skor	poeng	skor	poeng	N;SG	N;INDF;NEUT;SG
skor	score	skor	score	N;SG	N;INDF;NEUT;SG
skor	poengsum	skor	poengsum	N;SG	N;INDF;NEUT;SG
skor	snes	skor	snes	N;SG	N;INDF;MASC;SG
pengaruh	innflytelse	pengaruh	innflytels	N;SG	N;INDF;MASC;SG
pengaruh	påvirkning	pengaruh	påvirkning	N;SG	N;INDF;FEM;SG
airlines	flyselskaper	airlines	flyselskap	N	N;INDF;NEUT;SG
airlines	airlines	airlines	airlines	N	N;INDF;NEUT;SG
kompetisi	konkurranser	kompetisi	konkurranse	N;SG	N;INDF;NEUT;SG
kompetisi	konkurranse	kompetisi	konkurranse	N;SG	N;INDF;MASC;SG
polisi	purk	polisi	purk	N;SG	N;INDF;MASC;SG
polisi	politimann	polisi	politimann	N;SG	N;INDF;MASC;SG
polisi	snut	polisi	snu	N;SG	N;INDF;MASC;SG
polisi	cop	polisi	cop	N;SG	N
polisi	politi	polisi	politi	N;SG	N;INDF;NEUT;SG
polisi	police	polisi	police	N;SG	N;INDF;FEM;SG
polisi	politiet	polisi	politi	N;SG	N;DEF;NEUT;SG
hijau	grønt	hijau	grøn	ADJ;SG	ADJ;INDF;NEUT;SG
kecepatan	hastighet	kecepatan	hastighet	N;SG	N;INDF;MASC;SG
kecepatan	fart	kecepatan	fart	N;SG	N;INDF;MASC;SG
kecepatan	hastighet	kecepatan	hastighet	N;SG	N;INDF;MASC;SG
kecepatan	hurtighet	kecepatan	hurtighet	N;SG	N;INDF;MASC;SG
kecepatan	speed	kecepatan	speed	N;SG	N;INDF;MASC;SG
mencoba	forsøker	mencoba	forsøke	V;SG;ACT	V;IND;PRS;FIN
mencoba	prøver	mencoba	prøve	V;SG;ACT	V;IND;PRS;FIN
mencoba	forsøker	mencoba	forsøke	V;SG;ACT	V;IND;PRS;FIN
mencoba	prøver	mencoba	prøve	V;SG;ACT	V;IND;PRS;FIN
mencoba	prøvde	mencoba	prøve	V;SG;ACT	V;IND;PST;FIN
mencoba	forsøkte	mencoba	forsøkje	V;SG;ACT	V;IND;PST;FIN
penguasa	herskere	penkuasa	herskere	N;SG	N;INDF;FEM;SG
penguasa	linjal	penkuasa	linjal	N;SG	N;INDF;MASC;SG
tewas	drept	tewas	drepe	ADJ;SG	ADJ;INDF;SG;V.PTCP
tewas	dødt	tewas	død	ADJ;SG	ADJ;INDF;NEUT;SG
pasangan	par	pasangan	par	N;SG	N;INDF;NEUT;SG
pasangan	partner	pasangan	partner	N;SG	N;INDF;MASC;SG
pasangan	partneren	pasangan	partner	N;SG	N;DEF;MASC;SG
pasangan	kompanjong	pasangan	kompanjong	N;SG	N;INDF;MASC;SG
pasangan	ektefelle	pasangan	ektefell	N;SG	N;INDF;MASC;SG
pasangan	pair	pasangan	pair	N;SG	N;INDF;MASC;SG
pasangan	par	pasangan	par	N;SG	N;INDF;NEUT;SG
menolak	nekte	mentolak	nekte	V;SG;ACT	V;NFIN
menolak	avslo	mentolak	avslo	V;SG;ACT	V;IND;PST;FIN
lewat	via	lewat	via	ADP;SG;ACT	ADP
mengubah	endrer	menubah	endre	V;SG;ACT	V;IND;PRS;FIN
mengubah	endre	menubah	endre	V;SG;ACT	V;NFIN
korban	ofrene	korban	ofre	N;SG	N;INDF;MASC;SG
korban	fornærmede	korban	fornærmede	N;SG	N;INDF;MASC;SG
korban	tap	korban	tap	N;SG	N;INDF;NEUT;SG
pelabuhan	harbor	penlabuhan	harbor	N;SG	N;INDF;NEUT;SG
pelabuhan	harbour	penlabuhan	harbour	N;SG	N;INDF;NEUT;SG
pelabuhan	port	penlabuhan	port	N;SG	N;INDF;FEM;SG
pelabuhan	havn	penlabuhan	havn	N;SG	N;INDF;MASC;SG
agresif	aggressivt	agresif	aggressiv	ADJ;SG	ADJ;INDF;NEUT;SG
agresif	aggressivt	agresif	aggressiv	ADJ;SG	ADJ;INDF;NEUT;SG
agresif	aggressiv	agresif	aggressiv	ADJ;SG	ADJ;INDF;SG
genre	sjanger	genre	sjanger	N	N;INDF;MASC;SG
genre	sjangrer	genre	sjangre	N	N;INDF;FEM;PL
jembatan	bro	jembatan	bro	N;SG	N;INDF;MASC;SG
jembatan	bridges	jembatan	bridges	N;SG	N;INDF;SG
yayasan	foundation	yayasan	foundation	N;SG	N;INDF;MASC;SG
yayasan	stiftelse	yayasan	stiftelse	N;SG	N;INDF;MASC;SG
yayasan	stiftelsen	yayasan	stiftelse	N;SG	N;DEF;MASC;SG
keamanan	sikkerheten	keamanan	sikkerheten	N;SG	N;DEF;MASC;SG
keamanan	trygghet	keamanan	trygghet	N;SG	N;INDF;MASC;SG
keamanan	sikkerhet	keamanan	sikkerhet	N;SG	N;INDF;NEUT;SG
keamanan	trygghet	keamanan	trygghet	N;SG	N;INDF;MASC;SG
keamanan	sikkerhet	keamanan	sikkerhet	N;SG	N;INDF;NEUT;SG
pendiri	grunnleggere	pendiri	grunnleggere	N;SG	N;INDF;MASC;SG
pendiri	stifterne	pendiri	stiftern	N;SG	N;INDF;NEUT;SG
pendiri	grunnlegger	pendiri	grunnlegg	N;SG	N;INDF;MASC;SG
pendiri	grunnleggeren	pendiri	grunnlegger	N;SG	N;DEF;MASC;SG
perbedaan	skillet	perbedaan	skill	N;SG	N;DEF;NEUT;SG
perbedaan	forskjell	perbedaan	forskjell	N;SG	N;INDF;MASC;SG
pintu	dørs	pintu	dørs	N;SG	N;INDF;MASC;SG
pintu	dør	pintu	dør	N;SG	N;INDF;FEM;SG
pintu	døra	pintu	dør	N;SG	N;DEF;FEM;SG
pembuat	forfatter	penbuat	forfatter	N;SG	N;INDF;FEM;SG
pembuat	skaperen	penbuat	skaper	N;SG	N;DEF;MASC;SG
pembuat	skaperne	penbuat	skapern	N;SG	N;INDF;MASC;SG
pembuat	skapere	penbuat	skapere	N;SG	N;INDF;MASC;SG
pembuat	maker	penbuat	maker	N;SG	N;INDF;FEM;SG
tepat	presis	tepat	presis	ADJ;SG	ADJ;INDF;SG
tepat	nøyaktig	tepat	nøyaktig	ADJ;SG	ADJ;INDF;NEUT;SG
tepat	eksakt	tepat	eksakt	ADJ;SG	ADJ;INDF;NEUT;SG
kiri	venstresiden	kiri	venstreside	N;SG	N;DEF;MASC;SG
kiri	venstre	kiri	venstre	N;SG	N;NEUT
kiri	left	kiri	left	N;SG	N;INDF;NEUT;SG
tumbuh	gror	tumbuh	gror	V;SG;ACT	V;IND;PRS;FIN
tumbuh	gror	tumbuh	gror	V;SG;ACT	V;IND;PRS;FIN
tumbuh	voks	tumbuh	vekse	V;SG;ACT	V;IND;PST;FIN
menciptakan	opprette	menciptakan	opprette	V;SG;ACT	V;NFIN
menciptakan	skape	menciptakan	skape	V;SG;ACT	V;IMP;NFIN
menciptakan	skaper	menciptakan	skape	V;SG;ACT	V;IND;PRS;FIN
teluk	bukt	teluk	bukt	N;SG	N;INDF;FEM;SG
teluk	bukt	teluk	bukt	N;SG	N;INDF;FEM;SG
teluk	bay	teluk	bay	N;SG	N;INDF;FEM;SG
vietnam	vietnam	vietnam	vietnam	N	N;INDF;MASC;SG
vietnam	vietnamesere	vietnam	vietnamesere	N	N;INDF;MASC;SG
jasa	servise	jasa	servise	N;SG	N;INDF;NEUT;SG
jasa	tjeneste	jasa	tjeneste	N;SG	N;INDF;FEM;SG
jasa	service	jasa	service	N;SG	N;INDF;MASC;SG
membuka	åpner	menbuka	åpne	V;SG;ACT	V;IND;PRS;FIN
swasta	privat	swasta	privat	ADJ;SG	ADJ;INDF;NEUT;SG
swasta	privat	swasta	privat	ADJ;SG	ADJ;INDF;NEUT;SG
dulu	forst	dulu	forst	N	N;INDF;MASC;SG
dulu	first	dulu	first	N	N
bakar	brannsår	bakar	brannså	N;SG;ACT	N;INDF;NEUT;SG
bakar	burns	bakar	burns	N;SG;ACT	N;INDF;MASC;SG
bakar	burn	bakar	burn	N;SG;ACT	N;INDF;NEUT;SG
bakar	bakar	bakar	bakar	N;SG;ACT	N;INDF;MASC;SG
pegunungan	fjell	pegunungan	fjell	N;SG	N;INDF;NEUT;SG
pegunungan	høylandet	pegunungan	høyland	N;SG	N;DEF;NEUT;SG
pegunungan	fjell	pegunungan	fjell	N;SG	N;INDF;NEUT;SG
pegunungan	mountain	pegunungan	mountain	N;SG	N;INDF;NEUT;SG
pegunungan	fjellet	pegunungan	fjell	N;SG	N;DEF;NEUT;SG
kelahiran	fødsel	kelahiran	fødsel	N;SG	N;INDF;MASC;SG
kelahiran	fødselen	kelahiran	fødsel	N;SG	N;DEF;MASC;SG
bendera	flagg	bendera	flagg	N;SG	N;INDF;NEUT;SG
bendera	flagg	bendera	flagg	N;SG	N;INDF;NEUT;SG
pelayanan	servise	penlayanan	servise	N;SG	N;INDF;NEUT;SG
pelayanan	tjeneste	penlayanan	tjeneste	N;SG	N;INDF;FEM;SG
pelayanan	service	penlayanan	service	N;SG	N;INDF;MASC;SG
pelayanan	departement	penlayanan	departement	N;SG	N;INDF;NEUT;SG
pelayanan	departementet	penlayanan	departement	N;SG	N;DEF;NEUT;SG
pelayanan	ministry	penlayanan	ministry	N;SG	N;INDF;MASC;SG
fitur	funksjoner	fitur	funksjon	N;SG	N;INDF;MASC;SG
fitur	funksjonen	fitur	funksjon	N;SG	N;DEF;MASC;SG
aplikasi	applikasjon	aplikasi	applikasjon	N;SG	N;INDF;MASC;SG
aplikasi	app	aplikasi	app	N;SG	N;INDF;MASC;SG
aplikasi	søknad	aplikasi	søknad	N;SG	N;INDF;MASC;SG
aplikasi	tilleggsfunksjon	aplikasi	tilleggsfunksjon	N;SG	N;INDF;MASC;SG
aplikasi	applikasjonen	aplikasi	applikasjon	N;SG	N;DEF;MASC;SG
aplikasi	applikasjon	aplikasi	applikasjon	N;SG	N;INDF;MASC;SG
aplikasi	app	aplikasi	app	N;SG	N;INDF;MASC;SG
aplikasi	appen	aplikasi	appen	N;SG	N;DEF;MASC;SG
aplikasi	applikasjoner	aplikasi	applikasjon	N;SG	N;INDF;MASC;SG
aplikasi	applikasjoner	aplikasi	applikasjon	N;SG	N;INDF;MASC;SG
tersedia	tilgjengeleg	tersedia	tilgjengeleg	ADJ;SG	ADJ;INDF;SG
tersedia	ledig	tersedia	ledig	ADJ;SG	ADJ;INDF;SG
tersedia	tilgjengelig	tersedia	tilgjengelig	ADJ;SG	ADJ;INDF;NEUT;SG
kemenangan	triumfer	kemenangan	triumfer	N;SG	N;INDF;MASC;SG
kemenangan	seieren	kemenangan	seier	N;SG	N;DEF;MASC;SG
kemenangan	victory	kemenangan	victory	N;SG	N
kemenangan	triumf	kemenangan	triumf	N;SG	N;INDF;MASC;SG
kemenangan	triumph	kemenangan	triumph	N;SG	N;INDF;MASC;SG
artinya	betydning	arti	betydning	N;SG	N;INDF;FEM;SG
artinya	mening	arti	mening	N;SG	N;INDF;FEM;SG
artinya	means	arti	means	N;SG	N
artinya	middel	arti	middel	N;SG	N;INDF;NEUT;SG
misi	misjon	misi	misjon	N;SG	N;INDF;MASC;SG
misi	mission	misi	mission	N;SG	N
misi	oppdrag	misi	oppdrag	N;SG	N;INDF;NEUT;SG
misi	oppdrag	misi	oppdrag	N;SG	N;INDF;NEUT;SG
satelit	satellitter	satelit	satellitter	N;SG	N;INDF;MASC;SG
satelit	satellitt	satelit	satellitt	N;SG	N;INDF;MASC;SG
kejadian	hendelsen	kejadian	hendels	N;SG	N;DEF;MASC;SG
massa	mobb	massa	mobb	N	N;INDF;MASC;SG
massa	massene	massa	masse	N	N;DEF;FEM;PL
massa	massa	massa	masse	N	N;DEF;FEM;SG
massa	masse	massa	masse	N	N;INDF;MASC;SG
massa	messe	massa	messe	N	N;INDF;FEM;SG
melanjutkan	fortsetter	menlanjutkan	fortsetter	V;SG;ACT	V;IND;PRS;FIN
jawab	svar	jawab	svar	N;SG;ACT	N;INDF;NEUT;SG
petani	bondejente	petani	bondejente	N;SG	N;INDF;FEM;SG
petani	bonde	petani	bonde	N;SG	N;INDF;MASC;SG
bar	gitter	bar	gitter	N	N;INDF;NEUT;SG
bar	takter	bar	takt	N	N;INDF;FEM;PL
bar	streker	bar	streke	N	N;INDF;FEM;PL
bar	stolper	bar	stolper	N	N;INDF;NEUT;SG
bar	barer	bar	bare	N	N;INDF;FEM;PL
membunuh	drepe	menbunuh	drepe	V;SG;ACT	V;NFIN
membunuh	drep	menbunuh	drepe	V;SG;ACT	V;IMP;PRS;FIN
membunuh	drepe	menbunuh	drepe	V;SG;ACT	V;NFIN
berkata	sier	berkata	seie	V;SG;ACT	V;IND;PRS;FIN
berkata	sa	berkata	seie	V;SG;ACT	V;IND;PST;FIN
berkata	sier	berkata	seie	V;SG;ACT	V;IND;PRS;FIN
nominasi	nominasjoner	nominasi	nominasjon	N;SG	N;INDF;MASC;SG
nominasi	nominasjon	nominasi	nominasjon	N;SG	N;INDF;MASC;SG
nominasi	nominasjonen	nominasi	nominasjon	N;SG	N;DEF;MASC;SG
nominasi	nominasjon	nominasi	nominasjon	N;SG	N;INDF;MASC;SG
desain	design	desain	design	N;SG	N;INDF;MASC;SG
desain	design	desain	design	N;SG	N;INDF;MASC;SG
dibuka	åpner	dibuka	åpne	V;SG;PASS	V;IND;PRS;FIN
terima	aksepter	terrima	aksepter	N;SG;ACT	N;INDF;NEUT;SG
puncak	øverst	puncak	øver	N;SG	N;INDF;MASC;SG
puncak	top	puncak	top	N;SG	N
puncak	toppen	puncak	topp	N;SG	N;DEF;MASC;SG
puncak	overdel	puncak	overdel	N;SG	N;INDF;NEUT;SG
puncak	topp	puncak	topp	N;SG	N;INDF;MASC;SG
puncak	peak	puncak	peak	N;SG	N;INDF;NEUT;SG
insting	instinkt	insting	instinkt	N;SG	N;INDF;NEUT;SG
insting	instinkt	insting	instinkt	N;SG	N;INDF;NEUT;SG
profil	profil	profil	profil	N;SG	N;INDF;MASC;SG
profil	profilen	profil	profil	N;SG	N;DEF;MASC;SG
profil	profilering	profil	profilering	N;SG	N;INDF;FEM;SG
system	systemet	system	system	N	N;DEF;NEUT;SG
system	system	system	system	N	N;INDF;NEUT;SG
terlibat	engasjere	terlibat	engasjere	V;SG;PASS	V;NFIN
terlibat	angrip	terlibat	angrip	V;SG;PASS	V;IND;PRS;FIN
pembagian	divisjon	penbagian	divisjon	N;SG	N;INDF;MASC;SG
pembagian	divisjoner	penbagian	divisjon	N;SG	N;INDF;MASC;SG
tindakan	action	tindakan	action	N;SG	N
tindakan	aksjon	tindakan	aksjon	N;SG	N;INDF;MASC;SG
tindakan	handling	tindakan	handling	N;SG	N;INDF;FEM;SG
sekretaris	sekretær	sekretaris	sekretær	N;SG	N;INDF;MASC;SG
biru	blue	biru	blu	N;SG	N;INDF;MASC;SG
gadis	jente	gadis	jente	N;SG	N;INDF;FEM;SG
gadis	jenta	gadis	jente	N;SG	N;DEF;FEM;SG
gadis	girls	gadis	girl	N;SG	N
entertainment	underholdning	entertainment	underholdning	N	N;INDF;FEM;SG
entertainment	entertainment	entertainment	entertainment	N	N;INDF;NEUT;SG
fifa	fifa	fifa	fif	N	N;INDF;NEUT;SG
olimpiade	olympic	olimpiade	olympic	N;SG	N;INDF;NEUT;SG
olimpiade	ol	olimpiade	ol	N;SG	N;INDF;NEUT;SG
penampilan	utseende	pentampilan	utseende	N;SG	N;INDF;NEUT;SG
satuan	unit	satuan	uni	N;SG	N;INDF;MASC;SG
satuan	enhet	satuan	enhet	N;SG	N;INDF;NEUT;SG
satuan	automat	satuan	automat	N;SG	N;INDF;MASC;SG
efek	virkning	efek	virkning	N;SG	N;INDF;FEM;SG
efek	effekt	efek	effekt	N;SG	N;INDF;MASC;SG
efek	effekter	efek	effekt	N;SG	N;INDF;NEUT;SG
calon	kandidaten	calon	kandidat	N;SG	N;DEF;MASC;SG
calon	kandidat	calon	kandidat	N;SG	N;INDF;MASC;SG
merujuk	refererer	menrujuk	referere	V;SG;ACT	V;IND;PRS;FIN
merujuk	refererer	menrujuk	referere	V;SG;ACT	V;IND;PRS;FIN
upaya	forsøk	upaya	forsøk	N;SG	N;INDF;NEUT;SG
upaya	forsøk	upaya	forsøk	N;SG	N;INDF;NEUT;SG
upaya	innsats	upaya	innsats	N;SG	N;INDF;MASC;SG
upaya	anstrengelse	upaya	anstrengelse	N;SG	N;INDF;MASC;SG
upaya	innsats	upaya	innsats	N;SG	N;INDF;MASC;SG
upaya	anstrengelser	upaya	anstrengelse	N;SG	N;INDF;NEUT;SG
pembuatan	skapelsen	penbuatan	skapelse	N;SG	N;DEF;MASC;SG
pembuatan	oppretting	penbuatan	oppretting	N;SG	N;INDF;FEM;SG
pembuatan	skapning	penbuatan	skapning	N;SG	N;INDF;MASC;SG
pembuatan	skaperverk	penbuatan	skaperverk	N;SG	N;INDF;NEUT;SG
pembuatan	skapelse	penbuatan	skapelse	N;SG	N;INDF;MASC;SG
pembuatan	opprettelse	penbuatan	opprettelse	N;SG	N;INDF;MASC;SG
ajaran	lære	ajaran	lære	N;SG	N;INDF;FEM;SG
ajaran	doktrinen	ajaran	doktrin	N;SG	N;DEF;MASC;SG
uskup	biskop	uskup	biskop	N;SG	N;INDF;MASC;SG
uskup	bishop	uskup	bishop	N;SG	N;INDF;MASC;SG
uskup	biskoper	uskup	biskoper	N;SG	N;INDF;MASC;SG
harga	pris	harga	pris	N;SG	N;INDF;MASC;SG
harga	prissetting	harga	prissetting	N;SG	N;INDF;FEM;SG
