abhazya	abkhazie	abhazya	abkhazie	N;NOM;SG;3	N;FEM;SG
iğne	injection	iğne	injection	N;NOM;SG;3	N;FEM;SG
iğne	piqûre	iğne	piqûre	N;NOM;SG;3	N;FEM;SG
iğne	aiguille	iğne	aiguille	N;NOM;SG;3	N;FEM;SG
iğne	broche	iğne	broche	N;NOM;SG;3	N;FEM;SG
iğne	épingle	iğne	épingle	N;NOM;SG;3	N;FEM;SG
iğne	pin	iğne	pin	N;NOM;SG;3	N;MASC;SG
eşsiz	irremplaçables	eşsiz	irremplaçable	ADJ	ADJ;MASC;PL
eşsiz	irremplaçable	eşsiz	irremplaçable	ADJ	ADJ;MASC;SG
eşsiz	uniques	eşsiz	unique	ADJ	ADJ;MASC;PL
eşsiz	unique	eşsiz	unique	ADJ	ADJ;MASC;SG
katılımcılar	participants	katılımcı	participant	N;NOM;PL;3	N;MASC;PL
katılımcılar	participants	katılımcı	participant	N;NOM;PL;3	N;MASC;PL
katılımcılar	exposants	katılımcı	exposant	N;NOM;PL;3	N;MASC;PL
ameliyat	chirurgie	ameliyat	chirurgie	N;NOM;SG;3	N;FEM;SG
ameliyat	fonctionnement	ameliyat	fonctionnement	N;NOM;SG;3	N;MASC;SG
ameliyat	opération	ameliyat	opération	N;NOM;SG;3	N;FEM;SG
kaplar	ustensiles	kap	ustensile	N;NOM;PL;3	N;MASC;PL
kaplar	récipients	kap	récipient	N;NOM;PL;3	N;MASC;PL
kaplar	conteneurs	kap	conteneur	N;NOM;PL;3	N;MASC;PL
kaplar	containers	kap	container	N;NOM;PL;3	N;MASC;PL
harfler	lettres	harf	lettre	N;NOM;PL;3	N;FEM;PL
tarafsızlık	neutralité	tarafsızlık	neutralité	N;NOM;SG;3	N;FEM;SG
motorları	moteurs	motor	moteur	N;ACC;PL;3	N;MASC;PL
bahçeleri	jardins	bahçe	jardin	N;ACC;PL;3	N;MASC;PL
xxx	xxx	xxx	xxx		
sınav	examen	sınav	examen	N;NOM;SG;3	N;MASC;SG
sınav	questionnaire	sınav	questionnaire	N;NOM;SG;3	N;MASC;SG
sınav	quiz	sınav	quiz	N;NOM;SG;3	N;MASC;SG
sınav	examen	sınav	examen	N;NOM;SG;3	N;MASC;SG
sınav	essai	sınav	essai	N;NOM;SG;3	N;MASC;SG
sınav	test	sınav	test	N;NOM;SG;3	N;MASC;SG
sınav	épreuve	sınav	épreuve	N;NOM;SG;3	N;FEM;SG
evcil	pet	evcil	pet	N;NOM;SG;3	N;MASC;SG
evcil	animal	evcil	animal	N;NOM;SG;3	N;MASC;SG
vergisi	taxe	vergi	taxe	N;NOM;SG;3	N;FEM;SG
vergisi	fiscalité	vergi	fiscalité	N;NOM;SG;3	N;FEM;SG
vergisi	impôt	vergi	impôt	N;NOM;SG;3	N;MASC;SG
arayan	appelant	ara	appeler	V;PFV;IND;POS;PRS;V.PTCP	V;PRS;V.PTCP
lahana	chou	lahana	chou	N;NOM;SG;3	N;MASC;SG
lahana	chou	lahana	chou	N;NOM;SG;3	N;MASC;SG
lahana	kale	lahana	kale	N;NOM;SG;3	N;MASC;SG
çiçekler	fleurs	çiçek	fleur	N;NOM;PL;3	N;FEM;PL
dalları	branches	dal	branche	N;NOM;PL;3	N;FEM;PL
dalları	succursales	dal	succursal	N;NOM;PL;3	N;FEM;PL
kızılötesi	infrarouge	kızılöte	infrarouge	N;NOM;SG;3	N;MASC;SG
momentum	élan	momentum	élan	N;NOM;SG;3	N;MASC;SG
nereye	où	nere	où	PRO;DAT;SG;3	PRO
inanılmaz	amazing	inan	amazing	V;IPFV;IND;NEG;V.PTCP;PASS	V
mürettebat	équipage	mürettebat	équipage	N;NOM;SG;3	N;MASC;SG
organları	organes	organ	organe	N;NOM;PL;3	N;MASC;PL
doğumu	naissance	doğum	naissance	N;ACC;SG;3	N;FEM;SG
galiçya	galice	galiçya	galice	N;NOM;SG;3	N;FEM;SG
notları	remarques	not	remarque	N;ACC;PL;3	N;FEM;PL
notları	notes	not	note	N;ACC;PL;3	N;FEM;PL
notları	grades	not	grade	N;ACC;PL;3	N;MASC;PL
kavramları	notions	kavram	notion	N;ACC;PL;3	N;FEM;PL
kavramları	concepts	kavram	concept	N;ACC;PL;3	N;MASC;PL
çözmek	résoudre	çöz	résoudre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çözmek	résoudre	çöz	résoudre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çözmek	résout	çöz	résoudre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
helikopter	hélico	helikopter	hélico	N;NOM;SG;3	N;MASC;SG
helikopter	hélicoptère	helikopter	hélicoptère	N;NOM;SG;3	N;MASC;SG
helikopter	hélico	helikopter	hélico	N;NOM;SG;3	N;MASC;SG
helikopter	hélicoptère	helikopter	hélicoptère	N;NOM;SG;3	N;MASC;SG
kılavuzu	guide	kılavuz	guide	N;ACC;SG;3	N;MASC;SG
yetenekleri	aptitudes	yetenek	aptitude	N;NOM;PL;3	N;FEM;PL
yetenekleri	talents	yetenek	talent	N;NOM;PL;3	N;MASC;PL
dinlenme	repose	dinlen	reposer	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR;PASS	V;IND;SG;3;PRS;FIN
eğlenceli	marrant	eğlenceli	marrant	ADJ	ADJ;MASC;SG
eğlenceli	amusant	eğlenceli	amusant	ADJ	ADJ;MASC;SG
boyutları	dimensions	boyut	dimension	N;ACC;PL;3	N;FEM;PL
deneyler	expériences	deney	expérience	N;NOM;PL;3	N;FEM;PL
deneyler	expérimentations	deney	expérimentation	N;NOM;PL;3	N;FEM;PL
kıyıları	rivages	kıyı	rivage	N;ACC;PL;3	N;MASC;PL
kıyıları	rives	kıyı	rive	N;ACC;PL;3	N;FEM;PL
kıyıları	côtes	kıyı	côte	N;ACC;PL;3	N;FEM;PL
alüminyum	aluminium	alüm	aluminium	N;NOM;SG;3	N;MASC;SG
alüminyum	aluminium	alüm	aluminium	N;NOM;SG;3	N;MASC;SG
kodları	codes	kod	code	N;ACC;PL;3	N;MASC;PL
lehçesi	dialecte	lehçe	dialecte	N;NOM;SG;3	N;MASC;SG
hatalar	fautes	hata	faute	N;NOM;PL;3	N;FEM;PL
hatalar	erreurs	hata	erreur	N;NOM;PL;3	N;FEM;PL
hatalar	failles	hata	faille	N;NOM;PL;3	N;FEM;PL
hatalar	fautes	hata	faute	N;NOM;PL;3	N;FEM;PL
hatalar	défauts	hata	défaut	N;NOM;PL;3	N;MASC;PL
hatalar	fautes	hata	faute	N;NOM;PL;3	N;FEM;PL
hatalar	erreurs	hata	erreur	N;NOM;PL;3	N;FEM;PL
hatalar	insectes	hata	insecte	N;NOM;PL;3	N;MASC;PL
hatalar	bugs	hata	bug	N;NOM;PL;3	N;MASC;PL
hatalar	bogues	hata	bogue	N;NOM;PL;3	N;MASC;PL
atanmış	attribué	atan	attribuer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atanmış	assignée	atan	assigné	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
atanmış	affecté	atan	affecter	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atanmış	assigné	atan	assigner	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atanmış	désigné	atan	désigner	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atanmış	nommé	atan	nommer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
diamond	losange	diamond	losange	N;NOM;SG;3	N;MASC;SG
diamond	diamant	diamond	diamant	N;NOM;SG;3	N;MASC;SG
tanımlanmış	définie	tanımla	définir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
tanımlanmış	défini	tanımla	définir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
tanımlanmış	identifiée	tanımla	identifier	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
tanımlanmış	identifié	tanımla	identifier	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
bankacılık	banque	bankacılık	banque	N;NOM;SG;3	N;FEM;SG
kaçmak	fuir	kaç	fuir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kaçmak	fuis	kaç	fuir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;2;PRS;FIN
kaçmak	échapper	kaç	échapper	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
öyküler	contes	öykü	conte	N;NOM;PL;3	N;MASC;PL
öyküler	récits	öykü	récit	N;NOM;PL;3	N;MASC;PL
öyküler	histoires	öykü	histoire	N;NOM;PL;3	N;FEM;PL
bitkileri	plantes	bitki	plante	N;ACC;PL;3	N;FEM;PL
kampanya	campagne	kampanya	campagne	N;NOM;SG;3	N;FEM;SG
metallica	metallica	metallica	metallica	N;NOM;SG;3	N;MASC;SG
eylemleri	actions	eylem	action	N;ACC;PL;3	N;FEM;PL
tanrılar	dieux	tanrı	dieu	N;NOM;PL;3	N;MASC;PL
müfettişliği	inspection	müfettişlik	inspection	N;NOM;SG;3	N;FEM;SG
gelişmekte	développer	geliş	développer	V;PROG;IND;SG;3;POS;FORM;PRS	V;NFIN
yansıtan	réfléchissant	yansı	réfléchir	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;PRS;V.PTCP
yansıtan	refléter	yansı	refléter	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;NFIN
yansıtan	reflétant	yansı	refléter	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;PRS;V.PTCP
azaltmak	réduire	azal	réduire	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
satıldı	vendue	sat	vendre	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
satıldı	vendu	sat	vendre	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atölyesi	atelier	atölye	atelier	N;NOM;SG;3	N;MASC;SG
üstte	haut	üst	haut	ADJ;ESS;SG;3	ADJ;MASC;SG
oynamak	jouer	oyna	jouer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
oynamak	jouant	oyna	jouer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
ekledi	ajouté	ekle	ajouter	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
ekledi	ajoutée	ekle	ajouter	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
rolleri	rôles	rol	rôle	N;ACC;PL;3	N;MASC;PL
kaydedildi	enregistrée	kaydet	enregistrer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
kaydedildi	enregistré	kaydet	enregistrer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
kaydedildi	enregistré	kaydet	enregistrer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
kaydedildi	enregistrée	kaydet	enregistrer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
kaydedildi	sauvé	kaydet	sauver	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
kaydedildi	sauvegardé	kaydet	sauvegarder	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
kalanlar	restes	kalan	reste	N;NOM;PL;3	N;MASC;PL
kromozom	chromosome	kromozom	chromosome	N;NOM;SG;3	N;MASC;SG
sertifika	attestation	sertifika	attestation	N;NOM;SG;3	N;FEM;SG
sertifika	certificat	sertifika	certificat	N;NOM;SG;3	N;MASC;SG
sertifika	accréditation	sertifika	accréditation	N;NOM;SG;3	N;FEM;SG
sertifika	certification	sertifika	certification	N;NOM;SG;3	N;FEM;SG
dağıtımı	répartition	dağıt	répartition	N;NOM;SG;3	N;FEM;SG
dağıtımı	distribution	dağıt	distribution	N;NOM;SG;3	N;FEM;SG
illeri	provinces	il	province	N;ACC;PL;3	N;FEM;PL
halter	haltérophilie	halter	haltérophilie	N;NOM;SG;3	N;FEM;SG
sözcükler	mots	sözcük	mot	N;NOM;PL;3	N;MASC;PL
kayıplar	pertes	kayıp	perte	N;NOM;PL;3	N;FEM;PL
kayıplar	pertes	kayıp	perte	N;NOM;PL;3	N;FEM;PL
kayıplar	victimes	kayıp	victime	N;NOM;PL;3	N;FEM;PL
hiçbiri	aucun	hiçbiri	aucun	PRO;NOM;SG;3	PRO;MASC;SG
wehrmacht	wehrmacht	wehrmacht	wehrmacht	N;NOM;SG;3	N;FEM;SG
önemsiz	insignifiants	önemsiz	insignifiant	ADJ	ADJ;MASC;PL
önemsiz	insignifiant	önemsiz	insignifiant	ADJ	ADJ;MASC;SG
önemsiz	insignifiante	önemsiz	insignifiant	ADJ	ADJ;FEM;SG
koy	mettre	koy	mettre	V;PFV;IMP;SG;2;POS;PRS	V;NFIN
saltanatı	règne	saltanat	règne	N;NOM;SG;3	N;MASC;SG
kapıları	portails	kapı	portail	N;ACC;PL;3	N;MASC;PL
kapıları	vannes	kapı	vanne	N;ACC;PL;3	N;MASC;PL
kapıları	portes	kapı	porte	N;ACC;PL;3	N;FEM;PL
kapıları	portes	kapı	porte	N;ACC;PL;3	N;FEM;PL
diskografisi	discographie	diskografi	discographie	N;NOM;SG;3	N;FEM;SG
keşfedildi	découvert	keşfet	découvrir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
mississippi	mississippi	mississippi	mississippi	N;NOM;SG;3	N;MASC;SG
mağarası	caverne	mağara	caverne	N;NOM;SG;3	N;FEM;SG
mağarası	grotte	mağara	grotte	N;NOM;SG;3	N;FEM;SG
mağarası	cave	mağara	cave	N;NOM;SG;3	N;FEM;SG
nesneler	objets	nesne	objet	N;NOM;PL;3	N;MASC;PL
rahatsızlık	perturbation	rahatsızlık	perturbation	N;NOM;SG;3	N;FEM;SG
rahatsızlık	dérangement	rahatsızlık	dérangement	N;NOM;SG;3	N;MASC;SG
rahatsızlık	désagrément	rahatsızlık	désagrément	N;NOM;SG;3	N;MASC;SG
rahatsızlık	inconvénient	rahatsızlık	inconvénient	N;NOM;SG;3	N;MASC;SG
rahatsızlık	gêne	rahatsızlık	gêne	N;NOM;SG;3	N;FEM;SG
rahatsızlık	malaise	rahatsızlık	malaise	N;NOM;SG;3	N;MASC;SG
rahatsızlık	inconfort	rahatsızlık	inconfort	N;NOM;SG;3	N;MASC;SG
panorama	panorama	panor	panorama	N;NOM;SG;3	N;MASC;SG
adlar	noms	ad	nom	N;NOM;PL;3	N;MASC;PL
bozguna	déroute	bozgun	déroute	N;DAT;SG;3	N;FEM;SG
bmw	bmw	bmw	bmw	N;NOM;SG;3	N;FEM;SG
ayırmak	séparer	ayır	séparer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
basında	presse	bas	presse	N;ESS;SG;3	N;FEM;SG
basında	média	bas	média	N;ESS;SG;3	N;MASC;SG
ayağı	foot	ayak	foot	N;NOM;SG;3	N;MASC;SG
ayağı	pied	ayak	pied	N;NOM;SG;3	N;MASC;SG
sorumluluğu	responsabilité	sorumluluk	responsabilité	N;ACC;SG;3	N;FEM;SG
çaldı	volée	çal	volée	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
çaldı	volé	çal	voler	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
basılmış	frappées	basıl	frapper	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
basılmış	imprimé	basıl	imprimer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
basılmış	imprimée	basıl	imprimer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
basılmış	imprimées	basıl	imprimer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
basılmış	imprimés	basıl	imprimer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
başlıyor	débute	başla	débuter	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
başlıyor	commence	başla	commencer	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
başlıyor	démarrer	başla	démarrer	V;PROG;IND;SG;3;POS;INFM;PRS	V;NFIN
başlıyor	débute	başla	débuter	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
başlıyor	démarre	başla	démarrer	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
başlıyor	commence	başla	commencer	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
potasyum	potasse	potasyum	potasse	N;NOM;SG;3	N;FEM;SG
potasyum	potassium	potasyum	potassium	N;NOM;SG;3	N;MASC;SG
restorasyon	restauration	restorasyon	restauration	N;NOM;SG;3	N;FEM;SG
kentler	villes	kent	ville	N;NOM;PL;3	N;FEM;PL
varisi	héritier	vari	héritier	N;NOM;SG;3	N;MASC;SG
varisi	héritière	vari	héritier	N;NOM;SG;3	N;FEM;SG
volkswagen	volkswagen	volkswagen	volkswagen	N;NOM;SG;3	N;MASC;SG
maymun	macaque	maymun	macaque	N;NOM;SG;3	N;MASC;SG
maymun	singe	maymun	singe	N;NOM;SG;3	N;MASC;SG
maymun	singe	maymun	singe	N;NOM;SG;3	N;MASC;SG
kabuğu	coquillage	kabuk	coquillage	N;NOM;SG;3	N;MASC;SG
kabuğu	coquille	kabuk	coquille	N;NOM;SG;3	N;FEM;SG
kabuğu	shell	kabuk	shell	N;NOM;SG;3	N;MASC;SG
toplandı	collecté	topla	collecter	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
toplandı	recueilli	topla	recueillir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
toplandı	assemblé	topla	assembler	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
oyuncak	toy	oyuncak	toy	N;NOM;SG;3	N;MASC;SG
oyuncak	jouet	oyuncak	jouet	N;NOM;SG;3	N;MASC;SG
oyuncak	jouet	oyuncak	jouet	N;NOM;SG;3	N;MASC;SG
köfte	boulette	köft	boulette	N;NOM;SG;3	N;FEM;SG
problemler	problèmes	problem	problème	N;NOM;PL;3	N;MASC;PL
üstünlüğü	primauté	üstünlük	primauté	N;ACC;SG;3	N;FEM;SG
üstünlüğü	suprématie	üstünlük	suprématie	N;ACC;SG;3	N;FEM;SG
anlamları	significations	anlam	signification	N;ACC;PL;3	N;FEM;PL
açılışı	vernissage	açılış	vernissage	N;NOM;SG;3	N;MASC;SG
açılışı	ouverture	açılış	ouverture	N;NOM;SG;3	N;FEM;SG
hakimiyet	domination	hakimiyet	domination	N;DAT;SG;3	N;FEM;SG
hakimiyet	domination	hakimiyet	domination	N;DAT;SG;3	N;FEM;SG
hakimiyet	dominance	hakimiyet	dominance	N;DAT;SG;3	N;FEM;SG
hakimiyet	prédominance	hakimiyet	prédominance	N;DAT;SG;3	N;FEM;SG
hakimiyet	dominion	hakimiyet	dominion	N;DAT;SG;3	N;FEM;SG
elçisi	émissaire	elçi	émissaire	N;NOM;SG;3	N;MASC;SG
ilhak	annexion	ilhak	annexion	N;NOM;SG;3	N;FEM;SG
keşfetti	découvert	keşfet	découvrir	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
katsayısı	coefficient	katsayı	coefficient	N;NOM;SG;3	N;MASC;SG
tanı	diagnostic	tan	diagnostic	N;NOM;SG;3	N;MASC;SG
tanı	diagnostic	tan	diagnostic	N;NOM;SG;3	N;MASC;SG
bangladeş	bangladesh	bangladeş	bangladesh	N;NOM;SG;3	N;MASC;SG
arabası	chariot	araba	chariot	N;NOM;SG;3	N;MASC;SG
arabası	panier	araba	panier	N;NOM;SG;3	N;MASC;SG
arabası	charrette	araba	charrette	N;NOM;SG;3	N;FEM;SG
büyüklük	ampleur	büyüklük	ampleur	N;NOM;SG;3	N;FEM;SG
büyüklük	magnitude	büyüklük	magnitude	N;NOM;SG;3	N;FEM;SG
büyüklük	grandeur	büyüklük	grandeur	N;NOM;SG;3	N;FEM;SG
büyüklük	grandeur	büyüklük	grandeur	N;NOM;SG;3	N;FEM;SG
büyüklük	grandeur	büyüklük	grandeur	N;NOM;SG;3	N;FEM;SG
büyüklük	taille	büyüklük	taille	N;NOM;SG;3	N;FEM;SG
büyüklük	pointure	büyüklük	pointure	N;NOM;SG;3	N;FEM;SG
kategorileri	catégories	kategori	catégorie	N;ACC;PL;3	N;FEM;PL
bulgular	constatations	bulgu	constatation	N;NOM;PL;3	N;FEM;PL
bulgular	conclusions	bulgu	conclusion	N;NOM;PL;3	N;FEM;PL
ormanlar	jungles	orman	jungle	N;NOM;PL;3	N;FEM;PL
ormanlar	forêts	orman	forêt	N;NOM;PL;3	N;FEM;PL
belediyeler	communes	belediye	commune	N;NOM;PL;3	N;FEM;PL
belediyeler	municipalités	belediye	municipalité	N;NOM;PL;3	N;FEM;PL
yaratıcısı	créatrice	yaratıcı	créateur	N;NOM;SG;3	N;FEM;SG
yaratıcısı	créateur	yaratıcı	créateur	N;NOM;SG;3	N;MASC;SG
arşivlenmiş	archivées	arşivle	archiver	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
arşivlenmiş	archivé	arşivle	archiver	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
arşivlenmiş	archivés	arşivle	archiver	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
ayrılık	rupture	ayrılık	rupture	N;NOM;SG;3	N;FEM;SG
ayrılık	séparation	ayrılık	séparation	N;NOM;SG;3	N;FEM;SG
aletleri	instruments	alet	instrument	N;ACC;PL;3	N;MASC;PL
istekleri	demandes	istek	demande	N;ACC;PL;3	N;FEM;PL
istekleri	requêtes	istek	requête	N;ACC;PL;3	N;FEM;PL
kabileler	tribus	kabile	tribu	N;NOM;PL;3	N;FEM;PL
cümleler	phrases	cümle	phrase	N;NOM;PL;3	N;FEM;PL
cümleler	expressions	cümle	expression	N;NOM;PL;3	N;FEM;PL
cümleler	phrases	cümle	phrase	N;NOM;PL;3	N;FEM;PL
uçaklar	aéronefs	uçak	aéronef	N;NOM;PL;3	N;MASC;PL
uçaklar	avions	uçak	avion	N;NOM;PL;3	N;MASC;PL
uçaklar	avions	uçak	avion	N;NOM;PL;3	N;MASC;PL
uçaklar	avions	uçak	avion	N;NOM;PL;3	N;MASC;PL
atılmış	jeté	at	jeter	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atılmış	jeté	at	jeter	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atılmış	largué	at	larguer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atılmış	jeté	at	jeter	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atılmış	larguée	at	larguer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
atılmış	plaqué	at	plaqué	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atılmış	renvoyé	at	renvoyer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atılmış	expulsé	at	expulser	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
özgürlükler	libertés	özgürlük	liberté	N;NOM;PL;3	N;FEM;PL
odaları	salles	oda	salle	N;ACC;PL;3	N;FEM;PL
odaları	chambres	oda	chambre	N;ACC;PL;3	N;FEM;PL
komşuları	voisines	komşu	voisin	ADJ;NOM;PL;3	ADJ;FEM;PL
komşuları	voisines	komşu	voisin	ADJ;NOM;PL;3	ADJ;FEM;PL
gezgin	voyageur	gezgin	voyageur	N;NOM;SG;3	N;MASC;SG
gezgin	voyageur	gezgin	voyageur	N;NOM;SG;3	N;MASC;SG
gezgin	vagabond	gezgin	vagabond	N;NOM;SG;3	N;MASC;SG
adayları	candidats	aday	candidat	N;NOM;PL;3	N;MASC;PL
bilgisayarlar	ordinateurs	bilgisayar	ordinateur	N;NOM;PL;3	N;MASC;PL
faktörler	facteurs	faktör	facteur	N;NOM;PL;3	N;MASC;PL
sınırlar	limites	sınır	limite	N;NOM;PL;3	N;FEM;PL
sınırlar	frontières	sınır	frontière	N;NOM;PL;3	N;FEM;PL
sınırlar	limites	sınır	limite	N;NOM;PL;3	N;FEM;PL
sınırlar	bordures	sınır	bordure	N;NOM;PL;3	N;FEM;PL
sınırlar	frontières	sınır	frontière	N;NOM;PL;3	N;FEM;PL
ifadeleri	déclarations	ifade	déclaration	N;ACC;PL;3	N;FEM;PL
kolonisi	colonie	koloni	colonie	N;ACC;SG;3	N;FEM;SG
yıldönümü	anniversaire	yıldönüm	anniversaire	N;ACC;SG;3	N;MASC;SG
sınıflar	classes	sınıf	classe	N;NOM;PL;3	N;FEM;PL
girişimleri	initiatives	girişim	initiative	N;ACC;PL;3	N;FEM;PL
girişimleri	tentatives	girişim	tentative	N;ACC;PL;3	N;FEM;PL
buldum	trouvée	bul	trouver	V;PFV;IND;SG;1;POS;PST	V;FEM;SG;PST;V.PTCP
buldum	trouvé	bul	trouver	V;PFV;IND;SG;1;POS;PST	V;MASC;SG;PST;V.PTCP
buldum	retrouvé	bul	retrouver	V;PFV;IND;SG;1;POS;PST	V;MASC;SG;PST;V.PTCP
dalgalar	ondulations	dalga	ondulation	N;NOM;PL;3	N;FEM;PL
dalgalar	ondes	dalga	onde	N;NOM;PL;3	N;FEM;PL
dalgalar	vagues	dalga	vague	N;NOM;PL;3	N;FEM;PL
tohum	graine	tohum	graine	N;NOM;SG;3	N;FEM;SG
tohum	semence	tohum	semence	N;NOM;SG;3	N;FEM;SG
mutluluk	bonheur	mutluluk	bonheur	N;NOM;SG;3	N;MASC;SG
molekül	molécule	molekül	molécule	N;NOM;SG;3	N;FEM;SG
madencilik	minier	madencilik	minier	N;NOM;SG;3	N;MASC;SG
madencilik	mineur	madencilik	mineur	N;NOM;SG;3	N;MASC;SG
yayıldı	répandre	yay	répandre	V;PFV;IND;SG;3;POS;PST;PASS	V;NFIN
sakatlık	préjudice	sakatlık	préjudice	N;NOM;SG;3	N;MASC;SG
sakatlık	blessure	sakatlık	blessure	N;NOM;SG;3	N;FEM;SG
sakatlık	lésion	sakatlık	lésion	N;NOM;SG;3	N;FEM;SG
sakatlık	handicap	sakatlık	handicap	N;NOM;SG;3	N;MASC;SG
sakatlık	déficience	sakatlık	déficience	N;NOM;SG;3	N;FEM;SG
sakatlık	incapacité	sakatlık	incapacité	N;NOM;SG;3	N;FEM;SG
sakatlık	invalidité	sakatlık	invalidité	N;NOM;SG;3	N;FEM;SG
sakatlık	infirmité	sakatlık	infirmité	N;NOM;SG;3	N;FEM;SG
çekmiş	rétréci	çek	rétrécire	V;PFV;NFH;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
yayılması	répandre	yay	répandre	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
