まで	tot	まで	tot	ADP	ADP
職業	beroep	職業	beroep	N	N;NEUT;SG
職業	beroepen	職業	beroepen	N	N;PL
職業	bezigheid	職業	bezigheid	N	N;MASC+FEM;SG
職業	beroep	職業	beroep	N	N;NEUT;SG
職業	bezetting	職業	bezetting	N	N;MASC+FEM;SG
製品	product	製品	product	N	N;NEUT;SG
製品	produkt	製品	produkken	N	N;NEUT;SG
製品	producten	製品	product	N	N;PL
製品	produkten	製品	product	N	N;PL
速度	snelheid	速度	snelheid	N	N;MASC+FEM;SG
速度	speed	速度	spijden	N	N;MASC+FEM;SG
速度	toerental	速度	toerental	N	N;NEUT;SG
電子	elektron	電子	elektron	N	N;NEUT;SG
電子	elektronen	電子	elektroon	N	N;PL
徒歩	wandeling	徒歩	wandeling	N	N;MASC+FEM;SG
徒歩	walk	徒歩	walk	N	N;MASC+FEM;SG
アイドル	idool	アイドル	idool	N	N;MASC+FEM;SG
更新	updaten	更新	updaat	V	V;NFIN
更新	bijwerken	更新	bijwerken	V	V;NFIN
更新	verversen	更新	verversen	V	V;NFIN
更新	vernieuwen	更新	vernieuwen	V	V;NFIN
配信	uitgezonden	配信	uitzenden	V	V;V.PTCP
配信	uitzenden	配信	uitzenden	V	V;NFIN
仕事	job	仕事	job	N	N;MASC+FEM;SG
仕事	baan	仕事	baan	N	N;MASC+FEM;SG
仕事	werk	仕事	werk	N	N;NEUT;SG
仕事	arbeid	仕事	arbeid	N	N;MASC+FEM;SG
連盟	confederatie	連盟	confederatie	N	N;MASC+FEM;SG
連盟	bondsstaat	連盟	bondsstaat	N	N;MASC+FEM;SG
政策	beleid	政策	beleid	N	N;NEUT;SG
政治家	politici	政治家	politicus	N	N;PL
政治家	politica	政治家	politica	N	N;MASC+FEM;SG
政治家	politicus	政治家	politicus	N	N;MASC+FEM;SG
メディア	media	メディア	media	N	N;PL
メディア	medium	メディア	medium	N	N;NEUT;SG
図書館	bibliotheken	図書館	bibliotheek	N	N;PL
図書館	bibliotheek	図書館	bibliotheek	N	N;MASC+FEM;SG
艦隊	vloot	艦隊	vloot	N	N;MASC+FEM;SG
艦隊	wagenpark	艦隊	wagenpark	N	N;NEUT;SG
艦隊	vloten	艦隊	vloot	N	N;PL
強い	sterk	強い	sterk	ADJ	ADJ
強い	sterke	強い	sterk	ADJ	ADJ
バージョン	versie	バージョン	versie	N	N;MASC+FEM;SG
バージョン	versies	バージョン	versiezen	N	N;PL
ポイント	punten	ポイント	punt	N	N;PL
ポイント	punt	ポイント	punt	N	N;NEUT;SG
ポイント	point	ポイント	point	N	N;MASC+FEM;SG
温泉	onsen	温泉	ons	N	N;MASC+FEM;SG
旅客	passagier	旅客	passagier	N	N;MASC+FEM;SG
旅客	reiziger	旅客	reiziger	N	N;MASC+FEM;SG
方針	beleid	方針	beleid	N	N;NEUT;SG
方針	beleid	方針	beleid	N	N;NEUT;SG
執筆	schrijven	執筆	schrijven	V	V;NFIN
タイム	tijd	タイム	tijd	N	N;MASC+FEM;SG
基準	normen	基準	norm	N	N;PL
基準	standaarden	基準	standaard	N	N;PL
基準	standaards	基準	standaard	N	N;PL
基準	norm	基準	norm	N	N;MASC+FEM;SG
基準	criteria	基準	criterium	N	N;PL
化学	scheikunde	化学	scheikunde	N	N;MASC+FEM;SG
化学	chemie	化学	chemie	N	N;MASC+FEM;SG
接続	verbinden	接続	verbinden	V	V;NFIN
接続	verbind	接続	verbind	V	V;SG;PRS;FIN
接続	verbinden	接続	verbinden	V	V;NFIN
勝ち	win	勝つ	winnen	V	V;SG;PRS;FIN
勝ち	winnen	勝つ	winnen	V	V;NFIN
メーカー	maker	メーカー	maker	N	N;MASC+FEM;SG
メーカー	producent	メーカー	producent	N	N;MASC+FEM;SG
メーカー	fabrikant	メーカー	fabrikant	N	N;MASC+FEM;SG
障害	invaliditeit	障害	invaliditeit	N	N;MASC+FEM;SG
障害	handicap	障害	handicap	N	N;NEUT;SG
障害	handicaps	障害	handicap	N	N;PL
障害	arbeidsongeschiktheid	障害	arbeidsongeschiktheid	N	N;MASC+FEM;SG
仕様	specificaties	仕様	specificatie	N	N;PL
仕様	specificatie	仕様	specificatie	N	N;MASC+FEM;SG
仕様	specificaties	仕様	specificatie	N	N;PL
仕様	specificaties	仕様	specificatie	N	N;PL
将軍	generaal	将軍	generaal	N	N;MASC+FEM;SG
ビデオ	filmpje	ビデオ	filmp	N	N;NEUT;SG
ビデオ	video	ビデオ	video	N	N;MASC+FEM;SG
分割	splitsen	分割	splitsen	V	V;NFIN
分割	splitsen	分割	splitsen	V	V;NFIN
商業	handel	商業	handel	N	N;MASC+FEM;SG
殺人	moordzaken	殺人	moordzaak	N	N;PL
殺人	doodslag	殺人	doodslag	N	N;MASC+FEM;SG
殺人	moord	殺人	moord	N	N;MASC+FEM;SG
殺人	moord	殺人	moord	N	N;MASC+FEM;SG
スタイル	styles	スタイル	style	N	N;NEUT;SG
スタイル	stijlen	スタイル	stijl	N	N;PL
スタイル	stijl	スタイル	stijl	N	N;MASC+FEM;SG
リング	ring	リング	ring	N	N;MASC+FEM;SG
リング	rings	リング	rings	N	N;MASC+FEM;SG
リング	ringen	リング	ring	N	N;PL
報告	rapporteren	報告	rapporteren	V	V;NFIN
報告	rapporteren	報告	rapporteren	V	V;NFIN
マーク	merkteken	マーク	merkteken	N	N;NEUT;SG
マーク	markeer	マーク	markeren	N	N;MASC+FEM;SG
マーク	mark	マーク	mark	N	N;MASC+FEM;SG
宣言	uitroepen	宣言	uitroepen	V	V;NFIN
宣言	verklaar	宣言	verklaar	V	V;SG;PRS;FIN
宣言	verklaren	宣言	verklaren	V	V;NFIN
キング	konings	キング	koning	N	N;SG
キング	king	キング	kingen	N	N;MASC+FEM;SG
キング	koning	キング	koning	N	N;MASC+FEM;SG
拡大	vergroten	拡大	vergroten	V	V;NFIN
拡大	vergroot	拡大	vergroten	V	V;V.PTCP
拡大	uitbreiden	拡大	uitbreiden	V	V;NFIN
ベル	belle	ベル	bellen	N	N;MASC+FEM;SG
ベル	bell	ベル	bell	N	N;MASC+FEM;SG
提出	indienen	提出	indienen	V	V;NFIN
フォン	fong	フォン	fingen	N	N;MASC+FEM;SG
フォン	fon	フォン	fon	N	N;MASC+FEM;SG
支持	ondersteunen	支持	ondersteunen	V	V;NFIN
地震	aardbeving	地震	aardbeving	N	N;MASC+FEM;SG
地震	aardbevingen	地震	aardbeving	N	N;PL
博物館	musea	博物館	museum	N	N;PL
博物館	museum	博物館	museum	N	N;NEUT;SG
週間	week	週間	week	N	N;MASC+FEM;SG
週間	weekje	週間	weekje	N	N;NEUT;SG
週間	weeks	週間	weeks	N	N;MASC+FEM;SG
週間	weken	週間	week	N	N;PL
週間	weekoverzicht	週間	weekoverzicht	N	N;NEUT;SG
機構	mechanisme	機構	mechanisme	N	N;NEUT;SG
定義	definiëren	定義	definiër	V	V;NFIN
定義	definieer	定義	definieer	V	V;SG;PRS;FIN
定義	definiëren	定義	definiër	V	V;NFIN
天皇	keizer	天皇	keizer	N	N;MASC+FEM;SG
日本人	japanners	日本人	japanner	N	N;PL
学部	faculteiten	学部	faculteit	N	N;PL
学部	faculteit	学部	faculteit	N	N;MASC+FEM;SG
投手	werper	投手	werper	N	N;MASC+FEM;SG
投手	pitcher	投手	pitcher	N	N;MASC+FEM;SG
緯度	breedtegraad	緯度	breedtegraad	N	N;MASC+FEM;SG
性格	personage	性格	personage	N	N;NEUT;SG
性格	karakter	性格	karakter	N	N;NEUT;SG
性格	persoonlijkheid	性格	persoonlijkheid	N	N;MASC+FEM;SG
ユニット	units	ユニット	unit	N	N;PL
ユニット	eenheden	ユニット	eenheid	N	N;PL
ユニット	eenheid	ユニット	eenheid	N	N;MASC+FEM;SG
ユニット	unit	ユニット	unit	N	N;MASC+FEM;SG
ピアノ	piano	ピアノ	piano	N	N;MASC+FEM;SG
良い	lekker	良い	lekker	ADJ	ADJ
良い	goed	良い	goed	ADJ	ADJ
近い	dichterbij	近い	dichtbij	ADJ	ADJ;CMPR
近い	dichter	近い	dichter	ADJ	ADJ;CMPR
レベル	levels	レベル	level	N	N;PL
レベル	niveaus	レベル	niveaus	N	N;PL
レベル	niveau	レベル	niveau	N	N;NEUT;SG
レベル	level	レベル	level	N	N;NEUT;SG
政権	regime	政権	regime	N	N;NEUT;SG
達成	behaald	達成	behalen	V	V;V.PTCP
達成	bereikte	達成	bereiken	V	V;SG;PST;FIN
達成	bereikt	達成	bereiken	V	V;V.PTCP
見る	zien	見る	zien	V	V;NFIN
見る	zie	見る	zien	V	V;SG;PRS;FIN
見る	bekijk	見る	bekijk	V	V;SG;PRS;FIN
見る	bekijken	見る	bekijken	V	V;NFIN
空間	ruimte	空間	ruimte	N	N;MASC+FEM;SG
空間	spatie	空間	spatie	N	N;MASC+FEM;SG
新人	groentjes	新人	groen	N	N;PL
同	identieke	同	identiek	ADJ	ADJ
同	identiek	同	identiek	ADJ	ADJ
ライト	light	ライト	light	N	N;MASC+FEM;SG
ライト	licht	ライト	licht	N	N;NEUT;SG
ライト	wright	ライト	wright	N	N;MASC+FEM;SG
ライト	lichtjes	ライト	licht	N	N;PL
ライト	verlichting	ライト	verlichting	N	N;MASC+FEM;SG
ライト	licht	ライト	licht	N	N;NEUT;SG
ライト	lampen	ライト	lamp	N	N;PL
ヒット	geraakt	ヒット	raken	V	V;V.PTCP
ブルー	blue	ブルー	blue	N	N;MASC+FEM;SG
ガス	gas	ガス	gas	N	N;NEUT;SG
作業	werk	作業	werk	N	N;NEUT;SG
作業	arbeid	作業	arbeid	N	N;MASC+FEM;SG
貨物	cargo	貨物	cargo	N	N;MASC+FEM;SG
貨物	vracht	貨物	vracht	N	N;MASC+FEM;SG
貨物	lading	貨物	lading	N	N;MASC+FEM;SG
貨物	goederen	貨物	goederen	N	N;PL
貨物	vracht	貨物	vracht	N	N;MASC+FEM;SG
貨物	goederenvervoer	貨物	goederenvervoer	N	N;NEUT;SG
貨物	vrachtvervoer	貨物	vrachtvervoer	N	N;NEUT;SG
市場	markt	市場	markt	N	N;MASC+FEM;SG
経度	lengtegraad	経度	lengtegraad	N	N;MASC+FEM;SG
通算	looptijd	通算	looptijd	N	N;MASC+FEM;SG
通算	levensduur	通算	levensduur	N	N;MASC+FEM;SG
サイズ	maten	サイズ	maten	N	N;PL
サイズ	afmetingen	サイズ	afmeting	N	N;PL
サイズ	dimensies	サイズ	dimensie	N	N;PL
サイズ	grootte	サイズ	grootte	N	N;MASC+FEM;SG
サイズ	afmeting	サイズ	afmeting	N	N;MASC+FEM;SG
サイズ	omvang	サイズ	omvang	N	N;MASC+FEM;SG
サイズ	formaat	サイズ	formaat	N	N;NEUT;SG
サイズ	maat	サイズ	maat	N	N;MASC+FEM;SG
翻訳	vertalen	翻訳	vertalen	V	V;NFIN
翻訳	vertalen	翻訳	vertalen	V	V;NFIN
翻訳	vertaal	翻訳	vertaal	V	V;SG;PRS;FIN
翻訳	vertalen	翻訳	vertalen	V	V;NFIN
コード	wetboek	コード	wetboek	N	N;NEUT;SG
コード	code	コード	code	N	N;MASC+FEM;SG
安全	veilig	安全	veilig	ADJ	ADJ
安全	veilige	安全	veilig	ADJ	ADJ
被害	beschadiging	被害	beschadiging	N	N;MASC+FEM;SG
被害	beschadigingen	被害	beschadiging	N	N;PL
被害	schade	被害	schade	N	N;MASC+FEM;SG
商品	goederen	商品	goederen	N	N;PL
商品	producten	商品	product	N	N;PL
商品	produkten	商品	product	N	N;PL
商品	handelswaar	商品	handelswaar	N	N;MASC+FEM;SG
商品	grondstof	商品	grondstof	N	N;MASC+FEM;SG
商品	handelswaar	商品	handelswaar	N	N;MASC+FEM;SG
商品	koopwaar	商品	koopwaar	N	N;MASC+FEM;SG
詳細	details	詳細	detail	N	N;PL
詳細	bijzonderheden	詳細	bijzonderheid	N	N;PL
備考	opmerkingen	備考	opmerking	N	N;PL
備考	toelichting	備考	toelichting	N	N;MASC+FEM;SG
備考	aantekeningen	備考	aantekening	N	N;PL
備考	notities	備考	notitie	N	N;PL
備考	noten	備考	noten	N	N;PL
単位	units	単位	unit	N	N;PL
単位	eenheden	単位	eenheid	N	N;PL
単位	eenheid	単位	eenheid	N	N;MASC+FEM;SG
単位	unit	単位	unit	N	N;MASC+FEM;SG
機械	machine	機械	machine	N	N;MASC+FEM;SG
機械	machines	機械	machine	N	N;PL
機械	machines	機械	machine	N	N;PL
マイ	mai	マイ	mai	N	N;MASC+FEM;SG
マイ	moi	マイ	moi	N	N;MASC+FEM;SG
東北	tohoku	東北	tohoku	N	N;MASC+FEM;SG
出版社	uitgeverij	出版社	uitgeverij	N	N;MASC+FEM;SG
出版社	uitgever	出版社	uitgever	N	N;MASC+FEM;SG
これら	deze	これら	deze	PRO	PRO
革命	revolutie	革命	revolutie	N	N;MASC+FEM;SG
増加	vergroten	増加	vergroten	V	V;NFIN
増加	verhoog	増加	verhoog	V	V;SG;PRS;FIN
増加	verhogen	増加	verhogen	V	V;NFIN
増加	toenemend	増加	toenemen	V	V;V.PTCP
増加	toenemende	増加	toenemen	V	V;V.PTCP
農業	landbouw	農業	landbouw	N	N;MASC+FEM;SG
条約	verdrag	条約	verdrag	N	N;NEUT;SG
土曜	zaterdagen	土曜	zaterdagen	N	N;PL
理論	theorie	理論	theorie	N	N;MASC+FEM;SG
理論	theorieën	理論	theorieën	N	N;PL
成長	groeiende	成長	groeien	V	V;V.PTCP
成長	toenemend	成長	toenemen	V	V;V.PTCP
成長	groeien	成長	groeien	V	V;NFIN
成長	groeiend	成長	groeien	V	V;V.PTCP
海外	overzeese	海外	overzees	N	N;PL
海外	buitenland	海外	buitenland	N	N;NEUT;SG
生物	organisme	生物	organisme	N	N;NEUT;SG
理解	begrijpen	理解	begrijpen	V	V;NFIN
戦士	strijder	戦士	strijder	N	N;MASC+FEM;SG
戦士	krijger	戦士	krijger	N	N;MASC+FEM;SG
戦士	warriors	戦士	warriors	N	N;MASC+FEM;SG
戦士	strijders	戦士	strijder	N	N;PL
戦士	krijgers	戦士	krijger	N	N;PL
ジャンル	genre	ジャンル	genre	N	N;NEUT;SG
ジャンル	genres	ジャンル	genres	N	N;PL
実験	experimenten	実験	experiment	N	N;PL
実験	proefnemingen	実験	proefneming	N	N;PL
実験	experiment	実験	experiment	N	N;NEUT;SG
出力	uitvoer	出力	uitvoer	N	N;MASC+FEM;SG
出力	output	出力	outputten	N	N;MASC+FEM;SG
出力	output	出力	outputten	N	N;MASC+FEM;SG
師団	divisie	師団	divisie	N	N;MASC+FEM;SG
師団	afdeling	師団	afdeling	N	N;MASC+FEM;SG
師団	deling	師団	deling	N	N;MASC+FEM;SG
師団	division	師団	division	N	N;MASC+FEM;SG
主催	gehost	主催	hosten	V	V;V.PTCP
主催	georganiseerd	主催	organiseren	V	V;V.PTCP
統一	eenheid	統一	eenheid	N	N;MASC+FEM;SG
統一	eenwording	統一	eenwording	N	N;MASC+FEM;SG
統一	eenmaking	統一	eenmaking	N	N;MASC+FEM;SG
料理	eten	料理	eten	V	V;NFIN
料理	koken	料理	koken	V	V;NFIN
ブランド	merken	ブランド	merk	N	N;PL
ブランド	brands	ブランド	brand	N	N;PL
ブランド	brand	ブランド	brand	N	N;MASC+FEM;SG
ブランド	merk	ブランド	merk	N	N;NEUT;SG
ブランド	brandmerk	ブランド	brandmerk	N	N;NEUT;SG
首都	kapitaal	首都	kapitaal	N	N;NEUT;SG
首都	hoofdstad	首都	hoofdstad	N	N;MASC+FEM;SG
首都	hoofdletter	首都	hoofdletter	N	N;MASC+FEM;SG
昇格	escaleren	昇格	escaleren	V	V;NFIN
破壊	verwoesten	破壊	verwoesten	V	V;NFIN
破壊	vernietigen	破壊	vernietigen	V	V;NFIN
破壊	vernietig	破壊	vernietig	V	V;SG;PRS;FIN
スタジアム	stadion	スタジアム	stadion	N	N;NEUT;SG
スタジアム	stadium	スタジアム	stadium	N	N;NEUT;SG
停止	stop	停止	stoppen	V	V;SG;PRS;FIN
停止	stoppen	停止	stoppen	V	V;NFIN
土地	grond	土地	grond	N	N;MASC+FEM;SG
土地	land	土地	land	N	N;NEUT;SG
解散	ontbinden	解散	ontbinden	V	V;NFIN
解散	opgeloste	解散	oplossen	V	V;V.PTCP
解散	ontbonden	解散	ontbinden	V	V;V.PTCP
解散	opgelost	解散	oplossen	V	V;V.PTCP
解散	verworpen	解散	verwerpen	V	V;V.PTCP
解散	ontslagen	解散	ontslaan	V	V;V.PTCP
兄弟	broeder	兄弟	broed	N	N;MASC+FEM;SG
兄弟	broer	兄弟	broer	N	N;MASC+FEM;SG
兄弟	broertje	兄弟	broer	N	N;NEUT;SG
兄弟	brothers	兄弟	brother	N	N;PL
兄弟	broeders	兄弟	broeder	N	N;PL
兄弟	broertjes	兄弟	broer	N	N;PL
兄弟	gebroeders	兄弟	gebroeder	N	N;PL
兄弟	broers	兄弟	broer	N	N;PL
戦隊	sentai	戦隊	sentai	N	N;MASC+FEM;SG
戦隊	eskader	戦隊	eskader	N	N;NEUT;SG
戦隊	squadron	戦隊	squadron	N	N;NEUT;SG
メジャー	majoor	メジャー	majoor	N	N;MASC+FEM;SG
メジャー	major	メジャー	major	N	N;MASC+FEM;SG
メジャー	hoofdvak	メジャー	hoofdvak	N	N;NEUT;SG
イメージ	beelden	イメージ	beeld	N	N;PL
イメージ	afbeeldingen	イメージ	afbeelding	N	N;PL
イメージ	imago	イメージ	imago	N	N;NEUT;SG
イメージ	beeld	イメージ	beeld	N	N;NEUT;SG
イメージ	afbeelding	イメージ	afbeelding	N	N;MASC+FEM;SG
軍事	militairen	軍事	militair	N	N;PL
軍事	krijgsmacht	軍事	krijgsmacht	N	N;MASC+FEM;SG
カラー	kleuren	カラー	kleur	N	N;PL
カラー	kleur	カラー	kleur	N	N;MASC+FEM;SG
カラー	kleuren	カラー	kleur	N	N;PL
カラー	kleur	カラー	kleur	N	N;MASC+FEM;SG
カラー	kleuren	カラー	kleur	N	N;PL
チャンネル	kanalen	チャンネル	kanaal	N	N;PL
チャンネル	kanaal	チャンネル	kanaal	N	N;NEUT;SG
西部	west	西部	west	N	N;MASC+FEM;SG
西部	westen	西部	westen	N	N;NEUT;SG
セット	set	セット	set	N	N;MASC+FEM;SG
セット	verzamelingen	セット	verzameling	N	N;PL
セット	sets	セット	set	N	N;PL
動物	dieren	動物	dier	N	N;PL
動物	dier	動物	dier	N	N;NEUT;SG
住民	inwoners	住民	inwoner	N	N;PL
住民	bewoners	住民	bewoner	N	N;PL
住民	inwoner	住民	inwoner	N	N;MASC+FEM;SG
住民	inwoners	住民	inwoner	N	N;PL
住民	bewoners	住民	bewoner	N	N;PL
住民	ingezetenen	住民	inzitten	N	N;PL
資本	kapitaal	資本	kapitaal	N	N;NEUT;SG
資本	hoofdstad	資本	hoofdstad	N	N;MASC+FEM;SG
資本	hoofdletter	資本	hoofdletter	N	N;MASC+FEM;SG
テンプレート	sjablonen	テンプレート	sjabloon	N	N;PL
テンプレート	sjabloon	テンプレート	sjabloon	N	N;NEUT;SG
テンプレート	template	テンプレート	templaat	N	N;MASC+FEM;SG
あなた	jij	あなた	jij	PRO	PRO;NOM;2
あなた	jou	あなた	jou	PRO	PRO;ACC;2
選択	kies	選択	kiezen	V	V;SG;PRS;FIN
選択	kiezen	選択	kiezen	V	V;NFIN
選択	kies	選択	kiezen	V	V;SG;PRS;FIN
選択	selecteren	選択	select	V	V;NFIN
失敗	falen	失敗	falen	V	V;NFIN
失敗	mislukken	失敗	mislukken	V	V;NFIN
失敗	falen	失敗	falen	V	V;NFIN
失敗	mislukken	失敗	mislukken	V	V;NFIN
失敗	gezakt	失敗	zakken	V	V;V.PTCP
失敗	mislukt	失敗	mislukken	V	V;V.PTCP
失敗	mislukte	失敗	mislukken	V	V;SG;PST;FIN
失敗	gefaald	失敗	falen	V	V;V.PTCP
標準	norm	標準	norm	N	N;MASC+FEM;SG
ワン	eén	ワン	eén	N	N;MASC+FEM;SG
購入	kopen	購入	kopen	V	V;NFIN
購入	aanschaffen	購入	aanschaffen	V	V;NFIN
購入	kopen	購入	kopen	V	V;NFIN
ライ	rogge	ライ	roog	N	N;MASC+FEM;SG
ライ	rye	ライ	rye	N	N;MASC+FEM;SG
ライ	rai	ライ	rai	N	N;MASC+FEM;SG
終点	terminus	終点	terminus	N	N;MASC+FEM;SG
タレント	entertainer	タレント	entertainer	N	N;MASC+FEM;SG
タレント	talenten	タレント	talent	N	N;PL
タレント	talent	タレント	talent	N	N;NEUT;SG
タレント	talenten	タレント	talent	N	N;PL
リア	lear	リア	lear	N	N;MASC+FEM;SG
リア	lia	リア	lia	N	N;MASC+FEM;SG
階級	rangen	階級	rangen	N	N;PL
階級	gelederen	階級	gelid	N	N;PL
階級	klasse	階級	klasse	N	N;MASC+FEM;SG
階級	class	階級	class	N	N;MASC+FEM;SG
階級	klas	階級	klas	N	N;MASC+FEM;SG
市長	burgemeester	市長	burgemeester	N	N;MASC+FEM;SG
コーチ	coaches	コーチ	coaches	N	N;PL
コーチ	trainers	コーチ	trainer	N	N;PL
コーチ	trainer	コーチ	trainer	N	N;MASC+FEM;SG
コーチ	coach	コーチ	coach	N	N;MASC+FEM;SG
コーチ	koets	コーチ	koets	N	N;MASC+FEM;SG
建物	gebouwen	建物	gebouw	N	N;PL
ジュニア	junior	ジュニア	junior	N	N;MASC+FEM;SG
候補	kandidaat	候補	kandidaat	N	N;MASC+FEM;SG
朝鮮	corea	朝鮮	corea	N	N;MASC+FEM;SG
自動	automaat	自動	automaat	N	N;MASC+FEM;SG
自動	automaat	自動	automaat	N	N;MASC+FEM;SG
モード	modus	モード	modus	N	N;MASC+FEM;SG
モード	mode	モード	mode	N	N;MASC+FEM;SG
モード	modi	モード	modi	N	N;PL
皇帝	keizer	皇帝	keizer	N	N;MASC+FEM;SG
皇帝	keizers	皇帝	keizer	N	N;PL
認定	gecertificeerde	認定	certificeren	V	V;V.PTCP
認定	gecertificeerd	認定	certificeren	V	V;V.PTCP
認定	gediplomeerd	認定	diplomeren	V	V;V.PTCP
挑戦	uitdagen	挑戦	uitdag	V	V;NFIN
改革	hervormen	改革	hervormen	V	V;NFIN
集団	groep	集団	groep	N	N;MASC+FEM;SG
集団	fractie	集団	fractie	N	N;MASC+FEM;SG
魔法	magie	魔法	magie	N	N;MASC+FEM;SG
魔法	magic	魔法	magic	N	N;MASC+FEM;SG
継続	voortgezet	継続	voortzetten	V	V;V.PTCP
継続	voortzetten	継続	voortzetten	V	V;NFIN
継続	doorgaan	継続	doorgaan	V	V;NFIN
地下鉄	ondergrondse	地下鉄	ondergrondse	N	N;MASC+FEM;SG
地下鉄	underground	地下鉄	undergrounen	N	N;MASC+FEM;SG
地下鉄	metro	地下鉄	metro	N	N;MASC+FEM;SG
地下鉄	metro	地下鉄	metro	N	N;MASC+FEM;SG
ブログ	blog	ブログ	blog	N	N;MASC+FEM;SG
ブログ	weblog	ブログ	weblog	N	N;NEUT;SG
ブログ	blogs	ブログ	blog	N	N;PL
部屋	kamer	部屋	kamer	N	N;MASC+FEM;SG
部屋	kamers	部屋	kamer	N	N;PL
既に	al	既に	al	ADV	ADV
既に	reeds	既に	reeds	ADV	ADV
トラック	track	トラック	track	N	N;MASC+FEM;SG
トラック	spoor	トラック	spoor	N	N;NEUT;SG
トラック	nummers	トラック	nummer	N	N;PL
トラック	tracks	トラック	tracks	N	N;PL
トラック	sporen	トラック	spoor	N	N;PL
トラック	rupsbanden	トラック	rupsband	N	N;PL
トラック	vrachtauto	トラック	vrachtauto	N	N;MASC+FEM;SG
トラック	truck	トラック	truck	N	N;MASC+FEM;SG
トラック	vrachtwagen	トラック	vrachtwagen	N	N;MASC+FEM;SG
トラック	vrachtwagens	トラック	vrachtwagen	N	N;PL
トラック	trucks	トラック	trucks	N	N;PL
美術館	musea	美術館	museum	N	N;PL
美術館	museum	美術館	museum	N	N;NEUT;SG
合計	sum	合計	sum	N	N;MASC+FEM;SG
合計	som	合計	som	N	N;MASC+FEM;SG
合計	bedragen	合計	bedrag	N	N;PL
合計	sommen	合計	sommen	N	N;PL
合計	totalen	合計	totaal	N	N;PL
エンディング	einde	エンディング	einde	N	N;NEUT;SG
エンディング	conclusie	エンディング	conclusie	N	N;MASC+FEM;SG
ユーザー	gebruiker	ユーザー	gebruiker	N	N;MASC+FEM;SG
ユーザー	gebruikers	ユーザー	gebruiker	N	N;PL
父親	vaders	父親	vader	N	N;PL
父親	vader	父親	vader	N	N;MASC+FEM;SG
バック	buck	バック	buck	N	N;MASC+FEM;SG
原因	oorzaak	原因	oorzaak	N	N;MASC+FEM;SG
植物	planten	植物	plant	N	N;PL
植物	plantjes	植物	plant	N	N;PL
植物	plant	植物	plant	N	N;MASC+FEM;SG
ショー	shaw	ショー	shaw	N	N;MASC+FEM;SG
ショー	toon	ショー	toon	N	N;MASC+FEM;SG
ショー	weergeven	ショー	weergeven	N	N;PL
ショー	show	ショー	show	N	N;MASC+FEM;SG
ボーカル	zang	ボーカル	zang	N	N;MASC+FEM;SG
ボーカル	vocal	ボーカル	vocal	N	N;MASC+FEM;SG
コミック	comics	コミック	comics	N	N;MASC+FEM;SG
コミック	strips	コミック	strip	N	N;PL
コミック	stripverhalen	コミック	stripverhaal	N	N;PL
コミック	stripboeken	コミック	stripboek	N	N;PL
コミック	stripverhaal	コミック	stripverhaal	N	N;NEUT;SG
コミック	comic	コミック	comic	N	N;MASC+FEM;SG
コミック	komiek	コミック	komiek	N	N;MASC+FEM;SG
毎週	weekoverzicht	毎週	weekoverzicht	N	N;NEUT;SG
エネルギー	energieën	エネルギー	energieun	N	N;PL
エネルギー	energie	エネルギー	energie	N	N;MASC+FEM;SG
ルール	voorschriften	ルール	voorschrift	N	N;PL
ルール	rules	ルール	rules	N	N;PL
ルール	regels	ルール	regel	N	N;PL
ルール	regel	ルール	regel	N	N;MASC+FEM;SG
未来	toekomst	未来	toekomst	N	N;MASC+FEM;SG
移行	migreren	移行	migreren	V	V;NFIN
移行	migreren	移行	migreren	V	V;NFIN
ユース	jeugd	ユース	jeugd	N	N;MASC+FEM;SG
週刊	weekoverzicht	週刊	weekoverzicht	N	N;NEUT;SG
乗車	instappen	乗車	instappen	V	V;NFIN
まだ	nog	まだ	nog	ADV	ADV
ランキング	rangschikking	ランキング	rangschikking	N	N;MASC+FEM;SG
ランキング	ranglijst	ランキング	ranglijst	N	N;MASC+FEM;SG
ランキング	klassement	ランキング	klassement	N	N;NEUT;SG
ランキング	ranglijst	ランキング	ranglijst	N	N;MASC+FEM;SG
ダイ	dai	ダイ	dai	N	N;MASC+FEM;SG
処理	verwerken	処理	verwerken	V	V;NFIN
年齢	ouderdom	年齢	ouderdom	N	N;MASC+FEM;SG
年齢	leeftijd	年齢	leeftijd	N	N;MASC+FEM;SG
年齢	leeftijden	年齢	leeftijd	N	N;PL
エリア	elia	エリア	elia	N	N;MASC+FEM;SG
エリア	gebied	エリア	gebied	N	N;NEUT;SG
エリア	oppervlakte	エリア	oppervlakte	N	N;MASC+FEM;SG
形態	morfologie	形態	morfologie	N	N;MASC+FEM;SG
形態	formulieren	形態	formulier	N	N;PL
シン	scheenbeen	シン	scheenbeen	N	N;NEUT;SG
シン	shin	シン	shin	N	N;MASC+FEM;SG
シン	zonde	シン	zonde	N	N;MASC+FEM;SG
シン	zonden	シン	zonde	N	N;PL
シン	sin	シン	sin	N	N;MASC+FEM;SG
作曲家	componist	作曲家	componist	N	N;MASC+FEM;SG
精神	geest	精神	geest	N	N;MASC+FEM;SG
精神	spirit	精神	spirit	N	N;MASC+FEM;SG
拠点	steunpunt	拠点	steunpunt	N	N;NEUT;SG
スタート	start	スタート	starten	V	V;SG;PRS;FIN
スタート	starten	スタート	starten	V	V;NFIN
スタート	beginnen	スタート	beginnen	V	V;NFIN
