com	سے	com	سے	ADP	ADP
motor	انجن	motor	انجن	N;MASC;SG	N;NOM;MASC;SG;3
motor	مشین	motor	مشین	N;MASC;SG	N;NOM;MASC;SG;3
belo	باضابطہ	belo	باضابطہ	N;MASC;SG	N
desempenho	قصہ	desempenho	قصہ	N;MASC;SG	N;NOM;MASC;SG;3
desempenho	قضیہ	desempenho	قضیہ	N;MASC;SG	N;NOM;MASC;SG;3
visão	نظر	visão	نظر	N;FEM;SG	N;NOM;MASC;SG;3
especiais	مطلوبہ	especial	مطلوبہ	ADJ;MASC;PL	ADJ
especiais	امتیازی	especial	امتیازی	ADJ;MASC;PL	ADJ
especiais	اعلیٰ	especial	اعلیٰ	ADJ;MASC;PL	ADJ
especiais	مقررہ	especial	مقررہ	ADJ;MASC;PL	ADJ
sítio	مرتبہ	sítio	مرتبہ	N;MASC;SG	N;NOM;MASC;SG;3
sítio	منصب	sítio	منصب	N;MASC;SG	N;NOM;MASC;SG;3
sítio	احاطہ	sítio	احاطہ	N;MASC;SG	N;NOM;MASC;SG;3
sítio	نشست	sítio	نشست	N;MASC;SG	N;NOM;MASC;SG;3
sítio	شہر	sítio	شہر	N;MASC;SG	N;ACC;MASC;SG;3
sítio	مرتبہ	sítio	مرتبہ	N;MASC;SG	N;NOM;MASC;SG;3
sítio	مقام	sítio	مقام	N;MASC;SG	N;NOM;MASC;SG;3
sítio	منصب	sítio	منصب	N;MASC;SG	N;NOM;MASC;SG;3
sítio	احاطہ	sítio	احاطہ	N;MASC;SG	N;NOM;MASC;SG;3
sítio	نشست	sítio	نشست	N;MASC;SG	N;NOM;MASC;SG;3
sítio	شہر	sítio	شہر	N;MASC;SG	N;ACC;MASC;SG;3
dinheiro	املاک	dinheiro	ملک	N;MASC;SG	N;NOM;MASC;SG;3
imprensa	اخبار	imprensa	اخبار	N;FEM;SG	N;NOM;MASC;SG;3
comentário	توضیح	comentário	توضیح	N;MASC;SG	N;NOM;MASC;SG;3
comentário	تصویر	comentário	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
comentário	مثال	comentário	مثال	N;MASC;SG	N;NOM;MASC;SG;3
medida	زبان	medida	زبان	N;FEM;SG	N;NOM;MASC;SG;3
medida	مقدار	medida	مقدار	N;FEM;SG	N;NOM;MASC;SG;3
medida	حجم	medida	حجم	N;FEM;SG	N;NOM;MASC;SG;3
medida	مقدار	medida	مقدار	N;FEM;SG	N;NOM;MASC;SG;3
medida	حجم	medida	حجم	N;FEM;SG	N;NOM;MASC;SG;3
branca	معصوم	branco	معصوم	N;FEM;SG	N;NOM;MASC;SG;3
branca	معصوم	branco	معصوم	N;FEM;SG	N;NOM;MASC;SG;3
constituição	ڈگری	constituição	ڈگری	N;FEM;SG	N;NOM;MASC;SG;3
auto	نفس	auto	نفس	N;MASC;SG	N;NOM;MASC;SG;3
medicina	تدارک	medicina	تدارک	N;FEM;SG	N;NOM;MASC;SG;3
medicina	علاج	medicina	علاج	N;FEM;SG	N;NOM;MASC;SG;3
precisa	مانگنا	precisar	مانگ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
precisa	مانگنا	precisar	مانگ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
precisa	چاہنا	precisar	چاہ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
peça	مثال	peça	مثال	N;FEM;SG	N;NOM;MASC;SG;3
peça	شق	peça	شق	N;FEM;SG	N;NOM;MASC;SG;3
peça	حصہ	peça	حصہ	N;FEM;SG	N;NOM;MASC;SG;3
propriedade	وصف	propriedade	وصف	N;FEM;SG	N;NOM;MASC;SG;3
propriedade	خصوصیت	propriedade	خصوصیت	N;FEM;SG	N;NOM;MASC;SG;3
propriedade	مکان	propriedade	مکان	N;FEM;SG	N;NOM;MASC;SG;3
propriedade	ملکیت	propriedade	ملکیت	N;FEM;SG	N;NOM;MASC;SG;3
propriedade	ملکیت	propriedade	ملکیت	N;FEM;SG	N;NOM;MASC;SG;3
regra	وضع	regra	وضع	N;FEM;SG	N;NOM;MASC;SG;3
regra	حکومت	regra	حکومت	N;FEM;SG	N;NOM;FEM;SG;3
tratamento	برتاؤ	tratamento	برتاؤ	N;MASC;SG	N;NOM;MASC;SG;3
tratamento	سلوک	tratamento	سلوک	N;MASC;SG	N;NOM;MASC;SG;3
aberto	برملا	abrir	برملا	V;MASC;SG;V.PTCP	V;MASC;SG;ACT
aberto	کُھلا	abrir	کھھلا	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
aberto	کھولنا	abrir	کھول	V;MASC;SG;V.PTCP	V;NFIN
novela	ناول	novela	ناول	N;FEM;SG	N;NOM;MASC;SG;3
novela	ناول	novela	ناول	N;FEM;SG	N;NOM;MASC;SG;3
falar	بولنا	falar	بول	V;NFIN	V;MASC;SG;NFIN;ACT
proteção	مدافعت	proteção	مدافعت	N;FEM;SG	N;NOM;MASC;SG;3
proteção	مدافعت	proteção	مدافعت	N;FEM;SG	N;NOM;MASC;SG;3
carro	لفٹ	carro	لفٹ	N;MASC;SG	N;NOM;MASC;SG;3
geração	نسل	geração	نسل	N;FEM;SG	N;NOM;MASC;SG;3
frequentemente	عموماً	frequentemente	عموماً	ADV	ADV
frequentemente	عموماً	frequentemente	عموماً	ADV	ADV
necessidade	بحران	necessidade	بحران	N;FEM;SG	N;NOM;MASC;SG;3
necessidade	بحران	necessidade	بحران	N;FEM;SG	N;NOM;MASC;SG;3
necessidade	ضرورت	necessidade	ضرورت	N;FEM;SG	N;NOM;MASC;SG;3
necessidade	حاجت	necessidade	حاجت	N;FEM;SG	N;NOM;FEM;SG;3
necessidade	احتیاج	necessidade	احتیاج	N;FEM;SG	N;NOM;MASC;SG;3
necessidade	جبر	necessidade	جبر	N;FEM;SG	N;NOM;MASC;SG;3
necessidade	مقدر	necessidade	مقدر	N;FEM;SG	N;NOM;MASC;SG;3
necessidade	تقدیر	necessidade	تقدیر	N;FEM;SG	N;NOM;FEM;SG;3
fortaleza	حصار.	fortaleza	حصار.	N;FEM;SG	N;NOM;MASC;SG;3
fortaleza	حصار.	fortaleza	حصار.	N;FEM;SG	N;NOM;MASC;SG;3
solicitação	التجا	solicitação	التجا	N;FEM;SG	N;NOM;MASC;SG;3
solicitação	درخواست	solicitação	درخواست	N;FEM;SG	N;NOM;FEM;SG;3
solicitação	التجا	solicitação	التجا	N;FEM;SG	N;NOM;MASC;SG;3
solicitação	درخواست	solicitação	درخواست	N;FEM;SG	N;NOM;FEM;SG;3
solicitação	طلب	solicitação	طلب	N;FEM;SG	N;NOM;MASC;SG;3
taça	گیند	taça	گیند	N;FEM;SG	N;NOM;MASC;SG;3
taça	پیالی	taça	پیالی	N;FEM;SG	N;NOM;FEM;SG;3
internacionais	واقع	internacional	واقع	ADJ;MASC;PL	ADJ
internacionais	مستعمل	internacional	مستعمل	ADJ;MASC;PL	ADJ
bronze	نقدی	bronze	نقدی	N;MASC;SG	N;NOM;FEM;SG;3
bronze	پیتلی	bronze	پیتلی	N;MASC;SG	N;NOM;MASC;SG;3
bronze	رقم	bronze	رقم	N;MASC;SG	N;NOM;MASC;SG;3
descoberta	تلاش	descoberta	تلاش	N;FEM;SG	N;NOM;FEM;SG;3
satélite	ماتحت	satélite	ماتحت	N;MASC;SG	N;NOM;MASC;SG;3
satélite	تابع	satélite	تابع	N;MASC;SG	N;NOM;MASC;SG;3
participar	باندھنا	participar	باندھنا	V;NFIN	V;NFIN;ACT
negro	افسردہ	negro	افسردہ	ADJ;MASC;SG	ADJ
negro	بیزار	negro	بیزار	ADJ;MASC;SG	ADJ
negro	سیاہ	negro	سیاہ	ADJ;MASC;SG	ADJ
negro	افسردہ	negro	افسردہ	ADJ;MASC;SG	ADJ
negro	بیزار	negro	بیزار	ADJ;MASC;SG	ADJ
negro	کالا	negro	کالا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
negro	سیاہ	negro	سیاہ	ADJ;MASC;SG	ADJ
negro	کالا	negro	کالا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
gestão	دھوکا	gestão	دھوکا	N;FEM;SG	N;NOM;MASC;SG;3
gestão	انتظام	gestão	انتظام	N;FEM;SG	N;NOM;MASC;SG;3
trilha	آدمی	trilha	آدمی	N;FEM;SG	N;NOM;MASC;SG;3
trilha	ٹینک	trilha	ٹینک	N;FEM;SG	N;NOM;MASC;SG;3
dupla	زوج	dupla	زوج	N;FEM;SG	N;NOM;MASC;SG;3
sala	اوطاق	sala	اوطاق	N;FEM;SG	N;NOM;MASC;SG;3
sala	اوطاق	sala	اوطاق	N;FEM;SG	N;NOM;MASC;SG;3
sala	سمائی	sala	سمائی	N;FEM;SG	N;NOM;MASC;SG;3
extensão	اطلاق	extensão	اطلاق	N;FEM;SG	N;NOM;MASC;SG;3
extensão	اثر	extensão	اثر	N;FEM;SG	N;NOM;MASC;SG;3
extensão	وسعت	extensão	وسعت	N;FEM;SG	N;NOM;MASC;SG;3
extensão	نفاذ	extensão	نفاذ	N;FEM;SG	N;NOM;MASC;SG;3
extensão	اضافہ	extensão	اضافہ	N;FEM;SG	N;NOM;MASC;SG;3
extensão	وسعت	extensão	وسعت	N;FEM;SG	N;NOM;MASC;SG;3
extensão	توسیع	extensão	توسیع	N;FEM;SG	N;NOM;MASC;SG;3
direita	استحقاق	direita	استحقاق	N;FEM;SG	N;NOM;MASC;SG;3
direita	استحقاق	direita	استحقاق	N;FEM;SG	N;NOM;MASC;SG;3
candidato	امیدوار	candidato	امیدوار	N;MASC;SG	N;NOM;MASC;SG;3
morto	نڈھال	morrer	نڈھال	V;MASC;SG;V.PTCP	V;ACT
morto	سُن	morrer	سُن	V;MASC;SG;V.PTCP	V;ACT
morto	ٹھنڈا	morrer	ٹھنڈا	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
morto	نڈھال	morrer	نڈھال	V;MASC;SG;V.PTCP	V;ACT
morto	سُن	morrer	سُن	V;MASC;SG;V.PTCP	V;ACT
padre	موجد	padre	موجد	N;MASC;SG	N;NOM;MASC;SG;3
padre	والد	padre	والد	N;MASC;SG	N;NOM;MASC;SG;3
evitar	بچنا	evitar	بچ	V;NFIN	V;MASC;SG;NFIN;ACT
rocha	دولت	rocha	دولت	N;FEM;SG	N;NOM;FEM;SG;3
objeto	مقصد	objeto	مقصد	N;MASC;SG	N;NOM;MASC;SG;3
difícil	مضبوط	difícil	مضبوط	ADJ;MASC;SG	ADJ
difícil	ثابت	difícil	ثابت	ADJ;MASC;SG	ADJ
difícil	مضبوط	difícil	مضبوط	ADJ;MASC;SG	ADJ
difícil	ثابت	difícil	ثابت	ADJ;MASC;SG	ADJ
difícil	سخت	difícil	سخت	ADJ;MASC;SG	ADJ
difícil	سنگین	difícil	سنگین	ADJ;MASC;SG	ADJ
experiência	جانچ	experiência	جانچ	N;FEM;SG	N;NOM;MASC;SG;3
experiência	اختبار	experiência	اختبار	N;FEM;SG	N;NOM;MASC;SG;3
experiência	آزمائش	experiência	آزمائش	N;FEM;SG	N;NOM;MASC;SG;3
experiência	اثر	experiência	اثر	N;FEM;SG	N;NOM;MASC;SG;3
experiência	حاصل	experiência	حاصل	N;FEM;SG	N;NOM;MASC;SG;3
curta	مائل	curto	مائل	ADJ;FEM;SG	ADJ
curta	مائل	curto	مائل	ADJ;FEM;SG	ADJ
composição	ساخت	composição	ساخت	N;FEM;SG	N;NOM;MASC;SG;3
método	باقاعدگی	método	باقاعدگی	N;MASC;SG	N;NOM;MASC;SG;3
capaz	قابل	capaz	قابل	ADJ;MASC;SG	ADJ
capaz	قابل	capaz	قابل	ADJ;MASC;SG	ADJ
capaz	لائق	capaz	لائق	ADJ;MASC;SG	ADJ
capaz	سازگار	capaz	سازگار	ADJ;MASC;SG	ADJ
capaz	باصلاحیت.	capaz	باصلاحیت.	ADJ;MASC;SG	ADJ
capaz	لائق	capaz	لائق	ADJ;MASC;SG	ADJ
capaz	سازگار	capaz	سازگار	ADJ;MASC;SG	ADJ
capaz	باصلاحیت.	capaz	باصلاحیت.	ADJ;MASC;SG	ADJ
semelhante	مثنٰی	semelhante	مثنٰی	ADJ;MASC;SG	ADJ
expressão	اظہار	expressão	اظہار	N;FEM;SG	N;NOM;MASC;SG;3
expressão	بیان	expressão	بیان	N;FEM;SG	N;NOM;MASC;SG;3
expressão	تصریح	expressão	تصریح	N;FEM;SG	N;NOM;MASC;SG;3
templo	صومعہ	templo	صومعہ	N;MASC;SG	N;NOM;MASC;SG;3
tribunal	بالادستی	tribunal	بالادستی	N;MASC;SG	N;NOM;MASC;SG;3
escrever	لکھنا	escrever	لکھ	V;NFIN	V;MASC;SG;NFIN;ACT
escrever	لکھائی.	escrever	لکھائی	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
escrever	لکھائی.	escrever	لکھائی	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
famoso	نامور	famoso	نامور	ADJ;MASC;SG	ADJ
lee	پناہ	lee	پناہ	N;MASC;SG	N;NOM;MASC;SG;3
quarta	چوتھا	quarto	چوتھا	ADJ;FEM;SG	ADJ
posto	ترتیب	posto	ترتیب	N;MASC;SG	N;NOM;FEM;SG;3
disponível	موجود	disponível	موجود	ADJ;MASC;SG	ADJ
programação	جدول	programação	جدول	N;FEM;SG	N;NOM;MASC;SG;3
white	معصوم	white	معصوم	N;MASC;SG	N;NOM;MASC;SG;3
white	معصوم	white	معصوم	N;MASC;SG	N;NOM;MASC;SG;3
tradição	روایت	tradição	روایت	N;FEM;SG	N;NOM;FEM;SG;3
tradição	ریت	tradição	ریت	N;FEM;SG	N;NOM;MASC;SG;3
tradição	رواج	tradição	رواج	N;FEM;SG	N;NOM;MASC;SG;3
tradição	عادت	tradição	عادت	N;FEM;SG	N;NOM;FEM;SG;3
star	ستارہ	star	ستارہ	N;MASC;SG	N;NOM;MASC;SG;3
star	ستارہ	star	ستارہ	N;MASC;SG	N;NOM;MASC;SG;3
taxa	درجہ	taxa	درجہ	N;FEM;SG	N;NOM;MASC;SG;3
taxa	شرح	taxa	شرح	N;FEM;SG	N;NOM;FEM;SG;3
taxa	درجہ	taxa	درجہ	N;FEM;SG	N;NOM;MASC;SG;3
taxa	معاوضہ	taxa	معاوضہ	N;FEM;SG	N;NOM;MASC;SG;3
taxa	محصول	taxa	محصول	N;FEM;SG	N;NOM;MASC;SG;3
doença	بیماری	doença	بیماری	N;FEM;SG	N;NOM;FEM;SG;3
doença	مرض	doença	مرض	N;FEM;SG	N;NOM;MASC;SG;3
doença	بیماری	doença	بیماری	N;FEM;SG	N;NOM;FEM;SG;3
entrar	بتانا	entrar	بتا	V;NFIN	V;MASC;SG;NFIN;ACT
entrar	جتانا	entrar	جتا	V;NFIN	V;MASC;SG;NFIN;ACT
quinta	کشت	quinta	کشت	N;FEM;SG	N;NOM;MASC;SG;3
águas	دریاؤں	água	دریا	N;FEM;PL	N;NOM;MASC;PL;3
águas	جھیلوں	água	جھیل	N;FEM;PL	N;NOM;MASC;PL;3
águas	دریاؤں	água	دریا	N;FEM;PL	N;NOM;MASC;PL;3
águas	جھیلوں	água	جھیل	N;FEM;PL	N;NOM;MASC;PL;3
suficiente	کافی	suficiente	کافی	ADJ;MASC;SG	ADJ
suficiente	کافی	suficiente	کافی	ADJ;MASC;SG	ADJ
suficiente	کافی	suficiente	کافی	ADJ;MASC;SG	ADJ
universo	کائنات	universo	کائنات	N;MASC;SG	N;NOM;MASC;SG;3
secretário	معتمد	secretário	معتمد	N;MASC;SG	N;NOM;MASC;SG;3
piloto	رہبر	piloto	رہبر	N;MASC;SG	N;NOM;MASC;SG;3
horizonte	تجربے	horizonte	تجربہ	N;MASC;SG	N;NOM;MASC;SG;3
completo	ختم	completo	ختم	N;MASC;SG	N;NOM;MASC;SG;3
completo	ختم	completo	ختم	N;MASC;SG	N;NOM;MASC;SG;3
tentar	آزمانا.	tentar	آزمانا.	V;NFIN	V;PL;FIN;ACT
corrida	قبیلہ	corrida	قبیلہ	N;FEM;SG	N;NOM;MASC;SG;3
corrida	مشین	corrida	مشین	N;FEM;SG	N;NOM;MASC;SG;3
corrida	گروہ	corrida	گروہ	N;FEM;SG	N;NOM;MASC;SG;3
corrida	قبیلہ	corrida	قبیلہ	N;FEM;SG	N;NOM;MASC;SG;3
corrida	مشین	corrida	مشین	N;FEM;SG	N;NOM;MASC;SG;3
corrida	گروہ	corrida	گروہ	N;FEM;SG	N;NOM;MASC;SG;3
corrida	خاندان	corrida	خاندان	N;FEM;SG	N;NOM;MASC;SG;3
linguagem	زبان	linguagem	زبان	N;FEM;SG	N;NOM;MASC;SG;3
linguagem	زبان	linguagem	زبان	N;FEM;SG	N;NOM;MASC;SG;3
sangue	وراثت	sangue	وراثت	N;MASC;SG	N;NOM;MASC;SG;3
sangue	تعلق	sangue	تعلق	N;MASC;SG	N;NOM;MASC;SG;3
sangue	خون	sangue	خون	N;MASC;SG	N;NOM;MASC;SG;3
sangue	جذبہ	sangue	جذبہ	N;MASC;SG	N;NOM;MASC;SG;3
sangue	نسل	sangue	نسل	N;MASC;SG	N;NOM;MASC;SG;3
sangue	رشتہ	sangue	رشتہ	N;MASC;SG	N;NOM;MASC;SG;3
pena	رحم	pena	رحم	N;FEM;SG	N;NOM;MASC;SG;3
pena	غیرت	pena	غیرت	N;FEM;SG	N;NOM;MASC;SG;3
pena	شرم	pena	شرم	N;FEM;SG	N;NOM;MASC;SG;3
pena	غیرت	pena	غیرت	N;FEM;SG	N;NOM;MASC;SG;3
pena	نقصان	pena	نقصان	N;FEM;SG	N;NOM;MASC;SG;3
pena	خسارہ	pena	خسارہ	N;FEM;SG	N;NOM;MASC;SG;3
pena	تعزیر	pena	تعزیر	N;FEM;SG	N;NOM;MASC;SG;3
pena	نقصان	pena	نقصان	N;FEM;SG	N;NOM;MASC;SG;3
pena	خسارہ	pena	خسارہ	N;FEM;SG	N;NOM;MASC;SG;3
image	خاکہ	image	خاکہ	N;MASC;SG	N;NOM;MASC;SG;3
park	کھلاباغ	park	کھلاباغ	N;MASC;SG	N
matemática	اقدار	matemática	اقدار	N;FEM;SG	N;NOM;MASC;SG;3
regime	خوراک	regime	خوراک	N;MASC;SG	N;NOM;FEM;SG;3
regime	ترتیب	regime	ترتیب	N;MASC;SG	N;NOM;FEM;SG;3
regime	سازش	regime	سازش	N;MASC;SG	N;NOM;FEM;SG;3
regime	دستور	regime	دستور	N;MASC;SG	N;NOM;MASC;SG;3
caixa	صندوق	caixa	صندوق	N;FEM;SG	N;NOM;MASC;SG;3
produto	حاصل	produto	حاصل	N;MASC;SG	N;NOM;MASC;SG;3
produto	نتیجہ	produto	نتیجہ	N;MASC;SG	N;NOM;MASC;SG;3
produto	پیداوار	produto	پیداوار	N;MASC;SG	N;NOM;MASC;SG;3
gol	مقصد	gol	مقصد	N;MASC;SG	N;NOM;MASC;SG;3
gol	ہدف	gol	ہدف	N;MASC;SG	N;NOM;MASC;SG;3
gol	نشانہ	gol	نشانہ	N;MASC;SG	N;NOM;MASC;SG;3
marido	شوہر	marido	شوہر	N;MASC;SG	N;NOM;MASC;SG;3
marido	خاوند	marido	خاوند	N;MASC;SG	N;NOM;MASC;SG;3
publicação	عہدہ	publicação	عہدہ	N;FEM;SG	N;NOM;MASC;SG;3
transmissão	ترسیل	transmissão	ترسیل	N;FEM;SG	N;NOM;MASC;SG;3
mínimo	باریک	pequeno	باریک	N;MASC;SG	N;NOM;MASC;SG;3
sequência	ناول	sequência	ناول	N;FEM;SG	N;NOM;MASC;SG;3
sequência	انجام	sequência	انجام	N;FEM;SG	N;NOM;MASC;SG;3
sequência	سلسلہ	sequência	سلسلہ	N;FEM;SG	N;NOM;MASC;SG;3
sequência	تسلسل	sequência	تسلسل	N;FEM;SG	N;NOM;MASC;SG;3
prémio	انعام	prémio	انعام	N;MASC;SG	N;NOM;MASC;SG;3
prémio	انعام	prémio	انعام	N;MASC;SG	N;NOM;MASC;SG;3
prémio	سزا	prémio	سزا	N;MASC;SG	N;NOM;MASC;SG;3
night	رات	night	رات	N;MASC;SG	N;NOM;FEM;SG;3
individual	خصوصی	individual	خصوصی	ADJ;MASC;SG	ADJ
individual	خصوصی	individual	خصوصی	ADJ;MASC;SG	ADJ
desenho	مشین	desenho	مشین	N;MASC;SG	N;NOM;MASC;SG;3
desenho	ترکیب	desenho	ترکیب	N;MASC;SG	N;NOM;FEM;SG;3
desenho	تصویر	desenho	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
desenho	منصوبہ	desenho	منصوبہ	N;MASC;SG	N;NOM;MASC;SG;3
desenho	مشین	desenho	مشین	N;MASC;SG	N;NOM;MASC;SG;3
desenho	ترکیب	desenho	ترکیب	N;MASC;SG	N;NOM;FEM;SG;3
desenho	تصویر	desenho	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
desenho	مقصد	desenho	مقصد	N;MASC;SG	N;NOM;MASC;SG;3
portal	منہ	portal	منہ	N;MASC;SG	N;NOM;MASC;SG;3
portal	برطرفی.	portal	برطرفی.	N;MASC;SG	N;NOM;MASC;SG;3
portal	بازار	portal	بازار	N;MASC;SG	N;NOM;MASC;SG;3
portal	منہ	portal	منہ	N;MASC;SG	N;NOM;MASC;SG;3
portal	برطرفی.	portal	برطرفی.	N;MASC;SG	N;NOM;MASC;SG;3
portal	بازار	portal	بازار	N;MASC;SG	N;NOM;MASC;SG;3
exposição	وظیفہ	exposição	وظیفہ	N;FEM;SG	N;NOM;MASC;SG;3
exposição	انکشاف	exposição	انکشاف	N;FEM;SG	N;NOM;MASC;SG;3
perda	نقصان	perda	نقصان	N;FEM;SG	N;NOM;MASC;SG;3
perda	نقصان	perda	نقصان	N;FEM;SG	N;NOM;MASC;SG;3
perda	ضرر	perda	ضرر	N;FEM;SG	N;NOM;MASC;SG;3
pintura	روغن	pintura	روغن	N;FEM;SG	N;NOM;MASC;SG;3
pintura	سرخی	pintura	سرخی	N;FEM;SG	N;NOM;MASC;SG;3
congresso	اجتماع	congresso	اجتماع	N;MASC;SG	N;NOM;MASC;SG;3
drama	تمثیل	drama	تمثیل	N;MASC;SG	N;NOM;MASC;SG;3
criança	اولاد	criança	اولاد	N;FEM;SG	N;NOM;MASC;SG;3
apresentação	تسلیم	apresentação	تسلیم	N;FEM;SG	N;NOM;MASC;SG;3
apresentação	اطاعت	apresentação	اطاعت	N;FEM;SG	N;NOM;FEM;SG;3
linear	پتلا	linear	پتلا	N;MASC;SG	N;NOM;MASC;SG;3
mark	داغ	mark	داغ	N;MASC;SG	N;NOM;MASC;SG;3
mark	جذبہ	mark	جذبہ	N;MASC;SG	N;NOM;MASC;SG;3
mark	ماڈل	mark	ماڈل	N;MASC;SG	N;NOM;MASC;SG;3
mark	نشان	mark	نشان	N;MASC;SG	N;NOM;MASC;SG;3
mark	مقصد	mark	مقصد	N;MASC;SG	N;NOM;MASC;SG;3
mark	کردار	mark	کردار	N;MASC;SG	N;NOM;MASC;SG;3
prisão	گرفتاری	prisão	گرفتاری	N;FEM;SG	N;NOM;MASC;SG;3
prisão	رکاوٹ	prisão	رکاوٹ	N;FEM;SG	N;NOM;MASC;SG;3
prisão	جیل	prisão	جیل	N;FEM;SG	N;NOM;FEM;SG;3
prisão	حراست	prisão	حراست	N;FEM;SG	N;NOM;MASC;SG;3
prisão	حراست	prisão	حراست	N;FEM;SG	N;NOM;MASC;SG;3
igual	مرتبے	igual	مرتبہ	N;MASC;SG	N;NOM;MASC;SG;3
igual	خصوصیت	igual	خصوصیت	N;MASC;SG	N;NOM;MASC;SG;3
igual	منصب	igual	منصب	N;MASC;SG	N;NOM;MASC;SG;3
igual	خوبی	igual	خوبی	N;MASC;SG	N;NOM;MASC;SG;3
igual	جسامت	igual	جسامت	N;MASC;SG	N;NOM;MASC;SG;3
igual	ہمسر	igual	ہمسر	N;MASC;SG	N;NOM;MASC;SG;3
igual	مرتبے	igual	مرتبہ	N;MASC;SG	N;NOM;MASC;SG;3
igual	خصوصیت	igual	خصوصیت	N;MASC;SG	N;NOM;MASC;SG;3
igual	منصب	igual	منصب	N;MASC;SG	N;NOM;MASC;SG;3
igual	خوبی	igual	خوبی	N;MASC;SG	N;NOM;MASC;SG;3
igual	جسامت	igual	جسامت	N;MASC;SG	N;NOM;MASC;SG;3
derrota	شکست	derrota	شکست	N;FEM;SG	N;NOM;FEM;SG;3
derrota	شکست	derrota	شکست	N;FEM;SG	N;NOM;FEM;SG;3
evolução	تکمیل	evolução	تکمیل	N;FEM;SG	N;NOM;MASC;SG;3
evolução	گیس	evolução	گیس	N;FEM;SG	N;NOM;MASC;SG;3
concurso	معذرت	concurso	معذرت	N;MASC;SG	N;NOM;MASC;SG;3
concurso	گداز	concurso	گداز	N;MASC;SG	N;NOM;MASC;SG;3
concurso	خیال	concurso	خیال	N;MASC;SG	N;NOM;MASC;SG;3
concurso	ٹینڈر	concurso	ٹینڈر	N;MASC;SG	N;NOM;MASC;SG;3
concurso	پیشکش	concurso	پیشکش	N;MASC;SG	N;NOM;MASC;SG;3
concurso	معذرت	concurso	معذرت	N;MASC;SG	N;NOM;MASC;SG;3
concurso	گداز	concurso	گداز	N;MASC;SG	N;NOM;MASC;SG;3
concurso	خیال	concurso	خیال	N;MASC;SG	N;NOM;MASC;SG;3
concurso	ٹینڈر	concurso	ٹینڈر	N;MASC;SG	N;NOM;MASC;SG;3
concurso	پیشکش	concurso	پیشکش	N;MASC;SG	N;NOM;MASC;SG;3
concurso	آزمائش	concurso	آزمائش	N;MASC;SG	N;NOM;MASC;SG;3
concurso	نزاع	concurso	نزاع	N;MASC;SG	N;NOM;MASC;SG;3
realidade	حقیقت	realidade	حقیقت	N;FEM;SG	N;NOM;MASC;SG;3
entrevista	ملاقات	entrevista	ملاقات	N;FEM;SG	N;NOM;FEM;SG;3
renda	گھاٹی	renda	گھاٹی	N;FEM;SG	N;NOM;FEM;SG;3
renda	آمدنی	renda	آمدنی	N;FEM;SG	N;NOM;FEM;SG;3
renda	آمد	renda	آمد	N;FEM;SG	N;NOM;MASC;SG;3
segue	سمجھنا	seguir	سمجھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
ascensão	ابتدا	ascensão	ابتدا	N;FEM;SG	N;NOM;MASC;SG;3
ascensão	ابتدا	ascensão	ابتدا	N;FEM;SG	N;NOM;MASC;SG;3
ascensão	عروج	ascensão	عروج	N;FEM;SG	N;NOM;MASC;SG;3
reinado	اقتدار	reinado	اقتدار	N;MASC;SG	N;NOM;MASC;SG;3
reinado	حکومت	reinado	حکومت	N;MASC;SG	N;NOM;FEM;SG;3
reinado	اقتدار	reinado	اقتدار	N;MASC;SG	N;NOM;MASC;SG;3
reinado	حکومت	reinado	حکومت	N;MASC;SG	N;NOM;FEM;SG;3
reinado	بادشاہی	reinado	بادشاہی	N;MASC;SG	N;NOM;MASC;SG;3
engenheiro	انجینئر	engenheiro	انجینئر	N;MASC;SG	N;NOM;MASC;SG;3
resto	ساکت	resto	ساکت	N;MASC;SG	N;NOM;MASC;SG;3
resto	تعطل	resto	تعطل	N;MASC;SG	N;NOM;MASC;SG;3
resto	کام	resto	کام	N;MASC;SG	N;NOM;MASC;SG;3
resto	نیند	resto	نیند	N;MASC;SG	N;NOM;FEM;SG;3
resto	محنت	resto	محنت	N;MASC;SG	N;NOM;FEM;SG;3
big	مقدار	big	مقدار	N;MASC;SG	N;NOM;MASC;SG;3
big	حاملہ	big	حاملہ	N;MASC;SG	N;NOM;MASC;SG;3
figura	مثال	figura	مثال	N;FEM;SG	N;NOM;MASC;SG;3
figura	نقشہ	figura	نقشہ	N;FEM;SG	N;NOM;MASC;SG;3
figura	خاکہ	figura	خاکہ	N;FEM;SG	N;NOM;MASC;SG;3
