sau	لیکن	sau	لیکن	CONJ;POS	CONJ
fosta	سابقہ	fost	سابقہ	ADJ;DEF;FEM;SG	ADJ
fosta	سابق	fost	سابق	ADJ;DEF;FEM;SG	ADJ
fosta	گزشتہ	fost	گزشتہ	ADJ;DEF;FEM;SG	ADJ
asemanatoare	مثنٰی	asemanator	مثنٰی	ADJ;INDF;FEM	ADJ
concurs	آزمائش	concurs	آزمائش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
concurs	نزاع	concurs	نزاع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	داغ	sol	داغ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	فضلہ	sol	فضلہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	گندگی	sol	گندگی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	کارروائی	sol	کارروائی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sol	میدان	sol	میدان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	مٹی	sol	مٹی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	غرض	sol	غرض	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	سبب	sol	سبب	N;INDF;MASC;SG	N;ACC;MASC;SG;3
sol	کارروائی	sol	کارروائی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sol	میدان	sol	میدان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	مٹی	sol	مٹی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sol	غرض	sol	غرض	N;INDF;MASC;SG	N;NOM;MASC;SG;3
proprii	مخصوص-	propriu	مخصوص-	ADJ;INDF;PL	ADJ
proprii	امتیازی	propriu	امتیازی	ADJ;INDF;PL	ADJ
proprii	مخصوص-	propriu	مخصوص-	ADJ;INDF;PL	ADJ
proprii	امتیازی	propriu	امتیازی	ADJ;INDF;PL	ADJ
statut	رسوخ	statut	رسوخ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
statut	رسائی.	statut	رسائی.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
statut	مرتبہ	statut	مرتبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
statut	رسوخ	statut	رسوخ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
statut	رسائی.	statut	رسائی.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
statut	درجہ	statut	درجہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cat	بلاؤ	cat	بلاؤ		
mijloc	اوسط	mijloc	اوسط	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lucruri	معلومات	lucru	معلومات	N;INDF;FEM;PL	N;NOM;MASC;PL;3
putine	کم	putea	کم	ADJ;INDF;FEM;PL	ADJ
minim	باریک	minim	باریک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
straine	غیر	strain	غیر	ADJ;INDF;FEM;PL	ADJ
straine	اوپری	strain	اوپری	ADJ;INDF;FEM;PL	ADJ
straine	غیر	strain	غیر	ADJ;INDF;FEM;PL	ADJ
straine	اوپری	strain	اوپری	ADJ;INDF;FEM;PL	ADJ
straine	بیرونی	strain	بیرونی	ADJ;INDF;FEM;PL	ADJ
frumos	عمدہ	frumos	عمدہ	ADJ;INDF;MASC;SG	ADJ
frumos	اعلیٰ	frumos	اعلیٰ	ADJ;INDF;MASC;SG	ADJ
frumos	خوبصورت	frumos	خوبصورت	ADJ;INDF;MASC;SG	ADJ
frumos	برا	frumos	برا	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
frumos	پسندیدہ	frumos	پسندیدہ	ADJ;INDF;MASC;SG	ADJ
mereu	ہمیشہ	mereu	ہمیشہ	ADV	ADV
lot	گروہ	lot	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lot	جمعیت	lot	جمعیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lot	کھیپ	lot	کھیپ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lot	قسمت	lot	قسمت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
lot	تقدیر	lot	تقدیر	N;INDF;MASC;SG	N;NOM;FEM;SG;3
lot	قسمت	lot	قسمت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
jet	پانی	jet	پانی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
regal	پُرشکوہ.	regal	پُرشکوہ.	ADJ;INDF;MASC;SG	ADJ
regal	پُرشکوہ.	regal	پُرشکوہ.	ADJ;INDF;MASC;SG	ADJ
regal	عمدہ	regal	عمدہ	ADJ;INDF;MASC;SG	ADJ
regal	اعلیٰ	regal	اعلیٰ	ADJ;INDF;MASC;SG	ADJ
adevar	صداقت	adevar	صداقت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
adevar	صداقت	adevar	صداقت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
stiintific	منظم	stiintific	منظم	ADJ;INDF;MASC;SG	ADJ
stiintific	سائنسی	stiintific	سائنسی	ADJ;INDF;MASC;SG	ADJ
stiintific	منظم	stiintific	منظم	ADJ;INDF;MASC;SG	ADJ
stiintific	سائنسی	stiintific	سائنسی	ADJ;INDF;MASC;SG	ADJ
corect	فوراً	corect	فوراً	ADV	ADV
corect	فوراً	corect	فوراً	ADV	ADV
dans	رقص	dans	رقص	N;INDF;MASC;SG	N;NOM;MASC;SG;3
val	حرارت	val	حرارت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
val	لہر	val	لہر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
val	حرارت	val	حرارت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
val	حجاب	val	حجاب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
val	نقاب	val	نقاب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
val	حجاب	val	حجاب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
big	مقدار	big	مقدار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
big	حاملہ	big	حاملہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spring	لچک	springe	لچک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spring	لچک	springe	لچک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spring	چھلانگ	springe	چھلانگ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
silver	سیم	silver	سیم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
silver	سیم	silver	سیم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
silver	چاندی	silver	چاندی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
may	مئی.	may	مئی.		
scazut	پست	scazut	پست	ADJ;INDF;MASC;SG	ADJ
scazut	ناموافق	scazut	ناموافق	ADJ;INDF;MASC;SG	ADJ
scazut	افسردہ	scazut	افسردہ	ADJ;INDF;MASC;SG	ADJ
scazut	مبتذل	scazut	مبتذل	ADJ;INDF;MASC;SG	ADJ
scazut	تھوڑے	scazut	تھوڑا	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
scazut	پست	scazut	پست	ADJ;INDF;MASC;SG	ADJ
scazut	ناموافق	scazut	ناموافق	ADJ;INDF;MASC;SG	ADJ
scazut	افسردہ	scazut	افسردہ	ADJ;INDF;MASC;SG	ADJ
scazut	مبتذل	scazut	مبتذل	ADJ;INDF;MASC;SG	ADJ
scazut	گھٹیا	scazut	گھٹیا	ADJ;INDF;MASC;SG	ADJ
scazut	تھوڑے	scazut	تھوڑا	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
independente	مستقل.	independent	مستقل.	ADJ;INDF;FEM;PL	ADJ
similar	مثنٰی	similar	مثنٰی	ADJ;INDF;MASC;SG	ADJ
green	ترکاری	green	ترکاری	N;INDF;MASC;SG	N;NOM;FEM;SG;3
green	فریب	green	فریب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
green	رقم	green	رقم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
green	توانا	green	توانا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
green	نوجوان	green	نوجوان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
green	ترکاری	green	ترکاری	N;INDF;MASC;SG	N;NOM;FEM;SG;3
green	فریب	green	فریب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
green	رقم	green	رقم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
green	توانا	green	توانا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
green	نوجوان	green	نوجوان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
tehnice	قانونی	tehnic	قانونی	ADJ;INDF;FEM;PL	ADJ
tehnice	اصولی	tehnic	اصولی	ADJ;INDF;FEM;PL	ADJ
serviciu	بجلی	serviciu	بجلی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
serviciu	دعا	serviciu	دعا	N;INDF;MASC;SG	N;NOM;FEM;SG;3
serviciu	گیس	serviciu	گیس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
serviciu	خدمت	serviciu	خدمت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
gol	تبصرے	gol	تبصرا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gol	تبصرے	gol	تبصرا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gol	ننگا	gol	ننگا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gol	مقصد	gol	مقصد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gol	ہدف	gol	ہدف	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gol	نشانہ	gol	نشانہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gol	عبث	gol	عبث	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gol	عبث	gol	عبث	N;INDF;MASC;SG	N;NOM;MASC;SG;3
intinde	دبنے	intinde	دبنہ	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
intinde	کھینچا	intinde	کھینچ	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
intinde	دبنے	intinde	دبنہ	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
intinde	کھینچا	intinde	کھینچ	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
intinde	دبنے	intinde	دبنہ	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
intinde	کھینچا	intinde	کھینچ	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
intinde	دبنے	intinde	دبنہ	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
intinde	کھینچا	intinde	کھینچ	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
management	دھوکا	management	دھوکا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
management	انتظام	management	انتظام	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cont	بیان	cont	بیان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
dragoste	محبت	dragoste	محبت	N;INDF;MASC	N;NOM;FEM;SG;3
dragoste	محبت	dragoste	محبت	N;INDF;MASC	N;NOM;FEM;SG;3
out	(	out	(		
out	ظاہر-	out	ظاہر-		
out	(	out	(		
out	(	out	(		
out	ظاہر-	out	ظاہر-		
out	(	out	(		
speciala	مطلوبہ	special	مطلوبہ	ADJ;DEF;FEM;SG	ADJ
speciala	امتیازی	special	امتیازی	ADJ;DEF;FEM;SG	ADJ
speciala	اعلیٰ	special	اعلیٰ	ADJ;DEF;FEM;SG	ADJ
speciala	مقررہ	special	مقررہ	ADJ;DEF;FEM;SG	ADJ
speciala	مطلوبہ	special	مطلوبہ	ADJ;DEF;FEM;SG	ADJ
speciala	امتیازی	special	امتیازی	ADJ;DEF;FEM;SG	ADJ
speciala	اعلیٰ	special	اعلیٰ	ADJ;DEF;FEM;SG	ADJ
speciala	مقررہ	special	مقررہ	ADJ;DEF;FEM;SG	ADJ
intoarce	پلٹنا	intoarce	پلٹ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
simbol	خیال	simbol	خیال	N;INDF;MASC;SG	N;NOM;MASC;SG;3
simbol	رمز	simbol	رمز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
simbol	خیال	simbol	خیال	N;INDF;MASC;SG	N;NOM;MASC;SG;3
simbol	علامت	simbol	علامت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
vin	پہنچ	veni	پہنچ	V;IND;PL;3;PRS;FIN	V;ACT
vin	پہنچ	veni	پہنچ	V;IND;PL;3;PRS;FIN	V;ACT
evolueaza	کھولنا	evoluează	کھول	V;IND;SG;3;IPFV;FIN	V;NFIN
albastru	افسردہ	albastru	افسردہ	ADJ;INDF;MASC;SG	ADJ
zbor	پرواز	zbor	پرواز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
zbor	گھڑی	zbor	گھڑی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
zbor	پرواز	zbor	پرواز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
zbor	گھڑی	zbor	گھڑی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
zbor	معلق	zbor	معلق	N;INDF;MASC;SG	N;NOM;MASC;SG;3
avion	علم	avion	علم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
vas	عرق	vas	عرق	N;INDF;MASC;SG	N;NOM;MASC;SG;3
vas	رگ	vas	رگ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
intreg	(	intreg	(		
intreg	(	intreg	(		
intreg	سارا	intreg	سارا		
intreg	(	intreg	(		
intreg	(	intreg	(		
intreg	سارا	intreg	سارا		
vot	رائے	vot	رائے	N;INDF;MASC;SG	N;NOM;MASC;SG;3
vocal	زبانی	vocal	زبانی	ADJ;INDF;MASC;SG	ADJ
vocal	صوتی	vocal	صوتی	ADJ;INDF;MASC;SG	ADJ
pilot	رہبر	pilot	رہبر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
similare	مثنٰی	similar	مثنٰی	ADJ;INDF;FEM;PL	ADJ
decedat	متوفّی	decedat	متوفّی	ADJ;INDF;MASC;SG	ADJ
ortodox	تغیر	ortodox	تغیر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
magazin	دکان	magazin	دکان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
magazin	ذخیرہ	magazin	ذخیرہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
separat	علاحدگی	separat	علاحدگی	ADJ;INDF;MASC;SG	ADJ
separat	الگ	separat	الگ	ADJ;INDF;MASC;SG	ADJ
separat	جداگانہ	separat	جداگانہ	ADJ;INDF;MASC;SG	ADJ
prieten	دوست	prieten	دوست	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spate	کمر	spate	کمر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spate	چوتڑ	spate	چوتڑ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spate	عقب	spate	عقب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spate	چوتڑ	spate	چوتڑ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
universal	جامع	universal	جامع	ADJ;INDF;MASC;SG	ADJ
universal	جامع	universal	جامع	ADJ;INDF;MASC;SG	ADJ
universal	آفاقی	universal	آفاقی	ADJ;INDF;MASC;SG	ADJ
high	(	high	(		
high	(	high	(		
song	گیت	song	گیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
song	شاعری	song	شاعری	N;INDF;MASC;SG	N;NOM;MASC;SG;3
proprie	مخصوص-	propriu	مخصوص-	ADJ;INDF;FEM;SG	ADJ
proprie	امتیازی	propriu	امتیازی	ADJ;INDF;FEM;SG	ADJ
proprie	مخصوص-	propriu	مخصوص-	ADJ;INDF;FEM;SG	ADJ
proprie	امتیازی	propriu	امتیازی	ADJ;INDF;FEM;SG	ADJ
continut	مضمون	continut	مضمون	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	اطمینان	continut	اطمینان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	سامان	continut	سامان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	مطالب	continut	مطالب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	مال	continut	مال	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	موضوع	continut	موضوع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	مندرجات	continut	مندرجات	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	مضمون	continut	مضمون	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	اطمینان	continut	اطمینان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	سامان	continut	سامان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	مطالب	continut	مطالب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	مال	continut	مال	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	موضوع	continut	موضوع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
continut	مندرجات	continut	مندرجات	N;INDF;MASC;SG	N;NOM;MASC;SG;3
conformitate	مطابقت.	conformitate	مطابقت.	N;INDF;FEM;SG	N
semn	شناخت	semn	شناخت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
completa	ماہر	completa	ماہر	ADJ;DEF;FEM;SG	ADJ
completa	ماہر	completa	ماہر	ADJ;DEF;FEM;SG	ADJ
completa	تمام	completa	تمام	ADJ;DEF;FEM;SG	ADJ
completa	ماہر	completa	ماہر	ADJ;DEF;FEM;SG	ADJ
completa	ماہر	completa	ماہر	ADJ;DEF;FEM;SG	ADJ
completa	تمام	completa	تمام	ADJ;DEF;FEM;SG	ADJ
indica	بنانا.	indica	بناناؤ	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
vorbeste	بولنا	vorbi	بول	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
tron	کموڈ	tron	کموڈ		
anterioare	سابق	anterior	سابق	ADJ;INDF;FEM;PL	ADJ
complex	مربوط	complex	مربوط	ADJ;INDF;MASC;SG	ADJ
complex	مربوط	complex	مربوط	ADJ;INDF;MASC;SG	ADJ
complex	پیچیدہ	complex	پیچیدہ	ADJ;INDF;MASC;SG	ADJ
simple	معمولی	simplu	معمولی	ADJ;INDF;FEM;PL	ADJ
simple	پیچیدہ	simplu	پیچیدہ	ADJ;INDF;FEM;PL	ADJ
simple	سہل	simplu	سہل	ADJ;INDF;FEM;PL	ADJ
simple	معمولی	simplu	معمولی	ADJ;INDF;FEM;PL	ADJ
simple	پیچیدہ	simplu	پیچیدہ	ADJ;INDF;FEM;PL	ADJ
simple	سادہ	simplu	سادہ	ADJ;INDF;FEM;PL	ADJ
grele	پتھریلی	greu	پتھریلی	ADJ;INDF;FEM;PL	ADJ
grele	باوقار	greu	باوقار	ADJ;INDF;FEM;PL	ADJ
grele	سنجیدہ	greu	سنجیدہ	ADJ;INDF;FEM;PL	ADJ
grele	سخت	greu	سخت	ADJ;INDF;FEM;PL	ADJ
grele	پتھریلی	greu	پتھریلی	ADJ;INDF;FEM;PL	ADJ
grele	شدید	greu	شدید	ADJ;INDF;FEM;PL	ADJ
grele	باوقار	greu	باوقار	ADJ;INDF;FEM;PL	ADJ
grele	وزنی	greu	وزنی	ADJ;INDF;FEM;PL	ADJ
grele	سنجیدہ	greu	سنجیدہ	ADJ;INDF;FEM;PL	ADJ
grele	سخت	greu	سخت	ADJ;INDF;FEM;PL	ADJ
efect	فلم	efect	فلم	N;INDF;MASC;SG	N;NOM;FEM;SG;3
rapida	فوری	rapida	فوری	ADJ;DEF;FEM;SG	ADJ
rapida	تیز	rapida	تیز	ADJ;DEF;FEM;SG	ADJ
rapida	روزہ.	rapida	روزہ.	ADJ;DEF;FEM;SG	ADJ
simpla	معمولی	simplu	معمولی	ADJ;DEF;FEM;SG	ADJ
simpla	پیچیدہ	simplu	پیچیدہ	ADJ;DEF;FEM;SG	ADJ
simpla	سہل	simplu	سہل	ADJ;DEF;FEM;SG	ADJ
simpla	معمولی	simplu	معمولی	ADJ;DEF;FEM;SG	ADJ
simpla	پیچیدہ	simplu	پیچیدہ	ADJ;DEF;FEM;SG	ADJ
simpla	سادہ	simplu	سادہ	ADJ;DEF;FEM;SG	ADJ
adancime	بیچ	adancime	بیچ		
adancime	بیچ	adancime	بیچ		
inferior	کمتر	inferior	کمتر	ADJ;INDF;MASC;SG	ADJ
specific	واضح	specific	واضح	ADJ;INDF;MASC;SG	ADJ
soare	آفتاب	soare	آفتاب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
soare	مسرت	soare	مسرت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
comuniste	اشتراکی	comunist	اشتراکی	ADJ;INDF;FEM;PL	ADJ
pierde	ہارنا	pierde	ہار	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
treptat	تدریجاً	treptat	تدریجاً	ADV	ADV
treptat	تدریجاً	treptat	تدریجاً	ADV	ADV
originale	تخلیقی	original	تخلیقی	ADJ;INDF;FEM;PL	ADJ
masculin	مردانہ	masculin	مردانہ	ADJ;INDF;MASC;SG	ADJ
sfant	(	sfant	(		
instrument	اوزار	instrument	اوزار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
instrument	اوزار	instrument	اوزار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
uscat	سادہ	uscat	سادہ	ADJ;INDF;MASC;SG	ADJ
uscat	خشک	uscat	خشک	ADJ;INDF;MASC;SG	ADJ
uscat	سادہ	uscat	سادہ	ADJ;INDF;MASC;SG	ADJ
uscat	خشک	uscat	خشک	ADJ;INDF;MASC;SG	ADJ
posibila	ممکن	posibil	ممکن	ADJ;DEF;FEM;SG	ADJ
posibila	ممکن	posibil	ممکن	ADJ;DEF;FEM;SG	ADJ
francezi	بری	francez	بری	ADJ;INDF;MASC;PL	ADJ;FEM
journal	جریدہ	journal	جریدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
journal	راستہ	journal	راستہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
usoara	کمزور	usoara	کمزور	ADJ;DEF;FEM;SG	ADJ
usoara	کمزور	usoara	کمزور	ADJ;DEF;FEM;SG	ADJ
usoara	کمزور	usoara	کمزور	ADJ;DEF;FEM;SG	ADJ
tehnic	قانونی	tehnic	قانونی	ADJ;INDF;MASC;SG	ADJ
tehnic	اصولی	tehnic	اصولی	ADJ;INDF;MASC;SG	ADJ
deal	تودہ	deal	تودہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	موج	set	موج	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	جماعت	set	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
set	بہاؤ	set	بہاؤ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	وضع	set	وضع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	کل	set	کل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	گروہ	set	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	بغض	set	بغض	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	رجحان	set	رجحان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	مشین	set	مشین	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	موج	set	موج	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	جماعت	set	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
set	بہاؤ	set	بہاؤ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	وضع	set	وضع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	کل	set	کل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	گروہ	set	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	بغض	set	بغض	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	رجحان	set	رجحان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	مشین	set	مشین	N;INDF;MASC;SG	N;NOM;MASC;SG;3
atinge	بگاڑنا	atinge	بگاڑ	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
atinge	پرکھ	atinge	پرکھ	V;IND;SG;3;PRS;FIN	V;ACT
atinge	ٹکرانا	atinge	ٹکرانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
atinge	چٹکی	atinge	چٹک	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
atinge	بگاڑنا	atinge	بگاڑ	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
atinge	پرکھ	atinge	پرکھ	V;IND;SG;3;PRS;FIN	V;ACT
atinge	ٹکرانا	atinge	ٹکرانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
atinge	چٹکی	atinge	چٹک	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
atinge	تھپکنا	atinge	تھپک	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
atinge	تھپکنا	atinge	تھپک	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
clasica	متوازن	clasică	متوازن	ADJ;DEF;FEM;SG	ADJ
clasica	متوازن	clasică	متوازن	ADJ;DEF;FEM;SG	ADJ
critice	مبصّرانہ	critic	مبصّرانہ	ADJ;INDF;FEM;PL	ADJ
impact	اثر	impact	اثر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
impact	دسترس	impact	دسترس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
impact	رسائی	impact	رسائی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
impact	دسترس	impact	دسترس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
adauga	ملانا	adauga	ملا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
adauga	بڑھانا	adauga	بڑھا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
adauga	جوڑنا	adauga	جوڑ	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
adauga	ملانا	adauga	ملا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
adauga	ملانا	adauga	ملا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
adauga	بڑھانا	adauga	بڑھا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
adauga	جوڑنا	adauga	جوڑ	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
adauga	ملانا	adauga	ملا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
majore	اہم	major	اہم	ADJ;INDF;FEM;PL	ADJ
obiectiv	منتہا	obiectiv	منتہا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	ہدف	obiectiv	ہدف	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	غایت	obiectiv	غایت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	مقصد	obiectiv	مقصد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	ہدف	obiectiv	ہدف	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	نشانہ	obiectiv	نشانہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
hotel	ہوٹل	hotel	ہوٹل	N;INDF;MASC;SG	N;NOM;FEM;SG;3
izvor	لچک	izvor	لچک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
izvor	لچک	izvor	لچک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
izvor	چھلانگ	izvor	چھلانگ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
univers	کائنات	univers	کائنات	N;INDF;MASC;SG	N;NOM;MASC;SG;3
religios	محتاط	religios	محتاط	ADJ;INDF;MASC;SG	ADJ
religios	متقی	religios	متقی	ADJ;INDF;MASC;SG	ADJ
parc	کھلاباغ	parc	کھلاباغ	N;INDF;MASC;SG	N
