табори	kampen	табір	kamp	N;INAN;NOM;MASC;PL	N;PL
екран	scherm	екран	scherm	N;INAN;NOM;MASC;SG	N;NEUT;SG
екран	beeldscherm	екран	beeldscherm	N;INAN;NOM;MASC;SG	N;NEUT;SG
стратегія	strategie	стратегія	strategie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
економічне	economische	економічний	economisch	ADJ;NOM;NEUT;SG	ADJ
економічне	economisch	економічний	economisch	ADJ;NOM;NEUT;SG	ADJ
економічне	zuinig	економічний	zuinig	ADJ;NOM;NEUT;SG	ADJ
арабських	arabisch	арабський	arabisch	ADJ;GEN;PL	ADJ
альманах	almanak	альманах	almanak	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
мама	mama	мама	mama	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
мама	mam	мама	mam	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
мама	mama	мама	mama	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
мама	moeder	мама	moeder	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
мама	ma	мама	ma	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
мама	mam	мама	mam	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
мама	mama	мама	mama	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
мама	mamma	мама	mamma	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
богиня	godin	богиня	godin	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
псевдо	pseudo	псевдо	pseudo	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
арешт	arrestatie	арешт	arrestatie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
арешт	aanhouding	арешт	aanhouding	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
підйом	klim	підй	klim	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
заявки	biedingen	заявки	bieding	N;INAN;NOM;FEM;PL	N;PL
носити	draag	носити	draag	V;IPFV;NFIN	V;SG;PRS;FIN
носити	dragen	носити	dragen	V;IPFV;NFIN	V;NFIN
розширити	uitbreiden	розширити	uitbreiden	V;PFV;NFIN	V;NFIN
підземні	ondergronds	підземний	ondergrond	ADJ;NOM;PL	ADJ
індустрії	industrieën	індустрія	industrief	N;INAN;NOM;FEM;PL	N;PL
індустрії	bedrijfstakken	індустрія	bedrijfstak	N;INAN;NOM;FEM;PL	N;PL
поїздки	trips	поїздка	trips	N;INAN;NOM;FEM;PL	N;PL
магістр	magistraat	магістр	magistraat	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
магістр	magister	магістр	magister	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
магістр	master	магістр	master	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
магістр	meester	магістр	meester	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
вбив	gedood	вбити	doden	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
вбив	vermoord	вбити	vermoorden	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
демонстрації	manifestaties	демонстрація	manifestatie	N;INAN;NOM;FEM;PL	N;PL
демонстрації	demonstraties	демонстрація	demonstratie	N;INAN;NOM;FEM;PL	N;PL
демонстрації	betogingen	демонстрація	betoging	N;INAN;NOM;FEM;PL	N;PL
приватний	privé	приватний	privé	ADJ;NOM;MASC;SG	ADJ
приватний	particulier	приватний	particulier	ADJ;NOM;MASC;SG	ADJ
бактерії	bacteriën	бактерія	bacterie	N;ANIM;NOM;FEM;PL	N;PL
хроніка	kroniek	хронік	kroniek	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
угод	akkoorden	угода	akkoord	N;INAN;GEN;FEM;PL	N;PL
угод	overeenkomsten	угода	overeenkomsten	N;INAN;GEN;FEM;PL	N;PL
високе	hoog	високий	hoog	ADJ;NOM;NEUT;SG	ADJ
високе	hoge	високий	hoog	ADJ;NOM;NEUT;SG	ADJ
космічні	kosmische	космічний	kosmisch	ADJ;NOM;PL	ADJ
космічні	kosmisch	космічний	kosmisch	ADJ;NOM;PL	ADJ
торф	turf	торф	turf	N;INAN;NOM;MASC;SG	N;NEUT;SG
торф	veen	торф	veen	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
розвідка	inlichtingendienst	розвідка	inlichtingendienst	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
розвідка	intelligentie	розвідка	intelligentie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
розвідка	verkenning	розвідка	verkenning	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
волокна	vezels	волокно	vezel	N;INAN;NOM;NEUT;PL	N;PL
волокна	vezels	волокно	vezel	N;INAN;NOM;NEUT;PL	N;PL
обрана	voorbestemd	обран	voorbestemen	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
обрана	uiteenlopende	обран	uiteenlopend	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
перегляд	preview	перегляд	preview	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
перегляд	voorbeeld	перегляд	voorbeeld	N;INAN;NOM;MASC;SG	N;NEUT;SG
перегляд	weergave	перегляд	weergave	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
перегляд	uitzicht	перегляд	uitzicht	N;INAN;NOM;MASC;SG	N;NEUT;SG
процедура	procedure	процедура	procedure	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
гамма	gamma	гамма	gamma	N;INAN;NOM;FEM;SG	N;NEUT;SG
воїни	strijders	воїн	strijder	N;ANIM;NOM;MASC;PL	N;PL
воїни	krijgers	воїн	krijger	N;ANIM;NOM;MASC;PL	N;PL
важка	moeilijk	важка	moeilijk	ADJ;NOM;FEM;SG	ADJ
важка	hard	важка	hard	ADJ;NOM;FEM;SG	ADJ
важка	harde	важка	hard	ADJ;NOM;FEM;SG	ADJ
дипломатичних	diplomatiek	дипломатичний	diplomatiek	ADJ;ACC;PL	ADJ
дипломатичних	diplomatieke	дипломатичний	diplomatiek	ADJ;ACC;PL	ADJ
композицію	track	композиція	track	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
композицію	spoor	композиція	spoor	N;INAN;ACC;FEM;SG	N;NEUT;SG
норма	norma	норма	norma	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
норма	norm	норма	norm	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
ввести	invoeren	ввести	invoeren	V;PFV;NFIN	V;NFIN
визначив	herkende	визначити	herken	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
визначив	erkende	визначити	erkennen	V;PFV;MASC;IND;SG;PST;FIN	V;FIN
визначив	herkend	визначити	herkend	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
визначив	erkend	визначити	erkend	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
листування	mailing	листування	mailing	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
салон	salon	салон	salon	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
салон	kapsalon	салон	kapsalon	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
дівчинка	meis	дівчинка	meis	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
дівчинка	meisje	дівчинка	meisje	N;ANIM;NOM;FEM;SG	N;NEUT;SG
дівчинка	meid	дівчинка	meid	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
поступився	uitlenen	поступитися	uitlenen	V;PFV;MASC;IND;SG;PST;FIN	V;NFIN
спадок	nalatenschap	спадок	nalatenschap	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
спадок	erfenis	спадок	erfenis	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
виготовлено	vervaardigde	виготовити	vervaardigen	V;PFV;IND;0;FIN	V;SG;PST;FIN
виготовлено	gefabriceerd	виготовити	fabriceren	V;PFV;IND;0;FIN	V;V.PTCP
виготовлено	geproduceerd	виготовити	produceren	V;PFV;IND;0;FIN	V;V.PTCP
виготовлено	vervaardigd	виготовити	vervaardigen	V;PFV;IND;0;FIN	V;V.PTCP
оперативного	operationele	оперативний	operationeel	ADJ;GEN;MASC;SG	ADJ
оперативного	operationeel	оперативний	operationeel	ADJ;GEN;MASC;SG	ADJ
посиланням	link	посилання	link	N;INAN;INS;NEUT;SG	N;MASC+FEM;SG
посиланням	koppeling	посилання	koppeling	N;INAN;INS;NEUT;SG	N;MASC+FEM;SG
незалежна	zelfstandig	незалежний	zelfstandig	ADJ;NOM;FEM;SG	ADJ
незалежна	onafhankelijke	незалежний	onafhankelijk	ADJ;NOM;FEM;SG	ADJ
незалежна	onafhankelijk	незалежний	onafhankelijk	ADJ;NOM;FEM;SG	ADJ
впав	viel	впасти	vallen	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
садів	tuinen	сад	tuin	N;INAN;GEN;MASC;PL	N;PL
гектарів	hectaren	гектар	hectaar	N;INAN;GEN;MASC;PL	N;PL
шведська	zweedse	шведський	zweeds	ADJ;NOM;FEM;SG	ADJ
шведська	zweeds	шведський	zweeds	ADJ;NOM;FEM;SG	ADJ
онук	kleinzoon	онук	kleinzoon	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
кроком	step	крок	step	N;INAN;INS;MASC;SG	N;MASC+FEM;SG
кроком	stap	крок	stap	N;INAN;INS;MASC;SG	N;MASC+FEM;SG
кроком	stapje	крок	stap	N;INAN;INS;MASC;SG	N;NEUT;SG
імператорів	keizers	імператор	keizer	N;ANIM;ACC;MASC;PL	N;PL
точність	nauwkeurigheid	точність	nauwkeurigheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
точність	precisie	точність	precisie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
точність	fractie	точність	fractie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
точність	nauwkeurigheid	точність	nauwkeurigheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
точність	juistheid	точність	juistheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
прихильником	aanhanger	прихильник	aanhanger	N;ANIM;INS;MASC;SG	N;MASC+FEM;SG
прихильником	supporter	прихильник	supporter	N;ANIM;INS;MASC;SG	N;MASC+FEM;SG
зникає	verdwijnt	зникати	verdwijnen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
вірмени	armeniërs	вірмен	armeniër	N;ANIM;NOM;MASC;PL	N;PL
ворожих	vijandelijk	ворожий	vijandelijk	ADJ;ACC;PL	ADJ
ворожих	vijandige	ворожий	vijandig	ADJ;ACC;PL	ADJ
ворожих	vijandig	ворожий	vijandig	ADJ;ACC;PL	ADJ
сприяти	faciliteren	сприяти	faciliteren	V;IPFV;NFIN	V;NFIN
сприяти	vergemakkelijken	сприяти	vergemakkelijken	V;IPFV;NFIN	V;NFIN
експерименти	experimenten	експеримент	experiment	N;INAN;NOM;MASC;PL	N;PL
експерименти	proefnemingen	експеримент	proefneming	N;INAN;NOM;MASC;PL	N;PL
поглинання	acquisitie	поглинання	acquisitie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
поглинання	overname	поглинання	overname	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
покажчик	index	покажчик	index	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
покажчик	indexcijfer	покажчик	indexcijfer	N;INAN;NOM;MASC;SG	N;NEUT;SG
спробувати	probeer	спробувати	proberen	V;PFV;NFIN	V;SG;PRS;FIN
спробувати	proberen	спробувати	proberen	V;PFV;NFIN	V;NFIN
міграції	migraties	міграція	migratie	N;INAN;NOM;FEM;PL	N;PL
індійський	indisch	індійський	indisch	ADJ;NOM;MASC;SG	ADJ
індійський	indiaas	індійський	indiaas	ADJ;NOM;MASC;SG	ADJ
індійський	indiase	індійський	indiase	ADJ;NOM;MASC;SG	ADJ
індійський	indische	індійський	indisch	ADJ;NOM;MASC;SG	ADJ
каменів	steentjes	камінь	steentje	N;INAN;GEN;MASC;PL	N;PL
каменів	stones	камінь	stones	N;INAN;GEN;MASC;PL	N;PL
каменів	stenen	камінь	steen	N;INAN;GEN;MASC;PL	N;PL
вузли	gastheren	вузти	gastheren	N;INAN;NOM;MASC;PL	N;PL
вузли	knooppunten	вузти	knooppunt	N;INAN;NOM;MASC;PL	N;PL
вузли	knopen	вузти	knopen	N;INAN;NOM;MASC;PL	N;PL
літер	letteren	літер	letteren	N;INAN;GEN;FEM;PL	N;PL
літер	letters	літер	letter	N;INAN;GEN;FEM;PL	N;PL
літер	brieven	літер	brief	N;INAN;GEN;FEM;PL	N;PL
обкладинка	cover	обкладинка	cover	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
обкладинка	dekking	обкладинка	dekking	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
обкладинка	omslag	обкладинка	omslag	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
збирати	verzamelen	збирати	verzamelen	V;IPFV;NFIN	V;NFIN
збирати	verzamelen	збирати	verzamelen	V;IPFV;NFIN	V;NFIN
збирати	verzamel	збирати	verzamel	V;IPFV;NFIN	V;SG;PRS;FIN
бурі	stormen	буря	stormen	N;INAN;NOM;FEM;PL	N;PL
трасі	tracy	трасі	tracy	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
сірі	grijze	сіра	grijs	ADJ;NOM;PL	ADJ
сірі	grijs	сіра	grijs	ADJ;NOM;PL	ADJ
різниці	verschil	різник	verschil	N;INAN;NOM;FEM;SG	N;NEUT;SG
розпочати	start	розпочати	starten	V;PFV;NFIN	V;SG;PRS;FIN
розпочати	starten	розпочати	starten	V;PFV;NFIN	V;NFIN
розпочати	beginnen	розпочати	beginnen	V;PFV;NFIN	V;NFIN
розпочати	initiëren	розпочати	initier	V;PFV;NFIN	V;NFIN
газетах	kranten	газета	krant	N;INAN;ESS;FEM;PL	N;PL
газетах	dagbladen	газета	dagblad	N;INAN;ESS;FEM;PL	N;PL
випадає	bevruchten	випадати	bevruchten	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN
страх	angst	страх	angst	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
детектив	detective	детектив	detective	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
детектив	rechercheur	детектив	rechercheur	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
географічний	geografisch	географічний	geografisch	ADJ;NOM;MASC;SG	ADJ
звільнити	vegen	звільнити	vegen	V;PFV;NFIN	V;NFIN
звільнити	veeg	звільнити	veeg	V;PFV;NFIN	V;SG;PRS;FIN
словники	woordenlijsten	словник	woordenlijst	N;INAN;NOM;MASC;PL	N;PL
словники	woordenboeken	словник	woordenboek	N;INAN;NOM;MASC;PL	N;PL
гине	sterft	гинати	sterven	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
вбили	gedood	вбити	doden	V;PFV;IND;PL;PST;FIN	V;V.PTCP
вбили	vermoord	вбити	vermoorden	V;PFV;IND;PL;PST;FIN	V;V.PTCP
службовців	medewerkers	службовець	medewerker	N;ANIM;ACC;MASC;PL	N;PL
службовців	werknemers	службовець	werknemer	N;ANIM;ACC;MASC;PL	N;PL
орла	eagle	орлий	eag	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
орла	arend	орлий	arend	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
орла	adelaar	орлий	adelaar	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
класична	klassiek	класичний	klassiek	ADJ;NOM;FEM;SG	ADJ
класична	klassieke	класичний	klassiek	ADJ;NOM;FEM;SG	ADJ
класична	klassiek	класичний	klassiek	ADJ;NOM;FEM;SG	ADJ
класична	klassieke	класичний	klassiek	ADJ;NOM;FEM;SG	ADJ
помирає	sterft	помирати	sterven	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
кроки	stappen	крок	stap	N;INAN;NOM;MASC;PL	N;PL
кроки	stapjes	крок	stap	N;INAN;NOM;MASC;PL	N;PL
поради	adviezen	порада	advies	N;INAN;NOM;FEM;PL	N;PL
поради	tips	порада	tips	N;INAN;NOM;FEM;PL	N;PL
лиман	liman	лиман	liman	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
лиман	estuarium	лиман	estuarium	N;INAN;NOM;MASC;SG	N;NEUT;SG
винищувач	blaster	винищувач	blaster	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
винищувач	strijder	винищувач	strijder	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
винищувач	vechter	винищувач	vechter	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
винищувач	fighter	винищувач	fighter	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
тертя	wrijving	тертя	wrijving	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
посуд	afwas	посуд	afwas	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
накопичення	ophoping	накопичення	ophoping	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
накопичення	opeenhoping	накопичення	opeenhoping	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
накопичення	accumulatie	накопичення	accumulatie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
накопичення	cumulatie	накопичення	cumulatie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
осінь	herfst	осінь	herfst	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
осінь	najaar	осінь	najaar	N;INAN;NOM;FEM;SG	N;NEUT;SG
осінь	herfst	осінь	herfst	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
осінь	fall	осінь	fall	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
рекомендується	aanbevolen	рекомендуватися	aanbevelen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
рекомендується	aangeraden	рекомендуватися	aanraden	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
пфальц	palts	пфальц	palts	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
стандартний	standaard	стандартний	standaard	ADJ;NOM;MASC;SG	ADJ
душа	ziel	душа	ziel	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
душа	soul	душа	soul	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
гризунів	knaagdieren	гризун	knaagdier	N;ANIM;ACC;MASC;PL	N;PL
ефір	omroeporganisatie	ефір	omroeporganisatie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
гвинтівки	geweren	гвинтівка	geweer	N;INAN;NOM;FEM;PL	N;PL
закрито	gesloten	закрито	sluiten	V;PFV;IND;0;FIN	V;V.PTCP
закрито	afgesloten	закрито	afsluiten	V;PFV;IND;0;FIN	V;V.PTCP
алгоритми	algoritmen	алгоритм	algoritm	N;INAN;NOM;MASC;PL	N;PL
алгоритми	algoritmes	алгоритм	algoritme	N;INAN;NOM;MASC;PL	N;PL
виклик	challenge	виклик	challeng	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
виклик	uitdaging	виклик	uitdaging	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
виклик	oproep	виклик	oproep	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
виклик	defiance	виклик	defiance	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
австралійський	australisch	австралійський	australisch	ADJ;NOM;MASC;SG	ADJ
австралійський	australische	австралійський	australisch	ADJ;NOM;MASC;SG	ADJ
реформування	hervorming	реформування	hervorming	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
вклад	bijdrage	вклад	bijdrage	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
мозок	brein	мозок	brein	N;INAN;NOM;MASC;SG	N;NEUT;SG
гніздо	slot	гніздо	slot	N;INAN;NOM;NEUT;SG	N;NEUT;SG
гніздо	gleuf	гніздо	gleuf	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
гніздо	nest	гніздо	nest	N;INAN;NOM;NEUT;SG	N;NEUT;SG
гніздо	nestje	гніздо	nest	N;INAN;NOM;NEUT;SG	N;NEUT;SG
тепло	warmte	тепло	warmte	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
принесли	gebracht	принести	brengen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
принесли	meegebracht	принести	meebrengen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
ботанік	botanicus	ботанік	botanicus	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
ріст	groei	ріст	groei	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
дізнатися	leren	дізнатися	leren	V;PFV;NFIN	V;NFIN
передмісті	buitenwijk	передмість	buitenwijk	N;INAN;DAT;NEUT;SG	N;MASC+FEM;SG
відійшли	gebroken	відійти	breken	V;PFV;IND;PL;PST;FIN	V;V.PTCP
кристали	kristallen	кристал	kristal	N;INAN;NOM;MASC;PL	N;PL
мартіна	martina	мартіна	martina	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
інтерпретації	interpretaties	інтерпретація	interpretatie	N;INAN;NOM;FEM;PL	N;PL
комунікацій	mededelingen	комунікація	mededeling	N;INAN;GEN;FEM;PL	N;PL
спільну	gedeelde	спільний	delen	ADJ;ACC;FEM;SG	ADJ
пожежа	brand	пожежа	brand	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
пожежа	vuur	пожежа	vuur	N;INAN;NOM;FEM;SG	N;NEUT;SG
підвіска	vering	підвіска	vering	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
підвіска	suspensie	підвіска	suspensie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
підвіска	schorsing	підвіска	schorsing	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
підвіска	opschorting	підвіска	opschorting	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
дехто	enkele	дехто	enkele	PRO;ANIM;NOM	PRO
дехто	sommigen	дехто	sommigen	PRO;ANIM;NOM	PRO
дехто	sommige	дехто	sommig	PRO;ANIM;NOM	PRO
сумніви	twijfels	сумнів	twijfel	N;INAN;NOM;MASC;PL	N;PL
гребля	dam	гребль	dam	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
гребля	stuwdam	гребль	stuwdam	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
оснащений	dubbele	оснащений	dubbel	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ
оснащений	duale	оснащений	duaal	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ
чоловічі	mannelijk	чоловічий	mannelijk	ADJ;NOM;PL	ADJ
чоловічі	mannelijke	чоловічий	mannelijk	ADJ;NOM;PL	ADJ
купив	kocht	купити	kopen	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
купив	gekocht	купити	kopen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
політикою	beleid	політика	beleid	N;INAN;INS;FEM;SG	N;NEUT;SG
вибрати	kies	вибрати	kiezen	V;PFV;NFIN	V;SG;PRS;FIN
вибрати	kiezen	вибрати	kiezen	V;PFV;NFIN	V;NFIN
вибрати	kies	вибрати	kiezen	V;PFV;NFIN	V;SG;PRS;FIN
вибрати	selecteren	вибрати	select	V;PFV;NFIN	V;NFIN
унікальні	unieke	унікальний	uniek	ADJ;NOM;PL	ADJ
унікальні	uniek	унікальний	uniek	ADJ;NOM;PL	ADJ
чиновників	ambtenaren	чиновник	ambtenaar	N;ANIM;ACC;MASC;PL	N;PL
чиновників	functionarissen	чиновник	functionaris	N;ANIM;ACC;MASC;PL	N;PL
оцінити	evalueren	оцінити	evalueren	V;PFV;NFIN	V;NFIN
небезпеки	gevaren	небезпека	gevaar	N;INAN;NOM;FEM;PL	N;PL
архіви	archieven	архів	archief	N;INAN;NOM;MASC;PL	N;PL
статевий	genitale	статевий	genitaal	ADJ;NOM;MASC;SG	ADJ
статевий	seksuele	статевий	seksueel	ADJ;NOM;MASC;SG	ADJ
статевий	seksueel	статевий	seksueel	ADJ;NOM;MASC;SG	ADJ
відійшов	stapte	відійти	stappen	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
відійшов	gestapt	відійти	stappen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
відійшов	herstelde	відійти	herstellen	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
відійшов	teruggevonden	відійти	terugvinden	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
відійшов	teruggewonnen	відійти	terugwinnen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
відійшов	hersteld	відійти	herstellen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
вчителі	onderwijzers	вчитель	onderwijzer	N;ANIM;NOM;MASC;PL	N;PL
вчителі	leraren	вчитель	leraar	N;ANIM;NOM;MASC;PL	N;PL
вчителі	docenten	вчитель	docent	N;ANIM;NOM;MASC;PL	N;PL
вчителі	leerkrachten	вчитель	leerkracht	N;ANIM;NOM;MASC;PL	N;PL
вчителі	leraars	вчитель	leraar	N;ANIM;NOM;MASC;PL	N;PL
заявила	verklaarde	заявити	verklaren	V;PFV;FEM;IND;SG;PST;FIN	V;SG;PST;FIN
заявила	gedeclareerd	заявити	declareren	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
заявила	verklaard	заявити	verklaren	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
заявила	opgegeven	заявити	opgeven	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
заявила	aangegeven	заявити	aangeven	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
однакові	identieke	однаковий	identiek	ADJ;NOM;PL	ADJ
однакові	identiek	однаковий	identiek	ADJ;NOM;PL	ADJ
однакові	hetzelfde	однаковий	hetzelfde	ADJ;NOM;PL	ADJ
однакові	zelfde	однаковий	zelfde	ADJ;NOM;PL	ADJ
секс	seks	секс	seks	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
секс	geslacht	секс	geslacht	N;INAN;NOM;MASC;SG	N;NEUT;SG
секс	sex	секс	sex	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
чутки	geruchten	чутка	gerucht	N;INAN;NOM;FEM;PL	N;PL
чутки	geruchten	чутка	gerucht	N;INAN;NOM;FEM;PL	N;PL
чутки	geruchten	чутка	gerucht	N;INAN;NOM;FEM;PL	N;PL
визнала	erkende	визнати	erkennen	V;PFV;FEM;IND;SG;PST;FIN	V;FIN
визнала	erkend	визнати	erkend	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
несуть	dragend	нести	dragen	V;IPFV;IND;PL;3;PRS;FIN	V;V.PTCP
методика	techniek	методика	techniek	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
пейзаж	landschap	пейзазати	landschap	N;INAN;NOM;MASC;SG	N;NEUT;SG
джаз	jazz	джаз	jazz	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
сантиметрів	centimeters	сантиметр	centimeter	N;INAN;GEN;MASC;PL	N;PL
сантиметрів	centimeters	сантиметр	centimeter	N;INAN;GEN;MASC;PL	N;PL
бомби	bommen	бомба	bom	N;INAN;NOM;FEM;PL	N;PL
віки	leeftijden	вік	leeftijd	N;INAN;NOM;MASC;PL	N;PL
менеджмент	beheer	менеджмент	beheer	N;INAN;NOM;MASC;SG	N;NEUT;SG
менеджмент	management	менеджмент	management	N;INAN;NOM;MASC;SG	N;NEUT;SG
течія	flux	течія	flux	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
робітники	werkers	робітник	werker	N;ANIM;NOM;MASC;PL	N;PL
робітники	arbeiders	робітник	arbeider	N;ANIM;NOM;MASC;PL	N;PL
робітники	werknemers	робітник	werknemer	N;ANIM;NOM;MASC;PL	N;PL
розмови	gesprekken	розмова	gesprek	N;INAN;NOM;FEM;PL	N;PL
