המשלוח	expediere	המשלוח	expediere	N;MASC;SG	N;INDF;FEM;SG
שרירים	muschi	שריר	muschi	N;MASC;PL	N;INDF;MASC;PL
שרירים	muschi	שריר	muschi	N;MASC;PL	N;INDF;MASC;PL
מוג	moog	מוג	moog		
גבעות	dealurile	גבעות	deal	N;FEM;PL	N;DEF;FEM;PL
גבעות	coline	גבעות	colină	N;FEM;PL	N;INDF;FEM;PL
גבעות	dealuri	גבעות	deal	N;FEM;PL	N;INDF;FEM;PL
מתמטיקאים	matematicieni	מתמטיקני	matematician	N;MASC;PL	N;INDF;MASC;PL
מימד	dimensiune	ממד	dimensiune	N;MASC;SG	N;INDF;FEM;SG
מימד	dimensiunea	ממד	dimensiune	N;MASC;SG	N;DEF;FEM;SG
פלישה	invazia	פלישה	invazie	N;FEM;SG	N;DEF;FEM;SG
פלישה	invazie	פלישה	invazie	N;FEM;SG	N;INDF;FEM;SG
מימוש	implementarea	מימוש	implementare	N;MASC;SG	N;DEF;FEM;SG
מימוש	implementare	מימוש	implementare	N;MASC;SG	N;INDF;FEM;SG
הנחות	reduceri	הנחה	reducere	N;FEM;PL	N;INDF;FEM;PL
הנחות	ipotezele	הנחה	ipoteză	N;FEM;PL	N;DEF;FEM;PL
הנחות	presupuneri	הנחה	presupunere	N;FEM;PL	N;INDF;FEM;PL
הנחות	ipoteze	הנחה	ipota	N;FEM;PL	N;INDF;FEM;PL
נייד	mobil	נייד	mobil	N;MASC;SG	N;INDF;MASC;SG
נייד	mobila	נייד	mobilă	N;MASC;SG	N;DEF;FEM;SG
חשבונות	facturile	חשבון	fact	N;MASC;PL	N;DEF;FEM;PL
חשבונות	facturi	חשבון	fact	N;MASC;PL	N;INDF;FEM;PL
חשבונות	conturi	חשבון	cont	N;MASC;PL	N;INDF;FEM;PL
חשבונות	conturile	חשבון	cont	N;MASC;PL	N;DEF;FEM;PL
רכיבים	componente	רכיב	componentă	N;MASC;PL	N;INDF;FEM;PL
רכיבים	componentele	רכיב	componentă	N;MASC;PL	N;DEF;FEM;PL
רכיבים	ingrediente	רכיב	ingredient	N;MASC;PL	N;INDF;FEM;PL
רכיבים	ingredientele	רכיב	ingredient	N;MASC;PL	N;DEF;FEM;PL
תפילות	rugaciuni	תפילות	rugaciune	N;FEM;PL	N;INDF;FEM;PL
תפילות	rugaciunile	תפילות	rugaciune	N;FEM;PL	N;DEF;FEM;PL
אמנויות	arte	אמנות	artă	N;FEM;PL	N;INDF;FEM;PL
טכניים	tehnice	טכני	tehnic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
גופות	cadavre	גופה	cadavre	N;FEM;PL	N;INDF;FEM;PL
גופות	organisme	גופה	organism	N;FEM;PL	N;INDF;FEM;PL
גופות	corpuri	גופה	corp	N;FEM;PL	N;INDF;FEM;PL
גופות	trupuri	גופה	trup	N;FEM;PL	N;INDF;FEM;PL
גופות	cadavre	גופה	cadavre	N;FEM;PL	N;INDF;FEM;PL
צמצום	reducere	צמצום	reducere	N;MASC;SG	N;INDF;FEM;SG
צמצום	reducerea	צמצום	reducere	N;MASC;SG	N;DEF;FEM;SG
צמצום	reducerea	צמצום	reducere	N;MASC;SG	N;DEF;FEM;SG
צמצום	reducand	צמצום	reduca	N;MASC;SG	N;INDF;MASC;SG
ריגול	spionaj	ריגול	spionaj	N;MASC;SG	N;INDF;MASC;SG
ריגול	spion	ריגול	spion	N;MASC;SG	N;INDF;MASC;SG
ריגול	spionul	ריגול	spion	N;MASC;SG	N;DEF;MASC;SG
ריגול	spionajul	ריגול	spionaj	N;MASC;SG	N;DEF;MASC;SG
ריגול	spionaj	ריגול	spionaj	N;MASC;SG	N;INDF;MASC;SG
עשן	fum	עשן	fum	N;MASC;SG	N;INDF;MASC;SG
סדנאות	ateliere	סדנאות	atelier	N;FEM;PL	N;INDF;FEM;PL
סדנאות	atelierele	סדנאות	atelier	N;FEM;PL	N;DEF;FEM;PL
החלפה	comutator	החלפה	comutator	N;FEM;SG	N;INDF;MASC;SG
החלפה	comutare	החלפה	comutare	N;FEM;SG	N;INDF;FEM;SG
החלפה	schimb	החלפה	schimb	N;FEM;SG	N;INDF;MASC;SG
החלפה	schimbul	החלפה	schimb	N;FEM;SG	N;DEF;MASC;SG
החלפה	schimb	החלפה	schimb	N;FEM;SG	N;INDF;MASC;SG
החלפה	swap	החלפה	swap	N;FEM;SG	N;INDF;MASC;SG
החלפה	comertul	החלפה	comert	N;FEM;SG	N;DEF;MASC;SG
החלפה	comert	החלפה	comert	N;FEM;SG	N;INDF;MASC;SG
פקודות	comenzi	פקודה	comandă	N;FEM;PL	N;INDF;FEM;PL
פקודות	ordinele	פקודה	ordin	N;FEM;PL	N;DEF;FEM;PL
פקודות	comenzi	פקודה	comandă	N;FEM;PL	N;INDF;FEM;PL
זיקה	afinitate	זיקה	afinitate	N;FEM;SG	N;INDF;FEM;SG
מינימלי	minim	מינימלי	minim	N;MASC;SG	N;INDF;MASC;SG
חימום	caldura	חימום	caldura	N;MASC;SG	N;DEF;FEM;SG
חימום	heat	חימום	heat	N;MASC;SG	N;INDF;MASC;SG
חימום	caldura	חימום	caldura	N;MASC;SG	N;DEF;FEM;SG
חימום	caldura	חימום	caldura	N;MASC;SG	N;DEF;FEM;SG
חימום	incalzire	חימום	incalzire	N;MASC;SG	N;INDF;FEM;SG
חימום	incalzire	חימום	incalzire	N;MASC;SG	N;INDF;FEM;SG
מוכנה	pregatit	מוכן	pregati	ADJ;FEM;SG	ADJ;INDF;MASC;SG
הקלטה	inregistrare	הקלטה	inregistrare	N;FEM;SG	N;INDF;FEM;SG
הקלטה	inregistrarea	הקלטה	inregistrare	N;FEM;SG	N;DEF;FEM;SG
להתנגד	rezista	התנגד	rezista	V;NFIN	V;IND;SG;3;IPFV;FIN
להתנגד	rezista	התנגד	rezista	V;NFIN	V;IND;SG;3;IPFV;FIN
לחסל	elimina	חיסל	elimina	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
יפים	frumoase	יפה	frumos	ADJ;MASC;PL	ADJ;INDF;FEM;PL
קיצונית	radical	קיצוני	radical	ADV	ADV
קיצונית	extrem	קיצוני	extrem	ADV	ADV;RL
מולדת	patria	מולדת	patrie	N;FEM;SG	N;DEF;FEM;SG
מולדת	homeland	מולדת	homeland	N;FEM;SG	N;INDF;MASC;SG
מולדת	patrie	מולדת	patrie	N;FEM;SG	N;INDF;FEM;SG
דתות	religiile	דתה	religie	N;FEM;PL	N;DEF;FEM;PL
דתות	religii	דתה	religie	N;FEM;PL	N;INDF;FEM;PL
אצבעות	degetele	אצבע	deget	N;FEM;PL	N;DEF;FEM;PL
אצבעות	degete	אצבע	deget	N;FEM;PL	N;INDF;FEM;PL
אישורים	aprobari	אישורים	aprobari	N;MASC;PL	N;INDF;MASC;PL
אישורים	aprobarile	אישורים	aprobare	N;MASC;PL	N;DEF;FEM;PL
אישורים	confirmari	אישורים	confirmare	N;MASC;PL	N;INDF;FEM;PL
אישורים	permisele	אישורים	permite	N;MASC;PL	N;DEF;FEM;PL
נחיתה	debarcarea	נחיתה	debarcare	N;FEM;SG	N;DEF;FEM;SG
נחיתה	aterizarea	נחיתה	aterizare	N;FEM;SG	N;DEF;FEM;SG
נחיתה	debarcare	נחיתה	debarcare	N;FEM;SG	N;INDF;FEM;SG
נחיתה	aterizare	נחיתה	aterizare	N;FEM;SG	N;INDF;FEM;SG
יוזמה	initiativa	יוזמה	initiativă	N;FEM;SG	N;DEF;FEM;SG
יוזמה	initiativa	יוזמה	initiativă	N;FEM;SG	N;DEF;FEM;SG
יוזמה	initiativa	יוזמה	initiativă	N;FEM;SG	N;DEF;FEM;SG
ביולוגיה	biografia	None	biografie	N	N;DEF;FEM;SG
ביולוגיה	biografie	None	biografie	N	N;INDF;FEM;SG
ביולוגיה	biologie	None	biologie	N	N;INDF;FEM;SG
ביולוגיה	biologia	None	biologie	N	N;DEF;FEM;SG
אבטחה	securitate	אבטחה	securitate	N;FEM;SG	N;INDF;FEM;SG
אבטחה	securitatea	אבטחה	securitate	N;FEM;SG	N;DEF;FEM;SG
אבטחה	paza	אבטחה	pază	N;FEM;SG	N;DEF;FEM;SG
אבטחה	paza	אבטחה	pază	N;FEM;SG	N;DEF;FEM;SG
נדירה	rara	נדיר	rar	ADJ;FEM;SG	ADJ;DEF;FEM;SG
נדירה	rara	נדיר	rar	ADJ;FEM;SG	ADJ;DEF;FEM;SG
שוד	jaf	שוד	jaf	N;MASC;SG	N;INDF;MASC;SG
שוד	jaful	שוד	jaf	N;MASC;SG	N;DEF;MASC;SG
זן	zen	זן	zen		
ניירות	hartii	נייר	hartie	N;MASC;PL	N;INDF;FEM;PL
ניירות	acte	נייר	act	N;MASC;PL	N;INDF;FEM;PL
שנאה	urii	שנאה	ură	N;FEM;SG	N;DEF;FEM;SG
שנאה	ura	שנאה	ură	N;FEM;SG	N;DEF;FEM;SG
שנאה	ura	שנאה	ură	N;FEM;SG	N;DEF;FEM;SG
שנאה	ura	שנאה	ură	N;FEM;SG	N;DEF;FEM;SG
שנאה	ura	שנאה	ură	N;FEM;SG	N;DEF;FEM;SG
סחורות	marfuri	סחורה	marfă	N;FEM;PL	N;INDF;FEM;PL
סחורות	bunuri	סחורה	bun	N;FEM;PL	N;INDF;FEM;PL
סחורות	marfuri	סחורה	marfă	N;FEM;PL	N;INDF;FEM;PL
סחורות	marfuri	סחורה	marfă	N;FEM;PL	N;INDF;FEM;PL
עומס	sarcina	עומס	sarcină	N;MASC;SG	N;DEF;FEM;SG
עומס	supraincarcare	עומס	supraincarcare	N;MASC;SG	N;INDF;FEM;SG
המחוקקת	legislativa	המחוקק	legislativă	N;FEM;SG	N;DEF;FEM;SG
המחוקקת	legislatura	המחוקק	legislatură	N;FEM;SG	N;DEF;FEM;SG
מעבורת	naveta	מעבורת	naveta	N;FEM;SG	N;DEF;FEM;SG
מעבורת	naveta	מעבורת	naveta	N;FEM;SG	N;DEF;FEM;SG
מעבורת	feribotul	מעבורת	feribot	N;FEM;SG	N;DEF;MASC;SG
מעבורת	feribot	מעבורת	feribot	N;FEM;SG	N;INDF;MASC;SG
אדיר	super	אדיר	super		
עותק	copia	עותק	copie	N;MASC;SG	N;DEF;FEM;SG
עותק	copiere	עותק	copiere	N;MASC;SG	N;INDF;FEM;SG
עותק	copie	עותק	copie	N;MASC;SG	N;INDF;FEM;SG
תקפה	valida	תקפה	validă	N;FEM;SG	N;DEF;FEM;SG
גופה	body	גופה	body	N;FEM;SG	N;INDF;MASC;SG
גופה	organism	גופה	organism	N;FEM;SG	N;INDF;MASC;SG
גופה	corp	גופה	corp	N;FEM;SG	N;INDF;MASC;SG
גופה	corpul	גופה	corp	N;FEM;SG	N;DEF;MASC;SG
גופה	trup	גופה	trup	N;FEM;SG	N;INDF;MASC;SG
גופה	cadavru	גופה	cadavru	N;FEM;SG	N;INDF;MASC;SG
משקה	bautura	משקה	bautură	N;MASC;SG	N;DEF;FEM;SG
משקה	bautura	משקה	bautură	N;MASC;SG	N;DEF;FEM;SG
תעסוקה	angajare	תעסוקה	angajare	N;FEM;SG	N;INDF;FEM;SG
הסוגים	tipuri	הסוג	tip	N;MASC;PL	N;INDF;FEM;PL
הסוגים	tipurile	הסוג	tip	N;MASC;PL	N;DEF;FEM;PL
אחרונים	recente	אחרון	recent	ADJ;MASC;PL	ADJ;INDF;FEM;PL
דרשה	predica	דרשה	predica	N;FEM;SG	N;DEF;FEM;SG
דרשה	predica	דרשה	predica	N;FEM;SG	N;DEF;FEM;SG
בוגרת	adult	בוגר	adult	N;FEM;SG	N;INDF;MASC;SG
בוגרת	adulta	בוגר	adulta	N;FEM;SG	N;DEF;FEM;SG
בוגרת	matura	בוגר	matur	N;FEM;SG	N;DEF;FEM;SG
שייכות	relevanta	שייכות	relevant	N;FEM;SG	N;DEF;FEM;SG
שייכות	relevanta	שייכות	relevant	N;FEM;SG	N;DEF;FEM;SG
טכנולוגית	tehnologica	טכנולוגיה	tehnologică	N;FEM;SG	N;DEF;FEM;SG
פאן	pan	פאן	pan		
סעיפים	clauzele	סעיף	clauză	N;MASC;PL	N;DEF;FEM;PL
סעיפים	clauze	סעיף	clauză	N;MASC;PL	N;INDF;FEM;PL
חוט	fir	חוט	fir	N;MASC;SG	N;INDF;MASC;SG
חוט	sarma	חוט	sarmă	N;MASC;SG	N;DEF;FEM;SG
חוט	sarma	חוט	sarmă	N;MASC;SG	N;DEF;FEM;SG
חוט	fir	חוט	fir	N;MASC;SG	N;INDF;MASC;SG
חוט	firul	חוט	fir	N;MASC;SG	N;DEF;MASC;SG
עיתונאית	ziarista	עיתונאית	ziarist	N;FEM;SG	N;DEF;FEM;SG
עיתונאית	jurnalistul	עיתונאית	jurnalist	N;FEM;SG	N;DEF;MASC;SG
עיתונאית	jurnalist	עיתונאית	jurnalist	N;FEM;SG	N;INDF;MASC;SG
עיתונאית	jurnalista	עיתונאית	jurnalist	N;FEM;SG	N;DEF;FEM;SG
עיתונאית	ziarist	עיתונאית	ziarist	N;FEM;SG	N;INDF;MASC;SG
מסוק	elicopter	מסוק	elicopter	N;MASC;SG	N;INDF;MASC;SG
מסוק	elicopterul	מסוק	elicopter	N;MASC;SG	N;DEF;MASC;SG
הרישיון	licenta	הרישיון	licentă	N;MASC;SG	N;DEF;FEM;SG
הרישיון	licenta	הרישיון	licentă	N;MASC;SG	N;DEF;FEM;SG
הרישיון	licenta	הרישיון	licentă	N;MASC;SG	N;DEF;FEM;SG
פרידה	frida	פרידה	fridă	N;FEM;SG	N;DEF;FEM;SG
טונות	tone	טונה	tonă	N;FEM;PL	N;INDF;FEM;PL
סטטיסטיקה	statistica	סטטיסטיקה	statistică	N;FEM;SG	N;DEF;FEM;SG
סטטיסטיקה	statistica	סטטיסטיקה	statistică	N;FEM;SG	N;DEF;FEM;SG
סטטיסטיקה	statistica	סטטיסטיקה	statistică	N;FEM;SG	N;DEF;FEM;SG
סטטיסטיקה	statistica	סטטיסטיקה	statistică	N;FEM;SG	N;DEF;FEM;SG
גלוי	vizibila	גלוי	vizibil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
צירים	balamale	ציר	balamal	N;MASC;PL	N;INDF;FEM;PL
לכפות	impuna	None	impuna	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לכפות	impun	None	impune	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לכפות	impune	None	impune	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
תצפיות	observatii	תצפית	observat	N;FEM;PL	N;INDF;FEM;PL
בפנים	inauntru	בפנים	inauntru		
חרדה	nerabdator	חרדה	nerabdator	N;FEM;SG	N;INDF;MASC;SG
חרדה	anxietatea	חרדה	anxietate	N;FEM;SG	N;DEF;FEM;SG
חרדה	anxietate	חרדה	anxietate	N;FEM;SG	N;INDF;FEM;SG
חרדה	groaza	חרדה	groază	N;FEM;SG	N;DEF;FEM;SG
פער	decalaj	פער	decalaj	N;MASC;SG	N;INDF;MASC;SG
פער	gap	פער	gap	N;MASC;SG	N;INDF;MASC;SG
בסיני	sinai	בסין	sinai		
טורים	coloanele	טור	coloană	N;MASC;PL	N;DEF;FEM;PL
טורים	coloane	טור	coloană	N;MASC;PL	N;INDF;FEM;PL
סבב	rotire	סבב	rotire	N;MASC;SG	N;INDF;FEM;SG
סבב	rotatie	סבב	rotatie	N;MASC;SG	N;INDF;FEM;SG
שמור	salvati	שמור	salva		
שמור	pastrati	שמור	pastra		
עמותה	asociatia	עמותה	asociatie	N;FEM;SG	N;DEF;FEM;SG
עמותה	asociatia	עמותה	asociatie	N;FEM;SG	N;DEF;FEM;SG
עמותה	asociatie	עמותה	asociatie	N;FEM;SG	N;INDF;FEM;SG
עמותה	asocierea	עמותה	asociere	N;FEM;SG	N;DEF;FEM;SG
עמותה	asociere	עמותה	asociere	N;FEM;SG	N;INDF;FEM;SG
טכניקה	tehnica	טכניקה	tehnică	N;FEM;SG	N;DEF;FEM;SG
טכניקה	tehnica	טכניקה	tehnică	N;FEM;SG	N;DEF;FEM;SG
ארטילריה	artileria	ארטילריה	artilerie	N	N;DEF;FEM;SG
ארטילריה	artilerie	ארטילריה	artilerie	N	N;INDF;FEM;SG
עמיתים	colegi	עמית	coleg	N;MASC;PL	N;INDF;MASC;PL
עמיתים	colegii	עמית	coleg	N;MASC;PL	N;DEF;MASC;PL
עמיתים	colegi	עמית	coleg	N;MASC;PL	N;INDF;MASC;PL
הי	hei	הי	hei		
בסיסים	baze	בסיס	bază	N;MASC;PL	N;INDF;FEM;PL
בסיסים	bazele	בסיס	bază	N;MASC;PL	N;DEF;FEM;PL
חירות	libertate	חירות	libertate	N;FEM;SG	N;INDF;FEM;SG
חירות	libertatea	חירות	libertate	N;FEM;SG	N;DEF;FEM;SG
חירות	freedom	חירות	freedom	N;FEM;SG	N;INDF;MASC;SG
חירות	libertate	חירות	libertate	N;FEM;SG	N;INDF;FEM;SG
חירות	liberty	חירות	liberty	N;FEM;SG	N;INDF;MASC;SG
יונים	ioni	יון	ioni	N;MASC;PL	N;INDF;MASC;PL
יונים	porumbeii	יון	porumbel	N;MASC;PL	N;DEF;MASC;PL
יונים	porumbei	יון	porumbă	N;MASC;PL	N;DEF;MASC;PL
יונים	porumbei	יון	porumbă	N;MASC;PL	N;DEF;MASC;PL
אוסטרים	austrieci	אוסטרי	austriac	N;MASC;PL	N;INDF;MASC;PL
קיטור	abur	קיטור	abur	N;MASC;SG	N;INDF;MASC;SG
ממלכות	taramuri	ממלכה	taram	N;FEM;PL	N;INDF;FEM;PL
ממלכות	regatele	ממלכה	regat	N;FEM;PL	N;DEF;FEM;PL
ממלכות	regate	ממלכה	regat	N;FEM;PL	N;INDF;FEM;PL
הברכה	binecuvantare	הברכה	binecuvantare	N;FEM;SG	N;INDF;FEM;SG
הברכה	binecuvantarea	הברכה	binecuvantare	N;FEM;SG	N;DEF;FEM;SG
הגיב	reactionat	הגיב	reactiona	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
ביולוגי	biologica	ביולוגי	biologică	N	N;DEF;FEM;SG
הגבלה	restrictie	הגבלה	restrictie	N;FEM;SG	N;INDF;FEM;SG
הגבלה	limita	הגבלה	limită	N;FEM;SG	N;DEF;FEM;SG
הגבלה	limita	הגבלה	limită	N;FEM;SG	N;DEF;FEM;SG
גופני	fizica	גופני	fizică	N;MASC;SG	N;DEF;FEM;SG
בסקי	basca	בסק	bască		
בסקי	ski	בסק	ski		
פגיעות	leziuni	פגיעה	leziune	N;FEM;PL	N;INDF;FEM;PL
אופציה	optiune	אופציה	optiune	N;FEM;SG	N;INDF;FEM;SG
אופציה	optiunea	אופציה	optiune	N;FEM;SG	N;DEF;FEM;SG
ספריות	biblioteci	ספריות	bibliotecă	N;FEM;PL	N;INDF;FEM;PL
דאגה	preocuparea	דאגה	preocupare	N;FEM;SG	N;DEF;FEM;SG
דאגה	ingrijorare	דאגה	ingrijorare	N;FEM;SG	N;INDF;FEM;SG
דאגה	preocupare	דאגה	preocupare	N;FEM;SG	N;INDF;FEM;SG
נופש	resort	נופש	resort	N;MASC;SG	N;INDF;MASC;SG
נופש	statiune	נופש	statiune	N;MASC;SG	N;INDF;FEM;SG
נופש	vacanta	נופש	vacanta	N;MASC;SG	N;DEF;FEM;SG
נופש	vacanta	נופש	vacanta	N;MASC;SG	N;DEF;FEM;SG
נופש	concediu	נופש	concediu	N;MASC;SG	N;INDF;MASC;SG
נופש	vacanta	נופש	vacanta	N;MASC;SG	N;DEF;FEM;SG
אלמנט	elementul	אלמנט	element	N;MASC;SG	N;DEF;MASC;SG
אלמנט	element	אלמנט	element	N;MASC;SG	N;INDF;MASC;SG
הארכיון	arhiva	הארכיון	arhivă	N;MASC;SG	N;DEF;FEM;SG
הארכיון	arhiva	הארכיון	arhivă	N;MASC;SG	N;DEF;FEM;SG
חוזים	contractele	חוזה	contract	N;MASC;PL	N;DEF;FEM;PL
חוזים	contracte	חוזה	contract	N;MASC;PL	N;INDF;FEM;PL
ללבוש	purta	לבש	purta	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
משגר	lansator	משגר	lansator	N;MASC;SG	N;INDF;MASC;SG
משגר	lansare	משגר	lansare	N;MASC;SG	N;INDF;FEM;SG
משגר	lansarea	משגר	lansare	N;MASC;SG	N;DEF;FEM;SG
אמיתיים	reale	אמיתי	real	ADJ;MASC;PL	ADJ;INDF;FEM;PL
נוב	nob	נוב	nob		
סכסוכים	conflictele	סכסוך	conflict	N;MASC;PL	N;DEF;FEM;PL
סכסוכים	conflicte	סכסוך	conflict	N;MASC;PL	N;INDF;FEM;PL
סכסוכים	disputele	סכסוך	dispută	N;MASC;PL	N;DEF;FEM;PL
סכסוכים	litigii	סכסוך	litigiu	N;MASC;PL	N;INDF;FEM;PL
סכסוכים	litigiile	סכסוך	litigiu	N;MASC;PL	N;DEF;FEM;PL
סכסוכים	dispute	סכסוך	dispută	N;MASC;PL	N;INDF;FEM;PL
אריות	lei	אריה	leu	N;FEM;PL	N;INDF;MASC;PL
אריות	leii	אריה	leu	N;FEM;PL	N;DEF;MASC;PL
ורוד	roz	ורוד	roz		
כפוף	subordonat	כפוף	subordonat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
בעלים	sotii	בעלים	sot	N;MASC;PL	N;DEF;MASC;PL
בעלים	sotii	בעלים	sot	N;MASC;PL	N;DEF;MASC;PL
בעלים	proprietarii	בעלים	proprietar	N;MASC;PL	N;DEF;MASC;PL
בעלים	proprietari	בעלים	proprietar	N;MASC;PL	N;INDF;MASC;PL
בעלים	proprietarilor	בעלים	proprietar	N;MASC;PL	N;DEF;MASC;PL
מחמד	pet	מחמד	pet		
סו	sue	סו	sue		
אוטובוסים	autobuze	אוטובוס	autobuz	N;MASC;PL	N;INDF;FEM;PL
אוטובוסים	autobuzele	אוטובוס	autobuz	N;MASC;PL	N;DEF;FEM;PL
תחזוקה	intretinerea	תחזוקה	intretinere	N;FEM;SG	N;DEF;FEM;SG
תחזוקה	intretinere	תחזוקה	intretinere	N;FEM;SG	N;INDF;FEM;SG
תחזוקה	intretinere	תחזוקה	intretinere	N;FEM;SG	N;INDF;FEM;SG
השתלטות	preluare	השתלטות	preluare	N;FEM;SG	N;INDF;FEM;SG
השתלטות	preluarea	השתלטות	preluare	N;FEM;SG	N;DEF;FEM;SG
מעבדה	laboratorul	מעבדה	laborator	N;FEM;SG	N;DEF;MASC;SG
מעבדה	laborator	מעבדה	laborator	N;FEM;SG	N;INDF;MASC;SG
מעבדה	laboratorul	מעבדה	laborator	N;FEM;SG	N;DEF;MASC;SG
מעבדה	laborator	מעבדה	laborator	N;FEM;SG	N;INDF;MASC;SG
מוניטין	reputatie	מוניטין	reputatie	N;MASC;SG	N;INDF;FEM;SG
מוניטין	reputatia	מוניטין	reputatie	N;MASC;SG	N;DEF;FEM;SG
מוניטין	reputatie	מוניטין	reputatie	N;MASC;SG	N;INDF;FEM;SG
תינוק	iubire	תינוק	iubire	N;MASC;SG	N;INDF;FEM;SG
תינוק	copil	תינוק	copil	N;MASC;SG	N;INDF;MASC;SG
תינוק	iubito	תינוק	iubito	N;MASC;SG	N;INDF;MASC;SG
שליליות	negative	שלילי	negativ	ADJ;FEM;PL	ADJ;INDF;FEM;PL
צינורות	conducte	צינור	conduct	N;MASC;PL	N;INDF;FEM;PL
צינורות	tevi	צינור	tevi	N;MASC;PL	N;INDF;FEM;PL
צינורות	conducte	צינור	conduct	N;MASC;PL	N;INDF;FEM;PL
צינורות	tuburile	צינור	tub	N;MASC;PL	N;DEF;FEM;PL
צינורות	tuburi	צינור	tub	N;MASC;PL	N;INDF;FEM;PL
האף	nasu	האף	nasu		
בלבול	confuzia	בלבול	confuzie	N;MASC;SG	N;DEF;FEM;SG
בלבול	confuzie	בלבול	confuzie	N;MASC;SG	N;INDF;FEM;SG
בלבול	dezorientare	בלבול	dezorientare	N;MASC;SG	N;INDF;FEM;SG
אכילה	hranirea	אכילה	hranire	N;FEM;SG	N;DEF;FEM;SG
אכילה	hranire	אכילה	hranire	N;FEM;SG	N;INDF;FEM;SG
אכילה	alimentatie	אכילה	alimentatie	N;FEM;SG	N;INDF;FEM;SG
יצרן	producator	יצרן	producator	N;MASC;SG	N;INDF;MASC;SG
יצרן	producatorul	יצרן	producator	N;MASC;SG	N;DEF;MASC;SG
יצרן	producator	יצרן	producator	N;MASC;SG	N;INDF;MASC;SG
יצרן	producatorului	יצרן	producator	N;MASC;SG	N;DEF;MASC;SG
קופה	copa	קופה	copa	N;FEM;SG	N;SG
קופה	coupe	קופה	coupă	N;FEM;SG	N;INDF;MASC
תחנה	statie	תחנה	statie	N;FEM;SG	N;INDF;FEM;SG
תחנה	gara	תחנה	gară	N;FEM;SG	N;DEF;FEM;SG
תחנה	statia	תחנה	statie	N;FEM;SG	N;DEF;FEM;SG
תחנה	statie	תחנה	statie	N;FEM;SG	N;INDF;FEM;SG
תחנה	statie	תחנה	statie	N;FEM;SG	N;INDF;FEM;SG
תחנה	gara	תחנה	gară	N;FEM;SG	N;DEF;FEM;SG
תחנה	park	תחנה	park	N;FEM;SG	N;INDF;MASC;SG
תחנה	parc	תחנה	parc	N;FEM;SG	N;INDF;MASC;SG
תחנה	parcul	תחנה	parc	N;FEM;SG	N;DEF;MASC;SG
פצצת	bomba	פצצה	bombă	N;FEM;SG	N;DEF;FEM;SG
פצצת	bomba	פצצה	bombă	N;FEM;SG	N;DEF;FEM;SG
מקוריים	originale	מקורי	original	ADJ;MASC;PL	ADJ;INDF;FEM;PL
מקוריים	originale	מקורי	original	ADJ;MASC;PL	ADJ;INDF;FEM;PL
מקוריים	originali	מקורי	original	ADJ;MASC;PL	ADJ;INDF;MASC;PL
שרף	serafim	שרף	serafim	N;MASC;SG	N;INDF;MASC;SG
שרף	rasina	שרף	rasină	N;MASC;SG	N;DEF;FEM;SG
לפרט	precizeaza	פירט	precizează	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לפרט	precizati	פירט	preciza	V;NFIN;ACT	V;IND;PL;2;PRS;FIN
לפרט	specificati	פירט	specifica	V;NFIN;ACT	V;IND;PL;2;PRS;FIN
רצינית	serios	רציני	serios	ADV	ADV
דקר	dekker	דקר	dekker		
הורדת	descarcare	הורדה	descarcare	N;FEM;SG	N;INDF;FEM;SG
הורדת	descarcarea	הורדה	descarcare	N;FEM;SG	N;DEF;FEM;SG
צלילה	scufundare	צלילה	scufundare	N;FEM;SG	N;INDF;FEM;SG
צלילה	scufundare	צלילה	scufundare	N;FEM;SG	N;INDF;FEM;SG
צוותי	echipele	צוות	echipă	N;FEM;PL	N;DEF;FEM;PL
צוותי	echipe	צוות	echipă	N;FEM;PL	N;INDF;FEM;PL
אינדיאנים	indieni	אינדיאני	indian	N;MASC;PL	N;INDF;MASC;PL
אינדיאנים	indienii	אינדיאני	indien	N;MASC;PL	N;DEF;MASC;PL
פופולריים	populare	פופולרי	popular	ADJ;MASC;PL	ADJ;INDF;FEM;PL
מתוקים	dulci	מתוק	dulce	ADJ;MASC;PL	ADJ;INDF;PL
רבייה	reproductie	רבייה	reproductie	N;FEM;SG	N;INDF;FEM;SG
רבייה	reproducere	רבייה	reproducere	N;FEM;SG	N;INDF;FEM;SG
רבייה	procreare	רבייה	procrer	N;FEM;SG	N;INDF;FEM;SG
רבייה	reproducere	רבייה	reproducere	N;FEM;SG	N;INDF;FEM;SG
רבייה	reproducerea	רבייה	reproducere	N;FEM;SG	N;DEF;FEM;SG
הקשיים	dificultatile	הקשיים	dificultate	N	N;DEF;FEM;PL
קונגרס	congres	קונגרס	congres	N;MASC;SG	N;INDF;MASC;SG
קונגרס	congresului	קונגרס	congres	N;MASC;SG	N;DEF;MASC;SG
