nie	não	nie	não	PART;NEG	INTJ
zjednoczone	unificada	zjednoczyć	unificar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zjednoczone	unidas	zjednoczyć	unida	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;FEM;PL
zjednoczone	unida	zjednoczyć	unida	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zjednoczone	united	zjednoczyć	united	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;MASC;SG
zjednoczone	unidos	zjednoczyć	unido	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;MASC;PL
rzeczywistości	realidades	rzeczywistość	realidade	N;GEN;FEM;SG	N;FEM;PL
informacja	info	informacja	info	N;NOM;FEM;SG	ADJ;FEM;SG
informacja	informações	informacja	informação	N;NOM;FEM;SG	N;FEM;PL
metody	método	metoda	método	N;ACC;FEM;PL	N;MASC;SG
święta	natal	święto	natal		N;MASC;SG
święta	christmas	święto	christma		N;MASC;SG
święta	santo	święto	santo		N;MASC;SG
święta	saint	święto	saint		N;MASC;SG
święta	santa	święto	santo		N;FEM;SG
chicago	chicago	chicago	chicago	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
będąc	sendo	być	ser	V;IPFV;PRS;V.CVB;ACT	V;V.MSDR
będąc	ser	być	ser	V;IPFV;PRS;V.CVB;ACT	V;NFIN
arena	arena	arena	arena		N;FEM;SG
frank	frank	frank	frank	PROPN;NOM;MASC;SG	N;MASC;SG
wydawnictwa	editoras	wydawnictwo	editora	N;NOM;NEUT;SG	N;FEM;PL
wydawnictwa	editores	wydawnictwo	editor	N;NOM;NEUT;SG	N;MASC;PL
wydawnictwa	publicações	wydawnictwo	publicação	N;NOM;NEUT;SG	N;FEM;PL
wydawnictwa	publicar	wydawnictwo	publicar	N;NOM;NEUT;SG	V;NFIN
wydawnictwa	publicando	wydawnictwo	publicar	N;NOM;NEUT;SG	V;V.MSDR
radziecki	soviético	radziecki	Soviético	ADJ;NOM;MASC;SG	N;MASC;SG
radziecki	soviéticos	radziecki	soviético	ADJ;NOM;MASC;SG	N;MASC;PL
radziecki	soviéticas	radziecki	soviético	ADJ;NOM;MASC;SG	N;FEM;PL
radziecki	soviética	radziecki	soviético	ADJ;NOM;MASC;SG	N;FEM;SG
trasy	rota	trasa	rota	N;ACC;FEM;PL	N;FEM;SG
trasy	percurso	trasa	percurso	N;ACC;FEM;PL	N;MASC;SG
ofiar	baixas	ofiara	baixa		N;FEM;PL
ofiar	vitimas	ofiara	vitima		N;FEM;PL
ofiar	vítimas	ofiara	vítima		N;FEM;PL
albert	albert	albert	albert	PROPN;NOM;MASC;SG	N;MASC;SG
albert	alberto	albert	alberto	PROPN;NOM;MASC;SG	N;MASC;SG
nazwiska	apelido	nazwisko	apelido	N;NOM;NEUT;PL	N;MASC;SG
nazwiska	sobrenome	nazwisko	sobrenome	N;NOM;NEUT;PL	N;MASC;SG
miłość	amo	miłość	amo	N;NOM;FEM;SG	V;IND;SG;1;PRS;FIN
walczył	lutaram	walczyć	lutar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PL;3;FIN
shift	shift	shift	shift		N;MASC;SG
shift	turno	shift	turno		N;MASC;SG
czech	tcheca	czech	tcheca		N;FEM;SG
czech	checo	czech	checo		N;MASC;SG
czech	tcheco	czech	tcheco		N;MASC;SG
czech	checa	czech	checa		N;FEM;SG
określenie	definindo	określenie	definir	N;NOM;NEUT;SG	V;V.MSDR
głowy	cabeças	głowa	cabeça	N;ACC;FEM;SG	N;FEM;PL
głowy	cabeças	głowa	cabeça	N;ACC;FEM;SG	N;FEM;PL
głowy	chefes	głowa	chefe	N;ACC;FEM;SG	N;MASC;PL
muz	muz	muz	muz		N;MASC;SG
biblioteki	bibliotecas	biblioteka	biblioteca	N;GEN;FEM;SG	N;FEM;PL
hall	hall	hall	hall		N;MASC;SG
hall	salão	hall	salão		N;MASC;SG
bydgoszcz	bydgoszcz	bydgoszcz	bydgoszcz		N;MASC;SG
mieczysław	mieczysław	mieczysław	mieczysław	PROPN;NOM;MASC;SG	N;MASC;PL
rzeszy	reich	rzeszyć	reich		N;MASC;SG
antonio	antónio	antonio	antónio	PROPN;NOM;MASC;SG	N;MASC;SG
antonio	antônio	antonio	antônio	PROPN;NOM;MASC;SG	N;MASC;SG
antonio	antonio	antonio	antonio	PROPN;NOM;MASC;SG	N;MASC;SG
super	incrível	super	incrível		ADJ;MASC;SG
super	fantástico	super	fantástico		ADJ;MASC;SG
super	espetacular	super	espetacular		ADJ;MASC;SG
super	super	super	super		N;MASC;SG
super	ótima	super	bom		ADJ;FEM;SG
super	grande	super	grande		ADJ;MASC;SG
super	ótimo	super	bom		ADJ;MASC;SG
super	fixe	super	fixe		V;SBJV;SG;3;PRS;FIN
super	maneiro	super	maneiro		ADJ;MASC;SG
super	legal	super	legal		ADJ;MASC;SG
super	cool	super	cool		N;MASC;SG
zasięg	alcança	zasięg	alcançar	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
zasięg	alcançar	zasięg	alcançar	N;NOM;MASC;SG	V;NFIN
bad	ruim	bad	ruim		ADJ;MASC;SG
bad	bad	bad	bad		N;MASC;SG
bad	mau	bad	mau		ADJ;MASC;SG
bad	má	bad	má		ADJ;FEM;SG
wyjątkiem	exceções	wyjątek	exceção	N;INS;MASC;SG	N;FEM;PL
historyczne	históricas	historyczny	histórico	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
historyczne	históricos	historyczny	histórico	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
historyczne	históricas	historyczny	histórico	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
historyczne	históricos	historyczny	histórico	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
sport	desporto	sport	desporto		N;MASC;SG
sport	esporte	sport	esporte		N;MASC;SG
sport	desporto	sport	desporto		N;MASC;SG
sport	esportes	sport	esporte		N;MASC;PL
sport	desportos	sport	desporto		N;MASC;PL
renault	renault	renault	renault		N;FEM;SG
szwedzki	suecos	szwedzki	sueco	ADJ;NOM;MASC;SG	N;MASC;PL
szwedzki	sueco	szwedzki	sueco	ADJ;NOM;MASC;SG	N;MASC;SG
szwedzki	sueca	szwedzki	suecar	ADJ;NOM;MASC;SG	N;FEM;SG
wola	wola	wola	wola		N;MASC;SG
sur	sur	sura	sur		N;MASC;SG
połączenie	conecte	połączenie	conecte	N;NOM;NEUT;SG	V;SBJV;SG;3;PRS;FIN
połączenie	ligar	połączenie	ligar	N;NOM;NEUT;SG	V;NFIN
połączenie	conectar	połączenie	conectar	N;NOM;NEUT;SG	V;NFIN
jarosław	jarosław	jarosław	jarosław	PROPN;NOM;MASC;SG	N;MASC;PL
rzadko	raros	rzadko	raro	ADV	ADJ;MASC;PL
rzadko	rara	rzadko	raro	ADV	ADJ;FEM;SG
rzadko	raras	rzadko	raro	ADV	ADJ;FEM;PL
rzadko	raro	rzadko	raro	ADV	ADJ;MASC;SG
niewoli	cativa	niewola	cativa	N;GEN;FEM;SG	V;IND;SG;3;PRS;FIN
niewoli	cativas	niewola	cativa	N;GEN;FEM;SG	N;MASC;PL
następnym	próximo	następny	próximo	ADJ;INS;MASC;SG	ADV
następnym	next	następny	next	ADJ;INS;MASC;SG	N;MASC;SG
jones	jones	jones	jone	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
samoloty	avião	samolot	avião	N;NOM;MASC;PL	N;MASC;SG
samoloty	aeronave	samolot	aeronave	N;NOM;MASC;PL	N;FEM;SG
odkrył	descobriram	odkryć	descobrir	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PL;3;FIN
odkrył	descoberta	odkryć	descoberta	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;FEM;SG
odkrył	descobertos	odkryć	descobrir	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;V.PTCP
panowania	reinar	panowanie	reinar	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	V;NFIN
fundacji	fundações	fundacja	fundação	N;GEN;FEM;SG	N;FEM;PL
fundacji	fundações	fundacja	fundação	N;GEN;FEM;SG	N;FEM;PL
słońca	sóis	słońce	seis	N;GEN;NEUT;SG	N;MASC;PL
niemieckim	alemã	niemiecki	alemã	ADJ;INS;MASC;SG	N;FEM;SG
niemieckim	alemães	niemiecki	alemão	ADJ;INS;MASC;SG	N;MASC;PL
niemieckim	alemão	niemiecki	alemão	ADJ;INS;MASC;SG	N;MASC;SG
johna	john	johny	john		PROPN;MASC;SG
johna	joão	johny	joão		N;MASC;SG
johna	joao	johny	joao		N;MASC;SG
francisco	francisco	francisco	francisco		N;MASC;SG
mieszka	lives	mieszkać	live	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
mieszka	vidas	mieszkać	vida	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
sprzedaży	vender	sprzedaż	vender		V;NFIN
sprzedaży	vendendo	sprzedaż	vender		V;V.MSDR
sprzedaży	sales	sprzedaż	sale		N;MASC;SG
sprzedaży	vendas	sprzedaż	venda		N;FEM;PL
sprzedaży	venda	sprzedaż	venda		N;FEM;SG
pgc	pgc	pgcieć	pgc		N;MASC;SG
naprawdę	realmente	naprawdę	realmente	PART	ADV
ogłosił	anunciados	ogłosić	anunciar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;V.PTCP
spotkanie	conheçam	spotkanie	conhecer	N;NOM;NEUT;SG	V;SBJV;PL;3;PRS;FIN
spotkanie	conheça	spotkanie	conhecer	N;NOM;NEUT;SG	V;SBJV;SG;3;PRS;FIN
spotkanie	conhecer	spotkanie	conhecer	N;NOM;NEUT;SG	V;NFIN
jack	valete	jack	valete	PROPN;NOM;MASC;SG	N;MASC;SG
jack	jack	jack	jack	PROPN;NOM;MASC;SG	N;MASC;SG
hans	hans	hans	haver	PROPN;NOM;MASC;SG	N;MASC;SG
decyzji	decisões	decyzja	decisão	N;GEN;FEM;SG	N;FEM;PL
stosowane	aplicados	stosować	aplicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
stosowane	aplicado	stosować	aplicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
stosowane	aplicadas	stosować	aplicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
stosowane	aplicou	stosować	aplicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
stosowane	aplicada	stosować	aplicar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
stosowane	utilizada	stosować	utilizar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
stosowane	usada	stosować	usar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
stosowane	usado	stosować	usar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
stosowane	utilizado	stosować	utilizar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
stosowane	utilizados	stosować	utilizar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
stosowane	usados	stosować	usar	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
braci	irmãos	brat	irmão		N;MASC;PL
braci	brothers	brat	brother		N;MASC;PL
braci	irmaos	brat	irmao		N;MASC;PL
związki	compostos	związek	compor	N;NOM;MASC;PL	V;MASC;PL;V.PTCP
znaczenia	significados	znaczenie	significar	N;NOM;NEUT;SG	N;MASC;PL
grafika	gráficos	grafika	gráfico	N;NOM;FEM;SG	N;MASC;PL
grafika	gráficos	grafika	gráfico	N;NOM;FEM;SG	N;MASC;PL
cał	inteiras	cał	inteiro	ADV	ADJ;FEM;PL
cał	inteiros	cał	inteiro	ADV	N;MASC;PL
cał	inteiro	cał	inteiro	ADV	ADJ;MASC;SG
pomocnika	auxiliar	pomocnik	auxiliar	N;ACC;MASC;SG	V;NFIN
odpowiedzi	resposta	odpowiedź	resposta	N;ACC;FEM;PL	N;FEM;SG
cześć	olá	cześć	olá	N;NOM;FEM;SG	ADV
radia	rádios	radio	rádio	N;GEN;NEUT;SG	N;MASC;PL
łączności	comunicações	łączność	comunicação	N;GEN;FEM;SG	N;FEM;PL
pewne	certas	pewny	certo		PRO;FEM;PL
małych	small	mały	small	N;GEN;MASC;PL	N;MASC;SG
małych	pequenos	mały	pequeno	N;GEN;MASC;PL	ADJ;MASC;PL
małych	pequeno	mały	pequeno	N;GEN;MASC;PL	ADJ;MASC;SG
małych	pequena	mały	pequeno	N;GEN;MASC;PL	ADJ;FEM;SG
małych	pequenas	mały	pequeno	N;GEN;MASC;PL	ADJ;FEM;PL
london	londres	london	londre		N;FEM;SG
krwi	sangue	krew	sangue		N;MASC;SG
krwi	blood	krew	blood		N;MASC;SG
gór	montanhas	gór	montanha		N;FEM;PL
transportu	transportes	transport	transporte	N;GEN;MASC;SG	N;MASC;PL
transportu	transportes	transport	transporte	N;GEN;MASC;SG	N;MASC;PL
woli	prefira	woleć	preferir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SBJV;SG;3;PRS;FIN
lemmon	lemmon	lemmon	lemmon		N;MASC;SG
google	google	googl	google		N;MASC;SG
alpy	alpes	alpy	alpes	V;IPFV;IND;PL;PRS;FIN;ACT	N;MASC;PL
średnia	médio	średnia	médio	N;NOM;FEM;SG	ADJ;MASC;SG
średnia	médio	średnia	médio	N;NOM;FEM;SG	ADJ;MASC;SG
średnia	meio	średnia	meio	N;NOM;FEM;SG	ADV
steve	steve	steve	steve	PROPN;NOM;MASC;SG	PROPN;MASC;SG
php	php	popić	php		N;MASC;SG
twórca	desenvolvedores	twórca	desenvolvedor	N;NOM;MASC;SG	N;MASC;PL
twórca	criadora	twórca	criadora	N;NOM;MASC;SG	ADJ;FEM;SG
najwyższy	supremo	wysoki	supremo	ADJ;NOM;CMPR;MASC;SG	N;MASC;SG
najwyższy	suprema	wysoki	supremo	ADJ;NOM;CMPR;MASC;SG	N;FEM;SG
mary	mary	mary	mary	PROPN;NOM;FEM;SG	N;FEM;SG
mary	maria	mary	maria	PROPN;NOM;FEM;SG	N;FEM;SG
wygląda	looks	wyglądać	looko	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
wygląda	olhares	wyglądać	olhar	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
marka	brand	marka	brand		N;MASC;SG
marka	marca	marka	marca		N;FEM;SG
marka	mark	marka	mark		N;MASC;SG
marka	marcar	marka	marcar		V;NFIN
marka	marca	marka	marca		N;FEM;SG
marka	marcos	marka	marco		N;MASC;PL
joe	joe	joe	joe	PROPN;NOM;MASC;SG	N;MASC;SG
html	html	htąl	html		N;MASC;SG
dzisiaj	hj	dzisiaj	hj	ADV	V;IND;SG;1;PRS;FIN
izraela	israelense	izrael	israelense	N;GEN;MASC;SG	ADJ;MASC;SG
izraela	israelenses	izrael	israelense	N;GEN;MASC;SG	N;MASC;PL
izraela	israelitas	izrael	israelita	N;GEN;MASC;SG	N;MASC;PL
siedem	sete	siedem	sete		NUM
siedem	seven	siedem	seven		N;MASC;SG
znak	marcar	znak	marcar	N;NOM;MASC;SG	V;NFIN
znak	marcos	znak	marco	N;NOM;MASC;SG	N;MASC;PL
znak	assine	znak	assine	N;NOM;MASC;SG	INTJ
znak	assina	znak	assinar	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
znak	assinar	znak	assinar	N;NOM;MASC;SG	V;NFIN
biały	brancos	biały	branco		N;MASC;PL
biały	branco	biały	branco		N;MASC;SG
biały	white	biały	white		N;MASC;SG
biały	brancas	biały	branco		N;FEM;PL
biały	branca	biały	branco		N;FEM;SG
remix	remix	remin	remix		N;MASC;SG
lublin	lublin	lublin	lublin		N;MASC;SG
dróg	caminhos	droga	caminho		N;MASC;PL
dróg	estradas	droga	estrada		N;FEM;PL
finał	finais	finał	final	N;NOM;MASC;SG	N;MASC;PL
rozwiązania	solução	rozwiązanie	solução	N;NOM;NEUT;PL	N;FEM;SG
grafiki	gráfica	grafika	gráfico	N;GEN;FEM;PL	N;FEM;SG
grafiki	gráfico	grafika	gráfico	N;GEN;FEM;PL	N;MASC;SG
dolna	lower	dolny	lower		N;MASC;SG
dolna	inferior	dolny	inferior		ADJ;MASC;SG
dolna	fundo	dolny	fundo		N;MASC;SG
dolna	bottom	dolny	bottom		N;MASC;SG
dolna	dolna	dolny	dolna		N;MASC;SG
copa	copa	copa	copa	PROPN;NOM;MASC;SG	N;FEM;SG
wprowadzono	introduziu	wprowadzić	introduzir	V;PFV;IND;0;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hrabstwa	condados	hrabstwo	condar	N;ACC;NEUT;SG	N;MASC;PL
floty	frotas	flota	frota	N;GEN;FEM;SG	N;FEM;PL
floty	frotas	flota	frota	N;GEN;FEM;SG	N;FEM;PL
tony	tony	ton	tony		N;MASC;SG
architektury	arquitectónico	architektura	arquitectónico	N;GEN;FEM;SG	ADJ;MASC;SG
architektury	arquiteturas	architektura	arquitetura	N;GEN;FEM;SG	N;FEM;PL
sieć	líquido	sieć	líquido	N;NOM;FEM;SG	ADJ;MASC;SG
sieć	líquidos	sieć	líquido	N;NOM;FEM;SG	N;MASC;PL
księga	livro	ksiągać	livro		N;MASC;SG
księga	reservar	ksiągać	reservar		V;NFIN
księga	livros	ksiągać	livro		N;MASC;PL
dolina	valley	dolinać	valley		N;MASC;SG
dolina	vale	dolinać	valer		V;IND;SG;3;PRS;FIN
tle	antecedentes	tło	antecedentes		N;MASC;PL
tle	fundo	tło	fundo		N;MASC;SG
przyjaciół	friends	przyjaciel	friend	N;ACC;MASC;PL	N;MASC;SG
elżbieta	elżbieta	elżbieta	elebieta	PROPN;NOM;FEM;SG	N;FEM;SG
elżbieta	isabel	elżbieta	isabel	PROPN;NOM;FEM;SG	N;FEM;SG
elżbieta	elizabeth	elżbieta	elizabeth	PROPN;NOM;FEM;SG	N;FEM;SG
elżbieta	elisabeth	elżbieta	elisabeth	PROPN;NOM;FEM;SG	N;FEM;SG
maksymalna	máximo	maksymalny	máximo	ADJ;NOM;FEM;SG	N;MASC;SG
maksymalna	máxima	maksymalny	grande	ADJ;NOM;FEM;SG	N;FEM;SG
włochy	itália	włochy	itália		N;FEM;SG
włochy	italiana	włochy	italiana		N;FEM;SG
włochy	italianos	włochy	italiano		N;MASC;PL
włochy	italiano	włochy	italiano		N;MASC;SG
karl	karl	karla	karl	PROPN;NOM;MASC;SG	N;MASC;SG
rumunii	roménia	rumunia	roménia		N;FEM;SG
rumunii	romênia	rumunia	romênia		N;FEM;SG
ford	ford	ford	ford		N;FEM;SG
ewa	eva	ewa	eva	PROPN;NOM;FEM;SG	N;FEM;SG
ewa	ewa	ewa	ewa	PROPN;NOM;FEM;SG	N;FEM;SG
ewa	eva	ewa	eva	PROPN;NOM;FEM;SG	N;FEM;SG
ewa	véspera	ewa	véspera	PROPN;NOM;FEM;SG	N;FEM;SG
ewa	eve	ewa	eve	PROPN;NOM;FEM;SG	N;MASC;SG
north	norte	north	norte		N;MASC;SG
north	north	north	north		N;MASC;SG
więzienia	prisões	więzienie	prisão	N;GEN;NEUT;SG	N;FEM;PL
więzienia	prisões	więzienie	prisão	N;GEN;NEUT;SG	N;FEM;PL
czeski	tcheca	czeski	tcheca	ADJ;NOM;MASC;SG	N;FEM;SG
czeski	checo	czeski	checo	ADJ;NOM;MASC;SG	N;MASC;SG
czeski	tcheco	czeski	tcheco	ADJ;NOM;MASC;SG	N;MASC;SG
czeski	checa	czeski	checa	ADJ;NOM;MASC;SG	N;FEM;SG
czeski	boêmia	czeski	boêmia	ADJ;NOM;MASC;SG	N;FEM;SG
czeski	boémia	czeski	boémia	ADJ;NOM;MASC;SG	N;FEM;SG
pozostaje	restos	pozostawać	resto	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
materiały	material	materiał	material	N;NOM;MASC;PL	N;MASC;SG
startu	lançar	stary	lançar	N;GEN;MASC;SG	V;NFIN
navy	navy	navy	navy		N;MASC;SG
navy	marinha	navy	marinho		N;FEM;SG
wiedniu	viena	wieśń	viena	PROPN;DAT;MASC;SG	N;FEM;SG
skrzydła	wings	skrzydło	wing	N;NOM;NEUT;PL	N;MASC;SG
scott	scott	scott	scott	PROPN;NOM;MASC;SG	N;MASC;SG
max	max	max	max		N;MASC;SG
max	máx	max	máx		N;MASC;SG
kobieta	feminino	kobieta	feminino	N;NOM;FEM;SG	ADJ;MASC;SG
kiedyś	once	kiedyś	once	ADV	N;MASC;SG
wieży	torre	wieża	torre	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
wieży	tower	wieża	tower	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
media	mídia	medium	mídia	N;NOM;NEUT;PL	N;FEM;SG
słowacji	eslováquia	słowacja	eslováquia	PROPN;GEN;FEM;SG	N;FEM;SG
windows	windows	windows	window		N;MASC;SG
windows	janelas	windows	janela		N;FEM;PL
zwycięzcy	vencedores	zwycięzca	vencedor	N;NOM;MASC;SG	N;MASC;PL
zwycięzcy	ganhadores	zwycięzca	ganhador	N;NOM;MASC;SG	N;MASC;PL
zwycięzcy	vencedoras	zwycięzca	vencedora	N;NOM;MASC;SG	N;FEM;PL
struktury	estrutura	struktura	estrutura	N;ACC;FEM;PL	N;FEM;SG
niektórzy	alguns	niektóry	algum	DET;NOM;MASC;PL	PRO;MASC;PL
niektórzy	algum	niektóry	algum	DET;NOM;MASC;PL	DET;MASC;SG
niektórzy	algumas	niektóry	algum	DET;NOM;MASC;PL	PRO;FEM;PL
broń	armamento	broń	armamento	V;IPFV;IMP;SG;2;FIN;ACT	N;MASC;SG
broń	armas	broń	arma	V;IPFV;IMP;SG;2;FIN;ACT	N;FEM;PL
broń	braços	broń	braço	V;IPFV;IMP;SG;2;FIN;ACT	N;MASC;PL
broń	armamento	broń	armamento	V;IPFV;IMP;SG;2;FIN;ACT	N;MASC;SG
broń	arms	broń	arms	V;IPFV;IMP;SG;2;FIN;ACT	N;MASC;SG
broń	arma	broń	arma	V;IPFV;IMP;SG;2;FIN;ACT	N;FEM;SG
broń	pistola	broń	pistola	V;IPFV;IMP;SG;2;FIN;ACT	N;FEM;SG
broń	gun	broń	gun	V;IPFV;IMP;SG;2;FIN;ACT	N;MASC;SG
broń	arma	broń	arma	V;IPFV;IMP;SG;2;FIN;ACT	N;FEM;SG
broń	pistolas	broń	pistola	V;IPFV;IMP;SG;2;FIN;ACT	N;FEM;PL
broń	guns	broń	guns	V;IPFV;IMP;SG;2;FIN;ACT	N;MASC;SG
broń	armas	broń	arma	V;IPFV;IMP;SG;2;FIN;ACT	N;FEM;PL
carlos	carlos	carlos	carlo	PROPN;NOM;MASC;SG	N;MASC;SG
złote	dourada	złoty	dourar		V;FEM;SG;V.PTCP
złote	dourados	złoty	dourar		V;MASC;PL;V.PTCP
złote	golden	złoty	golden		N;MASC;SG
złote	ouro	złoty	ouro		N;MASC;SG
złote	dourado	złoty	dourar		V;MASC;SG;V.PTCP
odległość	distâncias	odległość	distância	N;ACC;FEM;SG	N;FEM;PL
blue	blue	blue	blue		N;MASC;SG
blue	azul	blue	azul		N;MASC;SG
blue	azuis	blue	azul		N;MASC;PL
myśli	pensamento	myśleć	pensamento	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
myśli	pensamentos	myśleć	pensamento	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
myśli	reflexões	myśleć	reflexão	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
wyborów	eleição	wybory	eleição		N;FEM;SG
wyborów	eleições	wybory	eleição		N;FEM;PL
wyborów	eleição	wybory	eleição		N;FEM;SG
wyborów	eleições	wybory	eleição		N;FEM;PL
dopływ	tributário	dopływ	tributário	N;NOM;MASC;SG	ADJ;MASC;SG
chciał	queria	chcieć	querer	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
chciał	procurados	chcieć	procurar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;V.PTCP
augusta	augusto	augusta	augusto		N;MASC;SG
augusta	august	augusta	august		N;MASC;SG
augusta	agosto	augusta	agosto		N;MASC;SG
augusta	augusta	augusta	augusta		N;FEM;SG
rekordy	records	rekorda	record	N;NOM;MASC;PL	N;MASC;SG
belgii	bélgica	belgia	bélgico		N;FEM;SG
leon	león	leon	león	PROPN;NOM;MASC;SG	N;MASC;SG
leon	léon	leon	léon	PROPN;NOM;MASC;SG	N;MASC;SG
leon	leon	leon	leon	PROPN;NOM;MASC;SG	N;MASC;SG
pdf	pdf	pdfić	pdf		N;MASC;SG
street	rua	street	rua		N;FEM;SG
street	street	street	street		N;MASC;SG
france	franca	franka	franca	PROPN;NOM;MASC;SG	N;FEM;SG
france	frança	franka	frança	PROPN;NOM;MASC;SG	N;FEM;SG
rangi	patente	ranga	patente		N;FEM;SG
rangi	rank	ranga	rank		N;MASC;SG
rangi	posto	ranga	posto		N;MASC;SG
wątpliwości	duvido	wątpliwość	duvido	N;ACC;FEM;SG	V;IND;SG;1;PRS;FIN
wątpliwości	dúvidas	wątpliwość	dúvida	N;ACC;FEM;SG	N;FEM;PL
wątpliwości	duvidas	wątpliwość	duvida	N;ACC;FEM;SG	N;FEM;PL
wątpliwości	dúvidas	wątpliwość	dúvida	N;ACC;FEM;SG	N;FEM;PL
wątpliwości	duvidas	wątpliwość	duvida	N;ACC;FEM;SG	N;FEM;PL
chris	chris	chris	chri	PROPN;NOM;MASC;SG	N;MASC;SG
chris	cris	chris	cris	PROPN;NOM;MASC;SG	N;FEM;SG
football	football	football	football		N;MASC;SG
football	futebol	football	futebol		N;MASC;SG
podziemne	underground	podziemny	underground	ADJ;NOM;NEUT;SG	N;MASC;SG
podziemne	subterrânea	podziemny	subterrânea	ADJ;NOM;NEUT;SG	N;FEM;SG
podziemne	subterrâneos	podziemny	subterrâneo	ADJ;NOM;NEUT;SG	N;MASC;PL
podziemne	subterrâneos	podziemny	subterrâneo	ADJ;NOM;NEUT;SG	N;MASC;PL
podziemne	subterrânea	podziemny	subterrânea	ADJ;NOM;NEUT;SG	N;FEM;SG
joanna	joana	joanna	joana	ADJ;NOM;FEM;SG	N;FEM;SG
joanna	joan	joanna	joan	ADJ;NOM;FEM;SG	N;FEM;SG
joanna	joana	joanna	joana	ADJ;NOM;FEM;SG	N;FEM;SG
joanna	joanna	joanna	joannar	ADJ;NOM;FEM;SG	N;FEM;SG
kolejno	sequencialmente	kolejno	sequencialmente		ADV
kolejno	sucessivamente	kolejno	sucessivamente		ADV
godzin	horário	godzina	horário	N;GEN;FEM;PL	N;MASC;SG
obowiązki	dever	obowiązek	dever	N;NOM;MASC;PL	N;MASC;SG
obowiązki	duty	obowiązek	duty	N;NOM;MASC;PL	N;MASC;SG
ostatnia	último	ostatni	último		ADJ;MASC;SG
ostatnia	últimas	ostatni	último		ADJ;FEM;PL
ostatnia	last	ostatni	last		N;MASC;SG
ostatnia	últimos	ostatni	último		ADJ;MASC;PL
ostatnia	última	ostatni	último		ADJ;FEM;SG
ręce	armamento	ręka	armamento	N;NOM;FEM;PL	N;MASC;SG
ręce	arms	ręka	arms	N;NOM;FEM;PL	N;MASC;SG
