aturar	stand	aturar	stand	V	N;NOM;INDF;MASC+FEM;SG
lixeiro	light	lixeiro	ligga	ADJ	N;NOM;INDF;MASC+FEM;SG
lixeiro	ljus	lixeiro	ljus	ADJ	N;NOM;INDF;NEUT;SG
prometín	utlovade	prometín	utlova	PROPN	ADJ;NOM;PL;PST;V.PTCP
prometín	lovade	prometín	lova	PROPN	V;IND;PST;FIN;ACT
prometín	utlovas	prometín	utlova	PROPN	V;IND;PRS;FIN;PASS
prometín	lovat	prometín	lova	PROPN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
prometín	lovad	prometín	lovad	PROPN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
defunto	sena	defunto	sen	N	ADJ;NOM;PL
defunto	försenat	defunto	försena	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
defunto	försenade	defunto	försena	N	ADJ;NOM;PL;PST;V.PTCP
defunto	sen	defunto	sen	N	ADV
defunto	försenad	defunto	försenad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
defunto	sent	defunto	sen	N	ADV
defunto	döda	defunto	död	N	ADJ;NOM;PL
defunto	dött	defunto	döda	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
regrese	tillbaks	regrese	tillbaks	V	ADV
regrese	tillbaka	regrese	tillbaka	V	ADV
regrese	bakåt	regrese	bakåt	V	ADV
regrese	rygg	regrese	rygg	V	N;NOM;INDF;MASC+FEM;SG
escapou	iväg	escapar	iväg	V	ADV
escapou	bort	escapar	bort	V	ADV
escapou	away	escapar	away	V	N;NOM;INDF;MASC+FEM;SG
escapou	från	escapar	från	V	ADP
escapou	rymt	escapar	rymma	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
escapou	flytt	escapar	flytt	V	N;NOM;INDF;MASC+FEM;SG
tumbas	graves	tumba	grav	N	PROPN;NOM
cooperativas	kooperativa	cooperativa	kooperativ	N	ADJ;NOM;PL
jenny	jenny	jenny	jenny	PROPN	PROPN;NOM
colgar	hang	colgar	hang	V	N;NOM;INDF;NEUT;SG
óesme	ni	óesme	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
óesme	dig	óesme	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
óesme	du	óesme	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
óesme	hör	óesme	höra	PROPN	V;IND;PRS;FIN;ACT
óesme	höra	óesme	höra	PROPN	V;IMP;FIN;ACT
molesto	upprörd	molesto	uppröra	N	ADJ;NOM;INDF;MASC+FEM;SG
molesto	upprörda	molesto	upprörd	N	ADJ;NOM;PL
refires	medelvärde	referir	medelvärde	PROPN	N;NOM;INDF;MASC+FEM;SG
refires	elakt	referir	elakt	PROPN	ADJ;NOM;INDF;NEUT;SG
refires	elak	referir	elak	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
refires	menar	referir	mena	PROPN	V;IND;PRS;FIN;ACT
refires	mena	referir	mena	PROPN	V;IMP;FIN;ACT
refires	mean	referir	mean	PROPN	N;NOM;INDF;MASC+FEM;SG
gustaríalle	som	gustaríalle	som	V	CONJ
gustaríalle	skulle	gustaríalle	skola	V	V;IND;PST;FIN;ACT
parado	stå	parado	stå	N	V;IMP;FIN;ACT
mátote	döda	mátote	död	PROPN	ADJ;NOM;PL
mátote	kill	mátote	kill	PROPN	N;NOM;INDF;MASC+FEM;SG
mátote	ni	mátote	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
mátote	dig	mátote	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
mátote	du	mátote	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
esperas	ni	espera	ni	N	PRO;NOM;DEF;MASC+FEM;SG
esperas	dig	espera	du	N	PRO;ACC;DEF;MASC+FEM;SG
esperas	du	espera	du	N	PRO;NOM;DEF;MASC+FEM;SG
esperas	väntande	espera	vänta	N	ADJ;NOM;PRS;V.PTCP
esperas	väntar	espera	vänta	N	V;IND;PRS;FIN;ACT
caín	föll	caín	föll	PRO	V;IND;PST;FIN;ACT
caín	trillade	caín	trilla	PRO	V;IND;PST;FIN;ACT
caín	ramlade	caín	ramla	PRO	V;IND;PST;FIN;ACT
escravo	slav	escravo	slav	N	ADJ;NOM;INDF;MASC+FEM;SG
mandou	skickat	mandar	skicka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mandou	skickad	mandar	skicka	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
joseph	joseph	josephr	joseph	PROPN	PROPN;NOM
joseph	josef	josephr	jos	PROPN	PROPN;NOM
secreta	hemliga	secreta	hemlig	N	ADJ;NOM;PL
secreta	hemlig	secreta	hemlig	N	ADJ;NOM;INDF;MASC+FEM;SG
secreta	hemligt	secreta	hemlig	N	ADJ;NOM;INDF;NEUT;SG
xusta	bara	xusto	bara	ADJ	ADV
vido	kommer	vir	komma	N	V;IND;PRS;FIN;ACT
vido	kom	vir	komma	N	V;IMP;FIN;ACT
vido	kom	vir	komma	N	V;IMP;FIN;ACT
ombreiro	axel	ombreiro	axel	N	PROPN;NOM
dispararon	shot	disparar	shot	V	N;NOM;INDF;MASC+FEM;SG
dispararon	skjutna	disparar	skjuta	V	ADJ;NOM;PL;PST;V.PTCP
dispararon	skjuten	disparar	skjuta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dispararon	skott	disparar	skott	V	N;NOM;INDF;NEUT;SG
dispararon	de	disparar	de	V	PRO;NOM;DEF;PL
dispararon	dom	disparar	de	V	PRO;NOM;DEF;PL
terlle	har	terlle	ha	PROPN	V;IND;PRS;FIN;ACT
terlle	ha	terlle	ha	PROPN	INTJ
terlle	honom	terlle	han	PROPN	PRO;ACC;DEF;MASC+FEM;SG
prometo	löfte	prometo	löfte	V	N;NOM;INDF;NEUT;SG
planos	planerar	plano	planera	N	V;IND;PRS;FIN;ACT
seguirá	fortfarande	seguir	fortfarande	V	ADV
seguirá	ändå	seguir	ändå	V	ADV
deixaría	let	deixar	leta	V	N;NOM;INDF;NEUT;SG
vervos	ni	vervo	ni	V	PRO;NOM;DEF;MASC+FEM;SG
vervos	dig	vervo	du	V	PRO;ACC;DEF;MASC+FEM;SG
vervos	du	vervo	du	V	PRO;NOM;DEF;MASC+FEM;SG
sóltame	hämta	sóltame	hämta	PROPN	V;IMP;FIN;ACT
sóltame	skaffa	sóltame	skaffa	PROPN	V;IMP;FIN;ACT
sóltame	få	sóltame	få	PROPN	ADJ;NOM;INDF;PL
sóltame	get	sóltame	ge	PROPN	N;NOM;INDF;MASC+FEM;SG
sóltame	let	sóltame	leta	PROPN	N;NOM;INDF;NEUT;SG
sóltame	låt	sóltame	låta	PROPN	V;IMP;FIN;ACT
celosa	svartsjuk	celosar	svartsjuk	ADJ	N;NOM;INDF;MASC+FEM;SG
celosa	avundsjuk	celosar	avundsjuk	ADJ	N;NOM;INDF;MASC+FEM;SG
estabades	var	estabade	var	N	PRO;INDF;MASC+FEM;SG
estabades	ni	estabade	ni	N	PRO;NOM;DEF;MASC+FEM;SG
estabades	dig	estabade	du	N	PRO;ACC;DEF;MASC+FEM;SG
estabades	du	estabade	du	N	PRO;NOM;DEF;MASC+FEM;SG
interesada	intresserad	interesado	intresserad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interesada	intresserade	interesado	intresserad	N	ADJ;NOM;PL;PST;V.PTCP
escoitaches	ni	escoitaches	ni	V	PRO;NOM;DEF;MASC+FEM;SG
escoitaches	dig	escoitaches	du	V	PRO;ACC;DEF;MASC+FEM;SG
escoitaches	du	escoitaches	du	V	PRO;NOM;DEF;MASC+FEM;SG
escoitaches	hört	escoitaches	höra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fálame	ungefär	fálame	ungefär	PROPN	ADV
fálame	berätta	fálame	berätta	PROPN	V;IMP;FIN;ACT
fálame	tell	fálame	tell	PROPN	N;NOM;INDF;NEUT;SG
vendas	säljer	venda	sälja	N	V;IND;PRS;FIN;ACT
vendas	sälja	venda	sälja	N	V;IMP;FIN;ACT
parezo	titta	parezo	titta	PROPN	V;IMP;FIN;ACT
vinnie	vinnie	vinnie	vinna	PROPN	PROPN;NOM
permíteme	may	permíteme	may	V	N;NOM;INDF;NEUT;SG
permíteme	maj	permíteme	maj	V	N;NOM;INDF;MASC+FEM;SG
colar	halsband	colar	halsband	V	N;NOM;INDF;NEUT;SG
levarte	ni	levarte	ni	V	PRO;NOM;DEF;MASC+FEM;SG
levarte	dig	levarte	du	V	PRO;ACC;DEF;MASC+FEM;SG
levarte	du	levarte	du	V	PRO;NOM;DEF;MASC+FEM;SG
levarte	take	levarte	take	V	N;NOM;INDF;MASC+FEM;SG
levarte	tagning	levarte	tagning	V	N;NOM;INDF;MASC+FEM;SG
sacaches	få	sacaches	få	V	ADJ;NOM;INDF;PL
sacaches	get	sacaches	ge	V	N;NOM;INDF;MASC+FEM;SG
sacaches	ni	sacaches	ni	V	PRO;NOM;DEF;MASC+FEM;SG
sacaches	dig	sacaches	du	V	PRO;ACC;DEF;MASC+FEM;SG
sacaches	du	sacaches	du	V	PRO;NOM;DEF;MASC+FEM;SG
xudea	judeen	xudea	jude	N	PROPN;NOM
xudea	främre	xudea	främra	N	ADJ;NOM;CMPR
xudea	fram	xudea	fram	N	ADV
boh	väl	boh	väl	PROPN	ADV
lima	lima	lima	lima	PROPN	N;NOM;INDF;MASC+FEM;SG
rezo	ber	rezo	be	N	V;IMP;FIN;ACT
rezo	be	rezo	be	N	V;IMP;FIN;ACT
rezo	bedja	rezo	bedja	N	V;IMP;FIN;ACT
refíreste	ni	refíreste	ni	N	PRO;NOM;DEF;MASC+FEM;SG
refíreste	dig	refíreste	du	N	PRO;ACC;DEF;MASC+FEM;SG
refíreste	du	refíreste	du	N	PRO;NOM;DEF;MASC+FEM;SG
refíreste	elakt	refíreste	elakt	N	ADJ;NOM;INDF;NEUT;SG
refíreste	elak	refíreste	elak	N	ADJ;NOM;INDF;MASC+FEM;SG
refíreste	menar	refíreste	mena	N	V;IND;PRS;FIN;ACT
refíreste	mena	refíreste	mena	N	V;IMP;FIN;ACT
adoro	kärlek	adoro	kärlek	V	N;NOM;INDF;MASC+FEM;SG
adoro	love	adoro	love	V	N;NOM;INDF;MASC+FEM;SG
dillo	berätta	dillo	berätta	PROPN	V;IMP;FIN;ACT
dillo	tell	dillo	tell	PROPN	N;NOM;INDF;NEUT;SG
dillo	honom	dillo	han	PROPN	PRO;ACC;DEF;MASC+FEM;SG
trent	trent	trent	tren	PROPN	PROPN;NOM
jean	jean	jean	jean	PROPN	PROPN;NOM
saigón	saigon	saigón	saigon	PROPN	N;NOM;INDF;NEUT;SG
ámoa	kärlek	ámoa	kärlek	PROPN	N;NOM;INDF;MASC+FEM;SG
ámoa	älska	ámoa	älsk	PROPN	V;IMP;FIN;ACT
ámoa	love	ámoa	love	PROPN	N;NOM;INDF;MASC+FEM;SG
ámoa	älskar	ámoa	älska	PROPN	V;IND;PRS;FIN;ACT
ámoa	hennes	ámoa	hon	PROPN	PRO;DEF
ámoa	her	ámoa	her	PROPN	N;NOM;INDF;MASC+FEM;SG
ámoa	henne	ámoa	hon	PROPN	PRO;ACC;DEF;MASC+FEM;SG
dakar	dakar	dakar	dak	PROPN	N;NOM;INDF;MASC+FEM;PL
dylan	dylan	dólar	dyla	PROPN	N;NOM;DEF;MASC+FEM;SG
quizabes	kan	quizabes	kunna	N	V;IND;PRS;FIN;ACT
quizabes	kunde	quizabes	kunna	N	V;IND;PST;FIN;ACT
quizabes	har	quizabes	ha	N	V;IND;PRS;FIN;ACT
quizabes	ha	quizabes	ha	N	INTJ
clermont	clermont	clermont	clermont	PROPN	PROPN;NOM
geneviève	geneviève	genevitvar	geneviève	PROPN	N;NOM;INDF;MASC+FEM;SG
melinda	melinda	melinda	melind	N	PROPN;NOM
clotilde	clotilde	clotilde	clotilde	PROPN	N;NOM;INDF;MASC+FEM;SG
père	pere	père	pere	PROPN	N;NOM;INDF;NEUT;SG
père	duchene	père	duchene	PROPN	PROPN;NOM
imperfecto	de	imperfecto	de	ADJ	PRO;NOM;DEF;PL
imperfecto	den	imperfecto	den	ADJ	PRO;DEF;MASC+FEM;SG
budde	budde	budde	bud	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
flipper	flipper	flipper	flippa	PROPN	N;NOM;INDF;NEUT;SG
viñan	come	vir	come	V	N;NOM;INDF;MASC+FEM;SG
viñan	de	vir	de	V	PRO;NOM;DEF;PL
viñan	dom	vir	de	V	PRO;NOM;DEF;PL
cambian	ändring	cambiar	ändring	V	N;NOM;INDF;MASC+FEM;SG
cambian	förändring	cambiar	förändring	V	N;NOM;INDF;MASC+FEM;SG
mozart	mozart	mozart	mommor	N	PROPN;NOM
dados	tärningar	dar	tärning	V	N;NOM;INDF;MASC+FEM;PL
dados	tärning	dar	tärning	V	N;NOM;INDF;MASC+FEM;SG
occidental	väst	occidental	väst	ADJ	N;NOM;INDF;MASC+FEM;SG
occidental	väster	occidental	väster	ADJ	N;NOM;INDF;MASC+FEM;SG
occidental	västerut	occidental	västerut	ADJ	ADV
king	king	king	king	PROPN	N;NOM;INDF;MASC+FEM;SG
king	kungen	king	kung	PROPN	N;NOM;DEF;MASC+FEM;SG
king	kung	king	kung	PROPN	N;NOM;INDF;MASC+FEM;SG
king	konung	king	konung	PROPN	N;NOM;INDF;MASC+FEM;SG
andy	andy	andy	andy	PROPN	PROPN;NOM
archie	archie	archie	archie	PROPN	PROPN;NOM
xulgar	judge	xulgar	judge	V	N;NOM;INDF;MASC+FEM;SG
xulgar	domare	xulgar	dom	V	N;NOM;INDF;MASC+FEM;PL
veredes	ni	verede	ni	V	PRO;NOM;DEF;MASC+FEM;SG
veredes	dig	verede	du	V	PRO;ACC;DEF;MASC+FEM;SG
veredes	du	verede	du	V	PRO;NOM;DEF;MASC+FEM;SG
deixala	let	deixala	leta	ADV	N;NOM;INDF;NEUT;SG
deixala	låt	deixala	låta	ADV	V;IMP;FIN;ACT
deixala	hennes	deixala	hon	ADV	PRO;DEF
deixala	her	deixala	her	ADV	N;NOM;INDF;MASC+FEM;SG
deixala	henne	deixala	hon	ADV	PRO;ACC;DEF;MASC+FEM;SG
deixala	ni	deixala	ni	ADV	PRO;NOM;DEF;MASC+FEM;SG
deixala	dig	deixala	du	ADV	PRO;ACC;DEF;MASC+FEM;SG
deixala	du	deixala	du	ADV	PRO;NOM;DEF;MASC+FEM;SG
extraordinario	extraordinär	extraordinario	extraordinär	ADJ	N;NOM;INDF;MASC+FEM;SG
extraordinario	extraordinärt	extraordinario	extraordinär	ADJ	N;NOM;INDF;MASC+FEM;SG
anderson	anderson	anderson	anderson	PROPN	PROPN;NOM
contesta	svar	contesta	svar	V	N;NOM;INDF;NEUT;SG
pagas	betalar	paga	betala	N	V;IND;PRS;FIN;ACT
pagas	betala	paga	betala	N	V;IMP;FIN;ACT
pagas	ni	paga	ni	N	PRO;NOM;DEF;MASC+FEM;SG
pagas	dig	paga	du	N	PRO;ACC;DEF;MASC+FEM;SG
pagas	du	paga	du	N	PRO;NOM;DEF;MASC+FEM;SG
preguntoume	och	preguntoume	och	V	CONJ
preguntoume	frågat	preguntoume	fråga	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
preguntoume	tillfrågad	preguntoume	tillfråga	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
impedir	stop	impedir	stop	V	N;NOM;INDF;NEUT;SG
impedir	stopp	impedir	stopp	V	N;NOM;INDF;NEUT;SG
impedir	keep	impedir	keep	V	N;NOM;INDF;MASC+FEM;SG
recibiron	mottaget	recibir	mottagen	V	N;NOM;DEF;NEUT;SG
recibiron	mottagen	recibir	mottag	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
recibiron	mottagna	recibir	motta	V	ADJ;NOM;PL;PST;V.PTCP
collen	take	coller	take	V	N;NOM;INDF;MASC+FEM;SG
collen	tagning	coller	tagning	V	N;NOM;INDF;MASC+FEM;SG
medrei	växte	medrar	växa	ADV	V;IND;PST;FIN;ACT
terriblemente	fruktansvärt	térrible	fruktansvärd	ADV	ADJ;NOM;INDF;NEUT;SG
reto	utmanar	reto	utmana	N	V;IND;PRS;FIN;ACT
reto	utmana	reto	utman	N	V;IMP;FIN;ACT
relacionado	relaterad	relacionar	relaterad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
relacionado	relaterat	relacionar	relatera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
relacionado	släkt	relacionar	släkt	V	N;NOM;INDF;MASC+FEM;SG
relacionado	närstående	relacionar	närstående	V	ADJ;NOM
relacionado	relaterade	relacionar	relatera	V	ADJ;NOM;PL;PST;V.PTCP
tocas	ni	toca	ni	V	PRO;NOM;DEF;MASC+FEM;SG
tocas	dig	toca	du	V	PRO;ACC;DEF;MASC+FEM;SG
tocas	du	toca	du	V	PRO;NOM;DEF;MASC+FEM;SG
largo	hämta	largo	hämta	N	V;IMP;FIN;ACT
largo	skaffa	largo	skaffa	N	V;IMP;FIN;ACT
largo	få	largo	få	N	ADJ;NOM;INDF;PL
largo	ut	largo	ut	N	ADV
largo	ute	largo	ute	N	ADV
tiveses	ni	ter	ni	V	PRO;NOM;DEF;MASC+FEM;SG
tiveses	dig	ter	du	V	PRO;ACC;DEF;MASC+FEM;SG
tiveses	du	ter	du	V	PRO;NOM;DEF;MASC+FEM;SG
preocupar	ungefär	preocupar	ungefär	V	ADV
secundarios	sidan	secundario	sida	ADJ	N;NOM;DEF;MASC+FEM;SG
secundarios	side	secundario	side	ADJ	PROPN;NOM
secundarios	sido	secundario	sido	ADJ	N;NOM;INDF;MASC+FEM;SG
secreto	hemliga	secreto	hemlig	N	ADJ;NOM;PL
secreto	hemlig	secreto	hemlig	N	ADJ;NOM;INDF;MASC+FEM;SG
secreto	hemligt	secreto	hemlig	N	ADJ;NOM;INDF;NEUT;SG
verdadeiros	real	verdadeiro	real	ADJ	N;NOM;INDF;MASC+FEM;SG
verdadeiros	riktigt	verdadeiro	riktig	ADJ	ADV
verdadeiros	sanna	verdadeiro	sanna	ADJ	N;NOM;INDF;MASC+FEM;SG
verdadeiros	sant	verdadeiro	sant	ADJ	N;NOM;INDF;NEUT;SG
verdadeiros	true	verdadeiro	true	ADJ	N;NOM;INDF;NEUT;SG
similares	likartat	similar	likartad	ADJ	ADV
similares	likartad	similar	likartad	ADJ	N;NOM;INDF;MASC+FEM;SG
desafío	utmanar	desafío	utmana	N	V;IND;PRS;FIN;ACT
desafío	utmana	desafío	utman	N	V;IMP;FIN;ACT
desafío	trotsa	desafío	trotsa	N	V;IMP;FIN;ACT
profundidade	djupa	profundidade	djup	N	ADJ;NOM;PL
profundidade	djupt	profundidade	djup	N	ADV
utiliza	användning	utilizar	användning	V	N;NOM;INDF;MASC+FEM;SG
virán	come	virán	come	V	N;NOM;INDF;MASC+FEM;SG
orientais	öst	oriental	öst	ADJ	N
renda	hyr	renda	hyr	N	V;IMP;FIN;ACT
renda	hyra	renda	hyra	N	V;IMP;FIN;ACT
sexamos	let	sexar	leta	V	N;NOM;INDF;NEUT;SG
admitir	want	admitir	want	V	N;NOM;INDF;MASC+FEM;SG
diaños	de	diaño	de	N	PRO;NOM;DEF;PL
diaños	den	diaño	den	N	PRO;DEF;MASC+FEM;SG
cheguen	de	chegar	de	V	PRO;NOM;DEF;PL
cheguen	dom	chegar	de	V	PRO;NOM;DEF;PL
cheguen	få	chegar	få	V	ADJ;NOM;INDF;PL
cheguen	get	chegar	ge	V	N;NOM;INDF;MASC+FEM;SG
cheguen	come	chegar	come	V	N;NOM;INDF;MASC+FEM;SG
construíu	byggt	construír	bygga	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
construíu	byggda	construír	bygga	V	ADJ;NOM;PL;PST;V.PTCP
construíu	byggd	construír	bygga	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mandela	mandela	mandela	mandel	PROPN	N;NOM;INDF;MASC+FEM;SG
mark	markera	mark	markera	PROPN	V;IMP;FIN;ACT
mark	märke	mark	märke	PROPN	N;NOM;INDF;NEUT;SG
mark	mark	mark	mark	PROPN	N;NOM;INDF;MASC+FEM;SG
porca	smutsig	porco	smutsig	N	ADJ;NOM;INDF;MASC+FEM;SG
porca	smutsiga	porco	smutsig	N	ADJ;NOM;PL
porca	smutsigt	porco	smutsig	N	ADJ;NOM;INDF;NEUT;SG
lendo	avläsning	lendo	avläsning	V	N;NOM;INDF;MASC+FEM;SG
lendo	läsning	lendo	läsning	V	N;NOM;INDF;MASC+FEM;SG
sa	friskt	sa	frisk	PROPN	ADJ;NOM;INDF;NEUT;SG
sa	hälsosam	sa	hälsosam	PROPN	N;NOM;INDF;MASC+FEM;SG
sa	hälsosamt	sa	hälsosam	PROPN	ADJ;NOM;INDF;NEUT;SG
sa	friska	sa	frisk	PROPN	ADJ;NOM;PL
sa	frisk	sa	frisk	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
sa	sund	sa	sund	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
tomen	take	tomar	take	V	N;NOM;INDF;MASC+FEM;SG
tomen	tagning	tomar	tagning	V	N;NOM;INDF;MASC+FEM;SG
ética	etiska	ética	etisk	N	ADJ;NOM;PL
ética	etisk	ética	etisk	N	ADJ;NOM;INDF;MASC+FEM;SG
cruzando	tvärsöver	cruzar	tvärsöver	V	ADV
cruzando	vågrätt	cruzar	vågrätt	V	ADV
cruzando	korsning	cruzar	korsning	V	N;NOM;INDF;MASC+FEM;SG
xen	gene	xen	gene	PROPN	PROPN;NOM
xen	gen	xen	gen	PROPN	N;NOM;INDF;MASC+FEM;SG
xen	genen	xen	gen	PROPN	N;NOM;DEF;MASC+FEM;SG
asilo	hemma	asilo	hemma	N	ADV
simon	simon	ser	simon	PROPN	N;NOM;INDF;MASC+FEM;SG
nucleares	nukleära	nuclear	nukleära	V	ADJ;NOM;PL
nucleares	kärnkraft	nuclear	kärnkraft	V	N;NOM;INDF;MASC+FEM;SG
nucleares	kärnvapen	nuclear	kärnvapen	V	N;NOM;DEF;NEUT;PL
nucleares	nukleär	nuclear	nukleär	V	N;NOM;INDF;MASC+FEM;SG
nucleares	kärnenergi	nuclear	kärnenergi	V	N;NOM;INDF;MASC+FEM;SG
henry	henrik	henry	henrik	PROPN	PROPN;NOM
henry	henry	henry	henry	PROPN	PROPN;NOM
use	användning	use	användning	V	N;NOM;INDF;MASC+FEM;SG
paramos	stop	parar	stop	V	N;NOM;INDF;NEUT;SG
paramos	stopp	parar	stopp	V	N;NOM;INDF;NEUT;SG
aparecer	show	aparecer	show	V	N;NOM;INDF;MASC+FEM;SG
suecia	sweden	suecia	söede	PROPN	N;NOM;INDF;MASC+FEM;SG
suecia	sverige	suecia	sverige	PROPN	PROPN;NOM
pares	stanna	par	stanna	N	V;IMP;FIN;ACT
pares	sluta	par	sluta	N	V;IMP;FIN;ACT
pares	stoppa	par	stoppa	N	V;IMP;FIN;ACT
obtivo	got	obter	got	V	N;NOM;INDF;NEUT;SG
comín	åt	comín	åt	V	ADP
reside	lögner	residir	lögn	V	N;NOM;INDF;MASC+FEM;PL
farían	skulle	facer	skola	V	V;IND;PST;FIN;ACT
farían	ha	facer	ha	V	INTJ
farían	de	facer	de	V	PRO;NOM;DEF;PL
farían	dom	facer	de	V	PRO;NOM;DEF;PL
xerais	allmänt	xeral	allmän	ADJ	ADV
xerais	generaler	xeral	general	ADJ	N;NOM;INDF;MASC+FEM;PL
golpes	smäller	golpe	smälla	N	V;IND;PRS;FIN;ACT
golpes	blåser	golpe	blåsa	N	V;IND;PRS;FIN;ACT
colleron	de	coller	de	V	PRO;NOM;DEF;PL
colleron	dom	coller	de	V	PRO;NOM;DEF;PL
debiamos	bör	debiar	böra	V	V;IND;PRS;FIN;ACT
debiamos	ska	debiar	skola	V	V;IND;PRS;FIN;ACT
teredes	ha	ter	ha	V	INTJ
teredes	ni	ter	ni	V	PRO;NOM;DEF;MASC+FEM;SG
teredes	dig	ter	du	V	PRO;ACC;DEF;MASC+FEM;SG
teredes	du	ter	du	V	PRO;NOM;DEF;MASC+FEM;SG
nazis	nazistiska	nazis	navistisk	N	ADJ;NOM;PL
cazadores	jaga	cazador	jaga	N	V;IMP;FIN;ACT
cazadores	jagar	cazador	jaga	N	V;IND;PRS;FIN;ACT
trataba	var	tratar	var	V	PRO;INDF;MASC+FEM;SG
entendía	förstått	entender	förstå	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
entendía	uppfattat	entender	uppfatta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bater	påkörd	bater	påkörd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bater	träffad	bater	träffa	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bater	träff	bater	träff	V	N;NOM;INDF;MASC+FEM;SG
perdoar	förlåt	perdoar	förlåt	V	N;NOM;INDF;NEUT;SG
manteñen	keep	manter	keep	V	N;NOM;INDF;MASC+FEM;SG
manteñen	de	manter	de	V	PRO;NOM;DEF;PL
manteñen	dom	manter	de	V	PRO;NOM;DEF;PL
existiu	existerat	existir	existera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
elemento	de	elemento	de	N	PRO;NOM;DEF;PL
elemento	den	elemento	den	N	PRO;DEF;MASC+FEM;SG
mecánico	mekaniskt	mecánico	mekanisk	N	ADJ;NOM;INDF;NEUT;SG
mecánico	mekaniska	mecánico	mekanisk	N	ADJ;NOM;PL
mecánico	mekanisk	mecánico	mekanisk	N	ADJ;NOM;INDF;MASC+FEM;SG
desaparición	försvinnande	desaparición	försvinna	N	ADJ;NOM;PRS;V.PTCP
piden	ask	pedir	ask	V	N;NOM;INDF;MASC+FEM;SG
piden	fråga	pedir	fråga	V	N;NOM;INDF;MASC+FEM;SG
piden	för	pedir	för	V	ADP
piden	de	pedir	de	V	PRO;NOM;DEF;PL
piden	dom	pedir	de	V	PRO;NOM;DEF;PL
durmimos	viloläge	durmir	viloläge	V	N;NOM;DEF;MASC+FEM;SG
durmimos	sömn	durmir	sömn	V	N;NOM;INDF;MASC+FEM;SG
refire	medelvärde	referir	medelvärde	V	N;NOM;INDF;MASC+FEM;SG
refire	elakt	referir	elakt	V	ADJ;NOM;INDF;NEUT;SG
refire	elak	referir	elak	V	ADJ;NOM;INDF;MASC+FEM;SG
refire	mean	referir	mean	V	N;NOM;INDF;MASC+FEM;SG
espacial	hubble	espacial	hubble	N	PROPN;NOM
national	national	national	national	ADJ	N;NOM;INDF;MASC+FEM;SG
gertrude	gertrud	gertrude	gertrud	PROPN	PROPN;NOM
gertrude	gertrude	gertrude	gertrude	PROPN	N;NOM;INDF;MASC+FEM;SG
perdidos	förlorat	perdido	förlora	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
perdidos	förlorad	perdido	förlorad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
perdidos	vilse	perdido	vilse	V	ADV
perdidos	lost	perdido	lost	V	N;NOM;INDF;MASC+FEM;SG
perdidos	förlorade	perdido	förlora	V	ADJ;NOM;PL;PST;V.PTCP
bebendo	drickande	beber	drickande	V	ADJ;NOM;PRS;V.PTCP
lanzamento	släpp	lanzamento	släpp	N	V;IMP;FIN;ACT
recorda	ni	recordar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
recorda	dig	recordar	du	V	PRO;ACC;DEF;MASC+FEM;SG
recorda	du	recordar	du	V	PRO;NOM;DEF;MASC+FEM;SG
green	gröna	grear	grön	PROPN	ADJ;NOM;PL
