terry	테리	terry	테리	PROPN;NOM;MASC;SG	
helen	헬렌	helen	헬렌	PROPN;NOM;SG	
bretagne	브르타뉴	bretagne	브르타뉴	PROPN;NOM;FEM;SG	PROPN
bretagne	브리트니	bretagne	브리트니	PROPN;NOM;FEM;SG	PROPN
söhnen	아들들	söhnen	아들+들	V;NFIN	N
railroad	철도	railroad	철도	PROPN;NOM;SG	
entfernte	리모콘	entfernen	리모콘	V;IND;SG;3;PST;FIN	N
entfernte	원격	entfernen	원격	V;IND;SG;3;PST;FIN	N
entfernte	리모컨	entfernen	리모컨	V;IND;SG;3;PST;FIN	N
volumen	볼륨	volum	볼륨	V;NFIN	N
volumen	볼륨	volum	볼륨	V;NFIN	N
betreten	입력	betreten	입력	V;NFIN	N
normandie	노르망디	normandie	노르망디	PROPN;NOM;SG	PROPN
larry	래리	larry	래리	PROPN;NOM;SG	
ghana	가나	ghana	가+나	PROPN;NOM;MASC;SG	
himmelfahrt	어센션	himmelfahren	어센션	ADJ	N
himmelfahrt	승천	himmelfahren	승천	ADJ	N
himmelfahrt	승천	himmelfahren	승천	ADJ	N
regierungen	정부	regierung	정부	V;NFIN	N
besserung	향상	besserung	향상	ADJ	N
besserung	개선	besserung	개선	ADJ	N
estnischen	에스토니아어	estnisch	에스토니아어	ADJ;NOM;MASC;PL	PROPN
estnischen	에스토니아	estnisch	에스토니아	ADJ;NOM;MASC;PL	PROPN
wilden	야생	wild	야생		N
deep	깊은	deep	깊+ㄴ		ADJ
manhattan	맨해튼	manhattan	맨해튼	PROPN;NOM;SG	PROPN
talsperre	저수지	talsperre	저수+지	PROPN;NOM;SG	N
volleyball	배구	volleyball	배구		N
sortiert	sort	sortieren	sort	ADJ;V.PTCP	
sortiert	정렬	sortieren	정렬	ADJ;V.PTCP	
urlaub	휴일	urlaub	휴일	ADV	N
urlaub	명절	urlaub	명절	ADV	N
urlaub	연휴	urlaub	연휴	ADV	N
urlaub	홀리데이	urlaub	홀리데이	ADV	
urlaub	휴가	urlaub	휴가	ADV	N
urlaub	공휴일	urlaub	공휴+이+ㄹ	ADV	N
urlaub	방학	urlaub	방학	ADV	N
urlaub	휴가	urlaub	휴가	ADV	N
urlaub	휴일	urlaub	휴일	ADV	N
urlaub	연휴	urlaub	연휴	ADV	N
urlaub	공휴일	urlaub	공휴+이+ㄹ	ADV	N
urlaub	명절	urlaub	명절	ADV	N
südöstlichen	남동부	südöstlich	남동부	ADJ	
südöstlichen	남동	südöstlich	남동	ADJ	
neffe	조카	neffen	조카	ADJ	N
plural	복수형	plural	복수형	ADJ	N
plural	복수	plural	복수	ADJ	N
sportlichen	애슬레틱	sportlich	애슬레틱	ADJ	PROPN
sportlichen	스포팅	sportlich	스포팅	ADJ	
dreht	스핀	drehen	스핀	V;IND;SG;3;PRS;FIN	
inspiriert	영감	inspirieren	영감	V;V.PTCP	N
metro	메트로	metro	메트+로	PROPN	
metro	지하철	metro	지하철	PROPN	N
feind	적들	feind	적+들		N
schriftliche	서면	schriftlich	서+면	ADJ;NOM;FEM;PL	
niedergang	거절	niedergang	거절	N	
klage	행동	klage	행동	ADJ	N
klage	활동	klage	활동	ADJ	N
klage	작업	klage	작업	ADJ	N
klage	동작	klage	동작	ADJ	N
klage	액션	klage	액션	ADJ	N
klage	불만	klage	불만	ADJ	N
klage	소송	klage	소송	ADJ	N
fortschritt	진행	fortschreiten	진행	PROPN	N
fortschritt	선진	fortschreiten	선진	PROPN	
teich	연못	teich	연못		N
teich	연못	teich	연못		N
endgültige	기말고사	endgültig	기말고사	ADJ;NOM;FEM;PL	N
endgültige	파이널	endgültig	파이널	ADJ;NOM;FEM;PL	
endgültige	결승전	endgültig	결승전	ADJ;NOM;FEM;PL	N
track	트랙	track	트랙		N
track	추적	track	추적		N
sms	sms	sms	sms		
strauss	꽃다발	strauss	꽃다발	PROPN;NOM;MASC;SG	
strauss	스트라우스	strauss	스트라우스	PROPN;NOM;MASC;SG	
strauss	슈트라우스	strauss	슈트라우스	PROPN;NOM;MASC;SG	
leere	무효	leer	무효		N
steuer	세금	steuer	세금		N
steuer	세금	steuer	세금		N
irene	아이린	iren	아이리+ㄴ	PROPN;NOM;FEM;SG	
irene	이레네	iren	이레네	PROPN;NOM;FEM;SG	
aussterben	사멸	aussterben	사멸	V;NFIN	
aussterben	멸종	aussterben	멸종	V;NFIN	N
aussterben	대량절멸	aussterben	대량절멸	V;NFIN	N
aussterben	대멸종	aussterben	대멸종	V;NFIN	
aussterben	멸종	aussterben	멸종	V;NFIN	N
aussprache	논쟁	aussprechen	논쟁		N
aussprache	논쟁	aussprechen	논쟁		N
perry	페리	perry	페리	PROPN;NOM;MASC;SG	
aufgeben	종료	aufgeben	종료	ADJ	N
aufgeben	끝내기	aufgeben	끝내+기	ADJ	V
aufgeben	항복	aufgeben	항복	ADJ	N
montag	월요일	montag	월요일	ADV	
montag	월요	montag	월요	ADV	
montag	먼데이	montag	먼데이	ADV	
montag	월요일	montag	월요일	ADV	
kurve	곡선	kurv	곡선	ADJ	
kurve	커브	kurv	커브	ADJ	N
goldener	황금	golden	황금	ADJ	
goldener	골든	golden	골든	ADJ	
ems	ems	ems	ems		
empfänger	수신기	empfänger	수신기	ADJ	N
empfänger	수신자	empfänger	수신자	ADJ	N
empfänger	수신자	empfänger	수신자	ADJ	N
empfänger	수신자	empfänger	수신자	ADJ	N
empfänger	수신기	empfänger	수신기	ADJ	N
kaiserliche	임페리얼	kaiserlich	임페리얼	ADJ;NOM;FEM;PL	
konsequent	지속적으로	konsequent	지속+적+으로	ADJ	ADV
erläuterung	설명	Erläuterung	설명	ADJ;SG	N
edith	에디스	edith	에디스	PROPN;NOM;FEM;SG	PROPN
edith	에디트	edith	에디트	PROPN;NOM;FEM;SG	
tokyo	도쿄	tokyo	도쿄	PROPN;NOM;MASC;SG	PROPN
tokyo	동경	tokyo	동경	PROPN;NOM;MASC;SG	
santo	산토	santo	산토	PROPN	
playoffs	플레이오프	playoffs	플레이오프	PROPN	
holen	가져오기	holen	가져오+기	V;NFIN	V
holen	get	holen	get	V;NFIN	
jünger	어려	jung	어리+어	ADJ	
gotische	고딕	gotisch	고딕	ADJ;NOM;FEM;PL	
südwestlichen	남서부	südwestlich	남서부	ADJ;NOM;PL	
glücklich	행복하게	glücklich	행복+하+게	ADJ	CONJ
glücklich	럭키	glücklich	럭키	ADJ	
glücklich	행운	glücklich	행운	ADJ	
glücklich	해피	glücklich	해피	ADJ	
glücklich	행복	glücklich	행복	ADJ	N
glücklich	행복해	glücklich	행복+하+어	ADJ	CONJ
glücklich	행복하다	glücklich	행복+하+다	ADJ	
glücklich	행복한	glücklich	행복+하+ㄴ	ADJ	V
termin	마감	termin	마감	N;SG	
termin	약속	termin	약속	N;SG	
anbieten	쿠폰	anbieten	쿠폰	V;NFIN	N
rakete	로켓	raken	로켓	ADJ;NOM;SG	N
rakete	로켓	raken	로켓	ADJ;NOM;SG	N
rakete	유도탄	raken	유도탄	ADJ;NOM;SG	N
rakete	미사일	raken	미사+이+ㄹ	ADJ;NOM;SG	N
spezifische	구체적	spezifisch	구체+적	ADJ;NOM;FEM;PL	N
spezifische	특정	spezifisch	특정	ADJ;NOM;FEM;PL	
spezifische	구체	spezifisch	구체	ADJ;NOM;FEM;PL	
ausgleich	보상	ausgleich	보상	ADJ	N
ausgleich	균형	ausgleich	균형	ADJ	
ausgleich	오프셋	ausgleich	오프셋	ADJ	N
wallace	월리스	wallace	월리스	PROPN;NOM;SG	PROPN
kapital	자본	kapital	자본		N
kapital	자본주의	kapital	자본주의		N
verwechselt	혼란	verwechseln	혼란	V;V.PTCP	N
verwechselt	착각	verwechseln	착각	V;V.PTCP	
abschaffung	폐지됨	abschaffung	폐지+되+ㄴ	N;NOM;FEM;SG	V
helena	헬레나	helena	헬레+나	PROPN;NOM;SG	PROPN
helena	헬렌	helena	헬렌	PROPN;NOM;SG	
anwesend	현재	anwesend	현재	ADJ	N
anwesend	선물	anwesend	선물	ADJ	N
moses	모세스	moses	모세스	PROPN;NOM;MASC;SG	
moses	모세	moses	모세	PROPN;NOM;MASC;SG	
moses	모스	moses	모스	PROPN;NOM;MASC;SG	
champion	챔프	champion	챔프	PROPN	
champion	챔피언	champion	챔피언	PROPN	N
champion	챔피언십	champion	後피+언감	PROPN	
champion	챔피언	champion	챔피언	PROPN	N
singapur	싱가포르가	singapur	싱가포르+가	PROPN;NOM;MASC;SG	PROPN
singapur	싱가폴	singapur	싱가폴	PROPN;NOM;MASC;SG	PROPN
singapur	싱가포르	singapur	싱가포르	PROPN;NOM;MASC;SG	PROPN
baut	빌드	bauen	빌드	V;IND;SG;3;PRS;FIN	N
toulouse	툴루즈	toulouse	툴루즈	PROPN;NOM;MASC;SG	PROPN
verlegung	전송	verlegung	전송	V	N
nordöstlichen	북동	nordöstlich	북동	ADJ;NOM;MASC;PL	N
nordöstlichen	북동부	nordöstlich	북동부	ADJ;NOM;MASC;PL	
neunten	아홉번째	neunt	아홉번+째	ADJ	
lyriker	시인	lyrik	시인	ADJ	N
lyriker	시인	lyrik	시인	ADJ	N
muslime	무슬림	muslim	무슬림		N
muslime	이슬람교	muslim	이슬람교		N
muslime	무슬림	muslim	무슬림		N
stille	침묵	still	침묵		N
stille	사일런스	still	사일런스		PROPN
stille	침묵	still	침묵		N
tatsächlichen	사실적	tatsächlich	사실+적	ADJ	N
tatsächlichen	실제	tatsächlich	실제	ADJ	N
miles	마일스	miles	마일스	PROPN;NOM;SG	
miles	마일리지	miles	마일리+지	PROPN;NOM;SG	
miles	마일	miles	마일	PROPN;NOM;SG	
miles	마일리	miles	마일리	PROPN;NOM;SG	
miles	마일즈	miles	마일즈	PROPN;NOM;SG	
christlich	기독교	christlich	기독교	ADJ	N
christlich	크리스티안	christlich	크리스티안	ADJ	PROPN
christlich	크리스천	christlich	크리스천	ADJ	
christlich	크리스찬	christlich	크리스찬	ADJ	
ellen	엘런	ellen	엘런	PROPN;NOM;MASC;SG	
ellen	엘렌	ellen	엘렌	PROPN;NOM;MASC;SG	
zitate	따옴표	zitat	따옴표		V
zitate	인용	zitat	인용		N
sternen	항성	sternen	항성	V;NFIN	N
sternen	스타	sternen	스타	V;NFIN	
arno	아르노	arno	아르노	PROPN;NOM;MASC;SG	PROPN
argumenten	인자	argument	인자	V;NFIN	N
argumenten	인수	argument	인수	V;NFIN	
bemerkungen	발언	bemerkungen	발언	V;NFIN	N
bemerkungen	발언	bemerkungen	발언	V;NFIN	N
bemerkungen	노트	bemerkungen	노트	V;NFIN	
bemerkungen	관찰	bemerkungen	관찰	V;NFIN	N
bemerkungen	관측	bemerkungen	관측	V;NFIN	N
bemerkungen	댓글	bemerkungen	댓글	V;NFIN	N
cleveland	클리블랜드	cleveland	클리블랜드	PROPN;NOM;SG	PROPN
sinnlos	무의미한	sinnlos	무의미+하+ㄴ	ADJ	V
sinnlos	쓸모없는	sinnlos	쓸모없+는	ADJ	
sinnlos	무의미하다	sinnlos	무+의미+하+다	ADJ	V
santos	산토스	santos	산토스	PROPN	PROPN
komponiert	작곡	komponieren	작곡	V;V.PTCP	N
komponiert	자작곡	komponieren	자작곡	V;V.PTCP	
gefangene	포로	gefangen	포로	ADJ;NOM;FEM;PL	N
gefangene	포로	gefangen	포로	ADJ;NOM;FEM;PL	N
gefangene	죄수	gefangen	죄수	ADJ;NOM;FEM;PL	N
gefangene	억류	gefangen	억류	ADJ;NOM;FEM;PL	N
god	하느님	god	하느님	PROPN	
god	하나님	god	하나님	PROPN	PROPN
kontrolliert	제어	kontrollieren	제어	V;V.PTCP	N
besuchern	방문자	besuchern	방문자	V;NFIN	N
besuchern	방문객	besuchern	방문객	V;NFIN	N
besuchern	방문자	besuchern	방문자	V;NFIN	N
besuchern	방문객	besuchern	방문객	V;NFIN	N
algerien	알제리	algerien	알제리		PROPN
algerien	알제리	algerien	알제리		PROPN
provence	프로방스	provence	프로방스	PROPN;NOM;SG	PROPN
kanonen	캐넌포	kanon	캐넌포	N;NOM;FEM;PL	
kanonen	캐논	kanon	캐논	N;NOM;FEM;PL	
verwaltungsgemeinschaft	발레리	verwaltungsgemeinschaft	발레리	ADJ	N
verwaltungsgemeinschaft	밸러리	verwaltungsgemeinschaft	밸러리	ADJ	
erhob	장미	erheben	장미	V;IND;SG;3;PST;FIN	
erhob	로즈	erheben	로즈	V;IND;SG;3;PST;FIN	
kenneth	케네스	kenneth	케네스	PROPN;NOM;SG	PROPN
durchgehend	지속적으로	durchgehend	지속+적+으로	ADJ	ADV
franziska	프랜시스	franziska	프랜시스	PROPN;NOM;FEM;SG	PROPN
newton	뉴턴	newton	뉴턴	PROPN	
katastrophe	재해	katastrophe	재해	N;NOM;FEM;SG	
katastrophe	재앙	katastrophe	재앙	N;NOM;FEM;SG	
weiterbildung	훈련	weiterbildung	훈련	ADJ	N
weiterbildung	트레이닝	weiterbildung	트레이닝	ADJ	N
weiterbildung	교육학	weiterbildung	교육학	ADJ	N
weiterbildung	교육	weiterbildung	교육	ADJ	N
weiterbildung	학력	weiterbildung	학력	ADJ	N
charaktere	문자	charakt	문자	ADJ;NOM;PL	N
charaktere	등장인물	charakt	등장+인물	ADJ;NOM;PL	N
neutralität	중립성	neutralität	중립성	ADJ	N
neutralität	중립	neutralität	중립	ADJ	
after	항문	aft	항문	PROPN;NOM;SG	N
qualitätssicherung	품질	qualitätssicherung	품질	ADJ	
qualitätssicherung	퀄리티	qualitätssicherung	퀄리티	ADJ	
qualitätssicherung	화질	qualitätssicherung	화질	ADJ	N
qualitätssicherung	화질이	qualitätssicherung	화질+이	ADJ	N
automatische	자동	automatisch	자동	ADJ;NOM;FEM;PL	N
quartett	콰르텟	quartett	콰르텟	V;IND;SG;3;PRS;FIN	
quartett	사중주	quartett	사중주	V;IND;SG;3;PRS;FIN	
flandern	플랜더스	flandern	플랜더스	N;NOM;FEM;PL	
flandern	플랑드르	flandern	플랑드르	N;NOM;FEM;PL	PROPN
bristol	브리스틀	bristol	브리스틀	PROPN	PROPN
bristol	브리스톨	bristol	브리스톨	PROPN	
namibia	나미비아	namibia	나미비아	PROPN;NOM;MASC;SG	PROPN
gottesdienst	예배	gottesdienst	예배	ADJ	N
gottesdienst	숭배	gottesdienst	숭배	ADJ	N
gottesdienst	경배	gottesdienst	경배	ADJ	
verteilen	배포	verteilen	배포	V;NFIN	N
verteilen	분배	verteilen	분배	V;NFIN	N
verteilen	분산	verteilen	분산	V;NFIN	N
salomon	솔로몬	salomon	솔로몬	PROPN;NOM;SG	
greifen	그립	greifen	그립	V;NFIN	N
erika	유리카	erika	유리카	PROPN;NOM;FEM;SG	
erika	에리카	erika	에리카	PROPN;NOM;FEM;SG	
erika	에리카	erika	에리카	PROPN;NOM;FEM;SG	
negativen	부정적	negativ	부정+적	ADJ	N
negativen	음수	negativ	음수	ADJ	
negativen	음성	negativ	음성	ADJ	N
negativen	원판	negativ	원판	ADJ	
konvention	조약	konvention	조약		N
konvention	협약	konvention	협약		N
tatsächliche	실제	tatsächlich	실제	ADJ;NOM;FEM;PL	N
abwarten	기다림	abwarten	기다리+ㄹ	V;NFIN	
abwarten	기다린다	abwarten	기다리+ㄴ다	V;NFIN	
abwarten	기다림	abwarten	기다리+ㄹ	V;NFIN	
abwarten	기다렸다	abwarten	기다리+었+다	V;NFIN	
but	그런데	bun	그런데		CONJ
but	그러나	bun	그러나		CONJ
but	하지만	bun	하지만		CONJ
wettbewerben	콘테스트	wettbewerben	콘테스트	V;NFIN	
geburtsdatum	생년월일	geburtsdatum	생년월+이+ㄹ	ADJ	
geburtsdatum	생일	geburtsdatum	생일	ADJ	
zusammenbruch	붕괴	zusammenbruch	붕괴	ADJ	N
zusammenbruch	축소	zusammenbruch	축소	ADJ	N
gewählte	선출	gewählt	선출	ADJ;NOM;FEM;SG	N
draußen	외부	draußen	외부	ADV	
draußen	바깥	draußen	바깥	ADV	N
draußen	실외	draußen	실외	ADV	
draußen	야외	draußen	야외	ADV	N
draußen	아웃	draußen	아웃	ADV	
marina	마리나	marina	마리+나	PROPN;NOM;SG	
gehalt	급여	halten	급+여		N
gehalt	월급	halten	월급		N
gehalt	콘텐츠	halten	콘텐츠		N
gehalt	컨텐츠	halten	컨텐츠		N
gehalt	내용	halten	내용		N
sauber	청소	sauber	청소	ADJ	N
sauber	깨끗하다	sauber	깨끗하+다	ADJ	V
flöte	플룻	flöt	플룻	N;NOM;FEM;PL	
herzogin	여공작	herzogin	여공작	PROPN;NOM;SG	N
herzogin	공작부인	herzogin	공작부+이+ㄴ	PROPN;NOM;SG	V
metropolitan	메트로폴리탄	metropolitan	메트로폴리탄	PROPN	PROPN
harrison	해리슨	harrison	해리슨	PROPN;NOM;MASC;SG	
diana	diana	diana	diana	PROPN;NOM;FEM;SG	
handschrift	글씨	handschreifen	글씨	ADJ	
handschrift	글씨체	handschreifen	글씨체	ADJ	N
handschrift	사본	handschreifen	사본	ADJ	N
landwirt	농부	landwiren	농부		N
landwirt	농부	landwiren	농부		N
mehrzahl	다수	mehrzahl	다수	ADJ	
mehrzahl	복수형	mehrzahl	복수형	ADJ	N
mehrzahl	복수	mehrzahl	복수	ADJ	N
regierungszeit	통치	regierungszeit	통치	ADJ	N
regierungszeit	reign	regierungszeit	reign	ADJ	
heilig	거룩한	heilig	거룩+하+ㄴ	ADJ	V
heilig	거룩	heilig	거룩	ADJ	
nordwestlichen	노스웨스턴	nordwestlich	노스웨스턴	ADJ;NOM;MASC;PL	PROPN
nordwestlichen	북서	nordwestlich	북서	ADJ;NOM;MASC;PL	
nordwestlichen	북서부	nordwestlich	북서부	ADJ;NOM;MASC;PL	
geholfen	원호	helfen	원호	V;V.PTCP	
sorge	우려	sorgen	우려		N
malaysia	말레이시아	malaysia	말레이시아	PROPN;NOM;SG	
malaysia	말레이시아어	malaysia	말레이시아어	PROPN;NOM;SG	
strahlung	방사능	strahlung	방사능	PROPN	N
strahlung	방사	strahlung	방사	PROPN	
strahlung	방사선	strahlung	방사선	PROPN	N
strahlung	방사성	strahlung	방사성	PROPN	N
eintragung	항목	eintragung	항목	ADJ	N
eintragung	등록	eintragung	등록	ADJ	N
substanzen	물질	substanzen	물질	V;NFIN	N
internen	내부	intern	내부		N
alexandria	알렉산드리아	alexandria	알렉산드리아	PROPN;NOM;MASC;SG	PROPN
folgend	팔로우	folgend	팔로우	ADJ	
ergänzungen	보완	ergänzung	보완	V;NFIN	
ergänzungen	보충제	ergänzung	보충제	V;NFIN	N
psychiatrie	정신의학	psychiatrie	정신의학	PROPN;NOM;SG	N
abends	저녁	abends	저녁	ADV	N
ruft	통화	rufen	통화	V;IND;SG;3;PRS;FIN	N
ruft	calling	rufen	calling	V;IND;SG;3;PRS;FIN	
bösen	사악한	böse	사악+하+ㄴ	PROPN	V
bösen	위키드	böse	위키드	PROPN	
bush	부시	bush	부시	PROPN;NOM;MASC;SG	
belastung	로드	belastung	로드	ADJ	
belastung	로딩	belastung	로딩	ADJ	N
belastung	스트레스	belastung	스트레스	ADJ	N
belastung	부담	belastung	부담	ADJ	N
verbundene	제휴	verbunden	제휴	ADJ;NOM;FEM;SG	
verbundene	연관	verbunden	연관	ADJ;NOM;FEM;SG	
verbundene	연결됨	verbunden	연결+되+ㄴ	ADJ;NOM;FEM;SG	V
verbundene	관련	verbunden	관련	ADJ;NOM;FEM;SG	N
umfassend	포괄적	umfassend	포괄+적	ADJ	N
umfassend	철저	umfassend	철저	ADJ	
umfassend	철저한	umfassend	철저+하+ㄴ	ADJ	V
vorherige	이전	vorherig	이전	ADJ;NOM;FEM;PL	N
bordeaux	보르도	bordeaux	보르+도	PROPN	PROPN
erscheinungsbild	외모	erscheinungsbild	외모	ADJ	N
erscheinungsbild	모양	erscheinungsbild	모양	ADJ	N
erscheinungsbild	출연	erscheinungsbild	출연	ADJ	N
elite	엘리트	elite	엘리트	PROPN;NOM	
realen	진짜	real	진짜	ADJ;SG	N
realen	리얼	real	리얼	ADJ;SG	
realen	레알	real	레알	ADJ;SG	
elias	엘리아스	elias	엘리아스	PROPN;NOM;MASC;SG	
elias	엘리어스	elias	엘리어스	PROPN;NOM;MASC;SG	
astronomen	천문학자	astronom	천문학자	ADJ	N
astronomen	천문학자	astronom	천문학자	ADJ	N
hochwasser	홍수	hochwasser	홍수		N
hochwasser	홍수	hochwasser	홍수		N
hochwasser	홍수	hochwasser	홍수		N
vertraut	익숙한	vertraut	익숙+하+ㄴ	ADJ	V
vertraut	신뢰	vertraut	신뢰	ADJ	
erleben	경험	erleben	경험	V;NFIN	N
erleben	체험	erleben	체험	V;NFIN	N
abwesenheit	결석	abwesenheit	결석	ADJ	
abwesenheit	부재	abwesenheit	부재	ADJ	N
gerichtshof	법정	gerichtshof	법정	PROPN	N
gerichtshof	재판소	gerichtshof	재판소	PROPN	N
gerichtshof	법원	gerichtshof	법원	PROPN	
rallye	집회	rallye	집회		N
rallye	랠리	rallye	랠리		N
willkommen	환영	willkommen	환영	ADJ	
willkommen	환영합니다	willkommen	환영+하+ㅂ니다	ADJ	V
abb	abb	abb	ab+하+게		
abb	fig	abb	fig		
abb	무화과	abb	무화+과		CONJ
bezahlen	지불	bezahlen	지불	V;NFIN	
bezahlen	지불	bezahlen	지불	V;NFIN	
bezahlen	결제	bezahlen	결제	V;NFIN	N
automobil	자동차	automobil	자동차	ADJ	N
gemahlin	아내	gemahlin	아내		N
motivation	동기	motivation	동기	ADJ	N
motivation	동기부여	motivation	동기부여	ADJ	
einnahme	섭취	einnehmen	섭취		N
ungeeignet	부적절한	ungeeignet	부적절+하+ㄴ	ADJ	V
islamische	이슬람	islamisch	이슬람	ADJ;NOM;FEM;PL	N
islamische	이슬람교	islamisch	이슬람교	ADJ;NOM;FEM;PL	N
islamische	이슬람주의	islamisch	이슬람+주의	ADJ;NOM;FEM;PL	
islamische	이슬람	islamisch	이슬람	ADJ;NOM;FEM;PL	N
finnische	핀란드어	finnisch	핀란드어	ADJ;NOM;FEM;PL	PROPN
finnische	핀란드	finnisch	핀란드	ADJ;NOM;FEM;PL	PROPN
spalten	칼럼	spalten	칼+처	V;NFIN	
spalten	기둥	spalten	기둥	V;NFIN	
wolfsburg	볼프스부르크	wolfsburg	볼프스부르크	ADJ	PROPN
singer	가수	singer	가수	PROPN;SG	N
singer	싱어	singer	싱어	PROPN;SG	
widmen	헌신	widmen	헌신	V;NFIN	N
middle	중간	middle	중간	PROPN	N
middle	가운데	middle	가운데	PROPN	N
feder	깃털	feder	깃털		N
ausgegeben	발급	ausgeben	발급	V;V.PTCP	N
ausgegeben	발행	ausgeben	발행	V;V.PTCP	N
ausgegeben	지출	ausgeben	지출	V;V.PTCP	N
eurovision	유로비전	eurovision	유로비전	PROPN;NOM;SG	N
gutachten	의견	gutacht	의견	V;NFIN	N
gutachten	경보	gutacht	경보	V;NFIN	N
gutachten	자문	gutacht	자문	V;NFIN	N
gutachten	의견	gutacht	의견	V;NFIN	N
match	일치하기	match	일치+하+기	PROPN	V
match	일치합니다	match	일치+하+ㅂ니다	PROPN	V
match	매치	match	매치	PROPN	
match	일치	match	일치	PROPN	
repräsentiert	나타냅니다	repräsentieren	나타내+ㅂ니다	V;V.PTCP	
erneuerung	갱신	Erneuerung	갱신	ADJ;NOM;FEM;SG	
erneuerung	갱신	Erneuerung	갱신	ADJ;NOM;FEM;SG	
erneuerung	갱신	Erneuerung	갱신	ADJ;NOM;FEM;SG	
firefox	파이어폭스	firefox	파이어폭스	PROPN	PROPN
firefox	firefox	firefox	firefox	PROPN	
colin	콜린	colin	콜린	PROPN	
phasen	단계	phasen	단계	V;NFIN	N
kombiniert	결합	kombinieren	결합	V;V.PTCP	N
kombiniert	결합	kombinieren	결합	V;V.PTCP	N
kombiniert	복합	kombinieren	복합	V;V.PTCP	N
stärksten	최강	stark	최강	ADJ	
brecht	브레히트	brecht	브레히트	PROPN	
italiener	이탈리아인	italiener	이탈리아인		V
italiener	이탈리아	italiener	이탈리아		PROPN
italiener	이탈리아인	italiener	이탈리아인		V
auftritten	외모	auftreten	외모	V;IND;PL;3;FIN	N
auftritten	출연	auftreten	출연	V;IND;PL;3;FIN	N
industrielle	공업	industriell	공업	ADJ;NOM;FEM;PL	N
industrielle	산업	industriell	산업	ADJ;NOM;FEM;PL	N
gefühle	정서	gefühlen	정서	ADJ	N
gefühle	감정	gefühlen	감정	ADJ	N
gefühle	느낌이	gefühlen	느끼+ㅁ+이	ADJ	N
gefühle	기분	gefühlen	기분	ADJ	
gefühle	느낌	gefühlen	느끼+ㅁ	ADJ	
gefühle	감정	gefühlen	감정	ADJ	N
gefühle	감정	gefühlen	감정	ADJ	N
atlantic	애틀랜틱	atlantic	애틀랜틱	PROPN	
atlantic	대서양	atlantic	대서양	PROPN	
steffen	프레디	steffen	프레디	PROPN	PROPN
verweise	인용	verweisen	인용		N
schulden	채무	schulden	채무	V;NFIN	N
schulden	부채	schulden	부채	V;NFIN	
schulden	부채	schulden	부채	V;NFIN	
schulden	채무	schulden	채무	V;NFIN	N
schulden	부채	schulden	부채	V;NFIN	
nebel	안개	nebel	안개		N
nebel	안개	nebel	안개		N
nebel	성운	nebel	성운		N
carmen	카르멘	carme	카르멘	PROPN;NOM	
codex	코덱스	codex	코덱스	PROPN	
kommunalen	시영	kommunal	시영	ADJ	N
turniere	토너먼트	turnieren	토너먼트		N
turniere	토너먼트	turnieren	토너먼트		N
turniere	대회	turnieren	대회		N
überlebenden	생존	überlebend	생존	V;IND;PL;3;FIN	N
überlebenden	생존자	überlebend	생존자	V;IND;PL;3;FIN	N
überlebenden	생존	überlebend	생존	V;IND;PL;3;FIN	N
überlebenden	살아남은	überlebend	살아남+ㄴ	V;IND;PL;3;FIN	V
überlebenden	survivor	überlebend	survivor	V;IND;PL;3;FIN	
überlebenden	생존자	überlebend	생존자	V;IND;PL;3;FIN	N
endgültigen	기말고사	endgültig	기말고사	ADJ	N
endgültigen	파이널	endgültig	파이널	ADJ	
endgültigen	결승전	endgültig	결승전	ADJ	N
león	레온	león	레온	PROPN;NOM;MASC;SG	
león	레온	león	레온	PROPN;NOM;MASC;SG	
león	리온	león	리온	PROPN;NOM;MASC;SG	
caesar	카이사르	caesar	카이사르	PROPN;NOM;SG	
caesar	시저	caesar	시저	PROPN;NOM;SG	
gerichtsbarkeit	관할권	gerichtsbarkeit	관할권	ADJ;NOM;FEM	N
gerichtsbarkeit	사법	gerichtsbarkeit	사법	ADJ;NOM;FEM	N
gerichtsbarkeit	사법제도	gerichtsbarkeit	사법+제도	ADJ;NOM;FEM	
bundesländer	랜더	bundesland	랜더	ADJ;NOM;PL	
susan	수잔	susan	수잔	PROPN;NOM;SG	
exemplar	견본	exemplar	견보+ㄴ	ADJ	
unrecht	잘못된	unrecht	잘못+되+ㄴ	ADJ	V
analysen	해석학	analyse	해석학	V;NFIN	N
analysen	분석	analyse	분석	V;NFIN	N
analysen	해석학	analyse	해석학	V;NFIN	N
analysen	해석	analyse	해석	V;NFIN	N
analysen	분석	analyse	분석	V;NFIN	N
treppe	단계	treppe	단계		N
songwriter	작곡가	songwriter	작곡가	ADJ	N
songwriter	송라이터	songwriter	송라이터	ADJ	
diplomatischen	외교	diplomatisch	외교	ADJ;NOM;MASC;SG	N
holmes	홈즈	holm	홈즈	N;NOM;NEUT;SG	
dramatiker	극작가	dramatiker	극작+가	ADJ	N
ware	웨어	sein	웨+어	N;NOM;SG	
restaurants	음식점	restaurants	음식점	PROPN	N
restaurants	레스토랑	restaurants	레스토랑	PROPN	N
restaurants	식당	restaurants	식당	PROPN	N
kantone	캔턴	kanton	캔턴	N;NOM;FEM;PL	
heck	꼬리	heck	꼬리	ADJ	N
heck	스턴	heck	스턴	ADJ	
heck	stern	heck	stern	ADJ	
