múzeá	muzeele	múzeum	muzeu	N;NOM;NEUT;PL	N;DEF;FEM;PL
adresu	adresa	adresa	adresă	N;ACC;FEM;SG	N;DEF;FEM;SG
adresu	adresa	adresa	adresă	N;ACC;FEM;SG	N;DEF;FEM;SG
rumunský	roman	rumunský	roman	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
rumunský	romani	rumunský	roman	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;PL
rumunský	romana	rumunský	romană	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
lebky	craniile	lebka	craniu	N;NOM;FEM;PL	N;DEF;FEM;PL
lebky	craniu	lebka	craniu	N;NOM;FEM;PL	N;INDF;MASC;SG
lebky	skull	lebka	skull	N;NOM;FEM;PL	N;INDF;MASC;SG
lebky	craniul	lebka	craniu	N;NOM;FEM;PL	N;DEF;MASC;SG
úseky	sectiunile	úsek	sectiune	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
priemyselná	industriala	priemyselný	industrial	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
priemyselná	industriala	priemyselný	industrial	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
priemyselná	industriale	priemyselný	industrial	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
uhlie	carbune	uhlieť	carbune	N;NOM;NEUT;PL	
uhlie	carbune	uhlieť	carbune	N;NOM;NEUT;PL	
uhlie	carbune	uhlieť	carbune	N;NOM;NEUT;PL	
uhlie	carbune	uhlieť	carbune	N;NOM;NEUT;PL	
abeceda	alfabetul	abeceda	alfabet	N;NOM;FEM;SG	N;DEF;MASC;SG
komédie	comedia	komédia	comedie	N;NOM;FEM;PL	N;DEF;FEM;SG
komédie	comedie	komédia	comedie	N;NOM;FEM;PL	N;INDF;FEM;SG
kopa	gramada	kopa	gramadă	N;NOM;FEM;SG	N;DEF;FEM;SG
kopa	pile	kopa	pile	N;NOM;FEM;SG	N;INDF;FEM;PL
kopa	gramada	kopa	gramadă	N;NOM;FEM;SG	N;DEF;FEM;SG
kopa	gramada	kopa	gramadă	N;NOM;FEM;SG	N;DEF;FEM;SG
duchovné	spirituala	duchovný	spiritual	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
duchovné	spirituale	duchovný	spiritual	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
duchovné	spirituala	duchovný	spiritual	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
extra	suplimentar	extra	suplimentar	N;INAN;NOM;MASC;SG	ADJ;INDF;MASC;SG
extra	extra	extra	extra	N;INAN;NOM;MASC;SG	
udržanie	mentinerea	udržanie	mentinere	N;NOM;NEUT;SG	N;DEF;FEM;SG
snahu	efortul	snaha	efort	N;ACC;FEM;SG	N;DEF;MASC;SG
nárok	revendicare	nárok	revendicare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
nárok	revendica	nárok	revendica	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
chýb	erorile	chýb	eroare	N;GEN;FEM;PL	N;DEF;FEM;PL
chýb	bugs	chýb	bugs	N;GEN;FEM;PL	PROPN
pokryté	acoperita	pokrytý	acoperit	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
pokryté	acoperite	pokrytý	acoperit	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
zavedený	introdusa	zavedený	introdus	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
zavedený	introduse	zavedený	introduce	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
junior	junior	junior	junior	PROPN;ANIM;NOM;MASC;SG	
junior	juniori	junior	junior	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;PL
životy	vieti	život	vieti	N;INAN;NOM;MASC;PL	
životy	vieti	život	vieti	N;INAN;NOM;MASC;PL	
frekvencie	frecventa	frekvencia	frecventa	N;NOM;FEM;PL	N;DEF;FEM;SG
frekvencie	frecventa	frekvencia	frecventa	N;NOM;FEM;PL	N;DEF;FEM;SG
autobus	autobuzul	autobus	autobuz	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
výrobcu	producatorul	výrobec	producator	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
výrobcu	producatorului	výrobec	producator	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
tisícročia	mileniu	tisícročie	mileniu	N;NOM;NEUT;PL	N;INDF;MASC;SG
tisícročia	millennium	tisícročie	millennium	N;NOM;NEUT;PL	N;INDF;MASC;SG
tisícročia	mileniului	tisícročie	mileniu	N;NOM;NEUT;PL	N;DEF;MASC;SG
prednášky	prelegere	prednáška	prelegere	N;NOM;FEM;PL	N;INDF;FEM;SG
ulrich	ulrich	ulrich	ulrich	PROPN;ANIM;NOM;MASC;SG	PROPN
akademický	academica	akademický	academică	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
akademický	academice	akademický	academic	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;PL
návrhov	sugestiile	návrh	sugestie	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
praktické	practice	praktický	practica	ADJ;NOM;NEUT;SG	
praktické	practica	praktický	practică	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
praktické	practic	praktický	practic	ADJ;NOM;NEUT;SG	ADV
estadio	estadio	estadio	estadio	N;NOM;NEUT;SG	PROPN
počasie	vremea	počasie	vreme	N;NOM;NEUT;SG	N;DEF;FEM;SG
počasie	vreme	počasie	vreme	N;NOM;NEUT;SG	N;INDF;FEM;SG
nominácia	nominalizare	nominácia	nominalizare	N;NOM;FEM;SG	N;INDF;FEM;SG
nominácia	nominalizarea	nominácia	nominalizare	N;NOM;FEM;SG	N;DEF;FEM;SG
trio	trio	trio	trio	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
skúsenosť	experienta	skúsenosť	experient	N;NOM;FEM;SG	N;DEF;FEM;SG
skúsenosť	experienta	skúsenosť	experient	N;NOM;FEM;SG	N;DEF;FEM;SG
skúsenosť	experienta	skúsenosť	experient	N;NOM;FEM;SG	N;DEF;FEM;SG
sklo	sticla	sklo	sticlă	N;NOM;NEUT;SG	N;DEF;FEM;SG
sklo	sticla	sklo	sticlă	N;NOM;NEUT;SG	N;DEF;FEM;SG
preložené	traduse	preložený	traduce	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
disciplíne	disciplina	disciplína	disciplină	N;DAT;FEM;SG	N;DEF;FEM;SG
disciplíne	disciplina	disciplína	disciplină	N;DAT;FEM;SG	N;DEF;FEM;SG
wwe	wwe	wen	wwe	PROPN;ANIM;NOM;MASC;SG	PROPN
nešpecifikovaná	nespecificate	nešpecifikovaný	nespecificat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;INDF;FEM;PL
elektrických	electric	elektrický	electric	ADJ;GEN;MASC;PL	ADJ;INDF;MASC;SG
elektrických	electrica	elektrický	electrică	ADJ;GEN;MASC;PL	N;DEF;FEM;SG
elektrických	electric	elektrický	electric	ADJ;GEN;MASC;PL	ADJ;INDF;MASC;SG
elektrických	electrica	elektrický	electrică	ADJ;GEN;MASC;PL	N;DEF;FEM;SG
adresy	adresele	adresa	adresă	N;NOM;FEM;PL	N;DEF;FEM;PL
family	familie	famila	familie	N;NOM;FEM;SG	N;INDF;FEM;SG
family	familia	famila	familie	N;NOM;FEM;SG	N;DEF;FEM;SG
operáciu	operatie	operácia	operatie	N;ACC;FEM;SG	N;INDF;FEM;SG
operáciu	chirurgie	operácia	chirurgie	N;ACC;FEM;SG	N;INDF;FEM;SG
operáciu	chirurgia	operácia	chirurgie	N;ACC;FEM;SG	N;DEF;FEM;SG
vzdialený	telecomanda	vzdialený	telecomandă	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
vzdialený	telecomanda	vzdialený	telecomandă	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
vzdialený	distanta	vzdialený	distantă	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
naučil	invatat	naučiť	invata	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
naučil	invatat	naučiť	invata	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
naučil	predat	naučiť	preda	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
naučil	invatat	naučiť	invata	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
dmitrij	dmitri	dmitrij	dmitru	PROPN;ANIM;NOM;MASC;SG	PROPN
pohlavia	sexul	pohlavie	sex	N;NOM;NEUT;PL	N;DEF;MASC;SG
pohlavia	gen	pohlavie	gen	N;NOM;NEUT;PL	N;INDF;MASC;SG
pohlavia	sex	pohlavie	sex	N;NOM;NEUT;PL	N;INDF;MASC;SG
pohlavia	sexe	pohlavie	sexe	N;NOM;NEUT;PL	
pohlavia	sexul	pohlavie	sex	N;NOM;NEUT;PL	N;DEF;MASC;SG
pohlavia	sex	pohlavie	sex	N;NOM;NEUT;PL	N;INDF;MASC;SG
wars	razboaiele	wars	razboi	N;INAN;NOM;MASC;SG	N;DEF;FEM;PL
wars	razboaie	wars	razboi	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM
wars	razboaie	wars	razboi	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM
dallas	dallas	dallas	dallas	PROPN;ANIM;NOM;MASC;SG	PROPN
karibiku	caraibe	karibika	caraib	N;INAN;GEN;MASC;SG	
broughton	broughton	broughton	broughton	N;INAN;NOM;MASC;SG	
zrýchlenie	accelerarea	zrýchlenie	accelerare	N;NOM;NEUT;SG	N;DEF;FEM;SG
zrýchlenie	accelerare	zrýchlenie	accelerare	N;NOM;NEUT;SG	N;INDF;FEM;SG
core	nucleul	cora	nucleu	N;NOM;MASC;SG	N;DEF;MASC;SG
core	miezul	cora	miez	N;NOM;MASC;SG	N;DEF;MASC;SG
paralelne	paralela	paralelne	paralelă	ADV	N;DEF;FEM;SG
paralelne	paralele	paralelne	paralel	ADV	ADJ;INDF;FEM;PL
paralelne	paralela	paralelne	paralelă	ADV	N;DEF;FEM;SG
lipa	lipa	lip	lipă	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
bytov	bytes	byt	bytes	N;INAN;GEN;MASC;PL	N;INDF;MASC;SG
bytov	apartamentele	byt	apartament	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
centrálny	centrala	centrálny	centrală	ADJ;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
centrálny	centrale	centrálny	centrală	ADJ;INAN;NOM;MASC;SG	N;INDF;FEM;PL
centrálny	centrala	centrálny	centrală	ADJ;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
rodičmi	parinti	rodič	parinti	N;ANIM;INS;MASC;PL	
rodičmi	parinti	rodič	parinti	N;ANIM;INS;MASC;PL	
rodičmi	parintii	rodič	parinte	N;ANIM;INS;MASC;PL	N;DEF;MASC;PL
rodičmi	parintii	rodič	parinte	N;ANIM;INS;MASC;PL	N;DEF;MASC;PL
eddie	eddie	eddia	eddie	PROPN;ANIM;NOM;MASC;SG	PROPN
ross	ross	ross	ross	PROPN;ANIM;NOM;MASC;SG	PROPN
média	presa	média	presă	N;NOM;NEUT;PL	N;DEF;FEM;SG
média	media	média	medie	N;NOM;NEUT;PL	N;DEF;FEM;SG
média	presa	média	presă	N;NOM;NEUT;PL	N;DEF;FEM;SG
fritz	fritz	fritz	fritz	PROPN;ANIM;NOM;MASC;SG	PROPN
afganistane	afganistanul	afganistane	afganistan	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
prístupné	accesibile	prístupný	accesibil	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
prístupné	accesibil	prístupný	accesibil	ADJ;NOM;NEUT;SG	ADV
prístupné	accesibila	prístupný	accesibila	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
rádia	radio	rádio	radio	N;NOM;NEUT;PL	N;INDF;MASC;SG
afrických	africana	africký	african	ADJ;ANIM;GEN;MASC;PL	N;DEF;FEM;SG
afrických	african	africký	african	ADJ;ANIM;GEN;MASC;PL	ADJ;INDF;MASC;SG
terminál	terminalul	terminál	terminal	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
terminál	terminale	terminál	terminal	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
memoriam	memoriam	memor	memoria	V;IPFV;IND;SG;1;POS;PRS;FIN	N;INDF;MASC;SG
konstantin	konstantin	konstantin	konstantin	N;ANIM;NOM;MASC;SG	PROPN
bruins	bruins	bruins	bruins	PROPN;ANIM;NOM;MASC;SG	
armstrong	armstrong	armstrong	armstrong	PROPN;ANIM;NOM;MASC;SG	PROPN
lekára	doctore	lekár	doctore	N;ANIM;ACC;MASC;SG	
rukopis	manuscrisul	rukopis	manuscris	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
shoemaker	shoemaker	shoemaker	shoemaker	ADV	PROPN
projektom	proiectele	projekt	proiect	N;INAN;INS;MASC;SG	N;DEF;FEM;PL
projektom	proiecte	projekt	proiect	N;INAN;INS;MASC;SG	N;INDF;FEM;PL
prózy	proza	próza	proză	N;NOM;FEM;PL	N;DEF;FEM;SG
margaret	margareta	margaret	margaretă	N;NOM;FEM;SG	N;DEF;FEM;SG
nebezpečné	periculoasa	nebezpečný	periculos	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
nebezpečné	periculoasa	nebezpečný	periculos	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
nebezpečné	periculoase	nebezpečný	periculos	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
nebezpečné	periculoase	nebezpečný	periculos	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
pristáli	aterizat	pristáť	ateriza	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
pristáli	debarcat	pristáť	debarca	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
škótsku	scotia	škótsky	scotie	ADV	N;DEF;FEM;SG
škótsku	scotia	škótsky	scotie	ADV	N;DEF;FEM;SG
škótsku	scotia	škótsky	scotie	ADV	N;DEF;FEM;SG
škótsku	scotch	škótsky	scotch	ADV	N;INDF;MASC;SG
berkeley	berkeley	berkeley	berkeley	N;NOM;FEM;PL	PROPN
venovaná	dedicata	venovaný	dedicat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
venovaná	dedicate	venovaný	dedica	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
bočné	lateral	bočný	lateral	ADJ;NOM;NEUT;SG	ADV
bočné	laterala	bočný	lateral	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
platnosť	valabil	platnosť	valabil	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
platnosť	valabile	platnosť	valabil	N;NOM;FEM;SG	ADJ;INDF;FEM;PL
platnosť	valid	platnosť	valid	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
platnosť	valabila	platnosť	valabil	N;NOM;FEM;SG	ADJ;DEF;FEM;SG
platnosť	valida	platnosť	validă	N;NOM;FEM;SG	N;DEF;FEM;SG
platnosť	valabilitate	platnosť	valabilitate	N;NOM;FEM;SG	N;INDF;FEM;SG
platnosť	valabilitatea	platnosť	valabilitate	N;NOM;FEM;SG	N;DEF;FEM;SG
platnosť	validitatea	platnosť	validitate	N;NOM;FEM;SG	N;DEF;FEM;SG
child	copile	child	copil	PROPN;ANIM;NOM;MASC;SG	N;INDF;FEM;PL
child	copila	child	copilă	PROPN;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
child	copil	child	copil	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
child	copila	child	copilă	PROPN;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
polo	polo	polo	polo	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
sporné	indoielnice	sporný	indoielnic	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
sporné	litigioase	sporný	litigios	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
sporné	contestata	sporný	contesta	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
neba	ceruri	nebo	cer	N;GEN;NEUT;SG	N;INDF;FEM;PL
neba	rai	nebo	rai	N;GEN;NEUT;SG	
neba	raiul	nebo	rai	N;GEN;NEUT;SG	N;DEF;MASC;SG
baktérie	bacterie	baktéria	bacterie	N;NOM;FEM;PL	N;INDF;FEM;SG
baktérie	bacteriile	baktéria	bacterie	N;NOM;FEM;PL	N;DEF;FEM;PL
baktérie	bacteria	baktéria	bacterie	N;NOM;FEM;PL	N;DEF;FEM;SG
baktérie	microbii	baktéria	microbie	N;NOM;FEM;PL	N;DEF;MASC;PL
main	principala	main	principal		ADJ;DEF;FEM;SG
main	main	main	main		N
main	principale	main	principal		ADJ;INDF;FEM;PL
main	principala	main	principal		ADJ;DEF;FEM;SG
main	principal	main	principal		N;INDF;MASC;SG
grafika	grafice	grafika	grafic	N;NOM;FEM;SG	ADJ;INDF;FEM;PL
grafika	grafica	grafika	grafică	N;NOM;FEM;SG	N;DEF;FEM;SG
grafika	grafica	grafika	grafică	N;NOM;FEM;SG	N;DEF;FEM;SG
vodcov	liderii	vodca	lider	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
estónsko	estoniei	estónsko	estonie	PROPN;NOM;NEUT;SG	PROPN;DEF;FEM;SG
estónsko	estonia	estónsko	estonie	PROPN;NOM;NEUT;SG	PROPN
sodný	sodiu	sodný	sodiu	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
sodný	sodica	sodný	sodica	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
schopností	abilitati	schopnosť	abilitati	N;GEN;FEM;PL	
médium	presa	médium	presă	N;NOM;NEUT;SG	N;DEF;FEM;SG
médium	media	médium	medie	N;NOM;NEUT;SG	N;DEF;FEM;SG
médium	presa	médium	presă	N;NOM;NEUT;SG	N;DEF;FEM;SG
médium	psihic	médium	psihic	N;NOM;NEUT;SG	ADJ;INDF;MASC;SG
médium	medii	médium	medie	N;NOM;NEUT;SG	N;INDF;FEM;PL
médium	mediu	médium	mediu	N;NOM;NEUT;SG	ADJ;INDF;MASC;SG
médium	medie	médium	medie	N;NOM;NEUT;SG	N;INDF;FEM;SG
vyhláška	ordonanta	vyhláška	ordonant	N;NOM;FEM;SG	N;DEF;FEM;SG
vyhláška	decretul	vyhláška	decret	N;NOM;FEM;SG	N;DEF;MASC;SG
úteku	evadarea	útek	evadare	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
úteku	fugara	útek	fugara	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
geometrie	geometria	geometrie	geometrie	N;NOM;FEM;PL	N;DEF;FEM;SG
geometrie	geometrie	geometrie	geometrie	N;NOM;FEM;PL	N;INDF;FEM;SG
zachránil	salvate	zachrániť	salva	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;FEM;PL
zachránil	salvata	zachrániť	salva	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;DEF;FEM;SG
zachránil	salvat	zachrániť	salva	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
pravdepodobnosť	sanse	pravdepodobnosť	sansă	N;NOM;FEM;SG	
pravdepodobnosť	cote	pravdepodobnosť	cotă	N;NOM;FEM;SG	N;INDF;FEM;PL
pravdepodobnosť	probabilitate	pravdepodobnosť	probabilitate	N;NOM;FEM;SG	N;INDF;FEM;SG
pravdepodobnosť	probabilitate	pravdepodobnosť	probabilitate	N;NOM;FEM;SG	N;INDF;FEM;SG
pravdepodobnosť	probabilitatea	pravdepodobnosť	probabilitate	N;NOM;FEM;SG	N;DEF;FEM;SG
guide	ghid	guísť	ghid		N;INDF;MASC;SG
guide	ghidul	guísť	ghid		N;DEF;MASC;SG
komentár	comment	komentár	comment	N;INAN;NOM;MASC;SG	
komentár	comenteaza	komentár	comenteaza	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
komentár	comentarii	komentár	comentariu	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
komentár	comentariul	komentár	comentariu	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
komentár	comentarii	komentár	comentariu	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
komentár	comentariile	komentár	comentariu	N;INAN;NOM;MASC;SG	N;DEF;FEM;PL
komentár	observatii	komentár	observat	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
neskoro	tarziu	neskoro	tarziu	ADV	
neskoro	intarziat	neskoro	intarziat	ADV	ADJ;INDF;MASC;SG
neskoro	tarziu	neskoro	tarziu	ADV	
vybraný	alese	vybraný	ales	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
vybraný	aleasa	vybraný	ales	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
vybraný	ales	vybraný	ales	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADV
vybraný	selectate	vybraný	selecta	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
vybraný	selectata	vybraný	selectat	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
zvon	clopotul	zvon	clopot	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
zvon	bell	zvon	bell	N;INAN;NOM;MASC;SG	PROPN
kult	cultul	kult	cult	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
kult	secta	kult	secta	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
veží	towers	veža	towers	N;GEN;FEM;PL	PROPN
veží	turnurile	veža	turn	N;GEN;FEM;PL	N;DEF;FEM;PL
reedy	reedy	reeda	reedy	N;NOM;FEM;PL	
dodáva	livreaza	dodávať	livrează	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;IPFV;FIN
dodáva	furnizat	dodávať	furniza	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;MASC;SG
dodáva	aprovizionat	dodávať	aprovizionat	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;MASC;SG
dodáva	furnizata	dodávať	furnizat	V;IPFV;IND;SG;3;POS;PRS;FIN	N;DEF;FEM;SG
dodáva	furnizate	dodávať	furniza	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;FEM;PL
kryštály	cristalele	kryštál	cristal	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
unit	unitate	unit	unitate	PROPN;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
unit	unitatea	unit	unitate	PROPN;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
lightgrey	lightgrey	lightgra	lightgrey	N;NOM;FEM;SG	
belfort	belfort	belfort	belfort	PROPN;ANIM;NOM;MASC;SG	PROPN
príbuzných	rudelor	príbuzný	rudă	N;ANIM;GEN;MASC;PL	N;DEF;FEM;PL
príbuzných	rudele	príbuzný	rudă	N;ANIM;GEN;MASC;PL	N;DEF;FEM;PL
polomer	raza	polomer	rază	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
polomer	raza	polomer	rază	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
nákladné	costisitor	nákladný	costisitor	ADJ;NOM;NEUT;SG	ADV
nechce	vrea	chcieť	vrea	V;IPFV;IND;SG;3;NEG;PRS;FIN	V;IND;SG;3;IPFV;FIN
užitočné	utila	užitočný	utila	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
užitočné	utile	užitočný	util	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
užitočné	utila	užitočný	utila	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
športovcov	sportivii	športovec	sportiv	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
dos	dos	dos	dos	PROPN;ANIM;NOM;MASC;SG	
plemena	rasa	plemeno	rasă	N;NOM;NEUT;PL	N;DEF;FEM;SG
plemena	rasa	plemeno	rasă	N;NOM;NEUT;PL	N;DEF;FEM;SG
širokú	larg	široký	larg	N;ACC;FEM;SG	ADV
širokú	larga	široký	larg	N;ACC;FEM;SG	ADJ;DEF;FEM;SG
buffalo	bivoli	buffať	bivol	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;PL
buffalo	bivol	buffať	bivol	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
buffalo	buffalo	buffať	buffalo	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
buffalo	bizon	buffať	bizon	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
buffalo	bizoni	buffať	bizon	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;PL
pripravený	gata	pripravený	gata	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADV
chemickej	chimice	chemický	chimic	ADJ;GEN;FEM;SG	ADJ;INDF;FEM;PL
špecifikácie	specificatiile	špecifikácia	specificatie	N;NOM;FEM;PL	N;DEF;FEM;PL
obnoviť	resetare	obnoviť	resetare	V;PFV;POS;NFIN	N;INDF;FEM;SG
obnoviť	restaurare	obnoviť	restaurare	V;PFV;POS;NFIN	N;INDF;FEM;SG
obnoviť	restabili	obnoviť	restabili	V;PFV;POS;NFIN	
obnoviť	refresh	obnoviť	refresh	V;PFV;POS;NFIN	N;INDF;MASC;SG
ueda	ueda	ueda	ueda	PROPN;ANIM;NOM;MASC;SG	
vajíčka	oua	vajíčko	ou	N;NOM;NEUT;PL	N;DEF;FEM;PL
vajíčka	oua	vajíčko	ou	N;NOM;NEUT;PL	N;DEF;FEM;PL
zavedené	introdusa	zavedený	introdus	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
zavedené	introduse	zavedený	introduce	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
zavedené	implementata	zavedený	implementat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
zavedené	implementate	zavedený	implementa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
odborník	expertul	odborník	expert	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
odborník	experta	odborník	experta	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
odborník	specialistul	odborník	specialist	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
bordeaux	bordeaux	bordeaux	bordeaux	N;INAN;NOM;MASC;SG	PROPN
magazín	revista	magazina	revistă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
magazín	revista	magazina	revistă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
hrdinovia	heroes	hrdina	heroes	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
hrdinovia	eroilor	hrdina	erou	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
hrdinovia	eroii	hrdina	erou	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
bloky	bucati	blok	bucată	N;INAN;NOM;MASC;PL	
táborov	lagare	tábor	lagare	N;INAN;GEN;MASC;PL	N;INDF;FEM;PL
predkov	stramosii	predkov	stramos	N;INAN;GEN;MASC;PL	N;DEF;MASC;PL
