din	from	din	from	ADP;ACC	PROPN
copiii	дети	copil	ребенок	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
google	google	google	google		PROPN
studiul	изучение	studiu	изучение	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
studiul	исследование	studiu	исследование	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
cuvant	word	cuvant	word	N;INDF;MASC;SG	PROPN
cuvant	word	cuvant	word	N;INDF;MASC;SG	PROPN
facuta	сделанные	facuta	делать	ADJ;DEF;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
facuta	сделано	facuta	делать	ADJ;DEF;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
facuta	сделана	facuta	делать	ADJ;DEF;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
facuta	сделал	facuta	делать	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
facuta	сделаны	facuta	делать	ADJ;DEF;FEM;SG	V;PFV;PL;PST;V.PTCP;PASS
armate	армий	armat	армия	ADJ;INDF;FEM;PL	N;INAN;GEN;FEM;PL
armate	армии	armat	армия	ADJ;INDF;FEM;PL	N;INAN;NOM;FEM;SG
constructii	конструкция	construct	конструкция	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
constructii	строительство	construct	строительство	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
constructii	конструкция	construct	конструкция	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
constructii	строительство	construct	строительство	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
refuzat	отклонена	refuza	отклонить	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
refuzat	отрицал	refuza	отрицать	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
refuzat	отказано	refuza	отказать	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
refuzat	отклонено	refuza	отклонить	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
refuzat	отклонена	refuza	отклонить	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
refuzat	отклонила	refuza	отклонить	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
refuzat	отклонили	refuza	отклонить	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
refuzat	отказался	refuza	отказаться	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
refuzat	отказались	refuza	отказаться	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;MID
refuzat	отказался	refuza	отказаться	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
oferit	предложил	oferit	предложить	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
independent	независимый	independent	независимый	ADV	ADJ;NOM;MASC;SG
independent	независимая	independent	независимый	ADV	ADJ;NOM;FEM;SG
independent	независимое	independent	независимый	ADV	ADJ;NOM;NEUT;SG
independent	независимые	independent	независимый	ADV	ADJ;NOM;PL
terminat	закончили	termina	закончить	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
terminat	завершена	termina	завершить	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
terminat	закончил	termina	закончить	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
terminat	завершено	termina	завершить	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
sprijinul	поддержки	sprijin	поддержка	N;DEF;MASC;SG	N;INAN;GEN;FEM;SG
sprijinul	поддержка	sprijin	поддержка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
sprijinul	поддержку	sprijin	поддержка	N;DEF;MASC;SG	N;INAN;ACC;FEM;SG
sprijinul	поддерживаю	sprijin	поддерживать	N;DEF;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
ali	али	al	али	PROPN	PROPN;ANIM;NOM;MASC;SG
ali	эли	al	эли	PROPN	N;ANIM;NOM;FEM;SG
moderna	современный	moderna	современный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
moderna	современных	moderna	современный	ADJ;DEF;FEM;SG	ADJ;GEN;PL
moderna	современная	moderna	современный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
moderna	современные	moderna	современный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
moderna	современное	moderna	современный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
moderna	современный	moderna	современный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
moderna	современных	moderna	современный	ADJ;DEF;FEM;SG	ADJ;GEN;PL
moderna	современная	moderna	современный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
moderna	современные	moderna	современный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
moderna	современное	moderna	современный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
calificat	квалифицированный	califica	квалифицированный	ADJ;INDF;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
calificat	квалифицированные	califica	квалифицированный	ADJ;INDF;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
calificat	квалифицированных	califica	квалифицировать	ADJ;INDF;MASC;SG	V;PFV;GEN;PL;PST;V.PTCP;PASS
sydney	сидни	sydney	сиднь	PROPN	N;ANIM;NOM;MASC;SG
sydney	сидней	sydney	сидней	PROPN	N;INAN;NOM;MASC;SG
puternica	сильный	puternic	сильный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
puternica	сильная	puternic	сильный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
puternica	сильные	puternic	сильный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
puternica	сильное	puternic	сильный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
puternica	сильный	puternic	сильный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
puternica	сильная	puternic	сильный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
puternica	сильные	puternic	сильный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
puternica	сильное	puternic	сильный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
puternica	могущественный	puternic	могущественный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
puternica	мощная	puternic	мощный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
puternica	мощные	puternic	мощный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
puternica	мощный	puternic	мощный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
foto	фотография	foto	фотография		N;INAN;NOM;FEM;SG
foto	фото	foto	фото		N;INAN;NOM;MASC;SG
ridicata	подняли	ridicată	поднять	ADJ;DEF;FEM;SG	V;PFV;IND;PL;PST;FIN;ACT
ridicata	поднял	ridicată	поднять	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
ridicata	поднятые	ridicată	поднять	ADJ;DEF;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
ridicata	поднят	ridicată	поднять	ADJ;DEF;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
jan	джен	jan	джен	PROPN	N;ANIM;NOM;FEM;SG
jan	ян	jan	ян	PROPN	N;ANIM;NOM;MASC;SG
jan	яна	jan	яна	PROPN	N;ANIM;NOM;FEM;SG
jan	джан	jan	джан	PROPN	N;ANIM;NOM;MASC;SG
xii	xii	xie	xii		NUM
scorul	счёт	scor	счет	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
scorul	счет	scor	счет	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
scorul	очко	scor	очко	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
bazat	основано	baza	основать	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
fifa	фифа	fifa	фиф	PROPN	N;INAN;NOM;MASC;SG
north	северный	north	северный	PROPN	ADJ;NOM;MASC;SG
north	северная	north	северный	PROPN	ADJ;NOM;FEM;SG
north	север	north	север	PROPN	N;INAN;NOM;MASC;SG
north	норт	north	норт	PROPN	N;INAN;NOM;MASC;SG
north	северной	north	северный	PROPN	ADJ;INS;FEM;SG
ordine	орден	ordine	орден	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
ordine	заказ	ordine	заказ	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
ordine	заказать	ordine	заказать	N;INDF;FEM;SG	V;PFV;NFIN;ACT
ordine	приказ	ordine	приказ	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
ordine	порядок	ordine	порядок	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
ordine	заказы	ordine	заказ	N;INDF;FEM;SG	N;INAN;NOM;MASC;PL
ordine	приказы	ordine	приказ	N;INDF;FEM;SG	N;INAN;NOM;MASC;PL
ordine	приказ	ordine	приказ	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
democrat	демократический	democrat	демократический	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
democrat	демократические	democrat	демократический	N;INDF;MASC;SG	ADJ;NOM;PL
democrat	демократическое	democrat	демократический	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
democrat	демократической	democrat	демократический	N;INDF;MASC;SG	ADJ;INS;FEM;SG
democrat	демократическая	democrat	демократический	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
democrat	демократы	democrat	демократ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
democrat	демократы	democrat	демократ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
html	html	html	html	N;INDF;MASC;SG	PROPN
italiana	итальянское	italiană	итальянский	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
italiana	итальянский	italiană	итальянский	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
italiana	итальянцы	italiană	итальянец	N;DEF;FEM;SG	N;ANIM;NOM;MASC;PL
italiana	итальянские	italiană	итальянский	N;DEF;FEM;SG	ADJ;NOM;PL
italiana	итальянская	italiană	итальянский	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
italiana	италии	italiană	италия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
italiana	итальянское	italiană	итальянский	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
italiana	итальянский	italiană	итальянский	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
italiana	итальянцы	italiană	итальянец	N;DEF;FEM;SG	N;ANIM;NOM;MASC;PL
italiana	итальянские	italiană	итальянский	N;DEF;FEM;SG	ADJ;NOM;PL
italiana	итальянская	italiană	итальянский	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
italiana	италии	italiană	италия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
ternopil	тернополь	ternopil	тернополь	N;INDF;MASC;SG	ADV
elisabeta	елизавета	elisabetă	елизавет	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
elisabeta	элизабет	elisabetă	элизабет	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
elisabeta	елизавета	elisabetă	елизавет	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
elisabeta	элизабет	elisabetă	элизабет	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
popa	священника	popă	священник	PROPN	N;ANIM;ACC;MASC;SG
popa	священник	popă	священник	PROPN	N;ANIM;NOM;MASC;SG
trait	жили	trai	жить	V;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
trait	жили	trai	жить	V;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
seine	сена	senee	сено	PROPN	N;INAN;NOM;NEUT;SG
seine	сен	senee	сен	PROPN	
pro	профи	prubi	профи	N;INDF	
pro	pro	prubi	pro	N;INDF	PROPN
pro	профи	prubi	профи	N;INDF	
milano	милан	milano	милан	PROPN	N;INAN;NOM;MASC;SG
milano	милано	milano	милано	PROPN	N;INAN;NOM;FEM;SG
partial	частично	partial	частично	ADJ;INDF;MASC;SG	ADV
partial	отчасти	partial	отчасти	ADJ;INDF;MASC;SG	ADV
partial	частично	partial	частично	ADJ;INDF;MASC;SG	ADV
partial	частично	partial	частично	ADJ;INDF;MASC;SG	ADV
partial	отчасти	partial	отчасти	ADJ;INDF;MASC;SG	ADV
partial	частично	partial	частично	ADJ;INDF;MASC;SG	ADV
partial	отчасти	partial	отчасти	ADJ;INDF;MASC;SG	ADV
partial	частично	partial	частично	ADJ;INDF;MASC;SG	ADV
partial	отчасти	partial	отчасти	ADJ;INDF;MASC;SG	ADV
forta	усилие	forta	усилие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
forta	силы	forta	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
forta	сила	forta	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
forta	force	forta	force	N;DEF;FEM;SG	PROPN
forta	силу	forta	сила	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
forta	усилие	forta	усилие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
forta	силы	forta	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
forta	сила	forta	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
forta	force	forta	force	N;DEF;FEM;SG	PROPN
forta	силу	forta	сила	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
forta	сила	forta	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
forta	прочность	forta	прочность	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
forta	усилие	forta	усилие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
forta	силы	forta	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
forta	сила	forta	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
forta	force	forta	force	N;DEF;FEM;SG	PROPN
forta	силу	forta	сила	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
modern	современных	modern	современный	ADJ;INDF;MASC;SG	ADJ;GEN;PL
modern	современные	modern	современный	ADJ;INDF;MASC;SG	ADJ;NOM;PL
larga	широкая	larg	широкий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
larga	широкие	larg	широкий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
larga	широкого	larg	широкий	ADJ;DEF;FEM;SG	ADJ;GEN;MASC;SG
larga	широкий	larg	широкий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
critic	критик	critic	критик	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
critic	критика	critic	критика	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
critic	критические	critic	критический	ADJ;INDF;MASC;SG	ADJ;NOM;PL
programul	программа	program	программа	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
programul	программа	program	программа	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
programul	график	program	график	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
programul	расписание	program	расписание	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
formatul	формат	format	формат	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
asociatia	ассоциация	asociatie	ассоциация	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
asociatia	ассоциации	asociatie	ассоциация	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
asociatia	ассоциация	asociatie	ассоциация	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
asociatia	ассоциации	asociatie	ассоциация	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
trupa	band	trupă	band	N;DEF;FEM;SG	PROPN
trupa	band	trupă	band	N;DEF;FEM;SG	PROPN
trupa	войска	trupă	войска	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
inalta	высокий	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
inalta	high	inalta	high	ADJ;DEF;FEM;SG	PROPN
inalta	высоко	inalta	высоко	ADJ;DEF;FEM;SG	ADV
inalta	высокого	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;GEN;MASC;SG
inalta	высокая	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
inalta	высокий	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
inalta	высокие	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
inalta	высокая	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
inalta	высокий	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
inalta	high	inalta	high	ADJ;DEF;FEM;SG	PROPN
inalta	высоко	inalta	высоко	ADJ;DEF;FEM;SG	ADV
inalta	высокого	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;GEN;MASC;SG
inalta	высокая	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
inalta	высокий	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
inalta	высокие	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
inalta	высокая	inalta	высокий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
formarea	формирования	formare	формирование	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
formarea	формирование	formare	формирование	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
iulia	юлия	iulie	юлия	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
iulia	джулия	iulie	джулие	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
iulia	юля	iulie	юля	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
participa	участвует	participa	участвовать	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
activitati	деятельность	activitati	деятельность	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
activitati	деятельность	activitati	деятельность	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
champagne	шампанское	champagn	шампанское	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
champagne	шампанского	champagn	шампанское	N;INDF;MASC;SG	ADJ;GEN;MASC;SG
eric	эрик	eric	эрик	PROPN	N;ANIM;NOM;MASC;SG
influenta	влияние	influenta	влияние	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
influenta	влияние	influenta	влияние	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
influenta	влиятельный	influenta	влиятельный	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
influenta	влиятельные	influenta	влиятельный	N;DEF;FEM;SG	ADJ;NOM;PL
influenta	влиятельных	influenta	влиятельный	N;DEF;FEM;SG	ADJ;GEN;PL
influenta	влияние	influenta	влияние	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
air	air	air	air	N;INDF;MASC;SG	PROPN
dunarii	дунай	dunăre	дуна	N;DEF;MASC;PL	N;INAN;NOM;MASC;SG
comerciale	коммерческая	comercial	коммерческий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
comerciale	коммерческий	comercial	коммерческий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
autonoma	автономные	autonom	автономный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
autonoma	автономных	autonom	автономный	ADJ;DEF;FEM;SG	ADJ;GEN;PL
autonoma	самостоятельный	autonom	самостоятельный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
invins	поражение	invinge	поражение	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
invins	победил	invinge	победить	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
invins	поражение	invinge	поражение	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
invins	победил	invinge	победить	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
marius	мариус	marius	мариус	PROPN	N;ANIM;NOM;MASC;SG
mark	марк	mark	марк	PROPN	N;ANIM;NOM;MASC;SG
mark	mark	mark	mark	PROPN	PROPN
mark	отметить	mark	отметить	PROPN	V;PFV;NFIN;ACT
mark	метка	mark	метка	PROPN	N;INAN;NOM;FEM;SG
mark	марка	mark	марка	PROPN	N;INAN;NOM;FEM;SG
educatie	просвещение	educatie	просвещение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
educatie	образование	educatie	образование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
educatie	просвещение	educatie	просвещение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
educatie	образование	educatie	образование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
recunoscut	признан	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
recunoscut	признано	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
recunoscut	признал	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
recunoscut	признана	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
recunoscut	признали	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
recunoscut	признала	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
recunoscut	признан	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
recunoscut	признано	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
recunoscut	признали	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
recunoscut	признанных	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;GEN;PL;PST;V.PTCP;PASS
recunoscut	признано	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
recunoscut	признана	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
recunoscut	признанные	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
recunoscut	признали	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
recunoscut	признанных	recunoscut	признать	ADJ;INDF;MASC;SG	V;PFV;GEN;PL;PST;V.PTCP;PASS
asezare	урегулирование	asezare	урегулирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
asezare	поселение	asezare	поселение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
asezare	урегулирования	asezare	урегулирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
activ	активны	activ	активный	ADJ;INDF;MASC;SG	ADJ;PL
activ	активные	activ	активный	ADJ;INDF;MASC;SG	ADJ;NOM;PL
hans	ханс	hans	ханс	PROPN	N;ANIM;NOM;MASC;SG
hans	ганс	hans	ганс	PROPN	N;ANIM;NOM;MASC;SG
grad	степени	grad	степень	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
simon	симон	simon	симон	PROPN	N;ANIM;NOM;MASC;SG
simon	саймон	simon	саймон	PROPN	N;ANIM;NOM;MASC;SG
maxima	максимальный	maxim	максимальный	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
maxima	максимальное	maxim	максимальный	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
maxima	максимальная	maxim	максимальный	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
maxima	максимум	maxim	максимум	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
maxima	максимальный	maxim	максимальный	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
maxima	максимальное	maxim	максимальный	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
maxima	максимальная	maxim	максимальный	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
maxima	максимум	maxim	максимум	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
arbitru	ref	arbitru	ref	N;INDF;MASC;SG	
jocul	game	joc	game	N;DEF;MASC;SG	PROPN
jocul	игра	joc	игра	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
incredere	уверенность	incredere	уверенность	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
incredere	доверие	incredere	доверие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
incredere	доверие	incredere	доверие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
incredere	доверять	incredere	доверять	N;INDF;FEM;SG	V;IPFV;NFIN;ACT
incredere	довериться	incredere	довериться	N;INDF;FEM;SG	V;PFV;NFIN;MID
incredere	уверенность	incredere	уверенность	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
incredere	доверие	incredere	доверие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
incredere	доверие	incredere	доверие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
incredere	доверять	incredere	доверять	N;INDF;FEM;SG	V;IPFV;NFIN;ACT
incredere	довериться	incredere	довериться	N;INDF;FEM;SG	V;PFV;NFIN;MID
carl	карл	carl	карл	PROPN	PROPN;ANIM;NOM;MASC;SG
cantec	song	cantec	song	N;INDF;MASC;SG	PROPN
cantec	song	cantec	song	N;INDF;MASC;SG	PROPN
ajutor	помогите	ajutor	помочь	N;INDF;MASC;SG	V;PFV;IMP;PL;2;FIN;ACT
ajutor	помочь	ajutor	помочь	N;INDF;MASC;SG	V;PFV;NFIN;ACT
foc	fire	foc	fire	N;INDF;MASC;SG	PROPN
lege	закон	lege	закон	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
lege	право	lege	право	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
curent	текущий	curent	текущий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
curent	текущее	curent	текущий	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
curent	нынешней	curent	нынешний	N;INDF;MASC;SG	ADJ;INS;FEM;SG
curent	текущие	curent	текущий	N;INDF;MASC;SG	ADJ;NOM;PL
curent	текущая	curent	текущий	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
exterior	внешняя	exterior	внешний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
exterior	внешний	exterior	внешний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
exterior	внешнее	exterior	внешний	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
exterior	внешние	exterior	внешний	N;INDF;MASC;SG	ADJ;NOM;PL
exterior	внешняя	exterior	внешний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
exterior	внешних	exterior	внешний	N;INDF;MASC;SG	ADJ;GEN;PL
exterior	внешний	exterior	внешний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
exterior	внешние	exterior	внешний	N;INDF;MASC;SG	ADJ;NOM;PL
exterior	внешняя	exterior	внешний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
catedrala	собор	catedrală	собор	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
catedrala	собор	catedrală	собор	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
starea	статус	stare	статус	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
starea	состояние	stare	состояние	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
maghiar	венгрии	maghiar	венгрия	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
frank	франк	frank	франк	PROPN	N;INAN;NOM;MASC;SG
frank	фрэнк	frank	фрэнк	PROPN	N;ANIM;NOM;MASC;SG
inchisoare	тюрьме	inchisoare	тюрьма	N;INDF;FEM;SG	N;INAN;DAT;FEM;SG
