que	to	que	taj	CONJ	DET;NOM;NEUT;SG
conocidos	poznato	conocido	poznat	ADJ;MASC;PL;V.PTCP	ADJ;NOM;DEF;NEUT;SG
conocidos	poznanstva	conocido	poznanstvo	ADJ;MASC;PL;V.PTCP	N;NOM;NEUT;PL
conocidos	poznanici	conocido	poznanica	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;PL
conocidos	poznanik	conocido	poznanik	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG
conocidos	poznanstvo	conocido	poznanstvo	ADJ;MASC;PL;V.PTCP	N;NOM;NEUT;SG
discos	records	disco	records	N;MASC;PL	N;NOM;MASC;SG
simple	jednostavno	simple	jednostavno	ADJ;SG	ADV
listas	spremni	lista	spreman	N;FEM;PL	ADJ;NOM;DEF;MASC;PL
sebastián	sebastian	sebastián	sebastian	PROPN	N;NOM;MASC;SG
sebastián	sebastiana	sebastián	sebastian	PROPN	N;ACC;MASC;SG
histórica	povijesno	histórico	povijestan	ADJ;FEM;SG	ADV
histórica	povijesno	histórico	povijestan	ADJ;FEM;SG	ADV
continuó	nastavak	continuar	nastavak	V;IND;SG;3;PST;FIN	N;NOM;MASC;SG
destino	sudbine	destino	sudbina	N;MASC;SG	N;NOM;FEM;PL
destino	destiny	destino	destiny	N;MASC;SG	ADP
comarca	regije	comarca	regija	N;FEM;SG	N;NOM;FEM;PL
vasco	vasco	vasco	vasco	N;MASC;SG	PROPN;NOM;MASC;SG
vasco	baskijski	vasco	baskijski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
contacto	kontaktirajte	contacto	kontaktirati	N;MASC;SG	V;IMP;PL;2;FIN
reforma	reformacije	reforma	reformacija	N;FEM;SG	N;NOM;FEM;PL
reforma	reforme	reforma	reforma	N;FEM;SG	N;NOM;FEM;PL
teniendo	uzimanje	tener	uzimanje	V;V.MSDR	N;NOM;NEUT;SG
teniendo	uzimajući	tener	uzimati	V;V.MSDR	ADV;RL
carreras	utrka	carrera	utrka	N;FEM;PL	N;NOM;FEM;SG
single	single	single	single	N;MASC;SG	ADP
expedición	ekspedicije	expedición	ekspedicija	N;FEM;SG	N;NOM;FEM;PL
invierno	zime	invierno	zima	N;MASC;SG	N;NOM;FEM;PL
invierno	zimi	invierno	zim	N;MASC;SG	ADV
llegaron	stiglo	llegar	stići	V;IND;PL;3;PST;FIN	V;NEUT;SG;PST;V.PTCP;ACT
llegaron	stigao	llegar	stići	V;IND;PL;3;PST;FIN	V;MASC;SG;PST;V.PTCP;ACT
llegaron	stigla	llegar	stići	V;IND;PL;3;PST;FIN	V;FEM;SG;PST;V.PTCP;ACT
nadie	nitko	nadie	nitko	PRO;SG	PRO;NOM;MASC;3
diferente	drukčije	diferente	drukčije	ADJ;SG	ADV
diferente	drugačije	diferente	drugačije	ADJ;SG	ADV
park	parka	park	park	PROPN	N;GEN;MASC;SG
park	park	park	park	PROPN	N;NOM;MASC;SG
romana	roman	romano	roman	ADJ;FEM;SG	N;NOM;MASC;SG
romana	romane	romano	roman	ADJ;FEM;SG	N;ACC;MASC;PL
romana	romana	romano	roman	ADJ;FEM;SG	N;ACC;MASC;SG
barrios	barrios	barrio	barrios	N;MASC;PL	PROPN;NOM;MASC;SG
barrios	okruga	barrio	okruga	N;MASC;PL	N;GEN;MASC;SG
cree	cree	creer	cree	V;IND;SG;3;PRS;FIN	ADP
ofrece	ponude	ofrecer	ponuda	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL
ofrece	ponuda	ofrecer	ponuda	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
navarra	navarre	navarra	navarra	ADJ;FEM;SG	N;NOM;FEM;SG
lanzó	pokrenuta	lanzar	pokrenuti	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;SG;V.PTCP;PASS
ancho	široka	ancho	širok	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
ancho	širom	ancho	širok	N;MASC;SG	ADP;GEN
ancho	širok	ancho	širok	N;MASC;SG	ADJ;NOM;INDF;MASC;SG
ancho	široki	ancho	širok	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
ancho	široko	ancho	široko	N;MASC;SG	ADV
esas	one	ese	onaj	PRO;FEM;PL	DET;NOM;FEM;PL
boca	mouth	boca	mouth	N;FEM;SG	ADP
boca	boki	boca	boka	N;FEM;SG	PROPN;DAT;FEM;SG
panamá	panamá	panamá	panam	N;MASC;SG	
negra	crnac	negro	crnac	ADJ;FEM;SG	N;NOM;MASC;SG
negra	crne	negro	crn	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
dando	davanja	dar	davanje	V;V.MSDR	N;NOM;NEUT;PL
dando	davanje	dar	davanje	V;V.MSDR	N;NOM;NEUT;SG
dominio	dominacije	dominio	dominacija	N;MASC;SG	N;NOM;FEM;PL
propios	vlastiti	propio	vlastit	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;SG
propios	posjedovati	propio	posjedovati	ADJ;MASC;PL	V;NFIN
mas	mas	mas	mas	ADV	PROPN;NOM;MASC;SG
océano	oceani	océano	ocean	N;MASC;SG	N;NOM;MASC;PL
océano	oceane	océano	ocean	N;MASC;SG	N;ACC;MASC;PL
promedio	prosječan	promedio	prosječan	N;MASC;SG	ADJ;NOM;INDF;MASC;SG
promedio	prosječno	promedio	prosječno	N;MASC;SG	ADV
promedio	prosječni	promedio	prosječni	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
promedio	prosječna	promedio	prosječan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
árabe	arapski	árabe	arapski	N;SG	ADJ;NOM;MASC;SG
árabe	arapski	árabe	arapski	N;SG	ADJ;NOM;MASC;SG
aplicación	app	aplicación	app	N;FEM;SG	PROPN;NOM;MASC;SG
famoso	poznati	famoso	poznat	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;PL
publicada	objavljeni	publicado	objaviti	ADJ;FEM;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
publicada	postavio	publicado	postaviti	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
terreno	land	terreno	land	N;MASC;SG	ADP
entró	unijeli	entrar	unijeti	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP;ACT
entró	ušli	entrar	ući	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP;ACT
similares	slično	similar	sličan	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
similares	slična	similar	sličan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
similares	slicno	similar	slican	ADJ;PL	ADV
similares	dvojnik	similar	dvojnik	ADJ;PL	N;NOM;MASC;SG
construir	konstrukcija	construir	konstrukcija	V;NFIN	N;NOM;FEM;SG
periódico	novine	periódico	novina	N;MASC;SG	N;NOM;FEM;PL
miss	gospođice	miss	gospođica	N;FEM;SG	N;NOM;FEM;PL
unió	united	unir	united	V;IND;SG;3;PST;FIN	N;NOM;MASC;SG
unió	ujedinjeni	unir	ujediniti	V;IND;SG;3;PST;FIN	ADJ;NOM;DEF;MASC;PL;V.PTCP
clásico	klasične	clásico	klasičan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
clásico	klasično	clásico	klasičan	ADJ;MASC;SG	ADV
ópera	opere	ópera	opera	N;FEM;SG	N;NOM;FEM;PL
desarrollado	razvio	desarrollado	razviti	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
designado	imenovao	designado	imenovati	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
activo	aktivne	activo	aktivan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
activo	aktivno	activo	aktivno	ADJ;MASC;SG	ADV
activo	imovine	activo	imovina	ADJ;MASC;SG	N;NOM;FEM;PL
activo	imovina	activo	imovina	ADJ;MASC;SG	N;NOM;FEM;SG
activo	imovina	activo	imovina	ADJ;MASC;SG	N;NOM;FEM;SG
irlanda	irac	irlanda	irac	N;FEM;SG	ADJ;NOM;INDF;MASC;SG
irlanda	irski	irlanda	irski	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
irlanda	irci	irlanda	irka	N;FEM;SG	N;NOM;MASC;PL
irlanda	irsku	irlanda	irski	N;FEM;SG	ADJ;ACC;DEF;FEM;SG
irlanda	irska	irlanda	irski	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
irlanda	irske	irlanda	irski	N;FEM;SG	ADJ;NOM;DEF;FEM;PL
detrás	iza	detrás	iza	ADV	ADP;GEN
xii	xii	xii	xii		ADJ
aspecto	izgleda	aspecto	izgledati	N;MASC;SG	V;IND;SG;3;PRS;FIN
solicita	zahtjeve	solicitar	zahtjev	V;IND;SG;3;PRS;FIN	N;ACC;MASC;PL
solicita	zahtjeva	solicitar	zahtjev	V;IND;SG;3;PRS;FIN	N;GEN;MASC;PL
solicita	zahtjevi	solicitar	zahtjev	V;IND;SG;3;PRS;FIN	N;NOM;MASC;PL
conciertos	koncert	concierto	koncert	N;MASC;PL	N;NOM;MASC;SG
conciertos	koncerta	concierto	koncert	N;MASC;PL	N;GEN;MASC;SG
federico	friedrich	federico	friedrich	ADJ;MASC;SG	N;NOM;MASC;SG
federico	frederic	federico	frederic	ADJ;MASC;SG	N;NOM;MASC;SG
federico	frederick	federico	frederick	ADJ;MASC;SG	N;NOM;MASC;SG
federico	federico	federico	federico	ADJ;MASC;SG	PROPN;NOM;MASC;SG
competencia	natjecatelji	competencia	natjecatelj	N;FEM;SG	N;NOM;MASC;PL
competencia	natjecatelja	competencia	natjecatelj	N;FEM;SG	N;GEN;MASC;PL
competencia	nadležnosti	competencia	nadležnost	N;FEM;SG	N;NOM;FEM;PL
sky	sky	sky	sky	N	PROPN;NOM;MASC;SG
illinois	illinois	illinois	illinois	N;MASC;SG	PROPN;NOM;FEM;SG
galería	galerije	galería	galerija	N;FEM;SG	N;NOM;FEM;PL
galería	galerije	galería	galerija	N;FEM;SG	N;NOM;FEM;PL
cambiar	mijenjanje	cambiar	mijenjanje	V;NFIN	N;NOM;NEUT;SG
cambiar	promjena	cambiar	promjena	V;NFIN	N;NOM;FEM;SG
nelson	nelson	nelson	nelson	PROPN	N;NOM;MASC;SG
asturias	asturija	asturio	asturija	N;FEM;PL	N;NOM;FEM;SG
verdad	istinito	verdad	istinit	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG
une	une	unir	uni	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
joaquín	joaquin	joaquín	joaquin	PROPN	PROPN;NOM;MASC;SG
joaquín	joaquín	joaquín	joaquín	PROPN	PROPN;NOM;MASC;SG
joaquín	joachim	joaquín	joachim	PROPN	PROPN;NOM;MASC;SG
golpe	moždani	golpe	moždan	N;MASC;SG	ADV
avión	zrakoplovi	avión	zrakoplov	N;MASC;SG	N;NOM;MASC;PL
masa	tijesta	masa	tijesta	N;FEM;SG	N;NOM;NEUT;PL
masa	mise	masa	misa	N;FEM;SG	N;NOM;FEM;PL
bosques	šuma	bosque	šuma	N;MASC;PL	N;NOM;FEM;SG
bosques	woods	bosque	woods	N;MASC;PL	PROPN;NOM;MASC;SG
bosques	šuma	bosque	šuma	N;MASC;PL	N;NOM;FEM;SG
bosques	forest	bosque	forest	N;MASC;PL	ADP
bienes	robu	bien	roba	N;MASC;PL	N;ACC;FEM;SG
bienes	roba	bien	roba	N;MASC;PL	N;NOM;FEM;SG
bienes	imovina	bien	imovina	N;MASC;PL	N;NOM;FEM;SG
egipto	egipatski	egipto	egipatski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
moderna	moderan	moderno	moderan	ADJ;FEM;SG	N;NOM;MASC;SG
moderna	moderne	moderno	moderan	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
moderna	moderno	moderno	moderno	ADJ;FEM;SG	ADV
presentación	prezentacije	presentación	prezentacija	N;FEM;SG	N;NOM;FEM;PL
escribir	napiši	escribir	napisiti	V;NFIN	INTJ
escribir	kucanje	escribir	kucanje	V;NFIN	N;NOM;NEUT;SG
escribir	pisanje	escribir	pisanje	V;NFIN	N;NOM;NEUT;SG
históricos	povijesna	histórico	povijestan	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;SG
históricos	povijesno	histórico	povijestan	ADJ;MASC;PL	ADV
históricos	povijesna	histórico	povijestan	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;SG
históricos	povijesni	histórico	povijestan	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;SG
históricos	povijesno	histórico	povijestan	ADJ;MASC;PL	ADV
reserva	rezervacije	reserva	rezervacija	N;FEM;SG	N;NOM;FEM;PL
reserva	rezervacije	reserva	rezervacija	N;FEM;SG	N;NOM;FEM;PL
reserva	rezervi	reserva	rezerva	N;FEM;SG	N;NOM;FEM;PL
públicas	javni	público	javan	ADJ;FEM;PL	ADJ;NOM;DEF;MASC;SG
públicas	javnost	público	javnost	ADJ;FEM;PL	N;NOM;FEM;SG
públicas	javna	público	javan	ADJ;FEM;PL	ADJ;NOM;DEF;FEM;SG
públicas	javno	público	javno	ADJ;FEM;PL	ADV
live	uživo	live	uživo	N	ADV
árboles	stablo	árbol	stablo	N;MASC;PL	N;NOM;NEUT;SG
árboles	drvo	árbol	drvo	N;MASC;PL	N;NOM;NEUT;SG
árboles	drveće	árbol	drveće	N;MASC;PL	N;NOM;NEUT;SG
culturales	kulturno	cultural	kulturan	ADJ;PL	ADJ;NOM;NEUT;SG
culturales	kulturni	cultural	kulturan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
culturales	kulturna	cultural	kulturan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
judíos	židovski	judío	židovski	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
judíos	židov	judío	židov	N;MASC;PL	N;NOM;MASC;SG
inicial	inicijali	inicial	inicijala	ADJ;SG	N;NOM;MASC;PL
ejecutivo	izvršni	ejecutivo	izvršan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
portugués	portugalski	portugués	portugalski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
bélgica	belgije	bélgico	belgija	N;FEM;SG	N;NOM;FEM;PL
bélgica	belgijski	bélgico	belgijski	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
torneos	turnira	torneo	turnir	N;MASC;PL	N;GEN;MASC;SG
torneos	turnir	torneo	turnir	N;MASC;PL	N;NOM;MASC;SG
corto	ukratko	corto	ukratko	ADJ;MASC;SG	ADV
corto	kratko	corto	kratko	ADJ;MASC;SG	ADV
chileno	čileanski	chileno	čileanski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
populares	popularni	popular	popularan	N;PL	ADJ;NOM;DEF;MASC;SG
populares	popularna	popular	popularan	N;PL	ADJ;NOM;DEF;FEM;SG
populares	popularan	popular	popularan	N;PL	ADJ;NOM;INDF;MASC;SG
populares	popularne	popular	popularan	N;PL	ADJ;NOM;DEF;FEM;PL
populares	popularno	popular	popularan	N;PL	ADJ;NOM;DEF;NEUT;SG
usando	koristeći	usar	koristiti	V;V.MSDR	ADV;RL
usando	korištenje	usar	korištenje	V;V.MSDR	N;NOM;NEUT;SG
clara	clare	claro	clare	ADJ;FEM;SG	N;NOM;FEM;SG
clara	kler	claro	kler	ADJ;FEM;SG	N;NOM;MASC;SG
clara	klara	claro	klara	ADJ;FEM;SG	N;NOM;FEM;SG
clara	clara	claro	clar	ADJ;FEM;SG	N;NOM;FEM;SG
normal	normalno	normal	normalno	ADJ;SG	ADV
tampoco	niti	tampoco	niti	ADV	CONJ
búsqueda	traži	búsqueda	tražiti	N;FEM;SG	V;IND;SG;3;PRS;FIN
búsqueda	pretraži	búsqueda	pretražiti	N;FEM;SG	INTJ
revistas	magazin	revista	magazin	N;FEM;PL	N;NOM;MASC;SG
revistas	časopis	revista	časopis	N;FEM;PL	N;NOM;MASC;SG
investigaciones	upiti	investigación	upiti	N;FEM;PL	V;NFIN
investigaciones	istraživanje	investigación	istraživanje	N;FEM;PL	N;NOM;NEUT;SG
álvarez	alvarez	álvarez	alvarez	PROPN	PROPN;NOM;MASC;SG
mark	označi	mark	označiti	PROPN	V;IND;SG;3;PRS;FIN
mark	marko	mark	marko	PROPN	PROPN;NOM;MASC;SG
mark	marka	mark	marka	PROPN	N;NOM;FEM;SG
mark	mark	mark	mark	PROPN	N;NOM;MASC;SG
mendoza	mendoza	mendoza	mendoza	N;FEM;SG	PROPN;NOM;MASC;SG
comerciales	reklame	comercial	reklama	ADJ;PL	N;NOM;FEM;PL
comerciales	komercijalni	comercial	komercijalan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
comerciales	reklama	comercial	reklama	ADJ;PL	N;NOM;FEM;SG
massachusetts	massachusettsu	massachusetts	massachusetts	N	PROPN;DAT;MASC;SG
massachusetts	massachusetts	massachusetts	massachusetts	N	PROPN;NOM;MASC;SG
café	kave	café	kava	N;MASC;SG	N;NOM;FEM;PL
café	kafe	café	kafa	N;MASC;SG	N;NOM;FEM;PL
nuestro	naši	nuestro	naš	DET;MASC;SG;1	DET;NOM;MASC;PL;1
nuestro	nase	nuestro	nasti	DET;MASC;SG;1	ADJ;NOM;DEF;FEM;PL
nuestro	nasi	nuestro	biti	DET;MASC;SG;1	ADJ;NOM;DEF;MASC;PL
nuestro	nase	nuestro	nasti	DET;MASC;SG;1	ADJ;NOM;DEF;FEM;PL
latín	latinski	latín	latinski	N;MASC;SG	ADV
oposición	oporbene	oposición	oporben	N;FEM;SG	ADJ;NOM;FEM;PL
global	globalno	global	globalan	ADJ;SG	ADV
bueno	dobro	buen	dobro	INTJ	ADV
bueno	dobar	buen	dobar	INTJ	ADJ;NOM;INDF;MASC;SG
bueno	pa	buen	pa	INTJ	CONJ
muertos	mrtav	muerto	mrtav	N;MASC;PL	ADJ;NOM;INDF;MASC;SG
valladolid	valladolid	valladolid	valladolid	N;MASC;SG	PROPN;NOM;MASC;SG
bogotá	bogoti	bogotá	bogot	PROPN	N;DAT;FEM;SG
bogotá	bogoti	bogotá	bogot	PROPN	N;DAT;FEM;SG
reales	real	real	real	ADJ;PL	PROPN;NOM;MASC;SG
reales	pravi	real	prav	ADJ;PL	ADJ;NOM;DEF;MASC;SG
reales	royal	real	royal	ADJ;PL	PROPN;NOM;MASC;SG
reales	kraljevsko	real	kraljevski	ADJ;PL	ADJ;NOM;NEUT;SG
reales	kraljevski	real	kraljevski	ADJ;PL	ADV
reales	kraljevska	real	kraljevski	ADJ;PL	ADJ;NOM;DEF;FEM;SG
pierre	pierre	perre	pierre	PROPN	PROPN;NOM;MASC;SG
marcos	marcos	marco	marcos	N;MASC;PL	PROPN;NOM;MASC;SG
marcos	označi	marco	označiti	N;MASC;PL	V;IND;SG;3;PRS;FIN
marcos	marko	marco	marko	N;MASC;PL	PROPN;NOM;MASC;SG
marcos	marka	marco	marka	N;MASC;PL	N;NOM;FEM;SG
marcos	mark	marco	mark	N;MASC;PL	N;NOM;MASC;SG
vivir	uživo	vivir	uživo	V;NFIN	ADV
vivir	live	vivir	live	V;NFIN	N;NOM;MASC;SG
die	umri	die	umri	PROPN	N;NOM;MASC;SG
fama	reputacije	fama	reputacija	N;FEM;SG	N;NOM;FEM;PL
fama	slave	fama	slava	N;FEM;SG	N;NOM;FEM;PL
united	ujedinjeni	united	ujediniti	N;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
gabriel	gabriel	gabriel	gabriel	PROPN	N;NOM;MASC;SG
gabriel	gabrijel	gabriel	gabrijel	PROPN	N;NOM;MASC;SG
gabriel	gabriele	gabriel	gabriela	PROPN	PROPN;NOM;MASC;SG
debía	duguje	deber	dugovati	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
debía	dugovao	deber	dugovati	V;IND;SG;3;IPFV;FIN	V;MASC;SG;PST;V.PTCP;ACT
votación	glasanja	votación	glasanje	N;FEM;SG	N;NOM;NEUT;PL
votación	glasovanja	votación	glasovanje	N;FEM;SG	N;NOM;NEUT;PL
biografía	biografije	biografía	biografija	N;FEM;SG	N;NOM;FEM;PL
vino	vina	vino	vino	N;MASC;SG	N;NOM;NEUT;PL
caída	pada	caída	padati	N;FEM;SG	V;IND;SG;3;PRS;FIN
caída	padaju	caída	padati	N;FEM;SG	V;IND;PL;3;PRS;FIN
caída	padam	caída	padam	N;FEM;SG	V;IND;SG;1;PRS;FIN
sonora	sonora	sonoro	sonor	ADJ;FEM;SG	N;NOM;MASC;SG
arena	arene	arena	aren	N;FEM;SG	N;NOM;FEM;PL
arena	sand	arena	sand	N;FEM;SG	ADP
noruega	norveški	noruego	norveški	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
noruega	norveška	noruego	norveški	N;FEM;SG	PROPN;NOM;FEM;SG
canales	kanal	canal	kanal	N;MASC;PL	N;NOM;MASC;SG
canales	channel	canal	channel	N;MASC;PL	N;NOM;MASC;SG
materia	materije	materia	materija	N;FEM;SG	N;NOM;FEM;PL
roja	crveno	rojo	crven	ADJ;FEM;SG	ADV
data	podaci	datar	podatak	N;FEM;SG	N;NOM;MASC;PL
regular	redovito	regular	redovito	V;NFIN	ADV
regular	redovna	regular	redovan	V;NFIN	ADJ;NOM;DEF;FEM;SG
regular	redovno	regular	redovno	V;NFIN	ADV
promoción	promotivne	promoción	promotivan	N;FEM;SG	ADJ;NOM;DEF;FEM;PL
promoción	promocije	promoción	promocija	N;FEM;SG	N;NOM;FEM;PL
salir	izlaz	salir	izlaz	V;NFIN	N;NOM;MASC;SG
autoridad	ovlasti	autoridad	ovlast	N;FEM;SG	N;NOM;FEM;PL
caracas	caracasu	caraca	caracas	N;FEM;PL	N;DAT;MASC;SG
pasando	prolazak	pasar	prolazak	V;V.MSDR	N;NOM;MASC;SG
pasando	prolazna	pasar	prolazan	V;V.MSDR	ADJ;NOM;DEF;FEM;SG
demasiado	previse	demasiado	previs	ADV	N;NOM;MASC;SG
accidente	nesreće	accidente	nesreća	N;MASC;SG	N;NOM;FEM;PL
accidente	nezgode	accidente	nezgoda	N;MASC;SG	N;NOM;FEM;PL
dejando	ostavljajući	dejar	ostavijati	V;V.MSDR	ADV;RL
dejando	odlazak	dejar	odlazak	V;V.MSDR	N;NOM;MASC;SG
críticas	kritika	crítica	kritika	N;FEM;PL	N;NOM;FEM;SG
bajas	niski	baja	nisk	N;FEM;PL	ADJ;NOM;DEF;MASC;SG
bajas	niska	baja	nizak	N;FEM;PL	ADJ;NOM;DEF;FEM;SG
bajas	nisko	baja	nisko	N;FEM;PL	ADV
bajas	nizak	baja	niz	N;FEM;PL	N;NOM;MASC;SG
aviones	zrakoplov	avión	zrakoplov	N;MASC;PL	N;NOM;MASC;SG
aviones	zrakoplova	avión	zrakoplov	N;MASC;PL	N;ACC;MASC;SG
aviones	letjelica	avión	letjelica	N;MASC;PL	N;NOM;FEM;SG
conquista	osvajanja	conquista	osvajanje	N;FEM;SG	N;NOM;NEUT;PL
conquista	osvojiti	conquista	osvojiti	N;FEM;SG	V;NFIN
conquista	osvoji	conquista	osvojiti	N;FEM;SG	V;IMP;SG;2;FIN
cuartos	odaje	cuarto	odavati	N;MASC;PL	V;IND;SG;3;PRS;FIN
alemanes	njemački	alemán	njemački	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
alemanes	nijemac	alemán	nijemac	N;MASC;PL	N;NOM;MASC;SG
alemanes	njemacki	alemán	njemacki	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
laguna	pond	laguna	pond	N;FEM;SG	PROPN;NOM;MASC;SG
laguna	jezera	laguna	jezero	N;FEM;SG	N;NOM;NEUT;PL
laguna	lake	laguna	lak	N;FEM;SG	N;NOM;FEM;PL
protagonista	uloge	protagonista	uloga	N;SG	N;NOM;FEM;PL
alma	soul	alma	soul	N;FEM;SG	ADP
caballero	caballero	caballero	caballero	N;MASC;SG	PROPN;NOM;MASC;SG
retiro	retiro	retiro	retiro	N;MASC;SG	PROPN;NOM;MASC;SG
jaime	james	jaime	james	PROPN	PROPN;NOM;MASC;SG
jaime	jamie	jaime	jamia	PROPN	PROPN;NOM;MASC;SG
jaime	jimmy	jaime	jimmy	PROPN	PROPN;NOM;MASC;SG
jaime	jaime	jaime	jaime	PROPN	PROPN;NOM;MASC;SG
procesos	postupak	proceso	postupak	N;MASC;PL	N;NOM;MASC;SG
procesos	proces	proceso	proces	N;MASC;PL	N;NOM;MASC;SG
salón	hall	salón	hall	N;MASC;SG	PROPN;NOM;MASC;SG
ataques	napada	ataque	napad	N;MASC;PL	N;GEN;MASC;SG
tony	tony	tony	tony	PROPN	PROPN;NOM;MASC;SG
breve	ukratko	breve	ukratko	ADJ;SG	ADV
breve	kratko	breve	kratko	ADJ;SG	ADV
breve	kratko	breve	kratko	ADJ;SG	ADV
imperial	carski	imperial	carski	ADJ;SG	ADV
são	são	ser	são		PROPN;NOM;MASC;SG
abajo	ispod	abajo	ispod	ADV	ADP;GEN
múltiples	višestruko	múltiple	višestruko	ADJ;PL	ADV
múltiples	višestruki	múltiple	višestruk	ADJ;PL	ADJ;NOM;DEF;MASC;SG
guardia	stražari	guardia	stražar	N;SG	N;NOM;MASC;PL
miles	milje	mil	milje	NUM;PL	N;NOM;FEM;SG
miles	miles	mil	miles	NUM;PL	ADP
miles	milja	mil	milj	NUM;PL	N;NOM;MASC;SG
miles	tisuće	mil	tisuća	NUM;PL	N;NOM;FEM;PL
pantalla	platno	pantalla	platno	N;FEM;SG	ADJ;NOM;NEUT;SG
clásica	klasične	clásico	klasičan	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
clásica	klasično	clásico	klasičan	ADJ;FEM;SG	ADV
grabado	graviranje	grabado	graviranje	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
grabado	bakropis	grabado	bakropis	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
considerada	smatra	considerado	smatrati	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PRS;FIN
corriente	trenutni	corriente	trenutan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
corriente	trenutna	corriente	trenutan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
quinto	quintus	quinto	quintus	ADJ;MASC;SG	N;NOM;MASC;SG
puertas	gates	puerta	gates	N;FEM;PL	N;NOM;MASC;SG
ruiz	ruiz	ruiz	ruiz	PROPN	PROPN;NOM;MASC;SG
disponible	dostupne	disponible	dostupan	ADJ;SG	ADJ;NOM;DEF;FEM;PL
disponible	dostupni	disponible	dostupan	ADJ;SG	ADJ;NOM;DEF;MASC;PL
dulce	slatko	dulce	slatko	ADJ;SG	N;NOM;NEUT;SG
dulce	milina	dulce	milina	ADJ;SG	N;NOM;FEM;SG
dulce	dulce	dulce	dulca	ADJ;SG	N;NOM;FEM;SG
dulce	slatkiš	dulce	slatkiš	ADJ;SG	N;NOM;MASC;SG
dulce	slatkiše	dulce	slatkoša	ADJ;SG	N;ACC;MASC;PL
dulce	slatkiši	dulce	slatkiš	ADJ;SG	N;NOM;MASC;PL
dulce	candy	dulce	candy	ADJ;SG	PROPN;NOM;MASC;SG
óscar	óscar	óscar	óscar	N;SG	PROPN;NOM;MASC;SG
profesores	fakultet	profesor	fakultet	N;MASC;PL	N;NOM;MASC;SG
profesores	fakulteta	profesor	fakultet	N;MASC;PL	N;GEN;MASC;SG
últimas	najnoviji	último	nov	ADJ;FEM;PL	ADJ;NOM;DEF;RL;MASC;SG
últimas	najnovije	último	nov	ADJ;FEM;PL	ADJ;NOM;DEF;RL;FEM;SG
honduras	hondurasu	hondura	honduras	N;FEM;PL	N;DAT;MASC;SG
conferencia	konferencije	conferencia	konferencija	N;FEM;SG	N;NOM;FEM;PL
tom	toma	tom	taj	PROPN	N;NOM;MASC;SG
tom	tome	tom	taj	PROPN	DET;DAT;NEUT;SG
