月	мун	月	мун	N	PART
伊朗	иран	伊朗	иран	PROPN	N;INAN;NOM;MASC;SG
伊朗	иранский	伊朗	иранский	PROPN	ADJ;NOM;MASC;SG
伊朗	ирана	伊朗	иран	PROPN	N;INAN;GEN;MASC;SG
伊朗	иранские	伊朗	иранский	PROPN	ADJ;NOM;PL
圍	вай	圍	вай	N	
莊	банкир	莊	банкир	PROPN	N;ANIM;NOM;MASC;SG
莊	чжуанский	莊	чжуанский	PROPN	ADJ;NOM;MASC;SG
混合	гибрид	混合	гибрид	V	N;INAN;NOM;MASC;SG
混合	mix	混合	mix	V	PROPN
混合	микс	混合	микс	V	N;INAN;NOM;MASC;SG
混合	смешивание	混合	смешивание	V	N;INAN;NOM;NEUT;SG
混合	смешанных	混合	смешанный	V	ADJ;GEN;PL
混合	смешанные	混合	смешанный	V	ADJ;NOM;PL
混合	смешанный	混合	смешанный	V	ADJ;NOM;MASC;SG
混合	смесь	混合	смесь	V	N;INAN;NOM;FEM;SG
混合	смешивания	混合	смешивание	V	N;INAN;NOM;NEUT;PL
上海	шанхай	上海	шанхай	PROPN	N;INAN;NOM;MASC;SG
莫斯科	moscow	莫斯科	moscow	PROPN	PROPN
莫斯科	москва	莫斯科	москва	PROPN	N;INAN;NOM;FEM;SG
莫斯科	московская	莫斯科	московский	PROPN	ADJ;NOM;FEM;SG
食品	продовольственной	食品	продовольственный	N	ADJ;INS;FEM;SG
希臘	греческая	希臘	греческий	PROPN	ADJ;NOM;FEM;SG
希臘	греки	希臘	грек	PROPN	N;ANIM;NOM;MASC;PL
希臘	греков	希臘	грек	PROPN	N;ANIM;GEN;MASC;PL
希臘	греческий	希臘	греческий	PROPN	ADJ;NOM;MASC;SG
希臘	греции	希臘	греция	PROPN	N;INAN;NOM;FEM;PL
希臘	грецию	希臘	греция	PROPN	N;INAN;ACC;FEM;SG
希臘	греция	希臘	греция	PROPN	N;INAN;NOM;FEM;SG
高雄	гаосюн	高雄	гаосюн	PROPN	N;INAN;NOM;MASC;SG
有限	ограниченные	有限	ограничить	ADJ	V;PFV;NOM;PL;PST;V.PTCP;PASS
有限	ограниченное	有限	ограничить	ADJ	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
有限	ограниченная	有限	ограничить	ADJ	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
有限	ограниченный	有限	ограничить	ADJ	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
被	принудительный	被	принудительный	V;PASS	ADJ;NOM;MASC;SG
被	принудительные	被	принудительный	V;PASS	ADJ;NOM;PL
被	принудительного	被	принудительный	V;PASS	ADJ;GEN;MASC;SG
湖北	хубэй	湖北	хубэй	PROPN	N;INAN;NOM;MASC;SG
合成	синтетических	合成	синтетический	N	ADJ;GEN;PL
合成	составных	合成	составной	N	ADJ;GEN;PL
合成	составные	合成	составной	N	ADJ;NOM;PL
四十	forty	四十	forty	NUM	PROPN
基因	джин	基因	джин	N	PART
罪	син	罪	синунин	N	INTJ
展示	шоу	展示	шоу	V	N;INAN;NOM;NEUT;SG
展示	show	展示	show	V	PROPN
展示	показ	展示	показ	V	N;INAN;NOM;MASC;SG
展示	отображения	展示	отображение	V	N;INAN;NOM;NEUT;PL
展示	отображение	展示	отображение	V	N;INAN;NOM;NEUT;SG
展示	показ	展示	показ	V	N;INAN;NOM;MASC;SG
湘	сян	湘	сян	PROPN	N;INAN;NOM;MASC;SG
只要	просто	只要	просто	ADP	PART
只要	только	只要	только	ADP	PART
義大利	италия	義大利	италия	PROPN	N;INAN;NOM;FEM;SG
義大利	италию	義大利	италия	PROPN	N;INAN;ACC;FEM;SG
義大利	италии	義大利	италия	PROPN	N;INAN;NOM;FEM;PL
義大利	итальянское	義大利	итальянский	PROPN	ADJ;NOM;NEUT;SG
義大利	итальянский	義大利	итальянский	PROPN	ADJ;NOM;MASC;SG
義大利	итальянцы	義大利	итальянец	PROPN	N;ANIM;NOM;MASC;PL
義大利	итальянские	義大利	итальянский	PROPN	ADJ;NOM;PL
義大利	итальянская	義大利	итальянский	PROPN	ADJ;NOM;FEM;SG
義大利	италии	義大利	италия	PROPN	N;INAN;NOM;FEM;PL
讀	чтения	讀	чтение	V	N;INAN;NOM;NEUT;PL
讀	чтение	讀	чтение	V	N;INAN;NOM;NEUT;SG
成都	чэнду	成都	чэнду	PROPN	N;INAN;NOM;MASC;SG
追	чейз	追	чейз	V	N;ANIM;NOM;MASC;SG
追	погоня	追	погоня	V	N;INAN;NOM;FEM;SG
厚	толстый	厚	толстый	PART	ADJ;NOM;MASC;SG
厚	толстая	厚	толстый	PART	ADJ;NOM;FEM;SG
厚	толщиной	厚	толщина	PART	N;INAN;INS;FEM;SG
厚	толстые	厚	толстый	PART	ADJ;NOM;PL
藩	домен	藩	домя	PROPN	N;INAN;NOM;MASC;SG
藩	домена	藩	домя	PROPN	N;INAN;GEN;MASC;SG
圓	круг	圓	круг		N;INAN;NOM;MASC;SG
圓	круглая	圓	круглый		ADJ;NOM;FEM;SG
圓	круглые	圓	круглый		ADJ;NOM;PL
圓	раунд	圓	раунд		N;INAN;NOM;MASC;SG
幫助	помощь	幫助	помощь	V	N;INAN;NOM;FEM;SG
幫助	справка	幫助	справка	V	N;INAN;NOM;FEM;SG
連結	подключение	連結	подключение	V	N;INAN;NOM;NEUT;SG
連結	соединение	連結	соединение	V	N;INAN;NOM;NEUT;SG
連結	линк	連結	линк	V	N;INAN;NOM;MASC;SG
連結	ссылка	連結	ссылка	V	N;INAN;NOM;FEM;SG
連結	ссылку	連結	ссылка	V	N;INAN;ACC;FEM;SG
連結	соединение	連結	соединение	V	N;INAN;NOM;NEUT;SG
連結	подключение	連結	подключение	V	N;INAN;NOM;NEUT;SG
設定	комплект	設定	комплект	V	N;INAN;NOM;MASC;SG
設定	сет	設定	сет	V	N;INAN;NOM;MASC;SG
設定	набор	設定	набор	V	N;INAN;NOM;MASC;SG
設定	настройки	設定	настройка	V	N;INAN;NOM;FEM;PL
設定	параметры	設定	параметр	V	N;INAN;NOM;MASC;PL
設定	настройка	設定	настройка	V	N;INAN;NOM;FEM;SG
星系	galaxy	星系	galaxy	N	PROPN
鳳	феникс	鳳	феникс	PROPN	N;ANIM;NOM;MASC;SG
假	ложный	假	ложный	N	ADJ;NOM;MASC;SG
假	ложное	假	ложный	N	ADJ;NOM;NEUT;SG
假	ложные	假	ложный	N	ADJ;NOM;PL
假	фальшивый	假	фальшивый	N	ADJ;NOM;MASC;SG
假	фальшивые	假	фальшивый	N	ADJ;NOM;PL
方便	удобный	方便	удобный	V	ADJ;NOM;MASC;SG
方便	удобно	方便	удобный	V	ADJ;NEUT;SG
方便	удобная	方便	удобный	V	ADJ;NOM;FEM;SG
方便	удобное	方便	удобный	V	ADJ;NOM;NEUT;SG
領	ошейник	領	ошейник		N;ANIM;NOM;MASC;SG
領	воротник	領	воротник		N;INAN;NOM;MASC;SG
合理	разумная	合理	разумный	N	ADJ;NOM;FEM;SG
合理	разумно	合理	разумный	N	ADJ;NEUT;SG
合理	разумный	合理	разумный	N	ADJ;NOM;MASC;SG
合理	разумное	合理	разумный	N	ADJ;NOM;NEUT;SG
合理	разумные	合理	разумный	N	ADJ;NOM;PL
挪威	норвежский	挪威	норвежский	PROPN	ADJ;NOM;MASC;SG
挪威	норвегии	挪威	норвегия	PROPN	N;INAN;NOM;FEM;PL
挪威	норвегия	挪威	норвегия	PROPN	N;INAN;NOM;FEM;SG
挪威	норвегию	挪威	норвегия	PROPN	N;INAN;ACC;FEM;SG
挪威	норвегии	挪威	норвегия	PROPN	N;INAN;NOM;FEM;PL
勇	ён	勇	ён	N	PROPN
所	местоположение	所	местоположение	ADV	N;INAN;NOM;NEUT;SG
所	расположение	所	расположение	ADV	N;INAN;NOM;NEUT;SG
所	местонахождение	所	местонахождение	ADV	N;INAN;NOM;NEUT;SG
所	место	所	место	ADV	N;INAN;NOM;NEUT;SG
解釋	пояснения	解釋	пояснение	V	N;INAN;NOM;NEUT;PL
解釋	объяснения	解釋	объяснение	V	N;INAN;NOM;NEUT;PL
解釋	разъяснения	解釋	разъяснение	V	N;INAN;NOM;NEUT;PL
解釋	пояснения	解釋	пояснение	V	N;INAN;NOM;NEUT;PL
解釋	объяснение	解釋	объяснение	V	N;INAN;NOM;NEUT;SG
解釋	пояснение	解釋	пояснение	V	N;INAN;NOM;NEUT;SG
解釋	разъяснение	解釋	разъяснение	V	N;INAN;NOM;NEUT;SG
解釋	разъяснения	解釋	разъяснение	V	N;INAN;NOM;NEUT;PL
批評	критика	批評	критика	V	N;INAN;NOM;FEM;SG
批評	критику	批評	критика	V	N;INAN;ACC;FEM;SG
批評	критика	批評	критика	V	N;INAN;NOM;FEM;SG
富士	фудзи	富士	фудзи	PROPN	N;INAN;NOM;FEM;SG
阿根廷	аргентина	阿根廷	аргентина	PROPN	N;INAN;NOM;FEM;SG
創	трон	創	трон		N;ANIM;NOM;MASC;SG
計算	расчета	計算	расчет	V	N;INAN;GEN;MASC;SG
計算	расчёт	計算	расчет	V	N;INAN;NOM;MASC;SG
計算	расчета	計算	расчет	V	N;INAN;GEN;MASC;SG
計算	расчет	計算	расчет	V	N;INAN;NOM;MASC;SG
計算	вычисления	計算	вычисление	V	N;INAN;NOM;NEUT;PL
計算	расчеты	計算	расчет	V	N;INAN;NOM;MASC;PL
計算	расчёт	計算	расчет	V	N;INAN;NOM;MASC;SG
計算	расчета	計算	расчет	V	N;INAN;GEN;MASC;SG
計算	расчет	計算	расчет	V	N;INAN;NOM;MASC;SG
計算	расчеты	計算	расчет	V	N;INAN;NOM;MASC;PL
碧	би	碧	би	PROPN	INTJ
一	день	一	день	NUM	N;INAN;NOM;MASC;SG
一	day	一	day	NUM	PROPN
一	дэй	一	дэй	NUM	N;INAN;NOM;MASC;SG
廣州	гуанчжоу	廣州	гуанчжоу	PROPN	N;INAN;NOM;MASC;SG
錢	money	錢	money	N	PROPN
食用	съедобные	食用	съедобный	V	ADJ;NOM;PL
晉	джин	晉	джин	PROPN	PART
晉	джинны	晉	джинный	PROPN	N;ANIM;NOM;MASC;PL
晉	джинн	晉	джинн	PROPN	N;ANIM;NOM;MASC;SG
晉	джиннов	晉	джиннов	PROPN	N;ANIM;GEN;MASC;PL
廣東	гуандун	廣東	гуандун	PROPN	N;INAN;NOM;MASC;SG
廣東	кантонский	廣東	кантонский	PROPN	ADJ;NOM;MASC;SG
中立	нейтральный	中立	нейтральный	N	ADJ;NOM;MASC;SG
中立	нейтральной	中立	нейтральный	N	ADJ;INS;FEM;SG
中立	нейтральным	中立	нейтральный	N	ADJ;INS;NEUT;SG
質量	массового	質量	массовый	N	ADJ;GEN;NEUT;SG
化石	ископаемого	化石	ископаемый	N	ADJ;GEN;MASC;SG
持有	хранение	持有	хранение	V	N;INAN;NOM;NEUT;SG
持有	владение	持有	владение	V	N;INAN;NOM;NEUT;SG
持有	обладание	持有	обладание	V	N;INAN;NOM;NEUT;SG
持有	запасах	持有	запас	V	N;INAN;ESS;MASC;PL
理解	понимание	理解	понимание	V	N;INAN;NOM;NEUT;SG
理解	взаимопонимание	理解	взаимопонимание	V	N;INAN;NOM;NEUT;SG
理解	понимания	理解	понимание	V	N;INAN;GEN;NEUT;SG
波蘭	польши	波蘭	польша	PROPN	N;INAN;NOM;FEM;SG
波蘭	польша	波蘭	польша	PROPN	N;INAN;NOM;FEM;SG
波蘭	польшу	波蘭	польша	PROPN	N;INAN;ACC;FEM;SG
美洲	america	美洲	america	PROPN	PROPN
美洲	америка	美洲	америка	PROPN	N;INAN;NOM;FEM;SG
美洲	америки	美洲	америка	PROPN	N;INAN;NOM;FEM;PL
美洲	америка	美洲	америка	PROPN	N;INAN;NOM;FEM;SG
恆星	звёздный	恆星	звёздный	N	ADJ;NOM;MASC;SG
恆星	star	恆星	star	N	PROPN
恆星	стар	恆星	стар	N	
淑	сук	淑	сук	PROPN	N;ANIM;NOM;MASC;SG
挑戰	задачи	挑戰	задача	V	N;INAN;NOM;FEM;PL
挑戰	проблемы	挑戰	проблема	V	N;INAN;NOM;FEM;PL
挑戰	вызовы	挑戰	вызов	V	N;INAN;NOM;MASC;PL
挑戰	challenge	挑戰	challenge	V	PROPN
挑戰	задача	挑戰	задача	V	N;INAN;NOM;FEM;SG
挑戰	вызов	挑戰	вызов	V	N;INAN;NOM;MASC;SG
挑戰	сложных	挑戰	сложный	V	ADJ;GEN;PL
挑戰	вызов	挑戰	вызов	V	N;INAN;NOM;MASC;SG
東方	восточная	東方	восточный	N	ADJ;NOM;FEM;SG
東方	east	東方	east	N	PROPN
東方	восточный	東方	восточный	N	ADJ;NOM;MASC;SG
東方	восточной	東方	восточный	N	ADJ;INS;FEM;SG
東方	восточная	東方	восточный	N	ADJ;NOM;FEM;SG
東方	восточное	東方	восточный	N	ADJ;NOM;NEUT;SG
東方	orient	東方	orient	N	PROPN
東方	восточные	東方	восточный	N	ADJ;NOM;PL
東方	восточная	東方	восточный	N	ADJ;NOM;FEM;SG
東方	восточной	東方	восточный	N	ADJ;INS;FEM;SG
東方	восточное	東方	восточный	N	ADJ;NOM;NEUT;SG
賈	цзя	賈	цзя	PROPN	PART
阿拉	аллах	阿拉	алла	PROPN	N;ANIM;NOM;MASC;SG
玲	линг	玲	линг	PROPN	N;INAN;NOM;MASC;SG
玲	лин	玲	лина	PROPN	PART
月球	лунный	月球	лунный	N	ADJ;NOM;MASC;SG
月球	мун	月球	мун	N	PART
杭州	ханчжоу	杭州	ханчжоу	PROPN	N;INAN;NOM;MASC;SG
結婚	брак	結婚	брак	V	N;INAN;NOM;MASC;SG
結婚	браки	結婚	брак	V	N;INAN;NOM;MASC;PL
岳	юэ	岳	юэ	PROPN	PART
引用	цитата	引用	цитата	V	N;INAN;NOM;FEM;SG
引用	цитаты	引用	цитата	V	N;INAN;NOM;MASC;PL
請求	просьбы	請求	просьба	V	N;INAN;NOM;FEM;PL
請求	запросы	請求	запрос	V	N;INAN;NOM;MASC;PL
請求	просьба	請求	просьба	V	N;INAN;NOM;FEM;SG
請求	просьбе	請求	просьба	V	N;INAN;DAT;FEM;SG
請求	запрос	請求	запрос	V	N;INAN;NOM;MASC;SG
殖民	колоний	殖民	колония	V	N;INAN;GEN;FEM;PL
殖民	колонии	殖民	колония	V	N;INAN;NOM;FEM;PL
殖民	колония	殖民	колония	V	N;INAN;NOM;FEM;SG
殖民	колонии	殖民	колония	V	N;INAN;NOM;FEM;PL
原子	атомной	原子	атомный	N	ADJ;INS;FEM;SG
原子	атомные	原子	атомный	N	ADJ;NOM;PL
原子	атомная	原子	атомный	N	ADJ;NOM;FEM;SG
菲律賓	филиппин	菲律賓	филиппин	PROPN	N;INAN;NOM;FEM;SG
菲律賓	филиппины	菲律賓	филиппины	PROPN	N;INAN;NOM;FEM;PL
進攻	нападение	進攻	нападение	V	N;INAN;NOM;NEUT;SG
進攻	атака	進攻	атака	V	N;INAN;NOM;FEM;SG
進攻	атаку	進攻	атака	V	N;INAN;ACC;FEM;SG
珊	sun	珊	sun	PROPN	PROPN
珊	солнце	珊	солнце	PROPN	N;INAN;NOM;NEUT;SG
珊	вс	珊	вести	PROPN	N;INAN;NOM;MASC;SG
珊	сун	珊	сун	PROPN	PART
珊	сунь	珊	сунь	PROPN	N;INAN;NOM;MASC;SG
貓	cat	貓	cat	N	PROPN
吸引	влечение	吸引	влечение	V	N;INAN;NOM;NEUT;SG
吸引	привлечения	吸引	привлечение	V	N;INAN;NOM;NEUT;SG
吸引	привлечение	吸引	привлечение	V	N;INAN;NOM;NEUT;SG
吸引	привлечения	吸引	привлечение	V	N;INAN;NOM;NEUT;SG
吸引	привлечение	吸引	привлечение	V	N;INAN;NOM;NEUT;SG
專業	профессиональное	專業	профессиональный	N	ADJ;NOM;NEUT;SG
專業	professional	專業	professional	N	PROPN
專業	профессиональная	專業	профессиональный	N	ADJ;NOM;FEM;SG
旅遊	tour	旅遊	tour	N	PROPN
旅遊	туристических	旅遊	туристический	N	ADJ;GEN;PL
旅遊	туристический	旅遊	туристический	N	ADJ;NOM;MASC;SG
旅遊	путешествует	旅遊	путешествовать	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
浪	волн	浪	волна		N;INAN;GEN;FEM;PL
浪	волны	浪	волна		N;INAN;NOM;FEM;PL
浪	волна	浪	волна		N;INAN;NOM;FEM;SG
浪	волны	浪	волна		N;INAN;NOM;FEM;PL
需求	нужно	需求	нужный	N	ADJ;NEUT;SG
需求	нужна	需求	нужный	N	ADJ;FEM;SG
需求	потребовать	需求	требовать	N	V;PFV;NFIN;ACT
內部	внутренних	內部	внутренний	N	ADJ;GEN;PL
內部	внутри	內部	внутри	N	ADV
內部	изнутри	內部	изнутри	N	ADV
內部	внутрь	內部	внутрь	N	ADV
內部	внутренние	內部	внутренний	N	ADJ;NOM;PL
內部	внутреннего	內部	внутренний	N	ADJ;GEN;MASC;SG
內部	внутренняя	內部	внутренний	N	ADJ;NOM;FEM;SG
內部	внутренний	內部	внутренний	N	ADJ;NOM;MASC;SG
內部	внутреннее	內部	внутренний	N	ADJ;NOM;NEUT;SG
內部	внутренне	內部	внутренне	N	ADV
集合	собрать	集合	собрать	N	V;PFV;NFIN;ACT
日文	японские	日文	японский	N	ADJ;NOM;PL
日文	японская	日文	японский	N	ADJ;NOM;FEM;SG
日文	японский	日文	японский	N	ADJ;NOM;MASC;SG
日文	японское	日文	японский	N	ADJ;NOM;NEUT;SG
特里	терри	特里	террь	PROPN	PART
君主	суверенного	君主	суверенный	N	ADJ;GEN;MASC;SG
君主	суверенные	君主	суверенный	N	ADJ;NOM;PL
君主	суверенное	君主	суверенный	N	ADJ;NOM;NEUT;SG
降低	уменьшение	降低	уменьшение	V	N;INAN;NOM;NEUT;SG
軟體	software	軟體	software	N	PROPN
每日	повседневной	每日	повседневный	N	ADJ;INS;FEM;SG
每日	ежедневная	每日	ежедневный	N	ADJ;NOM;FEM;SG
每日	daily	每日	daily	N	PROPN
每日	ежедневно	每日	ежедневно	N	ADV
每日	ежедневный	每日	ежедневный	N	ADJ;NOM;MASC;SG
拒絕	упадок	拒絕	упадок	V	N;INAN;NOM;MASC;SG
拒絕	отказ	拒絕	отказ	V	N;INAN;NOM;MASC;SG
拒絕	отрицание	拒絕	отрицание	V	N;INAN;NOM;NEUT;SG
拒絕	отказ	拒絕	отказ	V	N;INAN;NOM;MASC;SG
拒絕	неприятие	拒絕	неприятие	V	N;INAN;NOM;NEUT;SG
拒絕	отклонение	拒絕	отклонение	V	N;INAN;NOM;NEUT;SG
原始	raw	原始	raw	N	PROPN
原始	сырой	原始	сырой	N	ADJ;NOM;MASC;SG
原始	примитивные	原始	примитивный	N	ADJ;NOM;PL
原始	оригинальная	原始	оригинальный	N	ADJ;NOM;FEM;SG
原始	оригинально	原始	оригинально	N	ADV
原始	оригинальные	原始	оригинальный	N	ADJ;NOM;PL
原始	первоначального	原始	первоначальный	N	ADJ;GEN;MASC;SG
原始	оригинальный	原始	оригинальный	N	ADJ;NOM;MASC;SG
俱樂部	club	俱樂部	club	N	PROPN
敗	победить	敗	победить	N	V;PFV;NFIN;ACT
貿易	торговой	貿易	торговый	N	ADJ;INS;FEM;SG
貿易	trade	貿易	trade	N	PROPN
減少	упадок	減少	упадок	V	N;INAN;NOM;MASC;SG
減少	уменьшение	減少	уменьшение	V	N;INAN;NOM;NEUT;SG
減少	сокращение	減少	сокращение	V	N;INAN;NOM;NEUT;SG
減少	уменьшение	減少	уменьшение	V	N;INAN;NOM;NEUT;SG
減少	уменьшение	減少	уменьшение	V	N;INAN;NOM;NEUT;SG
知名	видимости	知名	видимость	ADJ	N;INAN;NOM;FEM;PL
知名	видимость	知名	видимость	ADJ	N;INAN;NOM;FEM;SG
身體	body	身體	body	N	PROPN
硬	жестко	硬	жестко	PART	ADV
硬	трудно	硬	трудный	PART	ADJ;NEUT;SG
硬	жёсткий	硬	жёсткий	PART	ADJ;NOM;MASC;SG
硬	сложно	硬	сложный	PART	ADJ;NEUT;SG
硬	тяжело	硬	тяжелый	PART	ADJ;NEUT;SG
邱	цю	邱	це	PROPN	PART
肖	шо	肖	шо	N	
園	garden	園	garden	N	PROPN
風格	style	風格	style	N	PROPN
這裡	здесь	這裡	здесь	PRO	ADV
這裡	вот	這裡	вот	PRO	PART
勝利	победить	勝利	победить	N	V;PFV;NFIN;ACT
勝利	выиграть	勝利	выиграть	N	V;PFV;NFIN;ACT
女王	queen	女王	queen	N	PROPN
蒙特	мон	蒙特	мон	PROPN	
每天	повседневной	每天	повседневный	DET	ADJ;INS;FEM;SG
邀請	приглашение	邀請	приглашение	V	N;INAN;NOM;NEUT;SG
邀請	приглашение	邀請	приглашение	V	N;INAN;NOM;NEUT;SG
邀請	приглашения	邀請	приглашение	V	N;INAN;NOM;NEUT;PL
邀請	приглашений	邀請	приглашение	V	N;INAN;GEN;NEUT;PL
邀請	приглашение	邀請	приглашение	V	N;INAN;NOM;NEUT;SG
邀請	приглашения	邀請	приглашение	V	N;INAN;NOM;NEUT;PL
傳說	легенды	傳說	легенда	V	N;INAN;NOM;FEM;PL
傳說	легенда	傳說	легенда	V	N;INAN;NOM;FEM;SG
傳說	легенды	傳說	легенда	V	N;INAN;NOM;FEM;PL
變化	изменения	變化	изменение	V	N;INAN;NOM;NEUT;PL
實際	фактическое	實際	фактический	N	ADJ;NOM;NEUT;SG
實際	фактические	實際	фактический	N	ADJ;NOM;PL
實際	фактический	實際	фактический	N	ADJ;NOM;MASC;SG
實際	фактическая	實際	фактический	N	ADJ;NOM;FEM;SG
實際	фактических	實際	фактический	N	ADJ;GEN;PL
食物	продовольственной	食物	продовольственный	N	ADJ;INS;FEM;SG
延伸	продление	延伸	продление	V	N;INAN;NOM;NEUT;SG
延伸	расширение	延伸	расширение	V	N;INAN;NOM;NEUT;SG
推	push	推	push		PROPN
推	толчок	推	толчок		N;INAN;NOM;MASC;SG
前鋒	vanguard	前鋒	vanguard	N	PROPN
翔	сян	翔	сян	PROPN	N;INAN;NOM;MASC;SG
翔	шан	翔	шан	PROPN	N;INAN;NOM;MASC;SG
翔	шо	翔	шо	PROPN	
突破	прорыв	突破	прорыв	V	N;INAN;NOM;MASC;SG
突破	взлом	突破	взлом	V	N;INAN;NOM;MASC;SG
人生	life	人生	life	N	PROPN
回應	реагирование	回應	реагирование	V	N;INAN;NOM;NEUT;SG
通用	общих	通用	общий	N	ADJ;GEN;PL
通用	общие	通用	общий	N	ADJ;NOM;PL
通用	общая	通用	общий	N	ADJ;NOM;FEM;SG
修正	поправки	修正	поправка	V	N;INAN;NOM;FEM;PL
修正	поправка	修正	поправка	V	N;INAN;NOM;FEM;SG
修正	поправки	修正	поправка	V	N;INAN;NOM;FEM;PL
天文	астрономических	天文	астрономический	N	ADJ;GEN;PL
原創	оригинальная	原創	оригинальный	N	ADJ;NOM;FEM;SG
原創	оригинально	原創	оригинально	N	ADV
原創	оригинальные	原創	оригинальный	N	ADJ;NOM;PL
原創	первоначального	原創	первоначальный	N	ADJ;GEN;MASC;SG
原創	оригинальный	原創	оригинальный	N	ADJ;NOM;MASC;SG
花園	garden	花園	garden	N	PROPN
玄	сюань	玄	сюань	PROPN	N;ANIM;NOM;MASC;SG
玄	хён	玄	хён	PROPN	PART
實驗	экспериментальных	實驗	экспериментальный	N	ADJ;GEN;PL
實驗	экспериментальная	實驗	экспериментальный	N	ADJ;NOM;FEM;SG
實驗	экспериментальные	實驗	экспериментальный	N	ADJ;NOM;PL
實驗	экспериментальное	實驗	экспериментальный	N	ADJ;NOM;NEUT;SG
實驗	экспериментальный	實驗	экспериментальный	N	ADJ;NOM;MASC;SG
估計	сметы	估計	сметы	V	N;INAN;NOM;FEM;PL
估計	смета	估計	смет	V	N;INAN;NOM;FEM;SG
估計	оценки	估計	оценка	V	N;INAN;NOM;FEM;PL
估計	смета	估計	смет	V	N;INAN;NOM;FEM;SG
箱	box	箱	box	N	PROPN
規劃	планирование	規劃	планирование	V	N;INAN;NOM;NEUT;SG
伏	вольт	伏	вольта	PROPN	N;INAN;NOM;MASC;SG
配置	настроить	配置	настроить	N	V;PFV;NFIN;ACT
國內	внутренние	國內	внутренний	N	ADJ;NOM;PL
海南	хайнань	海南	хайнань	PROPN	N;INAN;NOM;MASC;SG
津	цу	津	цу	PROPN	PART
反應	реагировать	反應	реагировать	N	V;IPFV;NFIN;ACT
反應	отреагировать	反應	реагировать	N	V;PFV;NFIN;ACT
安徽	аньхой	安徽	аньха	PROPN	N;INAN;NOM;MASC;SG
本地	местная	本地	местный	N	ADJ;NOM;FEM;SG
本地	локальные	本地	локальный	N	ADJ;NOM;PL
本地	местных	本地	местный	N	ADJ;GEN;PL
本地	местное	本地	местный	N	ADJ;NOM;NEUT;SG
本地	местный	本地	местный	N	ADJ;NOM;MASC;SG
本地	местные	本地	местный	N	ADJ;NOM;PL
銷售	продажа	銷售	продажа	V	N;INAN;NOM;FEM;SG
銷售	продажа	銷售	продажа	V	N;INAN;NOM;FEM;SG
銷售	продажи	銷售	продажа	V	N;INAN;NOM;FEM;PL
銷售	продаж	銷售	продажа	V	N;INAN;GEN;FEM;PL
銷售	продажи	銷售	продажа	V	N;INAN;NOM;FEM;PL
銷售	продажа	銷售	продажа	V	N;INAN;NOM;FEM;SG
銷售	распродажа	銷售	распродажа	V	N;INAN;NOM;FEM;SG
旅行	путешествует	旅行	путешествовать	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
小	мисс	小	мисс	PART	N;ANIM;NOM;FEM;SG
小	miss	小	miss	PART	PROPN
多	несколько	多	несколько	NUM	ADV
多	множественные	多	множественный	NUM	ADJ;NOM;PL
靖	цзин	靖	цзин	PROPN	PART
波斯	персидского	波斯	персидский	PROPN	ADJ;GEN;MASC;SG
退休	отставке	退休	отставка	V	N;INAN;DAT;FEM;SG
路易	людовик	路易	людовик	PROPN	N;ANIM;NOM;MASC;SG
路易	луи	路易	луи	PROPN	N;ANIM;NOM;MASC;SG
路易	луис	路易	луис	PROPN	N;ANIM;NOM;MASC;SG
冬季	зимняя	冬季	зимний	N	ADJ;NOM;FEM;SG
冬季	зимний	冬季	зимний	N	ADJ;NOM;MASC;SG
冬季	зимние	冬季	зимний	N	ADJ;NOM;PL
棋	шахматы	棋	шахматы	PROPN	N;INAN;NOM;FEM;PL
棋	сёги	棋	сегть	PROPN	N;INAN;NOM;FEM;SG
久	длинный	久	длинный	N	ADJ;NOM;MASC;SG
久	длинная	久	длинный	N	ADJ;NOM;FEM;SG
久	длинные	久	длинный	N	ADJ;NOM;PL
久	долго	久	долго	N	ADV
久	лонг	久	лонг	N	
機器	machine	機器	machine	N	PROPN
通道	channel	通道	channel	N	PROPN
逮捕	арест	逮捕	арест	V	N;INAN;NOM;MASC;SG
逮捕	аресты	逮捕	арест	V	N;INAN;NOM;MASC;PL
心理	психологической	心理	психологический	N	ADJ;INS;FEM;SG
心理	психологическое	心理	психологический	N	ADJ;NOM;NEUT;SG
心理	психологический	心理	психологический	N	ADJ;NOM;MASC;SG
心理	психологические	心理	психологический	N	ADJ;NOM;PL
心理	психологическая	心理	психологический	N	ADJ;NOM;FEM;SG
心理	психического	心理	психический	N	ADJ;GEN;MASC;SG
失敗	провал	失敗	провал		N;INAN;NOM;MASC;SG
失敗	неудачи	失敗	неудача		N;INAN;NOM;FEM;PL
失敗	неудача	失敗	неудача		N;INAN;NOM;FEM;SG
失敗	провал	失敗	провал		N;INAN;NOM;MASC;SG
捷克	чешская	捷克	чешский	PROPN	ADJ;NOM;FEM;SG
捷克	чешской	捷克	чешский	PROPN	ADJ;INS;FEM;SG
捷克	чешский	捷克	чешский	PROPN	ADJ;NOM;MASC;SG
數位	цифровая	數位	цифровой	N	ADJ;NOM;FEM;SG
