پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیدائش	produce	پَیدائش	produce	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پَیدائشی	congenitala	پَیدائشی	congenitala	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائشی	naturala	پَیدائشی	natural	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائشی	naturale	پَیدائشی	natural	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پَیدائشی	naturala	پَیدائشی	natural	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائشی	natural	پَیدائشی	natural	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَیدائشی	naturali	پَیدائشی	natural	N;NOM;MASC;SG;3	ADJ;INDF;MASC;PL
پَیدائشی	innascuta	پَیدائشی	innascuta	N;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پَیدائشی	originala	پَیدائشی	original	N;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پَیدائشی	originale	پَیدائشی	original	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پَیدائشی	original	پَیدائشی	original	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَیدائشی	originala	پَیدائشی	original	N;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پَیدائی	evidenta	پَیدائی	evident	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائی	evidenta	پَیدائی	evident	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائی	evidente	پَیدائی	evident	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پَیدائی	evident	پَیدائی	evident	PROPN;NOM;MASC;SG;3	ADV
پَیدائی	vadita	پَیدائی	vadita	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پَیدائی	manifest	پَیدائی	manifest	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیدائی	existenta	پَیدائی	existent	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائی	existenta	پَیدائی	existent	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائی	existenta	پَیدائی	existent	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائی	manifestarea	پَیدائی	manifestare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیدائی	manifestare	پَیدائی	manifestare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیدل	pionul	پَیدل	pion	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیدل	pion	پَیدل	pion	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیدل	mersul	پَیدل	mers	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیدل	mergand	پَیدل	mergand	PROPN;NOM;MASC;SG;3	
پَیر	picior	پَیر	picior	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِیر	luni	پِیر	lună	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پِیر	lunea	پِیر	lune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیر	mistic	پِیر	mistic	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پِیر	mystic	پِیر	mystic	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِیر	pir	پِیر	pir	PROPN;NOM;MASC;SG;3	
پِیر	sfant	پِیر	sfant	PROPN;NOM;MASC;SG;3	
پِیر	sfantul	پِیر	sfant	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پِیر	sfantul	پِیر	sfant	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پِیر	saint	پِیر	saint	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِیر	durerea	پِیر	durere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیر	durere	پِیر	durere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیر	dureri	پِیر	durere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پَیرا	paragraf	پَیرا	paragraf	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرا	paragraful	پَیرا	paragraf	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیرا	para	پَیرا	părea	PROPN;NOM;MASC;SG;3	
پِیرا	galben	پِیرا	galben	PROPN;NOM;MASC;SG;3	ADV
پِیرا	galbena	پِیرا	galbena	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پَیراستگی	decor	پَیراستگی	decor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیراستہ	impodobit	پَیراستہ	impodobit	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَیراستہ	ajustata	پَیراستہ	ajusta	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پَیراستہ	ajustate	پَیراستہ	ajusta	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پَیراستہ	ajustat	پَیراستہ	ajusta	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَیراستہ	decorata	پَیراستہ	decorată	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پَیراستہ	decorate	پَیراستہ	decora	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پَیراستہ	decorat	پَیراستہ	decorat	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَیراستہ	aranjata	پَیراستہ	aranjat	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیراستہ	aranjate	پَیراستہ	aranja	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پَیراستہ	aranjat	پَیراستہ	aranja	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَیراک	inotatoare	پَیراک	inotator	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پَیراک	inotator	پَیراک	inotator	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیراکہ	flipper	پَیراکہ	flipper	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیراکی	inot	پَیراکی	inot	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیراکی	inot	پَیراکی	inot	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیراکی	inotand	پَیراکی	inota	PROPN;NOM;MASC;SG;3	
پَیراکی	inotul	پَیراکی	inot	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیراکیہ	plancton	پَیراکیہ	plancton	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرامن	fusta	پَیرامن	fustă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرامن	fusta	پَیرامن	fustă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرامن	circuit	پَیرامن	circuit	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرامن	circuitul	پَیرامن	circuit	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیرامن	imprejurimi	پَیرامن	imprejurime	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پَیرامن	despre	پَیرامن	despre	PROPN;NOM;MASC;SG;3	ADP;ACC
پِیران	preoti	پِیران	preoti	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
پِیران	popii	پِیران	popă	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
پِیران	preotii	پِیران	preotie	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
پِیران	sfinti	پِیران	sfinti	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
پِیران	sfinti	پِیران	sfinti	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
پِیران	sfintii	پِیران	sfânt	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
پِیرانہ	varstnici	پِیرانہ	varstnic	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;PL
پَیراہن	imbracaminte	پَیراہن	imbracamint	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیراہن	manta	پَیراہن	manta	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیراہن	mantle	پَیراہن	mantlu	PROPN;NOM;MASC;SG;3	
پَیراہن	rochie	پَیراہن	rochie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیرائو	adanc	پَیرائو	adanc	PROPN;NOM;MASC;SG;3	
پَیرائو	profund	پَیرائو	profund	PROPN;NOM;MASC;SG;3	ADV
پَیرائو	adanca	پَیرائو	adanca	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پَیرائو	adanc	پَیرائو	adanc	PROPN;NOM;MASC;SG;3	
پَیرائی	efect	پَیرائی	efect	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرائی	efectul	پَیرائی	efect	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیرائی	operatie	پَیرائی	operatie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیرائی	operatiune	پَیرائی	operatiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیرائی	operatiunea	پَیرائی	operatiune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرائی	operatiunea	پَیرائی	operatiune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرائی	podoaba	پَیرائی	podoabă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرائی	decorarea	پَیرائی	decorare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرائی	practici	پَیرائی	practică	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پَیرائی	exerseaza	پَیرائی	exersa	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پَیرائی	practica	پَیرائی	practică	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرائی	practica	پَیرائی	practică	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرائی	decor	پَیرائی	decor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرائی	actiune	پَیرائی	actiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیرائی	actiune	پَیرائی	actiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیرائی	actiune	پَیرائی	actiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیرائی	cantareata	پِیرائی	cantareat	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پِیرائی	singer	پِیرائی	singer	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِیرائی	cantaret	پِیرائی	cantaret	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرایہ	conduita	پَیرایہ	conduita	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرایہ	conduita	پَیرایہ	conduita	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرایہ	comportamentul	پَیرایہ	comportament	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیرایہ	comportament	پَیرایہ	comportament	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرایہ	purtare	پَیرایہ	purtare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیرایہ	stil	پَیرایہ	stil	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرایہ	stilul	پَیرایہ	stil	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیرایہ	metoda	پَیرایہ	metodă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرایہ	metoda	پَیرایہ	metodă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرنا	pierce	پَیرا	pierce	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرنا	inot	پَیرا	inot	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرنا	inot	پَیرا	inot	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرنا	inoata	پَیرا	inoată	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرنا	patrunde	پَیرا	patrunde	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پَیرنا	penetra	پَیرا	penetru	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پَیرو	urmaritor	پَیرو	urmaritor	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَیرو	adept	پَیرو	adept	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرو	urmaritori	پَیرو	urmaritor	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;PL
پَیرو	elevul	پَیرو	elev	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیرو	elev	پَیرو	elev	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرو	discipol	پَیرو	discipol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِیرُو	turcia	پِیرُو	turcia	PROPN;NOM;MASC;SG;3	PROPN
پِیرُو	curcan	پِیرُو	curcan	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِیروز	prosper	پِیروز	prosper	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پِیروز	prospera	پِیروز	prospera	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیروز	victorios	پِیروز	victorios	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پِیروزہ	turcoaz	پِیروزہ	turcoaz	PROPN;NOM;MASC;SG;3	ADJ
پَیروکار	urmaritor	پَیروکار	urmaritor	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَیروکار	adept	پَیروکار	adept	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیروکار	urmaritori	پَیروکار	urmaritor	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;PL
پَیروی	devotamentul	پَیروی	devotament	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیروی	devotament	پَیروی	devotament	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیروی	supunerea	پَیروی	supunere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرہن	manta	پَیرہن	manta	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرہن	mantle	پَیرہن	mantlu	PROPN;NOM;MASC;SG;3	
پَیرہن	roba	پَیرہن	robă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیرہن	halat	پَیرہن	halat	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیرہن	roba	پَیرہن	robă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیری	autoritate	پِیری	autoritate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیری	autoritatea	پِیری	autoritate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیری	putere	پِیری	putere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیری	puterea	پِیری	putere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیری	power	پِیری	power	PROPN;NOM;MASC;SG;3	N
پِیڑ	boala	پِیڑ	boală	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیڑ	boala	پِیڑ	boală	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیڑ	mila	پِیڑ	milă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیڑ	simpatie	پِیڑ	simpatie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیڑ	durerea	پِیڑ	durere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیڑ	durere	پِیڑ	durere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیڑ	dureri	پِیڑ	durere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پیڑ	planta	پیڑ	plantă	V;ACT	N;DEF;FEM;SG
پیڑ	planta	پیڑ	plantă	V;ACT	N;DEF;FEM;SG
پیڑ	arbust	پیڑ	arbust	V;ACT	N;INDF;MASC;SG
پیڑ	planta	پیڑ	plantă	V;ACT	N;DEF;FEM;SG
پیڑ	planta	پیڑ	plantă	V;ACT	N;DEF;FEM;SG
پیڑ	pom	پیڑ	pom	V;ACT	N;INDF;MASC;SG
پیڑ	arbore	پیڑ	arbor	V;ACT	N;INDF;MASC;SG
پیڑ	copac	پیڑ	copac	V;ACT	N;INDF;MASC;SG
پیڑ	copacul	پیڑ	copac	V;ACT	N;DEF;MASC;SG
پیڑ	arborele	پیڑ	arbor	V;ACT	N;DEF;MASC;SG
پیڑ	arbust	پیڑ	arbust	V;ACT	N;INDF;MASC;SG
پیڑا	aluat	پیڑا	alua	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پیڑا	aluatul	پیڑا	aluat	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پیڑا	malai	پیڑا	malai	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیڑی	pas	پَیڑی	pas	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیڑی	pasul	پَیڑی	pas	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پِیڑھی	neam	پِیڑھی	neam	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِیڑھی	generatie	پِیڑھی	generatie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیڑھی	generatie	پِیڑھی	generatie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیڑھی	generarea	پِیڑھی	generare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیڑھی	generatie	پِیڑھی	generatie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیڑھی	pedigree	پِیڑھی	pedigree	PROPN;NOM;MASC;SG;3	
پَیزار	papuc	پَیزار	papuc	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیزار	papucul	پَیزار	papuc	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَیزار	pantof	پَیزار	pantof	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیسا	fortune	پَیسا	fortune	PROPN;NOM;MASC;SG;3	
پَیسا	avere	پَیسا	avere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیسا	banii	پَیسا	ban	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
پَیسا	bani	پَیسا	ban	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
پَیسا	cash	پَیسا	cash	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیسا	numerar	پَیسا	numerar	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پَیسا	averi	پَیسا	aver	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پَیسا	averea	پَیسا	avere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَیسا	avere	پَیسا	avere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَیسا	bunastare	پَیسا	bunastare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیسنا	distruge	پِیسنا	distruge	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پِیسنا	zdrobi	پِیسنا	zdrobi	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
پِیسنا	ruina	پِیسنا	ruină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیسنا	ruina	پِیسنا	ruină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیسنا	pulbere	پِیسنا	pulbere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِیسنا	praf	پِیسنا	praf	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِیسنا	pudra	پِیسنا	pudra	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پِیسنا	macina	پِیسنا	macină	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پِیسنا	grind	پِیسنا	grind	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پیش	avansata	پیش	avansat	ADV;MASC;SG;3	N;DEF;FEM;SG
پیش	avansate	پیش	avansat	ADV;MASC;SG;3	ADJ;INDF;FEM;PL
پیش	avansat	پیش	avansa	ADV;MASC;SG;3	ADJ;INDF;MASC;SG
پیش	inainte	پیش	inainte	ADV;MASC;SG;3	
پیش	inainte	پیش	inainte	ADV;MASC;SG;3	
پیش	promovat	پیش	promova	ADV;MASC;SG;3	ADJ;INDF;MASC;SG
پیش	promovata	پیش	promovat	ADV;MASC;SG;3	ADJ;DEF;FEM;SG
پیش	promovate	پیش	promova	ADV;MASC;SG;3	ADJ;INDF;FEM;PL
پیش	frontal	پیش	frontal	ADV;MASC;SG;3	ADJ;INDF;MASC;SG
پیش	frontala	پیش	frontal	ADV;MASC;SG;3	ADJ;DEF;FEM;SG
پیش	front	پیش	front	ADV;MASC;SG;3	N;INDF;MASC;SG
پیش	fata	پیش	fată	ADV;MASC;SG;3	N;DEF;FEM;SG
پیشاپیش	inainte	پیشاپیش	inainte	PROPN;NOM;MASC;SG;3	
پیشاپیش	inainte	پیشاپیش	inainte	PROPN;NOM;MASC;SG;3	
پیشاپیش	lider	پیشاپیش	lider	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پیشاپیش	conducator	پیشاپیش	conducator	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پیشاپیش	leader	پیشاپیش	leader	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پیشاپیش	liderul	پیشاپیش	lider	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشانی	pozitia	پیشانی	pozitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشانی	titlul	پیشانی	titlu	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشانی	soarta	پیشانی	soartă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشانی	soarta	پیشانی	soartă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشانی	pozitia	پیشانی	pozitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشانی	fata	پیشانی	fată	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشانی	titlul	پیشانی	titlu	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشانی	soarta	پیشانی	soartă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشانی	soarta	پیشانی	soartă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشتر	inainte	پیشتر	inainte	N;NOM;MASC;SG;3	
پیشتر	inainte	پیشتر	inainte	N;NOM;MASC;SG;3	
پیشکار	asistent	پیشکار	asistent	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پیشکاری	agentia	پیشکاری	agentie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشکاری	agentie	پیشکاری	agentie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشکاری	agentie	پیشکاری	agentie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشکاری	agentia	پیشکاری	agentie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشکش	prezentare	پیشکش	prezentare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشکش	prezentarea	پیشکش	prezentare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشکش	tributul	پیشکش	tribut	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشکش	propunere	پیشکش	propunere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشکش	propunerea	پیشکش	propunere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشکش	prezentare	پیشکش	prezentare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشکش	prezentarea	پیشکش	prezentare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشکش	tributul	پیشکش	tribut	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشکش	oferta	پیشکش	ofertă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشکش	oferta	پیشکش	ofertă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشکش	ofer	پیشکش	oferi	N;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN
پیشکش	propunere	پیشکش	propunere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشکش	propunerea	پیشکش	propunere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشگی	avanseaza	پیشگی	avansează	N;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پیشوا	modelul	پیشوا	model	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشوا	ghidul	پیشوا	ghid	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشوا	liderul	پیشوا	lider	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشوا	popa	پیشوا	popă	N;NOM;MASC;SG;3	PROPN
پیشوا	preotul	پیشوا	preot	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشوا	preferat	پیشوا	preferat	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پیشوائی	prioritar	پیشوائی	prioritar	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پیشوائی	prioritatea	پیشوائی	prioritate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشوائی	prioritate	پیشوائی	prioritate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشوائی	conducerea	پیشوائی	conducere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشوائی	conducere	پیشوائی	conducere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشوائی	orientare	پیشوائی	orientare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشوائی	indrumare	پیشوائی	indrumare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشوائی	indrumari	پیشوائی	indrumar	N;NOM;MASC;SG;3	N;INDF;FEM;PL
پیشہ	comertul	پیشہ	comert	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشہ	afacere	پیشہ	afacere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشہ	afacerea	پیشہ	afacere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشہ	afaceri	پیشہ	afacere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
پیشہ	personalizata	پیشہ	personalizat	N;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پیشہ	personalizate	پیشہ	personalizat	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پیشہ	personalizat	پیشہ	personaliza	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پیشہ	biroul	پیشہ	birou	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشہ	oficiul	پیشہ	oficiu	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشہ	chemarea	پیشہ	chemare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشہ	chemare	پیشہ	chemare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشہ	apelarea	پیشہ	apelare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشہ	profesia	پیشہ	profesie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشہ	profesie	پیشہ	profesie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشہ	comertul	پیشہ	comert	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پیشہ	afacere	پیشہ	afacere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پیشہ	afacerea	پیشہ	afacere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پیشہ	afaceri	پیشہ	afacere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
