que	tuo	que	tuo	CONJ	PRO;NOM;SG
ojos	katse	ojo	katse	N;MASC;PL	N;NOM;SG
continuó	jatkoa	continuar	jatko	V;IND;SG;3;PST;FIN	N;PRT;SG
vasco	baskit	vasco	bask	N;MASC;SG	N;NOM;PL
vasco	vasco	vasco	vasco	N;MASC;SG	PROPN;NOM;SG
contacto	yhteystiedot	contacto	yhteys#tieto	N;MASC;SG	N;NOM;PL
reforma	uudistukset	reforma	uudistus	N;FEM;SG	N;NOM;PL
teniendo	ottaminen	tener	ottaminen	V;V.MSDR	N;NOM;SG
carreras	juoksee	carrera	juosta	N;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
carreras	kilpa	carrera	kilpa	N;FEM;PL	N;NOM;SG
carreras	kisaa	carrera	kisa	N;FEM;PL	N;PRT;SG
carreras	racing	carrera	racing	N;FEM;PL	N;NOM;SG
carreras	uran	carrera	ura	N;FEM;PL	N;GEN;SG
carreras	ura	carrera	ura	N;FEM;PL	N;NOM;SG
carreras	uraa	carrera	ura	N;FEM;PL	N;PRT;SG
single	naimaton	single	naimaton	N;MASC;SG	ADJ;NOM;SG
single	yksittäinen	single	yksittäinen	N;MASC;SG	ADJ;NOM;SG
invierno	winter	invierno	winter	N;MASC;SG	
llegaron	saapui	llegar	saapua	V;IND;PL;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
llegaron	saapunut	llegar	saapua	V;IND;PL;3;PST;FIN	V;NOM;SG;V.PTCP;ACT
diferente	erilaiset	diferente	erilainen	ADJ;SG	ADJ;NOM;PL
park	park	park	park	PROPN	PROPN;NOM;SG
park	puisto	park	puisto	PROPN	N;NOM;SG
park	puistoon	park	puisto	PROPN	N;IN+ALL;SG
park	puiston	park	puisto	PROPN	N;GEN;SG
romana	roman	romano	roma	ADJ;FEM;SG	PROPN;NOM;SG
romana	rooman	romano	rooma	ADJ;FEM;SG	N;GEN;SG
barrios	barrios	barrio	barrios	N;MASC;PL	PROPN;NOM;SG
cree	cree	creer	cree	V;IND;SG;3;PRS;FIN	N;NOM;SG
ofrece	tarjoukset	ofrecer	tarjous	V;IND;SG;3;PRS;FIN	N;NOM;PL
ofrece	tarjouksia	ofrecer	tarjous	V;IND;SG;3;PRS;FIN	N;PRT;PL
navarra	navarra	navarra	navarta	ADJ;FEM;SG	N;NOM;SG
navarra	navarra	navarra	navarta	ADJ;FEM;SG	N;NOM;SG
relevancia	merkityksellinen	relevancia	merkityksellinen	N;FEM;SG	ADJ;NOM;SG
ancho	laaja	ancho	laaja	N;MASC;SG	ADJ;NOM;SG
ancho	leveä	ancho	leveä	N;MASC;SG	ADJ;NOM;SG
grabación	tallentaa	grabación	tallentaa	N;FEM;SG	V;IND;SG;FIN;ACT
boca	boca	boca	boca	N;FEM;SG	PROPN;NOM;SG
completa	täydelliset	completo	täydellinen	ADJ;FEM;SG	ADJ;NOM;PL
completa	täytetään	completo	täyttää	ADJ;FEM;SG	V;IND;PRS;FIN;PASS
producido	tuotetut	producido	tuotettu	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
producido	tuotettu	producido	tuottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
producido	tuottanut	producido	tuottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
negra	mustat	negro	musta	ADJ;FEM;SG	ADJ;NOM;PL
negra	black	negro	black	ADJ;FEM;SG	
negra	musta	negro	musta	ADJ;FEM;SG	N;NOM;SG
dando	antaminen	dar	antaminen	V;V.MSDR	N;NOM;SG
dominio	määräävä	dominio	määräävä	N;MASC;SG	ADJ;NOM;SG
star	star	star	star	N	
star	tähdellä	star	tähdellä	N	ADV
propios	oman	propio	oma	ADJ;MASC;PL	ADJ;GEN;SG
propios	oma	propio	oma	ADJ;MASC;PL	ADJ;NOM;SG
mas	mas	mas	mas	ADV	
movimientos	siirtyy	movimiento	siirtyä	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
movimientos	liikkuu	movimiento	liikkua	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
movimientos	liikkuvuuden	movimiento	liikkuvuus	N;MASC;PL	N;GEN;SG
movimientos	liikkuminen	movimiento	liikkuminen	N;MASC;PL	N;NOM;SG
movimientos	liike	movimiento	liike	N;MASC;PL	N;NOM;SG
movimientos	liikkuvuus	movimiento	liikkuvuus	N;MASC;PL	N;NOM;SG
océano	meret	océano	meri	N;MASC;SG	N;NOM;PL
océano	valtameret	océano	valta#meri	N;MASC;SG	N;NOM;PL
océano	ocean	océano	ocea	N;MASC;SG	
promedio	keskimääräinen	promedio	keski#määräinen	N;MASC;SG	ADJ;NOM;SG
famoso	kuuluisia	famoso	kuuluisa	ADJ;MASC;SG	ADJ;PRT;PL
famoso	kuuluisat	famoso	kuuluisa	ADJ;MASC;SG	ADJ;NOM;PL
famoso	julkkis	famoso	julkkis	ADJ;MASC;SG	N;NOM;SG
publicada	julkaistu	publicado	julkaista	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicada	julkaistaan	publicado	julkaista	ADJ;FEM;SG;V.PTCP	V;IND;PRS;FIN;PASS
publicada	julkaistut	publicado	julkaista	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
publicada	julkaissut	publicado	julkaista	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
publicada	julkaistu	publicado	julkaista	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicada	julkaisi	publicado	julkaista	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
publicada	lähetetty	publicado	lähettää	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicada	lähetetyt	publicado	lähettää	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
publicada	julkaissut	publicado	julkaista	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
similares	samankaltaista	similar	samankaltainen	ADJ;PL	ADJ;PRT;SG
similares	samanlainen	similar	samanlainen	ADJ;PL	ADJ;NOM;SG
similares	samankaltainen	similar	samankaltainen	ADJ;PL	ADJ;NOM;SG
similares	kaksoisolento	similar	kaksois#olento	ADJ;PL	N;NOM;SG
toledo	toledo	toledo	toledo	N;MASC;SG	
periódico	määräajoin	periódico	määrä#aja	N;MASC;SG	N;INS;PL
noticias	uutinen	noticia	uutinen	N;FEM;PL	N;NOM;SG
noticias	ajankohtaista	noticia	ajan#kohtainen	N;FEM;PL	ADJ;PRT;SG
miss	mis	miss	mis	N;FEM;SG	ADV
miss	ikävä	miss	ikävä	N;FEM;SG	ADJ;NOM;SG
unió	yhdistyneiden	unir	yhdistynyt	V;IND;SG;3;PST;FIN	V;GEN;PL;V.PTCP;ACT
unió	yhdistyneet	unir	yhdistynyt	V;IND;SG;3;PST;FIN	V;NOM;PL;V.PTCP;ACT
unió	united	unir	united	V;IND;SG;3;PST;FIN	N;NOM;SG
unió	yhtenäinen	unir	yhtenäinen	V;IND;SG;3;PST;FIN	ADJ;NOM;SG
chicago	chicagossa	chicago	chicago	N;MASC;SG	PROPN;IN+ESS;SG
chicago	chicago	chicago	chicago	N;MASC;SG	PROPN;NOM;SG
clásico	classic	clásico	classic	ADJ;MASC;SG	N;NOM;SG
clásico	klassikko	clásico	klassikko	ADJ;MASC;SG	N;NOM;SG
desarrollado	kehittynyt	desarrollado	kehittyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
desarrollado	kehitetty	desarrollado	kehittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
desarrollado	kehittyneet	desarrollado	kehittyä	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
desarrollado	kehitettiin	desarrollado	kehittää	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
designado	nimetty	designado	nimetä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
designado	nimetyt	designado	nimetty	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
designado	nimitti	designado	nimittää	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
designado	nimitetty	designado	nimittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
designado	nimetyt	designado	nimetty	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
activo	aktiivisia	activo	aktiivinen	ADJ;MASC;SG	ADJ;PRT;PL
activo	aktiiviset	activo	aktiivinen	ADJ;MASC;SG	ADJ;NOM;PL
activo	varat	activo	vara	ADJ;MASC;SG	N;NOM;PL
activo	omaisuus	activo	omaisuus	ADJ;MASC;SG	N;NOM;SG
activo	varojen	activo	vara	ADJ;MASC;SG	N;GEN;PL
activo	voimavara	activo	voima#vara	ADJ;MASC;SG	N;NOM;SG
irlanda	irish	irlanda	irish	N;FEM;SG	
irlanda	irlantilaiset	irlanda	irlanti#lainen	N;FEM;SG	N;NOM;PL
irlanda	irlantilainen	irlanda	irlantilainen	N;FEM;SG	ADJ;NOM;SG
llegando	tulossa	llegar	tulo	V;V.MSDR	N;IN+ESS;SG
xii	xii	xii	xii		ADJ
aspecto	näyttää	aspecto	näyttää	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
solicita	pyyntöjä	solicitar	pyyntö	V;IND;SG;3;PRS;FIN	N;PRT;PL
solicita	pyynnöt	solicitar	pyyntö	V;IND;SG;3;PRS;FIN	N;NOM;PL
málaga	málaga	málaga	málaga	N;MASC;SG	PROPN;NOM;SG
presión	paineet	presión	paine	N;FEM;SG	N;NOM;PL
conciertos	konserttiin	concierto	konsertti	N;MASC;PL	N;IN+ALL;SG
conciertos	konserttia	concierto	konsertti	N;MASC;PL	N;PRT;SG
conciertos	konsertti	concierto	konsertti	N;MASC;PL	N;NOM;SG
conciertos	konsertissa	concierto	konsertti	N;MASC;PL	N;IN+ESS;SG
lorenzo	lorenzo	lorenzo	lorenzo	N;MASC;SG	
lorenzo	lawrence	lorenzo	lawrence	N;MASC;SG	PROPN;NOM;SG
federico	friedrich	federico	friedrich	ADJ;MASC;SG	PROPN;NOM;SG
federico	frederic	federico	frederic	ADJ;MASC;SG	PROPN;NOM;SG
federico	fredrik	federico	fredrik	ADJ;MASC;SG	PROPN;NOM;SG
federico	frederick	federico	frederick	ADJ;MASC;SG	PROPN;NOM;SG
federico	federico	federico	federico	ADJ;MASC;SG	PROPN;NOM;SG
competencia	kilpailijoita	competencia	kilpailija	N;FEM;SG	N;PRT;PL
competencia	kilpailijoiden	competencia	kilpailija	N;FEM;SG	N;GEN;PL
competencia	kilpailijat	competencia	kilpailija	N;FEM;SG	N;NOM;PL
sky	sky	sky	sky	N	PROPN;NOM;SG
illinois	illinoisin	illinois	illinoista	N;MASC;SG	ADV
galería	gallerioita	galería	gallerio	N;FEM;SG	N;PRT;PL
humana	ihmisen	humano	ihminen	ADJ;FEM;SG	N;GEN;SG
humana	ihminen	humano	ihminen	ADJ;FEM;SG	N;NOM;SG
cambiar	muuttaminen	cambiar	muuttaminen	V;NFIN	N;NOM;SG
cambiar	muuta	cambiar	muu	V;NFIN	PRO;PRT;SG
cambiar	muutos	cambiar	muutos	V;NFIN	N;NOM;SG
nelson	nelson	nelson	nelson	PROPN	
verdad	totta	verdad	tosi	N;FEM;SG	ADJ;PRT;SG
une	une	unir	uni	V;IND;SG;3;PRS;FIN	
joaquín	joaquin	joaquín	joaqut	PROPN	PROPN;NOM;SG
joaquín	joaquín	joaquín	joaqu	PROPN	PROPN;NOM;SG
joaquín	joachim	joaquín	joachim	PROPN	PROPN;NOM;SG
juventud	nuoret	juventud	nuori	N;FEM;SG	N;NOM;PL
bosques	metsätalouden	bosque	metsä#talous	N;MASC;PL	N;GEN;SG
bosques	metsätalous	bosque	metsä#talous	N;MASC;PL	N;NOM;SG
bosques	metsää	bosque	metsä	N;MASC;PL	N;PRT;SG
bosques	metsään	bosque	metsä	N;MASC;PL	N;IN+ALL;SG
bosques	metsä	bosque	metsä	N;MASC;PL	N;NOM;SG
bosques	woods	bosque	woods	N;MASC;PL	PROPN;NOM;SG
bosques	metsä	bosque	metsä	N;MASC;PL	N;NOM;SG
bosques	metsän	bosque	metsä	N;MASC;PL	N;GEN;SG
bosques	metsää	bosque	metsä	N;MASC;PL	N;PRT;SG
bosques	metsä	bosque	metsä	N;MASC;PL	N;NOM;SG
bienes	tavara	bien	tavara	N;MASC;PL	N;NOM;SG
bienes	tavaran	bien	tavara	N;MASC;PL	N;GEN;SG
bienes	omaisuus	bien	omaisuus	N;MASC;PL	N;NOM;SG
egipto	egyptiläiset	egipto	egyptiläinen	N;MASC;SG	N;NOM;PL
egipto	egyptiläinen	egipto	egyptiläinen	N;MASC;SG	ADJ;NOM;SG
moderna	modernit	moderno	moderni	ADJ;FEM;SG	ADJ;NOM;PL
intento	yritettiin	intentar	yrittää	V;IND;SG;1;PRS;FIN	V;IND;PST;FIN;PASS
muerto	kuolleet	muerto	kuolla	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
muerto	kuollut	muerto	kuolla	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
escribir	kirjoitus	escribir	kirjoitus	V;NFIN	N;NOM;SG
escribir	kirjoittaminen	escribir	kirjoittaminen	V;NFIN	N;NOM;SG
escribir	kirjoitus	escribir	kirjoitus	V;NFIN	N;NOM;SG
escribir	kirjoitusta	escribir	kirjoitus	V;NFIN	N;PRT;SG
históricos	historiallista	histórico	historiallinen	ADJ;MASC;PL	ADJ;PRT;SG
históricos	historiallinen	histórico	historiallinen	ADJ;MASC;PL	ADJ;NOM;SG
históricos	historiallista	histórico	historiallinen	ADJ;MASC;PL	ADJ;PRT;SG
históricos	historiallinen	histórico	historiallinen	ADJ;MASC;PL	ADJ;NOM;SG
reserva	varaukset	reserva	varaus	N;FEM;SG	N;NOM;PL
reserva	varata	reserva	varata	N;FEM;SG	V;SG;NFIN;ACT
públicas	julkinen	público	julkinen	ADJ;FEM;PL	ADJ;NOM;SG
públicas	julkisen	público	julkinen	ADJ;FEM;PL	ADJ;GEN;SG
live	elä	live	elää	N	V;IMP;SG;2;FIN;ACT
live	elää	live	elää	N	V;IND;SG;3;PRS;FIN;ACT
árboles	puu	árbol	puu	N;MASC;PL	N;NOM;SG
árboles	puuta	árbol	puu	N;MASC;PL	N;PRT;SG
árboles	puun	árbol	puu	N;MASC;PL	N;GEN;SG
culturales	kulttuurinen	cultural	kulttuurinen	ADJ;PL	ADJ;NOM;SG
comienzo	aloita	comienzo	ala	N;MASC;SG	V;IMP;SG;2;FIN;ACT
comienzo	alkaa	comienzo	alkaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
comienzo	aloittaa	comienzo	aloittaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
denominación	nimetään	denominación	nimetä	N;FEM;SG	V;IND;PRS;FIN;PASS
lenguaje	kielet	lenguaje	kieli	N;MASC;SG	N;NOM;PL
judíos	juutalaista	judío	juutalainen	N;MASC;PL	N;PRT;SG
judíos	juutalainen	judío	juutalainen	N;MASC;PL	ADJ;NOM;SG
inicial	alustavat	inicial	alustaa	ADJ;SG	V;PL;3;FIN;ACT
bélgica	belgia	bélgico	belgia	N;FEM;SG	PROPN;NOM;SG
bélgica	belgian	bélgico	belgia	N;FEM;SG	PROPN;GEN;SG
bélgica	belgialainen	bélgico	belgialainen	N;FEM;SG	ADJ;NOM;SG
bélgica	belgian	bélgico	belgia	N;FEM;SG	PROPN;GEN;SG
órdenes	käsky	orden	käsky	N;FEM;PL	N;NOM;SG
órdenes	määräys	orden	määräys	N;FEM;PL	N;NOM;SG
ignacio	ignacio	ignacio	ignacio	N;MASC;SG	
torneos	turnaus	torneo	turnaus	N;MASC;PL	N;NOM;SG
torneos	turnaukseen	torneo	turnaus	N;MASC;PL	N;IN+ALL;SG
torneos	turnauksen	torneo	turnaus	N;MASC;PL	N;GEN;SG
corto	lyhyet	corto	lyhyt	ADJ;MASC;SG	ADJ;NOM;PL
populares	suosittu	popular	suosittu	N;PL	ADJ;NOM;SG
populares	suosittua	popular	suosittu	N;PL	ADJ;PRT;SG
populares	suosittuja	popular	suosittu	N;PL	ADJ;PRT;PL
populares	suositut	popular	suosittu	N;PL	ADJ;NOM;PL
usando	käyttö	usar	käyttö	V;V.MSDR	N;NOM;SG
clara	clare	claro	clare	ADJ;FEM;SG	
clara	clara	claro	clara	ADJ;FEM;SG	INTJ
búsqueda	etsi	búsqueda	etsiä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
sello	leimaa	sello	leima	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
revistas	lehti	revista	lehti	N;FEM;PL	N;NOM;SG
revistas	lehden	revista	lehti	N;FEM;PL	N;GEN;SG
investigaciones	tutkimus	investigación	tutkimus	N;FEM;PL	N;NOM;SG
investigaciones	tutkimuksen	investigación	tutkimus	N;FEM;PL	N;GEN;SG
álvarez	álvarez	álvarez	álvarez	PROPN	N;NOM;SG
álvarez	alvarez	álvarez	alvarez	PROPN	N;NOM;SG
mark	merkkaa	mark	merkka	PROPN	V;IMP;SG;2;FIN;ACT
mark	merkitse	mark	merkitä	PROPN	V;IMP;SG;2;FIN;ACT
mark	merkki	mark	merkki	PROPN	N;NOM;SG
mark	mark	mark	mark	PROPN	PROPN;NOM;SG
comerciales	mainoksia	comercial	mainos	ADJ;PL	N;PRT;PL
comerciales	kaupallista	comercial	kaupallinen	ADJ;PL	ADJ;PRT;SG
comerciales	kaupallinen	comercial	kaupallinen	ADJ;PL	ADJ;NOM;SG
indígenas	kotimainen	indígena	koti#mainen	N;PL	ADJ;NOM;SG
jack	jaakko	jack	jaakko	N;MASC;SG	PROPN;NOM;SG
nuestro	meijän	nuestro	miejä	DET;MASC;SG;1	ADV
nuestro	meidän	nuestro	minä	DET;MASC;SG;1	PRO;GEN;PL;1
nuestro	meidän	nuestro	minä	DET;MASC;SG;1	PRO;GEN;PL;1
latín	latinalainen	latín	latinalainen	N;MASC;SG	ADJ;NOM;SG
latín	latinalaisen	latín	latinalainen	N;MASC;SG	ADJ;GEN;SG
global	global	global	global	ADJ;SG	
global	maailmanlaajuiset	global	maailman#laajuinen	ADJ;SG	ADJ;NOM;PL
bueno	hyvää	buen	hyvä	INTJ	ADJ;PRT;SG
bueno	hyvä	buen	hyvä	INTJ	ADJ;NOM;SG
muertos	kuolleet	muerto	kuolla	N;MASC;PL	V;NOM;PL;V.PTCP;ACT
muertos	kuollut	muerto	kuolla	N;MASC;PL	V;NOM;SG;V.PTCP;ACT
valladolid	valladolid	valladolid	valladoli	N;MASC;SG	
bogotá	bogotássa	bogotá	bogotta	PROPN	N;IN+ESS;SG
reales	real	real	real	ADJ;PL	
reales	todellinen	real	todellinen	ADJ;PL	ADJ;NOM;SG
reales	oikea	real	oikea	ADJ;PL	ADJ;NOM;SG
reales	aito	real	aito	ADJ;PL	ADJ;NOM;SG
reales	todellista	real	todellinen	ADJ;PL	ADJ;PRT;SG
reales	kuninkaallinen	real	kuninkaallinen	ADJ;PL	ADJ;NOM;SG
reales	royal	real	royal	ADJ;PL	
pierre	pierre	perre	pierre	PROPN	PROPN;NOM;SG
marcos	marcos	marco	marcos	N;MASC;PL	PROPN;NOM;SG
marcos	merkkaa	marco	merkka	N;MASC;PL	V;IMP;SG;2;FIN;ACT
marcos	merkitse	marco	merkitä	N;MASC;PL	V;IMP;SG;2;FIN;ACT
marcos	merkki	marco	merkki	N;MASC;PL	N;NOM;SG
marcos	mark	marco	mark	N;MASC;PL	PROPN;NOM;SG
vivir	asuminen	vivir	asuminen	V;NFIN	N;NOM;SG
vivir	elävä	vivir	elää	V;NFIN	ADJ;NOM;SG
vivir	eläminen	vivir	eläminen	V;NFIN	N;NOM;SG
vivir	live	vivir	live	V;NFIN	N;NOM;SG
vivir	livenä	vivir	livi	V;NFIN	N;FRML;SG
die	kuolla	die	kuolla	PROPN	V;SG;NFIN;ACT
die	kuole	die	kuolla	PROPN	V;IMP;SG;2;FIN;ACT
united	yhdistyneiden	united	yhdistynyt	N;SG	V;GEN;PL;V.PTCP;ACT
united	yhdistynyt	united	yhdistyä	N;SG	V;NOM;SG;V.PTCP;ACT
united	yhdistyneet	united	yhdistynyt	N;SG	V;NOM;PL;V.PTCP;ACT
united	yhtenäinen	united	yhtenäinen	N;SG	ADJ;NOM;SG
gabriel	gabriel	gabriel	gabriel	PROPN	N;NOM;SG
gabriel	gabrielin	gabriel	gabriel	PROPN	N;GEN;SG
debía	velkaa	deber	velka	V;IND;SG;3;IPFV;FIN	N;PRT;SG
votación	äänestykset	votación	äänestys	N;FEM;SG	N;NOM;PL
votación	äänestää	votación	äänestää	N;FEM;SG	V;SG;NFIN;ACT
votación	äänestää	votación	äänestää	N;FEM;SG	V;SG;NFIN;ACT
vino	viinit	vino	viini	N;MASC;SG	N;NOM;PL
caída	kaatuu	caída	kaatua	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
caída	putoaa	caída	pudota	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
caída	pudota	caída	pudota	N;FEM;SG	V;IMP;SG;2;NFIN;ACT
caída	kaatuu	caída	kaatua	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
caída	kaadu	caída	kaatua	N;FEM;SG	V;IMP;SG;2;FIN;ACT
límite	rajat	límite	raja	N;MASC;SG	N;NOM;PL
límite	rajoita	límite	rajoittaa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
noruega	norjalainen	noruego	norjalainen	N;FEM;SG	ADJ;NOM;SG
noruega	norja	noruego	norja	N;FEM;SG	PROPN;NOM;SG
noruega	norja	noruego	norja	N;FEM;SG	PROPN;NOM;SG
canales	kanava	canal	kanava	N;MASC;PL	N;NOM;SG
canales	kanavaa	canal	kanava	N;MASC;PL	N;PRT;SG
canales	kanavalla	canal	kanava	N;MASC;PL	N;AT+ESS
;SG
canales	kanavan	canal	kanava	N;MASC;PL	N;GEN;SG
canales	channel	canal	channel	N;MASC;PL	PROPN;NOM;SG
roja	punaiset	rojo	punainen	ADJ;FEM;SG	ADJ;NOM;PL
roja	red	rojo	red	ADJ;FEM;SG	
data	tiedot	datar	tieto	N;FEM;SG	N;NOM;PL
data	tietoja	datar	tieto	N;FEM;SG	N;PRT;PL
regular	sääntelyä	regular	sääntely	V;NFIN	N;PRT;SG
regular	säännöllisesti	regular	säännöllisesti	V;NFIN	ADV
regular	tavallinen	regular	tavallinen	V;NFIN	ADJ;NOM;SG
regular	säännöllinen	regular	säännöllinen	V;NFIN	ADJ;NOM;SG
regular	säännölliset	regular	säännöllinen	V;NFIN	ADJ;NOM;PL
salir	poistuminen	salir	poistuminen	V;NFIN	N;NOM;SG
salir	uloskäynti	salir	uloskäynti	V;NFIN	N;NOM;SG
autoridad	valtuudet	autoridad	valtuus	N;FEM;SG	N;NOM;PL
caracas	caracas	caraca	caracas	N;FEM;PL	PROPN;NOM;SG
pasando	ohimenevä	pasar	ohimenevä	V;V.MSDR	ADJ;NOM;SG
demasiado	too	demasiado	too	ADV	
accidente	onnettomuudet	accidente	onnettomuus	N;MASC;SG	N;NOM;PL
accidente	onnettomuuksia	accidente	onnettomuus	N;MASC;SG	N;PRT;PL
accidente	onnettomuuksien	accidente	onnettomuus	N;MASC;SG	N;GEN;PL
accidente	onnettomuuksista	accidente	onnettomuus	N;MASC;SG	N;IN+ABL;PL
siguió	seurasin	seguir	seurata	V;IND;SG;3;PST;FIN	V;IND;SG;1;PST;FIN;ACT
dejando	lähdössä	dejar	lähtö	V;V.MSDR	N;IN+ESS;SG
críticas	kritiikki	crítica	kritiikki	N;FEM;PL	N;NOM;SG
críticas	arvostelua	crítica	arvostelu	N;FEM;PL	N;PRT;SG
críticas	arvostelu	crítica	arvostelu	N;FEM;PL	N;NOM;SG
críticas	arvostelun	crítica	arvostelu	N;FEM;PL	N;GEN;SG
críticas	kritiikkiä	crítica	kritiikki	N;FEM;PL	N;PRT;SG
críticas	kritiikkiä	crítica	kritiikki	N;FEM;PL	N;PRT;SG
críticas	arvostelua	crítica	arvostelu	N;FEM;PL	N;PRT;SG
críticas	arvostelu	crítica	arvostelu	N;FEM;PL	N;NOM;SG
bajas	matala	baja	matala	N;FEM;PL	ADJ;NOM;SG
bajas	matalalla	baja	matala	N;FEM;PL	ADJ;AT+ESS
;SG
bajas	vähä	baja	vähän	N;FEM;PL	ADV
bajas	alhainen	baja	alhainen	N;FEM;PL	ADJ;NOM;SG
aviones	lentokone	avión	lento#kone	N;MASC;PL	N;NOM;SG
conquista	valloittaa	conquista	valloittaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
conquista	valloittaa	conquista	valloittaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
cuartos	huonetta	cuarto	huone	N;MASC;PL	N;PRT;SG
alemanes	saksaa	alemán	saksa	N;MASC;PL	N;PRT;SG
alemanes	saksalainen	alemán	saksalainen	N;MASC;PL	ADJ;NOM;SG
alemanes	saksa	alemán	saksa	N;MASC;PL	PROPN;NOM;SG
alemanes	saksaksi	alemán	saksa	N;MASC;PL	N;TRANS;SG
alemanes	saksan	alemán	saksa	N;MASC;PL	N;GEN;SG
laguna	lake	laguna	lake	N;FEM;SG	
pérdida	tappiot	pérdida	tappio	N;FEM;SG	N;NOM;PL
pérdida	menetykset	pérdida	menetys	N;FEM;SG	N;NOM;PL
alma	alma	alma	alma	N;FEM;SG	PROPN;NOM;SG
alma	soul	alma	soul	N;FEM;SG	
caballero	knight	caballero	knight	N;MASC;SG	
retiro	perääntyä	retiro	perääntyä	N;MASC;SG	V;SG;NFIN;ACT
jaime	james	jaime	james	PROPN	PROPN;NOM;SG
jaime	jamesin	jaime	jameta	PROPN	V;IND;SG;1;PST;FIN;ACT
jaime	jamesia	jaime	jamenen	PROPN	N;PRT;PL
jaime	jamie	jaime	jamie	PROPN	PROPN;NOM;SG
jaime	jimmy	jaime	jimmy	PROPN	PROPN;NOM;SG
jaime	jaime	jaime	jaime	PROPN	
procesos	prosessin	proceso	prosessi	N;MASC;PL	N;GEN;SG
procesos	prosessi	proceso	prosessi	N;MASC;PL	N;NOM;SG
salón	hall	salón	hall	N;MASC;SG	
tony	tony	tony	tony	PROPN	PROPN;NOM;SG
breve	lyhyet	breve	lyhyt	ADJ;SG	ADJ;NOM;PL
breve	lyhyesti	breve	lyhyesti	ADJ;SG	ADV
imperial	imperial	imperial	imperial	ADJ;SG	
são	são	ser	são		PROPN;NOM;SG
emisión	päästöt	emisión	päästö	N;FEM;SG	N;NOM;PL
emisión	päästöjen	emisión	päästö	N;FEM;SG	N;GEN;PL
abajo	down	abajo	down	ADV	
abajo	alakertaan	abajo	ala#kerta	ADV	N;IN+ALL;SG
abajo	alakerrassa	abajo	ala#kerta	ADV	N;IN+ESS;SG
guardia	vartijoita	guardia	vartija	N;SG	N;PRT;PL
guardia	vartijat	guardia	vartija	N;SG	N;NOM;PL
guardia	vartioi	guardia	vartioida	N;SG	V;IND;SG;3;PRS;FIN;ACT
guardia	vartioida	guardia	vartioida	N;SG	V;SG;NFIN;ACT
miles	kilometrejä	mil	kilo#metri	NUM;PL	N;PRT;PL
miles	kilometriä	mil	kilo#metri	NUM;PL	N;PRT;SG
miles	miles	mil	miles	NUM;PL	PROPN;NOM;SG
miles	tuhannet	mil	tuhat	NUM;PL	N;NOM;PL
rural	maaseudun	rural	maa#seutu	ADJ;SG	N;GEN;SG
rural	maaseutu	rural	maa#seutu	ADJ;SG	N;NOM;SG
clásica	classic	clásico	classic	ADJ;FEM;SG	N;NOM;SG
