til	pentru	til	pentru	ADV	ADP;ACC
anvendt	aplicat	anvende	aplicat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
anvendt	aplicată	anvende	aplica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
anvendt	folosit	anvende	folosit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
anvendt	utilizate	anvende	utilizat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
anvendt	folosite	anvende	folosit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
anvendt	folosită	anvende	folosit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
anvendt	utilizată	anvende	utiliza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
anvendt	utilizat	anvende	utilizat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
spil	jocul	spil	joc	N;INDF;NEUT;SG	N;DEF;MASC;SG
spil	jocuri	spil	joc	N;INDF;NEUT;SG	N;INDF;FEM;PL
spil	jocurile	spil	joc	N;INDF;NEUT;SG	N;DEF;FEM;PL
spil	joacă	spil	juca	N;INDF;NEUT;SG	V;IND;3;PRS;FIN
spil	joaca	spil	joacă	N;INDF;NEUT;SG	N;DEF;FEM;SG
almindelige	comună	almindelig	comun	ADJ;PL	ADJ;INDF;FEM;SG
almindelige	comun	almindelig	comun	ADJ;PL	ADJ;INDF;MASC;SG
almindelige	comuna	almindelig	comună	ADJ;PL	N;DEF;FEM;SG
fulgte	urmate	følge	urma	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
fulgte	urmărit	følge	urmări	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
fulgte	urmat	følge	urma	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
fulgte	urmărită	følge	urmări	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
prins	prințul	prins	prinț	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
prins	prinţul	prins	pring	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
anne	anne	anne	anne		PROPN
møller	mills	mølle	mills	N;INDF;MASC+FEM;SG	PROPN
forlag	editura	forlag	editură	N;INDF;NEUT;SG	N;DEF;FEM;SG
forlag	editorii	forlag	editoare	N;INDF;NEUT;SG	N;DEF;MASC;PL
forlag	editori	forlag	editor	N;INDF;NEUT;SG	N;INDF;MASC;PL
mark	marcu	mark	marcu	N;INDF;MASC+FEM;SG	
mark	marchează	mark	marca	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
mark	marca	mark	marcă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mark	mark	mark	mark	N;INDF;MASC+FEM;SG	PROPN
time	ora	time	oră	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
produceret	fabricate	producere	fabrica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
produceret	fabricat	producere	fabrica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
produceret	fabricată	producere	fabrica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
produceret	produs	producere	produs	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
ledelse	conducerea	ledelse	conducere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ledelse	conducerea	ledelse	conducere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ledelse	managementul	ledelse	management	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ledelse	gestionarea	ledelse	gestionare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ledelse	guvernarea	ledelse	guvernare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
dronning	regină	dronning	regina	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
dronning	regina	dronning	regină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
poul	poul	poul	pou	PROPN	N;DEF;MASC;SG
poul	paul	poul	paul	PROPN	PROPN
poul	pavel	poul	pavel	PROPN	PROPN
britisk	british	britisk	british	ADJ;INDF;SG	N;INDF;MASC;SG
britisk	britanici	britisk	britanic	ADJ;INDF;SG	ADJ;INDF;MASC;PL
sluttede	încheiat	slutte	încheia	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
sovjetunionen	urss	sovjetunion	urss	N;DEF;MASC+FEM;SG	PROPN
heller	heller	heller	heller	ADV	PROPN
polen	poloniei	pole	polonie	PROPN	PROPN;DEF;FEM;SG
polen	polonia	pole	polonie	PROPN	PROPN
etableret	stabilit	etablere	stabili	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
etableret	stabilită	etablere	stabilit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
etableret	stabiliți	etablere	stabili	V;INDF;SG;PST;V.PTCP	V;IND;PL;2;IPFV;FIN
alene	singură	alene	singur	ADV	ADJ;INDF;FEM;SG
alene	singur	alene	singur	ADV	ADJ;INDF;MASC;SG
alene	singuri	alene	singur	ADV	V;IND;PL;2;IPFV;FIN
rasmussen	rasmussen	rasmussen	rasmussen	PROPN	PROPN
hustru	soția	hustru	soție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hustru	soţia	hustru	soţia	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hustru	nevasta	hustru	nevastă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
turneringen	turneu	turnering	turneu	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
turneringen	turnir	turnering	turnir	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
hovedstad	capitala	hovedstad	capitală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
dyr	animale	dyr	animal	N;INDF;NEUT;SG	N;INDF;FEM;PL
dyr	animalelor	dyr	animal	N;INDF;NEUT;SG	N;DEF;FEM;PL
dyr	animalele	dyr	animal	N;INDF;NEUT;SG	N;DEF;FEM;PL
dyr	animalul	dyr	animal	N;INDF;NEUT;SG	N;DEF;MASC;SG
stemme	votez	stemme	vota	N;INDF;MASC+FEM;SG	V;IND;SG;1;PRS;FIN
stemme	votează	stemme	vota	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
stemme	votati	stemme	votati	N;INDF;MASC+FEM;SG	V;IND;PL;2;PRS;FIN
stemme	vocea	stemme	voce	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tekst	textul	tekst	text	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
nordisk	norse	nordisk	norsă	ADJ;INDF;SG	PROPN
nordisk	nordice	nordisk	nordic	ADJ;INDF;SG	ADJ;INDF;FEM;PL
nordisk	nordisk	nordisk	nordisk	ADJ;INDF;SG	N;INDF;MASC;SG
mar	mar	mar	mar		
historien	poveste	historie	poveste	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
historien	story	historie	story	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
charles	charles	charles	charles	N;INDF;MASC+FEM;SG	PROPN
livet	life	liv	life	N;DEF;NEUT;SG	
livet	viaţă	liv	viaţă	N;DEF;NEUT;SG	N;INDF;FEM;SG
livet	viață	liv	viață	N;DEF;NEUT;SG	N;INDF;FEM;SG
canada	canada	canada	canadă		PROPN
mente	însemnat	mene	însemna	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
mente	însemna	mene	însemna	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
længe	lung	længe	lung	ADV	ADJ;INDF;MASC;SG
længe	lungă	længe	lung	ADV	ADJ;INDF;FEM;SG
længe	long	længe	long	ADV	
bane	bane	bane	bană	N;INDF;MASC+FEM;SG	
bane	lane	bane	lană	N;INDF;MASC+FEM;SG	PROPN
bane	traiectoria	bane	traiectorie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
iii	iii	iii	trei	NUM	NUM;SG
petersen	petersen	peterse	petersen	PROPN	PROPN
oslo	oslo	oslo	oslo	PROPN	PROPN
solgt	vandut	sælge	vandut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
solgt	vândute	sælge	vinde	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
solgt	vândută	sælge	vânde	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
solgt	vândut	sælge	vinde	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
san	san	san	san		PROPN
interesse	dobânzi	interesse	dobândă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
interesse	interese	interesse	interes	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
interesse	dobânda	interesse	dobândă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
interesse	interesul	interesse	interes	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
otto	otto	otto	otto	PROPN	PROPN
endelig	finală	endelig	finală	ADV	N;INDF;FEM;SG
endelig	final	endelig	final	ADV	N;INDF;MASC;SG
endelig	finala	endelig	finală	ADV	N;DEF;FEM;SG
georg	georg	georg	georg	N;INDF;MASC+FEM;SG	PROPN
music	muzică	music	muzică		N;INDF;FEM;SG
music	muzica	music	muzică		N;DEF;FEM;SG
kejser	împăratul	kejse	împărat	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
link	legătura	link	legătură	N;INDF;NEUT;SG	N;DEF;FEM;SG
link	linkul	link	link	N;INDF;NEUT;SG	N;DEF;MASC;SG
link	linkuri	link	link	N;INDF;NEUT;SG	N;INDF;FEM;PL
link	legaturi	link	legatură	N;INDF;NEUT;SG	N;INDF;FEM;PL
link	linkurile	link	link	N;INDF;NEUT;SG	N;DEF;FEM;PL
link	legături	link	legătură	N;INDF;NEUT;SG	N;INDF;FEM;PL
royal	royal	royal	royal	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
christensen	christensen	christens	christensen	PROPN	PROPN
aug	aug	aug	augi	N;INDF;MASC+FEM;SG	
soldater	soldaţii	soldat	soldag	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
løb	rulează	løb	rula	N;INDF;NEUT;SG	V;IND;3;PRS;FIN
løb	fugi	løb	fugi	N;INDF;NEUT;SG	
skabe	dulapuri	skabe	dulap	V;NFIN;ACT	N;INDF;FEM;PL
skabe	crearea	skabe	creare	V;NFIN;ACT	N;DEF;FEM;SG
skabe	creare	skabe	creare	V;NFIN;ACT	N;INDF;FEM;SG
udtryk	termenii	udtryk	termen	N;INDF;NEUT;SG	N;DEF;MASC;PL
udtryk	termeni	udtryk	termen	N;INDF;NEUT;SG	N;INDF;MASC;PL
udtryk	expresiile	udtryk	expresie	N;INDF;NEUT;SG	N;DEF;FEM;PL
udtryk	expresii	udtryk	expresie	N;INDF;NEUT;SG	N;INDF;FEM;PL
udtryk	expresia	udtryk	expresie	N;INDF;NEUT;SG	N;DEF;FEM;SG
till	până	till	până	N;INDF;MASC+FEM;SG	ADP;ACC
fri	liber	fri	liber	ADJ;INDF;MASC+FEM;SG	ADV
fri	liberi	fri	liber	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
fri	free	fri	free	ADJ;INDF;MASC+FEM;SG	
ende	sfarsit	ende	sfarsi	N;INDF;MASC+FEM;SG	
væk	plecat	væk	pleca	ADV	V;MASC;SG;V.PTCP
vinde	victorie	vinde	victorie	V;NFIN;ACT	N;INDF;FEM;SG
vinde	câștigătoare	vinde	câștigător	V;NFIN;ACT	ADJ;INDF;FEM
blå	albastră	blå	albastru	ADJ;PL	ADJ;INDF;FEM;SG
blå	albastru	blå	albastru	ADJ;PL	ADJ;INDF;MASC;SG
krav	pretenții	krav	pretent	N;INDF;NEUT;SG	N;INDF;FEM;PL
krav	creanțe	krav	creanță	N;INDF;NEUT;SG	N;INDF;FEM;PL
krav	cerința	krav	cerință	N;INDF;NEUT;SG	N;DEF;FEM;SG
krav	cerințe	krav	cerință	N;INDF;NEUT;SG	N;INDF;FEM;PL
krav	cerinte	krav	cerint	N;INDF;NEUT;SG	
krav	cerințele	krav	cerință	N;INDF;NEUT;SG	N;DEF;FEM;PL
lærer	profesor	lære	profesor	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
lærer	profesoară	lære	profesoară	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
lærer	învățare	lære	învățare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
local	locale	local	local		ADJ;INDF;FEM;PL
local	localnic	local	localnic		N;INDF;MASC;SG
local	local	local	local		ADJ;INDF;MASC;SG
local	locală	local	local		ADJ;INDF;FEM;SG
dræbt	ucis	dræbe	ucis	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
dræbt	ucisă	dræbe	ucide	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
dræbt	omorât	dræbe	omorât	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
grænser	limitele	grænse	limită	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
grænser	frontierele	grænse	frontieră	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
grænser	graniţele	grænse	granig	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
grænser	limitele	grænse	limită	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
jacob	jacob	jacob	jacob		PROPN
jacob	iacov	jacob	iacov		PROPN
jacob	iacob	jacob	iacob		PROPN
spillere	jucătorii	spiller	jucător	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
italienske	italiana	italiensk	italiană	ADJ;PL	N;DEF;FEM;SG
italienske	italiană	italiensk	italiană	ADJ;PL	N;INDF;FEM;SG
italienske	italian	italiensk	italian	ADJ;PL	ADJ;INDF;MASC;SG
valg	selecția	valg	selecție	N;INDF;NEUT;SG	N;DEF;FEM;SG
valg	alegeri	valg	alegere	N;INDF;NEUT;SG	N;INDF;FEM;PL
valg	alegerile	valg	alegere	N;INDF;NEUT;SG	N;DEF;FEM;PL
valg	alegeri	valg	alegere	N;INDF;NEUT;SG	N;INDF;FEM;PL
valg	alegeri	valg	alegere	N;INDF;NEUT;SG	N;INDF;FEM;PL
valg	alegerea	valg	alegere	N;INDF;NEUT;SG	N;DEF;FEM;SG
træk	trage	træk	trage	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
træk	trageți	træk	trage	N;INDF;NEUT;SG	V;IND;PL;2;PRS;FIN
træk	desenează	træk	desena	N;INDF;NEUT;SG	V;IND;3;PRS;FIN
jørgensen	jørgensen	jørgens	jørgensen	PROPN	
rejse	călătorii	rejse	călătorie	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ønskede	dorită	ønske	dorit	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
ønskede	dorit	ønske	dorit	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
ønskede	dorita	ønske	dorita	V;PL;PST;V.PTCP	
ønskede	dorite	ønske	dorit	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
ønskede	dorit	ønske	dorit	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
ønskede	dorită	ønske	dorit	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
ønskede	vrut	ønske	vrea	V;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
ønskede	dorit	ønske	dorit	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
baggrund	fundalul	baggrund	fundal	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
pedersen	pedersen	peders	pedersen	PROPN	PROPN
feb	feb	feb	feb	N;INDF;MASC+FEM;SG	
knud	knud	knud	knud		PROPN
sep	sep	sep	sep	N;INDF;MASC+FEM;SG	
militære	militari	militær	militar	ADJ;PL	N;INDF;MASC;PL
militære	armată	militær	armată	ADJ;PL	N;INDF;FEM;SG
militære	militară	militær	militar	ADJ;PL	ADJ;INDF;FEM;SG
militære	militar	militær	militar	ADJ;PL	ADJ;INDF;MASC;SG
delstat	state	delstat	stat	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
delstat	statul	delstat	stat	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
model	modelul	model	model	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
russisk	rusesc	russisk	rusesc	ADJ;INDF;SG	ADV
russisk	rusa	russisk	rusa	ADJ;INDF;SG	N;DEF;FEM;SG
grand	grand	grand	grand		N;INDF;MASC;SG
prisen	pret	pris	pret	N;DEF;MASC+FEM;SG	
prisen	preț	pris	preț	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
litteratur	literatura	litteratur	literatură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forsøgte	tentativă	forsøge	tentativă	V;IND;PST;FIN;ACT	N;INDF;FEM;SG
forsøgte	tentativa	forsøge	tentativa	V;IND;PST;FIN;ACT	N;DEF;FEM;SG
selskab	compania	selskab	companie	N;INDF;NEUT;SG	N;DEF;FEM;SG
slået	bate	slå	bate	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN
slået	batut	slå	bate	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
slået	bătut	slå	bătut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
slået	bătută	slå	bătut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
slået	învinsă	slå	învinge	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
slået	învins	slå	învins	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
slået	invins	slå	invinge	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
slået	înfrânt	slå	înfrânt	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
foran	front	foran	front	ADV	N;INDF;MASC;SG
foran	față	foran	față	ADV	N;INDF;FEM;SG
tidsskrift	revista	tidsskrift	revistă	N;INDF;NEUT;SG	N;DEF;FEM;SG
tidsskrift	jurnalul	tidsskrift	jurnal	N;INDF;NEUT;SG	N;DEF;MASC;SG
handler	meserii	handle	meser	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
handler	actorie	handle	actorie	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
handler	actoria	handle	actorie	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
ludvig	ludvig	ludvig	ludvig	N;INDF;MASC+FEM;SG	PROPN
ludvig	louis	ludvig	louis	N;INDF;MASC+FEM;SG	PROPN
sikre	securizată	sikre	securiza	V;NFIN;ACT	ADJ;INDF;FEM;SG
sikre	secure	sikre	secure	V;NFIN;ACT	N;INDF;FEM;SG
deltagelse	participarea	deltagelse	participare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
deltagelse	participări	deltagelse	participare	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
randers	randers	rande	randers	N;INDF;MASC+FEM;SG	PROPN
samfund	comunitățile	samfund	comunitate	N;INDF;NEUT;SG	N;DEF;FEM;PL
samfund	comunități	samfund	comunitate	N;INDF;NEUT;SG	N;INDF;FEM;PL
samfund	societatea	samfund	societate	N;INDF;NEUT;SG	N;DEF;FEM;SG
samfund	societăți	samfund	societate	N;INDF;NEUT;SG	N;INDF;FEM;PL
wilhelm	wilhelm	wilhelm	wilhelm	N;INDF;MASC+FEM;SG	PROPN
records	discuri	records	disc	N;INDF;NEUT;SG	N;INDF;FEM;PL
records	înregistrări	records	înregistrare	N;INDF;NEUT;SG	N;INDF;FEM;PL
records	recorduri	records	record	N;INDF;NEUT;SG	N;INDF;FEM;PL
faldt	fell	falde	fell	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
klasse	clasa	klasse	clasă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
økonomisk	economic	økonomisk	economic	ADV	ADJ;INDF;MASC;SG
økonomisk	economică	økonomisk	economic	ADV	ADJ;INDF;FEM;SG
økonomisk	economice	økonomisk	economic	ADV	ADJ;INDF;FEM;PL
økonomisk	financiară	økonomisk	financiar	ADV	ADJ;INDF;FEM;SG
økonomisk	financial	økonomisk	financial	ADV	N;INDF;MASC;SG
økonomisk	financiara	økonomisk	financiară	ADV	ADJ;DEF;FEM;SG
økonomisk	financiare	økonomisk	financiar	ADV	ADJ;INDF;FEM;PL
sort	neagra	sort	negru	ADJ;INDF;SG	ADJ;DEF;FEM;SG
sort	black	sort	black	ADJ;INDF;SG	N;INDF;MASC;SG
sort	varietate	sort	varietate	ADJ;INDF;SG	N;INDF;FEM;SG
sort	soi	sort	sou	ADJ;INDF;SG	N;INDF;MASC;SG
sort	varietatea	sort	varietate	ADJ;INDF;SG	N;DEF;FEM;SG
vilhelm	william	vilhelm	william	N;INDF;MASC+FEM;SG	PROPN
vilhelm	wilhelm	vilhelm	wilhelm	N;INDF;MASC+FEM;SG	PROPN
vilhelm	vilhelm	vilhelm	vilhelm	N;INDF;MASC+FEM;SG	PROPN
vis	vizualizează	vis	vizualiza	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
vis	arată	vis	arăta	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
vis	arata	vis	arata	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
vis	afișează	vis	afișa	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
generelt	generalul	generel	general	ADV	N;DEF;MASC;SG
generelt	generale	generel	general	ADV	ADJ;INDF;FEM;PL
generelt	general	generel	general	ADV	ADJ;INDF;MASC;SG
romerske	romană	romersk	roman	ADJ;PL	ADJ;INDF;FEM;SG
romerske	roman	romersk	roman	ADJ;PL	N;INDF;MASC;SG
skibet	navă	skib	navă	N;DEF;NEUT;SG	N;INDF;FEM;SG
skibet	vapor	skib	vapor	N;DEF;NEUT;SG	N;INDF;MASC;SG
skibet	corabie	skib	corabie	N;DEF;NEUT;SG	N;INDF;FEM;SG
magt	puterea	magt	putere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
befolkningen	populație	befolkning	populație	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
lod	lod	lade	lod	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
olsen	olsen	olse	olsen	PROPN	PROPN
dagen	zi	dag	zi	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
skov	woods	skov	woods	N;INDF;MASC+FEM;SG	PROPN
skov	paduri	skov	pad	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
skov	păduri	skov	pădure	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
skov	forest	skov	forest	N;INDF;MASC+FEM;SG	PROPN
skov	pădurea	skov	pădure	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skov	paduri	skov	pad	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
skov	păduri	skov	pădure	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
skov	pădurile	skov	pădure	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
samling	compilarea	samling	compilare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
samling	adunarea	samling	adunare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
samling	colecţia	samling	colechie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
samling	colecția	samling	colecție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forslag	propunerile	forslag	propunere	N;INDF;NEUT;PL	N;DEF;FEM;PL
forslag	propunere	forslag	propunere	N;INDF;NEUT;PL	N;INDF;FEM;SG
forslag	propunerea	forslag	propunere	N;INDF;NEUT;PL	N;DEF;FEM;SG
forslag	sugestiile	forslag	sugestie	N;INDF;NEUT;PL	N;DEF;FEM;PL
forslag	sugestia	forslag	sugestie	N;INDF;NEUT;PL	N;DEF;FEM;SG
forslag	sugestie	forslag	sugestie	N;INDF;NEUT;PL	N;INDF;FEM;SG
gud	doamne	gud	domn	N;INDF;MASC+FEM;SG	
gud	dumnezeu	gud	dumnezeu	N;INDF;MASC+FEM;SG	PROPN
grænsen	frontieră	grænse	frontieră	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
stat	state	stat	stat	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
stat	statul	stat	stat	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
union	uniunea	union	uniune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
union	uniunii	union	uniune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ændret	schimbat	ændre	schimba	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ændret	schimbată	ændre	schimba	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
ændret	modificată	ændre	modifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
ændret	modificate	ændre	modificat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
ændret	modificat	ændre	modificat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ændret	modificată	ændre	modifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
ændret	modificat	ændre	modificat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bor	trăiască	bo	trăi	V;IND;PRS;FIN;ACT	V;SBJV;3;PRS;FIN
bor	live	bo	livă	V;IND;PRS;FIN;ACT	
bor	drill	bo	drill	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
bor	burghiu	bo	burghiu	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
bor	bor	bo	bor	V;IND;PRS;FIN;ACT	
studerede	studiată	studere	studiat	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
studerede	studiat	studere	studiat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
allierede	aliate	alliere	alia	V;PL;PST;V.PTCP	N;INDF;FEM;PL
allierede	aliată	alliere	alia	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
allierede	aliat	alliere	aliat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
allierede	aliații	alliere	aliație	V;PL;PST;V.PTCP	N;DEF;MASC;PL
allierede	aliați	alliere	aliat	V;PL;PST;V.PTCP	N;INDF;MASC;PL
allierede	aliati	alliere	aliati	V;PL;PST;V.PTCP	
allierede	aliat	alliere	aliat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
allierede	ally	alliere	ally	V;PL;PST;V.PTCP	PROPN
allierede	aliatul	alliere	aliat	V;PL;PST;V.PTCP	N;DEF;MASC;SG
vigtig	importante	vigtig	important	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
vigtig	important	vigtig	important	ADJ;INDF;MASC+FEM;SG	ADV
vigtig	importanta	vigtig	important	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
schweiz	elvetia	schweiz	elvetia		N;DEF;FEM;SG
schweiz	elveţia	schweiz	elveţia		PROPN
schweiz	elveția	schweiz	elveția		PROPN
schweiz	elvețiană	schweiz	elvețian		ADJ;INDF;FEM;SG
alder	varsta	alder	varsta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
alder	vârsta	alder	vârstă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tilsvarende	echivalentul	tilsvarende	echivalent	ADJ	N;DEF;MASC;SG
tilsvarende	corespunzând	tilsvarende	corespunde	ADJ	V;V.MSDR
spørgsmål	întrebare	spørgsmål	întrebare	N;INDF;NEUT;PL	N;INDF;FEM;SG
spørgsmål	întrebarea	spørgsmål	întrebare	N;INDF;NEUT;PL	N;DEF;FEM;SG
spørgsmål	intrebare	spørgsmål	intrebare	N;INDF;NEUT;PL	N;INDF;FEM;SG
harry	harry	harry	harry		PROPN
holsten	holstein	holst	holstein	N;DEF;MASC+FEM;SG	
alexander	alexandru	alexander	alexandru	N;INDF;MASC+FEM;SG	PROPN
alexander	alexander	alexander	alexander	N;INDF;MASC+FEM;SG	PROPN
