پیامی	messenger	پیامی	messenger	ADJ	PROPN;NOM;FEM;SG
پھٹا	krekinga	پھٹا	krekings	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پِھٹّا	baiss	پِھٹّا	baiss	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھٹّا	atstājot	پُھٹّ	atstāt	PROPN;NOM;MASC;SG;3	V;V.CVB
پُھٹّا	braucam	پُھٹّ	braukt	PROPN;NOM;MASC;SG;3	V;FH;IND;PL;1;POS;PRS;FIN;ACT
پھٹاکا	norēķini	پھٹاکا	norēķināt	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھٹاکا	norēķinu	پھٹاکا	norēķināt	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھٹاکا	lēmums	پھٹاکا	lēmums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹاؤ	plaisu	پھٹاؤ	plaiss	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پھٹاؤ	plaisa	پھٹاؤ	plaiss	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھٹاؤ	pārrāvums	پھٹاؤ	pārrāvums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹاؤ	lauzt	پھٹاؤ	lauzt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھٹاؤ	pārtraukums	پھٹاؤ	pārtraukums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹاؤ	salauzt	پھٹاؤ	salauzt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھٹاؤ	nodalīšana	پھٹاؤ	nodalīšana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھٹاؤ	atdalīšanas	پھٹاؤ	atdalīšana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پھٹاؤ	atdalīšanās	پھٹاؤ	atdalīšanās	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھٹاؤ	atdalīšana	پھٹاؤ	atdalīšana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھٹاؤ	plaisu	پھٹاؤ	plaiss	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پھٹاؤ	llp	پھٹاؤ	llp	PROPN;NOM;MASC;SG;3	N
پُھٹاؤ	šaut	پُھٹاؤ	šaut	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پُھٹاؤ	skatē	پُھٹاؤ	skate	PROPN;NOM;MASC;SG;3	N;ESS;FEM;SG
پُھٹاؤ	nošaut	پُھٹاؤ	nošaut	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پُھٹاؤ	šauj	پُھٹاؤ	šis	PROPN;NOM;MASC;SG;3	V;FH;IMP;SG;2;POS;PRS;FIN;ACT
پُھٹاؤ	dīgst	پُھٹاؤ	dīgst	PROPN;NOM;MASC;SG;3	V;FH;IND;3;POS;PRS;FIN;ACT
پُھٹاؤ	saknē	پُھٹاؤ	sakne	PROPN;NOM;MASC;SG;3	N;ESS;FEM;SG
پُھٹاؤ	pumpuru	پُھٹاؤ	pumpurs	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھٹک	kristāla	پھٹک	kristāls	V;ACT	N;GEN;MASC;SG
پھٹک	kristālu	پھٹک	kristāls	V;ACT	N;ACC;MASC;SG
پھٹک	cietumā	پھٹک	cietums	V;ACT	N;ESS;MASC;SG
پھٹک	stikls	پھٹک	stikls	V;ACT	N;NOM;MASC;SG
پھٹک	stikla	پھٹک	stikls	V;ACT	N;GEN;MASC;SG
پھٹک	glāze	پھٹک	glāze	V;ACT	N;NOM;FEM;SG
پھٹک	stikli	پھٹک	stikli	V;ACT	N;NOM;MASC;PL
پھٹک	cietuma	پھٹک	cietums	V;ACT	N;GEN;MASC;SG
پھٹک	cietums	پھٹک	cietums	V;ACT	N;NOM;MASC;SG
پھٹک	būrī	پھٹک	būris	V;ACT	N;ESS;MASC;SG
پِھٹک	lāsts	پِھٹک	lāsts	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھٹک	recekli	پُھٹک	receklis	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھٹک	traips	پُھٹک	traips	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹکا	moments	پھٹک	moments	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹکا	brīdis	پھٹک	brīdis	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹکا	mirklis	پھٹک	mirklis	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹکا	tūlītēju	پھٹک	tūlītēja	PROPN;NOM;MASC;SG;3	ADJ;ACC;MASC;SG
پھٹکا	tūlītējā	پھٹک	tūlītēja	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھٹکا	šķīstošā	پھٹک	šķīst	PROPN;NOM;MASC;SG;3	V;IPFV;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
پھٹکا	vip	پھٹک	vipt	PROPN;NOM;MASC;SG;3	
پھٹکا	atsevišķu	پھٹک	atsevišķs	PROPN;NOM;MASC;SG;3	ADJ;ACC;MASC;SG
پھٹکا	atsevišķs	پھٹک	atsevišķs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھٹکا	atsevišķie	پھٹک	atsevišķs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پھٹکا	atsevišķa	پھٹک	atsevišķa	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھٹکا	atsevišķi	پھٹک	atsevišķi	PROPN;NOM;MASC;SG;3	ADV
پھٹکا	streiks	پھٹک	streiks	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹکا	trieciens	پھٹک	trieciens	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِھٹکار	lāsts	پِھٹکار	lāsts	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِھٹکارنا	lāsts	پرھٹکار	lāsts	V;NFIN;ACT	N;NOM;MASC;SG
پِھٹکارنا	rājienu	پرھٹکار	rājiens	V;NFIN;ACT	N;ACC;MASC;SG
پُھٹکر	maiņa	پُھٹکر	maiņa	V;V.CVB;ACT	N;NOM;FEM;SG
پُھٹکر	izmaiņas	پُھٹکر	izmaiņa	V;V.CVB;ACT	N;NOM;FEM;PL
پُھٹکر	pārmaiņas	پُھٹکر	pārmaiņa	V;V.CVB;ACT	N;NOM;FEM;PL
پُھٹکر	dažādi	پُھٹکر	dažāds	V;V.CVB;ACT	ADJ;NOM;MASC;PL
پُھٹکر	dažādas	پُھٹکر	dažāda	V;V.CVB;ACT	ADJ;NOM;FEM;PL
پُھٹکر	lone	پُھٹکر	lone	V;V.CVB;ACT	
پِھٹکری	alauns	پِھٹکری	alauns	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹکنا	pieeja	پھٹک	pieeja	V;SG;NFIN;ACT	N;NOM;FEM;SG
پھٹکی	moments	پھٹک	moments	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹکی	brīdis	پھٹک	brīdis	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹکی	mirklis	پھٹک	mirklis	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھٹکی	traips	پُھٹکی	traips	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھٹکی	vietas	پُھٹکی	vieta	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پُھٹکی	recekli	پُھٹکی	receklis	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹنا	pārraušanas	پھٹ	pārraušana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پھٹنا	eksplodēt	پھٹ	eksplodēt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھٹنا	pārraušanas	پھٹ	pārraušana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پھٹنا	pārrāvums	پھٹ	pārrāvums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹنا	plīsums	پھٹ	plīsums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹنا	eksplodēt	پھٹ	eksplodēt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پُھٹیّ	atstājot	پُھٹیّ	atstāt	PROPN;NOM;MASC;SG;3	V;V.CVB
پُھٹیّ	braucam	پُھٹیّ	braukt	PROPN;NOM;MASC;SG;3	V;FH;IND;PL;1;POS;PRS;FIN;ACT
پھٹیچر	vidējais	پھٹیچر	vidējs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھٹیچر	bezjēdzīgi	پھٹیچر	bezjēdzīgi	PROPN;NOM;MASC;SG;3	ADV
پھٹیچر	nelietderīgi	پھٹیچر	nelietderīgi	PROPN;NOM;MASC;SG;3	ADV
پھٹیچر	sīko	پھٹیچر	sīkot	PROPN;NOM;MASC;SG;3	ADJ;ACC;MASC;SG
پھٹِیک	nepatikšanas	پھٹِیک	nepatikšana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پھٹِیک	nespēks	پھٹِیک	nespēks	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹِیک	nogurums	پھٹِیک	nogurums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھٹِیک	vājums	پھٹِیک	vājums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھٹَّیل	dīvaini	پُھٹَّیل	dīvaini	PROPN;NOM;MASC;SG;3	ADV
پُھٹَّیل	nepāra	پُھٹَّیل	nepārs	PROPN;NOM;MASC;SG;3	
پُھٹَّیل	vienotā	پُھٹَّیل	vienots	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھٹَّیل	vienreizēja	پُھٹَّیل	vienreizēja	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھٹَّیل	vienots	پُھٹَّیل	vienots	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھٹَّیل	vienotais	پُھٹَّیل	vienot	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھٹَّیل	lone	پُھٹَّیل	lone	PROPN;NOM;MASC;SG;3	
پھدک	viršanas	پھدک	viršana		N;NOM;FEM;PL
پھدک	entuziasms	پھدک	entuziasms		N;NOM;MASC;SG
پھدک	entuziasma	پھدک	entuziasms		N;NOM;FEM;PL
پھدک	entuziasmu	پھدک	entuzitsms		N;ACC;FEM;SG
پُھدکنا	apiņu	پُھدک	apiņa	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پُھدکنا	hop	پُھدک	hop	PROPN;NOM;MASC;SG;3	
پُھدکنا	lec	پُھدک	lect	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;POS;FIN;ACT
پُھدکی	lēciens	پُھدکی	lēciens	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھدکی	apiņu	پُھدکی	apiņa	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پُھدکی	hop	پُھدکی	hop	PROPN;NOM;MASC;SG;3	
پُھدکی	lec	پُھدکی	lect	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;POS;FIN;ACT
پھڈّا	nesaskaņas	پھڈّا	nesaskaņa	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پھڈّا	nemieri	پھڈّا	nemiers	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
پھڈّا	domstarpības	پھڈّا	domstarpība	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پھڈّا	strīdu	پھڈّا	strīds	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھڈّا	strīds	پھڈّا	strīds	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھڈّا	cīņu	پھڈّا	cīņa	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پھڈّا	cīņa	پھڈّا	cīņa	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھڈّا	cīnīties	پھڈّا	cīnīties	PROPN;NOM;MASC;SG;3	V;POS;REFL;NFIN
پِھر	atkal	پِھر	atkal	V;SG;ACT	ADV
پِھر	vēlreiz	پِھر	vēlreiz	V;SG;ACT	ADV
پِھر	tad	پِھر	tad	V;SG;ACT	ADV
پھرّاٹا	cukurniedru	پھرّاٹا	cukurniedrs	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھرارا	karogs	پھرارا	karogs	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھرارا	karoga	پھرارا	karogs	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پِھرانا	ripo	پِھرانا	ripot	PROPN;NOM;MASC;SG;3	N
پِھرانا	ritenis	پِھرانا	ritenis	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھرّانا	atskan	پھرّانا	atskanēt	PROPN;NOM;MASC;SG;3	V;FH;IND;3;POS;PRS;FIN;ACT
پِھرائوُ	periodisku	پِھرائوُ	periodiska	PROPN;NOM;MASC;SG;3	ADJ;ACC;MASC;SG
پِھرائوُ	pagrieziena	پِھرائوُ	pagrieziens	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پھرپھند	viltu	پھرپھند	viltus	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھرپھند	triks	پھرپھند	triks	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھرپھند	nodevība	پھرپھند	nodevība	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھرپھندی	sarežģīti	پھرپھندی	sarežģīti	PROPN;NOM;MASC;SG;3	ADV
پھرپھندی	sarežģīts	پھرپھندی	sarežģīts	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِھرت	spin	پِھرت	spinēt	PROPN;NOM;MASC;SG;3	PROPN
پِھرت	pagrieziena	پِھرت	pagrieziens	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پِھرتا	atdeve	پِھرتا	atdeve	V;IPFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
پِھرتا	atgriešanas	پِھرتا	atgriešana	V;IPFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
پِھرتا	atgriešanās	پِھرتا	atgriešanās	V;IPFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
پِھرتا	ejot	پِھرتا	iet	V;IPFV;MASC;SG;V.PTCP;ACT	
پِھرتا	pagrieziena	پِھرتا	pagrieziens	V;IPFV;MASC;SG;V.PTCP;ACT	N;GEN;MASC;SG
پُھرتی	veiklību	پُھرتی	veiklība	ADJ	N;ACC;FEM;SG
پُھرتیلا	enerģisks	پُھرتیلا	enerģisks	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھرتیلا	brīdinājums	پُھرتیلا	brīdinājums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھرتیلا	smart	پُھرتیلا	smart	PROPN;NOM;MASC;SG;3	
پُھرتیلا	gudrs	پُھرتیلا	gudrs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھرتیلا	gudri	پُھرتیلا	gudri	PROPN;NOM;MASC;SG;3	ADV
پُھرتیلا	gudra	پُھرتیلا	gudra	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھرتیلا	aktīvais	پُھرتیلا	aktīvs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھرتیلا	aktīvs	پُھرتیلا	aktīvs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھرتیلا	aktīvi	پُھرتیلا	aktīvi	PROPN;NOM;MASC;SG;3	ADV
پُھرتیلا	aktīva	پُھرتیلا	aktīva	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھرتیلا	aktīvā	پُھرتیلا	aktīva	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھرتیلا	ātri	پُھرتیلا	ātri	PROPN;NOM;MASC;SG;3	ADV
پُھرتیلا	ātra	پُھرتیلا	ātra	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھرتیلا	ātrā	پُھرتیلا	ātrs	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھرتیلا	ātrs	پُھرتیلا	ātrs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھرچھا	norēķini	پھرچھا	norēķināt	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھرچھا	norēķinu	پھرچھا	norēķināt	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھرچھا	atlaist	پھرچھا	atlaist	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھرچھا	atbrīvot	پھرچھا	atbrīvot	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھرچھا	izlaišana	پھرچھا	izlaišana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھرچھا	atbrīvošana	پھرچھا	atbrīvošana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھرچھا	gāzizlādes	پھرچھا	gāzizlāde	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پھرچھا	izvietojums	پھرچھا	izvietojums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھرچھا	vienošanās	پھرچھا	vienošanās	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھرچھا	izkārtojums	پھرچھا	izkārtojums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھرچھانا	poļu	پھرچھانا	polis	PROPN;NOM;MASC;SG;3	N;GEN;MASC;PL
پھرچھانا	polijas	پھرچھانا	polija	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG
پھرچھانا	nokārtot	پھرچھانا	nokārtot	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھرچھانا	nokārtotu	پھرچھانا	nokārtot	PROPN;NOM;MASC;SG;3	V;COND;POS;FIN;ACT
پھرچھانا	noslaucīt	پھرچھانا	noslaucīt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھرچھانا	pielāgot	پھرچھانا	pielāgot	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھرچھانا	noregulēt	پھرچھانا	noregulēt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھرچھانا	koriģēt	پھرچھانا	koriģēt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھرچھانا	koriģē	پھرچھانا	koriģēt	PROPN;NOM;MASC;SG;3	V;FH;IMP;SG;2;POS;PRS;FIN;ACT
پھرچھانا	skaidra	پھرچھانا	skaidrs	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھرچھانا	skaidri	پھرچھانا	skaidri	PROPN;NOM;MASC;SG;3	ADV
پھرچھانا	skaidrs	پھرچھانا	skaidrs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھرچھانا	dzidrs	پھرچھانا	dzidrs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھرسا	cirvi	پھرسا	cirvis	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھرک	vairogs	پھرک	vairogs		N;NOM;MASC;SG
پِھرکئی	vītā	پِھرکئی	vīts	PROPN;NOM;MASC;SG;3	N;ESS;MASC;SG
پِھرنا	atdeve	پِھر	atdeve	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG
پِھرنا	atgriešanas	پِھر	atgriešana	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG
پِھرنا	atgriešanās	پِھر	atgriešanās	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG
پِھرنا	sacelšanās	پِھر	sacelšanās	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG
پِھرنا	sacelšanos	پِھر	sacelšanās	V;MASC;SG;NFIN;ACT	N;ACC;FEM;SG
پِھرنا	maiņa	پِھر	maiņa	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG
پِھرنا	izmaiņas	پِھر	izmaiņa	V;MASC;SG;NFIN;ACT	N;NOM;FEM;PL
پِھرنا	pārmaiņas	پِھر	pārmaiņa	V;MASC;SG;NFIN;ACT	N;NOM;FEM;PL
پِھرنا	pastaiga	پِھر	pastaiga	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG
پِھرنا	braucieni	پِھر	brauciens	V;MASC;SG;NFIN;ACT	N;NOM;MASC;PL
پِھرنا	ceļošana	پِھر	ceļošana	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG
پِھرنا	ceļojumi	پِھر	ceļojums	V;MASC;SG;NFIN;ACT	N;NOM;MASC;PL
پھرَہرا	karogs	پھرَہرا	karogs	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھرَہرا	karoga	پھرَہرا	karogs	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پھرَہرا	titulu	پھرَہرا	tituls	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پھری	vairogs	پھری	vairogs	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھریرا	karogs	پھریرا	karogs	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھریرا	karoga	پھریرا	karogs	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پھریرا	titulu	پھریرا	tituls	PROPN;NOM;MASC;SG;3	N;ACC;MASC;SG
پُھریری	satraukums	پُھریری	satraukums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھڑپھڑانا	cīņa	پھڑپھڑا	cīņa	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھڑپھڑاہٹ	cīņa	پھڑپھڑاہٹ	cīņa	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھڑپھڑاہٹ	uzbudinājums	پھڑپھڑاہٹ	uzbudinājums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھڑپھڑاہٹ	satraukums	پھڑپھڑاہٹ	satraukums	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھڑپھڑیا	aktīvais	پھڑپھڑیا	aktīvs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھڑپھڑیا	aktīvs	پھڑپھڑیا	aktīvs	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پھڑپھڑیا	aktīvi	پھڑپھڑیا	aktīvi	PROPN;NOM;MASC;SG;3	ADV
پھڑپھڑیا	aktīva	پھڑپھڑیا	aktīva	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھڑپھڑیا	aktīvā	پھڑپھڑیا	aktīva	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پھڑک	raustīšanās	پھڑک	raustīšanās		N;NOM;FEM;SG
پھڑک	nemiers	پھڑک	nemiers		N;NOM;MASC;SG
پھڑک	uzbudinājums	پھڑک	uzbudinājums		N;NOM;MASC;SG
پھڑک	satraukums	پھڑک	satraukums		N;NOM;MASC;SG
پھڑکانا	slepkavības	پھڑکانا	slepkavība	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پھڑکانا	slepkavība	پھڑکانا	slepkavība	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھڑکانا	slepkavību	پھڑکانا	slepkavība	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پھڑکانا	spiest	پھڑکانا	spiest	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھڑکانا	nogalināt	پھڑکانا	nogalināt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھڑکانا	nokaut	پھڑکانا	nokaut	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھڑکانا	novākt	پھڑکانا	novākt	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھڑکانا	nogalina	پھڑکانا	nogalināt	PROPN;NOM;MASC;SG;3	V;FH;IND;3;POS;PRS;FIN;ACT
پھڑکانا	pārvietot	پھڑکانا	pārvietot	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پھڑکانا	gājiens	پھڑکانا	gājiens	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھڑکانا	pārvietoties	پھڑکانا	pārvietoties	PROPN;NOM;MASC;SG;3	V;POS;REFL;NFIN
پھڑکتا	raustīšanās	پھڑک	raustīšanās	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پھڑکن	pulss	پھڑکن	pulss		N;NOM;MASC;SG
پھڑکن	impulss	پھڑکن	impulss		N;NOM;MASC;SG
پھڑکن	impulsa	پھڑکن	impulss		N;GEN;MASC;SG
پھڑکن	raustīšanās	پھڑکن	raustīšanās		N;NOM;FEM;SG
پھڑکن	ilgojas	پھڑکن	ilgoties		V;FH;IND;3;POS;REFL;PRS;FIN;ACT
پھڑکن	ilgas	پھڑکن	ilgas		N;NOM;FEM;PL
پھڑکن	vēlme	پھڑکن	vēlme		N;NOM;FEM;SG
پھڑکن	vēlos	پھڑکن	vēlēties		V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
پھڑکن	uzbudinājums	پھڑکن	uzbudinājums		N;NOM;MASC;SG
پھڑکن	satraukums	پھڑکن	satraukums		N;NOM;MASC;SG
پھڑکنا	priežu	پھڑک	priezs	V;SG;NFIN;ACT	N;ACC;MASC;SG
پھڑکنا	priede	پھڑک	priede	V;SG;NFIN;ACT	PROPN;NOM;FEM;SG
پھڑکنا	priedes	پھڑک	priede	V;SG;NFIN;ACT	N;NOM;FEM;PL
پھڑوا	toms	پھڑوا	toms	PROPN;NOM;MASC;SG;3	PROPN;NOM;MASC;SG
پھڑوا	tom	پھڑوا	tas	PROPN;NOM;MASC;SG;3	
پھڑیا	mazumtirgotājs	پھڑیا	mazumtirgotājs	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھڑَیت	spēlmanis	پھڑَیت	spēlmanis	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پھُس	čuksti	پھُس	čuksti		INTJ
پھساوا	grūtības	پھساوا	grūtības	PROPN;NOM;MASC;SG;3	N;NOM;FEM
پھسائو	uztveršanas	پھسائو	uztveršana		N;NOM;FEM;SG
پھسائو	uztveršana	پھسائو	uztveršana		N;NOM;FEM;SG
پِھسڈّی	zaudētājs	پِھسڈّی	zaudētājs	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھسکا	vājš	پُھسکا	vājš	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پُھسکا	vājā	پُھسکا	vājā	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھسکا	vāji	پُھسکا	vāji	PROPN;NOM;MASC;SG;3	ADV
پُھسکا	vāja	پُھسکا	vāja	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پُھسکا	vājas	پُھسکا	vāja	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پُھسکنا	čuksti	پُھسک	čuksti		INTJ
پُھسلا	triks	پُھسلا	triks	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پُھسلاوا	viltību	پُھسلاوا	viltība	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِھسلاہٹ	slīd	پِھسلاہٹ	slīdēt	PROPN;NOM;MASC;SG;3	INTJ
پِھسلائو	slīd	پِھسلائو	slīdēt	PROPN;NOM;MASC;SG;3	INTJ
پِھسلنا	err	پِھسلنا	err	PROPN;NOM;MASC;SG;3	
پِھسلنا	kļūdīties	پِھسلنا	kļūdīties	PROPN;NOM;MASC;SG;3	V;POS;REFL;NFIN
پِھسلنا	slidens	پِھسلنا	slidens	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
