kategória	категории	kategória	категория	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
siete	сетей	sieť	сеть	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
siete	сетях	sieť	сеть	N;NOM;FEM;PL	N;INAN;ESS;FEM;PL
siete	сеть	sieť	сеть	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
siete	network	sieť	network	N;NOM;FEM;PL	PROPN
pop	поп	pop	поп		N;INAN;NOM;MASC;SG
pop	pop	pop	pop		PROPN
jadro	core	jadro	core	N;NOM;NEUT;SG	PROPN
jadro	ядра	jadro	ядро	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
jadro	ядра	jadro	ядро	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
zariadenie	устройства	zariadenie	устройство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
zariadenie	установки	zariadenie	установка	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
okruhu	цепь	okruh	цепь	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
výhry	выигрывает	výhra	выигрывать	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
výhry	побеждает	výhra	побеждать	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
výhry	выигрыш	výhra	выигрыш	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
federácia	федерации	federácia	федерация	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ciest	дорог	ciesto	дорога	N;GEN;FEM;PL	N;INAN;GEN;FEM;SG
ciest	дороги	ciesto	дорога	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
prípadoch	случаи	prípad	случай	N;INAN;INS;MASC;PL	N;INAN;NOM;MASC;PL
prípadoch	дела	prípad	дело	N;INAN;INS;MASC;PL	N;INAN;NOM;NEUT;PL
decembri	декабрь	december	декабрь	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
voľby	вариантов	voľba	вариант	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
voľby	избрание	voľba	избрание	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
jozefa	джозеф	jozef	джозеф	PROPN;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
jozefa	иосиф	jozef	иосиф	PROPN;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
jozefa	жозеф	jozef	жозеф	PROPN;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
možnosti	вариантов	možnosť	вариант	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
online	онлайн	onlina	онлайн	N;NOM;FEM;PL	ADV
online	online	onlina	online	N;NOM;FEM;PL	PROPN
man	чел	man	человек	PROPN;ANIM;NOM;MASC;SG	
man	мужик	man	мужик	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
man	человек	man	человек	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
man	мужчина	man	мужчина	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
man	man	man	man	PROPN;ANIM;NOM;MASC;SG	PROPN
medzinárodných	международные	medzinárodný	международный	ADJ;GEN;MASC;PL	ADJ;NOM;PL
medzinárodných	международный	medzinárodný	международный	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG
filmov	фильмы	film	фильм	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
obyvateľstvo	населения	obyvateľstvo	население	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
sieť	net	sieť	net	N;NOM;FEM;SG	PROPN
sieť	чистый	sieť	чистый	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
sieť	сетку	sieť	сетка	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
sieť	сетки	sieť	сетка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
sieť	сети	sieť	сеть	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
sieť	network	sieť	network	N;NOM;FEM;SG	PROPN
zakladateľ	основателя	zakladateľ	основатель	N;ANIM;NOM;MASC;SG	N;ANIM;GEN;MASC;SG
rastliny	завод	rastlina	завод	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
rastliny	растение	rastlina	растение	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
rastliny	растений	rastlina	растение	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
line	линии	lina	линия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
line	line	lina	line	N;NOM;FEM;SG	PROPN
viaceré	несколько	viacero	несколько	ADJ;NOM;NEUT;SG	ADV
viaceré	множественные	viacero	множественный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
takéto	такие	takýto	такой	DET;NOM;NEUT;SG	DET;NOM;PL
moskva	moscow	moskvo	moscow	N;INAN;NOM;MASC;SG	PROPN
moskva	московская	moskvo	московский	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
zhruba	приблизительно	zhruba	приблизительно	PART	ADV
zhruba	примерно	zhruba	примерно	PART	ADV
afriky	африка	afrika	африка	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
pokračoval	продолжил	pokračovať	продолжить	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
pokračoval	продолжение	pokračovať	продолжение	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;INAN;NOM;NEUT;SG
japonsku	japan	japonsko	japan	ADV	PROPN
japonsku	японии	japonsko	япония	ADV	N;INAN;NOM;FEM;SG
japonsku	япония	japonsko	япония	ADV	N;INAN;NOM;FEM;SG
spomína	упоминания	spomínať	упоминание	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;NEUT;PL
vety	фраз	veta	фраза	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
vety	приговор	veta	приговор	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
vety	предложение	veta	предложение	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
novembri	ноября	november	ноябрь	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
kusov	куски	kus	кусок	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
kusov	кусочки	kus	кусочек	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
hlasov	голоса	hlas	голос	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
hlasov	голоса	hlas	голос	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
hlasov	voices	hlas	voices	N;INAN;GEN;MASC;PL	PROPN
olympijské	олимпийские	olympijský	олимпийский	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
manželky	жен	manželka	жена	N;NOM;FEM;PL	N;ANIM;GEN;FEM;PL
manželky	жён	manželka	жина	N;NOM;FEM;PL	N;ANIM;GEN;FEM;PL
firma	company	firm	company	N;NOM;FEM;SG	PROPN
firma	компании	firm	компания	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
bas	свт	bas	свт	PROPN;ANIM;NOM;MASC;SG	PRO;ACC;MASC;SG;3
bas	бас	bas	бас	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
štart	начинайте	štart	начинать	N;INAN;NOM;MASC;SG	V;IPFV;IMP;PL;2;FIN;ACT
štart	начать	štart	начать	N;INAN;NOM;MASC;SG	V;PFV;NFIN;ACT
štart	взлета	štart	взлет	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
japonsko	japan	japonsko	japan		PROPN
japonsko	японии	japonsko	япония		N;INAN;NOM;FEM;SG
japonsko	япония	japonsko	япония		N;INAN;NOM;FEM;SG
time	время	tima	время		N;INAN;NOM;NEUT;SG
time	времени	tima	время		N;INAN;GEN;NEUT;SG
time	тайм	tima	тайма		N;INAN;NOM;MASC;SG
time	time	tima	time		PROPN
maria	мария	mariť	мария	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
stanici	станция	stanica	станция	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
stanici	station	stanica	station	N;DAT;FEM;SG	PROPN
stanici	вокзал	stanica	вокзал	N;DAT;FEM;SG	N;INAN;NOM;MASC;SG
stanici	станции	stanica	станция	N;DAT;FEM;SG	N;INAN;NOM;FEM;PL
časopisu	журнал	časopis	журнал	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
časopisu	magazine	časopis	magazine	N;INAN;GEN;MASC;SG	PROPN
socha	скульптуры	socha	скульптура	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
hudbu	музыка	hudba	музыка	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
hudbu	music	hudba	music	N;ACC;FEM;SG	PROPN
festival	festival	festival	festival	N;INAN;NOM;MASC;SG	PROPN
technické	технические	technický	технический	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
nato	нато	nato	нато		N;INAN;NOM;NEUT;SG
úsek	сегмента	úsek	сегмент	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
severne	северный	severne	северный	N;NOM;FEM;PL	ADJ;NOM;MASC;SG
severne	северная	severne	северный	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
severne	север	severne	север	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
severne	норт	severne	норт	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
severne	северной	severne	северный	N;NOM;FEM;PL	ADJ;INS;FEM;SG
noviny	газету	noviny	газета	N;NOM;FEM;PL	N;INAN;ACC;FEM;SG
noviny	газета	noviny	газета	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
noviny	газет	noviny	газета	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
stáva	став	stávať	стать	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;PST;V.CVB;MID
skoro	практически	skoro	практически	PART	ADV
skoro	почти	skoro	почти	PART	ADV
skoro	раннее	skoro	ранний	PART	ADJ;NOM;NEUT;SG
skoro	ранняя	skoro	ранний	PART	ADJ;NOM;FEM;SG
skoro	рано	skoro	рано	PART	ADV
skoro	ранний	skoro	ранний	PART	ADJ;NOM;MASC;SG
objekt	объекта	objekt	объект	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
slnko	sun	slnko	sun	N;NOM;NEUT;SG	PROPN
slnko	сун	slnko	сун	N;NOM;NEUT;SG	PART
lodí	суда	loď	суд	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
lodí	корабли	loď	корабль	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
mapy	карт	mapy	карта	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
mapy	карта	mapy	карта	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
mapy	карту	mapy	карта	N;NOM;FEM;PL	N;INAN;ACC;FEM;SG
účastníci	участников	účastník	участник	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
autorov	авторы	autor	автор	N;ANIM;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
slúžil	служили	slúžiť	служить	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
politika	политики	politika	политика	N;NOM;FEM;SG	N;ANIM;NOM;MASC;PL
špeciálne	особая	špeciálne	особый	ADV	ADJ;NOM;FEM;SG
špeciálne	специальный	špeciálne	специальный	ADV	ADJ;NOM;MASC;SG
špeciálne	специального	špeciálne	специальный	ADV	ADJ;GEN;MASC;SG
špeciálne	специальная	špeciálne	специальный	ADV	ADJ;NOM;FEM;SG
špeciálne	специальные	špeciálne	специальный	ADV	ADJ;NOM;PL
špeciálne	специальное	špeciálne	специальный	ADV	ADJ;NOM;NEUT;SG
zlatá	милые	zlatý	милый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
zlatá	gold	zlatý	gold	ADJ;NOM;FEM;SG	PROPN
zlatá	золото	zlatý	золото	ADJ;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
zlatá	золотые	zlatý	золотой	ADJ;NOM;FEM;SG	ADJ;NOM;PL
zlatá	золотые	zlatý	золотой	ADJ;NOM;FEM;SG	ADJ;NOM;PL
zlatá	golden	zlatý	golden	ADJ;NOM;FEM;SG	PROPN
národov	nations	národ	nations	N;INAN;GEN;MASC;PL	PROPN
národov	народы	národ	народ	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
dôvodov	причины	dôvod	причина	N;INAN;GEN;MASC;PL	N;INAN;NOM;FEM;PL
kmeň	стволовых	kmeň	стволовый	N;INAN;NOM;MASC;SG	ADJ;GEN;PL
kmeň	племени	kmeň	племя	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
automaticky	auto	automaticky	auto	ADV	PROPN
automaticky	авто	automaticky	авто	ADV	N;INAN;NOM;NEUT;SG
automaticky	автоматические	automaticky	автоматический	ADV	ADJ;NOM;PL
automaticky	автоматическое	automaticky	автоматический	ADV	ADJ;NOM;NEUT;SG
automaticky	автоматический	automaticky	автоматический	ADV	ADJ;NOM;MASC;SG
automaticky	автоматическая	automaticky	автоматический	ADV	ADJ;NOM;FEM;SG
automaticky	автоматического	automaticky	автоматический	ADV	ADJ;GEN;MASC;SG
iso	iso	iso	iso		PROPN
iso	исо	iso	исо		N;INAN;NOM;MASC;SG
stretnutia	сессий	stretnutie	сессия	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
stretnutia	сессиях	stretnutie	сессия	N;NOM;NEUT;PL	N;INAN;ESS;FEM;PL
stretnutia	собрание	stretnutie	собрание	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
stretnutia	заседание	stretnutie	заседание	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
stretnutia	совещание	stretnutie	совещание	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
stretnutia	встреча	stretnutie	встреча	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
aktivity	деятельность	aktivita	деятельность	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
aktivity	активность	aktivita	активность	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
aktivity	деятельность	aktivita	деятельность	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
franche	франш	franch	франш	N;NOM;FEM;SG	
grécko	греции	grécko	греция	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
grécko	грецию	grécko	греция	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
ostrovov	острова	ostrov	остров	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
provincii	область	provincia	область	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
provincii	провинция	provincia	провинция	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
meria	измеренная	meriť	измеренный	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
roman	римская	roman	римский	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
roman	роман	roman	роман	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
červená	красные	červený	красный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
červená	красного	červený	красный	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
červená	red	červený	red	ADJ;NOM;FEM;SG	
správne	правильно	správne	правильный	ADV	ADJ;NEUT;SG
správne	верно	správne	верный	ADV	ADJ;NEUT;SG
správne	правильно	správne	правильный	ADV	ADJ;NEUT;SG
správne	исправить	správne	исправить	ADV	V;PFV;NFIN;ACT
správne	правильное	správne	правильный	ADV	ADJ;NOM;NEUT;SG
správne	правильный	správne	правильный	ADV	ADJ;NOM;MASC;SG
svetla	light	svetlo	light	N;NOM;NEUT;PL	PROPN
svetla	свет	svetlo	свет	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
svetla	света	svetlo	свет	N;NOM;NEUT;PL	N;INAN;GEN;MASC;SG
svetla	светло	svetlo	светлый	N;NOM;NEUT;PL	ADJ;NEUT;SG
čierna	black	čierny	black	ADJ;NOM;FEM;SG	PROPN
čierna	чёрные	čierny	черный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
vidieť	посмотреть	vidieť	смотреть	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
vidieť	см	vidieť	сантиметр	V;IPFV;POS;NFIN	ADV
hore	проснулась	hore	проснуться	ADV	V;PFV;FEM;IND;SG;PST;FIN;MID
hore	проснулся	hore	проснуться	ADV	V;PFV;MASC;IND;SG;PST;FIN;MID
bunky	ячейка	bunka	ячейка	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
bunky	камере	bunka	камера	N;NOM;FEM;PL	N;INAN;DAT;FEM;SG
bunky	клетка	bunka	клетка	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
administratívne	административные	administratívne	административный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
administratívne	административно	administratívne	административный	ADJ;NOM;NEUT;SG	ADV
športové	спортивных	športový	спортивный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
športové	sport	športový	sport	ADJ;NOM;NEUT;SG	PROPN
športové	спорт	športový	спорт	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
športové	спортивные	športový	спортивный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
športové	спорт	športový	спорт	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
športové	sports	športový	sports	ADJ;NOM;NEUT;SG	PROPN
kanada	canada	kanada	canada	PROPN;ANIM;NOM;MASC;SG	PROPN
kanada	канаду	kanada	канада	PROPN;ANIM;NOM;MASC;SG	N;INAN;ACC;FEM;SG
kanada	канада	kanada	канада	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
prahy	порогов	prah	порог	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
prahy	праге	prah	прага	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
prahy	прага	prah	праг	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
posledná	последние	posledný	последний	N;NOM;FEM;SG	ADJ;NOM;PL
posledná	последнее	posledný	последний	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
posledná	last	posledný	last	N;NOM;FEM;SG	PROPN
posledná	последний	posledný	последний	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
posledná	последняя	posledný	последний	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
hrať	play	hrať	play	V;IPFV;POS;NFIN	PROPN
london	лондоне	london	лондон	PROPN;ANIM;NOM;MASC;SG	N;INAN;ESS;MASC;SG
london	london	london	london	PROPN;ANIM;NOM;MASC;SG	PROPN
london	лондон	london	лондон	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
bitky	битв	bitka	битва	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
one	одна	ona	один		DET;NOM;FEM;SG
one	one	ona	one		PROPN
one	одно	ona	один		DET;NOM;NEUT;SG
one	один	ona	один		NUM;NOM;MASC
používané	используется	používaný	использовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
používané	использовано	používaný	использовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
používané	используемый	používaný	использовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
používané	используемые	používaný	использовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
používané	использован	používaný	использовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
motora	мотор	motor	мотор	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
motora	двигатель	motor	двигатель	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
motora	движок	motor	движок	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
ríma	рим	rím	рим	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
boj	боевая	boj	боевой	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
porazil	поражение	poraziť	поражение	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;INAN;NOM;NEUT;SG
vecí	вещи	vec	вещь	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
júni	джун	jún	джун	N;INAN;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
júni	июня	jún	июнь	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
pásmo	band	pásmo	band	N;NOM;NEUT;SG	PROPN
dĺžku	протяженность	dĺžka	протяженность	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
dĺžku	длина	dĺžka	длина	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
dĺžku	продолжительность	dĺžka	продолжительность	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
nižšie	ниже	nízko	низкий	ADV;CMPR	ADJ;CMPR
nižšie	ниже	nízko	низкий	ADV;CMPR	ADJ;CMPR
nižšie	нижняя	nízko	нижний	ADV;CMPR	ADJ;NOM;FEM;SG
nižšie	нижний	nízko	нижний	ADV;CMPR	ADJ;NOM;MASC;SG
nižšie	нижние	nízko	нижний	ADV;CMPR	ADJ;NOM;PL
divákov	зрителей	divák	зритель	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
divákov	зрители	divák	зритель	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
divákov	зрителей	divák	зритель	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
divákov	зрители	divák	зритель	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
viedeň	вены	viedeň	вена	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
viedeň	венская	viedeň	венский	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
viedeň	вене	viedeň	вена	N;INAN;NOM;MASC;SG	N;INAN;DAT;FEM;SG
hádzanej	гандбол	hádzaný	гандбол	ADJ;GEN;FEM;SG;POS;V.PTCP;PASS	N;INAN;NOM;MASC;SG
vzťahu	взаимосвязь	vzťah	взаимосвязь	N;INAN;DAT;MASC;SG	N;INAN;NOM;FEM;SG
vzťahu	взаимоотношения	vzťah	взаимоотношение	N;INAN;DAT;MASC;SG	N;INAN;NOM;NEUT;PL
vzťahu	отношения	vzťah	отношение	N;INAN;DAT;MASC;SG	N;INAN;NOM;NEUT;PL
panna	девы	panna	дева	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
panna	виргинских	panna	виргинский	N;NOM;FEM;SG	ADJ;GEN;PL
tvorili	сформированных	tvoriť	сформировать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;GEN;PL;PST;V.PTCP;PASS
tvorili	сформирован	tvoriť	сформировать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
tvorili	сформировали	tvoriť	сформировать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
tvorili	сформированные	tvoriť	сформировать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
tvorili	сформирована	tvoriť	сформировать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
tatier	татры	tatier	татр	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
pilot	экспериментальных	pilot	экспериментальный	N;ANIM;NOM;MASC;SG	ADJ;GEN;PL
ffffff	ffffff	ffffff	ffffff	PROPN;ANIM;NOM;MASC;SG	
gironde	жиронда	gironde	жиронд	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
žena	женщину	žena	женщина	N;NOM;FEM;SG	N;ANIM;ACC;FEM;SG
žena	женское	žena	женский	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
žena	женщины	žena	женщина	N;NOM;FEM;SG	N;ANIM;NOM;FEM;PL
žena	женский	žena	женский	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
žena	женская	žena	женский	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
žena	жене	žena	жена	N;NOM;FEM;SG	N;ANIM;DAT;FEM;SG
žena	жены	žena	жена	N;NOM;FEM;SG	N;ANIM;NOM;FEM;PL
sila	силы	sila	сила	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
sila	force	sila	force	N;NOM;FEM;SG	PROPN
sila	силу	sila	сила	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
dieťa	baby	dieťa	baby	N;NOM;NEUT;SG	PROPN
dieťa	детский	dieťa	детский	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
dieťa	ребенка	dieťa	ребенок	N;NOM;NEUT;SG	N;ANIM;ACC;MASC;SG
dordogne	дордонь	dordogne	дордонь	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
mierne	незначительные	mierne	незначительный	ADV	ADJ;NOM;PL
mierne	незначительное	mierne	незначительный	ADV	ADJ;NOM;NEUT;SG
mierne	мягкой	mierne	мягкий	ADV	ADJ;INS;FEM;SG
iss	мкс	iss	мкс		N;INAN;NOM;FEM;SG
navigačné	nav	navigačný	nav	ADJ;NOM;NEUT;SG	PROPN
navigačné	навигационных	navigačný	навигационный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
vedenie	свинца	vedenie	свинец	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
vedenie	ведущая	vedenie	вести	N;NOM;NEUT;SG	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
vedenie	ведущие	vedenie	ведущий	N;NOM;NEUT;SG	ADJ;NOM;PL
arena	арене	arena	арена	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
stredná	ближнем	stredný	ближний	ADJ;NOM;FEM;SG	ADJ;ESS;MASC;SG
stredná	средних	stredný	средний	ADJ;NOM;FEM;SG	ADJ;GEN;PL
stredná	средние	stredný	средний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
stredná	центральной	stredný	центральный	ADJ;NOM;FEM;SG	ADJ;INS;FEM;SG
stredná	умеренных	stredný	умеренный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
stredná	умеренные	stredný	умеренный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
prebieha	текущих	prebiehať	текущий	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;GEN;PL
skončila	истек	skončiť	истечь	V;PFV;FEM;SG;POS;PST;V.PTCP	N;INAN;NOM;MASC;SG
referencie	ссылка	referencia	ссылка	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
plochy	поверхностей	plocha	поверхность	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
plochy	пк	plocha	пк	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
plochy	desktop	plocha	desktop	N;NOM;FEM;PL	PROPN
končí	концы	končiť	конец	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;MASC;PL
svetlo	light	svetlo	light	N;NOM;NEUT;SG	PROPN
svetlo	света	svetlo	свет	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
svetlo	светло	svetlo	светлый	N;NOM;NEUT;SG	ADJ;NEUT;SG
doba	времени	doba	время	N;NOM;FEM;SG	N;INAN;GEN;NEUT;SG
doba	time	doba	time	N;NOM;FEM;SG	PROPN
medzinárodný	международные	medzinárodný	международный	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
relatívne	родственник	relatívny	родственник	ADV	N;ANIM;NOM;MASC;SG
