que	to	que	ten	CONJ	DET;NOM;NEUT;SG
suecia	švédský	suecia	švédský	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
suecia	švédská	suecia	švédský	N;FEM;SG	ADJ;NOM;FEM;SG;POS
suecia	švédské	suecia	švédský	N;FEM;SG	ADJ;NOM;MASC;PL;POS
suecia	švédsko	suecia	švédský	N;FEM;SG	PROPN;NOM;NEUT;SG;POS
concurso	soutěže	concurso	soutěž	N;MASC;SG	N;NOM;FEM;PL;POS
concurso	soutěžní	concurso	soutěžní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
seguir	follow	seguir	follow	V;NFIN	N;NOM;MASC;SG;POS
marqués	markýzi	marqués	markýz	N;MASC;SG	N;ANIM;NOM;MASC;PL;POS
actuación	výkony	actuación	výkon	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
peces	ryba	pez	ryba	N;MASC;PL	N;NOM;FEM;SG;POS
peces	fish	pez	fish	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
peces	rybí	pez	rybí	N;MASC;PL	ADJ;NOM;FEM;SG;POS
ascenso	vylézt	ascenso	vylézt	N;MASC;SG	V;POS;NFIN
ascenso	šplhat	ascenso	šplhat	N;MASC;SG	V;IPFV;POS;NFIN
planeta	planet	planeta	planeta	N;MASC;SG	N;GEN;FEM;PL;POS
monumento	memorial	monumento	memorial	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
monumento	pamětní	monumento	pamětní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
monumento	památky	monumento	památka	N;MASC;SG	N;NOM;FEM;PL;POS
israel	izraelský	israel	izraelský	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
israel	izrael	israel	izrael	N;SG	PROPN;INAN;NOM;MASC;SG;POS
israel	izraelská	israel	izraelský	N;SG	ADJ;NOM;FEM;SG;POS
marcha	pochodovat	marcha	pochodovat	N;FEM;SG	V;IPFV;POS;NFIN
turismo	turistická	turismo	turistický	N;MASC;SG	ADJ;NOM;FEM;SG;POS
turismo	turistické	turismo	turistický	N;MASC;SG	ADJ;NOM;MASC;PL;POS
turismo	pamětihodnosti	turismo	pamětihodnost	N;MASC;SG	N;NOM;FEM;PL;POS
publicaciones	publikace	publicación	publikace	N;FEM;PL	N;NOM;FEM;SG;POS
publicaciones	nakladatelství	publicación	nakladatelství	N;FEM;PL	N;NOM;NEUT;SG;POS
publicaciones	vydavatelství	publicación	vydavatelství	N;FEM;PL	N;NOM;NEUT;SG;POS
publicaciones	zveřejňování	publicación	zveřejňování	N;FEM;PL	N;NOM;NEUT;SG;POS
publicaciones	publikování	publicación	publikování	N;FEM;PL	N;NOM;NEUT;SG;POS
publicaciones	zveřejnění	publicación	zveřejnění	N;FEM;PL	N;NOM;NEUT;SG;POS
saber	know	saber	know	V;NFIN	N;FEM;SG;POS
saber	saber	saber	saber	V;NFIN	N;NOM;MASC;SG;POS
olímpico	olympijské	olímpico	olympijský	ADJ;MASC;SG	ADJ;NOM;MASC;PL;POS
olímpico	olympic	olímpico	olympic	ADJ;MASC;SG	N;INAN;NOM;MASC;SG;POS
olímpico	olympionička	olímpico	olympionička	ADJ;MASC;SG	N;NOM;FEM;SG;POS
utilizar	využití	utilizar	využití	V;NFIN	N;NOM;NEUT;SG;POS
utilizar	použití	utilizar	použití	V;NFIN	N;NOM;NEUT;SG;POS
utilizar	užití	utilizar	užití	V;NFIN	N;NOM;NEUT;SG;POS
corea	korejský	corear	korejský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
corea	korejské	corear	korejský	N;SG	ADJ;NOM;NEUT;SG;POS
corea	korejská	corear	korejský	N;SG	ADJ;NOM;FEM;SG;POS
corea	korea	corear	korea	N;SG	PROPN;NOM;FEM;SG;POS
borrado	odstraněna	borrado	odstraněný	ADJ;MASC;SG;V.PTCP	ADJ;POS;V.PTCP;PASS
borrado	vymazal	borrado	vymazat	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
borrado	vymazány	borrado	vymazaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;PL;POS;V.PTCP;PASS
borrado	výmaz	borrado	výmaz	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG;POS
borrado	vymazání	borrado	vymazání	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG;POS
creada	vytvořené	creado	vytvořený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
creada	stvořil	creado	stvořit	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
creada	vytvořil	creado	vytvořit	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
creada	vytvořena	creado	vytvořený	ADJ;FEM;SG;V.PTCP	ADJ;POS;V.PTCP;PASS
técnicas	technik	técnica	technik	N;FEM;PL	N;ANIM;NOM;MASC;SG;POS
estaciones	seasons	estación	seasons	N;FEM;PL	PROPN;INAN;MASC;PL;POS
estaciones	nádraží	estación	nádraží	N;FEM;PL	N;NOM;NEUT;SG;POS
estaciones	stanice	estación	stanice	N;FEM;PL	N;NOM;FEM;SG;POS
elección	volby	elección	volba	N;FEM;SG	N;NOM;FEM;PL;POS
elección	zvolení	elección	zvolení	N;FEM;SG	N;NOM;NEUT;PL;POS
clases	lekce	clase	lekce	N;FEM;PL	N;NOM;FEM;SG;POS
clases	poučení	clase	poučení	N;FEM;PL	N;NOM;NEUT;SG;POS
clases	třída	clase	třída	N;FEM;PL	N;NOM;FEM;SG;POS
vuelo	létající	vuelo	létající	N;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
vuelo	letová	vuelo	letový	N;MASC;SG	ADJ;NOM;FEM;SG;POS
vuelo	let	vuelo	rok	N;MASC;SG	N;GEN;NEUT;PL;POS
xiii	xiii	xiii	xiie	N	PROPN;NOM;MASC;SG;POS
florida	floridu	florida	florida	N;FEM;SG	PROPN;ACC;FEM;SG;POS
florida	floridy	florida	florida	N;FEM;SG	PROPN;NOM;FEM;SG;POS
florida	florida	florida	florida	N;FEM;SG	PROPN;NOM;FEM;SG;POS
económico	ekonomika	económico	ekonomika	ADJ;MASC;SG	N;NOM;FEM;SG;POS
económico	ekonomie	económico	ekonomie	ADJ;MASC;SG	N;NOM;FEM;SG;POS
económico	ekonomické	económico	ekonomický	ADJ;MASC;SG	ADJ;NOM;MASC;PL;POS
descrito	popsána	descrito	popsaný	ADJ;MASC;SG;V.PTCP	ADJ;POS;V.PTCP;PASS
descrito	popsané	descrito	popsaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
league	league	league	league	N;FEM;SG	PROPN;FEM;POS
destaca	nejvýznamnější	destacar	významný	V;IND;SG;3;PRS;FIN	ADJ;NOM;RL;MASC;SG;POS
anderson	anderson	anderson	anderson	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
anderson	andersonová	anderson	andersonový	N;MASC;SG	ADJ;NOM;FEM;SG;POS
directo	rovně	directo	rovně	ADJ;MASC;SG	ADV;POS
directo	přímo	directo	přímo	ADJ;MASC;SG	ADV;POS
directo	direct	directo	direct	ADJ;MASC;SG	N;NOM;MASC;SG;POS
usado	použité	usado	použitý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
presidencia	prezidentských	presidencia	prezidentský	N;FEM;SG	ADJ;GEN;MASC;PL;POS
presidencia	prezidentské	presidencia	prezidentský	N;FEM;SG	ADJ;NOM;MASC;PL;POS
presidencia	prezidentský	presidencia	prezidentský	N;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
contrario	opak	contrario	opak	ADJ;MASC;SG	N;INAN;NOM;MASC;SG;POS
contrario	naproti	contrario	naproti	ADJ;MASC;SG	ADP;DAT
contrario	rozporu	contrario	rozpor	ADJ;MASC;SG	N;INAN;GEN;MASC;SG;POS
totalmente	uplne	totalmente	uplnout	ADV	ADJ;NOM;MASC;SG;POS
andalucía	andalusie	andalucía	andalusie	N;FEM;SG	PROPN;NOM;FEM;SG;POS
volver	zpět	volver	zpět	V;NFIN	ADV
volver	zpátky	volver	zpátky	V;NFIN	ADV
volver	záda	volver	záda	V;NFIN	N;NOM;NEUT;PL;POS
pista	dráhy	pista	dráha	N;FEM;SG	N;NOM;FEM;PL;POS
botánico	botanické	botánico	botanický	N;MASC;SG	ADJ;NOM;MASC;SG;POS
iglesias	církve	iglesia	církev	N;FEM;PL	N;NOM;FEM;SG;POS
concierto	koncertní	concierto	koncertní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
agricultura	zemědělské	agricultura	zemědělský	N;FEM;SG	ADJ;NOM;MASC;SG;POS
par	točivého	par	točivý	N;MASC;SG	ADJ;ANIM;GEN;MASC;SG;POS
viejo	viejo	viejo	viej	ADJ;MASC;SG	PROPN;NOM;NEUT;SG;POS
viejo	staré	viejo	starý	ADJ;MASC;SG	ADJ;NOM;MASC;PL;POS
palomar	palomar	palomar	palomar	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
especiales	speciality	especial	specialita	ADJ;PL	N;NOM;FEM;PL;POS
especiales	zvláštní	especial	zvláštní	ADJ;PL	ADJ;NOM;MASC;SG;POS
especiales	speciální	especial	speciální	ADJ;PL	ADJ;NOM;MASC;SG;POS
especiales	speciál	especial	speciál	ADJ;PL	N;INAN;NOM;MASC;SG;POS
especiales	special	especial	special	ADJ;PL	N;INAN;NOM;MASC;SG;POS
nueve	devítka	nueve	devítka	NUM;PL	N;NOM;FEM;SG;POS
nueve	nine	nueve	nine	NUM;PL	PROPN;MASC;SG;POS
nueve	devět	nueve	devět	NUM;PL	NUM;NOM;SG
bosque	lesy	bosque	les	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
bosque	lesní	bosque	lesní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
bosque	lesy	bosque	les	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
bosque	lesy	bosque	les	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
ganado	zasloužil	ganado	zasloužit	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
ganado	vyhrála	ganado	vyhrát	ADJ;MASC;SG;V.PTCP	V;POS;PST;V.PTCP;ACT
ganado	vyhráli	ganado	vyhrát	ADJ;MASC;SG;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
ganado	vyhrál	ganado	vyhrát	ADJ;MASC;SG;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
ganado	skot	ganado	skot	ADJ;MASC;SG;V.PTCP	N;ANIM;NOM;MASC;SG;POS
ganado	dobytek	ganado	dobytek	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG;POS
carga	naložit	carga	naložit	N;FEM;SG	V;PFV;POS;NFIN
carga	načíst	carga	načíst	N;FEM;SG	V;POS;NFIN
carga	nahrát	carga	nahrát	N;FEM;SG	V;POS;NFIN
carga	nahrajte	carga	nahratit	N;FEM;SG	V;PFV;IMP;PL;2;POS;FIN
carga	nabít	carga	nabít	N;FEM;SG	V;POS;NFIN
letra	texty	letra	text	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
necesidad	potřebovat	necesidad	potřebovat	N;FEM;SG	V;IPFV;POS;NFIN
necesidad	potřebuji	necesidad	potřebovat	N;FEM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
necesidad	potřebují	necesidad	potřebovat	N;FEM;SG	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
consiste	složena	consistir	složený	V;IND;SG;3;PRS;FIN	ADJ;POS;V.PTCP;PASS
registro	registrovat	registro	registrovat	N;MASC;SG	V;POS;NFIN
registro	zaregistrovat	registro	zaregistrovat	N;MASC;SG	V;PFV;POS;NFIN
registro	nahrát	registro	nahrát	N;MASC;SG	V;POS;NFIN
registro	zaznamenat	registro	zaznamenat	N;MASC;SG	V;PFV;POS;NFIN
regreso	zpět	regreso	zpět	N;MASC;SG	ADV
regreso	zpátky	regreso	zpátky	N;MASC;SG	ADV
regreso	záda	regreso	záda	N;MASC;SG	N;NOM;NEUT;PL;POS
complejo	komplex	complejo	komplex	ADJ;MASC;SG	N;INAN;NOM;MASC;SG;POS
acto	jednat	acto	jednat	N;MASC;SG	V;IPFV;POS;NFIN
life	life	life	life	N	PROPN;INAN;NOM;MASC;SG;POS
life	životní	life	životní	N	ADJ;NOM;MASC;SG;POS
indica	indica	indicar	indica	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG;POS
fundó	založena	fundar	založený	V;IND;SG;3;PST;FIN	ADJ;POS;V.PTCP;PASS
fundó	založen	fundar	založený	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;POS;V.PTCP;PASS
fundó	založeno	fundar	založený	V;IND;SG;3;PST;FIN	ADJ;NEUT;SG;POS;V.PTCP;PASS
fundó	založená	fundar	založený	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;SG;POS
voto	hlasujte	voto	hlasovat	N;MASC;SG	V;PFV;IMP;PL;2;POS;FIN
voto	hlasovat	voto	hlasovat	N;MASC;SG	V;IPFV;POS;NFIN
voto	volte	voto	volit	N;MASC;SG	V;PFV;IMP;PL;2;POS;FIN
nicolás	nicolas	nicolás	nicolas	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
nicolás	nicolás	nicolás	nicolás	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
nicolás	nicholas	nicolás	nicholas	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
solar	sluneční	solar	sluneční	N;MASC;SG	ADJ;NOM;FEM;SG;POS
solar	solární	solar	solární	N;MASC;SG	ADJ;NOM;MASC;SG;POS
perdió	ztracený	perder	ztracený	V;IND;SG;3;PST;FIN	ADJ;INAN;NOM;MASC;SG;POS
perdió	ztraceno	perder	ztracený	V;IND;SG;3;PST;FIN	ADJ;NEUT;SG;POS;V.PTCP;PASS
perdió	ztraceni	perder	ztracený	V;IND;SG;3;PST;FIN	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
perdió	ztracen	perder	ztracený	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;POS;V.PTCP;PASS
perdió	ztracená	perder	ztracený	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;SG;POS
playa	pláže	playa	pláž	N;FEM;SG	N;NOM;FEM;PL;POS
playa	playa	playa	playa	N;FEM;SG	PROPN;NOM;FEM;SG;POS
playa	pláže	playa	pláž	N;FEM;SG	N;NOM;FEM;PL;POS
arriba	horní	arriba	horní	ADV	ADJ;NOM;MASC;SG;POS
arriba	top	arriba	top	ADV	N;MASC;POS
arriba	vrchol	arriba	vrchol	ADV	N;INAN;NOM;MASC;SG;POS
arriba	výše	arriba	výše	ADV	N;NOM;FEM;SG;POS
arriba	nad	arriba	nad	ADV	
latina	latina	latino	latina	ADJ;FEM;SG	N;NOM;FEM;SG;POS
latina	latinsky	latino	latinsky	ADJ;FEM;SG	ADV;POS
latina	latina	latino	latina	ADJ;FEM;SG	N;NOM;FEM;SG;POS
femenino	samice	femenino	samice	ADJ;MASC;SG	N;NOM;FEM;SG;POS
femenino	žena	femenino	žena	ADJ;MASC;SG	N;NOM;FEM;SG;POS
femenino	ženy	femenino	žena	ADJ;MASC;SG	N;NOM;FEM;PL;POS
regresó	vráceny	regresar	vrácený	V;IND;SG;3;PST;FIN	ADJ;INAN;PL;POS;V.PTCP;PASS
instalaciones	instalace	instalación	instalace	N;FEM;PL	N;NOM;FEM;SG;POS
instalaciones	zařízení	instalación	zařízení	N;FEM;PL	N;NOM;NEUT;SG;POS
instalaciones	instalace	instalación	instalace	N;FEM;PL	N;NOM;FEM;SG;POS
vive	vive	vivir	vive	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;POS
vive	živé	vivir	živý	V;IND;SG;3;PRS;FIN	ADJ;NOM;NEUT;SG;POS
vive	živá	vivir	živý	V;IND;SG;3;PRS;FIN	ADJ;NOM;FEM;SG;POS
vive	živě	vivir	živě	V;IND;SG;3;PRS;FIN	ADV;POS
vive	žij	vivir	žij	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;POS;FIN
vive	live	vivir	live	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;POS
vive	životy	vivir	život	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL;POS
vive	životů	vivir	život	V;IND;SG;3;PRS;FIN	N;INAN;GEN;MASC;PL;POS
derrota	porážky	derrota	porážka	N;FEM;SG	N;NOM;FEM;PL;POS
derrota	porazit	derrota	porazit	N;FEM;SG	V;PFV;POS;NFIN
vii	vii	vii	vii		PROPN;NOM;MASC;SG;POS
king	king	king	king	N	PROPN;ANIM;NOM;MASC;SG;POS
sola	sola	solo	sůl	ADJ;FEM;SG	N;NOM;FEM;SG;POS
sola	sama	solo	sám	ADJ;FEM;SG	DET;NOM;FEM;SG
sola	sám	solo	sám	ADJ;FEM;SG	DET;NOM;MASC;SG
césar	caesara	césar	caesara	PROPN	N;ANIM;ACC;MASC;SG;POS
césar	caesar	césar	caesar	PROPN	N;ANIM;NOM;MASC;SG;POS
césar	césar	césar	césar	PROPN	N;ANIM;NOM;MASC;SG;POS
césar	césar	césar	césar	PROPN	N;ANIM;NOM;MASC;SG;POS
castellano	kastilského	castellano	kastilský	N;MASC;SG	ADJ;ANIM;GEN;MASC;SG;POS
castellano	španělsky	castellano	španělsky	N;MASC;SG	ADV;POS
castellano	španělská	castellano	španělský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
castellano	španělské	castellano	španělský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
international	international	international	international	ADJ;SG	PROPN;FEM;POS
oriente	východní	oriente	východní	N;MASC;SG	ADJ;NOM;FEM;SG;POS
campeones	champs	campeón	champs	N;MASC;PL	PROPN;NOM;MASC;SG;POS
leyes	právo	ley	právo	N;FEM;PL	N;NOM;NEUT;SG;POS
leyes	zákon	ley	zákon	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
leyes	law	ley	law	N;FEM;PL	PROPN;ANIM;NOM;MASC;SG;POS
estructuras	konstrukce	estructura	konstrukce	N;FEM;PL	N;NOM;FEM;SG;POS
niveles	úrovně	nivel	úroveň	N;MASC;PL	N;NOM;FEM;SG;POS
arco	arch	arco	arch	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
arco	arco	arco	arco	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
justo	justo	justo	justo	ADV	N;NOM;MASC;SG;POS
justo	fér	justo	fér	ADV	INTJ
justo	spravedlivý	justo	spravedlivý	ADV	ADJ;INAN;NOM;MASC;SG;POS
justo	férové	justo	férový	ADV	ADJ;NOM;NEUT;SG;POS
justo	spravedlivé	justo	spravedlivý	ADV	ADJ;NOM;NEUT;SG;POS
justo	veletrh	justo	veletrh	ADV	N;INAN;NOM;MASC;SG;POS
socialista	socialistické	socialista	socialistický	N;SG	ADJ;NOM;FEM;SG;POS
socialista	socialistická	socialista	socialistický	N;SG	ADJ;NOM;FEM;SG;POS
difícil	těžce	difícil	těžce	ADJ;SG	ADV;POS
difícil	tvrdě	difícil	tvrdě	ADJ;SG	ADV
difícil	obtížně	difícil	obtížně	ADJ;SG	ADV;POS
one	jedno	one	jeden	N	NUM;NOM;NEUT;SG
one	jednu	one	jeden	N	NUM;ACC;FEM;SG
one	jeden	one	jeden	N	NUM;NOM;MASC;SG
one	jedna	one	jeden	N	NUM;NOM;FEM;SG
conocidos	známo	conocido	známý	ADJ;MASC;PL;V.PTCP	ADJ;NEUT;SG;POS
conocidos	známý	conocido	známý	ADJ;MASC;PL;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
conocidos	známé	conocido	známý	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS
conocidos	známá	conocido	známý	ADJ;MASC;PL;V.PTCP	ADJ;NOM;FEM;SG;POS
conocidos	známé	conocido	známý	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS
conocidos	známý	conocido	známý	ADJ;MASC;PL;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
conocidos	známá	conocido	známý	ADJ;MASC;PL;V.PTCP	ADJ;NOM;FEM;SG;POS
conocidos	známost	conocido	známost	ADJ;MASC;PL;V.PTCP	N;NOM;FEM;SG;POS
super	super	super	super		N;MASC;SG;POS
discos	records	disco	record	N;MASC;PL	PROPN;MASC;POS
listas	připraven	lista	připravený	N;FEM;PL	ADJ;MASC;SG;POS;V.PTCP;PASS
listas	připravena	lista	připravený	N;FEM;PL	ADJ;POS;V.PTCP;PASS
listas	připraveno	lista	připravený	N;FEM;PL	ADJ;NEUT;SG;POS;V.PTCP;PASS
sebastián	sebastian	sebastián	sebastian	PROPN	N;ANIM;NOM;MASC;SG;POS
sebastián	sebastiana	sebastián	sebastiana	PROPN	N;ANIM;ACC;MASC;SG;POS
sebastián	sebastián	sebastián	sebastián	PROPN	N;ANIM;NOM;MASC;SG;POS
continuó	pokračovala	continuar	pokračovat	V;IND;SG;3;PST;FIN	V;IPFV;POS;PST;V.PTCP;ACT
continuó	pokračování	continuar	pokračování	V;IND;SG;3;PST;FIN	N;NOM;NEUT;SG;POS
comarca	kraje	comarca	kraj	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
vasco	baskové	vasco	baskový	N;MASC;SG	N;ANIM;NOM;MASC;PL;POS
vasco	vasco	vasco	vasco	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
vasco	baskický	vasco	baskický	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
contacto	kontaktovat	contacto	kontaktovat	N;MASC;SG	V;IPFV;POS;NFIN
contacto	kontaktujte	contacto	kontaktovat	N;MASC;SG	V;PFV;IMP;PL;2;POS;FIN
reforma	reformovat	reforma	reformovat	N;FEM;SG	V;PFV;POS;NFIN
reforma	reformy	reforma	reforma	N;FEM;SG	N;NOM;FEM;PL;POS
teniendo	braní	tener	braní	V;V.MSDR	N;NOM;NEUT;SG;POS
teniendo	mající	tener	mající	V;V.MSDR	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
carreras	vede	carrera	vést	N;FEM;PL	V;IND;SG;3;POS;PRS;FIN;ACT
carreras	běží	carrera	běžet	N;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
carreras	závodění	carrera	závodění	N;FEM;PL	N;NOM;NEUT;SG;POS
carreras	závodní	carrera	závodní	N;FEM;PL	ADJ;NOM;MASC;SG;POS
carreras	kariéra	carrera	kariéra	N;FEM;PL	N;NOM;FEM;SG;POS
single	svobodná	single	svobodný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
single	jednotné	single	jednotný	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
single	svobodný	single	svobodný	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
invierno	zimní	invierno	zimní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
invierno	winter	invierno	winter	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
llegaron	přijel	llegar	přijet	V;IND;PL;3;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
llegaron	dorazila	llegar	dorazit	V;IND;PL;3;PST;FIN	V;PFV;POS;PST;V.PTCP;ACT
llegaron	dorazil	llegar	dorazit	V;IND;PL;3;PST;FIN	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
nadie	nikdo	nadie	nikdo	PRO;SG	PRO;ANIM;NOM;MASC
diferente	různé	diferente	různý	ADJ;SG	ADJ;NOM;MASC;PL;POS
park	parku	park	park	PROPN	N;INAN;GEN;MASC;SG;POS
park	zaparkovat	park	zaparkovat	PROPN	V;PFV;POS;NFIN
park	park	park	park	PROPN	N;INAN;NOM;MASC;SG;POS
romana	římské	romano	římský	ADJ;FEM;SG	ADJ;NOM;NEUT;PL;POS
romana	roman	romano	roman	ADJ;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
romana	romane	romano	romane	ADJ;FEM;SG	N;NOM;MASC;SG;POS
romana	říman	romano	říman	ADJ;FEM;SG	N;ANIM;NOM;MASC;SG;POS
romana	romana	romano	romana	ADJ;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
barrios	barrios	barrio	barrios	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
barrios	čtvrtí	barrio	čtvrť	N;MASC;PL	N;INS;FEM;SG;POS
barrios	slumu	barrio	slum	N;MASC;PL	N;INAN;DAT;MASC;SG;POS
cree	cree	creer	cree	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG;POS
ofrece	nabídky	ofrecer	nabídka	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL;POS
navarra	navarre	navarra	navarre	ADJ;FEM;SG	N;NOM;MASC;SG;POS
lanzó	spuštěn	lanzar	spuštěný	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;POS;V.PTCP;PASS
lanzó	zahájena	lanzar	zahájený	V;IND;SG;3;PST;FIN	ADJ;POS;V.PTCP;PASS
lanzó	zahájila	lanzar	zahájit	V;IND;SG;3;PST;FIN	V;PFV;POS;PST;V.PTCP;ACT
relevancia	relevantní	relevancia	relevantní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
ancho	širokou	ancho	široký	N;MASC;SG	ADJ;ACC;FEM;SG;POS
ancho	široká	ancho	široký	N;MASC;SG	ADJ;NOM;FEM;SG;POS
ancho	široký	ancho	široký	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
ancho	široké	ancho	široký	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
boca	boca	boca	boca	N;FEM;SG	PROPN;NOM;FEM;SG;POS
panamá	panamě	panamá	panamě	N;MASC;SG	PROPN;DAT;FEM;SG;POS
completa	dokončit	completo	dokončit	ADJ;FEM;SG	V;PFV;POS;NFIN
producido	vyrobené	producido	vyrobený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;PL;POS
negra	black	negro	black	ADJ;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
dando	dávání	dar	dávání	V;V.MSDR	N;NOM;NEUT;SG;POS
variedad	odrůdy	variedad	odrůda	N;FEM;SG	N;NOM;FEM;PL;POS
dominio	domény	dominio	doména	N;MASC;SG	N;NOM;FEM;PL;POS
star	star	star	star	N	PROPN;NOM;MASC;SG;POS
propios	vlastní	propio	vlastní	ADJ;MASC;PL	ADJ;NOM;MASC;SG;POS
propios	vlastni	propio	vlastní	ADJ;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
propios	vlastnit	propio	vlastnit	ADJ;MASC;PL	V;IPFV;POS;NFIN
mas	mas	mas	mas	ADV	PROPN;MASC;SG;POS
mas	další	mas	další	ADV	ADJ;NOM;MASC;SG;POS
mas	more	mas	more	ADV	N;MASC;SG;POS
movimientos	hnutí	movimiento	hnutí	N;MASC;PL	N;NOM;NEUT;SG;POS
movimientos	hnutí	movimiento	hnutí	N;MASC;PL	N;NOM;NEUT;SG;POS
movimientos	pohybu	movimiento	pohyb	N;MASC;PL	N;INAN;GEN;MASC;SG;POS
movimientos	pohyb	movimiento	pohyb	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
océano	oceány	océano	oceán	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
océano	oceánů	océano	oceán	N;MASC;SG	N;INAN;GEN;MASC;PL;POS
océano	ocean	océano	ocean	N;MASC;SG	PROPN;NOM;MASC;SG;POS
promedio	průměrný	promedio	průměrný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
promedio	průměrné	promedio	průměrný	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
