бухгалтер	محاسب	бухгалтер	محاسب	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
хеш	تُومنا.	хеш	تُومنا.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
більшовик	کمیونسٹ.	більшовик	کمیونسٹ.	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
балтійське	لِتھوانی	балтійський	لِتھوانی	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
атмосферний	سماوی	атмосферний	سماوی	ADJ;NOM;MASC;SG	
дивне	جادوئی	дивний	جادوئی	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дивне	نصیب.	дивний	نصیب.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дивне	نرالا	дивний	نرالا	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дивне	جادوئی	дивний	جادوئی	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дивне	نصیب.	дивний	نصیب.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дивне	نرالا	дивний	نرالا	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
холод	بالکل	холод	بالکل	N;INAN;NOM;MASC;SG	CONJ
холод	مدّھم	холод	مدّھم	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
холод	شیتل	холод	شیتل	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
холод	بالکل	холод	بالکل	N;INAN;NOM;MASC;SG	CONJ
холод	بارِد	холод	بارِد	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
холод	مدّھم	холод	مدّھم	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
холод	شیتل	холод	شیتل	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
спогад	حافظہ	спогад	حافظہ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
коза	احمق.	коза	احمق.	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
тар	بیسوا.	тар	بیسوا.		PROPN;NOM;MASC;SG;3
тар	رنڈی	тар	رنڈی		PROPN;NOM;MASC;SG;3
помічники	مددگار.	помічник	مددگار.	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
помічники	ماتحت.	помічник	ماتحت.	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
кома	اغما.	кома	اغما.		PROPN;NOM;MASC;SG;3
покупця	گاہک.	покупець	گاہک.	N;ANIM;ACC;MASC;SG	
покупця	مشتری	покупець	مشتری	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG;3
покупця	گاہک.	покупець	گاہک.	N;ANIM;ACC;MASC;SG	
покупця	خریدار	покупець	خریدار	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG;3
покупця	مشتری	покупець	مشتری	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG;3
прекрасні	دلکش	прекрасний	دلکش	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
прекрасні	نفیس	прекрасний	نفیس	ADJ;NOM;PL	
ложа	بسانا	ложа	بسا	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ложа	رکھنا	ложа	رکھ	N;INAN;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
ложа	ٹھہرنا	ложа	ٹھہر	N;INAN;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
ложа	سمانا	ложа	سمانا	N;INAN;NOM;FEM;SG	
бум	گہری	бум	گہری	N;INAN;NOM;MASC;SG	ADJ;FEM
сири	بیزار	сира	بیزار	N;INAN;NOM;MASC;PL	ADJ
жахливий	نہایت.	жахливий	نہایت.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
жахливий	بہت	жахливий	بہت	ADJ;NOM;MASC;SG	DET
гала	جشن	гати	جشن		N;NOM;MASC;SG;3
гала	کھیلوں	гати	کھیل		N;ACC;MASC;PL;3
гала	تہوار.	гати	تہوار.		
мінеральна	فِلز	мінеральний	فِلز	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мінеральна	فِلز	мінеральний	فِلز	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
подумав	تفکّر	подумати	تفکّر	V;PFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
подумав	منصوبہ.	подумати	منصوبہ.	V;PFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
подумав	تدبیر	подумати	تدبیر	V;PFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
подумав	منشا.	подумати	منشا.	V;PFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
подумав	(	подумати	(	V;PFV;MASC;IND;SG;PST;FIN	
подумав	مقصد	подумати	مقصد	V;PFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
подумав	ارادہ	подумати	ارادہ	V;PFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
подумав	تفکّر	подумати	تفکّر	V;PFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
подумав	خیال	подумати	خیال	V;PFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
подумав	منصوبہ.	подумати	منصوبہ.	V;PFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
подумав	تدبیر	подумати	تدبیر	V;PFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
подумав	منشا.	подумати	منشا.	V;PFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
подумав	(	подумати	(	V;PFV;MASC;IND;SG;PST;FIN	
подумав	مقصد	подумати	مقصد	V;PFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
подумав	ارادہ	подумати	ارادہ	V;PFV;MASC;IND;SG;PST;FIN	N;NOM;MASC;SG;3
ринкова	طلب.	ринковий	طلب.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ринкова	بھاؤ.	ринковий	بھاؤ.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ринкова	میلہ	ринковий	میلہ	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ринкова	نرخ	ринковий	نرخ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
ринкова	طلب.	ринковий	طلب.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ринкова	ہاٹ	ринковий	ہاٹ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
ринкова	بھاؤ.	ринковий	بھاؤ.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ринкова	میلہ	ринковий	میلہ	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ринкова	نرخ	ринковий	نرخ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
павич	اترانے	павичнути	اترانہ	N;ANIM;NOM;MASC;SG	V;NFIN
лихоманка	ہنگامہ	лихоманка	ہنگامہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лихоманка	ہلچل	лихоманка	ہلچل	N;INAN;NOM;FEM;SG	V;ACT
лихоманка	لڑنا	лихоманка	لڑنا	N;INAN;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
лихоманка	جھگڑنا	лихоманка	جھگڑ	N;INAN;NOM;FEM;SG	V;SG;NFIN;ACT
лихоманка	نزاع.	лихоманка	نزاع.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
лихоманка	وبال.	лихоманка	وبال.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
плавні	(	плавний	(	ADJ;NOM;PL	
плавні	over	плавний	over	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
плавні	یکسار	плавний	یکسار	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
плавні	جھرّیوں	плавний	جھریی	ADJ;NOM;PL	N;ACC;MASC;PL;3
плавні	down	плавний	down	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
плавні	دھچکے	плавний	دھچکا	ADJ;NOM;PL	V;MASC;SG;V.PTCP;ACT
плавні	چکنا.	плавний	چکنا.	ADJ;NOM;PL	
плавні	مؤدب	плавний	مؤدب	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
плавні	(	плавний	(	ADJ;NOM;PL	
плавні	over	плавний	over	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
плавні	یکسار	плавний	یکسار	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
плавні	جھرّیوں	плавний	جھریی	ADJ;NOM;PL	N;ACC;MASC;PL;3
плавні	down	плавний	down	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
плавні	دھچکے	плавний	دھچکا	ADJ;NOM;PL	V;MASC;SG;V.PTCP;ACT
плавні	چکنا.	плавний	چکنا.	ADJ;NOM;PL	
плавні	مؤدب	плавний	مؤدب	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
змагатися	مسابقت	змагатися	مسابقت	V;IPFV;NFIN	N;NOM;MASC;SG;3
ластівка	نگلنے	ластівка	نگل	N;ANIM;NOM;FEM;SG	V;ACC;NFIN
ластівка	ابابیل	ластівка	ابابیل	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ластівка	نگلنے	ластівка	نگل	N;ANIM;NOM;FEM;SG	V;ACC;NFIN
ліжко	کیاری	ліжко	کیاری	N;INAN;NOM;NEUT;SG	
ліжко	بٹھانا.	ліжко	بٹھاناؤ	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
геній	نابغہ.	геній	نابغہ.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
геній	عبقری	геній	عبقری	N;ANIM;NOM;MASC;SG	ADJ
геній	نابغہ.	геній	نابغہ.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
реаліті	وجود.	реаліт	وجود.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
реаліті	(	реаліт	(	N;INAN;NOM;MASC;SG	
реаліті	وجود.	реаліт	وجود.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
реаліті	(	реаліт	(	N;INAN;NOM;MASC;SG	
дафф	کھوٹا.	дафф	کھوٹا.	PROPN;ANIM;NOM;FEM;SG	
дафф	نقلی	дафф	نقلی	PROPN;ANIM;NOM;FEM;SG	ADJ
дафф	شکستہ-	дафф	شکستہ-	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
круп	پٹھا	круп	پٹھا		V;PFV;MASC;SG;V.PTCP;ACT
круп	پچھاڑی	круп	پچھاڑی		PROPN;NOM;MASC;SG;3
подальшій	ادنیٰ	подальший	ادنیٰ	ADJ;DAT;FEM;SG	PROPN;NOM;MASC;SG;3
витривалість	دم.	витривалість	دم.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
витривалість	دم.	витривалість	دم.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
неправильні	اصول	неправильний	اصول	ADJ;NOM;PL	N;NOM;MASC;SG;3
неправильні	استثنائی	неправильний	استثنائی	ADJ;NOM;PL	N;NOM;MASC;SG;3
вінер	نفر.	вінер	نفر.		PROPN;NOM;MASC;SG;3
сміливий	للکارنا	сміливий	للکارنا	ADJ;NOM;MASC;SG	V;SG;NFIN;ACT
сміливий	جری	сміливий	جری	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сміливий	بہادر	сміливий	بہادر	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сміливий	للکارنا	сміливий	للکارنا	ADJ;NOM;MASC;SG	V;SG;NFIN;ACT
плівка	فیتہ	плівка	فیتہ	N;INAN;NOM;FEM;SG	
плівка	جھومنا	плівка	جھوم	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
плівка	up	плівка	up	N;INAN;NOM;FEM;SG	
плівка	اٹیرنا.	плівка	اٹیرنا.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
плівка	(	плівка	(	N;INAN;NOM;FEM;SG	
плівка	ڈگمگانا.	плівка	ڈگمگانا.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
плівка	ناہموار	плівка	ناہموار	N;INAN;NOM;FEM;SG	ADJ
плівка	ڈولنا	плівка	ڈول	N;INAN;NOM;FEM;SG	V;NFIN
плівка	جھلّی	плівка	جھلّی	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
плівка	فتیلہ	плівка	فتیلہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
плівка	چھپانا	плівка	چھپانا	N;INAN;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
кадді	گدھا.	кадда	گدھا.	PROPN;ANIM;NOM;FEM;SG	
тону	قیر	тон	قیر	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
тону	کہنا	тон	کہہ	N;INAN;GEN;MASC;SG	V;MASC;NFIN
тону	بلندی	тон	بلندی	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;3
тону	درجہ	тон	درجہ	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
тону	اچھالنا	тон	اچھال	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
тону	رال	тон	رال	N;INAN;GEN;MASC;SG	
тону	قیر	тон	قیر	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
тону	کہنا	тон	کہہ	N;INAN;GEN;MASC;SG	V;MASC;NFIN
тону	بلندی	тон	بلندی	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;3
тону	درجہ	тон	درجہ	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
тону	اچھالنا	тон	اچھال	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
координацію	مطابقت	координація	مطابقت	N;INAN;ACC;FEM;SG	ADP
координацію	تطبیق	координація	تطبیق	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
складе	سرسری	скласти	سرسری	V;PFV;IND;SG;3;FUT;FIN	N;NOM;MASC;SG;3
складе	سرسری.	скласти	سرسری.	V;PFV;IND;SG;3;FUT;FIN	PROPN;NOM;MASC;SG;3
складе	اتفاقی	скласти	اتفاقی	V;PFV;IND;SG;3;FUT;FIN	ADJ
складе	عارضی	скласти	عارضی	V;PFV;IND;SG;3;FUT;FIN	ADJ
терпіння	دلآزاری	терпіння	دلآزاری	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
терпіння	قدرت.	терпіння	قدرت.	N;INAN;NOM;NEUT;SG	
терпіння	رواداری.	терпіння	رواداری.	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
терпіння	دلآزاری	терпіння	دلآزاری	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
терпіння	قدرت.	терпіння	قدرت.	N;INAN;NOM;NEUT;SG	
терпіння	رواداری.	терпіння	رواداری.	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
запаморочення	گھمیری	запаморочення	گھمیری	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
запаморочення	چکّر.	запаморочення	چکّر.	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
вірогідність	باری	вірогідність	باری	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
вірогідність	حادثاتی	вірогідність	حادثاتی	N;INAN;NOM;FEM;SG	ADJ
вірогідність	وار	вірогідність	وار	N;INAN;NOM;FEM;SG	
вірогідність	اتفاقی	вірогідність	اتفاقی	N;INAN;NOM;FEM;SG	ADJ
примітивні	خام	примітивний	خام	ADJ;NOM;PL	N;NOM;MASC;SG;3
примітивні	بنیادی.	примітивний	بنیادی.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
кредитування	ہمسایہ.	кредитування	ہمسایہ.	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
гранично	فائق.	гранично	فائق.	ADV	
гранично	برتر	гранично	برتر	ADV	N;NOM;MASC;SG;3
пенні	دینار.	пенний	دینار.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
детальні	تفصیلات	детальня	تفصیل	ADJ;NOM;PL	N;NOM;MASC;PL;3
проникати	into	проникати	into	V;IPFV;NFIN	
проникати	(	проникати	(	V;IPFV;NFIN	
проникати	حسّاس	проникати	حسّاس	V;IPFV;NFIN	PROPN;NOM;MASC;SG;3
проникати	ذکی	проникати	ذکی	V;IPFV;NFIN	PROPN;NOM;MASC;SG;3
взірцем	سانچا.	взірець	سانچا.	N;INAN;INS;MASC;SG	
взірцем	قرینہ.	взірець	قرینہ.	N;INAN;INS;MASC;SG	PROPN;NOM;MASC;SG;3
взірцем	ترتیب	взірець	ترتیب	N;INAN;INS;MASC;SG	N;NOM;FEM;SG;3
взірцем	قالب	взірець	قالب	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
взірцем	معیار	взірець	معیار	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
взірцем	مرتب	взірець	مرتب	N;INAN;INS;MASC;SG	ADJ
взірцем	آدرش	взірець	آدرش	N;INAN;INS;MASC;SG	
взірцем	تنظیم	взірець	تنظیم	N;INAN;INS;MASC;SG	N;NOM;FEM;SG;3
взірцем	کپڑے	взірець	کپڑا	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
взірцем	سانچا.	взірець	سانچا.	N;INAN;INS;MASC;SG	
взірцем	قرینہ.	взірець	قرینہ.	N;INAN;INS;MASC;SG	PROPN;NOM;MASC;SG;3
взірцем	ترتیب	взірець	ترتیب	N;INAN;INS;MASC;SG	N;NOM;FEM;SG;3
взірцем	نمونہ	взірець	نمونہ	N;INAN;INS;MASC;SG	ADJ
взірцем	قالب	взірець	قالب	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
взірцем	معیار	взірець	معیار	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
взірцем	مرتب	взірець	مرتب	N;INAN;INS;MASC;SG	ADJ
взірцем	آدرش	взірець	آدرش	N;INAN;INS;MASC;SG	
взірцем	تنظیم	взірець	تنظیم	N;INAN;INS;MASC;SG	N;NOM;FEM;SG;3
взірцем	کپڑے	взірець	کپڑا	N;INAN;INS;MASC;SG	N;NOM;MASC;SG;3
мавпа	دھمس.	мавпа	دھمس.	N;ANIM;NOM;FEM;SG	
мавпа	بندر	мавпа	بندر	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мавпа	دھمس.	мавпа	دھمس.	N;ANIM;NOM;FEM;SG	
мавпа	بُوزنہ	мавпа	بُوزنہ	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мавпа	چمپانزی	мавпа	چمپانزی	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
підземне	نتھارنا	підземний	نتھارنا	ADJ;NOM;NEUT;SG	V;SG;NFIN;ACT
підземне	(	підземний	(	ADJ;NOM;NEUT;SG	
лінь	آلکسی	лінь	آلکسی		PROPN;NOM;MASC;SG;3
лінь	کاہلی	лінь	کاہلی		N;NOM;MASC;SG;3
плутанини	ملغوبہ	плутанина	ملغوبہ	N;INAN;GEN;FEM;PL	PROPN;NOM;MASC;SG;3
плутанини	ملغوبہ	плутанина	ملغوبہ	N;INAN;GEN;FEM;PL	PROPN;NOM;MASC;SG;3
плутанини	افراتفری	плутанина	افراتفری	N;INAN;GEN;FEM;PL	ADJ
курка	بزدل	курка	بزدل	N;INAN;NOM;FEM;SG	
курка	کمزور	курка	کمزور	N;INAN;NOM;FEM;SG	ADJ
вдарив	سوجھنا	вдарити	سوجھ	V;PFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
вдарив	against	вдарити	against	V;PFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG;3
вдарив	فقرہ.	вдарити	فقرہ.	V;PFV;MASC;IND;SG;PST;FIN	
шаблі	انگوری	шабля	انگوری	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
логічна	ثبوت.	логічний	ثبوت.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
полковнику	lieutenant-colonel	полковник	lieutenant-colonel	N;ANIM;DAT;MASC;SG	N;NOM;MASC;SG;3
гладенька	پوپلا	гладенька	پوپلا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
гладенька	چپچپا	гладенька	چپچپا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
гладенька	لجلجا.	гладенька	لجلجا.	ADJ;NOM;FEM;SG	
дитинча	لومڑی	дитинча	لومڑی	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
дитинча	(	дитинча	(	N;ANIM;NOM;FEM;SG	
дитинча	پنڈلی	дитинча	پنڈلی	N;ANIM;NOM;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
дитинча	کٹڑی.	дитинча	کٹڑی.	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
дитинча	ساق	дитинча	ساق	N;ANIM;NOM;FEM;SG	
інтелектуальна	عاقل	інтелектуальний	عاقل	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
інтелектуальна	دانشور	інтелектуальний	دانشور	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
видима	واضح	видимо	واضح	N;INAN;NOM;FEM;SG	ADJ
видима	ظاہری	видимо	ظاہری	N;INAN;NOM;FEM;SG	ADJ
видима	آشکار-	видимо	آشکار-	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
смішно	دلچسپ	смішно	دلچسپ	ADV	ADJ
смішно	انوکھا.	смішно	انوکھاؤ	ADV	PROPN;NOM;MASC;SG;3
смішно	مزاحیہ.	смішно	مزاحیہ.	ADV	PROPN;NOM;MASC;SG;3
смішно	پُرلطف	смішно	پُرلطف	ADV	ADJ
смішно	مذاق.	смішно	مذاق.	ADV	
смішно	عجیب	смішно	عجیب	ADV	ADJ
смішно	لغو	смішно	لغو	ADV	
баки	ساحر	бак	ساحر	N;INAN;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
функціональності	فعّالیت	функціональність	فعّالیت	N;INAN;GEN;FEM;SG	PROPN;NOM;MASC;SG;3
доблесть	شہامت	доблесть	شہامت	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
грім	گرجنا	грім	گرجنا	N;INAN;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
грім	گرج	грім	گرج	N;INAN;NOM;MASC;SG	
грім	رعد	грім	رعد	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
печінка	باسی	печінка	باسی	N;INAN;NOM;FEM;SG	
печінка	جگر	печінка	جگر	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
печінка	کبد	печінка	کبد	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
печінка	کبدی.	печінка	کبدی.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
страшні	گھنائونا	страшний	گھنائونا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
страшні	کریہہ	страшний	کریہہ	ADJ;NOM;PL	
страшні	ڈرائونا	страшний	ڈرائونا	ADJ;NOM;PL	V;MASC;SG;V.PTCP;ACT
страшні	صورت	страшний	صورت	ADJ;NOM;PL	N;NOM;MASC;SG;3
страшні	واہیات	страшний	واہیات	ADJ;NOM;PL	N;NOM;MASC;PL;3
страшні	زشت	страшний	زشت	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
страшні	بھدّا	страшний	بھدلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
страшні	گھنائونا	страшний	گھنائونا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
страшні	کریہہ	страшний	کریہہ	ADJ;NOM;PL	
страшні	ڈرائونا	страшний	ڈرائونا	ADJ;NOM;PL	V;MASC;SG;V.PTCP;ACT
страшні	صورت	страшний	صورت	ADJ;NOM;PL	N;NOM;MASC;SG;3
страшні	واہیات	страшний	واہیات	ADJ;NOM;PL	N;NOM;MASC;PL;3
страшні	بدنما	страшний	بدنما	ADJ;NOM;PL	V;ACT
страшні	زشت	страшний	زشت	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
страшні	بھدّا	страшний	بھدلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
страшні	ہولناک.	страшний	ہولناک.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
страшні	مہیب	страшний	مہیب	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
минулий	حد	минулий	حد	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	
заручники	کفالت.	заручник	کفالت.	N;INAN;NOM;MASC;PL	V;IPFV;MASC;SG;V.PTCP;ACT
заручники	ضمانت	заручник	ضمانت	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
щитоподібної	سپری	щитоподібний	سپری	ADJ;GEN;FEM;SG	
індикатор	نمائندہ	індикатор	نمائندہ	N;INAN;NOM;MASC;SG	ADJ
ясний	بیّن	ясний	بیّن	ADJ;NOM;MASC;SG	
наливайка	اَوٹنا.	наливайка	اَوٹنا.	N;ANIM;NOM;MASC;SG	V;NFIN;ACT
наливайка	پھندا	наливайка	پھندا	N;ANIM;NOM;MASC;SG	V;MASC;SG;V.PTCP;ACT
наливайка	جال.	наливайка	جال.	N;ANIM;NOM;MASC;SG	
погоджуюся	متفق	погоджуватися	متفق	V;IPFV;IND;SG;1;PRS;FIN	ADJ
погоджуюся	مطابق	погоджуватися	مطابق	V;IPFV;IND;SG;1;PRS;FIN	ADP
кладка	(	кладка	(	N;INAN;NOM;FEM;SG	
кайзер	قیصر	кайзер	قیصر	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
вакцини	جدرینی.	вакцина	جدرینی.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
розширювати	پھیلانا.	розширювати	پھیلانا.	V;IPFV;NFIN	PROPN;NOM;MASC;SG;3
розширювати	ضیافت	розширювати	ضیافت	V;IPFV;NFIN	N;NOM;MASC;SG;3
розширювати	ضیافت	розширювати	ضیافت	V;IPFV;NFIN	N;NOM;MASC;SG;3
рухомі	جَنگم.	рухомий	جَنگم.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
кості	چھوڑدینا	кість	چھوڑدینا	N;INAN;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
віддачі	upon	віддачі	upon	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
віддачі	(	віддачі	(	N;INAN;NOM;FEM;SG	
нитка	down	нитка	down	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
нитка	جکڑنا.	нитка	جکڑنا.	N;INAN;NOM;FEM;SG	V;MASC;SG;V.PTCP;ACT
нитка	لہاس	нитка	لہاس	N;INAN;NOM;FEM;SG	
нитка	(	нитка	(	N;INAN;NOM;FEM;SG	
нитка	(	нитка	(	N;INAN;NOM;FEM;SG	
нитка	down	нитка	down	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
нитка	جکڑنا.	нитка	جکڑنا.	N;INAN;NOM;FEM;SG	V;MASC;SG;V.PTCP;ACT
нитка	لہاس	нитка	لہاس	N;INAN;NOM;FEM;SG	
нитка	(	нитка	(	N;INAN;NOM;FEM;SG	
нитка	(	нитка	(	N;INAN;NOM;FEM;SG	
нитка	ریسمان	нитка	ریسمان	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
нитка	لاس.	нитка	لاس.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
