que	das	que	der	CONJ	PRO;NOM;NEUT;SG
argentino	argentinien	argentino	argentinien	N;MASC;SG	PROPN;NOM;NEUT;SG
argentino	argentinischer	argentino	argentinisch	N;MASC;SG	ADJ
argentino	argentinische	argentino	argentinisch	N;MASC;SG	ADJ;NOM;FEM;PL
libros	buch	libro	bachen	N;MASC;PL	ADV
novela	novelle	novela	novell	N;FEM;SG	ADJ;NOM;FEM;SG
olímpicos	olympia	olímpico	olympia	ADJ;MASC;PL	PROPN;NOM;SG
olímpicos	olympic	olímpico	olympic	ADJ;MASC;PL	
jorge	jorge	jorge	jorge	PROPN	PROPN;NOM;MASC;SG
jorge	coco	jorge	coco	PROPN	PROPN;NOM;MASC;SG
jorge	georg	jorge	georgen	PROPN	PROPN;NOM;MASC;SG
jorge	george	jorge	george	PROPN	PROPN;NOM;MASC;SG
razas	züchtung	raza	züchtung	N;FEM;PL	N;NOM;FEM;SG
razas	rasse	raza	rassen	N;FEM;PL	
razas	züchten	raza	zücht	N;FEM;PL	V;NFIN
razas	wettrennen	raza	wettrennen	N;FEM;PL	V;NFIN
razas	rennen	raza	rennen	N;FEM;PL	V;NFIN
academia	academy	academia	academy	N;FEM;SG	PROPN;NOM;SG
academia	academia	academia	academia	N;FEM;SG	PROPN;NOM;SG
jefe	chief	jefe	chief	N;MASC;SG	PROPN
jefe	häuptling	jefe	häuptling	N;MASC;SG	PROPN
jefe	boss	jefe	bießen	N;MASC;SG	PROPN;NOM;SG
jefe	chefin	jefe	chefin	N;MASC;SG	PROPN;SG
defensa	verteidigungsministerium	defensa	verteidigungsministerium	N;SG	ADJ
defensa	verteidigungspolitik	defensa	verteidigungspolitik	N;SG	ADJ
características	merkmale	característica	merkmal	N;FEM;PL	ADJ;NOM;FEM;PL
características	eigenschaften	característica	eigenschaft	N;FEM;PL	V;NFIN
características	besonderheiten	característica	besonderheiten	N;FEM;PL	V;NFIN
características	charakteristik	característica	charakteristik	N;FEM;PL	ADJ;SG
características	merkmale	característica	merkmal	N;FEM;PL	ADJ;NOM;FEM;PL
características	eigenschaften	característica	eigenschaft	N;FEM;PL	V;NFIN
características	funktionen	característica	funktionen	N;FEM;PL	V;NFIN
características	leistungsmerkmale	característica	leistungsmerkmale	N;FEM;PL	ADJ;NOM;FEM;PL
honor	ehren	honor	ehr	N;MASC;SG	
honor	ehre	honor	ehr	N;MASC;SG	
honor	ehren	honor	ehr	N;MASC;SG	
honor	ehre	honor	ehr	N;MASC;SG	
honor	honor	honor	honor	N;MASC;SG	
incluye	inklusive	incluir	inklusive	V;IND;SG;3;PRS;FIN	ADP
existen	existiert	existir	existieren	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
amor	amor	amor	amor	N;MASC;SG	PROPN;NOM;SG
amor	love	amor	love	N;MASC;SG	PROPN
amor	lieben	amor	lieben	N;MASC;SG	V;FIN
amor	liebe	amor	lieb	N;MASC;SG	PROPN;NOM;SG
amor	liebes	amor	lieb	N;MASC;SG	;NOM;SG
amor	liebste	amor	lieb	N;MASC;SG	ADJ
fuente	informationsquelle	fuente	informationsquelle	N;FEM;SG	ADJ;NOM;FEM;SG
fuente	quelle	fuente	quelle	N;FEM;SG	ADJ;NOM;SG
fuente	schriftart	fuente	schriftart	N;FEM;SG	ADJ
fuente	zeichensatz	fuente	zeichensatz	N;FEM;SG	ADJ
fuente	schriften	fuente	schreifen	N;FEM;SG	V;FIN
fuente	schrift	fuente	schrefen	N;FEM;SG	
fuente	schriftarten	fuente	schriftart	N;FEM;SG	V;NFIN
fuente	springbrunnen	fuente	springbrunnen	N;FEM;SG	V;NFIN
fuente	brunnen	fuente	brunnen	N;FEM;SG	ADJ
fuente	fuente	fuente	fuenen	N;FEM;SG	PROPN;NOM;SG
nuevos	neuen	nuevo	neu	ADJ;MASC;PL	ADJ;ACC;MASC;SG
nuevos	neues	nuevo	neu	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
martín	martín	martín	martín	N;MASC;SG	PROPN;NOM;SG
martín	martin	martín	martin	N;MASC;SG	PROPN;NOM;MASC;SG
situación	zustand	situación	zustand	N;FEM;SG	
situación	situation	situación	situation	N;FEM;SG	ADJ
situación	lage	situación	lagen	N;FEM;SG	ADJ
nombrado	genannt	nombrado	nennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
nombrado	namens	nombrado	namens	ADJ;MASC;SG;V.PTCP	ADV
nombrado	benannte	nombrado	benennen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
nombrado	benannt	nombrado	benennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
nombrado	ernannt	nombrado	ernennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
ellas	sie	él	sie	PRO;FEM;PL;3	PRO;NOM;FEM;SG;3
derechos	urheberrechte	derecho	urheberrecht	N;MASC;PL	ADJ;NOM;SG
derechos	urheberrechts	derecho	urheberrechts	N;MASC;PL	
derechos	urheber	derecho	urheber	N;MASC;PL	
derechos	copyright	derecho	copyright	N;MASC;PL	ADJ
derechos	urheberrecht	derecho	urheberrecht	N;MASC;PL	ADJ
derechos	rechte	derecho	recht	N;MASC;PL	ADJ;NOM;FEM;PL
derechos	bürgerrechte	derecho	bürgerrecht	N;MASC;PL	ADJ;NOM;FEM;PL
ministro	minister	ministro	minister	N;MASC;SG	
ministro	ministerin	ministro	ministerin	N;MASC;SG	
interés	zinsen	interés	zinsen	N;MASC;SG	
interés	interessen	interés	interesse	N;MASC;SG	N;NOM;PL
interés	zins	interés	zins	N;MASC;SG	
interés	interesse	interés	interesse	N;MASC;SG	
series	reihe	serie	reih	N;FEM;PL	;SG
series	serie	serie	serie	N;FEM;PL	N;NOM;FEM;SG
series	zeitreihen	serie	zeitreihen	N;FEM;PL	V;NFIN
series	baureihe	serie	baureihe	N;FEM;PL	ADJ;NOM;FEM;SG
series	reihen	serie	reih	N;FEM;PL	V;NFIN
texto	text	texto	Text	N;MASC;SG	
texto	texte	texto	texen	N;MASC;SG	ADV
escritores	schriftsteller	escritor	schriftsteller	N;MASC;PL	ADJ
escritores	autoren	escritor	autor	N;MASC;PL	
actriz	schauspielerin	actriz	schauspielerin	N;FEM;SG	ADJ
actriz	schauspielerinnen	actriz	schauspielerinnen	N;FEM;SG	N;NOM;FEM;PL
persona	person	persona	person	N;FEM;SG	
capacidad	fähigkeit	capacidad	fähigkeit	N;FEM;SG	ADJ
capacidad	leistungsfähigkeit	capacidad	leistungsfähigkeit	N;FEM;SG	ADJ;NOM;FEM;SG
capacidad	fassungsvermögen	capacidad	fassungsvermögen	N;FEM;SG	
capacidad	kapazitäten	capacidad	kapazität	N;FEM;SG	V;FIN
capacidad	produktionskapazität	capacidad	produktionskapazität	N;FEM;SG	ADJ
capacidad	fähigkeit	capacidad	fähigkeit	N;FEM;SG	ADJ
capacidad	fähigkeiten	capacidad	fähigkeit	N;FEM;SG	V;NFIN
capacidad	leistungsmerkmale	capacidad	leistungsmerkmale	N;FEM;SG	ADJ;NOM;FEM;PL
capacidad	fähigkeiten	capacidad	fähigkeit	N;FEM;SG	V;NFIN
artes	arts	arte	arts	N;PL	PROPN
artes	kunst	arte	kunst	N;PL	N;NOM;FEM;SG
artes	fahrwerk	arte	fahrwerk	N;PL	ADJ
artes	ausrüstung	arte	ausrüstung	N;PL	N;NOM;FEM;SG
artes	getriebe	arte	getreib	N;PL	
artes	gänge	arte	gang	N;PL	ADJ
artes	getriebe	arte	getreib	N;PL	
participó	teilnahmen	participar	teilnehmen	V;IND;SG;3;PST;FIN	V;IND;PL;3;PST;FIN
cantidad	höhe	cantidad	höch	N;FEM;SG	
cantidad	mengen	cantidad	mengen	N;FEM;SG	V;NFIN
cantidad	stückzahl	cantidad	stückzahl	N;FEM;SG	ADJ
cantidad	quantität	cantidad	quantität	N;FEM;SG	PROPN
fuentes	quellen	fuente	quell	N;FEM;PL	V;NFIN
fuentes	informationsquellen	fuente	informationsquell	N;FEM;PL	V;NFIN
fuentes	datenquellen	fuente	datenquell	N;FEM;PL	V
fuentes	schriftart	fuente	schriftart	N;FEM;PL	ADJ
fuentes	schriften	fuente	schreifen	N;FEM;PL	V;FIN
fuentes	schrift	fuente	schrefen	N;FEM;PL	
fuentes	schriftarten	fuente	schriftart	N;FEM;PL	V;NFIN
fuentes	springbrunnen	fuente	springbrunnen	N;FEM;PL	V;NFIN
fuentes	brunnen	fuente	brunnen	N;FEM;PL	ADJ
fuentes	fuentes	fuente	fuentes	N;FEM;PL	N;NOM;NEUT;SG
vista	vista	visto	vista	ADJ;FEM;SG;V.PTCP	PROPN;NOM;SG
vista	aussicht	visto	aussechen	ADJ;FEM;SG;V.PTCP	PROPN
vista	anzeigen	visto	anzeigen	ADJ;FEM;SG;V.PTCP	V;NFIN
vista	blick	visto	blick	ADJ;FEM;SG;V.PTCP	ADV
vista	ansicht	visto	ansechen	ADJ;FEM;SG;V.PTCP	N
luz	leichter	luz	leicht	N;FEM;SG	ADJ
luz	leichte	luz	leicht	N;FEM;SG	ADJ;NOM;FEM;PL
luz	light	luz	light	N;FEM;SG	PROPN
luz	licht	luz	licht	N;FEM;SG	PROPN
luz	leicht	luz	leicht	N;FEM;SG	ADJ
luz	luz	luz	luz	N;FEM;SG	PROPN;NOM;SG
baja	baja	baja	baja	N;FEM;SG	PROPN;SG
baja	niedrige	baja	niedrig	N;FEM;SG	ADJ;NOM;FEM;PL
baja	niedrig	baja	niedrig	N;FEM;SG	ADJ
baja	niedrigen	baja	niedrig	N;FEM;SG	ADJ
baja	low	baja	low	N;FEM;SG	
paz	paz	paz	paz	N;FEM;SG	PROPN;NOM;MASC;SG
paz	friede	paz	friede	N;FEM;SG	PROPN;SG
paz	peace	paz	peace	N;FEM;SG	PROPN;NOM;SG
paz	frieden	paz	frieden	N;FEM;SG	
paz	friedens	paz	friedens	N;FEM;SG	
tercer	dritte	tercero	dritt	ADJ;MASC;SG	ADJ;NOM;FEM;PL
tercer	drittens	tercero	drittens	ADJ;MASC;SG	ADV
vuelta	schoss	vuelta	schießen	N;FEM;SG	V;V.PTCP
vuelta	runde	vuelta	runde	N;FEM;SG	ADV
vuelta	schoß	vuelta	schoßen	N;FEM;SG	ADV
vuelta	zurück	vuelta	zurück	N;FEM;SG	ADV
vuelta	rückkehr	vuelta	rückkehr	N;FEM;SG	
vuelta	return	vuelta	return	N;FEM;SG	PROPN
vuelta	vuelta	vuelta	vuelta	N;FEM;SG	PROPN;SG
noche	feierabend	noche	feierabend	N;FEM;SG	ADJ
noche	abend	noche	Abend	N;FEM;SG	ADV
noche	abends	noche	abends	N;FEM;SG	ADV
noche	übernachtung	noche	übernachtung	N;FEM;SG	ADJ
noche	nächte	noche	nah	N;FEM;SG	ADJ
noche	nachtleben	noche	nachtleben	N;FEM;SG	V;NFIN
noche	nachts	noche	nachts	N;FEM;SG	ADV
muestra	sample	mostrar	sampl	V;IND;SG;3;PRS;FIN	PROPN
muestra	probe	mostrar	prob	V;IND;SG;3;PRS;FIN	
muestra	stichprobe	mostrar	stichprobe	V;IND;SG;3;PRS;FIN	ADJ
muestra	beispiel	mostrar	beispiel	V;IND;SG;3;PRS;FIN	ADV
rusia	russisch	rusia	russisch	N;FEM;SG	ADJ
rusia	russischen	rusia	russisch	N;FEM;SG	ADJ;NOM;MASC;PL
rusia	russen	rusia	russen	N;FEM;SG	
rusia	rußland	rusia	rußland	N;FEM;SG	
rusia	russland	rusia	rußland	N;FEM;SG	PROPN;NOM;NEUT;SG
personal	persönliche	personal	persönlich	ADJ;SG	ADJ;NOM;FEM;PL
personal	personalabteilung	personal	personalabteilung	ADJ;SG	N;NOM;FEM;SG
personal	staff	personal	staff	ADJ;SG	
robert	robert	robert	robern	PROPN	PROPN;NOM;MASC;SG
aeropuerto	flugplatz	aeropuerto	flugplatz	N;MASC;SG	ADJ
aeropuerto	flughäfen	aeropuerto	flughäfen	N;MASC;SG	N;PL
aeropuerto	flughafen	aeropuerto	flughafen	N;MASC;SG	
apoyo	förderung	apoyo	förderung	N;MASC;SG	ADJ;NOM;FEM;SG
apoyo	unterstützung	apoyo	unterstützung	N;MASC;SG	ADJ
apoyo	unterstützen	apoyo	unterstützen	N;MASC;SG	V;NFIN
semana	wochen	semana	wech	N;FEM;SG	ADV
semana	woche	semana	woch	N;FEM;SG	ADV
semana	wochentag	semana	wochentag	N;FEM;SG	ADJ
palacio	palacio	palacio	palacio	N;MASC;SG	PROPN;SG
palacio	schloss	palacio	schließen	N;MASC;SG	V;SG
palacio	palais	palacio	palais	N;MASC;SG	PROPN;NOM;SG
palacio	palast	palacio	palast	N;MASC;SG	PROPN;SG
propia	eigene	propio	eigen	ADJ;FEM;SG	ADJ;NOM;FEM;PL
pacífico	pazifischen	pacífico	pazifisch	ADJ;MASC;SG	ADJ;NOM;MASC;PL
pacífico	pazifische	pacífico	pazifisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
pacífico	pacific	pacífico	pacific	ADJ;MASC;SG	PROPN
pacífico	pazifik	pacífico	pazifik	ADJ;MASC;SG	PROPN;NOM;SG
pacífico	friedliche	pacífico	friedlich	ADJ;MASC;SG	ADJ;NOM;FEM;PL
escritor	schriftsteller	escritor	schriftsteller	N;MASC;SG	ADJ
escritor	verfasser	escritor	verfasser	N;MASC;SG	
escritor	autorin	escritor	autorin	N;MASC;SG	PROPN
escritor	schriftstellerin	escritor	schriftstellerin	N;MASC;SG	ADJ;NOM;FEM
castilla	kastilien	castilla	kastil	N;FEM;SG	PROPN;NOM;SG
castilla	castilla	castilla	castilla	N;FEM;SG	PROPN
castilla	kastilien	castilla	kastil	N;FEM;SG	PROPN;NOM;SG
castilla	castilla	castilla	castilla	N;FEM;SG	PROPN
profesor	professorin	profesor	professorin	N;MASC;SG	ADJ
profesor	lehrer	profesor	lehr	N;MASC;SG	ADJ
profesor	dozent	profesor	dozent	N;MASC;SG	ADJ
profesor	lehrerin	profesor	lehrerin	N;MASC;SG	ADJ
roma	rom	roma	rom	N;SG	PROPN;NOM;NEUT;SG
roma	roma	roma	roma	N;SG	PROPN
diseño	planung	diseño	planung	N;MASC;SG	ADJ
casos	fällen	caso	fällen	N;MASC;PL	V;NFIN
negro	nigger	negro	nigger	ADJ;MASC;SG	PROPN
negro	schwarze	negro	schwarz	ADJ;MASC;SG	ADJ;NOM;FEM;PL
negro	black	negro	black	ADJ;MASC;SG	PROPN
negro	negro	negro	negro	ADJ;MASC;SG	PROPN;SG
camino	pfad	camino	pfad	N;MASC;SG	
camino	weg	camino	weg	N;MASC;SG	ADV
camino	path	camino	path	N;MASC;SG	
camino	strasse	camino	straß	N;MASC;SG	
camino	straßenverkehr	camino	straßenverkehr	N;MASC;SG	ADJ
camino	straße	camino	straß	N;MASC;SG	ADJ
camino	weise	camino	weis	N;MASC;SG	ADJ
camino	weg	camino	weg	N;MASC;SG	ADV
camino	way	camino	wey	N;MASC;SG	
camino	camino	camino	camino	N;MASC;SG	PROPN;NOM;SG
ayuda	helfen	ayuda	helfen	N;FEM;SG	V;NFIN
ayuda	hilfen	ayuda	halfen	N;FEM;SG	V;NFIN
ayuda	help	ayuda	help	N;FEM;SG	PROPN
ayuda	beihilfen	ayuda	beihilfen	N;FEM;SG	V;NFIN
ayuda	beihilfe	ayuda	beihelfe	N;FEM;SG	
ayuda	aid	ayuda	aid	N;FEM;SG	
nombres	namen	nombre	name	N;MASC;PL	
podría	könnte	poder	können	V;COND;SG;3;FIN	V;SBJV;SG;3;PST;FIN
podría	könnten	poder	können	V;COND;SG;3;FIN	V;SBJV;PL;3;PST;FIN
podría	konnte	poder	können	V;COND;SG;3;FIN	V;IND;SG;3;PST;FIN
causa	verursachen	causa	verursachen	N;FEM;SG	V;NFIN
causa	grund	causa	grund	N;FEM;SG	ADV
causa	ursache	causa	ursache	N;FEM;SG	
causa	verursachen	causa	verursachen	N;FEM;SG	V;NFIN
causa	gründe	causa	gründen	N;FEM;SG	
causa	ursachen	causa	ursechen	N;FEM;SG	V;NFIN
causa	ursache	causa	ursache	N;FEM;SG	
causa	verursacht	causa	verursachen	N;FEM;SG	V;V.PTCP
horario	öffnungszeiten	horario	öffnungszeit	N;MASC;SG	V;NFIN
horario	fahrpläne	horario	fahrplän	N;MASC;SG	N;NOM;PL
horario	fahrplan	horario	fahrplan	N;MASC;SG	
horario	zeitplan	horario	zeitplan	N;MASC;SG	ADJ
horario	flugplan	horario	flugplan	N;MASC;SG	ADJ
horario	öffnungszeiten	horario	öffnungszeit	N;MASC;SG	V;NFIN
horario	stunden	horario	stehen	N;MASC;SG	V;NFIN
horario	arbeitszeit	horario	arbeitszeit	N;MASC;SG	
horario	betriebszeiten	horario	betriebszeiten	N;MASC;SG	V;NFIN
horario	terminplan	horario	terminplan	N;MASC;SG	ADJ
horario	terminkalender	horario	terminkalender	N;MASC;SG	ADJ
horario	fahrplan	horario	fahrplan	N;MASC;SG	
horario	zeitplan	horario	zeitplan	N;MASC;SG	ADJ
horario	flugplan	horario	flugplan	N;MASC;SG	ADJ
ciencias	naturwissenschaften	ciencia	naturwissenschaft	N;FEM;PL	ADJ
ciencias	wissenschaften	ciencia	wissenschaft	N;FEM;PL	ADJ
ciencias	wissenschaft	ciencia	wissenschaft	N;FEM;PL	
ciencias	naturwissenschaft	ciencia	naturwissenschaft	N;FEM;PL	ADJ
ciencias	naturwissenschaften	ciencia	naturwissenschaft	N;FEM;PL	ADJ
ciencias	wissenschaften	ciencia	wissenschaft	N;FEM;PL	ADJ
ciencias	wissenschaft	ciencia	wissenschaft	N;FEM;PL	
últimos	letzte	último	letzt	ADJ;MASC;PL	ADJ;NOM;FEM;SG
últimos	letzter	último	letzt	ADJ;MASC;PL	ADJ;NOM;MASC;SG
últimos	letztes	último	letzt	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
últimos	zuletzt	último	zuletzt	ADJ;MASC;PL	ADV
últimos	neuste	último	neu	ADJ;MASC;PL	
últimos	letzte	último	letzt	ADJ;MASC;PL	ADJ;NOM;FEM;SG
tamaño	grösse	tamaño	groß	N;MASC;SG	
principio	grundsatz	principio	grundsatz	N;MASC;SG	ADV
principio	prinzip	principio	prinzip	N;MASC;SG	ADJ
periodo	zeit	periodo	zeit	N;MASC;SG	ADJ
periodo	zeitraum	periodo	zeitraum	N;MASC;SG	ADV
periodo	zeitabschnitt	periodo	zeitabschnitten	N;MASC;SG	ADJ
nacimiento	geburten	nacimiento	büren	N;MASC;SG	V;NFIN
nacimiento	entbindung	nacimiento	entbindung	N;MASC;SG	
nada	nix	nada	nix	PRO;SG	ADV
nada	garnichts	nada	garnichts	PRO;SG	ADV
nada	nada	nada	nada	PRO;SG	PROPN;NOM;SG
etapa	phase	etapa	phase	N;FEM;SG	
etapa	stufe	etapa	stufen	N;FEM;SG	ADJ
etapa	bühnen	etapa	bühnen	N;FEM;SG	N;NOM;PL
etapa	stage	etapa	stage	N;FEM;SG	
actualidad	aktuell	actualidad	aktuell	N;FEM;SG	ADJ
actualidad	aktuellen	actualidad	aktuell	N;FEM;SG	ADJ
actualidad	aktuelle	actualidad	aktuell	N;FEM;SG	ADJ;NOM;FEM;PL
actualidad	aktueller	actualidad	aktuell	N;FEM;SG	ADJ
actualidad	aktuelles	actualidad	aktuell	N;FEM;SG	ADJ;NOM;NEUT;SG
actualidad	aktuell	actualidad	aktuell	N;FEM;SG	ADJ
actualidad	aktuelle	actualidad	aktuell	N;FEM;SG	ADJ;NOM;FEM;PL
pequeño	kleine	pequeño	klein	ADJ;MASC;SG	ADJ;NOM;FEM;PL
pequeño	kleinen	pequeño	klein	ADJ;MASC;SG	ADJ;PL
pequeño	kleine	pequeño	klein	ADJ;MASC;SG	ADJ;NOM;FEM;PL
pequeño	wenig	pequeño	wenig	ADJ;MASC;SG	ADV
pequeño	little	pequeño	little	ADJ;MASC;SG	PROPN
pequeño	kleinen	pequeño	klein	ADJ;MASC;SG	ADJ;PL
pequeño	tiny	pequeño	tiny	ADJ;MASC;SG	PROPN
pequeño	winzige	pequeño	winzig	ADJ;MASC;SG	ADJ;NOM;FEM;PL
santo	santo	santo	santo		PROPN
santo	heilig	santo	heilig		ADJ
santo	heilige	santo	heilig		ADJ;NOM;FEM;PL
santo	heiligen	santo	heilig		ADJ
santo	holy	santo	holy		PROPN
santo	heiliger	santo	heilig		ADJ
santo	heiligen	santo	heilig		ADJ
santo	heiliger	santo	heilig		ADJ
santo	saint	santo	sainen		PROPN;NOM;SG
santo	st	santo	st		;SG
zonas	gebiete	zona	gebieten	N;FEM;PL	
zonas	bereiche	zona	bereich	N;FEM;PL	
zonas	bereichen	zona	bereichen	N;FEM;PL	V;NFIN
zonas	flächen	zona	flächen	N;FEM;PL	V;NFIN
zonas	gebiete	zona	gebieten	N;FEM;PL	
lópez	lópez	lópez	lópez	N;MASC;SG	PROPN;NOM;MASC;SG
lópez	lópez	lópez	lópez	N;MASC;SG	PROPN;NOM;MASC;SG
lópez	lopez	lópez	lopez	N;MASC;SG	PROPN;NOM;SG
referencias	referenzierung	referencia	Referenzierung	N;FEM;PL	ADJ
referencias	empfehlungen	referencia	empfehlingen	N;FEM;PL	V;NFIN
referencias	verweise	referencia	verweisen	N;FEM;PL	
referencias	verweise	referencia	verweisen	N;FEM;PL	
referencias	referenzen	referencia	referenzen	N;FEM;PL	V;NFIN
única	einmalige	único	einmalig	ADJ;FEM;SG	ADJ;NOM;FEM;PL
única	einzigartige	único	einzigartig	ADJ;FEM;SG	ADJ;NOM;FEM;PL
ediciones	ausgaben	edición	ausgeben	N;FEM;PL	V;FIN
ediciones	ausgabe	edición	ausgeben	N;FEM;PL	N;NOM;FEM;SG
ediciones	auflagen	edición	auflagen	N;FEM;PL	V;NFIN
ediciones	änderungen	edición	änderung	N;FEM;PL	V;NFIN
dios	god	dios	god	INTJ	PROPN
dios	allah	dios	allah	INTJ	PROPN;NOM;SG
dios	gottes	dios	gott	INTJ	N;NOM;NEUT;SG
dios	gott	dios	gott	INTJ	N;NOM;MASC;SG
debut	debüt	debut	debüt	N;MASC;SG	V;SG;FIN
presente	vorliegenden	presente	vorliegend	ADJ;SG	V;NFIN
presente	gegenwart	presente	gegenwart	ADJ;SG	
presente	präsentieren	presente	präsentieren	ADJ;SG	V;NFIN
congreso	kongresse	congreso	kongreß	N;MASC;SG	PROPN;NOM;SG
congreso	kongress	congreso	kongreß	N;MASC;SG	PROPN;NOM;SG
guitarra	gitarre	guitarra	gitarre	N;FEM;SG	ADJ
guitarra	gitarrist	guitarra	gitarrist	N;FEM;SG	ADJ
guitarra	gitarren	guitarra	gitarr	N;FEM;SG	N;NOM;FEM;PL
australia	australien	australia	australien	N;FEM;SG	PROPN;NOM;NEUT;SG
pablo	paulus	pablo	paulus	N;MASC;SG	PROPN;NOM;MASC;SG
pablo	paul	pablo	paul	N;MASC;SG	PROPN;NOM;MASC;SG
pablo	barney	pablo	barney	N;MASC;SG	PROPN;NOM;SG
pablo	pablo	pablo	pablo	N;MASC;SG	PROPN;NOM;MASC;SG
elementos	elementen	elemento	element	N;MASC;PL	V;PL;FIN
elementos	elemente	elemento	element	N;MASC;PL	ADJ;NOM;PL
relaciones	beziehung	relación	Beziehung	N;FEM;PL	N;SG
relaciones	beziehung	relación	Beziehung	N;FEM;PL	N;SG
relaciones	verhältnis	relación	verhältnis	N;FEM;PL	V;NFIN
compuesto	composite	compuesto	composite	ADJ;MASC;SG;V.PTCP	
horas	öffnungszeiten	hora	öffnungszeit	N;FEM;PL	V;NFIN
horas	stunden	hora	stehen	N;FEM;PL	V;NFIN
horas	arbeitszeit	hora	arbeitszeit	N;FEM;PL	
horas	betriebszeiten	hora	betriebszeiten	N;FEM;PL	V;NFIN
partes	einzelteile	parte	einzelteil	N;FEM;PL	ADJ
partes	ersatzteile	parte	ersatzteil	N;FEM;PL	N;NOM;FEM;SG
partes	teile	parte	teilen	N;FEM;PL	ADV
text	text	text	Text	N	
text	texte	text	texen	N	ADV
lengua	zungen	lengua	zung	N;FEM;SG	
lengua	tongue	lengua	tongue	N;FEM;SG	PROPN;NOM;SG
lengua	zunge	lengua	zung	N;FEM;SG	
lengua	amtssprache	lengua	amtssprechen	N;FEM;SG	ADJ;NOM;FEM;SG
lengua	sprachen	lengua	sprechen	N;FEM;SG	V;FIN
diversos	sonstiges	diverso	sonstig	PRO;MASC;PL	ADJ;NOM;NEUT;SG
diversos	verschiedenes	diverso	verschieden	PRO;MASC;PL	ADJ;NOM;NEUT;SG
diversos	sonstige	diverso	sonstig	PRO;MASC;PL	ADJ;NOM;FEM;PL
diversos	verschiedene	diverso	verschieden	PRO;MASC;PL	ADJ;NOM;FEM;PL
militares	militärische	militar	militärisch	N;PL	ADJ;NOM;FEM;PL
militares	militär	militar	militär	N;PL	ADJ
militares	militärisch	militar	militärisch	N;PL	ADJ
militares	militärischen	militar	militärisch	N;PL	ADJ;ACC;SG
torre	torre	torre	torr	N;FEM;SG	PROPN;NOM;SG
torre	fernsehturm	torre	fernsehturm	N;FEM;SG	PROPN
torre	türme	torre	türm	N;FEM;SG	N;NOM;PL
torre	turm	torre	turm	N;FEM;SG	ADJ
torre	tower	torre	tower	N;FEM;SG	PROPN;NOM;SG
torre	hochhaus	torre	hochhaus	N;FEM;SG	ADJ
torre	turm	torre	turm	N;FEM;SG	ADJ
actividades	tätigkeiten	actividad	tätigkeit	N;FEM;PL	V;NFIN
actividades	aktivitäten	actividad	aktivität	N;FEM;PL	V;NFIN
actividades	tätigkeitsbereiche	actividad	tätigkeitsbereiche	N;FEM;PL	ADJ;NOM;FEM;PL
nacionales	inländer	nacional	inländer	ADJ;PL	
cantón	guangzhou	cantón	guangzhou	N;MASC;SG	PROPN;NOM;SG
cantón	kantone	cantón	kanton	N;MASC;SG	N;NOM;FEM;PL
nuevas	neuen	nuevo	neu	ADJ;FEM;PL	ADJ;ACC;MASC;SG
nuevas	neues	nuevo	neu	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
sencillo	einfache	sencillo	einfach	ADJ;MASC;SG	ADJ;NOM;FEM;PL
sencillo	einfach	sencillo	einfach	ADJ;MASC;SG	ADV
sencillo	einzel	sencillo	einzel	ADJ;MASC;SG	
sencillo	einzige	sencillo	einzig	ADJ;MASC;SG	ADJ;NOM;FEM;PL
sencillo	einzelne	sencillo	einzeln	ADJ;MASC;SG	ADJ;NOM;FEM;PL
sencillo	einzigen	sencillo	einzig	ADJ;MASC;SG	ADJ;NOM;PL
sencillo	single	sencillo	single	ADJ;MASC;SG	
sencillo	einfache	sencillo	einfach	ADJ;MASC;SG	ADJ;NOM;FEM;PL
sencillo	einfach	sencillo	einfach	ADJ;MASC;SG	ADV
sencillo	easy	sencillo	easy	ADJ;MASC;SG	
federal	federal	federal	federal	ADJ;SG	PROPN
federal	bundes	federal	bund	ADJ;SG	
participación	teilnehmende	participación	teilnehmend	N;FEM;SG	ADJ;NOM;FEM;PL
participación	teilnehmen	participación	teilnehmen	N;FEM;SG	V;NFIN
participación	teilnahme	participación	teilnahme	N;FEM;SG	ADV
participación	teilnehmenden	participación	teilnehmend	N;FEM;SG	ADJ;PL
participación	einbeziehung	participación	einbeziehung	N;FEM;SG	V;V.PTCP
participación	teilnahme	participación	teilnahme	N;FEM;SG	ADV
fuerte	starke	fuerte	stark	ADJ;SG	ADJ;NOM;FEM;PL
fuerte	strong	fuerte	strong	ADJ;SG	PROPN
fuerte	starken	fuerte	stark	ADJ;SG	ADJ;ACC;PL
fuerte	fuerte	fuerte	fueren	ADJ;SG	
fuerte	festung	fuerte	festung	ADJ;SG	
fuerte	fort	fuerte	fort	ADJ;SG	ADV
italiano	italiener	italiano	italiener	N;MASC;SG	
italiano	italienischer	italiano	italienisch	N;MASC;SG	ADJ
