một	enga	một	en	NUM	PRO;ACC;MASC;SG
phương	zoe	phương	zoe	N	PROPN;NOM;MASC;SG
mới	novo	mới	nov		ADJ;NOM;NEUT;SG
mới	nov	mới	nov		ADJ;NOM;INDF;MASC;SG
mới	novi	mới	nov		ADJ;NOM;DEF;MASC;SG
mới	nove	mới	nov		ADJ;NOM;FEM;PL
mới	nova	mới	nov		ADJ;NOM;FEM;SG
đạo	moralni	đạo	moralen	N	ADJ;NOM;MASC;SG
đạo	moralna	đạo	moralen	N	ADJ;NOM;FEM;SG
đạo	moralno	đạo	moralen	N	ADJ;NOM;NEUT;SG
bắt	ulov	bắt	ul	V	N;NOM;MASC;SG
bắt	ujemi	bắt	ujem	V	N;NOM;FEM;SG
bắt	slikano	bắt	slikan	V	ADJ;NOM;NEUT;SG;V.PTCP
bắt	zajetje	bắt	zajetje	V	N;NOM;NEUT;SG
bắt	zajemanje	bắt	zajemanje	V	N;NOM;NEUT;SG
rất	zelo	rất	zelo		ADV
đất	zemeljska	đất	zemeljski	N	ADJ;NOM;FEM;SG
thức	recept	thức	recept	V	N;NOM;MASC;SG
hải	hai	hải	haša	N	
khoảng	glede	khoảng	glede	ADJ	ADV
khoảng	prostori	khoảng	prostor	ADJ	N;NOM;MASC;PL
khoảng	naokrog	khoảng	naokrog	ADJ	ADV
khoảng	okoli	khoảng	okoli	ADJ	ADP;GEN
khoảng	okrog	khoảng	okrog	ADJ	ADP;GEN
khoảng	grobo	khoảng	grobo	ADJ	ADV
lần	krat	lần	krat	N	ADV
vương	wang	vương	wang	N	PROPN;NOM;MASC;SG
vương	bogato	vương	bogato	N	ADV
vương	bogati	vương	bogat	N	ADJ;NOM;MASC;PL
vương	rich	vương	rich	N	
vương	bogat	vương	bogat	N	ADJ;NOM;INDF;MASC;SG
vương	bogata	vương	bogat	N	ADJ;NOM;FEM;SG
toàn	cele	toàn	cel	N	ADJ;NOM;FEM;PL
toàn	cel	toàn	cel	N	ADJ;NOM;INDF;MASC;SG
toàn	cela	toàn	cel	N	ADJ;NOM;FEM;SG
toàn	celotno	toàn	celoten	N	ADJ;NOM;NEUT;SG
nhật	japonski	nhật	japonski		ADJ;NOM;DEF;MASC;SG
nhật	japonsko	nhật	japonski		ADJ;NOM;NEUT;SG
nhật	japonci	nhật	japonec		N;NOM;MASC;PL
nhật	japonec	nhật	japonec		N;NOM;MASC;SG
nhật	japonska	nhật	japonski		ADJ;NOM;FEM;SG
viết	pisanje	viết	pisanje	V	N;NOM;NEUT;SG
viết	tiskalnik	viết	tiskalnik	V	N;NOM;MASC;SG
viết	pisanje	viết	pisanje	V	N;NOM;NEUT;SG
lan	ian	lan	ian	N	PROPN;NOM;MASC;SG
lan	ian	lan	ian	N	PROPN;NOM;MASC;SG
bảo	vprašaj	bảo	vprašaj	V	N;NOM;MASC;SG
bảo	said	bảo	said	V	
bảo	bao	bảo	biti	V	N;NOM;MASC;SG
đơn	enotnega	đơn	enoten	N	ADJ;GEN;NEUT;SG
đơn	samski	đơn	samski	N	ADJ;NOM;MASC;PL
đơn	samska	đơn	samski	N	ADJ;NOM;FEM;SG
điện	električno	điện	električen	N	ADJ;NOM;NEUT;SG
điện	električni	điện	električen	N	ADJ;NOM;MASC;SG
điện	električno	điện	električen	N	ADJ;NOM;NEUT;SG
điện	električna	điện	električen	N	ADJ;NOM;FEM;SG
điện	električni	điện	električen	N	ADJ;NOM;MASC;SG
thấy	viden	thấy	viden	V	ADJ;NOM;INDF;MASC;SG
thấy	videna	thấy	viden	V	ADJ;NOM;FEM;SG;V.PTCP
bao	bao	bao	biti		N;NOM;MASC;SG
bao	nikdar	bao	nikdar		ADV
bao	nikoli	bao	nikoli		ADV
bao	vreča	bao	vreča		N;NOM;FEM;SG
bao	vrečo	bao	vreča		N;ACC;FEM;SG
bao	kako	bao	kako		ADV
truyền	premestitev	truyền	premestitev	V	N;NOM;FEM;SG
truyền	prenos	truyền	prenos	V	N;NOM;MASC;SG
truyền	infuzija	truyền	infuzija	V	N;NOM;FEM;SG
truyền	infuzijo	truyền	infuzija	V	N;ACC;FEM;SG
truyền	infuzije	truyền	infuzija	V	N;NOM;FEM;PL
truyền	prenosi	truyền	prenositi	V	N;NOM;MASC;PL
truyền	prerazporeditve	truyền	prerazporeditev	V	N;NOM;FEM;PL
nghiệp	kariera	nghiệp	kariera	ADJ	N;NOM;FEM;SG
nghiệp	kariere	nghiệp	kariera	ADJ	N;NOM;FEM;PL
nghiệp	kariero	nghiệp	kariera	ADJ	N;ACC;FEM;SG
fontsize	fontsize	fontsize	fontsiza		N;NOM;MASC;SG
nội	notranja	nội	notranji	N	ADJ;NOM;FEM;SG
nội	interno	nội	interno	N	ADV
nội	notranje	nội	notranji	N	ADJ;NOM;FEM;PL
nội	notranji	nội	notranji	N	ADJ;NOM;DEF;MASC;SG
nội	notranji	nội	notranji	N	ADJ;NOM;DEF;MASC;SG
nội	notranje	nội	notranji	N	ADJ;NOM;FEM;PL
nội	notranja	nội	notranji	N	ADJ;NOM;FEM;SG
thuật	čarobno	thuật	čarobno	N	ADJ;NOM;NEUT;SG
thuật	magično	thuật	magičen	N	ADJ;NOM;NEUT;SG
thiết	potreben	thiết	potreben	V	ADJ;NOM;INDF;MASC;SG
thiết	potrebna	thiết	potreben	V	ADJ;NOM;FEM;SG
tướng	splošno	tướng	splošen	N	ADJ;NOM;NEUT;SG
tướng	splošni	tướng	splošen	N	ADJ;NOM;MASC;SG
tướng	splošna	tướng	splošen	N	ADJ;NOM;FEM;SG
phong	phong	phong	phong	N	
tâm	središče	tâm	središče		N;NOM;NEUT;SG
tâm	center	tâm	center		N;NOM;MASC;SG
thanh	vokalni	thanh	vokalen		ADJ;NOM;MASC;PL
thanh	bari	thanh	bar		N;NOM;MASC;PL
thanh	rešetke	thanh	rešetek		N;ACC;MASC;PL
thanh	bare	thanh	bar		N;ACC;MASC;PL
thanh	palice	thanh	palica		N;NOM;FEM;PL
thanh	thanh	thanh	thanh		
dùng	uporaba	dùng	uporaba	V	N;NOM;FEM;SG
dùng	use	dùng	usa	V	
dùng	uporabi	dùng	uporaba	V	N;DAT;FEM;SG
dùng	uporabnika	dùng	uporabnik	V	N;ANIM;ACC;MASC;SG
dùng	uporabnik	dùng	uporabnik	V	N;NOM;MASC;SG
nói	said	nói	said	V	
nói	govorjenje	nói	govorjenje	V	N;NOM;NEUT;SG
nói	pogovor	nói	pogovor	V	N;NOM;MASC;SG
nói	pogovori	nói	pogovor	V	N;NOM;MASC;PL
longew	longew	longew	longew		N;NOM;MASC;SG
longm	longm	longm	long		N;DAT;MASC;SG
lats	lats	lats	lats	N	
sông	river	sông	river	N	
hoạt	animacije	hoạt	animacija	V	N;NOM;FEM;PL
phủ	vladna	phủ	vladen	N	ADJ;NOM;FEM;SG
phủ	vladno	phủ	vladen	N	ADJ;NOM;NEUT;SG
phủ	vladni	phủ	vladen	N	ADJ;NOM;MASC;SG
đang	so	đang	biti		V;IND;PL;3;POS;PRS;FIN
giữa	središčem	giữa	središče	ADP	N;DAT;NEUT;PL
giữa	sredina	giữa	sredina	ADP	N;NOM;FEM;SG
giữa	srednji	giữa	srednji	ADP	ADJ;NOM;DEF;MASC;SG
giữa	srednja	giữa	srednji	ADP	ADJ;NOM;FEM;SG
giữa	osredotočen	giữa	osredotočen	ADP	ADJ;NOM;INDF;MASC;SG;V.PTCP
phòng	rimu	phòng	rim	N	PROPN;DAT;MASC;SG
phòng	rim	phòng	rim	N	PROPN;NOM;MASC;SG
đổi	odkup	đổi	odkup	V	N;NOM;MASC;SG
đổi	spremembe	đổi	sprememba	V	N;NOM;FEM;PL
đổi	sprememba	đổi	sprememba	V	N;NOM;FEM;SG
chuyển	premestitev	chuyển	premestitev	V	N;NOM;FEM;SG
chuyển	prenos	chuyển	prenos	V	N;NOM;MASC;SG
chuyển	stikalo	chuyển	stikalo	V	N;NOM;NEUT;SG
nay	danes	nay	danes	PROPN	ADV
trọng	pomembno	trọng	pomemben		ADJ;NOM;NEUT;SG
trọng	pomemben	trọng	pomemben		ADJ;NOM;INDF;MASC;SG
trọng	pomembna	trọng	pomemben		ADJ;NOM;FEM;SG
dịch	prevajanje	dịch	prevajanje		N;NOM;NEUT;SG
dịch	prevodi	dịch	prevod		N;NOM;MASC;PL
dịch	prevajalec	dịch	prevajalec		N;NOM;MASC;SG
dịch	prevajanje	dịch	prevajanje		N;NOM;NEUT;SG
dịch	prevod	dịch	prevod		N;NOM;MASC;SG
tài	talentiran	tài	talentiran	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
tài	nadarjena	tài	nadarjen	N	ADJ;NOM;FEM;SG
tài	nadarjen	tài	nadarjen	N	ADJ;NOM;INDF;MASC;SG
chế	narejena	chế	narejen	N	ADJ;NOM;FEM;SG;V.PTCP
chế	narejeni	chế	narejen	N	ADJ;NOM;MASC;PL;V.PTCP
chế	narejen	chế	narejen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
chế	narejeno	chế	narejen	N	ADJ;NOM;NEUT;SG;V.PTCP
nằm	laži	nằm	laž	V	N;NOM;FEM;PL
nằm	legla	nằm	leči	V	N;NOM;NEUT;SG
chất	določeno	chất	določen	N	ADJ;NOM;NEUT;SG;V.PTCP
sáng	svetlo	sáng	svetlo	N	ADV
sáng	svetla	sáng	svetel	N	ADJ;NOM;FEM;SG
sáng	dopoldne	sáng	dopoldne	N	ADV
sáng	jutranja	sáng	jutranji	N	ADJ;NOM;FEM;SG
thân	truplo	thân	truplo		N;NOM;NEUT;SG
thân	body	thân	body		N;NOM;MASC;SG
thân	telesa	thân	telo		N;NOM;NEUT;PL
thân	telo	thân	telo		N;NOM;NEUT;SG
cuối	zadnji	cuối	zadnji	N	ADJ;NOM;DEF;MASC;SG
cuối	nazadnje	cuối	nazadnje	N	ADV
cuối	poslednje	cuối	poslednji	N	ADJ;NOM;NEUT;SG
cuối	zadnje	cuối	zadnji	N	ADJ;NOM;FEM;PL
cuối	zadnja	cuối	zadnji	N	ADJ;NOM;FEM;SG
tăng	povečanje	tăng	povečanje	V	N;NOM;NEUT;SG
tăng	zvišanje	tăng	zvišanje	V	N;NOM;NEUT;SG
tăng	povišanje	tăng	povišanje	V	N;NOM;NEUT;SG
tăng	tanka	tăng	tanek	V	ADJ;NOM;FEM;SG
tăng	rezervoar	tăng	rezervoar	V	N;NOM;MASC;SG
tăng	tank	tăng	tanka	V	N;NOM;MASC;SG
tăng	tanke	tăng	tanek	V	ADJ;NOM;FEM;PL
tăng	cisterne	tăng	cisteren	V	ADJ;NOM;FEM;PL
tăng	tanki	tăng	tanek	V	ADJ;NOM;MASC;PL
tăng	rezervoarji	tăng	rezervoar	V	N;NOM;MASC;PL
tăng	povečana	tăng	povečan	V	ADJ;NOM;FEM;SG;V.PTCP
tăng	povečan	tăng	povečan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
tăng	povečano	tăng	povečan	V	ADJ;NOM;NEUT;SG;V.PTCP
tăng	zvišana	tăng	zvišan	V	ADJ;NOM;FEM;SG;V.PTCP
trưởng	stotnik	trưởng	stotnik		N;NOM;MASC;SG
trưởng	kapitan	trưởng	kapitan		N;NOM;MASC;SG
lưu	liu	lưu	liu	V	PROPN;NOM;FEM;SG
viện	bolniška	viện	bolniški	N	ADJ;NOM;FEM;SG
nổi	slavni	nổi	slaven		ADJ;NOM;DEF;MASC;SG
nổi	slaven	nổi	slaven		ADJ;NOM;INDF;MASC;SG
nổi	znana	nổi	znan		ADJ;NOM;FEM;SG;V.PTCP
nổi	znani	nổi	znan		ADJ;NOM;MASC;PL;V.PTCP
nổi	znan	nổi	znan		ADJ;NOM;INDF;MASC;SG;V.PTCP
nổi	float	nổi	float		N;NOM;MASC;SG
đặt	komplet	đặt	komplet	V	N;NOM;MASC;SG
đình	ting	đình	ting	N	
chim	bird	chim	bird	N	
dài	dolgo	dài	dolgo	ADJ	ADV
vua	king	vua	king	N	
phi	phi	phi	phi	N	
biến	spremenljivka	biến	spremenljivka	V	N;NOM;FEM;SG
biến	spremenljivo	biến	spremenljivo	V	ADJ;NOM;NEUT;SG
biến	spremenljiva	biến	spremenljiv	V	ADJ;NOM;FEM;SG
hậu	kraljico	hậu	kraljica		N;ACC;FEM;SG
hậu	queen	hậu	queen		
hậu	kraljica	hậu	kraljica		N;NOM;FEM;SG
chưa	še	chưa	še		PART
thu	zbiranje	thu	zbiranje	V	N;NOM;NEUT;SG
thu	čet	thu	čet	V	N;NOM;MASC;SG
vẫn	vseeno	vẫn	vseeno		ADV
vẫn	še	vẫn	še		PART
nghệ	umetniška	nghệ	umetniški	N	ADJ;NOM;FEM;SG
nghệ	umetniško	nghệ	umetniški	N	ADJ;NOM;NEUT;SG
nghệ	umetniški	nghệ	umetniški	N	ADJ;NOM;MASC;SG
mất	izgubljena	mất	izgubljen	V	ADJ;NOM;FEM;SG;V.PTCP
mất	izgubljeni	mất	izgubljen	V	ADJ;NOM;MASC;PL;V.PTCP
mất	izgubljeno	mất	izgubljen	V	ADJ;NOM;NEUT;SG;V.PTCP
mất	izgubljen	mất	izgubljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
liệu	dokumenta	liệu	dokument	V	N;NOM;MASC;SG
liệu	dokument	liệu	dokument	V	N;NOM;MASC;SG
sơn	naslikal	sơn	naslikati	N	V;PFV;MASC;SG;V.PTCP
tìm	iskanje	tìm	iskanje	V	N;NOM;NEUT;SG
tìm	išči	tìm	iskati	V	N;NOM;FEM;SG
tìm	finn	tìm	finn	V	PROPN;NOM;MASC;SG
giao	vmesnik	giao	vmesnik	V	N;NOM;MASC;SG
tương	xiang	tương	xiang		N;NOM;MASC;SG
bạn	si	bạn	biti	N	V;IND;SG;2;POS;PRS;FIN
bạn	ti	bạn	ti	N	PRO;NOM;MASC;PL;2
hữu	lastnik	hữu	lastnik		N;NOM;MASC;SG
hữu	lastnica	hữu	lastnica		N;NOM;FEM;SG
thay	spremembe	thay	sprememba	V	N;NOM;FEM;PL
thay	sprememba	thay	sprememba	V	N;NOM;FEM;SG
nhóm	skupinsko	nhóm	skupinski	N	ADJ;NOM;NEUT;SG
nhóm	skupinski	nhóm	skupinski	N	ADJ;NOM;MASC;SG
nhóm	skupinska	nhóm	skupinski	N	ADJ;NOM;FEM;SG
giá	vreden	giá	vreden	N	ADJ;NOM;INDF;MASC;SG
giá	vredna	giá	vreden	N	ADJ;NOM;FEM;SG
giá	vredno	giá	vreden	N	ADJ;NOM;NEUT;SG
giá	vredne	giá	vreden	N	ADJ;NOM;FEM;PL
chí	chí	chí	chí	N	
nhiệt	toplotno	nhiệt	toplotno	N	ADV
vai	vai	vai	vai	N	
gần	skoraj	gần	skoraj	ADJ	PART
gần	zapri	gần	zapreti	ADJ	V;PFV;IND;SG;2;PRS;FIN
gần	blizu	gần	blizu	ADJ	ADV
cứu	pomagaj	cứu	pomagaj	V	N;ACC;MASC;SG
cứu	pomoč	cứu	pomoč	V	N;NOM;FEM;SG
cứu	reševalna	cứu	reševalen	V	ADJ;NOM;FEM;SG
cứu	reševanje	cứu	reševanje	V	N;NOM;NEUT;SG
lớp	ekipno	lớp	ekipno	N	ADJ;NOM;NEUT;SG
quyết	odločna	quyết	odločen	N	ADJ;NOM;FEM;SG
quyết	odločena	quyết	odločen	N	ADJ;NOM;FEM;SG;V.PTCP
quyết	odločni	quyết	odločen	N	ADJ;NOM;MASC;PL
quyết	odločen	quyết	odločen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
quyết	odločeno	quyết	odločen	N	ADJ;NOM;NEUT;SG;V.PTCP
quyết	odločil	quyết	odločiti	N	V;PFV;MASC;SG;V.PTCP
quyết	odločila	quyết	odločiti	N	V;PFV;FEM;SG;V.PTCP
quyết	odločili	quyết	odločiti	N	V;PFV;MASC;PL;V.PTCP
thương	poškodovanih	thương	poškodovan	V	ADJ;GEN;MASC;PL;V.PTCP
thương	poškodovan	thương	poškodovan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
thương	poškodovani	thương	poškodovan	V	ADJ;NOM;MASC;PL;V.PTCP
thương	poškodovane	thương	poškodovan	V	ADJ;NOM;FEM;PL;V.PTCP
thương	poškodovana	thương	poškodovan	V	ADJ;NOM;FEM;SG;V.PTCP
thương	luštno	thương	lušten	V	ADJ;NOM;NEUT;SG
thương	ranjena	thương	ranjen	V	ADJ;NOM;FEM;SG;V.PTCP
thương	ranjene	thương	ranjen	V	ADJ;NOM;FEM;PL;V.PTCP
thương	ranjen	thương	ranjen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
thương	ranjenci	thương	ranjenec	V	N;NOM;MASC;PL
thương	prizadet	thương	prizadet	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
thương	poškodovan	thương	poškodovan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
hát	poj	hát	poj	V	ADV
hát	zapoj	hát	zapoj	V	N;NOM;MASC;SG
hát	pojem	hát	pojem	V	N;NOM;MASC;SG
hát	petje	hát	petje	V	N;NOM;NEUT;SG
hát	petja	hát	petje	V	N;GEN;NEUT;SG
phục	strežnik	phục	strežnik	V	N;NOM;MASC;SG
tuổi	stare	tuổi	star	N	ADJ;NOM;FEM;PL
tuổi	staro	tuổi	star	N	ADJ;NOM;NEUT;SG
tuổi	stara	tuổi	star	N	ADJ;NOM;FEM;SG
tuổi	stari	tuổi	star	N	ADJ;NOM;MASC;PL
chân	stopala	chân	stopati	N	V;IPFV;FEM;SG;V.PTCP
chân	stopali	chân	stopati	N	V;IPFV;MASC;PL;V.PTCP
tân	tan	tân	tan	N	PROPN;NOM;MASC;SG
đời	life	đời	life	N	
cần	potrebo	cần	potreba	V	N;ACC;FEM;SG
cần	potreba	cần	potreba	V	N;NOM;FEM;SG
hoàn	junak	hoàn	junak		N;NOM;MASC;SG
hoàn	heroj	hoàn	heroj		N;NOM;MASC;SG
chơi	igro	chơi	igra	V	N;ACC;FEM;SG
chơi	tekma	chơi	tekma	V	N;NOM;FEM;SG
chơi	tekmo	chơi	tekma	V	N;ACC;FEM;SG
chơi	igra	chơi	igra	V	N;NOM;FEM;SG
chơi	predvajanje	chơi	predvajanje	V	N;NOM;NEUT;SG
chơi	igranje	chơi	igranje	V	N;NOM;NEUT;SG
mùa	letne	mùa	leten	N	ADJ;NOM;FEM;PL
kim	jin	kim	jin	N	PROPN;NOM;MASC;SG
kim	kim	kim	kim	N	PROPN;NOM;MASC;SG
long	dolge	long	dolg	N	ADJ;NOM;FEM;PL
long	dolg	long	dolg	N	ADJ;NOM;INDF;MASC;SG
long	dolgo	long	dolgo	N	ADV
long	dolgi	long	dolg	N	ADJ;NOM;MASC;SG
long	dolga	long	dolg	N	ADJ;NOM;FEM;SG
đóng	zapiranje	đóng	zapiranje	V	N;NOM;NEUT;SG
đóng	zaprtje	đóng	zaprtje	V	N;NOM;NEUT;SG
đóng	zaprto	đóng	zaprt	V	ADJ;NOM;NEUT;SG;V.PTCP
đóng	zaprt	đóng	zaprt	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
đóng	zaprte	đóng	zaprt	V	ADJ;NOM;FEM;PL;V.PTCP
đóng	zaprti	đóng	zaprt	V	ADJ;NOM;MASC;PL;V.PTCP
đóng	zaprta	đóng	zaprt	V	ADJ;NOM;FEM;SG;V.PTCP
dẫn	svinec	dẫn	svinec	V	N;NOM;MASC;SG
quá	preveč	quá	preveč		DET
thắng	zmagala	thắng	zmagati	N	V;PFV;FEM;SG;V.PTCP
thắng	zmagal	thắng	zmagati	N	V;PFV;MASC;SG;V.PTCP
thắng	zmagovalna	thắng	zmagovalen	N	ADJ;NOM;FEM;SG
thắng	zmagali	thắng	zmagati	N	V;PFV;MASC;PL;V.PTCP
thắng	zmagala	thắng	zmagati	N	V;PFV;FEM;SG;V.PTCP
thắng	zmagal	thắng	zmagati	N	V;PFV;MASC;SG;V.PTCP
giáp	oklep	giáp	oklep	V	N;NOM;MASC;SG
giáp	oklep	giáp	oklep	V	N;NOM;MASC;SG
khí	zračno	khí	zračen	N	ADJ;NOM;NEUT;SG
khí	zračna	khí	zračen	N	ADJ;NOM;FEM;SG
huy	huy	huy	huy	N	PROPN;NOM;MASC;SG
cây	jelka	cây	jelka	N	PROPN;NOM;FEM;SG
tra	tra	tra	tra	V	N;NOM;MASC;SG
tra	preverjanje	tra	preverjanje	V	N;NOM;NEUT;SG
nga	ruska	nga	ruski	N	ADJ;NOM;FEM;SG
nga	ruski	nga	ruski	N	ADJ;NOM;DEF;MASC;SG
nga	rusko	nga	ruski	N	ADJ;NOM;NEUT;SG
nga	nga	nga	jga	N	
triệu	zhao	triệu	zha	NUM	PROPN;NOM;MASC;SG
triệu	milijon	triệu	milijon	NUM	N;NOM;MASC;SG
triệu	milijoni	triệu	milijon	NUM	N;NOM;MASC;PL
triệu	milijonov	triệu	milijon	NUM	N;GEN;MASC;PL
triệu	miljon	triệu	miljon	NUM	N;NOM;MASC;SG
triệu	milijoni	triệu	milijon	NUM	N;NOM;MASC;PL
phép	dovoljeno	phép	dovoljen	N	ADJ;NOM;NEUT;SG;V.PTCP
phép	dovoljen	phép	dovoljen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
new	novo	new	nov		ADJ;NOM;NEUT;SG
new	nov	new	nov		ADJ;NOM;INDF;MASC;SG
new	novi	new	nov		ADJ;NOM;DEF;MASC;SG
new	nove	new	nov		ADJ;NOM;FEM;PL
new	nova	new	nov		ADJ;NOM;FEM;SG
yếu	šibki	yếu	šibek	N	ADJ;NOM;MASC;PL
yếu	šibak	yếu	šibak	N	ADJ;NOM;INDF;MASC;SG
yếu	šibek	yếu	šibek	N	ADJ;NOM;INDF;MASC;SG
yếu	šibka	yếu	šibek	N	ADJ;NOM;FEM;SG
yếu	šibko	yếu	šibko	N	ADJ;NOM;NEUT;SG
mật	skrivna	mật	skriven	N	ADJ;NOM;FEM;SG
mật	skrivno	mật	skrivno	N	ADJ;NOM;NEUT;SG
ghi	pisanje	ghi	pisanje	V	N;NOM;NEUT;SG
ghi	pisanje	ghi	pisanje	V	N;NOM;NEUT;SG
sao	zakaj	sao	zakaj	PROPN	ADV
giả	jia	giả	on		PROPN;NOM;MASC;SG
giả	lažno	giả	lažen		ADJ;NOM;NEUT;SG
giả	ponarejena	giả	ponarejen		ADJ;NOM;FEM;SG;V.PTCP
giả	ponaredek	giả	ponaredek		N;NOM;MASC;SG
giả	lažno	giả	lažen		ADJ;NOM;NEUT;SG
giả	fake	giả	faka		N;NOM;MASC;SG
ngữ	jezikovno	ngữ	jezikoven	N	ADJ;NOM;NEUT;SG
ngữ	jezikovna	ngữ	jezikoven	N	ADJ;NOM;FEM;SG
cung	lok	cung	lok	V	N;NOM;MASC;SG
cung	premec	cung	premec	V	N;NOM;MASC;SG
cung	loki	cung	lok	V	N;NOM;MASC;PL
cung	loke	cung	lok	V	N;ACC;MASC;PL
chống	pogum	chống	pogum	V	N;NOM;MASC;SG
chống	proti	chống	proti	V	ADP;DAT
chống	zoper	chống	zoper	V	ADP;ACC
nhập	vhodna	nhập	vhoden	V	ADJ;NOM;FEM;SG
nhập	vnos	nhập	vnos	V	N;NOM;MASC;SG
nhập	vložek	nhập	vložek	V	N;NOM;MASC;SG
nhập	vstop	nhập	vstop	V	N;NOM;MASC;SG
nhập	uvoz	nhập	uvoz	V	N;NOM;MASC;SG
hạt	okrožni	hạt	okrožen	N	ADJ;NOM;MASC;SG
chết	umri	chết	umra	V	N;NOM;MASC;SG
chết	smrt	chết	smrt	V	N;NOM;FEM;SG
chết	mrtev	chết	mrtev	V	ADJ;NOM;INDF;MASC;SG
chung	medsebojno	chung	medsebojno	ADJ	ADV
chung	obojestransko	chung	obojestransko	ADJ	ADV
chung	vzajemno	chung	vzajemen	ADJ	ADV
chung	chung	chung	chung	ADJ	PROPN;NOM;MASC;SG
chung	pogosto	chung	pogosto	ADJ	ADV
màu	barvni	màu	barven	N	ADJ;NOM;MASC;SG
màu	barvno	màu	barvno	N	ADV
màu	barvni	màu	barven	N	ADJ;NOM;MASC;SG
trần	tran	trần	tran	N	
trần	chan	trần	chan	N	PROPN;NOM;MASC;SG
mẫu	mal	mẫu	malo	N	
tất	naseljenosti	tất	naseljenost		N;GEN;FEM;SG
mạnh	meng	mạnh	meng	ADJ	
mạnh	močno	mạnh	močno	ADJ	ADV
trái	levica	trái	levica		N;NOM;FEM;SG
trái	levi	trái	lev		ADJ;NOM;MASC;SG
trái	levo	trái	levo		ADV
trái	leva	trái	lev		ADJ;NOM;FEM;SG
từng	ever	từng	ever	PROPN	
từng	kdaj	từng	kdaj	PROPN	ADV
bán	prodani	bán	prodan	V	ADJ;NOM;MASC;PL;V.PTCP
bán	prodano	bán	prodan	V	ADJ;NOM;NEUT;SG;V.PTCP
bán	prodana	bán	prodan	V	ADJ;NOM;FEM;SG;V.PTCP
bán	prodan	bán	prodan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
bán	prodaja	bán	prodaja	V	N;NOM;FEM;SG
bán	prodajo	bán	prodaja	V	N;ACC;FEM;SG
bán	prodaja	bán	prodaja	V	N;NOM;FEM;SG
bán	prodaja	bán	prodaja	V	N;NOM;FEM;SG
rộng	širino	rộng	širina	ADJ	N;ACC;FEM;SG
rộng	širina	rộng	širina	ADJ	N;NOM;FEM;SG
rộng	široko	rộng	široko	ADJ	ADV
rộng	široko	rộng	široko	ADJ	ADV
thủy	čarovnica	thủy	čarovnica	V	N;NOM;FEM;SG
thủy	shui	thủy	shui	V	N;NOM;MASC;SG
giờ	zdaj	giờ	zdaj	N	ADV
giờ	sedaj	giờ	sedaj	N	ADV
mỗi	vsak	mỗi	vsak	NUM	DET;NOM;MASC;SG
mỗi	vsaka	mỗi	vsak	NUM	DET;NOM;FEM;SG
mỗi	vsako	mỗi	vsak	NUM	DET;ACC;NEUT;SG
mỗi	vsak	mỗi	vsak	NUM	DET;NOM;MASC;SG
mỗi	vsaka	mỗi	vsak	NUM	DET;NOM;FEM;SG
núi	gorsko	núi	gorski	N	ADJ;NOM;NEUT;SG
núi	gorski	núi	gorski	N	ADJ;NOM;MASC;SG
sang	razkošne	sang	razkošen	V	ADJ;NOM;FEM;PL
phản	izdan	phản	izdan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
phản	izdani	phản	izdan	V	ADJ;NOM;MASC;PL;V.PTCP
yêu	ljubljena	yêu	ljubljen	V	ADJ;NOM;FEM;SG;V.PTCP
yêu	ljubezni	yêu	ljubezen	V	N;GEN;FEM;SG
yêu	love	yêu	lova	V	N;NOM;MASC;SG
yêu	ljubezen	yêu	ljubezen	V	N;NOM;FEM;SG
yêu	luv	yêu	luv	V	
yêu	ljubeča	yêu	ljubeč	V	ADJ;NOM;FEM;SG;V.PTCP
yêu	ljubeč	yêu	ljubeč	V	ADJ;NOM;INDF;MASC;SG
yêu	ljubeče	yêu	ljubeče	V	ADJ;NOM;NEUT;SG;V.PTCP
kiện	sue	kiện	sue	V	PROPN;NOM;FEM;SG
biên	bien	biên	bien	N	
align	uskladiti	align	uskladiti		V;PFV;NFIN
độc	sam	độc	samo	ADJ	PART
hiệp	okrogla	hiệp	okrogel	N	ADJ;NOM;FEM;SG
hiệp	okrogle	hiệp	okrogel	N	ADJ;NOM;FEM;PL
hiệp	okrogel	hiệp	okrogeti	N	ADJ;NOM;INDF;MASC;SG
hiệp	okroglo	hiệp	okrogel	N	ADJ;NOM;NEUT;SG
giúp	pomagaj	giúp	pomagaj	V	N;ACC;MASC;SG
giúp	pomoč	giúp	pomoč	V	N;NOM;FEM;SG
sắc	ostrejši	sắc	oster	N	ADJ;NOM;DEF;CMPR;MASC;SG
sắc	hue	sắc	hue	N	
nha	zobozdravnik	nha	zobozdravnik		N;NOM;MASC;SG
