коды	codurile	код	cod	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
советники	consilierii	советник	consilier	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
советники	consilierilor	советник	consiliere	N;ANIM;NOM;MASC;PL	N;DEF;FEM;PL
советники	consilierii	советник	consilier	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
отправили	expediat	отправить	expedia	V;PFV;IND;PL;PST;FIN;ACT	ADJ;INDF;MASC;SG
отправили	expediate	отправить	expedia	V;PFV;IND;PL;PST;FIN;ACT	ADJ;INDF;FEM;PL
отправили	trimisa	отправить	trimis	V;PFV;IND;PL;PST;FIN;ACT	N;DEF;FEM;SG
отправили	trimis	отправить	trimite	V;PFV;IND;PL;PST;FIN;ACT	ADJ;INDF;MASC;SG
отправили	trimise	отправить	trimite	V;PFV;IND;PL;PST;FIN;ACT	V;IND;SG;3;PST;FIN
аэропорты	aeroporturile	аэропорт	aeroport	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
гитлер	hitler	гитлер	hitler	N;ANIM;NOM;MASC;SG	PROPN
связанный	legate	связать	legat	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;FEM;PL
связанный	legata	связать	legată	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
оплаты	plata	оплата	plată	N;INAN;GEN;FEM;SG	N;DEF;FEM;SG
оплаты	plata	оплата	plată	N;INAN;GEN;FEM;SG	N;DEF;FEM;SG
организмов	organismele	организм	organism	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
хьюстон	houston	хьюстон	houston	N;INAN;NOM;MASC;SG	PROPN
счастье	fericirea	счастье	fericire	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
счастье	fericire	счастье	fericire	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
холл	hall	холл	hall	N;INAN;NOM;MASC;SG	PROPN
культ	cultul	культ	cult	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
культ	secta	культ	secta	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
лесных	forest	лесной	forest	ADJ;GEN;PL	PROPN
лесных	padurea	лесной	padure	ADJ;GEN;PL	N;DEF;FEM;SG
лесных	padure	лесной	padure	ADJ;GEN;PL	N;INDF;FEM;SG
лесных	padure	лесной	padure	ADJ;GEN;PL	N;INDF;FEM;SG
никитин	nikitin	никитин	nikitin	N;ANIM;NOM;MASC;SG	
поколений	generatii	поколение	generat	N;INAN;GEN;NEUT;PL	N;DEF;MASC;PL
поколений	generatii	поколение	generat	N;INAN;GEN;NEUT;PL	N;DEF;MASC;PL
македония	macedonia	македония	macedonie	N;INAN;NOM;FEM;SG	PROPN
утверждено	aprobat	утвердить	aproba	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
утверждено	aprobate	утвердить	aprobat	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;FEM;PL
утверждено	omologat	утвердить	omologat	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
утверждено	aprobata	утвердить	aprobat	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
волос	par	волос	părea	N;INAN;GEN;FEM;PL	V;IND;PL;3;PRS;FIN
волос	par	волос	părea	N;INAN;GEN;FEM;PL	V;IND;PL;3;PRS;FIN
волос	parul	волос	par	N;INAN;GEN;FEM;PL	N;DEF;MASC;SG
волос	parul	волос	par	N;INAN;GEN;FEM;PL	N;DEF;MASC;SG
создатели	creatorii	создатель	creator	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
покрытия	acoperi	покрытие	acoperi	N;INAN;NOM;NEUT;PL	
покрытия	acopera	покрытие	acopera	N;INAN;NOM;NEUT;PL	V;IND;SG;3;IPFV;FIN
покрытия	coperta	покрытие	copertă	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
покрытия	coperta	покрытие	copertă	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
покрытия	cover	покрытие	cover	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
покрытия	acoperire	покрытие	acoperire	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
ферма	ferma	ферма	fermă	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
ферма	ferma	ферма	fermă	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
произносится	pronuntat	произносить	pronuntat	V;IPFV;IND;SG;3;PRS;FIN;MID	ADJ;INDF;MASC;SG
произносится	pronuntat	произносить	pronuntat	V;IPFV;IND;SG;3;PRS;FIN;MID	ADJ;INDF;MASC;SG
грозный	groznii	грозный	grozn	ADJ;NOM;MASC;SG	N;DEF;MASC;PL
условие	stare	условие	stare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
условие	conditia	условие	conditie	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
условие	conditie	условие	conditie	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
объединять	combine	объединять	combine	V;IPFV;NFIN;ACT	N;INDF;FEM;PL
португальский	portugheza	португальский	portugheza	ADJ;NOM;MASC;SG	N;DEF;FEM;SG
португальский	portugheza	португальский	portugheza	ADJ;NOM;MASC;SG	N;DEF;FEM;SG
низкий	scazuta	низкий	scazuta	ADJ;NOM;MASC;SG	ADJ;DEF;FEM;SG
низкий	low	низкий	low	ADJ;NOM;MASC;SG	
никуда	nicaieri	никуда	nicaieri	ADV	
никуда	nicaieri	никуда	nicaieri	ADV	
древесины	lemn	древесина	lemn	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
древесины	lemnul	древесина	lemn	N;INAN;NOM;FEM;PL	N;DEF;MASC;SG
древесины	wood	древесина	wood	N;INAN;NOM;FEM;PL	PROPN
уменьшить	scadere	уменьшить	scădere	V;PFV;NFIN;ACT	N;INDF;FEM;SG
уменьшить	psihiatru	уменьшить	psihiatru	V;PFV;NFIN;ACT	N;INDF;MASC;SG
типичный	tipic	типичный	tipic	ADJ;NOM;MASC;SG	ADV
типичный	tipice	типичный	tipic	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
мобильных	mobile	мобильный	mobil	ADJ;GEN;PL	N;INDF;FEM;PL
мобильных	mobil	мобильный	mobil	ADJ;GEN;PL	N;INDF;MASC;SG
мобильных	mobila	мобильный	mobilă	ADJ;GEN;PL	N;DEF;FEM;SG
получены	primit	получить	primi	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
получены	primite	получить	primit	V;PFV;PL;PST;V.PTCP;PASS	ADJ;INDF;FEM;PL
получены	primita	получить	primita	V;PFV;PL;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
дань	tributul	дань	tribut	N;INAN;NOM;FEM;SG	N;DEF;MASC;SG
мозг	creierul	мозг	creier	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
мозг	creiere	мозг	creiere	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
поднял	crescuta	поднять	crescut	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;DEF;FEM;SG
поднял	ridicata	поднять	ridicată	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;DEF;FEM;SG
поднял	crescut	поднять	crescut	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;MASC;SG
дэнни	danny	дэнный	danny	N;ANIM;NOM;MASC;SG	PROPN
дэнни	denny	дэнный	denny	N;ANIM;NOM;MASC;SG	PROPN
секция	sectiune	секция	sectiune	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
секция	sectiunea	секция	sectiune	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
секция	sectiune	секция	sectiune	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
секция	sectiune	секция	sectiune	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
секция	sectiunea	секция	sectiune	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
десятка	zece	десяток	zece	N;INAN;NOM;MASC;SG	NUM;PL
десятка	duzina	десяток	duzină	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
десятка	duzina	десяток	duzină	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
нацистской	nazist	нацистский	nazist	ADJ;INS;FEM;SG	N;INDF;MASC;SG
нацистской	nazista	нацистский	nazist	ADJ;INS;FEM;SG	N;DEF;FEM;SG
богатых	bogata	богатый	bogat	ADJ;GEN;PL	ADJ;DEF;FEM;SG
богатых	bogata	богатый	bogat	ADJ;GEN;PL	ADJ;DEF;FEM;SG
богатых	rich	богатый	rich	ADJ;GEN;PL	PROPN
богатых	bogat	богатый	bogat	ADJ;GEN;PL	ADJ;INDF;MASC;SG
биология	biologie	биология	biologie	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
биология	biologia	биология	biologie	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
акулы	rechinii	акула	rechin	N;ANIM;NOM;FEM;PL	N;DEF;MASC;PL
акулы	rechinilor	акула	rechin	N;ANIM;NOM;FEM;PL	N;DEF;MASC;PL
акулы	rechin	акула	rechin	N;ANIM;NOM;FEM;PL	N;INDF;MASC;SG
акулы	rechinul	акула	rechin	N;ANIM;NOM;FEM;PL	N;DEF;MASC;SG
сложность	dificultate	сложность	dificultate	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
сложность	dificultati	сложность	dificultati	N;INAN;NOM;FEM;SG	
сложность	dificultatea	сложность	dificultate	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
сложность	complexitate	сложность	complexitate	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
сложность	complexitatea	сложность	complexitate	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
прибытия	sosirea	прибытие	sosire	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
прибытия	sosire	прибытие	sosire	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
осло	oslo	осло	oslo	N;INAN;NOM;MASC;SG	PROPN
расписание	orar	расписание	orar	N;INAN;NOM;NEUT;SG	ADV
расписание	orarul	расписание	orar	N;INAN;NOM;NEUT;SG	N;DEF;MASC;SG
расписание	orar	расписание	orar	N;INAN;NOM;NEUT;SG	ADV
расписание	programeaza	расписание	programeaza	N;INAN;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
расписание	programul	расписание	program	N;INAN;NOM;NEUT;SG	N;DEF;MASC;SG
введено	introdusa	ввести	introdus	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
введено	introduse	ввести	introduce	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
введено	introdus	ввести	introduce	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
квантовой	cuantice	квантовый	cuantic	ADJ;INS;FEM;SG	ADJ;INDF;FEM;PL
квантовой	cuantica	квантовый	cuantică	ADJ;INS;FEM;SG	N;DEF;FEM;SG
джонатан	jonathan	джонатан	jonathan	N;ANIM;NOM;MASC;SG	PROPN
оперативного	prompta	оперативный	prompta	ADJ;GEN;MASC;SG	ADJ;DEF;FEM;SG
оперативного	prompt	оперативный	prompt	ADJ;GEN;MASC;SG	
оперативного	promptitudine	оперативный	promptitudine	ADJ;GEN;MASC;SG	N;INDF;FEM;SG
разрыв	rupturi	разрыв	rupt	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
разрыв	ruptura	разрыв	ruptură	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
греки	grecilor	грек	grec	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
греки	grecii	грек	grec	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
греки	grecesc	грек	grecesc	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;SG
греки	grec	грек	grec	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
греки	greaca	грек	greacă	N;ANIM;NOM;MASC;PL	N;DEF;FEM;SG
греки	greaca	грек	greacă	N;ANIM;NOM;MASC;PL	N;DEF;FEM;SG
проявления	manifestarile	проявление	manifestare	N;INAN;NOM;NEUT;PL	N;DEF;FEM;PL
проявления	manifestarea	проявление	manifestare	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
проявления	manifestare	проявление	manifestare	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
эволюция	evolutia	эволюция	evolutie	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
эволюция	evolutie	эволюция	evolutie	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
эволюция	evolutia	эволюция	evolutie	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
эволюция	evolutia	эволюция	evolutie	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
подписания	semnare	подписание	semnare	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
подписания	semnarea	подписание	semnare	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
подписания	semnatura	подписание	semnatură	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
подписания	semnatura	подписание	semnatură	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
подписания	semnatura	подписание	semnatură	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
леонардо	leonardo	леонардо	leonardo	N;ANIM;NOM;MASC;SG	PROPN
дипольный	dipol	дипольный	dipol	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
сеньор	signor	сеньор	signor	N;ANIM;NOM;MASC;SG	
постоянная	permanente	постоянный	permanent	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
постоянная	permanent	постоянный	permanent	ADJ;NOM;FEM;SG	ADV
постоянная	permanenta	постоянный	permanent	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
постоянная	permanenta	постоянный	permanent	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
постоянная	constant	постоянный	constant	ADJ;NOM;FEM;SG	ADV
постоянная	constanta	постоянный	constantă	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
постоянная	constanta	постоянный	constantă	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
монахов	calugarii	монах	calugarie	N;ANIM;GEN;MASC;PL	N;DEF;MASC;PL
паоло	paolo	пайть	paolo	N;INAN;NOM;MASC;SG	PROPN
вино	vinul	вино	vin	N;INAN;NOM;NEUT;SG	N;DEF;MASC;SG
вино	vin	вино	veni	N;INAN;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN
бокс	boxul	бокс	box	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
прожил	traia	прожить	trai	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
прожил	traita	прожить	traita	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;DEF;FEM;SG
рабов	sclavii	раб	sclavie	N;ANIM;GEN;MASC;PL	N;DEF;MASC;PL
боливии	bolivian	боливия	bolivian	N;INAN;NOM;FEM;PL	ADJ;INDF;MASC;SG
боливии	bolivia	боливия	bolivie	N;INAN;NOM;FEM;PL	PROPN
популярная	populare	популярный	popular	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
популярная	populara	популярный	populară	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
популярная	populara	популярный	populară	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
охлаждения	racirea	охлаждение	racire	N;INAN;NOM;NEUT;PL	N;DEF;FEM;SG
охлаждения	racire	охлаждение	racire	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
охлаждения	refrigerare	охлаждение	refrigerare	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
путешественник	calator	путешественник	calator	N;ANIM;NOM;MASC;SG	
путешественник	calator	путешественник	calator	N;ANIM;NOM;MASC;SG	
гаити	haiti	гаить	haiti	N;INAN;NOM;FEM;SG	PROPN
арсенал	arsenalul	арсенал	arsenal	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
отбор	selectie	отбор	selectie	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
отбор	selectia	отбор	selectie	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
заменена	inlocuit	заменить	inlocui	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
заменена	inlocuita	заменить	inlocuita	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
заменена	inlocuite	заменить	inlocui	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;FEM;PL
автономии	autonomie	автономия	autonomie	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
автономии	autonomia	автономия	autonomie	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
мадам	doamna	мада	doamnă	N;ANIM;DAT;FEM;PL	N;DEF;FEM;SG
мадам	doamna	мада	doamnă	N;ANIM;DAT;FEM;PL	N;DEF;FEM;SG
молока	laptele	молоко	lapte	N;INAN;GEN;NEUT;SG	N;DEF;MASC;SG
специалиста	specialistul	специалист	specialist	N;ANIM;ACC;MASC;SG	N;DEF;MASC;SG
длительность	durata	длительность	durată	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
длительность	durata	длительность	durată	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
окончательный	finala	окончательный	finală	ADJ;NOM;MASC;SG	N;DEF;FEM;SG
окончательный	final	окончательный	final	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
окончательный	finala	окончательный	finală	ADJ;NOM;MASC;SG	N;DEF;FEM;SG
мера	masura	мера	masură	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
мера	masura	мера	masură	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
мера	masoara	мера	masoară	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
мера	masura	мера	masură	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
департаменты	departamentele	департамент	departament	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
фазы	fazele	фаза	fază	N;INAN;NOM;FEM;PL	N;DEF;FEM;PL
рекорды	records	рекорд	records	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
меню	meniul	меню	meniu	N;INAN;NOM;NEUT;SG	N;DEF;MASC;SG
меню	meniurile	меню	meniu	N;INAN;NOM;NEUT;SG	N;DEF;FEM;PL
меню	meniuri	меню	meniu	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
белград	belgradul	белград	belgrad	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
вилли	willy	вилль	willy	N;ANIM;NOM;MASC;SG	PROPN
вилли	willi	вилль	willi	N;ANIM;NOM;MASC;SG	PROPN
вилли	willie	вилль	willie	N;ANIM;NOM;MASC;SG	PROPN
хлеба	paine	хлеб	pain	N;INAN;GEN;MASC;SG	
хлеба	paine	хлеб	pain	N;INAN;GEN;MASC;SG	
хлеба	painea	хлеб	paine	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
владельцев	proprietarii	владелец	proprietar	N;ANIM;GEN;MASC;PL	N;DEF;MASC;PL
владельцев	proprietarilor	владелец	proprietar	N;ANIM;GEN;MASC;PL	N;DEF;MASC;PL
дословно	verbatim	дословно	verbatim	ADV	N;INDF;MASC;SG
археологических	arheologic	археологический	arheologic	ADJ;GEN;PL	ADV
сорока	soroka	сорок	sorokă	NUM;NOM	
сорока	forty	сорок	forty	NUM;NOM	N;INDF;MASC;SG
наталия	natalia	наталия	natalie	N;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
голода	foamete	голод	foamete	N;INAN;GEN;MASC;SG	N;INDF;FEM;SG
голода	foame	голод	foame	N;INAN;GEN;MASC;SG	
голода	foamete	голод	foamete	N;INAN;GEN;MASC;SG	N;INDF;FEM;SG
голода	foamea	голод	foame	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
испанию	spania	испание	spanie	N;INAN;ACC;NEUT;SG	PROPN
ассамблеи	adunare	ассамблея	adunare	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
ассамблеи	asamblare	ассамблея	asamblare	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
ассамблеи	adunarea	ассамблея	adunare	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
фернандес	fernandez	фернандес	fernandez	N;ANIM;NOM;MASC;SG	PROPN
фернандес	fernández	фернандес	fernandez	N;ANIM;NOM;MASC;SG	PROPN
фернандес	fernandes	фернандес	fernandes	N;ANIM;NOM;MASC;SG	PROPN
отмечена	etichetate	отметить	etichetate	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;FEM;PL
отмечена	etichetat	отметить	eticheta	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
отмечена	etichetata	отметить	etichetată	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
отмечена	marcata	отметить	marcata	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
отмечена	marcat	отметить	marca	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
отмечена	marcate	отметить	marca	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;FEM;PL
гектаров	hectare	гектар	hectare	N;INAN;GEN;MASC;PL	N;INDF;FEM;SG
предпочтение	preferinte	предпочтение	preferinte	N;INAN;NOM;NEUT;SG	
предпочтение	preferinta	предпочтение	preferintă	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
предпочтение	preferat	предпочтение	preferat	N;INAN;NOM;NEUT;SG	ADJ;INDF;MASC;SG
общение	comunicare	общение	comunicare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
общение	comunicari	общение	comunicar	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
общение	comunicarea	общение	comunicare	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
общение	comunicarea	общение	comunicare	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
встретились	met	встретиться	met	V;PFV;IND;PL;PST;FIN;MID	N
джефф	geoff	джефф	geoff	N;ANIM;NOM;MASC;SG	PROPN
джефф	jeff	джефф	jeff	N;ANIM;NOM;MASC;SG	PROPN
противоречия	contradictie	противоречие	contradictie	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
аст	ast	аста	ast	N;INAN;NOM;MASC;SG	
амстердам	amsterdam	амстерд	amsterda	N;INAN;NOM;MASC;PL	PROPN
эми	amy	эмот	amy	N;ANIM;NOM;FEM;SG	PROPN
цветок	floarea	цветок	floare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
цветок	floare	цветок	floare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
цветок	florii	цветок	floare	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
цветок	floricica	цветок	floricica	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
частная	privata	частный	privat	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
частная	private	частный	privat	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
цру	cla	цру	cla	N;INAN;NOM;NEUT;SG	
ленте	furaje	лента	furaj	N;INAN;DAT;FEM;SG	N;INDF;FEM;PL
ленте	hrani	лента	hran	N;INAN;DAT;FEM;SG	V;IND;SG;3;PRS;FIN
морган	morgan	морган	morgan	N;ANIM;NOM;MASC;SG	PROPN
прокурор	procurorul	прокурор	procuror	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
мигель	miguel	мигель	miguel	N;ANIM;NOM;MASC;SG	PROPN
равных	egal	равный	egal	ADJ;GEN;PL	ADJ;INDF;MASC;SG
равных	egala	равный	egală	ADJ;GEN;PL	ADJ;DEF;FEM;SG
равных	egala	равный	egală	ADJ;GEN;PL	ADJ;DEF;FEM;SG
равных	egal	равный	egal	ADJ;GEN;PL	ADJ;INDF;MASC;SG
сомали	somalia	сомали	somalie	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
сомали	somaleze	сомали	somala	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
арк	arc	арк	arc		N;INDF;MASC;SG
арк	ark	арк	ark		N;INDF;MASC;SG
арк	arca	арк	arca		N;DEF;FEM;SG
арк	arca	арк	arca		N;DEF;FEM;SG
чай	tea	чай	teu	N;INAN;NOM;MASC;SG	
чай	ceaiul	чай	ceai	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
этапы	fazele	этап	fază	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
этапы	etapele	этап	etapă	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
этапы	pasii	этап	pas	N;INAN;NOM;MASC;PL	N;DEF;MASC;PL
этапы	pasi	этап	pas	N;INAN;NOM;MASC;PL	
этапы	pasi	этап	pas	N;INAN;NOM;MASC;PL	
размягчения	inmuiere	размягчение	inmuiere	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
родственники	rudelor	родственник	rudă	N;ANIM;NOM;MASC;PL	N;DEF;FEM;PL
родственники	rudele	родственник	rudă	N;ANIM;NOM;MASC;PL	N;DEF;FEM;PL
содержащий	continand	содержать	contina	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	
доверие	increderea	доверие	incredere	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
доверие	incredere	доверие	incredere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
доверие	incredere	доверие	incredere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
доверие	incredere	доверие	incredere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
доверие	incredere	доверие	incredere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
интерьер	interioare	интерьер	interior	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
кинематическая	cinematica	кинематический	cinematică	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
уничтожено	distrusa	уничтожить	distrus	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
уничтожено	distrus	уничтожить	distruge	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
уничтожено	distrusa	уничтожить	distrus	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;DEF;FEM;SG
мэтт	matt	мэтт	matt	N;ANIM;NOM;MASC;SG	PROPN
михаэль	mihai	михаэль	mihai	N;ANIM;NOM;MASC;SG	PROPN
михаэль	michael	михаэль	michael	N;ANIM;NOM;MASC;SG	PROPN
михаэль	mihail	михаэль	mihail	N;ANIM;NOM;MASC;SG	PROPN
аргентинский	argentinian	аргентинский	argentinian	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
хью	hugh	хия	hugh	N;ANIM;NOM;MASC;SG	PROPN
склоне	panta	склон	pantă	N;INAN;ESS;MASC;SG	N;DEF;FEM;SG
склоне	panta	склон	pantă	N;INAN;ESS;MASC;SG	N;DEF;FEM;SG
сер	domnule	сер	domn	N;INAN;NOM;MASC;SG	N;VOC;DEF;MASC;SG
нормальная	normale	нормальный	normal	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
нормальная	normala	нормальный	normal	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
нормальная	normal	нормальный	normal	ADJ;NOM;FEM;SG	ADV
нос	nasul	нос	nas	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
нос	nasu	нос	nasu	N;INAN;NOM;MASC;SG	
произношение	pronuntie	произношение	pronuntie	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
пит	pete	пит	pată	N;ANIM;NOM;MASC;SG	N;INDF;FEM;PL
пит	piet	пит	piet	N;ANIM;NOM;MASC;SG	
адама	adam	адам	adăma	N;ANIM;ACC;MASC;SG	PROPN
