din	from	din	from	ADP;ACC	
colectia	koleksiyonu	colectie	koleksiyonu	N;DEF;FEM;SG	N;ACC;SG;3
lupte	kavga	lupta	kavga		N;NOM;SG;3
lupte	kavgalar	lupta	kavga		N;NOM;PL;3
victorie	kazanın	victorie	kaza	N;INDF;FEM;SG	N;GEN;SG;3
victorie	kazanmak	victorie	kazan	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
victorie	galibiyet	victorie	galibiyet	N;INDF;FEM;SG	N;NOM;SG;3
victorie	kazan	victorie	kazan	N;INDF;FEM;SG	
victorie	zafer	victorie	zafer	N;INDF;FEM;SG	
scriitorilor	yazarlar	scriitor	yazar	N;DEF;MASC;PL	N;NOM;PL;3
prof	prof	prof	prof	N	
walter	walter	walter	walter	PROPN	PROPN;NOM;SG;3
venetia	venedik	venetia	vene	N;DEF;FEM;SG	
venetia	venedik	venetia	vene	N;DEF;FEM;SG	
venetia	venedik	venetia	vene	N;DEF;FEM;SG	
crestere	artış	crestere	artış	N;INDF;FEM;SG	
crestere	artırma	crestere	artırma	N;INDF;FEM;SG	
crestere	büyüme	crestere	büyü	N;INDF;FEM;SG	
crestere	büyümek	crestere	büyü	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
crestere	büyüme	crestere	büyü	N;INDF;FEM;SG	
crestere	büyümek	crestere	büyü	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
oradea	oradea	oradea	ora	N;DEF;FEM;SG	N;AT+ABL;SG;3
dacia	dacia	dacia	dacia	N;DEF;FEM;SG	PROPN;NOM;SG;3
house	house	hou	hou	N;INDF;MASC;SG	PROPN;NOM;SG;3
caracter	karakter	caracter	karak	N;INDF;MASC;SG	
numara	sayar	numara	sayar	V;IND;SG;3;IPFV;FIN	
numara	say	numara	say	V;IND;SG;3;IPFV;FIN	
numara	kont	numara	kont	V;IND;SG;3;IPFV;FIN	
teritoriu	bölge	teritoriu	bölge	N;INDF;MASC;SG	
speciale	ozel	special	ozel	ADJ;INDF;FEM;PL	
speciale	özeldir	special	özel	ADJ;INDF;FEM;PL	
south	güney	south	güney	N;INDF;MASC;SG	
saptamani	hafta	saptaman	hafta		N;NOM;SG;3
saptamani	haftalar	saptaman	hafta		N;NOM;PL;3
saptamani	haftalarca	saptaman	haftalarca		ADV
saptamani	hafta	saptaman	hafta		N;NOM;SG;3
saptamani	haftalar	saptaman	hafta		N;NOM;PL;3
saptamani	haftalarca	saptaman	haftalarca		ADV
marin	marin	marin	marin	N;INDF;MASC;SG	
marin	marine	marin	marin	N;INDF;MASC;SG	
marin	deniz	marin	deniz	N;INDF;MASC;SG	
marin	denizci	marin	denizci	N;INDF;MASC;SG	
albume	albüm	album	albüm	N;INDF;FEM;PL	
holmes	holmes	holmes	holmes	PROPN	
productia	imalat	productie	imalat	N;DEF;FEM;SG	
productia	yapım	productie	yapım	N;DEF;FEM;SG	
productia	üretim	productie	üretim	N;DEF;FEM;SG	
productia	prodüksiyon	productie	prodüksiyon	N;DEF;FEM;SG	
oscar	oscar	oscar	oscar	N;INDF;MASC;SG	
oscar	oskar	oscar	oskar	N;INDF;MASC;SG	
conflict	ihtilaf	conflict	ihtilaf	N;INDF;MASC;SG	
conflict	çekişme	conflict	çekiş	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
conflict	çatışma	conflict	çatış	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
conflict	çelişki	conflict	çelişki	N;INDF;MASC;SG	
organizarea	örgütü	organizare	örgüt	N;DEF;FEM;SG	
organizarea	kuruluş	organizare	kuruluş	N;DEF;FEM;SG	
organizarea	organizasyon	organizare	organizasyon	N;DEF;FEM;SG	N;NOM;SG;3
organizarea	örgüt	organizare	örgüt	N;DEF;FEM;SG	
capul	baş	cap	baş	N;DEF;MASC;SG	N;NOM;SG;3
capul	kafası	cap	kafa	N;DEF;MASC;SG	N;NOM;SG;3
capul	kafa	cap	kafa	N;DEF;MASC;SG	
ivan	ivan	ivan	ivan	PROPN	
nimeni	kimse	nimeni	kimse	PRO;SG;3	N;NOM;SG;3
arheologic	arkeoloji	arheologic	arkeoloji	ADV	
arheologic	arkeolojik	arheologic	arkeolojik	ADV	
aparare	defans	aparare	defans	N;INDF;FEM;SG	N;NOM;SG;3
aparare	savunma	aparare	savun	N;INDF;FEM;SG	
aparare	savunması	aparare	savun	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
aparare	defans	aparare	defans	N;INDF;FEM;SG	N;NOM;SG;3
aparare	savunma	aparare	savun	N;INDF;FEM;SG	
aparare	defans	aparare	defans	N;INDF;FEM;SG	N;NOM;SG;3
aparare	savunma	aparare	savun	N;INDF;FEM;SG	
aparare	savunması	aparare	savun	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
aparare	defans	aparare	defans	N;INDF;FEM;SG	N;NOM;SG;3
aparare	savunma	aparare	savun	N;INDF;FEM;SG	
alexander	iskender	alexander	iskende	PROPN	
alexander	alexander	alexander	alerander	PROPN	PROPN;NOM;SG;3
sensul	anlam	sens	anlam	N;DEF;MASC;SG	
sensul	anlamı	sens	anlam	N;DEF;MASC;SG	N;ACC;SG;3
sensul	anlami	sens	anlami	N;DEF;MASC;SG	
urmator	sonraki	urmator	sonraki	ADJ;INDF;MASC;SG	
urmator	sırada	urmator	sıra	ADJ;INDF;MASC;SG	N;ESS;SG;3
urmator	sıradaki	urmator	sıradaki	ADJ;INDF;MASC;SG	
jocuri	oyun	joc	oyun	N;INDF;FEM;PL	
revolutia	devrim	revolutie	devrim	N;DEF;FEM;SG	
revolutia	devrim	revolutie	devrim	N;DEF;FEM;SG	
smith	demirci	smith	demirci	PROPN	
smith	smith	smith	smith	PROPN	
rivne	rivne	rivne	riv	N;INDF;MASC;SG	
categorii	kategori	categorie	kategori	N;INDF;FEM;PL	
categorii	kategorisi	categorie	kategori	N;INDF;FEM;PL	N;NOM;SG;3
noapte	gece	noapte	gece	N;INDF;FEM;SG	N;NOM;SG;3
noapte	geceler	noapte	gece	N;INDF;FEM;SG	N;NOM;PL;3
noapte	night	noapte	night	N;INDF;FEM;SG	
matematica	matematik	matematică	matematik	N;DEF;FEM;SG	N;NOM;SG;3
matematica	matematik	matematică	matematik	N;DEF;FEM;SG	N;NOM;SG;3
matematica	hesap	matematică	hesap	N;DEF;FEM;SG	
matematica	matematik	matematică	matematik	N;DEF;FEM;SG	N;NOM;SG;3
matematica	matematik	matematică	matematik	N;DEF;FEM;SG	N;NOM;SG;3
matematica	hesap	matematică	hesap	N;DEF;FEM;SG	
matematica	matematik	matematică	matematik	N;DEF;FEM;SG	N;NOM;SG;3
specifice	spesifik	specific	spesifik	ADJ;INDF;FEM;PL	
specifice	belirli	specific	belirli	ADJ;INDF;FEM;PL	
centrale	merkezi	centrală	merkez	N;INDF;FEM;PL	N;ACC;SG;3
centrale	merkez	centrală	merkez	N;INDF;FEM;PL	
lee	lee	lee	None	PROPN	
scor	puan	scor	pu	N;INDF;MASC;SG	
scor	skor	scor	skor	N;INDF;MASC;SG	
scor	sayı	scor	say	N;INDF;MASC;SG	
red	kırmızı	red	kırmızı	N;INDF;MASC;SG	ADJ
red	kirmizi	red	kirmiz	N;INDF;MASC;SG	
red	kızıl	red	kızıl	N;INDF;MASC;SG	
red	red	red	red	N;INDF;MASC;SG	
comunitati	topluluklar	comunitat	topluluk		N;NOM;PL;3
portugalia	portekiz	portugalia	portekiz	PROPN	PROPN;NOM;SG;3
vlad	vlad	vlad	vlad	PROPN	
guvern	hükümet	guvern	hükümet	N;INDF;MASC;SG	
occidental	occidental	occidental	occidental	ADJ;INDF;MASC;SG	N;NOM;SG;3
occidental	batılı	occidental	batılı	ADJ;INDF;MASC;SG	
occidental	batılı	occidental	batılı	ADJ;INDF;MASC;SG	
occidental	western	occidental	western	ADJ;INDF;MASC;SG	PROPN;NOM;SG;3
occidental	batı	occidental	batı	ADJ;INDF;MASC;SG	
anglo	anglo	anglo	anglo	N;INDF;MASC;SG	
propus	önerilen	propune	öner	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
barcelona	barcelona	barcelonă	barcelon	N;DEF;FEM;PL	N;NOM;SG;3
barcelona	barselona	barcelonă	barselon	N;DEF;FEM;PL	PROPN;NOM;SG;3
posibilitatea	olasılık	posibilitate	olasılık	N;DEF;FEM;SG	N;NOM;SG;3
posibilitatea	olasılıklar	posibilitate	olasılık	N;DEF;FEM;SG	N;NOM;PL;3
posibilitatea	ihtimal	posibilitate	ihtimal	N;DEF;FEM;SG	
adevarat	doğru	adevarat	doğru	ADJ;INDF;MASC;SG	
adevarat	dogru	adevarat	dogru	ADJ;INDF;MASC;SG	
adevarat	true	adevarat	tru	ADJ;INDF;MASC;SG	
adevarat	gerçek	adevarat	gerçek	ADJ;INDF;MASC;SG	
adevarat	doğru	adevarat	doğru	ADJ;INDF;MASC;SG	
adevarat	dogru	adevarat	dogru	ADJ;INDF;MASC;SG	
adevarat	true	adevarat	tru	ADJ;INDF;MASC;SG	
adevarat	gerçek	adevarat	gerçek	ADJ;INDF;MASC;SG	
realizarea	idrak	realizare	idrak	N;DEF;FEM;SG	
realizarea	fark	realizare	fark	N;DEF;FEM;SG	N;NOM;SG;3
copiii	çocuklar	copil	çocuk	N;DEF;MASC;PL	N;NOM;PL;3
copiii	cocuklar	copil	cocuk	N;DEF;MASC;PL	N;NOM;PL;3
copiii	çocuk	copil	çocuk	N;DEF;MASC;PL	N;NOM;SG;3
copiii	çocuklar	copil	çocuk	N;DEF;MASC;PL	N;NOM;PL;3
markgraf	margrave	markgraf	margrave	N;INDF;MASC;SG	
studiul	çalış	studiu	çalış	N;DEF;MASC;SG	
studiul	çalışma	studiu	çalış	N;DEF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
cuvant	kelime	cuvant	kelim	N;INDF;MASC;SG	
cuvant	laf	cuvant	laf	N;INDF;MASC;SG	
cuvant	söz	cuvant	söz	N;INDF;MASC;SG	
cuvant	sözcük	cuvant	sözcük	N;INDF;MASC;SG	
cuvant	kelime	cuvant	kelim	N;INDF;MASC;SG	
cuvant	laf	cuvant	laf	N;INDF;MASC;SG	
cuvant	söz	cuvant	söz	N;INDF;MASC;SG	
cuvant	sözcük	cuvant	sözcük	N;INDF;MASC;SG	
facuta	yapılmış	facuta	yap	ADJ;DEF;FEM;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
facuta	yapıldı	facuta	yap	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
armate	ordular	armat	ordu	ADJ;INDF;FEM;PL	N;NOM;PL;3
constructii	inşaat	construct	inşaat	N;INDF;FEM;PL	
constructii	inşaat	construct	inşaat	N;INDF;FEM;PL	
refuzat	reddedildi	refuza	redde	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
refuzat	inkar	refuza	inkar	ADJ;INDF;MASC;SG	
refuzat	reddedilmiş	refuza	reddet	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
refuzat	reddedildi	refuza	redde	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
refuzat	reddetti	refuza	reddet	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
refuzat	reddetti	refuza	reddet	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
independent	bağımsız	independent	bağımsız	ADV	
terminat	bitmiş	termina	bit	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST
terminat	bitti	termina	bit	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
terminat	bitirdim	termina	bitir	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
terminat	tamamlandı	termina	tamamla	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
sprijinul	destekle	sprijin	destek	N;DEF;MASC;SG	N;INS;SG;3
sprijinul	desteği	sprijin	destek	N;DEF;MASC;SG	N;NOM;SG;3
sprijinul	destek	sprijin	destek	N;DEF;MASC;SG	
ali	ali	al	al	PROPN	PROPN;NOM;SG;3
moderna	modern	moderna	modern	ADJ;DEF;FEM;SG	
moderna	çağdaş	moderna	çağdaş	ADJ;DEF;FEM;SG	
moderna	modern	moderna	modern	ADJ;DEF;FEM;SG	
moderna	çağdaş	moderna	çağdaş	ADJ;DEF;FEM;SG	
calificat	kalifiye	califica	kalif	ADJ;INDF;MASC;SG	
calificat	nitelikli	califica	nitelikli	ADJ;INDF;MASC;SG	
sydney	sidney	sydney	sidney	PROPN	PROPN;NOM;SG;3
sydney	sydney	sydney	sydney	PROPN	PROPN;NOM;SG;3
puternica	güçlü	puternic	güçlü	ADJ;DEF;FEM;SG	
puternica	güçlüler	puternic	güçlü	ADJ;DEF;FEM;SG	ADJ;NOM;PL;3
puternica	kuvvetli	puternic	kuvvetli	ADJ;DEF;FEM;SG	
puternica	güçlü	puternic	güçlü	ADJ;DEF;FEM;SG	
puternica	güçlüler	puternic	güçlü	ADJ;DEF;FEM;SG	ADJ;NOM;PL;3
puternica	kuvvetli	puternic	kuvvetli	ADJ;DEF;FEM;SG	
puternica	güçlü	puternic	güçlü	ADJ;DEF;FEM;SG	
puternica	güçlüler	puternic	güçlü	ADJ;DEF;FEM;SG	ADJ;NOM;PL;3
ridicata	büyüttü	ridicată	büyü	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST;CAUS
jan	jan	jan	jan	PROPN	
jan	ocak	jan	ocak	PROPN	
scorul	puan	scor	pu	N;DEF;MASC;SG	
scorul	skor	scor	skor	N;DEF;MASC;SG	
scorul	sayı	scor	say	N;DEF;MASC;SG	
bazat	temelli	baza	temelli	ADJ;INDF;MASC;SG	
bazat	tabanlı	baza	tabanlı	ADJ;INDF;MASC;SG	
relatii	ilişki	relatie	ilişki	N;INDF;FEM;PL	N;NOM;SG;3
relatii	ilişki	relatie	ilişki	N;INDF;FEM;PL	N;NOM;SG;3
north	kuzey	north	kuzey	PROPN	
north	kuzeyde	north	kuzeyde	PROPN	N;ESS;SG;3
north	north	north	north	PROPN	PROPN;NOM;SG;3
north	kuzeye	north	kuze	PROPN	N;DAT;SG;3
ordine	düzen	ordine	düz	N;INDF;FEM;SG	
ordine	emir	ordine	imir	N;INDF;FEM;SG	
ordine	sipariş	ordine	sipariş	N;INDF;FEM;SG	N;NOM;SG;3
ordine	siparişler	ordine	sipariş	N;INDF;FEM;SG	N;NOM;PL;3
ordine	emir	ordine	imir	N;INDF;FEM;SG	
ordine	sipariş	ordine	sipariş	N;INDF;FEM;SG	N;NOM;SG;3
ordine	emirler	ordine	emir	N;INDF;FEM;SG	N;NOM;PL;3
democrat	demokratik	democrat	demokratik	N;INDF;MASC;SG	ADJ
democrat	demokrat	democrat	demokrat	N;INDF;MASC;SG	
democrat	demokrat	democrat	demokrat	N;INDF;MASC;SG	
democrat	demokratlar	democrat	demokrat	N;INDF;MASC;SG	ADJ;NOM;PL;3
html	html	html	html	N;INDF;MASC;SG	
italiana	italyanca	italiană	italyanca	N;DEF;FEM;SG	ADV
italiana	italyan	italiană	italyan	N;DEF;FEM;SG	
italiana	italyanca	italiană	italyanca	N;DEF;FEM;SG	ADV
italiana	italyan	italiană	italyan	N;DEF;FEM;SG	
ternopil	ternopil	ternopil	ternopil	N;INDF;MASC;SG	
elisabeta	elizabeth	elisabetă	elizabeth	N;DEF;FEM;SG	N;NOM;SG;3
elisabeta	elisabeth	elisabetă	elisabeth	N;DEF;FEM;SG	PROPN;NOM;SG;3
popa	popa	popă	popa	PROPN	
popa	papaz	popă	papaz	PROPN	
popa	rahip	popă	rahip	PROPN	
seine	seine	senee	sein	PROPN	PROPN;NOM;SG;3
pro	pro	prubi	pro	N;INDF	
pro	profesyonel	prubi	profesyonel	N;INDF	
milano	milan	milano	milan	PROPN	PROPN;NOM;SG;3
milano	milano	milano	milano	PROPN	PROPN;NOM;SG;3
milano	milano	milano	milano	PROPN	PROPN;NOM;SG;3
partial	kısmi	partial	kısmi	ADJ;INDF;MASC;SG	
partial	kısmen	partial	kısmen	ADJ;INDF;MASC;SG	
forta	zorla	forta	zor	N;DEF;FEM;SG	
forta	force	forta	force	N;DEF;FEM;SG	
forta	kuvvet	forta	kuvvet	N;DEF;FEM;SG	
forta	güç	forta	güç	N;DEF;FEM;SG	
forta	zorla	forta	zor	N;DEF;FEM;SG	
forta	force	forta	force	N;DEF;FEM;SG	
forta	kuvvet	forta	kuvvet	N;DEF;FEM;SG	
forta	güç	forta	güç	N;DEF;FEM;SG	
forta	kuvvet	forta	kuvvet	N;DEF;FEM;SG	
forta	güç	forta	güç	N;DEF;FEM;SG	
forta	zorla	forta	zor	N;DEF;FEM;SG	
forta	force	forta	force	N;DEF;FEM;SG	
forta	kuvvet	forta	kuvvet	N;DEF;FEM;SG	
forta	güç	forta	güç	N;DEF;FEM;SG	
modern	modern	modern	modern	ADJ;INDF;MASC;SG	
modern	çağdaş	modern	çağdaş	ADJ;INDF;MASC;SG	
critic	eleştiri	critic	eleştiri	ADJ;INDF;MASC;SG	
critic	eleştirmen	critic	eleştir	ADJ;INDF;MASC;SG	
critic	eleştirmeni	critic	eleştir	ADJ;INDF;MASC;SG	V;PFV;ACC;IND;POS;PRS;V.MSDR
critic	kritik	critic	kritik	ADJ;INDF;MASC;SG	
critic	eleştirel	critic	eleştirel	ADJ;INDF;MASC;SG	
programul	program	program	program	N;DEF;MASC;SG	
programul	programı	program	program	N;DEF;MASC;SG	N;ACC;SG;3
programul	program	program	program	N;DEF;MASC;SG	
programul	programı	program	program	N;DEF;MASC;SG	N;ACC;SG;3
programul	programı	program	program	N;DEF;MASC;SG	N;ACC;SG;3
programul	zamanlama	program	zamanla	N;DEF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
programul	program	program	program	N;DEF;MASC;SG	
programul	plan	program	plan	N;DEF;MASC;SG	
programul	planla	program	plan	N;DEF;MASC;SG	
formatul	format	format	format	N;DEF;MASC;SG	
formatul	biçim	format	biçim	N;DEF;MASC;SG	
formatul	biçimi	format	biçim	N;DEF;MASC;SG	N;ACC;SG;3
formatul	formatı	format	format	N;DEF;MASC;SG	N;ACC;SG;3
asociatia	dernek	asociatie	dernek	N;DEF;FEM;SG	
asociatia	derneği	asociatie	dernek	N;DEF;FEM;SG	N;NOM;SG;3
asociatia	dernek	asociatie	dernek	N;DEF;FEM;SG	
asociatia	derneği	asociatie	dernek	N;DEF;FEM;SG	N;NOM;SG;3
spectatori	seyirci	spectator	seyirci	N;INDF;MASC;PL	
spectatori	görenler	spectator	gören	N;INDF;MASC;PL	
personaje	karakter	personaj	karak	N;INDF;FEM;PL	
trupa	band	trupă	ban	N;DEF;FEM;SG	
trupa	grup	trupă	grup	N;DEF;FEM;SG	
trupa	bando	trupă	ban	N;DEF;FEM;SG	
trupa	bant	trupă	bant	N;DEF;FEM;SG	
trupa	band	trupă	ban	N;DEF;FEM;SG	
trupa	grup	trupă	grup	N;DEF;FEM;SG	
trupa	bando	trupă	ban	N;DEF;FEM;SG	
trupa	bant	trupă	bant	N;DEF;FEM;SG	
inalta	high	inalta	high	ADJ;DEF;FEM;SG	
inalta	yükseklerde	inalta	yüksek	ADJ;DEF;FEM;SG	ADJ;ESS;PL;3
inalta	çak	inalta	çak	ADJ;DEF;FEM;SG	
inalta	yükseğe	inalta	yüksek	ADJ;DEF;FEM;SG	
inalta	uzundu	inalta	uzun	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
inalta	high	inalta	high	ADJ;DEF;FEM;SG	
inalta	yükseklerde	inalta	yüksek	ADJ;DEF;FEM;SG	ADJ;ESS;PL;3
inalta	çak	inalta	çak	ADJ;DEF;FEM;SG	
inalta	yükseğe	inalta	yüksek	ADJ;DEF;FEM;SG	
inalta	uzundu	inalta	uzun	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
olt	olt	olt	olt	PROPN	
formarea	düzen	formare	düz	N;DEF;FEM;SG	
formarea	oluşumu	formare	oluş	N;DEF;FEM;SG	N;ACC;SG;3
formarea	oluşum	formare	oluş	N;DEF;FEM;SG	
formarea	düzeni	formare	düzen	N;DEF;FEM;SG	N;NOM;SG;3
disc	disk	disc	disk	N;INDF;MASC;SG	
disc	disk	disc	disk	N;INDF;MASC;SG	
iulia	iulia	iulie	iulia	N;DEF;FEM;SG	
iulia	julia	iulie	julia	N;DEF;FEM;SG	
participa	katılmak	participa	kat	V;IND;SG;3;IPFV;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
participa	katılmak	participa	kat	V;IND;SG;3;IPFV;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
print	prens	print	prens	N;INDF;MASC;SG	
print	prince	print	prince	N;INDF;MASC;SG	
print	prens	print	prens	N;INDF;MASC;SG	
print	prince	print	prince	N;INDF;MASC;SG	
print	prens	print	prens	N;INDF;MASC;SG	
print	prince	print	prince	N;INDF;MASC;SG	
eric	eric	eric	eric	PROPN	
influenta	etki	influenta	etki	N;DEF;FEM;SG	
influenta	nüfuz	influenta	nüfuz	N;DEF;FEM;SG	
influenta	etkisi	influenta	etki	N;DEF;FEM;SG	N;NOM;SG;3
influenta	etki	influenta	etki	N;DEF;FEM;SG	
influenta	nüfuz	influenta	nüfuz	N;DEF;FEM;SG	
influenta	etkisi	influenta	etki	N;DEF;FEM;SG	N;NOM;SG;3
influenta	etkili	influenta	etkili	N;DEF;FEM;SG	
influenta	nüfuzlu	influenta	nüfuzlu	N;DEF;FEM;SG	
influenta	etki	influenta	etki	N;DEF;FEM;SG	
influenta	nüfuz	influenta	nüfuz	N;DEF;FEM;SG	
influenta	etkisi	influenta	etki	N;DEF;FEM;SG	N;NOM;SG;3
air	hava	air	hava	N;INDF;MASC;SG	
dunarii	tuna	dunăre	tun	N;DEF;MASC;PL	
comerciale	ticari	comercial	ticari	ADJ;INDF;FEM;PL	
comerciale	reklam	comercial	reklam	ADJ;INDF;FEM;PL	
autonoma	özerk	autonom	özerk	ADJ;DEF;FEM;SG	
invins	yenilmiş	invinge	yen	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
invins	yenildi	invinge	yenil	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
invins	yenilmiş	invinge	yen	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
invins	yenildi	invinge	yenil	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
marius	marius	marius	marius	PROPN	
premiu	ödül	premiu	ödül	N;INDF;MASC;SG	
premiu	ödül	premiu	ödül	N;INDF;MASC;SG	
mark	işaretle	mark	işaret	PROPN	N;INS;SG;3
mark	işaret	mark	işaret	PROPN	
mark	mark	mark	mark	PROPN	
garonne	garonne	garonn	garonne	N;INDF;FEM;SG	PROPN;NOM;SG;3
educatie	eğitim	educatie	eğitim	N;INDF;FEM;SG	N;NOM;SG;3
educatie	eğitim	educatie	eğitim	N;INDF;FEM;SG	N;NOM;SG;3
voda	voda	voda	voda	PROPN	PROPN;NOM;SG;3
voda	voda	voda	voda	PROPN	PROPN;NOM;SG;3
recunoscut	tanınan	recunoscut	tanı	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
recunoscut	tanıdı	recunoscut	tanı	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
recunoscut	tanınan	recunoscut	tanı	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
asezare	yerleşim	asezare	yerleş	N;INDF;FEM;SG	
activ	aktif	activ	aktif	ADJ;INDF;MASC;SG	
activ	etkin	activ	etkin	ADJ;INDF;MASC;SG	
hans	hans	hans	hans	PROPN	
grad	derece	grad	derece	N;INDF;MASC;SG	
grad	sıralama	grad	sıralama	N;INDF;MASC;SG	
interviu	röportaj	interviu	röportaj	N;INDF;MASC;SG	
interviu	görüşme	interviu	görüşme	N;INDF;MASC;SG	
simon	simon	simon	simon	PROPN	
tratat	anlaşma	tratat	anlaşma	N;INDF;MASC;SG	
tratat	antlaşma	tratat	antlaşma	N;INDF;MASC;SG	
maxima	maksimum	maxim	maksi	N;DEF;FEM;SG	
maxima	azami	maxim	azami	N;DEF;FEM;SG	
maxima	maksimum	maxim	maksi	N;DEF;FEM;SG	
maxima	azami	maxim	azami	N;DEF;FEM;SG	
sisteme	sistem	sistem	sistem	N;INDF;FEM;PL	N;NOM;SG;3
arbitru	hakem	arbitru	hakem	N;INDF;MASC;SG	
arbitru	hakem	arbitru	hakem	N;INDF;MASC;SG	
jocul	oyun	joc	oyun	N;DEF;MASC;SG	
jocul	maç	joc	maç	N;DEF;MASC;SG	N;NOM;SG;3
incredere	güven	incredere	güven	N;INDF;FEM;SG	
incredere	özgüven	incredere	özgüven	N;INDF;FEM;SG	
incredere	güven	incredere	güven	N;INDF;FEM;SG	
incredere	güven	incredere	güven	N;INDF;FEM;SG	
incredere	özgüven	incredere	özgüven	N;INDF;FEM;SG	
incredere	güven	incredere	güven	N;INDF;FEM;SG	
carl	carl	carl	carl	PROPN	
cantec	song	cantec	song	N;INDF;MASC;SG	
cantec	sarki	cantec	sarki	N;INDF;MASC;SG	
cantec	şarkı	cantec	şarkı	N;INDF;MASC;SG	
cantec	song	cantec	song	N;INDF;MASC;SG	
cantec	sarki	cantec	sarki	N;INDF;MASC;SG	
cantec	şarkı	cantec	şarkı	N;INDF;MASC;SG	
ajutor	imdat	ajutor	imdat	N;INDF;MASC;SG	
ajutor	yardim	ajutor	yardim	N;INDF;MASC;SG	
titular	tutucu	titular	tutucu	N;INDF;MASC;SG	
titular	holder	titular	hol	N;INDF;MASC;SG	
foc	ateşle	foc	ateş	N;INDF;MASC;SG	
foc	ateş	foc	ateş	N;INDF;MASC;SG	
foc	yangın	foc	yangın	N;INDF;MASC;SG	
foc	ates	foc	ates	N;INDF;MASC;SG	
lege	yasa	lege	yasa	N;INDF;FEM;SG	
lege	law	lege	law	N;INDF;FEM;SG	
lege	hukuk	lege	hukuk	N;INDF;FEM;SG	
lege	kanun	lege	kanun	N;INDF;FEM;SG	
curent	güncel	curent	güncel	N;INDF;MASC;SG	
curent	akım	curent	akım	N;INDF;MASC;SG	
curent	şimdiki	curent	şimdiki	N;INDF;MASC;SG	
curent	mevcut	curent	mevcut	N;INDF;MASC;SG	
exterior	dış	exterior	dış	N;INDF;MASC;SG	
exterior	harici	exterior	harici	N;INDF;MASC;SG	
catedrala	katedral	catedrală	katedral	N;DEF;FEM;SG	N;ESS;SG;3
catedrala	katedrali	catedrală	katedrali	N;DEF;FEM;SG	N;ESS;SG;3
catedrala	katedral	catedrală	katedral	N;DEF;FEM;SG	N;ESS;SG;3
catedrala	katedrali	catedrală	katedrali	N;DEF;FEM;SG	N;ESS;SG;3
starea	durum	stare	durum	N;DEF;FEM;SG	N;NOM;SG;3
starea	statü	stare	stat	N;DEF;FEM;SG	
starea	durumu	stare	durum	N;DEF;FEM;SG	N;NOM;SG;3
maghiar	macar	maghiar	macar	ADJ;INDF;MASC;SG	
maghiar	macaristan	maghiar	macaristan	ADJ;INDF;MASC;SG	PROPN;NOM;SG;3
frank	frank	frank	frank	PROPN	
inchisoare	hapishane	inchisoare	hapishan	N;INDF;FEM;SG	
inchisoare	hapse	inchisoare	hapis	N;INDF;FEM;SG	N;DAT;SG;3
inchisoare	hapis	inchisoare	hapis	N;INDF;FEM;SG	
inchisoare	cezaevi	inchisoare	cezaevi	N;INDF;FEM;SG	
