پُرندر	tjuv	پُرندر	tjuv	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پِنگورا	vagga	پِنگورا	vagga	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پِنگورا	cot	پِنگورا	cot	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پِنگورا	barnsäng	پِنگورا	barnsäng	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُنم	duktiga	پُنم	duktig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُنم	god	پُنم	god	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُنم	duktig	پُنم	duktig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُنم	gott	پُنم	god	PROPN;NOM;MASC;SG;3	ADV
پُنم	bra	پُنم	bra	PROPN;NOM;MASC;SG;3	ADV
پُنم	rättfärdiga	پُنم	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُنم	rättfärdig	پُنم	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُنم	rättfärdigt	پُنم	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پُنم	fy	پُنم	fy	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُنم	heliga	پُنم	helig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُنم	helig	پُنم	helig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُنم	helige	پُنم	helig	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
پُنم	heligt	پُنم	helig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پِننا	rena	پِن	rena	V;SG;NFIN;ACT	ADJ;NOM;PL
پِننا	ren	پِن	ren	V;SG;NFIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG
پِننا	rent	پِن	ren	V;SG;NFIN;ACT	ADV
پِننا	clean	پِن	clea	V;SG;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
پُننا	missbruk	پُن	missbruk	V;SG;NFIN;ACT	N;NOM;INDF;NEUT;SG
پُننا	övergrepp	پُن	övergrepp	V;SG;NFIN;ACT	N;NOM;INDF;NEUT;PL
پنوَت	förteckning	پنوَت	förteckning	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پنوَت	index	پنوَت	index	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پُنہ	igen	پُنہ	igen	PROPN;NOM;MASC;SG;3	ADV
پُنہ	återigen	پُنہ	återigen	PROPN;NOM;MASC;SG;3	ADV
پنہا	breda	پنہا	bred		ADJ;NOM;PL
پنہا	bred	پنہا	bred		ADJ;NOM;INDF;MASC+FEM;SG
پنہا	brett	پنہا	bred		ADJ;NOM;INDF;NEUT;SG
پنہا	rymligt	پنہا	rymlig		ADJ;NOM;INDF;NEUT;SG
پنہا	rymliga	پنہا	rymlig		ADJ;NOM;PL
پنہا	rymlig	پنہا	rymlig		ADJ;NOM;INDF;MASC+FEM;SG
پنہا	breda	پنہا	bred		ADJ;NOM;PL
پنہا	bred	پنہا	bred		ADJ;NOM;INDF;MASC+FEM;SG
پنہا	brett	پنہا	bred		ADJ;NOM;INDF;NEUT;SG
پنہا	wide	پنہا	wide		N;NOM;INDF;NEUT;SG
پِنہاں	dold	پِنہاں	dölja	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پِنہاں	dolt	پِنہاں	dolt	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پِنہاں	hemlighet	پِنہاں	hemlighet	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پِنہاں	hemliga	پِنہاں	hemlig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِنہاں	secret	پِنہاں	sec	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پِنہاں	hemlig	پِنہاں	hemlig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پِنہاں	hemligt	پِنہاں	hemlig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پِنہاں	gömt	پِنہاں	göma	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پِنہاں	dold	پِنہاں	dölja	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پِنہاں	gömd	پِنہاں	gömd	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پِنہاں	dolda	پِنہاں	dölja	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL;PST;V.PTCP
پِنہاں	dolt	پِنہاں	dolt	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پنہی	sko	پنہی	sko	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُنّی	rättfärdiga	پُنّی	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُنّی	rättfärdig	پُنّی	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُنّی	rättfärdigt	پُنّی	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پنیا	akvatiska	پنیا	akvatisk	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پنیا	vattenlevande	پنیا	vattenlevande	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پنیا	vatten	پنیا	vatten	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پنیاسوت	våren	پنیاسوت	vår	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پنیاسوت	vårens	پنیاسوت	vår	PROPN;NOM;MASC;SG;3	N;GEN;DEF;MASC+FEM;SG
پنیاتما	generöst	پنیاتما	generösa	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پنیاتما	generös	پنیاتما	generös	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پنیاتما	generösa	پنیاتما	generösa	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُنّیائی	klan	پُنّیائی	klan	ADJ;NOM	N;NOM;INDF;MASC+FEM;SG
پُنّیائی	klanen	پُنّیائی	klan	ADJ;NOM	N;NOM;DEF;MASC+FEM;SG
پُنّیائی	avkomman	پُنّیائی	avkomma	ADJ;NOM	N;NOM;DEF;MASC+FEM;SG
پُنّیائی	avkomma	پُنّیائی	avkomma	ADJ;NOM	N;NOM;INDF;MASC+FEM;SG
پُنّیائی	avkommor	پُنّیائی	avkomma	ADJ;NOM	N;NOM;INDF;MASC+FEM;PL
پنیَر	visare	پنیَر	visa	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;PL
پنیَر	pekare	پنیَر	pekare	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پنیلا	tunna	پنیلا	tun	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پنیلا	tunn	پنیلا	tunn	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پنیلا	tunt	پنیلا	tunt	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پنیلا	smal	پنیلا	smal	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُنیہ	rättfärdiga	پُنیہ	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُنیہ	rättfärdig	پُنیہ	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُنیہ	rättfärdigt	پُنیہ	rättfärdig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پنھتّر	skelettet	پنھتّر	skelett	PROPN;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
پنھتّر	skelett	پنھتّر	skelett	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پَو	ess	پَو	ni		N;NOM;INDF;NEUT;SG
پَو	ace	پَو	ace		N;NOM;INDF;MASC+FEM;SG
پَو	gryningen	پَو	gryning		N;NOM;DEF;MASC+FEM;SG
پَو	gryning	پَو	gryning		N;NOM;INDF;MASC+FEM;SG
پَو	dawn	پَو	da		PROPN;NOM
پَو	gryningen	پَو	gryning		N;NOM;DEF;MASC+FEM;SG
پَو	framgångar	پَو	framgång		N;NOM;INDF;MASC+FEM;PL
پَو	succé	پَو	succé		N;NOM;INDF;MASC+FEM;SG
پَو	framgång	پَو	framgång		N;NOM;INDF;MASC+FEM;SG
پوچھکّا	spel	پوچھکّا	spel	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پوچھکّا	spelberoende	پوچھکّا	spelberoende	PROPN;NOM;MASC;SG;3	ADJ;NOM;PRS;V.PTCP
پوچھکّا	spelande	پوچھکّا	spelande	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پوچھکّا	hasardspel	پوچھکّا	hasardspel	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پوائی	circle	پوائی	circle	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوائی	cirkel	پوائی	cirkel	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوائی	cirklar	پوائی	cirkla	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;PL
پوائی	cirkeln	پوائی	cirkel	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پوپٹ	papegoja	پوپٹ	papegoja	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوپک	hackspett	پوپک	hackspett	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوپلا	tandlös	پوپلا	tandlös	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُوت	sonen	پُوت	son	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پُوت	son	پُوت	son	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوِتر	heliga	پوِتر	helig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پوِتر	helig	پوِتر	helig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پوِتر	heligt	پوِتر	helig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پوِتر	rena	پوِتر	rena	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پوِتر	ren	پوِتر	ren	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پوِتر	rent	پوِتر	ren	PROPN;NOM;MASC;SG;3	ADV
پوِترتا	renhet	پوِترتا	renhet	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوتڑا	blöja	پوتڑا	blöja	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوتھی	bok	پوتھی	bok	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوتھی	boka	پوتھی	boka	PROPN;NOM;MASC;SG;3	V;IMP;FIN;ACT
پوتھی	book	پوتھی	book	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوٹ	säck	پوٹ	säck		N;NOM;INDF;MASC+FEM;SG
پوٹ	överflödigt	پوٹ	överflödig		ADJ;NOM;INDF;NEUT;SG
پوٹ	överskott	پوٹ	överskott		N;NOM;INDF;NEUT;SG
پوٹ	bale	پوٹ	bale		PROPN;NOM
پوٹ	bunt	پوٹ	bunt		N;NOM;INDF;MASC+FEM;SG
پوٹ	överflöd	پوٹ	överflöd		N;NOM;INDF;NEUT;SG
پوٹا	magen	پوٹا	mage	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پوٹا	mage	پوٹا	mage	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوٹا	kraft	پوٹا	kraft	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوٹا	makt	پوٹا	makt	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوٹا	power	پوٹا	power	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوٹا	kurage	پوٹا	kurage	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پوٹا	modet	پوٹا	modet	PROPN;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
پوٹا	mod	پوٹا	mod	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پوٹا	hållfasthet	پوٹا	hållfasthet	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوٹا	styrka	پوٹا	styrka	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوج	dyrka	پُوج	dyrka	PROPN;NOM;MASC;SG;3	V;IMP;NFIN;ACT
پُوج	gudstjänst	پُوج	gudstjänst	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوج	tillbedjan	پُوج	tillbedjan	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوج	tillbe	پُوج	tillbe	PROPN;NOM;MASC;SG;3	V;IMP;FIN;ACT
پُوج	dyrkan	پُوج	dyrka	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجا	tillbedjan	پُوجا	tillbedjan	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجا	puja	پُوجا	puja	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجا	dyrka	پُوجا	dyrka	PROPN;NOM;MASC;SG;3	V;IMP;NFIN;ACT
پُوجا	gudstjänst	پُوجا	gudstjänst	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجا	tillbedjan	پُوجا	tillbedjan	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجا	tillbe	پُوجا	tillbe	PROPN;NOM;MASC;SG;3	V;IMP;FIN;ACT
پُوجا	dyrkan	پُوجا	dyrka	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجنا	dyrka	پُوجنا	dyrka	PROPN;NOM;MASC;SG;3	V;IMP;NFIN;ACT
پُوجنا	gudstjänst	پُوجنا	gudstjänst	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجنا	tillbedjan	پُوجنا	tillbedjan	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجنا	tillbe	پُوجنا	tillbe	PROPN;NOM;MASC;SG;3	V;IMP;FIN;ACT
پُوجنا	dyrkan	پُوجنا	dyrka	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوجیہ	ärade	پُوجیہ	ärade	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL;PST;V.PTCP
پوچ	medelvärde	پوچ	medelvärde		N;NOM;INDF;MASC+FEM;SG
پوچ	elakt	پوچ	elakt		ADJ;NOM;INDF;NEUT;SG
پوچ	elak	پوچ	elak		ADJ;NOM;INDF;MASC+FEM;SG
پوچ	menar	پوچ	mena		V;IND;PRS;FIN;ACT
پوچ	mena	پوچ	mena		V;IMP;FIN;ACT
پوچ	mean	پوچ	mean		N;NOM;INDF;MASC+FEM;SG
پوچ	värdelös	پوچ	värdelös		ADJ;NOM;INDF;MASC+FEM;SG
پوچ	värdelöst	پوچ	värdelös		ADJ;NOM;INDF;NEUT;SG
پوچ	värdelösa	پوچ	värdelös		ADJ;NOM;PL
پوچ	värdelös	پوچ	värdelös		ADJ;NOM;INDF;MASC+FEM;SG
پوچ	värdelöst	پوچ	värdelös		ADJ;NOM;INDF;NEUT;SG
پوچ	värdelösa	پوچ	värdelös		ADJ;NOM;PL
پوچ	oanvändbar	پوچ	oanvändbar		ADJ;NOM;INDF;MASC+FEM;SG
پوچ	obetydliga	پوچ	obetydlig		ADJ;NOM;PL
پوچ	obetydlig	پوچ	obetydlig		ADJ;NOM;INDF;MASC+FEM;SG
پوچ	obetydligt	پوچ	obetydlig		ADJ;NOM;INDF;NEUT;SG
پُوچھ	förfrågan	پُوچھ	förfrågan	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوچھ	utredning	پُوچھ	utredning	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوچھ	undersökning	پُوچھ	undersökning	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوچھ	respekt	پُوچھ	respekt	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوچھ	respekten	پُوچھ	respekt	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پُوچھ	respekterar	پُوچھ	respektera	PROPN;NOM;MASC;SG;3	V;IND;PRS;FIN;ACT
پُوچھ	respektera	پُوچھ	respektera	PROPN;NOM;MASC;SG;3	V;IMP;FIN;ACT
پُوچھ	frågan	پُوچھ	fråga	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پُوچھ	fråga	پُوچھ	fråga	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُوچھ	ifrågasätta	پُوچھ	ifrågasätta	PROPN;NOM;MASC;SG;3	V;IMP;FIN;ACT
پوچھن	duster	پوچھن	dust	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;PL
پُوچھنا	konsultera	پُوچھ	konsultera	V;MASC;SG;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
پُوچھنا	frågan	پُوچھ	fråga	V;MASC;SG;NFIN;ACT	N;NOM;DEF;MASC+FEM;SG
پُوچھنا	fråga	پُوچھ	fråga	V;MASC;SG;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
پُوچھنا	inbjudan	پُوچھ	inbjuda	V;MASC;SG;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
پُوچھنا	värde	پُوچھ	värde	V;MASC;SG;NFIN;ACT	N;NOM;INDF;NEUT;SG
پُوچھنا	ask	پُوچھ	ask	V;MASC;SG;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
پُوچھنا	fråga	پُوچھ	fråga	V;MASC;SG;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
پوچھنا	rena	پوچھ	rena	V;MASC;SG;NFIN;ACT	ADJ;NOM;PL
پوچھنا	ren	پوچھ	ren	V;MASC;SG;NFIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG
پوچھنا	rent	پوچھ	ren	V;MASC;SG;NFIN;ACT	ADV
پوچھنا	clean	پوچھ	clea	V;MASC;SG;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
پَود	barn	پَود	barn	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;PL
پَود	avkomma	پَود	avkomma	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پَود	avkommor	پَود	avkomma	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;PL
پَود	avkomman	پَود	avkomma	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پَود	avkomma	پَود	avkomma	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پَود	avkommor	پَود	avkomma	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;PL
پَودا	tassel	پَودا	tassel	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پودنا	dvärg	پودنا	dvärg	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پودنا	dvärg	پودنا	dvärg	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پودینہ	mint	پودینہ	mint	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پودینہ	mynta	پودینہ	mynta	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُور	översvämning	پُور	översvämning	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُور	översvämningar	پُور	översvämning	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;PL
پُور	staden	پُور	stad	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پُور	city	پُور	city	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پُور	ort	پُور	ort	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُور	stad	پُور	stad	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُور	orten	پُور	ort	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پُور	fyllda	پُور	fylld	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL;PST;V.PTCP
پُور	ifylld	پُور	fylla_i	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پُور	fyllt	پُور	fylla	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پُور	fylld	پُور	fylld	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پُور	sonen	پُور	son	PROPN;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
پُور	son	پُور	son	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُورا	exakta	پُورا	exakt	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	exakt	پُورا	exakt	PROPN;NOM;MASC;SG;3	ADV
پُورا	firma	پُورا	firma	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پُورا	bestämd	پُورا	bestämd	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
پُورا	hel	پُورا	hel	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورا	hela	پُورا	hel	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;SG
پُورا	odelade	پُورا	odelad	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL;PST;V.PTCP
پُورا	uppnått	پُورا	uppnåta	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پُورا	uträttat	پُورا	uträtta	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پُورا	åstadkommit	پُورا	åstadkomma	PROPN;NOM;MASC;SG;3	V;V.CVB;ACT
پُورا	erfarna	پُورا	erfare	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	erfaren	پُورا	erfaren	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورا	upplevde	پُورا	uppleva	PROPN;NOM;MASC;SG;3	V;IND;PST;FIN;ACT
پُورا	upplevt	پُورا	uppleva	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
پُورا	fulla	پُورا	fulla	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	fullständig	پُورا	fullständig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورا	full	پُورا	full	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورا	fullt	پُورا	full	PROPN;NOM;MASC;SG;3	ADV
پُورا	mogen	پُورا	mogen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورا	mogna	پُورا	mogen	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	tillräckliga	پُورا	tillräcklig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	tillräcklig	پُورا	tillräcklig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورا	tillräckligt	پُورا	tillräcklig	PROPN;NOM;MASC;SG;3	ADV
پُورا	perfekt	پُورا	perfekt	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
پُورا	perfect	پُورا	perfect	PROPN;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
پُورا	perfekta	پُورا	perfekta	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	kunniga	پُورا	kunnig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	duktiga	پُورا	duktig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	skickliga	پُورا	skicklig	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	kompletta	پُورا	komplett	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	fullständigt	پُورا	fullständig	PROPN;NOM;MASC;SG;3	ADV
پُورا	slutför	پُورا	slutför	PROPN;NOM;MASC;SG;3	V;IMP;FIN;ACT
پُورا	komplett	پُورا	komplett	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورا	fullständig	پُورا	fullständig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورا	konstanta	پُورا	konstant	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورا	konstant	پُورا	konstant	PROPN;NOM;MASC;SG;3	ADV
پوراپن	fullständighet	پوراپن	fullständighet	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوراپن	prestation	پوراپن	prestation	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوراپن	mognad	پوراپن	mognad	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوراپن	löptid	پوراپن	löptid	PROPN;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
پوراپن	förfaller	پوراپن	förfalla	PROPN;NOM;MASC;SG;3	V;IND;PRS;FIN;ACT
پوراکرنا	kompletta	پوراکرنا	komplett	V;MASC;SG;NFIN;ACT	ADJ;NOM;PL
پوراکرنا	fullständigt	پوراکرنا	fullständig	V;MASC;SG;NFIN;ACT	ADV
پوراکرنا	komplett	پوراکرنا	komplett	V;MASC;SG;NFIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG
پوراکرنا	fullständig	پوراکرنا	fullständig	V;MASC;SG;NFIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG
پُورب	uråldrig	پُورب	uråldrig	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورب	forntida	پُورب	forntida	PROPN;NOM;MASC;SG;3	ADJ;NOM
پُورب	antikens	پُورب	antik	PROPN;NOM;MASC;SG;3	N;GEN;DEF;MASC+FEM;SG
پُورب	tidigare	پُورب	tidig	PROPN;NOM;MASC;SG;3	ADV;CMPR
پُورب	gamla	پُورب	gammal	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پُورب	gammal	پُورب	gammal	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC+FEM;SG
پُورب	gammalt	پُورب	gammal	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;NEUT;SG
