پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُھوٹنا	separată	پُھوٹنا	separa	V;NFIN;ACT	ADJ;INDF;FEM;SG
پُھوٹنا	separate	پُھوٹنا	separat	V;NFIN;ACT	ADJ;INDF;FEM;PL
پُھوٹنا	bud	پُھوٹنا	bud	V;NFIN;ACT	PROPN
پُھوٹنا	împărțit	پُھوٹنا	împărți	V;NFIN;ACT	ADJ;INDF;MASC;SG
پُھوٹنا	divizat	پُھوٹنا	diviza	V;NFIN;ACT	ADJ;INDF;MASC;SG
پُھوٹنا	split	پُھوٹنا	split	V;NFIN;ACT	N;INDF;MASC;SG
پُھوٹنا	germina	پُھوٹنا	germină	V;NFIN;ACT	N;DEF;FEM;SG
پھوڑا	fierbe	پھوڑ	fierbe	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھوڑا	fierb	پھوڑ	fierbe	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھوڑا	tumoare	پھوڑ	tumoare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھوڑا	tumorii	پھوڑ	tumoare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھوڑا	tumoră	پھوڑ	tumoră	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھوڑا	abces	پھوڑ	abces	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھوڑا	ulcer	پھوڑ	ulcer	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھوڑا	ulcerul	پھوڑ	ulcer	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پھوڑنا	împărțit	پھوڑ	împărți	V;NFIN;ACT	ADJ;INDF;MASC;SG
پھوڑنا	divizat	پھوڑ	diviza	V;NFIN;ACT	ADJ;INDF;MASC;SG
پھوڑنا	split	پھوڑ	split	V;NFIN;ACT	N;INDF;MASC;SG
پھوڑنا	break	پھوڑ	break	V;NFIN;ACT	N;INDF;MASC;SG
پھوڑنا	pauza	پھوڑ	pauză	V;NFIN;ACT	N;DEF;FEM;SG
پھوڑنا	pauză	پھوڑ	pauză	V;NFIN;ACT	N;INDF;FEM;SG
پُھوسڑا	cârpă	پُھوسڑا	cârpă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھوک	drojdia	پھوک	drojdie		N;DEF;FEM;SG
پھوک	hollow	پھوک	hollow		PROPN
پھوک	gol	پھوک	gol		N;INDF;MASC;SG
پھوک	goale	پھوک	gol		ADJ;INDF;FEM;PL
پھوک	goală	پھوک	gol		ADJ;INDF;FEM;SG
پھوک	goala	پھوک	gol		N;DEF;FEM;SG
پھوک	uscate	پھوک	uscat		ADJ;INDF;FEM;PL
پھوک	uscat	پھوک	uscat		ADJ;INDF;MASC;SG
پھوک	uscată	پھوک	uscat		ADJ;INDF;FEM;SG
پھوک	drojdia	پھوک	drojdie		N;DEF;FEM;SG
پھوک	hollow	پھوک	hollow		PROPN
پھوک	refuza	پھوک	refuza		V;IND;SG;3;IPFV;FIN
پھوک	refuză	پھوک	refuza		V;IND;SG;3;PST;FIN
پھوک	refuz	پھوک	refuz		N;INDF;MASC;SG
پھوک	gol	پھوک	gol		N;INDF;MASC;SG
پھوک	goale	پھوک	gol		ADJ;INDF;FEM;PL
پھوک	goală	پھوک	gol		ADJ;INDF;FEM;SG
پھوک	goala	پھوک	gol		N;DEF;FEM;SG
پھوک	uscate	پھوک	uscat		ADJ;INDF;FEM;PL
پھوک	uscat	پھوک	uscat		ADJ;INDF;MASC;SG
پھوک	uscată	پھوک	uscat		ADJ;INDF;FEM;SG
پھوکا	hollow	پھوکا	hollow	PROPN;NOM;MASC;SG;3	PROPN
پھوکا	lumină	پھوکا	lumină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھوکا	light	پھوکا	light	PROPN;NOM;MASC;SG;3	
پھوکا	lumina	پھوکا	lumină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھوکا	gol	پھوکا	gol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھوکا	goale	پھوکا	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پھوکا	goală	پھوکا	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پھوکا	goala	پھوکا	gol	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھوکا	moi	پھوکا	moale	PROPN;NOM;MASC;SG;3	ADJ;INDF;PL
پھوکا	moale	پھوکا	moale	PROPN;NOM;MASC;SG;3	
پھوکل	concave	پھوکل	concave	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پھوکل	gol	پھوکل	gol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھوکل	goale	پھوکل	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پھوکل	goală	پھوکل	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پھوکل	goala	پھوکل	gol	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھوکل	hollow	پھوکل	hollow	PROPN;NOM;MASC;SG;3	PROPN
پھوکلا	gol	پھوکلا	gol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھوکلا	goale	پھوکلا	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پھوکلا	goală	پھوکلا	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پھوکلا	goala	پھوکلا	gol	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھوکلا	hollow	پھوکلا	hollow	PROPN;NOM;MASC;SG;3	PROPN
پُھوکنا	suflă	پُھوک	suflă	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
پُھوکنا	sufla	پُھوک	sufla	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پُھوکنا	ard	پُھوک	arde	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
پُھوکنا	arsură	پُھوک	arsura	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُھوکنا	burn	پُھوک	burn	PROPN;NOM;MASC;SG;3	
پُھوکنا	arde	پُھوک	arde	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پُھول	rozeta	پُھول	rozeta	V;SG;V.PTCP;ACT	N;DEF;FEM;SG
پُھول	fericirea	پُھول	fericire	V;SG;V.PTCP;ACT	N;DEF;FEM;SG
پُھول	fericire	پُھول	fericire	V;SG;V.PTCP;ACT	N;INDF;FEM;SG
پُھول	electrum	پُھول	electrum	V;SG;V.PTCP;ACT	
پُھول	entuziasmul	پُھول	entuziasm	V;SG;V.PTCP;ACT	N;DEF;MASC;SG
پُھول	entuziasm	پُھول	entuziasm	V;SG;V.PTCP;ACT	N;INDF;MASC;SG
پُھول	blossom	پُھول	blossom	V;SG;V.PTCP;ACT	N;INDF;MASC;SG
پُھول	floarea	پُھول	floare	V;SG;V.PTCP;ACT	N;DEF;FEM;SG
پُھول	floare	پُھول	floare	V;SG;V.PTCP;ACT	N;INDF;FEM;SG
پُھول	florii	پُھول	floare	V;SG;V.PTCP;ACT	N;INDF;FEM;PL
پُھول	floricica	پُھول	floricica	V;SG;V.PTCP;ACT	N;DEF;FEM;SG
پُھول	flash	پُھول	flash	V;SG;V.PTCP;ACT	N;INDF;MASC;SG
پُھول	scânteia	پُھول	scânteie	V;SG;V.PTCP;ACT	N;DEF;FEM;SG
پُھول	scânteie	پُھول	scânteie	V;SG;V.PTCP;ACT	N;INDF;FEM;SG
پُھولا	umflate	پُھولا	umfla	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پُھولا	umflat	پُھولا	umfla	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پُھولا	umflată	پُھولا	umfla	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پُھولا	înflorit	پُھولا	înflori	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پُھولائو	umflături	پُھولائو	umflătură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پُھولائو	umflătură	پُھولائو	umflătură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُھولائو	umflarea	پُھولائو	umflare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُھولنا	blossom	پُھول	blossom	V;NFIN;ACT	N;INDF;MASC;SG
پھونپھی	pipe	پھونپھی	pipă	PROPN;NOM;MASC;SG;3	
پھونپھی	conductă	پھونپھی	conduct	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھونپھی	pipa	پھونپھی	pipă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھونپھی	pipă	پھونپھی	pipă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھونپھی	tub	پھونپھی	tub	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھونپھی	tubul	پھونپھی	tub	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پُھونٹ	crăpătură	پُھونٹ	crăpătură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُھونٹ	crack	پُھونٹ	crack	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُھونک	respiratie	پُھونک	respiratie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُھونک	respirație	پُھونک	respirație	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُھونک	puff	پُھونک	puff	PROPN;NOM;MASC;SG;3	
پُھونک	suflă	پُھونک	suflă	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
پُھونک	sufla	پُھونک	sufla	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پُھونکنا	răpire	پُھونکنا	răpire	PROPN;ACC;MASC;SG;3	N;INDF;FEM;SG
پُھونکنا	răpească	پُھونکنا	răpi	PROPN;ACC;MASC;SG;3	V;SBJV;3;PRS;FIN
پُھونکنا	chinul	پُھونکنا	chin	PROPN;ACC;MASC;SG;3	N;DEF;MASC;SG
پُھونکنا	chinuri	پُھونکنا	chin	PROPN;ACC;MASC;SG;3	N;INDF;FEM;PL
پُھوہار	spray	پُھوہار	spray	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُھوہار	pulverizare	پُھوہار	pulverizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُھوہڑ	penibil	پُھوہڑ	penibil	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پُھوہڑ	jenant	پُھوہڑ	jenant	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پُھوہڑ	mizerie	پُھوہڑ	mizerie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُھوہڑ	dezordonat	پُھوہڑ	dezordonat	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پُھوہڑ	murdar	پُھوہڑ	murdar	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پُھوہڑ	neîndemânatic	پُھوہڑ	neîndemânatic	PROPN;NOM;MASC;SG;3	ADV
پُھوہڑ	stângace	پُھوہڑ	stângaci	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM
پھیٹنا	amestec	پھیٹ	amestec	V;SG;NFIN;ACT	N;INDF;MASC;SG
پھیٹنا	mix	پھیٹ	mix	V;SG;NFIN;ACT	N;INDF;MASC;SG
پھیر	retur	پھیر	retur	V;ACT	N;INDF;MASC;SG
پھیر	întoarcere	پھیر	întoarcere	V;ACT	N;INDF;FEM;SG
پھیر	cercul	پھیر	cerc	V;ACT	N;DEF;MASC;SG
پھیر	circle	پھیر	circlu	V;ACT	N;INDF;MASC;SG
پھیر	cerc	پھیر	cerc	V;ACT	N;INDF;MASC;SG
پھیر	diferența	پھیر	diferență	V;ACT	N;DEF;FEM;SG
پھیر	diferență	پھیر	diferență	V;ACT	N;INDF;FEM;SG
پھیر	diferenta	پھیر	diferent	V;ACT	N;DEF;FEM;SG
پھیر	nenorocire	پھیر	nenorocire	V;ACT	N;INDF;FEM;SG
پھیر	bend	پھیر	bend	V;ACT	N;INDF;MASC;SG
پھیر	schimbare	پھیر	schimbare	V;ACT	N;INDF;FEM;SG
پھیر	schimbarea	پھیر	schimbare	V;ACT	N;DEF;FEM;SG
پھیر	distanta	پھیر	distantă	V;ACT	N;DEF;FEM;SG
پھیر	distanţă	پھیر	distanţă	V;ACT	N;INDF;FEM;SG
پھیر	distanța	پھیر	distanță	V;ACT	N;DEF;FEM;SG
پھیر	distanță	پھیر	distanță	V;ACT	N;INDF;FEM;SG
پھیر	circulatie	پھیر	circulatie	V;ACT	N;INDF;FEM;SG
پھیر	circulația	پھیر	circulație	V;ACT	N;DEF;FEM;SG
پھیر	circulație	پھیر	circulație	V;ACT	N;INDF;FEM;SG
پھیر	dilema	پھیر	dilemă	V;ACT	N;DEF;FEM;SG
پھیر	dilemă	پھیر	dilemă	V;ACT	N;INDF;FEM;SG
پھیر	rotund	پھیر	rotund	V;ACT	ADJ;INDF;MASC;SG
پھیر	rotunde	پھیر	rotund	V;ACT	ADJ;INDF;FEM;PL
پھیر	rundă	پھیر	rund	V;ACT	N;INDF;FEM;SG
پھیر	rotundă	پھیر	rotund	V;ACT	ADJ;INDF;FEM;SG
پھیر	runda	پھیر	runda	V;ACT	N;DEF;FEM;SG
پھیر	curbură	پھیر	curbură	V;ACT	N;INDF;FEM;SG
پھیر	twist	پھیر	twist	V;ACT	N;INDF;MASC;SG
پھیر	răsucire	پھیر	răsucire	V;ACT	N;INDF;FEM;SG
پھیر	ambiguitate	پھیر	ambiguitate	V;ACT	N;INDF;FEM;SG
پھیر	variația	پھیر	variație	V;ACT	N;DEF;FEM;SG
پھیر	variație	پھیر	variație	V;ACT	N;INDF;FEM;SG
پھیرا	circuit	پھیرا	circuit	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
پھیرا	circuitul	پھیرا	circuit	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
پھیرا	rotund	پھیرا	rotund	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
پھیرا	rotunde	پھیرا	rotund	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
پھیرا	rundă	پھیرا	rund	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
پھیرا	rotundă	پھیرا	rotund	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM;SG
پھیرا	runda	پھیرا	runda	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
پھیرا	vizitati	پھیرا	vizitati	V;MASC;SG;V.PTCP;ACT	V;IND;PL;2;PRS;FIN
پھیرا	vizită	پھیرا	vizită	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
پھیرا	vizita	پھیرا	vizita	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
پھیرنا	retur	پھیر	retur	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھیرنا	întoarcere	پھیر	întoarcere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھیرنا	schimb	پھیر	schimb	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھیرنا	schimbul	پھیر	schimb	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پھیرنا	mângâie	پھیر	mângâia	PROPN;NOM;MASC;SG;3	V;IND;3;PRS;FIN
پھیرنا	mângâiere	پھیر	mângâiere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھیرنا	rambursare	پھیر	rambursare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھیرنا	restituirea	پھیر	restituire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھیرنا	restituire	پھیر	restituire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھیرنا	respinge	پھیر	respinge	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھیرنا	resping	پھیر	respinge	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
پھیرنا	twist	پھیر	twist	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھیرنا	răsucire	پھیر	răsucire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھیرنا	întoarce	پھیر	întoarce	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھیری	hawking	پھیری	hawking	PROPN;NOM;MASC;SG;3	PROPN
پھیری	circuit	پھیری	circuit	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھیری	circuitul	پھیری	circuit	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پھیری	implorând	پھیری	implora	PROPN;NOM;MASC;SG;3	V;V.MSDR
پھیری	trick	پھیری	trick	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھیری	truc	پھیری	truc	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھیری	păcăleală	پھیری	păcăleală	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پِھیکا	dim	پِھیکا	dim	PROPN;NOM;MASC;SG;3	
پِھیکا	insipid	پِھیکا	insipid	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پِھیکا	bland	پِھیکا	bland	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پِھیکا	trista	پِھیکا	trist	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پِھیکا	tristă	پِھیکا	tristă	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پِھیکا	sad	پِھیکا	sad	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پِھیکا	triste	پِھیکا	trist	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پِھیکا	trist	پِھیکا	trist	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پِھیکا	palid	پِھیکا	palid	PROPN;NOM;MASC;SG;3	ADV
پِھیکا	palidă	پِھیکا	palid	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پِھیکا	sumbru	پِھیکا	sumbru	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پِھیکا	sumbre	پِھیکا	sumbru	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پِھیکا	nepoliticos	پِھیکا	nepoliticos	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پھَیلا	extinse	پھشیلا	extinde	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پھَیلا	extins	پھشیلا	extins	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پھَیلا	extinsă	پھشیلا	extins	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پھَیلانا	extinde	پھَیلانا	extinde	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھَیلانا	extinde	پھَیلانا	extinde	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھَیلانا	intinde	پھَیلانا	intinde	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھَیلانا	întinde	پھَیلانا	întinde	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھَیلانا	întindere	پھَیلانا	întindere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلانا	publică	پھَیلانا	publica	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
پھَیلانا	publica	پھَیلانا	publica	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پھَیلانا	propaga	پھَیلانا	propaga	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پھَیلانا	răspândirea	پھَیلانا	răspândire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلانا	răspândire	پھَیلانا	răspândire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلانا	răspândit	پھَیلانا	răspândi	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پھَیلاوٹ	divizia	پھَیلاوٹ	divizie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلاوٹ	divizare	پھَیلاوٹ	divizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	diviziunea	پھَیلاوٹ	diviziune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلاوٹ	diviziune	پھَیلاوٹ	diviziune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	divizie	پھَیلاوٹ	divizie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	distributie	پھَیلاوٹ	distributie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	distribuţia	پھَیلاوٹ	distribugie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلاوٹ	distribuția	پھَیلاوٹ	distribuție	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلاوٹ	distribuire	پھَیلاوٹ	distribuire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	distribuție	پھَیلاوٹ	distribuție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	extensie	پھَیلاوٹ	extensie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	prelungirea	پھَیلاوٹ	prelungire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلاوٹ	extindere	پھَیلاوٹ	extindere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	prelungire	پھَیلاوٹ	prelungire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلاوٹ	extensia	پھَیلاوٹ	extensie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلائو	interval	پھَیلائو	interval	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پھَیلائو	intervalul	پھَیلائو	interval	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پھَیلائو	difuzie	پھَیلائو	difuzie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلائو	creșterea	پھَیلائو	creștere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلائو	creşterea	پھَیلائو	creactere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلائو	crestere	پھَیلائو	crestere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلائو	creștere	پھَیلائو	creștere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلائو	lungime	پھَیلائو	lungime	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلائو	lungimea	پھَیلائو	lungime	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلائو	expansiune	پھَیلائو	expansiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلائو	extinderea	پھَیلائو	extindere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلائو	expansiunea	پھَیلائو	expansiune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلائو	extindere	پھَیلائو	extindere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلائو	publicare	پھَیلائو	publicare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلائو	publicarea	پھَیلائو	publicare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلائو	răspândirea	پھَیلائو	răspândire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلائو	răspândire	پھَیلائو	răspândire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلائو	răspândit	پھَیلائو	răspândi	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پھَیلنا	persista	پھشیلنا	persista	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پھَیلنا	persistă	پھشیلنا	persista	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
پھَیلنا	extinde	پھشیلنا	extinde	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
پھَیلنا	insistă	پھشیلنا	insista	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
پھَیلنا	insista	پھشیلنا	insista	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پھَیلنا	răspândirea	پھشیلنا	răspândire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پھَیلنا	răspândire	پھشیلنا	răspândire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پھَیلنا	răspândit	پھشیلنا	răspândi	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پھَیلواں	larg	پھشیلو	larg	PROPN;NOM;MASC;SG;3	ADV
پھَیلواں	largă	پھشیلو	larg	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پھینانا	spuma	پھینانا	spumă	V;MASC;SG;NFIN;ACT	N;DEF;FEM;SG
پھینانا	spumă	پھینانا	spumă	V;MASC;SG;NFIN;ACT	N;INDF;FEM;SG
پھینٹ	curea	پھینٹ	curie	V;ACT	N;DEF;FEM;SG
پھینٹ	centură	پھینٹ	centură	V;ACT	N;INDF;FEM;SG
پھینٹ	centura	پھینٹ	centură	V;ACT	N;DEF;FEM;SG
پِھینچنا	wash	پِھینچ	wash	V;MASC;SG;NFIN;ACT	
پِھینچنا	spălare	پِھینچ	spălare	V;MASC;SG;NFIN;ACT	N;INDF;FEM;SG
پھینکنا	smoală	پھینکنا	smoală	V;NFIN;ACT	N;INDF;FEM;SG
پھینکنا	aruncare	پھینکنا	aruncare	V;NFIN;ACT	N;INDF;FEM;SG
پھینکنا	exprimate	پھینکنا	exprima	V;NFIN;ACT	ADJ;INDF;FEM;PL
پھینکنا	smoală	پھینکنا	smoală	V;NFIN;ACT	N;INDF;FEM;SG
پھینکنا	aruncare	پھینکنا	aruncare	V;NFIN;ACT	N;INDF;FEM;SG
پھینکنا	exprimate	پھینکنا	exprima	V;NFIN;ACT	ADJ;INDF;FEM;PL
تِ	trei	تِ	trei		NUM;PL
تِ	three	تِ	three		N;INDF;MASC;SG
تِگنا	treble	تِگنا	treablă	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِگنا	triplă	تِگنا	triplă	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تِگنا	tripla	تِگنا	triplă	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
تِگنا	triple	تِگنا	triplu	PROPN;NOM;MASC;SG;3	
تِگنا	triplu	تِگنا	triplu	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تا	până	تا	până	ADP	ADP;ACC
تاابد	mereu	تاابد	mereu	PROPN;NOM;MASC;SG;3	ADV
تاابد	intotdeauna	تاابد	intotdeauna	PROPN;NOM;MASC;SG;3	
تاابد	întotdeauna	تاابد	întotdeauna	PROPN;NOM;MASC;SG;3	ADV
تاابد	forever	تاابد	forever	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تاآنکہ	până	تاآنکہ	până	CONJ	ADP;ACC
تازیست	mereu	تازیست	mereu	ADJ	ADV
تازیست	intotdeauna	تازیست	intotdeauna	ADJ	
تازیست	întotdeauna	تازیست	întotdeauna	ADJ	ADV
تازیست	vreodată	تازیست	vreodată	ADJ	ADV
تاوقتیکہ	până	تاوقتیکہ	până	CONJ	ADP;ACC
تاہم	inca	تاہم	inca	CONJ	
تاہم	încă	تاہم	încă	CONJ	ADV
تاہم	tot	تاہم	tot	CONJ	PRO;MASC;SG;3
