של	shel	של	shel	PART;GEN	
פרש	rytter	פרש	rytte	PROPN	N;INDF;MASC+FEM;SG
משמעותית	meningsfuld	משמעותי	meningsfuld	ADV	ADJ;INDF;MASC+FEM;SG
משמעותית	meningsfyldt	משמעותי	meningsfyldt	ADV	N;DEF;NEUT;SG
משמעותית	markant	משמעותי	markant	ADV	ADJ;INDF;SG
משמעותית	signifikant	משמעותי	signifikant	ADV	ADJ;INDF;SG
משמעותית	betydningsfuldt	משמעותי	betydningsfuld	ADV	ADJ;INDF;NEUT;SG
משמעותית	betydelige	משמעותי	betydelig	ADV	ADJ;PL
משמעותית	betydende	משמעותי	betydende	ADV	ADJ
משמעותית	betydelig	משמעותי	betydelig	ADV	ADJ;INDF;MASC+FEM;SG
משמעותית	væsentlig	משמעותי	væsentlig	ADV	ADJ;INDF;MASC+FEM;SG
משמעותית	signifikant	משמעותי	signifikant	ADV	ADJ;INDF;SG
קבלת	modtager	קבלה	modtage	N;FEM;SG	V;IND;PRS;FIN;ACT
קבלת	modtagende	קבלה	modtagende	N;FEM;SG	ADJ
קבלת	accepterer	קבלה	acceptere	N;FEM;SG	V;IND;PRS;FIN;ACT
איתן	eitan	איתן	eitan	PROPN	
איתן	ethan	איתן	ethan	PROPN	N;INDF;MASC+FEM;SG
אמצעי	forholdsregler	אמצע	forholdsregel	N;MASC;SG	N;INDF;MASC+FEM;PL
אמצעי	foranstaltninger	אמצע	foranstaltning	N;MASC;SG	N;INDF;MASC+FEM;PL
אמצעי	betyder	אמצע	betyde	N;MASC;SG	V;IND;PRS;FIN;ACT
קילומטרים	miles	קילומטר	mile	N;MASC;PL	N;GEN;INDF;MASC+FEM;SG
קילומטרים	mil	קילומטר	mil	N;MASC;PL	N;INDF;MASC+FEM;SG
ראוי	fortjener	ראוי	fortjene	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
ראוי	fortjene	ראוי	fortj	ADJ;MASC;SG	V;NFIN;ACT
ראוי	fortjent	ראוי	fortjene	ADJ;MASC;SG	V;INDF;SG;PST;V.PTCP
ראוי	værdige	ראוי	værdig	ADJ;MASC;SG	ADJ;PL
ביצוע	optræder	ביצוע	optræde	N;MASC;SG	V;IND;PRS;FIN;ACT
ביצוע	udfører	ביצוע	udføre	N;MASC;SG	V;IND;PRS;FIN;ACT
ביצוע	optræde	ביצוע	optræde	N;MASC;SG	V;NFIN;ACT
ביצוע	udfør	ביצוע	udfør	N;MASC;SG	V;IMP
ביצוע	henrette	ביצוע	henrette	N;MASC;SG	V;NFIN;ACT
גנרל	generelt	גנרל	generel	N;MASC;SG	ADV
גנרל	generel	גנרל	generel	N;MASC;SG	ADJ;INDF;MASC+FEM;SG
גנרל	generelle	גנרל	generel	N;MASC;SG	ADJ;PL
גנרל	almindelig	גנרל	almindelig	N;MASC;SG	ADJ;INDF;MASC+FEM;SG
לואיס	lewis	לואיס	lewis	PROPN	
לואיס	louis	לואיס	louis	PROPN	
לואיס	ludvig	לואיס	ludvig	PROPN	N;INDF;MASC+FEM;SG
נחל	bæk	נחל	bæk		N;INDF;MASC+FEM;SG
נחל	creek	נחל	creek		
נחל	bæk	נחל	bæk		N;INDF;MASC+FEM;SG
נחל	strøm	נחל	strøm		N;INDF;MASC+FEM;SG
נחל	stream	נחל	stream		
נחל	nahal	נחל	nahal		
ידועה	vidst	ידע	vidst	V;FEM;SG;V.PTCP;ACT	ADV
ידועה	kendt	ידע	kendt	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;SG
גודל	str	גודל	str	N;MASC;SG	
ספק	tvivler	ספק	tvivle	N;MASC;SG	V;IND;PRS;FIN;ACT
ספק	udbyder	ספק	udbyde	N;MASC;SG	V;IND;PRS;FIN;ACT
פרט	detaljer	פרט	detalje		N;INDF;MASC+FEM;PL
פרט	detalje	פרט	detalje		N;INDF;MASC+FEM;SG
המספר	tal	המספר	tal	PROPN	N;INDF;NEUT;PL
המספר	antal	המספר	antal	PROPN	N;INDF;NEUT;SG
המספר	nummer	המספר	nummer	PROPN	N;INDF;NEUT;SG
הרביעית	fjerde	הרביעית	fjerde	ADV	ADJ
סנט	cent	סנאט	cent	PROPN	N;INDF;NEUT;SG
נושאים	fag	נושא	fag	N;MASC;PL	N;INDF;NEUT;SG
תמיכה	støttede	תמיכה	støtte	N;FEM;SG	V;IND;PST;FIN;ACT
תמיכה	understøttet	תמיכה	understøtte	N;FEM;SG	V;INDF;SG;PST;V.PTCP
תמיכה	støttet	תמיכה	støtte	N;FEM;SG	V;INDF;SG;PST;V.PTCP
תמיכה	understøttede	תמיכה	understøttet	N;FEM;SG	V;PL;PST;V.PTCP
רומניה	rumænske	רומניה	rumænsk	PROPN	ADJ;PL
רומניה	rumænsk	רומניה	rumænsk	PROPN	ADJ;INDF;SG
רומניה	rumænien	רומניה	rumænie	PROPN	PROPN
זהה	identiske	זהה	identisk		ADJ;PL
זהה	identisk	זהה	identisk		V;INDF;SG;PST;V.PTCP
זהה	identificere	זהה	identificere		V;NFIN;ACT
כתבי	skrive	כתב	skrive	N;PSSD;MASC;PL	V;NFIN;ACT
כתבי	skriv	כתב	skrive	N;PSSD;MASC;PL	V;IMP
כתבי	skriver	כתב	skrive	N;PSSD;MASC;PL	V;IND;PRS;FIN;ACT
גדוד	regiment	גדוד	regiment	PROPN	N;INDF;NEUT;SG
גדוד	bataljon	גדוד	bataljon	PROPN	N;INDF;MASC+FEM;SG
אמור	sig	אמור	sig	ADJ;MASC;SG	PRO;ACC;3;REFL
אמור	sku	אמור	sku	ADJ;MASC;SG	ADV
אמור	skulle	אמור	skulle	ADJ;MASC;SG	V;IND;PST;FIN;ACT
אמור	bør	אמור	burde	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
אמור	skal	אמור	skulle	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
אמור	burde	אמור	burde	ADJ;MASC;SG	V;IND;PST;FIN;ACT
אלון	alon	אלון	alon	PROPN	
אלון	egetræ	אלון	egetræ	PROPN	N;INDF;NEUT;SG
אלון	eg	אלון	eg	PROPN	N;INDF;MASC+FEM;SG
אלון	oak	אלון	oak	PROPN	N;INDF;MASC+FEM;SG
מדע	naturvidenskab	מדע	naturvidenskab		N;INDF;MASC+FEM;SG
מדע	videnskab	מדע	videnskab		N;INDF;MASC+FEM;SG
הסביבה	miljø	הסביב	miljø	V;FEM;SG;3;PST;ACT	N;INDF;NEUT;SG
אפריל	april	אפריל	april	PROPN	N;INDF;MASC+FEM;SG
חום	brun	חום	brun		ADJ;INDF;MASC+FEM;SG
חום	brune	חום	brune		ADJ;PL
חום	brunt	חום	brun		ADJ;INDF;NEUT;SG
חום	brown	חום	brown		
חום	heat	חום	heat		N;INDF;NEUT;SG
חום	varme	חום	varme		N;INDF;MASC+FEM;SG
חום	feber	חום	feber		N;INDF;MASC+FEM;SG
בטוח	sikre	None	sikre		V;NFIN;ACT
בטוח	tryg	None	tryg		ADJ;INDF;MASC+FEM;SG
בטוח	safe	None	safe		N;INDF;MASC+FEM;SG
בטוח	sikker	None	sikker		ADJ;INDF;MASC+FEM;SG
בטוח	sikker	None	sikker		ADJ;INDF;MASC+FEM;SG
מעורב	blandede	מעורב	blande	ADJ;MASC;SG	V;PL;PST;V.PTCP
מעורב	blandet	מעורב	blande	ADJ;MASC;SG	V;INDF;SG;PST;V.PTCP
מעורב	involverede	מעורב	involvere	ADJ;MASC;SG	V;PL;PST;V.PTCP
מעורב	involveret	מעורב	involvere	ADJ;MASC;SG	V;INDF;SG;PST;V.PTCP
וידאו	videoen	וידאו	videoen	PROPN	N;DEF;MASC+FEM;SG
וידאו	video	וידאו	video	PROPN	N;INDF;MASC+FEM;SG
חוזר	gentaget	חזר	gentage	PROPN	V;INDF;SG;PST;V.PTCP
חוזר	gentages	חזר	gentage	PROPN	V;IND;PRS;NFIN;PASS
חוזר	gentager	חזר	gentage	PROPN	V;IND;PRS;FIN;ACT
חוזר	gentag	חזר	gentag	PROPN	V;IMP
חוזר	gentager	חזר	gentage	PROPN	V;IND;PRS;FIN;ACT
נפוץ	almindelige	נפוץ	almindelig	V;MASC;SG;V.PTCP;MID	ADJ;PL
נפוץ	fælles	נפוץ	fælles	V;MASC;SG;V.PTCP;MID	ADJ
נפוץ	almindelig	נפוץ	almindelig	V;MASC;SG;V.PTCP;MID	ADJ;INDF;MASC+FEM;SG
לעמוד	stand	עמד	stand	V;NFIN;ACT	N;INDF;MASC+FEM;SG
מתחיל	start	התחיל	start	V;MASC;SG;V.PTCP	N;INDF;MASC+FEM;SG
היצירה	skabelse	היצירה	skabelse	ADV	N;INDF;MASC+FEM;SG
היצירה	oprettelse	היצירה	oprettelse	ADV	N;INDF;MASC+FEM;SG
ואחרים	andre	ואחר	anden	PROPN	PRO;PL
צעירים	unge	צעיר	ung	N;MASC;PL	ADJ;PL
צעירים	ung	צעיר	ung	N;MASC;PL	ADJ;INDF;MASC+FEM;SG
שיתוף	deler	שיתוף	dele	N;MASC;SG	V;IND;PRS;FIN;ACT
שיתוף	dele	שיתוף	del	N;MASC;SG	N;INDF;MASC+FEM;PL
שיתוף	deler	שיתוף	dele	N;MASC;SG	V;IND;PRS;FIN;ACT
מגדל	tårn	מגדל	tårn	PROPN	N;INDF;NEUT;SG
מגדל	tower	מגדל	towe	PROPN	N;INDF;MASC+FEM;PL
מגדל	tårnet	מגדל	tårne	PROPN	N;DEF;NEUT;SG
הונגריה	ungarn	הונגריה	ungarn	PROPN	
מסכים	enige	הסכים	enig	V;MASC;SG;V.PTCP;ACT	ADJ;PL
מסכים	enig	הסכים	enig	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC+FEM;SG
קריית	kiryat	קריה	kiryat	N;PSSD;FEM;SG	
הסיבה	grund	הסיב	grund	V;FEM;SG;3;PST;ACT	N;INDF;NEUT;SG
הסיבה	begrundelse	הסיב	begrundelse	V;FEM;SG;3;PST;ACT	N;INDF;MASC+FEM;SG
הסיבה	årsag	הסיב	årsag	V;FEM;SG;3;PST;ACT	N;INDF;MASC+FEM;SG
שש	six	שש	six	NUM;FEM;SG	
אריאל	ariel	אריאל	ariel	PROPN	N;INDF;MASC+FEM;SG
פרשת	pensionerede	פרשה	pensionere	N;FEM;SG	V;PL;PST;V.PTCP
פרשת	pensioneret	פרשה	pensionere	N;FEM;SG	V;INDF;SG;PST;V.PTCP
בולטים	fremtrædende	בלט	fremtrædende	V;MASC;PL;V.PTCP;ACT	ADJ
בולטים	prominente	בלט	prominent	V;MASC;PL;V.PTCP;ACT	ADJ;PL
כיבוש	erobringer	כיבוש	erobring	N;MASC;SG	N;INDF;MASC+FEM;PL
אורח	besøgende	אורח	besøge	N;MASC;SG	V;PRS;V.PTCP
קטנות	small	קטן	small	ADJ;FEM;PL	
קטנות	småt	קטן	småt	ADJ;FEM;PL	ADV
קטנות	lille	קטן	lille	ADJ;FEM;PL	ADJ;SG
בריטים	britisk	בריטי	britisk	N;MASC;PL	ADJ;INDF;SG
בריטים	british	בריטי	british	N;MASC;PL	
בריטים	britiske	בריטי	britisk	N;MASC;PL	ADJ;PL
פרנק	frank	פרנק	frank	PROPN	
מקבל	modtagelse	קיבל	modtagelse	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
מקבל	modtagende	קיבל	modtagende	V;MASC;SG;V.PTCP;ACT	ADJ
האגודה	forening	האגודה	forening	PROPN	N;INDF;MASC+FEM;SG
האגודה	foreningen	האגודה	forening	PROPN	N;DEF;MASC+FEM;SG
האגודה	association	האגודה	association	PROPN	N;INDF;MASC+FEM;SG
האגודה	sammenslutning	האגודה	sammenslutning	PROPN	N;INDF;MASC+FEM;SG
האגודה	associering	האגודה	associering	PROPN	N;INDF;MASC+FEM;SG
אליהו	elijah	אליהו	elijah	PROPN	
פרסום	reklamer	פרסום	reklame	N;MASC;SG	N;INDF;MASC+FEM;PL
פרסום	offentliggør	פרסום	offentliggøre	N;MASC;SG	V;IND;PRS;FIN;ACT
פרסום	udgiver	פרסום	udgive	N;MASC;SG	V;IND;PRS;FIN;ACT
דצמבר	december	דצמבר	december	PROPN	N;INDF;MASC+FEM;SG
אהבה	elsker	אהבה	elske	N;FEM;SG	V;IND;PRS;FIN;ACT
אהבה	vild	אהבה	vild	N;FEM;SG	ADJ;INDF;MASC+FEM;SG
השישי	sjette	השישי	sjette	PROPN	ADJ
עסקים	forretning	עסק	forretning	N;MASC;PL	N;INDF;MASC+FEM;SG
עסקים	erhvervslivet	עסק	erhvervsliv	N;MASC;PL	N;DEF;NEUT;SG
עסקים	business	עסק	business	N;MASC;PL	N;INDF;MASC+FEM;SG
עסקים	virksomhed	עסק	virksomhed	N;MASC;PL	N;INDF;MASC+FEM;SG
אדוארד	edvard	אדוארד	edvard	PROPN	N;INDF;MASC+FEM;SG
אדוארד	edward	אדוארד	edward	PROPN	
אוסקר	oscar	אוסקר	oscar	PROPN	N;INDF;MASC+FEM;SG
מדליית	medalje	מדליה	medalje	N;PSSD;FEM;SG	N;INDF;MASC+FEM;SG
מדליית	medaljen	מדליה	medalje	N;PSSD;FEM;SG	N;DEF;MASC+FEM;SG
לשיר	syng	השיר	syng		V;IMP
לשיר	sing	השיר	sing		
לשיר	synge	השיר	synge		V;NFIN;ACT
הפרלמנט	parlamentet	הפרלמנט	parlament	PROPN	N;DEF;NEUT;SG
הפרלמנט	parlament	הפרלמנט	parlament	PROPN	N;INDF;NEUT;SG
הפרלמנט	folketinget	הפרלמנט	folketing	PROPN	N;DEF;NEUT;SG
סיני	sinai	סיני	sinai	PROPN	PROPN
סיני	kinesere	סיני	kinesere	PROPN	N;INDF;MASC+FEM;PL
סיני	kineser	סיני	kineser	PROPN	N;INDF;MASC+FEM;SG
סיני	kinesiske	סיני	kinesisk	PROPN	ADJ;PL
סיני	kinesisk	סיני	kinesisk	PROPN	ADJ;INDF;SG
סיני	kineserne	סיני	kineser	PROPN	N;DEF;MASC+FEM;PL
שותף	associeret	שותף	associere	N;MASC;SG	V;INDF;SG;PST;V.PTCP
השחור	sort	השחור	sort		ADJ;INDF;SG
השחור	black	השחור	black		
השחור	sorte	השחור	sort		ADJ;PL
צרפתי	fransk	צרפתי	fransk	PROPN	ADJ;INDF;SG
צרפתי	franskmænd	צרפתי	franskmand	PROPN	N;INDF;MASC+FEM;PL
צרפתי	franskmand	צרפתי	franskmand	PROPN	N;INDF;MASC+FEM;SG
צרפתי	french	צרפתי	french	PROPN	
צרפתי	franske	צרפתי	fransk	PROPN	ADJ;PL
שלישית	tredje	None	tredje	ADV	ADJ
הרשות	autoritet	הרשה	autoritet	N;FEM;PL	N;INDF;MASC+FEM;SG
הרשות	bemyndigelse	הרשה	bemyndigelse	N;FEM;PL	N;INDF;MASC+FEM;SG
הרשות	myndighed	הרשה	myndighed	N;FEM;PL	N;INDF;MASC+FEM;SG
קיימות	bæredygtighed	קיים	bæredygtighed	ADJ;FEM;PL	N;INDF;MASC+FEM;SG
קיימות	eksisterer	קיים	eksistere	ADJ;FEM;PL	V;IND;PRS;FIN;ACT
קיימות	eksistere	קיים	eksistere	ADJ;FEM;PL	V;NFIN;ACT
קיימות	findes	קיים	findes	ADJ;FEM;PL	V;IND;PRS;FIN;ACT
קיימות	bestående	קיים	bestå	ADJ;FEM;PL	V;PRS;V.PTCP
קיימות	eksisterende	קיים	eksistere	ADJ;FEM;PL	V;PRS;V.PTCP
פיקוד	command	פיקוד	command	N;MASC;SG	
מרטין	martin	מרטין	martin	PROPN	
יכולות	evner	יכול	evne	ADJ;FEM;PL	N;INDF;MASC+FEM;PL
יכולות	kapaciteter	יכול	kapacitet	ADJ;FEM;PL	N;INDF;MASC+FEM;PL
יכולות	evner	יכול	evne	ADJ;FEM;PL	N;INDF;MASC+FEM;PL
מדבר	snakker	מדבר	snakke	N;MASC;SG	V;IND;PRS;FIN;ACT
מדבר	taler	מדבר	tale	N;MASC;SG	V;IND;PRS;FIN;ACT
מדבר	taler	מדבר	tale	N;MASC;SG	V;IND;PRS;FIN;ACT
אמריקאית	amerikaner	אמריקני	amerikaner	ADV	N;INDF;MASC+FEM;SG
אמריקאית	american	אמריקני	american	ADV	N;INDF;MASC+FEM;SG
אמריקאית	amerikanske	אמריקני	amerikansk	ADV	ADJ;PL
אמריקאית	amerikansk	אמריקני	amerikansk	ADV	ADJ;INDF;SG
יין	yin	יין	yin		
יין	vin	יין	vin		N;INDF;MASC+FEM;SG
חייב	gotta	חייב	gotta	ADJ;MASC;SG	
חייב	må	חייב	måtte	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
חייב	skal	חייב	skulle	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
אהרן	aaron	אהרן	aaron	PROPN	
אהרן	aharon	אהרן	aharon	PROPN	
מגוון	sort	מגוון	sort		ADJ;INDF;SG
מגוון	forskelligartethed	מגוון	forskelligartethed		N;INDF;MASC+FEM;SG
מגוון	variation	מגוון	variation		N;INDF;MASC+FEM;SG
מוסקבה	moskvas	מוסקבה	moskvas	PROPN	PROPN;GEN
מוסקבה	moskva	מוסקבה	moskva	PROPN	PROPN
הולנד	nederlandene	הולנד	nederland	PROPN	N;DEF;NEUT;PL
הולנד	holland	הולנד	holland	PROPN	
הולנד	holland	הולנד	holland	PROPN	
הרוח	vinden	הרוח	vind		N;DEF;MASC+FEM;SG
הרוח	vind	הרוח	vind		N;INDF;MASC+FEM;SG
הרוח	vindenergi	הרוח	vindenergi		N;INDF;NEUT;SG
עוזי	uzi	עוזי	uzi	PROPN	
מתאים	passende	התאים	passende	V;MASC;SG;V.PTCP;ACT	ADJ
מתאים	egnede	התאים	egne	V;MASC;SG;V.PTCP;ACT	V;PL;PST;V.PTCP
מתאים	passende	התאים	passende	V;MASC;SG;V.PTCP;ACT	ADJ
מתאים	velegnet	התאים	velegnet	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;SG
ברזיל	brasilien	ברזיל	brasilie	PROPN	N;DEF;MASC+FEM;SG
ברזיל	brasiliens	ברזיל	brasilie	PROPN	N;GEN;DEF;MASC+FEM;SG
אישית	personlig	אישית	personlig	ADV	ADJ;INDF;MASC+FEM;SG
אישית	personlige	אישית	personlig	ADV	ADJ;PL
אישית	personlig	אישית	personlig	ADV	ADJ;INDF;MASC+FEM;SG
הארי	harry	הארי	harry	PROPN	
נקודת	peg	נקודה	peg	N;FEM;SG	
מבוסס	etablerede	None	etablere	V;MASC;SG;V.PTCP	V;PL;PST;V.PTCP
ניהול	administrer	ניהול	administre	N;MASC;SG	V;IND;PRS;FIN;ACT
ניהול	administrere	ניהול	administrer	N;MASC;SG	V;NFIN;ACT
המהפכה	revolutionen	המהפכה	revolution	PROPN	N;DEF;MASC+FEM;SG
המהפכה	revolution	המהפכה	revolution	PROPN	N;INDF;MASC+FEM;SG
המהפכה	omvæltning	המהפכה	omvæltning	PROPN	N;INDF;MASC+FEM;SG
עודד	tilskyndet	עודד	tilskynde	PROPN	V;INDF;SG;PST;V.PTCP
עודד	opfordret	עודד	opfordre	PROPN	V;INDF;SG;PST;V.PTCP
עודד	opmuntrede	עודד	opmuntre	PROPN	V;IND;PST;FIN;ACT
עודד	opmuntret	עודד	opmuntre	PROPN	V;INDF;SG;PST;V.PTCP
יצר	oprettede	יצר	oprette	N;MASC;SG	V;IND;PST;FIN;ACT
יצר	skabt	יצר	skabe	N;MASC;SG	V;INDF;SG;PST;V.PTCP
יצר	oprettet	יצר	oprette	N;MASC;SG	V;INDF;SG;PST;V.PTCP
שישה	six	שישה	six	NUM;MASC;SG	
קצרה	kort	קצר	kort	ADV	ADJ;INDF;SG
קצרה	short	קצר	short	ADV	
קצרה	korte	קצר	kort	ADV	ADJ;PL
נשוי	gifte	נשוי	gifte		V;NFIN;ACT
נשוי	gift	נשוי	gift		ADJ;INDF;SG
קליפורניה	californiske	קליפורניה	californisk	PROPN	ADJ;PL
קליפורניה	californien	קליפורניה	californi	PROPN	N;DEF;MASC+FEM;SG
קליפורניה	california	קליפורניה	california	PROPN	
משתנה	variable	השתנה	variable	V;MASC;SG;V.PTCP	ADJ;PL
משתנה	variabel	השתנה	variabel	V;MASC;SG;V.PTCP	N;INDF;MASC+FEM;SG
משתנה	variablen	השתנה	variable	V;MASC;SG;V.PTCP	N;DEF;MASC+FEM;SG
משתנה	forandringer	השתנה	forandring	V;MASC;SG;V.PTCP	N;INDF;MASC+FEM;PL
משתנה	ændringer	השתנה	ændringe	V;MASC;SG;V.PTCP	N;INDF;MASC+FEM;PL
איזה	hvilket	איזה	hvilken		PRO;NEUT;SG
איזה	hvilken	איזה	hvilken		PRO;MASC+FEM;SG
איזה	hvilke	איזה	hvilken		PRO;PL
נשאר	bliver	נשאר	blive	V;MASC;SG;3;PST;MID	V;IND;PRS;FIN;ACT
נשאר	forbliver	נשאר	forblive	V;MASC;SG;3;PST;MID	V;IND;PRS;FIN;ACT
נשאר	blev	נשאר	blive	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;ACT
נשאר	opholdt	נשאר	opholde	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;ACT
נשאר	forblev	נשאר	forblev	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;ACT
ציור	male	ציור	male	N;MASC;SG	V;NFIN;ACT
ציור	tegner	ציור	tegne	N;MASC;SG	V;IND;PRS;FIN;ACT
ציור	tegne	ציור	tegne	N;MASC;SG	V;NFIN;ACT
צריכה	behov	צריך	behov	ADJ;FEM;SG	N;INDF;NEUT;SG
נמוכה	lav	נמוך	lav	ADJ;FEM;SG	V;IMP
נמוכה	lave	נמוך	lave	ADJ;FEM;SG	V;NFIN;ACT
נמוכה	low	נמוך	low	ADJ;FEM;SG	
ברוך	velsignede	ברוך	velsignet	PROPN	V;PL;PST;V.PTCP
ברוך	velsignet	ברוך	velsignet	PROPN	V;INDF;SG;PST;V.PTCP
ברוך	blessed	ברוך	blessed	PROPN	
ברוך	baruch	ברוך	baruch	PROPN	N;INDF;MASC+FEM;SG
קומיקס	tegneserier	קומיקס	tegneseri	PROPN	N;INDF;NEUT;PL
קומיקס	komisk	קומיקס	komisk	PROPN	ADJ;INDF;SG
קומיקס	comic	קומיקס	comic	PROPN	
קומיקס	tegneserie	קומיקס	tegneserie	PROPN	N;INDF;MASC+FEM;SG
מיוחדת	særligt	מיוחד	særligt	ADJ;FEM;SG	ADV
מיוחדת	særlige	מיוחד	særlig	ADJ;FEM;SG	ADJ;PL
מיוחדת	specielle	מיוחד	speciel	ADJ;FEM;SG	ADJ;PL
מיוחדת	særlig	מיוחד	særlig	ADJ;FEM;SG	ADV
סיפורים	tales	סיפור	tale	N;MASC;PL	V;IND;PRS;FIN;PASS
סיפורים	stories	סיפור	storie	N;MASC;PL	N;INDF;MASC+FEM;SG
תום	tom	תום	tom	PROPN	
חוף	stranden	חוף	strand	PROPN	N;DEF;MASC+FEM;SG
חוף	beach	חוף	beach	PROPN	
חוף	strand	חוף	strand	PROPN	N;INDF;MASC+FEM;SG
טבע	druknet	טבע	drikne		V;INDF;SG;PST;V.PTCP
טבע	druknede	טבע	drukne		V;PST;V.PTCP
טבע	natur	טבע	natur		N;INDF;MASC+FEM;SG
טבע	naturen	טבע	natur		N;DEF;MASC+FEM;SG
טבע	art	טבע	art		N;INDF;MASC+FEM;SG
טבע	nature	טבע	natur		
התנגדות	indsigelser	התנגדות	indsigelse	N;FEM;SG	N;INDF;MASC+FEM;PL
התנגדות	indvendinger	התנגדות	indvending	N;FEM;SG	N;INDF;MASC+FEM;PL
קרל	karl	קרל	karl	PROPN	N;INDF;MASC+FEM;SG
קרל	carl	קרל	carl	PROPN	
מקרים	tilfælde	מקרה	tilfælde	N;MASC;PL	N;INDF;NEUT;SG
חברתית	socialt	חברתי	socialt	ADV	ADJ;INDF;NEUT;SG
חברתית	socialt	חברתי	socialt	ADV	ADJ;INDF;NEUT;SG
חברתית	social	חברתי	social	ADV	N;INDF;MASC+FEM;SG
לילה	layla	לילה	layla	N;MASC;SG	
לחימה	kæmpe	לחימה	kæmpe	N;FEM;SG	ADJ
לחימה	slås	לחימה	slås	N;FEM;SG	V;NFIN;PASS
לחימה	kæmper	לחימה	kæmpe	N;FEM;SG	V;IND;PRS;FIN;ACT
לחימה	kampe	לחימה	kamp	N;FEM;SG	N;INDF;MASC+FEM;PL
יחסים	parforhold	יחסים	parforhold	N;MASC;PL	N;INDF;NEUT;SG
יחסים	forhold	יחסים	forhold	N;MASC;PL	N;INDF;NEUT;SG
יחסים	relation	יחסים	relation	N;MASC;PL	N;INDF;MASC+FEM;SG
יחסים	forholdet	יחסים	forhold	N;MASC;PL	N;DEF;NEUT;SG
יחסים	forhold	יחסים	forhold	N;MASC;PL	N;INDF;NEUT;SG
אדמה	lander	אדמה	land	N;FEM;SG	V;IND;PRS;FIN;ACT
אדמה	earth	אדמה	earth	N;FEM;SG	
שלישי	tirsdag	שלישי	tirsdag	PROPN	N;INDF;MASC+FEM;SG
שלישי	tredje	שלישי	tredje	PROPN	ADJ
הלכה	væk	הלכה	væk	N;FEM;SG	ADV
הלכה	borte	הלכה	borte	N;FEM;SG	ADV
הלכה	gik	הלכה	gå	N;FEM;SG	V;IND;PST;FIN;ACT
כבד	tunge	כבד	tung		ADJ;PL
כבד	tungt	כבד	tungt		ADJ;INDF;NEUT;SG
כבד	heavy	כבד	heavy		N;INDF;NEUT;SG
כבד	tung	כבד	tung		ADJ;INDF;MASC+FEM;SG
כבד	kraftig	כבד	kraftig		ADJ;INDF;MASC+FEM;SG
כבד	lever	כבד	leve		V;IND;PRS;FIN;ACT
אלן	allen	אלן	al	PROPN	
אלן	ellen	אלן	ellen	PROPN	
אלן	alan	אלן	alan	PROPN	PROPN
אלן	allan	אלן	allan	PROPN	
מורה	lærer	מורה	lære	N;MASC;SG	V;IND;PRS;FIN;ACT
בוגרי	kandidater	בוגר	kandidat	PROPN	N;INDF;MASC+FEM;PL
נהרג	dræbte	נהרג	dræbe	V;MASC;SG;3;PST;MID	V;PL;PST;V.PTCP
אליעזר	eliezer	אליעזר	elieze	PROPN	N;INDF;MASC+FEM;SG
למחוק	slet	מחק	slet	V;NFIN;ACT	ADV
מפתח	tast	מפתח	taste	N;MASC;SG	V;IMP
מפתח	udvikler	מפתח	udvikel	N;MASC;SG	V;IND;PRS;FIN;ACT
מתן	givende	מתן	give	N;MASC;SG	ADJ
מתן	giver	מתן	give	N;MASC;SG	V;IND;PRS;FIN;ACT
נחשבת	overvejede	נחשב	overveje	V;FEM;SG;V.PTCP;MID	V;IND;PST;FIN;ACT
נחשבת	overvejes	נחשב	overveje	V;FEM;SG;V.PTCP;MID	V;PRS;NFIN;PASS
נחשבת	betragtede	נחשב	betragte	V;FEM;SG;V.PTCP;MID	V;IND;PST;FIN;ACT
מלאה	mæt	מלא	mæt	ADV	ADJ;INDF;SG
מלאה	fuld	מלא	fuld	ADV	ADJ;INDF;MASC+FEM;SG
מלאה	fulde	מלא	fuld	ADV	ADJ;DEF;SG
מלאה	full	מלא	full	ADV	
השלום	peace	השלום	peace		
השלום	freden	השלום	fred		N;DEF;MASC+FEM;SG
השלום	fred	השלום	fred		N;INDF;MASC+FEM;SG
זילנד	zealand	זילנד	zealand	PROPN	
זילנד	sjælland	זילנד	sjælland	PROPN	
מילה	ord	מילה	ord	N;FEM;SG	N;INDF;NEUT;PL
ישו	kristus	ישו	kristus		N;INDF;MASC+FEM;SG
ישו	jesus	ישו	jesus		N;INDF;MASC+FEM;SG
מפעיל	operatør	מפעיל	operatør	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
מפעיל	operatøren	מפעיל	operatør	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC+FEM;SG
מפעיל	driftsleder	מפעיל	driftsleder	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
