של	shel	של	shel	PART;GEN	
יחסים	verhältnis	יחסים	verhältnis	N;MASC;PL	V;NFIN
אדמה	erde	אדמה	erde	N;FEM;SG	
אדמה	böden	אדמה	böden	N;FEM;SG	
אדמה	bodens	אדמה	bodens	N;FEM;SG	
אדמה	boden	אדמה	boden	N;FEM;SG	ADV
אדמה	erdboden	אדמה	erdboden	N;FEM;SG	V;V.PTCP
אדמה	grundstück	אדמה	grundstücken	N;FEM;SG	
אדמה	land	אדמה	land	N;FEM;SG	
אדמה	grundstücke	אדמה	grundstück	N;FEM;SG	ADJ;NOM;PL
אדמה	erde	אדמה	erde	N;FEM;SG	
שלישי	dienstag	שלישי	dienstag	PROPN	ADV
שלישי	dienstags	שלישי	dienstags	PROPN	ADV
שלישי	dritter	שלישי	dritt	PROPN	ADJ
שלישי	dritte	שלישי	dritt	PROPN	ADJ;NOM;FEM;PL
שלישי	drittel	שלישי	Drittel	PROPN	ADJ;NOM
שלישי	dritten	שלישי	dritt	PROPN	ADJ;ACC;MASC;SG
שלישי	drittens	שלישי	drittens	PROPN	ADV
הלכה	gegangen	הלכה	gehen	N;FEM;SG	V;V.PTCP
הלכה	verschwunden	הלכה	verschwinden	N;FEM;SG	V;V.PTCP
הלכה	weg	הלכה	weg	N;FEM;SG	ADV
הלכה	gingen	הלכה	gehen	N;FEM;SG	V;IND;PL;3;PST;FIN
הלכה	gegangen	הלכה	gehen	N;FEM;SG	V;V.PTCP
הלכה	ging	הלכה	gehen	N;FEM;SG	V;IND;SG;3;PST;FIN
כבד	heavy	כבד	heavy		PROPN
כבד	schwerer	כבד	schwer		ADJ
כבד	schwer	כבד	schwer		ADJ
כבד	schweren	כבד	schwer		ADJ;SG
כבד	schwere	כבד	schwer		ADJ;NOM;FEM;PL
אלן	allen	אלן	alle	PROPN	PRO;ACC;INDF;PL
אלן	ellen	אלן	ellen	PROPN	PROPN;NOM;MASC;SG
אלן	eilen	אלן	eil	PROPN	V;NFIN
אלן	alan	אלן	alan	PROPN	PROPN
אלן	allan	אלן	allan	PROPN	PROPN;NOM;MASC;SG
מורה	lehrer	מורה	lehr	N;MASC;SG	ADJ
מורה	dozent	מורה	dozent	N;MASC;SG	ADJ
מורה	lehrerin	מורה	lehrerin	N;MASC;SG	ADJ
שניים	zweit	שניים	zweit	NUM;MASC;PL	
שניים	beiden	שניים	beide	NUM;MASC;PL	PRO;NOM;INDF;PL
שניים	two	שניים	two	NUM;MASC;PL	PROPN;SG
דוגמאות	vorbilder	דוגמה	vorbild	N;FEM;PL	ADJ
דוגמאות	beispielen	דוגמה	beispielen	N;FEM;PL	V;NFIN
דוגמאות	beispiel	דוגמה	beispiel	N;FEM;PL	ADV
בוגרי	akademiker	בוגר	akademik	PROPN	ADJ
בוגרי	hochschulabsolventen	בוגר	hochschulabsolventen	PROPN	ADJ
בוגרי	absolventen	בוגר	absolvent	PROPN	V;IND;PL;3;FIN
אליעזר	eliezer	אליעזר	eliez	PROPN	PROPN;NOM;MASC;SG
למחוק	löschung	מחק	löschung	V;NFIN;ACT	N;NOM;FEM;SG
מפתח	taste	מפתח	tasten	N;MASC;SG	
מפתח	schlüssel	מפתח	schlüssel	N;MASC;SG	ADJ
מפתח	key	מפתח	key	N;MASC;SG	
מפתח	entwickler	מפתח	entwickl	N;MASC;SG	
מפתח	bauunternehmer	מפתח	bauunternehmer	N;MASC;SG	ADJ
מפתח	entwicklern	מפתח	entwicklern	N;MASC;SG	
מתן	geben	מתן	geben	N;MASC;SG	V;NFIN
מתן	matan	מתן	matan	N;MASC;SG	PROPN;NOM;MASC;SG
מלאה	voll	מלא	voll	ADV	ADJ
מלאה	voller	מלא	voll	ADV	
מלאה	vollständig	מלא	vollständig	ADV	ADJ
מלאה	vollen	מלא	voll	ADV	
מלאה	volle	מלא	voll	ADV	N;NOM;FEM;PL
עמדה	position	עמדה	position	N;FEM;SG	
עמדה	stellung	עמדה	Stellung	N;FEM;SG	
השלום	friede	השלום	friede		PROPN;SG
השלום	peace	השלום	peace		PROPN;NOM;SG
אמנים	künstlern	אמן	künstlern	N;MASC;PL	
אמנים	künstler	אמן	künstler	N;MASC;PL	
זילנד	zealand	זילנד	zealand	PROPN	PROPN;NOM;SG
זילנד	neuseeland	זילנד	neuseeland	PROPN	ADJ
ישו	christ	ישו	christ		PROPN
ישו	jesu	ישו	jesu		PROPN;NOM;MASC;SG
ישו	jesus	ישו	jesus		PROPN;NOM;MASC;SG
מפעיל	operator	מפעיל	operator	V;MASC;SG;V.PTCP;ACT	PROPN
מפעיל	betreiber	מפעיל	betreiber	V;MASC;SG;V.PTCP;ACT	
מפעיל	vermittlung	מפעיל	vermittlung	V;MASC;SG;V.PTCP;ACT	ADJ
מפעיל	bediener	מפעיל	bediener	V;MASC;SG;V.PTCP;ACT	ADJ
מפעיל	ansprechend	מפעיל	ansprechend	V;MASC;SG;V.PTCP;ACT	ADJ
מפעיל	running	מפעיל	runneing	V;MASC;SG;V.PTCP;ACT	
מפעיל	läuft	מפעיל	laufen	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מפעיל	aktivierung	מפעיל	aktivierung	V;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
עבודות	jobs	עבודה	jobs	N;FEM;PL	
עבודות	arbeitsplätze	עבודה	arbeitsplatz	N;FEM;PL	ADJ;NOM;FEM;PL
הגישה	zufahrt	הגיש	zufahren	V;FEM;SG;3;PST;ACT	V;IND;SG;3;PRS;FIN
הגישה	zugang	הגיש	zugang	V;FEM;SG;3;PST;ACT	N
הגישה	zugriff	הגיש	zugreifen	V;FEM;SG;3;PST;ACT	N
הגישה	zutritt	הגיש	zutreten	V;FEM;SG;3;PST;ACT	ADJ
ילד	jungen	ילד	jung	N;MASC;SG	ADJ
ילד	junge	ילד	jung	N;MASC;SG	ADJ;NOM;FEM;PL
ילד	boy	ילד	boy	N;MASC;SG	PROPN
ילד	junge	ילד	jung	N;MASC;SG	ADJ;NOM;FEM;PL
ילד	kid	ילד	kid	N;MASC;SG	PROPN;NOM;SG
סוריה	syrien	סוריה	syrienen	PROPN	
ענף	zweig	ענף	zweig	N;MASC;SG	
ענף	zweigstelle	ענף	zweigstellen	N;MASC;SG	ADJ;NOM;FEM;SG
ענף	zweigniederlassung	ענף	zweigniederlassung	N;MASC;SG	ADJ
ענף	niederlassung	ענף	niederlassung	N;MASC;SG	ADJ
כדורגלן	fußballer	כדורגלן	fußballer	N;MASC;SG	ADJ
כדורגלן	fußballspieler	כדורגלן	fußballspieler	N;MASC;SG	ADJ
מוסד	institute	מוסד	institut	N;MASC;SG	
מוסד	institut	מוסד	instituen	N;MASC;SG	ADJ
מוסד	hochschulinstitut	מוסד	hochschulinstitut	N;MASC;SG	ADJ
מוסד	gründung	מוסד	gründung	N;MASC;SG	ADJ
מוסד	errichtung	מוסד	errichtung	N;MASC;SG	ADJ
מוסד	einrichtung	מוסד	einrichtung	N;MASC;SG	ADJ
מוסד	niederlassung	מוסד	niederlassung	N;MASC;SG	ADJ
מוסד	träger	מוסד	träger	N;MASC;SG	ADJ
מוסד	institution	מוסד	institution	N;MASC;SG	
מוסד	mossad	מוסד	mossad	N;MASC;SG	PROPN;NOM;MASC;SG
גילה	gila	גילה	gilaen	V;MASC;SG;3;PST;ACT	PROPN;NOM;SG
הערים	städte	הערים	staden	V;MASC;SG;3;PST;ACT	N;NOM;FEM;PL
הערים	stadt	הערים	staden	V;MASC;SG;3;PST;ACT	
מאחורי	dahinter	מאחורי	dahinter	ADP	ADV
עצם	knochen	עצם	knochen		V;NFIN
נישא	verheiratet	נישא	verheiraten	V;MASC;SG;3;PST;MID	ADJ;V.PTCP
פיטר	petrus	פיטר	petrus	PROPN	PROPN;NOM;MASC;SG
פיטר	peter	פיטר	peter	PROPN	PROPN;NOM;MASC;SG
פיטר	bernd	פיטר	bernd	PROPN	PROPN;NOM;MASC;SG
פיטר	birgit	פיטר	birgit	PROPN	PROPN;NOM;FEM;SG
מריה	marija	מריה	marija	PROPN	PROPN;NOM;FEM;SG
מריה	maria	מריה	maria	PROPN	PROPN;NOM;FEM;SG
לים	lim	לים	lim		;SG
טבעי	natürliche	טבעי	natürlich	ADJ;MASC;SG	ADJ;NOM;FEM;PL
קולות	abstimmung	קול	abstimmung	N;MASC;PL	N;NOM;FEM;SG
קולות	stimmen	קול	stimmen	N;MASC;PL	V;NFIN
קולות	stimmig	קול	stimmig	N;MASC;PL	ADJ
קולות	stimmen	קול	stimmen	N;MASC;PL	V;NFIN
ההר	berg	ההר	berg		PROPN;NOM;MASC;SG
ההר	gebirge	ההר	gebirge		N
ההר	bergwelt	ההר	bergwelen		V;IND;SG;3;PRS;FIN
הנסיך	fürst	הנסיך	fürsen	PROPN	PROPN;NOM;SG
הנסיך	prince	הנסיך	prince	PROPN	PROPN;NOM;SG
הנסיך	prinz	הנסיך	prinz	PROPN	N;NOM;MASC;SG
הנסיך	prinzen	הנסיך	prinzen	PROPN	
תא	cell	תא	cell		PROPN;NOM;SG
נפתח	öffnete	נפתח	öffnen	V;MASC;SG;PST;MID	V;IND;SG;3;PST;FIN
נפתח	öffnet	נפתח	öffnen	V;MASC;SG;PST;MID	V;IND;SG;3;PRS;FIN
ישירות	direkten	ישירות	direkt		ADJ
ישירות	direkte	ישירות	direkt		ADJ;NOM;FEM;PL
ישירות	direkt	ישירות	direkt		ADJ
ישירות	direkter	ישירות	direkt		ADJ
ישירות	direktes	ישירות	direkt		ADJ;NOM;NEUT;SG
ישירות	unmittelbar	ישירות	unmittelbar		ADJ
ישירות	direkt	ישירות	direkt		ADJ
לואי	louis	לואי	louis	PROPN	PROPN;NOM;MASC;SG
לואי	ludwig	לואי	ludwig	PROPN	PROPN;NOM;MASC;SG
לואי	louie	לואי	louie	PROPN	PROPN;NOM;SG
המשיכה	weiter	המשיך	weiter	V;FEM;SG;3;PST;ACT	ADV
המשיכה	fortsetzung	המשיך	fortsetzung	V;FEM;SG;3;PST;ACT	
המשיכה	weiterhin	המשיך	weiterhin	V;FEM;SG;3;PST;ACT	ADV
ניכר	erhebliche	ניכר	erheblich		ADJ;NOM;FEM;PL
ניכר	erheblich	ניכר	erheblich		ADJ
ניכר	substantielle	ניכר	substantiell		ADJ;NOM;FEM;PL
ניכר	beträchtliche	ניכר	beträchtlich		ADJ;NOM;FEM;PL
ניכר	beachtliche	ניכר	beachtlich		ADJ;NOM;FEM;PL
ניכר	beträchtlich	ניכר	beträchtlich		ADJ
ניכר	offenkundig	ניכר	offenkundig		ADJ
שבט	clan	שבט	clan	PROPN	
שבט	sippe	שבט	sippe	PROPN	
שבט	klan	שבט	klan	PROPN	PROPN
שבט	sippe	שבט	sippe	PROPN	
שבט	stamm	שבט	stamm	PROPN	ADJ
שבט	tribal	שבט	tribal	PROPN	ADJ
שבט	stammes	שבט	stamm	PROPN	N;NOM;NEUT;SG
מנהיג	leiter	מנהיג	leiter	N;MASC;SG	ADJ
מנהיג	marktführer	מנהיג	marktführer	N;MASC;SG	ADJ
מנהיג	anführer	מנהיג	anführer	N;MASC;SG	ADJ
מנהיג	leader	מנהיג	leader	N;MASC;SG	ADJ
מנהיג	führer	מנהיג	führer	N;MASC;SG	
דייוויד	heiko	דייוויד	heiko	PROPN	PROPN;NOM;MASC;SG
דייוויד	david	דייוויד	david	PROPN	PROPN;NOM;MASC;SG
דוקטור	arzt	None	arzen	PROPN	N;SG
דוקטור	doctor	None	doctor	PROPN	PROPN
דוקטור	doktor	None	doktor	PROPN	N;SG
דוקטור	ärztin	None	ärztin	PROPN	N;SG
מטה	down	מטה	down	N;MASC;SG	PROPN
מטה	hinunter	מטה	hinunter	N;MASC;SG	ADV
מטה	abwärts	מטה	abwärts	N;MASC;SG	ADV
מטה	unten	מטה	unten	N;MASC;SG	ADV
מטה	runter	מטה	runter	N;MASC;SG	
מטה	meta	מטה	meta	N;MASC;SG	PROPN;NOM;SG
מטה	metadaten	מטה	metadaten	N;MASC;SG	V;NFIN
מטה	hauptsitz	מטה	hauptsitz	N;MASC;SG	V;V.PTCP
מטה	zentrale	מטה	zentral	N;MASC;SG	ADJ;NOM;FEM;PL
מטה	hauptquartier	מטה	hauptquartier	N;MASC;SG	
מטה	firmensitz	מטה	firmensitz	N;MASC;SG	ADV
משך	zeitraum	משך	zeitraum	N;MASC;SG	ADV
משך	laufzeit	משך	laufzeit	N;MASC;SG	ADJ
משך	zeitdauer	משך	zeitdauer	N;MASC;SG	
משך	dauer	משך	dauer	N;MASC;SG	
משך	gezogen	משך	ziehen	N;MASC;SG	V;V.PTCP
משך	zog	משך	ziehen	N;MASC;SG	V;IND;SG;3;PST;FIN
לפתוח	offene	פתח	offen	V;NFIN;ACT	ADJ;NOM;FEM;PL
לפתוח	offen	פתח	offen	V;NFIN;ACT	ADJ
לפתוח	open	פתח	open	V;NFIN;ACT	
שיטות	methoden	שיטה	metheden	N;FEM;PL	V;NFIN
התחרות	wettbewerb	התחרה	wettbewerb	N;FEM;PL	ADV
התחרות	gewinnspiel	התחרה	gewinnspiel	N;FEM;PL	N;NOM;NEUT;SG
התחרות	contest	התחרה	contest	N;FEM;PL	PROPN;NOM;SG
שליטה	control	שליטה	control	N;FEM;SG	PROPN
שליטה	steuerung	שליטה	steuerung	N;FEM;SG	ADJ
שליטה	steuern	שליטה	steuern	N;FEM;SG	V;NFIN
שליטה	kontrolle	שליטה	kontroll	N;FEM;SG	ADJ;NOM;FEM;SG
שליטה	vorherrschaft	שליטה	vorherrschaft	N;FEM;SG	ADJ
שליטה	herrschaft	שליטה	herrschaft	N;FEM;SG	ADJ
שליטה	vorherrschaft	שליטה	vorherrschaft	N;FEM;SG	ADJ
מושג	vorstellung	מושג	vorstellung	N;MASC;SG	ADJ;SG
האו	howe	האו	howen	PROPN	PROPN;NOM;SG
שניהם	sowohl	שניים	sowohl		CONJ
שניהם	beiden	שניים	beide		PRO;NOM;INDF;PL
שניהם	beide	שניים	beide		PRO;NOM;INDF;PL
שניהם	beides	שניים	beide		PRO;NOM;INDF;NEUT;SG
שניהם	beider	שניים	beide		PRO;NOM;INDF;PL
מצליח	erfolgreich	הצליח	erfolgreich	V;MASC;SG;V.PTCP;ACT	ADJ
מצליח	erfolgreichen	הצליח	erfolgreich	V;MASC;SG;V.PTCP;ACT	ADJ
מצליח	erfolgreiche	הצליח	erfolgreich	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;FEM;PL
צורת	formgebung	צורה	Formgebung	N;FEM;SG	ADJ
צורת	formular	צורה	formular	N;FEM;SG	V;SG;FIN
צורת	vordruck	צורה	vordruck	N;FEM;SG	
חומרים	baustoffe	חומר	baustoff	N;MASC;PL	
חומרים	materialien	חומר	materialien	N;MASC;PL	V;NFIN
חומרים	werkstoffe	חומר	werkstoff	N;MASC;PL	
סביר	wahrscheinliche	סביר	wahrscheinlich	ADJ;MASC;SG	ADJ;NOM;FEM;PL
סביר	wahrscheinliche	סביר	wahrscheinlich	ADJ;MASC;SG	ADJ;NOM;FEM;PL
קריירה	laufbahn	קריירה	laufbahnen	N;FEM;SG	V;IND;SG;3;PST;FIN
קריירה	karriere	קריירה	karrieren	N;FEM;SG	V;IND;SG;3;PST;FIN
קריירה	werdegang	קריירה	werdegang	N;FEM;SG	
קריירה	laufbahn	קריירה	laufbahnen	N;FEM;SG	V;IND;SG;3;PST;FIN
קריירה	karriere	קריירה	karrieren	N;FEM;SG	V;IND;SG;3;PST;FIN
קריירה	laufbahnen	קריירה	laufbahnen	N;FEM;SG	N;NOM;PL
המלכה	queen	המלכה	queen		PROPN;NOM;SG
המלכה	königin	המלכה	königin		ADJ
מר	mer	מר	mer	PROPN	
ניתוח	operationen	ניתוח	operation	N;MASC;SG	V;NFIN
ניתוח	operation	ניתוח	operation	N;MASC;SG	
ניתוח	chirurgie	ניתוח	chirurgie	N;MASC;SG	
ניתוח	op	ניתוח	op	N;MASC;SG	
ניתוח	analytik	ניתוח	analytik	N;MASC;SG	PROPN
ניתוח	analysen	ניתוח	analyse	N;MASC;SG	V;NFIN
מידה	maßnahme	מידה	maßnahmen	N;FEM;SG	ADJ
מידה	messen	מידה	messen	N;FEM;SG	V;NFIN
מידה	maß	מידה	messen	N;FEM;SG	V;IND;SG;3;PST;FIN
מידה	grösse	מידה	groß	N;FEM;SG	
כרך	lautstärke	כרך	lautstärk		ADJ;NOM;SG
כרך	volumen	כרך	volum		V;NFIN
כרך	menge	כרך	mengen		N;NOM;FEM;SG
אוניות	schiffen	אונייה	schiffen	N;FEM;PL	
השיטה	methode	השיט	methode	V;FEM;SG;3;PST;ACT	
שחקנית	schauspielerin	שחקן	schauspielerin	N;FEM;SG	ADJ
שחקנית	schauspielerinnen	שחקן	schauspielerinnen	N;FEM;SG	N;NOM;FEM;PL
המנדט	mandat	המנדט	mandat	PROPN	N;NOM;SG
המנדט	auftrag	המנדט	auftragen	PROPN	N;MASC;SG
פועל	arbeitnehmer	פועל	arbeitnehmer	N;MASC;SG	ADJ
פועל	arbeiter	פועל	arbeiter	N;MASC;SG	
פועל	verben	פועל	verben	N;MASC;SG	PROPN
פועל	verb	פועל	verb	N;MASC;SG	
פועל	funktioniert	פועל	funktionieren	N;MASC;SG	V;IND;SG;3;PRS;FIN
פועל	arbeiten	פועל	arbeiten	N;MASC;SG	V;NFIN
פועל	bauleistungen	פועל	bauleistung	N;MASC;SG	N;NOM;FEM;PL
פועל	arbeitet	פועל	arbeiten	N;MASC;SG	V;IND;SG;3;PRS;FIN
פועל	werke	פועל	werk	N;MASC;SG	N;NOM;NEUT;PL
ציבור	öffentlicher	ציבור	öffentlich	N;MASC;SG	ADJ
ציבור	öffentlichkeit	ציבור	öffentlichkeit	N;MASC;SG	ADJ
ציבור	öffentlichen	ציבור	öffentlich	N;MASC;SG	ADJ;NOM;PL
ציבור	öffentliche	ציבור	öffentlich	N;MASC;SG	ADJ;NOM;FEM;PL
ציבור	öffentlich	ציבור	öffentlich	N;MASC;SG	ADJ
חגי	ferien	חגי	ferienen	PROPN	
חגי	urlaub	חגי	urlaub	PROPN	ADV
חגי	feiertage	חגי	feiertag	PROPN	
היטלר	hitlers	היטלר	hitlers	PROPN	PROPN;NOM;MASC;SG
היטלר	hitler	היטלר	hitler	PROPN	PROPN;NOM;MASC;SG
עצמי	selbst	עצמו	selbst	PRO;SG;1;REFL	ADV
עצמי	selbständig	עצמו	selbständig	PRO;SG;1;REFL	ADJ
עצמי	self	עצמו	self	PRO;SG;1;REFL	
עצמי	selbst	עצמו	selbst	PRO;SG;1;REFL	ADV
פגיעה	impact	פגיעה	impact	N;FEM;SG	PROPN
פגיעה	auswirkungen	פגיעה	auswirkingen	N;FEM;SG	V;NFIN
פגיעה	einfluss	פגיעה	einfluß	N;FEM;SG	ADJ
פגיעה	gefährdet	פגיעה	gefährden	N;FEM;SG	ADJ;V.PTCP
פגיעה	anfällig	פגיעה	anfällig	N;FEM;SG	ADJ
פגיעה	empfindlich	פגיעה	empfindlich	N;FEM;SG	ADJ
פגיעה	verwundbar	פגיעה	verwundbar	N;FEM;SG	ADJ
פגיעה	verletzlich	פגיעה	verletzlich	N;FEM;SG	ADJ
שאול	saul	שאול	saulen	PROPN	PROPN;NOM;MASC;SG
לעיל	über	לעיל	über	ADV	ADP
שיהיה	egal	שיהייה	egal		ADV
אזרחים	bürger	אזרח	bürger	N;MASC;PL	
אזרחים	zivilisten	אזרח	zivilist	N;MASC;PL	
אזרחים	zivilpersonen	אזרח	zivilpersonen	N;MASC;PL	ADJ
אזרחים	zivilbevölkerung	אזרח	zivilbevölkerung	N;MASC;PL	
בסדר	ok	בסדר	ok		ADJ
בסדר	okay	בסדר	Okay		ADV
לגמרי	vollständig	לגמרי	vollständig	ADV	ADJ
לגמרי	komplett	לגמרי	komplett	ADV	ADJ
לגמרי	vollkommen	לגמרי	vollkommen	ADV	ADJ
לגמרי	völlig	לגמרי	völlig	ADV	ADJ
לגמרי	total	לגמרי	total	ADV	ADJ
לגמרי	völlig	לגמרי	völlig	ADV	ADJ
רוחב	breitengrad	רוחב	breitengrad	N;MASC;SG	ADJ
רוחב	breiten	רוחב	breit	N;MASC;SG	ADJ;SG
רוחב	breite	רוחב	breit	N;MASC;SG	ADJ;NOM;FEM;SG
רוחב	spielraum	רוחב	spielraum	N;MASC;SG	ADJ
רוחב	breiten	רוחב	breit	N;MASC;SG	ADJ;SG
רוחב	breite	רוחב	breit	N;MASC;SG	ADJ;NOM;FEM;SG
רוחב	breit	רוחב	breit	N;MASC;SG	ADJ
הגביע	pokal	הגביע	pokal	PROPN	N;NOM;MASC;SG
הגביע	trophy	הגביע	trophy	PROPN	PROPN
הגביע	trophäen	הגביע	trophäen	PROPN	
הגביע	trophäe	הגביע	trophäe	PROPN	
קטע	ding	קטע	ding	N;MASC;SG	
קטע	sache	קטע	sachen	N;MASC;SG	ADV
קטע	segmente	קטע	segment	N;MASC;SG	ADJ;NOM;PL
קטע	segment	קטע	segment	N;MASC;SG	
הדגל	flaggen	הדגל	flaggen		N;NOM;FEM;PL
מקסיקו	mexico	מקסיקו	mexico	PROPN	PROPN;NOM;SG
מקסיקו	mexiko	מקסיקו	mexiko	PROPN	PROPN;NOM;NEUT;SG
ערכי	bearbeitung	ערך	bearbeitung		N;NOM;FEM;SG
ערכי	editieren	ערך	editieren		V;NFIN
ערכי	bearbeiten	ערך	bearbeiten		V;NFIN
מבט	blicke	מבט	blick		ADJ;NOM;PL
מבט	blicken	מבט	blicken		V;NFIN
מבט	blick	מבט	blick		ADV
ומתן	beitrittsverhandlungen	ומתן	beitrittsverhandlungen	PROPN	N;NOM;FEM;PL
ומתן	verhandlungen	ומתן	verhandlingen	PROPN	V
טרור	terror	טרור	terror	N;MASC;SG	PROPN
טרור	schrecken	טרור	schrecken	N;MASC;SG	V;NFIN
טרור	terrorismus	טרור	terrorismus	N;MASC;SG	PROPN
טרור	terrorismusbekämpfung	טרור	terrorismusbekämpfung	N;MASC;SG	ADJ
טרור	terroristen	טרור	terrorist	N;MASC;SG	N;PL
טרור	terroristische	טרור	terroristisch	N;MASC;SG	ADJ;NOM;FEM;PL
טרור	terrorist	טרור	terrorest	N;MASC;SG	ADJ
טרור	terrorismus	טרור	terrorismus	N;MASC;SG	PROPN
טרור	terroristischen	טרור	terroristisch	N;MASC;SG	ADJ
הקרן	gründung	הקרן	gründung		ADJ
הקרן	foundation	הקרן	foundation		PROPN;NOM;SG
הקרן	stiftung	הקרן	stiftung		N;NOM;FEM;SG
הקרן	grundlage	הקרן	grundlage		ADJ;NOM;SG
המחלקה	hauptabteilung	המחלק	hauptabteilung	N;FEM;SG	ADJ
המחלקה	abteilung	המחלק	abteilingen	N;FEM;SG	ADJ
המחלקה	dienststelle	המחלק	dienststelle	N;FEM;SG	ADJ;NOM;FEM;SG
המחלקה	fachbereich	המחלק	fachbereich	N;FEM;SG	
מגן	schützen	מגן	schützen	PROPN	V;NFIN
מגן	beschützen	מגן	beschützen	PROPN	V;NFIN
מגן	beschützer	מגן	beschützer	PROPN	ADJ
מגן	abschirmung	מגן	abschirmung	PROPN	N;NOM;FEM;SG
מגן	schilde	מגן	schild	PROPN	
מגן	schild	מגן	schild	PROPN	ADV
מגן	schutzschild	מגן	schutzschild	PROPN	ADJ
מגן	verteidiger	מגן	verteidiger	PROPN	ADJ
שרון	sharon	שרון	sharon	PROPN	PROPN;NOM;MASC;SG
יישוב	abwicklung	יישוב	abwicklung	N;MASC;SG	ADJ
יישוב	siedlung	יישוב	siedlung	N;MASC;SG	ADJ
איחוד	union	None	union	N;MASC;SG	PROPN;NOM;SG
איחוד	gewerkschaft	None	gewerkschaft	N;MASC;SG	ADJ
איחוד	wiedersehen	None	wiedersehen	N;MASC;SG	V;NFIN
איחוד	réunion	None	réunion	N;MASC;SG	PROPN;NOM;SG
איחוד	wiedervereinigung	None	wiedervereinigung	N;MASC;SG	ADJ
איחוד	reunion	None	Reunion	N;MASC;SG	PROPN
תלוי	hängt	תלוי	hängen	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
תלוי	abhängt	תלוי	abhängen	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
מוחמד	mohammad	מוחמד	mohammad	PROPN	PROPN;NOM;SG
מוחמד	mohammed	מוחמד	mohammed	PROPN	
מוחמד	muhammad	מוחמד	muhammad	PROPN	PROPN;NOM;SG
מוחמד	mohammed	מוחמד	mohammed	PROPN	
מוחמד	mohammed	מוחמד	mohammed	PROPN	
מוחמד	mohammed	מוחמד	mohammed	PROPN	
מוחמד	mohamed	מוחמד	mohamed	PROPN	PROPN;NOM;SG
סעיף	sektion	סעיף	sektion	N;MASC;SG	PROPN
סעיף	bereich	סעיף	bereich	N;MASC;SG	ADV
סעיף	abschnitt	סעיף	abschneiden	N;MASC;SG	ADV
גרמנית	deutschen	גרמנית	deutsch	PROPN	ADJ
גרמנית	deutscher	גרמנית	deutsch	PROPN	ADJ
גרמנית	deutsche	גרמנית	deutsch	PROPN	ADJ;NOM;FEM;PL
גרמנית	deutsch	גרמנית	deutsch	PROPN	ADJ
סטר	ohrfeige	סטר	ohrfeige		ADJ;NOM;FEM;SG
סטר	setter	סטר	setter		PROPN
ליגה	league	ליגה	league	N;FEM;SG	PROPN;SG
הוועד	ausschuss	הוועד	ausschassen		N
הוועד	ausschuß	הוועד	ausscheßen		N;SG
אוסטריה	österreich	אוסטריה	österreich	PROPN	PROPN;SG
פתרון	lösungen	פתרון	lösungen	N;MASC;SG	V;NFIN
חלקם	einige	חלקם	einige		PRO;NOM;INDF;PL
חלקם	manche	חלקם	manch		PRO;NOM;INDF;PL
חלקם	einigen	חלקם	einige		PRO;ACC;INDF;PL
חדר	raum	חדר	raum	N;MASC;SG	ADV
חדר	hotelzimmer	חדר	hotelzimmer	N;MASC;SG	
מנוע	maschine	מנוע	maschine	N;MASC;SG	ADJ
מנוע	suchmaschine	מנוע	suchmaschine	N;MASC;SG	ADJ
מנוע	motoren	מנוע	motor	N;MASC;SG	N;NOM;PL
מנוע	motor	מנוע	motor	N;MASC;SG	PROPN;SG
מנוע	kraftfahrzeuge	מנוע	kraftfahrzeuge	N;MASC;SG	ADJ;NOM
מנוע	motor	מנוע	motor	N;MASC;SG	PROPN;SG
מנוע	kraftfahrzeug	מנוע	kraftfahrzeug	N;MASC;SG	ADJ
המלוכה	monarchie	המלוך	monarchie	PROPN	PROPN
שיטה	acacia	שיטה	acacia	N;FEM;SG	PROPN;NOM;SG
שיטה	methode	שיטה	methode	N;FEM;SG	
שיטה	verfahren	שיטה	verfahren	N;FEM;SG	V;NFIN
עדיף	better	עדיף	better	ADJ;MASC;SG	PROPN
עדיף	bessere	עדיף	gut	ADJ;MASC;SG	ADJ;NOM;FEM;PL
הכניסה	zufahrt	הכניס	zufahren	V;FEM;SG;3;PST;ACT	V;IND;SG;3;PRS;FIN
הכניסה	eingang	הכניס	eingehen	V;FEM;SG;3;PST;ACT	N;SG
הכניסה	einfahrt	הכניס	einfahren	V;FEM;SG;3;PST;ACT	ADJ
הכניסה	eintritt	הכניס	eintreten	V;FEM;SG;3;PST;ACT	V;IND;SG;3;PRS;FIN
תרומות	beiträge	תרומה	beitragen	N;FEM;PL	ADJ
תרומות	spende	תרומה	spenden	N;FEM;PL	
תרומות	zuwendungen	תרומה	zuwendungen	N;FEM;PL	V;NFIN
תרומות	spenden	תרומה	spenden	N;FEM;PL	V;NFIN
ציבורית	öffentlicher	ציבורי	öffentlich	ADV	ADJ
ציבורית	öffentlichkeit	ציבורי	öffentlichkeit	ADV	ADJ
ציבורית	öffentlichen	ציבורי	öffentlich	ADV	ADJ;NOM;PL
ציבורית	öffentliche	ציבורי	öffentlich	ADV	ADJ;NOM;FEM;PL
