پِیاک	joodik	پِیاک	joodik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاج	krooni	تاج	kroon	PROPN;NOM;MASC;SG;3	N;PRT;SG
تاج	crown	تاج	crown	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاج	kroon	تاج	kroon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاج	asutus	تاج	asutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاج	ametiasutus	تاج	ameti_asutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاج	suveräänsust	تاج	suverääns	PROPN;NOM;MASC;SG;3	N;PRT;SG
تاج	suveräänsuse	تاج	suveräänsus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تاجِر	ärimees	تاجِر	äri_mees	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجِر	ettevõtja	تاجِر	ette_võtja	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجِر	kaupmees	تاجِر	kaupmees	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجِر	kaupmees	تاجِر	kaupmees	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجِری	kauplemine	تاجِری	kauplemine	ADJ	N;NOM;SG
تاجِری	kauplemise	تاجِری	kauplemine	ADJ	N;GEN;SG
تاجِری	äri	تاجِری	äri	ADJ	N;NOM;SG
تاجِری	äritegevus	تاجِری	äri_tegevus	ADJ	N;NOM;SG
تاجِک	tadžiki	تاجِک	tadžiki	PROPN;NOM;MASC;SG;3	ADJ
تاجو	julm	تاجو	julm		ADJ;NOM;SG
تاجوَر	king	تاجوَر	king	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجوَر	kuningas	تاجوَر	kuningas	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجوَر	kunn	تاجوَر	kunn	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجوَر	vürst	تاجوَر	vürst	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجوَر	prints	تاجوَر	prints	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجوَر	prince	تاجوَر	prince	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجیل	mõiste	تاجیل	mõiste	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاجیل	termin	تاجیل	termin	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاخت	ründa	تاخت	ründ	N;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تاخت	sissetungi	تاخت	sisse_tung	N;NOM;MASC;SG;3	N;PRT;SG
تاَدُّب	kombeid	تاَدُّب	komme	PROPN;NOM;MASC;SG;3	N;PRT;PL
تاَدُّب	kombed	تاَدُّب	komme	PROPN;NOM;MASC;SG;3	N;NOM;PL
تاَدُّب	täiustamise	تاَدُّب	täiustamine	PROPN;NOM;MASC;SG;3	N;GEN;SG
تادیب	distsipliini	تادیب	distsipliin	PROPN;NOM;MASC;SG;3	N;PRT;SG
تادیب	distsipliin	تادیب	distsipliin	PROPN;NOM;MASC;SG;3	N;NOM;SG
تادیب	distsipliini	تادیب	distsipliin	PROPN;NOM;MASC;SG;3	N;PRT;SG
تادیب	distsipliin	تادیب	distsipliin	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَذّی	kurbus	تاَذّی	kurbuma	ADJ	N;NOM;SG
تاَذّی	kurbust	تاَذّی	kurbus	ADJ	N;PRT;SG
تاَذّی	kurbus	تاَذّی	kurbuma	ADJ	N;NOM;SG
تاذِین	sanktsiooni	تاذِین	sanktsioon	N;NOM;MASC;PL;3	N;PRT;SG
تاذِین	luba	تاذِین	luba	N;NOM;MASC;PL;3	N;NOM;SG
تار	tume	تار	tume	N;NOM;MASC;SG;3	ADJ;NOM;SG
تار	joone	تار	joon	N;NOM;MASC;SG;3	N;GEN;SG
تار	lõime	تار	lõim	N;NOM;MASC;SG;3	N;PRT;SG
تار	telegrammi	تار	tele-gramm	N;NOM;MASC;SG;3	N;IN+ALL;LGSPEC1;SG
تار	telegraafi	تار	tele_graaf	N;NOM;MASC;SG;3	N;PRT;SG
تارِنفس	hingamise	تارِنفس	hingamine	N;NOM;MASC;SG;3	N;GEN;SG
تارِنفس	hingamist	تارِنفس	hingamine	N;NOM;MASC;SG;3	N;PRT;SG
تارِنفس	hingab	تارِنفس	hingama	N;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN;ACT
تاروپود	tekstuuri	تاروپود	tekstuur	PROPN;NOM;MASC;SG;3	N;PRT;SG
تاروپود	struktuur	تاروپود	struktuur	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاروپود	ülesehitus	تاروپود	üle_sehitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاراج	häving	تاراج	häving	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاراجی	rüüstamist	تاراجی	rüüstamine	ADJ	N;PRT;SG
تاراجی	hävingut	تاراجی	häving	ADJ	N;PRT;SG
تارپین	tärpentin	تارپین	tärpentima	PROPN;NOM;MASC;SG;3	N;NOM;SG
تارتل	rõngas	تارتل	rõngas	PROPN;NOM;MASC;SG;3	N;NOM;SG
تارتل	ring	تارتل	ring	PROPN;NOM;MASC;SG;3	N;NOM;SG
تارتل	sõrmuse	تارتل	sõrmus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تارتل	sõrmus	تارتل	sõrmus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تارک	top	تارک	top		N;NOM;SG
تارک	ülal	تارک	ülal		ADV
تارک	ülalt	تارک	ülalt		ADV
تارک	ülemine	تارک	ülemine		N;NOM;SG
تارک	hill	تارک	hill		N;NOM;SG
تاری	tume	تاری	tume	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تاری	mustad	تاری	must	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تاری	black	تاری	black	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاری	musta	تاری	must	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تاری	must	تاری	must	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تاریخ	ajaloo	تاریخ	aja_lugu	N;NOM;MASC;SG;3	N;GEN;SG
تاریدہ	keerukas	تاریدہ	keerukas	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تاریدہ	kompleks	تاریدہ	kompleks	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاریک	tume	تاریک	tume	N;NOM;MASC;SG;3	ADJ;NOM;SG
تاڑ	spekulatsiooni	تاڑ	spekulatsioon		N;PRT;SG
تاڑ	arusaamine	تاڑ	aru_saamine		N;NOM;SG
تاڑ	mõistmist	تاڑ	mõistmine		N;PRT;SG
تاڑ	mõistmine	تاڑ	mõistmine		N;NOM;SG
تاڑ	arusaam	تاڑ	aru_saam		N;NOM;SG
تاڑن	karistus	تاڑن	karistus		N;NOM;SG
تاڑن	karistus	تاڑن	karistus		N;NOM;SG
تاڑن	karistuse	تاڑن	karistus		N;GEN;SG
تاڑنا	tajuvad	تاڑنا	tajuma	V;SG;NFIN;ACT	V;IND;PL;3;PRS;FIN;ACT
تاڑنی	piitsa	تاڑنی	piits	ADJ	N;PRT;SG
تاڑنی	whip	تاڑنی	whip	ADJ	N;NOM;SG
تاز	ralli	تاز	ralli		N;NOM;SG
تاز	võidusõit	تاز	võidu_sõit		N;NOM;SG
تاز	rass	تاز	rass		N;NOM;SG
تاز	jookseb	تاز	jooksma		V;IND;SG;3;PRS;FIN;ACT
تاز	jooksmine	تاز	jooksmine		N;NOM;SG
تاز	joostes	تاز	jooksma		V;V.CVB
تاز	jooksmas	تاز	jooksma		V;IN+ESS;V.CVB;ACT
تاز	kallaletung	تاز	kallale_tung		N;NOM;SG
تاز	rünnak	تاز	rünnak		N;NOM;SG
تاز	ründamine	تاز	ründamine		N;NOM;SG
تاز	sissetungi	تاز	sisse_tung		N;PRT;SG
تاز	sissetung	تاز	sissetung		N;NOM;SG
تازگی	uuendused	تازگی	uuendus	N;NOM;MASC;SG;3	N;NOM;PL
تازگی	uuendused	تازگی	uuendus	N;NOM;MASC;SG;3	N;NOM;PL
تازہ	new	تازہ	new	ADJ	N;NOM;SG
تازہ	new	تازہ	new	ADJ	N;NOM;SG
تازی	araabia	تازی	araabia	PROPN;NOM;MASC;SG;3	ADJ
تازی	araabia	تازی	araabia	PROPN;NOM;MASC;SG;3	ADJ
تازیانہ	piitsa	تازیانہ	piits	ADJ	N;PRT;SG
تازیانہ	whip	تازیانہ	whip	ADJ	N;NOM;SG
تازیانہ	kepp	تازیانہ	kepp	ADJ	N;NOM;SG
تازیانہ	cane	تازیانہ	cane	ADJ	N;NOM;SG
تازیانہ	suhkruroo	تازیانہ	suhkruroo	ADJ	N;NOM;SG
تاسع	üheksanda	تاسع	üheksas	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تاسع	üheksas	تاسع	üheksas	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تاَسّف	kahetsus	تاَسّف	kahetsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَسّف	kahetsust	تاَسّف	kahetsus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تاَسّف	kahju	تاَسّف	kahju	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَسّف	kurbus	تاَسّف	kurbuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَسّف	leina	تاَسّف	leinma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَسّف	lein	تاَسّف	lein	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَسّف	kahetsus	تاَسّف	kahetsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَسّی	esitamine	تاَسّی	esitamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَسّی	kuulekuse	تاَسّی	kuulekus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تاش	kausi	تاش	kauss	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاش	kauss	تاش	kauss	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاش	sõber	تاش	sõber	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاش	sõbranna	تاش	sõbranna	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاش	partner	تاش	partner	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاش	mentor	تاش	mentor	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاش	kude	تاش	kude	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاش	koe	تاش	kude	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاش	koed	تاش	kude	PROPN;NOM;MASC;SG;3	N;NOM;PL
تاغ	mäe	تاغ	mägi		N;NOM;SG
تاغ	mägi	تاغ	mägi		N;NOM;SG
تاغ	granaatõuna	تاغ	granaat_õun		N;NOM;SG
تاک	viinapuu	تاک	viina_puu		N;NOM;SG
تاک	pilk	تاک	pilk		N;NOM;SG
تاک	eesmärk	تاک	ees_märk		N;NOM;SG
تاک	siht	تاک	siht		N;NOM;SG
تاک	märklaud	تاک	märk_laud		N;NOM;SG
تاک	target	تاک	targe		N;NOM;SG
تاک	sihtmärk	تاک	siht_märk		N;NOM;SG
تاک	oodake	تاک	oodake		V;IMP;PL;2;PRS;FIN;ACT
تاک	oota	تاک	ootama		V;IMP;SG;2;PRS;FIN;ACT
تاک	viinamarjad	تاک	viina_mari		N;NOM;PL
تاک	hooli	تاک	hool		V;IMP;SG;2;PRS;FIN;ACT
تاک	vaata	تاک	vaatama		V;IMP;SG;2;PRS;FIN;ACT
تاک	jälgi	تاک	jälg		N;NOM;SG
تاک	eesmärk	تاک	ees_märk		N;NOM;SG
تاک	sihi	تاک	siht		N;NOM;SG
تاک	sihtida	تاک	sihtima		V;NFIN
تاک	pilk	تاک	pilk		N;NOM;SG
تاکنا	valima	تاکنا	valima		V;IN+ALL;V.CVB;ACT
تاکنا	vali	تاکنا	valima		V;IMP;SG;2;PRS;FIN;ACT
تاکنا	peep	تاکنا	peep		N;NOM;SG
تاکنا	vaata	تاکنا	vaatama		V;IMP;SG;2;PRS;FIN;ACT
تاکنا	vaadake	تاکنا	vaatama		V;IMP;PL;2;PRS;FIN;ACT
تاکنا	sooviks	تاکنا	soovima		V;COND;PRS;FIN;ACT
تاکنا	soov	تاکنا	soov		N;NOM;SG
تاکنا	soovi	تاکنا	soov		N;PRT;SG
تاکنا	valima	تاکنا	valima		V;IN+ALL;V.CVB;ACT
تاکنا	vali	تاکنا	valima		V;IMP;SG;2;PRS;FIN;ACT
تاکنا	peep	تاکنا	peep		N;NOM;SG
تاکنا	vaata	تاکنا	vaatama		V;IMP;SG;2;PRS;FIN;ACT
تاکنا	vaadake	تاکنا	vaatama		V;IMP;PL;2;PRS;FIN;ACT
تاکنا	sooviks	تاکنا	soovima		V;COND;PRS;FIN;ACT
تاکنا	soov	تاکنا	soov		N;NOM;SG
تاکنا	soovi	تاکنا	soov		N;PRT;SG
تاکید	rõhu	تاکید	rõhk	N;NOM;MASC;SG;3	N;GEN;SG
تاکید	stressist	تاکید	stress	N;NOM;MASC;SG;3	N;IN+ABL;SG
تاکید	stressi	تاکید	stress	N;NOM;MASC;SG;3	N;PRT;SG
تاکیدی	kiire	تاکیدی	kiire	N;NOM;MASC;SG;3	ADJ;NOM;SG
تاکیدی	vajutades	تاکیدی	vajutama	N;NOM;MASC;SG;3	V;V.CVB
تاگا	niit	تاگا	niit		N;NOM;SG
تاگا	lõime	تاگا	lõim		N;PRT;SG
تال	peksa	تال	peksa	N;NOM;MASC;SG;3	ADV
تال	tanki	تال	tank	N;NOM;MASC;SG;3	N;PRT;SG
تال	basseini	تال	bassein	N;NOM;MASC;SG;3	N;PRT;SG
تال	tiigi	تال	tiik	N;NOM;MASC;SG;3	N;PRT;SG
تال	tiiki	تال	tiik	N;NOM;MASC;SG;3	N;PRT;SG
تالا	ban	تالا	ban	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالا	keeld	تالا	keeld	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالا	keelustamine	تالا	keelustamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالا	piirang	تالا	piirang	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالا	ban	تالا	ban	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالا	keeld	تالا	keeld	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالا	keelustamine	تالا	keelustamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالا	lukku	تالا	lukk	PROPN;NOM;MASC;SG;3	N;IN+ALL;LGSPEC1;SG
تالا	luku	تالا	lukk	PROPN;NOM;MASC;SG;3	N;PRT;SG
تالا	lukk	تالا	lukk	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالا	piirang	تالا	piirang	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالاب	tanki	تالاب	tank	N;NOM;MASC;SG;3	N;PRT;SG
تالاب	tiigi	تالاب	tiik	N;NOM;MASC;SG;3	N;PRT;SG
تالاب	tiiki	تالاب	tiik	N;NOM;MASC;SG;3	N;PRT;SG
تالاب	basseini	تالاب	bassein	N;NOM;MASC;SG;3	N;PRT;SG
تالابیلی	agitatsioon	تالابیلی	agitatsioon	ADJ	N;NOM;SG
تالابیلی	rahutus	تالابیلی	rahutus	ADJ	N;NOM;SG
تالابیلی	erutus	تالابیلی	erutus	ADJ	N;NOM;SG
تالاش	otsimine	تالاش	otsimine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالاش	otsi	تالاش	otsima	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تالاش	otsing	تالاش	otsing	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَلُّف	armastan	تاَلُّف	armastama	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN;ACT
تاَلُّف	love	تاَلُّف	love	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَلُّف	armastus	تاَلُّف	armastus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَلُّف	armastust	تاَلُّف	armastus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تاَلُّف	kiindumus	تاَلُّف	kiindumus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَلُّف	kiindumust	تاَلُّف	kiindumus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تالک	riiv	تالک	riiv		N;NOM;SG
تالک	bolt	تالک	bolt		N;NOM;SG
تاَلُّم	melanhoolne	تاَلُّم	melanhoolne	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تاَلُّم	kurbus	تاَلُّم	kurbuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَلُّم	valu	تاَلُّم	valu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَلُّم	leina	تاَلُّم	leinma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَلُّم	lein	تاَلُّم	lein	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالمُود	talmud	تالمُود	talm	PROPN;NOM;MASC;SG;3	N;NOM;PL
تالی	järgija	تالی	järgija	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالی	võtme	تالی	võti	PROPN;NOM;MASC;SG;3	N;GEN;SG
تالی	key	تالی	key	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالی	võti	تالی	võti	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالی	järve	تالی	järv	PROPN;NOM;MASC;SG;3	N;IN+ALL;LGSPEC1;SG
تالی	järv	تالی	järv	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالی	lake	تالی	lake	PROPN;NOM;MASC;SG;3	N;NOM;SG
تالی	plaks	تالی	plaks	PROPN;NOM;MASC;SG;3	N;NOM;SG
تام	terve	تام	terve		N;NOM;SG
تام	terved	تام	terve		ADJ;NOM;PL
تام	tervik	تام	tervik		N;NOM;SG
تام	tervelt	تام	tervelt		ADV
تام	täis	تام	täis		ADV
تام	täielik	تام	täielik		ADJ;NOM;SG
تام	õhtust	تام	õhtune		ADJ;IN+ABL;SG
تام	õhtu	تام	õhtu		N;NOM;SG
تام	õhtused	تام	õhtune		ADJ;NOM;PL
تام	õhtune	تام	õhtune		ADJ;NOM;SG
تام	pimedus	تام	pimedus		N;NOM;SG
تام	täielik	تام	täielik		ADJ;NOM;SG
تام	terviklik	تام	terviklik		ADJ;NOM;SG
تام	lõpetatud	تام	lõpetama		ADJ;PST;V.PTCP;PASS
تام	agitatsioon	تام	agitatsioon		N;NOM;SG
تام	rahutus	تام	rahutus		N;NOM;SG
تام	erutus	تام	erutus		N;NOM;SG
تام	häire	تام	häire		N;NOM;SG
تامرس	kuld	تامرس	kuld	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامرس	kulda	تامرس	kuld	PROPN;NOM;MASC;SG;3	N;PRT;SG
تامرس	kullast	تامرس	kuld	PROPN;NOM;MASC;SG;3	N;IN+ABL;SG
تامرس	vask	تامرس	vask	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامرس	vase	تامرس	vase	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامس	viha	تامس	viha	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامس	fury	تامس	fury	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامس	raev	تامس	raev	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامس	rumalus	تامس	rumalus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامس	teadmatus	تامس	teadmatus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامسی	vihane	تامسی	vihane	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تامسی	raevus	تامسی	raev	PROPN;NOM;MASC;SG;3	N;IN+ESS;SG
تاَمُّل	kahtlus	تاَمُّل	kahtlus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَمُّل	muret	تاَمُّل	mure	PROPN;NOM;MASC;SG;3	N;PRT;SG
تاَمُّل	mure	تاَمُّل	mure	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَمُّل	peegeldus	تاَمُّل	peegeldus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاملوٹ	trummel	تاملوٹ	trumm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامّہ	täis	تامّہ	täis	PROPN;NOM;MASC;SG;3	ADV
تامّہ	täielik	تامّہ	täielik	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تامّہ	täielik	تامّہ	täielik	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تامّہ	terviklik	تامّہ	terviklik	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تامّہ	lõpetatud	تامّہ	lõpetama	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تامّہ	terve	تامّہ	terve	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامّہ	terved	تامّہ	terve	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تامّہ	tervik	تامّہ	tervik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تامّہ	tervelt	تامّہ	tervelt	PROPN;NOM;MASC;SG;3	ADV
تامین	kaitse	تامین	kaitse	PROPN;NOM;MASC;SG;3	N;NOM;SG
تان	viisi	تان	viis	N;NOM;MASC;SG;3	N;PRT;SG
تان	venitada	تان	venitama	N;NOM;MASC;SG;3	V;NFIN
تان	venib	تان	venima	N;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN;ACT
تان	pingeid	تان	pinge	N;NOM;MASC;SG;3	N;PRT;PL
تان	pinged	تان	pinge	N;NOM;MASC;SG;3	N;NOM;PL
تانا	kuumus	تانا	kuumus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانا	soojus	تانا	soojus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانا	soojuse	تانا	soojus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تانا	test	تانا	test	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانا	katse	تانا	katse	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانا	analüüs	تانا	analüüs	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانا	tõestada	تانا	tõestama	PROPN;NOM;MASC;SG;3	V;NFIN
تانا	tõesta	تانا	tõesma	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تانا	lagunemine	تانا	lagunemine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانا	sulatada	تانا	sulatama	PROPN;NOM;MASC;SG;3	V;NFIN
تانا	warp	تانا	warp	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانت	soolestiku	تانت	soolestik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانتڑی	nõrk	تانتڑی	nõrk	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تانتڑی	nõrga	تانتڑی	nõrk	PROPN;NOM;MASC;SG;3	ADJ;GEN;SG
تانتڑی	nõrgad	تانتڑی	nõrk	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تانتوا	song	تانتوا	song	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانتی	lapsed	تانتی	laps	PROPN;NOM;MASC;SG;3	N;NOM;PL
تانتی	pere	تانتی	pere	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانتی	perekond	تانتی	perekond	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانتی	põlvkonna	تانتی	põlvkond	PROPN;NOM;MASC;SG;3	N;GEN;SG
تانتی	generatsioon	تانتی	generatsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانتی	põlvkond	تانتی	põlvkond	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانتی	weaver	تانتی	weaver	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانتی	klanni	تانتی	klann	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانتی	klann	تانتی	klann	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانس	hoiatus	تانس	hoiatus		N;NOM;SG
تانس	oht	تانس	oht		N;NOM;SG
تانس	ähvardus	تانس	ähvardus		N;NOM;SG
تاَنُّس	armastan	تاَنُّس	armastama	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN;ACT
تاَنُّس	love	تاَنُّس	love	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَنُّس	armastus	تاَنُّس	armastus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَنُّس	armastust	تاَنُّس	armastus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تانسنا	ähvardama	تانسنا	ähvardama	PROPN;NOM;MASC;SG;3	V;IN+ALL;V.CVB;ACT
تانسنا	ähvarda	تانسنا	ähvardama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تانسنا	ähvardada	تانسنا	ähvardama	PROPN;NOM;MASC;SG;3	V;NFIN
تانگ	iha	تانگ	iha	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانگ	soov	تانگ	soov	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانگ	soovi	تانگ	soov	PROPN;NOM;MASC;SG;3	N;PRT;SG
تانگ	igatsus	تانگ	igatsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانگ	nõudlus	تانگ	nõudlus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانگ	nõudmine	تانگ	nõudmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانگا	tonga	تانگا	tong	PROPN;NOM;MASC;SG;3	ADJ
تانگھنا	pilk	تانگھنا	pilk	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانگھنا	hüpe	تانگھنا	hüpe	PROPN;NOM;MASC;SG;3	N;NOM;SG
تانور	unisus	تانور	unisus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَنّی	kannatust	تاَنّی	kannatus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تاَنّی	kannatlikkust	تاَنّی	kannatlikkus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تاَنّی	kannatus	تاَنّی	kannatus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَنّی	aeglus	تاَنّی	aeglus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَنّی	ootan	تاَنّی	ootama	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN;ACT
تاَنّی	ootel	تاَنّی	oode	PROPN;NOM;MASC;SG;3	N;AT+ESS
;SG
تاَنّی	ootamine	تاَنّی	ootamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَنّی	ootame	تاَنّی	ootama	PROPN;NOM;MASC;SG;3	V;IND;PL;1;PRS;FIN;ACT
تاَنّی	viivitus	تاَنّی	viivitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاوا	ümar	تاوا	ümar		ADJ;NOM;SG
تاوا	ümmargused	تاوا	ümmargune		ADJ;NOM;PL
تاوا	ümmargune	تاوا	ümmargune		ADJ;NOM;SG
تاوا	voor	تاوا	voor		N;NOM;SG
تاوا	vooluring	تاوا	voolu_ring		N;NOM;SG
تاوان	kahjutasu	تاوان	kahju_tasu	N;NOM;MASC;SG;3	N;PRT;SG
تاوان	kahjutasu	تاوان	kahju_tasu	N;NOM;MASC;SG;3	N;PRT;SG
تاوِیل	seletus	تاوِیل	seletus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاوِیل	selgitus	تاوِیل	selgitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاوِیل	õigustus	تاوِیل	õigustus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاوِیل	selgitus	تاوِیل	selgitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاوِیل	põhjendus	تاوِیل	põhjendus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَہُّل	abielu	تاَہُّل	abi_elu	PROPN;NOM;MASC;SG;3	N;NOM;SG
