một	üks	một	üks	NUM	PRO;NOM;SG
thay	muudatus	thay	muudatus	V	N;NOM;SG
thay	muutus	thay	muutus	V	N;NOM;SG
giá	väärt	giá	väärt	N	ADJ
nhiệt	termilise	nhiệt	termiline	N	ADJ;GEN;SG
gần	peaaegu	gần	pea_aegu	ADJ	ADV
gần	lähedal	gần	lähedal	ADJ	ADV
gần	sulge	gần	sulg	ADJ	V;IMP;SG;2;PRS;FIN;ACT
gần	lähedal	gần	lähedal	ADJ	ADV
cứu	salvestamine	cứu	salvestamine	V	N;NOM;SG
cứu	abi	cứu	abi	V	N;PRT;SG
cứu	appi	cứu	abi	V	N;IN+ALL;LGSPEC1;SG
cứu	päästmine	cứu	päästmine	V	N;NOM;SG
cứu	pääste	cứu	pääste	V	N;NOM;PL
quyết	kindlaksmääratud	quyết	kindlaks_määratud	N	ADJ;PST;V.PTCP;PASS
quyết	otsustas	quyết	otsustama	N	V;IND;SG;3;PST;FIN;ACT
quyết	otsustanud	quyết	otsustama	N	V;PST;V.PTCP;ACT
quyết	otsustatud	quyết	otsustama	N	V;PST;V.PTCP;PASS
thương	vigastatud	thương	vigastatud	V	ADJ;PST;V.PTCP;PASS
thương	armsad	thương	armas	V	ADJ;NOM;PL
thương	nunnu	thương	nunnu	V	N;NOM;SG
thương	haiget	thương	haige	V	N;PRT;SG
hát	laulge	hát	laulma	V	N;NOM;SG
hát	laula	hát	laulma	V	N;NOM;SG
hát	laulmine	hát	laulmine	V	N;NOM;SG
phục	server	phục	server	V	N;NOM;SG
tuổi	vana	tuổi	vana	N	ADJ;NOM;SG
tuổi	vanaks	tuổi	vana	N	ADJ;TRANS;SG
tuổi	vanad	tuổi	vana	N	ADJ;NOM;PL
cần	vaja	cần	vaja	V	ADV
cần	vajadus	cần	vajadus	V	N;NOM;SG
hoàn	hero	hoàn	hero		N;NOM;SG
hoàn	kangelane	hoàn	kangelane		N;NOM;SG
hoàn	huan	hoàn	huan		N;NOM;SG
chơi	mängu	chơi	mäng	V	N;PRT;SG
chơi	mäng	chơi	mäng	V	N;NOM;SG
chơi	mängimine	chơi	mängimine	V	N;NOM;SG
long	pikad	long	pikk	N	ADJ;NOM;PL
long	pikka	long	pikk	N	ADJ;PRT;SG
long	pikk	long	pikk	N	ADJ;NOM;SG
đóng	lähedal	đóng	lähedal	V	ADV
đóng	sulgemine	đóng	sulgemine	V	N;NOM;SG
đóng	kinnine	đóng	kinnine	V	ADJ;NOM;SG
đóng	suletud	đóng	sule=tud	V	ADJ;PST;V.PTCP;PASS
dẫn	plii	dẫn	plii	V	N;NOM;SG
quá	liiga	quá	liiga		ADV
thắng	võida	thắng	võitma	N	V;IMP;SG;2;PRS;FIN;ACT
thắng	võidetud	thắng	võidetud	N	ADJ;PST;V.PTCP;PASS
thắng	võitsid	thắng	võitma	N	V;IND;PL;3;PST;FIN;ACT
thắng	võitis	thắng	võitma	N	V;IND;SG;3;PST;FIN;ACT
thắng	võidab	thắng	võitma	N	V;IND;SG;3;PRS;FIN;ACT
mang	mang	mang	mang	V	N;NOM;SG
giáp	turvis	giáp	turvis	V	N;NOM;SG
giáp	turvis	giáp	turvis	V	N;NOM;SG
tra	tra	tra	tra	V	N;NOM;SG
tra	kontroll	tra	kontroll	V	N;NOM;SG
tra	kontrolli	tra	kontroll	V	N;NOM;SG
tra	check	tra	check	V	N;NOM;SG
nga	vene	nga	vene	N	ADJ
triệu	zhao	triệu	zhao	NUM	N;NOM;SG
phép	lubatud	phép	lubatud	N	ADJ;PST;V.PTCP;PASS
new	uued	new	uus		ADJ;NOM;PL
new	uus	new	uus		ADJ;NOM;SG
new	new	new	new		N;NOM;SG
yếu	nõrk	yếu	nõrk	N	ADJ;NOM;SG
yếu	nõrga	yếu	nõrk	N	ADJ;GEN;SG
yếu	nõrgad	yếu	nõrk	N	ADJ;NOM;PL
mật	salajane	mật	salajane	N	ADJ;NOM;SG
ghi	kirjutamine	ghi	kirjutamine	V	N;NOM;SG
ghi	kirjutamine	ghi	kirjutamine	V	N;NOM;SG
sao	miks	sao	miks	PROPN	ADV
giả	jia	giả	jia		N;NOM;SG
giả	väär	giả	väär		N;NOM;SG
giả	võlts	giả	võlts		ADJ;NOM;SG
cung	vibu	cung	vibu	V	N;NOM;SG
cung	kummardus	cung	kummarduma	V	N;NOM;SG
chống	julgus	chống	julgus	V	N;NOM;SG
chống	julgust	chống	julgus	V	N;PRT;SG
chống	vaprus	chống	vaprus	V	N;NOM;SG
chống	vastu	chống	vastu	V	ADV
nhập	sisendi	nhập	sisend	V	N;GEN;SG
nhập	sisend	nhập	sisend	V	N;NOM;SG
nhập	sisene	nhập	sisene	V	N;NOM;SG
nhập	enter	nhập	enter	V	N;NOM;SG
nhập	import	nhập	import	V	N;NOM;SG
nhập	impordi	nhập	import	V	N;PRT;SG
chết	sure	chết	surema	V	INTJ
chết	surma	chết	surm	V	N;PRT;SG
chết	surm	chết	surm	V	N;NOM;SG
chết	surnud	chết	surnud	V	ADJ;PST;V.PTCP;ACT
chung	chung	chung	chung	ADJ	N;NOM;SG
chung	kindral	chung	kindral	ADJ	N;NOM;SG
tất	sukk	tất	sukk		N;NOM;SG
mạnh	meng	mạnh	meng	ADJ	N;NOM;SG
trái	vasak	trái	vasak		N;NOM;SG
trái	vasakule	trái	vasakule		ADV
trái	vasakul	trái	vasak		ADV
từng	kunagi	từng	kunagi	PROPN	ADV
từng	ever	từng	ever	PROPN	N;NOM;SG
bán	müümine	bán	müümine	V	N;NOM;SG
bán	müük	bán	müük	V	N;NOM;SG
bán	müük	bán	müük	V	N;NOM;SG
rộng	laius	rộng	laius	ADJ	N;NOM;SG
thủy	nõid	thủy	nõid	V	N;NOM;SG
thủy	shui	thủy	shui	V	N;NOM;SG
giờ	nüüd	giờ	nüüd	N	ADV
mỗi	iga	mỗi	iga	NUM	PRO;NOM;SG
mỗi	iga	mỗi	iga	NUM	PRO;NOM;SG
sang	luksuslik	sang	luksuslik	V	ADJ;NOM;SG
sang	sang	sang	sang	V	N;NOM;SG
phản	reet	phản	reet	V	N;NOM;SG
phản	reetmine	phản	reetmine	V	N;NOM;SG
yêu	love	yêu	love	V	N;NOM;SG
yêu	armastus	yêu	armastus	V	N;NOM;SG
yêu	armastust	yêu	armastus	V	N;PRT;SG
yêu	armastav	yêu	armastav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
kiện	sue	kiện	sue	V	N;NOM;SG
align	vastavusse	align	vastavus		N;IN+ALL;LGSPEC1;SG
nhện	ämblik	nhện	ämblik	N	ADJ;NOM;SG
nhện	ämblikud	nhện	ämblik	N	ADJ;NOM;PL
độc	üksinda	độc	üksinda	ADJ	ADV
độc	üksi	độc	üksi	ADJ	ADV
hiệp	ümar	hiệp	ümar	N	ADJ;NOM;SG
hiệp	ümmargused	hiệp	ümmargune	N	ADJ;NOM;PL
hiệp	ümmargune	hiệp	ümmargune	N	ADJ;NOM;SG
giúp	abi	giúp	abi	V	N;PRT;SG
giúp	appi	giúp	abi	V	N;IN+ALL;LGSPEC1;SG
nha	hambaarst	nha	hambaarne		N;NOM;SG
nha	nha	nha	nha		N;NOM;SG
nha	hambaravi	nha	hamba_ravi		N;NOM;SG
phá	vaheaeg	phá	vahe_aeg	V	N;NOM;SG
rồi	seejärel	rồi	see_järel	CONJ	ADV
rồi	siis	rồi	siis	CONJ	ADV
chia	jagatud	chia	jaga=tud	V	ADJ;PST;V.PTCP;PASS
chia	jagatud	chia	jaga=tud	V	ADJ;PST;V.PTCP;PASS
chia	share	chia	share	V	N;NOM;SG
chia	pooleks	chia	pool	V	NUM;TRANS;SG
ruồi	lenda	ruồi	lema	N	V;IMP;SG;2;PRS;FIN;ACT
ruồi	lennata	ruồi	lendama	N	V;NFIN
ruồi	lendama	ruồi	lendama	N	V;IN+ALL;V.CVB;ACT
ruồi	lendab	ruồi	lendama	N	V;IND;SG;3;PRS;FIN;ACT
phạm	kuritegelik	phạm	kuri_tegelik	N	ADJ;NOM;SG
phạm	kriminaalne	phạm	kriminaalne	N	ADJ;NOM;SG
chọn	valimine	chọn	valimine	V	N;NOM;SG
chọn	valik	chọn	valik	V	N;NOM;SG
chọn	valimine	chọn	valimine	V	N;NOM;SG
lục	roheline	lục	roheline	N	ADJ;NOM;SG
tông	konkreetseid	tông	konkreetne	N	ADJ;PRT;PL
tông	sõitsin	tông	sõitma	N	V;IND;SG;1;IPFV;FIN;ACT
tông	sõitis	tông	sõitma	N	V;IND;SG;3;PST;FIN;ACT
trực	otsene	trực	otsene	V	ADJ;NOM;SG
trực	vahetu	trực	vahetu	V	ADJ;NOM;SG
trực	direct	trực	direct	V	N;NOM;SG
trực	otsesed	trực	otsene	V	ADJ;NOM;PL
dung	sisu	dung	sisu		N;NOM;SG
dung	sisaldus	dung	sisaldus		N;NOM;SG
dung	sõnnik	dung	sõnnik		N;NOM;SG
dung	sisu	dung	sisu		N;NOM;SG
bệnh	haige	bệnh	haige	N	ADJ;NOM;SG
bệnh	haigeks	bệnh	haige	N	ADJ;TRANS;SG
vòng	ümber	vòng	ümber	N	ADV
vòng	ringi	vòng	ringi	N	ADV
vòng	ümar	vòng	ümar	N	ADJ;NOM;SG
vòng	ümmargused	vòng	ümmargune	N	ADJ;NOM;PL
vòng	ümmargune	vòng	ümmargune	N	ADJ;NOM;SG
đào	kaevata	đào	kaebama	N	V;NFIN
đào	kaeva	đào	kaev	N	V;IMP;SG;2;PRS;FIN;ACT
khai	nõuded	khai	nõue	V	N;NOM;PL
khai	väited	khai	väide	V	N;NOM;PL
lệnh	käsud	lệnh	käsk		N;NOM;PL
lệnh	käsk	lệnh	käsk		N;NOM;SG
lệnh	käsu	lệnh	käsk		N;GEN;SG
lệnh	korraldused	lệnh	korraldus		N;NOM;PL
lệnh	käsud	lệnh	käsk		N;NOM;PL
lệnh	tellimused	lệnh	tellimus		N;NOM;PL
chuẩn	standardne	chuẩn	standardne	V	ADJ;NOM;SG
chuẩn	standard	chuẩn	standard	V	N;NOM;SG
chuẩn	normaalne	chuẩn	normaalne	V	ADJ;NOM;SG
duy	ainult	duy	ainult	N	ADV
thiếu	kadunud	thiếu	kadunud	V	ADJ;PST;V.PTCP;ACT
thiếu	puudu	thiếu	puudu	V	ADV
hết	kõik	hết	kõik	V	PRO;NOM;SG
hết	kõike	hết	kõik	V	PRO;PRT;SG
hết	kõik	hết	kõik	V	PRO;NOM;SG
hết	üle	hết	üle	V	ADV
hầu	peaaegu	hầu	pea_aegu		ADV
hầu	hou	hầu	hoog		N;NOM;SG
mặc	seljas	mặc	selg	V	N;IN+ESS;SG
tuyến	libeeria	tuyến	libeeria	N	ADJ
tuyến	lineaarne	tuyến	lineaarne	N	ADJ;NOM;SG
gốc	originaalne	gốc	originaalne		ADJ;NOM;SG
gốc	originaal	gốc	originaal		N;NOM;SG
gốc	algne	gốc	algne		ADJ;NOM;SG
muốn	will	muốn	will	V	N;NOM;SG
muốn	tahe	muốn	tahe	V	N;NOM;SG
trùng	klooni	trùng	kloon	V	N;PRT;SG
đĩa	ketta	đĩa	ketas		N;NOM;SG
đĩa	plaat	đĩa	plaat		N;NOM;SG
đĩa	ketas	đĩa	ketas		N;NOM;SG
đĩa	plaadi	đĩa	plaat		N;GEN;SG
đĩa	plaat	đĩa	plaat		N;NOM;SG
đĩa	taldrik	đĩa	taldrik		N;NOM;SG
đĩa	ketta	đĩa	ketas		N;NOM;SG
đĩa	ketas	đĩa	ketas		N;NOM;SG
đĩa	taldrik	đĩa	taldrik		N;NOM;SG
khỏi	alates	khỏi	alates	V	ADV
khỏi	kellelt	khỏi	kes	V	PRO;AT+ABL;SG
vàng	kollase	vàng	kollane	N	ADJ;GEN;SG
vàng	kollased	vàng	kollane	N	ADJ;NOM;PL
vàng	kollane	vàng	kollane	N	ADJ;NOM;SG
hàn	korea	hàn	kore	N	ADJ
hàn	korea	hàn	kore	N	ADJ
ngay	koheselt	ngay	koheselt	PART	ADV
ngay	otsekohe	ngay	otse_kohe	PART	ADV
ngay	nyyd	ngay	nyyd	PART	N;NOM;SG
ngay	nüüd	ngay	nüüd	PART	ADV
cận	sulgemine	cận	sulgemine	V	N;NOM;SG
cận	kardinal	cận	kardinal	V	N;NOM;SG
đậu	oa	đậu	oa	V	N;NOM;SG
đậu	bean	đậu	bean	V	N;NOM;SG
đậu	uba	đậu	uba	V	N;NOM;SG
đậu	oad	đậu	oa	V	N;NOM;PL
đậu	uba	đậu	uba	V	N;NOM;SG
đậu	palveid	đậu	palv	V	N;PRT;PL
đậu	palved	đậu	palve	V	N;NOM;PL
địch	vaenulik	địch	vaenulik	N	ADJ;NOM;SG
địch	vaenulikud	địch	vaenulik	N	ADJ;NOM;PL
thánh	püha	thánh	püha	N	ADJ;NOM;SG
trẻ	noor	trẻ	noor	N	ADJ;NOM;SG
phó	asetäitja	phó	ase_täitja		N;NOM;SG
linh	vaimne	linh	vaimne	N	ADJ;NOM;SG
linh	hingeline	linh	hingeline	N	ADJ;NOM;SG
chạy	jooksmine	chạy	jooksmine	V	N;NOM;SG
chạy	jooks	chạy	jooks	V	N;NOM;SG
tuyên	deklareeritud	tuyên	deklareerima	V	ADJ;PST;V.PTCP;PASS
thuận	shun	thuận	shun	ADJ	N;NOM;SG
thuận	kokkulepe	thuận	kokku_lepe	ADJ	N;NOM;SG
thuận	tehing	thuận	tehing	ADJ	N;NOM;SG
tức	kohene	tức	kohene		ADJ;NOM;SG
tức	vahetu	tức	vahetu		ADJ;NOM;SG
tức	kohene	tức	kohene		ADJ;NOM;SG
tức	sur	tức	sur		N;NOM;SG
cực	väga	cực	väga		ADV
cực	polar	cực	polar		N;NOM;SG
blank	tühi	blank	tühi	V	ADJ;NOM;SG
bại	võidetud	bại	võidetud	V	ADJ;PST;V.PTCP;PASS
bại	löödud	bại	lööma	V	ADJ;PST;V.PTCP;PASS
bại	kaotus	bại	kaotus	V	N;NOM;SG
chu	arvatavasti	chu	arvatavasti		ADV
chu	ilmselt	chu	ilmselt		ADV
chu	tõenäoliselt	chu	tõe_näoliselt		ADV
chu	zhu	chu	zhu		N;NOM;SG
chu	chu	chu	chu		N;NOM;SG
chu	zhou	chu	zhou		N;NOM;SG
ước	sooviks	ước	soovima		V;COND;PRS;FIN;ACT
ước	soov	ước	soov		N;NOM;SG
ước	soovi	ước	soov		N;PRT;SG
ước	soovides	ước	soov		V;V.CVB
chuyên	spetsialist	chuyên	spetsialist	ADJ	N;NOM;SG
chuyên	spetsialiseerunud	chuyên	spetsialiseeruma	ADJ	V;PST;V.PTCP;ACT
chuyên	spetsialiseerunud	chuyên	spetsialiseeruma	ADJ	V;PST;V.PTCP;ACT
lai	tulevikku	lai	tulevik		N;PRT;SG
lai	tulevik	lai	tulevik		N;NOM;SG
lai	lai	lai	lai		ADJ;NOM;SG
vài	vähesed	vài	vähene	DET	ADJ;NOM;PL
san	san	san	san		N;NOM;SG
nền	tausta	nền	taust		N;PRT;SG
nền	taust	nền	taust		N;NOM;SG
style	stiil	style	stiil		N;NOM;SG
song	kaksik	song	kaksik	CONJ	N;NOM;SG
song	twin	song	twin	CONJ	N;NOM;SG
song	vanemad	song	vanem	CONJ	N;NOM;PL
song	lapsevanemad	song	lapse_vanem	CONJ	N;NOM;PL
song	laulu	song	laul	CONJ	N;PRT;SG
song	laul	song	laul	CONJ	N;NOM;SG
giai	meloodia	giai	meloodia		N;NOM;SG
giai	melody	giai	melody		N;NOM;SG
quay	pööramine	quay	pööramine	V	N;NOM;SG
quay	kai	quay	kai	V	N;NOM;SG
quay	pööre	quay	pööre	V	N;NOM;SG
quay	rotatsiooni	quay	rotatsioon	V	N;PRT;SG
quay	pööramine	quay	pööramine	V	N;NOM;SG
quay	spin	quay	spin	V	N;NOM;SG
trúc	panda	trúc	panema	N	V;IMP;SG;2;PRS;FIN;ACT
american	ameerika	american	ameerika	N	ADJ
thưởng	preemia	thưởng	preemia	V	N;NOM;SG
thưởng	bonus	thưởng	bonus	V	N;NOM;SG
thưởng	boonus	thưởng	boonus	V	N;NOM;SG
thưởng	tasu	thưởng	tasu	V	N;NOM;SG
thưởng	autasu	thưởng	au_tasu	V	N;PRT;SG
list	nimekiri	list	nime_kiri	ADJ	N;NOM;SG
list	loetelu	list	loetelu	ADJ	N;NOM;SG
list	loend	list	loend	ADJ	N;NOM;SG
xuống	alla	xuống	alla	V	ADV
xuống	maha	xuống	maha	V	ADV
xuống	maas	xuống	maas	V	ADV
môn	peen	môn	peen	N	ADJ;NOM;SG
phóng	mõõtkavas	phóng	mõõtmav	V	ADJ;IN+ESS;SG;PRS;V.PTCP;ACT
phóng	skaala	phóng	skaala	V	N;NOM;SG
phóng	start	phóng	start	V	N;NOM;SG
phóng	käivitamine	phóng	käivitamine	V	N;NOM;SG
đốc	kuberner	đốc	kuberner		N;NOM;SG
khởi	algus	khởi	algus	V	N;NOM;SG
khởi	start	khởi	start	V	N;NOM;SG
bầu	hääletus	bầu	hääletus	V	N;NOM;SG
bầu	hääletamine	bầu	hääletamine	V	N;NOM;SG
bầu	rase	bầu	rase	V	N;NOM;SG
mềm	pehme	mềm	pehme	N	ADJ;NOM;SG
mềm	pehmed	mềm	pehme	N	ADJ;NOM;PL
giết	tapmine	giết	tapmine	V	N;NOM;SG
giết	tapa	giết	tapa	V	N;NOM;SG
nhanh	ruttu	nhanh	ruttu	ADJ	ADV
nhanh	kiiresti	nhanh	kiiresti	ADJ	ADV
nhanh	ruttu	nhanh	ruttu	ADJ	ADV
nhanh	kiiresti	nhanh	kiiresti	ADJ	ADV
nghiệm	eksperimendid	nghiệm	eksperiment	V	N;NOM;PL
tối	tume	tối	tume	N	ADJ;NOM;SG
tối	õhtust	tối	õhtune	N	ADJ;IN+ABL;SG
tối	õhtused	tối	õhtune	N	ADJ;NOM;PL
tối	õhtune	tối	õhtune	N	ADJ;NOM;SG
giảm	vähenemine	giảm	vähenemine	V	N;NOM;SG
giảm	vähem	giảm	vähem	V	ADV
bắn	laskmine	bắn	laskmine	V	N;NOM;SG
bắn	tulistamine	bắn	tulistamine	V	N;NOM;SG
bắn	lask	bắn	lask	V	N;NOM;SG
bắn	tulistatud	bắn	tulistama	V	ADJ;PST;V.PTCP;PASS
bắn	tulistamine	bắn	tulistamine	V	N;NOM;SG
bắn	tulistamist	bắn	tulistamine	V	N;PRT;SG
đôi	topelt	đôi	topelt	NUM	ADV
đôi	mõnikord	đôi	mõni_kord	NUM	ADV
đôi	vahel	đôi	vahel	NUM	ADV
đôi	vahest	đôi	vahest	NUM	ADV
đôi	paarismängu	đôi	paar_smäng	NUM	N;NOM;SG
lĩnh	vallutanud	lĩnh	vallutama	N	V;PST;V.PTCP;ACT
lĩnh	vallutatud	lĩnh	vallutama	N	ADJ;PST;V.PTCP;PASS
sai	ebaõige	sai	eba_õige	ADJ	N;NOM;SG
sai	väär	sai	väär	ADJ	N;NOM;SG
sai	valesti	sai	valesti	ADJ	ADV
sai	väär	sai	väär	ADJ	N;NOM;SG
sai	viga	sai	viga	ADJ	N;NOM;SG
sửa	edit	sửa	edit	V	N;NOM;SG
sửa	muuda	sửa	muutma	V	
sửa	redigeerimine	sửa	redigeerimine	V	N;NOM;SG
sửa	parandus	sửa	parandus	V	N;NOM;SG
sửa	korrigeerimine	sửa	korrigeerimine	V	N;NOM;SG
sửa	korrektsioon	sửa	korrektsioon	V	N;NOM;SG
sửa	parandused	sửa	parandus	V	N;NOM;PL
sửa	parandamine	sửa	parandamine	V	N;NOM;SG
tuyển	palka	tuyển	palk	V	N;PRT;SG
ngành	tema	ngành	tema	N	PRO;NOM;SG;3
isbn	isbn	isbn	isbn		
trắng	valge	trắng	valge	N	ADJ;NOM;SG
trắng	valged	trắng	valge	N	ADJ;NOM;PL
đọc	lugemine	đọc	lugemine	V	N;NOM;SG
đọc	lugemine	đọc	lugemine	V	N;NOM;SG
đọc	lugemist	đọc	lugemine	V	N;PRT;SG
đọc	les	đọc	les	V	N;NOM;SG
xung	impulss	xung	impulss	V	N;NOM;SG
xung	konflikt	xung	konflikt	V	N;NOM;SG
xung	konfliktid	xung	konflikt	V	N;NOM;PL
hại	haiget	hại	haige	V	N;PRT;SG
quý	hinnaline	quý	hinnaline	N	ADJ;NOM;SG
quý	veerand	quý	veerand	N	NUM;NOM;SG
luyện	koolitus	luyện	koolitus	V	N;NOM;SG
luyện	koolitused	luyện	koolitus	V	N;NOM;PL
luyện	väljaõpe	luyện	välja_õpe	V	N;NOM;SG
luyện	treeningud	luyện	treening	V	N;NOM;PL
thật	reaalne	thật	reaalne	PART	ADJ;NOM;SG
thật	ehtne	thật	ehtne	PART	ADJ;NOM;SG
thật	tõeline	thật	tõeline	PART	ADJ;NOM;SG
thật	tõene	thật	tõene	PART	ADJ;NOM;SG
thật	tõsi	thật	tõsi	PART	N;NOM;SG
thật	tõde	thật	tõde	PART	N;NOM;SG
thật	tõesti	thật	tõesti	PART	ADV
kéo	käärid	kéo	käärid	V	N;NOM;PL
đen	black	đen	black	ADJ	N;NOM;SG
saint	pühak	saint	pühak		N;NOM;SG
saint	saint	saint	saint		N;NOM;SG
niệm	suveniirid	niệm	suve_niir	V	N;NOM;PL
lao	lao	lao	ladu		N;NOM;SG
luôn	alati	luôn	alati		ADV
côn	ikkagi	côn	ikkagi	N	ADV
côn	ikka	côn	ikka	N	ADV
thạch	shi	thạch	shi	N	
phúc	õnnelik	phúc	õnnelik	N	ADJ;NOM;SG
sâu	deep	sâu	deep	ADJ	N;NOM;SG
sâu	sügavale	sâu	sügavale	ADJ	ADV
cục	bürood	cục	büroo		N;NOM;PL
cục	büroo	cục	büroo		N;NOM;SG
cục	juhatus	cục	juhatus		N;NOM;SG
cục	fbi	cục	fbi		N;NOM;SG
cục	ekstra	cục	ekster		N;NOM;SG
cục	extra	cục	extra		N;NOM;SG
kịch	dramaatiline	kịch	dramaatiline	N	ADJ;NOM;SG
kịch	korraldatud	kịch	korraldama	N	V;PST;V.PTCP;PASS
club	klubi	club	klubi		N;NOM;SG
club	club	club	club		N;NOM;SG
top	top	top	top		N;NOM;SG
top	ülal	top	ülal		ADV
top	ülalt	top	ülalt		ADV
top	ülemine	top	ülemine		N;NOM;SG
tải	koormus	tải	koormus	V	N;NOM;SG
tải	laadi	tải	laad	V	N;PRT;SG
tải	laadimine	tải	laadimine	V	N;NOM;SG
tải	laadimine	tải	laadimine	V	N;NOM;SG
wikipedia	wikipedia	wikipedia	wikipedia	V	N;NOM;SG
phật	peksa	phật	peksa	N	ADV
nghi	kahtlusalused	nghi	kahtlus_alune	V	N;NOM;PL
nghi	kahtlustatav	nghi	kahtlustatav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
nghi	kahtlusalune	nghi	kahtlus_alune	V	N;NOM;SG
nghi	kahtlane	nghi	kahtlane	V	ADJ;NOM;SG
nghi	kaheldav	nghi	kaheldav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
thừa	ülejäägid	thừa	üle_jääk	ADJ	N;NOM;PL
thừa	reno	thừa	reno	ADJ	N;NOM;SG
thừa	pärinud	thừa	pärima	ADJ	V;PST;V.PTCP;ACT
buộc	force	buộc	force	V	N;NOM;SG
buộc	jõud	buộc	jõud	V	N;NOM;SG
buộc	jõuga	buộc	jõud	V	N;COM;SG
chủng	muteerunud	chủng	muteeruma	V	ADJ;PST;V.PTCP;ACT
caps	mütsid	caps	müts		N;NOM;PL
caps	korgid	caps	kork		N;NOM;PL
đăng	postitust	đăng	postitus	V	N;PRT;SG
đăng	post	đăng	post	V	N;NOM;SG
đăng	postitus	đăng	postituma	V	N;NOM;SG
đăng	kursis	đăng	kurss	V	N;IN+ESS;SG
đăng	lähetatud	đăng	lähetatud	V	ADJ;PST;V.PTCP;PASS
kiếm	mõõgad	kiếm	mõõk	V	N;NOM;PL
kiếm	mõõk	kiếm	mõõk	V	N;NOM;SG
hiểu	arusaadav	hiểu	aru_saadav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
bụng	kõhu	bụng	kõht	ADJ	N;GEN;SG
bụng	kõht	bụng	kõht	ADJ	N;NOM;SG
bụng	magu	bụng	magu	ADJ	N;NOM;SG
bụng	kõht	bụng	kõht	ADJ	N;NOM;SG
bụng	belly	bụng	belly	ADJ	N;NOM;SG
bụng	kõht	bụng	kõht	ADJ	N;NOM;SG
bụng	kõhu	bụng	kõht	ADJ	N;GEN;SG
nuôi	pet	nuôi	pet	V	N;NOM;SG
nuôi	lemmikloom	nuôi	lemmik_loom	V	N;NOM;SG
nuôi	lapsendatud	nuôi	lapsenda=tud	V	ADJ;PST;V.PTCP;PASS
nuôi	vastuvõetud	nuôi	vastu_võetud	V	ADJ;PST;V.PTCP;PASS
nuôi	adopteeritud	nuôi	adopteeri=tud	V	ADJ;PST;V.PTCP;PASS
đầy	täis	đầy	täis	ADJ	ADV
xóa	eemaldamine	xóa	eemaldamine	V	N;NOM;SG
xóa	kustutamine	xóa	kustutamine	V	N;NOM;SG
cạnh	kõrval	cạnh	kõrval	N	ADV
khá	õiglaselt	khá	õiglaselt		ADV
vừa	keskmise	vừa	keskmine		ADJ;GEN;SG
vừa	keskmine	vừa	keskmine		ADJ;NOM;SG
vừa	keskmised	vừa	keskmine		ADJ;NOM;PL
vừa	andmekandja	vừa	andme_kandja		N;NOM;SG
vừa	mõõdukas	vừa	mõõdukas		ADJ;NOM;SG
vừa	mõõdukad	vừa	mõõdukas		ADJ;NOM;PL
thử	proovi	thử	proov	V	N;PRT;SG
thử	test	thử	test	V	N;NOM;SG
thử	katse	thử	katse	V	N;NOM;SG
brasil	brasiilia	brasil	brasiilia	N	ADJ
lược	põhjaliku	lược	põhjalik	N	ADJ;GEN;SG
lược	kõikehõlmav	lược	kõike_hõlmav	N	ADJ;NOM;SG;PRS;V.PTCP;ACT
paris	pariis	paris	pariis		N;NOM;SG
paris	pariisi	paris	pariis		N;IN+ALL;LGSPEC1;SG
tội	süüdi	tội	süüdi	N	ADV
tội	süütud	tội	süütud	N	ADJ;NOM;PL
tội	süütu	tội	süütu	N	ADJ;NOM;SG
liệt	halvatud	liệt	halbama	N	ADJ;PST;V.PTCP;PASS
băng	jääd	băng	jää	N	V;IND;SG;2;PRS;FIN;ACT
mua	ostu	mua	ost	V	N;GEN;SG
mua	ostmine	mua	ostmine	V	N;NOM;SG
mua	ost	mua	ost	V	N;NOM;SG
mua	ostmine	mua	ostmine	V	N;NOM;SG
mua	ostetud	mua	oste=tud	V	ADJ;PST;V.PTCP;PASS
bật	lubamine	bật	lubamine	V	N;NOM;SG
bật	lubatud	bật	lubatud	V	ADJ;PST;V.PTCP;PASS
khối	kärbitud	khối	kärpima	N	ADJ;PST;V.PTCP;PASS
chiếu	male	chiếu	male	V	N;NOM;SG
huấn	teoreetiline	huấn	teoreetiline	V	ADJ;NOM;SG
group	rühm	group	rühm		N;NOM;SG
group	grupp	group	grupp		N;NOM;SG
group	grupis	group	grupp		N;IN+ESS;SG
loạt	regioon	loạt	regioon		N;NOM;SG
loạt	piirkond	loạt	piirkond		N;NOM;SG
loạt	pindala	loạt	pind_ala		N;NOM;SG
loạt	valdkond	loạt	valdkond		N;NOM;SG
loạt	piirkond	loạt	piirkond		N;NOM;SG
loạt	ala	loạt	ala		N;NOM;SG
team	tiim	team	tiim		N;NOM;SG
team	meeskond	team	meeskond		N;NOM;SG
xanh	sinised	xanh	sinine	N	ADJ;NOM;PL
xanh	sinine	xanh	sinine	N	ADJ;NOM;SG
khóa	lukustatud	khóa	lukusta=tud	N	ADJ;PST;V.PTCP;PASS
suy	mõtteid	suy	mõte	V	N;PRT;PL
suy	mõtted	suy	mõte	V	N;NOM;PL
thiệu	shao	thiệu	shao	V	N;NOM;SG
đích	sihtkoht	đích	siht_koht		N;NOM;SG
