pola	pola	pols	pola	PROPN;NOM;FEM;SG	PROPN;NOM;SG
kerija	carrie	kerija	carrie	N;NOM;FEM;SG	PROPN;NOM;SG
telegrāfa	telegraph	telegrāfa	telegraph	N;GEN;MASC;SG	PROPN;NOM;SG
veicināšana	promotion	veicināšana	promotion	N;NOM;FEM;SG	ADJ
veicināšana	beförderung	veicināšana	beförderung	N;NOM;FEM;SG	ADJ
veicināšana	förderung	veicināšana	förderung	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
kļūda	fehler	kļūda	fehler	N;NOM;FEM;SG	ADJ
kļūda	fehlermeldung	kļūda	fehlermeldung	N;NOM;FEM;SG	ADJ
kļūda	fehlermeldungen	kļūda	fehlermeldungen	N;NOM;FEM;SG	V
kļūda	irrtum	kļūda	irrtum	N;NOM;FEM;SG	ADJ
nora	nora	nora	nora	PROPN;NOM;FEM;SG	PROPN;NOM;SG
sur	sur	sur	sur		PROPN
log	protokoll	logt	protokoll		ADJ
log	anmelden	logt	anmelden		V;NFIN
log	log	logt	liegen		
log	einloggen	logt	einloggen		V;NFIN
pagarināts	erweiterter	pagarināt	erweitert	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
baltica	baltica	baltica	baltica	PROPN;NOM;FEM;SG	ADJ
gultas	betten	gulta	betten	N;NOM;FEM;PL	ADJ
gultas	bett	gulta	bett	N;NOM;FEM;PL	
gultas	bettwäsche	gulta	bettwäsche	N;NOM;FEM;PL	
gultas	bett	gulta	bett	N;NOM;FEM;PL	
mazdēls	enkel	mazdēls	enkel	N;NOM;MASC;SG	
grizzlies	grizzlies	grizzlies	grizzlies	N;NOM;MASC;SG	PROPN;NOM;SG
karaļi	kings	karalis	kings	N;NOM;MASC;PL	PROPN;NOM;SG
karaļi	könige	karalis	könig	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
karaļi	königen	karalis	könig	N;NOM;MASC;PL	ADJ
hamburgā	hamburg	hamburga	hamburg	N;ESS;MASC;SG	PROPN;NOM;NEUT;SG
olivers	oliver	olivers	oliver	PROPN;NOM;MASC;SG	ADJ
lieldienu	pessach	lieldienas	pessechen	N;ACC;FEM;SG	
forums	diskussionsforum	forums	diskussionsforum	N;NOM;MASC;SG	ADJ
forums	forum	forums	forum	N;NOM;MASC;SG	
organismi	lebewesen	organisms	lebewesen	N;NOM;MASC;PL	
organismi	organismus	organisms	organismus	N;NOM;MASC;PL	N;NOM;MASC;SG
organismi	erreger	organisms	erreger	N;NOM;MASC;PL	
vienpadsmit	eleven	vienpadsmit	elev	NUM;PL	
papildina	komplementär	papildināt	komplementär	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ
papildina	ergänzung	papildināt	Ergänzung	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ
sila	sila	sila	sila	N;NOM;FEM;SG	
ceļotājs	reisender	ceļotājs	reisend	N;NOM;MASC;SG	ADJ
ceļotājs	reisende	ceļotājs	reisend	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
ceļotājs	reisenden	ceļotājs	reisend	N;NOM;MASC;SG	ADJ
ceļotājs	reisender	ceļotājs	reisend	N;NOM;MASC;SG	ADJ
ceļotājs	reisende	ceļotājs	reisend	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
ceļotājs	reisenden	ceļotājs	reisend	N;NOM;MASC;SG	ADJ
simti	hundred	simti	hundred	N;NOM;MASC;PL	
simti	einhundert	simti	einhundern	N;NOM;MASC;PL	NUM
simti	hundert	simti	hundert	N;NOM;MASC;PL	NUM
simti	hunderter	simti	hunderter	N;NOM;MASC;PL	ADJ
simti	hunderte	simti	hundern	N;NOM;MASC;PL	NUM
simti	hunderttausende	simti	hunderttausende	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
simti	hundert	simti	hundert	N;NOM;MASC;PL	NUM
zorro	zorro	zorrot	zorro	N	PROPN;NOM;MASC;SG
sociālais	soziale	sociāls	sozial	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
sociālais	sozialen	sociāls	sozial	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
darīts	fertig	darīt	fertig	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
faila	datei	faila	datei	N;NOM;MASC;SG	
faila	dateien	faila	datei	N;NOM;MASC;SG	V;NFIN
abū	yas	abū	yas	PROPN	PROPN;NOM;SG
minoritātes	minderheit	minoritāte	minderheit	N;NOM;FEM;PL	
modas	maud	moda	maud	N;NOM;FEM;PL	PROPN;NOM;SG
likteni	schicksals	liktene	schicksals	N;ACC;MASC;SG	ADV
likteni	schicksal	liktene	schicksal	N;ACC;MASC;SG	ADJ
likteni	bestimmung	liktene	bestimmung	N;ACC;MASC;SG	N;NOM;FEM;SG
likteni	destiny	liktene	destiny	N;ACC;MASC;SG	PROPN;NOM;SG
likteni	schicksal	liktene	schicksal	N;ACC;MASC;SG	ADJ
likteni	verbleib	liktene	verbleib	N;ACC;MASC;SG	
dieviete	göttin	dieviete	göttin	N;NOM;FEM;SG	
barošanas	füttern	barošana	füttern	N;NOM;FEM;SG	V;NFIN
barošanas	fütterung	barošana	fütterung	N;NOM;FEM;SG	PROPN
pārveidot	konvertierung	pārveidot	konvertierung	V;POS;NFIN	N;NOM;FEM;SG
pārveidot	umwandlung	pārveidot	umwandlung	V;POS;NFIN	N;SG
pārveidot	verwandlung	pārveidot	verwandlung	V;POS;NFIN	N;FEM;SG
pārveidot	transformation	pārveidot	transformation	V;POS;NFIN	PROPN
briesmas	gefahren	briesmas	fahren	N;NOM;FEM	V;V.PTCP
briesmas	gefahren	briesmas	fahren	N;NOM;FEM	V;V.PTCP
briesmas	gefährdung	briesmas	gefährdung	N;NOM;FEM	N;FEM;SG
briesmas	gefahr	briesmas	gefahren	N;NOM;FEM	
patiesi	wahrhaft	patiesi	wahrhaft	ADV	
patiesi	wahrhaftig	patiesi	wahrhaftig	ADV	ADJ
barjeru	absperrung	barjera	absperrung	N;ACC;MASC;SG	ADJ
barjeru	hürde	barjera	herden	N;ACC;MASC;SG	ADJ;NOM;SG
barjeru	sperre	barjera	sperr	N;ACC;MASC;SG	
barjeru	barriere	barjera	barrieren	N;ACC;MASC;SG	ADJ;NOM;FEM;SG
barjeru	hindernis	barjera	hindernis	N;ACC;MASC;SG	
aizstāvēt	verteidige	aizstāvēt	verteidige	V;POS;NFIN	ADJ;NOM;SG
atvaļināts	ruhestand	atvaļināt	ruhestehen	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	
atvaļināts	rentner	atvaļināt	rentner	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
atvaļināts	ehemaliger	atvaļināt	ehemalig	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
džeina	jane	džeins	jane	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
džeina	jayne	džeins	jayne	N;NOM;FEM;SG	PROPN;NOM;SG
mēreni	mäßig	mēreni	mäßig	ADV	ADJ
mēreni	gemäßigt	mēreni	päßigen	ADV	ADJ;V.PTCP
mēreni	mittelmäßig	mēreni	mittelmäßig	ADV	ADJ
mēreni	moderat	mēreni	moderat	ADV	ADJ
novērotas	bemerkte	novērot	bemerkt	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
novērotas	beobachtete	novērot	beobachtet	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
sociālistu	sozialistischen	sociālists	sozialistisch	N;ACC;MASC;SG	ADJ;NOM;MASC;PL
sociālistu	sozialistischer	sociālists	sozialistisch	N;ACC;MASC;SG	ADJ
sociālistu	sozialistische	sociālists	sozialistisch	N;ACC;MASC;SG	ADJ;NOM;FEM;PL
sociālistu	sozialist	sociālists	sozialist	N;ACC;MASC;SG	PROPN
piecdesmit	fifty	piecdesmit	fifty	NUM;PL	PROPN;SG
piekļūt	zugang	piekļūt	zugang	V;POS;NFIN	N
piekļūt	zugriff	piekļūt	zugreifen	V;POS;NFIN	N
piekļūt	zutritt	piekļūt	zutreten	V;POS;NFIN	ADJ
atcelta	abgesagt	atcelt	absagen	ADJ;NOM;FEM;SG	V;V.PTCP
atcelta	gestrichen	atcelt	gestrechen	ADJ;NOM;FEM;SG	V;V.PTCP
atcelta	abgebrochen	atcelt	abbrechen	ADJ;NOM;FEM;SG	V;V.PTCP
atcelta	storniert	atcelt	stornieren	ADJ;NOM;FEM;SG	V;V.PTCP
atcelta	abgesagt	atcelt	absagen	ADJ;NOM;FEM;SG	V;V.PTCP
atcelta	gestrichen	atcelt	gestrechen	ADJ;NOM;FEM;SG	V;V.PTCP
atcelta	abgebrochen	atcelt	abbrechen	ADJ;NOM;FEM;SG	V;V.PTCP
atcelta	annulliert	atcelt	annullieren	ADJ;NOM;FEM;SG	V;V.PTCP
atcelta	storniert	atcelt	stornieren	ADJ;NOM;FEM;SG	V;V.PTCP
barbara	barbara	barbars	barbara	PROPN;NOM;FEM;SG	ADJ
politiķi	politikern	politiķis	politikern	N;NOM;MASC;PL	ADJ
politiķi	politiker	politiķis	politik	N;NOM;MASC;PL	ADJ
stratēģijas	strategie	stratēģija	strategie	N;NOM;FEM;PL	N;SG
stratēģijas	strategien	stratēģija	strategien	N;NOM;FEM;PL	
tuvākā	nächst	tuvs	nächst	ADJ;NOM;CMPR;FEM;SG	
tuvākā	nächste	tuvs	nah	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;FEM;PL
masačūsetsas	massachusetts	masačūsets	massachusetts	PROPN;NOM;FEM;SG	PROPN;NOM;SG
failus	dateien	fails	datei	N;ACC;MASC;PL	V;NFIN
prezidentūras	präsidentschaft	prezidentūra	präsidentschaft	N;NOM;FEM;PL	N;NOM;FEM;SG
prezidentūras	präsidium	prezidentūra	präsidium	N;NOM;FEM;PL	PROPN
prezidentūras	ratspräsidentschaft	prezidentūra	ratspräsidentschaft	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
prezidentūras	vorsitz	prezidentūra	vorsitz	N;NOM;FEM;PL	
prezidentūras	präsidentschaft	prezidentūra	präsidentschaft	N;NOM;FEM;PL	N;NOM;FEM;SG
sēj	gesät	sēja	säen	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ
neapoles	neapel	neapole	neapel	PROPN;NOM;FEM;SG	PROPN;NOM;SG
kaļķu	kalk	kaļķis	kalk	N;GEN;MASC;PL	
genādijs	gennadi	genādijs	gennadi	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
čaka	chaka	čaka	chaka	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
čaka	chuck	čaka	chuck	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
uzstādīt	set	uzstādīt	set	V;POS;NFIN	
uzstādīt	satz	uzstādīt	satz	V;POS;NFIN	
uzstādīt	installation	uzstādīt	installation	V;POS;NFIN	N;SG
ceļojums	reise	ceļojums	reise	N;NOM;MASC;SG	
ceļojums	reise	ceļojums	reise	N;NOM;MASC;SG	
pastāvīga	ständige	pastāvīga	ständig	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
tendence	trend	tendence	trend	N;NOM;FEM;SG	ADJ
tendence	tendenz	tendence	tendenz	N;NOM;FEM;SG	ADJ
tendence	trend	tendence	trend	N;NOM;FEM;SG	ADJ
tendence	tendenz	tendence	tendenz	N;NOM;FEM;SG	ADJ
tendence	neigung	tendence	neigung	N;NOM;FEM;SG	ADJ
nogāzes	gefälle	nogāze	gefallen	N;NOM;FEM;PL	
nogāzes	piste	nogāze	piste	N;NOM;FEM;PL	
nogāzes	steigung	nogāze	steigung	N;NOM;FEM;PL	N;SG
nogāzes	neigung	nogāze	neigung	N;NOM;FEM;PL	ADJ
nogāzes	abfahrten	nogāze	abfahren	N;NOM;FEM;PL	V;IND;PL;3;FIN
nogāzes	skipisten	nogāze	skipist	N;NOM;FEM;PL	V;NFIN
noslēdz	schliesst	noslēgt	schließen	V;FH;IND;SG;2;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
noslēdz	schließt	noslēgt	schließen	V;FH;IND;SG;2;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
noslēdz	schließt	noslēgt	schließen	V;FH;IND;SG;2;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ienaidnieks	gegner	ienaidnieks	gegner	N;NOM;MASC;SG	
ienaidnieks	feindliche	ienaidnieks	feindlich	N;NOM;MASC;SG	ADJ;NOM;FEM;PL
ienaidnieks	feindlich	ienaidnieks	feindlich	N;NOM;MASC;SG	ADJ
ienaidnieks	feinde	ienaidnieks	feind	N;NOM;MASC;SG	
ienaidnieks	feind	ienaidnieks	feind	N;NOM;MASC;SG	
ērgļi	eagles	Ērglis	eagles	N;NOM;MASC;PL	PROPN;NOM;SG
ērgļi	adler	Ērglis	adle	N;NOM;MASC;PL	
pagātnes	vergangenheit	pagātne	vergangenheit	N;NOM;FEM;PL	ADJ
pagātnes	frühere	pagātne	früh	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
pagātnes	vergangene	pagātne	vergangen	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
piedzīvojumi	abenteuer	piedzīvojums	abenteuer	N;NOM;MASC;PL	
piedzīvojumi	erlebnisse	piedzīvojums	erlebnis	N;NOM;MASC;PL	ADJ;NOM;PL
piedzīvojumi	abenteuer	piedzīvojums	abenteuer	N;NOM;MASC;PL	
piedzīvojumi	erlebnis	piedzīvojums	erlebnis	N;NOM;MASC;PL	ADJ
slāņi	schichten	slānis	schicht	N;NOM;MASC;PL	V;NFIN
slāņi	lagen	slānis	liegen	N;NOM;MASC;PL	V;IND;PL;3;PST;FIN
slāņi	layer	slānis	layer	N;NOM;MASC;PL	PROPN
slāņi	ebenen	slānis	eben	N;NOM;MASC;PL	
atvērt	offene	atvērt	offen	V;POS;NFIN	ADJ;NOM;FEM;PL
atvērt	offen	atvērt	offen	V;POS;NFIN	ADJ
atvērt	open	atvērt	open	V;POS;NFIN	
vārdnīcas	wörterbuch	vārdnīca	wörterbuch	N;NOM;FEM;PL	ADJ
vārdnīcas	wörterbücher	vārdnīca	wörterbüch	N;NOM;FEM;PL	ADJ
gabriels	gabriel	gabriels	gabriel	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
hiēnas	hyänen	hiēna	hyänen	N;NOM;FEM;PL	
uzsver	highlights	uzsvērt	highlights	V;FH;IND;3;POS;PRS;FIN;ACT	PROPN
uzsver	höhepunkte	uzsvērt	höhepunkt	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;SG
uzsver	schwerpunkte	uzsvērt	schwerpunkt	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;SG
donavas	donau	donava	donau	N;NOM;FEM;PL	PROPN;NOM;SG
auss	ohren	auss	ohr	N;NOM;FEM;SG	N;NOM;NEUT;PL
kviešu	weizen	kvietis	weizen	N;GEN;MASC;PL	
kviešu	getreide	kvietis	getreide	N;GEN;MASC;PL	
šaura	schmale	šaura	schmal	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
ribentropa	ribbentrop	ribentrops	ribbentrop	N;NOM;FEM;SG	PROPN;NOM;SG
ledu	eis	ledus	eis	N;ACC;MASC	N;NOM;NEUT;SG
ledu	ice	ledus	ice	N;ACC;MASC	
neolīta	neolithikum	neolīt	neolithikum	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ
izgatavota	hergestellte	izgatavot	hergestellt	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
egejas	ägäischen	egeja	ägäischen	N;NOM;FEM;PL	ADJ;NOM;MASC;PL
egejas	ägäis	egeja	ägäis	N;NOM;FEM;PL	PROPN
ienākumus	einkommen	ienākums	einkommen	N;ACC;MASC;PL	V;NFIN
ienākumus	einnahmen	ienākums	einnehmen	N;ACC;MASC;PL	V;NFIN
ienākumus	einkünfte	ienākums	einkünfen	N;ACC;MASC;PL	;SG
jaunākie	neuestes	jauns	neu	ADJ;NOM;CMPR;MASC;PL	ADJ;NOM;NEUT;SG
jaunākie	neuste	jauns	neu	ADJ;NOM;CMPR;MASC;PL	
lode	kugel	lode	kugeln	N;NOM;FEM;SG	
lode	geschoss	lode	geschossen	N;NOM;FEM;SG	ADJ
skalas	waage	skala	waage	N;NOM;FEM;PL	
skalas	skalen	skala	skalen	N;NOM;FEM;PL	V;NFIN
skalas	schuppen	skala	schuppen	N;NOM;FEM;PL	V;NFIN
skalas	waagen	skala	waagen	N;NOM;FEM;PL	
kvarca	quarz	kvarkt	quarz	N;NOM;MASC;SG	ADJ
akts	handeln	akts	handeln	N;NOM;MASC;SG	V;NFIN
akts	rechtsakt	akts	rechtsakt	N;NOM;MASC;SG	ADJ
akts	act	akts	act	N;NOM;MASC;SG	PROPN
virsas	oberteil	virsa	oberteil	N;NOM;FEM;PL	ADJ
galīgi	endgültig	galīgi	endgültig	ADV	ADJ
galīgi	definitiv	galīgi	definitiv	ADV	ADJ
galīgi	endgültige	galīgi	endgültig	ADV	ADJ;NOM;FEM;PL
galīgi	endgültig	galīgi	endgültig	ADV	ADJ
galīgi	endgültigen	galīgi	endgültig	ADV	ADJ
galīgi	definitive	galīgi	definitiv	ADV	ADJ;NOM;FEM;PL
galīgi	endgültiges	galīgi	endgültig	ADV	ADJ;NOM;NEUT;SG
kaujinieku	kämpfer	kaujinieks	kämpfer	N;ACC;MASC;SG	ADJ
kaujinieku	kombattanten	kaujinieks	kombattant	N;ACC;MASC;SG	
kaujinieku	milizen	kaujinieks	miliz	N;ACC;MASC;SG	N;NOM;PL
kaujinieku	miliz	kaujinieks	miliz	N;ACC;MASC;SG	
pakešu	pakete	pakeša	paken	N;ACC;MASC;PL	N;NOM;PL
pakešu	päckchen	pakeša	päckchen	N;ACC;MASC;PL	
pakešu	packung	pakeša	packung	N;ACC;MASC;PL	N;SG
pakešu	päckchen	pakeša	päckchen	N;ACC;MASC;PL	
pakešu	paket	pakeša	paket	N;ACC;MASC;PL	
pakešu	packet	pakeša	packet	N;ACC;MASC;PL	PROPN
mainījies	änderte	mainīties	ändern	V;FH;IND;SG;2;POS;REFL;PST;FIN;ACT	V;IND;SG;3;PST;FIN
iepriekšējie	zuvor	iepriekšējs	zuvor	ADJ;NOM;MASC;PL	ADV
ipv	ipv	ipv	ipv		
plazmas	plasma	plazma	plasma	N;NOM;FEM;PL	
horvātija	kroatien	horvātija	kroatien	N;NOM;FEM;SG	PROPN
disciplīnās	fachrichtungen	disciplīna	fachrichtung	N;ESS;FEM;PL	N;NOM;FEM;PL
disciplīnās	disziplinen	disciplīna	disziplin	N;ESS;FEM;PL	N;NOM;PL
disciplīnās	fachbereiche	disciplīna	fachbereich	N;ESS;FEM;PL	ADJ;NOM;FEM;PL
zara	zweig	zars	zweig	N;NOM;FEM;SG	
zara	zweigstelle	zars	zweigstellen	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
zara	zweigniederlassung	zars	zweigniederlassung	N;NOM;FEM;SG	ADJ
zara	niederlassung	zars	niederlassung	N;NOM;FEM;SG	ADJ
pētījums	testversion	pētījums	testversion	N;NOM;MASC;SG	PROPN
pētījums	prozess	pētījums	prozeß	N;NOM;MASC;SG	
pētījums	arbeitszimmer	pētījums	arbeitszimmer	N;NOM;MASC;SG	
derīgas	passt	derīga	passen	ADJ;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
derīgas	passe	derīga	passen	ADJ;NOM;FEM;PL	V;IND;SG;3;FIN
derīgas	passen	derīga	passen	ADJ;NOM;FEM;PL	V;NFIN
nelsons	nelson	nelsons	nelson	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
rasels	russel	rasels	rußel	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
rasels	russell	rasels	russell	PROPN;NOM;MASC;SG	PROPN
halles	halle	halle	hallen	N;NOM;FEM;PL	
irbe	partridge	irbe	partridge	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
pakājē	ausläufer	pakājēt	ausläufer	N;ESS;FEM;SG	ADJ
pakājē	ausläufern	pakājēt	ausläufern	N;ESS;FEM;SG	V;NFIN
pretiniekiem	gegner	pretinieks	gegner	N;DAT;MASC;PL	
pretiniekiem	gegenspieler	pretinieks	gegenspiel	N;DAT;MASC;PL	ADJ
nesaskaņas	meinungsverschiedenheiten	nesaskaņa	meinungsverschiedenheiten	N;NOM;FEM;PL	V;NFIN
nesaskaņas	meinungsverschiedenheit	nesaskaņa	meinungsverschiedenheit	N;NOM;FEM;PL	ADJ
nesaskaņas	uneinigkeit	nesaskaņa	uneinigkeit	N;NOM;FEM;PL	
nesaskaņas	meinungsverschiedenheiten	nesaskaņa	meinungsverschiedenheiten	N;NOM;FEM;PL	V;NFIN
nesaskaņas	differenzen	nesaskaņa	differenzen	N;NOM;FEM;PL	V;NFIN
nesaskaņas	unstimmigkeiten	nesaskaņa	unstimmigkeit	N;NOM;FEM;PL	V;NFIN
nesaskaņas	uneinigkeit	nesaskaņa	uneinigkeit	N;NOM;FEM;PL	
nesaskaņas	uneinigkeit	nesaskaņa	uneinigkeit	N;NOM;FEM;PL	
nesaskaņas	zwietracht	nesaskaņa	zwietrichen	N;NOM;FEM;PL	PROPN
magnētisko	magnet	magnētiska	magnen	ADJ;ACC;MASC;SG	
magnētisko	magnetische	magnētiska	magnetisch	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;PL
tuvāko	nächst	tuvs	nächst	ADJ;ACC;CMPR;MASC;SG	
tuvāko	nächste	tuvs	nah	ADJ;ACC;CMPR;MASC;SG	ADJ;NOM;FEM;PL
tuvāko	nächstgelegene	tuvs	nächstgelegen	ADJ;ACC;CMPR;MASC;SG	ADJ;NOM;FEM;SG
iziešanas	ausfahrt	iziešana	ausfahren	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
iziešanas	beenden	iziešana	beenden	N;NOM;FEM;PL	V;NFIN
iziešanas	ausgang	iziešana	ausgang	N;NOM;FEM;PL	
iziešanas	verlassen	iziešana	verlassen	N;NOM;FEM;PL	V;NFIN
iziešanas	abfahrt	iziešana	abfahren	N;NOM;FEM;PL	PROPN
krusa	hagel	krusa	hagel	N;NOM;FEM;SG	
krusa	heil	krusa	heil	N;NOM;FEM;SG	
fords	ford	fords	ford	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
deivs	dave	deivs	dave	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ķēde	hotelkette	ķēde	hotelkett	N;NOM;FEM;SG	
ķēde	chain	ķēde	chain	N;NOM;FEM;SG	PROPN
ķēde	schaltungen	ķēde	schaltung	N;NOM;FEM;SG	N;NOM;FEM;PL
ķēde	kreislauf	ķēde	kreislauf	N;NOM;FEM;SG	PROPN
ķēde	circuit	ķēde	circuit	N;NOM;FEM;SG	PROPN
ķēde	rennstrecke	ķēde	rennstrecke	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
ķēde	schaltung	ķēde	schaltung	N;NOM;FEM;SG	ADJ
silīcija	silizium	silīcija	silizium	N;NOM;FEM;SG	
silīcija	silikon	silīcija	silikon	N;NOM;FEM;SG	
silīcija	silicium	silīcija	silicium	N;NOM;FEM;SG	
silīcija	silicon	silīcija	silicon	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
vatikāna	vatikanstadt	vatikāns	vatikanstadt	N;GEN;MASC;SG	PROPN;NOM;SG
vatikāna	vatikan	vatikāns	vatikan	N;GEN;MASC;SG	PROPN;NOM;SG
sēta	gehöft	sēta	gehöfen	N;NOM;FEM;SG	PROPN
apmaiņa	interchange	apmaiņa	interchange	N;NOM;FEM;SG	ADJ
apmaiņa	austausch	apmaiņa	austausch	N;NOM;FEM;SG	
apmaiņa	datenaustausch	apmaiņa	datenaustausch	N;NOM;FEM;SG	ADJ
apmaiņa	austausch	apmaiņa	austausch	N;NOM;FEM;SG	
apmaiņa	austauschen	apmaiņa	austauschen	N;NOM;FEM;SG	V;NFIN
apmaiņa	tauschen	apmaiņa	tauschen	N;NOM;FEM;SG	V;NFIN
apmaiņa	börse	apmaiņa	börsen	N;NOM;FEM;SG	
apmaiņa	austausch	apmaiņa	austausch	N;NOM;FEM;SG	
apmaiņa	börsen	apmaiņa	börsen	N;NOM;FEM;SG	N;NOM;PL
demonstrācijas	vorführungen	demonstrācija	vorführingen	N;NOM;FEM;PL	V;NFIN
mustela	mustela	mustela	mustela	N;NOM;FEM;SG	
niedres	schilf	niedre	schilf	N;NOM;FEM;PL	ADJ
usb	usb	usb	usb	N	PROPN;NOM;MASC;SG
deviņu	nine	deviņi	nin	NUM;ACC;MASC;PL	PROPN
veiksmīgu	erfolgreiche	veiksmīga	erfolgreich	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;PL
england	england	england	england		PROPN;NOM;NEUT;SG
england	grossbritannien	england	grossbritannien		PROPN;NOM;NEUT;SG
poznaņas	posen	poznaņa	pos	PROPN;NOM;FEM;SG	PROPN
dievi	götter	dievs	gott	N;NOM;MASC;PL	
turnīri	turniere	turnīrs	turnieren	N;NOM;MASC;PL	
turnīri	turnier	turnīrs	turnieren	N;NOM;MASC;PL	
turnīri	turnieren	turnīrs	turnieren	N;NOM;MASC;PL	V;NFIN
vera	vera	vērt	vera	PROPN;NOM;FEM;SG	PROPN;NOM;SG
semjuels	samuel	semjuels	samuel	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
petrovs	petrov	petrovs	petrov	PROPN;NOM;MASC;SG	PROPN
pretinieks	gegner	pretinieks	gegner	N;NOM;MASC;SG	
pretinieks	feindliche	pretinieks	feindlich	N;NOM;MASC;SG	ADJ;NOM;FEM;PL
pretinieks	feindlich	pretinieks	feindlich	N;NOM;MASC;SG	ADJ
pretinieks	feinde	pretinieks	feind	N;NOM;MASC;SG	
pretinieks	feind	pretinieks	feind	N;NOM;MASC;SG	
pretinieks	gegner	pretinieks	gegner	N;NOM;MASC;SG	
pretinieks	gegenspieler	pretinieks	gegenspiel	N;NOM;MASC;SG	ADJ
pretinieks	widersacher	pretinieks	widersach	N;NOM;MASC;SG	
pretinieks	gegner	pretinieks	gegner	N;NOM;MASC;SG	
pretinieks	gegenspieler	pretinieks	gegenspiel	N;NOM;MASC;SG	ADJ
tārtiņš	regenpfeifer	tārtiņš	regenpfeifer	N;NOM;MASC;SG	ADJ
dziļāk	tiefer	dziļi	tief	ADV;CMPR	ADJ
dziļāk	tiefere	dziļi	tief	ADV;CMPR	ADJ;NOM;FEM;PL
augšpus	vorgelagerten	augšpus	vorgelagert	ADV	V;IND;PL;3;PST;FIN
liktenis	schicksals	liktenis	schicksals	N;NOM;MASC;SG	ADV
liktenis	schicksal	liktenis	schicksal	N;NOM;MASC;SG	ADJ
liktenis	destiny	liktenis	destiny	N;NOM;MASC;SG	PROPN;NOM;SG
liktenis	schicksal	liktenis	schicksal	N;NOM;MASC;SG	ADJ
liktenis	verbleib	liktenis	verbleib	N;NOM;MASC;SG	
vdk	kgb	vdk	kgben	PROPN	PROPN;NOM;MASC;SG
drīzumā	bald	drīzums	bald	N;ESS;MASC;SG	ADV
drīzumā	demnächst	drīzums	demnächst	N;ESS;MASC;SG	ADV
drīzumā	soon	drīzums	soon	N;ESS;MASC;SG	
drīzumā	bevorstehende	drīzums	bevorstehend	N;ESS;MASC;SG	ADJ;NOM;FEM;PL
drīzumā	anstehende	drīzums	anstehend	N;ESS;MASC;SG	ADJ;NOM;FEM;PL
drīzumā	demnächst	drīzums	demnächst	N;ESS;MASC;SG	ADV
drīzumā	kommende	drīzums	kommend	N;ESS;MASC;SG	ADJ;NOM;FEM;PL
drīzumā	kommenden	drīzums	kommend	N;ESS;MASC;SG	ADJ;PL
