din	from	din	from	ADP;ACC	
trimis	gönderilmiş	trimite	gönder	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
bar	çubuk	bar	çubuk	N;INDF;MASC;SG	
henric	henry	henric	henry	N;INDF;MASC;SG	
folosite	kullanılan	folosit	kullan	ADJ;INDF;FEM;PL	V;PFV;IND;POS;PRS;V.PTCP;PASS
folosite	kullanılmış	folosit	kullan	ADJ;INDF;FEM;PL	V;PFV;NFH;IND;SG;3;POS;PST;PASS
folosite	kullanıldı	folosit	kullan	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST;PASS
folosite	kullanılır	folosit	kullan	ADJ;INDF;FEM;PL	V;IPFV;IND;SG;3;POS;PASS
jumătate	yarı	jumătate	yarı	N;INDF;FEM;SG	
jumătate	yarısı	jumătate	yarı	N;INDF;FEM;SG	ADJ;NOM;SG;3
jumătate	yarim	jumătate	yarim	N;INDF;FEM;SG	
jumătate	yarım	jumătate	yarım	N;INDF;FEM;SG	
capitala	başkent	capitală	başkent	N;DEF;FEM;SG	
capitala	sermaye	capitală	sermaye	N;DEF;FEM;SG	
capitala	başkenti	capitală	başkent	N;DEF;FEM;SG	N;NOM;SG;3
fizice	fiziki	fizic	fizik	ADJ;INDF;FEM;PL	
fizice	fiziksel	fizic	fiziksel	ADJ;INDF;FEM;PL	
mexico	meksika	mexico	meksika	N;INDF;MASC;SG	PROPN;NOM;SG;3
activitate	etkinlik	activitate	etkinlik	N;INDF;FEM;SG	N;NOM;SG;3
activitate	faaliyet	activitate	faaliyet	N;INDF;FEM;SG	
activitate	aktivite	activitate	aktivit	N;INDF;FEM;SG	
activitate	hareketler	activitate	hareket	N;INDF;FEM;SG	N;NOM;PL;3
activitate	aktiviteler	activitate	aktivite	N;INDF;FEM;SG	N;NOM;PL;3
mesa	mesa	mesa	mesa	N;DEF;FEM;SG	N;NOM;SG;3
sfântul	aziz	sfânt	aziz	N;DEF;MASC;SG	
sfântul	azize	sfânt	aziz	N;DEF;MASC;SG	
sfântul	saint	sfânt	saint	N;DEF;MASC;SG	PROPN;NOM;SG;3
soția	eş	soție	eş	N;DEF;FEM;SG	
soția	eşi	soție	eş	N;DEF;FEM;SG	ADJ;NOM;SG;3
soția	karın	soție	kar	N;DEF;FEM;SG	
soția	karısı	soție	karı	N;DEF;FEM;SG	N;NOM;SG;3
metri	metre	metru	metre	N;INDF;MASC;PL	
metri	metre	metru	metre	N;INDF;MASC;PL	
imperiului	empire	imperiu	empir	N;DEF;MASC;SG	
imperiului	imparatorluk	imperiu	imparatorluk	N;DEF;MASC;SG	N;NOM;SG;3
imperiului	imparatorluğu	imperiu	imparatorluk	N;DEF;MASC;SG	N;NOM;SG;3
centrală	merkezi	central	merkez	ADJ;INDF;FEM;SG	N;ACC;SG;3
centrală	merkez	central	merkez	ADJ;INDF;FEM;SG	
vii	vii	viu	vii	ADJ;INDF;PL	
singur	yalnız	singur	yalnız	ADJ;INDF;MASC;SG	
singur	tekli	singur	tekli	ADJ;INDF;MASC;SG	
singur	single	singur	sing	ADJ;INDF;MASC;SG	
singur	tek	singur	tek	ADJ;INDF;MASC;SG	
singur	bekar	singur	bekar	ADJ;INDF;MASC;SG	
singur	yalniz	singur	yalniz	ADJ;INDF;MASC;SG	
singur	yanlız	singur	yanlız	ADJ;INDF;MASC;SG	
singur	yalnızlık	singur	yalnızlık	ADJ;INDF;MASC;SG	N;NOM;SG;3
singur	yalnız	singur	yalnız	ADJ;INDF;MASC;SG	
public	kamu	public	kamu	ADJ;INDF;MASC;SG	N;NOM;SG;3
public	halk	public	halk	ADJ;INDF;MASC;SG	
public	alenen	public	ale	ADJ;INDF;MASC;SG	
nevoie	ihtiyaç	nevoie	ihtiyaç	N;INDF;FEM;SG	
nevoie	lazım	nevoie	lazım	N;INDF;FEM;SG	
nevoie	ihtiyacım	nevoie	ihtiyaç	N;INDF;FEM;SG	N;NOM;SG;3
nevoie	gerek	nevoie	gerek	N;INDF;FEM;SG	
nevoie	ihtiyaç	nevoie	ihtiyaç	N;INDF;FEM;SG	
nevoie	gerekliydi	nevoie	gerekli	N;INDF;FEM;SG	V;PFV;IND;SG;3;POS;PST
nevoie	lazımdı	nevoie	lazım	N;INDF;FEM;SG	
oamenii	insanlar	om	insan	N;DEF;MASC;PL	N;NOM;PL;3
oamenii	halk	om	halk	N;DEF;MASC;PL	
oamenii	kişiler	om	kişi	N;DEF;MASC;PL	N;NOM;PL;3
oamenii	insanlar	om	insan	N;DEF;MASC;PL	N;NOM;PL;3
oamenii	millet	om	millet	N;DEF;MASC;PL	
caz	case	caz	case	N;INDF;MASC;SG	
caz	vaka	caz	vaka	N;INDF;MASC;SG	
caz	dava	caz	dava	N;INDF;MASC;SG	
televiziune	tv	televiziune	tv	N;INDF;FEM;SG	
televiziune	televizyon	televiziune	televizyon	N;INDF;FEM;SG	N;NOM;SG;3
curtea	saray	curte	saray	N;DEF;FEM;SG	
curtea	mahkeme	curte	mahkem	N;DEF;FEM;SG	
curtea	court	curte	court	N;DEF;FEM;SG	
probleme	sıkıntı	problemă	sıkıntı	N;INDF;FEM;PL	
probleme	bela	problemă	bela	N;INDF;FEM;PL	
probleme	dert	problemă	dert	N;INDF;FEM;PL	
probleme	sorun	problemă	sorun	N;INDF;FEM;PL	
publice	kamu	public	kamu	ADJ;INDF;FEM;PL	N;NOM;SG;3
publice	halk	public	halk	ADJ;INDF;FEM;PL	
regia	yöneten	regie	yönet	N;DEF;FEM;SG	
regia	yönetmen	regie	yönetmen	N;DEF;FEM;SG	
regia	yönlendirilmiş	regie	yönlen	N;DEF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
plan	plân	plan	pl	N;INDF;MASC;SG	
plan	planla	plan	plan	N;INDF;MASC;SG	
plan	plan	plan	plan	N;INDF;MASC;SG	
naturale	doğal	natural	doğal	ADJ;INDF;FEM;PL	
naturale	dogal	natural	dogal	ADJ;INDF;FEM;PL	
facultatea	üniversite	facultate	üniversite	N;DEF;FEM;SG	
facultatea	kolej	facultate	kolej	N;DEF;FEM;SG	
facultatea	college	facultate	college	N;DEF;FEM;SG	PROPN;NOM;SG;3
facultatea	fakülte	facultate	fakül	N;DEF;FEM;SG	N;NOM;SG;3
facultatea	öğretim	facultate	öğretim	N;DEF;FEM;SG	N;NOM;SG;3
pământ	earth	pământ	earth	N;INDF;MASC;SG	
pământ	toprak	pământ	toprak	N;INDF;MASC;SG	
pământ	dünya	pământ	dünya	N;INDF;MASC;SG	
pământ	yeryüzü	pământ	yeryüzü	N;INDF;MASC;SG	
pământ	toprak	pământ	toprak	N;INDF;MASC;SG	
pământ	arazi	pământ	arazi	N;INDF;MASC;SG	
pământ	kara	pământ	kara	N;INDF;MASC;SG	
pământ	land	pământ	la	N;INDF;MASC;SG	PROPN;NOM;SG;3
viena	viyana	viena	viyan	PROPN	PROPN;NOM;SG;3
principale	main	principal	main	ADJ;INDF;FEM;PL	
principale	ana	principal	ana	ADJ;INDF;FEM;PL	
prim	prime	prim	prim	NUM;INDF;MASC;SG	
prim	asal	prim	asal	NUM;INDF;MASC;SG	
prim	prim	prim	prim	NUM;INDF;MASC;SG	
arte	sanat	artă	sanat	N;INDF;FEM;PL	
alți	diğer	alt	diğer	DET;MASC;PL;3	ADJ
alți	diğeri	alt	diğer	DET;MASC;PL;3	N;NOM;SG;3
alți	öteki	alt	öteki	DET;MASC;PL;3	
alți	diger	alt	diger	DET;MASC;PL;3	
seria	serisi	serie	seri	N;DEF;FEM;SG	PROPN;NOM;SG;3
seria	dizi	serie	dizi	N;DEF;FEM;SG	N;NOM;SG;3
seria	seri	serie	seri	N;DEF;FEM;SG	
dezvoltarea	kalkınma	dezvoltare	kalkın	N;DEF;FEM;SG	
dezvoltarea	geliştirme	dezvoltare	geliş	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
dezvoltarea	gelişme	dezvoltare	geliş	N;DEF;FEM;SG	
dezvoltarea	gelişim	dezvoltare	geliş	N;DEF;FEM;SG	
dezvoltarea	geliştirme	dezvoltare	geliş	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
dezvoltarea	gelişmekte	dezvoltare	geliş	N;DEF;FEM;SG	V;PROG;IND;SG;3;POS;FORM;PRS
dezvoltarea	geliştirmek	dezvoltare	geliş	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
direct	düz	direct	düz	ADV	
direct	direk	direct	direk	ADV	
direct	direkt	direct	direkt	ADV	
direct	doğrudan	direct	doğrudan	ADV	
direct	direk	direct	direk	ADV	
direct	direkt	direct	direkt	ADV	
direct	doğrudan	direct	doğrudan	ADV	
șef	şef	șef	şef	N;INDF;MASC;SG	
șef	reis	șef	reis	N;INDF;MASC;SG	
palatul	saray	palat	saray	N;DEF;MASC;SG	
palatul	sarayı	palat	sara	N;DEF;MASC;SG	N;ACC;SG;3
palatul	palace	palat	palace	N;DEF;MASC;SG	N;NOM;SG;3
termenul	terimi	termen	terim	N;DEF;MASC;SG	
termenul	vade	termen	vade	N;DEF;MASC;SG	N;NOM;SG;3
termenul	terim	termen	terim	N;DEF;MASC;SG	
termenul	dönem	termen	dön	N;DEF;MASC;SG	
altele	diğer	altul	diğer	PRO;FEM;PL;3	ADJ
altele	diğeri	altul	diğer	PRO;FEM;PL;3	N;NOM;SG;3
altele	öteki	altul	öteki	PRO;FEM;PL;3	
altele	diger	altul	diger	PRO;FEM;PL;3	
altele	diger	altul	diger	PRO;FEM;PL;3	
altele	diğerleri	altul	diğer	PRO;FEM;PL;3	N;ACC;PL;3
altele	diğerlerini	altul	diğer	PRO;FEM;PL;3	N;ACC;PL;3
altele	başkaları	altul	başka	PRO;FEM;PL;3	ADJ;ACC;PL;3
carte	kitap	carte	kitap	N;INDF;FEM;SG	N;NOM;SG;3
auto	otomobil	auto	otomobil		N;NOM;SG;3
africa	afrika	africa	afrika	N;DEF;FEM;SG	
religie	din	religie	din	N;INDF;FEM;SG	
religie	dinin	religie	din	N;INDF;FEM;SG	N;GEN;SG;3
religie	dini	religie	din	N;INDF;FEM;SG	
conducerea	yönetim	conducere	yönetim	N;DEF;FEM;SG	
conducerea	yönetimi	conducere	yönetim	N;DEF;FEM;SG	N;NOM;SG;3
conducerea	menajerlik	conducere	menajerlik	N;DEF;FEM;SG	N;NOM;SG;3
conducerea	liderlik	conducere	liderlik	N;DEF;FEM;SG	N;NOM;SG;3
asia	anadolu	asia	anadolu	PROPN	
asia	asya	asia	asya	PROPN	
final	bitir	final	bitir	N;INDF;MASC;SG	V;PFV;IMP;SG;2;POS;PRS
final	son	final	son	N;INDF;MASC;SG	
final	sonu	final	son	N;INDF;MASC;SG	
final	bitiş	final	bitiş	N;INDF;MASC;SG	
final	final	final	final	N;INDF;MASC;SG	
următoarea	sonraki	următor	sonraki	ADJ;DEF;FEM;SG	
următoarea	sırada	următor	sıra	ADJ;DEF;FEM;SG	N;ESS;SG;3
următoarea	sıradaki	următor	sıradaki	ADJ;DEF;FEM;SG	
fratele	kardeş	frate	kardeş	N;DEF;MASC;SG	
fratele	kardeşim	frate	kardeş	N;DEF;MASC;SG	N;NOM;SG;3
fratele	birader	frate	birader	N;DEF;MASC;SG	
fratele	kardes	frate	kardes	N;DEF;MASC;SG	
fratele	abi	frate	abi	N;DEF;MASC;SG	
membrii	üye	membru	üye	N;DEF;MASC;PL	
membrii	üyeler	membru	üye	N;DEF;MASC;PL	N;NOM;PL;3
membrii	üyeleri	membru	üye	N;DEF;MASC;PL	N;NOM;PL;3
acord	sözleşme	acord	sözleşme	N;INDF;MASC;SG	
acord	anlaşma	acord	anlaşma	N;INDF;MASC;SG	
ambele	ikisi	ambii	iki	NUM;FEM;PL	
ambele	darısı	ambii	darı	NUM;FEM;PL	ADJ;NOM;SG;3
ambele	ikiside	ambii	iki	NUM;FEM;PL	NUM;ESS;SG;3
teatrul	tiyatro	teatru	tiyatro	N;DEF;MASC;SG	N;NOM;SG;3
teatrul	tiyatro	teatru	tiyatro	N;DEF;MASC;SG	N;NOM;SG;3
stânga	soldaki	stângă	soldaki	N;DEF;FEM;SG	
stânga	soldan	stângă	sol	N;DEF;FEM;SG	ADJ;AT+ABL;SG;3
stânga	sol	stângă	sol	N;DEF;FEM;SG	
stânga	sola	stângă	sola	N;DEF;FEM;SG	
catolici	katolik	catolic	katolik	N;INDF;MASC;PL	
press	press	press	press	N;INDF;MASC;SG	
press	basın	press	basın	N;INDF;MASC;SG	
press	basin	press	basin	N;INDF;MASC;SG	
press	bas	press	bas	N;INDF;MASC;SG	
traducere	çevirisi	traducere	çevir	N;INDF;FEM;SG	N;NOM;SG;3
traducere	tercüme	traducere	tercüme	N;INDF;FEM;SG	
traducere	çevirmen	traducere	çevir	N;INDF;FEM;SG	
traducere	çeviri	traducere	çevir	N;INDF;FEM;SG	
ludovic	louis	ludovic	louis	N;INDF;MASC;SG	
dumnezeu	allahım	dumnezeu	allah	PROPN	N;NOM;SG;3
dumnezeu	allah	dumnezeu	allah	PROPN	
dumnezeu	tanrı	dumnezeu	tanrı	PROPN	
momentul	anı	moment	an	N;DEF;MASC;SG	
momentul	an	moment	an	N;DEF;MASC;SG	N;NOM;SG;3
drumul	karayolu	drum	karayolu	N;DEF;MASC;SG	N;NOM;SG;3
drumul	yol	drum	yol	N;DEF;MASC;SG	
evenimente	etkinlik	eveniment	etkinlik	N;INDF;FEM;PL	N;NOM;SG;3
district	bölge	district	bölge	N;INDF;MASC;SG	
district	bahşı	district	bahşı	N;INDF;MASC;SG	
district	ilçe	district	ilçe	N;INDF;MASC;SG	
luna	luna	lună	li	N;DEF;FEM;SG	
luna	ay	lună	ay	N;DEF;FEM;SG	N;NOM;SG;3
luna	moon	lună	moon	N;DEF;FEM;SG	N;NOM;SG;3
luna	ay	lună	ay	N;DEF;FEM;SG	N;NOM;SG;3
luna	aylık	lună	aylık	N;DEF;FEM;SG	
publică	kamu	publica	kamu	V;IND;SG;3;PST;FIN	N;NOM;SG;3
publică	halk	publica	halk	V;IND;SG;3;PST;FIN	
publică	yayınla	publica	yayın	V;IND;SG;3;PST;FIN	
publică	yayınlama	publica	yayınla	V;IND;SG;3;PST;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
publică	yayınlamak	publica	yayınla	V;IND;SG;3;PST;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
arad	arad	arad	arad	PROPN	
poet	şair	poet	şair	N;INDF;MASC;SG	
peter	peter	peter	peter	PROPN	
victoria	victoria	victorie	victor	N;DEF;FEM;SG	
fondat	kurulmuş	fonda	kur	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
fondat	kurulan	fonda	kur	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
fondat	kuruldu	fonda	kur	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
sovietică	sovyetler	sovietic	sovyet	ADJ;INDF;FEM;SG	N;NOM;PL;3
sovietică	sovyet	sovietic	sovyet	ADJ;INDF;FEM;SG	
nivelul	düzey	nivel	düzey	N;DEF;MASC;SG	
nivelul	seviye	nivel	sev	N;DEF;MASC;SG	
rus	rus	rus	rus	ADJ;INDF;MASC;SG	
rus	rusça	rus	rusça	ADJ;INDF;MASC;SG	PROPN;NOM;SG;3
poartă	gate	purta	gate	V;IND;3;PRS;FIN	
poartă	kapısı	purta	kapı	V;IND;3;PRS;FIN	N;NOM;SG;3
poartă	kapı	purta	kapı	V;IND;3;PRS;FIN	N;NOM;SG;3
poartă	geçit	purta	geçit	V;IND;3;PRS;FIN	
poartă	giy	purta	giy	V;IND;3;PRS;FIN	
martin	martin	martin	martin	PROPN	
observatorul	gözlemevi	observator	gözlemevi	N;DEF;MASC;SG	
observatorul	gözcü	observator	gözcü	N;DEF;MASC;SG	
observatorul	gözlemci	observator	gözlemci	N;DEF;MASC;SG	
europeană	avrupa	european	avrupa	ADJ;INDF;FEM;SG	
europeană	avrupalı	european	avrupalı	ADJ;INDF;FEM;SG	
adrian	adrian	adrian	adrian	N;INDF;MASC;SG	
dumitru	dumitru	dumitru	dumitru	PROPN	
https	https	https	https	N	
pas	step	pas	step	N;INDF;MASC;SG	
pas	basamak	pas	basamak	N;INDF;MASC;SG	
pas	adım	pas	adım	N;INDF;MASC;SG	
united	birleşik	united	birleşik	N;INDF;MASC;SG	
united	birlik	united	birlik	N;INDF;MASC;SG	
united	united	united	united	N;INDF;MASC;SG	
united	birleşmiş	united	birleş	N;INDF;MASC;SG	
păianjeni	örümcek	păianjean	örü	N;INDF;MASC;PL	N;NOM;SG;3
berlin	berlin	berlin	berlin	PROPN	PROPN;NOM;SG;3
proiectului	proje	proiect	proje	N;DEF;MASC;SG	
proiectului	projesi	proiect	proje	N;DEF;MASC;SG	N;NOM;SG;3
lumina	işık	lumină	işık	N;DEF;FEM;SG	
lumina	hafif	lumină	hafif	N;DEF;FEM;SG	ADJ
lumina	light	lumină	light	N;DEF;FEM;SG	
lumina	nur	lumină	nur	N;DEF;FEM;SG	
lumina	aydınlık	lumină	aydınlık	N;DEF;FEM;SG	N;NOM;SG;3
haute	haute	haută	haut	N;INDF;FEM;PL	PROPN;NOM;SG;3
elemente	element	element	element	N;INDF;FEM;PL	N;NOM;SG;3
piatră	taş	piatră	taş	N;INDF;FEM;SG	
piatră	tas	piatră	tas	N;INDF;FEM;SG	
piatră	taş	piatră	taş	N;INDF;FEM;SG	
piatră	kaya	piatră	kay	N;INDF;FEM;SG	
piatră	rock	piatră	rock	N;INDF;FEM;SG	
produse	ürün	produs	ürün	N;INDF;FEM;PL	
produse	ürün	produs	ürün	N;INDF;FEM;PL	
romania	romanya	romanie	romanya	N;DEF;FEM;SG	PROPN;NOM;SG;3
thomas	thomas	thomas	thomas	PROPN	
napoca	napoca	napoca	napoca	N;DEF;FEM;SG	PROPN;NOM;SG;3
piese	izler	piesă	iz	N;INDF;FEM;PL	
piața	pazarı	piață	pazar	N;DEF;FEM;SG	N;ACC;SG;3
piața	pazar	piață	pazar	N;DEF;FEM;SG	
piața	piyasa	piață	piyas	N;DEF;FEM;SG	
piața	market	piață	market	N;DEF;FEM;SG	
găsit	bulunmuş	găsi	bul	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
găsit	bulundu	găsi	bulun	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
găsit	buldum	găsi	bul	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
muzica	music	muzică	music	N;DEF;FEM;SG	
muzica	müzik	muzică	müzik	N;DEF;FEM;SG	
folosită	kullanılan	folosit	kullan	ADJ;INDF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
folosită	kullanılmış	folosit	kullan	ADJ;INDF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
folosită	kullanıldı	folosit	kullan	ADJ;INDF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
folosită	kullanılır	folosit	kullan	ADJ;INDF;FEM;SG	V;IPFV;IND;SG;3;POS;PASS
casă	house	casă	hou	N;INDF;FEM;SG	PROPN;NOM;SG;3
casă	ev	casă	ev	N;INDF;FEM;SG	N;NOM;SG;3
casă	yuva	casă	yuva	N;INDF;FEM;SG	
casă	ev	casă	ev	N;INDF;FEM;SG	N;NOM;SG;3
casă	evde	casă	ev	N;INDF;FEM;SG	N;ESS;SG;3
casă	eve	casă	ev	N;INDF;FEM;SG	N;DAT;SG;3
casă	evim	casă	ev	N;INDF;FEM;SG	N;NOM;SG;3
afaceri	business	afacere	business	N;INDF;FEM;PL	
afaceri	işletme	afacere	işle	N;INDF;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
afaceri	iş	afacere	iş	N;INDF;FEM;PL	N;NOM;SG;3
afaceri	ticaret	afacere	ticaret	N;INDF;FEM;PL	
vestul	west	vest	west	N;DEF;MASC;SG	PROPN;NOM;SG;3
vestul	batıya	vest	bat	N;DEF;MASC;SG	N;DAT;SG;3
vestul	batı	vest	batı	N;DEF;MASC;SG	
vestul	batıda	vest	batı	N;DEF;MASC;SG	N;ESS;SG;3
legătură	bağ	legătură	bağ	N;INDF;FEM;SG	
legătură	link	legătură	link	N;INDF;FEM;SG	
legătură	bağlantı	legătură	bağlantı	N;INDF;FEM;SG	
grecia	yunanistan	grecie	yunanistan	PROPN	PROPN;NOM;SG;3
liber	bedava	liber	bedava	ADV	
liber	özgür	liber	özgür	ADV	
liber	free	liber	free	ADV	
liber	ücretsiz	liber	ücretsiz	ADV	ADJ
liber	serbest	liber	serbest	ADV	
înseamnă	anlamı	însemna	anlam	V;IND;3;PRS;FIN	N;ACC;SG;3
national	millî	national	millî	ADJ;INDF;MASC;SG	
national	national	national	national	ADJ;INDF;MASC;SG	N;DAT;SG;3
national	ulusal	national	ulusal	ADJ;INDF;MASC;SG	
moscova	moskova	moscova	moskova	PROPN	PROPN;NOM;SG;3
comunist	komünist	comunist	komünist	ADJ;INDF;MASC;SG	
britanic	britanya	britanic	britanya	ADJ;INDF;MASC;SG	PROPN;NOM;SG;3
britanic	ingiliz	britanic	ingiliz	ADJ;INDF;MASC;SG	
britanic	ingilizler	britanic	ingiliz	ADJ;INDF;MASC;SG	ADJ;NOM;PL;3
linia	çizgi	linie	çizgi	N;DEF;FEM;SG	
linia	hattı	linie	hat	N;DEF;FEM;SG	
linia	satır	linie	satır	N;DEF;FEM;SG	
linia	line	linie	line	N;DEF;FEM;SG	
linia	hat	linie	hat	N;DEF;FEM;SG	
medie	ortalama	medie	ortalama	N;INDF;FEM;SG	
medie	medyum	medie	medyu	N;INDF;FEM;SG	N;NOM;SG;3
medie	ortam	medie	ortam	N;INDF;FEM;SG	
medie	orta	medie	orta	N;INDF;FEM;SG	
sovietice	sovyetler	sovietic	sovyet	ADJ;INDF;FEM;PL	N;NOM;PL;3
sovietice	sovyet	sovietic	sovyet	ADJ;INDF;FEM;PL	
puterea	kuvvet	putere	kuvvet	N;DEF;FEM;SG	
puterea	güç	putere	güç	N;DEF;FEM;SG	
puterea	power	putere	power	N;DEF;FEM;SG	
puterea	güç	putere	güç	N;DEF;FEM;SG	
puternic	güçlü	puternic	güçlü	ADJ;INDF;MASC;SG	
puternic	güçlüler	puternic	güçlü	ADJ;INDF;MASC;SG	ADJ;NOM;PL;3
puternic	kuvvetli	puternic	kuvvetli	ADJ;INDF;MASC;SG	
puternic	güçlü	puternic	güçlü	ADJ;INDF;MASC;SG	
puternic	güçlüler	puternic	güçlü	ADJ;INDF;MASC;SG	ADJ;NOM;PL;3
oficială	resmî	oficial	resmî	ADJ;INDF;FEM;SG	
oficială	official	oficial	official	ADJ;INDF;FEM;SG	N;NOM;SG;3
oficială	resmi	oficial	resmi	ADJ;INDF;FEM;SG	
legea	yasa	lege	yasa	N;DEF;FEM;SG	
legea	law	lege	law	N;DEF;FEM;SG	
legea	hukuk	lege	hukuk	N;DEF;FEM;SG	
legea	kanun	lege	kanun	N;DEF;FEM;SG	
pierdut	kaybolmuş	pierdut	kaybol	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST
pierdut	kaybettim	pierdut	kaybet	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
pierdut	lost	pierdut	lost	ADJ;INDF;MASC;SG	
pierdut	kaybettik	pierdut	kaybet	ADJ;INDF;MASC;SG	V;PFV;IND;PL;1;POS;PST
afara	dışarıya	afara	dışarı	ADV	N;DAT;SG;3
afara	dışarda	afara	dışarı	ADV	N;ESS;SG;3
afara	dışarı	afara	dışarı	ADV	
afara	dışarıda	afara	dışarı	ADV	N;ESS;SG;3
afara	dışarı	afara	dışarı	ADV	
cariera	kariyeri	carieră	kariyer	N;DEF;FEM;SG	
cariera	kariyer	carieră	kariyer	N;DEF;FEM;SG	
germani	alman	german	al	N;INDF;MASC;PL	
germani	almanlar	german	al	N;INDF;MASC;PL	ADJ;NOM;PL;3
germani	almanları	german	al	N;INDF;MASC;PL	ADJ;ACC;PL;3
rezultat	sonuç	rezultat	sonuç	N;INDF;MASC;SG	
structura	yapısı	structură	yapı	N;DEF;FEM;SG	N;NOM;SG;3
structura	yapı	structură	yapı	N;DEF;FEM;SG	
rândul	satır	rând	satır	N;DEF;MASC;SG	
rândul	kürek	rând	kürek	N;DEF;MASC;SG	
rândul	sıra	rând	sıra	N;DEF;MASC;SG	N;NOM;SG;3
nordul	kuzey	nord	kuzey	N;DEF;MASC;SG	
nordul	kuzeyde	nord	kuzeyde	N;DEF;MASC;SG	N;ESS;SG;3
nordul	north	nord	north	N;DEF;MASC;SG	PROPN;NOM;SG;3
nordul	kuzeye	nord	kuze	N;DEF;MASC;SG	N;DAT;SG;3
nordul	kuzey	nord	kuzey	N;DEF;MASC;SG	
ușor	yavaş	ușor	yavaş	ADV	ADJ
ușor	kolay	ușor	kolay	ADV	ADJ
ușor	easy	ușor	easy	ADV	
ușor	hafifçe	ușor	hafifçe	ADV	
putere	kuvvet	putere	kuvvet	N;INDF;FEM;SG	
putere	güç	putere	güç	N;INDF;FEM;SG	
putere	power	putere	power	N;INDF;FEM;SG	
putere	güç	putere	güç	N;INDF;FEM;SG	
anumite	belli	anumit	belli	PRO;FEM;PL;3	ADJ
adevărul	hakikat	adevăr	hakikat	N;DEF;MASC;SG	
adevărul	gerçekler	adevăr	gerçek	N;DEF;MASC;SG	ADJ;NOM;PL;3
adevărul	doğruluk	adevăr	doğruluk	N;DEF;MASC;SG	N;NOM;SG;3
adevărul	gerçek	adevăr	gerçek	N;DEF;MASC;SG	
black	black	black	black	N;INDF;MASC;SG	
black	siyah	black	siyah	N;INDF;MASC;SG	
black	kara	black	kara	N;INDF;MASC;SG	
ediția	baskı	ediție	baskı	N;DEF;FEM;SG	
castelul	castle	castel	cast	N;DEF;MASC;SG	
castelul	şato	castel	şato	N;DEF;MASC;SG	
castelul	kale	castel	kale	N;DEF;MASC;SG	
castelul	kalesi	castel	kale	N;DEF;MASC;SG	N;NOM;SG;3
fiu	oğul	fiu	oğul	N;INDF;MASC;SG	
fiu	evlat	fiu	evlat	N;INDF;MASC;SG	
naturală	doğal	natural	doğal	ADJ;INDF;FEM;SG	
naturală	dogal	natural	dogal	ADJ;INDF;FEM;SG	
consiliului	konsey	consiliu	konsey	N;DEF;MASC;SG	
consiliului	konseyi	consiliu	konse	N;DEF;MASC;SG	
importantă	önemlidir	important	önemli	ADJ;INDF;FEM;SG	
importantă	önemli	important	önemli	ADJ;INDF;FEM;SG	
cetatea	kale	cetate	kale	N;DEF;FEM;SG	
cetatea	kale	cetate	kale	N;DEF;FEM;SG	
poltava	poltava	poltavă	poltava	PROPN	PROPN;NOM;SG;3
suprafața	yüzeyi	suprafață	yüze	N;DEF;FEM;SG	
suprafața	yüzey	suprafață	yüzey	N;DEF;FEM;SG	
premii	ödül	premiu	ödül	N;INDF;FEM;PL	
premii	ödül	premiu	ödül	N;INDF;FEM;PL	
puncte	nokta	punct	nokta	N;INDF;FEM;PL	
puncte	puan	punct	pu	N;INDF;FEM;PL	
prințul	prens	prinț	prens	N;DEF;MASC;SG	
prințul	prince	prinț	prince	N;DEF;MASC;SG	
meteorologie	meteoroloji	meteorologie	meteoroloji	N;INDF;FEM;SG	N;NOM;SG;3
lungime	uzunluğu	lungime	uzunluk	N;INDF;FEM;SG	N;ACC;SG;3
lungime	boyu	lungime	boy	N;INDF;FEM;SG	N;NOM;SG;3
lungime	uzunlukta	lungime	uzunluk	N;INDF;FEM;SG	N;ESS;SG;3
lungime	uzunluk	lungime	uzunluk	N;INDF;FEM;SG	N;NOM;SG;3
