một	یگانه	một	یگانه	NUM	N;SG
chống	دلیری	chống	دلیری	V	N;SG
nhập	ورودی	nhập	ورودی	V	N;SG
nhập	واردات	nhập	واردات	V	N;PL
chết	مرگ	chết	مرگ	V	N;SG
chết	درگذشت	chết	در#گذشت#گذر	V	N;SG
chết	مرده	chết	مرده	V	N;SG
chết	مردن	chết	مردن	V	N;SG
chết	مُرده	chết	مُرده	V	ADJ
chết	مردگان	chết	مرده	V	N;PL
lạc	آشنا	lạc	آشنا	N	ADJ
chung	متقابل	chung	متقابل	ADJ	N;SG
chung	دوطرفه	chung	دوطرفه	ADJ	N;SG
chung	چانگ	chung	چانگ	ADJ	N;SG
chung	جهانی	chung	جهانی	ADJ	N;SG
chung	یونیورسال	chung	یونیورسال	ADJ	N;SG
chung	ژنرال	chung	ژنرال	ADJ	N;SG
chung	جنرال	chung	جنرال	ADJ	N;SG
chung	رایج	chung	رایج	ADJ	N;SG
trần	چن	trần	چن	N	NUM
trần	chan	trần	chan	N	
tất	برهنه	tất	برهنه		ADJ
mạnh	منگ	mạnh	منگ	ADJ	N;SG
trái	چپ	trái	چپ		N;SG
bán	فروش	bán	فروش	V	N;SG
bán	بفروش	bán	بفروش	V	N;SG
bán	فروش	bán	فروش	V	N;SG
bán	فروختن	bán	فروختن	V	N;SG
bán	فروش	bán	فروش	V	N;SG
bán	sale	bán	sale	V	
bán	حراج	bán	حراج	V	N;SG
bán	فروش	bán	فروش	V	N;SG
rộng	عرض	rộng	عرض	ADJ	N;SG
rộng	پهناور	rộng	پهناور	ADJ	N;SG
rộng	پهنا	rộng	پهنا	ADJ	N;SG
rộng	وسیع	rộng	وسیع	ADJ	N;SG
thủy	جادوگر	thủy	None	V	N;SG
thủy	جادوگری	thủy	جادوگری	V	N;SG
thủy	شویی	thủy	شویی	V	N;SG
giờ	اکنون	giờ	اکنون	N	ADV
giờ	الان	giờ	الان	N	ADV
giờ	حالا	giờ	حالا	N	ADV
mỗi	هر	mỗi	هر	NUM	DET
mỗi	هرکدوم	mỗi	هرکدوم	NUM	N;SG
mỗi	هریک	mỗi	هریک	NUM	N;SG
sang	لوکس	sang	لوکس	V	N;SG
sang	مجلل	sang	مجلل	V	N;SG
sang	sang	sang	sang	V	N;SG
sang	سنگ	sang	سنگ	V	N;SG
sang	آواز	sang	آواز	V	N;SG
sang	سانگ	sang	سانگ	V	N;SG
lấy	برداشت	lấy	برداشت	V	N;SG
phản	خیانت	phản	None	V	N;SG
yêu	دوست	yêu	دوست	V	N;SG
yêu	عشق	yêu	عشق	V	N;SG
yêu	عشقی	yêu	None	V	N;SG
yêu	عاشق	yêu	عاشق	V	N;SG
yêu	لاو	yêu	لاو	V	N;SG
yêu	luv	yêu	luv	V	
yêu	معشوق	yêu	معشوق	V	N;SG
yêu	دوستدار	yêu	None	V	N;SG
kiện	سو	kiện	سو	V	N;SG
align	تراز	align	تراز		N;SG
độc	تنهایی	độc	تنهایی	ADJ	N;SG
độc	تنها	độc	تنها	ADJ	ADV
độc	مسموم	độc	None	ADJ	N;SG
giúp	کمک	giúp	کمک	V	N;SG
sắc	تیزتر	sắc	تیزتر	N	ADJ;CMPR
nha	دندانپزشک	nha	دندانپزشک		N;SG
nha	دندانی	nha	دندانی		N;SG
phá	استراحت	phá	استراحت	V	N;SG
phá	شکستن	phá	شکستن	V	N;SG
phá	شکستن	phá	شکستن	V	N;SG
phá	شکنی	phá	شکنی	V	N;SG
tay	بازوان	tay	بازوان	N	
rồi	پس	rồi	پس	CONJ	ADV
chia	تقسیم	chia	تقسیم	V	N;SG
chia	شکافتن	chia	شکافتن	V	N;SG
chia	تفرقه	chia	تفرقه	V	N;SG
chia	تقسیم	chia	تقسیم	V	N;SG
chọn	گزینش	chọn	گزینش	V	N;SG
chọn	انتخاب	chọn	انتخاب	V	N;SG
chọn	برداشتن	chọn	برداشت	V	N;SG
chọn	انتخاب	chọn	انتخاب	V	N;SG
chọn	برگزیدن	chọn	بر#گز	V	N;SG
lục	سبز	lục	سبز	N	ADJ
trực	دایرکت	trực	دایرکت	V	N;SG
trực	direct	trực	None	V	N;SG
dung	محتویات	dung	محتویه		N;PL
dung	رضایت	dung	رضایت		N;SG
dung	خرسند	dung	خرسند		ADJ
dung	محتوای	dung	محتوا		N;SG
dung	محتوا	dung	محتوا		N;SG
dung	سرگین	dung	سرگین		N;SG
dung	محتویات	dung	محتویه		N;PL
khai	ادعا	khai	ادعا	V	N;SG
tốt	خوبی	tốt	خوبی	ADJ	N;SG
tốt	good	tốt	good	ADJ	
tốt	خوب	tốt	خوب	ADJ	ADV
tốt	خوبش	tốt	خوبش	ADJ	
trợ	تغییردهنده	trợ	تغییردهنده	V	N;SG
lệnh	فرمانها	lệnh	فرمان		N;PL
lệnh	فرمانهای	lệnh	فرمان		N;PL
lệnh	فرمان	lệnh	فرمان		N;SG
lệnh	فرمان	lệnh	فرمان		N;SG
lệnh	دستورات	lệnh	دستور		N;PL
lệnh	دستور	lệnh	دستور		N;SG
chuẩn	استاندارد	chuẩn	استاندارد	V	N;SG
chuẩn	نرمال	chuẩn	نرمال	V	ADJ
chuẩn	عادی	chuẩn	عادی	V	ADJ
chuẩn	معمولی	chuẩn	معمولی	V	ADJ
chuẩn	طبیعی	chuẩn	طبیعی	V	ADJ
duy	تنها	duy	تنها	N	ADV
thiếu	گمشده	thiếu	گمشده	V	N;SG
hết	همه	hết	همه	V	PRO
hán	هان	hán	هان	N	INTJ
hầu	تقریباً	hầu	تقریباً		ADV
hầu	تقریبا	hầu	None		ADV
hầu	نزدیک	hầu	نزدیک		ADP
hầu	نمانده	hầu	ماند#مان		V;SG;3;NEG;V.PTCP
mặc	پوشیدن	mặc	پوشیدن	V	N;SG
mặc	پوشیدن	mặc	پوشیدن	V	N;SG
hạn	محدود	hạn	محدود	N	ADJ
gốc	اصیل	gốc	None		N;SG
gốc	اصلی	gốc	اصلی		ADJ
gốc	اوریجینال	gốc	اوریجینال		N;SG
muốn	ویل	muốn	ویل	V	N;SG
trùng	تکراری	trùng	تکراری	V	ADJ
trùng	تکثیر	trùng	تکثیر	V	N;SG
đĩa	دیسک	đĩa	دیسک		N;SG
đĩa	پلاک	đĩa	None		N;SG
đĩa	بشقاب	đĩa	بشقاب		N;SG
đĩa	دیسک	đĩa	دیسک		N;SG
đĩa	بشقاب	đĩa	بشقاب		N;SG
khỏi	از	khỏi	از	V	ADP
tưởng	تفکر	tưởng	تفکر	V	N;SG
vàng	طلایی	vàng	طلایی	N	ADJ
hàn	هان	hàn	هان	N	INTJ
ngay	فوراً	ngay	فوراً	PART	ADV
ngay	فورا	ngay	فورا	PART	
ngay	بلافاصله	ngay	بلافاصله	PART	ADV
ngay	اکنون	ngay	اکنون	PART	ADV
ngay	الان	ngay	الان	PART	ADV
ngay	حالا	ngay	حالا	PART	ADV
cận	بستن	cận	بستن	V	N;SG
đậu	بین	đậu	بین	V	ADP
đậu	لوبیا	đậu	None	V	N;SG
đậu	لوبیای	đậu	لوبیا	V	N;SG
đậu	دعا	đậu	None	V	N;SG
đậu	نماز	đậu	نماز	V	N;SG
đậu	نیایش	đậu	نیایش	V	N;SG
đậu	دعایی	đậu	دعا	V	N;SG
khách	میهمان	khách	None	N	
khách	میهمان	khách	None	N	
thánh	مقدس	thánh	مقدس	N	ADJ
yên	ین	yên	این	N	DET
phó	معاون	phó	معاون		N;SG
phó	وایس	phó	وایس		N;SG
phó	معاون	phó	معاون		N;SG
trai	boy	trai	boy	N	
chạy	روان	chạy	روان	V	N;SG
chạy	دویدن	chạy	None	V	N;SG
chạy	اجرا	chạy	اجرا	V	N;SG
chạy	اجرا	chạy	اجرا	V	N;SG
chạy	درایو	chạy	درایو	V	N;SG
chạy	رانندگی	chạy	None	V	N;SG
chạy	سوق	chạy	سوق	V	N;SG
tuyên	اعلام	tuyên	اعلام	V	N;SG
thuận	معامله	thuận	معامله	ADJ	N;SG
tức	فوری	tức	فوری		N;SG
tức	فوری	tức	فوری		N;SG
tức	سور	tức	سور		N;SG
phú	بدبو	phú	None	N	ADJ
truy	بیرحم	truy	بیرحم	V	ADJ
cực	خیلی	cực	خیلی		ADV
cực	بسیار	cực	بسیار		ADV
cực	قطبی	cực	قطبی		N;SG
cực	قطب	cực	قطب		N;SG
cực	تیرک	cực	تیرک		N;SG
lâu	لانگ	lâu	لانگ	ADJ	N;SG
gặp	ملاقات	gặp	ملاقات	V	N;SG
gặp	دیدار	gặp	دیدار	V	N;SG
blank	خالی	blank	خالی	V	N;SG
bại	شکست	bại	شکست	V	N;SG
chu	احتمالا	chu	احتمالا		ADV
chu	احتمالاً	chu	احتمالاً		ADV
chu	ژو	chu	ژو		N;SG
chu	ژو	chu	ژو		N;SG
ước	آرزو	ước	آرزو		N;SG
ước	کاش	ước	کاش		ADV
ước	ارزو	ước	ارزو		N;SG
ước	ارزوی	ước	ارزوی		N;SG
ước	آرزو	ước	آرزو		N;SG
chuyên	متخصص	chuyên	متخصص	ADJ	N;SG
lai	اینده	lai	اینده		
lai	future	lai	future		N;SG
lai	آینده	lai	آینده		N;SG
lai	لای	lai	لای		N;SG
vài	چند	vài	چند	DET	ADJ
san	san	san	san		N;SG
san	سن	san	سن		N;SG
nền	زمینه	nền	زمینه		N;SG
cúc	cuc	cúc	cuc	N	
style	سبک	style	سبک		N;SG
song	دوقلو	song	None	CONJ	N;SG
song	نغمه	song	نغمه	CONJ	N;SG
song	ترانه	song	ترانه	CONJ	N;SG
song	اهنگ	song	اهنگ	CONJ	N;SG
song	آهنگ	song	آهنگ	CONJ	N;SG
song	آواز	song	آواز	CONJ	N;SG
giai	ملودی	giai	ملودی		N;SG
quay	چرخاندن	quay	چرخاندن	V	N;SG
quay	چرخش	quay	چرخش	V	N;SG
quay	رویت	quay	رویت	V	
quay	نوبت	quay	نوبت	V	N;SG
quay	چرخش	quay	چرخش	V	N;SG
quay	اسپین	quay	اسپین	V	N;SG
quay	چرخیدن	quay	چرخیدن	V	N;SG
quay	چرخش	quay	چرخش	V	N;SG
quay	دوار	quay	دوار	V	N;SG
xuân	xuân	xuân	xuân	N	
american	آمریکایی	american	آمریکایی	N	ADJ
thưởng	پاداش	thưởng	پاداش	V	N;SG
thưởng	جایزه	thưởng	جایزه	V	N;SG
thưởng	اجر	thưởng	None	V	N;SG
thưởng	پاداش	thưởng	پاداش	V	N;SG
list	فهرست	list	فهرست	ADJ	N;SG
xuống	فرود	xuống	فرود	V	N;SG
xuống	پایین	xuống	پایین	V	ADV;ESS
đứng	قیام	đứng	قیام	V	N;SG
đứng	ایستادن	đứng	None	V	N;SG
đứng	استند	đứng	است	V	N;SG
đứng	ایستادن	đứng	None	V	N;SG
môn	لطیف	môn	لطیف	N	ADJ
phóng	مقیاس	phóng	مقیاس	V	N;SG
phóng	پرتاب	phóng	None	V	N;SG
đốc	حاکم	đốc	حاکم		N;SG
đốc	فرماندار	đốc	فرماندار		N;SG
khởi	شروع	khởi	شروع	V	N;SG
khởi	آغاز	khởi	آغاز	V	N;SG
bầu	رای	bầu	None	V	N;SG
bầu	آبستن	bầu	None	V	ADJ
bầu	بارداری	bầu	بارداری	V	N;SG
bầu	حامله	bầu	حامله	V	N;SG
bầu	باردار	bầu	باردار	V	N;SG
giành	کسب	giành	کسب	V	N;SG
cửa	در	cửa	در	N	ADP
giết	کشتن	giết	کشتن	V	N;SG
giết	کشتن	giết	کشتن	V	N;SG
nhanh	سریع	nhanh	سریع	ADJ	ADV
nhanh	سریع	nhanh	سریع	ADJ	ADV
nhanh	روزه	nhanh	روزه	ADJ	N;SG
nhanh	بسرعت	nhanh	بسرعت	ADJ	ADV
thấp	low	thấp	low	ADJ	N;SG
giảm	کاهش	giảm	کاهش	V	N;SG
giảm	کاهش	giảm	کاهش	V	N;SG
giảm	کمتر	giảm	کم	V	ADJ;CMPR
giảm	less	giảm	less	V	N;SG
bắn	شلیک	bắn	شلیک	V	N;SG
bắn	شوت	bắn	شوت	V	N;SG
bắn	فیلمبرداری	bắn	فیلمبرداری	V	N;SG
bắn	تیراندازی	bắn	None	V	N;SG
bắn	شات	bắn	آنته	V	N;SG
bắn	شلیک	bắn	شلیک	V	N;SG
bắn	گلنگدن	bắn	گلنگدن	V	N;SG
đôi	زوج	đôi	زوج	NUM	N;SG
đôi	جفت	đôi	None	NUM	N;SG
đôi	دابل	đôi	دابل	NUM	N;SG
đôi	زوجی	đôi	None	NUM	N;SG
đôi	زوج	đôi	زوج	NUM	N;SG
đôi	گاهی	đôi	گاه	NUM	ADV
đôi	دونفره	đôi	دونفره	NUM	N;SG
gái	girl	gái	girl	N	
sai	نادرست	sai	نادرست	ADJ	N;SG
sai	اشتباه	sai	اشتباه	ADJ	N;SG
sai	نادرست	sai	نادرست	ADJ	N;SG
sai	کاذب	sai	کاذب	ADJ	N;SG
sai	دروغین	sai	دروغین	ADJ	N;SG
sai	نادرست	sai	نادرست	ADJ	N;SG
sai	باطل	sai	None	ADJ	N;SG
sai	خطای	sai	خطا	ADJ	N;SG
sai	خطا	sai	خطا	ADJ	N;SG
sửa	ویرایش	sửa	ویرایش	V	N;SG
sửa	اصلاح	sửa	اصلاح	V	N;SG
tuyển	استخدام	tuyển	استخدام	V	N;SG
tuyển	استخدام	tuyển	استخدام	V	N;SG
nặng	سنگینی	nặng	سنگینی	ADJ	N;SG
nặng	شدید	nặng	شدید	ADJ	N;SG
ngành	او	ngành	او	N	PRO;SG;3
isbn	isbn	isbn	isbn		N;SG
trắng	سفید	trắng	سفید	N	ADJ
đọc	خواندن	đọc	خواندن	V	N;SG
đọc	خواندن	đọc	خواندن	V	N;SG
đọc	قرائت	đọc	قرائت	V	N;SG
đọc	لیس	đọc	None	V	N;SG
đọc	له	đọc	له	V	N;SG
đọc	les	đọc	les	V	N;SG
đọc	لز	đọc	لز	V	N;SG
đọc	لس	đọc	لس	V	N;SG
xung	درگیری	xung	درگیری	V	N;SG
xung	منازعه	xung	منازعه	V	N;SG
xung	کشمکش	xung	کشمکش	V	N;SG
xung	نزاع	xung	نزاع	V	N;SG
xung	ناسازگاری	xung	ناسازگاری	V	N;SG
chịu	رنج	chịu	رنج	V	N;SG
hại	صدمه	hại	صدمه	V	N;SG
hại	آزار	hại	آزار	V	N;PL
hại	زخمی	hại	None	V	N;SG
nhìn	نگاهی	nhìn	نگاه	V	N;SG
quý	گرانبها	quý	گرانبها	N	ADJ
hưng	چسبید	hưng	چسید#چس	N	V;SG;3;PST
hưng	آویخته	hưng	آویخت#آویز	N	V;SG;3;V.PTCP
luyện	آموزش	luyện	آموزش	V	N;SG
luyện	تمرین	luyện	تمرین	V	N;SG
luyện	تمرینات	luyện	تمرینه	V	N;PL
luyện	آموزشی	luyện	آموزشی	V	ADJ
luyện	تعلیم	luyện	تعلیم	V	N;SG
luyện	اموزش	luyện	اموزش	V	N;SG
thật	رئال	thật	رئال	PART	N;SG
thật	حقیقی	thật	حقیقی	PART	N;SG
thật	واقعی	thật	واقعی	PART	ADJ
thật	راست	thật	راست	PART	ADJ
thật	حقیقی	thật	حقیقی	PART	N;SG
thật	درست	thật	درست	PART	ADJ
thật	true	thật	true	PART	N;SG
thật	حقیقتی	thật	None	PART	N;SG
thật	واقعیت	thật	واقعیت	PART	N;SG
thật	حقیقت	thật	حقیقت	PART	N;SG
thật	حق	thật	حق	PART	N;SG
thật	واقعآ	thật	واقعآ	PART	ADV
thật	واقعا	thật	None	PART	ADV
kéo	pull	kéo	pull	V	N;SG
kéo	کشیدن	kéo	کشیدن	V	N;SG
kéo	قیچی	kéo	قیچی	V	N;SG
đen	مشکی	đen	مشکی	ADJ	N;SG
đen	سیاهی	đen	سیاهی	ADJ	N;SG
đen	بلک	đen	بلک	ADJ	N;SG
chứa	حاوی	chứa	حاوی	V	ADJ
chứa	حاوی	chứa	حاوی	V	ADJ
saint	قدیس	saint	قدیس		N;SG
saint	سن	saint	سن		N;SG
ngắn	کوتاهی	ngắn	کوتاه	ADJ	N;SG
trả	پرداخت	trả	پرداخت	V	N;SG
trả	تاوان	trả	تاوان	V	N;SG
trả	پرداخت	trả	پرداخت	V	N;SG
trả	ارادت	trả	None	V	N;SG
niệm	سوغاتی	niệm	سوغتی	V	N;SG
lao	لائو	lao	لائو		N;SG
lao	لاو	lao	لاو		N;SG
lao	لائوس	lao	لائوس		N;SG
luôn	always	luôn	always		
luôn	همیشه	luôn	همیشه		ADV
côn	همچنان	côn	همچنان	N	ADV
côn	هنوزم	côn	هنوزم	N	ADV
côn	هنوز	côn	هنوز	N	ADV
thạch	شی	thạch	شی	N	INTJ
phúc	خوشبخت	phúc	خوشبخت	N	ADJ
phúc	خوش	phúc	خوش	N	ADJ
phúc	شاد	phúc	شاد	N	ADJ
phúc	خوشحال	phúc	None	N	ADJ
sâu	اعماق	sâu	عمق	ADJ	N;PL
sâu	ژرف	sâu	ژرف	ADJ	N;SG
khó	سخت	khó	سخت	ADJ	ADV
khó	سخت	khó	سخت	ADJ	ADV
khó	سختی	khó	سختی	ADJ	N;SG
cục	اضافی	cục	None		N;SG
cục	اضافه	cục	اضافه		ADJ
rút	pull	rút	pull	V	N;SG
phường	وارد	phường	وارد	N	ADJ
club	باشگاه	club	باشگاه		N;SG
club	چماق	club	چماق		N;SG
club	کلاب	club	کلاب		N;SG
club	کلوب	club	کلوب		N;SG
club	کلوپ	club	کلوپ		N;SG
top	بالا	top	بالا		ADV;ESS
top	top	top	top		N;SG
top	تاپ	top	تاپ		N;SG
top	اوج	top	اوج		N;SG
top	فاعل	top	None		N;SG
tải	بارگذاری	tải	بارگذاری	V	N;SG
tải	بار	tải	بار	V	N;SG
tải	بارگیری	tải	بارگیری	V	N;SG
tải	بارگذاری	tải	بارگذاری	V	N;SG
hàm	فک	hàm	فک	N	
wikipedia	ویکیپدیا	wikipedia	ویکیپدیا	V	N;SG
wikipedia	ویکیپدیای	wikipedia	ویکیپدیا	V	N;SG
nghi	مظنونین	nghi	مظنونین	V	N;SG
nghi	مظنون	nghi	مظنون	V	N;SG
nghi	مضنون	nghi	مضنون	V	N;SG
nghi	شک	nghi	شک	V	N;SG
thừa	رنو	thừa	رنو	ADJ	N;SG
thừa	رینو	thừa	None	ADJ	N;SG
buộc	زور	buộc	زور	V	N;SG
buộc	اجباری	buộc	اجباری	V	N;SG
buộc	نیرو	buộc	نیرو	V	N;SG
buộc	اجبار	buộc	اجبار	V	N;SG
đăng	پست	đăng	پست	V	N;SG
đăng	پستی	đăng	پستی	V	N;SG
đăng	post	đăng	post	V	N;SG
đăng	انتشار	đăng	انتشار	V	N;SG
đăng	پست	đăng	پست	V	N;SG
kiếm	شمشیرهای	kiếm	شمشیر	V	N;PL
kiếm	شمشیرها	kiếm	شمشیر	V	N;PL
kiếm	شمشیر	kiếm	شمشیر	V	N;SG
hiểu	فهم	hiểu	فهم	V	N;SG
hiểu	درک	hiểu	درک	V	N;SG
bụng	شکمی	bụng	شکمی	ADJ	N;SG
bụng	بطنی	bụng	بطنی	ADJ	N;SG
bụng	شکم	bụng	شکم	ADJ	N;SG
bụng	معده	bụng	معده	ADJ	N;SG
bụng	شکم	bụng	شکم	ADJ	N;SG
bụng	بلی	bụng	بلی	ADJ	
bụng	شکمش	bụng	شکمش	ADJ	N;SG
bụng	بطن	bụng	بطن	ADJ	N;SG
bụng	شکم	bụng	شکم	ADJ	N;SG
bụng	شکمش	bụng	شکمش	ADJ	N;SG
nuôi	پت	nuôi	پت	V	N;SG
đầy	پر	đầy	پر	ADJ	N;SG
đầy	کاملش	đầy	کاملش	ADJ	N;SG
đầy	فول	đầy	فول	ADJ	N;SG
đầy	پره	đầy	پره	ADJ	N;SG
xóa	حذف	xóa	حذف	V	N;SG
xóa	حذف	xóa	حذف	V	N;SG
trao	اهدا	trao	اهدا	V	N;SG
khá	نسبتاً	khá	نسبتاً		ADV
vừa	متوسط	vừa	متوسط		ADJ
vừa	میانه	vừa	میانه		N;SG
thử	آزمون	thử	آزمون	V	N;SG
thử	آزمایش	thử	آزمایش	V	N;SG
thử	تست	thử	None	V	N;SG
paris	paris	paris	paris		N;SG
paris	پاریسی	paris	پاریسی		N;SG
paris	پاریس	paris	پاریس		N;SG
băng	یخی	băng	None	N	ADJ
khắc	تراشید	khắc	تراشید	N	V;SG;3;PST
mua	خریدار	mua	خریدار	V	N;SG
mua	خرید	mua	خرید	V	N;SG
mua	خریداری	mua	خریداری	V	N;SG
mua	خرید	mua	خرید	V	N;SG
mua	خریدن	mua	خریدن	V	N;SG
mua	خرید	mua	خرید	V	N;SG
bật	فعالسازی	bật	فعالسازی	V	N;SG
tái	بازسازی	tái	بازسازی		N;SG
chiếu	چس	chiếu	چس	V	N;SG
chiếu	شطرنج	chiếu	None	V	N;SG
tầm	گسترۀ	tầm	گسترۀ	N	
chùa	پاگودا	chùa	پاگودا	N	
chùa	چوا	chùa	چوا	N	
ist	ist	ist	ist		N;SG
huấn	نظری	huấn	نظری	V	N;SG
group	گروهبندی	group	گروهبندی		N;SG
group	گروپ	group	گروپ		N;SG
group	گروه	group	گروه		N;SG
tần	تون	tần	تون	N	
loạt	منطقه	loạt	منطقه		N;SG
loạt	ناحیه	loạt	ناحیه		N;SG
loạt	استان	loạt	استان		N;SG
loạt	منطقۀ	loạt	منطقۀ		N;SG
loạt	منطقه	loạt	منطقه		N;SG
loạt	مساحت	loạt	مساحت		N;SG
loạt	ناحیه	loạt	ناحیه		N;SG
team	تیم	team	تیم		N;SG
team	تیمی	team	تیم		N;SG
xanh	آبی	xanh	آبی	N	ADJ
suy	افکار	suy	فکر	V	N;PL
suy	افکارش	suy	افکارش	V	N;SG
đích	مقصد	đích	مقصد		N;SG
đúng	حقیقی	đúng	حقیقی	ADJ	N;SG
đúng	true	đúng	true	ADJ	N;SG
siêu	سوپر	siêu	سوپر		N;SG
siêu	super	siêu	super		N;SG
siêu	فراداده	siêu	فراداده		N;SG
trách	سرزنش	trách	سرزنش	V	N;SG
trách	ملامت	trách	ملامت	V	N;SG
trách	مقصر	trách	None	V	N;SG
vây	مقاومت	vây	مقاومت	V	N;SG
vây	مقاومتی	vây	مقاومتی	V	N;SG
vây	مخالفان	vây	مخالف	V	N;PL
van	دریچه	van	دریچه	V	N;SG
van	سوپاپ	van	سوپاپ	V	N;SG
van	وان	van	وان	V	
van	فان	van	فان	V	
van	ون	van	ون	V	N;SG
van	وَن	van	وَن	V	N;SG
gray	خاکستری	gray	خاکستری		N;SG
nghe	شنیدن	nghe	شنیدن	V	N;SG
ương	cla	ương	cla	N	
vân	فلان	vân	فلان	N	DET
vân	بهمان	vân	بهمان	N	
tai	خوشه	tai	خوشه		N;SG
tai	تای	tai	None		N;SG
tai	گوش	tai	گوش		N;SG
tai	گوشها	tai	گوش		N;PL
tai	گوشهای	tai	گوش		N;PL
bước	گام	bước	گام		N;SG
bước	مرحله	bước	مرحله		N;SG
bước	قدم	bước	قدم		N;SG
bước	گامهای	bước	گام		N;PL
vinh	گرامی	vinh	گرامی	N	ADJ
bác	عمو	bác	عمو		N;SG
bác	عموی	bác	None		N;SG
bác	دایی	bác	دا		N;SG
tuyệt	عالیه	tuyệt	عالیه	ADJ	N;SG
tuyệt	خنک	tuyệt	خنک	ADJ	N;SG
tuyệt	cool	tuyệt	cool	ADJ	N;SG
hôn	بوسیدن	hôn	بوسیدن	V	N;SG
hôn	بوس	hôn	بوس	V	N;SG
hôn	بوسه	hôn	None	V	N;SG
hôn	بوس	hôn	بوس	V	N;SG
hôn	بوسه	hôn	None	V	N;SG
hôn	ماچ	hôn	ماچ	V	N;SG
hôn	kiss	hôn	kiss	V	N;SG
hôn	ببوس	hôn	ببوس	V	N;SG
trừ	تفریق	trừ	تفریق	V	N;SG
trừ	منهای	trừ	منهای	V	N;SG
trừ	مینوس	trừ	مینوس	V	N;SG
ship	سفینه	ship	سفینه	V	N;SG
ship	کشتی	ship	کشتی	V	N;SG
ship	کشتیها	ship	کشتی	V	N;PL
california	california	california	california		N;SG
california	کالیفرنیا	california	None		N;SG
đẹp	زیباست	đẹp	زیباست	ADJ	N;SG
đẹp	خوشگل	đẹp	خوشگل	ADJ	N;SG
đẹp	خوبی	đẹp	خوبی	ADJ	N;SG
đẹp	قشنگه	đẹp	قشنگه	ADJ	N;SG
cai	تمیز	cai	تمیز	N	ADJ
cai	پاک	cai	پاک	N	ADJ
loạn	شورش	loạn	شورش	V	N;SG
loạn	عصیان	loạn	عصیان	V	N;SG
loạn	طغیان	loạn	طغیان	V	N;SG
loạn	سرکشی	loạn	سرکشی	V	N;SG
loạn	شورش	loạn	شورش	V	N;SG
phí	میفرمایند	phí	فرمود#آفا	N	V;PL;3;PRS
phí	دور	phí	دور	N	ADP
khủng	تروریست	khủng	تروریست	ADJ	N;SG
khủng	تروریستی	khủng	تروریستی	ADJ	N;SG
cấm	بان	cấm	بان	V	N;SG
cấm	قدغن	cấm	قدغن	V	N;SG
cấm	ممنوعه	cấm	ممنوعه	V	N;SG
cấm	ممنوع	cấm	ممنوع	V	ADJ
cấm	حرام	cấm	None	V	N;SG
cấm	نهی	cấm	نهی	V	N;SG
cấm	ممنوع	cấm	ممنوع	V	ADJ
cấm	حرام	cấm	None	V	N;SG
cấm	ممنوع	cấm	ممنوع	V	ADJ
ủng	پوتین	ủng	پوتین	V	N;SG
ủng	چکمه	ủng	چکمه	V	N;SG
nâng	لیفت	nâng	لیفت	V	N;SG
hủy	لغو	hủy	لغو	V	N;SG
hủy	ساقط	hủy	None	V	ADJ
mai	mai	mai	mai		N;SG
mai	فردا	mai	فردا		ADV
mai	فردایی	mai	فردایی		N;SG
tách	cups	tách	cups	V	
tách	جامی	tách	جام	V	N;SG
tách	قدح	tách	قدح	V	N;SG
tách	شکافتن	tách	شکافتن	V	N;SG
tách	فنجان	tách	None	V	N;SG
tách	جامی	tách	جام	V	N;SG
tách	کاپ	tách	کاپ	V	N;SG
tách	جام	tách	جام	V	N;SG
bạch	سفید	bạch	سفید	N	ADJ
phê	قهوه	phê	قهوه		N;SG
phê	phe	phê	phe		N;SG
liền	ناهموار	liền	ناهموار		ADJ
liền	کجه	liền	کجه		N;SG
liền	کج	liền	کج		N;SG
liền	آلونک	liền	آلونک		N;SG
liền	گریست	liền	گریست#گری		V;SG;3;PST
cắt	بریدن	cắt	بریدن	V	N;SG
cắt	قطع	cắt	قطع	V	N;SG
cắt	برش	cắt	None	V	N;SG
cắt	کات	cắt	کات	V	N;SG
cắt	برش	cắt	None	V	N;SG
cắt	بریدگی	cắt	بریدگی	V	N;SG
tán	گسترده	tán	گسترده	N	ADJ
http	http	http	http		N;SG
chỉnh	tuning	chỉnh	tuning	V	N;SG
đỉnh	بالا	đỉnh	بالا	N	ADV;ESS
sur	سور	sur	سور	NUM	N;SG
bày	پرده	bày	پرده	V	N;SG
voi	فیل	voi	فیل		N;SG
voi	فیله	voi	فیله		N;SG
voi	فیل	voi	فیل		N;SG
voi	فیلی	voi	فیلی		N;SG
nghĩ	تفکر	nghĩ	تفکر	V	N;SG
nghĩ	فکر	nghĩ	فکر	V	N;SG
nghĩ	تفکر	nghĩ	تفکر	V	N;SG
nghĩ	فکر	nghĩ	فکر	V	N;SG
nguy	خطری	nguy	خطر	V	N;SG
nguy	خطر	nguy	خطر	V	N;SG
quyển	دفترچه	quyển	دفترچه		N;SG
von	فون	von	فون		N;SG
von	فن	von	فن		N;SG
tường	وال	tường	وال	N	
sung	سونگ	sung	سونگ	V	N;SG
sung	سانگ	sung	سانگ	V	N;SG
sung	وصله	sung	وصله	V	N;SG
thiến	اخته	thiến	اخته	V	N;SG
gửi	فرستادن	gửi	None	V	N;SG
gửi	ارسال	gửi	ارسال	V	N;SG
gửi	تسلیمی	gửi	تسلیمی	V	N;SG
gửi	تسلیم	gửi	تسلیم	V	N;SG
