din	from	din	from	ADP;ACC	
dumitru	dumitru	dumitru	dumiter	PROPN	
https	https	https	https	N	
romane	powieści	roman	powieść	N;INDF;FEM;PL	N;GEN;FEM;SG
continuat	kontynuacja	continua	kontynuacja	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
continuat	kontynuował	continua	kontynuować	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
continuat	dalszy	continua	daleki	ADJ;INDF;MASC;SG	ADJ;NOM;CMPR;MASC;SG
pas	step	pas	step	N;INDF;MASC;SG	
spus	said	spune	said	V;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG
united	zjednoczone	united	zjednoczyć	N;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
united	united	united	united	N;INDF;MASC;SG	
united	zjednoczona	united	zjednoczyć	N;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
united	zjednoczeni	united	zjednoczyć	N;INDF;MASC;SG	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
united	zjednoczonych	united	zjednoczyć	N;INDF;MASC;SG	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
berlin	berlin	berlin	berlin	PROPN	PROPN;NOM;MASC;SG
proiectului	projekt	proiect	projekt	N;DEF;MASC;SG	N;NOM;MASC;SG
proiectului	project	proiect	project	N;DEF;MASC;SG	
lumina	light	lumină	light	N;DEF;FEM;SG	
lumina	światło	lumină	światło	N;DEF;FEM;SG	N;NOM;NEUT;SG
lumina	światła	lumină	światło	N;DEF;FEM;SG	N;NOM;NEUT;SG
lumina	lekka	lumină	lekki	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
lumina	lekki	lumină	lekki	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
lumina	light	lumină	light	N;DEF;FEM;SG	
lumina	światło	lumină	światło	N;DEF;FEM;SG	N;NOM;NEUT;SG
lumina	światła	lumină	światło	N;DEF;FEM;SG	N;NOM;NEUT;SG
lumina	lekka	lumină	lekki	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
lumina	lekki	lumină	lekki	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
haute	haute	haută	haute	N;INDF;FEM;PL	
elemente	pozycji	element	pozycja	N;INDF;FEM;PL	N;GEN;FEM;SG
piatra	kamienia	piatră	kamień	N;DEF;FEM;SG	N;GEN;MASC;SG
piatra	stone	piatră	stone	N;DEF;FEM;SG	
piatra	kamienie	piatră	kamień	N;DEF;FEM;SG	N;NOM;MASC;PL
piatra	kamień	piatră	kamień	N;DEF;FEM;SG	N;NOM;MASC;SG
piatra	skała	piatră	skała	N;DEF;FEM;SG	N;NOM;FEM;SG
piatra	kamień	piatră	kamień	N;DEF;FEM;SG	N;NOM;MASC;SG
piatra	skały	piatră	skała	N;DEF;FEM;SG	N;ACC;FEM;PL
piatra	rock	piatră	rock	N;DEF;FEM;SG	
piatra	kamienia	piatră	kamień	N;DEF;FEM;SG	N;GEN;MASC;SG
piatra	stone	piatră	stone	N;DEF;FEM;SG	
piatra	kamienie	piatră	kamień	N;DEF;FEM;SG	N;NOM;MASC;PL
piatra	kamień	piatră	kamień	N;DEF;FEM;SG	N;NOM;MASC;SG
piatra	skała	piatră	skała	N;DEF;FEM;SG	N;NOM;FEM;SG
piatra	kamień	piatră	kamień	N;DEF;FEM;SG	N;NOM;MASC;SG
piatra	skały	piatră	skała	N;DEF;FEM;SG	N;ACC;FEM;PL
piatra	rock	piatră	rock	N;DEF;FEM;SG	
produse	produkt	produs	produkt	N;INDF;FEM;PL	N;ACC;MASC;SG
produse	wyrób	produs	wyrób	N;INDF;FEM;PL	N;NOM;MASC;SG
produse	produktu	produs	produkt	N;INDF;FEM;PL	N;GEN;MASC;SG
thomas	tomasz	thomas	tomasz	PROPN	PROPN;NOM;MASC;SG
thomas	tomaszu	thomas	tomasz	PROPN	N;VOC;MASC;SG
thomas	thomas	thomas	thomas	PROPN	PROPN;NOM;MASC;SG
thomas	tomek	thomas	tomek	PROPN	N;NOM;MASC;SG
napoca	napoca	napoca	napocać	N;DEF;FEM;SG	
piata	rynek	piată	rynek	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	targ	piată	targa	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	rynku	piată	rynek	N;DEF;FEM;SG	N;GEN;MASC;SG
piata	market	piată	market	N;DEF;FEM;SG	
piata	rynek	piată	rynek	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	targ	piată	targa	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	rynku	piată	rynek	N;DEF;FEM;SG	N;GEN;MASC;SG
piata	market	piată	market	N;DEF;FEM;SG	
piata	rynek	piată	rynek	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	targ	piată	targa	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	rynku	piată	rynek	N;DEF;FEM;SG	N;GEN;MASC;SG
piata	market	piată	market	N;DEF;FEM;SG	
piata	rynek	piată	rynek	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	targ	piată	targa	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	rynku	piată	rynek	N;DEF;FEM;SG	N;GEN;MASC;SG
piata	market	piată	market	N;DEF;FEM;SG	
piata	rynek	piată	rynek	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	targ	piată	targa	N;DEF;FEM;SG	N;NOM;MASC;SG
piata	rynku	piată	rynek	N;DEF;FEM;SG	N;GEN;MASC;SG
piata	market	piată	market	N;DEF;FEM;SG	
gasit	znaleziona	gasit	znaleźć	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
gasit	znaleziony	gasit	znaleźć	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
gasit	znalezione	gasit	znaleźć	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
gasit	znaleziona	gasit	znaleźć	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
gasit	znaleziony	gasit	znaleźć	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
gasit	znalezione	gasit	znaleźć	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
folosita	stosowane	folosit	stosować	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
folosita	wykorzystane	folosit	wykorzystać	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
folosita	użyte	folosit	użyć	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
folosita	używana	folosit	używać	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
folosita	używany	folosit	używać	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
folosita	używane	folosit	używać	ADJ;DEF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
afaceri	biznes	afacere	biznes	N;INDF;FEM;PL	N;NOM;MASC;SG
afaceri	business	afacere	business	N;INDF;FEM;PL	
afaceri	interes	afacere	interes	N;INDF;FEM;PL	N;NOM;MASC;SG
vestul	zachodnia	vest	zachodni	N;DEF;MASC;SG	
vestul	west	vest	wysta	N;DEF;MASC;SG	
vestul	zachodni	vest	zachodni	N;DEF;MASC;SG	N;NOM;MASC;SG
vestul	zachód	vest	zachód	N;DEF;MASC;SG	N;NOM;MASC;SG
legatura	łącze	legatură	łączyć	N;DEF;FEM;SG	
legatura	link	legatură	link	N;DEF;FEM;SG	V;PFV;IND;SG;FIN;ACT
legatura	ogniwo	legatură	ogniwo	N;DEF;FEM;SG	
legatura	odnośnik	legatură	odnośnik	N;DEF;FEM;SG	N;ACC;MASC;SG
legatura	łącze	legatură	łączyć	N;DEF;FEM;SG	
legatura	link	legatură	link	N;DEF;FEM;SG	V;PFV;IND;SG;FIN;ACT
legatura	ogniwo	legatură	ogniwo	N;DEF;FEM;SG	
legatura	odnośnik	legatură	odnośnik	N;DEF;FEM;SG	N;ACC;MASC;SG
grecia	grecji	grecie	grecja	PROPN	N;GEN;FEM;SG
grecia	grecja	grecie	grecja	PROPN	N;NOM;FEM;SG
liber	wolne	liber	wolny	ADV	ADJ;NOM;NEUT;SG
liber	wolna	liber	wolny	ADV	
liber	wolny	liber	wolny	ADV	ADJ;NOM;MASC;SG
liber	bezpłatne	liber	bezpłatny	ADV	ADJ;NOM;NEUT;SG
liber	free	liber	free	ADV	
inseamna	środki	inseamna	środek		N;NOM;MASC;PL
inseamna	oznacza	inseamna	oznaczać		V;IPFV;IND;SG;3;PRS;FIN;ACT
inseamna	środki	inseamna	środek		N;NOM;MASC;PL
inseamna	oznacza	inseamna	oznaczać		V;IPFV;IND;SG;3;PRS;FIN;ACT
pagini	stron	pagină	strona	N;INDF;FEM;PL	
moscova	moskwy	moscova	moskwy	PROPN	PROPN;GEN;FEM;SG
moscova	moskwie	moscova	moskwa	PROPN	PROPN;DAT;FEM;SG
moscova	moskwa	moscova	moskwa	PROPN	PROPN;NOM;MASC;SG
comunist	komunistą	comunist	komunista	ADJ;INDF;MASC;SG	N;INS;MASC;SG
comunist	komuniści	comunist	komunista	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
britanic	british	britanic	british	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
linia	wiersz	linie	wiersz	N;DEF;FEM;SG	N;NOM;MASC;SG
linia	linia	linie	linia	N;DEF;FEM;SG	N;NOM;FEM;SG
linia	line	linie	liny	N;DEF;FEM;SG	
linia	linii	linie	linia	N;DEF;FEM;SG	N;GEN;FEM;SG
medie	średnio	medie	średnio	N;INDF;FEM;SG	
medie	średnie	medie	średnie	N;INDF;FEM;SG	
medie	średni	medie	średnia	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
medie	przeciętny	medie	przeciętny	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
medie	średnia	medie	średnia	N;INDF;FEM;SG	N;NOM;FEM;SG
medie	średnio	medie	średnio	N;INDF;FEM;SG	
medie	średnie	medie	średnie	N;INDF;FEM;SG	
medie	średni	medie	średnia	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
medie	średnia	medie	średnia	N;INDF;FEM;SG	N;NOM;FEM;SG
medie	wredne	medie	wredny	N;INDF;FEM;SG	
medie	średnia	medie	średnia	N;INDF;FEM;SG	N;NOM;FEM;SG
sovietice	sowiecki	sovietic	sowiecki	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
sovietice	radziecki	sovietic	radziecki	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
puterea	siłę	putere	siła	N;DEF;FEM;SG	N;ACC;FEM;SG
puterea	siły	putere	siła	N;DEF;FEM;SG	N;ACC;FEM;SG
puterea	siła	putere	siła	N;DEF;FEM;SG	N;NOM;FEM;SG
puterea	wytrzymałość	putere	wytrzymałość	N;DEF;FEM;SG	N;NOM;FEM;SG
puterea	moc	putere	moc	N;DEF;FEM;SG	
puterea	władza	putere	władza	N;DEF;FEM;SG	N;NOM;FEM;SG
puterea	siła	putere	siła	N;DEF;FEM;SG	N;NOM;FEM;SG
puterea	zasilanie	putere	zasilać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
puterea	power	putere	power	N;DEF;FEM;SG	
puternic	mocna	puternic	mocny	ADJ;INDF;MASC;SG	
oficiala	oficjalne	oficială	oficjalny	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
oficiala	oficjalna	oficială	oficjalny	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
oficiala	urzędnik	oficială	urzędnik	ADJ;DEF;FEM;SG	N;NOM;MASC;SG
oficiala	urzędowym	oficială	urzędowy	ADJ;DEF;FEM;SG	ADJ;INS;MASC;SG
oficiala	oficjalnie	oficială	oficjalnie	ADJ;DEF;FEM;SG	ADV
oficiala	oficjalny	oficială	oficjalny	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
oficiala	oficjalne	oficială	oficjalny	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
oficiala	oficjalna	oficială	oficjalny	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
oficiala	urzędnik	oficială	urzędnik	ADJ;DEF;FEM;SG	N;NOM;MASC;SG
oficiala	urzędowym	oficială	urzędowy	ADJ;DEF;FEM;SG	ADJ;INS;MASC;SG
oficiala	oficjalnie	oficială	oficjalnie	ADJ;DEF;FEM;SG	ADV
oficiala	oficjalny	oficială	oficjalny	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
legea	prawa	lege	prawo	N;DEF;FEM;SG	
legea	prawo	lege	prawo	N;DEF;FEM;SG	N;NOM;NEUT;SG
pierdut	stracił	pierdut	stracić	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
afara	out	afara	out	ADV	
afara	out	afara	out	ADV	
cariera	kariera	carieră	kariera	N;DEF;FEM;SG	N;NOM;FEM;SG
cariera	kariery	carieră	kariera	N;DEF;FEM;SG	N;GEN;FEM;SG
cariera	karierę	carieră	kariera	N;DEF;FEM;SG	N;ACC;FEM;SG
cariera	kariera	carieră	kariera	N;DEF;FEM;SG	N;NOM;FEM;SG
cariera	kariery	carieră	kariera	N;DEF;FEM;SG	N;GEN;FEM;SG
cariera	karierę	carieră	kariera	N;DEF;FEM;SG	N;ACC;FEM;SG
cariera	kamieniołomie	carieră	kamieniołomie	N;DEF;FEM;SG	N;ACC;MASC;SG
structura	struktura	structură	struktura	N;DEF;FEM;SG	N;NOM;FEM;SG
structura	konstrukcja	structură	konstrukcja	N;DEF;FEM;SG	N;NOM;FEM;SG
structura	struktury	structură	struktura	N;DEF;FEM;SG	N;ACC;FEM;PL
structura	struktura	structură	struktura	N;DEF;FEM;SG	N;NOM;FEM;SG
structura	konstrukcja	structură	konstrukcja	N;DEF;FEM;SG	N;NOM;FEM;SG
structura	struktury	structură	struktura	N;DEF;FEM;SG	N;ACC;FEM;PL
randul	rząd	rand	rząd	N;DEF;MASC;SG	N;NOM;MASC;SG
randul	wiersz	rand	wiersz	N;DEF;MASC;SG	N;NOM;MASC;SG
randul	row	rand	row	N;DEF;MASC;SG	
constanta	stał	constantă	stać	N;DEF;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
constanta	stały	constantă	stać	N;DEF;FEM;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
constanta	stałej	constantă	stały	N;DEF;FEM;SG	ADJ;GEN;FEM;SG
constanta	stała	constantă	stać	N;DEF;FEM;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
constanta	stał	constantă	stać	N;DEF;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
constanta	stały	constantă	stać	N;DEF;FEM;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
constanta	stałej	constantă	stały	N;DEF;FEM;SG	ADJ;GEN;FEM;SG
constanta	stała	constantă	stać	N;DEF;FEM;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
nordul	północnej	nord	północny	N;DEF;MASC;SG	ADJ;GEN;FEM;SG
nordul	północ	nord	północ	N;DEF;MASC;SG	N;NOM;FEM;SG
nordul	north	nord	north	N;DEF;MASC;SG	
nordul	północ	nord	północ	N;DEF;MASC;SG	N;NOM;FEM;SG
nordul	północna	nord	północny	N;DEF;MASC;SG	
nordul	północne	nord	północny	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
nordul	północnej	nord	północny	N;DEF;MASC;SG	ADJ;GEN;FEM;SG
nordul	północny	nord	północny	N;DEF;MASC;SG	N;ACC;MASC;SG
usor	łatwy	usor	łatwy	ADV	
usor	łatwe	usor	łatwy	ADV	
usor	easy	usor	easa	ADV	
usor	łatwy	usor	łatwy	ADV	
usor	łatwe	usor	łatwy	ADV	
usor	easy	usor	easa	ADV	
putere	siłę	putere	siła	N;INDF;FEM;SG	N;ACC;FEM;SG
putere	siły	putere	siła	N;INDF;FEM;SG	N;ACC;FEM;SG
putere	siła	putere	siła	N;INDF;FEM;SG	N;NOM;FEM;SG
putere	wytrzymałość	putere	wytrzymałość	N;INDF;FEM;SG	N;NOM;FEM;SG
putere	moc	putere	moc	N;INDF;FEM;SG	
putere	władza	putere	władza	N;INDF;FEM;SG	N;NOM;FEM;SG
putere	siła	putere	siła	N;INDF;FEM;SG	N;NOM;FEM;SG
putere	zasilanie	putere	zasilać	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
putere	power	putere	power	N;INDF;FEM;SG	
anumite	pewne	anumit	pewny	PRO;FEM;PL;3	
adevarul	prawda	adevar	prawda	N;DEF;MASC;SG	N;NOM;FEM;SG
adevarul	prawdy	adevar	prawda	N;DEF;MASC;SG	
adevarul	prawda	adevar	prawda	N;DEF;MASC;SG	N;NOM;FEM;SG
adevarul	prawdy	adevar	prawda	N;DEF;MASC;SG	
xviii	xviii	xviie	Fviii	PROPN;DEF;FEM;SG	
black	czarna	black	czarny	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
black	czarne	black	czarny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
black	black	black	black	N;INDF;MASC;SG	
black	czerń	black	czerń	N;INDF;MASC;SG	
black	czarny	black	czarny	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
editia	wydanie	editie	wydanie	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
editia	wyd	editie	wyd	N;DEF;FEM;SG	
editia	edycja	editie	edycja	N;DEF;FEM;SG	N;NOM;FEM;SG
editia	wydanie	editie	wydanie	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
editia	wyd	editie	wyd	N;DEF;FEM;SG	
editia	edycja	editie	edycja	N;DEF;FEM;SG	N;NOM;FEM;SG
castelul	zamek	castel	zamek	N;DEF;MASC;SG	
castelul	castle	castel	castło	N;DEF;MASC;SG	
castelul	zamku	castel	zamek	N;DEF;MASC;SG	
naturala	naturalne	natural	naturalny	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
naturala	naturalny	natural	naturalny	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
naturala	naturalnych	natural	naturalny	N;DEF;FEM;SG	ADJ;GEN;MASC;PL
naturala	naturalna	natural	naturalny	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
naturala	naturalne	natural	naturalny	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
naturala	naturalny	natural	naturalny	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
naturala	naturalnych	natural	naturalny	N;DEF;FEM;SG	ADJ;GEN;MASC;PL
naturala	naturalna	natural	naturalny	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
consiliului	council	consiliu	council	N;DEF;MASC;SG	
consiliului	rady	consiliu	rada	N;DEF;MASC;SG	N;GEN;FEM;SG
consiliului	rada	consiliu	rada	N;DEF;MASC;SG	N;NOM;FEM;SG
consiliului	radzie	consiliu	rada	N;DEF;MASC;SG	N;DAT;FEM;SG
importanta	ważne	important	ważny	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
importanta	wazne	important	wazny	ADJ;DEF;FEM;SG	
importanta	ważny	important	ważny	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
importanta	ważna	important	ważny	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
importanta	znaczenie	important	znaczenie	ADJ;DEF;FEM;SG	N;NOM;NEUT;SG
importanta	znaczenie	important	znaczenie	ADJ;DEF;FEM;SG	N;NOM;NEUT;SG
importanta	znaczenie	important	znaczenie	ADJ;DEF;FEM;SG	N;NOM;NEUT;SG
importanta	ważne	important	ważny	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
importanta	wazne	important	wazny	ADJ;DEF;FEM;SG	
importanta	ważny	important	ważny	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
importanta	ważna	important	ważny	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
cetatea	twierdza	cetate	twierdzać	N;DEF;FEM;SG	
cetatea	fortecy	cetate	fortek	N;DEF;FEM;SG	N;GEN;FEM;SG
cetatea	forteca	cetate	forteca	N;DEF;FEM;SG	N;NOM;FEM;SG
cetatea	cytadela	cetate	cytadel	N;DEF;FEM;SG	
poltava	połtawa	poltavă	połtawa	PROPN	
premii	nagród	premiu	nagroda	N;INDF;FEM;PL	
premii	nagród	premiu	nagroda	N;INDF;FEM;PL	
puncte	kropki	punct	kropki	N;INDF;FEM;PL	N;ACC;FEM;SG
printul	książę	print	książę	N;DEF;MASC;SG	N;NOM;MASC;SG
printul	prince	print	prinka	N;DEF;MASC;SG	
printul	książę	print	książę	N;DEF;MASC;SG	N;NOM;MASC;SG
printul	prince	print	prinka	N;DEF;MASC;SG	
meteorologie	meteorologii	meteorologie	meteorologia	N;INDF;FEM;SG	N;GEN;FEM;SG
lungime	długość	lungime	długość	N;INDF;FEM;SG	N;NOM;FEM;SG
lungime	długości	lungime	długość	N;INDF;FEM;SG	N;GEN;FEM;SG
social	społeczna	social	społeczny	ADV	ADJ;NOM;FEM;SG
social	towarzyskie	social	towarzyski	ADV	ADJ;NOM;NEUT;SG
social	społeczne	social	społeczny	ADV	ADJ;NOM;NEUT;SG
social	socjalna	social	socjalny	ADV	ADJ;NOM;FEM;SG
social	społeczny	social	społeczny	ADV	ADJ;NOM;MASC;SG
social	społecznego	social	społeczny	ADV	ADJ;ACC;MASC;SG
rapid	szybkie	rapid	szybki	ADV	ADJ;NOM;NEUT;SG
rapid	szybki	rapid	szybki	ADV	ADJ;NOM;MASC;SG
rapid	szybkie	rapid	szybki	ADV	ADJ;NOM;NEUT;SG
rapid	szybki	rapid	szybki	ADV	ADJ;NOM;MASC;SG
rapid	szybka	rapid	szybki	ADV	ADJ;NOM;FEM;SG
generalul	generał	general	generał	N;DEF;MASC;SG	N;NOM;MASC;SG
generalul	ogólny	general	ogólny	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
generalul	ogólnie	general	ogólnie	N;DEF;MASC;SG	ADV
generalul	ogólna	general	ogólny	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
generalul	ogólne	general	ogólny	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
femei	kobiet	femeie	kobieta	N;INDF;FEM;PL	
femei	damskie	femeie	damski	N;INDF;FEM;PL	ADJ;NOM;NEUT;SG
descrierea	opis	descriere	opis	N;DEF;FEM;SG	
original	oryginał	original	oryginał	ADJ;INDF;MASC;SG	N;ACC;MASC;SG
sapte	siódemka	sapt	siódemka	NUM;PL	N;NOM;FEM;SG
sapte	siedmiu	sapt	siedem	NUM;PL	
sapte	siedem	sapt	siedem	NUM;PL	
sapte	siódemka	sapt	siódemka	NUM;PL	N;NOM;FEM;SG
sapte	siedmiu	sapt	siedem	NUM;PL	
sapte	siedem	sapt	siedem	NUM;PL	
sapte	siódemka	sapt	siódemka	NUM;PL	N;NOM;FEM;SG
sapte	siedmiu	sapt	siedem	NUM;PL	
sapte	siedem	sapt	siedem	NUM;PL	
plante	roślin	plantă	roślina	N;INDF;FEM;PL	
kiev	kijów	kiev	kij	PROPN	N;GEN;MASC;PL
kiev	kijowie	kiev	kij	PROPN	N;ACC;MASC;SG
editie	wydanie	editie	wydanie	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
editie	wyd	editie	wyd	N;INDF;FEM;SG	
editie	edycja	editie	edycja	N;INDF;FEM;SG	N;NOM;FEM;SG
editie	wydanie	editie	wydanie	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
editie	wyd	editie	wyd	N;INDF;FEM;SG	
editie	edycja	editie	edycja	N;INDF;FEM;SG	N;NOM;FEM;SG
editie	wydanie	editie	wydanie	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
editie	wyd	editie	wyd	N;INDF;FEM;SG	
editie	edycja	editie	edycja	N;INDF;FEM;SG	N;NOM;FEM;SG
hidrologie	hydrologii	hidrologie	hydrologia	N;INDF;FEM;SG	N;GEN;FEM;SG
locale	miejscowa	local	miejscowy	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
locale	lokalny	local	lokalny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
locale	lokalna	local	lokalny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
locale	lokalne	local	lokalny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
locale	miejscowy	local	miejscowy	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
ocupat	zajęte	ocupa	zajęty	ADJ;INDF;MASC;SG	
ocupat	zajęty	ocupa	zająć	ADJ;INDF;MASC;SG	
ocupat	zajęte	ocupa	zajęty	ADJ;INDF;MASC;SG	
ocupat	zajęty	ocupa	zająć	ADJ;INDF;MASC;SG	
adesea	czesto	adesea	czesto	ADV	
volumul	objętości	volum	objętość	N;DEF;MASC;SG	N;GEN;FEM;SG
volumul	wielkość	volum	wielkość	N;DEF;MASC;SG	N;ACC;FEM;SG
volumul	objętość	volum	objętość	N;DEF;MASC;SG	N;NOM;FEM;SG
volumul	pojemność	volum	pojemność	N;DEF;MASC;SG	N;ACC;FEM;SG
louis	ludwik	louis	ludwik	PROPN	N;NOM;MASC;SG
louis	louis	louis	louis	PROPN	PROPN;NOM;MASC;SG
louis	ludwika	louis	ludwik	PROPN	
australia	australii	australia	australia	PROPN	PROPN;GEN;FEM;SG
australia	australia	australia	australia	PROPN	PROPN;NOM;FEM;SG
referinte	odniesienia	referint	odnieść		N;GEN;NEUT;SG
referinte	referencji	referint	referencja		N;GEN;FEM;SG
referinte	odnośniki	referint	odnośnik		N;ACC;MASC;PL
referinte	referencje	referint	referencja		N;NOM;FEM;PL
referinte	odniesienia	referint	odnieść		N;GEN;NEUT;SG
referinte	referencji	referint	referencja		N;GEN;FEM;SG
referinte	odnośniki	referint	odnośnik		N;ACC;MASC;PL
referinte	referencje	referint	referencja		N;NOM;FEM;PL
online	online	online	onliny	ADJ	
media	nośnik	medie	nośnik	N;DEF;FEM;SG	N;NOM;MASC;SG
media	media	medie	medium	N;DEF;FEM;SG	N;NOM;NEUT;PL
media	mediów	medie	medień	N;DEF;FEM;SG	N;GEN;MASC;PL
media	nośniki	medie	nośnik	N;DEF;FEM;SG	N;NOM;MASC;PL
efectuat	wykonywanych	efectua	wykonywać	ADJ;INDF;MASC;SG	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
nimic	nic	nimic	nic	PRO;SG;3	PRO;GEN;NEUT;SG
consiliul	council	consiliu	council	N;DEF;MASC;SG	
consiliul	rady	consiliu	rada	N;DEF;MASC;SG	N;GEN;FEM;SG
consiliul	rada	consiliu	rada	N;DEF;MASC;SG	N;NOM;FEM;SG
consiliul	radzie	consiliu	rada	N;DEF;MASC;SG	N;DAT;FEM;SG
literara	literackie	literar	literacki	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
simplu	prosty	simplu	prosty	ADV	ADJ;NOM;MASC;SG
simplu	prosta	simplu	prosty	ADV	
simplu	proste	simplu	prosty	ADV	
canada	kanada	canadă	kanada	PROPN	
canada	kanady	canadă	kanada	PROPN	
punctul	punkt	punct	punkt	N;DEF;MASC;SG	N;NOM;MASC;SG
punctul	pkt	punct	punkt	N;DEF;MASC;SG	
punctul	point	punct	point	N;DEF;MASC;SG	
superioara	przełożony	superiora	przełożyć		N;NOM;MASC;SG
