استنتاج	ماحصل.	اِستِنتَاج	ماحصل.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عبء	بوجھ	عَبءَ	بوجھ	N;NOM;INDF;SG	V;ACT
الحقيبة	پتلون	حَقِيبَة	پتلون	N;NOM;DEF;SG	V;MASC;SG;ACT
الحقيبة	تحقیرکرنا	حَقِيبَة	تحقیرکرنا	N;NOM;DEF;SG	V;NFIN;ACT
الحقيبة	پاجامہ	حَقِيبَة	پاجامہ	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الحقيبة	پھلانا	حَقِيبَة	پھلانا	N;NOM;DEF;SG	V;MASC;SG;V.PTCP;ACT
متعة	پُرلطف	مُتعَة	پُرلطف	N;NOM;INDF;SG	ADJ
متعة	پُرلطف	مُتعَة	پُرلطف	N;NOM;INDF;SG	ADJ
تفاهم	ہمدرد	تَفَاهُم	ہمدرد	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
تفاهم	فہمیدہ	تَفَاهُم	فہمیدہ	N;NOM;INDF;SG	ADJ
تفاهم	درک.	تَفَاهُم	درک.	N;NOM;INDF;SG	
حواء	شام.	حَوَاء	شام.		PROPN;NOM;MASC;SG;3
المعقول	مناسب	مَعقُول	مناسب		ADJ
المعقول	متوازن	مَعقُول	متوازن		ADJ
المعقول	بامعنی.	مَعقُول	بامعنی.		PROPN;NOM;MASC;SG;3
المعقول	غنیمت	مَعقُول	غنیمت		N;NOM;MASC;SG;3
المعقول	فہمیدہ.	مَعقُول	فہمیدہ.		ADJ
المعقول	مناسب	مَعقُول	مناسب		ADJ
المعقول	معقول	مَعقُول	معقول		ADJ
المعقول	متوازن	مَعقُول	متوازن		ADJ
المعقول	بامعنی.	مَعقُول	بامعنی.		PROPN;NOM;MASC;SG;3
المعقول	غنیمت	مَعقُول	غنیمت		N;NOM;MASC;SG;3
المعقول	فہمیدہ.	مَعقُول	فہمیدہ.		ADJ
رئوي	ریوی.	رِئَوِيّ	ریوی.	ADJ;NOM;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
المتضررة	بناوٹی	مُتَضَرِّر	بناوٹی	ADJ;NOM;DEF;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
التبعية	تکیہ	تَبعِيَة	تکیہ	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
التبعية	بھروسا	تَبعِيَة	بھروسا	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
التبعية	محتاجی.	تَبعِيَة	محتاجی.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
كوبيه	پھل	كوبيه	پھل		N;NOM;MASC;SG;3
القصدير	ٹین	قَصدِير	ٹین		N;NOM;MASC;SG;3
العقلانية	عقلیت	عَقلَانِيّ	عقلیت		N;NOM;MASC;SG;3
الاعتدال	معدلت.	اِعتِدَال	معدلت.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الاعتدال	معقول	اِعتِدَال	معقول	N;NOM;DEF;SG	ADJ
الاعتدال	معتدل	اِعتِدَال	معتدل	N;NOM;DEF;SG	ADJ
القناع	شمامہ	قَنَاع	شمامہ	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
القناع	face-pack	قَنَاع	face-pack	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
القناع	بہروپ	قَنَاع	بہروپ	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
القناع	آڑبننا.	قَنَاع	آڑبننا.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
القناع	بھپارا	قَنَاع	بھپارا	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
القناع	مقنع.	قَنَاع	مقنع.	N;NOM;DEF;SG	ADJ
القناع	سوانگ	قَنَاع	سوانگ	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
القناع	دھوکا.	قَنَاع	دھوکا.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الذوق	مذاق-	ذَوق	مذاق-	N;NOM;DEF;SG	
الذوق	مزا	ذَوق	مزا	N;NOM;DEF;SG	;NOM;MASC
الذوق	مذاق-	ذَوق	مذاق-	N;NOM;DEF;SG	
الذوق	چکھنا	ذَوق	چکھ	N;NOM;DEF;SG	V;MASC;SG;NFIN;ACT
الاشعة	شعاعیات.	الاشعة	شعاعیات.	N;NOM;DEF;PL	V;IPFV;SG;V.PTCP;ACT
بصلة	بصلہ.	بَصَل	بصلہ.	N;NOM;INDF;SG	
غواصة	آبدوز.	غَوَّاصَة	آبدوز.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
غواصة	چندہ.	غَوَّاصَة	چندہ.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
غواصة	بدل.	غَوَّاصَة	بدل.	N;NOM;INDF;SG	
الاختراق	نمٹنا	اِختِرَاق	نمٹ	N;NOM;DEF;SG	V;NFIN
الاختراق	ادنیٰ	اِختِرَاق	ادنیٰ	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الاختراق	معمولی	اِختِرَاق	معمولی	N;NOM;DEF;SG	ADJ
الاختراق	چیرنا	اِختِرَاق	چیرنا	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الاختراق	گھٹیا	اِختِرَاق	گھٹیا	N;NOM;DEF;SG	ADJ
الاختراق	فرسودہ	اِختِرَاق	فرسودہ	N;NOM;DEF;SG	ADJ
الاختراق	طعمہ	اِختِرَاق	طعمہ	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الاختراق	خشک	اِختِرَاق	خشک	N;NOM;DEF;SG	ADJ
الاختراق	پھاڑنا	اِختِرَاق	پھاڑ	N;NOM;DEF;SG	V;SG;NFIN;ACT
الاختراق	گھاؤ	اِختِرَاق	گھاؤ	N;NOM;DEF;SG	
سالب	ناموافق	سالب	ناموافق	N;NOM;INDF;SG	ADJ
سالب	ماننے	سالب	مان	N;NOM;INDF;SG	V;ACC;NFIN
سالب	نامساعد	سالب	نامساعد	N;NOM;INDF;SG	ADJ
سالب	ناموافق	سالب	ناموافق	N;NOM;INDF;SG	ADJ
سالب	ماننے	سالب	مان	N;NOM;INDF;SG	V;ACC;NFIN
سالب	نامساعد	سالب	نامساعد	N;NOM;INDF;SG	ADJ
سالب	منفی	سالب	منفی	N;NOM;INDF;SG	ADJ
ذئب	گرگ	ذَابّ	گرگ		PROPN;NOM;MASC;SG;3
تفشل	(	شَشَل	(	V;IPFV;FEM;IND;SG;3;FIN;ACT	
تبسيط	کھولنا	تَبسِيط	کھول	N;NOM;INDF;SG	V;NFIN
الحصى	روڑی.	حَصِيَّة	روڑی.		PROPN;NOM;MASC;SG;3
الحصى	ریت	حَصِيَّة	ریت		N;NOM;MASC;SG;3
الحصى	بجری	حَصِيَّة	بجری		ADJ;FEM
الحصى	روڑی.	حَصِيَّة	روڑی.		PROPN;NOM;MASC;SG;3
الحصى	ریت	حَصِيَّة	ریت		N;NOM;MASC;SG;3
استراتيجي	مدبّر	إِسترَاتِيجِيّ	مدبّر	ADJ;NOM;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
الوعرة	بھّدا	وَعرَة	بھید	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الوعرة	مستحکم	وَعرَة	مستحکم	N;NOM;DEF;SG	ADJ
هاو	اتائی	هاو	اتا		PROPN;NOM;MASC;SG;3
فيضان	(	فَيَضَان	(	N;NOM;INDF;SG	
فيضان	سمندر.	فَيَضَان	سمندر.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
فيضان	اُچھال.	فَيَضَان	اُچھال.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
فيضان	سینچنا	فَيَضَان	سینچ	N;NOM;INDF;SG	V;SG;ACT
فيضان	مد	فَيَضَان	مد	N;NOM;INDF;SG	
انحدار	کمزوری	اِنحِدَار	کمزوری	N;NOM;INDF;SG	ADJ
انحدار	کمزور	اِنحِدَار	کمزور	N;NOM;INDF;SG	ADJ
انحدار	ارزانی	اِنحِدَار	ارزانی	N;NOM;INDF;SG	ADJ
انحدار	گرنا	اِنحِدَار	گر	N;NOM;INDF;SG	V;MASC;SG;NFIN;ACT
انحدار	بگڑنا	اِنحِدَار	بگڑ	N;NOM;INDF;SG	V;NFIN
انحدار	بگاڑ.	اِنحِدَار	بگاڑ.	N;NOM;INDF;SG	
انحدار	خرابی	اِنحِدَار	خرابی	N;NOM;INDF;SG	ADJ
انحدار	(	اِنحِدَار	(	N;NOM;INDF;SG	
انحدار	(	اِنحِدَار	(	N;NOM;INDF;SG	
انحدار	پھسلنا	اِنحِدَار	پھسل	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
التدمير	انہدام	تَدمِير	انہدام	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الخالد	جاودانی	خَالِد	جاودانی		ADJ
الخالد	لازوال	خَالِد	لازوال		V;PFV;FEM;SG;V.PTCP;ACT
الخالد	خداوندی.	خَالِد	خداوندین		PROPN;NOM;MASC;SG;3
تفادي	بچنا	تفادي	بچ		V;MASC;SG;NFIN;ACT
تفادي	پرہیز	تفادي	پرہیز		ADJ
تفادي	گریز	تفادي	گریز		N;NOM;MASC;SG;3
تفادي	احتراز	تفادي	احتراز		N;NOM;MASC;SG;3
مهجورة	لاابالی	مهجورة	لاابالی	ADJ;NOM;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
الريال	ریال	رِيَال	ریال	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
التابوت	زیورات	تَابُوت	زیور	N;NOM;DEF;SG	N;NOM;MASC;PL;3
التابوت	تابوت	تَابُوت	تابوت	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
فوضى	انتشار	فوضى	انتشار		N;NOM;MASC;SG;3
فوضى	بدنظمی	فوضى	بدنظمی		ADJ
فوضى	افراتفری	فوضى	افراتفری		ADJ
فوضى	انتشار	فوضى	انتشار		N;NOM;MASC;SG;3
فوضى	بدنظمی	فوضى	بدنظمی		ADJ
المنفعة	سودمند.	مَنفَعَة	سودمند.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
التفريغ	نکاسی	تَفرِيغ	نکاسی	N;NOM;DEF;SG	ADJ
التفريغ	اُچھالنا	تَفرِيغ	اُچھال	N;NOM;DEF;SG	V;SG;NFIN;ACT
التفريغ	چھوڑنے	تَفرِيغ	چھوڑ	N;NOM;DEF;SG	V;ACC;NFIN
التفريغ	(	تَفرِيغ	(	N;NOM;DEF;SG	
التفريغ	چکانا	تَفرِيغ	چکا	N;NOM;DEF;SG	V;MASC;SG;NFIN;ACT
التفريغ	نکاسی	تَفرِيغ	نکاسی	N;NOM;DEF;SG	ADJ
التفريغ	اُچھالنا	تَفرِيغ	اُچھال	N;NOM;DEF;SG	V;SG;NFIN;ACT
التفريغ	چھوڑنا	تَفرِيغ	چھوڑ	N;NOM;DEF;SG	V;NFIN
التفريغ	چھوڑنے	تَفرِيغ	چھوڑ	N;NOM;DEF;SG	V;ACC;NFIN
التفريغ	(	تَفرِيغ	(	N;NOM;DEF;SG	
التفريغ	چکانا	تَفرِيغ	چکا	N;NOM;DEF;SG	V;MASC;SG;NFIN;ACT
العنقودية	جھنڈ	عُنقُودِيّ	جھنڈ		N;NOM;MASC;SG;3
العنقودية	اکٹھا	عُنقُودِيّ	اکٹھا		ADJ;NOM;MASC;SG
العنقودية	دَل	عُنقُودِيّ	دَل		
العنقودية	پرا	عُنقُودِيّ	پرا		V;SG;V.PTCP;ACT
العنقودية	غول	عُنقُودِيّ	غول		
العنقودية	جمگھٹا	عُنقُودِيّ	جمگھٹا		PROPN;NOM;MASC;SG;3
العنقودية	یکجا	عُنقُودِيّ	یکجا		N;NOM;MASC;SG;3
العنقودية	جھنڈ	عُنقُودِيّ	جھنڈ		N;NOM;MASC;SG;3
العنقودية	اکٹھا	عُنقُودِيّ	اکٹھا		ADJ;NOM;MASC;SG
العنقودية	دَل	عُنقُودِيّ	دَل		
العنقودية	پرا	عُنقُودِيّ	پرا		V;SG;V.PTCP;ACT
العنقودية	خوشہ	عُنقُودِيّ	خوشہ		
العنقودية	غول	عُنقُودِيّ	غول		
العنقودية	جمگھٹا	عُنقُودِيّ	جمگھٹا		PROPN;NOM;MASC;SG;3
العنقودية	یکجا	عُنقُودِيّ	یکجا		N;NOM;MASC;SG;3
خياط	خیّاط.	خِيَاط	خیّاط.		PROPN;NOM;MASC;SG;3
خياط	درزی	خِيَاط	درزی		N;NOM;MASC;SG;3
خياط	خیّاط.	خِيَاط	خیّاط.		PROPN;NOM;MASC;SG;3
ماتر	ماں.	ماتر	ماں.		
ذبابة	کتا.	ذَبَّابَة	کتا.	N;NOM;INDF;SG	
ذبابة	سیانا	ذَبَّابَة	سیانا	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	ہشیار	ذَبَّابَة	ہشیار	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	اڑنا	ذَبَّابَة	اڑنا	N;NOM;INDF;SG	V;MASC;SG;NFIN;ACT
ذبابة	لانگنا.	ذَبَّابَة	لانگنا.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	مکھی	ذَبَّابَة	مکھی	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	طیران	ذَبَّابَة	طیران	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	کتا.	ذَبَّابَة	کتا.	N;NOM;INDF;SG	
ذبابة	مگس	ذَبَّابَة	مگس	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	سیانا	ذَبَّابَة	سیانا	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	ہشیار	ذَبَّابَة	ہشیار	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	اڑنا	ذَبَّابَة	اڑنا	N;NOM;INDF;SG	V;MASC;SG;NFIN;ACT
ذبابة	لانگنا.	ذَبَّابَة	لانگنا.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	مکھی	ذَبَّابَة	مکھی	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
ذبابة	طیران	ذَبَّابَة	طیران	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
زيتا	z	زيتا	z		N;NOM;MASC;SG;3
مبارزة	دوبدو	مُبَارَزَة	دوبدو	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عطل	بگاڑ.	عَطَّل	بگاڑ.	N;NOM;INDF;SG	
الخراب	تنزل	خَرَاب	تنزل	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الخراب	ذریعہ-	خَرَاب	ذریعہ-	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الردة	ارتداد.	رُدَّة	ارتداد.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
عجينة	نقدی.	عَجِينَة	نقدی.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عجينة	پیڑا	عَجِينَة	پیڑا	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عجينة	لئی.	عَجِينَة	لئی.	N;NOM;INDF;SG	
عجينة	لگدی	عَجِينَة	لگدی	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عجينة	لوندا	عَجِينَة	لوندا	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
النبض	دھڑکنا.	نَبض	دھڑکنا.	N;NOM;DEF;SG	
النبض	لہر.	نَبض	لہر.	N;NOM;DEF;SG	
النبض	موج.	نَبض	موج.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
النبض	دالوں	نَبض	دال	N;NOM;DEF;SG	N;ACC;MASC;PL;3
النبض	امنگ	نَبض	امنگ	N;NOM;DEF;SG	
النبض	دال	نَبض	دال	N;NOM;DEF;SG	V;MASC;SG;ACT
صرخة	چیخ	صَرخَة	چیخ	N;NOM;INDF;SG	V;ACT
صرخة	پکار	صَرخَة	پکار	N;NOM;INDF;SG	V;SG;ACT
صرخة	چلّانا	صَرخَة	چلّانا	N;NOM;INDF;SG	V;MASC;SG;NFIN;ACT
صرخة	چیخنا	صَرخَة	چیخنا	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
متطور	باذوق	مُتَطَوِّر	باذوق	ADJ;NOM;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
يهودا	اسرائیلی.	يَهُودِيّ	اسرائیلی.		ADJ;NOM
يهودا	کنجوس	يَهُودِيّ	کنجوس		
صب	اُبلنا.	صَبّ	اُبلنا.		V;MASC;SG;V.PTCP;ACT
صب	نکلنا	صَبّ	نکل		V;MASC;SG;NFIN;ACT
صب	برسانا.	صَبّ	برسانا.		
صب	out	صَبّ	out		
جام	بھینچ	جَام	بھینچ		V;ACT
جام	رُبّ	جَام	رُبّ		PROPN;NOM;MASC;SG;3
جام	گھسانا	جَام	گھسانا		
جام	جام.	جَام	جام.		PROPN;NOM;MASC;SG;3
جام	ٹھونسنا	جَام	ٹھونسنا		PROPN;NOM;MASC;SG;3
جام	بھرنا.	جَام	بھرنا.		
جام	فشار	جَام	فشار		PROPN;NOM;MASC;SG;3
جام	دباؤ.	جَام	دباؤ.		PROPN;NOM;MASC;SG;3
غريس	انداز	غرِيس	انداز		N;NOM;MASC;SG;3
غريس	عنایت	غرِيس	عنایت		PROPN;NOM;MASC;SG;3
غريس	رعایت	غرِيس	رعایت		N;NOM;FEM;SG;3
غريس	تپاک	غرِيس	تپاک		PROPN;NOM;MASC;SG;3
غريس	چھوٹ	غرِيس	چھوٹ		
غريس	her	غرِيس	her		PROPN;NOM;MASC;SG;3
غريس	مرحمت	غرِيس	مرحمت		
غريس	استعداد	غرِيس	استعداد		N;NOM;MASC;SG;3
متواصل	مسلسل	مُتَوَاصِل	مسلسل	ADJ;NOM;INDF;MASC;SG	ADV
متواصل	قواعد	مُتَوَاصِل	قواعد	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG;3
الجيتار	قطار.	جِيتَار	قطار.	N;NOM;DEF;SG	
الجيتار	گٹار	جِيتَار	گٹار	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
قوام	استعارات	قِوَام	استعار	N;NOM;INDF;SG	N;NOM;MASC;PL;3
قوام	بُناوٹ	قِوَام	بُناوٹ	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
قوام	استعارات	قِوَام	استعار	N;NOM;INDF;SG	N;NOM;MASC;PL;3
كنيس	کنیسہ	كنيس	کنیسہ	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
تجميد	قیمتوں	تَجمِيد	قیمت	N;NOM;INDF;SG	N;NOM;MASC;PL;3
النعيم	آخرت.	النعيم	آخرت.	N;NOM;DEF;SG	ADJ
النعيم	آخرت.	النعيم	آخرت.	N;NOM;DEF;SG	ADJ
الوزيرة	قسیس	وَزِيرَة	قسیس	N;NOM;DEF;SG	
الوزيرة	دیوان	وَزِيرَة	دیوان	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الوزيرة	قسیس	وَزِيرَة	قسیس	N;NOM;DEF;SG	
الوزيرة	دیوان	وَزِيرَة	دیوان	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
شيطان	برا	شِيطَان	برا	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
شيطان	نفر	شِيطَان	نفر	N;NOM;INDF;SG	
شيطان	ابلیس	شِيطَان	ابلیس	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
شيطان	بھوت	شِيطَان	بھوت	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
شيطان	بدی	شِيطَان	بدی	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
شيطان	چالاک	شِيطَان	چالاک	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
شيطان	آدمی	شِيطَان	آدمی	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
شيطان	دیو.	شِيطَان	دیو.	N;NOM;INDF;SG	
الجلود	پونچھنا.	الجلود	پونچھنا.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الجلود	تسمہ	الجلود	تسمہ	N;NOM;DEF;SG	
الجرانيت	ابرک	جرَانِيت	ابرک	N;NOM;DEF;SG	
الجرانيت	راسخ	جرَانِيت	راسخ	N;NOM;DEF;SG	ADJ
الجرانيت	پکّا	جرَانِيت	پکڑ	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الجرانيت	مضبوط	جرَانِيت	مضبوط	N;NOM;DEF;SG	ADJ
الفخر	انانیت.	فِخر	انانیت.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الفخر	سبب	فِخر	سبب	N;NOM;DEF;SG	N;ACC;MASC;SG;3
الفخر	انانیت.	فِخر	انانیت.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
الفخر	گھمنڈ	فِخر	گھمنڈ	N;NOM;DEF;SG	
الفخر	سبب	فِخر	سبب	N;NOM;DEF;SG	N;ACC;MASC;SG;3
الشرطي	بھگتنا	شَرطِيّ	بھگت	N;NOM;DEF;SG	V;SG;ACT
الشرطي	کرنا	شَرطِيّ	کر	N;NOM;DEF;SG	V;MASC;SG;NFIN;ACT
الشرطي	سہنا.	شَرطِيّ	سہنا.	N;NOM;DEF;SG	
مدرسه	تربیت	مدرسه	تربیت	PRO;NOM;MASC;SG;3	N;NOM;MASC;SG;3
مدرسه	ارکان	مدرسه	رکن	PRO;NOM;MASC;SG;3	N;NOM;MASC;PL;3
مدرسه	اسکول	مدرسه	اسکول	PRO;NOM;MASC;SG;3	N;NOM;MASC;SG;3
مدرسه	سکھانا.	مدرسه	سکھان	PRO;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;3
مدرسه	حالات	مدرسه	حالات	PRO;NOM;MASC;SG;3	N;NOM;MASC;PL;3
مدرسه	سوسماروں	مدرسه	سوسمار	PRO;NOM;MASC;SG;3	N;ACC;MASC;PL;3
مدرسه	سدھانا	مدرسه	سدھانا	PRO;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;3
مدرسه	پیرو	مدرسه	پیرو	PRO;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;3
انتفاخ	پھوڑا.	اِنتِفَاخ	پھوڑا.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
انتفاخ	پھیلنا	اِنتِفَاخ	پھیل	N;NOM;INDF;SG	V;SG;NFIN;ACT
انتفاخ	پھولنا	اِنتِفَاخ	پھول	N;NOM;INDF;SG	V;SG;NFIN;ACT
اللفظي	زبانی	اللفظي	زبانی	N;NOM;DEF;SG	ADJ
اللفظي	فعلیہ.	اللفظي	فعلیہ.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
اللفظي	فعلی	اللفظي	فعلی	N;NOM;DEF;SG	ADJ
تعاقد	اکڑانا	تَعَاقُد	اکڑانا	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
تعاقد	سکڑانا	تَعَاقُد	سکڑا	N;NOM;INDF;SG	V;MASC;SG;NFIN;ACT
تعاقد	سمٹانا	تَعَاقُد	سمٹانا	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
تعاقد	(	تَعَاقُد	(	N;NOM;INDF;SG	
تشاك	لگانا	تشَاك	لگا		V;MASC;SG;NFIN;ACT
تشاك	غذا	تشَاك	غذا		N;NOM;FEM;SG;3
تشاك	خوراک	تشَاك	خوراک		N;NOM;FEM;SG;3
تشاك	سہلانا	تشَاك	سہلانا		PROPN;NOM;MASC;SG;3
تشاك	پھینکنا	تشَاك	پھینکنا		V;NFIN;ACT
المرافقة	گاڑیاں	مُرَافَقَة	گاڑی	N;NOM;DEF;SG	N;NOM;MASC;PL;3
السلمون	گلابی.	سَلِم	گلابی.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
عذراء	اچھوتی.	عَذرَاء	اچھوتی	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عذراء	ناری	عَذرَاء	ناری	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عذراء	کنواری.	عَذرَاء	کنواری.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عذراء	بھولا	عَذرَاء	بھولا	N;NOM;INDF;SG	V;PFV;MASC;SG;V.PTCP;ACT
عذراء	باکرہ	عَذرَاء	باکرہ	N;NOM;INDF;SG	
عذراء	انیلی-	عَذرَاء	انیلی-	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عذراء	اچھوتی.	عَذرَاء	اچھوتی	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عذراء	ناری	عَذرَاء	ناری	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عذراء	کنواری.	عَذرَاء	کنواری.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عذراء	بھولا	عَذرَاء	بھولا	N;NOM;INDF;SG	V;PFV;MASC;SG;V.PTCP;ACT
عذراء	باکرہ	عَذرَاء	باکرہ	N;NOM;INDF;SG	
عذراء	انیلی-	عَذرَاء	انیلی-	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
عذراء	دوشیزہ	عَذرَاء	دوشیزہ	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
جهنم	تماشا	جَهَنَّم	تماشا		PROPN;NOM;MASC;SG;3
جهنم	دارالمحن	جَهَنَّم	دارالمحن		PROPN;NOM;MASC;SG;3
جهنم	جہنم.	جَهَنَّم	جہنم.		PROPN;NOM;MASC;SG;3
جهنم	تماشا	جَهَنَّم	تماشا		PROPN;NOM;MASC;SG;3
جهنم	دارالمحن	جَهَنَّم	دارالمحن		PROPN;NOM;MASC;SG;3
جهنم	دوزخ	جَهَنَّم	دوزخ		N;NOM;MASC;SG;3
جهنم	جہنم.	جَهَنَّم	جہنم.		PROPN;NOM;MASC;SG;3
خلوية	چھدرا.	خَلوِيَّة	چھدرا.	ADJ;NOM;INDF;FEM;SG	
حرج	مبصّرانہ	حَرِج	مبصّرانہ	N;NOM;INDF;SG	ADJ
حرج	پھوہڑ.	حَرِج	پھوہڑ.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
حرج	بھونڈا	حَرِج	بھونڈا	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
حرج	پھوہڑ.	حَرِج	پھوہڑ.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
محمل	باردار	مَحمَل	باردار	N;NOM;INDF;SG	ADJ
محمل	تیکھی	مَحمَل	تیکھ	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
المصعد	دنبال	مَصعَد	دنبال	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
التحيز	کپٹ.	التحيز	کپٹ.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
التحيز	جانبداری.	التحيز	جانبداری.	N;NOM;DEF;SG	PROPN;NOM;MASC;SG;3
التحيز	متعصبانہ.	التحيز	متعصبانہ.	N;NOM;DEF;SG	ADJ
فائض	نازیبا	فَائِض	نازیبا	N;NOM;INDF;SG	ADJ
فائض	تجاوز.	فَائِض	تجاوز.	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
قرد	دھمس.	قَرد	دھمس.	N;NOM;INDF;SG	
قرد	بندر	قَرد	بندر	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
قرد	دھمس.	قَرد	دھمس.	N;NOM;INDF;SG	
قرد	بُوزنہ	قَرد	بُوزنہ	N;NOM;INDF;SG	PROPN;NOM;MASC;SG;3
حتمية	حکم	حَتمِيّ	حکم	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG;3
حتمية	فرمان	حَتمِيّ	فرمان	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG;3
حتمية	اٹل	حَتمِيّ	اٹل	ADJ;NOM;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
