پُکھراج	топаз	پُکھراج	топаз	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پِیڑ	скорбь	پِیڑ	скорбь	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِیڑ	печаль	پِیڑ	печаль	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِیڑ	боли	پِیڑ	боль	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پِیڑ	болью	پِیڑ	боль	PROPN;NOM;MASC;SG;3	N;INAN;INS;FEM;SG
پِیڑ	боль	پِیڑ	боль	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پیڑ	растения	پیڑ	растение	V;ACT	N;INAN;NOM;NEUT;PL
پیڑ	завод	پیڑ	завод	V;ACT	N;INAN;NOM;MASC;SG
پیڑ	растение	پیڑ	растение	V;ACT	N;INAN;NOM;NEUT;SG
پیڑ	растений	پیڑ	растение	V;ACT	N;INAN;GEN;NEUT;PL
پیڑ	кустарник	پیڑ	кустарник	V;ACT	N;INAN;NOM;MASC;SG
پیڑ	растения	پیڑ	растение	V;ACT	N;INAN;NOM;NEUT;PL
پیڑ	завод	پیڑ	завод	V;ACT	N;INAN;NOM;MASC;SG
پیڑ	растение	پیڑ	растение	V;ACT	N;INAN;NOM;NEUT;SG
پیڑ	растений	پیڑ	растение	V;ACT	N;INAN;GEN;NEUT;PL
پیڑ	дерево	پیڑ	дерево	V;ACT	N;INAN;NOM;NEUT;SG
پیڑ	кустарник	پیڑ	кустарник	V;ACT	N;INAN;NOM;MASC;SG
پیڑا	тесто	پیڑا	тесто	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیڑی	шаг	پَیڑی	шаг	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پِیڑھی	lineage	پِیڑھی	lineage	PROPN;NOM;MASC;SG;3	PROPN
پِیڑھی	поколение	پِیڑھی	поколение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پِیڑھی	поколения	پِیڑھی	поколение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پِیڑھی	родословная	پِیڑھی	родословный	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پَیزار	тапочки	پَیزار	тапочка	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پَیزار	обуви	پَیزار	обувь	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیزار	обувь	پَیزار	обувь	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیزار	ботинок	پَیزار	ботинок	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیسا	money	پَیسا	money	PROPN;NOM;MASC;SG;3	PROPN
پَیسا	деньги	پَیسا	деньги	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پَیسا	кэш	پَیسا	кэш	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیسا	наличными	پَیسا	наличные	PROPN;NOM;MASC;SG;3	ADJ;INS;PL
پَیسا	наличные	پَیسا	наличный	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پَیسا	богатства	پَیسا	богатство	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پَیسا	богатство	پَیسا	богатство	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیسا	богатства	پَیسا	богатство	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پَیسا	богатство	پَیسا	богатство	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پِیسنا	уничтожать	پِیسنا	уничтожать	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN;ACT
پِیسنا	разрушить	پِیسنا	разрушить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پِیسنا	уничтожить	پِیسنا	уничтожить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پِیسنا	раздавить	پِیسنا	раздавить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پِیسنا	руины	پِیسنا	руина	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پِیسنا	разрушить	پِیسنا	разрушить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پِیسنا	порошок	پِیسنا	порошок	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پِیسنا	порох	پِیسنا	порох	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پیش	расширенный	پیش	расширить	ADV;MASC;SG;3	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
پیش	передовые	پیش	передовой	ADV;MASC;SG;3	ADJ;NOM;PL
پیش	передовых	پیش	передовой	ADV;MASC;SG;3	ADJ;GEN;PL
پیش	до	پیش	до	ADV;MASC;SG;3	ADP
پیش	перед	پیش	перед	ADV;MASC;SG;3	ADP
پیش	повышен	پیش	повысить	ADV;MASC;SG;3	V;PFV;MASC;SG;PST;V.PTCP;PASS
پیش	лобовое	پیش	лобовый	ADV;MASC;SG;3	ADJ;NOM;NEUT;SG
پیش	передние	پیش	передний	ADV;MASC;SG;3	ADJ;NOM;PL
پیش	передняя	پیش	передний	ADV;MASC;SG;3	ADJ;NOM;FEM;SG
پیش	фронт	پیش	фронт	ADV;MASC;SG;3	N;INAN;NOM;MASC;SG
پیشاپیش	впереди	پیشاپیش	впереди	PROPN;NOM;MASC;SG;3	ADV
پیشاپیش	до	پیشاپیش	до	PROPN;NOM;MASC;SG;3	ADP
پیشاپیش	перед	پیشاپیش	перед	PROPN;NOM;MASC;SG;3	ADP
پیشاپیش	прежде	پیشاپیش	прежде	PROPN;NOM;MASC;SG;3	ADV
پیشاپیش	руководитель	پیشاپیش	руководитель	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیشاپیش	лидер	پیشاپیش	лидер	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیشاپیش	предшественник	پیشاپیش	предшественник	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیشانی	судьбу	پیشانی	судьба	N;NOM;MASC;SG;3	N;INAN;ACC;FEM;SG
پیشانی	судьбы	پیشانی	судьба	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیشانی	передние	پیشانی	передний	N;NOM;MASC;SG;3	ADJ;NOM;PL
پیشانی	передняя	پیشانی	передний	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پیشانی	судьбу	پیشانی	судьба	N;NOM;MASC;SG;3	N;INAN;ACC;FEM;SG
پیشانی	судьбы	پیشانی	судьба	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیشتر	ранее	پیشتر	ранее	N;NOM;MASC;SG;3	ADV
پیشتر	ранее	پیشتر	ранее	N;NOM;MASC;SG;3	ADV
پیشتر	ранее	پیشتر	ранее	N;NOM;MASC;SG;3	ADV
پیشتر	до	پیشتر	до	N;NOM;MASC;SG;3	ADP
پیشتر	перед	پیشتر	перед	N;NOM;MASC;SG;3	ADP
پیشتر	прежде	پیشتر	прежде	N;NOM;MASC;SG;3	ADV
پیشتر	ранее	پیشتر	ранее	N;NOM;MASC;SG;3	ADV
پیشکار	заместитель	پیشکار	заместитель	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیشکار	ассистент	پیشکار	ассистент	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیشکار	помощник	پیشکار	помощник	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیشکاری	агентства	پیشکاری	агентство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پیشکش	презентации	پیشکش	презентация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیشکش	должное	پیشکش	должный	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پیشکش	презентации	پیشکش	презентация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیشکش	должное	پیشکش	должный	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پیشگفتار	предисловие	پیشگفتار	предисловие	ADJ	N;INAN;NOM;NEUT;SG
پیشگفتار	предисловие	پیشگفتار	предисловие	ADJ	N;INAN;NOM;NEUT;SG
پیشوا	модели	پیشوا	модель	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیشوا	model	پیشوا	model	N;NOM;MASC;SG;3	PROPN
پیشوا	руководства	پیشوا	руководство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پیشوا	священника	پیشوا	священник	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
پیشوا	предпочла	پیشوا	предпочесть	N;NOM;MASC;SG;3	V;PFV;FEM;IND;SG;PST;FIN;ACT
پیشہ	торговли	پیشہ	торговля	N;NOM;MASC;SG;3	N;INAN;GEN;FEM;SG
پیشہ	trade	پیشہ	trade	N;NOM;MASC;SG;3	PROPN
پیشہ	business	پیشہ	business	N;NOM;MASC;SG;3	PROPN
پیشہ	индивидуально	پیشہ	индивидуально	N;NOM;MASC;SG;3	ADV
پیشہ	проституции	پیشہ	проституция	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیشہ	звонить	پیشہ	звонить	N;NOM;MASC;SG;3	V;IPFV;NFIN;ACT
پیشہ	торговли	پیشہ	торговля	N;NOM;MASC;SG;3	N;INAN;GEN;FEM;SG
پیشہ	trade	پیشہ	trade	N;NOM;MASC;SG;3	PROPN
پیشہ	business	پیشہ	business	N;NOM;MASC;SG;3	PROPN
پیشہ	индивидуально	پیشہ	индивидуально	N;NOM;MASC;SG;3	ADV
پیشہ	проституции	پیشہ	проституция	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیشی	слушания	پیشی	слушание	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پیشین	древний	پیشین	древний	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پیشین	древних	پیشین	древний	N;NOM;MASC;SG;3	ADJ;GEN;PL
پیشین	древние	پیشین	древний	N;NOM;MASC;SG;3	ADJ;NOM;PL
پیشین	древняя	پیشین	древний	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پیشین	днем	پیشین	день	N;NOM;MASC;SG;3	N;INAN;INS;MASC;SG
پیشین	вечерний	پیشین	вечерний	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پیشین	бывший	پیشین	бывший	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پیشین	прежний	پیشین	прежний	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پیشین	бывшей	پیشین	бывший	N;NOM;MASC;SG;3	ADJ;INS;FEM;SG
پیشین	бывшие	پیشین	бывший	N;NOM;MASC;SG;3	ADJ;NOM;PL
پیشین	бывшая	پیشین	бывший	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پیشین	ранее	پیشین	ранее	N;NOM;MASC;SG;3	ADV
پیشین	предшествующие	پیشین	предшествовать	N;NOM;MASC;SG;3	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
پَیغار	траншеи	پَیغار	траншея	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پَیغار	ров	پَیغار	ров	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیغارہ	клевета	پَیغارہ	клевет	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیغارہ	злоупотребления	پَیغارہ	злоупотребление	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پَیغارہ	надругательство	پَیغارہ	надругательство	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیغارہ	злоупотребление	پَیغارہ	злоупотребление	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیغام	сообщение	پَیغام	сообщение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیغام	послание	پَیغام	послание	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیغام	news	پَیغام	news	PROPN;NOM;MASC;SG;3	PROPN
پَیغام	новость	پَیغام	новость	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیغام	новости	پَیغام	новость	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پَیغام	советы	پَیغام	совет	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
پَیغامی	посланник	پَیغامی	посланник	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پَیغامی	messenger	پَیغامی	messenger	PROPN;NOM;MASC;SG;3	PROPN
پَیغامی	посланника	پَیغامی	посланник	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
پَیغمبر	посланник	پَیغمبر	посланник	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پَیغمبر	messenger	پَیغمبر	messenger	PROPN;NOM;MASC;SG;3	PROPN
پَیغمبر	посланника	پَیغمبر	посланник	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
پَیک	informer	پَیک	informer	PROPN;NOM;MASC;SG;3	PROPN
پَیک	посланник	پَیک	посланник	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پَیک	messenger	پَیک	messenger	PROPN;NOM;MASC;SG;3	PROPN
پَیک	посланника	پَیک	посланник	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
پَیک	эмиссар	پَیک	эмиссар	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پَیک	сторож	پَیک	сторожа	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پَیک	курьером	پَیک	курьер	PROPN;NOM;MASC;SG;3	N;INAN;INS;MASC;SG
پَیک	курьер	پَیک	курьер	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پَیک	бегун	پَیک	бегун	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پَیک	гвардия	پَیک	гвардия	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیک	охрана	پَیک	охрана	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیک	охранник	پَیک	охранник	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پَیک	шпион	پَیک	шпион	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پِیکا	стреляй	پِیکا	стреля	PROPN;NOM;MASC;SG;3	V;IPFV;IMP;SG;2;FIN;ACT
پِیکا	стреляйте	پِیکا	стрелять	PROPN;NOM;MASC;SG;3	V;IPFV;IMP;PL;2;FIN;ACT
پِیکا	стрелять	پِیکا	стрелять	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN;ACT
پَیکار	битва	پَیکار	битва	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیکار	бой	پَیکار	бой	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیکار	сражение	پَیکار	сражение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیکار	конкурс	پَیکار	конкурс	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیکار	евровидение	پَیکار	евровидение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیکار	войны	پَیکار	война	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پَیکار	war	پَیکار	war	PROPN;NOM;MASC;SG;3	PROPN
پَیکار	война	پَیکار	война	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیکر	форме	پَیکر	форма	PROPN;NOM;MASC;SG;3	N;INAN;DAT;FEM;SG
پَیکر	форма	پَیکر	форма	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیکر	бланк	پَیکر	бланк	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیکر	формуляр	پَیکر	формуляр	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیکر	форму	پَیکر	форма	PROPN;NOM;MASC;SG;3	N;INAN;ACC;FEM;SG
پَیکر	фигура	پَیکر	фигура	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیکر	диаграмма	پَیکر	диаграмма	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیکر	рисунок	پَیکر	рисунок	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیکر	цифра	پَیکر	цифра	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیکر	телосложение	پَیکر	телосложение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیکر	body	پَیکر	body	PROPN;NOM;MASC;SG;3	PROPN
پَیکر	тела	پَیکر	тело	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پَیکر	тело	پَیکر	тело	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیکر	лицом	پَیکر	лицо	PROPN;NOM;MASC;SG;3	N;INAN;INS;NEUT;SG
پَیکر	лицо	پَیکر	лицо	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیکر	появление	پَیکر	появление	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیکر	внешность	پَیکر	внешность	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِیکّڑ	пьяница	پِیکّڑ	пьяница	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پِیکّڑ	алкоголик	پِیکّڑ	алкоголик	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیکھنا	желание	پیکھ	желание	V;SG;NFIN;ACT	N;INAN;NOM;NEUT;SG
پیکھنا	желания	پیکھ	желание	V;SG;NFIN;ACT	N;INAN;NOM;NEUT;PL
پیکھنا	см	پیکھ	сантиметр	V;SG;NFIN;ACT	ADV
پیکھنا	смотрите	پیکھ	смотреть	V;SG;NFIN;ACT	V;IPFV;IMP;PL;2;FIN;ACT
پیکھنا	часы	پیکھ	часы	V;SG;NFIN;ACT	N;INAN;NOM;MASC;PL
پِیل	слона	پِیل	слон	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
پِیل	слон	پِیل	слон	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیل	push	پیل	push		PROPN
پیل	толчок	پیل	толчок		N;INAN;NOM;MASC;SG
پیل	изобилие	پیل	изобилие		N;INAN;NOM;NEUT;SG
پِیلا	желтая	پِیلا	желтый	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِیلا	жёлтый	پِیلا	жёлтый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِیلا	желтые	پِیلا	желтый	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِیلا	желтый	پِیلا	желтый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِیلا	желтуха	پِیلا	желтуха	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِیلا	бледный	پِیلا	бледный	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پیلاپن	грусть	پیلاپن	грусть	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پیلاپن	печали	پیلاپن	печаль	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیلاپن	грусти	پیلاپن	грусть	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;PL
پیلاپن	печаль	پیلاپن	печаль	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پیلڑ	яичко	پیلڑ	яичко	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پِیلُو	индейка	پِیلُو	индейка	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِیلُو	турция	پِیلُو	турция	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِیلُو	турцию	پِیلُو	турция	PROPN;NOM;MASC;SG;3	N;INAN;ACC;FEM;SG
پِیلُو	турции	پِیلُو	турция	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پِیلی	желтая	پِیلی	желтый	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِیلی	жёлтый	پِیلی	жёлтый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِیلی	желтые	پِیلی	желтый	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِیلی	желтый	پِیلی	желтый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِیلی	бледный	پِیلی	бледный	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِیلیا	желтуха	پِیلیا	желтуха	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیما	взвешивания	پَیما	взвешивание	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پَیما	весом	پَیما	вес	PROPN;NOM;MASC;SG;3	N;INAN;INS;MASC;SG
پَیما	измерение	پَیما	измерение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیما	измерения	پَیما	измерение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پَیمان	обязательства	پَیمان	обязательство	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پَیمان	обязательство	پَیمان	обязательство	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیمان	приверженность	پَیمان	приверженность	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیمان	договор	پَیمان	договор	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیمان	договора	پَیمان	договор	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
پَیمان	залог	پَیمان	залог	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیمان	обещаю	پَیمان	обещать	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN;ACT
پَیمان	обещание	پَیمان	обещание	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیمانہ	чаша	پَیمانہ	чаша	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیمانہ	чашу	پَیمانہ	чаша	PROPN;NOM;MASC;SG;3	N;INAN;ACC;FEM;SG
پَیمانہ	измерить	پَیمانہ	измерить	PROPN;NOM;MASC;SG;3	V;PFV;NFIN;ACT
پَیمانہ	мера	پَیمانہ	мера	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیمانہ	меру	پَیمانہ	мера	PROPN;NOM;MASC;SG;3	N;INAN;ACC;FEM;SG
پَیمانہ	стандартные	پَیمانہ	стандартный	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پَیمانہ	стандарт	پَیمانہ	стандарт	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیمانہ	стандартная	پَیمانہ	стандартный	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پَیمانہ	стандартный	پَیمانہ	стандартный	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پَیمانہ	standard	پَیمانہ	standard	PROPN;NOM;MASC;SG;3	PROPN
پَیمانہ	мерилом	پَیمانہ	мерило	PROPN;NOM;MASC;SG;3	N;INAN;INS;NEUT;SG
پَیمانہ	чашка	پَیمانہ	чашка	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیمانہ	чаша	پَیمانہ	чаша	PROPN;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
پَیمانہ	кубок	پَیمانہ	кубок	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَیمانہ	cup	پَیمانہ	cup	PROPN;NOM;MASC;SG;3	PROPN
پَیمائش	измерение	پَیمائش	измерение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیمائش	измерения	پَیمائش	измерение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پیمبر	посланник	پیمبر	посланник	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیمبر	messenger	پیمبر	messenger	PROPN;NOM;MASC;SG;3	PROPN
پیمبر	посланника	پیمبر	посланник	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
پیمبر	пророк	پیمبر	пророк	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
پیمبر	пророка	پیمبر	пророк	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
پَیمُود	измерение	پَیمُود	измерение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
پَیمُود	измерения	پَیمُود	измерение	PROPN;NOM;MASC;SG;3	N;INAN;NOM;NEUT;PL
پَیمُودہ	измеренная	پَیمُودہ	измеренный	PROPN;NOM;MASC;SG;3	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
پَیمُودہ	измеряется	پَیمُودہ	измерять	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN;PASS
پَین	канал	پَین	канал		N;INAN;NOM;MASC;SG
پَین	channel	پَین	channel		PROPN
پَین	каналы	پَین	канал		N;INAN;NOM;MASC;PL
پَین	пул	پَین	пуля		N;INAN;NOM;MASC;SG
پَین	бассейн	پَین	бассейн		N;INAN;NOM;MASC;SG
پَین	бильярд	پَین	бильярд		N;INAN;NOM;NEUT;SG
پَین	водотока	پَین	водоток		N;INAN;GEN;MASC;SG
پَین	дренаж	پَین	дренаж		N;INAN;NOM;MASC;SG
پِین	большая	پِین	большой	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِین	big	پِین	big	PROPN;NOM;MASC;SG;3	PROPN
پِین	большие	پِین	большой	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِین	большой	پِین	большой	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِین	биг	پِین	биг	PROPN;NOM;MASC;SG;3	
پِین	толстый	پِین	толстый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِین	толстая	پِین	толстый	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِین	жир	پِین	жир	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پِین	жирный	پِین	жирный	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِین	тяжелых	پِین	тяжелый	PROPN;NOM;MASC;SG;3	ADJ;GEN;PL
پِین	тяжелая	پِین	тяжелый	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِین	тяжелые	پِین	тяжелый	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پِین	тяжёлая	پِین	тяжелый	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِین	тяжелый	پِین	тяжелый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِین	тяжёлый	پِین	тяжёлый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پَینا	указал	پَینا	указать	PROPN;NOM;MASC;SG;3	V;PFV;MASC;IND;SG;PST;FIN;ACT
پَینا	острая	پَینا	острый	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پَینا	острые	پَینا	острый	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
پَینا	шарп	پَینا	шарп	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
پَینا	острый	پَینا	острый	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
