din	vom	din	vom	ADP;ACC	
paul	paul	paul	paul	PROPN	PROPN;NOM;MASC;SG
palomar	palomar	palomar	palomar	N;INDF;MASC;SG	PROPN;NOM;SG
orașe	stadt	oraș	staden	N;INDF;FEM;PL	
institutul	institute	institut	institut	N;DEF;MASC;SG	
institutul	institut	institut	instituen	N;DEF;MASC;SG	ADJ
institutul	hochschulinstitut	institut	hochschulinstitut	N;DEF;MASC;SG	ADJ
satele	dorf	sat	dorf	N;DEF;FEM;PL	N;NOM;NEUT;SG
satele	dörfer	sat	dörfern	N;DEF;FEM;PL	
satele	ortschaften	sat	ortschaften	N;DEF;FEM;PL	ADJ
lansat	freigelassen	lansat	freilassen	ADJ;INDF;MASC;SG	V;V.PTCP
lansat	erschienen	lansat	erscheinen	ADJ;INDF;MASC;SG	V;V.PTCP
lansat	freigegeben	lansat	freigeben	ADJ;INDF;MASC;SG	V;V.PTCP
lansat	veröffentlicht	lansat	veröffentlichen	ADJ;INDF;MASC;SG	V;V.PTCP
lansat	veröffentlichte	lansat	veröffentlichen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
lansat	startete	lansat	starten	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
lansat	lanciert	lansat	lancieren	ADJ;INDF;MASC;SG	V;V.PTCP
lansat	gestartet	lansat	starten	ADJ;INDF;MASC;SG	V;V.PTCP
istorice	historisches	istoric	historisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
istorice	historischen	istoric	historisch	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
trecut	frühere	trecut	früh	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
trecut	vergangene	trecut	vergangen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
articolul	artikel	articol	artikel	N;DEF;MASC;SG	ADJ
mulți	viele	mult	viel	PRO;MASC;PL;3	ADJ;NOM;INDF;PL
mulți	vieles	mult	viel	PRO;MASC;PL;3	PRO;NOM;INDF;NEUT;SG
mulți	zahlreiche	mult	zahlreich	PRO;MASC;PL;3	ADJ;NOM;FEM;PL
mulți	vielen	mult	viel	PRO;MASC;PL;3	ADJ;ACC;INDF;MASC;PL
viață	leben	viață	leben	N;INDF;FEM;SG	V;NFIN
viață	life	viață	life	N;INDF;FEM;SG	PROPN
viață	lebens	viață	lebens	N;INDF;FEM;SG	N;NOM;PL
informații	information	informație	information	N;INDF;FEM;PL	ADJ
informații	informationen	informație	information	N;INDF;FEM;PL	V;NFIN
informații	auskunft	informație	auskunft	N;INDF;FEM;PL	ADJ
titlu	schlagzeilen	titlu	schlagzeilen	N;INDF;MASC;SG	V;NFIN
titlu	schlagzeile	titlu	schlagzeile	N;INDF;MASC;SG	ADJ
titlu	überschrift	titlu	überschreifen	N;INDF;MASC;SG	
titlu	überschrift	titlu	überschreifen	N;INDF;MASC;SG	
titlu	titel	titlu	titel	N;INDF;MASC;SG	
titlu	anrede	titlu	anred	N;INDF;MASC;SG	
goluri	ziel	gol	ziel	N;INDF;FEM;PL	N;NOM;NEUT;SG
goluri	zielsetzung	gol	zielsetzung	N;INDF;FEM;PL	ADJ
goluri	zielsetzungen	gol	zielsetzehen	N;INDF;FEM;PL	V;NFIN
titlul	überschrift	titlu	überschreifen	N;DEF;MASC;SG	
titlul	titel	titlu	titel	N;DEF;MASC;SG	
titlul	anrede	titlu	anred	N;DEF;MASC;SG	
album	album	album	album	N;INDF;MASC;SG	
album	fotoalbum	album	fotoalbum	N;INDF;MASC;SG	ADJ
york	york	york	york	PROPN	PROPN;NOM;NEUT;SG
pagina	seiten	pagină	seiten	N;DEF;FEM;SG	V;NFIN
imperiul	kaiserreich	imperiu	kaiserreich	N;DEF;MASC;SG	PROPN
imperiul	empire	imperiu	empir	N;DEF;MASC;SG	PROPN;NOM;SG
imperiul	reich	imperiu	reich	N;DEF;MASC;SG	ADJ
moartea	todes	moarte	tod	N;DEF;FEM;SG	
moartea	tode	moarte	toden	N;DEF;FEM;SG	ADV
moartea	tod	moarte	tod	N;DEF;FEM;SG	
moartea	todesstrafe	moarte	todesstraf	N;DEF;FEM;SG	N;NOM;FEM;SG
fața	gesicht	față	sechen	N;DEF;FEM;SG	V;V.PTCP
fața	angesicht	față	ansechen	N;DEF;FEM;SG	
fața	streb	față	streben	N;DEF;FEM;SG	
fața	gesichts	față	gesichts	N;DEF;FEM;SG	N;NOM;NEUT;SG
fața	face	față	face	N;DEF;FEM;SG	PROPN
armata	heer	armată	heer	N;DEF;FEM;SG	
armata	armee	armată	arme	N;DEF;FEM;SG	N;NOM;FEM;SG
armata	army	armată	army	N;DEF;FEM;SG	
formă	formgebung	formă	Formgebung	N;INDF;FEM;SG	ADJ
formă	formular	formă	formular	N;INDF;FEM;SG	V;SG;FIN
formă	vordruck	formă	vordruck	N;INDF;FEM;SG	
color	farbe	color	farben	ADJ	
color	färben	color	färben	ADJ	V;NFIN
color	farben	color	farben	ADJ	V;NFIN
color	farbe	color	farben	ADJ	
color	farben	color	farben	ADJ	V;NFIN
german	deutsche	german	deutsch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
ștefan	stephen	ștefan	stephen	PROPN	PROPN
ștefan	stephan	ștefan	stephan	PROPN	PROPN;NOM;MASC;SG
ștefan	ștefan	ștefan	ștefan	PROPN	PROPN;NOM;SG
ștefan	stefan	ștefan	stefan	PROPN	PROPN;NOM;MASC;SG
rolul	rolle	rol	roll	N;DEF;MASC;SG	N;NOM;FEM;SG
mică	kleines	mic	klein	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
mică	kleine	mic	klein	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
mică	kleinen	mic	klein	ADJ;INDF;FEM;SG	ADJ;PL
des	des	des	der	ADV	DET;GEN;DEF;NEUT;SG
des	häufig	des	häufig	ADV	ADJ
transilvania	siebenbürgen	transilvania	siebenbürgen	PROPN	PROPN
epocă	jahrgang	epocă	jahrgang	N;INDF;FEM;SG	
epocă	vintage	epocă	vintage	N;INDF;FEM;SG	
epocă	altmodisch	epocă	altmodisch	N;INDF;FEM;SG	ADJ
epocă	oldtimer	epocă	oldtim	N;INDF;FEM;SG	ADJ
epocă	klassisch	epocă	klassisch	N;INDF;FEM;SG	ADJ
începând	ab	începe	ab	V;V.MSDR	ADP
principal	wichtigsten	principal	wichtig	N;INDF;MASC;SG	ADJ;PL
principal	main	principal	main	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
principal	wichtigste	principal	wichtig	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
principal	hauptsache	principal	hauptsache	N;INDF;MASC;SG	ADV
principal	haupt	principal	haupen	N;INDF;MASC;SG	
principal	schulleiter	principal	schulleit	N;INDF;MASC;SG	ADJ
forma	formgebung	formă	Formgebung	N;DEF;FEM;SG	ADJ
forma	formular	formă	formular	N;DEF;FEM;SG	V;SG;FIN
forma	vordruck	formă	vordruck	N;DEF;FEM;SG	
carol	carol	carol	carol	N;INDF;MASC;SG	PROPN;NOM;SG
mici	kleines	mic	klein	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
astăzi	heutige	astăzi	heutig	ADV	ADJ;NOM;FEM;PL
astăzi	heutigen	astăzi	heutig	ADV	ADJ;NOM;MASC;PL
robert	robert	robert	robern	PROPN	PROPN;NOM;MASC;SG
eliberare	release	eliberare	release	N;INDF;FEM;SG	PROPN
eliberare	freigeben	eliberare	freigeben	N;INDF;FEM;SG	V;NFIN
eliberare	freigabe	eliberare	freigabe	N;INDF;FEM;SG	N;NOM;FEM;SG
eliberare	befreiung	eliberare	befreiung	N;INDF;FEM;SG	
eliberare	emanzipation	eliberare	emanzipation	N;INDF;FEM;SG	
eliberare	freilassung	eliberare	freilassung	N;INDF;FEM;SG	N;NOM;FEM;SG
european	europäische	european	europäisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
mic	kleine	mic	klein	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
mic	kleinen	mic	klein	ADJ;INDF;MASC;SG	ADJ;PL
mic	kleine	mic	klein	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
mic	wenig	mic	wenig	ADJ;INDF;MASC;SG	ADV
mic	little	mic	little	ADJ;INDF;MASC;SG	PROPN
mic	mic	mic	mic	ADJ;INDF;MASC;SG	
mic	mikrofon	mic	mikrofon	ADJ;INDF;MASC;SG	
mic	mikro	mic	mikro	ADJ;INDF;MASC;SG	
minore	minderjährigen	minor	minderjährig	N;INDF;FEM;PL	ADJ;NOM;PL
minore	kleinere	minor	klein	N;INDF;FEM;PL	ADJ;NOM;FEM;PL
minore	minderjährige	minor	minderjährig	N;INDF;FEM;PL	ADJ;NOM;FEM;PL
minore	minor	minor	minor	N;INDF;FEM;PL	PROPN;SG
câștigat	gewonnen	câștiga	gewinnen	ADJ;INDF;MASC;SG	V;V.PTCP
câștigat	won	câștiga	won	ADJ;INDF;MASC;SG	
câștigat	gewann	câștiga	gewinnen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
gen	geschlecht	gen	schlechen	N;INDF;MASC;SG	ADJ
gen	gender	gen	gend	N;INDF;MASC;SG	ADJ
gen	genre	gen	genr	N;INDF;MASC;SG	
gen	genres	gen	gen	N;INDF;MASC;SG	N;NOM;NEUT;PL
gen	gattungen	gen	gattung	N;INDF;MASC;SG	N;NOM;FEM;PL
gen	gattung	gen	gattung	N;INDF;MASC;SG	ADJ
gen	gen	gen	gen	N;INDF;MASC;SG	
caracterizată	charakterisiert	caracteriza	charakterisieren	ADJ;INDF;FEM;SG	V;V.PTCP
caracterizată	charakterisiert	caracteriza	charakterisieren	ADJ;INDF;FEM;SG	V;V.PTCP
importante	wichtiges	important	wichtig	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
aur	gold	aur	gold	N;INDF;MASC;SG	
aur	goldene	aur	golden	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
luat	getroffen	lua	treffen|triefen	ADJ;INDF;MASC;SG	V;V.PTCP
luat	genommen	lua	nehmen	ADJ;INDF;MASC;SG	V;V.PTCP
luat	mitgenommen	lua	mitnehmen	ADJ;INDF;MASC;SG	V;V.PTCP
luat	aufgenommen	lua	aufnehmen	ADJ;INDF;MASC;SG	V;V.PTCP
germană	deutschen	germană	deutsch	N;INDF;FEM;SG	ADJ
germană	deutscher	germană	deutsch	N;INDF;FEM;SG	ADJ
germană	deutsche	germană	deutsch	N;INDF;FEM;SG	ADJ;NOM;FEM;PL
germană	deutsch	germană	deutsch	N;INDF;FEM;SG	ADJ
kitt	kitt	kitt	keiden	N;INDF;MASC;SG	
orbită	orbit	orbită	orbit	N;INDF;FEM;SG	PROPN;SG
rotație	drehung	rotație	drehung	N;INDF;FEM;SG	
rotație	rotation	rotație	rotation	N;INDF;FEM;SG	
pol	pol	pol	pol	N;INDF;MASC;SG	
pol	stange	pol	stangen	N;INDF;MASC;SG	ADJ
pol	pole	pol	polen	N;INDF;MASC;SG	
pol	pol	pol	pol	N;INDF;MASC;SG	
pol	pfahl	pol	pfahl	N;INDF;MASC;SG	
lume	welt	lume	welt	N;INDF;FEM;SG	N;NOM;FEM;SG
lume	weltweit	lume	weltweit	N;INDF;FEM;SG	ADJ
local	lokale	local	lokal	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
local	lokalen	local	lokal	ADJ;INDF;MASC;SG	ADJ;NOM;PL
fapt	tatsache	fapt	tatsach	N;INDF;MASC;SG	ADV
fapt	fakt	fapt	fakt	N;INDF;MASC;SG	ADJ
anglia	england	anglie	england	PROPN	PROPN;NOM;NEUT;SG
anglia	grossbritannien	anglie	grossbritannien	PROPN	PROPN;NOM;NEUT;SG
politică	richtlinien	politic	richtlinien	ADJ;INDF;FEM;SG	V;NFIN
devine	wird	deveni	werden	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;PASS
devine	devine	deveni	devin	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG
revista	magazin	revistă	magazin	N;DEF;FEM;SG	ADJ
revista	zeitschriften	revistă	zeitschreifen	N;DEF;FEM;SG	V;NFIN
revista	zeitschrift	revistă	zeitschrefen	N;DEF;FEM;SG	ADJ
revista	heft	revistă	hefen	N;DEF;FEM;SG	
asta	dieser	acesta	dies	PRO;FEM;SG;3	PRO;NOM;MASC;SG
asta	diese	acesta	dies	PRO;FEM;SG;3	PRO;NOM;FEM;SG
asta	das	acesta	der	PRO;FEM;SG;3	PRO;NOM;NEUT;SG
asta	dass	acesta	dass	PRO;FEM;SG;3	CONJ
asta	das	acesta	der	PRO;FEM;SG;3	PRO;NOM;NEUT;SG
vasile	vasile	vas	vasil	PROPN	PROPN;SG
vasile	basil	vas	basil	PROPN	PROPN;NOM;MASC;SG
vasile	basilikum	vas	basilikum	PROPN	PROPN
profesor	professorin	profesor	professorin	N;INDF;MASC;SG	ADJ
profesor	lehrer	profesor	lehr	N;INDF;MASC;SG	ADJ
profesor	dozent	profesor	dozent	N;INDF;MASC;SG	ADJ
profesor	lehrerin	profesor	lehrerin	N;INDF;MASC;SG	ADJ
planetelor	planeten	planetă	planen	N;DEF;FEM;PL	V;IND;PL;3;FIN
cinci	fünfmal	cinci	fünfmal	NUM;PL	ADV
cinci	five	cinci	fiv	NUM;PL	PROPN;NOM;SG
lumea	welt	lume	welt	N;DEF;FEM;SG	N;NOM;FEM;SG
lumea	weltweit	lume	weltweit	N;DEF;FEM;SG	ADJ
muzică	musik	muzică	musik	N;INDF;FEM;SG	N;NOM;FEM;SG
situat	lokalisiert	situa	lokalisieren	ADJ;INDF;MASC;SG	V;V.PTCP
david	heiko	david	heiko	PROPN	PROPN;NOM;MASC;SG
david	david	david	david	PROPN	PROPN;NOM;MASC;SG
țara	land	țară	land	N;DEF;FEM;SG	
vol	vol	vol	vol		;SG
etnică	ethnischen	etnic	ethnisch	ADJ;INDF;FEM;SG	ADJ;PL
etnică	ethnische	etnic	ethnisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
centru	zentrum	centru	zentrum	N;INDF;MASC;SG	PROPN;NOM;SG
centru	mitte	centru	mitte	N;INDF;MASC;SG	ADV
centru	zentriert	centru	zentrieren	N;INDF;MASC;SG	V;V.PTCP
centru	center	centru	center	N;INDF;MASC;SG	PROPN;SG
centru	zentrum	centru	zentrum	N;INDF;MASC;SG	PROPN;NOM;SG
centru	stadtzentrum	centru	stadtzentrum	N;INDF;MASC;SG	V;V.PTCP
centru	mitte	centru	mitte	N;INDF;MASC;SG	ADV
centru	stadtmitte	centru	stadtmitt	N;INDF;MASC;SG	
centru	mittelpunkt	centru	mittelpunkt	N;INDF;MASC;SG	ADV
alt	alt	alt	alt	DET;MASC;SG;3	ADJ
istorie	vergangenheit	istorie	vergangenheit	N;INDF;FEM;SG	ADJ
istorie	werdegang	istorie	werdegang	N;INDF;FEM;SG	
istorie	geschichte	istorie	geschicht	N;INDF;FEM;SG	
austria	österreich	austria	österreich	PROPN	PROPN;SG
districtul	district	district	district	N;DEF;MASC;SG	PROPN
districtul	bezirk	district	bezirk	N;DEF;MASC;SG	PROPN
districtul	stadtteil	district	stadtteil	N;DEF;MASC;SG	ADJ
districtul	distrikt	district	distrikt	N;DEF;MASC;SG	ADJ
altitudine	höhen	altitudine	höhen	N;INDF;FEM;SG	V;NFIN
altitudine	höhe	altitudine	höch	N;INDF;FEM;SG	
periheliu	perihel	periheliu	perihel	N;DEF;MASC;SG	PROPN
regatul	königreich	regat	königreich	N;DEF;MASC;SG	ADJ
activitatea	tätigkeit	activitate	tätigkeit	N;DEF;FEM;SG	ADJ
activitatea	aktivität	activitate	aktivität	N;DEF;FEM;SG	ADJ
activitatea	aktivitäten	activitate	aktivität	N;DEF;FEM;SG	V;NFIN
activitatea	tätigkeitsbereich	activitate	tätigkeitsbereich	N;DEF;FEM;SG	ADJ
sultan	sultan	sultan	sultan	N;INDF;MASC;SG	PROPN;NOM;SG
inițial	anfänglich	inițial	anfänglich	ADV	ADJ
inițial	ursprünglich	inițial	ursprünglich	ADV	ADJ
inițial	ursprünglich	inițial	ursprünglich	ADV	ADJ
inițial	anfängliche	inițial	anfänglich	ADV	ADJ;NOM;FEM;PL
inițial	initialen	inițial	initial	ADV	ADJ
artă	kunstwerke	artă	kunstwerk	N;INDF;FEM;SG	N;NOM;PL
artă	kunst	artă	kunst	N;INDF;FEM;SG	N;NOM;FEM;SG
descoperitor	entdecker	descoperitor	entdecker	N;INDF;MASC;SG	ADJ
body	body	body	body	N;INDF;MASC;SG	PROPN;NOM;SG
body	körper	body	körp	N;INDF;MASC;SG	
body	karosserie	body	karosserie	N;INDF;MASC;SG	ADJ
body	stelle	body	stellen	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
imagini	abbildungen	imagine	abbildung	N;INDF;FEM;PL	V;NFIN
imagini	bildmaterial	imagine	bildmaterial	N;INDF;FEM;PL	ADJ
imagini	bildern	imagine	bildern	N;INDF;FEM;PL	V;NFIN
imagini	abbildungen	imagine	abbildung	N;INDF;FEM;PL	V;NFIN
imagini	bildmaterial	imagine	bildmaterial	N;INDF;FEM;PL	ADJ
imagini	bildern	imagine	bildern	N;INDF;FEM;PL	V;NFIN
rusia	rußland	rusie	rußland	PROPN	
rusia	russland	rusie	rußland	PROPN	PROPN;NOM;NEUT;SG
spune	say	spune	seyen	V;IND;SG;3;PRS;FIN	PROPN
spune	sag	spune	saugen	V;IND;SG;3;PRS;FIN	
domeniul	domäne	domeniu	domän	N;DEF;MASC;SG	
domeniul	domain	domeniu	domain	N;DEF;MASC;SG	PROPN;SG
domeniul	bereich	domeniu	bereich	N;DEF;MASC;SG	ADV
domeniul	domänen	domeniu	domän	N;DEF;MASC;SG	V;FIN
școala	schule	școală	schule	N;DEF;FEM;SG	N;NOM;FEM;SG
școala	schuljahr	școală	schuljahr	N;DEF;FEM;SG	ADJ
școala	schulen	școală	schallen	N;DEF;FEM;SG	V;NFIN
polonia	polen	polonie	polen	PROPN	
succes	erfolg	succes	erfolg	N;INDF;MASC;SG	ADJ
succes	erfolgs	succes	Erfolg	N;INDF;MASC;SG	
succes	erfolgreich	succes	erfolgreich	N;INDF;MASC;SG	ADJ
succes	erfolgsgeschichte	succes	erfolgsgeschichte	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
succes	erfolge	succes	erfolge	N;INDF;MASC;SG	N;NOM;FEM;PL
provincie	bundesland	provincie	bundesland	N;INDF;FEM;SG	
provincie	provinz	provincie	provinz	N;INDF;FEM;SG	
studii	studium	studiu	studium	N;INDF;FEM;PL	N;NOM;NEUT;SG
studii	studie	studiu	studie	N;INDF;FEM;PL	N;NOM;FEM;SG
studii	arbeitszimmer	studiu	arbeitszimmer	N;INDF;FEM;PL	
studii	studien	studiu	studien	N;INDF;FEM;PL	V;NFIN
studii	studium	studiu	studium	N;INDF;FEM;PL	N;NOM;NEUT;SG
studii	untersuchungen	studiu	untersuchingen	N;INDF;FEM;PL	V;NFIN
inclusiv	einschließlich	inclusiv	einschließlich	ADV	ADJ
inclusiv	einschliesslich	inclusiv	einschliesslich	ADV	ADJ
inclusiv	inklusive	inclusiv	inklusive	ADV	ADP
primar	bürgermeister	primar	bürgermeister	N;INDF;MASC;SG	ADJ
primar	oberbürgermeister	primar	oberbürgermeister	N;INDF;MASC;SG	ADV
primar	bürgermeisterin	primar	bürgermeisterin	N;INDF;MASC;SG	ADJ
primar	primäre	primar	primär	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
primar	primär	primar	primär	N;INDF;MASC;SG	ADJ
primar	primären	primar	primär	N;INDF;MASC;SG	ADJ
francez	franzose	francez	franzos	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
francez	französische	francez	französisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
francez	französischen	francez	französisch	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
francez	franzose	francez	franzos	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
privind	anschauen	privind	anschauen	ADP;ACC	V;NFIN
privind	zuschauen	privind	zuschauen	ADP;ACC	V;NFIN
privind	schaue	privind	schau	ADP;ACC	V;IND;SG;3;PRS;FIN
privind	beobachten	privind	beobachten	ADP;ACC	V;NFIN
scriitor	schriftsteller	scriitor	schriftsteller	N;INDF;MASC;SG	ADJ
scriitor	verfasser	scriitor	verfasser	N;INDF;MASC;SG	
scriitor	autorin	scriitor	autorin	N;INDF;MASC;SG	PROPN
scriitor	schriftstellerin	scriitor	schriftstellerin	N;INDF;MASC;SG	ADJ;NOM;FEM
jean	jean	jean	jean	PROPN	PROPN;NOM;MASC;SG
sistemul	system	sistem	system	N;DEF;MASC;SG	N;NOM;NEUT;SG
începe	start	începe	Start	V;IND;SG;3;PRS;FIN	PROPN
începe	anfang	începe	anfang	V;IND;SG;3;PRS;FIN	N;ACC;MASC;SG
începe	beginn	începe	beginnen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
ziua	tage	zi	tagen	N;DEF;FEM;SG	N;NOM;MASC;PL
ziua	tag	zi	tagen	N;DEF;FEM;SG	N;NOM;MASC;SG
ziua	tages	zi	tagen	N;DEF;FEM;SG	N;NOM;MASC;SG
sur	sur	sur	sur	N;INDF;MASC;SG	PROPN
single	einzel	single	einzel	N;INDF;MASC;SG	
single	einzige	single	einzig	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
single	einzelne	single	einzeln	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
single	einzigen	single	einzig	N;INDF;MASC;SG	ADJ;NOM;PL
single	single	single	single	N;INDF;MASC;SG	
single	einzelzimmer	single	einzelzimmer	N;INDF;MASC;SG	ADJ
urmat	gefolgt	urma	folgen	ADJ;INDF;MASC;SG	V;V.PTCP
urmat	folgten	urma	folgen	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
urmat	abonniert	urma	abonnieren	ADJ;INDF;MASC;SG	V;V.PTCP
urmat	folgte	urma	folgen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
world	welt	world	welt	PROPN	N;NOM;FEM;SG
world	weltweit	world	weltweit	PROPN	ADJ
internațional	internationalen	internațional	international	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
internațional	internationale	internațional	international	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
franceză	französische	francez	französisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
franceză	französischen	francez	französisch	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
franceză	franzose	francez	franzos	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
william	william	william	william	PROPN	PROPN;NOM;MASC;SG
william	wilhelm	william	wilhelm	PROPN	PROPN;NOM;MASC;SG
ministru	minister	ministru	minister	N;INDF;MASC;SG	
ministru	ministerin	ministru	ministerin	N;INDF;MASC;SG	
important	wichtig	important	wichtig	ADV	ADJ
important	wichtige	important	wichtig	ADV	ADJ;NOM;FEM;PL
important	wichtiges	important	wichtig	ADV	ADJ;NOM;NEUT;SG
important	wichtiger	important	wichtig	ADV	ADJ
important	wichtigen	important	wichtig	ADV	ADJ
familie	familien	familie	familien	N;INDF;FEM;SG	V;IND;PL;3;FIN
familie	familie	familie	familie	N;INDF;FEM;SG	N;NOM;FEM;SG
politic	politischen	politic	politisch	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
politic	politische	politic	politisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
chișinău	chișinău	chișinău	chișinău	N;INDF;FEM;SG	PROPN;NOM;SG
țări	staaten	țară	staaten	N;INDF;FEM;PL	V;FIN
jpl	jpl	jpl	jpl	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
lucrări	funktioniert	lucrare	funktionieren	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
lucrări	arbeiten	lucrare	arbeiten	N;INDF;FEM;PL	V;NFIN
lucrări	arbeitet	lucrare	arbeiten	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
publicat	publiziert	publica	publizieren	ADJ;INDF;MASC;SG	V;V.PTCP
publicat	veröffentlichte	publica	veröffentlichen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
publicat	erschienen	publica	erscheinen	ADJ;INDF;MASC;SG	V;V.PTCP
publicat	veröffentlicht	publica	veröffentlichen	ADJ;INDF;MASC;SG	V;V.PTCP
mircea	mircea	mirce	mircea	PROPN	PROPN;SG
curs	natürlich	curs	natürlich	N;INDF;MASC;SG	ADJ
curs	kurs	curs	kurs	N;INDF;MASC;SG	ADV
probabil	vermutlich	probabil	vermutlich	ADV	ADJ
probabil	wahrscheinlich	probabil	wahrscheinlich	ADV	ADJ
considerat	berücksichtigt	considerat	berücksichtigen	ADJ;INDF;MASC;SG	V;V.PTCP
considerat	betrachtet	considerat	betrachten	ADJ;INDF;MASC;SG	V;V.PTCP
considerat	erwogen	considerat	erwägen	ADJ;INDF;MASC;SG	V;V.PTCP
politice	politisches	politic	politisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
sudul	süden	sud	süden	N;DEF;MASC;SG	V;NFIN
sudul	süd	sud	süd	N;DEF;MASC;SG	N;NOM;NEUT;SG
sudul	southern	sud	southern	N;DEF;MASC;SG	PROPN
sudul	südliches	sud	südlich	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
sudul	südlichen	sud	südlich	N;DEF;MASC;SG	ADJ;ACC;MASC;SG
sudul	südliche	sud	südlich	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
sudul	süd	sud	süd	N;DEF;MASC;SG	N;NOM;NEUT;SG
sudul	südlich	sud	südlich	N;DEF;MASC;SG	ADJ
sudul	süden	sud	süden	N;DEF;MASC;SG	V;NFIN
vreme	temperaturen	vreme	temperatur	N;INDF;FEM;SG	V;NFIN
vreme	wetter	vreme	wetter	N;INDF;FEM;SG	
vreme	wetterbericht	vreme	wetterbericht	N;INDF;FEM;SG	ADJ
autor	schriftsteller	autor	schriftsteller	N;INDF;MASC;SG	ADJ
autor	verfasser	autor	verfasser	N;INDF;MASC;SG	
autor	autorin	autor	autorin	N;INDF;MASC;SG	PROPN
autor	autoren	autor	autor	N;INDF;MASC;SG	
mediu	umwelt	mediu	umwelt	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
mediu	umgebung	mediu	Umgebung	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
mediu	durchschnitt	mediu	durchschneiden	ADJ;INDF;MASC;SG	
mediu	mittelwert	mediu	mittelwern	ADJ;INDF;MASC;SG	
mediu	durchschnittliche	mediu	durchschnittlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
mediu	mittlere	mediu	mittler	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
mediu	medium	mediu	medium	ADJ;INDF;MASC;SG	
mediu	mittel	mediu	mittel	ADJ;INDF;MASC;SG	ADV
prea	zu	prea	zu	ADV	PART
prea	too	prea	too	ADV	ADJ
dezambiguizare	begriffsklärung	dezambiguizare	begriffsklärung	N;INDF;FEM;SG	ADJ
spania	spanien	spanie	spanien	PROPN	PROPN;NOM;NEUT;SG
spania	kanaren	spanie	kanar	PROPN	ADJ
categoria	kategorien	categorie	kategorien	N;DEF;FEM;SG	N;NOM;FEM;PL
categoria	kategorie	categorie	kategorie	N;DEF;FEM;SG	N;NOM;FEM;SG
nivel	ebene	nivel	eben	N;INDF;MASC;SG	
nivel	stufe	nivel	stufen	N;INDF;MASC;SG	ADJ
nivel	level	nivel	level	N;INDF;MASC;SG	
nivel	niveau	nivel	niveau	N;INDF;MASC;SG	ADV
web	webseiten	web	webseiten		V;NFIN
top	top	top	top	N;INDF;MASC;SG	ADV
top	spitze	top	spitz	N;INDF;MASC;SG	ADJ
