から	จาก
崩壊	ถล่ม
崩壊	ยุบ
崩壊	ย่อ
最新	ล่าสุด
キリスト教	คริสเตียน
マスター	อาจารย์
最近	ล่าสุด
最近	ล่าสุด
インターチェンジ	interchanges
アウト	ออก
スクール	โรงเรียน
吸収	หมก
ダウン	ลง
ダウン	ดาวน์
事務	กิจการ
ブック	หนังสือ
ブック	สมุด
軍団	คอร์ป
ケイ	เคย์
ケイ	เค
中間	กลาง
検証	ยืนยัน
逮捕	จับกุม
オフ	ปิด
オフ	ออก
金属	โลหะ
金属	เหล็ก
金属	โลหะ
古墳	tumulus
トーク	คุย
トーク	พูด
バラ	กุหลาบ
バラ	rose
バラ	กุหลาบ
バラ	โรส
バラ	โร
拒否	ปฏิเสธ
拒否	ปฏิเสธ
ボス	boss
戦略	กลยุทธ์
戦略	ยุทธศาสตร์
戦略	กลยุทธ์
戦略	ยุทธวิธี
ゴールデン	golden
ゴールデン	โกลเด้น
ゴールデン	ทองคำ
クロス	ข้าม
クロス	กางเขน
興行	ประสิทธิภาพ
関数	ฟังก์ชัน
ソビエト	โซเวียต
ガール	สาว
ハンガリー	ฮังการี
職員	ลูกจ้าง
職員	พนักงาน
職員	บุคลากร
職員	ทางการ
職員	official
職員	offical
ポート	พอร์ต
ポート	ท่าเรือ
ポート	พอร์ต
ホワイト	ขาว
ホワイト	ไวท์
中華人民共和国	prc
ミックス	ผสม
ミックス	ผสม
ミックス	มิกซ์
資金	กองทุน
質問	คำถาม
質問	คำถาม
言及	mentions
テイ	tay
ギリシャ	กรีซ
金曜日	ศุกร์
ライフ	ชีวิต
ライフ	life
大使	ทูต
大使	ทูต
広場	ตาราง
ビッグ	บิ๊ก
ビッグ	ใหญ่
ビッグ	big
ヤング	ยัง
常に	มัก
常に	เสมอ
常に	ตลอด
爆発	ระเบิด
さくら	ซากุระ
概念	แนวคิด
概念	concept
概念	แนวคิด
概念	concepts
パート	ภาค
パート	ส่วน
パート	part
現存	extant
危機	วิกฤตการณ์
危機	วิกฤต
危機	วิกฤตการณ์
危機	วิกฤติ
危機	วิกฤต
ドライバー	ไดรเวอร์
ドライバー	ไดรเวอร์
巨人	ยักษ์
巨人	ยักษ์
エース	ace
安定	เสถียรภาพ
安定	เสถียรภาพ
安定	มั่นคง
調整	ปรับ
不足	ขาด
不足	ขาดแคลน
解釈	ตีความ
解釈	ทำนาย
根拠	บริเวณ
ホームページ	โฮมเพจ
プレイ	เล่น
ビット	บิต
ビット	กัด
ビット	bit
ビット	บิต
日曜日	อาทิตย์
注目	แนะนำ
注目	ใส่ใจ
注目	สนใจ
国王	กษัตริย์
国王	king
国王	ราชา
国王	คิง
太田	ota
パス	พาธ
パス	ผ่าน
リーダー	ผู้นำ
与える	มอบ
与える	ให้
ポルトガル	โปรตุเกส
テニス	เทนนิส
ゆき	ยูกิ
結合	พันธบัตร
結合	สายใย
結合	บอนด์
結合	พันธะ
メール	จดหมาย
メール	อีเมล
メール	อีเมล์
メール	อีเมล
赤い	แดง
赤い	เรด
クリア	เคลียร์
クリア	ล้าง
クリア	ชัดเจน
アリ	มด
アリ	อารีย์
アリ	อารี
アリ	มด
アリ	อาลิ
バスケットボール	บาสเกตบอล
新規	นิว
新規	ใหม่
土曜日	เสาร์
トヨタ	toyota
ヤン	แจน
ヤン	ยัน
都道府県	สภาพ
都道府県	รัฐ
隊長	กัปตัน
規制	ระเบียบ
オペラ	opera
オペラ	เปร่า
カイ	kai
カイ	ไค
みんな	พวก
駐車	จอด
女王	ควีน
女王	ราชินี
木曜	พฤหัส
木曜	พฤหัสฯ
木曜	พฤหัสบดี
合成	สังเคราะห์
ミン	min
ミン	มิน
ローズ	rose
ローズ	กุหลาบ
ローズ	โรส
ローズ	โร
数字	ตัวเลข
数字	หมายเลข
上海	เซี่ยงไฮ้
国旗	ธงชาติ
国旗	ธง
国旗	ธงชาติ
国旗	flags
国旗	ธง
人類	มนุษยชาติ
人類	มนุษยธรรม
現象	ปรากฏการณ์
二つ	สอง
二つ	two
証明	พิสูจน์
祭り	เทศกาล
祭り	เทศกาล
ジェームズ	james
ジェームズ	เจมส์
ゴールド	ทอง
ゴールド	โกลด์
ゴールド	ทองคำ
社員	ลูกจ้าง
社員	พนักงาน
社員	ลูกจ้าง
社員	พนักงาน
エア	แอร์
エア	อากาศ
エア	air
原子力	นิวเคลียร์
アイルランド	ไอร์แลนด์
ボタン	ปุ่ม
ボタン	กระดุม
ボタン	ปุ่ม
プロフィール	โปรไฟล์
プロフィール	โปรไฟล์
仏教	พระพุทธ
仏教	พุทธ
ストリート	ถนน
ストリート	street
ロス	รอส
ボン	bonn
サウンド	เสียง
サウンド	เสียง
ベトナム	เวียดนาม
生成	สร้าง
境界	ขอบเขต
続ける	ต่อ
蒸気	steam
インチ	นิ้ว
体験	ประสบการณ์
アメリカン	อเมริกัน
ブレーキ	เบรก
ブレーキ	เบรก
ブレーキ	เบรค
ブレーキ	เบรก
ブレーキ	เบรค
兵士	ทหาร
兵士	ทหาร
石油	น้ำมัน
バレーボール	วอลเล่ย์
バレーボール	วอลเลย์บอล
リード	รีด
リード	นำ
リード	ตะกั่ว
ゴルフ	กอล์ฟ
シート	ผ้าปูที่นอน
ミッション	ภารกิจ
ミッション	mission
ミッション	ทูต
ミッション	ภารกิจ
人形	ตุ๊กตา
人形	ตุ๊กตา
ミュージカル	มิวสิค
スリー	three
スリー	สาม
現場	ฉาก
エジプト	อียิปต์
プレミアム	premium
プレミアム	พรีเมียม
近畿	kinki
趣味	hobby
将来	ต่อๆ
将来	future
将来	อนาคต
身体	body
身体	ร่าง
身体	กาย
身体	ร่างกาย
地理	ภูมิศาสตร์
百万	ล้าน
合格	ผ่าน
フランス語	ฝรั่งเศส
パイロット	นักบิน
パイロット	นักบิน
トルコ	ตุรกี
ウクライナ	ยูเครน
ディスク	ดิสก์
ディスク	แผ่น
ディスク	ดิสก์
次元	มิติ
シカゴ	ชิคาโก
シカゴ	chicago
パーソナリティ	บุคลิกลักษณะ
パーソナリティ	บุคลิก
パーソナリティ	บุคลิกภาพ
国籍	สัญชาติ
国籍	สัญชาติ
称号	ชื่อ
敗北	ปราบ
敗北	ปราชัย
セン	เซน
セン	เสน
セン	เซ็น
規則	กฏ
規則	กติกา
規則	กฎ
クラシック	คลาสสิค
クラシック	คลาสสิค
クラシック	classic
車線	เลน
機会	โอกาส
機会	โอกาส
大隊	กองพัน
スカイ	sky
スカイ	ท้องฟ้า
スカイ	ฟ้า
ドリーム	ฝัน
ドリーム	dream
ソニー	sony
ソニー	ซันนี่
ロゴ	logo
ロゴ	โลโก้
ロゴ	โลโก้
コア	หลัก
コア	แกน
学期	เทอม
古典	คลาสสิค
古典	คลาสสิค
古典	classic
大人	ผู้ใหญ่
大人	ผู้ใหญ่
海岸	ชายฝั่ง
海岸	ฝั่ง
ボックス	box
ボックス	กล่อง
ボックス	ช่อง
ボックス	กล่อง
神話	ตำนาน
フィギュア	ตัวเลข
フィギュア	คิด
区画	subdivision
柔道	ยูโด
支部	สาขา
どこ	ที่ไหน
貿易	แลก
貿易	เทรด
貿易	ค้า
挿入	แทรก
挿入	แทรก
敷地	ไซต์
マッチ	แมตช์
空気	แอร์
空気	อากาศ
空気	air
快速	รถไฟฟ้า
譲渡	โอน
ピン	pin
セイ	กล่าว
セイ	พูด
投資	ลงทุน
投資	ลงทุน
ミステリー	ลึกลับ
ミステリー	ปริศนา
ミステリー	ลี้ลับ
小川	ลำธาร
大宮	omiya
後藤	goto
疑問	คำถาม
キャンパス	วิทยาลัย
キャンパス	วิทยาเขต
キャンパス	มหาวิทยาลัย
キャンパス	วิทยาเขต
ゲート	เกต
ゲート	เกท
恋人	คู่รัก
恋人	lover
ノース	อุดร
ノース	เหนือ
ロング	ยาว
ロング	นาน
ナショナル	national
ナショナル	ชาติ
別名	นามแฝง
話題	หัวข้อ
水曜	พุธ
水曜	พุธ
本体	body
本体	ร่าง
本体	กาย
本体	ร่างกาย
テキサス	เทกซัส
テキサス	เท็กซัส
反乱	กบฏ
消費	บริโภค
ジャズ	แจ๊ซ
ジャズ	แจ๊ส
利益	กำไร
利益	ประโยชน์
爆弾	ระเบิด
文芸	วรรณกรรม
文芸	วรรณคดี
側面	สัดส่วน
患者	คนไข้
患者	อดทน
カット	กรีด
カット	คัท
カット	ตัด
離脱	ถอน
メタル	โลหะ
メタル	เหล็ก
プラス	บวก
プラス	พลัส
プラス	plus
学年	เกรด
業界	อุตสาหกรรม
白い	ขาว
白い	ไวท์
場面	ฉาก
場面	ฉาก
リック	ริค
リック	ริก
書く	เขียน
ジム	gym
ジム	ยิม
ジム	พละ
ジム	jim
ジム	จิม
メッセージ	จดหมาย
メッセージ	ข้อความ
メッセージ	ข้อความ
詩人	กวี
詩人	กวี
ランク	อันดับ
オンライン	ออนไลน์
オンライン	online
脱退	ถอน
記号	สัญลักษณ์
記号	สัญลักษณ์
記号	ป้าย
記号	ลงชื่อ
記号	เซ็น
変換	แปลง
過程	กระบวนการ
オーバー	จบ
オーバー	โอเวอร์
オーバー	เหนือ
襲撃	ทำร้าย
ヘッド	หัว
ヘッド	เฮด
ヘッド	หัว
ヘッド	head
資産	สินทรัพย์
資産	ทรัพย์สิน
資産	สินทรัพย์
マリ	mari
マリ	มาลี
手紙	จดหมาย
アイテム	รายการ
単に	เพียง
ジン	จิน
ジン	gin
ジン	จิน
ダブル	ดับเบิล
ダブル	ดับเบิ้ล
公表	ประกาศ
黄金	golden
黄金	โกลเด้น
黄金	ทองคำ
短い	สั้น
短い	สั้นๆ
短い	เตี้ย
ハム	แฮม
発達	พัฒนาการ
発達	พัฒนา
神経	ประสาท
ボード	กระดาน
ボード	บอร์ด
ボード	กระดาน
ボード	บอร์ด
姿勢	ท่าที
姿勢	attitude
姿勢	ทัศนคติ
議長	ลำโพง
議長	ประธาน
ドイツ語	เยอรมัน
気象	อากาศ
メトロ	เมโทร
ボディ	body
ボディ	ร่าง
ボディ	กาย
ボディ	ร่างกาย
ピーター	peter
ヒーロー	วีรบุรุษ
ヒーロー	ฮีโร่
フロント	หน้า
ドーム	โดม
コマ	koma
オス	ตัวผู้
ニア	nia
国境	ขอบ
国境	กรอบ
国境	ชายแดน
ドライブ	ไดรฟ์
ドライブ	ไดร์ฟ
不動産	คฤหาสน์
不動産	อสังหาริมทรัพย์
イスラエル	อิสราเอล
クリス	kris
チャン	ชาง
チャン	ช้าง
チャン	แชง
チャン	ชง
チャン	จัน
チャン	ชาน
近藤	kondo
斎藤	saitō
小倉	ogura
漢字	จิ
武蔵	musashi
措置	มาตรการ
クール	เท่ห์
クール	เท่
クール	เจ๋ง
クール	เย็น
約束	สัญญา
リオ	rio
ラウンド	กลม
ラウンド	กลมๆ
ラウンド	รอบ
リス	กระรอก
ベルギー	เบลเยียม
ベルギー	เบลเยี่ยม
ベルギー	เบลเยียม
ベルギー	เบลเยี่ยม
西村	nishimura
地獄	นรก
現実	เรียลลิตี้
幼稚園	อนุบาล
幼稚園	อนุบาล
若い	ยัง
ブルース	บลู
ブルース	บลูส์
承認	ยอมรับ
承認	อนุมัติ
承認	อนุมัติ
フライ	ฟลาย
フライ	บิน
フライ	ทอด
スピード	ความเร็ว
プレス	สื่อ
プレス	กด
半分	ครึ่ง
答え	ตอบ
イカ	ปลาหมึก
財政	ไฟแนนซ์
ケーブル	เคเบิล
ケーブル	เคเบิ้ล
ケーブル	เบิ้ล
トランス	ภวังค์
トランス	trans
十字	ข้าม
十字	กางเขน
ハード	แรง
ハード	โหม
ハード	ลำบาก
ハード	หนัก
ハード	ฮาร์ด
ハード	ยาก
教皇	โป๊ป
任命	นัด
ドラム	กลอง
ドラム	กลอง
ガラス	กระจก
ガラス	แก้ว
悪い	แย่
悪い	ร้าย
悪い	bad
悪い	เลว
ヤード	สนาม
ヤード	ลาน
ヤード	หลาว
ヤード	หลาบ
ヤード	หลา
教員	คุณครู
教員	อาจารย์
教員	ครู
教員	ครู
キャリア	อาชีพ
キャリア	พาหะ
キャリア	อาชีพ
月曜日	จันทร์
マラソン	มาราธอน
マラソン	มาราธอน
恐れ	กลัว
恐れ	fear
自宅	บ้าน
自宅	home
自宅	บาน
単純	ง่าย
単純	ง่ายๆ
インターナショナル	international
インターナショナル	นานาชาติ
インターナショナル	สากล
パック	แพ็ค
パック	แพ็คเกจ
パック	แพ็ค
パック	ฝูง
パック	แพค
脱出	หนี
サウス	south
サウス	ใต้
ウェスト	เวสต์
体育館	gym
体育館	ยิม
体育館	พละ
ガイド	คู่มือ
ガイド	แนวทาง
混乱	เลอะเทอะ
混乱	ยุ่งเหยิง
混乱	สับสน
混乱	งง
混乱	สับสน
ファースト	ก่อน
ファースト	แรก
タワー	หอคอย
タワー	ทาวเวอร์
タワー	หอ
聖書	ไบเบิ้ล
聖書	ไบเบิล
絵画	จิตรกรรม
予算	งบ
ジョー	โจ
ジョー	joe
大塚	otsuka
ボクシング	boxing
ボクシング	มวย
ボクシング	ชกมวย
スコットランド	สกอตแลนด์
フィリピン	ฟิลิปปินส์
フィリピン	ฟิลิปปินส์
コート	โค้ท
コート	ตรา
コート	ศาล
コート	สำนัก
両方	ทั้ง
災害	หายนะ
イヤー	ปี
経歴	อาชีพ
プール	สระ
プール	สระ
プール	pool
プール	พูล
社団	สมาคม
ショップ	ร้าน
ショップ	ร้าน
仮面	หน้ากาก
タクシー	taxi
タクシー	แท็กซี่
ウルトラ	ultra
楽章	ขบวนการ
ヒロイン	นางเอก
モンゴル	มองโกเลีย
モンゴル	มองโกเลีย
ウッド	วูด
ウッド	ไม้
離婚	หย่า
スミス	สมิทธ์
スミス	สมิธ
デンマーク	เดนมาร์ก
ペン	ปากกา
ペン	ปากกา
ボーナス	โบนัส
豊田	toyoda
豊田	toyota
オフィス	สำนักงาน
オフィス	ออฟฟิศ
オフィス	สำนักงาน
オフィス	ออฟฟิศ
キャンペーン	แคมเปญ
キャンペーン	แคมเปญ
弟子	สาวก
弟子	สาวก
弟子	ศิษย์
走る	วิ่ง
走る	รัน
走る	หนี
最低	ห่วย
ラス	ras
ラス	las
権限	อำนาจ
権限	สิทธิ์
クリスマス	คริสต์มาส
マックス	แม็กซ์
マックス	แม๊กซ์
マックス	แม็ก
退職	เกษียณ
退職	เกษียน
退職	เกษียณ
署名	เซ็น
署名	ป้าย
署名	ลงชื่อ
署名	เซ็น
ナンバー	จำนวน
ナンバー	หมายเลข
黒い	ดำ
印刷	พิมพ์
クレジット	เครดิต
クレジット	credit
クレジット	เครดิต
上部	ท็อป
ショッピング	ชอปปิ้ง
戻る	กลับ
送信	ส่ง
送信	ส่ง
送信	ส่ง
和田	wada
パートナー	คู่หู
ポスト	โพสต์
ポスト	โพส
保障	รับรอง
回答	โต้ตอบ
回答	ตอบ
ダイヤモンド	diamond
ダイヤモンド	ไดมอนด์
ダイヤモンド	เพชร
ダイヤモンド	เพชร
デモ	สาธิต
デモ	demos
デモ	สาธิต
デモ	สาธิต
主体	หัวข้อ
小さい	เล็ก
小さい	จิ๋ว
ユーロ	ยูโร
コール	โคล
コール	โทร
ヘル	นรก
平野	ธรรมดา
同期	ซิงค์
司法	ตุลาการ
司法	ตุลาการ
文明	อารยธรรม
文明	อารยธรรม
屋根	หลังคา
屋根	ดาดฟ้า
ファンタジー	จินตนาการ
本文	body
本文	ร่าง
本文	กาย
本文	ร่างกาย
クイーン	ควีน
クイーン	ราชินี
信仰	ศรัทธา
車庫	อู่
車庫	โรงรถ
難しい	แรง
難しい	โหม
難しい	ลำบาก
難しい	หนัก
難しい	ฮาร์ด
難しい	ยาก
難しい	ยาก
アルゼンチン	อาร์เจนตินา
アルゼンチン	อาร์เจนตินา
アルゼンチン	อาร์เจนตินา
シンガポール	สิงคโปร์
コンテスト	แข่งขัน
コンテスト	ประกวด
ジェット	เจ็ต
故障	ขัดข้อง
旅団	กองพล
研修	ฝึกหัด
研修	อบรม
流行	trend
起源	ต้นทาง
起源	ที่มา
起源	กำเนิด
法学	กฎหมาย
法学	กฎ
法学	นิติศาสตร์
りん	ริน
パッケージ	แพ็คเกจ
明日	พรุ่ง
マイク	ไมค์
火災	ไฟ
火災	เพลิง
測定	วัด
測定	สัดส่วน
フェスティバル	เทศกาล
人工	เทียม
人工	ประดิษฐ์
ファッション	fashion
ファッション	แฟชั่น
滞在	อยู่
セブン	seven
セブン	เจ็ด
フィンランド	ฟินแลนด์
酵素	เอนไซม์
ノルウェー	นอร์เวย์
ノルウェー	นอร์เวย์
温度	อุณหภูมิ
サム	แซม
サム	sam
搭乗	ประจำ
台風	ไต้ฝุ่น
保守	อนุรักษนิยม
カレッジ	วิทยาลัย
カレッジ	มหาวิทยาลัย
カレッジ	วิทยาลัย
カレッジ	มหาวิทยาลัย
レオ	สิงห์
レオ	leo
読む	อ่าน
閉店	ปิด
奴隷	ทาส
奴隷	บ่าว
奴隷	ทาส
トーマス	โธมัส
モール	มอลล์
モール	ห้าง
ワークス	ทำงาน
事例	กรณี
マイクロ	micro
マイクロ	ไมโคร
評論	วิจารณ์
ハワイ	ฮาวาย
祖父	ปู่
ラスト	last
ラスト	สุดท้าย
ラスト	ล่าสุด
ヒル	เนิน
プレミア	ปฐมทัศน์
プレミア	พรีเมียร์
プレミア	premier
ネス	เนส
ハンター	hunter
岡本	okamoto
負担	ภาระ
分子	โมเลกุล
開館	เปิด
進化	วิวัฒนาการ
イラン	อิหร่าน
イラン	อิหร่าน
構築	สร้าง
プロモーション	โปรโมท
プロモーション	โปรโมชัน
受け入れ	ยอมรับ
ヴァイオリン	ไวโอลิน
モーニング	เช้า
モーニング	morning
もっと	อื่นๆ
もっと	มากกว่า
小山	oyama
木造	ไม้
メモリ	memory
時計	นาฬิกา
時計	ชม
時計	ดู
時計	นาฬิกา
メイク	ทำให้
それでも	ยัง
成人	ผู้ใหญ่
少佐	เมเจอร์
複雑	ปม
複雑	complex
チャレンジ	ท้าทาย
チャレンジ	ท้าทาย
チャレンジ	ท้า
レーダー	เรดาร์
ボストン	บอสตัน
ボストン	boston
部品	อะไหล่
フィート	ฟุต
フィート	เท้า
フィート	ฟิต
フィート	เท้า
フィート	ตีน
キャスト	เฝือก
キャスト	โยน
風景	บรรยากาศ
風景	ทัศนียภาพ
風景	ทิวทัศน์
ペア	คู่
深い	ลึก
深い	deep
いつも	มัก
いつも	เสมอ
いつも	ตลอด
モバイル	mobile
遺伝子	ยีน
遺伝子	จีน
遺伝子	ยีน
簡単	ง่าย
簡単	ง่ายๆ
簡単	ง่าย
簡単	ง่ายๆ
簡単	ง่ายดาย
来る	ที่มา
ボーイ	บอย
資源	ทรัพยากร
資源	ทรัพยากร
材料	วัสดุ
材料	วัตถุดิบ
材料	วัสดุ
感情	อารมณ์
感情	อารมณ์
ベルト	เข็มขัด
ベルト	เข็มขัด
ベルト	สายพาน
藤井	ฟูจิ
ポンド	ปอนด์
ポンド	ปอนด์
ポンド	ปอน
相続	ทายาท
相続	มรดก
横山	yokoyama
タンク	แท็งค์
タンク	ถัง
態度	ท่าที
態度	attitude
態度	ทัศนคติ
態度	ทัศนคติ
コンテンツ	เนื้อหา
なぜ	ทำไม
ジャイアンツ	ยักษ์
発明	คิดค้น
頭部	หัว
頭部	เฮด
病気	ป่วย
病気	โรค
病気	ป่วย
再現	แพร่
住友	sumitomo
栽培	โต
感謝	กตัญญู
感謝	กตัญญู
感謝	กตัญญู
住居	ที่พัก
ヘビー	หนักๆ
ヘビー	หนัก
隠し	ซ่อน
手術	ศัลยกรรม
手術	ผ่าตัด
手術	ศัลยกรรม
手術	ผ่าตัด
魔女	แม่มด
ディズニー	ดิสนีย์
格闘	ดิ้นรน
費用	ต้นทุน
費用	ต้นทุน
ソース	ต้นทาง
ソース	ซอส
ソース	น้ำปลา
ソース	แหล่ง
フレーム	กรอบ
フレーム	เฟรม
フレーム	กรอบ
フレーム	เฟรม
ディーゼル	ดีเซล
解析	วิเคราะห์
ゲル	เจล
青い	น้ำเงิน
青い	สีน้ำเงิน
青い	บลู
休日	holiday
表紙	ปก
表紙	cover
表紙	ปกปิด
タイガース	เสือ
王朝	ราชวงศ์
タイヤ	ยาง
タイヤ	ยาง
タイヤ	ยาง
プラザ	พลาซ่า
イラク	อิรัก
イラク	อิรัก
ゾーン	โซน
ゾーン	เขต
ゾーン	โซน
鉱山	เหมือง
ラム	lam
ラム	ลำ
ラム	ราม
ラム	พระราม
ラム	รัม
千代田	chiyoda
激しい	ดุร้าย
激しい	ดุดัน
サル	ลิง
サル	ลิง
サル	แซล
収集	สะสม
郊外	ชานเมือง
郊外	ชานเมือง
郊外	ชานเมือง
修理	ซ่อม
修理	ซ่อมแซม
修理	ซ่อม
修理	ซ่อมแซม
ポリ	poly
相対	สัมพันธ์
相対	ญาติ
オート	อัตโนมัติ
オート	auto
先輩	อาวุโส
先輩	senior
相撲	ซูโม่
太字	หนา
イブ	อีฟ
イブ	eve
いつ	เมื่อไร
いつ	เมื่อ
いつ	ตอน
ビート	จังหวะ
ビート	ตี
ビート	เอาชนะ
ビート	ชนะ
効率	ประสิทธิภาพ
会計	บัญชี
オレンジ	ส้ม
オレンジ	ส้ม
半島	คาบสมุทร
無視	ละเว้น
テッド	เทด
テッド	เท็ด
ウイルス	ไวรัส
ウイルス	ไวรัส
歌う	สิงห์
歌う	ร้อง
歌う	ร้อง
原子	อะตอม
原子	อะตอม
原子	ปรมาณู
原子	อะตอม
修道院	วัด
修道院	อาราม
スマート	ฉลาด
カトリック	คาทอลิก
推測	เดา
推測	เดา
天才	อัจฉริยะ
上杉	uesugi
パイ	พาย
フロリダ	ฟลอริดา
ロイヤル	รอยัล
ロイヤル	ราชวงศ์
課題	ท้าทาย
高原	ที่ราบสูง
ショート	สั้น
ショート	สั้นๆ
ショート	เตี้ย
ポップ	ป็อป
ポップ	ป๊อป
ポップ	pop
コンセプト	แนวคิด
コンセプト	concept
コンセプト	แนวคิด
コンセプト	concepts
宮本	miyamoto
中華民国	ไต้หวัน
抗議	ประท้วง
ワイン	ไวน์
ワイン	สุรา
キャンプ	ค่าย
キャンプ	ค่าย
バージニア	เวอร์จิเนีย
講演	บรรยาย
デザイナー	designer
天国	สวรรค์
応用	ประยุกต์
タグ	แท็ก
タグ	แท็ก
直線	เส้น
直線	บรรทัด
直線	line
ダーク	เข้ม
ダーク	มืด
権力	อำนาจ
権力	power
権力	พลังงาน
権力	พลัง
ダウンロード	ดาวน์โหลด
ダウンロード	ดาวน์โหลด
論理	ตรรก
論理	ตรรก
論理	ตรรกศาสตร์
論理	เหตุผล
打者	แรงๆ
水素	ไฮโดรเจน
発掘	excavations
男爵	บารอน
外伝	gaiden
事前	advance
共有	แชร์
共有	แชร์
共有	แชร์
タカ	เหยี่ยว
女神	ธิดา
女神	เทพธิดา
アラン	alan
季節	ฤดูกาล
季節	ฤดูกาล
ウェア	แวร์
ギア	เฟือง
ギア	เกียร์
衛生	อนามัย
請求	ขอ
請求	คำขอ
請求	ร้องขอ
要約	สรุป
ドキュメンタリー	สารคดี
ドキュメンタリー	สารคดี
恐怖	กลัว
恐怖	fear
マジック	เวทมนตร์
マジック	มนตร์
気温	อุณหภูมิ
フェア	แฟร์
フェア	ยุติธรรม
船団	ขบวน
要塞	ป้อม
要塞	ปราการ
バカ	โง่
バカ	โง่
コミュニケーション	สื่อสาร
コミュニケーション	สื่อสาร
コミュニケーション	สื่อสาร
ステップ	ขั้น
ステップ	ก้าว
銀座	ginza
内田	uchida
浜田	hamada
インドネシア	อินโดนีเซีย
義務	duty
義務	หน้าที่
義務	หน้าที่
周波数	ความถี่
周波数	ความถี่
別冊	bessatsu
ユナイテッド	สามัคคี
ユナイテッド	ยูไนเต็ด
ユナイテッド	united
レンズ	เลนส์
一日	เดย์
一日	วัน
船舶	ภาชนะ
船舶	เรือ
船舶	ยาน
妖怪	yokai
キャッチ	จับ
コロンビア	โคลัมเบีย
コロンビア	โคลอมเบีย
コロンビア	โคลัมเบีย
コロンビア	โคลัมเบีย
メガ	เมกะ
メガ	mega
数値	จำนวน
数値	หมายเลข
数値	ตัวเลข
数値	หมายเลข
山脈	ภูเขา
カフェ	คาเฟ่
北方	เหนือ
ママ	แม่
木曜日	พฤหัส
木曜日	พฤหัส
木曜日	พฤหัสฯ
木曜日	พฤหัสบดี
上級	อาวุโส
上級	senior
上級	ก้าวหน้า
マルチ	หลาย
マルチ	มัลติ
プラン	แพ็คเกจ
プラン	วางแผน
プラン	แผน
プラン	แผน
トラブル	ปัญหา
出口	ทางออก
火山	ภูเขาไฟ
チェック	เช็ค
チェック	ตรวจ
ヒト	มนุษย์
ベラ	bella
灯台	ประภาคาร
グレード	เกรด
アラブ	อาหรับ
ライオン	สิงโต
ライオン	ราชสีห์
ライオン	สิงโต
探検	สำรวจ
探検	สำรวจ
探検	สำรวจ
突然	ทันใด
定数	คงที่
ビーム	คาน
ビーム	beam
ビーム	บีม
ビーム	ลำแสง
アプリ	แอป
アプリ	แอพ
アプリ	แอป
アプリ	แอพ
ピンク	pink
ピンク	ชมพู
ピンク	สีชมพู
ジャクソン	แจ็กสัน
中国語	จีน
吉本	yoshimoto
ジョンソン	johnson
運命	ชะตา
タッチ	touch
タッチ	แตะ
タッチ	ทัช
タッチ	สัมผัส
概要	สรุป
ソル	โซล
サンタ	ต้า
サンタ	santa
キャプテン	กัปตัน
初演	ปฐมทัศน์
ユニバーサル	universal
ユニバーサル	สากล
リズム	จังหวะ
シャン	อาทิ
美しい	สวยๆ
美しい	สวย
美しい	สวยงาม
美しい	งดงาม
オムニバス	omnibus
ポリス	ตำรวจ
一本	ippon
フットボール	ฟุตบอล
ベースボール	เบสบอล
地形	ภูมิประเทศ
地形	ภูมิประเทศ
財産	คุณสมบัติ
財産	ทรัพย์สิน
財産	ทรัพย์
広報	ประชาสัมพันธ์
スー	ซู
スー	sue
スー	ซู
コスト	ต้นทุน
コスト	ต้นทุน
シリア	ซีเรีย
シリア	ซีเรีย
ミドル	กลาง
特性	คุณลักษณะ
特性	ลักษณะ
本田	honda
本田	ฮอนด้า
財務	ไฟแนนซ์
トニー	โท
スコット	สก็อตต์
スコット	สก็อต
スコット	สก๊อต
スコット	สกอต
河内	kawachi
診断	วินิจฉัย
診断	วินิจฉัย
想定	สันนิษฐาน
想定	สมมติฐาน
想定	สมมุติฐาน
馬場	baba
馬場	บา
キャップ	หมวก
キャップ	cap
キック	ถีบ
キック	คิก
キック	เตะ
庭園	สวน
庭園	garden
庭園	สวน
クエスト	quest
モーター	motor
モーター	มอเตอร์
月間	เดือน
夕方	เย็น
キム	คิม
キム	kim
セントラル	เซ็นทรัล
勉強	เรียน
勉強	เรียน
勉強	ศึกษา
式典	พิธีการ
式典	พิธี
演技	ทำตัว
バード	นก
バード	เบิร์ด
ストーン	stone
ストーン	หิน
ストーン	ศิลา
事務局	สำนักงาน
事務局	ออฟฟิศ
ムービー	หนัง
ムービー	ภาพยนต์
ムービー	ภาพยนตร์
アプリケーション	แอพพลิเคชัน
ミラー	กระจกเงา
ミラー	กระจก
広い	กว้าง
モノ	สิ่งของ
モノ	โมโน
モノ	mono
それから	งั้น
支社	สาขา
省略	ละเว้น
サークル	วงกลม
サークル	วงกลม
犠牲	บวงสรวง
パフォーマンス	ประสิทธิภาพ
ファイト	ต่อสู้
ファイト	สู้
奉行	ข้าหลวง
みつ	mitsu
ショット	ยิง
ショット	นัด
黄色	เหลือง
ラヴ	ชอบ
ラヴ	รัก
兵隊	ทหาร
生きる	สด
二重	ดับเบิล
二重	ดับเบิ้ล
全般	ทั่วไป
全般	แม่ทัพ
応募	สมัคร
リスク	เสี่ยง
割合	เปอร์เซนต์
割合	เปอร์เซ็นต์
割合	เปอร์เซ็นต์
双葉	futaba
軍隊	กองทัพ
軍隊	ทหาร
軍隊	ทัพ
