din	از
critice	انتقادی
critice	حیاتی
executat	اعدام
festival	عیدی
festival	جشنواره
filmele	سینما
filmele	فیلمهایی
filmele	فیلم
filmele	فیلمها
birmania	برمه
birmania	برما
birmania	میانمار
metodă	متد
metodă	روش
impact	ضربه
impact	اصابت
impact	برخوردی
impact	برخورد
buna	خوبی
buna	good
buna	خوب
buna	خوبش
religia	مذهب
religia	دین
jurnalist	خبرنگار
perfect	عالی
perfect	perfect
perfect	پرفکت
hun	هون
adaugă	افزودن
jules	جولز
jules	ژول
majore	عمده
majore	ماژور
majore	سرگرد
femeile	زنانی
femeile	زنها
femeile	زنان
descoperirea	اکتشاف
descoperirea	دیسکاوری
descoperirea	کشف
obiectiv	عینی
obiectiv	گل
obiectiv	هدف
obiectiv	goal
hotel	هتل
izvor	بهار
izvor	بهاری
izvor	اسپرینگ
polonezi	تیرک
cehia	چک
cehia	چکی
trimite	ارسال
scriitorul	نویسنده
bruxelles	بروکسل
univers	کائنات
univers	کیهان
univers	گیتی
cântat	sang
cântat	سنگ
cântat	آواز
cântat	سانگ
cântat	سونگ
cântat	سانگ
europeni	جاده
europeni	اروپایی
europeni	اروپاییها
critici	انتقاد
critici	نقد
critici	منتقدان
critici	منتقدین
religios	مذهبی
religios	دینی
misiunea	مأموریت
misiunea	ماموریت
antonescu	آنتونسکو
motivul	انگیزه
motivul	دلیلی
motivul	علت
motivul	دلیل
ucraineni	اوکراینیان
credință	ایمانش
credință	ایمان
credință	ایمانی
creek	کریک
creek	نهر
parc	park
parc	پارک
context	متن
resurse	منبع
resurse	منابع
gaz	گس
gaz	گاز
gaz	گز
ebraică	عبری
arhitectura	architecture
arhitectura	معماری
analiza	تحلیل
analiza	آنالیز
regionale	منطقهای
regionale	محلی
succesul	کامیابی
succesul	موفق
succesul	موفقیتهای
succesul	success
succesul	موفقیت
vorbe	کلمات
vorbe	واژه
zero	صفر
zero	زیرو
zero	zero
canal	کانال
canal	مجرا
canal	مجرای
canal	کانال
canal	مجرا
canal	مجرای
canal	چنل
canal	channel
specifică	خاص
specifică	مشخص
înregistrare	ضبط
înregistrare	ضبط
convins	قانع
convins	متقاعد
greci	یونانیان
greci	یونانی
greci	یونانیها
greci	یونان
greci	یونانی
sergiu	سرژیو
acuzat	متهم
isus	عیسی
calif	خلیفه
dance	dance
dance	رقص
petersburg	پترزبورگ
variantă	variant
instrumente	آلات
instrumente	ابزار
instrumente	ابزارها
instrumente	ابزارهای
cronică	مزمن
clasă	رده
clasă	ردۀ
clasă	کلاس
clasă	طبقاتی
clasă	class
clasă	کلاسی
variante	variant
variante	مشتقات
stephen	استیون
medicală	طبی
medicală	medical
medicală	پزشکی
creștină	کریستین
creștină	کریستیان
creștină	مسیحی
creștină	کریستن
medicale	طبی
medicale	medical
medicale	پزشکی
conducători	فرمانروایان
conducători	حاکمان
conducători	رهبران
inițială	آغازی
inițială	آغازین
principiul	اصل
mormântul	مقبره
mormântul	آرامگاه
turism	گردشگری
bisericile	کلیساها
bisericile	کلیساهای
alexandra	الکساندرا
frumoase	زیباست
frumoase	زیبا
frumoase	خوشگل
frumoase	قشنگ
bernard	برنارد
bernard	برنار
modele	مدلهای
tulcea	تولچا
andré	آندره
efectul	اثر
efectul	جلوه
efectul	تأثیر
decide	اراده
decide	تصمیم
ofițeri	ماموران
ofițeri	افسران
solar	خورشیدی
candidat	کاندید
candidat	نامزد
candidat	کاندیدای
insecte	حشرات
insecte	حشرات
corespondent	خبرنگار
federal	فدرال
curte	حیاط
curte	دادگاه
curte	دربار
curte	حیاط
curte	یارد
remix	ریمیکس
elevi	دانشجویان
elevi	مردمک
elevi	شاگردان
potențial	بالقوه
potențial	پتانسیل
potențial	بالقوه
mamă	مادر
mamă	مامان
mamă	mom
mamă	مام
mamă	مادر
mamă	مادری
lucrurile	اوضاع
lucrurile	چیز
lucrurile	چیزها
coloana	ستون
coloana	ستونی
ștergerea	حذف
poziții	مواضع
poziții	موقعیتهای
trasee	مسیرهای
trasee	مسیرها
muzician	نوازنده
muzician	musician
muzician	موسیقیدان
comedie	کمدی
tradițional	سنتی
like	شبیه
like	لایک
like	مثل
like	like
like	مانند
mijlocaș	هافبک
situații	وضعیتهای
tancuri	تانک
tancuri	تانکها
steve	استیو
acte	کاغذها
acte	اسناد
acte	کاغذ
acid	اسید
acid	اسیدی
colonel	سرهنگ
automat	اتوماتیک
automat	خودکار
bogat	ثروتمند
bogat	ثروتمندان
bogat	پولدار
bogat	پولداری
bogat	غنی
bogat	ریچ
oceanul	اقیانوس
oceanul	اقیانوسی
repertoriul	رپرتوار
atras	مجذوب
luate	گرفته
suma	مجموع
suma	مبلغ
suma	مقدار
suma	مبلغ
dorește	آرزوها
dorește	میخواهد
protecția	حفاظت
protecția	پناه
protecția	محافظت
cetate	قلعه
cetate	دژ
cetate	ارگ
bill	بیل
căpitan	کاپیتان
căpitan	سروان
căpitan	ناخدا
procesului	فرایند
procesului	پروسه
procesului	فرآیند
procesului	روند
procesului	مراحل
înțelege	فهم
înțelege	درک
asociat	مرتبط
asociat	وابسته
asociat	همتای
lanka	لانکا
obținerea	شدن
descoperite	کشف
hugo	هوگو
hugo	هیوگو
ajută	کمک
samuel	ساموئل
margareta	مارگرت
margareta	مارگارت
margareta	دیسی
margareta	دیزی
firma	استوار
firma	استواری
domnia	سلطنت
domnia	حکمرانی
home	خانه
home	وطن
home	خونه
home	آغازه
claude	کلود
claude	کلاد
psd	psd
campanie	لشکرکشی
campanie	کمپین
parlament	مجلس
parlament	پارلمان
vârf	اوج
vârf	قله
mitologia	اساطیر
mitologia	اسطوره
doamna	بانوی
doamna	بانو
doamna	بانوی
doamna	بانو
greșit	اشتباه
greșit	نادرست
retragerea	نشینی
street	استریت
street	خیابانی
street	خیابان
street	خیابون
definitiv	قطعی
design	دیزاین
design	طرح
design	طراحی
taylor	تیلر
taylor	تایلور
taylor	تیلور
fire	نخی
fire	نخ
virgil	ویرجیل
frați	برادرهای
frați	برادران
frați	برادرها
plin	پر
plin	کاملش
plin	سرشار
plin	فول
plin	پره
raportul	گزارش
land	خشکی
land	land
land	سرزمین
directă	دایرکت
directă	direct
cornel	کرنل
den	لانه
den	den
servit	خدمت
front	جبهه
front	جلو
ochi	چشمها
ochi	چشمانی
ochi	چشم
ochi	چشمان
ochi	چشم
ochi	چشمی
senator	سناتور
cher	چر
cher	شر
aeroportul	فرودگاه
sebastian	سباستین
sebastian	سباستیان
contextul	متن
costa	کوستا
costa	کاستا
louise	لوئیز
louise	لوییز
spencer	اسپنسر
franco	فرانکو
europe	اروپای
europe	اروپا
gospodării	خانوار
mitologie	اساطیر
mitologie	اسطوره
irina	ایرینا
slovacia	اسلواکی
slovacia	اسلواکی
continua	ادامه
profilul	profile
profilul	نمایه
profilul	پروفایل
sankt	زانکت
determină	تعیین
enciclopedia	دانشنامه
implică	دلالت
open	باز
iarna	وینتر
iarna	زمستان
iarna	زمستون
iarna	زمستانی
poetul	poet
poetul	شاعری
poetul	شاعر
absolut	مطلقا
animalelor	جانوران
animalelor	حیوانات
efecte	تأثیرات
efecte	تاثیرات
efecte	اثرات
efecte	آثار
deschide	باز
culori	رنگها
culori	رنگهای
culori	رنگها
savoia	ساووی
evreii	یهود
evreii	یهودیان
evreii	یهودی
scara	نردبان
scara	نردبانی
enciclopedie	دانشنامه
old	پیر
old	قدیمی
old	قدمت
old	کهنه
slab	لاغری
slab	لاغر
slab	ناتوان
slab	ضعیفی
slab	ضعیف
slab	سست
antice	کهن
antice	باستانی
antice	باستان
mașină	ماشینی
mașină	ماشین
mașină	دستگاه
mașină	خودرو
mașină	خودروی
mașină	ماشین
primă	اضافی
echipele	تیمهای
diferit	متفاوت
teorie	نظریه
teorie	تئوری
teorie	فرضیه
rezervă	حیا
rezervă	زاپاس
rezervă	پشتیبان
rezervă	پشتیبانی
rezervă	رزرو
rezervă	ذخیره
navă	مجرا
navă	سفینه
navă	کشتی
navă	کشتیها
las	لاس
las	las
interesul	ربا
interesul	علاقه
interesul	بهره
turul	تور
turul	tour
avocat	وکالت
avocat	وکیل
inițiativa	ابتکار
carolina	شمالی
carolina	کارولینا
story	داستان
story	داستانی
story	قصه
medici	پزشکان
medici	مدیچی
medici	پزشکان
medici	دکترای
medici	دکترا
medici	دکترها
ahmad	احمد
ahmad	ahmad
doctorat	دکترای
doctorat	یل
doctorat	phd
calcul	محاسبه
billboard	بیلبورد
macedonia	مقدونیه
publicații	نشریات
vrut	میخواستند
vrut	خواست
reală	رئال
reală	حقیقی
reală	واقعی
albe	سپید
albe	وایت
albe	سفید
kobayashi	کوبایاشی
japoneze	ژاپنی
predat	آموخت
predat	آموخته
secol	قرن
secol	قرنه
secol	سده
transcarpatia	zakarpattia
vale	دره
vale	واله
presiunea	فشار
presiunea	فشاری
accident	حادثه
accident	تصادفی
accident	تصادف
accident	سقوط
accident	کراش
accident	فروپاشی
cuvintele	کلمات
cuvintele	واژه
învățat	آموخت
învățat	آموخته
invitat	مهمان
invitat	میهمان
caracterul	شخصیت
caracterul	نویسه
poliție	پولیس
poliție	پلیس
datând	دوستیابی
eurovision	یوروویژن
private	خلوت
private	شخصی
private	سرباز
private	private
private	خصوصی
atenție	توجه
răsărit	طلوع
exil	تبعید
profesională	حرفهای
fips	fips
melodii	تونز
nationalcaps	nationalcaps
creează	ایجاد
lasă	بزار
agent	مامور
agent	کارگزار
agent	مأمور
contemporană	معاصر
scrierea	نویسندگی
scrierea	نوشتن
conceptul	مفهومی
conceptul	مفهوم
vizitat	بازدید
velîka	ولیکا
linecolor	linecolor
network	شبکه
network	network
etnie	قومیت
andrew	اندرو
simbolul	نماد
căi	مسیرها
căi	راههای
cfr	cfr
eliberarea	نشر
eliberarea	آزادسازی
soluție	چاره
soluție	محلول
personajele	نویسه
patrimoniul	میراث
patrimoniul	ارث
medii	متوسط
medii	میانگین
medii	متوسط
poloneze	لهستانی
grec	یونان
grec	یونانی
congresul	کنگره
actul	عمل
câștigă	کسب
sonoră	شنیدنی
aliate	متفقین
aliate	متحد
gaze	گس
gaze	گاز
sherlock	شرلوک
var	ور
var	آهک
var	لایم
arabe	عرب
arabe	عربها
iugoslavia	یوگسلاوی
spirit	روحی
spirit	اسپریت
spirit	روح
min	مین
min	min
comandă	فرمان
comandă	نظم
comandă	فرمان
comandă	دستور
comandă	سفارش
comandă	ترتیب
golful	گلف
golful	خلیج
golful	خلیج
golful	بای
johnson	جانسن
johnson	جانسون
creștini	مسیحیان
creștini	مسیحی
creștini	نصارا
zeci	دهها
zeci	دهها
zeci	چندین
zeci	دوجین
toscana	توسکانی
mâinile	دست
mâinile	دستهای
mâinile	دستان
duminică	ساندی
duminică	یکشنبه
project	پروژه
british	بریتانیایی
british	بریتانیا
lectură	خواندن
lectură	قرائت
maior	عمده
maior	ماژور
maior	سرگرد
decorat	آراسته
felix	فلیکس
felix	فیلیکس
carmen	کارمن
bazinul	حوضه
bazinul	سماور
distanța	مسافت
distanța	فاصله
alan	آلان
alan	آلن
manual	دستی
manual	راهنما
maestru	master
maestru	استادی
maestru	ارباب
maestru	استاد
mac	مکینتاش
mac	mac
mac	مک
acordul	توافقنامه
acordul	موافقتنامه
acordul	قرارداد
acordul	توافق
sprijin	پشتیبان
sprijin	پشتیبانی
sprijin	حمایت
rânduri	سطرها
rânduri	صف
microsoft	مایکروسافت
microsoft	microsoft
conrad	کنراد
proprietate	ویژگی
proprietate	دارایی
proprietate	ملک
proprietate	اموال
proprietate	مالکیت
proprietate	مالکیت
mecklenburg	مکلنبورگ
hot	دزد
cercul	چرخه
cercul	دایره
sam	سَم
sam	سام
sam	sam
free	free
free	آزادی
free	رایگان
free	آزاده
free	آزاد
sant	سانت
devin	دوین
devin	بشوی
insule	جزایر
comparație	مقایسه
bosnia	بوسنی
reale	رئال
reale	حقیقی
reale	واقعی
wilson	ویلسون
mit	mit
mit	افسانه
mit	اسطوره
râmnicu	رمنیکو
maine	فردا
maine	فردایی
maine	مین
maine	ماین
ape	آبها
ape	آبهای
ape	epa
cumpărat	خریدار
cumpărat	خریداری
cumpărat	خریدم
cumpărat	خریدی
cumpărat	خریده
arbore	شفت
arbore	درخت
arbore	درختی
planeta	سیاره
idee	ایده
chineză	چینی
pdf	pdf
sigismund	زیگیسموند
marca	براند
marca	برند
marca	مارک
actorii	بازیگران
charlotte	شارلوت
înregistrarea	ضبط
seara	عصر
seara	غروب
seara	شام
variază	متفاوت
transportul	انتقال
transportul	ترابری
termeni	شروط
termeni	اصطلاحات
termeni	شرایط
altar	محراب
altar	قربانگاه
altar	عبادتگاه
altar	معبد
altar	زیارتگاه
individual	شخصی
individual	فرد
dimineața	صبح
dimineața	بامداد
serii	سری
bogată	ثروتمند
bogată	ثروتمندان
bogată	پولدار
bogată	پولداری
bogată	غنی
bogată	ریچ
plină	پر
plină	کاملش
plină	سرشار
plină	فول
plină	پره
schimbări	تغییرات
realitatea	واقعیت
poeme	شعری
poeme	شعرهای
poeme	شعر
stâng	چپ
încercare	آزمون
încercare	آزمایش
încercare	تست
schimbă	تغییر
olimpic	المپیک
arm	بازو
arm	دست
arm	آرم
arm	بازوی
bus	اتوبوس
bus	bus
constant	دائماً
constant	دائما
constant	ثابت
constant	دائم
constant	مداوم
georges	ژرژ
ray	پرتو
relief	امداد
republică	جمهوری
municipal	شهری
bulgară	بلغاری
natal	ناتال
acoperă	کاور
acoperă	جلد
acoperă	پوشش
acoperă	بپوشد
detaliu	جزئیات
detaliu	جزییات
alice	آلیس
înălțimea	ارتفاعی
înălțimea	بلندی
înălțimea	قد
înălțimea	ارتفاع
înălțimea	height
lituania	لیتوانی
subiecte	موضوعات
subiecte	موضوعاتی
regim	حالت
regim	رژیم
inima	قلبی
inima	دل
inima	قلب
francesco	فرانچسکو
sare	سالت
sare	نمکی
sare	نمک
guillaume	گیوم
redusă	خواص
congo	کنگو
sunet	صوت
sunet	صدا
utilizatorii	کاربران
florența	فلورنس
florența	فلورانس
tineret	جوانی
tineret	جوانان
provence	پروانس
cursă	نژاد
cursă	مسابقه
congresului	کنگره
lincoln	لینکن
lincoln	لینکولن
lincoln	لینکلن
vatra	اجاق
vatra	آتشدان
christopher	کریستوفر
anopheles	آنوفل
boris	بوریس
ernest	ارنست
comunistă	کمونیست
comunistă	کمونیستی
urbane	شهری
urbane	urban
urbane	اوربان
presiune	فشار
presiune	فشاری
interviuri	مصاحبه
hermann	هرمان
păcate	گناهان
reprezentant	نماینده
reprezentant	نماینده
prezentă	حاضر
prezentă	هدیه
secundare	ثانویه
secundare	ثانوی
manager	مدیر
alimentare	غذایی
alimentare	خوراک
alimentare	غذا
scenariu	فیلمنامه
scenariu	احداث
scenariu	سناریوی
scenariu	سناریو
scenariu	دستنوشته
numeroși	بیشماری
arhitect	معمار
arhitect	architect
discul	دیسک
discul	دیسک
abd	عبد
treime	تثلیث
treime	ترینیتی
flota	ناوگان
reguli	قواعد
reguli	قوانین
testament	وصیتنامه
testament	وصیت
carbon	کربن
carbon	کربنی
dovezi	برهان
dovezi	اثبات
dovezi	مدرک
dovezi	شواهد
dovezi	مدارک
dovezi	مدرک
partide	احزاب
exprimat	فرمودند
ziare	روزنامه
pierderi	خسارات
pierderi	ضرر
pierderi	تلفات
global	سراسری
global	جهانی
global	گلوبال
stradă	استریت
stradă	خیابانی
stradă	خیابان
stradă	خیابون
văzută	ندیده
văzută	دیده
sârbi	صربها
sârbi	صرب
sârbi	صربی
fată	دختری
fată	دختر
fată	girl
activi	فعال
doresc	آرزو
doresc	کاش
doresc	ارزو
doresc	ارزوی
funcțiile	توابع
membră	عضو
membră	عضوی
secundar	ثانویه
secundar	ثانوی
frederick	فردریک
frederick	فریدریش
aplicații	کاربردها
licență	گواهینامه
licență	مجوز
licență	جواز
facebook	facebook
facebook	فیسبوک
facebook	فیس
puterile	قدرتهای
comerț	بازرگانی
comerț	تجارت
comerț	تجارت
importanța	اهمیت
copilărie	کودکی
copilărie	بچگی
long	طولانی
long	لانگ
long	دراز
spiritul	روحی
spiritul	اسپریت
spiritul	روح
moștenitor	وارث
prieteni	دوستان
secțiune	بخش
urgență	ضرورت
urgență	فوریت
urgență	اضطرار
urgență	اورژانسی
urgență	اضطراری
urgență	اورژانس
memorie	خاطره
memorie	حافظه
memorie	حافظۀ
studenți	دانشجویان
difuzat	پخش
difuzat	مخابره
parlamentare	پارلمانی
earth	زمین
clase	کلاس
clase	کلاسهای
clase	کلاسها
schleswig	شلسویگ
ain	عین
ain	آئین
amphoe	amphoe
siria	سوریه
prusiei	پروس
senior	ارشد
distribuție	توزیع
rose	رز
rose	رُز
schimbare	تغییر
evreu	یهود
evreu	یهودیان
evreu	یهودی
evreu	یهودی
entertainment	سرگرمی
entertainment	تفریحات
entertainment	پذیرایی
stabilirea	موسسه
stabilirea	تاسیس
stabilirea	تأسیس
imperiale	امپراطوری
imperiale	سلطنتی
imperiale	امپراتوری
proprietăți	ویژگیها
proprietăți	ویژگیهای
justiție	عدالت
justiție	عدل
orchestră	نوازندگان
orchestră	ارکستر
mulțime	جمعیت
mulțime	شلوغی
mulțime	ازدحام
ocazie	مناسبت
ocazie	فرصتی
ocazie	فرصت
albania	آلبانی
calculator	رایانه
calculator	کامپیوتر
prefix	پیشوند
vertical	عمودی
vertical	عمودی
tehnica	تکنیک
alege	انتخاب
alege	برداشتن
medical	طبی
medical	medical
medical	پزشکی
credința	ایمانش
credința	ایمان
credința	ایمانی
credința	اعتقاد
știri	اخبار
știri	نیوز
știri	خبر
știri	خبری
știri	اخباری
brad	براد
operațiunea	عملیات
operațiunea	عمل
jucătorul	بازیکن
multiple	چندگانه
multiple	چندین
stefan	استفن
stefan	اشتفان
stefan	stefan
stefan	استیفن
grea	سنگینی
grea	سنگین
ian	لان
ian	ایان
aude	اود
libertate	ازادی
libertate	آزادی
libertate	لیبرتی
pericol	مخاطره
pericol	هازارد
pericol	خطری
pericol	خطر
anca	انکا
gustav	گوستاو
aspectul	ظاهر
belgrad	بلگراد
bărbat	مذکر
bărbat	نر
bărbat	انسان
bărbat	مَرد
bărbat	مرد
sticlă	گلاس
sticlă	گلس
sticlă	لیوان
sticlă	شیشه
sticlă	بطری
carlo	کارلو
maximilian	ماکسیمیلیان
materialul	مواد
materialul	مصالح
lățime	عرض
mobile	متحرک
mobile	سیار
mobile	موبایل
mobile	همراه
distrugerea	تخریب
distrugerea	هلاکت
distrugerea	نابودی
distrugerea	خرابی
distrugerea	ویرانی
schimbul	معاوضه
schimbul	تبادل
schimbul	مبادله
grădina	باغچه
grădina	باغ
grădina	گاردن
grădina	بهشت
universul	کائنات
universul	کیهان
universul	گیتی
socialiste	سوسیالیستی
socialiste	سوسیالیست
festivalului	عیدی
festivalului	جشنواره
temperatură	دما
nato	ناتو
tradiție	سنت
tradiție	رسم
interpretarea	تعبیر
interpretarea	تفسیر
industrial	صنعتی
suport	پشتیبان
suport	پشتیبانی
suport	حمایت
biroul	بیرو
biroul	اداره
biroul	دفتر
executiv	اجرایی
soldat	سرباز
soldat	سربازی
antică	آنتیک
antică	عتیقه
antică	کهن
antică	باستانی
antică	باستان
apel	توسل
apel	بخوانید
apel	تماس
mesajul	پیغام
mesajul	پیام
exprimă	اکسپرس
stan	استن
victime	تلفات
victime	قربانیان
way	راه
mass	جرم
mass	توده
mort	مرده
mort	مردن
mort	مُرده
mort	مردگان
dirijor	رسانا
dirijor	راهبر
box	boxing
box	بوکس
box	بکس
palestina	فلسطین
palestina	فلسطینی
asemănător	مشابه
miniștri	وزرا
miniștri	وزیران
miniștri	وزرای
actori	بازیگران
capital	پایتخت
capital	سرمایه
fondatorul	بنیانگذار
fondatorul	موسس
atlantic	اطلس
atlantic	اطلسی
atlantic	آتلانتیک
atacuri	حملات
dovadă	شواهد
dovadă	مدارک
dovadă	مدرک
dovadă	برهان
dovadă	اثبات
dovadă	مدرک
gabriela	گابریلا
sovietici	شوروی
sovietici	شوراها
sovietici	شوروی
pnl	pnl
amsterdam	آمستردام
amsterdam	امستردام
youthyears	youthyears
complexe	پیچیده
complexe	هرات
respins	عزل
documentare	مستند
canadian	کانادایی
canadian	کانادا
poitou	پواتو
suplimentare	اضافی
fenomen	پدیده
fenomen	پدیدهای
coroana	کرون
coroana	کراون
coroana	تاج
steagul	پرچم
campionat	قهرمانی
mike	مایک
australian	استرالیایی
australian	استرالیا
delta	دلتا
delta	دلتای
grave	جدی
stone	سنگ
stone	استون
stone	سنگی
stone	سنگسار
spital	بیمارستان
spital	بیمارستانی
break	بشکند
break	استراحت
break	شکستن
arc	قوس
arc	کمان
arc	تعظیم
arc	سجده
arc	کمان
arc	باو
comunicare	ارتباط
comunicare	ارتباطات
comunicare	مکاتبه
comunicare	ارتباطی
frate	داداشی
frate	داداش
frate	برادر
frate	برادر
frate	داداش
semne	مارکس
caractere	نویسه
medalie	مدال
scriere	نویسندگی
scriere	نوشتن
procese	آزمونهای
procese	فرایندهای
procese	دادخواهی
elizabeth	الیزابت
davis	دیویس
prizonieri	اسیری
prizonieri	زندانیان
power	قدرت
power	پاور
power	توان
power	power
power	قدرتش
frankfurt	فرانکفورت
ismail	اسماعیل
arizona	آریزونا
tony	تونی
schmidt	اشمیت
aliații	متفقین
aliații	متحدین
puy	پوی
primară	ابتدایی
primară	اصلی
primară	اولیه
introducere	معرفی
introducere	مقدمه
introducere	اشنایی
introducere	آشنایی
introducere	مقدمه
propusă	خواستگاری
propusă	پیشنهادی
cheile	کلیدها
cheile	کلید
prințesă	پرنسس
prințesă	شاهدخت
lacuri	لیکس
main	main
main	اصلی
main	ماین
pedro	پدرو
fox	فاکس
fox	روباه
promovare	ترویج
promovare	ارتقاء
promovare	ترفیع
promovare	تبلیغ
promovare	ارتقای
promovare	ارتقا
lansare	پرتاب
nepotul	برادرزاده
nepotul	خواهرزاده
nepotul	نوه
independentă	مستقل
secunde	ثانیه
încercarea	آزمون
încercarea	آزمایش
încercarea	تست
diploma	دیپلم
diploma	زینه
diploma	درجه
ecaterina	کاترین
teologie	الهیات
forțat	اجباری
forțat	اجبار
organizează	سازماندهی
covasna	کوواسنا
nationalgoals	nationalgoals
kosovo	کوزوو
traducător	translator
traducător	مترجم
temă	چهره
temă	چهرۀ
temă	تم
divizie	تقسیم
divizie	واحد
vase	رگها
vase	ظرفها
vase	ظروف
vase	غذاهای
legile	قوانین
rurală	روستایی
frunte	پیشانی
frunte	پیشونی
frunte	پیشانیش
cavalerie	سواران
cavalerie	سواره
versurile	شعر
versurile	شعرای
valley	دره
risc	خطر
risc	ریسک
numiți	معین
nikolai	نیکلای
nikolai	نیکولای
nikolai	نیکلای
nikolai	نیکولای
solomon	سلیمان
solomon	سولومون
ziar	روزنامه
jiu	ژی
organizare	سازمان
organizare	سازماندهی
organizare	سازمان
organizare	سازماندهی
complexul	پیچیده
complexul	هرات
rang	رتبه
rang	درجه
gheață	یخ
gheață	یخی
gheață	یخبندان
gheață	آیس
acceptă	میپذیرد
acceptă	پذیرد
acceptă	accept
acceptă	پذیرش
acceptă	قبول
templul	پرستشگاه
templul	عبادتگاه
templul	معبد
templul	تمپل
continuu	مداوم
continuu	پیوسته
continuu	مستمر
continuu	مداوم
continuu	پیوسته
continuu	پاینده
etapa	مرحله
etapa	صحنه
etapa	استیج
turc	turk
turc	تُرک
turc	تورک
turc	ترک
turc	ترکیه
turc	ترکی
service	خدمت
service	سرویس
service	خدمات
wang	وانگ
wang	ونگ
youthclubs	youthclubs
liniile	خطوط
sugerează	پیشنهاد
alianța	ائتلاف
alianța	وصلت
alianța	اتحاد
lazăr	لازاروس
lazăr	لازار
disponibile	موجود
monte	مونته
recente	اخیر
cracovia	کراکوف
coordonate	مختصات
coordonate	مختصات
misiune	مأموریت
misiune	ماموریت
mașina	خودرو
mașina	خودروی
mașina	ماشین
dead	مرده
dead	مردن
dead	مُرده
dead	مردگان
creangă	انشعاب
creangă	برنچ
creangă	شاخه
diferența	تفاوت
diferența	فرق
coperta	کاور
coperta	جلد
coperta	پوشش
gold	طلای
gold	gold
gold	طلا
gold	طلایی
gold	گلد
gold	زرین
scriu	نوشت
scriu	نویسند
scriu	نوشتن
scriu	بنویسید
scriu	بنویسد
scriu	نویسندگی
scriu	نوشتن
caută	جستجو
întâlnire	ملاقات
întâlnire	جلسه
întâlnire	دیدار
trăsături	ویژگیها
trăsături	ویژگیهای
philip	فلیپ
philip	فیلیپ
dreptate	عدالت
dreptate	عدل
cor	همخوان
cor	کورس
cor	cor
wolf	گرگ
wolf	وولف
wolf	گرگه
wolf	ولف
prezente	حاضر
prezente	هدیه
fruntea	پیشانی
fruntea	پیشونی
fruntea	پیشانیش
douglas	داگلاس
modificat	تغییریافته
für	für
augustin	آگوستین
augustin	آگوستین
provocat	تحریک
egal	برابر
egal	مساوی
egal	برابر
egal	مساوی
tarn	تارن
gerais	گرایس
vioară	ویولون
vioară	ویلن
vioară	ویولن
stejar	اوک
stejar	بلوط
cavaler	شوالیه
cavaler	نایت
operare	عامل
istanbul	استانبول
patrick	پاتریک
banii	پول
banii	پولی
precedent	سابقه
precedent	پیشین
precedent	قبلی
studiază	تحصیل
studiază	مطالعه
sector	بخش
sector	سکتور
isère	ایزر
conacul	عمارت
istorici	مورخان
deschiderea	افتتاحیه
deschiderea	افتتاح
sală	باشگاه
sală	ورزشگاه
sală	ورزش
decizie	تصمیم
decizie	فیصله
naos	nave
amestec	اختلاط
amestec	مخلوط
amestec	میکس
amestec	آمیخته
amestec	مخلوطی
amestec	ترکیب
geografică	جغرافیایی
geografică	جغرافی
geografică	جغرافیایی
imperială	امپراطوری
imperială	سلطنتی
imperială	امپراتوری
clasament	پایگاههای
jim	جیم
castel	قصر
castel	کاستل
castel	کستل
castel	قلعه
castel	کسل
câmpie	ساده
câmpie	جلگه
socialist	سوسیالیستی
socialist	سوسیالیست
înfrângerea	شکست
licența	گواهینامه
licența	مجوز
licența	جواز
milan	میلان
scenariul	فیلمنامه
scenariul	احداث
scenariul	سناریوی
scenariul	سناریو
scenariul	دستنوشته
teritorială	ارضی
argento	آرجنتو
impus	تحمیل
stack	پشته
stack	استک
fotografie	فتو
fotografie	photo
fotografie	عکس
fotografie	عکاسی
fotografie	photography
fotografie	عکسبرداری
principiu	اصل
lombardia	لمباردی
musulmani	مسلمان
musulmani	مسلمانان
musulmani	مسلمانها
musulmani	مسلمان
musulmani	مسلم
musulmani	مسلمانان
see	eea
răniți	مجروح
răniți	مصدوم
răniți	زخمی
răniți	مجروح
răniți	زخمی
profesionist	حرفهای
câștigător	برنده
desen	ترسیم
desen	نقاشی
desen	کشیدن
interzis	ممنوعه
interzis	ممنوع
interzis	حرام
interzis	نهی
interzis	ممنوع
interzis	حرام
interzis	ممنوع
regulile	قواعد
regulile	قوانین
irak	عراق
ideile	ایده
student	محصل
student	شاگرد
student	دانشجو
reacție	واکنشی
reacție	واکنش
howard	هوارد
howard	هاوارد
pre	pre
sprijinit	پشتیبانی
topul	بالا
topul	top
topul	تاپ
topul	اوج
topul	فاعل
avansat	پیشرفته
napoli	ناپل
napoli	ناپولی
activitățile	فعالیتها
cutremur	زلزله
marte	مریخ
marte	مارس
rare	نادره
rare	کمیاب
rare	نادر
rare	نادری
boală	بیماری
boală	بیماری
boală	ناخوشی
boală	مرضی
boală	بیماری
blocat	قفل
prusia	پروس
herbert	هربرت
măsura	پیمانه
avram	آورام
avram	ابرام
întrebări	سؤال
întrebări	سوالات
întrebări	سوال
întrebări	سؤالات
intern	انترن
intern	کارآموز
intern	داخلی
intern	درونی
intern	اهلی
valorile	مقادیر
valorile	ارزشها
participa	شرکت
închisă	بسته
completarea	تکمیل
paginii	صفحۀ
paginii	صفحه
anuarul	سالنامه
fabrică	کارخانه
răspândit	پخش
răspândit	گسترده
mica	میکا
zeelandă	زلاند
oră	ساعتی
