del	del
secondi	segundas
secondi	segundo
utilizzata	utilizada
utilizzata	usada
utilizzata	usado
utilizzata	utilizado
utilizzata	utilizados
utilizzata	usados
modelli	modelos
modelli	maquetas
modelli	plantillas
auto	coches
auto	coche
auto	automóvil
auto	carro
auto	auto
auto	auto
auto	automático
sesso	género
sesso	genero
sesso	sexo
sesso	sexuales
sesso	sex
sesso	sexos
sesso	sexo
ragione	razón
ragione	motivo
ragione	razon
strumenti	instrumentos
strumenti	instrumentos
strumenti	herramientas
steve	steve
contenuto	contenido
contenuto	contenidos
contenuto	contenido
contenuto	contenidos
famoso	famosa
famoso	famosas
famoso	famosos
famoso	famoso
terreno	suelos
terreno	tierra
terreno	suelo
terreno	terrenos
terreno	terreno
piedi	pies
piedi	foot
piedi	pié
piedi	pie
cielo	cielo
cielo	heaven
cielo	cielo
cielo	sky
notevole	impresionantes
notevole	impresionante
notevole	notable
notevole	notables
notevole	notable
notevole	considerable
notevole	considerables
rossa	pelirroja
rossa	pelirrojo
rossa	rojo
rossa	rojas
rossa	roja
rossa	red
xiii	xiii
durata	duración
componenti	componentes
analisi	análisis
analisi	analisis
analisi	análisis
teatrale	teatral
teatrale	teatrales
maggioranza	mayoría
maggioranza	mayoritaria
maggioranza	mayorías
maggioranza	mayoria
maggioranza	mayoritario
tempio	templos
tempio	sien
tempio	temple
tempio	templo
gesù	jesús
gesù	jesus
quantità	cantidades
quantità	magnitudes
quantità	cantidad
joe	joe
sera	sueros
sera	sera
sera	tardes
sera	tarde
sera	noche
sera	velada
concerto	concierto
concerto	concierto
concerto	conciertos
mani	mani
mani	manos
jones	jones
minori	menores
minori	menor
minori	menores
minori	minor
vive	vive
vive	vive
vive	vidas
austriaco	austríaca
austriaco	austriaco
austriaco	austriaca
austriaco	austríaco
williams	williams
filosofia	filosofía
natale	navidad
natale	navidades
natale	navidad
discussioni	discusiones
discussioni	debates
discussioni	deliberaciones
discussioni	discusiones
discussioni	debate
discussioni	discusión
discussioni	debates
discussioni	debate
aggiunta	adición
aggiunta	agregar
aggiunta	agregando
aggiunta	añadir
aggiunta	adición
aggiunta	añadiendo
aggiunta	añadido
aggiunta	agregados
aggiunta	añadida
aggiunta	añadió
aggiunta	agregó
aggiunta	agregado
disponibile	disponible
disponibile	disponibles
vienna	viena
guardia	guardia
guardia	guarda
competizione	concurso
competizione	competición
competizione	competencia
attivo	activos
attivo	activo
attivo	activa
attivo	activos
attivo	bienes
attivo	activo
conflitto	conflicto
conflitto	conflictos
partecipa	participa
partecipa	participe
partecipa	participa
partecipa	participen
partecipa	participar
partecipa	unir
partecipa	únete
partecipa	unirse
confine	límite
confine	frontera
confine	fronterizo
confine	fronteriza
confine	frontera
confine	fronteras
confine	borde
stelle	estrella
stelle	star
stelle	estelar
stelle	estrellas
stelle	stars
crisi	crisis
crisi	crisis
moderna	moderna
moderna	modernos
moderna	modernas
moderna	moderno
avvocato	abogada
avvocato	abogado
avvocato	procurador
avvocato	letrado
avvocato	jurista
avvocato	abogada
avvocato	abogado
quarta	cuarto
quarta	cuarta
claudio	claudio
claudio	claudio
bassi	baja
bassi	bajos
bassi	bajas
bassi	low
bassi	bajo
bassi	bajos
bassi	bass
bassi	bajo
facciata	fachada
facciata	fachada
facciata	fachadas
entra	entra
descrizione	descripción
nata	nacidos
nata	born
nata	nacido
raggiunto	alcanzada
raggiunto	alcanzó
raggiunto	alcanzadas
raggiunto	alcanzados
raggiunto	alcanzado
avendo	teniendo
avendo	tener
avendo	habiendo
fondato	fundó
fondato	fundado
fondato	funda
fondato	fundada
avanti	adelante
avanti	forward
avanti	delantero
conquista	conquistas
conquista	conquista
conquista	conquistar
conquista	conquista
esistenza	existencia
francisco	francisco
canada	canadá
aereo	avión
aereo	plano
aereo	avion
aereo	avión
aereo	aeroplano
aereo	avión
aereo	avion
aereo	aeroplano
anime	anime
anime	almas
economia	económico
economia	economía
economia	económicas
economia	economia
economia	economía
economia	económica
devono	deben
devono	debe
devono	mosto
regole	normas
regole	reglamento
regole	reglas
trasmissione	transmisión
trasmissione	transmision
trasmissione	transmisión
trasmissione	radiodifusión
trasmissione	emisión
trasmissione	transmision
trasmissione	difusión
air	aire
air	air
cinematografico	cinematográfico
cinematografico	cinematográfica
criteri	criterios
criteri	criterio
pianeta	planet
pianeta	planeta
segno	señal
segno	firma
segno	signo
segno	firme
segno	firmar
romani	romanos
romani	romaníes
romani	romaní
romani	romana
romani	roman
romani	romanos
romani	romano
romani	román
edifici	edificaciones
edifici	construcciones
edifici	edificios
edifici	inmuebles
pianoforte	piano
acque	aguas
acque	waters
maschi	varones
maschi	machos
maschi	macho
maschi	masculino
maschi	varón
maschi	machos
singoli	singles
singoli	sencillos
singoli	solteros
singoli	individuales
singoli	individuo
singoli	individual
singoli	individuales
bella	hermoso
bella	guapa
bella	hermosos
bella	hermosa
bella	bellos
bella	bella
bella	bonita
bella	guapas
bella	pretty
bella	guapa
bella	bastante
bella	agradable
bella	bonita
bella	bonito
bella	lindo
bella	linda
bella	niza
argomento	tópico
argomento	tema
argomento	argumento
argomento	argumentación
time	hora
time	tiempo
time	time
nessuna	ninguna
nessuna	ninguno
scott	scott
guglielmo	william
guglielmo	guillermo
guglielmo	guglielmo
legno	madera
legno	maderas
legno	madera
legno	leña
legno	wood
legno	maderas
legno	madera
altare	altar
amministrazione	administración
poche	pocos
poche	pocas
guest	invitada
guest	invitado
guest	invitados
guest	huésped
storie	historias
storie	relatos
storie	cuentos
terminata	acabados
terminata	terminados
terminata	finalizado
terminata	acabado
terminata	terminado
terminata	terminada
ospedale	hospitales
ospedale	hospitalaria
ospedale	hospital
ospedale	hospitalización
ospedale	hospitalario
bordo	rim
bordo	llanta
bordo	edge
bordo	filo
bordo	borde
bordo	arista
funzioni	función
funzioni	funciones
metodo	método
strutture	estructuras
battista	battista
battista	bautista
operazioni	operaciones
trono	trono
impianto	implante
impianto	implantes
nazioni	naciones
nazioni	nations
simon	simon
simon	simón
rispettivamente	respectivamente
red	rojo
red	rojas
red	roja
red	red
religione	religion
religione	religiones
religione	religión
vecchia	viejo
vecchia	antiguo
vecchia	viejos
vecchia	antigua
vecchia	vieja
commerciale	anuncio
commerciale	comercial
commerciale	comerciales
incarico	asignación
incarico	cesión
arma	arma
indica	indica
indica	denota
indica	indica
conseguenza	consecuencia
ufficialmente	oficialmente
trasporto	transportes
trasporto	transporte
trasporto	transportación
trasporto	transportes
trasporto	transporte
paris	paris
paris	parís
scene	escenas
scene	escena
teste	cabezas
teste	cabeza
utile	util
utile	utilidad
utile	útil
utile	útiles
utile	servicial
utile	útil
utile	útiles
life	vida
life	life
royal	real
royal	royal
royal	reales
vii	vii
mary	maría
mary	mary
mary	maria
aiutare	ayudando
aiutare	ayudar
aiutare	ayuda
aiutare	ayudar
signore	sir
signore	senor
signore	señor
signore	señoras
signore	damas
signore	señoritas
signore	lord
signore	señor
imperiale	imperiales
imperiale	imperial
cristo	cristo
cristo	cristo
monastero	monasterio
contatto	contacto
contatto	contactar
contatto	contactos
contatto	contacta
diffusione	difusión
diffusione	difusión
diffusione	divulgación
diffusione	diseminación
lascia	dejar
white	blancas
white	blanca
white	white
white	blancos
white	blanco
big	big
big	grande
big	gran
big	grandes
tipi	tipos
dollari	dolares
dollari	dólares
territori	territorios
lavorare	obra
lavorare	trabajos
lavorare	trabaje
lavorare	trabajo
lavorare	trabajar
lavorare	trabajando
lavorare	funcionando
lavorare	trabajar
gioca	play
gioca	juegue
gioca	juega
gioca	jugar
gioca	reproducir
amministratore	admin
amministratore	administrador
amministratore	administradora
amministratore	administración
amministratore	administrador
amministratore	administradora
orbita	órbita
orbita	orbita
walter	walter
madrid	madrid
letto	cama
letto	camas
letto	lecho
disposizione	disposición
disposizione	trazado
disposizione	enajenación
disposizione	disposición
leone	león
leone	leona
leone	leone
leone	león
leone	leo
ala	wing
ala	ala
ala	ala
genitori	crianza
genitori	paternidad
genitori	progenitores
genitori	padres
genitori	progenitor
genitori	padres
xii	xii
simbolo	símbolo
simbolo	signatura
quinto	quinto
quinto	quinta
quinto	quinto
intanto	entretanto
xviii	xviii
ingegnere	maquinista
ingegnere	ingeniero
bgcolor	bgcolor
luna	luna
luna	luna
luna	moon
resti	restos
argentina	argentina
argentina	argentino
argentina	argentinos
argentina	argentina
argentina	argentino
argentina	argentinos
stemma	emblema
stemma	emblemas
leggi	leído
leggi	lea
leggi	leer
leggi	lectura
leggi	leyes
religioso	religiosos
religioso	religioso
religioso	religiosa
religioso	religiosas
spirito	espíritu
spirito	spirit
spirito	espiritu
soluzione	solución
soluzione	solucion
soluzione	disolución
statistiche	estadística
statistiche	estadísticas
statistiche	estadísticas
iniziata	iniciadas
iniziata	iniciada
iniziata	iniciado
iniziata	iniciados
ministero	ministerios
ministero	cancillería
ministero	ministerio
niente	nothing
niente	nada
computer	computadora
computer	ordenador
computer	informática
computer	computadoras
computer	ordenadores
computer	informática
computer	computadores
computer	computadoras
computer	ordenadores
merito	méritos
merito	mérito
scheda	pestaña
scheda	solapa
scheda	ficha
scheda	tab
morti	muerta
morti	muertos
morti	dead
morti	muerto
morti	muertes
morti	defunciones
morti	fallecimientos
settimane	semanas
protezione	proteccion
protezione	protección
bari	bari
ufficio	oficinas
ufficio	oficina
ufficio	office
ufficio	despacho
filosofo	filósofo
sur	sur
ultime	último
ultime	last
ultime	últimos
ultime	última
ultime	últimas
ultime	ultimas
ultime	últimos
ultime	última
ultime	último
ultime	ultimos
harry	enrique
harry	harry
danni	danni
danni	daños
danni	indemnización
danni	daños
danni	daño
atti	actos
chitarrista	guitarrista
azioni	acciones
utilizzare	uso
utilizzare	usar
utilizzare	utilización
utilizzare	utilizar
russa	rusia
russa	rusas
russa	rusa
russa	ruso
russa	rusos
xvii	xvii
und	und
numeri	numeros
numeri	números
ferro	plancha
ferro	hierro
ferro	ferro
protetta	protegida
protetta	protegidas
protetta	protegidos
protetta	protegido
messico	méjico
messico	méxico
messico	mexico
normale	normales
normale	normalidad
normale	normal
traccia	pista
traccia	track
traccia	atletismo
traccia	vía
traccia	trazas
traccia	trace
traccia	traza
traccia	rastro
traccia	trazo
washington	washington
rio	rio
rio	río
scelto	escogidos
scelto	elegido
scelto	escogido
scelto	elegida
scelto	escogida
scelto	elegidos
messaggio	mensajes
messaggio	mensaje
borgo	aldea
borgo	hamlet
borgo	borgo
out	fuera
out	afuera
out	out
categorie	categorias
categorie	categorías
parma	parma
united	united
united	unidos
united	unido
united	unió
united	unida
iniziato	comenzó
iniziato	iniciada
iniziato	comenzado
iniziato	iniciado
geografia	geografía
latitudine	latitud
ovviamente	obviamente
ovviamente	evidentemente
division	division
division	división
sonora	sonora
strumento	instrumento
strumento	tool
strumento	herramienta
strumento	instrumento
brasiliano	brasileño
brasiliano	brasileños
brasiliano	brasilero
brasiliano	brasileña
brian	brian
leggere	leído
leggere	lea
leggere	leer
leggere	lectura
leggere	reading
leggere	leyendo
leggere	leer
leggere	lectura
leggere	lecturas
uscito	salido
uscito	salió
ipotesi	suposiciones
ipotesi	presunciones
ipotesi	supuestos
ipotesi	hipótesis
ipotesi	hipótesis
influenza	influencia
influenza	influir
influenza	influencias
influenza	influenciar
influenza	influenza
influenza	gripe
influenza	gripe
vivo	vivo
vivo	viva
vivo	vivos
vivo	vivo
vivo	alive
modalità	modalidad
modalità	mode
modalità	modo
modalità	modos
organo	órganos
organo	órgano
capire	entienda
capire	comprenda
capire	comprender
capire	entiende
capire	entender
giallo	amarillos
giallo	amarilla
giallo	amarillas
giallo	amarillo
metropolitana	subte
metropolitana	subterráneo
metropolitana	metro
metropolitana	metro
metropolitana	subterráneos
grecia	grecia
leader	dirigente
leader	lider
leader	leader
leader	líder
leader	lideres
leader	dirigentes
leader	líderes
mura	mura
mura	murallas
mura	paredes
mura	muros
scienze	ciencia
scienze	ciencias
scienze	ciencias
celebre	famosa
celebre	famosas
celebre	famosos
celebre	famoso
comitato	comisión
comitato	comite
comitato	comité
etichetta	label
etichetta	etiqueta
etichetta	etiquetar
#aaa	#aaa
scritti	escrito
scritti	escritas
scritti	escrita
scritti	escritos
scritti	escrituras
scritti	escritos
coda	cola
coda	rabo
coda	cola
coda	coda
incidente	incidentes
incidente	incidente
incidente	accidente
incidente	accidentes
xiv	xiv
sostituito	sustituido
sostituito	sustituidos
sostituito	sustituida
sostituito	sustituido
sostituito	sustituyó
sostituito	reemplazados
sostituito	sustituye
sostituito	reemplazado
jim	jim
metal	metálico
metal	metálicos
metal	metal
metal	metales
verona	verona
basilica	basílica
composizione	composición
guido	guido
significato	significado
significato	importancia
significato	trascendencia
significato	significación
significato	significado
responsabile	responsable
responsabile	responsables
responsabile	responsable
responsabile	mantenedor
responsabile	encargado
femmine	hembras
femmine	mujer
femmine	hembra
femmine	hembras
femmine	femenino
musicali	musicales
musicali	musical
valign	valign
fede	faith
fede	fe
fede	fé
fede	fede
prove	tests
prove	ensayos
prove	pruebas
prove	ensayos
prove	probando
prove	pruebas
prove	ensayo
prove	evidencia
prove	evidencias
prove	pruebas
prove	ensayo
prove	comprobante
prove	prueba
prove	pruebas
nemico	enemigo
nemico	enemigas
nemico	enemiga
nemico	enemigos
nemico	enemigo
nemico	adversario
nemico	enemigos
nemico	hostil
nemico	hostiles
documenti	documentación
documenti	documentos
specialità	especialidades
specialità	especialidad
specialità	especialidades
specialità	especialidades
specialità	especialidad
specialità	especialidades
poteri	powers
poteri	poderes
poteri	atribuciones
poteri	potencias
young	jóven
young	jovenes
young	young
young	joven
young	jóvenes
segretario	secretaria
segretario	secretaría
segretario	secretario
istituzione	institución
decreto	decreto
iniziale	iniciales
iniziale	inicial
strade	carreteras
strade	caminos
strade	calles
concetto	concepto
edit	edición
edit	edita
edit	editar
sesto	sexto
sesto	sexta
sesto	sesto
gradi	grados
gradi	títulos
gradi	titulaciones
lasciare	dejar
rivoluzione	revolution
rivoluzione	revolución
bill	bill
bill	factura
motori	motores
motori	motors
motori	motores
tiro	tigger
tiro	disparos
tiro	disparo
tiro	tiroteo
tiro	tiro
tiro	rodaje
tiro	tiro
tiro	shot
tiro	disparo
campioni	muestra
campioni	muestras
campioni	ejemplo
campioni	champions
campioni	campeones
campioni	muestras
intitolato	titulado
svizzero	swiss
svizzero	suiza
svizzero	suizo
svizzero	suizos
differenti	distinta
differenti	diferente
differenti	distintos
differenti	distinto
differenti	diferentes
abitato	habitadas
abitato	habitada
abitato	habitado
piante	plantas
piante	planta
temperatura	temperatura
temperatura	temperaturas
inserire	inserte
inserire	inserta
inserire	insertar
imprenditore	emprendedor
imprenditore	empresaria
imprenditore	emprendedores
imprenditore	emprendedora
imprenditore	empresario
imprenditore	empresario
vivere	living
vivere	vivir
vivere	viviendo
vivere	viva
vivere	live
vivere	vivir
vivere	vive
perso	perdido
perso	lost
perso	perdida
perso	perdidos
perso	perdió
perso	perdidas
brescia	brescia
americana	americano
americana	american
americana	estadounidense
americana	americanos
americana	americana
americana	americana
scontro	enfrentamiento
scontro	choque
scontro	clash
asteroide	asteroide
asteroide	asteroides
rende	hace
riprese	filmando
riprese	filmación
riprese	grabando
riprese	rodaje
riprese	disparos
riprese	disparo
riprese	tiroteo
riprese	tiro
riprese	rodaje
longitudine	longitud
benedetto	benito
benedetto	benedicto
benedetto	bendecido
benedetto	bendita
benedetto	bendecidos
benedetto	bendecida
benedetto	bendito
benedetto	benedetto
solito	habitual
solito	habituales
solito	usual
carlos	carlos
scoperta	descubierto
scoperta	descubierta
scoperta	descubiertas
scoperta	descubiertos
scoperta	descubrió
scoperta	descubrimientos
scoperta	discovery
scoperta	descubrimiento
culto	culto
culto	secta
guerre	guerras
carta	paper
carta	ponencia
carta	papel
fuga	fuga
fuga	escapada
fuga	escapar
fuga	fuga
fuga	escapa
fuga	escape
tony	tony
tony	toni
tony	antonio
post	post
post	poste
post	publicar
post	publicación
post	postes
post	publicaciones
post	puestos
post	publica
usata	utilizada
usata	usada
usata	usado
usata	utilizado
usata	utilizados
usata	usados
ungherese	húngaros
ungherese	húngaro
ungherese	hungría
ungherese	húngara
macchina	máquina
macchina	maquina
macchina	coches
macchina	coche
macchina	automóvil
macchina	carro
macchina	auto
cavallo	caballo
cavallo	caballos
decisione	decision
decisione	decisión
obiettivo	objetivas
obiettivo	objetiva
obiettivo	objetivo
obiettivo	objetivo
obiettivo	target
obiettivo	blanco
obiettivo	gol
obiettivo	meta
obiettivo	objetivo
obiettivo	portería
euro	euros
euro	eurocopa
euro	euro
euro	euros
chicago	chicago
oscar	oscar
oscar	óscar
tradizionale	tradicionales
tradizionale	tradicional
enciclopedica	enciclopédico
ciclo	ciclo
ciclo	ciclos
vice	vicepresidente
vice	vicios
vice	vice
vice	vicio
vice	adjunto
vice	adjunta
vice	ayudante
vice	diputado
viii	viii
internet	internet
presentato	presentado
presentato	presentada
presentato	presentados
sovietica	soviético
sovietica	soviéticos
sovietica	soviéticas
sovietica	soviética
contenuti	contenido
contenuti	contenidos
contenuti	contenido
contenuti	contenidos
scuole	escuelas
scuole	colegios
scuole	escuela
reggimento	regimiento
difensore	defensor
difensore	defender
difensore	defensora
sconfitto	vencido
sconfitto	derrotada
sconfitto	derrotado
sconfitto	vencidos
sconfitto	derrotados
olio	aceite
olio	petroleo
olio	óleo
olio	petróleo
olio	aceites
possiede	posee
conosciuta	conocidas
conosciuta	conocida
conosciuta	conocido
conosciuta	conocidos
diverso	distinta
diverso	diferente
diverso	distintos
diverso	distinto
diverso	diferentes
privata	privados
privata	privadas
privata	privado
privata	privada
fisico	físico
fisico	físico
fisico	física
fisico	físicas
fisico	fisico
fisico	físicos
fisico	físico
talk	hablar
talk	habla
talk	hable
talk	talk
talk	charla
pezzi	trozos
pezzi	piezas
pezzi	pedazos
critico	crítico
critico	critico
critico	crítica
critico	crítico
critico	critica
critico	críticos
critico	crítica
immediatamente	inmediatamente
immediatamente	inmediato
immediatamente	instantáneamente
registrato	registrado
registrato	inscrito
registrato	registrada
registrato	registrados
registrato	registradas
registrato	grabados
registrato	registrado
registrato	grabado
raggiunge	alcanza
raggiunge	alcances
dubbio	duda
dubbio	dudas
dubbio	dudar
dubbio	dudo
dubbio	dudosa
dubbio	dudosos
dubbio	dudosas
dubbio	dudoso
pensiero	pensamiento
pensiero	pensó
pensiero	pensamiento
pensiero	pensando
pensiero	pensar
commedia	comedia
terre	tierras
terre	aterriza
terre	terrenos
terre	land
terre	terreno
terre	tierra
terre	tierras
terre	terre
introduzione	introducción
introduzione	introduciendo
introduzione	presentando
introduzione	presentamos
dotato	dotados
dotato	dotado
dotato	dotada
principio	principio
principio	principios
punta	punta
deciso	decidió
deciso	decidido
test	test
test	probar
test	prueba
test	ensayo
test	tests
test	ensayos
test	pruebas
test	ensayos
test	probando
test	pruebas
test	ensayo
egitto	egipto
valori	valora
valori	valores
portiere	portero
portiere	portero
portiere	arquero
portiere	portero
portiere	mozo
portiere	porter
portiere	portero
portiere	arquero
tratti	rasgos
uefa	eurocopa
uefa	uefa
ricerche	búsquedas
ricerche	investigaciones
ricerche	investigación
ricerche	investigacion
dominio	dominios
dominio	dominio
mantenere	mantener
mantenere	mantengan
mantenere	mantenga
mantenere	manteniendo
brown	brown
brown	moreno
brown	marrones
brown	marrón
conti	conti
conti	relatos
conti	cuentas
conti	contabilidad
parlare	hablando
parlare	hablar
parlare	habla
parlare	hable
parlare	talk
parlare	charla
elemento	elemento
zero	cero
zero	zero
diversa	distinta
diversa	diferente
diversa	distintos
diversa	distinto
diversa	diferentes
giocare	play
giocare	juegue
giocare	juega
giocare	jugar
giocare	reproducir
giocare	jugando
giocare	tocando
giocare	jugar
cittadini	ciudadanos
cittadini	ciudadanas
compare	aparece
resta	quédate
resta	quedo
resta	quedate
resta	estadía
resta	estancia
corrente	actualidad
corrente	actual
corrente	corriente
hall	vestíbulo
hall	pasillo
hall	hall
hall	salón
scultore	escultor
jan	jan
jan	enero
jan	ene
articoli	articulos
articoli	artículos
nipote	sobrino
nipote	nieta
nipote	nieto
nipote	sobrina
nipote	nieto
magari	quizas
magari	talvez
magari	quizás
magari	quizá
title	titulo
title	título
php	php
dischi	disco
dischi	discos
dischi	discos
polacco	polaca
polacco	polonia
polacco	polacos
polacco	polaco
riforma	reforma
riforma	reformado
riforma	reformando
riforma	reformar
riforma	reforma
riforma	reformas
statua	estatua
software	software
speciali	especiales
speciali	especial
speciali	especialidades
speciali	especiales
speciali	especial
speciali	special
necessità	need
necessità	necesitar
necessità	necesito
necessità	necesita
necessità	necesidad
necessità	necesidad
antichi	antiguo
antichi	antigüedades
antichi	antiguas
antichi	antigua
antichi	antigüedad
antichi	antiguo
antichi	antiguas
antichi	antiguos
antichi	antigua
antichi	antiguos
attacchi	ataca
attacchi	atentados
attacchi	ataques
principessa	infanta
principessa	princesas
principessa	princess
principessa	princesa
debutto	debut
montagna	montañas
montagna	montaña
montagna	montañas
montagna	montes
montagna	montaña
malattia	enfermedades
malattia	enfermedad
malattia	enfermedad
malattia	enfermedad
livelli	capas
livelli	niveles
professore	profesor
professore	catedrático
professore	profesora
felice	felix
felice	félix
felice	felice
felice	feliz
felice	felices
felice	contenta
felice	contento
felice	happy
verità	verdades
verità	verdad
verità	truth
nera	nera
nera	negra
nera	black
nera	negras
nera	negros
nera	negro
denominazione	nombre
denominazione	name
denominazione	denominación
denominazione	denominación
flotta	flota
flotta	flotas
sin	pecado
sin	sin
argentino	argentino
argentino	argentino
argentino	argentino
argentino	argentinos
argentino	argentina
argentino	argentino
argentino	argentinos
salvatore	salvador
salvatore	salvatore
comportamento	comportamiento
comportamento	conducta
comportamento	comportamiento
comportamento	comportamientos
comportamento	conducta
corona	corona
corona	corona
costituzione	constitución
costituzione	constitucional
combattimento	combatir
combattimento	combate
combattimento	combates
combattimento	pelea
combattimento	fight
combattimento	lucha
combattimento	luchar
bisogno	need
bisogno	necesitar
bisogno	necesito
bisogno	necesita
bisogno	necesidad
copyright	derechos
copyright	copyright
nostra	nuestra
nostra	nuestro
parlamento	parlamento
caduta	cayendo
caduta	caída
caduta	cayeron
caduta	cayó
caduta	caí
caduta	caído
caduta	caido
caduta	caídos
caduta	fall
caduta	otoño
caduta	caída
visione	visión
visione	vision
sviluppato	desarrollados
sviluppato	desarrollado
sviluppato	desarrollada
sviluppato	desarrolladas
mette	pone
rivolta	sublevación
rivolta	insurrección
rivolta	levantamiento
rivolta	revuelta
rivolta	rebelión
rivolta	rebelión
rivolta	revuelta
rivolta	motín
rivolta	disturbios
rivolta	riot
rivolta	revuelta
rivolta	desmadre
talvolta	aveces
capitolo	capitulo
capitolo	capítulo
sovrano	soberano
sovrano	soberana
sovrano	soberanos
vide	vide
dvd	dvd
dvd	dvd
dvd	dvds
cercare	busqueda
cercare	búsqueda
cercare	buscador
cercare	buscar
cercare	busque
prodotta	producidos
prodotta	producido
prodotta	producida
consenso	consenso
consenso	consensos
consenso	consentir
consenso	consentimiento
pisa	pisa
notizie	noticias
notizie	novedades
notizie	noticia
pio	pío
pio	pio
pio	pio
concorso	concurso
concorso	competición
concorso	competencia
concorso	concurso
concorso	certamen
inglesi	británicos
inglesi	británico
inglesi	británicos
inglesi	británica
inglesi	inglés
inglesi	ingles
inglesi	espanol
greca	griega
greca	griego
greca	griegos
partenza	partida
partenza	salida
sam	sam
figure	figuras
figure	cifras
rischio	riesgo
rischio	riesgos
rischio	arriesgar
monti	montañas
monti	montes
monti	montaña
monti	montes
monti	monti
nazione	pais
nazione	país
nazione	nación
nazione	nacion
nazione	nation
primavera	manantial
primavera	primavera
primavera	resorte
agente	oficial
agente	agente
agente	mandatario
agente	agent
nazionalità	nacionalidad
nazionalità	nacionalidades
college	college
college	colegio
college	universidad
umano	humano
umano	humanas
umano	humana
umano	humanos
beni	beni
sardegna	cerdeña
indipendenza	autonomía
indipendenza	independencia
materiali	material
materiali	materiales
materiali	material
materiali	materias
materiali	materiales
eccentricità	excentricidad
banda	band
banda	banda
banda	banda
commercio	comercio
commercio	intercambios
commercio	comercio
png	npc
png	png
bianchi	blancos
bianchi	blancas
bianchi	blanca
bianchi	white
bianchi	blancos
bianchi	blanco
bianchi	bianchi
nove	nueve
nove	nine
diego	diego
ali	alas
ali	wings
ali	alitas
ali	alí
ali	ali
completa	completado
completa	completa
completa	completar
completa	completas
completa	completo
can	pueden
can	puedo
can	lata
can	can
can	puede
riserva	reserva
riserva	reservar
riserva	reserve
ferrovia	ferrocarril
ferrovia	ferroviario
ferrovia	ferrocarriles
ferrovia	ferroviarios
ferrovia	ferrocarril
ferrovia	carril
ferrovia	ferroviarios
ferrovia	ferrocarril
televisione	televisor
televisione	television
televisione	televisión
televisione	televisiones
sceneggiatura	guión
sceneggiatura	guion
sceneggiatura	script
sceneggiatura	guion
sceneggiatura	guión
laura	laura
basato	basada
basato	basado
riccardo	richard
riccardo	ricardo
riccardo	riccardo
fiori	flores
fiori	flor
fiori	flores
vergine	virgo
vergine	virgin
vergine	virgen
spettacolo	espectáculo
spettacolo	espectáculo
spettacolo	show
spettacolo	mostrar
byte	byte
byte	bytes
posizioni	puestos
posizioni	posiciones
posizioni	posturas
polonia	polonia
toscana	toscana
entrata	entrada
entrata	entrada
fanteria	infantería
piero	piero
piero	pedro
piero	peter
admin	admin
admin	administrador
admin	administradora
admin	administración
lasciato	izquierda
lasciato	izquierdo
ricorda	recuerdas
ricorda	recuerden
ricorda	recuerda
ricorda	recordar
ricorda	recuerde
costruire	edificio
costruire	edificación
costruire	construcción
costruire	construyendo
costruire	construya
costruire	construir
costruire	construye
costruire	construir
canto	canto
canto	canto
canto	cantos
canto	cantando
canto	cantar
canto	canto
canto	cancion
canto	canción
canto	song
mancanza	carencia
mancanza	falta
alex	alex
modifica	edición
modifica	edita
modifica	editar
modifica	modificar
modifica	modifique
modifica	modifica
marino	marinos
marino	marinas
marino	marino
marino	marina
marino	marine
marino	marino
coro	estribillo
coro	coro
coro	coro
frase	frase
frase	frase
frase	sentencia
industria	industria
semifinali	semifinales
semifinali	semifinal
semifinali	semifinal
uccidere	kill
uccidere	matar
uccidere	mata
uccidere	matanza
uccidere	matando
uccidere	matar
uccidere	matanzas
leggera	ligera
leggera	light
leggera	luz
leggera	ligero
leggera	ligera
leggera	liviano
leggera	ligero
asia	asia
lord	lord
lord	señor
atp	atp
comunicazione	comunicacion
comunicazione	comunicación
chiuse	cerrada
chiuse	cerrado
chiuse	cerrados
hockey	hockey
rugby	rugby
scrittrice	escritora
scrittrice	escritor
scrittrice	writer
norvegese	noruego
norvegese	noruega
johnson	johnson
politici	políticos
politici	politicos
politici	político
politici	politico
racconto	cuento
racconto	relato
umani	humanos
umani	humano
umani	humanas
umani	humana
umani	humanos
bretagna	bretaña
bretagna	brittany
vescovi	obispos
vescovi	alfil
vescovi	bishop
vescovi	obispo
potente	poderosas
potente	potente
potente	poderosa
potente	poderoso
potente	poderosos
potente	potente
potente	potentes
esclusivamente	exclusivamente
elezione	elección
elezione	elecciones
elezione	eleccion
elezione	electorales
tribù	tribu
tribù	tribus
personalità	personalidades
personalità	personalidad
personalità	personalidad
finalista	finalista
finalista	finalistas
indicare	indique
indicare	indican
indicare	indiquen
indicare	indicar
interpretazione	interpretación
interpretazione	interpretando
interpretazione	intérpretes
interpretazione	interpretación
interpretazione	interpretar
christian	cristiano
christian	christian
christian	cristianos
christian	cristiana
christian	cristian
christian	cristián
definizione	definición
definizione	definiendo
definizione	definir
partecipare	participe
partecipare	participa
partecipare	participen
partecipare	participar
convento	convento
interpretata	interpretados
interpretata	interpretado
interpretata	interpretadas
interpretata	interpretada
portale	portales
portale	portal
province	provincias
province	condados
province	comarcas
legato	atados
legato	atado
legato	empatados
legato	atadas
legato	até
centri	centra
centri	centros
centri	centros
protagonisti	protagonistas
assegnato	asignadas
assegnato	asignada
assegnato	asignado
