категория	categoría
връзката	conexión
дела	actos
дела	della
услуги	servizos
услуги	os
услуги	servizo
услуги	de
теорията	teoría
направен	fixen
направен	fixo
направен	feito
мерки	medidas
качеството	calidade
граници	limita
граници	límites
жертви	baixas
жертви	vítimas
жертви	da
жертви	vítima
сицилия	sicilia
древна	antiga
древна	antigas
древна	antigo
древна	antigos
опити	ensaios
опити	xuízos
опити	intentos
опити	experimentos
пада	cae
стивън	stephen
стивън	steven
ръцете	mans
ръцете	man
ръцете	as
любовта	amor
любовта	o
местен	local
местен	locais
местен	o
местен	de
нужда	precisamos
нужда	necesitamos
нужда	que
нужда	preciso
махала	barrio
музикална	musical
музикална	musicais
концерт	concert
концерт	concerto
концерт	balde
концерт	espectáculo
концерт	show
четвърти	cuarto
четвърти	cuarta
четвърти	acto
четвърти	catro
четвърти	infantaría
барабани	drum
барабани	batería
барабани	tambores
барабани	os
определят	definir
желание	desexo
желание	gustaríame
желание	desexo
желание	desexaría
желание	oxalá
мъж	home
мъж	meu
въоръжена	armados
въоръжена	armado
въоръжена	armada
въоръжена	armadas
наши	noso
наши	nosas
наши	nós
наши	nosa
наши	nosos
споразумение	acordo
споразумение	arranxo
споразумение	acordo
трима	tres
трима	3
евреи	xudeus
правилата	regras
правилата	as
правилата	normas
реал	real
реал	de
реал	verdade
избрани	escollida
шотландия	escocia
каролина	carolina
софтуер	software
помощник	axudante
помощник	asistente
помощник	de
смит	smith
смит	veña
освободен	liberado
освободен	liberados
освободен	editaron
командване	orde
командване	motoras
командване	ordes
командване	mando
командване	de
командване	comando
допълнително	máis
допълнително	lonxe
допълнително	adicional
допълнително	de
допълнително	máis
допълнително	extra
допълнително	un
наем	renda
наем	aluguer
наем	alugar
състезание	carreira
състезание	raza
състезание	a
състезание	internacional
състезание	competición
тенис	ao
тенис	tenis
свири	tocar
свири	xogar
свири	xogan
свири	xogo
окончателно	final
окончателно	derradeira
окончателно	último
окончателно	axuntémonos
окончателно	todos
окончателно	definitivo
горе	arriba
източен	orientais
източен	oriental
източен	este
тежко	pesada
тежко	pesados
тежко	pesado
тежко	forte
тежко	pesa
тежко	moito
тежко	peso
тежко	intenso
съществуването	existencia
съществуването	vida
архитект	arquitecto
ръководство	manual
ръководство	guía
ефект	efecto
ефект	efectos
ефект	efectos
криза	crise
задача	tarefa
основано	fundou
клон	póla
клон	sucursal
принуден	obrigado
принуден	a
принуден	forzado
принуден	todo
принуден	obrigoume
принуден	recrutado
трето	terceira
трето	terceiro
трето	terzo
конференция	conferencia
конференция	de
конференция	conferencias
конференция	rolda
ранни	cedo
ранни	primeiras
баба	avoa
баба	avoa
баба	a
лечение	tratamento
лечение	tratamentos
лечение	trato
продукт	produto
повърхност	superficie
изграждане	construír
изграждане	edificio
изграждане	construción
изграждане	construción
изграждане	construcción
изграждане	construír
изграждане	construtora
изграждане	construír
изграждане	crear
изграждане	construir
социални	social
социални	sociais
бяло	brancos
бяло	branco
бяло	branca
бяло	brancas
професионален	profesionais
професионален	profesional
професионален	un
професионални	profesionais
професионални	profesional
професионални	un
морето	mar
манчестър	manchester
цял	toda
цял	todo
цял	enteiro
цял	a
марка	marca
оркестър	banda
оркестър	orquestra
югоизток	sueste
югоизток	sureste
звезди	estrelas
звезди	das
направени	fixen
направени	fixo
направени	feito
даде	deume
даде	deu
даде	a
съпруг	marido
съпруг	home
съпруг	o
юнайтед	dos
юнайтед	nos
юнайтед	unidos
юнайтед	unidas
юнайтед	ficade
юнайтед	ee
юнайтед	eua
научен	científica
научен	científico
храни	comida
храни	alimentos
храни	alimentaria
храни	comer
храни	alimentar
храни	poderán
храни	de
храни	manter
храни	de
кения	kenia
познат	coñecido
познат	coñecidos
познат	de
познат	familiar
познат	familiarizados
познат	familiares
познат	coñeces
въздуха	aire
въздуха	ar
двора	patio
марица	marizza
франк	frank
франк	franco
скали	rocha
скали	pedra
скали	rock
скали	de
скали	rochas
скали	xeo
скали	pedras
стени	paredes
стени	muros
стени	as
стени	defensas
питър	peter
питър	pedro
венеция	venecia
замък	castelo
обем	o
обем	volume
пиер	peirao
пиер	pierre
специален	especial
специален	especiais
редактори	editores
фондация	fundación
фондация	alicerce
фондация	alicerces
фондация	base
фондация	foundation
фондация	cimentos
фондация	transformado
китайски	os
китайски	chineses
китайски	chinés
китайски	chinesas
китайски	chinesa
преврат	golpe
играчи	músicos
играчи	entidades
риба	peixes
риба	peixe
риба	pescar
къде	onde
долина	val
долина	da
долина	valley
специална	especial
специална	especiais
майстор	mestre
майстор	máster
майстор	dono
майстор	o
майстор	propietario
майстор	patrón
майстор	señor
следваща	próxima
следваща	ao
следваща	seguinte
следваща	lado
следваща	próximo
следваща	o
числа	números
числа	das
числа	os
числа	número
тексас	texas
ана	anna
мюсюлмани	musulmáns
липса	falta
липса	de
липса	carecen
силен	forte
силен	fortes
мощност	poder
мощност	o
лорд	señor
лорд	deus
лорд	lord
лий	lee
имперски	imperial
борда	xunta
борда	de
борда	reunión
борда	bordo
борда	comida
съвместно	antro
различна	diferentes
различна	distintas
различна	distinto
различна	distintos
различна	diferente
революционен	revolucionario
революционен	revolucionaria
главна	principal
главна	importante
гражданска	civís
гражданска	civil
луната	lúa
луната	moon
пиано	piano
двигатели	máquina
двигатели	motor
газ	gas
газ	gasolina
газ	de
газ	gases
курс	suposto
курс	que
курс	por
курс	claro
награден	condecorado
награден	recompensado
агент	axente
черен	negra
черен	negro
черен	negros
широка	amplo
лагер	campo
лагер	campamento
лагер	acampamento
лагер	do
машина	máquina
машина	lavadora
машина	maquinaria
машина	metralladoras
дух	pantasma
дух	espírito
дух	espírito
дух	o
дух	déixate
психология	psicoloxía
психология	de
листа	marcha
листа	follas
листа	deixa
листа	as
листа	sae
онлайн	en
онлайн	liña
пристанище	porto
проучвания	estudos
проучвания	estudios
проучвания	análises
проучвания	estudo
проучвания	investigación
проучвания	de
проучвания	investigacións
проучвания	investigar
северозападна	noroeste
тона	ton
приета	mañá
свободно	libre
свободно	libres
свободно	balde
социалистическа	socialista
сцената	escenario
сцената	etapa
сцената	no
сцената	palco
карлос	carlos
карлос	oh
грузия	georgia
провинцията	provincia
провинцията	do
капацитет	capacidade
капацитет	de
битки	batallas
битки	combates
напред	fronte
напред	cara
напред	adiante
старо	anos
старо	vellos
старо	vello
старо	vella
поколение	xeración
поколение	da
устройства	mecanismos
устройства	dispositivos
устройства	aparellos
устройства	utensilios
условията	condicións
условията	patoloxías
условията	as
двор	patio
двор	xardín
двор	pendente
интереси	interesa
интереси	intereses
чисто	puro
чисто	pura
чисто	puros
чисто	limpa
чисто	limpo
чисто	limpar
диаметър	diámetro
водещ	anfitrión
картини	pinturas
картини	cadros
картини	as
картини	fotos
картини	imaxes
картини	fotografías
спортни	deportes
спортни	deporte
тежка	pesada
тежка	pesados
тежка	pesado
тежка	forte
тежка	pesa
тежка	moito
тежка	peso
тежка	intenso
тежка	grave
тежка	graves
щат	estado
поддръжка	apoio
поддръжка	apoiar
поддръжка	de
алън	allen
турне	xira
международно	international
международно	internacional
международно	internacionais
закони	leis
закони	as
завод	planta
завод	vexetais
завод	de
завод	fábrica
завод	fábricas
завод	industriais
свързано	coa
свързано	conectados
свързано	conectada
свързано	conectado
свързано	con
свързано	conectadas
свързано	conectan
колеж	universidade
колеж	na
колеж	estudantes
колеж	facultade
колеж	que
колеж	college
колеж	colexio
термин	termo
термин	prazo
термин	período
бой	loitar
бой	contra
бой	loita
живопис	cadro
живопис	pintura
междувременно	tanto
междувременно	mentres
бей	baía
автомобили	coches
автомобили	coche
автомобили	autos
принадлежи	pertence
дизайн	deseño
дизайн	deseñar
медицински	medicina
медицински	médico
медицински	médicos
медицински	médica
създаде	creamos
създаде	creou
създаде	creado
създаде	creei
създаде	creados
чичо	tío
чичо	tonton
рио	río
болница	hospital
гориво	combustible
понастоящем	estamos
понастоящем	actualmente
понастоящем	neste
понастоящем	momento
задачи	tarefas
свободна	libre
свободна	libres
свободна	balde
публикуван	no
нощ	noite
нощ	pola
нощ	noites
временно	temporalmente
временно	temporal
млад	nova
млад	mozos
млад	mozo
млад	novo
млад	moza
преподаватели	profesores
преподаватели	mestres
преподаватели	os
преподаватели	bos
благодаря	grazas
благодаря	moitas
решението	decisión
подобен	similar
подобен	similares
подобен	semellantes
подобен	semellante
подобен	parecido
подобен	parecidas
религиозни	relixioso
религиозни	relixiosa
огън	lume
огън	fogo
избор	elixir
избор	escollen
избор	escoller
избор	que
избор	o
избор	a
избор	escolle
избор	opción
избор	elección
избор	escolla
избор	alternativa
избор	outra
избор	escoller
дълъг	longo
дълъг	longa
дълъг	moito
дълъг	tempo
камъни	pedras
камъни	stones
камъни	rochas
камъни	xeo
камъни	pedras
конституцията	constitución
обиколка	xira
победител	gaña
силна	forte
силна	fortes
примери	exemplos
студенти	estudantes
студенти	os
студенти	alumnos
студенти	aos
свойства	propiedades
пълно	chea
пълно	cheo
пълно	completo
пълно	total
пълно	completa
пълно	completar
пълно	completo
заглавие	título
европейска	europea
европейска	europeas
предмети	obxectos
предмети	os
предмети	obxectos
предмети	os
предмети	puntos
предмети	artigos
предмети	das
изследва	explorar
хари	harry
произведен	producida
императора	emperador
близки	preto
зависи	depende
зависи	da
зависи	das
продължи	seguir
продължи	continuar
продължи	continúan
продължи	continúe
продължи	continuaremos
продължи	continuou
цветове	cor
цветове	cores
цветове	de
цветове	cores
цветове	cor
цветове	ser
далеч	lonxe
особености	características
ранг	última
дадено	lle
дадено	a
дадено	dado
дадено	se
правило	norma
правило	regra
правило	reglamento
правило	gobernar
очите	os
очите	ollos
кучета	cans
кучета	can
кучета	os
кучета	aos
написана	escrito
написана	escrita
написана	o
монети	moeda
куба	cuba
куба	cubana
акт	acto
акт	actuar
очи	os
очи	ollos
индустрия	industria
стихове	poesía
стихове	verso
стихове	poemas
хуан	juan
баня	baño
баня	cuarto
баня	baño
възможности	posibilidades
възможности	opcións
батальон	batallón
съпротива	resistir
съпротива	resista
съпротива	os
съпротива	resistencia
съпротива	a
скот	scott
заболявания	enfermidade
заболявания	enfermidades
заболявания	enfermedades
заболявания	doenzas
заболявания	doenza
заболявания	enfermidades
заболявания	enfermidade
заболявания	cardíacas
екип	equipo
екип	de
ракети	mísiles
ракети	foguetes
ракети	pasaron
мъжете	homes
мъжете	os
човешки	humanos
човешки	humana
човешки	humano
бул	touro
леко	sinxelo
леко	fácil
леко	doado
леко	calma
леко	acouguen
златни	de
златни	ouro
златни	ouro
златни	de
включен	incluía
творчеството	a
творчеството	creatividade
администрация	administración
флорида	florida
дървета	árbores
дървета	das
нива	niveis
критика	críticas
критика	crítica
общността	comunidade
представителите	representantes
успехи	éxito
гръцка	grego
построени	construida
построени	construíu
построени	construín
построени	construímos
построени	de
длъжност	función
длъжност	funcionar
длъжност	a
длъжност	posición
нека	imos
нека	déixame
нека	vamos
адрес	a
адрес	discurso
адрес	enderezo
адрес	tratar
адрес	abordar
адрес	dirección
марс	marte
обявена	declarou
стои	de
стои	pé
стои	estar
стои	estaba
стои	parados
стои	está
стои	entre
стои	queda
центрове	centros
собствена	propio
собствена	propia
собствена	seu
срок	termo
срок	prazo
срок	período
оператор	operadora
факти	feitos
факти	probas
равнина	chaira
равнина	costa
равнина	plano
равнина	claro
равнина	tenra
равнина	avión
скала	escala
скала	cliff
скала	rocha
скала	pedra
скала	rock
скала	de
кинг	king
кинг	rei
кинг	o
кинг	xurxo
символи	idiogramas
символи	personaxes
пътят	estrada
пътят	camiño
факт	feito
факт	de
факт	que
факт	realidade
стоки	bens
стоки	luxo
стоки	o
стоки	ben
крило	nunha
крило	á
десетилетия	décadas
флота	negro
флота	frota
местно	local
местно	locais
местно	o
местно	de
басейни	piscinas
германска	alemán
германска	alemana
германска	alemaña
германска	alemáns
комунистическа	comunista
комунистическа	partido
комунистическа	comunistas
замъка	castelo
долу	abaixo
долу	na
долу	debaixo
долу	por
долу	baixo
долу	abaixo
долу	embaixo
долу	seccionada
долу	abaixo
дати	datas
фигури	figuras
налягане	presión
алжир	alxeria
фонд	fondo
фонд	de
силни	forte
силни	fortes
ханс	hans
приходи	os
приходи	ingresos
приходи	do
приходи	ingreso
приходи	renda
секунди	segundos
наименование	nome
наименование	se
физик	físico
президентът	presidente
президентът	vicepresidente
президентът	o
определено	definitivamente
фирма	empresa
фирма	compañía
многобройни	moitas
отделно	separado
отделно	separar
стените	paredes
стените	muros
стените	as
стените	defensas
държавно	estado
намери	atopar
франциско	francisco
макс	max
антонио	antonio
западен	oeste
западен	occidente
западен	occidental
западен	do
западен	da
западен	west
западен	occidental
лични	persoal
лични	persoais
пълен	chea
пълен	cheo
пълен	completo
пълен	total
пълен	completa
пълен	completar
пълен	completo
растение	planta
растение	vexetais
растение	de
собствени	propio
собствени	propia
собствени	seu
пряко	directa
пряко	directamente
девет	nove
девет	9
долно	pouco
долно	baixo
долно	baixa
долно	baixas
долно	baixos
спира	paradas
спира	frea
спира	detén
спира	deixa
спира	se
армии	exércitos
срещата	xunta
срещата	reunión
срещата	encontro
срещата	cita
приключва	termina
приключва	remata
приключва	fin
приключва	listo
физически	físicamente
физически	fisicamente
физически	física
физически	físicos
физически	físicas
физически	físico
документ	documento
икономическа	económico
икономическа	económicas
икономическа	o
икономическа	económica
сърцето	corazón
сърцето	cardíacas
сърцето	cardíaca
естествено	natural
естествено	forma
естествено	naturalmente
естествено	non
цикъл	ciclo
собственик	dono
журналисти	xornalistas
дон	non
животните	animais
животните	os
направление	destino
мери	mary
мери	maría
напрежение	voltaxe
напрежение	presión
фолк	folk
портрет	retrato
историческа	históricas
историческа	histórica
историческа	históricos
историческа	histórico
историческа	histórica
активни	activa
активни	a
активни	activo
активни	activos
активни	activas
активни	militante
реакция	reacción
реакция	á
реакция	resposta
реакция	reacción
математика	matemáticas
математика	matemática
математика	as
математика	matemáticas
ъгъл	esquina
ъгъл	recuncho
ъгъл	ángulo
професионална	profesionais
професионална	profesional
професионална	un
площад	cadrado
площад	square
площад	cadradas
площад	praza
площад	limpo
рекорд	de
рекорд	gravar
рекорд	disco
нещата	cousas
нещата	as
експлоатация	operación
антарктика	antártida
нато	otan
вълна	la
доброволци	voluntarios
частни	privadas
частни	privado
частни	privada
частни	privados
частни	raso
частни	soldado
подробности	detalles
подробности	crédito
подробности	roubada
печелят	gañar
изображения	as
изображения	imaxes
верига	federal
верига	circuíto
верига	cadea
верига	subministración
верига	traballos
секс	sexo
секс	sexual
развиват	desenvolver
развиват	desenvolven
ерик	eric
планините	montañas
планините	das
планините	andes
планините	montes
планините	lorenzo
планините	montaña
планините	monte
древни	antiga
древни	antigas
древни	antigo
древни	antigos
древни	os
древни	orixinais
земеделието	agricultura
земеделието	a
нигерия	nixeria
нигерия	en
създадено	creamos
създадено	creou
създадено	creado
създадено	creei
създадено	creados
джо	jo
джо	joe
зони	zonas
зони	zonas
зони	áreas
социална	social
социална	sociais
войните	guerras
войните	guerra
бележки	notas
обработка	procesando
обработка	procesamento
обработка	tratamento
обработка	tratamentos
обработка	trato
електрически	eléctricas
електрически	eléctrica
подобна	similar
подобна	similares
подобна	semellantes
подобна	semellante
подобна	parecido
подобна	parecidas
момиче	moza
момиче	rapaza
момиче	nena
светци	santos
премиера	pm
отбрана	defensa
отбрана	defensa
отбрана	da
ниско	pouco
ниско	baixo
ниско	baixa
ниско	baixas
ниско	baixos
мари	mariechen
мари	marie
плодове	froita
джаз	jazz
анри	henri
ученик	estudante
ученик	estudantes
ученик	alumno
флоренция	florence
финансови	financeira
книгите	os
книгите	libros
значителни	significativas
значителни	significativa
значителни	significativo
значителни	máis
значителни	importante
потребителите	consumidores
сектор	sector
обединение	unidade
обединение	reunificación
практически	práctica
практически	practicamente
планетата	planeta
изпълнител	artista
изпълнител	artista
изпълнител	artistas
катедралата	catedral
температурата	temperatura
температурата	a
разрешение	permiso
разрешение	permiso
върховния	corte
върховния	suprema
върховния	supremo
автоматично	automaticamente
автоматично	automático
полети	e
полети	pilotar
полети	voar
полети	voan
полети	voarei
полети	voe
полети	voo
преглед	vista
преглед	opinión
преглед	punto
преглед	visión
разделени	separadas
разделени	dividido
разделени	separar
пее	canta
пее	cantando
пее	canta
пее	cantar
пее	que
джоунс	jones
злато	ouro
злато	de
топ	do
топ	enriba
топ	20
топ	cima
топ	superior
треньори	educadores
бреговете	costas
гост	convidado
гост	invitado
изпълнители	artistas
изпълнители	de
болести	enfermidades
болести	enfermedades
болести	doenzas
болести	doenza
болести	enfermidades
болести	enfermidade
болести	cardíacas
конституция	constitución
букви	cartas
букви	letras
пътува	viaxa
пътува	viaxes
пътува	viaxando
реч	charla
реч	discurso
реч	expresión
реч	fala
популярни	popular
популярни	populares
популярни	frente
популярни	cantante
популярни	impopular
продава	vender
продава	vende
продава	vender
продава	vende
истории	historias
истории	as
половината	media
половината	metade
половината	medio
половината	a
химия	química
сериозни	serio
сериозни	seria
сериозни	en
сериозни	grave
допълнение	ademais
допълнение	tamén
чарлз	charles
чарлз	carlos
качества	cualidades
класически	clásico
последна	último
последна	últimos
последна	pasado
последна	última
последна	o
последна	onte
светлината	luz
фигура	figura
фигура	que
фигура	descubrir
фигура	pensar
сцени	escenas
старт	a
старт	comezar
старт	empezar
някога	nunca
някога	que
някога	algunha
някога	vez
романът	novela
въздух	aire
въздух	ar
конструкция	construción
конструкция	construcción
конструкция	construír
конструкция	construtora
конструкция	estrutura
конструкция	rede
съвременен	modernos
съвременен	moderna
съвременен	as
съвременен	modernas
съвременен	moderno
преговори	negociación
жак	jacques
кръв	sangue
кръв	o
грижи	importa
грижи	igual
грижи	me
съединения	compostos
храмът	templo
департамент	de
департамент	departamento
департамент	axentes
участниците	participantes
главни	principal
главни	importante
традиции	tradicións
традиции	tradición
традиции	tradicións
морета	mares
морета	alta
морета	mar
шри	sri
явно	aparentemente
приложения	aplicacións
приложения	para
печат	filatelia
печат	selo
печат	imprenta
печат	foca
печат	selo
служители	empregados
служители	os
служители	persoal
служители	bastón
служители	de
служители	plantilla
намаляване	reducir
намаляване	a
намаляване	redución
намаляване	diminución
намаляване	diminúe
доказателства	proba
доказателства	probas
доказателства	probas
доказателства	evidencia
доказателства	evidencias
качество	calidade
десетки	decenas
десетки	ducias
двадесет	20
двадесет	vinte
сезони	estacións
разделена	dividido
мили	km
мили	quilómetros
мили	millas
мили	kilómetros
мили	a
диригент	director
личност	persoa
личност	alguén
личност	personalidade
ера	era
разказ	conto
разказ	fadas
кристиан	christian
кристиан	cristiáns
раждането	a
раждането	luz
раждането	nacemento
раждането	orixe
раждането	de
джовани	giovanni
добавя	engadir
добавя	dous
картина	cadro
картина	pintura
джак	jack
джак	janek
давид	david
обича	gusta
обича	gústalle
обича	me
обича	quéreme
обича	ama
обича	quérete
обича	quere
изображение	imaxe
масово	foxas
масово	masa
масово	masiva
масово	masas
масово	de
масово	misa
ранени	feridos
ранени	feridos
ранени	ferido
строителство	construción
строителство	construcción
строителство	construír
строителство	construtora
здраве	saúde
здраве	a
здраве	health
дълбоко	profundamente
дълбоко	no
дълбоко	fondo
дълбоко	profundo
дълбоко	profundidade
дълбоко	de
относително	parente
относително	relativamente
различно	diferentes
различно	distintas
различно	distinto
различно	distintos
различно	diferente
афганистан	afganistán
афганистан	afghanistán
глави	cabezas
покрива	tellado
покрива	teito
екипаж	tripulación
екипаж	equipo
века	século
века	xiii
асистент	axudante
асистент	asistente
асистент	de
пътуване	viaxar
пътуване	viaxa
пътуване	cara
пътуване	viaxe
пътуване	a
пътуване	viaxe
пътуване	viaxando
активна	activa
активна	a
активна	activo
активна	activos
активна	activas
активна	militante
собствен	propio
собствен	propia
собствен	seu
специалист	especialista
гръцко	grego
месо	carne
месо	a
цена	prezos
цена	prezo
цена	precio
цена	caché
цена	valor
цена	incalculábel
цена	custo
цена	custan
цена	custa
правилно	ben
представени	a
водач	guía
водач	líder
браун	brown
браун	marróns
браун	marrón
браун	claro
ръце	brazos
ръце	armas
ръце	mans
ръце	man
ръце	as
посочено	dixeron
коментар	comentar
коментар	comentario
популярна	popular
популярна	populares
популярна	frente
популярна	cantante
популярна	impopular
стандарт	estándar
стандарт	de
региони	rexións
популярен	popular
популярен	populares
популярен	frente
популярен	cantante
популярен	impopular
студио	estudio
червена	vermello
червена	vermella
червена	vermellos
червена	roxa
червена	comunista
пистата	pista
пистата	track
пистата	camiño
пистата	rastro
пистата	cambios
пистата	hipódromo
дейвис	davis
дейвис	davies
съдбата	destino
съдбата	o
съдбата	destino
чувства	sentimentos
чувства	distancia
чувства	os
златна	de
златна	ouro
златна	ouro
златна	de
културен	cultural
обяснява	explica
врата	porta
врата	pescozo
врата	par
врата	deles
врата	caluga
юрист	avogado
юрист	avogadiño
слава	gloria
слава	pola
ниски	pouco
ниски	baixo
ниски	baixa
ниски	baixas
ниски	baixos
естествени	natural
естествени	normal
естествени	naturais
естествени	a
кухня	cociña
кухня	sloan
откриване	descubrimento
откриване	descubrir
откриване	que
откриване	descobren
откриване	abrir
откриване	apertura
листата	marcha
листата	follas
листата	deixa
листата	as
листата	sae
оборудване	equipamento
тони	tony
фабрика	fábrica
фабрика	fábricas
фабрика	industriais
мисии	misións
рейн	chove
рейн	chuvia
рейн	choiva
рейн	nos
рейн	topásemos
рейн	con
рейн	outras
рейн	razas
рейн	chover
рейн	a
списания	revistas
клубът	clube
клубът	salvavidas
клубът	club
играл	tocaba
играл	xogamos
играл	o
играл	papel
положението	situación
значителна	significativas
значителна	significativa
значителна	significativo
значителна	máis
значителна	importante
медии	mediática
медии	prensa
медии	medios
медии	de
медии	comunicación
медии	dos
проблемите	problemas
проблемите	os
проблемите	problema
кратка	pouco
кратка	curto
кратка	curta
кратка	curtas
кратка	informe
кратка	breve
усилия	esforzos
усилия	esforzo
представена	a
контакт	contacto
контакт	coñecidos
контакт	en
контакт	con
контакт	podo
контакт	contactar
космоса	cosmos
космоса	espazo
космоса	espacio
космоса	no
традиционно	tradicional
традиционно	tradicionais
разделен	separadas
разделен	dividido
среден	media
среден	medio
среден	de
среден	estadounidense
среден	mediocre
независима	independente
фактори	factores
горски	bosque
географска	geographic
достигне	collo
достигне	acadar
достигне	chegar
достигне	ao
достигне	a
активен	activa
активен	a
активен	activo
активен	activos
активен	activas
активен	militante
буква	carta
буква	letra
спомени	lembranzas
спомени	recordos
спомени	memoria
бъдеще	futuro
отваря	abre
отваря	abra
хранене	comedor
хранене	mesa
хранене	comida
мирен	pacífica
пети	quinta
пети	quinto
вътрешни	interno
вътрешни	interna
вино	viño
кратък	pouco
кратък	curto
кратък	curta
кратък	curtas
типове	tipos
разкрива	revela
кожа	coiro
кожа	o
кожа	pel
кожа	ósos
стотици	centos
следователно	polo
следователно	tanto
следователно	por
следователно	iso
следователно	daquela
живи	vivo
живи	vivir
живи	vivindo
живи	vida
живи	vivir
живи	vivo
живи	viven
живи	vive
живи	viva
живи	vivos
живи	viva
живи	vivo
живи	vida
живи	con
стихотворения	poemas
кьолн	perfume
кьолн	colonia
отделен	separar
надежда	esperanza
надежда	que
надежда	espero
надежда	agardo
раздел	sección
ракета	foguete
ракета	mísil
кожата	pel
кожата	ósos
адвокат	avogado
адвокат	fiscal
адвокат	avogado
адвокат	asistencia
адвокат	avogado
адвокат	avogadiño
конфликти	conflito
колонии	colonias
колонии	colonia
сингапур	singapur
пресича	cruzar
пресича	cruzando
червени	comunistas
червени	vermello
червени	vermella
червени	vermellos
червени	roxa
червени	comunista
грешка	mal
грешка	malo
грешка	erro
грешка	erro
вечер	tarde
вечер	noite
вечер	serán
вечер	noites
вечер	tardes
вечер	noite
вечер	pola
вечер	noites
проучване	estudar
проучване	estudo
проучване	estudamos
проучване	despacho
проучване	investigación
проучване	de
проучване	investigacións
проучване	investigar
проучване	enquisa
наблюдение	observación
наблюдение	vixilancia
съжаление	mágoa
включена	incluía
оръдие	canóns
оръдие	sobre
оръдие	os
оръдие	artillaría
оръдие	canón
обществено	público
обществено	pública
обществено	públicos
обществено	públicas
хотел	hotel
гласуването	votación
жената	muller
жената	unha
постижения	logro
лиценз	licencia
частици	partículas
частици	de
частици	partículas
частици	partícula
произведени	producida
проектът	proxecto
структури	estruturas
сър	señor
сър	xefe
резолюция	resolución
крис	chris
полиция	policía
даже	nin
даже	incluso
даже	aínda
даже	mesmo
даже	sequera
движения	movementos
движения	se
движения	move
флаг	bandeira
лошо	mala
лошо	malos
лошо	mal
лошо	malas
лошо	malo
лошо	mágoa
производител	produtor
риби	peixes
риби	peixe
риби	pescar
камбоджа	camboxa
камбоджа	en
отразява	reflicte
отразява	o
кола	coche
кола	auto
кола	carro
намерени	atopei
намерени	que
намерени	atopamos
намерени	atoparon
намерени	atopou
разпространява	a
лента	película
лента	filme
лента	banda
лента	cinta
лента	de
съставена	por
запис	de
запис	gravar
запис	disco
запис	salvar
запис	aforrar
запис	salvalo
запис	vídeo
запис	video
запис	videoxogos
спортен	deporte
спортен	deportes
спортен	deporte
гражданин	cidadán
куче	can
земеделски	agrícolas
земеделски	agrícola
климатът	mudanza
климатът	climática
климатът	clima
климатът	cambio
климатът	climático
необходими	necesario
необходими	necesaria
необходими	necesarios
необходими	necesarias
необходими	preciso
необходими	é
граждански	civís
граждански	civil
царе	reis
векове	séculos
предмет	obxecto
предмет	que
продукция	produción
продукция	de
продукция	producción
програмиране	de
програмиране	programación
отделна	separar
защитени	protexido
автомобил	coche
автомобил	auto
автомобил	carro
автомобил	vehículo
кръвта	sangue
кръвта	o
партизани	partisanos
партизани	partisáns
открития	descubrimentos
дъщери	fillas
господар	mestre
господар	máster
господар	dono
господар	o
господар	propietario
господар	patrón
господар	señor
обединени	dos
обединени	nos
обединени	unidos
обединени	unidas
обединени	ficade
обединени	ee
обединени	eua
нападение	asalto
лука	luca
сребърен	silver
мащаб	escala
ръст	crecemento
ръст	altura
тел	de
търговска	comercial
търговска	anuncio
вяра	fe
вяра	confiar
евреите	xudeus
мнозинство	maioría
изложба	exposición
стюарт	stuart
стюарт	estuardo
стюарт	stewart
конгреса	congreso
пещера	das
пещера	cavernas
пещера	cova
грешки	erros
грешки	culpa
насекоми	insectos
насекоми	bugs
насекоми	myers
социално	socialmente
социално	social
социално	sociais
служби	servizos
служби	os
доведе	trouxen
доведе	levou
доведе	leva
доведе	levoume
доведе	á
принципи	principios
загубата	perda
богата	ricos
богата	rica
богата	rico
съветска	soviética
властите	autoridades
месеци	meses
сума	suma
сума	cantidade
сума	enorme
поражение	vencer
поражение	derrota
надолу	abaixo
богат	ricos
богат	rica
богат	rico
чикаго	chicago
бавно	lento
бавно	lenta
бавно	lentos
бавно	ou
бавно	frean
бавно	tranquilo
бавно	vagar
бавно	lentamente
бавно	despacio
бавно	modo
бавно	pouco
бавно	a
ген	xenéticas
ген	xene
ген	xenes
ген	xen
минало	pasado
минало	últimos
състоянието	condición
състоянието	situación
състоянието	doenza
състоянието	estado
желанието	desexo
минута	minuto
минута	momento
минута	intre
минута	agarda
признание	confesión
признание	recoñecemento
проверка	o
проверка	inspección
проверка	cheque
проверка	comprobalo
кан	cannes
непрекъснато	constantemente
мляко	leite
крале	reis
вътрешна	interno
вътрешна	interna
братовчед	primo
братовчед	curmán
липсва	a
липсва	desaparecidos
липсва	faltan
липсва	falta
липсва	perdidos
липсва	faltaba
марки	marcos
направена	fixen
направена	fixo
направена	feito
подход	enfoque
проход	noroeste
проход	pasaxe
проход	paso
исус	xesucristo
исус	xesús
исус	cristo
исус	hostia
исус	dios
исус	por
исус	deus
серии	serie
серии	de
редактиране	editar
редактиране	edit
комунисти	os
комунисти	comunistas
комунисти	comunistas
комунисти	roxos
ток	actual
ток	actuais
ток	que
ток	súa
ток	corrente
ток	electricidade
ток	a
режисьори	directores
телевизията	a
телевизията	televisión
телевизията	tele
телевизията	da
телевизията	programa
телевизията	tv
телевизията	televisión
телевизията	tele
