dhe	og
perëndimor	western
perëndimor	vestligt
perëndimor	vestlige
tim	tim
magnetike	magnetiske
magnetike	magnetisk
proces	process
proces	proces
konsideruar	overvejede
konsideruar	overvejes
konsideruar	overvejet
konsideruar	betragtede
clubnat	clubnat
xiv	xiv
ballkan	balkanlandene
ballkan	balkan
ballkan	balkan
zakonshme	sædvanligt
zakonshme	sædvanlige
zakonshme	sædvanlig
flet	snakker
flet	taler
flet	snakker
flet	taler
festivali	festival
kombeve	nationer
kombeve	nationers
kombeve	nations
holandë	nederlandene
holandë	holland
holandë	holland
përmendur	nævnt
përmendur	omtalt
përmendur	nævnte
fotografi	foto
fotografi	billede
fotografi	photo
fotografi	fotografering
fotografi	fotografi
fotografi	billeder
fotografi	fotos
fotografi	fotografier
fotografi	billeder
prodhimi	output
prodhimi	produktion
prodhimi	uddata
prodhimi	produktion
prodhimi	fremstilling
vazhduar	fortsatte
vazhduar	fortsættes
vazhduar	fortsat
dashuri	kærlighed
dashuri	elsker
dashuri	love
dashuri	vild
temperatura	temperaturen
temperatura	temperatur
temperatura	temperaturer
serbia	serbien
serbia	serbiens
youthyears	youthyears
vazhdimisht	konstant
vazhdimisht	konsistent
vazhdimisht	konsekvent
vazhdimisht	løbende
vazhdimisht	kontinuerligt
vazhdimisht	uafbrudt
roma	rom
roma	roms
këngëtar	sanger
këngëtar	singer
këngëtar	sangerinde
kalaja	slot
kalaja	borg
kalaja	castle
kalaja	borgen
kalaja	slottet
kalaja	fæstningen
kalaja	fæstning
kalaja	fort
rilindja	renæssance
rilindja	genfødsel
përpjekje	anstrengelse
përpjekje	indsats
banuar	beboede
banuar	beboet
detare	marinesoldat
detare	marine
detare	naval
detare	maritime
secili	hver
kudo	overalt
mbështetur	støttede
mbështetur	understøttet
mbështetur	støttet
mbështetur	understøttede
gratë	kvinderne
gratë	kvinder
kulturor	kulturelle
kulturor	kulturel
kulturor	kulturelt
sistemet	systemerne
sistemet	systemer
pierre	pierre
famshme	berømt
famshme	berømte
famshme	berømtheder
famshme	kendt
shtuar	tilføjet
shtuar	føjet
shtuar	tilføjede
shtuar	tilsat
kompania	selskab
kompania	firma
kompania	kompagni
kompania	virksomhed
kategoria	kategori
herët	tidlig
herët	tidligt
vendim	afgørelse
vendim	beslutning
vendim	afgørelsen
social	socialt
social	social
saktë	nøjagtig
saktë	nøjagtige
saktë	korrekt
saktë	præcis
saktë	korrekte
saktë	korrekt
gol	gol
gol	mål
sjell	bringer
britanik	britisk
britanik	british
britanik	briterne
britanik	britiske
britanik	briter
përfunduar	gennemført
përfunduar	afsluttet
përfunduar	udfyldt
përfunduar	afsluttede
përfunduar	fuldført
përfunduar	færdig
përfunduar	færdigt
përfunduar	afsluttet
përfunduar	færdige
përfunduar	afsluttede
ben	ben
instituti	instituttet
instituti	institute
instituti	institut
njëjtë	samme
online	online
shërbeu	tjent
shërbeu	serveres
shërbeu	serveret
shërbeu	forkyndt
shërbeu	afsonet
letër	papir
letër	brev
letër	skrivelse
letër	bogstav
problemet	problemer
formula	formel
formula	formler
njësia	enhed
njësia	unit
njësia	nytteværdi
njësia	nytte
energji	energi
rregullt	velordnet
rregullt	regelmæssigt
rregullt	regelmæssige
rregullt	regelmæssig
diskutimet	drøftelserne
diskutimet	diskussioner
diskutimet	drøftelser
diskutimet	diskussioner
diskutimet	diskussion
diskutimet	drøftelser
diskutimet	drøftelse
diskutimet	debat
druri	wood
druri	træ
druri	tree
druri	træet
druri	træ
librat	bøger
spanjës	spanien
kujdes	opmærksomhed
kujdes	se
mbuluar	omfattet
mbuluar	dækket
mbuluar	overdækket
mbuluar	dækkede
përfundimisht	bestemt
tema	emne
tema	emnet
tema	emne
tema	tema
kufizuar	limited
kufizuar	begrænsede
kufizuar	begrænset
kufizuar	indskrænket
kufizuar	begrænset
pavarësinë	uafhængighed
pavarësinë	uafhængig
pavarësinë	selvstændighed
pavarësinë	uafhængigheden
utc+	utc+
red	rødt
red	røde
red	rød
red	red
tom	tom
theksuar	understreget
rusia	rusland
rusia	ruslands
shkaktuar	forårsaget
shkaktuar	forårsagede
shkaktuar	udløst
shkaktuar	udløste
shkaktuar	udløses
shkaktuar	påført
zezë	sort
zezë	black
zezë	sorte
ftohtë	fryser
ftohtë	kold
ftohtë	koldt
ftohtë	kulde
ftohtë	kolde
kokë	head
kokë	hovede
kokë	hovedet
kokë	hoved
emra	navne
emra	betegnelser
bajram	bajram
udhëhequr	førte
udhëhequr	ført
udhëhequr	ledt
muret	vægge
muret	væggene
muret	murer
muret	mure
zhvillohet	udvikler
zhvillohet	udvikle
armë	våben
armë	våben
armë	gevær
armë	pistol
armë	gun
armë	våben
armë	geværer
armë	våben
armë	pistoler
armë	skydevåben
armë	kanoner
teknike	teknisk
teknike	tekniske
formimin	formning
deti	søs
deti	sea
deti	hav
deti	havet
trupin	body
trupin	lig
trupin	kroppen
trupin	krop
sud	sud
katalonia	catalonien
lojtar	player
lojtar	spilleren
lojtar	spiller
lojtar	afspiller
seine	vod
seine	seine
shkuar	væk
shkuar	borte
problem	problem
problem	problemet
problem	problemer
objekt	genstand
objekt	objekt
brendshëm	indvendigt
brendshëm	indvendige
brendshëm	indvendig
brendshëm	interiør
metal	metaller
metal	metal
nis	start
nis	starter
nis	begynd
nis	lancerer
nis	lanceres
nis	nis
nis	nus
përfaqësues	repræsentative
përfaqësues	repræsentativt
përfaqësues	repræsentant
përfaqësues	repræsentativ
përfaqësues	repræsentanter
përfaqësues	repræsentanterne
armatosur	bevæbnede
armatosur	væbnet
armatosur	armeret
armatosur	bevæbnet
armatosur	væbnede
martuar	gifte
martuar	gift
prishtina	pristina
zënë	travlt
zënë	optaget
zënë	travl
kan	cannes
studimi	undersøgelse
studimi	studie
studimi	studier
perandor	kejseren
perandor	kejser
familjet	husstande
familjet	husholdningerne
familjet	husholdninger
familjet	familierne
familjet	familier
bregu	kyst
bregu	shore
bregu	kysten
bregu	kyst
bregu	kyster
bregu	coast
termi	term
termi	benævnelse
maja	maya
maja	maja
maja	gær
role	rollerne
role	roller
programi	program
programi	programmet
japoni	japan
britania	storbritannien
britania	britannia
kah	mod
krijimi	skabelse
krijimi	oprettelse
sipërme	øvre
sipërme	øverste
sipërme	overdel
india	india
india	indien
fiton	vinder
kuvendin	kloster
roli	rolle
prejardhje	baggrunde
element	element
element	punkt
google	google
rrethuar	omringet
rrethuar	omgivet
rrethuar	belejret
qindra	hundrede
qindra	hundreder
qindra	hundredevis
qindra	hundredvis
dritë	tænd
dritë	light
dritë	let
dritë	lys
nëntë	ni
nëntë	nine
nëntë	niende
llojet	typerne
llojet	typer
rexhep	rexhep
rexhep	recep
thomas	thomas
vendoset	beliggende
vendoset	lokaliseret
vendoset	placeret
vendoset	udsendt
letrar	litterære
letrar	litterær
max	max
max	maks
sportive	sports
sportive	sport
sportive	sportsgrene
egër	vildt
egër	vilde
egër	vildtlevende
egër	wild
egër	vild
egër	savage
egër	vild
egër	voldsom
egër	benhård
fushat	marker
fushat	fields
fushat	felter
fushat	felterne
mbrojtje	forsvar
mbrojtje	forsvaret
mbrojtje	forsvar
mbrojtje	forsvaret
mbrojtje	beskyttelse
faza	fasen
faza	fase
faza	stadier
faza	etaper
faza	faser
faza	trinvis
faza	etape
faza	stadie
faza	scenen
faza	stage
faza	fase
gjithsej	samlet
drejtues	styrende
manchester	manchester
has	ansigterne
has	ansigter
shprehje	udtryk
princ	fyrste
princ	prince
princ	prins
baza	baser
baza	base
baza	basen
baza	basis
ndonëse	selvom
ndonëse	skønt
ndonëse	skønt
normale	normalt
normale	normale
normale	normal
shpirtërore	spirituelle
shpirtërore	åndeligt
shpirtërore	åndelige
shpirtërore	spirituel
shpirtërore	åndelig
shërbyer	tjent
shërbyer	serveres
shërbyer	serveret
shërbyer	forkyndt
shërbyer	afsonet
park	park
park	parkere
park	parken
shah	shah
shah	skak
valign	valign
festa	party
festa	fest
festa	part
festa	parti
festa	holiday
festa	ferie
festa	helligdag
gjuhët	sprog
gjuhët	tunger
organizimin	organiserer
politikë	politik
politikë	politik
mësimet	lektioner
mësimet	lærdom
mundi	beat
mundi	slået
mundi	slå
mundi	besejret
mundi	slået
mundi	besejrede
teoria	teorien
teoria	teori
psh	gerne
psh	like
hershëm	tidlig
hershëm	tidligt
autorit	ophavsrettigheder
autorit	ophavsretten
autorit	ophavsret
autorit	copyright
mbaroi	færdig
mbaroi	færdigt
mbaroi	afsluttet
mbaroi	færdige
mbaroi	afsluttede
term	term
term	benævnelse
hyrje	entré
hyrje	indgang
hyrje	indgangen
hyrje	entre
hyrje	adgang
hyrje	indtræden
hyrje	indgang
hyrje	indrejse
hyrje	login
sri	sri
detyra	pligt
detyra	pligten
detyra	told
detyra	opgaver
detyra	arbejdsopgaver
detyra	overdragelse
detyra	opgave
detyra	arbejdsopgave
detyra	opgave
gjendja	status
gjendja	statussen
shkenca	naturvidenskab
shkenca	videnskab
end	slutning
end	afslutning
end	slut
end	ende
end	ophør
mod	forsvarsministeriet
mod	mod
ballkanit	balkan
muhammad	muhammad
muhammad	muhammed
trup	body
trup	lig
trup	kroppen
trup	krop
lojë	vildt
lojë	spillet
lojë	kamp
lojë	spil
lojë	leg
barabartë	lige
barabartë	equal
poet	poet
poet	digter
finlandë	finland
finlandë	finlands
bayern	bayern
ndryshon	skifter
ndryshon	ændrer
ndryshon	forandringer
ndryshon	ændringer
krijon	opretter
krijon	skaber
përballë	modsatte
përballë	modsat
sali	sali
sëmundje	sygdom
sëmundje	sygdomme
sëmundje	sygdom
sëmundje	sygdomme
sëmundje	sygdom
përdoruesit	brugere
përdoruesit	brugerne
dega	gren
dega	filial
dega	grenen
projekti	projekt
projekti	project
projekti	projektet
mbante	kede
imam	imam
dëshmi	bevis
dëshmi	bevismateriale
dëshmi	beviser
dëshmi	vidneudsagn
dëshmi	vidnesbyrd
dëshmi	vidneforklaring
dëshmi	bevis
dëshmi	beviset
dëshmi	beviser
popull	mennesker
popull	personer
popull	folk
popull	people
popull	ummah
popull	nations
popull	nationen
popull	nation
kryen	forpligtet
kryen	begået
kryen	engageret
kryen	engagerede
kryen	forpligtede
australia	australiens
australia	australien
rhône	rhône
sheh	seer
sheh	se
javë	ugen
javë	uge
javë	ugerne
javë	uger
alexander	alexander
prindërit	forældrene
prindërit	forældre
ndryshimet	forandringer
ndryshimet	ændringer
mbretërore	regal
mbretërore	kongelige
mbretërore	kongeligt
mbretërore	royale
mbretërore	royal
mbretërore	kongelig
org	org
henry	henrik
henry	henry
donte	eftersøgte
donte	efterlyst
donte	eftersøgt
donte	ønskede
gjithçka	alting
gjithçka	alt
mijëra	tusinde
mijëra	tusindvis
mijëra	tusinder
energjia	energi
simbol	symbol
simbol	symbolet
atdheut	fædreland
atdheut	hjemlandet
atdheut	hjemland
atdheut	homeland
atdheut	fædrelandet
atdheut	fædreland
tempujt	templer
lejuar	tilladt
lejuar	tilladte
lejuar	tilladt
lejuar	tilladte
anët	kanter
anët	kanterne
shtesë	ekstra
shtesë	extra
shtesë	supplering
shtesë	supplement
shtesë	supplerende
shtesë	yderligere
listë	liste
listë	list
origjinal	originalt
origjinal	oprindelige
origjinal	oprindelig
origjinal	originale
origjinal	oprindeligt
origjinal	original
europian	europæisk
europian	europæiske
kongresit	kongres
kongresit	kongressen
abdullah	abdullah
lejon	lader
lejon	muliggør
lejon	tillader
rënë	falden
rënë	faldne
rënë	faldet
shënime	noter
shënime	sedler
artist	kunstner
artist	artist
vazhdueshme	konstante
vazhdueshme	konstant
vazhdueshme	kontinuerlig
vazhdueshme	fortløbende
vazhdueshme	løbende
vazhdueshme	kontinuerligt
vazhdueshme	kontinuert
shekuj	århundreder
shekuj	århundrede
gjata	lang
gjata	lange
gjata	længe
muzikë	music
muzikë	musik
muzikë	musikken
ide	ideer
ide	forestillinger
ide	idéer
ide	ide
ide	idé
liri	freedom
liri	frihed
liri	friheden
shkrimet	skrifter
shkrimet	logger
shkrimet	skrifter
vëllezërit	brødrene
vëllezërit	brødre
vëllezërit	brothers
sekretar	sekretær
final	afsluttende
final	endeligt
final	endelige
final	endelig
shpellat	huler
shpellat	hulerne
përkatësisht	henholdsvis
rrugët	veje
rrugët	gader
rrugët	gaderne
rrugët	ruter
rrugët	ruterne
agim	dawn
agim	daggry
agim	gry
agim	solopgangen
agim	solopgang
est	est
windows	vinduer
windows	windows
windows	vinduerne
windows	ruder
date	date
date	dato
tituj	titler
kongresi	kongres
kongresi	kongressen
elbasan	elbasan
jugor	sydlige
xiii	xiii
amerika	america
amerika	amerika
amerika	usa
vdes	die
vdes	dør
vdes	dø
vdes	døende
vdes	dør
vdes	dø
vdes	dør
manastirit	klostret
manastirit	kloster
manastirit	klosteret
pjesërisht	delvist
pjesërisht	delvis
pjesërisht	delvist
pjesërisht	delvis
kishë	kapellet
kishë	kapel
kishë	church
kishë	kirken
kishë	kirke
model	model
metoda	metoden
metoda	metode
metoda	metoderne
metoda	metoder
kina	porcelæn
kina	china
kina	kina
nxënës	eleverne
nxënës	studerende
nxënës	elever
nxënës	studenter
nxënës	eleverne
nxënës	skoleelever
nxënës	elever
nxënës	pupiller
nxënës	elev
nxënës	studerende
nxënës	elev
nxënës	student
nxënës	lærling
interes	interesser
interes	rente
interes	renter
interes	interesse
çështjet	spørgsmål
çështjet	emner
çështjet	problemer
çështjet	mærkesager
antonio	antonio
viii	viii
relativisht	relativt
trupave	tropperne
trupave	tropper
trupave	trop
ministria	ministeriet
ministria	ministerium
hapi	skridt
hapi	step
hapi	trin
hapi	træd
shprehur	udtrykt
mbahet	afholdte
mbahet	holdt
mbahet	afholdt
mbahet	bibeholdt
mbahet	vedligeholdt
mbahet	fastholdt
mbahet	bevarede
mbahet	opretholdt
ndahen	adskilt
ndahen	separeret
ndahen	separat
ndahen	særskilt
ndahen	adskilt
ndahen	separate
ndërtesa	bygningers
ndërtesa	bygninger
ndërtesa	bygningerne
ndërtesa	ejendomme
italisht	italiener
italisht	italienske
italisht	italiensk
muzeu	museum
muzeu	museet
klima	klimaet
klima	klima
vlerësuar	værdsatte
vlerësuar	påskønnet
vlerësuar	værdsat
christian	christian
christian	kristen
greqia	grækenland
baba	baba
baba	far
baba	dad
baba	svigerfar
baba	far
baba	fader
rumani	rumænien
mësuar	lærte
mësuar	lært
mësuar	læres
porta	gate
porta	porten
porta	låge
porta	port
porta	porta
ushtri	hær
ushtri	hæren
ushtri	hærens
ushtri	army
gazetar	journalisten
gazetar	journalist
gazetar	journalist
gazetar	reporter
grupet	grupper
grupet	grupperne
detyrën	pligt
detyrën	pligten
detyrën	told
krahasim	sammenligning
abu	abu
krahina	provins
krahina	provinsen
richard	richard
ndryshim	skift
ndryshim	ændring
ndryshim	forandring
ndryshim	ændr
ndryshim	forskel
ekonomi	økonomi
ekonomi	sparsommelighed
ekonomi	økonomi
ekonomi	økonomien
sytë	øjnene
sytë	øjne
sytë	eyes
rus	russeren
rus	russer
rus	russiske
rus	russisk
rus	rus
uçk	uck
kodër	bakken
kodër	bakke
kodër	hill
veprim	aktion
veprim	action
veprim	handling
veprim	foranstaltninger
veprim	indsats
ndaluar	forbudte
ndaluar	forbudt
ndaluar	forbudte
ndaluar	forbudt
pozita	stillinger
pozita	positioner
pozita	holdninger
shoqëria	society
shoqëria	samfundet
shoqëria	samfund
shoqëria	venskaber
shoqëria	venskab
master	mester
master	master
master	herre
punimet	arbejder
punimet	virker
themelues	grundlæggelse
themelues	stiftende
themelues	stifter
themelues	grundlægger
dobët	besvime
dobët	besvimer
dobët	svagt
dobët	svage
dobët	svag
lokal	lokale
lokal	lokalt
lokal	lokal
lokal	local
moment	moment
moment	øjeblik
direkt	direkte
direkt	direct
direkt	direkte
isa	isa
politika	politik
kryeqytet	hovedstaden
kryeqytet	kapitalen
kryeqytet	hovedstad
kryeqytet	kapital
besim	faith
besim	troen
besim	tro
besim	tillid
besim	tilliden
besim	selvtillid
besim	selvtilliden
besim	tillid
besim	stol
besim	trust
besim	stole
besim	overbevisning
besim	troen
besim	tro
besim	tillidsfuld
besim	selvsikker
pushteti	effekt
pushteti	kraft
pushteti	strøm
pushteti	power
pushteti	magt
pop	pop
website	website
website	hjemmeside
website	webside
website	hjemmesiden
website	websted
feja	religion
feja	religions
pastër	rene
pastër	rens
pastër	ren
pastër	rent
pastër	clean
pastër	rene
pastër	ren
pastër	rent
stil	stil
stil	style
but	boot
but	støvle
studio	atelier
studio	studio
studio	studie
studio	studiet
fazën	fasen
fazën	fase
islamike	islamisk
islamike	islamiske
islamike	islamiske
vëllai	broder
vëllai	brormand
vëllai	brother
vëllai	bror
serbë	serbere
serbë	serberne
armatosura	bevæbnede
armatosura	væbnet
armatosura	armeret
armatosura	bevæbnet
armatosura	væbnede
verë	summer
verë	sommer
verë	sommerferie
verë	sommertid
verë	sommertiden
verë	vin
kuptohet	forstået
kuptohet	forstod
gjëra	ting
gjëra	tingene
gjëra	ting
urbane	urban
erës	vindmølle
erës	vinden
erës	vind
erës	vindenergi
teksti	tekst
teksti	sms
teksti	teksten
ligjore	lovligt
ligjore	lovlige
ligjore	juridiske
ligjore	juridisk
përpjekjet	indsatsen
përpjekjet	bestræbelser
përpjekjet	indsatser
përpjekjet	indsats
personal	personlig
personal	personlige
personal	personligt
ndarja	deler
ndarja	deling
ndarja	afsked
kompani	selskab
kompani	firma
kompani	kompagni
kompani	virksomhed
kompani	selskaber
kompani	virksomheder
kompani	firmaer
tokësore	jordbaseret
tokësore	jordbaserede
tokësore	jordisk
tokësore	jordiske
ekonomia	økonomi
ekonomia	sparsommelighed
ekonomia	økonomi
ekonomia	økonomien
ari	ari
ari	bjørn
ari	bære
ari	bamse
ari	bjørne
ari	guld
ari	gold
lidhen	relatere
lidhen	relaterer
media	media
media	medier
media	medie
media	medierne
dyte	sekund
dyte	andet
dyte	anden
dielli	sun
dielli	sol
dielli	solen
friedrich	friedrich
origjinale	ægte
origjinale	originalt
origjinale	oprindelige
origjinale	oprindelig
origjinale	originale
origjinale	oprindeligt
origjinale	original
anije	skibe
anije	skibet
anije	skib
anije	båden
anije	båd
qëndroi	stod
qëndroi	stået
indi	india
indi	indien
shoqëri	selskab
shoqëri	firma
shoqëri	kompagni
shoqëri	virksomhed
shoqëri	society
shoqëri	samfundet
shoqëri	samfund
gjak	blod
gjak	blood
përrua	bæk
përrua	creek
egjipt	ægypten
egjipt	egypten
xii	xii
lule	blomster
lule	blomst
lule	blomsten
pyll	skov
pyll	woods
pyll	skoven
pyll	skove
pyll	skov
pyll	forest
pyll	skoven
pyll	skove
speciale	speciale
speciale	særligt
speciale	særlige
speciale	speciel
speciale	specielle
speciale	særlig
carlos	carlos
makina	machine
makina	maskinen
makina	maskin
makina	maskine
makina	bilen
makina	bil
makina	car
makina	automobiler
makina	biler
përshkruar	beskrevet
përshkruar	beskrevne
përshkruar	beskrev
producent	producent
producent	producenten
producent	producer
përfaqëson	repræsenterer
gjatësia	længde
gjatësia	længden
trojet	grunde
trojet	begrundelser
përshtatshme	passende
përshtatshme	egnede
përshtatshme	passende
përshtatshme	egnet
përshtatshme	velegnet
përshtatshme	montering
arabisht	arabisk
berlin	berlin
kitarë	guitar
kitarë	guitaren
përgatitur	tilberedte
përgatitur	tilberedt
përgatitur	forberedt
përgatitur	rede
anti	anti
mbajt	afholdte
mbajt	holdt
mbajt	afholdt
flasin	tale
flasin	snak
flasin	tal
flasin	tale
gur	smæk
gur	stone
gur	sten
gur	klippe
gur	rokke
gur	sten
gur	rock
special	særligt
special	særlige
special	speciel
special	specielle
special	særlig
dendësia	densitet
dendësia	massefylde
dendësia	befolkningstæthed
dendësia	vægtfylde
dendësia	tæthed
vone	sen
vone	forsinket
vone	sent
figurë	image
figurë	billede
figurë	billedet
figurë	figur
përshkruan	beskriver
përshkruan	skitserer
organet	organerne
organet	organer
shokët	kammerater
shokët	friends
shokët	venner
shokët	vennerne
shokët	veninder
trajneri	træneren
trajneri	coach
trajneri	træner
gjermanisht	tysk
gjermanisht	tysker
gjermanisht	tyske
sërish	igen
aftë	faglært
aftë	faglærte
teatrin	teatret
teatrin	teater
teatrin	biograf
teatrin	teatret
teatrin	teater
marre	indtaget
marre	udtaget
marre	taget
spanjolle	spanske
spanjolle	spansk
spanjolle	spaniere
askush	ingen
american	amerikaner
american	american
american	amerikanske
american	amerikansk
moshë	alder
moshë	alderen
hindu	hindu
air	air
air	luften
air	luft
prapa	retur
prapa	ryg
prapa	tilbage
prapa	baghjul
prapa	bagud
prapa	bagerste
prapa	bageste
veprimet	søgsmål
veprimet	handling
veprimet	handlinger
veprimet	foranstaltninger
veprimet	aktioner
kategorisë	kategori
japonia	japan
gjysmën	halvt
gjysmën	halvleg
gjysmën	halvdelen
gjysmën	halv
vendas	lokale
vendas	lokalt
vendas	lokal
vendas	local
vendas	indenlandske
vendas	indenrigs
vendas	indenlandsk
vendas	indfødt
vendas	indfødte
vendas	hjemmehørende
beograd	beograd
arkeologjik	arkæologiske
arkeologjik	arkæologisk
grua	kvinden
grua	woman
grua	kvinde
niveli	niveau
niveli	plan
niveli	level
mysliman	muslimske
mysliman	muslim
mysliman	muslimer
mysliman	muslimsk
klub	klub
klub	club
klub	natklub
klub	kølle
klub	klubben
përmbledhje	sammenfatning
përmbledhje	sammendrag
përmbledhje	resumé
përmbledhje	resume
përmbledhje	oversigt
përmbajtja	indhold
përmbajtja	indholdet
përmbajtja	indholdsfortegnelse
përmbajtja	indhold
çlirimtare	befrielse
çlirimtare	frigørelse
qytetare	borgerlig
qytetare	borgerlige
qytetare	statsborger
qytetare	borgeren
qytetare	borger
tradita	traditioner
tradita	tradition
tradita	traditionen
tradita	traditioner
tradita	traditionerne
della	della
panjohur	ukendt
copa	styk
copa	stykker
copa	brikker
copa	stumper
elementet	grundstoffer
elementet	elementer
elementet	elementerne
giovanni	giovanni
lëshuar	udstedte
lëshuar	udstedt
lëshuar	frigjort
lëshuar	udgivet
lëshuar	løsladt
lëshuar	frigivet
mesëm	medium
mesëm	mellemstor
mesëm	medie
mesëm	mediet
dukshëm	synlig
dukshëm	synligt
dukshëm	synlige
das	das
official	officielt
official	embedsmand
official	tjenestemand
official	officiel
përkatëse	respektive
dashuria	kærlighed
dashuria	elsker
dashuria	love
dashuria	vild
shfaqur	vist
shfaqur	viste
shfaqur	udstillet
shfaqur	vist
shfaqur	vises
akademia	akademiet
akademia	akademi
akademia	academy
free	fri
free	frit
free	free
free	gratis
nacional	nacional
det	søs
det	sea
det	hav
det	havet
zvicër	schweiz
tash	nu
juaj	din
dikush	nogen
dikush	nogen
piktura	maleri
piktura	male
piktura	maling
piktura	maler
piktura	malerierne
piktura	malerier
verior	nordlige
verior	nordlig
tërësisht	grundigt
tërësisht	helt
tërësisht	fuldstændigt
tërësisht	fuldstændig
mbajnë	carry
mbajnë	bære
shoqatës	forening
shoqatës	foreningen
shoqatës	association
shoqatës	sammenslutning
shoqatës	associering
studiuar	studeret
studiuar	undersøgt
studiuar	studerede
shekujve	århundreder
shekujve	århundrede
ngjashëm	lignende
ngjashëm	tilsvarende
mbushur	fyldt
mbushur	proppet
mbushur	fyld
mbushur	fyldte
mbushur	udstoppet
mbushur	ladt
mbushur	indlæst
mbushur	lastet
mbushur	ladet
mbushur	fyldt
mbushur	fyldte
mbushur	udfyldt
banka	bankerne
banka	banks
banka	banker
banka	bankers
banka	banken
banka	bank
folur	talt
folur	snakket
folur	talte
marrëdhënie	samleje
marrëdhënie	relation
marrëdhënie	relationer
marrëdhënie	forholdet
marrëdhënie	forhold
plan	plan
duhen	behov
dyshim	tvivl
dyshim	tvivler
dyshim	tvivlstilfælde
sllave	slavisk
shenjë	tegn
ligjet	lovene
ligjet	love
bashkim	union
bashkim	fagforening
bashkim	fagforeningen
bashkim	unionen
bashkim	réunion
bashkim	genforening
bashkim	gensyn
bashkim	reunion
thatë	tørre
thatë	tørt
thatë	tør
artin	art
artin	kunsten
artin	kunst
afërsisht	groft
nderi	ære
nderi	ære
vaj	olien
vaj	olie
ndersa	mens
sotëm	dagens
rinisë	ungdommen
rinisë	ungdoms
rinisë	unge
rinisë	ungdom
milan	milan
milan	milano
dhoma	lokaler
dhoma	værelser
dhoma	rum
dhoma	værelse
dhoma	stue
dhoma	værelset
dhoma	rum
datë	date
datë	dato
kish	havde
kish	haft
kish	kish
artikujt	artikler
artikujt	genstande
artikujt	artiklerne
gjeneral	generelt
gjeneral	generel
gjeneral	generelle
gjeneral	almindelig
show	vis
show	show
institucionet	institutioner
institucionet	institutionerne
kufijtë	grænser
kufijtë	afgrænsning
kufijtë	grænser
kufijtë	grænserne
kufijtë	kanter
doktor	doc
doktor	lægen
doktor	læge
doktor	doktor
doktor	doctor
personi	person
mëparshme	tidligere
mëparshme	foregående
mëparshme	forrige
mëparshme	forudgående
ligj	jura
ligj	lovgivning
ligj	lov
futur	introduceret
futur	introducerede
futur	indført
futur	indførte
futur	indføjet
futur	indsættes
futur	indsat
futur	implanteret
prodhim	fremstilling
prodhim	output
prodhim	produktion
prodhim	uddata
prodhim	vare
prodhim	produkt
prodhim	produktet
prodhim	produktion
prodhim	fremstilling
prodhim	fremstilling
prodhim	fremstillingsvirksomhed
prodhim	fabrikation
gjerësisht	ekstensivt
çmime	priser
çmime	priserne
çmime	tildelinger
çmime	awards
çmime	præmier
varg	rækkevidde
varg	afstand
varg	sortiment
varg	interval
varg	varg
varg	snor
varg	streng
varg	strengen
line	streg
line	linje
line	linie
line	line
sekretari	sekretær
fort	stram
fort	stramme
fort	stramt
fort	hårde
fort	svært
fort	hard
fort	hård
fort	hårdt
fort	svær
fort	kraftigt
fort	stærke
fort	kraftig
fort	stærkt
fort	strong
fort	stærk
fort	fort
shoqëruar	ledsaget
shoqëruar	ledsagede
shoqëruar	ledsages
shoqëruar	eskorteret
valle	danse
valle	dance
valle	dans
industriale	industrielt
mëparshëm	tidligere
mëparshëm	foregående
mëparshëm	forrige
mëparshëm	forudgående
piktor	maleren
piktor	maler
mesjetare	middelalder
mesjetare	middelalderlige
stili	stil
stili	style
ndikuar	påvirkede
ndikuar	påvirket
ndikuar	påvirkede
filmat	film
filmat	film
teori	teorien
teori	teori
natën	godnat
natën	natten
natën	nat
natën	aften
andrea	andrea
marr	få
fisi	klan
fisi	klanen
fisi	stamme
fisi	stammen
klasa	klasser
klasa	klasserne
klasa	klasse
klasa	klassen
kampion	mester
kampion	champ
kampion	mester
kampion	champion
manuel	manuel
butë	blidt
butë	blide
butë	blid
butë	mild
butë	mildt
butë	milde
butë	blød
butë	blødt
butë	soft
butë	bløde
butë	jævn
butë	glatte
butë	glat
karakteristike	karakteristik
karakteristike	karakteristisk
skenë	scenen
skenë	scene
skenë	etape
skenë	stadie
skenë	scenen
skenë	stage
skenë	fase
ndikimi	virkning
ndikimi	indvirkning
ndikimi	virkninger
ndikimi	impact
ndikimi	indflydelsen
ndikimi	indflydelse
ndikimi	påvirkning
daniel	daniel
publikuar	offentliggjort
publikuar	udkommet
publikuar	offentliggjorte
publikuar	udgivet
publikuar	offentliggøres
tekst	tekst
tekst	sms
tekst	teksten
institutit	instituttet
institutit	institute
institutit	institut
futbolli	fodbold
futbolli	fodbold
futbolli	football
pushtimin	invasion
pushtimin	invasionen
pushtimin	invaderet
austria	østrig
marie	marie
përgjithësisht	generelt
zemër	skat
zemër	baby
zemër	skat
lidh	tilslut
lidh	connect
lidh	forbinde
gjat	lang
gjat	lange
gjat	længe
djalë	boy
djalë	dreng
djalë	knægt
pejë	pec
rasti	rusten
rasti	rusty
rasti	rustne
currentclub	currentclub
south	sydpå
south	sydlige
south	syd
paraqitje	præsentationer
paraqitje	præsentation
paraqitje	forelæggelse
paraqitje	fremlæggelse
paraqitje	fremvisning
loja	vildt
loja	spillet
loja	kamp
loja	spil
loja	leg
usa	usa
