que	dat
larga	lang
larga	lange
larga	long
colspan	colspan
bolivia	boliviaanse
bolivia	bolivia
poeta	dichter
tradición	traditie
tradición	tradities
podía	kan
podía	kon
provincias	provincies
produce	produceert
autónoma	autonoom
autónoma	autonome
hojas	bladeren
hojas	blaadjes
hojas	blaadje
hojas	blad
hojas	vellen
hojas	lakens
hojas	bladen
hojas	messen
ricardo	richard
ricardo	ricardo
soviética	sovjet
tomar	neem
tomar	nemen
necesario	noodzakelijke
necesario	nodig
necesario	noodzakelijk
filosofía	filosofie
periodista	journalisten
periodista	journaliste
periodista	journalist
periodista	verslaggeefster
periodista	verslaggever
periodista	journaliste
periodista	journalist
periodista	reporter
texas	texaanse
texas	texas
jugar	speel
jugar	spelen
jugar	afspelen
jugar	spelen
operación	operation
operación	bewerking
operación	operatie
operación	exploitatie
papa	pap
papa	vader
papa	pa
papa	papa
papa	paps
papa	paus
papa	aardappelen
papa	aardappel
papa	papa
papa	pappa
latinos	latino
firma	ondertekenen
firma	ondertekening
firma	handtekening
firma	ondertekening
firma	onderteken
firma	ondertekenen
firma	tekenen
firma	teken
nacionalidad	nationaliteit
nacionalidad	burgerschap
nacionalidad	staatsburgerschap
patrimonio	patrimonium
patrimonio	landgoed
patrimonio	erfenis
patrimonio	patrimonium
patrimonio	erfgoed
regiones	streken
poesía	poëzie
poesía	gedichten
hermana	zus
hermana	zusje
hermana	zuster
decide	beslis
decide	beslissen
alianza	alliance
alianza	verbond
alianza	bondgenootschap
alianza	alliantie
alianza	alianza
respuesta	beantwoorden
respuesta	antwoord
respuesta	beantwoorden
respuesta	antwoord
respuesta	antwoorden
respuesta	reactie
respuesta	respons
google	google
pruebas	proeven
pruebas	testen
pruebas	tests
pruebas	tests
pruebas	testen
pruebas	bewijzen
pruebas	bewijs
pruebas	bewijzen
pruebas	bewijs
pruebas	bewijsmateriaal
richard	richard
médico	arts
médico	geneesheer
médico	arts
médico	doktor
médico	dokter
médico	doctor
médico	medische
médico	medisch
metro	metro
metro	metro
marina	jachthaven
marina	zeemacht
marina	marine
marina	mariniers
marina	marinier
eventos	gebeurtenissen
eventos	evenementen
exterior	buiten
exterior	buiten
exterior	buitenkant
exterior	extern
exterior	uitwendig
exterior	externe
exterior	buitenkant
músicos	musici
músicos	muzikanten
británica	britten
británica	britse
británica	brits
visto	gespot
visto	bekeken
visto	gekeken
visto	keek
visto	bekeken
visto	gezien
estudió	bestudeerde
estudió	studeerde
estudió	bestudeerd
suiza	zwitserland
suiza	zwitserse
suiza	zwitsers
coronel	kolonel
coronel	coronel
parroquia	parish
parroquia	freguesia
parroquia	parochie
física	natuurkunde
física	fysica
física	lichamelijk
física	lichamelijke
física	fysieke
física	fysiek
dan	dan
presentó	gearchiveerd
presentó	geklasseerd
presentó	ingediend
presentó	gedeponeerd
anteriormente	eerder
anteriormente	voordien
anteriormente	vroeger
anteriormente	voorheen
anteriormente	eerder
anteriormente	vroeger
anteriormente	voorheen
práctica	praktijk
práctica	oefenen
práctica	beoefenen
práctica	oefening
práctica	praktische
práctica	praktisch
grecia	griekenland
exposición	tentoonstelling
exposición	bewijsstuk
exposición	expositie
exposición	exposition
exposición	tentoonstelling
exposición	expositie
exposición	belichting
exposición	blootstelling
industrial	industrieel
industrial	industriële
industrial	industrieel
asiáticos	aziatische
asiáticos	aziatisch
asiáticos	aziaten
cuadro	tafel
cuadro	tafeltje
cuadro	tabel
cuadro	schilderen
cuadro	verven
cuadro	schilderkunst
cuadro	schilderij
fundada	gegrond
fundada	opgericht
fundada	gesticht
enfermedad	ziekte
enfermedad	ziekte
enfermedad	ziekte
nba	nba
colonia	keulen
colonia	cologne
colonia	colonia
colonia	kolonie
díaz	díaz
díaz	wayne
díaz	díaz
díaz	diaz
pequeñas	kleine
pequeñas	klein
pequeñas	smal
nación	natie
nación	nation
show	toon
show	tonen
show	weergeven
show	show
national	nationaal
national	nationale
anunció	aangekondigde
anunció	aangekondigd
anunció	kondigde
extensión	extensie
extensión	verlenging
extensión	uitbreiding
régimen	regime
régimen	regeling
régimen	regime
dinero	geld
dinero	cash
ahí	daar
ahí	er
suelo	vloer
suelo	verdieping
suelo	floor
suelo	bodem
suelo	grond
aparición	verschijning
aparición	opkomst
aparición	verschijning
aparición	uiterlijk
operaciones	bewerkingen
operaciones	operaties
operaciones	transacties
concepto	concept
calles	straatjes
calles	straat
calles	straten
calles	straat
hechos	feiten
ambiente	sfeer
ambiente	atmosfeer
ambiente	dampkring
ambiente	sfeer
ambiente	ambiance
ambiente	omgeving
ambiente	milieu
ambiente	sfeer
ambiente	ambiance
pronto	snel
pronto	spoedig
pronto	binnenkort
pronto	soon
pronto	weldra
gestión	managen
gestión	beheren
gestión	beheer
gestión	management
hall	hal
hall	zaal
hall	hall
recibe	ontvang
recibe	ontvangen
recibe	ontvangt
salida	uitvoer
salida	output
salida	exit
salida	uitgang
salida	vertrek
salida	uitlaatklep
salida	stopcontact
salida	outlet
capítulo	hoofdstuk
italiana	italiaanse
italiana	italiaan
italiana	italiaans
acciones	aandelen
acciones	acties
acciones	voorraden
acciones	voorraad
acciones	voorraad
acciones	stock
pertenece	behoort
pertenece	hoort
cristo	christus
cristo	cristo
medicina	medicijnen
medicina	geneeskunde
medicina	geneesmiddel
medicina	medische
medicina	medisch
evolución	evolution
evolución	ontwikkeling
evolución	evolutie
evolución	ontwikkelingen
alcanzó	piekte
alcanzó	bereikte
alcanzó	bereikt
modelos	modellen
modelos	model
venta	verkopen
venta	verkoop
venta	verkopen
venta	verkoop
venta	uitverkoop
venta	verkopen
venta	verkoop
venta	verkopen
venta	verkoop
tomó	nam
fundador	stichter
fundador	oprichter
piano	piano
procedencia	herkomst
procedencia	oorsprong
procedencia	bron
procedencia	herkomst
roberto	robert
roberto	roberto
ganar	win
ganar	winnen
ganar	winnende
ganar	winnend
ganar	winning
ganar	winnen
pintor	kunstschilder
pintor	schilder
evento	gebeurtenis
evento	evenement
evento	event
campeonatos	kampioenschappen
campeonatos	kampioenschap
alemana	duits
alemana	duitse
rosario	rozenkrans
rosario	rosario
menores	minderjarige
menores	minderjarig
menores	minderjarigen
menores	minderjarige
menores	minderjarig
menores	minor
menores	mineur
menores	minderjarige
solamente	alleen
solamente	enkel
solamente	slechts
pertenecían	behoord
pertenecían	behoorde
conocimiento	kennis
conocer	ontmoet
conocer	ontmoeten
términos	termen
términos	voorwaarden
debajo	eronder
debajo	onder
debajo	hieronder
debajo	onder
debajo	under
generación	opwekking
generación	generation
generación	generatie
generación	generaties
bronce	brass
bronce	messing
bronce	koperen
bronce	bronzen
bronce	brons
bronce	bronze
tabla	tafel
tabla	tafeltje
tabla	tabel
tabla	bestuur
tabla	bord
vio	zag
vio	zagen
vio	saw
vio	zaag
armada	zeemacht
armada	marine
armada	armada
armada	bewapend
armada	gewapend
armada	gewapende
armada	leger
armada	landmacht
pareja	paar
pareja	koppel
pareja	stellen
pareja	paren
pareja	stelletjes
pareja	echtparen
pareja	koppels
pareja	paar
pareja	pair
pareja	partner
producto	product
producto	produkt
producto	opbrengsten
producto	opbrengst
territorios	gebieden
territorios	gebiedsdelen
gol	gol
gol	doelstelling
gol	doel
gol	goal
gol	doelpunt
institución	instelling
ingeniero	engineer
ingeniero	technicus
ingeniero	ingenieur
luna	luna
luna	maan
luna	moon
reconocimiento	naamsvermelding
reconocimiento	bevestiging
reconocimiento	erkenning
reconocimiento	verkenning
reconocimiento	verkenning
reconocimiento	herkenning
reconocimiento	erkenning
península	schiereiland
escrita	schriftelijke
escrita	geschreven
organizaciones	organisaties
organizaciones	organisaties
llevar	carry
bahía	bahia
bahía	baai
bahía	bay
adelante	forward
adelante	voorwaarts
adelante	vooruit
adelante	doorsturen
asamblea	montage
asamblea	assemblee
asamblea	assemblage
cerro	cerro
cerro	heuvel
cerro	hill
enlace	liaison
enlace	link
enlace	koppeling
traducción	vertalingen
traducción	vertalen
traducción	vertaling
traducción	vertalingen
máxima	maximale
máxima	maximaal
máxima	maximum
máxima	maxim
contaba	telden
contaba	telde
contaba	meegeteld
contaba	geteld
fundado	gegrond
fundado	opgericht
fundado	gesticht
paraguay	paraguay
alguien	iedereen
alguien	iemand
alguien	iemand
alguien	iemand
ganador	winnares
ganador	winnaar
estrellas	sterren
sangre	bloed
sangre	blood
resistencia	uithoudingsvermogen
resistencia	uithoudingsvermogen
resistencia	tegenstand
resistencia	weerstand
resistencia	resistentie
resistencia	verzet
resistencia	veerkracht
continuación	vervolg
continuación	voortzetting
continuación	voortgezet
continuación	vervolg
conflicto	conflicten
conflicto	conflict
conflicto	conflicten
conflicto	conflict
software	programmatuur
software	software
volumen	volume
xxi	xxi
aérea	antenne
técnico	technicus
técnico	technische
técnico	technisch
técnico	tech
humano	menselijk
humano	menselijke
humano	mens
dirigido	geregisseerd
dirigido	gerichte
dirigido	regisseerde
consecuencia	gevolg
consecuencia	consequentie
colaboración	medewerking
colaboración	samenwerking
aparecen	verschijnen
colores	kleuren
colores	kleuren
per	per
materiales	materiaal
materiales	materialen
materiales	materiaal
carta	handvest
carta	brief
carta	letter
centros	centra
centros	centra
categorías	categorieën
curso	koers
curso	cursus
tenido	hadden
tenido	had
tenido	gehad
fiestas	feestdagen
fiestas	festiviteiten
fiestas	partijen
fiestas	feestjes
fiestas	feestdagen
fiestas	vakanties
fiestas	vakantie
simplemente	gewoon
japonés	japans
japonés	japanners
japonés	japanse
opinión	advies
opinión	mening
franco	frank
franco	franco
franco	franc
temperatura	temperatuur
propuesta	voorstel
propuesta	voorgestelde
propuesta	voorgesteld
eds	eds
decreto	decreet
decisión	besluit
decisión	beslissing
concepción	concepcion
concepción	ontwerp
concepción	design
concepción	vormgeving
concepción	ontwerpen
concepción	bevruchting
concepción	conceptie
concepción	concepción
cara	cara
cara	gelaat
cara	aangezicht
cara	gezicht
cara	face
carolina	caroline
carolina	carolina
lee	lee
botánica	plantkunde
botánica	botanische
botánica	botanicus
botánica	botanic
maria	mary
maria	maria
maria	marja
maria	maria
editor	uitgeverij
editor	uitgever
editor	uitgever
editor	hoofdredacteur
editor	redacteur
editor	editor
editor	bewerker
polonia	pools
polonia	poolse
polonia	polen
hogar	huishouding
hogar	huishoudelijke
hogar	huishouden
hogar	huishoudelijk
hogar	thuis
hogar	home
hogar	huis
hogar	startpagina
experiencia	vakkennis
experiencia	expertise
experiencia	deskundigheid
experiencia	ervaar
experiencia	ervaren
experiencia	ervaring
experiencia	ervaringen
abierto	open
abierto	openen
noroeste	northwestern
noroeste	noordwestelijke
noroeste	noordwest
noroeste	noordwesten
noroeste	noordwest
participantes	deelnemende
participantes	deelnemers
participantes	deelnemers
participantes	deelnemer
instituciones	institutioneel
instituciones	instellingen
monasterio	klooster
castro	castro
sean	sean
suecia	zweedse
suecia	zweeds
suecia	zweden
inicialmente	aanvankelijk
nota	noot
nota	briefje
nota	notitie
nota	opmerking
concurso	concurrentie
concurso	mededinging
concurso	competitie
concurso	wedstrijdje
concurso	wedstrijd
concurso	prijsvraag
seguir	volg
seguir	volgt
seguir	volgen
marqués	markies
marqués	markies
altitud	hoogte
altitud	hoogte
dólares	dollars
actuación	prestaties
actuación	prestatie
actuación	acteren
actuación	waarnemend
actuación	acteer
peces	vissen
ascenso	bevordering
ascenso	promoten
ascenso	promotie
ascenso	beklimming
ascenso	beklimmen
ascenso	klim
ascenso	klimmen
planeta	planet
planeta	planeet
monumento	herdenking
monumento	memorial
monumento	gedenkteken
monumento	monumenten
israel	israël
israel	israel
marcha	maart
marcha	marcheren
representación	representatie
representación	vertegenwoordiging
turismo	toerisme
turismo	toerist
publicaciones	posten
publicaciones	berichten
publicaciones	publikaties
publicaciones	publicaties
publicaciones	publicatie
publicaciones	uitgeverijen
publicaciones	publiceren
publicaciones	uitgeverij
ingeniería	engineering
ingeniería	machinebouw
ingeniería	techniek
frecuencia	frequentie
semanas	weeks
semanas	weken
basado	gebaseerd
saber	weten
saber	weet
saber	sabel
saber	saber
olímpico	olympic
olímpico	olympisch
utilizar	gebruiken
utilizar	gebruik
piezas	onderdelen
piezas	delen
piezas	stuks
piezas	stukken
piezas	stukjes
participar	deelnemen
poner	zet
corea	koreaan
corea	koreaanse
corea	koreaans
corea	koreanen
corea	korea
borrado	verwijderde
borrado	geschrapt
borrado	verwijderd
borrado	gewist
borrado	uitgewist
borrado	gewist
borrado	verwijdering
borrado	schrapping
carmen	carmen
carmen	carmel
creada	aangemaakt
creada	gecreëerd
creada	gemaakt
creada	geschapen
religión	religie
religión	godsdienst
técnicas	technieken
estaciones	seizoenen
estaciones	stations
escuelas	scholen
elección	verkiezing
elección	verkiezingen
elección	keuze
elección	keus
clases	lessen
clases	lessen
clases	klassen
clases	klasse
clases	class
clases	klas
completamente	volledig
completamente	volledig
completamente	compleet
vuelo	vliegend
vuelo	vliegen
vuelo	vlucht
xiii	xiii
parlamento	parlement
titular	kop
titular	koptekst
titular	krantenkop
titular	houder
florida	florida
económico	economie
económico	economische
económico	economisch
descrito	beschreven
descrito	beschreef
descrito	omschreven
rápidamente	snel
rápidamente	vlug
sabe	weet
league	league
league	liga
nave	schip
isleños	eilander
isleños	eilandbewoners
posibilidad	mogelijkheid
destaca	highlights
destaca	hoogtepunten
html	html
anderson	anderson
directo	rechtdoor
directo	straight
directo	recht
directo	rechtstreeks
directo	directe
directo	direct
directo	rechtstreekse
usado	gebruikt
usado	gebruikte
usado	gedragen
usado	versleten
sucesor	opvolger
presidencia	voorzitterschap
presidencia	presidentiële
presidencia	presidentieel
presidencia	voorzitterschap
presidencia	presidentschap
contrario	tegengesteld
contrario	tegenovergesteld
contrario	tegenovergestelde
contrario	tegenover
totalmente	volledig
totalmente	volledig
totalmente	compleet
oficialmente	officieel
volver	terug
volver	rug
volver	back
autoridades	autoriteiten
pista	track
pista	spoor
pista	catwalk
pista	landingsbaan
pista	startbaan
pista	aanwijzing
pista	hint
botánico	botanic
botánico	botanische
botánico	botanicus
iglesias	kerken
composición	compositie
composición	samenstelling
método	methode
concierto	concerto
concierto	concert
cuarta	vierde
cuarta	fourth
agricultura	landbouw
par	paar
par	pair
par	raps
par	koppel
par	par
capaz	capabel
capaz	bekwaam
viejo	viejo
viejo	ouwe
viejo	oude
viejo	oud
tratamiento	behandeling
palomar	palomar
especiales	specials
especiales	speciaal
especiales	bijzonder
especiales	speciale
especiales	special
nueve	negen
nueve	nine
bosque	bos
bosque	bossen
bosque	houtsoorten
bosque	woud
bosque	bos
bosque	bossen
bosque	bossen
ganado	verdiend
ganado	verdiende
ganado	gewonnen
ganado	won
ganado	vee
ganado	veestapel
ganado	runderen
ganado	vee
ganado	rundvee
carga	laad
carga	laden
carga	cargo
carga	vracht
carga	lading
carga	inladen
carga	laden
carga	uploaden
carga	upload
carga	opladen
carga	charge
carga	laadt
carga	lasten
quiere	wil
letra	teksten
letra	brief
letra	letter
letra	handschrift
debutó	debuteerde
necesidad	nood
necesidad	need
necesidad	nodig
necesidad	noodzaak
necesidad	behoefte
necesidad	noodzaak
necesidad	noodzakelijkheid
diócesis	bisdom
dejar	verlof
dejar	verlaat
dejar	vertrek
dejar	verlaten
registro	inschrijven
registro	register
registro	registreren
registro	record
registro	griffie
registro	register
registro	inschrijven
registro	inschrijving
registro	registratie
regreso	comeback
regreso	terugkeer
regreso	retour
regreso	return
regreso	terugkeren
regreso	terug
regreso	rug
regreso	back
duración	looptijd
duración	duur
duración	tijdsduur
duración	duurzaamheid
complejo	complexe
complejo	complex
complejo	ingewikkeld
acto	handelen
acto	act
life	life
life	leven
indica	aangeeft
indica	indica
fundó	gegrond
fundó	opgericht
fundó	gesticht
bandas	bands
bandas	bendes
voto	stemmen
voto	stemming
voto	stem
nicolás	nicolas
nicolás	nicolás
nicolás	nicolaas
nicolás	nicholas
arquitecto	architecten
arquitecto	architect
convierte	converteert
solar	zonne
solar	solar
perdió	kwijt
perdió	verloren
perdió	lost
perdió	verdwaald
playa	playa
rango	bereik
rango	rangschikking
rango	rang
rango	rangschikken
cantantes	zangers
arriba	top
arriba	bovenste
arriba	bovenkant
arriba	hierboven
arriba	boven
arriba	boven
latina	latijnse
latina	latijns
latina	latijn
latina	latina
conseguir	krijgen
conseguir	krijg
conseguir	get
femenino	vrouwelijke
femenino	vrouwelijk
femenino	vrouwelijke
femenino	vrouw
femenino	vrouwtje
femenino	vrouwelijk
femenino	vrouwen
regresó	teruggegeven
regresó	teruggekeerd
regresó	geretourneerd
regresó	teruggestuurd
instalaciones	installaties
instalaciones	faciliteiten
instalaciones	installaties
vive	vive
vive	leef
vive	live
vive	leven
vive	leeft
vive	levens
vive	woont
cosa	ding
cosa	thing
derrota	nederlagen
derrota	nederlaag
derrota	verslaan
vii	vii
king	konings
king	king
king	koning
sola	sola
sola	alone
sola	alleen
basada	gebaseerd
césar	caesar
césar	cesar
césar	césar
castellano	castiliaans
castellano	castellano
castellano	spaanse
castellano	spaans
urbano	urban
urbano	stedelijk
urbano	stedelijke
international	internationaal
forman	forman
oriente	oosten
oriente	oost
oriente	orient
campeones	kampioenen
campeones	champions
campeones	kampioenen
campeones	champs
leyes	statuten
leyes	wet
leyes	wetten
estructuras	structuren
entrevista	interview
entrevista	sollicitatiegesprek
entrevista	sollicitatie
entrevista	interviewen
niveles	levels
niveles	niveaus
arco	arc
arco	arch
arco	boog
arco	arco
arco	buigen
arco	bow
arco	buig
arco	boeg
arco	buiging
arco	boog
justo	justo
justo	eerlijke
justo	redelijk
justo	fair
justo	eerlijk
ficción	fictie
socialista	socialist
socialista	socialistisch
socialista	socialistische
administrativa	administratief
administrativa	administratieve
difícil	lastig
difícil	listig
difícil	lastige
difícil	moeilijk
difícil	hard
difícil	harde
difícil	lastig
difícil	moeilijk
difícil	moeilijke
one	one
one	één
one	een
one	eén
novelas	romans
conocidos	bekende
conocidos	gekend
conocidos	gekende
conocidos	bekend
conocidos	kennissen
conocidos	bekenden
conocidos	kennismaking
conocidos	kennis
super	super
discos	schijven
discos	records
discos	schijven
simple	eenvoudige
simple	simpel
simple	eenvoudig
listas	ready
listas	gereed
listas	klaar
listas	lijstjes
listas	lijsten
sebastián	sebastian
sebastián	sebastiaan
sebastián	sebastián
histórica	historische
histórica	historisch
histórica	historisch
histórica	historische
diputado	plaatsvervanger
diputado	hulpsheriff
diputado	plaatsvervangend
diputado	congreslid
ideas	ideeën
ideas	ideeen
ideas	ideetjes
ojos	ogen
ojos	oogjes
continuó	voortgezet
continuó	vervolg
músico	musicus
músico	muzikant
busca	pieper
números	getallen
números	nummers
números	aantallen
destino	bestemming
destino	noodlot
destino	lotsbestemming
destino	lot
destino	destiny
destino	noodlot
destino	lot
comarca	regio
comarca	gouw
comarca	shire
comarca	comarca
vasco	basken
vasco	vasco
vasco	baskische
vasco	baskisch
contacto	contact
contacto	contactpersoon
reforma	reformatie
reforma	hervormingen
reforma	hervorming
reforma	hervormen
teniendo	nemen
carreras	runs
carreras	loopt
carreras	rassen
carreras	races
carreras	racing
carreras	racen
carreras	carrière
carreras	carrières
carreras	loopbaan
single	alleenstaande
single	single
single	alleenstaand
single	vrijgezel
expedición	expeditie
invierno	winter
llegaron	gearriveerd
llegaron	aangekomen
nadie	niemand
diferente	verschillend
diferente	verschillende
diferente	anders
park	parkeren
park	park
romana	roman
romana	romeinse
romana	romeins
romana	romana
barrios	wijken
barrios	buurten
barrios	barrios
barrios	wijken
barrios	buurten
barrios	sloppenwijken
barrios	sloppenwijk
barrios	districten
barrios	wijken
barrios	achterbuurt
barrios	sloppenwijk
cree	cree
cree	gelooft
ofrece	aanbiedingen
ofrece	biedt
navarra	navarra
navarra	navarra
lanzó	gelanceerd
relevancia	relevantie
ancho	breedte
ancho	wide
ancho	wijd
ancho	breed
grabación	opnemen
grabación	opname
boca	mond
boca	boca
panamá	panama
universal	universal
universal	universeel
universal	universele
completa	voltooid
completa	invullen
completa	complete
completa	compleet
producido	produceerde
producido	geproduceerd
producido	geproduceerde
negra	zwarte
negra	black
negra	zwart
dando	geven
variedad	variëteit
variedad	variëteit
variedad	variatie
dominio	domein
dominio	dominantie
dominio	overheersing
dominio	dominion
dominio	dominantie
dominio	machtspositie
trabajadores	werkers
trabajadores	werkenden
trabajadores	arbeiders
trabajadores	werknemers
star	ster
star	star
valores	effecten
valores	waardepapieren
valores	waardes
valores	waarden
propios	eigen
mas	mas
mas	more
mas	meer
movimientos	bewegingen
movimientos	verplaatsingen
movimientos	moves
movimientos	beweegt
movimientos	bewegingen
movimientos	verplaatsing
movimientos	beweging
océano	oceanen
océano	oceaan
promedio	gemiddelde
promedio	gemiddeld
promedio	avg
árabe	arabier
árabe	arabisch
árabe	arabische
árabe	arabisch
aplicación	uitvoering
aplicación	tenuitvoerlegging
aplicación	implementatie
aplicación	aanvraag
aplicación	toepassing
aplicación	applicatie
aplicación	app
ámbito	draagwijdte
ámbito	toepassingsgebied
ámbito	reikwijdte
refiere	verwijst
famoso	beroemde
famoso	beroemd
famoso	beroemdheid
famoso	beroemdheden
famoso	celebrity
famoso	bekendheid
interpretación	interpretatie
interpretación	uitlegging
interpretación	vertolking
interpretación	tolken
interpretación	vertolking
competición	concurrentie
competición	mededinging
competición	competitie
compuesta	gecomponeerd
compuesta	samengesteld
publicada	gepubliceerd
publicada	verschenen
publicada	gepubliceerde
publicada	uitgegeven
publicada	gepost
publicada	geplaatste
publicada	geplaatst
terreno	grond
terreno	land
terreno	terrein
terreno	grond
respectivamente	respectievelijk
entró	binnengegaan
entró	binnengekomen
similares	vergelijkbaar
similares	vergelijkbare
similares	soortgelijk
similares	soortgelijke
similares	gelijkaardig
construir	construeren
construir	bouwen
construir	opbouwen
toledo	toledo
periódico	periodiek
periódico	krant
periódico	kranten
periódico	dagblad
noticias	nieuwsberichten
noticias	nieuws
miss	juffrouw
miss	miss
miss	mejuffrouw
miss	missen
normalmente	meestal
normalmente	gewoonlijk
normalmente	typisch
normalmente	normaliter
normalmente	gewoonlijk
normalmente	normaal
trayectoria	traject
piloto	piloot
piloto	pilot
torno	draaibank
unió	united
unió	verenigde
unió	verenigd
abogado	raadsman
abogado	advocaat
abogado	advocaat
abogado	advocate
abogado	jurist
chicago	chicago
figuras	beeldjes
figuras	figuren
figuras	cijfers
clásico	klassiek
clásico	klassieke
clásico	klassiek
clásico	klassieker
clásico	klassieke
clásico	classic
ópera	opera
candidato	kandidaat
debería	moet
desarrollado	ontwikkelden
desarrollado	ontwikkelde
desarrollado	ontwikkeld
municipales	gemeentelijk
municipales	gemeentelijke
designado	aangeduide
designado	aangeduid
designado	aangewezen
designado	aangesteld
designado	benoemde
designado	benoemd
electoral	electorale
activo	active
activo	actieve
activo	actief
activo	activa
activo	aanwinst
activo	asset
irlanda	ierse
irlanda	ieren
irlanda	iers
irlanda	ierland
detrás	achter
llegando	komen
llegando	coming
xii	xii
descripción	beschrijving
descripción	signalement
descripción	omschrijving
aspecto	verschijning
aspecto	uiterlijk
aspecto	aspect
aspecto	looks
aspecto	lijkt
solicita	aanvragen
solicita	verzoeken
málaga	málaga
vídeo	filmpje
vídeo	video
presión	druk
conciertos	concerten
conciertos	optredens
conciertos	concert
vecinos	buren
vecinos	buurlanden
vecinos	buren
lorenzo	laurence
lorenzo	lorenzo
lorenzo	lawrence
federico	friedrich
federico	frederic
federico	frédéric
federico	frederik
federico	frederick
federico	federico
competencia	concurrenten
competencia	rechtsgebied
competencia	jurisdictie
competencia	bevoegdheid
competencia	competentie
competencia	bekwaamheid
competencia	bevoegdheid
competencia	concurrentie
competencia	mededinging
competencia	competitie
sky	hemel
sky	lucht
sky	sky
punta	tip
punta	fooi
punta	punt
punta	point
fórmula	formule
núcleo	kern
núcleo	core
núcleo	kernel
illinois	illinois
galería	galerijen
galería	galeries
galería	galerie
galería	galerij
humana	menselijk
humana	menselijke
humana	mens
cambiar	veranderen
cambiar	veranderende
cambiar	veranderen
cambiar	wijziging
cambiar	wijzigen
cambiar	verandering
cambiar	veranderingen
nelson	nelson
verdad	waar
verdad	true
verdad	klopt
verdad	truth
verdad	waarheid
une	verenigt
joaquín	joaquin
joaquín	joaquín
joaquín	joachim
juventud	jeugd
juventud	jongeren
golpe	staatsgreep
golpe	coup
golpe	slag
golpe	beroerte
avión	vliegtuig
avión	vliegtuigen
avión	luchtvaartuigen
avión	luchtvaartuig
avión	vliegtuig
avión	vliegtuig
avión	vliegtuig
estadounidenses	amerikaan
estadounidenses	amerikanen
masa	deeg
masa	poen
masa	mass
masa	massa
masa	masa
bosques	bosbouw
bosques	bos
bosques	bossen
bosques	houtsoorten
bosques	bossen
bosques	woud
bosques	bos
bosques	bossen
bienes	goederen
bienes	activa
egipto	egypte
egipto	egyptisch
egipto	egyptische
moderna	modern
moderna	moderne
intento	poging
intento	geprobeerd
intento	poging
textos	teksten
presentación	presentatie
presentación	onderwerping
presentación	inzending
presentación	indiening
muerto	dood
muerto	doods
muerto	dead
escribir	schrijven
escribir	schrijf
escribir	typen
escribir	schrijven
históricos	historische
históricos	historisch
históricos	historisch
históricos	historische
reserva	reservering
reserva	reserve
públicas	publiek
públicas	openbaar
live	leef
live	live
live	leven
árboles	boom
árboles	boomstructuur
árboles	bomen
culturales	cultureel
culturales	culturele
comienzo	start
comienzo	begin
comienzo	starten
comienzo	beginnen
comienzo	begin
denominación	naam
denominación	aanwijzing
denominación	aanduiding
denominación	benaming
denominación	denominatie
hábitat	leefgebied
hábitat	habitat
lenguaje	taal
lenguaje	taalgebruik
asistencia	aanwezigheid
asistencia	opkomst
asistencia	assistentie
asistencia	bijstand
judíos	joodse
judíos	jood
judíos	joods
judíos	joden
expresión	uitdrukking
expresión	expressie
inicial	initiële
ejecutivo	uitvoerende
ejecutivo	uitvoerend
portugués	portugese
portugués	portugees
portugués	portugezen
bélgica	belgie
bélgica	belgië
bélgica	belgisch
bélgica	belg
bélgica	belgische
órdenes	bevelen
órdenes	bestellingen
órdenes	orders
ignacio	ignacio
ignacio	ignatius
torneos	toernooien
torneos	toernooi
torneos	tournament
torneos	tornooi
corto	kort
corto	short
corto	korte
chileno	chileense
populares	populaire
populares	populair
usando	gebruiken
clara	clare
clara	clara
normal	normale
normal	normaal
tampoco	noch
tampoco	noch
búsqueda	zoektocht
búsqueda	zoeken
búsqueda	doorzoeken
búsqueda	zoek
búsqueda	zoekopdracht
sello	stamp
sello	stempel
sello	postzegel
sello	verzegelen
sello	zegel
sello	zeehond
sello	verzegeling
revistas	dagboeken
revistas	tijdschrift
revistas	magazine
revistas	tijdschriften
revistas	magazines
teniente	luitenant
investigaciones	onderzoekingen
investigaciones	onderzoekingen
investigaciones	onderzoeken
investigaciones	onderzoeken
investigaciones	onderzoek
investigaciones	research
álvarez	álvarez
álvarez	álvarez
álvarez	alvarez
mark	markeren
mark	merkteken
mark	markeer
mark	mark
mendoza	mendoza
comerciales	reclames
comerciales	commerciële
comerciales	commercieel
titulado	getiteld
residencia	verblijfplaats
residencia	residentie
residencia	woonplaats
residencia	residentie
jazz	jazz
indígenas	inheems
indígenas	inheemse
massachusetts	massachusetts
jack	jaap
jack	jack
jack	sjaak
café	koffie
café	cafe
café	café
café	café
hierro	strijkijzer
hierro	ijzer
nuestro	onze
nuestro	ons
nuestro	onze
latín	latijnse
latín	latijns
latín	latijn
oposición	tegenstand
oposición	oppositie
árbol	boom
árbol	boomstructuur
global	global
global	mondiale
global	globaal
global	wereldwijd
escala	schaal
escala	schalen
bueno	lekker
bueno	goed
bueno	nou
bueno	wel
muertos	dood
muertos	doods
muertos	dead
valladolid	valladolid
bogotá	bogotá
bogotá	bogota
bogotá	bogota
reales	real
reales	echte
reales	echt
reales	reëel
reales	koninklijke
reales	royal
reales	koninklijk
comunidades	gemeenschappen
pierre	pierre
marcos	marcos
marcos	markeren
marcos	merkteken
marcos	markeer
marcos	mark
marcos	frames
marcos	kaders
