din	from
coordonate	coordinates
misiune	mission
mașina	car
dead	dead
creangă	branch
diferența	difference
coperta	cover
gold	gold
scriu	write
scriu	writing
caută	search
întâlnire	meeting
trăsături	traits
trăsături	features
philip	philip
dreptate	justice
cor	choir
cor	chorus
cor	cor
wolf	wolf
prezente	present
fruntea	forehead
douglas	douglas
modificat	altered
modificat	modified
modificat	amended
für	für
augustin	augustine
augustin	augustin
provocat	provoked
provocat	challenged
egal	equal
egal	equals
gironde	gironde
tarn	tarn
gerais	gerais
vioară	violin
stejar	oak
cavaler	knight
bucurat	enjoyed
operare	operating
istanbul	istanbul
patrick	patrick
banii	money
precedent	precedent
precedent	previous
biografice	biographical
studiază	study
sector	sector
isère	isère
conacul	mansion
structuri	structures
istorici	historians
deschiderea	opening
sală	gym
decizie	decision
amestec	mix
amestec	mixture
amestec	blend
geografică	geographic
geografică	geographical
corectă	correct
imperială	imperial
clasament	ranking
clasament	standings
clasament	rankings
jim	jim
castel	castle
castel	castel
câmpie	plain
socialist	socialist
înfrângerea	defeat
licența	licence
licența	license
milan	milan
scenariul	screenplay
scenariul	scenario
scenariul	script
pierderea	loss
teritorială	territorial
argento	argento
impus	imposed
stack	stack
fotografie	photo
fotografie	photography
principiu	principle
lombardia	lombardy
musulmani	muslims
musulmani	muslim
see	eea
medieval	medieval
răniți	injured
răniți	wounded
profesionist	professional
câștigător	winner
desen	drawing
interzis	forbidden
interzis	prohibited
interzis	banned
regulile	rules
irak	iraq
ideile	ideas
student	student
reacție	reaction
howard	howard
pre	pre
sprijinit	supported
topul	top
avansat	advanced
napoli	naples
napoli	napoli
activitățile	activities
contribuie	contribute
contribuie	contributes
cutremur	earthquake
castilia	castile
marte	mars
rare	rare
boală	illness
boală	disease
boală	sickness
indre	indre
blocat	stuck
blocat	locked
blocat	blocked
prusia	prussia
herbert	herbert
măsura	measure
rădulescu	rădulescu
sculptor	sculptor
avram	avram
avram	abram
întrebări	questions
intern	internally
intern	intern
intern	internal
intern	domestic
valorile	values
participa	participate
închisă	closed
completarea	completion
paginii	page
lupu	lupu
anuarul	yearbook
fabrică	factory
răspândit	spread
mica	mica
zeelandă	zealand
oră	hour
ionel	ionel
externă	external
naval	naval
stație	station
watson	watson
industrie	industry
cadru	frame
electronică	electronics
electronică	electronic
bay	bay
scria	wrote
generație	generation
ford	ford
conflictul	conflict
peretele	wall
doge	doge
ulei	oil
gordon	gordon
tehnici	techniques
acoperită	covered
acoperită	coated
maurice	maurice
illinois	illinois
apariție	occurrence
allen	allen
juridice	legal
electronic	electronic
electronic	electronically
prietenii	friends
channel	channel
observă	observe
asociate	associated
logo	logo
aprobarea	approval
genuri	genres
genuri	genera
curse	races
curse	racing
primi	receive
clasic	classical
clasic	classic
wittelsbach	wittelsbach
leipzig	leipzig
trupă	band
trupă	troop
trek	trek
personalitate	personality
basarab	basarab
ocupată	busy
ocupată	occupied
indiana	indiana
hollywood	hollywood
semnul	sign
corespunzătoare	appropriate
corespunzătoare	corresponding
dei	dei
anhalt	anhalt
spectacol	show
recunoaștere	recognition
wales	wales
animal	animal
clubiona	clubiona
douăzeci	twenty
mandat	warrant
mandat	mandate
efectele	effects
etapă	stage
estonia	estonia
supraviețuit	survived
modificarea	amendment
modificarea	modification
documentele	documents
mostră	sample
gheorghiu	gheorghiu
preda	teach
preda	teaches
enescu	enescu
desene	drawings
electronice	electronics
electronice	electronic
egală	equal
înregistrate	registered
înregistrate	recorded
responsabil	responsible
responsabil	maintainer
cai	horses
cai	cai
cetățeni	citizens
primind	receiving
vigoare	vigor
bustul	bust
tare	hard
tare	badass
tare	loud
aplică	apply
imaginile	images
dark	dark
distruse	destroyed
individuale	individual
condiția	condition
necunoscut	unknown
mala	mala
boala	illness
boala	disease
boala	sickness
secrete	secrets
secrete	secret
plastice	plastics
similară	similar
purta	wear
rezistența	resistance
tobe	drums
century	century
analiză	analysis
fază	phase
munteanu	munteanu
înregistrări	records
înregistrări	registrations
înregistrări	recordings
pomerania	pomerania
cântă	sing
cântă	sings
parma	parma
etape	stages
mută	move
invazia	invasion
guy	guy
milenii	millennia
dai	dai
sava	sava
interioară	inner
prezentată	presented
terenuri	lands
terenuri	land
profesori	professors
profesori	teachers
primare	primaries
primare	primary
primare	mayor
provincii	provinces
rurale	rural
publicist	publicist
cehoslovacia	czechoslovakia
drapelul	flag
societăți	corporations
societăți	companies
societăți	societies
satelit	satellite
diferită	different
regat	kingdom
atacant	striker
ponte	ponte
mario	mario
spectacole	performances
spectacole	shows
hamburg	hamburg
orléans	orléans
milion	million
massimo	massimo
transformă	transform
fundamentale	fundamentals
fundamentale	fundamental
pregătire	preparation
pregătire	training
spațială	spatial
ligă	league
obișnuit	regular
obișnuit	ordinary
argumente	arguments
wikimedia	wikimedia
nominalizări	nominations
orne	orne
aplicarea	application
tibet	tibetan
tibet	tibet
shakespeare	shakespeare
scrieri	writings
arab	arab
stabilește	set
laura	laura
medievale	medieval
mișcări	moves
mișcări	movements
tratament	treatment
franklin	franklin
capabil	able
capabil	capable
compoziție	composition
lansate	launched
regie	directing
queen	queen
via	via
jane	jane
monaco	monaco
ruinele	ruins
augustus	augustus
gray	gray
părea	seemed
hohenzollern	hohenzollern
informație	information
cantemir	cantemir
publicarea	publication
publicarea	publishing
compuse	composed
agricultură	farming
agricultură	agriculture
tehnologie	technology
computer	computer
strict	strict
strict	strictly
celule	cells
mecanică	mechanics
mecanică	mechanical
distrusă	destroyed
legal	legally
legal	legal
active	active
active	assets
primarul	mayor
depus	deposited
britanici	british
britanici	brits
minerale	minerals
minerale	mineral
business	business
boston	boston
toulouse	toulouse
mijloace	means
marco	marco
eroare	error
ghica	ghica
arhiva	archive
arhiva	archives
capturat	captured
marc	marc
anuală	yearly
anuală	annual
rosso	rosso
urme	tracks
urme	traces
expresia	expression
observator	observatory
observator	observer
gard	gard
gard	fence
administrarea	administration
băieți	boys
băieți	guys
antic	antique
antic	ancient
montana	montana
beijing	beijing
geografie	geography
războaie	wars
proiectat	designed
proiectat	projected
devreme	early
trecând	passing
cheie	key
concluzia	conclusion
conferința	conference
datorează	owes
varietate	variety
ramuri	branches
eseuri	essays
eseuri	touchdowns
calendarul	calendar
universală	universal
demonstrat	proven
demonstrat	demonstrated
transmite	transmit
aleasă	chosen
cercetarea	research
bot	snout
bot	bot
tânără	young
veneto	veneto
andrea	andrea
lost	lost
dezvoltate	developed
turcă	turkish
cluburi	clubs
table	backgammon
pești	fish
cerere	application
cerere	request
cerere	demand
cetățean	citizen
obiectul	object
animație	animation
domn	gentleman
practica	practice
cantități	quantities
aube	aube
fort	fort
anthony	anthony
army	army
intenția	intention
intenția	intent
civilă	civil
civilă	civilian
siret	siret
dialog	dialogue
dialog	dialog
navale	naval
limbaj	language
bank	bank
grafică	graphic
grafică	graphics
asistent	assistant
pacea	peace
bass	bass
vladislav	władysław
liverpool	liverpool
picturi	paintings
start	start
tel	tel
focul	fire
activează	enable
activează	activate
frunze	leaves
recenzii	reviews
turnu	turnu
giuseppe	giuseppe
proclamat	proclaimed
cătălin	cătălin
armatele	armies
nistru	dniester
asasinat	assassinated
asasinat	assassination
spoleto	spoleto
votat	voted
luis	luis
carne	meat
unchiul	uncle
tehnologia	technology
impune	impose
pasul	step
complete	complete
nisip	sand
specialist	specialist
motoare	motors
motoare	engines
stabilită	established
proba	sample
pietro	pietro
însoțit	accompanied
cipru	cyprus
soluții	solutions
bruce	bruce
excepție	exception
haut	haut
ardennes	ardennes
sculptură	sculpture
sculptură	sculpting
sculptură	carving
artistul	artist
azur	azure
azur	azur
parohia	parish
crezut	thought
crezut	believed
factor	factor
caracteristică	characteristic
caracteristică	feature
fantastic	fantastic
petrol	petrol
petrol	oil
petrol	petroleum
gata	ready
permit	allow
teoretic	theoretical
teoretic	theoretically
heidelberg	heidelberg
campioană	champion
tunuri	cannons
jurnal	journal
jurnal	diary
jurnal	log
party	party
rangul	rank
privat	privately
privat	private
monede	coins
monede	coin
andreea	andrea
andreea	andreea
cercetător	researcher
cercetător	scientist
asigurat	insured
asigurat	secured
portretul	portrait
judecată	judgement
judecată	judgment
fantasy	fantasy
concept	concept
golden	golden
dunărea	danube
zidul	wall
liderii	leaders
monedă	currency
monedă	coin
road	road
stara	stara
madonna	madonna
soarele	sun
lyon	lyon
lyon	lyons
experiența	experience
vincent	vincent
factori	factors
apollo	apollo
teorii	theories
gospodărie	household
off	off
monitorul	monitor
mesaje	messages
fara	without
marine	marine
normală	normal
strâns	tight
considerare	consideration
suveran	sovereign
miller	miller
limbajul	language
benzi	lanes
benzi	tapes
benzi	strip
stănescu	stănescu
rural	countryside
rural	rural
urmărit	watched
urmărit	followed
sufletul	soul
adams	adams
educația	education
oprit	stopped
ciclul	cycle
vorbită	spoken
decretul	decree
posibile	possible
isaac	isaac
memorial	memorialized
memorial	memorial
fapte	facts
preferat	favourite
preferat	favorite
preferat	preferred
alternative	alternative
alternative	alternatives
said	said
col	col
lateral	lateral
lateral	side
hârtie	paper
unică	unique
marmură	marble
cover	cover
phoenix	phoenix
emisiuni	shows
asistență	assistance
fizic	physically
fizic	physical
prins	caught
victoriei	victoria
camere	rooms
reduce	reduces
reduce	reduce
jersey	jersey
false	false
apreciat	appreciated
cehă	czech
peru	peru
alianță	alliance
refuză	decline
refuză	refuse
îndepărtat	removed
yonne	yonne
frumoasă	beautiful
vis	vis
vis	dream
florian	florian
alexandria	alexandria
commons	commons
fonduri	funds
fonduri	funding
limitată	limited
legenda	legend
lansează	launch
declară	declares
declară	declare
ghid	guide
verne	verne
altitudinea	altitude
heart	heart
michigan	michigan
coordonator	coordinator
dragostea	love
universitate	university
lama	blade
lama	lama
circulație	circulation
recunoscută	recognized
recunoscută	recognised
activă	active
dedicată	dedicated
agricultura	farming
agricultura	agriculture
dôme	dôme
descoperită	discovered
destinate	intended
alfabetul	alphabet
pronaos	narthex
speranța	hope
comentarii	comment
comentarii	comments
părere	opinion
scopuri	purposes
albastră	blue
periodic	periodical
periodic	periodic
periodic	periodically
monica	monica
pregătirea	preparation
pregătirea	preparing
căutat	searched
căutat	sought
pasageri	passengers
pasageri	passenger
hamilton	hamilton
edgar	edgar
watanabe	watanabe
diana	diana
gloria	gloria
cantitate	amount
cantitate	quantity
teza	thesis
planetă	planet
oct	oct
hotărârea	judgment
masiv	massive
masiv	massively
lingvistică	linguistics
lingvistică	linguistic
scrisori	letters
tratate	treaties
tratate	treated
diametru	diameter
geneva	geneva
reprezentanți	representatives
light	light
stuttgart	stuttgart
porto	porto
nucleare	nuclear
otomană	ottoman
rănit	injured
rănit	wounded
rănit	hurt
proprietar	owner
proprietar	landlord
wolfgang	wolfgang
cantitatea	quantity
misiuni	assignments
misiuni	missions
rândurile	ranks
reprezentate	represented
fauna	fauna
acoperite	covered
acoperite	coated
mix	mix
suferă	suffer
bis	bis
bis	encore
player	player
multi	many
multi	multi
practice	practical
târguri	fairs
privată	private
actorul	actor
deva	deva
poliția	police
conflicte	conflicts
conflicte	conflict
contribuția	contribution
compoziția	composition
oricare	any
lovit	hit
trecere	crossing
trecere	passing
atacurile	attacks
rev	rev
gers	gers
susținută	sustained
olandez	dutch
alternativ	alternatively
alternativ	alternative
alternativ	alternate
alternativ	alternately
warner	warner
industrială	industrial
lawrence	lawrence
arhiepiscop	archbishop
eva	eva
eva	eve
scriitoare	writer
disponibil	available
timpuri	times
străin	alien
străin	foreigner
străin	stranger
străin	foreign
kevin	kevin
moon	moon
stăpânirea	mastering
aeriană	aerial
prezentarea	presentation
suedez	swedish
suedez	swede
reforma	reformation
reforma	reform
victorii	wins
victorii	victories
sarcina	pregnancy
three	three
iliescu	iliescu
inventat	invented
răspunsul	response
venus	venus
avionul	plane
tokyo	tokyo
contemporane	contemporary
mărimea	size
agenția	agency
stuart	stuart
lès	lès
interioare	interior
onoarea	honour
onoarea	honor
supercupa	supercup
putin	putin
aparat	apparatus
aparținut	belonged
tiraspol	tiraspol
filosof	philosopher
prut	prut
ars	burned
ars	burnt
daula	daula
nasa	nasa
absolvirea	graduation
adormirea	dormition
ascuns	hidden
baterie	battery
provinciile	provinces
dave	dave
crime	crimes
crime	murders
tănase	tănase
capela	chapel
test	test
socialistă	socialist
simultan	simultaneous
simultan	simultaneously
menține	maintain
hong	hong
brigada	brigade
profund	deeply
profund	deep
profund	profound
spațiale	spatial
raymond	raymond
cuprinzând	encompassing
administrat	administered
richter	richter
grant	grant
portret	portrait
antologie	anthology
england	england
instalat	installed
reprezentanții	representatives
călătorii	travel
călătorii	travellers
negative	negative
negative	negatives
miron	miron
etnice	ethnic
coloane	columns
hills	hills
billy	billy
opoziție	opposition
nordic	nordic
caracterizează	characterise
url	url
empire	empire
frontiera	border
frontiera	frontier
interpretate	interpreted
mecanic	mechanically
mecanic	mechanic
mecanic	mechanical
erou	hero
argument	argument
cercetători	researchers
cercetători	scientists
conceput	conceived
conceput	designed
împrumut	loan
împrumut	borrowing
israelului	israel
electorale	electoral
viitoare	future
viitoare	upcoming
identificat	identified
dublă	double
flora	flora
utilizatorul	user
reducerea	reduction
reducerea	reducing
june	june
atrage	draws
atrage	attracts
atrage	attract
buget	budget
recunoaște	recognize
recunoaște	recognise
recunoaște	acknowledges
comerțul	trade
miguel	miguel
armă	weapon
armă	gun
tată	dad
tată	father
rom	rom
rom	rum
echivalent	equivalent
temporar	temporarily
temporar	temporary
tabăra	camp
lichid	fluid
lichid	liquid
inaugurat	inaugurated
schimba	change
oricine	anyone
oricine	anybody
sezoane	seasons
culturi	crops
culturi	cultures
fan	fan
criterii	criteria
pennsylvania	pennsylvania
marcate	marked
dispoziție	provision
dispoziție	disposition
încasări	proceeds
încasări	receipts
destinat	intended
destinat	destined
povești	tales
povești	stories
plecarea	departure
plecarea	leaving
secțiuni	sections
manifestă	manifests
principii	principles
națiuni	nations
înțelegere	understanding
opinii	opinions
jerry	jerry
performanță	performance
neapole	naples
neapole	napoli
tratamentul	treatment
cerc	circle
eseu	essay
eseu	touchdown
desemnate	designated
comportamentul	behaviour
comportamentul	behavior
momente	moments
sosirea	arrival
pozitiv	positive
asigurarea	insurance
eforturile	efforts
hainaut	hainaut
piemont	piedmont
transmis	transmitted
lenin	lenin
massachusetts	massachusetts
retrage	retract
retrage	withdraw
reduse	reduced
vândute	sold
dec	dec
ingrid	ingrid
novi	novi
serghei	sergei
serghei	sergey
sexuale	sexual
alto	alto
mail	mail
melodie	melody
melodie	tune
melodie	song
mormânt	tomb
mormânt	grave
investiții	investments
investiții	investment
nicolas	nicolas
vânători	hunters
punk	punk
vizita	visit
dezvoltată	developed
steven	steven
utilizatorilor	users
emisar	emissary
dragon	dragon
produc	produce
aplicat	applied
abandonat	abandoned
permanentă	permanent
jimmy	jimmy
austriacă	austrian
western	western
principiile	principles
fenomenul	phenomenon
bunicul	grandpa
bunicul	grandfather
înlocuibil	replaceable
adusă	brought
guvernare	governance
guvernare	government
rata	rate
jupiter	jupiter
kleť	kleť
raza	raza
scaun	chair
scaun	stool
scaun	seat
regent	regent
poe	poe
filologie	philology
varsă	spill
luând	taking
jacob	jacob
asediul	siege
hop	hop
portal	portal
pietre	stones
pietre	rocks
leonard	leonard
definit	defined
suedeză	swedish
ramură	branch
aliați	allies
azzurro	azzurro
trage	shoot
trage	pull
beach	beach
venezuela	venezuelan
venezuela	venezuela
soț	spouse
soț	husband
orient	orient
divizii	divisions
consiliu	council
alaska	alaska
ridicarea	lifting
magic	magic
magic	magical
revolta	uprising
revolta	revolt
revolta	mutiny
revolta	riot
ciprian	ciprian
celebru	famous
pozitive	positive
cetățenii	citizens
recunoașterea	recognition
păstrarea	keeping
păstrarea	retention
reacția	reaction
barbara	barbara
olga	olga
sardinia	sardinia
cristea	cristea
modificare	modification
modificare	amendment
turnee	tournaments
rasă	breed
rasă	race
demisia	resignation
pictat	painted
negativ	negative
frontieră	border
frontieră	frontier
row	row
extinderea	expansion
extinderea	enlargement
greutatea	weight
temple	temple
inspirație	inspiration
atlas	atlas
cal	horse
cal	cal
albatros	albatross
pregătit	ready
pregătit	prepared
magyar	magyar
succesiune	succession
icoane	icons
norman	norman
rețele	networks
extras	extracted
extras	excerpt
extras	extract
televiziunea	television
lucia	lucia
navele	ships
wild	wild
existență	existence
zice	says
aliat	allied
aliat	ally
colectiv	collectively
colectiv	collective
vehicule	vehicles
totalul	total
concertul	concert
clark	clark
fritz	fritz
erich	erich
deux	deux
moară	mill
războaiele	wars
geografic	geographically
geografic	geographic
geografic	geographical
philippe	philippe
timpuriu	early
coastă	rib
coastă	coastal
coastă	coast
formare	training
democrată	democratic
democrată	democrat
slatina	slatina
benevento	benevento
produsele	products
sfera	sphere
cancer	cancer
pește	fish
info	info
clasificare	categorisation
clasificare	classification
benjamin	benjamin
scrimă	fencing
palat	palace
law	law
tambon	tambon
premieră	premiere
placă	plate
placă	plaque
oxigen	oxygen
vice	vice
intervenția	intervention
izvoare	springs
logică	logical
logică	logic
stockholm	stockholm
inimă	heart
medicina	medicine
tenis	tennis
criza	crisis
direcție	direction
regi	kings
spații	spaces
specializat	specialised
specializat	specialized
antichitate	antique
antichitate	antiquity
răspunde	answer
răspunde	reply
răspunde	respond
nero	nero
posesia	possession
faptele	facts
deplasare	displacement
aprobat	approved
stoica	stoica
împrumutat	borrowed
materie	matter
evreiesc	jewish
transformarea	transformation
cinema	cinema
nazistă	nazi
atitudine	attitude
linux	linux
autoritate	authority
congres	congress
citat	quote
oțel	steel
baze	bases
căldură	heat
căldură	warmth
apus	sunset
diplomat	diplomat
coloană	column
decret	decree
campo	campo
eliminarea	disposal
eliminarea	elimination
băiat	boy
selecție	selection
romana	romana
studioul	studio
criticii	critics
folclor	folklore
verona	verona
întrebarea	question
operații	operations
sarah	sarah
baroc	baroque
xxi	xxi
newton	newton
locuințe	housing
criză	crisis
criză	seizure
observații	comments
observații	observations
observații	remarks
köln	cologne
fair	fair
adaptare	adaptation
turcii	turks
incendiu	fire
filosofia	philosophy
inter	inter
sultanul	sultan
canale	channels
occident	west
ecran	screen
astronom	astronomer
filmat	filmed
deschidere	openness
deschidere	opening
supus	submissive
clasificată	classified
voluntari	volunteers
evoluție	evolution
culorile	colors
beton	concrete
declarația	statement
declarația	declaration
friuli	friuli
expresie	expression
angela	angela
emilia	emilia
engleza	english
kitami	kitami
mănăstiri	monasteries
tetragnatha	tetragnatha
scoate	remove
pronunțat	pronounced
spirituală	spiritual
sudic	southern
caracteristicile	characteristics
walker	walker
salerno	salerno
auzit	heard
prince	prince
jeff	jeff
strat	layer
interesat	interested
semi	semi
interpretează	interpret
plastic	plastics
plastic	plastic
malik	malik
eseist	essayist
blaga	blaga
dispus	willing
arnold	arnold
procesele	processes
probe	samples
probe	evidence
vizită	visiting
vizită	visit
limitat	limited
expus	exposed
operațiuni	operations
operațiuni	transactions
johnny	johnny
traseul	route
mile	mile
mile	miles
soții	husbands
soții	spouses
kent	kent
continuarea	continuation
continuarea	sequel
israelian	israeli
ghirardi	ghirardi
introduse	introduced
santiago	santiago
kelly	kelly
bei	bei
bei	eib
voievodatul	voivodeship
critica	criticism
critica	critical
nelson	nelson
pozițiile	positions
aviv	aviv
gazdă	host
timpurile	times
declanșat	triggered
declanșat	tripped
pan	pan
grupe	groups
biologie	biology
sârbă	serbian
atmosfera	atmosphere
reflectă	reflect
reflectă	reflects
institut	institute
fructe	fruit
fructe	fruits
italieni	italians
rezolvat	resolved
rezolvat	solved
sarthe	sarthe
adunare	gathering
adunare	assembly
piele	leather
piele	skin
conferințe	conferences
temperaturi	temperatures
rachete	missiles
rachete	rockets
distruge	destroy
constantă	constant
transnistria	transnistria
definiție	definition
dos	dos
colegii	colleagues
lat	lat
chimic	chemical
chimic	chemically
înaintat	forwarded
particule	particles
particule	particulates
particule	particle
titlurile	titles
expuse	exposed
dif	diff
spunând	saying
criticat	criticized
criticat	criticised
igor	igor
prost	stupid
costin	costin
identitatea	identity
râuri	rivers
müller	müller
orhei	orhei
înconjurat	surrounded
kong	kong
sexuală	sexual
dificil	difficult
contesă	countess
revoluție	revolution
leo	leo
păstrate	kept
păstrate	preserved
marcus	marcus
durează	lasts
stylidium	stylidium
dimensiune	dimension
dimensiune	size
vânzări	sales
vânzări	sale
sfatul	advice
necesitatea	necessity
forum	forum
combustibil	fuel
sin	sin
copyright	copyright
arabia	arabia
rugby	rugby
pădurile	forests
firme	firms
jonathan	jonathan
distins	distinguished
patriarhul	patriarch
unelte	tools
ucide	kill
ucide	slay
distribuția	distribution
csm	csm
propunere	proposal
propunere	proposition
nucleară	nuclear
conservator	conservatory
conservator	conservative
numerele	numbers
dispozitiv	device
zei	gods
annonaceae	annonaceae
terra	terra
nota	note
adoptată	adopted
încercând	trying
începuturile	beginnings
atitudinea	attitude
semnarea	signing
monografia	monograph
portalul	portal
dimensiunile	dimensions
limitele	boundaries
limitele	limits
însemnat	meant
cade	cade
cade	falls
soarta	fate
moore	moore
cornelis	cornelis
dulce	sweet
istván	istván
luterani	lutherans
convenția	convention
chinez	chinese
domnie	reign
côtes	côtes
viziunea	vision
familiile	families
comunismului	communism
bayern	bayern
unu	one
trofeul	trophy
marshall	marshall
dimensiunea	dimension
dimensiunea	size
luată	taken
diferă	differs
diferă	differ
hassan	hassan
seară	evening
antiohia	antioch
mini	mini
menținerea	maintaining
combinație	combination
atestat	attested
irlandei	ireland
angel	angel
alternativă	alternative
coburg	coburg
mixt	mixed
harris	harris
marchează	mark
coada	queue
coada	tail
regională	regional
janeiro	janeiro
îndoială	doubt
ross	ross
înregistrată	registered
înregistrată	recorded
clasele	classes
corporation	corporation
punerea	putting
reprezentare	representation
serios	serious
serios	seriously
determina	determine
dramatic	dramatic
dramatic	dramatically
leonardo	leonardo
alla	alla
corespunzător	appropriate
corespunzător	corresponding
mali	mali
contribuție	contribution
contribuțiile	contributions
vină	guilt
girls	girls
hesse	hesse
veronica	veronica
fernando	fernando
amos	amos
bowell	bowell
jordan	jordan
african	african
cunoștințe	knowledge
cuba	cuba
hai	hai
lászló	lászló
plata	payment
masivul	massif
kennedy	kennedy
robin	robin
dorin	dorin
turnuri	towers
sabie	sword
bandă	tape
bandă	gang
nick	nick
desert	dessert
desert	desert
afectat	affected
prime	prime
prime	premiums
jucătorii	players
efectiv	effectively
acționează	act
harvard	harvard
mariana	mariana
dialectul	dialect
dick	dick
morgan	morgan
roci	rocks
viata	life
plasat	placed
ibrahim	ibrahim
albi	white
charlie	charlie
chemat	summoned
filozof	philosopher
sturdza	sturdza
eugenia	eugenia
eugenia	eugenics
definește	define
definește	defines
dublat	doubled
belarus	belarus
belarus	belarusian
politicile	policies
uniune	union
intens	intense
salonul	salon
încercări	trials
încercări	tests
aplicată	applied
cărămidă	brick
sexual	sexual
sexual	sexually
fred	fred
april	april
astra	astra
diplomatice	diplomatic
axa	axis
decizii	decisions
grupă	group
grupă	squad
zur	zur
definită	defined
chimist	chemist
diferență	difference
eliade	eliade
sky	sky
extremitatea	extremity
preț	price
lisabona	lisbon
islam	islam
hrană	food
redenumit	renamed
voci	voices
cauzat	caused
securitatea	security
shortsummary	shortsummary
solare	solar
produsul	product
börngen	börngen
aparate	devices
aparate	apparatus
eliminat	eliminated
eliminat	removed
inițiale	initial
herțegovina	herzegovina
oferite	offered
cuplul	couple
statistici	statistics
statistici	stats
statistici	insights
derivat	derivative
derivat	derived
traduse	translated
arabi	arabs
andy	andy
saturn	saturn
citate	quotes
bulgar	bulgarian
stanley	stanley
resursele	resources
elaborat	elaborate
île	île
britanicii	brits
sugerat	suggested
soluția	solution
atmosferă	atmosphere
andreas	andreas
nil	nil
nil	nile
extreme	extremes
extreme	extreme
bunuri	goods
comportament	behaviour
comportament	behavior
stade	stade
acumulare	accumulation
laborator	laboratory
laborator	lab
moldovan	moldovan
htm	htm
egale	equal
termenii	terms
precis	precise
russell	russell
plantă	plant
operator	operator
clară	clara
vremuri	times
magnitudinea	magnitude
motorul	engine
vorbit	spoken
vorbit	talked
consum	consumption
perspectiva	perspective
kurt	kurt
perechi	pairs
sumă	sum
sumă	amount
purtând	wearing
obligatoriu	required
obligatoriu	mandatory
obligatoriu	compulsory
înfrângere	defeat
endate	endate
amintiri	memories
hidrogen	hydrogen
bell	bell
depășit	exceeded
donald	donald
ferestre	windows
campaniei	campaign
masive	massive
interpretată	interpreted
tim	tim
made	made
uitat	forgot
uitat	forgotten
însemna	meant
motivele	reasons
nuclear	nuclear
magnus	magnus
clarke	clarke
iubire	baby
iubire	love
economist	economist
feat	feat
romanele	novels
aragon	aragon
diego	diego
oliver	oliver
klein	klein
separată	separate
înlocuită	replaced
mississippi	mississippi
financiară	financial
mtv	mtv
profesionale	professional
blues	blues
episcopiei	bishopric
ille	ille
prețul	price
ltd	ltd
colaborarea	collaboration
îndreptat	pointing
mamifere	mammals
mamifere	mammal
romancier	novelist
linnaeus	linnaeus
galbenă	yellow
identitate	identity
generații	generations
expediție	expedition
adn	dna
acordarea	granting
frecvente	common
senatului	senate
secretă	secret
ocupate	busy
ocupate	occupied
fizica	physics
comandat	commissioned
comandat	commanded
comandat	ordered
cooperare	cooperation
tunisia	tunisia
trimise	sent
mountain	mountain
zilnic	daily
altarul	altar
altarul	shrine
rezolvarea	solving
jurist	jurist
aux	aux
constituție	constitution
decat	than
gotha	gotha
efort	effort
criteriile	criteria
catherine	catherine
juniori	juniors
juniori	junior
turcilor	turks
churchill	churchill
dând	giving
uciderea	killing
acordată	granted
exploatarea	exploitation
exploatarea	exploiting
silviu	silviu
maternă	maternal
antoine	antoine
academy	academy
eroi	heroes
animalele	animals
match	match
olandeză	dutch
drôme	drôme
instituțiile	institutions
echipamente	equipment
succesorul	successor
identificarea	identification
scufundare	diving
scufundare	dive
vineri	friday
mixtă	mixed
inginerie	engineering
picioarele	feet
picioarele	legs
wayne	wayne
cross	cross
înregistrează	register
înregistrează	record
suficiente	sufficient
colonii	colonies
restaurare	restore
restaurare	restoration
reprezentarea	representation
tren	train
sous	sous
alimente	food
alimente	foods
acordate	granted
ceară	waxes
ceară	wax
clima	climate
dej	dej
ucrainean	ukrainian
diplomă	diploma
diplomă	degree
acidul	acid
străzi	streets
portar	doorman
portar	goalkeeper
portar	goalie
austriece	austrian
missouri	missouri
playstation	playstation
nominalizare	nomination
simboluri	symbols
antrenorul	coach
landes	landes
margaret	margaret
limită	limit
sărbătoare	holiday
sărbătoare	feast
sărbătoare	celebration
obiectele	objects
solist	soloist
origini	origins
erik	erik
exploatare	exploitation
observa	observe
rosetti	rosetti
hip	hip
ziduri	walls
matt	matt
suflet	soul
turingia	thuringia
retragere	retreat
retragere	withdrawal
eficient	efficient
eficient	effective
vilaine	vilaine
programare	programming
programare	appointment
călători	travellers
folk	folk
legale	legal
regula	rule
organism	body
organism	organism
deces	death
sarcină	pregnancy
sarcină	load
sarcină	task
emigrat	emigrated
emigrat	immigrated
hit	hit
pui	chicken
revoltă	uprising
revoltă	revolt
revoltă	mutiny
revoltă	riot
dedicate	dedicated
capete	heads
sărat	salty
sărat	salted
puțini	few
spiritual	witty
spiritual	spiritual
spiritual	spiritually
primite	received
neo	neo
imam	imam
automobile	automobiles
automobile	automobile
modă	fashion
utricularia	utricularia
viu	alive
rămase	remaining
orientare	guidance
orientare	orientation
cazurile	cases
arhiepiscopul	archbishop
allier	allier
mări	seas
câine	dog
trecutul	past
balcani	balkans
balcani	balkan
votul	voting
categoriile	categories
maroc	morocco
fiii	sons
extinde	extend
extinde	expand
interese	interests
interese	interest
herman	herman
rené	rené
rené	rene
interesant	interesting
interesant	exciting
introdusă	introduced
traduce	translate
considerând	considering
corpuri	bodies
succesor	successor
pete	pete
garda	guard
garda	garda
figuri	figures
ceramică	pottery
ceramică	ceramic
ceramică	ceramics
anexarea	annexation
sound	sound
distribuit	shared
metropolitană	metropolitan
