oli	ws
näinud	seen
kõrgemale	tinggi
kõrgemale	higher
ruth	ruth
gordon	gordon
piltide	imej
halb	buruk
halb	teruk
tööstuse	industri
tõrva	tar
mängijad	pemain
männi	merana
männi	pine
klaus	klaus
päevad	hari
õpilased	pelajar
õpilased	murid
laadi	muatkan
range	tegas
range	ketat
range	strict
saabusid	tiba
saabusid	arrived
sõpruse	persahabatan
viirus	virus
kirjeldada	terangkan
arvas	fikir
arvas	sangka
arvas	pemikiran
sekundit	seconds
sekundit	detik
sekundit	saat
kaugus	jarak
günther	gunther
patarei	bateri
med	med
jagu	seksyen
jagu	bahagian
majanduslik	ekonomi
über	über
vaimse	mental
lawrence	lawrence
berg	berg
keisrinna	maharani
tuhandeid	ribuan
tuhandeid	beribu
helen	helen
pind	permukaan
pind	surface
vikerkaar	rainbow
vikerkaar	pelangi
palun	sila
graafika	artwork
graafika	grafik
värvid	warna
värvid	colours
värvid	warna
kuues	keenam
tori	tori
kompleks	complex
kompleks	kompleks
sellegipoolest	namun
tantsija	dancer
tantsija	penari
ford	ford
laevade	pembuluh
juhendaja	jurulatih
lars	lars
keeli	bahasa
spordi	sukan
volga	volga
marco	marco
mainiti	disebut
mainiti	disebutkan
little	kecik
colombia	colombia
eelarve	bajet
eelarve	belanjawan
eelarve	anggaran
vincent	vincent
cum	cum
cum	onani
kontsert	konsert
dem	dem
josef	josef
johnny	johnny
tootja	pengeluar
tootja	pengeluar
tootja	pengilang
staatus	status
sünonüümid	sinonim
tappa	membunuh
tappa	kill
tappa	bunuh
nõunik	penasihat
nõunik	councillor
nõunik	penasihat
nõunik	advisor
sydney	sydney
pressiesindaja	jurucakap
pressiesindaja	jurucakap
news	news
shi	shi
trummar	drummer
lund	salji
lund	lund
germaani	germanic
auhinnad	anugerah
auhinnad	hadiah
ali	ali
soovib	wants
soovib	mahukan
soovib	keinginan
soovib	wishes
traditsiooniline	traditional
traditsiooniline	tradisional
vähenenud	penurunan
juga	waterfall
lõplik	muktamad
lõplik	final
teadlaste	saintis
kirjad	huruf
kirjad	mesej
kirjad	mail
juudid	yahudi
kaitstud	terlindung
kaitstud	dilindungi
sofia	sofia
erinevused	percanggahan
erinevused	perbezaan
fond	dana
fond	fund
fond	foundation
legend	lagenda
legend	legend
viisi	tune
teadmine	mengetahui
teadmine	ilmu
teadmine	pengetahuan
chiesa	chiesa
mõjutanud	dipengaruhi
mike	mike
käsi	lengan
käsi	tangan
arsti	doktor
arsti	doctor
arsti	doktor
name	nama
hinnatud	dinilai
hinnatud	penarafan
hinnatud	assessed
hinnatud	dihargai
internet	internet
soov	keinginan
soov	kemahuan
soov	wish
soov	hajat
ranniku	pesisir
ranniku	coast
kahjuks	sedihnya
kahjuks	malangnya
mac	mac
mac	mcd
kutse	saman
kutse	jemput
kutse	undangan
kutse	jemputan
tehas	tanaman
tehas	tumbuhan
tehas	kilang
kava	skema
kava	scheme
kava	skim
kava	plan
peterson	peterson
tähis	marker
tähis	penanda
halvasti	teruk
halvasti	melarat
selgitada	explain
selgitada	terangkan
geeni	gen
kesklinnas	downtown
koostis	komposisi
koostis	gubahan
koostis	penggubahan
lille	lille
kass	cat
kass	kucing
sobivad	muatkan
sobivad	fit
kaugele	far
kaugele	jauh
kennedy	kennedy
fred	fred
okupeeritud	menduduki
okupeeritud	diduduki
sise	dalaman
võistlustel	kejohanan
auaste	darjat
auaste	pangkat
auaste	rank
teo	teo
rwanda	rwanda
free	free
järved	tasik
järved	danau
uudised	news
kohad	tempat
suurenenud	enlarged
suurenenud	meningkat
kosovo	kosovo
ester	ester
soovitud	dipinta
soovitud	meminta
soovitud	diminta
loomulik	natural
loomulik	semulajadi
kergelt	mudahnya
kergelt	slightly
kergelt	ringan
rose	rose
cup	piala
cup	cup
cup	cawan
doonau	danube
bad	buruk
bad	teruk
süsteemid	sistem
mängivad	bermain
mängivad	main
mängivad	playing
hiljuti	terkini
hunt	memburu
hunt	hunt
hunt	pemburuan
hunt	wolf
hunt	serigala
helene	helene
kaugel	far
kaugel	jauh
hinnanguliselt	dianggarkan
palli	bola
palli	bebola
kuld	emas
kuld	gold
kutsub	jemputan
kutsub	panggilan
kutsub	calls
põhjalikult	menyeluruh
vastus	jawapan
vastus	reply
vastus	respon
tuletatud	berasal
tuletatud	disimpulkan
vasar	hammer
vasar	tukul
laama	lama
laama	llama
tõsiselt	serius
tõsiselt	seriously
tõsiselt	serious
tiik	kolam
hertsegoviina	herzegovina
vastane	lawan
sarah	sarah
viiruse	viral
viiruse	virus
loa	loa
pehme	soft
pehme	lembut
jeruusalemma	jerusalem
kirjastaja	penerbit
koori	koir
koori	chorus
koori	korus
protsessid	proses
sardiinia	sardinia
sophie	sophie
eelmine	terdahulu
eelmine	sebelumnya
eelmine	previous
tolli	inch
tolli	inci
tolli	inchi
tolli	inci
tolli	kastam
tõus	rise
tõus	bangkit
felipe	felipe
nähtus	fenomena
seisab	kepanjangan
seisab	stand
saamine	mendapatkan
saamine	getting
organisatsioonid	organisasi
organisatsioonid	pertubuhan
bruce	bruce
markus	markus
diviis	divisyen
diviis	pembahagian
diviis	bahagian
huvitatud	berminat
leiutaja	pereka
palm	kurma
eero	eero
ehitama	binaan
ehitama	membangun
ehitama	membina
ehitama	build
ehitama	bina
lahendus	penyelesaian
lahendus	solution
suve	summer
stanley	stanley
tundis	dirasakan
tundis	dirasai
jõed	sungai
maroko	maghribi
maroko	maghribi
punased	reds
punased	merah
punased	red
valduses	pemilikan
hävinud	dimusnahkan
hävinud	hancur
sul	sul
puust	wooden
abraham	ibrahim
abraham	abraham
hääldus	sebutan
tabel	table
tabel	jadual
tabel	meja
pidev	pemalar
pidev	berterusan
pead	heads
fox	fox
fox	rubah
rohelised	hijau
bakterid	bakteria
rüütli	knight
rüütli	satria
rüütli	wira
jaotus	breakdown
jaotus	pecahan
jaotus	agihan
jaotus	pengagihan
jaotus	pengedaran
kuningad	kings
margaret	margaret
koloonia	colony
koloonia	jajahan
põhjused	punca
põhjused	menyebabkan
sõbrad	rakan
atlas	atlas
voor	pusingan
voor	bulat
roland	roland
akadeemiline	akademik
kuul	peluru
kuul	bullet
samad	sama
samad	same
argument	hujah
papa	papa
hotell	hotel
legendi	lagenda
legendi	legend
jamaica	jamaica
efekt	effect
efekt	kesan
vähenes	penurunan
arhitektuur	arkitek
arhitektuur	rekabentuk
arhitektuur	senibina
tähistas	diraikan
super	super
mudelid	model
eesmärgid	objektif
eesmärgid	matlamat
eesmärgid	bertujuan
protsessor	pemproses
protsessor	cpu
kaotus	kerugian
kaotus	tewaskan
kaotus	kekalahan
tüüpiline	khas
dokumendid	dokumen
dokumendid	dokument
dokumendid	dokumentasi
kriitik	kritikan
kriitik	pengkritik
nädalas	mingguan
nädalas	weekly
vormid	borang
vormid	format
erakorraline	extraordinary
külm	sejukkan
külm	sejuk
eeldab	menjangka
eeldab	mengharapkan
kirjutasid	menulis
sportlane	atlet
sportlane	atlit
jalad	kaki
jalad	kaki
negatiivne	negative
negatiivne	negatif
genova	genoa
levik	sebarkan
silvia	silvia
edmund	edmund
moritz	moritz
aadress	alamat
võimalikud	munasabah
võimalikud	kemungkinan
vasak	kiri
heaolu	kemakmuran
atp	atp
oht	ugutan
oht	ancaman
oht	hazard
oht	bahaya
sõltuvad	bergantung
mõjutatud	dipengaruhi
mõjutatud	terpengaruh
mõjutatud	terjejas
mõjutatud	dipengaruhi
suvi	summer
test	test
roomajad	reptilia
katsed	ujian
katsed	cubaan
katsed	percubaan
katsed	testing
ühiskondlik	societal
ooperi	opera
küsimused	persoalan
küsimused	isu
küsimused	soalan
küsimused	pertanyaan
colorado	colorado
sina	anda
sina	kau
buddha	buddha
kasulik	bermanfaat
kasulik	berguna
dokumentide	dokumentari
dokumentide	seller
tugevad	strong
tugevad	kukuh
tugevad	kuat
küprose	cypriot
nils	nils
bach	bach
kaardid	kad
kaardid	maps
kaardid	peta
kaardid	tab
muudatused	pengubahsuaian
muudatused	perubahan
laevastik	armada
teoloogia	teologi
axel	axel
kaitseb	melindungi
paremale	kanan
paremale	kan
tehniline	teknikal
osi	osi
osi	bahagian
põhi	utama
põhi	utara
põhi	north
põhi	asas
põhi	basic
kgb	kgb
minski	minsk
töötaja	pekerja
töötaja	pekerja
koguda	collect
koguda	mengumpul
koguda	kutip
ohvitser	pegawai
ohvitser	perwira
ohvitser	officer
kitsas	ketat
kitsas	erat
kitsas	sempit
kitsas	merapatkan
ühiskond	masyarakat
ohtlik	merbahaya
ohtlik	berbahaya
laulis	sang
käsitsi	manual
käsitsi	manual
müüdud	jual
müüdud	sold
müüdud	terjual
ebola	ebola
inc	inc
kroon	mahkota
kroon	crown
tutvustas	diperkenalkan
tutvustas	berkenalan
poeet	penyair
poeet	pujangga
frederick	frederick
skaala	skala
rosa	rosa
sebastian	sebastian
ülesanded	tugasan
sind	anda
sind	kau
heebrea	hebrew
heebrea	ibrani
rahvusvahelised	antarabangsa
riistvara	hardware
riistvara	perkakasan
metroo	subway
metroo	metro
loomi	haiwan
surve	tekanan
piisav	memadai
varjatud	tersorok
varjatud	hidden
varjatud	disorok
facebook	facebook
näiteid	contoh
ohustatud	terancam
ohustatud	terancam
ohustatud	diancam
ohustatud	ugutan
ohustatud	mengancam
ohustatud	terjejas
ohustatud	dikompromi
konverents	persidangan
tunneb	terasa
jonas	jonas
mälestused	kenangan
silver	perak
soovitas	dicadangkan
soovitas	cadangkan
soovitas	dicadangkan
soovitas	saranan
soovitas	disyorkan
metalli	logam
metalli	metal
use	guna
läbirääkimisi	runding
dan	dan
taimi	tanaman
taimi	tumbuhan
positiivse	positive
positiivse	positif
sri	sri
xvii	xvii
norman	norman
vatikani	vatican
füüsilise	jasmani
füüsilise	fizikal
üksteist	eleven
üksteist	sebelas
maksim	maksim
maksim	maxim
väravavaht	goalkeeper
usk	iman
kopenhaageni	copenhagen
meessoost	jantan
meessoost	male
argo	argo
reisi	melancong
reisi	travel
reisi	pelancongan
reisi	kembara
mässu	rusuhan
mõisted	takrifan
nintendo	nintendo
lombardia	lombardy
hõbeda	perak
miguel	miguel
kruus	mug
kruus	kerikil
matthias	matthias
taevas	heaven
taevas	syurga
taevas	sky
taevas	langit
taevas	langit
valem	formula
töötajad	kakitangan
töötajad	pekerja
töötajad	pekerja
töötajad	kakitangan
töötajad	staf
töötajad	staff
ronald	ronald
kadus	menghilang
otsused	keputusan
vjatšeslav	vyacheslav
staap	markas
sony	sony
väitekirja	tesis
väitekirja	tesis
väitekirja	thesis
howard	howard
tehnilised	teknikal
sünteesi	sintesis
stuttgart	stuttgart
baden	baden
fischer	fischer
astronoomia	astronomi
astronoomia	falak
koomik	pelawak
hobune	kuda
leipzigi	leipzig
lugusid	cerita
maría	maría
teie	your
sõjad	peperangan
sõjad	wars
sõjad	perang
jätkub	berterusan
nõrk	lemah
eksisteerib	wujud
anderson	anderson
rünnak	attack
rünnak	serangan
rünnak	serang
rünnak	serangan
olemise	being
olemise	menjadi
sõidab	tunggangan
sõidab	memandu
sõidab	pemanduan
sõidab	driving
luigi	luigi
füsioloogia	fisiologi
noorim	bongsu
noorim	bungsu
toulouse	toulouse
russell	russell
kaamera	kamera
kaamera	camera
vitamiin	vitamin
ian	lan
ian	ian
meistrivõistluste	championship
meistrivõistluste	kejohanan
meistrivõistluste	kejuaraan
harris	harris
oleneb	bergantung
oleneb	depends
oleneb	tergantung
hannoveri	hanover
suu	mulut
lorenzo	lorenzo
kasti	box
kasti	kotak
piemonte	piemonte
piemonte	piemonte
piemonte	piedmont
koolimaja	schoolhouse
hävitada	musnahkan
stalin	stalin
muul	baghal
vaga	bertaqwa
salvestatud	dirakam
salvestatud	direkod
salvestatud	tersimpan
salvestatud	disimpan
salvestatud	disimpan
volitused	mandat
volitused	kuasa
puusepp	carpenter
yorki	york
haigused	penyakit
haigused	penyakit
show	tunjuk
show	papar
määratletud	ditakrifkan
määratletud	ditakrif
fääri	faroe
roberto	roberto
isand	sifu
isand	master
raymond	raymond
tahke	pepejal
tahke	pejal
tahke	padu
trooni	singgahsana
trooni	takhta
metallist	logam
metallist	metal
metallist	logam
metallist	metallic
võistlused	kejohanan
võistlused	peraduan
arhiiv	arkib
klein	klein
sisaldus	kandungan
maitse	citarasa
maitse	rasa
maitse	taste
maitse	merasai
maitse	selera
maitse	flavour
sõudja	pendayung
ökoloogia	ekologi
tatari	tartar
uruguay	uruguay
ekraani	screen
ekraani	skrin
žürii	juri
opositsiooni	pertentangan
teadaolev	known
teadaolev	dikenali
teadaolev	diketahui
kodanik	warganegara
kodanik	citizen
teated	notis
teated	makluman
teated	pemberitahuan
teated	mesej
acta	acta
ooper	opera
sant	sant
saadab	menghantar
keskne	pusat
skulptuur	arca
sündmus	peristiwa
sündmus	event
sündmus	acara
sibul	bawang
sibul	bawang
steven	steven
materjalid	bahan
kampaania	kempen
bmw	bmw
esinemine	kemunculan
maht	isipadu
maht	jilid
maht	jilid
liitlaste	serumpun
liitlaste	berikat
evangeeliumi	injil
mulje	impression
mulje	kesan
samm	step
samm	langkah
taju	persepsi
muutmine	pengubahsuaian
vabad	free
vabadus	freedom
vabadus	kebebasan
vabadus	kebebasan
vabadus	liberty
juhatus	biro
juhatus	papan
seminar	workshop
seminar	bengkel
seminar	seminar
helsinki	helsinki
arena	arena
arena	gelanggang
maine	reputasi
maine	maine
tööstus	industri
tööstus	industri
tööstus	industrial
tööstus	perindustrian
režiimi	mod
režiimi	rejim
režiimi	regime
net	net
net	kelambu
silm	eye
silm	mata
ingrid	ingrid
loetelu	senarai
alma	alma
eemal	away
eemal	jauhnya
loeb	loeb
loeb	terbaca
loeb	membaca
loeb	kiraan
lydia	lydia
armastust	love
armastust	cinta
vastutav	bertanggungjawab
tervis	kesihatan
keskkond	persekitaran
poliitiliselt	politically
signaal	signal
signaal	isyarat
ado	ado
iisrael	israel
kollase	kuning
kihi	lapisan
valgud	protein
juhtkond	pengurusan
juhtkond	management
jonathan	jonathan
tuvastada	kenalpasti
tuvastada	mengenalpasti
transport	pengangkutan
transport	pengangkutan
transport	transport
nelson	nelson
ametnik	rasmi
ametnik	official
ümbritsevad	sekitarnya
ümbritsevad	kepung
süüa	masakan
süüa	memasak
süüa	cooking
süüa	makan
epp	epp
tim	tim
põder	moose
uurali	ural
uurali	ural
stuart	stuart
kõrgemad	tinggi
kõrgemad	higher
teadvuse	kesedaran
sierra	sierra
abhaasia	abkhazia
gottlieb	gottlieb
joosep	yusuf
joosep	joseph
sada	sada
sada	seratus
sada	ratus
vahetus	shif
vahetus	anjakan
vahetus	pertukaran
vahetus	exchange
nõuded	keperluan
nõuded	mendakwa
nõuded	tuntutan
adams	adams
kodanikud	warganegara
väide	claim
väide	tuntutan
sidemed	silaturrahim
hõimud	suku
tank	tangki
tank	tank
kalender	kalendar
kalender	takwim
eve	hawa
eve	eve
põlevkivi	serpih
heine	heine
roy	roy
ühtse	single
ühtse	bujang
ühtse	singel
ühtse	unitari
kestus	jangkamasa
kestus	tempoh
silva	silva
otsene	direct
kölni	cologne
alkoholi	alkohol
regulaarselt	teratur
mustad	black
mustad	hitam
tasakaalu	imbangan
tasakaalu	baki
einar	einar
zygmunt	zygmunt
kontsentratsioon	pengkhususan
kontsentratsioon	pengkhususan
kontsentratsioon	kepekatan
astrid	astrid
tõsi	benar
tõsi	true
paavo	paavo
jooksja	runner
part	itik
part	duck
holstein	holstein
tsaari	tsar
age	usia
age	umur
rinne	front
rinne	depan
rinne	hadapan
vool	flow
vool	aliran
dos	dos
alberto	alberto
kasuta	guna
tegutsema	akta
tegutsema	act
tegutsema	lakonan
tegutsema	bertindak
mitmesugused	category
delta	delta
ernest	ernest
melbourne	melbourne
defineeritud	ditakrifkan
defineeritud	ditakrif
heinz	heinz
gröönimaa	greenland
tahe	will
tahe	akan
kaob	menghilang
kaob	lesap
premier	premier
olemine	being
olemine	menjadi
tuvastatud	dikesan
tuvastatud	dikenalpasti
hääli	undian
hääli	suara
saavutatud	dicapai
vanaema	neneknya
vanaema	nenek
vanaema	nenek
florida	florida
vaated	paparan
vaated	pandangan
vaated	views
alfonso	alfonso
aatomite	atom
arendamine	perkembangan
arendamine	pembangunan
arendamine	membangunkan
eino	eino
tõendeid	bukti
yang	yang
santiago	santiago
näited	contoh
rahvus	kebangsaan
rahvus	bangsa
rahvus	nation
vedelik	cecair
vedelik	bendalir
vedelik	cecair
diana	diana
kaupmees	peniaga
kaupmees	trader
timo	timo
integreeritud	bersepadu
johanna	johanna
kevad	spring
filosoofid	philosophers
külla	lawati
külla	lawat
külla	lawatan
külla	melawat
aktivist	aktivis
lähenemine	pemusatan
lähenemine	penjajaran
lähenemine	pendekatan
lähenemine	approach
liibüa	libya
liibüa	libya
osalemine	kehadiran
osalemine	penyertaan
kohustus	kewajipan
kohustus	komitmen
kohustus	commitment
allen	allen
elvis	elvis
hääle	suara
hääle	voice
telefoni	phone
telefoni	telefon
telefoni	telephone
telefoni	telefon
välise	luaran
nähtav	kelihatan
nähtav	tampak
nähtav	kebolehlihatan
laurent	laurent
schleswig	schleswig
tihe	ketat
tihe	erat
tihe	padat
kvaliteet	kualiti
kvaliteet	quality
kvaliteet	berkualiti
grande	grande
paks	tebal
paks	gemuk
paks	lemak
definitsioon	takrifan
definitsioon	definisi
case	kes
valentin	valentin
kristlaste	kristian
tuum	core
tuum	inti
tuum	nukleus
kadaka	juniper
obama	obama
ülemiste	upper
roomlased	romans
väär	silap
väär	salah
väär	palsu
väär	false
pci	pci
järelevalve	pemantauan
järelevalve	memantau
järelevalve	pengawasan
chelsea	chelsea
täheldatud	diperhatikan
täheldatud	diperhati
saami	sami
potter	potter
põld	bidang
põld	medan
uurijad	detektif
uurijad	penjelajah
uurijad	peneroka
uurijad	penyelidik
uurijad	penyiasat
haiti	haiti
haiti	haiti
sagedus	frekuensi
sagedus	kekerapan
asend	posisi
asend	kedudukan
asend	jawatan
mõõdetud	diukur
mõõdetud	correct
surid	died
guido	guido
paigaldatud	dipasang
teooriad	teori
auguste	auguste
core	core
core	inti
texase	texas
verlag	verlag
krai	krai
krai	jajahan
kuiv	kering
jeesus	isa
jeesus	jesus
varju	bayangan
varju	bayang
varju	shadow
varju	bebayang
varju	naungan
märkimisväärselt	ketara
eriline	istimewa
eriline	special
font	fon
tõestada	membuktikan
tõestada	buktikan
tõestada	membuktikan
krahvinna	countess
juured	akar
aku	bateri
rangelt	mengetatkan
rangelt	strictly
võrgu	rangkaian
võrgu	network
kariibi	carribean
kariibi	caribbean
fort	fort
strateegia	strategi
ide	ide
hindamine	valuation
hindamine	penilaian
hindamine	penilaian
pala	trek
pala	runut
saatus	destiny
saatus	takdirnya
saatus	takdir
saatus	nasib
jooksis	ran
jooksis	berlari
kriis	krisis
päästa	menyelamat
füüsiline	jasmani
füüsiline	fizikal
via	via
via	melalui
via	menerusi
arvamus	pendapat
arvamus	pendapatnya
paraguay	paraguay
maksa	bayar
maksa	hati
maksa	hepatic
põlvkond	janaan
mälestusi	kenangan
register	register
register	pendaftar
register	pendaftaran
register	registry
hõbe	perak
usku	iman
üleminek	kecerunan
üleminek	peralihan
carolina	carolina
nurk	corner
nurk	selekoh
nurk	sudut
nurk	bucu
nurk	sudut
way	way
pruun	brown
moraali	moral
moraali	moral
gooti	goth
gooti	gothic
tuberkuloosi	tbc
ehitis	bangunan
ehitis	membina
hing	jiwa
hing	soul
mats	tikar
luksemburgi	luxembourg
grammatika	tatabahasa
tasu	pahala
tasu	ganjaran
tasu	reward
tasu	yuran
poliitbüroo	politburo
nevski	nevsky
varieerub	berbeza
arm	parut
deutsche	deutsche
irina	irina
informatsioon	maklumat
koopia	menyalin
koopia	copy
koopia	salin
koopia	salinan
elektrooniline	elektronik
elektrooniline	electronic
keemilised	kimia
valitsev	dominan
marc	marc
molekulid	molekul
tiiva	sayap
tiiva	wing
iseseisvus	kemerdekaan
fritz	fritz
river	sungai
river	river
tutvustus	presentation
tutvustus	persembahan
pae	pae
bell	loceng
bell	bell
nimetused	nama
nimetused	names
sõdur	soldier
sõdur	perajurit
sõdur	askar
gaius	gaius
medici	medici
lehti	daun
lehti	daunnya
alessandro	alessandro
võitleja	fighter
christina	christina
ühtne	bersatu
ühtne	single
ühtne	bujang
ühtne	singel
ühtne	unitari
stuudio	studio
autonoomia	alash
autonoomia	autonomi
marta	marta
lina	lina
malaisia	malaysia
rosen	rosen
madagaskari	madagascar
filipiinide	filipina
filipiinide	philippine
palazzo	palazzo
ideid	idea
jules	jules
paulo	paulo
dave	dave
suhteline	relatif
rain	hujan
nägu	muka
nägu	wajah
juhtum	kes
land	land
land	tanah
land	darat
land	kontang
sissetungi	pencerobohan
daugava	daugava
rainer	rainer
jada	turutan
jada	jujukan
kenneth	kenneth
seadis	peranti
seadis	set
joon	line
joon	garisan
välismaa	asing
välismaa	foreign
marssal	marsyal
marssal	marshal
arstid	doctors
arstid	doktor
willem	willem
äri	perniagaan
äri	bisnes
rita	rita
bologna	bologna
faasi	fasa
oder	oder
oder	jelai
kõrgel	tinggi
rollid	peranan
isaac	isaac
isaac	ishak
rõhutas	digariskan
rõhutas	emphasised
rõhutas	stress
iseloomu	aksara
iseloomu	watak
sarv	horn
seitsmes	ketujuh
sadu	beratus
sadu	ratusan
matt	matt
puit	kayu
puit	wood
puit	timber
puerto	puerto
olaf	olaf
kate	kate
operaator	operator
üksikute	individu
üksikute	followers
lahus	penyelesaian
lahus	solution
käsiraamat	manual
ruumid	premis
ruumid	bilik
ruumid	room
auf	auf
arheoloog	archaeologist
hamilton	hamilton
kritiseeris	dikritik
kritiseeris	criticised
elektronid	elektron
kangelane	hero
kangelane	wira
luther	luther
tekke	selimut
hamburgi	hamburg
ainet	zat
fikseeritud	dibaiki
orbiidile	orbit
pärna	linden
langus	tolak
vallutatud	menakluk
vallutatud	ditakluk
räni	silikon
räni	silicon
ram	ram
ümbermõõt	lingkar
enamikul	most
enamikul	paling
enamikul	kebanyakan
enamikul	terbanyak
teadmised	ilmu
teadmised	pengetahuan
komponendid	pengundi
komponendid	komponen
nova	nova
aia	kebun
aia	keroh
aia	garden
aia	taman
savi	clay
vangistati	dipenjarakan
kohustuslik	wajib
kohustuslik	wajib
ilja	ilya
pojapoeg	cucu
pojapoeg	cucunya
vaimulikud	ulama
vaimulikud	pendita
morfoloogia	morfologi
kardinalid	cardinals
kurg	bangau
kurg	strok
kurg	bangau
kurg	crane
kurg	kren
lõik	seksyen
lõik	bahagian
lõik	perenggan
lõik	segmen
roos	rose
kabala	kabbalah
proovi	try
proovi	cuba
proovi	sample
proovi	sampel
proovi	contoh
kallis	honey
kallis	madu
kallis	sayang
kallis	dear
kallis	baby
kallis	sayang
kõrged	tinggi
porto	porto
probleemiks	masalah
probleemiks	problem
probleemiks	masaalah
salvador	salvador
reegel	peraturan
reegel	rule
miili	mile
miili	km
miili	miles
miili	mil
alexandre	alexandre
pope	paus
pope	pope
billy	billy
osakesed	zarah
osakesed	zarah
uskus	diyakini
väljendada	express
väljendada	luahkan
missioon	misi
rahul	puas
tegurid	faktor
corporation	perbadanan
corporation	corporation
corporation	korporat
corporation	syarikat
planeet	planet
koera	anjing
koera	dog
määrus	peraturan
eas	eas
lange	lange
maksimaalselt	maksimum
maksimaalselt	maksima
fotode	fotograf
fotode	gambar
fotode	foto
tõepoolest	memang
flavius	flavius
blogi	blog
force	force
force	paksa
ken	ken
tants	dance
tants	tarian
tants	menari
tants	gelek
sid	sid
haige	ili
haige	sakit
caesar	caesar
watson	watson
vastased	lawan
kunstiline	artistik
sudaani	sudan
järjestus	turutan
järjestus	jujukan
jon	jon
portaali	portal
müüa	sell
müüa	jual
müüa	jual
müüa	selling
müüa	menjual
phil	phil
harold	harold
helmi	helmi
bibliograafia	bibliografi
ivanov	ivanov
metsad	hutan
giorgio	giorgio
homo	homo
homo	gay
emma	emma
aaron	harun
aaron	aaron
klassifikatsioon	pengelasan
klassifikatsioon	klasifikasi
tampere	tampere
eelnõu	draf
eelnõu	merangka
säästva	mampan
grammi	gram
grammi	gram
koondunud	concentrated
masin	machine
masin	mesin
masin	mesingan
amd	amd
ojamaa	gotland
start	mulakan
start	start
start	mula
start	pelancaran
start	launch
eelis	keuntungan
eelis	advantage
loom	haiwan
sügav	deep
marcel	marcel
numbrid	digit
numbrid	nombor
lavastatud	berperingkat
ajaloolased	sejarawan
liider	leader
liider	pemimpin
saatkonna	kedutaan
monaco	monaco
tõenäosus	kebarangkalian
leon	leon
anni	ann
anni	anni
ludvig	ludvig
tere	hello
ehitamine	bangunan
ehitamine	membina
ehitamine	construction
ehitamine	pembinaan
ehitamine	binaan
ehitamine	binaan
ehitamine	membangun
ehitamine	membina
ehitamine	build
ehitamine	bina
teeninud	diperolehi
teeninud	memperolehi
teeninud	menghidang
teeninud	dihidangkan
tüli	bertengkar
tüli	berbalah
tüli	pergaduhan
hilda	hilda
kaspar	kaspar
märkimisväärne	ketara
märkimisväärne	noteworthy
vasakule	kiri
assamblee	perhimpunan
assamblee	assembly
arusaam	understanding
arusaam	pengertian
arusaam	memahami
arusaam	pemahaman
kasvama	membesar
ümbritseva	sekitarnya
kopenhaagenis	copenhagen
poisid	boys
poisid	guys
poisid	korang
song	hernia
mütoloogia	mitos
mütoloogia	mitologi
diego	diego
hele	ringan
hele	cahaya
hele	light
hele	terang
hele	cerah
järeltulija	penerus
järeltulija	keturunan
roosa	pink
putukad	serangga
putukad	pepijat
põles	terbakar
põles	dibakar
koda	chamber
koda	koda
esemeid	artifak
üldist	umum
üldist	jeneral
üldist	general
franco	franco
naissoost	betina
toscana	toscana
toscana	tuscany
omavalitsus	munisipaliti
omavalitsus	perbandaran
maod	ular
järglane	keturunan
järglane	keturunan
järglane	zuriat
järglane	penerus
kantoni	yue
kantoni	kantonis
õpetatud	diajar
õpetatud	dilatih
õpetatud	terlatih
õpetatud	latih
udo	udo
alex	alex
mõrvati	dibunuh
valesti	silap
valesti	salah
määramine	tekad
määramine	penentuan
robin	robin
orbiidi	orbital
sobiv	bersesuaian
kantselei	pendaftaran
kantselei	registry
lesk	janda
lesk	duda
lesk	janda
denis	denis
kokk	masak
kokk	cook
kokk	chef
etapp	fasa
etapp	pentas
etapp	panggung
etapp	tahap
lendas	terbang
sambia	zambia
wolf	wolf
wolf	serigala
vanus	usia
vanus	umur
järglased	zuriat
järglased	zuriat
senati	senat
ltd	ltd
gary	gary
klaver	piano
hobuse	kuda
logo	logo
oxfordi	oxford
kurja	dajjal
kurja	jahat
kurja	maksiat
kurja	evil
lill	bunga
lill	flower
kohustused	kewajiban
kohustused	kewajipan
kohustused	tanggungjawab
missa	jisim
haldab	uruskan
haldab	menguruskan
haldab	mentadbir
vangistuses	tertawan
sam	sam
traditsioon	tradisi
ebaõnnestunud	gagal
lähemal	closer
ideoloogia	ideologi
käega	tangan
pikim	terpanjang
nicholas	nicholas
konföderatsiooni	konfederasi
vahendid	resources
vahendid	sumber
kogukond	komuniti
led	led
kõva	susah
kõva	hard
kõva	keras
kõva	tough
kirjeldatakse	menghuraikan
isiklikud	personal
isiklikud	peribadi
risto	risto
perekonnad	families
perekonnad	keluaga
perekonnad	keluarga
queen	ratu
queen	queen
queen	permaisuri
leonardo	leonardo
mongoolia	mongolia
mongoolia	mongolia
garcía	garcía
ülal	top
ülal	diatas
muutumine	transformasi
muutumine	perubahannya
koreograaf	choreographer
portaal	portal
murray	murray
rünnati	menyerang
rünnati	diserang
võta	ambil
võta	ambik
kogemus	experience
kogemus	pengalaman
pallas	pallas
wayne	wayne
tooma	bawa
tooma	bawak
url	url
toit	makanan
laseb	lets
lugeja	pengangka
lugeja	pembaca
conrad	conrad
klaasi	gelas
klaasi	kaca
klaasi	glass
franklin	franklin
nokia	nokia
inimkonna	kemanusiaan
löödud	dibelasah
