din	od
disponibile	raspolaganju
monte	monte
anghel	anghel
recente	nedavne
recente	nedavni
recente	nedavna
recente	nedavnim
cracovia	krakov
cracovia	kraków
coordonate	koordinaciju
coordonate	koordinate
misiune	misija
dead	mrtva
dead	mrtvi
dead	mrtvo
dead	mrtav
creanga	ogranak
creanga	grana
diferenta	razlika
diferenta	razlika
diferenta	razlika
coperta	pokriti
coperta	pokrivaju
coperta	pokriće
coperta	pokriti
coperta	pokrivaju
coperta	pokriće
gold	zlato
scriu	pisu
scriu	napiši
scriu	pišu
scriu	pisanje
cauta	pretrage
cauta	potraga
cauta	pretraga
cauta	pretrage
cauta	potraga
cauta	pretraga
intalnire	sastanak
intalnire	susret
intalnire	sastanak
intalnire	susret
trasaturi	karakteristike
philip	philip
philip	filip
dreptate	pravda
dreptate	pravde
cor	hor
cor	hor
cor	kor
wolf	wolf
wolf	vuk
wolf	vuka
prezente	prisutan
fruntea	čelo
douglas	douglas
modificat	izmijenio
modificat	modificirana
modificat	modifikovan
für	für
augustin	augustin
provocat	izazvale
provocat	izazvao
provocat	izazvani
egal	jednaki
egal	jednakih
egal	jednake
egal	jednaka
egal	jednako
gerais	gerais
vioara	violina
vioara	violina
stejar	hrast
cavaler	vitez
cavaler	skakač
cavaler	viteza
bucurat	uživao
bucurat	uživali
operare	operativni
istanbul	istanbul
patrick	patrick
banii	novac
precedent	prethodna
precedent	prethodnim
precedent	prethodni
precedent	prethodno
precedent	prethodnom
precedent	prethodne
biografice	biographical
studiaza	proučiti
studiaza	studija
studiaza	proučavanja
sector	sektor
conacul	kastel
structuri	struktura
structuri	strukture
structuri	strukturama
istorici	historičari
deschiderea	otvaranje
decizie	odlukom
decizie	odluka
amestec	miks
amestec	mješavine
geografica	geografske
geografica	geografska
geografica	geografski
corecta	pravilna
corecta	pravilna
imperiala	carsku
imperiala	carska
imperiala	carske
clasament	rang
clasament	rang
jim	jim
castel	dvorac
castel	castel
campie	ravnica
socialist	socijalistička
infrangerea	poraz
infrangerea	poraza
milan	milano
scenariul	scenarij
scenariul	scenarij
scenariul	scenariju
scenariul	scenario
scenariul	scenario
pierderea	gubitak
teritoriala	teritorijalnoj
teritoriala	teritorijalni
teritoriala	teritorijalna
teritoriala	teritorijalne
argento	argento
impus	nametnuta
impus	uvedene
impus	nametnuo
stack	steka
fotografie	foto
fotografie	fotografija
fotografie	fotografija
principiu	princip
lombardia	lombardija
musulmani	muslimani
musulmani	muslim
musulmani	musliman
see	eea
medieval	srednjovjekovna
medieval	srednjevjekovna
raniti	povrijeđeno
raniti	ranjen
profesionist	profesionalne
profesionist	profesionalna
profesionist	profesionalni
profesionist	professional
castigator	pobjednik
castigator	pobjednik
desen	crtež
interzis	zabranjeno
interzis	zabranjeno
interzis	zabranila
interzis	zabranio
interzis	zabranjena
interzis	zabranjeno
regulile	pravila
irak	irak
ideile	ideja
ideile	idejama
ideile	ideje
student	student
reactie	reakcija
reactie	reakcija
reactie	reakcija
howard	howard
sprijinit	podržao
sprijinit	podržali
topul	top
avansat	naprednim
avansat	napredna
napoli	napulj
napoli	napoli
activitatile	aktivnosti
contribuie	doprinijeti
contribuie	doprinosi
cutremur	potres
castilia	kastilje
marte	mars
rare	rijetki
rare	rijetko
boala	bolest
boala	oboljenja
boala	bolest
boala	bolest
boala	oboljenja
boala	bolest
indre	indre
blocat	zabio
blocat	zaključana
blocat	blokiran
blocat	blokirao
blocat	blokirane
blocat	blokirali
blocat	blokirala
prusia	pruska
herbert	herbert
sculptor	vajar
avram	avram
avram	abram
intrebari	pitanja
intrebari	pitanja
intern	interno
intern	unutrašnje
intern	unutrašnja
intern	unutrašnji
intern	domaće
intern	domaćem
intern	domaća
intern	domaći
valorile	vrijednosti
inchisa	zatvorena
inchisa	zatvoreno
inchisa	zatvorio
completarea	završetak
completarea	završetku
completarea	završetka
paginii	page
paginii	stranica
anuarul	godišnjak
raspandit	širenja
zeelanda	zeland
externa	vanjska
externa	vanjski
naval	pomorski
statie	stanica
statie	stanica
statie	stanica
watson	watson
industrie	industrija
cadru	okvir
electronica	elektronika
electronica	elektronska
electronica	elektronski
electronica	elektronika
bay	zaliv
scria	pisala
scria	napisao
scria	pisao
generatie	generacija
generatie	generacija
generatie	generacija
ford	ford
conflictul	sukob
conflictul	konflikt
peretele	zid
doge	dužd
ulei	ulje
gordon	gordon
tehnici	tehnike
acoperita	pokriveni
acoperita	pokrivena
acoperita	pokrivene
maurice	maurice
illinois	illinois
aparitie	pojava
allen	allen
allen	alen
juridice	legalno
juridice	pravna
juridice	pravne
juridice	pravni
juridice	pravnih
electronic	elektronska
electronic	elektronski
electronic	elektronskim
electronic	elektronski
prietenii	prijatelji
prietenii	friends
channel	kanal
channel	kanalu
channel	channel
logo	logo
aprobarea	odobravanje
aprobarea	odobrenje
genuri	žanrova
genuri	genera
atlantiques	atlantiques
curse	trkama
curse	rasa
curse	utrka
curse	utrke
curse	racing
primi	primaju
clasic	klasični
clasic	klasični
clasic	classic
clasic	klasik
wittelsbach	wittelsbach
leipzig	leipzig
trek	trek
personalitate	ličnost
ocupata	zaposlen
ocupata	zauzeta
ocupata	zauzet
ocupata	okupirale
ocupata	okupirana
ocupata	okupirali
ocupata	okupirala
ocupata	zaposlen
ocupata	zauzeta
ocupata	zauzet
indiana	indiana
indiana	indijska
indiana	indijanac
indiana	indijski
hollywood	hollywood
semnul	znak
corespunzatoare	odgovarajući
corespunzatoare	odgovarajućeg
dei	dei
anhalt	anhalt
spectacol	show
spectacol	emisiju
spectacol	nastup
spectacol	šou
spectacol	sou
recunoastere	priznanja
recunoastere	priznavanje
recunoastere	priznanje
recunoastere	priznanja
recunoastere	priznavanje
recunoastere	priznanje
wales	vels
animal	životinje
douazeci	dvadeset
douazeci	dvadeset
mandat	mandat
efectele	uticaji
efectele	efekti
estonia	estonija
supravietuit	preživjeli
supravietuit	preživjeli
modificarea	amandmanu
documentele	dokumentima
documentele	dokumenata
documentele	dokumenti
documentele	dokumente
mostra	uzorak
mostra	uzorka
mostra	uzorku
preda	predaje
preda	predaje
desene	crtežima
desene	crteži
electronice	elektronika
electronice	elektronska
electronice	elektronski
egala	jednaki
egala	jednakih
egala	jednake
egala	jednaka
egala	jednaki
egala	jednakih
egala	jednake
egala	jednaka
inregistrate	registrovan
inregistrate	registrovana
inregistrate	snimila
inregistrate	snimljene
inregistrate	snimljen
inregistrate	snimio
responsabil	odgovorne
responsabil	odgovorna
responsabil	odgovorni
responsabil	odgovornim
responsabil	odgovoran
cetateni	građani
cetateni	građani
primind	prima
primind	primanje
vigoare	vigor
tare	hard
tare	teško
tare	glasno
imaginile	slike
dark	tamne
dark	dark
dark	mraku
dark	tamna
dark	mračna
distruse	uništene
distruse	uništen
distruse	uništena
distruse	uništeni
individuale	individualni
individuale	individualne
conditia	uslovom
conditia	uslov
conditia	stanje
necunoscut	nepoznata
necunoscut	nepoznat
necunoscut	nepoznati
mala	mala
secrete	tajne
secrete	tajni
secrete	tajna
similara	slični
similara	slične
similara	sličan
similara	slična
similara	sličnim
purta	nose
tobe	drums
century	vijek
munteanu	munteanu
inregistrari	rekordi
inregistrari	zapisi
inregistrari	registracije
inregistrari	snimci
pomerania	pomerania
canta	pjevaju
canta	sing
canta	pjeva
canta	pjevaju
canta	sing
canta	pjevaju
canta	sing
parma	parma
etape	etapa
etape	stadijuma
muta	move
muta	potez
muta	pokret
invazia	invazija
guy	tip
milenii	milenijuma
dai	dai
sava	sava
interioara	unutrašnji
interioara	unutrašnja
prezentata	predstavila
prezentata	predstavljena
prezentata	predstavljen
prezentata	predstavilo
prezentata	predstavio
terenuri	land
terenuri	kopnena
terenuri	zemlja
profesori	profesora
profesori	profesori
profesori	nastavnike
profesori	nastavnika
profesori	nastavnici
profesori	profesori
primare	primarna
primare	primarni
primare	gradonačelnik
provincii	pokrajina
provincii	provincija
provincii	provincije
rurale	ruralni
rurale	ruralne
publicist	publicista
cehoslovacia	čehoslovačka
drapelul	zastava
societati	korporacija
societati	korporacije
societati	kompanije
societati	društvima
societati	društva
societati	društava
satelit	sateliti
diferita	drugačija
diferita	drugačije
diferita	različita
diferita	različito
diferita	različiti
diferita	različitih
diferita	drugačija
diferita	drugačije
diferita	različita
diferita	različito
diferita	različiti
diferita	različitih
regat	kraljevina
regat	kraljevstvo
atacant	napadač
ponte	ponte
mario	mario
spectacole	predstave
spectacole	pokazuje
mihaela	mihaela
hamburg	hamburg
milion	milion
massimo	massimo
transforma	transformacija
transforma	transformiše
transforma	transformacija
transforma	transformiše
fundamentale	temeljnih
fundamentale	fundamentalne
fundamentale	temeljni
pregatire	priprema
pregatire	pripreme
pregatire	obuke
pregatire	trening
pregatire	obuka
pregatire	treninga
pregatire	obuku
pregatire	priprema
pregatire	pripreme
spatiala	prostorne
obisnuit	redovni
obisnuit	redovnog
obisnuit	redovan
obisnuit	redovna
obisnuit	redovnom
obisnuit	redovnim
obisnuit	običnih
obisnuit	obični
obisnuit	običan
obisnuit	običnog
argumente	argumente
argumente	argumenti
wikimedia	wikimedia
nominalizari	nominacije
orne	orne
aplicarea	primjenu
aplicarea	aplikacija
aplicarea	prijavu
aplicarea	prijavi
aplicarea	aplikativni
aplicarea	prijave
tibet	tibetanski
tibet	tibet
shakespeare	shakespeare
arab	arab
arab	arapsko
arab	arapskih
arab	arapska
stabileste	setu
stabileste	set
stabileste	postavio
stabileste	postavljeni
laura	laura
medievale	srednjovjekovna
medievale	srednjevjekovna
miscari	poteza
miscari	kretanje
miscari	pokreti
miscari	poteza
miscari	kretanje
miscari	pokreti
tratament	liječenje
tratament	lečenje
tratament	tretman
tratament	tretmanu
franklin	franklin
capabil	sposoban
capabil	sposobni
compozitie	sastav
compozitie	kompozicija
compozitie	sastavu
lansate	pokrenula
lansate	pokrenut
lansate	lansirana
lansate	pokrenuta
queen	queen
queen	kraljica
via	putem
via	preko
jane	jane
monaco	monako
ruinele	ruševina
ruinele	ruševine
ruinele	ruševinama
gray	gray
gray	siva
parea	izgledalo
hohenzollern	hohenzollern
informatie	informacija
publicarea	objavljivanja
publicarea	objavljivanje
publicarea	izdavačka
publicarea	izdavačke
publicarea	izdavačkom
compuse	sastavljene
agricultura	poljoprivreda
agricultura	poljoprivreda
agricultura	poljoprivreda
agricultura	poljoprivreda
tehnologie	tehnologija
computer	računar
strict	stroga
strict	stroge
strict	strogo
celule	ćelije
mecanica	mehanika
mecanica	mehanički
mecanica	mašinski
mecanica	mašinsko
mecanica	mehanika
distrusa	uništene
distrusa	uništen
distrusa	uništena
distrusa	uništeni
distrusa	uništene
distrusa	uništen
distrusa	uništena
distrusa	uništeni
legal	zakonski
legal	pravno
legal	legalno
legal	legalno
legal	pravna
legal	pravne
legal	pravni
legal	pravnih
active	aktivna
active	aktivni
active	aktivan
active	imovina
active	sredstva
primarul	gradonačelnik
britanici	britanski
britanici	britansko
britanici	britanska
britanici	britanske
britanici	britanci
minerale	minerali
business	poslovni
business	poslovanje
boston	boston
mijloace	znači
marco	marco
marco	marko
eroare	greška
arhiva	arhiv
arhiva	arhive
arhiva	arhiv
arhiva	arhive
capturat	zarobili
capturat	uhvaćeni
marc	marc
anuala	godišnje
anuala	godišnjim
anuala	godišnji
anuala	godišnjem
anuala	godišnja
rosso	rosso
urme	tragovi
expresia	izraza
expresia	izraz
observator	opservatorija
observator	posmatrač
gard	ograde
gard	ograda
administrarea	uprava
administrarea	administracija
baieti	momci
baieti	boys
baieti	dječaci
baieti	tipovi
baieti	momci
baieti	boys
baieti	dječaci
baieti	tipovi
antic	drevni
antic	drevno
antic	drevna
antic	drevne
montana	montana
beijing	peking
geografie	geografija
razboaie	ratovi
razboaie	ratovi
proiectat	dizajniran
devreme	ranim
trecand	prenošenja
cheie	ključni
cheie	ključ
concluzia	zaključka
concluzia	zaključak
conferinta	konferencija
conferinta	konferencija
conferinta	konferencija
conferinta	konferencija
datoreaza	duguje
datoreaza	duguje
varietate	raznovrsnost
varietate	različitih
ramuri	grana
eseuri	eseje
eseuri	polaganja
calendarul	kalendar
universala	universal
universala	univerzalno
universala	univerzalnih
universala	univerzalni
universala	univerzalne
universala	univerzalna
demonstrat	dokazan
demonstrat	dokazala
demonstrat	dokazana
demonstrat	dokazano
demonstrat	pokazao
demonstrat	demonstrirala
demonstrat	demonstrira
transmite	prenosi
aleasa	odabrane
aleasa	izabrao
aleasa	izabranim
cercetarea	istraživanje
cercetarea	istraživanja
bot	njuška
bot	bot
tanara	mladi
tanara	mlada
tanara	young
tanara	mladić
veneto	veneto
andrea	andrea
lost	izgubljeni
lost	izgubila
lost	izgubljena
lost	izgubili
lost	izgubio
dezvoltate	razvijao
dezvoltate	razvijene
dezvoltate	razvio
turca	turski
cluburi	klubovi
cluburi	klubova
pesti	ribe
pesti	ribe
pesti	ribe
cerere	primjenu
cerere	aplikacija
cerere	prijavu
cerere	prijavi
cerere	aplikativni
cerere	prijave
cerere	zahtjev
cerere	potražnja
cetatean	građanin
cetatean	građanin
obiectul	objekat
animatie	animacija
domn	gospodin
cantitati	količinama
cantitati	količine
aube	aube
fort	utvrđenje
fort	fort
anthony	anthony
army	vojska
army	armija
intentia	namjera
intentia	namjeru
intentia	namjerom
intentia	namjera
intentia	namjere
civila	civilno
civila	civilna
civila	civilno
civila	civilna
civila	civilni
civila	civilno
civila	civilna
dialog	dijalog
navale	pomorski
limbaj	jezik
bank	banka
grafica	grafički
grafica	grafika
grafica	grafika
asistent	pomoćnik
asistent	asistenta
asistent	asistent
pacea	mira
bass	bas
liverpool	liverpool
start	početak
start	start
start	početka
tel	tel
focul	vatra
activeaza	omogućili
activeaza	omogući
activeaza	omogućiti
activeaza	aktiviraju
activeaza	aktivira
frunze	polazi
frunze	ostavlja
frunze	lišće
turnu	turnu
giuseppe	giuseppe
asasinat	atentat
spoleto	spoleto
votat	izglasan
votat	glasali
votat	glasao
luis	luis
carne	meso
unchiul	amidže
unchiul	ujka
unchiul	amidža
oro	oro
tehnologia	tehnologija
impune	nametnuti
impune	nametne
pasul	korak
complete	završeno
complete	potpuna
complete	kompletna
complete	kompletan
nisip	pesak
nisip	pijeska
specialist	specijalista
specialist	stručnjak
motoare	motors
motoare	motora
motoare	motori
stabilita	ustanovljen
stabilita	uspostavljena
stabilita	ustanovljene
stabilita	ustanovljena
proba	uzorak
proba	uzorka
proba	uzorku
proba	uzorak
proba	uzorka
proba	uzorku
pietro	pietro
cipru	kipar
solutii	rješenja
solutii	rješenja
bruce	bruce
bruce	brus
exceptie	izuzetak
exceptie	izuzetak
haut	haut
sculptura	skulptura
sculptura	carving
sculptura	skulptura
artistul	umjetnik
azur	azur
parohia	parohija
crezut	misao
crezut	vjerovali
factor	faktor
caracteristica	karakterističnim
caracteristica	igranih
caracteristica	igrane
caracteristica	karakterističnim
caracteristica	igranih
caracteristica	igrane
fantastic	fantastični
fantastic	fantastične
petrol	benzin
petrol	ulje
petrol	nafta
gata	spremno
gata	spreman
gata	spremni
permit	dozvoliti
permit	omogućile
permit	dozvoljavaju
permit	dopusti
teoretic	teoretski
teoretic	teorijska
teoretic	teoretski
heidelberg	heidelberg
campioana	šampion
campioana	šampion
jurnal	žurnal
jurnal	dnevnika
jurnal	dnevniku
jurnal	dnevnik
jurnal	log
party	stranka
party	partija
privat	privatno
privat	privatno
privat	privatne
privat	privatni
privat	privatna
monede	novčiće
monede	kovanica
monede	novčić
monede	novčića
andreea	andrea
cercetator	istraživač
cercetator	naučnik
asigurat	osigurala
asigurat	osiguralo
portretul	portret
judecata	sud
judecata	sudnji
judecata	sud
judecata	sudnji
fantasy	fantastika
concept	pojam
golden	zlatna
dunarea	dunav
zidul	zid
liderii	lideri
moneda	valuta
moneda	novčić
moneda	novčića
moneda	valuta
moneda	novčić
moneda	novčića
road	put
stara	stara
madonna	madonna
soarele	sunce
lyon	lyon
vincent	vincent
factori	faktori
apollo	apolon
teorii	teorije
gospodarie	domaćinstvu
off	off
off	sa
monitorul	monitor
monitorul	monitora
monitorul	monitoru
mesaje	poruke
marine	morskih
marine	morski
marine	marine
normala	normalno
normala	normalan
normala	normalni
normala	normalne
normala	normalna
strans	uska
strans	uska
considerare	razmatranje
suveran	suverena
miller	miller
limbajul	jezik
benzi	trake
benzi	trake
rural	ruralni
rural	ruralne
urmarit	gledao
urmarit	posmatrali
urmarit	posmatrao
urmarit	praćen
urmarit	slijede
urmarit	slijedili
sufletul	duša
adams	adams
educatia	obrazovanje
oprit	prestala
oprit	zaustavljen
ciclul	ciklus
vorbita	govornom
decretul	dekretom
decretul	dekret
posibile	mogući
posibile	moguće
isaac	isak
memorial	spomen
memorial	memorijal
memorial	komemoraciji
memorial	pomen
memorial	memorijalni
fapte	činjenica
fapte	činjenice
preferat	favorit
preferat	miljenika
preferat	omiljeni
preferat	miljenik
preferat	omiljeno
alternative	alternativna
alternative	alternativa
alternative	alternative
alternative	alternativa
said	rekli
lateral	strani
lateral	strana
hartie	papir
hartie	papir
unica	jedinstveni
unica	jedinstveno
unica	jedinstven
unica	jedinstvena
marmura	mramor
marmura	mramor
cover	pokriti
cover	pokrivaju
cover	pokriće
phoenix	phoenix
emisiuni	pokazuje
asistenta	pomoć
asistenta	pomoć
asistenta	nurse
asistenta	nurse
fizic	fizički
fizic	fizički
fizic	fizičko
fizic	fizičke
prins	uhvaćen
prins	uhvaćeni
victoriei	viktorija
victoriei	victoria
historia	historia
camere	sobe
reduce	smanjuje
reduce	smanji
jersey	jersey
false	lažnih
ceha	češki
peru	perua
peru	peruu
peru	peru
refuza	pad
refuza	odbiti
refuza	odbijaju
refuza	odbiti
refuza	odbijaju
indepartat	uklonjena
yonne	yonne
frumoasa	lijepe
frumoasa	lijepa
frumoasa	lijepe
frumoasa	lijepa
vis	vis
vis	san
vis	sna
vis	dream
vis	snu
florian	floriana
commons	commons
fonduri	sredstva
fonduri	fondovi
fonduri	sredstva
fonduri	finansiranje
limitata	ograničene
limitata	ograničena
limitata	ograničen
legenda	legenda
legenda	caption
legenda	legenda
lanseaza	pokretanje
lanseaza	pokrenuti
declara	proglasi
declara	proglasi
declara	proglasiti
declara	proglasi
declara	proglasiti
ghid	vodič
verne	verne
altitudinea	visini
altitudinea	visina
heart	srce
michigan	michigan
coordonator	koordinator
dragostea	ljubav
universitate	univerzitet
lama	lama
circulatie	tiraž
circulatie	opticaju
circulatie	tiraž
circulatie	opticaju
recunoscuta	priznat
recunoscuta	priznala
recunoscuta	priznata
activa	aktivna
activa	aktivni
activa	aktivan
dedicata	posvetio
dedicata	posvećen
dôme	dôme
descoperita	otkriveni
descoperita	otkrivene
descoperita	otkrivena
descoperita	otkriven
descoperita	otkrio
descoperita	otkrili
destinate	namijenjeni
destinate	namijenjene
destinate	namijenjena
destinate	namijenjen
alfabetul	abeceda
speranta	nada
speranta	nade
speranta	nada
speranta	nade
speranta	nada
speranta	nade
comentarii	komentara
comentarii	komentar
comentarii	komentari
comentarii	komentarima
parere	mišljenje
parere	mišljenje
scopuri	svrhe
albastra	plava
periodic	periodnog
periodic	periodically
monica	monica
monica	monika
pregatirea	priprema
pregatirea	pripreme
pregatirea	priprema
pasageri	putnici
pasageri	putnika
pasageri	putnike
pasageri	putnik
hamilton	hamilton
edgar	edgar
watanabe	watanabe
diana	diana
gloria	gloria
cantitate	količina
cantitate	iznos
cantitate	veličina
cantitate	kvantitet
teza	teze
teza	teza
teza	teze
teza	teza
teza	kaznu
teza	rečenica
teza	kazna
teza	presudom
oct	oct
hotararea	sudnji
masiv	masivne
masiv	masivan
masiv	masivna
masiv	masivni
lingvistica	lingvistika
lingvistica	jezičke
scrisori	pisma
scrisori	slova
tratate	tretiran
tratate	tretiraju
diametru	prečnik
geneva	ženeva
reprezentanti	predstavnici
reprezentanti	predstavnici
light	svjetlost
stuttgart	stuttgart
porto	porto
nucleare	nuklearno
nucleare	nuklearni
nucleare	nuklearna
otomana	osmanski
ranit	povrijeđeno
ranit	ranjen
ranit	bole
ranit	ranjen
ranit	bole
proprietar	vlasnik
wolfgang	wolfgang
cantitatea	veličina
cantitatea	kvantitet
misiuni	zadatke
randurile	redove
reprezentate	zastupljena
reprezentate	predstavljao
reprezentate	predstavljena
fauna	fauna
acoperite	pokriveni
acoperite	pokrivena
acoperite	pokrivene
mix	miks
sufera	pati
sufera	pate
sufera	pati
sufera	pate
bis	bis
bis	encore
player	igrač
practice	praktične
practice	praktična
practice	praktični
privata	privatno
privata	privatne
privata	privatni
privata	privatna
actorul	glumac
deva	deva
politia	policija
politia	policija
conflicte	sukobi
conflicte	sukob
conflicte	konflikt
contributia	doprinos
compozitia	sastav
compozitia	kompozicija
compozitia	sastavu
compozitia	sastav
compozitia	kompozicija
compozitia	sastavu
oricare	bilo
lovit	hit
lovit	pogođena
lovit	udario
lovit	pogodio
trecere	prelaz
trecere	prijelaz
trecere	prelaza
trecere	prenošenja
atacurile	napadi
rev	rev
gers	gers
sustinuta	zadobio
olandez	holandski
alternativ	alternativna
alternativ	alternativa
warner	warner
industriala	industrijske
industriala	industrijska
industriala	industrijski
industriala	industrijske
industriala	industrijska
industriala	industrijski
lawrence	lawrence
arhiepiscop	nadbiskup
eva	eva
eva	hava
scriitoare	pisac
disponibil	dostupan
disponibil	dostupno
disponibil	dostupni
disponibil	dostupna
disponibil	raspolaganju
timpuri	puta
strain	alien
strain	vanzemaljski
strain	stranac
strain	foreigner
strain	stranac
strain	stranih
strain	strani
strain	stranim
strain	stranac
strain	foreigner
strain	stranac
strain	stranih
strain	strani
strain	stranim
kevin	kevin
moon	mjesec
moon	moon
aeriana	vazdušna
prezentarea	prezentacija
suedez	švedski
reforma	reforma
reforma	reforma
victorii	pobjeđuje
victorii	pobijedila
sarcina	trudnoća
sarcina	trudnoća
sarcina	učitavanje
sarcina	teret
sarcina	zadatak
three	tri
inventat	izmislili
inventat	izumio
inventat	izmislio
raspunsul	odgovor
venus	venera
avionul	avion
tokyo	tokio
contemporane	savremena
marimea	veličina
marimea	veličine
agentia	agencija
agentia	agencija
stuart	stuart
lès	lès
over	preko
interioare	enterijera
onoarea	počast
onoarea	čast
onoarea	časti
onoarea	čast
supercupa	supercup
aparat	aparata
aparat	aparat
aparat	odbranio
aparat	odbranila
aparat	branio
apartinut	pripadale
apartinut	pripadao
apartinut	pripadala
tiraspol	tiraspol
filosof	filozof
prut	prut
ars	spaljeno
ars	spaljena
nasa	nasa
absolvirea	matura
ascuns	skriven
ascuns	skriveni
ascuns	skrivena
baterie	baterija
provinciile	pokrajina
provinciile	provincija
provinciile	provincije
dave	dave
dave	dava
crime	zločini
crime	zločine
crime	ubistvima
crime	ubistava
crime	ubistva
capela	kapela
capela	kapela
test	test
socialista	socijalistička
simultan	istovremene
simultan	istovremeno
mentine	održavaju
mentine	održavaju
hong	hong
brigada	brigada
brigada	brigada
profund	duboko
profund	duboka
profund	duboke
profund	duboko
profund	dubok
profund	deep
profund	dubok
profund	duboke
spatiale	prostorne
raymond	raymond
cuprinzand	sačinjavaju
richter	richter
grant	grant
portret	portret
antologie	antologija
england	engleska
instalat	instalirane
reprezentantii	predstavnici
calatorii	putovanje
calatorii	putnici
negative	negativan
negative	negativne
negative	negativni
negative	negativno
miron	miron
etnice	etnički
etnice	etnička
coloane	stubovi
coloane	stubove
hills	brdima
hills	brda
hills	hills
opozitie	opozicioni
opozitie	protivljenje
opozitie	opozicija
opozitie	opozicioni
opozitie	protivljenje
opozitie	opozicija
nordic	nordijska
caracterizeaza	okarakterizirati
url	url
empire	carstvo
frontiera	granica
frontiera	granica
frontiera	granica
frontiera	granica
interpretate	protumačili
mecanic	mehanički
mecanic	mašinski
mecanic	mašinsko
erou	hero
erou	heroj
argument	argument
cercetatori	istraživači
cercetatori	naučnici
cercetatori	istraživači
conceput	dizajniran
imprumut	kredit
imprumut	zaduživanja
israelului	izrael
electorale	izbornom
viitoare	budućnost
viitoare	predstojeće
viitoare	predstojeći
identificat	identificiran
identificat	identificirao
identificat	identificirale
identificat	identificirani
dubla	dvostruki
dubla	dupla
dubla	dvostruko
dubla	dvostruke
dubla	dvostruki
dubla	dupla
dubla	dvostruko
dubla	dvostruke
flora	flora
utilizatorul	korisnički
utilizatorul	korisnik
reducerea	smanjenju
reducerea	smanjenje
reducerea	smanjenjem
reducerea	smanjenje
june	juni
atrage	crta
atrage	privlači
atrage	privlače
atrage	privlačenje
atrage	privući
buget	budžet
recunoaste	prepozna
recunoaste	priznati
comertul	trgovina
comertul	trgovina
miguel	miguel
arma	oružje
arma	pištolj
arma	oružje
arma	pištolj
tata	tati
tata	tata
tata	otac
tata	tati
tata	tata
tata	otac
rom	rom
rom	rum
echivalent	ekvivalentni
echivalent	ekvivalent
temporar	privremeno
temporar	privremeno
temporar	privremenu
temporar	privremene
tabara	logor
tabara	camp
tabara	kamp
tabara	kampu
tabara	logor
tabara	camp
tabara	kamp
tabara	kampu
tabara	logor
tabara	camp
tabara	kamp
tabara	kampu
lichid	tečnost
oricine	svakoga
oricine	svako
oricine	neko
oricine	iko
sezoane	sezona
culturi	kultura
fan	navijač
fan	fan
fan	hay
criterii	kriteriji
pennsylvania	pennsylvania
marcate	obilježena
marcate	obilježio
marcate	obilježen
dispozitie	odredbom
dispozitie	odredbu
dispozitie	opskrba
dispozitie	raspoloženje
destinat	namijenjeni
destinat	namijenjene
destinat	namijenjena
destinat	namijenjen
destinat	suđeno
povesti	priče
povesti	priče
povesti	price
povesti	priče
povesti	priče
povesti	price
plecarea	odlazak
plecarea	odlazak
plecarea	napušta
plecarea	ostavljajući
plecarea	napuštanje
plecarea	ostavivši
sectiuni	sekcije
manifesta	ispoljava
manifesta	manifestuje
principii	principi
natiuni	nacija
natiuni	nacija
intelegere	shvatanje
intelegere	razumijevanje
intelegere	shvatanje
intelegere	razumijevanje
opinii	mišljenja
jerry	jerry
performanta	nastup
performanta	nastup
performanta	nastup
neapole	napulj
neapole	napoli
tratamentul	liječenje
tratamentul	lečenje
tratamentul	tretman
tratamentul	tretmanu
cerc	kružnica
eseu	esej
eseu	polaganje
desemnate	označene
comportamentul	ponašanje
comportamentul	ponašanje
momente	trenutaka
momente	trenucima
sosirea	dolazak
pozitiv	pozitivna
pozitiv	pozitivan
pozitiv	pozitivne
pozitiv	pozitivni
nicu	nicu
asigurarea	osiguranje
asigurarea	osiguranja
eforturile	napore
eforturile	napori
hainaut	hainaut
piemont	pijemont
transmis	prenosila
lenin	lenjin
massachusetts	massachusetts
retrage	povuče
vandute	prodala
vandute	prodat
vandute	prodao
dec	dec
ingrid	ingrid
serghei	sergei
serghei	sergej
serghei	sergey
serghei	sergej
sexuale	seksualnu
sexuale	spolno
sexuale	spolni
sexuale	seksualna
alto	alto
mail	mail
melodie	melodija
melodie	pjesma
mormant	grob
mormant	grobnica
mormant	grob
mormant	grob
mormant	grobnica
mormant	grob
investitii	ulaganja
investitii	investicija
investitii	investicije
investitii	investicija
investitii	ulaganja
investitii	investicija
investitii	investicije
investitii	investicija
nicolas	nicolas
vanatori	lovci
vanatori	lovci
punk	pank
vizita	posjetu
vizita	posjeta
vizita	posjetu
vizita	posjeta
dezvoltata	razvijao
dezvoltata	razvijene
dezvoltata	razvio
steven	steven
utilizatorilor	korisnici
utilizatorilor	korisnika
dragon	zmaj
dragon	dragon
produc	proizvoditi
aplicat	primjenjuju
aplicat	primijenjena
abandonat	napušten
abandonat	napustio
abandonat	napuštena
abandonat	napuštene
permanenta	trajni
permanenta	trajnim
permanenta	stalna
permanenta	stalne
permanenta	trajni
permanenta	trajnim
permanenta	stalna
permanenta	stalne
jimmy	jimmy
austriaca	austrijski
western	zapadu
western	zapadna
western	zapadnim
western	zapadne
western	zapadni
principiile	principi
fenomenul	fenomen
bunicul	djed
bunicul	dedo
bunicul	djed
bunicul	dedo
undeva	negdje
inlocuibil	nezamjenjiv
