din	от
greu	тежки
greu	тежък
greu	тежко
greu	трудно
greu	силно
greu	здраво
greu	твърдо
greu	твърд
greu	труден
greu	корав
crescut	пораснал
crescut	отглеждани
crescut	пораснала
crescut	пораснали
crescut	пораснало
crescut	отгледани
crescut	отгледа
crescut	отгледана
crescut	повдигнат
crescut	отгледан
crescut	повдигнати
rezoluție	резолюция
proiectul	проект
proiectul	проектът
proiectul	проекта
olanda	нидерландия
olanda	нидерландски
olanda	холандия
olanda	холандия
olanda	холанд
henry	хенри
finală	финал
finală	краен
finală	окончателно
israel	израел
intrarea	навлизане
intrarea	влизане
intrarea	вписване
intrarea	появяване
intrarea	вход
vară	лятото
vară	съмър
vară	лято
vară	лятно
vară	самър
compozitor	композитор
versiunea	версия
prezența	наличие
prezența	присъствие
vladimir	владимир
motiv	мотив
motiv	причина
neagră	черни
neagră	черно
neagră	черна
neagră	черен
uefa	уефа
popular	популярно
popular	популярен
popular	популярна
popular	популярни
existența	съществуването
existența	съществуване
justificare	оправдание
justificare	основание
justificare	обосновка
papa	папата
papa	папа
papa	поуп
altfel	иначе
cernigău	чернигов
sport	спорт
sport	спортен
sport	спортни
sport	спортен
sport	спорт
sport	спортно
sport	спортове
ministrul	министър
poloniei	полша
creșterea	израстване
creșterea	растеж
creșterea	ръст
studiat	учил
studiat	проучен
studiat	учила
plasa	мрежа
plasa	нетен
plasa	net
plasa	нето
plasa	нет
mutat	преместени
mutat	преместен
mutat	преместена
scrisă	писмено
scrisă	написана
scrisă	написано
scrisă	писмен
scrisă	писмена
noastre	нашият
noastre	наша
noastre	нашия
noastre	нашата
noastre	нашите
generale	обща
generale	общи
generale	генерал
filip	филип
filip	филип
subiect	тема
subiect	субект
subiect	обект
politica	политиката
politica	полица
politica	политика
politica	политици
politica	политиката
politica	политика
zece	десетка
zece	ten
zece	десет
insulele	острови
insulele	островите
park	парк
park	park
arta	арт
arta	изкуството
arta	art
arta	изкуство
bgcolor	bgcolor
pictor	художничка
pictor	художник
gradul	градус
gradul	степен
gradul	ранг
autorul	автор
ora	ора
ora	час
ora	времето
ora	време
posibil	възможно
posibil	възможен
posibil	възможна
posibil	възможни
onoare	чест
onoare	честта
onoare	чест
onoare	честта
înalt	висок
înalt	висока
înalt	високи
mii	хиляда
mii	хиляди
joacă	играе
joacă	играй
joacă	свири
joacă	игра
cernăuți	чернивци
culturale	културни
culturale	културен
culturale	културно
culturale	културна
tom	том
continuare	продължение
continuare	продължаване
continuare	продължение
ore	часове
moarte	смърт
moarte	смъртта
vremea	времето
monumentul	паметник
forme	формуляри
forme	форми
forme	форми
program	програмата
program	програма
program	програма
program	график
program	графика
program	разписание
susținut	подкрепен
susținut	подкрепи
susținut	подкрепена
susținut	поддържани
susținut	подкрепено
susținut	траен
alegerile	избори
linie	реплика
linie	линия
lungă	дълги
lungă	дълго
lungă	дълъг
lungă	лонг
producție	продукция
producție	производство
urban	градско
urban	градска
urban	градски
strada	улица
strada	стрийт
strada	street
strada	улицата
viii	виии
drum	пътят
drum	път
drum	road
drum	пътя
lung	дроб
lung	лунг
lung	дълги
lung	дълго
lung	дълъг
lung	лонг
festivalul	фестивала
festivalul	фестивал
festivalul	фестивалът
alta	алта
zonele	райони
zonele	зони
zonele	площи
zonele	области
tipuri	типове
tipuri	видове
primii	първи
primii	първо
versuri	знамения
versuri	стихове
versuri	текстове
versuri	текст
steaua	звезден
steaua	звезда
jucător	плеър
jucător	играч
sursa	източник
familii	фамилии
familii	семейства
christian	кристиан
christian	кристиян
christian	крисчън
christian	християнин
west	запад
west	западно
west	западна
west	западен
west	уест
distanță	дистанция
distanță	разстояние
distanță	отдалечен
distanță	отдалечено
distanță	дистанционно
distanță	отдалечена
clădirea	изграждане
clădirea	сграда
clădirea	сградата
biblioteca	библиотеката
biblioteca	библиотека
formate	формати
piatra	каменна
piatra	стоун
piatra	камък
piatra	скала
piatra	rock
piatra	рок
piatra	скали
piatra	камък
termen	срок
termen	термин
termen	мандат
valoarea	стойност
miniatura	миниатюрни
miniatura	миниатюрен
miniatura	нокът
don	дон
religioase	религиозни
religioase	религиозно
religioase	религиозен
religioase	религиозна
calais	кале
rio	рио
alpi	алпи
alpi	алпите
doctor	лекар
doctor	докторе
drepturile	права
emir	емир
emir	амир
turnul	кула
turnul	tower
turnul	кулата
turnul	тауър
washington	уошингтън
washington	вашингтон
nobel	нобелова
economică	икономическа
economică	икономическо
economică	икономически
economică	икономичен
gentile	джентиле
adăugat	добавена
adăugat	добавен
adăugat	добавени
adăugat	добавено
afară	отвън
afară	навън
afară	вън
afară	навън
decenii	десетилетия
stilul	стил
los	лос
proces	процес
proces	процес
aparține	принадлежи
domeniu	владение
domeniu	домейн
han	хан
cerut	поиска
cerut	поискани
cerut	поискано
cerut	поискана
cerut	поискаха
xiv	xiv
comanda	командване
comanda	команда
comanda	командата
comanda	ред
comanda	поръчка
interior	вътрешно
interior	вътре
interior	вътрешна
interior	вътрешно
interior	вътрешни
interior	вътрешен
interior	интериор
interior	вътрешна
interior	вътрешно
interior	вътрешен
friedrich	фридрих
madrid	мадрид
bani	пари
bani	парите
xvii	xvii
secole	вековете
secole	столетия
secole	векове
crearea	създаване
crearea	създаването
ron	рон
șah	чес
șah	шах
șah	шахмат
argint	сребърна
argint	сребърни
argint	силвър
argint	сребро
argint	сребърен
intră	влезте
intră	въвеждане
intră	въведете
norvegia	норвегия
regina	реджина
regina	кралицата
regina	царица
regina	кралица
galerie	галерия
decis	решено
unitate	съединението
unitate	обединение
unitate	единство
unitate	поделение
unitate	единица
johann	йохан
campania	кампания
campania	кампанията
campania	кампания
dupa	след
compus	съставен
compus	съставени
compus	съставена
compus	съставено
compus	съединението
compus	съединение
partid	парти
partid	party
partid	купон
partid	партия
scop	предназначение
scop	цел
moderne	модерно
moderne	модерни
moderne	модерна
moderne	съвременно
moderne	модерен
moderne	съвременен
descrie	опиша
descrie	описвам
descrie	опишете
condiții	състояния
condiții	условията
condiții	условия
energie	енергия
energie	energy
energie	енергетика
schimbat	променена
schimbat	променени
schimbat	променен
schimbat	променено
extrem	изключително
extrem	извънредно
extrem	крайно
extrem	краен
extrem	екстремно
extrem	екстремни
extrem	крайни
tratatul	договор
elveția	швейцария
eveniment	събитието
eveniment	събитие
totul	всичко
ana	ана
aer	air
aer	въздуха
aer	въздушно
aer	въздушен
aer	въздух
standard	стандартна
standard	стандарт
standard	стандартни
standard	стандартно
standard	стандартен
mișcarea	придвижване
mișcarea	движение
solid	твърда
solid	солиден
solid	твърдо
solid	твърд
apa	вода
apa	водата
sezon	сезон
sezon	сезона
traian	траян
stadionul	стадион
stadionul	стадиона
studiile	изследвания
studiile	проучвания
anunțat	обявена
anunțat	обявен
anunțat	обяви
anunțat	обявени
anunțat	обявено
cazuri	случаи
sine	sine
latină	латинска
latină	латински
munte	планински
munte	планина
munte	планината
edward	едуард
descoperă	открийте
descoperă	открие
descoperă	откриване
romană	римски
romană	римлянин
romană	роман
romană	римска
conducător	владетел
conducător	лидер
conducător	водач
evenimentul	събитието
evenimentul	събитие
poziție	позиция
poziție	положение
poziție	длъжност
masă	масата
masă	маса
masă	масичка
masă	таблица
masă	масов
masă	меса
masă	маса
masă	литургия
masă	масово
masă	ястие
masă	храна
masă	брашно
masă	ядене
masă	хранене
maritime	морско
maritime	морска
maritime	морски
povestea	приказка
povestea	история
spațiu	пространство
spațiu	космос
spațiu	космоса
bas	бас
bas	баса
bas	костур
opt	осем
coreea	корея
interne	вътрешна
interne	вътрешно
interne	вътрешни
interne	вътрешен
eugen	ойген
ionescu	йонеску
încearcă	опитай
încearcă	опитайте
reprezentat	представени
reprezentat	представена
parlamentului	парламента
parlamentului	парламентът
parlamentului	парламент
teren	полето
teren	поле
teren	земи
teren	земя
teren	терена
teren	терен
teren	терени
serbia	сърбия
marcat	отбеляза
marcat	вкара
marcat	маркирани
marcat	маркирана
marcat	белязани
marcat	маркиран
marcat	белязан
canton	кантон
vinnița	виницка
london	london
london	лондон
utilizat	използвано
utilizat	използван
utilizat	използвани
utilizat	използвана
severin	северин
produce	произвежда
eminescu	еминеску
france	франция
cult	култ
cult	секта
cult	боготворят
otto	ото
control	контролиране
control	контрол
preot	жрец
preot	свещеник
preot	свещенник
versiune	версия
făcute	направена
făcute	направено
făcute	направен
făcute	направени
cristian	кристиан
cristian	кристиян
lorena	лорена
lorena	лорейн
fişier	файл
fişier	файлът
fişier	досие
păstrează	запази
iosif	жозеф
iosif	джоузеф
iosif	йосиф
vrea	иска
condițiile	състояния
condițiile	условията
condițiile	условия
emil	емил
bucovina	буковина
pictură	рисуване
pictură	живопис
pictură	картина
pictură	боядисване
zilele	дни
zilele	дена
prezentat	представени
prezentat	представено
prezentat	представена
prezentat	представен
prezentat	представени
prezentat	представено
prezentat	подадена
prezentat	представена
prezentat	подадено
prezentat	подадени
folosirea	използвайки
sala	сала
sala	фитнес
turcia	турция
turcia	пуйка
animale	животни
animale	животните
medicină	лекарства
medicină	медицина
medicină	лекарство
producător	продуцент
producător	производител
producător	производител
relativ	относителна
relativ	роднина
relativ	относително
relativ	сравнително
relativ	относително
vecine	съсед
vecine	съседка
vecine	съсед
vecine	съседка
material	материал
material	материали
material	материално
regiuni	райони
regiuni	региони
regiuni	регионите
bogdan	богдан
basarabia	бесарабия
dolari	долари
înălțime	ръст
înălțime	височина
imaginea	имидж
imaginea	картинка
imaginea	образ
imaginea	изображение
parlamentul	парламента
parlamentul	парламентът
parlamentul	парламент
statutul	статус
statutul	състояние
statutul	положение
statutul	статут
statutul	устав
statutul	устава
umane	човешка
umane	човешко
umane	човек
umane	човешки
operă	опера
natural	натурални
natural	естествени
natural	естествена
natural	естествен
natural	естествено
planul	план
textul	текст
medalia	медал
vârstă	възраст
înregistrat	записани
înregistrat	записано
înregistrat	записан
înregistrat	записана
înregistrat	регистриран
înregistrat	регистрирана
înregistrat	регистрирано
înregistrat	регистрирани
serial	серийни
serial	сериен
administrative	административно
administrative	административен
administrative	административна
administrative	административни
turci	турците
turci	турци
turci	турчин
turci	турско
turci	турски
turci	турска
absolvit	завърши
absolvit	завършила
absolvit	завършил
münchen	мюнхен
xiii	xiii
vara	лятото
vara	съмър
vara	лято
vara	лятно
vara	самър
belgia	белгия
jack	вале
jack	джак
normandia	нормандия
sora	сестра
acțiuni	акции
acțiuni	дялове
acțiuni	действия
acțiuni	постъпки
acțiuni	искове
autoritățile	властите
autoritățile	власти
autoritățile	органи
vine	идва
name	името
name	наименование
name	име
răspuns	отговори
răspuns	отговор
răspuns	отговори
răspuns	отговор
răspuns	реакция
răspuns	отговор
răspuns	повлияване
rezultate	резултати
camera	стая
camera	стаята
anna	анна
anna	ана
discuții	дискусия
discuții	обсъждания
discuții	дискусии
discuții	обсъждане
discuții	обсъждания
discuții	дискусии
poezie	поема
poezie	стихотворение
poezie	поезия
poezie	поезията
poezie	стихове
economic	икономическа
economic	икономическо
economic	икономически
economic	икономичен
obiecte	предмети
obiecte	обектите
obiecte	обекти
acasă	дом
acasă	домашен
acasă	вкъщи
budapesta	будапеща
consilier	съветник
consilier	съветник
consilier	съветник
consilier	съветник
sfârșit	край
secolele	вековете
secolele	столетия
secolele	векове
secretar	секретар
secretar	секретарка
permis	разрешени
permis	позволено
permis	позволени
permis	разрешено
permis	разрешен
permis	разрешена
permis	позволено
permis	разрешени
permis	разрешено
maxim	макс
maxim	максим
maxim	максимална
maxim	максимален
maxim	максимум
maxim	максимално
danemarca	дания
transport	транспорт
transport	транспортиране
transport	превоз
transport	транспорт
transport	превоз
transport	транспортиране
coasta	крайбрежие
coasta	бряг
vaslui	васлуй
menționat	спомената
menționat	споменато
menționat	споменат
pavel	пол
pavel	паул
pavel	павел
lei	лей
lei	лъвовете
lei	лъвове
exact	точно
exact	точен
cronica	кроникъл
grupuri	групи
studiu	учене
studiu	учи
studiu	проучване
studiu	изучаване
studiu	изследване
florin	бари
florin	флорин
socială	социално
socială	социален
socială	социални
socială	социална
fier	желязо
fier	железен
fier	желязна
fier	железни
notă	забележка
notă	бележка
motive	причини
mount	връх
mount	хълм
mount	планина
mount	монтиране
mount	планината
pian	пианото
pian	пиано
pian	пияно
păstrat	държани
ucis	убита
ucis	убити
ucis	убит
ucis	убита
ucis	убити
ucis	убит
direcția	посока
știe	знае
comun	обща
comun	общ
comun	общи
comun	чести
marne	марн
soldați	войниците
soldați	войници
administrativă	административно
administrativă	административен
administrativă	административна
administrativă	административни
miliarde	милиарда
miliarde	милиард
miliarde	милиарди
miliarde	милиарди
modelul	образец
modelul	модел
ortodoxe	православна
necesare	изисквана
necesare	необходимо
necesare	необходими
necesare	необходима
comentariu	коментар
comentariu	коментирайте
comentariu	коментирам
king	крал
king	кинг
king	кралят
king	цар
king	краля
actuală	ток
actuală	текущ
actuală	текуща
actuală	текущи
actuală	настоящ
vârful	съвет
vârful	бакшиш
pag	pag
viitor	бъдеще
viitor	бъдещ
viitor	бъдещи
viitor	бъдещето
viitor	бъдеща
clar	ясно
clar	изчистване
tânăr	млада
tânăr	младо
tânăr	млади
tânăr	йънг
tânăr	млад
subiectul	субект
subiectul	обект
notabilitate	notability
bronz	тан
bronz	тен
bronz	бронзова
bronz	бронз
bronz	бронзов
bronz	бронзови
gabriel	гейбриъл
gabriel	габриел
anton	антон
episcop	бишъп
episcop	бишоп
episcop	епископ
lună	муун
lună	луна
lună	луната
lună	месец
habsburg	хабсбург
org	org
încheiat	завършена
încheiat	завършени
încheiat	завършен
încheiat	завършено
opere	опери
ultimele	последно
ultimele	последен
ultimele	последни
ultimele	последна
retras	пенсиониран
retras	пенсионер
retras	оттеглено
retras	отменено
retras	изтеглени
sofia	софия
spațiul	пространство
spațiul	космос
spațiul	космоса
sediu	седалище
sediu	щаб
sediu	щаба
sediu	централа
river	ривър
river	река
river	реката
interpretat	тълкува
records	архиви
records	плочи
records	записи
records	регистри
introdus	въведен
introdus	въведено
introdus	въведена
introdus	въведени
introdus	вмъква
mișcare	движение
mișcare	придвижване
mișcare	движение
industria	промишлеността
industria	индустрия
industria	промишленост
femeie	жената
femeie	жена
femeie	женско
femeie	жена
femeie	женски
femeie	женска
franz	франц
medic	лекар
medic	медик
comandant	комендант
comandant	командващ
comandant	командир
maramureș	марамуреш
bărbați	мъжете
bărbați	men
bărbați	мъже
utilizarea	използвайки
utilizarea	използване
utilizarea	употреба
utilizarea	използвайте
tehnică	технически
tehnică	техническа
tehnică	техническо
tehnică	техниката
tehnică	техника
adresa	адрес
documente	документите
documente	документи
inclus	включени
inclus	включено
inclus	включена
inclus	включен
volum	обем
max	макс
meciuri	кибрит
meciuri	съвпада
meciuri	мачове
meciuri	съвпадения
baia	банята
baia	тоалетна
baia	баня
arthur	артър
corp	тялото
corp	тяло
corp	телесно
servicii	услуги
servicii	служби
servicii	услуга
servicii	служба
servicii	сервиз
servicii	обслужване
servicii	услуги
colecția	събиране
colecția	колекция
importanță	важност
importanță	значимост
lupte	боеве
lupte	сбивания
lupte	битки
lupte	борба
lupte	кеч
victorie	победи
victorie	печеля
victorie	спечели
victorie	печелиш
victorie	победа
victorie	победа
scriitorilor	писатели
scriitorilor	писателите
scriitorilor	сценаристи
prof	проф
walter	уолтър
walter	валтер
veneția	венеция
desfășurat	разположени
creștere	увеличаване
creștere	увеличение
creștere	повишаване
creștere	увеличи
creștere	израстване
creștere	растеж
creștere	ръст
dacia	дачия
house	house
house	къща
house	къщата
house	хаус
caracter	характер
valign	valign
numără	брой
teritoriu	територия
teritoriu	територии
teritoriu	територията
speciale	специална
speciale	специално
speciale	специални
speciale	специален
south	южно
south	южен
south	юг
south	южна
debutat	дебютира
înlocuit	заменен
înlocuit	заменено
înlocuit	сменен
înlocuit	сменени
înlocuit	заменена
săptămâni	седмици
alias	псевдоним
marin	марин
marin	морски
marin	пехотинец
marin	морска
albume	албуми
albume	албумите
holmes	холмс
producția	продукция
producția	производство
css	css
oscar	оскар
conflict	конфликт
conflict	конфликти
organizarea	организация
capul	главата
capul	глава
ivan	ванка
ivan	айвън
ivan	иван
ivan	иване
nimeni	никой
arheologic	археологически
apărare	защита
apărare	отбрана
apărare	защита
apărare	отбрана
apărare	защитата
alexander	александър
sensul	смисъл
următor	следващо
următor	следващ
următor	следваща
jocuri	игри
revoluția	революция
smith	смит
rivne	ровно
categorii	категория
categorii	категории
noapte	вечер
noapte	нощ
noapte	нощта
acces	достъп
matematică	математика
matematică	математика
matematică	математика
specifice	конкретни
specifice	специфично
specifice	специфичен
specifice	специфична
specifice	специфични
primește	получаване
primește	получава
centrale	централно
centrale	централен
centrale	централа
centrale	централни
centrale	централна
lee	лии
lee	лий
afl	afl
povestiri	истории
povestiri	разкази
scor	резултат
red	ред
red	червена
red	червен
red	червени
red	червено
comunități	общности
comunități	общностите
portugalia	португалия
wiki	уики
vlad	влад
guvern	правителство
occidental	occidental
occidental	западна
occidental	западни
occidental	западен
occidental	западните
occidental	уестърн
occidental	western
anglo	anglo
anglo	англо
propus	предложени
propus	предложена
propus	предложен
propus	предложено
barcelona	барселона
posibilitatea	възможност
adevărat	истина
adevărat	верни
adevărat	вярно
austro	австро
midi	миди
midi	midi
realizarea	реализирането
realizarea	реализация
realizarea	реализиране
realizarea	реализация
realizarea	реализиране
realizarea	осъзнаване
botoșani	ботошани
copiii	деца
copiii	децата
copiii	деца
google	гугъл
google	google
studiul	учене
studiul	учи
studiul	проучване
studiul	изучаване
studiul	изследване
cuvânt	дума
făcută	направена
făcută	направено
făcută	направен
făcută	направени
armate	армии
dinamo	динамо
dinamo	динамо
construcții	изграждане
construcții	строеж
construcții	конструкция
construcții	строителство
refuzat	отхвърлена
refuzat	отказан
refuzat	отрече
refuzat	отказано
refuzat	отказана
refuzat	отхвърлена
refuzat	отказана
refuzat	отказва
refuzat	отказа
refuzat	отказано
refuzat	отказан
oferit	предложени
oferit	предложен
oferit	предложена
oferit	предложено
regină	кралицата
regină	царица
regină	кралица
independent	независима
independent	независими
independent	независим
independent	самостоятелно
kirovohrad	кировоград
terminat	завършен
sprijinul	подпомагане
sprijinul	подкрепа
sprijinul	поддръжка
ali	али
modernă	модерно
modernă	модерни
modernă	модерна
modernă	съвременно
modernă	модерен
modernă	съвременен
calificat	квалифицирано
calificat	квалифициран
calificat	квалифицирана
calificat	квалифицирани
sydney	сидни
pictura	рисуване
pictura	живопис
pictura	картина
pictura	боядисване
puternică	силни
puternică	силен
puternică	силно
puternică	силна
foto	снимка
foto	снимката
foto	фото
ridicată	отгледани
ridicată	отгледа
ridicată	отгледана
ridicată	повдигнат
ridicată	отгледан
ridicată	повдигнати
jan	ян
jan	джан
xii	xii
scorul	резултат
bazat	базирана
relații	връзки
relații	взаимоотношения
relații	връзките
relații	отношения
relații	взаимоотношения
relații	отношения
fifa	фифа
north	северно
north	север
north	северна
ordine	ред
ordine	поръчка
ordine	нареждания
ordine	заповеди
ordine	поръчки
democrat	демократично
democrat	демократичен
democrat	демократични
democrat	демократична
democrat	демократ
democrat	демократи
democrat	демократите
html	html
italiană	италианска
italiană	италианец
italiană	италиански
italiană	италианско
elisabeta	елизабет
elisabeta	елизабет
trăit	живели
trăit	живял
seine	сена
pro	про
pro	pro
pro	професионалист
pro	плюсове
pro	професионалисти
milano	милано
milano	милан
milano	милано
parțial	частично
parțial	отчасти
parțial	частична
parțial	частични
parțial	частичен
parțial	частично
parțial	частично
parțial	отчасти
forța	сила
modern	модерно
modern	модерни
modern	модерна
modern	съвременно
modern	модерен
modern	съвременен
largă	широко
largă	широки
largă	широк
largă	широка
critic	критик
critic	критичен
critic	критично
critic	критична
critic	критични
programul	програмата
programul	програма
programul	програма
programul	график
programul	графика
programul	разписание
formatul	формат
asociația	сдружение
asociația	асоциация
asociația	асоцииране
spectatori	зрители
spectatori	зрители
spectatori	зрителите
personaje	знаци
personaje	герои
personaje	символи
trupa	група
trupa	оркестър
trupa	банда
trupa	лента
înaltă	висок
înaltă	висока
înaltă	високи
înaltă	високо
înaltă	висок
înaltă	висока
înaltă	високи
olt	олт
formarea	образуване
formarea	формиране
formarea	формация
disc	диск
disc	диска
disc	диск
disc	диска
iulia	юлия
iulia	джулия
iulia	хулия
participă	участва
participă	участие
participă	участват
activități	дейности
activități	занимания
suferit	страдаше
suferit	страда
suferit	страдала
suferit	страдал
prinț	княз
prinț	принц
prinț	принс
prinț	принцът
champagne	шампанско
eric	ерик
influența	влияние
air	air
air	въздуха
air	въздушно
air	въздушен
air	въздух
dunării	дунав
comerciale	търговско
comerciale	търговска
comerciale	реклама
comerciale	търговски
autonomă	автономни
autonomă	автономна
învins	победена
învins	победени
învins	победен
marius	мариус
premiu	награда
premiu	възлагане
premiu	награда
mark	марк
mark	отбелязване
garonne	гарона
educație	обучение
educație	образование
educație	възпитание
coa	coa
recunoscut	призната
recunoscut	признати
recunoscut	признато
recunoscut	признат
recunoscut	признати
recunoscut	призната
recunoscut	разпознат
recunoscut	признато
recunoscut	признат
recunoscut	призната
recunoscut	признати
recunoscut	разпознат
recunoscut	признат
așezare	сетълмент
așezare	уреждане
așezare	селище
legătura	връзка
legătura	линк
dimensiuni	размери
dimensiuni	размери
activ	активна
activ	активно
activ	активни
activ	активен
hans	ханс
grad	степен
grad	градус
grad	степен
grad	ранг
interviu	интервю
simon	саймън
simon	симон
tratat	лекувани
tratat	обработен
tratat	обработени
tratat	третирани
tratat	лекувана
tratat	договор
maximă	максимална
maximă	максимален
maximă	максимум
maximă	максимално
sisteme	системи
indicativ	показателно
arbitru	рефер
arbitru	съдия
arbitru	арбитър
arbitru	рефер
intre	между
jocul	мач
jocul	гейм
jocul	играта
jocul	игра
încredere	доверие
încredere	увереност
încredere	самоувереност
încredere	доверие
încredere	вярвай
carl	карл
cântec	песен
cântec	песничка
ajutor	помощ
titular	титуляр
titular	притежател
titular	холдър
titular	притежателя
foc	огън
foc	пожар
lege	закон
curent	ток
curent	текущ
curent	текуща
curent	текущи
curent	настоящ
funcții	функции
exterior	външна
exterior	външен
exterior	външна
exterior	външно
exterior	външни
exterior	външен
exterior	външно
catedrala	катедралата
catedrala	катедрала
starea	статус
starea	състояние
starea	положение
starea	статут
maghiar	унгарски
frank	франк
închisoare	затвор
închisoare	затворът
închisoare	затвор
închisoare	затвора
scriitori	писатели
scriitori	писателите
scriitori	сценаристи
ținut	държани
școli	училища
școli	школи
școli	училищата
grand	бона
grand	гранд
ilie	илия
ilie	илайджа
ilie	илие
britanică	британско
britanică	британци
britanică	британска
britanică	британец
britanică	британски
hitler	хитлер
secțiunea	сечение
secțiunea	секция
secțiunea	раздел
șterge	изтриване
șterge	изтриете
șterge	изтрий
premiera	премиерата
premiera	премиера
elst	елст
construite	построени
construite	изградена
construite	построена
construite	построено
construite	построен
construite	построени
construite	конструирани
construite	изградено
personale	лично
personale	личен
personale	лична
personale	лични
personale	персонален
istoricul	историята
istoricul	история
personaj	характер
deținut	затворничка
deținut	затворник
făcând	правейки
cezar	цезар
cere	питайте
cere	питай
cere	попитай
cere	попитайте
relațiile	връзки
relațiile	взаимоотношения
relațiile	връзките
relațiile	отношения
relațiile	взаимоотношения
relațiile	отношения
avioane	самолети
avioane	вс
avioane	самолети
avioane	самолети
avioane	самолети
colegiul	колежа
colegiul	колежът
colegiul	колеж
securitate	сигурност
securitate	охрана
catalina	каталина
originea	произход
muntele	планински
muntele	планина
muntele	планината
muntele	връх
muntele	хълм
muntele	планина
muntele	монтиране
muntele	планината
inginer	инжинер
inginer	инженер
gura	уста
gura	устата
datele	срещи
datele	дати
datele	дейта
datele	данни
problemă	проблем
problemă	издаване
finlanda	финландия
natură	естество
natură	природа
natură	природата
sovietic	съветска
sovietic	съветски
anual	годишно
anual	годишен
anual	годишно
anual	годишна
marginea	ръба
marginea	ръб
luxemburg	люксембург
cercetări	проучване
cercetări	проучвания
cercetări	изследване
cercetări	изследвания
teritoriile	териториите
teritoriile	територии
titluri	заглавия
titluri	заглавията
titluri	заглавия
titluri	титли
galeria	галерия
dovedit	доказано
dovedit	доказан
dovedit	доказана
dovedit	доказано
dovedit	доказани
existente	съществуващо
existente	съществуващ
existente	съществуващи
existente	съществуваща
piesă	късче
piesă	парченце
piesă	парче
matei	матю
matei	матей
matei	матей
căsătorie	женитба
căsătorie	брака
căsătorie	брак
căsătorie	сватба
căsătorie	бракът
linii	линии
linii	реплики
linii	редове
filozofie	философия
filozofie	философията
east	източно
east	изток
litere	буквите
litere	букви
litere	писма
locală	локална
locală	местна
locală	локално
locală	местно
locală	местни
locală	местен
lipsă	липсващ
lipsă	изчезнал
lipsă	липсва
lipsă	липсваща
lipsă	липсващи
lipsă	изчезнала
practic	практично
practic	практичен
practic	практически
practic	практическо
practic	практична
practic	практически
cam	кам
protejată	защитен
protejată	защитена
protejată	защитено
protejată	защитени
noaptea	вечер
noaptea	нощ
noaptea	нощта
arabă	арабин
arabă	арабски
arabă	арабска
arabă	арабски
arabă	арабска
părinții	родители
părinții	родителите
arhitectură	архитектурата
arhitectură	архитектура
regiunile	райони
regiunile	региони
regiunile	регионите
egipt	египет
scenă	сцена
feminin	женско
feminin	женствена
feminin	женски
feminin	женско
feminin	жена
feminin	женски
feminin	женска
considerate	разглеждания
considerate	разглеждан
scădere	намаление
scădere	намаляване
scădere	спадане
forță	сила
soție	жена
soție	съпруга
soție	съпругата
drepturi	права
cimitirul	гробището
cimitirul	гробища
cimitirul	гробище
cimitirul	гробището
cimitirul	гробище
contribuit	допринесе
contribuit	допринесъл
spaniolă	испанци
spaniolă	испанска
spaniolă	испанско
spaniolă	испански
practică	практично
practică	практичен
practică	практически
practică	практическо
practică	практична
practică	тренировка
practică	практика
discuţie	дискусия
discuţie	обсъждания
discuţie	дискусии
discuţie	обсъждане
sute	стотици
magazine	магазини
magazine	магазини
clădiri	сгради
cotă	квота
cotă	квоти
gorj	горж
unitatea	съединението
unitatea	обединение
unitatea	единство
unitatea	поделение
unitatea	единица
leon	лион
leon	леон
lumină	светло
lumină	светлина
lumină	светлината
regală	роял
regală	кралско
regală	кралска
regală	royal
regală	кралски
act	act
act	акт
lake	езерото
lake	лейк
lake	езеро
editor	издател
editor	издателство
editor	редактор
exemple	примери
aurel	аурел
rowspan	rowspan
alegeri	избори
alegeri	изборите
alegeri	избори
serviciul	услуга
serviciul	служба
serviciul	сервиз
serviciul	обслужване
serviciul	услуги
crăciun	рождество
crăciun	коледа
personală	лично
personală	личен
personală	лична
personală	лични
personală	персонален
larg	широко
larg	широки
larg	широк
larg	широка
poezii	стихотворения
poezii	поеми
poezii	стихове
poezii	поезия
poezii	поезията
poezii	стихове
viitorul	бъдеще
viitorul	бъдещ
viitorul	бъдещи
viitorul	бъдещето
viitorul	бъдеща
necesar	изисквана
necesar	необходимо
necesar	необходими
necesar	необходима
stalin	сталин
ofițer	офицер
ofițer	полицай
ben	бен
iarnă	зима
iarnă	зимата
link	връзка
link	линк
ruși	руснаци
ruși	руснаците
roger	роджър
administrator	админ
administrator	администратор
administrator	администратор
civile	гражданско
civile	граждански
civile	гражданска
catolic	католическа
catolic	католическо
catolic	католик
catolic	католици
catolic	католичка
bizantin	византийски
piață	пазарна
piață	пазар
piață	пазарен
problemele	проблеми
problemele	проблемите
natura	естество
natura	природа
natura	природата
columbia	колумбия
columbia	колумбия
polonez	поляк
polonez	полски
polonez	полска
episcopul	бишъп
episcopul	бишоп
episcopul	епископ
cucerit	завладян
cucerit	завладяна
ministerului	министерство
ministerului	министерството
cartierul	махала
cartierul	квартал
cartierul	квартала
presă	преса
presă	натиснете
presă	натисни
presă	пресата
presă	медии
presă	медия
presă	медиите
petrecut	изразходвани
petrecut	похарчени
petrecut	прекарал
imperiu	империята
imperiu	емпайър
imperiu	империя
secret	секретно
secret	тайна
secret	таен
secret	тайната
secret	тайно
fondată	основана
fondată	основано
fondată	основан
ruse	русе
