категория	categoria
собрания	reunions
собрания	assemblees
собрания	muntatges
редактор	editor
париж	paris
париж	parís
канал	canal
канал	canal
традиции	tradició
традиции	tradicions
языках	llengües
языках	idiomes
потери	pèrdua
потери	pèrdues
происхождение	origen
происхождение	procedència
происхождение	orígens
принадлежит	pertany
беларусь	bielorússia
существование	existència
основана	fundat
основана	fundada
исключением	excepció
дать	donar
времена	vegades
идеи	idees
идеи	ideas
бригада	brigada
валерий	valeri
валерий	valeri
объект	objecte
объект	assignatura
объект	subjecte
объект	subjectes
порядок	orde
порядок	ordre
машины	cars
машины	cotxes
машины	automòbils
машины	màquines
уильям	guillem
уильям	william
профессора	catedràtics
профессора	professores
азербайджана	azerbaidjanès
лига	lliga
династии	dinastia
порт	port
гран	grand
структура	estructura
получения	rebre
полный	plens
полный	ple
полный	plena
полный	completa
полный	complet
хотел	volia
хотел	volien
бюро	bureau
местных	local
местных	locals
заслуги	merit
заслуги	mèrit
месяц	mes
животные	animals
тело	cos
направления	indicacions
направления	direccions
направления	destinacions
направления	destins
температура	temperatura
температура	temperatures
запись	gravació
запись	enregistrament
запись	rècord
ирландии	irlandès
ирландии	irlanda
ирландии	bellvís
кому	coma
выпущен	estrenat
выпущен	estrenats
земля	earth
земля	terra
земля	land
недели	setmana
недели	setmanes
отсутствует	absent
отсутствует	desaparegut
отсутствует	falta
отсутствует	desapareguda
приз	premi
видимо	aparentment
класс	classe
сингл	single
фёдор	fedor
фёдор	fiódor
архитектуры	arquitectura
работали	treballat
работали	treballats
местах	ubicacions
местах	localitzacions
политика	pòlissa
политика	política
политика	política
политика	polítiques
речи	discursos
речи	discurs
понятие	concepte
понятие	noció
выход	sortida
материал	material
игроков	jugadors
добавить	afegir
добавить	afegeix
архитектор	arquitecte
автоматически	automàtic
автоматически	automàtica
автоматически	automàticament
лучшая	millor
белый	white
белый	blanc
кандидат	candidata
кандидат	candidat
персонажей	personatges
персонажей	caràcters
фразы	frases
носители	portadors
носители	transportistes
авиации	aviació
северный	nord
северный	northern
идея	idea
сергеевич	serguéievitx
играет	jugant
ивана	ivana
писателей	escriptores
писателей	escriptors
женщина	dona
женщина	femení
женщина	femella
голос	veu
преподаватели	catedràtics
преподаватели	professores
преподаватели	mestres
преподаватели	professors
преподаватели	docents
преподаватели	professorat
преподаватели	facultat
серебряный	plata
леонид	leònides
леонид	leonid
обучения	aprenentatge
опыт	experiències
опыт	experiencia
опыт	experiència
свет	llum
свет	llums
неделю	setmana
нарушения	violacions
нарушения	irregularitats
получает	rep
получает	percebi
играть	reprodueix
интерес	interès
применение	aplicació
применение	aplicant
элементы	elements
интересные	interesant
интересные	interessant
исторические	històric
исторические	històrica
красная	roig
красная	vermell
красная	red
раунд	ronda
транспорт	transport
транспорт	transports
транспорт	transport
премьера	estrena
премьера	premier
выставка	exposició
дни	dies
контроль	control
контроль	monitoratge
контроль	controls
мнения	dictàmens
мнения	visualitzacions
требования	requeriments
требования	requisits
требования	exigències
требования	demandes
попытки	intents
семей	famílies
портрет	retrat
министров	ministres
карла	carla
карла	karla
цели	finalitats
цели	objectius
письмо	carta
анализ	anàlisi
семь	set
зал	gimnàs
зал	gym
зал	hall
женат	casats
женат	casat
художественный	artístic
художественный	artística
художественный	artístics
тур	recorregut
тур	tour
состоял	constava
распространение	difusió
распространение	distribució
курс	curs
курс	rumb
битва	batalla
каталог	directori
каталог	catàleg
каталог	catàleg
оценки	qualificacions
оценки	estimacions
оценки	avaluacions
брата	germà
дэвид	david
спорт	esport
спорт	sport
спорт	esports
турции	turquia
турции	turc
томас	tomas
томас	thomas
томас	tomàs
условия	termes
условия	condicions
назначения	nomenaments
назначения	destinacions
назначения	destins
построена	construït
построена	construit
построена	edificat
невозможно	impossible
самолёт	aeronau
самолёт	aeronaus
самолёт	plànol
самолёт	avió
самолёт	avió
осенью	caiguda
понял	entès
счет	compte
счет	puntuació
счет	factura
восстания	aixecaments
финал	finals
паломар	palomar
обе	ambdós
обе	ambdues
количества	quantitats
фонд	fonament
фонд	fundació
применения	aplicació
ольга	olga
открытия	descobriments
открытия	obertura
академия	academy
академия	academia
академия	acadèmia
водных	aquàtics
конфликт	conflicte
аргументы	arguments
аргументы	argument
выступления	discursos
выступления	actuacions
выступления	presentacions
протокол	protocol
крест	creu
крест	cross
воду	aigua
ученики	estudiants
ученики	alumnat
ученики	alumnes
ученики	deixebles
марка	segell
марка	marca
марка	mark
депутаты	diputats
депутаты	mps
евреев	jueus
требует	exigències
требует	demandes
этап	fase
этап	etapa
этап	escenari
символ	símbol
символ	caràcter
символ	personatge
ооо	ooo
фамилии	cognoms
определение	determinació
определение	definició
определение	definint
сад	jardí
швейцарии	suïssa
швейцарии	suís
соединения	connexions
соединения	compostos
приблизительно	aprox
приблизительно	aproximat
приблизительно	aproximadament
приблизительно	aproximadament
батальона	batalló
качества	qualitats
свободы	llibertat
свободы	llibertats
гол	objectiu
грузии	georgià
грузии	georgia
грузии	geòrgia
рек	rius
направление	direcció
флот	armada
флот	flota
матчи	mistos
матчи	partits
матчи	coincidències
матчи	coincideix
лондоне	london
лондоне	alpicat
лондоне	londres
представитель	representant
подготовки	entrenament
подготовки	formació
педагог	educadora
педагог	educador
труды	escrits
отношений	relacions
павлович	pàvlovitx
проекты	projectes
латвии	letònia
латвии	letó
муниципальных	municipal
муниципальных	municipals
показатель	indicador
пара	parella
муниципальные	municipal
муниципальные	municipals
итальянский	italià
требуется	requerit
требуется	requerida
требуется	requerits
поражение	derrotat
поражение	vençut
поражение	vençuts
поражение	derrota
веков	segles
крепости	fortaleses
джона	jonah
журналист	periodista
московская	moscou
молодой	joves
молодой	young
молодой	jove
сценарист	escriptor
сценарист	guionista
принят	acceptada
принят	acceptats
принят	acceptat
принят	adoptats
принят	adoptat
переехал	moguda
август	agost
август	august
август	augustus
звезда	estel
звезда	estrella
причиной	causa
растения	plantes
растения	planta
понятно	comprensible
формирования	formant
чемпионов	champions
чемпионов	campions
работала	treballat
работала	treballats
музыку	música
джордж	george
генрих	heinrich
генрих	enric
генрих	henry
говорить	speak
причина	raó
причина	motiu
причина	causa
персонаж	caràcter
персонаж	personatge
архиепископ	arquebisbe
героев	heroes
героев	herois
епархия	diòcesi
убит	matat
соответствие	conformitat
генри	enric
генри	henry
политик	polític
свойства	propietats
доход	ingrés
доход	ingressos
майкл	michael
став	esdevenir
проектов	projectes
корабли	naus
корабли	vaixells
усть	ust
царя	tsar
использует	usos
договор	tractat
татьяна	tatiana
методы	mètodes
методы	tècniques
предложения	propostes
предложения	ofertes
предложения	ofereix
предложения	suggerències
предложения	suggeriments
гора	muntanya
гора	mont
связанные	enllaçat
связанные	relacionat
связанные	relacionada
связанные	relacionats
моя	mina
марки	segells
определения	definicions
многочисленные	nombroses
многочисленные	nombrosos
округов	districtes
португалии	portuguès
португалии	portugal
ворота	gates
британский	britànic
британский	british
британский	britànica
япония	japó
япония	japan
певица	singer
певица	cantant
олимпийские	olympic
олимпийские	olímpic
собрание	assemblea
собрание	sessió
собрание	reunió
собрание	trobada
защитник	defensor
защитник	protector
защитник	protectora
старый	antic
студентов	estudiants
студентов	alumnat
студентов	alumnes
задачи	reptes
задачи	impugnacions
задачи	tasques
веб	web
болезни	malalties
болезни	malaltia
сторона	party
сторона	partit
сторона	festa
сторона	side
сторона	costat
основатель	fundador
тонн	tones
компаний	empreses
компаний	companyies
комплекса	compost
подпись	signat
подпись	firmat
подпись	firma
подпись	signatura
новости	notícia
новости	notícies
англия	anglaterra
портал	portal
исследование	estudi
исследование	recerca
исследование	investigació
света	sveta
света	llum
остаётся	estades
памятники	monuments
зоны	zona
сюжет	trama
малая	malaya
хан	hahn
хан	khan
хан	han
пространство	espai
поражения	derrota
поп	pop
битвы	batalles
наступление	ofensiu
наступление	ofensiva
западная	oest
западная	western
экспедиции	expedicions
экспедиции	expedició
успех	èxit
открытие	descobriment
открытие	obertura
полиции	policia
физики	física
физики	físics
цель	finalitat
цель	propòsit
цель	objectiu
переименовать	reanomena
обучение	ensenyament
обучение	docència
обучение	entrenament
обучение	formació
обучение	aprenentatge
альма	alma
личности	identitats
личности	personalitats
личности	personalitat
персонажи	personatges
персонажи	caràcters
объём	volum
южный	sud
картина	pintura
министерство	ministeri
женился	casats
женился	casat
километров	quilòmetres
километров	kilòmetres
семейство	família
семейство	familia
андерсон	anderson
казахстан	kazakhstan
польский	polonès
положения	disposicions
круг	circumferència
круг	cercle
круг	falda
испания	espanya
высшего	superior
умеренно	moderadament
победа	guanyar
победа	victòria
крепость	fortalesa
крым	crimea
жанр	gènere
ежегодно	anualment
драмы	drama
драмы	drames
база	base
поддержки	suport
леса	boscos
леса	bosc
половины	meitat
половины	half
добавил	afegits
добавил	afegit
композиции	composicions
энергии	energia
названа	anomenat
мартин	martín
мартин	martí
мартин	martin
отставку	renúncies
отставку	renúncia
отставку	dimissió
главная	main
главная	principals
главная	principal
местный	local
местный	locals
крайней	extrem
крайней	extrema
крайней	extreme
помочь	auxili
помочь	ajuda
помочь	ajut
принимает	accepta
принимает	adopta
этапе	fase
этапе	etapa
этапе	escenari
скорости	velocitat
отказался	rebutjat
отказался	disminuït
тысячи	mil
тысячи	milers
арестован	detingut
мастера	masters
мастера	amos
абсолютно	absolutament
абсолютно	totalment
екатерина	caterina
екатерина	catherine
екатерина	iekaterina
объединение	fusiona
объединение	fusionar
объединение	unificació
прошли	superat
комментарии	comentaris
комментарии	observacions
оставил	esquerra
оставил	esquerre
глаза	ulls
глаза	eyes
поиск	cerca
поиск	cercant
закончил	acabada
закончил	finalitzat
закончил	acabat
последняя	darrer
последняя	últim
последняя	última
последняя	darrera
санта	santa
отдел	divisió
сержант	sergent
международные	internacional
международные	international
международные	internacionals
мои	mina
критерии	criteris
способ	mètode
лондон	london
лондон	alpicat
лондон	londres
процесса	procés
север	nord
фестиваль	festival
преподавал	imparteix
преподавал	impartit
короткая	curt
польша	polònia
географии	geografia
огонь	incendi
огонь	foc
нижний	nijni
критики	crítics
жены	esposa
жены	manilles
жены	esposes
независимости	independència
подробно	detallat
подробно	detallats
предмет	objecte
предмет	assignatura
предмет	subjecte
предмет	subjectes
ричард	ricard
ричард	richard
губернатор	governador
география	geografia
центральная	centrals
центральная	central
белые	blancs
белые	white
белые	blanc
понятия	nocions
понятия	conceptes
какая	quins
какая	quina
какая	quin
какая	què
папа	papi
двигатель	motor
двигатель	dorsal
наталья	natalya
наталья	natàlia
крови	sang
переименован	reanomenament
современные	moderna
современные	modern
современные	contemporani
современные	contemporània
сообщество	comunitat
кампании	campanyes
кампании	campanya
граждан	ciutadans
полузащитник	centrecampista
рейтинг	qualificació
рейтинг	puntuació
рейтинг	habilitació
рейтинг	ranking
рейтинг	rànquing
рейтинг	qualificacions
общие	comunes
общие	comú
общие	comuns
общие	general
молодых	joves
молодых	young
молодых	jove
представлен	presentat
представлен	presentada
труд	treball
труд	laborals
эль	ale
эль	alé
предыдущий	anterior
реформы	reforma
реформы	reformes
борьба	lluita
оператор	operador
оператор	operari
пресс	press
пресс	premsa
пресс	abs
войн	guerres
чёрный	black
чёрный	negre
плохо	bad
очки	punts
очки	ulleres
луи	lluís
луи	louis
луи	louie
назвал	anomenat
норвегии	noruec
норвегии	noruega
фридрих	friedrich
фридрих	frederick
лучшие	millor
служба	servei
примеры	exemples
баку	baku
библиотеки	biblioteques
библиотеки	biblioteca
музыкант	músic
продолжил	continuat
продолжил	continuada
интересно	interesant
интересно	interessant
интересно	interessat
интересно	interessats
супруга	cònjuge
супруга	consort
муж	marit
существенно	substancialment
существенно	significativament
офф	offs
офф	apagat
офф	off
обязанности	obligacions
обязанности	responsabilitats
давление	pressió
давление	pressions
запрос	consulta
запрос	requeriment
запрос	petició
отметить	celebrar
отметить	marca
отметить	mark
известность	notorietat
известность	fama
известность	fame
другая	altres
сестра	sister
сестра	germana
сестра	infermera
сестра	infermer
иоанна	joanna
детский	nen
детский	infant
ваш	teva
ваш	teu
режим	modalitat
режим	mode
режим	règim
зависит	depèn
птиц	aus
птиц	ocells
канада	canadà
обратно	esquena
аниме	anime
принцип	principi
учреждения	institucions
учреждения	organismes
учреждения	agències
уефа	uefa
блок	bloc
блок	bloqueja
блок	bloc
прошла	superat
администраторов	administradors
военная	militars
военная	militar
восточная	est
восточная	oriental
максим	maksim
максим	maxim
максим	maxime
федерального	federal
предприятие	enterprise
лидер	manava
лидер	líder
выбор	selecció
выбор	escolliu
выбор	tria
выбор	escollir
выбор	escull
выбор	seleccioneu
выбор	selecciona
выбор	elecció
питер	peter
питер	pere
редко	rarament
редко	rars
редко	rares
меры	acció
меры	mesures
меры	accions
иванов	ivanov
иванов	ivànov
специалистов	especialistes
специалистов	professionals
югославии	iugoslàvia
тел	tel
тел	cossos
али	alí
али	ali
регулярно	regularment
понять	entendre
отдельно	separadament
даты	dates
личная	personals
ваши	teva
ваши	teu
прошлом	passat
справочник	directori
специалист	especialista
каждая	cadascú
каждая	cadascuna
каждая	cadascun
зданий	edificacions
зданий	edificis
побережье	costes
могла	podria
причин	causes
говорил	parlat
говорил	parlava
побед	victòries
румынии	romanès
румынии	romania
формула	fórmula
среды	dimecres
континентальный	continental
назвать	anomenant
переход	transició
врач	metge
врач	metge
врач	doctor
певец	singer
певец	cantant
образований	entitat
ирина	irina
наши	nostre
ранга	rang
изучения	estudiant
бельгии	bèlgica
бельгии	belga
современный	moderna
современный	modern
современный	contemporani
современный	contemporània
взять	take
устройства	dispositiu
устройства	dispositius
филипп	philippe
филипп	felip
филипп	philipp
филипп	phillip
описания	descripcions
святых	sants
якобы	presumptament
спортивные	esports
документы	documents
лицо	cara
лицо	face
неизвестно	desconegut
неизвестно	desconeguda
брак	matrimoni
сотрудник	empleat
приказ	orde
приказ	ordre
приказ	encàrrecs
приказ	comandes
приказ	ordres
стены	murs
стены	parets
банка	bank
банка	banc
пары	parelles
пары	parelles
пары	parells
архив	arxivats
архив	arxiu
архив	arxiva
архив	arxius
показывает	espectacles
местные	local
местные	locals
ошибки	errors
ошибки	fallades
ошибки	errors
ошибки	bugs
ошибки	bitxos
объявил	declarat
объявил	declarada
объявил	anunciada
объявил	anunciat
резко	dràsticament
командование	ordre
командование	comandament
таблица	taula
таблица	quadre
шотландии	scotland
шотландии	escòcia
католической	catòlic
католической	catòlica
технологий	tecnologies
фортепиано	piano
национальных	national
национальных	nacional
освобождения	alliberació
освобождения	alliberament
освобождения	alliberament
ваше	teva
ваше	teu
ясно	neteja
ясно	clars
указано	especificat
указано	especificats
земель	länder
земель	terres
изменение	modificació
изменение	canviant
изменение	canvia
изменение	canvi
учёные	científics
динамо	dinamo
администратора	admin
администратора	administrador
администратора	administrador
районах	districtes
иоанн	john
иоанн	joan
сибири	sibèria
сопротивление	resistència
пространства	espais
народ	gent
народ	persones
берега	costes
королевства	regnes
хосе	jose
хосе	josé
продукт	producte
блокировки	bloqueig
илья	ilià
торговли	comerç
живёт	vides
тираж	circulació
проспект	prospekt
проспект	avinguda
проспект	cartilla
вернуться	retornar
вернуться	retorn
вернуться	devolució
газа	gas
газа	gaza
создавать	crear
создавать	crea
варианты	variants
варианты	calçots
варианты	opcions
муниципалитеты	municipis
муниципалитеты	ajuntaments
наследия	patrimoni
королевство	regne
морских	nàutica
контроля	control
опубликовал	publicat
бизнес	negoci
бизнес	negocis
автомобиль	cotxe
автомобиль	vehicle
внутренний	intern
внутренний	interna
возраст	edat
возраст	edats
сербии	sèrbia
сербии	serbi
мощность	potència
мощность	poder
дорог	camins
руси	russ
десять	deu
базы	bases
завоевал	conquerit
экипаж	tripulació
дивизион	divisió
основы	fonaments
основы	fundacions
выставки	exposicions
выставки	exposició
дополнительные	extra
дополнительные	addicional
дополнительные	addicionals
анализа	anàlisi
офицер	oficial
эстонии	estonià
эстонии	estònia
банк	bank
банк	banc
администратором	admin
администратором	administrador
летний	estiu
связанных	afiliats
бен	ben
технические	tècnic
технические	tècnics
девушка	xicota
девушка	nòvia
девушка	noia
ближайшие	pròximes
ближайшие	propers
ближайшие	properes
концерт	concert
переименована	reanomenament
применяется	aplicats
применяется	aplicat
применяется	aplicada
чили	xilè
чили	xile
конституции	constitucions
творчество	creativitat
показано	mostrat
показано	mostrat
единица	unitat
консерватории	conservatori
поход	caminada
поход	excursionisme
поход	senderisme
поход	càmping
поход	acampada
независимость	independència
цикл	repeteix
цикл	bucle
цикл	cicle
специальный	especial
специальный	especials
зрителей	espectadors
зрителей	espectadors
социально	socialment
американских	american
американских	americà
долго	llarga
долго	llarg
долго	long
школ	escoles
стоимость	cost
стоимость	valor
структуры	estructures
восточный	est
оборудования	equipaments
оборудования	equipament
колледж	college
экономика	economia
недавно	recentment
недавно	recents
недавно	recent
двигателя	motor
двигателя	dorsal
антон	anton
разрешение	resolució
разрешение	autorització
разрешение	permís
зона	zona
адмирал	almirall
рассказ	història
рассказ	narrativa
рассказ	narració
креста	creu
креста	cross
дон	don
повесть	novella
однажды	once
бои	baralles
бои	lluitant
убийство	homicidi
убийство	assassinat
убийство	atemptat
убийство	matar
кратер	cràter
продолжает	continua
вода	aigua
галерея	galeria
луны	llunes
плюс	plus
атаки	atacs
евро	euro
администрация	administració
тексты	textos
пола	paula
вильгельм	guillem
вильгельм	william
вильгельм	wilhelm
успеха	èxit
курсы	cursos
столицы	capitals
мвд	moi
берег	shore
реакции	reaccions
реакции	reacció
завершил	completat
завершил	finalitzats
престол	tron
май	maig
городских	urban
советские	soviètic
советские	soviètica
гор	gore
пару	parella
кислоты	àcid
готов	preparats
готов	preparat
готов	preparades
просьба	requeriment
просьба	petició
западный	oest
западный	western
ход	mou
целей	objectius
йорке	york
океана	oceà
океана	ocean
телевидения	televisió
встречи	trobades
встречи	reunions
убийства	matar
убийства	assassinat
убийства	assassinats
историки	historiadors
попытка	prova
попытка	intentada
попытка	intent
украинская	ucraïnès
ленинград	leningrad
дании	dinamarca
дании	danès
дер	der
подразделения	dependències
подразделения	unitats
калифорния	califòrnia
калифорния	california
сложности	complexitats
сложности	complexitat
сложности	complicacions
бразилия	brasil
поведение	comportament
поведение	conducta
осталось	restant
осталось	restants
осталось	esquerra
осталось	esquerre
минск	minsk
печати	imprimeix
печати	press
печати	premsa
сделано	fetes
сделано	feta
сделано	fet
убрать	elimina
советник	assessor
советник	lletrat
советник	conseller
советник	consellera
советник	regidor
принц	príncep
принц	prince
рабочий	treballador
рабочий	treballant
нередко	sovint
высокого	alta
высокого	high
высокого	alt
ранен	ferits
ранен	ferits
октябрь	octubre
октябрь	oct
администратор	admin
администратор	administrador
администратор	administrador
используя	utilitzant
используя	usant
братья	germans
испанский	castellà
испанский	espanyol
биографии	biografies
биографии	biografia
победил	derrotat
победил	vençut
победил	vençuts
победил	guanyat
искать	cerca
танков	tancs
произведение	producte
футбол	soccer
футбол	futbol
восемь	vuit
антонио	antonio
праздник	holiday
праздник	festiu
праздник	celebració
давид	david
маршрут	ruta
маршрут	itinerari
форм	formularis
форм	formes
жить	viure
жить	live
конкурс	eurovision
конкурс	competició
конкурс	competència
конкурс	concurs
конкурс	certamen
вячеслав	viatxeslav
удар	puntada
доля	proporció
доля	compartir
доля	compartició
доля	comparteix
двое	dos
двое	dues
практике	pràctica
княжество	principat
израиль	israel
учитывая	considerant
учитывая	donades
учитывая	donada
серий	episodis
мак	mac
экипажа	tripulació
третье	tercera
третье	tercer
старые	antic
поезда	entrena
поезда	trens
кавалер	cavalier
умерла	morí
орган	orgue
орган	òrgan
критерий	criteri
реализации	realització
реализации	concreció
побережья	costes
органы	òrgans
соглашение	acord
фигуры	formes
фигуры	xifres
фигуры	figures
важно	important
бразильский	brasiler
вещи	coses
вещи	coses
эдуард	edouard
эдуард	edward
эдуард	eduard
эдуард	eduard
рекорд	rècord
показать	mostra
показать	espectacle
специальности	especialitats
ракеты	míssils
ракеты	coets
тура	tura
диск	disc
сверху	top
напротив	oposat
напротив	contrari
виталий	vitali
критика	crítica
критика	crítica
критика	crític
стадии	etapes
причины	motius
причины	raons
причины	causes
памятников	monuments
упоминания	mencions
упоминания	esmenta
разрешения	permisos
разрешения	autoritzacions
разрешения	permisos
соединение	connexió
соединение	connectant
соединение	connecta
соединение	compost
доступ	accés
сражение	batalla
птицы	aus
птицы	ocells
птицы	ocell
математики	matemàtiques
математики	matemàtica
математики	matemàtics
сомнения	dubte
сомнения	dubtes
нужна	necessitat
профессии	professions
профессии	ocupacions
палаты	cambres
палаты	tutelats
деления	fissió
разработка	desenvolupament
выполнение	implementació
характера	natura
характера	naturalesa
предположительно	presumiblement
предположительно	suposadament
предположительно	presumptament
защита	protegint
защита	protecció
защита	defensa
защита	defensa
формирование	formant
голову	head
голову	capçal
руководства	manuals
руководства	guia
экономического	econòmic
экономического	econòmica
экономического	econòmics
экономического	economic
экономического	econòmiques
гдр	gdr
номера	habitacions
номера	sales
номера	nombres
номера	números
перу	perú
перу	peru
яков	jacob
яков	jakob
яков	iàkov
яков	yaakov
вера	vera
вера	fe
вера	creença
утверждение	aprovació
набор	contractació
набор	estableix
набор	conjunt
нба	nba
химии	química
эффект	impacte
эффект	efecte
командования	ordre
командования	comandament
решает	resol
расположение	localització
расположение	ubicació
расположение	emplaçament
аргумент	argument
формально	formalment
формально	tècnicament
монеты	monedes
монеты	moneda
недостаточно	insuficient
недостаточно	insuficients
машина	màquina
машина	cotxe
религии	religió
религии	religions
пехоты	infanteria
начать	inici
начать	comença
голоса	votacions
голоса	vots
голоса	veus
категорий	categories
голосования	votació
голосования	vot
голосования	vota
голосования	votacions
участвовала	participat
инструменты	instruments
инструменты	eines
пьер	pier
пьер	moll
пьер	pierre
сентябрь	setembre
сентябрь	sept
федерация	federació
бог	déu
современное	moderna
современное	modern
современное	contemporani
современное	contemporània
иосиф	josep
иосиф	joseph
принятия	adopció
крестьян	pagesos
крестьян	camperols
задача	challenge
задача	repte
задача	desafiament
задача	tasca
индия	índia
физической	físic
консенсус	consens
известная	conegut
известная	famós
известная	famosos
прибыль	lucre
волны	ona
волны	ones
волны	onades
дискуссии	discussions
дискуссии	debats
дискуссии	debat
дискуссии	discussió
дискуссии	fils
эрик	eric
эрик	erik
март	mart
март	març
март	march
качество	qualitat
недель	setmanes
оценка	qualificació
оценка	puntuació
оценка	habilitació
оценка	avaluació
оценка	valoració
сцены	escenes
избранные	triats
избранные	elegit
избранные	escollida
избранные	elegits
избранные	electes
избранные	destacat
избранные	preferits
сельских	rurals
договора	tractat
собственные	propi
собственные	propis
уверен	confiat
уверен	segur
вывод	sortida
вывод	retirada
вывод	inferència
вывод	concertació
вывод	conclusió
жили	vivia
жили	viscut
исполнение	actuació
исполнение	rendiment
исполнение	execució
наличии	estoc
наличии	stock
леон	léon
леон	leon
питания	nutrició
дону	don
подход	plantejament
подход	enfocament
трудно	hard
трудно	dura
трудно	dur
трудно	difícil
изучал	estudiat
прочее	divers
видел	vistos
видел	vist
видел	saw
открытый	outdoor
открытый	alella
открытый	oberta
открытый	oberts
открытый	open
открытый	obre
открытый	obert
признание	confessió
признание	acceptació
признание	reconeixement
японский	japonès
мужество	coratge
мужество	valentia
домен	domini
аргентины	argentina
аргентины	argentí
вещества	substàncies
следующая	pròxima
следующая	següent
следующая	propera
следующая	next
популярность	popularitat
указать	especifica
указать	especificar
сотни	centenars
сотни	moltíssims
платформа	plataforma
декабрь	desembre
декабрь	dec
наблюдения	observació
наблюдения	vigilància
барон	baró
открыто	obertament
открыто	oberta
открыто	oberts
открыто	open
открыто	obre
открыто	obert
возвращается	retorna
возвращается	rendiments
границ	fronteres
функция	funció
построено	construït
построено	construit
построено	edificat
построено	construïts
проверить	verifica
проверить	verificació
проверить	comprovació
городские	urban
австрия	àustria
заявки	aplicacions
артур	arthur
артур	artur
схема	esquema
схема	esquema
прочие	altres
прочие	altres
поэта	poeta
метал	metall
метал	metal
джо	joe
гарри	garri
гарри	harry
дворе	pati
дворе	pati
головы	caps
надеюсь	esperança
надеюсь	esperem
рим	roma
июль	juliol
опера	opera
опера	òpera
роста	creixement
берлин	berlin
берлин	berlín
сценарий	script
сценарий	guió
сопротивления	resistència
геннадий	guennadi
настоящий	real
рассказы	històries
рассказы	relats
проезд	viatges
австралия	austràlia
связаны	connectat
комиссия	comissió
литвы	lituà
литвы	lituània
суть	essència
вряд	improbable
предшественник	predecessor
предшественник	precursor
специальные	especial
специальные	especials
указывает	especifica
указывает	focalitza
указывает	apuntant
эпоху	era
преемник	successor
башня	torre
башня	tower
переговоры	negociació
переговоры	negociant
переговоры	negociacions
актрисы	actrius
французская	francès
кандидатов	candidats
кандидатов	candidates
кандидатов	aspirants
следовательно	ergo
следовательно	conseqüentment
следовательно	consegüentment
святые	sants
претензии	reclamacions
претензии	pretensions
территорий	territoris
магазин	botiga
магазин	botiga
поверхность	superfície
июнь	juny
зачастую	sovint
дебют	debut
знаки	rètols
знаки	senyals
ушёл	marxat
ушёл	anat
наш	nostre
тони	tony
тони	toni
луис	luiz
луис	lluís
луис	louis
луис	luis
возвращение	remuntada
возвращение	retorna
возвращение	rendiments
возвращение	retornar
возвращение	retorn
возвращение	devolució
третья	tercera
третья	tercer
отличия	diferències
показал	mostrava
оформление	decoració
оформление	creatius
оформление	creativa
оформление	creative
оформление	creatiu
оформление	creatives
читать	llegit
читать	llegir
вернуть	retornar
вернуть	retorn
вернуть	devolució
демократической	democràtica
демократической	democràtic
классификации	classificacions
классификации	classificació
спам	brossa
январь	gener
родители	pares
механизм	maquinària
механизм	mecanisme
флора	flora
формат	format
оборудование	maquinari
оборудование	equipaments
оборудование	equipament
ошибка	error
ошибка	bug
ошибка	error
пределы	límits
сотрудники	empleats
сотрудники	personal
апрель	abril
поддержка	recolzant
поддержка	suport
нравится	agradat
нравится	com
нравится	like
угол	racó
угол	cantonada
угол	angle
пассажиров	passatgers
предлагает	suggereix
предлагает	proposa
техника	tècnic
техника	tècnica
техника	tecnologia
царство	regne
двор	pati
двор	pati
гражданская	civil
гражданская	cívic
гражданская	civic
гражданская	civil
лаборатории	laboratoris
лаборатории	laboratori
лаборатории	laboratoris
написание	ortografia
написание	escrivint
написание	escriptura
макс	max
макс	màx
представления	representacions
планеты	planetes
золото	or
золото	gold
быстрого	rapid
венгрия	hongria
поколения	generació
поколения	generacions
основано	fundat
основано	fundada
основано	basat
австро	austro
малых	petita
малых	petites
посольство	ambaixada
служит	serveix
франсуа	françois
мысли	pensaments
активное	actiu
преступления	crims
преступления	delictes
преступления	crim
хуан	juan
хуан	huang
самолёты	avions
провел	celebrat
способность	capacitat
участвовать	incorre
участвовать	participeu
участвовать	participar
восстановить	restaurar
восстановить	restaura
восстановить	reconstruir
распространения	difusió
распространения	difusió
голова	head
голова	capçal
туре	touré
переводчик	traductor
переводчик	traductora
переводчик	intèrpret
немецкие	alemany
правление	tauler
правление	junta
миссии	missió
миссии	missions
способности	habilitats
случайно	accidentalment
корреспондент	corresponsal
реклама	anuncis
реклама	ads
реклама	publicitat
обзор	resum
обзор	ressenya
обзор	revisió
обзор	revisa
формулы	fórmula
формулы	fórmules
формулы	fórmules
газ	gas
газ	gaz
услуг	serveis
временно	transitòriament
временно	temporalment
временно	temporal
пво	norad
явление	fenomen
промышленность	indústria
старая	antic
советов	juntes
королевской	royal
хорватии	croàcia
хорватии	croat
хорватии	croata
посмотреть	veure
посмотреть	rellotge
посмотреть	vista
посмотреть	visualitza
посмотреть	visualització
европейского	european
красные	rojos
красные	vermells
красные	roig
красные	vermell
красные	red
камень	pedra
камень	roca
камень	rock
час	hora
романов	romanov
ивановна	ivanovna
желание	desig
желание	desig
собственных	propi
собственных	propis
естественно	naturalment
замечания	comentaris
замечания	observacions
чарльз	charles
чарльз	carles
отзывы	ressenyes
отзывы	crítiques
отзывы	revisions
отзывы	opinions
отзывы	feedback
специального	especial
специального	especials
здоровья	sanitat
