और	og
सांस्कृतिक	humant
सांस्कृतिक	human
सांस्कृतिक	kulturelle
सांस्कृतिक	kulturell
जाति	sjangrer
जाति	kappløp
जाति	rase
जाति	race
जाति	kaste
व्यवहार	oppførsel
व्यवहार	atferd
व्यवहार	adferd
व्यवहार	atferd
व्यवहार	oppførsel
योगदान	bidrar
योगदान	bidra
योगदान	bidrag
योगदान	bidrag
प्रतिशत	prosent
प्रतिशत	prosentandel
प्रतिशत	prosent
इनकी	sine
इनकी	deres
सही	perfekt
सही	fullkommen
सही	perfekte
सही	perfect
सही	riktig
सही	høyre
सही	rett
सही	ekte
सही	sant
सही	true
सही	sanne
सही	riktig
सही	korriger
सही	korrekt
सही	korrigere
सही	riktige
पुरुष	mannfolk
पुरुष	menn
पुरुष	gubber
पुरुष	mannlige
पुरुष	mannlig
पुरुष	hann
पुरुष	mannfolk
पुरुष	mannen
पुरुष	mann
मिल	mølla
मिल	mill
मिल	mølle
संबंधी	relativ
संबंधी	relativt
संबंधी	relative
संबंधी	slektning
अंतर्गत	under
उद्योग	industries
उद्योग	industrier
उद्योग	bransjer
उद्योग	industri
उद्योग	bransje
छोटी	lite
छोटी	small
छोटी	små
छोटी	smått
छोटी	liten
छोटी	lille
छोटी	lite
छोटी	liten
छोटी	kort
छोटी	short
छोटी	korte
छोटी	mindre
मदद	hjelp
दिशा	retning
दिशा	retningen
दिशा	orientering
दिशा	legning
सूचना	info
सूचना	informasjon
सूचना	varsel
सूचना	varsling
सूचना	merknad
सूचना	varsel
सूचना	informasjon
सूचना	informasjonen
सूचना	opplysninger
कमी	lack
कमी	mangle
कमी	mangel
पत्र	brev
पत्र	bokstav
राम	ram
राम	rama
नवम्बर	november
माता	mata
पीछे	baklengs
पीछे	bakover
पीछे	attende
पीछे	back
पीछे	tilbake
पीछे	rygg
पीछे	behind
पीछे	bak
पीछे	bakover
पीछे	bakre
राष्ट्रपति	president
राष्ट्रपति	presidenten
दल	fester
दल	partier
दल	kohorter
दल	crew
दल	besetning
दल	mannskap
दल	parti
दल	fest
दल	feste
दल	party
दल	kohort
मीटर	bds
मीटर	meter
मीटर	meter
मीटर	meter
क्रिया	action
क्रिया	aksjon
क्रिया	handling
क्रिया	verb
क्रिया	handlingene
क्रिया	handlinger
क्रिया	aktivitet
गूगल	google
गूगल	google+
कॉलेज	høyskoler
कॉलेज	college
कॉलेज	høgskole
कॉलेज	høyskole
विवाह	bryllup
विवाह	brylluper
विवाह	ekteskap
विवाह	bryllup
मैच	fyrstikk
मैच	treff
मैच	match
बनाए	opprettes
बनाए	opprettet
बनाए	skapt
बनाए	laga
सुधार	forbedringer
सुधार	forbedringene
सुधार	rettelse
सुधार	reform
सुधार	forbedring
समाप्त	avslutt
समाप्त	finish
समाप्त	avslutte
समाप्त	avslutt
समाप्त	ende
समाप्त	slutt
समाप्त	fullført
समाप्त	gjennomført
समाप्त	fullførte
समाप्त	utløper
समाप्त	ferdige
समाप्त	fullførte
समाप्त	avsluttet
समाप्त	ferdig
समाप्त	utgått
समाप्त	utløpt
ब्रिटेन	storbritannia
दिनों	dager
दिनों	dagene
दिनों	days
बच्चों	kids
बच्चों	ungdommer
बच्चों	kidsa
बच्चों	unger
बच्चों	barn
बच्चों	unger
प्रौद्योगिकी	technology
प्रौद्योगिकी	teknologi
महत्व	viktighet
महत्व	betydning
रह	blir
नियम	regler
नियम	regelen
नियम	regel
जन्मे	born
जन्मे	født
शब्दों	ord
शब्दों	words
शब्दों	orda
चीनी	kinesere
चीनी	kinesisk
स्वास्थ्य	helsa
स्वास्थ्य	helse
सहायक	assisterende
सहायक	assistent
सहायक	assistenten
सहायक	nyttig
सहायक	hjelpsom
सहायक	behjelpelig
सहायक	nyttige
सहायक	hjelper
सहायक	hjelperen
घोषणा	kunngjøring
घोषणा	kunngjøringen
घोषणा	erklæring
घोषणा	erklæringen
प्रयुक्त	brukt
प्रयुक्त	brukes
प्रयुक्त	brukte
प्रयुक्त	pretor
उल्लेख	omtale
उल्लेख	nevn
उल्लेख	nevner
उल्लेख	nevne
उल्लेख	omtaler
उल्लेख	nevner
उपयुक्त	justert
उपयुक्त	passende
उपयुक्त	hensiktsmessig
उपयुक्त	passende
उपयुक्त	egnet
बंद	nære
बंद	lukk
बंद	lukke
बंद	nær
बंद	close
बंद	off
बंद	av
बंद	lukka
बंद	lukket
बंद	stengt
किलोमीटर	kilometer
किलोमीटर	kilometer
किलोमीटर	kilometer
जिसने	kven
जिसने	who
जिसने	hvem
इंग्लैंड	england
इंग्लैंड	eng
धीरे	gradvis
धीरे	langsomt
धीरे	sakte
सार्वजनिक	offentleg
सार्वजनिक	offentlige
सार्वजनिक	offentlig
लाख	lakh
लाख	million
लाख	lac
खिलाफ	mot
सफल	vellykket
सफल	vellykkede
सफल	lykkes
सफल	vellykket
सफल	suksessen
सफल	suksess
जाए	jaye
पहचान	identifisering
पहचान	identifikasjon
पहचान	identiteter
पहचान	identitet
पहचान	identiteten
राष्ट्र	nasjoner
राष्ट्र	nasjon
राष्ट्र	nation
देना	dena
संग्रह	samlinger
संग्रह	arkiv
संग्रह	arkivere
संग्रह	arkiver
संग्रह	arkivet
संग्रह	samling
भीतर	innenfor
भीतर	innafor
भीतर	inside
भीतर	innsiden
भीतर	innvendig
भीतर	inne
भीतर	innenfor
भीतर	innen
मौजूद	finnes
मौजूद	eksistere
मौजूद	eksisterer
मौजूद	nåværende
मौजूद	presentere
मौजूद	presang
मौजूद	nåtid
मौजूद	tilstede
रक्त	blod
रक्त	blood
कांग्रेस	kongressen
कांग्रेस	kongress
सम्मान	respekt
सम्मान	ære
नृत्य	danse
नृत्य	dance
नृत्य	dans
सामूहिक	kollektivt
सामूहिक	kollektiv
सामूहिक	kollektivet
स्रोत	kilde
स्रोत	kilder
एकल	single
एकल	singel
एकल	enslig
संकेत	snev
संकेत	hint
संकेत	signal
संकेत	symbol
संकेत	hint
मानक	standard
बताया	fortalte
बताया	fortalt
स्वतंत्रता	frihet
स्वतंत्रता	liberty
स्वतंत्रता	uavhengighet
स्वतंत्रता	independence
विकि	wiki
विद्यालय	skolene
विद्यालय	skoler
विद्यालय	skolen
विद्यालय	skole
विद्यालय	skulen
विद्यालय	skule
अंतर्राष्ट्रीय	international
अंतर्राष्ट्रीय	internasjonalt
अंतर्राष्ट्रीय	internasjonale
अंतर्राष्ट्रीय	internasjonal
विशाल	enorm
विशाल	stor
विशाल	digert
विशाल	svær
विशाल	kjempestort
विशाल	enormt
विशाल	enorm
विशाल	enorme
विशाल	large
विशाल	stor
विशाल	stort
विशाल	massiv
विशाल	massivt
विशाल	massive
विशाल	veldige
गैर	non
बंगाल	bengal
कानून	jus
कानून	loven
कानून	lov
कानून	lovgivning
कानून	lover
महान	flott
महान	supert
महान	flotte
महान	kjempefint
बल	kraft
बल	force
बल	kraften
भाई	bro
भाई	broder
भाई	broren
भाई	brother
भाई	bror
तहत	under
उपचार	bøte
उपचार	behandling
उपचार	behandlinger
केन्द्र	sentrum
केन्द्र	center
केन्द्र	senter
केन्द्र	senter
केन्द्र	centre
अवस्था	stat
अवस्था	staten
अवस्था	delstater
अवस्था	state
अवस्था	tilstand
अवस्था	delstat
लागू	søkt
लागू	anvendt
लागू	søkte
लागू	gjelder
लागू	søk
लागू	bruk
लागू	søke
लागू	relevant
लागू	aktuelt
निजी	personlig
निजी	personlige
निजी	menig
निजी	privat
निजी	enerom
निजी	private
निर्णय	dømmekraft
निर्णय	bedømmelse
निर्णय	dømmekraft
निर्णय	avgjørelse
निर्णय	avgjørelsen
निर्णय	beslutning
निर्णय	vedtak
निर्णय	avgjørelser
निर्णय	beslutninger
जॉन	john
मिला	funnet
मिला	fann
मिला	fant
मिला	funne
मिला	fikk
मिला	henta
मिला	got
मिला	har
मिला	mila
घंटे	timer
घंटे	åpningstidene
घंटे	åpningstider
घंटे	åpningstid
वंश	dynasti
प्रारंभिक	innledende
प्रारंभिक	foreløpig
प्रारंभिक	foreløpige
मुक्त	gratis
मुक्त	fri
मुक्त	free
मुक्त	ledig
मुक्त	frie
मुक्त	fritt
बल्कि	aye
बल्कि	heller
परन्तु	men
मनुष्य	menneskelig
मनुष्य	mannfolk
मनुष्य	mannen
मनुष्य	mann
उपकरण	verktøy
उपकरण	enheter
उपकरण	utstyr
उपकरण	apparater
उपकरण	enheten
उपकरण	enhets
उपकरण	enhet
उपकरण	verktøy
विक्रम	vikram
उपन्यास	roman
नेपाल	nepal
ऑफिस	kontor
ऑफिस	kontoret
ऑफिस	office
बदलाव	makeover
बदलाव	forandring
बदलाव	endring
बदलाव	endre
अनुमति	tillatelser
अनुमति	tillatte
अनुमति	tillatt
अनुमति	tillatelse
नीति	policy
नीति	retningslinjene
नीति	retningslinjer
हवाई	hawaii
गांव	landsby
गांव	village
गांव	bygda
वापस	attende
वापस	back
वापस	tilbake
वापस	rygg
यूरोपीय	europe
यूरोपीय	europa
यूरोपीय	europeiske
यूरोपीय	europeisk
यूरोपीय	european
पटना	patna
साधारण	enkelt
साधारण	enkle
साधारण	enkel
साधारण	trivielt
साधारण	trivielle
साधारण	middelmådig
साधारण	middelmådige
साधारण	generell
साधारण	generelt
साधारण	general
देखने	visning
पंजाब	punjab
दक्षिणी	sørlige
दक्षिणी	southern
दक्षिणी	søndre
दक्षिणी	syd
दक्षिणी	syden
दक्षिणी	sør
दक्षिणी	south
बैंड	band
नया	ny
नया	nyhet
नया	nye
नया	new
नया	nytt
नया	nyere
पर्वत	fjell
पर्वत	mountain
पर्वत	fjellet
सूर्य	sun
सूर्य	sol
सूर्य	søn
अनुवाद	oversettelse
अनुवाद	oversettelsen
अनुवाद	oversette
अनुवाद	oversett
अनुवाद	oversettelser
समुदाय	samfunn
समुदाय	fellesskap
समुदाय	samfunnet
समुदाय	samfunn
समुदाय	fellesskapet
मान	verdier
मान	verdien
मान	verdi
स्वतंत्र	independent
स्वतंत्र	uavhengige
स्वतंत्र	uavhengig
स्वतंत्र	selvstendig
टीवी	tv
टीवी	fjernsyn
हाल	nylig
हाल	nylige
चला	run
चला	kjør
चला	løp
कथा	fortellingen
पक्ष	favør
पक्ष	tjeneste
पक्ष	sida
पक्ष	side
दृश्य	visninger
दृश्य	scene
दृश्य	synlig
दृश्य	synlige
दृश्य	visning
दृश्य	utsikt
दृश्य	vis
भोजन	kjøkken
भोजन	mat
भोजन	foods
भोजन	kveldsmat
भोजन	kvelds
भोजन	måltid
शिव	shiva
मॉडल	modeller
मॉडल	modell
मुंबई	mumbai
आयोजित	held
आयोजित	holdt
आयोजित	avholdt
प्रकाशन	publisering
प्रकाशन	publiserer
प्रकाशन	publisere
प्रकाशन	publisering
प्रकाशन	utgivelse
प्रांत	provins
प्रांत	provinser
प्रांत	provinsen
अतः	derfor
मिलियन	milan
मिलियन	milano
मिलियन	million
मिलियन	millioner
पांच	fem
पांच	five
उससे	ham
उससे	him
वहां	der
विधानसभा	montering
विधानसभा	forsamling
मन	sinn
मन	mind
मन	mann
ऑस्ट्रेलिया	australia
उम्र	åge
उम्र	age
उम्र	alder
उम्र	alderen
सागर	sagar
सागर	sjøs
सागर	sea
सागर	hav
सागर	havet
सक्रिय	strømførende
सक्रिय	aktivert
सक्रिय	adjektiv
सक्रिय	aktive
सक्रिय	aktivt
सक्रिय	aktiv
सक्रिय	active
आया	aya
निश्चित	viss
निश्चित	javisst
निश्चित	sikker
अभिनेत्री	skuespillerinnen
अभिनेत्री	skuespillerinne
अभिनेत्री	skuespiller
छोड़	hopp
छोड़	permisjon
छोड़	forlate
छोड़	forlat
छोड़	leave
कृपया	please
जर्मनी	tysk
जर्मनी	tyskland
हासिल	oppnådd
लंदन	london
जापान	japan
वस्तु	elementet
वस्तु	gjenstand
वस्तु	element
वस्तु	materiell
वस्तु	materiale
वस्तु	objektet
वस्तु	objekt
वस्तु	gjenstand
वस्तु	object
वस्तु	gjenstander
वस्तु	objekter
वस्तु	elementer
सम्मानित	beæret
सम्मानित	hedret
सम्मानित	æret
स्वरूप	formatet
स्वरूप	format
जीत	vinner
जीत	vinne
जीत	win
जीत	vinn
जीत	vinner
जीत	seiere
अध्यक्ष	president
अध्यक्ष	presidenten
अध्यक्ष	høyttaler
अध्यक्ष	formann
अध्यक्ष	ordstyrer
अध्यक्ष	styreleder
राज्यों	stater
राज्यों	delstater
राज्यों	rajkot
मामले	saker
मामले	tilfeller
मामले	kasser
विजेता	vinner
विजेता	vinnere
बाजार	basar
बाजार	markeder
बाजार	markedet
बाजार	market
बाजार	marked
लीग	league
लीग	forbund
लीग	liga
कविता	dikt
कविता	diktet
कविता	poesi
तरफ	sida
तरफ	side
दिसंबर	desember
दिसंबर	dec
खान	khan
खान	khanen
ग्रंथ	granth
वास्तविक	real
वास्तविक	ekte
वास्तविक	reelt
वास्तविक	faktiske
वास्तविक	ekte
वास्तविक	genuint
इलाहाबाद	allahabad
चैनल	kanaler
चैनल	kanalene
चैनल	chanel
चैनल	kanal
चैनल	channel
चैनल	kanalen
उत्पाद	produkt
उत्पाद	produktet
उत्पाद	produkter
उत्पाद	produktene
राज	raj
सात	seven
सात	syv
सात	syver
सात	sju
सात	vii
आरंभ	begynne
आरंभ	start
आरंभ	starte
आरंभ	begynn
आरंभ	oppstart
योग्य	kvalifiserte
योग्य	kvalifisert
योग्य	kvalifiserer
योग्य	kvalifiserte
योग्य	kvalifisert
समुद्र	hav
समुद्र	sjøs
समुद्र	sea
समुद्र	hav
समुद्र	havet
प्रारंभ	started
प्रारंभ	begynte
प्रारंभ	begynt
प्रारंभ	startet
प्रारंभ	starta
प्रारंभ	begynne
प्रारंभ	start
प्रारंभ	starte
प्रारंभ	begynn
प्रारंभ	oppstart
प्रारंभ	forrett
समाचार	nyheter
समाचार	news
समस्या	problem
समस्या	problemet
समस्या	problem
वीडियो	videoen
वीडियो	video
वीडियो	videoer
नही	ikke
नही	not
नही	ikkje
वन	skog
वन	skogen
वन	forest
मत	stemmer
संभव	mulige
संभव	mulig
नेटवर्क	nettverk
नेटवर्क	nettverket
नेटवर्क	network
नेटवर्क	nettverk
बौद्ध	buddhistisk
बौद्ध	buddhist
घटना	hendelsen
घटना	hendelse
घटना	arrangementet
घटना	hending
घटना	arrangement
घटना	fenomenet
घटना	fenomen
प्रकृति	naurus
प्रकृति	nauru
प्रकृति	natur
प्रकृति	naturen
प्रकृति	nature
मूल्य	pris
मूल्य	verdien
मूल्य	verdi
रोचक	interresant
रोचक	interessante
रोचक	interessant
क्लब	club
क्लब	klubb
क्लब	klubber
क्लब	klubbene
क्लब	køller
समिति	komiteen
समिति	komité
सर्वाधिक	most
सर्वाधिक	meste
सर्वाधिक	mest
अरब	arabia
अरब	arabiske
अरब	araber
अरब	billion
अरब	milliarder
अरब	milliard
अरब	mrd
राजनीति	politikk
चरण	skritt
चरण	steg
चरण	trinn
चरण	stadier
चरण	trinnene
चरण	skritt
चरण	steg
चरण	trinn
चरण	scenen
चरण	stage
नाटक	drama
नाटक	dramatikk
विरोध	protester
विरोध	protest
विरोध	protestere
विरोध	kontrast
विरोध	opposisjon
विरोध	konflikter
विरोध	konflikt
ज्ञात	kjente
ज्ञात	kjent
नेतृत्व	lederskap
अंतर	forskjell
अंतर	gap
अनुभव	erfaringer
अनुभव	opplevelser
अनुभव	opplevelse
अनुभव	erfaring
अनुभव	opplev
संरचना	struktur
संरचना	tekstur
संरचना	sammensetning
संरचना	komposisjon
निर्धारित	besluttsom
निर्धारित	målbevisst
निर्धारित	bestemt
कैलेंडर	kalenderen
कैलेंडर	kalender
सीमित	begrense
सीमित	limited
सीमित	begrenset
सीमित	smale
सीमित	smal
पत्रिका	ukeblad
पत्रिका	blad
पत्रिका	magasin
पत्रिका	journal
पत्रिका	tidsskrift
पत्रिका	dagbok
तेल	olje
काव्य	poetisk
काव्य	poesi
छोटा	lite
छोटा	small
छोटा	små
छोटा	smått
छोटा	liten
छोटा	lille
छोटा	lite
छोटा	liten
छोटा	kort
छोटा	short
छोटा	korte
छोटा	tiny
छोटा	bittelite
छोटा	bitteliten
छोटा	bitte
संपादन	redigere
संपादन	rediger
संपादन	edit
संपादन	redigering
संपादन	redigerer
संपादन	endringer
संपादन	edits
संपादन	redigeringer
संपादन	redigerer
संपादन	redigere
संपादन	redigering
संपादन	redaktører
औसत	gjennomsnittet
औसत	gjennomsnitt
औसत	gjennomsnittlige
औसत	gjennomsnittlig
औसत	middelmådig
औसत	middelmådige
औसत	mener
औसत	meiner
औसत	mean
अफ्रीका	afrika
विश्वास	tillit
विश्वास	trust
विश्वास	faith
विश्वास	tro
विश्वास	tillit
विश्वास	fortrolighet
विश्वास	selvtillit
विश्वास	tro
विश्वास	trø
विश्वास	believe
विश्वास	troen
रक्षा	beskytte
रक्षा	beskytt
रक्षा	ivareta
रक्षा	forsvar
रक्षा	defense
जर्मन	tysk
विपरीत	revers
विपरीत	omvendt
विपरीत	motsatte
विपरीत	motsatt
खुद	seg
खुद	myself
खुद	own
खुद	eget
खुद	eie
खुद	egen
निर्माता	produsenter
निर्माता	produsentene
निर्माता	produsent
निर्माता	produsent
निर्माता	produsenten
निर्माता	skaper
निर्माता	skaperen
प्रतियोगिता	konkurranse
प्रतियोगिता	contest
प्रतियोगिता	konkurranse
विद्युत	elektrisitet
विद्युत	elektrisk
वायु	vind
वायु	wind
वायु	luft
वायु	air
निर्भर	avhengige
निर्भर	avhengig
निर्भर	kontingent
आसपास	nærheten
अधिनियम	akt
अधिनियम	handle
अधिनियम	act
लिखे	skrive
लिखे	skriv
लिखे	skriving
रूस	russlands
रूस	russland
विजय	vijay
विजय	seier
विजय	seieren
विजय	victory
बस	buss
बस	bus
बस	berre
बस	akkurat
बस	bare
बस	nettopp
बस	just
गुरु	guru
महाराष्ट्र	maharashtra
महिलाओं	ladies
महिलाओं	damer
महिलाओं	hunner
महिलाओं	kvinner
महिलाओं	kvinner
महिलाओं	kvinnfolk
हमारे	våre
हमारे	vår
हमारे	vårt
फ्रांस	frankrike
फ्रांस	france
धारा	gjeldende
धारा	nåværende
धारा	seksjonen
धारा	seksjon
धारा	delen
धारा	bekk
धारा	bekken
धारा	strøm
प्रेम	elsk
प्रेम	love
प्रेम	kjærligheten
प्रेम	elsker
प्रेम	kjærlighet
इंजन	motor
इंजन	motorer
इंजन	motorene
आंदोलन	andolan
आंदोलन	bevegelse
आंदोलन	movement
अंतरराष्ट्रीय	international
अंतरराष्ट्रीय	internasjonalt
अंतरराष्ट्रीय	internasjonale
अंतरराष्ट्रीय	internasjonal
कृष्णा	krishna
अभिनय	fungerende
अभिनय	skuespill
सफलता	vellykket
सफलता	suksessen
सफलता	suksess
विधान	lovgivning
रासायनिक	kjemisk
कृष्ण	krishna
चलता	går
डॉलर	dollar
डॉलर	dollar
बच्चे	kids
बच्चे	ungdommer
बच्चे	kidsa
बच्चे	unger
बच्चे	barn
बच्चे	child
बच्चे	barnet
बच्चे	barn
मन्दिर	tempelet
मन्दिर	tempel
मन्दिर	temple
पर्याप्त	nok
पर्याप्त	tilstrekkelig
मसीह	kristus
मसीह	christ
पूजा	tilber
पूजा	tilbedelse
पूजा	tilbe
भारी	heavy
भारी	tungt
भारी	kraftig
भारी	tung
पत्नी	kona
पत्नी	wife
पत्नी	kone
पत्नी	hustru
मान्यता	troen
मान्यता	gyldighet
मान्यता	anerkjennelse
मान्यता	erkjennelse
इंडिया	india
कप	cupen
कप	kopp
कप	beger
कप	cup
कपूर	kapur
कपूर	kapoor
अत्यंत	enorm
अत्यंत	enorme
अत्यंत	svært
अत्यंत	ekstremt
तरीके	måter
उचित	rettferdig
उचित	fair
उचित	passende
उचित	hensiktsmessig
उचित	rimelig
उचित	rimelige
उचित	fornuftig
उचित	skikkelig
सड़क	gate
सड़क	street
सड़क	gaten
सड़क	gata
सड़क	veien
सड़क	road
सड़क	vei
रात	night
रात	kveld
रात	natt
विदेशी	utlandet
विदेशी	utenlands
विदेशी	utenlandske
विदेशी	utenlandsk
कोशिश	prøv
कोशिश	forsøk
कोशिश	try
कोशिश	prøve
सूत्र	formula
सूत्र	formel
सूत्र	sutra
जीव	skapninger
जीव	vesener
जीव	skapningene
जीव	organisme
डिग्री	grader
डिग्री	grad
बाल	hår
बाल	håret
बाल	bal
झील	innsjø
झील	sjø
झील	lake
मामलों	saker
मामलों	tilfeller
मामलों	kasser
यद्यपि	skjønt
यद्यपि	though
ना	naa
स्वामी	owner
स्वामी	eier
स्वामी	swami
स्वामी	eiere
सिर्फ	berre
सिर्फ	only
सिर्फ	bare
सिर्फ	kun
सिर्फ	berre
सिर्फ	akkurat
सिर्फ	bare
सिर्फ	nettopp
सिर्फ	just
कश्मीर	kashmir
सुविधा	anlegg
सुविधा	funksjonen
पिछले	tidligere
पिछले	førre
पिछले	forrige
आयु	livslengde
आयु	åge
आयु	age
आयु	alder
आयु	alderen
आयु	aldersgrupper
आयु	middelalderen
आयु	aldre
प्रचार	kampanjer
प्रचार	promotering
प्रचार	kampanje
प्रचार	opprykk
प्रचार	forfremmelse
प्रचार	promotering
प्रचार	fremme
प्रचार	promoterer
प्रचार	promotere
प्रचार	propaganda
प्रशिक्षण	trening
प्रशिक्षण	opplæring
फ़रवरी	februar
फ़रवरी	feb
उल्लेखनीय	merkverdig
उल्लेखनीय	bemerkelsesverdig
रेडियो	radioen
रेडियो	radio
डिजाइन	design
डिजाइन	design
कंप्यूटर	computer
कंप्यूटर	datamaskinen
कंप्यूटर	datamaskin
कंप्यूटर	datamaskiner
मंत्री	minister
मंत्री	ministre
मंत्री	ministrene
सम्बन्ध	relasjon
सम्बन्ध	relasjoner
आबादी	befolket
आबादी	befolkningen
आबादी	befolkning
तत्व	elementer
तत्व	grunnstoff
तत्व	element
दस	tier
दस	ten
दस	ti
आगरा	agra
भौतिक	fysikalsk
भौतिक	fysisk
जिन	jin
जिन	gin
आपको	du
आपको	deg
सहयोग	samarbeid
सहयोग	samarbeid
गैस	bensin
गैस	gass
वी	wii
राय	oppfatning
राय	mening
राय	rai
राय	meninger
राय	meningene
राय	roy
कनाडा	canada
व्यक्तियों	personer
विश्लेषण	sammenbrudd
विश्लेषण	analyser
विश्लेषण	analyse
विश्लेषण	analytics
विश्लेषण	analyse
विश्लेषण	analytikere
लक्ष्य	målene
लक्ष्य	målet
लक्ष्य	mål
लक्ष्य	goals
लक्ष्य	målene
शासक	linjal
न्यायालय	court
न्यायालय	hoff
न्यायालय	retten
न्यायालय	domstol
तमिल	tamil
अधिकतर	hovedsakelig
अधिकतर	mest
मीडिया	media
मीडिया	medier
मीडिया	mediefiler
जूलियन	julian
पार्क	park
पार्क	parkene
पार्क	parker
पार्क	parks
तट	harbor
तट	havna
अधिकारी	offisielt
अधिकारी	offisiell
अधिकारी	official
अधिकारी	offisielle
अधिकारी	offiser
अधिकारी	konstabel
अधिकारी	betjenter
अधिकारी	offiserer
अधिकारी	offiserene
अधिकारी	konstabler
मिट्टी	leire
मिट्टी	clay
मिट्टी	mud
मिट्टी	sølen
मिट्टी	søle
मिट्टी	gjørme
तंत्र	systemet
तंत्र	system
सितम्बर	september
सितम्बर	sept
सितम्बर	sep
सप्ताह	uken
सप्ताह	uke
सप्ताह	uka
सप्ताह	ukedager
सप्ताह	ukene
सप्ताह	weeks
सप्ताह	ukevis
सप्ताह	uker
निकट	snarlig
निकट	overhengende
निकट	forestående
निकट	nært
निकट	near
निकट	nær
क्रम	bestille
क्रम	orden
क्रम	bestilling
क्रम	order
क्रम	rekkefølge
क्रम	sekvens
भवन	bygningen
भवन	building
भवन	bygge
भवन	bygning
भवन	bygninger
मिली	funnet
मिली	fann
मिली	fant
मिली	funne
मिली	fikk
मिली	henta
मिली	got
मिली	har
ग्राम	gram
शायद	kansje
शायद	kanskje
शायद	kanskje
शायद	trolig
शायद	antageligvis
शायद	sikkert
शायद	antakelig
शायद	antagelig
शायद	sannsynligvis
देख	skjønner
देख	see
देख	se
देख	sjå
लिंक	link
लिंक	kobling
लिंक	lenke
लिंक	koblinger
लिंक	linker
लिंक	lenker
पाँच	fem
पाँच	five
निर्देशक	direktør
निर्देशक	regissør
लक्षण	symptomer
लक्षण	symptom
लक्षण	jærtegn
संपर्क	kontakte
संपर्क	kontakt
संपर्क	contact
संपर्क	kontakter
वित्तीय	økonomiske
वित्तीय	økonomisk
गंगा	ganga
गंगा	ganges
महीने	måneder
महीने	månedsvis
महीने	måneden
महीने	måned
शर्मा	sharma
सुरक्षित	beskyttet
सुरक्षित	beskyttes
सुरक्षित	trygt
सुरक्षित	safe
सुरक्षित	trygge
सुरक्षित	trygg
सुरक्षित	reservert
सुरक्षित	sikre
सुरक्षित	sikker
सुरक्षित	sikret
पर्यावरण	miljø
लगातार	kontinuerlig
लगातार	fortløpende
लगातार	sammenhengende
लगातार	kontinuerlig
लगातार	påfølgende
लगातार	etterfølgende
अत्यधिक	tyngre
अत्यधिक	svært
अत्यधिक	ekstremt
अत्यधिक	svært
भूगोल	geometri
भूगोल	globe
भूगोल	geografi
बेहतर	flinkere
बेहतर	betre
बेहतर	better
बेहतर	bedre
मुख्यालय	hovedkvarteret
मुख्यालय	hovedkvarter
लिपि	alfabet
लिपि	alfabetet
लिपि	manus
एल्बम	album
एल्बम	albumet
एल्बम	album
एल्बम	albumene
धन	money
धन	penger
सॉफ्टवेयर	programvare
योग	sum
योग	summen
योग	yoga
गुजरात	gujrat
गुजरात	gujarat
शीर्ष	øverst
शीर्ष	top
शीर्ष	toppen
शीर्ष	overdel
शीर्ष	topp
संस्था	institusjon
औद्योगिक	industrielle
प्रधान	prime
प्रधान	primtall
प्रधान	pradhan
प्रधान	høvding
नेता	leder
नेता	ledere
संविधान	grunnlov
संविधान	forfatning
संविधान	konstitusjon
अनुमान	anslå
अनुमान	anslag
अनुमान	overslag
अनुमान	estimat
शीर्षक	overskriften
शीर्षक	overskrift
शीर्षक	caption
शीर्षक	bildeteksten
शीर्षक	bildetekst
शीर्षक	titler
शीर्षक	overskrift
शीर्षक	tittel
अवसर	anledning
अवसर	anledningen
अवसर	sjanse
अवसर	chance
अवसर	sjans
अवसर	mulighet
अवसर	muligheter
अंक	sifre
अंक	poeng
अंक	score
अंक	poengsum
अंक	snes
अंक	poeng
अंक	punkter
अंक	scorer
अंक	skårer
अंक	poengsummer
प्रसाद	prasad
शोध	forskning
शोध	research
स्पेन	spania
गांधी	gandhi
हमेशा	always
हमेशा	bestandig
हमेशा	alltid
हमेशा	altid
जोखिम	risiko
जोखिम	risikere
जोखिम	våge
तापमान	temperatur
तापमान	termometer
शाखा	greiner
शाखा	grein
शाखा	gren
शाखा	grenen
शाखा	branch
इत्यादि	etc
इत्यादि	osv
प्रतीक	symboler
प्रतीक	symbol
प्रतीक	ikonet
प्रतीक	ikon
प्रतीक	ikoner
प्रतीक	ikonene
संदर्भ	referanser
संदर्भ	refererer
संदर्भ	ref
संदर्भ	dommer
संदर्भ	referanse
संदर्भ	kontekst
संदर्भ	sammenheng
संदर्भ	konteksten
आयोजन	organiserer
आयोजन	organisere
करीब	tettere
करीब	nærmere
करीब	nære
करीब	lukk
करीब	lukke
करीब	nær
करीब	close
चक्र	hjul
चक्र	hjulet
चक्र	chakra
चक्र	sykluser
चक्र	syklus
प्राथमिक	primære
प्राथमिक	primærvalg
प्राथमिक	primær
प्राथमिक	foreløpig
प्राथमिक	foreløpige
गुण	attributt
गुण	eiendom
गुण	eiendommer
गुण	egenskaper
गुण	attributter
गुण	egenskaper
ग्रह	planet
ग्रह	planetene
ग्रह	planeter
महल	mahal
महल	festninger
महल	palass
महल	palasset
महल	palace
सिद्ध	påvist
सिद्ध	bevist
बजाय	heller
बजाय	isteden
बजाय	istedet
बजाय	istedenfor
निधन	døden
निधन	død
निधन	death
निधन	dødsstraff
निधन	bortgang
करोड़	crore
बराबर	like
बराबर	likemenn
