les	az
inclinaison	lejtő
inclinaison	dőlés
figure	figura
figure	ábra
mexique	mexikó
limite	korlátok
limite	korlátozások
limite	határok
limite	határértékek
limite	határ
limite	korlátozás
limite	határérték
limite	limit
limite	korlát
dernières	utoljára
dernières	utolsónak
dernières	last
dernières	utolsó
dernières	legújabb
dernières	legutóbbi
dernières	legfrissebb
cinquième	ötödik
gens	emberek
guitare	gitár
liberté	szabadság
liberté	liberté
liberté	szabadság
html	html
contenu	tartalma
contenu	tartalom
contenu	tartalma
contenu	tartalmát
contenu	tartalom
star	csillagos
star	csillag
star	sztár
fête	fesztivál
fête	lakoma
fête	party
fête	buli
fête	parti
rhône	rhône
photo	fényképek
photo	kép
photo	fénykép
photo	fotó
photo	képet
photo	kép
photo	fénykép
canal	csatorna
canal	csatorna
vincent	vincent
jouer	játék
jouer	játszani
jouer	play
jouer	játssz
jouer	játszik
jouer	játszom
jules	jules
jules	julius
précédente	előző
précédente	korábbi
polonais	lengyel
polonais	lengyelek
polonais	rúd
analyse	elemzés
analyse	elemzések
analyse	analízis
noire	noire
noire	fekete
noire	black
recherches	keresések
recherches	keresés
recherches	kutatás
recherches	kutatások
recherches	kutatási
offre	ajánlatok
offre	kínál
offre	ajánlat
offre	ajánlatokat
offre	ajánlat
offre	ajánlatot
sauf	kivéve
frontière	határ
frontière	határon
frontière	határokon
frontière	határ
max	max
américains	amerikai
américains	amerikaiak
existence	lét
existence	létezése
existence	létezés
indépendance	függetlenség
eaux	víz
eaux	vizet
eaux	vizei
eaux	vizek
eaux	waters
bâtiments	épületek
love	szeretettel
love	love
love	szeretet
love	szerelem
uniquement	csak
uniquement	kizárólag
résistance	erőt
résistance	erő
résistance	ellenálló
résistance	rezisztencia
résistance	ellenállás
dessous	alul
dessous	alatt
dessous	alatta
dessous	alább
dessous	lent
smith	kovács
smith	smith
caractère	jellem
caractère	karakter
contient	tartalmazza
contient	tartalmaz
bleu	kék
bleu	blue
bleu	bleu
asie	ázsiai
asie	ázsia
jack	jack
classé	értékelt
classé	minősített
classé	névleges
classé	titkosított
classé	titkos
classé	benyújtott
www	www
guy	fickó
guy	guy
guy	pasi
guy	srác
objets	tárgyak
objets	objektumok
sommet	csúcs
sommet	csúcstalálkozó
border	határ
border	határon
border	határokon
faits	tények
faits	tényállás
construite	épült
construite	épített
construite	felépített
construite	beépített
licence	engedély
licence	engedély
licence	jogosítvány
licence	jogosítványt
juifs	zsidó
juifs	zsidók
juifs	zsidók
suit	követ
suit	követi
médecin	orvos
médecin	orvos
écrire	írj
écrire	írni
écrire	írjon
écrire	írással
écrire	írás
écrire	írása
lance	lance
lance	lándzsa
lance	lándzsa
fonds	alap
fonds	pénzeszközök
fonds	alapok
besoin	kellett
besoin	szükséges
besoin	kell
besoin	szükséges
fondateur	alapítója
fondateur	alapító
avance	előleg
avance	előre
grec	görög
bordeaux	bordeaux
règles	szabályok
règles	szabály
règles	szabályzat
soldats	katonák
mark	mark
chicago	chicagóban
chicago	chicagói
chicago	chicago
provence	provence
publie	kihirdetik
publie	közzététel
religion	vallás
successeur	utódja
cimetière	temetőben
cimetière	temető
cimetière	temetőben
cimetière	temető
somme	somme
somme	összeg
formé	kialakult
formé	alakított
formé	alakult
formé	edzett
formé	képzett
formé	kiképzett
éviter	kerülni
éviter	elkerülése
éviter	kerüld
éviter	elkerülése
éviter	elkerülése
réserve	fenntartás
réserve	foglalás
réserve	tartalékok
réserve	tartalék
réserve	tartalék
réserve	tartalékot
défaite	legyőzte
défaite	legyőzött
défaite	vereség
défaite	legyőzni
sports	sport
sports	sportban
ceci	ezt
ceci	ez
maritime	tengeri
maritime	tengerészeti
épreuve	megpróbáltatás
épreuve	vizsgálati
épreuve	vizsgálat
épreuve	próba
épreuve	teszt
voies	sávot
cardinal	bíboros
exploitation	hasznosítás
exploitation	kizsákmányolás
sert	szolgálja
sert	szolgál
encyclopédie	enciklopédia
encyclopédie	enciklopédia
résumé	absztrakt
résumé	elvont
résumé	összefoglaló
lorraine	lorraine
lutte	birkózás
lutte	birkózó
lutte	harc
lutte	harcolni
lutte	küzdelem
parents	szülei
parents	szülők
parents	szüleim
parents	anyavállalat
parents	szülői
parents	szülő
tournée	tour
tournée	turné
tournée	túra
tournée	touring
rose	pink
rose	rózsaszín
rose	rózsaszínű
rose	rózsa
rose	rose
disque	korong
disque	lemez
disque	lemezt
disque	korong
disque	lemez
disque	lemezt
recensement	népszámlálás
philosophie	filozófia
hôpital	kórházi
hôpital	kórház
hôpital	kórházak
hôpital	kórházakban
propriété	ingatlan
propriété	tulajdon
propriété	ingatlanok
propriété	tulajdonság
propriété	tulajdonjog
propriété	tulajdonosi
cycliste	biciklis
collaboration	együttműködés
ouvert	nyitva
ouvert	megnyitott
ouvert	megnyílt
ouvert	nyitva
parler	beszél
parler	beszélő
parler	beszélni
parler	beszélgetés
parler	beszélj
expression	kifejezés
astéroïdes	aszteroida
astéroïdes	aszteroidák
nécessaire	kellett
nécessaire	szükséges
nécessaire	szükséges
nécessaire	szükségesek
nécessaire	szükséges
règne	uralma
règne	uralom
suède	svédország
difficile	nehéz
difficile	kemény
difficile	nehéz
difficile	bonyolult
inconnu	ismeretlenek
inconnu	ismeretlen
tom	tomi
tom	tom
champions	bajnokok
modèles	modellek
modèles	modelleket
modèles	sablonok
meilleurs	jobb
meilleurs	jobban
meilleurs	legjobbak
meilleurs	legjobb
meilleurs	best
animaux	háziállat
animaux	háziállatok
animaux	állat
animaux	állatok
cheval	lovak
cheval	lovakat
cheval	lovas
cheval	ló
cheval	cheval
soutien	támogatás
soutien	támogatást
navires	hajók
navires	hajók
débuts	debütáló
débuts	kezdetek
milan	milánó
milan	milan
milan	milánói
milan	milánó
milan	milano
rive	rive
rive	partra
rive	part
rive	shore
animation	animáció
raymond	raymond
méthode	módszer
méthode	módszertan
méthode	módszer
communication	kommunikáció
communication	közlemény
communication	kommunikációs
petites	kis
petites	kicsik
petites	kicsi
commun	közös
commun	gyakori
jardin	kert
jardin	kertje
jardin	garden
jardin	kertben
min	min
avion	légijármű
avion	repülőgépek
avion	repülőgép
avion	sík
avion	repülővel
avion	repülő
avion	repülőgép
avion	repülőgép
avion	repülő
avion	repülőgép
paroisse	parish
internes	gyakornokok
internes	belső
mots	szavakat
mots	szavak
portugal	portugália
devint	lettem
devint	lett
devint	vált
vert	zöld
vert	vert
strasbourg	strasbourgban
strasbourg	strasbourgi
strasbourg	strasbourg
personnel	személyes
personnel	személyi
personnel	személyzet
personnel	alkalmazottak
personnel	személyzet
personnel	munkatársak
local	helyi
frank	feri
frank	frank
olivier	oliver
olivier	olivér
olivier	olivier
catherine	katalin
catherine	catherine
historien	történész
inde	india
relation	kapcsolat
crée	létrehoz
crée	teremt
crée	létrehozása
crée	létrehozott
crée	létrehozva
crée	teremtett
suivantes	követni
suivantes	követem
suivantes	követi
navire	hajó
navire	edény
navire	hajóval
navire	hajó
navire	hajón
baptiste	baptiste
baptiste	baptista
étudiants	diákok
étudiants	hallgatók
étudiants	tanulók
étudiants	hallgató
étudiants	tanítvány
étudiants	diák
étudiants	tanuló
maisons	házak
maisons	házakat
apparition	jelenés
apparition	megjelenés
apparition	megjelenése
manque	hiánya
manque	hiány
manque	hiányzik
manque	eltűnt
manque	hiányzó
plein	full
plein	teljes
naturel	természetes
opposition	ellenzéki
opposition	ellenzék
franco	franco
simplement	egyszerűen
simplement	csak
essentiellement	lényegében
essentiellement	alapvetően
essentiellement	leginkább
essentiellement	főleg
essentiellement	főként
essentiellement	többnyire
essentiellement	főként
essentiellement	főleg
essentiellement	elsősorban
essentiellement	lényegében
essentiellement	alapvetően
essentiellement	gyakorlatilag
pourtant	mégis
adaptation	kiigazítás
adaptation	alkalmazkodási
adaptation	alkalmazkodás
abbé	apát
gérard	gérard
gérard	gerard
argument	érvelés
argument	érv
semaines	héten
semaines	hét
semaines	hetekig
semaines	hetek
familles	családok
familles	családi
familles	családtag
familles	család
expérience	kísérlet
expérience	élmény
expérience	tapasztalat
expérience	tapasztalatok
expérience	tapasztalattal
gardien	őrző
gardien	őr
gardien	gondnok
gardien	őrző
gardien	kapus
appelle	hívás
appelle	hívd
dramatique	dráma
dramatique	drama
dramatique	drámai
extérieur	kint
extérieur	kívül
extérieur	szabadtéri
extérieur	kültéri
extérieur	szabadban
extérieur	külső
extérieur	külső
restauration	vendéglátó
restauration	helyreállítási
restauration	helyreállítása
draft	vázlat
draft	tervezetét
draft	huzat
draft	tervezet
médecine	orvosság
médecine	gyógyszert
médecine	gyógyszer
médecine	orvostudomány
établissement	telephely
établissement	létesítmény
établissement	létrehozása
établissement	letelepedés
marne	marne
régional	regionális
thème	téma
thème	téma
prison	börtön
prison	börtönbe
prison	börtön
prison	börtönben
distance	távolság
capacité	képesség
capacité	kapacitások
capacité	kapacitás
capacité	képesség
capacité	képességek
littéraire	irodalmi
écoles	iskolákban
écoles	iskolák
écoles	iskola
écoles	szörf
arrêté	letartóztatott
arrêté	letartóztatták
arrêté	megszűnt
tradition	tradíció
tradition	hagyomány
réalité	valóság
savoie	savoie
savoie	savoy
connaissance	tudás
connaissance	ismeretek
étoile	csillagos
étoile	csillag
étoile	sztár
marche	marche
marche	séta
marche	sétálni
marche	sétál
marche	gyalog
marche	március
marche	márciusi
marche	séta
marche	gyalog
marche	járni
jaune	sárgák
jaune	sárga
serbie	szerbia
permettent	lehetővé
telle	ilyen
traitement	feldolgozás
traitement	kezelés
traitement	kezelésre
traitement	kezelése
masse	tömeges
masse	tömege
masse	mise
masse	tömeg
arc	szivárvány
arc	arc
arc	ív
arc	íj
tombe	elesik
tombe	vízesés
tombe	falls
tombe	sír
tombe	sírba
tombe	sír
risque	kockázat
risque	kockázatos
risque	veszélyességi
risque	veszély
socialiste	szocialista
socialiste	szocialisták
notables	figyelemreméltó
vrai	real
vrai	valós
vrai	igazi
vrai	valódi
vrai	igaz
vrai	igazi
armées	felfegyverkezve
armées	fegyveres
baseball	baseball
arabe	arab
arabe	arab
arabe	arabul
arabe	arab
acte	aktus
acte	felvonás
acte	okirat
arthur	artúr
arthur	arthur
live	live
live	élni
live	élőben
live	élő
grèce	görögország
major	őrnagy
santa	mikulás
santa	santa
santa	télapó
civile	civil
civile	polgári
civile	civil
civile	polgári
essai	tesztelés
essai	vizsgálati
essai	vizsgálat
essai	próba
essai	teszt
essai	tárgyalás
essai	vizsgálati
essai	vizsgálat
essai	próba
essai	teszt
décrit	leírja
décrit	leírt
anglaise	angolul
anglaise	angol
écosse	skócia
albums	albumok
héros	hősök
héros	hős
reprend	folytatódik
termes	fogalmak
termes	feltételek
termes	kifejezések
permis	engedély
permis	engedélyben
permis	engedély
permis	engedély
permis	jogosítvány
permis	jogosítványt
permis	engedélyek
nantes	nantes
filles	csajok
filles	lányok
filles	csajok
filles	lányai
midi	dél
midi	délben
midi	délben
midi	midi
aura	aura
pdf	pdf
géographique	földrajzi
géographique	földrajzi
ciel	mennyben
ciel	mennyország
ciel	menny
ciel	ciel
ciel	égbolt
ciel	sky
ciel	ég
anti	anti
rang	rang
rang	rangja
rang	sort
rang	sor
occidentale	nyugat
occidentale	nyugati
occidentale	nyugati
occidentale	nyugat
occidentale	western
washington	washingtonban
washington	washington
rurale	vidék
rurale	vidéki
maladie	betegségek
maladie	betegség
maladie	betegségek
maladie	betegség
maladie	betegségek
maladie	betegség
maladie	megbetegedés
aéroport	reptér
aéroport	repülőtér
king	kinga
dictionnaire	szótár
autorité	hatóság
portant	viselni
portant	viselő
préfecture	prefektúra
officielle	hivatalos
officielle	tisztviselő
futur	jövőbeli
futur	jövő
objectif	objektív
objectif	cél
objectif	célkitűzés
objectif	objektív
objectif	lencse
objectif	cél
objectif	gól
objectif	cél
objectif	célpont
objectif	cél
cap	cape
cap	fok
cap	köpeny
cap	cap
cap	sapka
sorte	rendezés
ingénieur	mérnökök
ingénieur	mérnök
actes	cselekmények
actes	aktusok
actes	deeds
actes	tettek
irlande	írország
hongrie	hungary
hongrie	magyarország
peine	ítélet
peine	mondat
peine	bánat
peine	bánatot
peine	szomorúság
peine	szankció
peine	büntető
peine	büntetés
peine	fáj
peine	fájdalmat
peine	fájdalom
britanniques	britek
britanniques	angol
britanniques	brit
absence	hiányában
absence	távollét
importants	fontos
guerres	háborúk
yves	yves
yves	stanley
sociétés	társaságok
sociétés	vállalatok
sociétés	cégek
sociétés	vállalatok
sociétés	társaságok
sociétés	cégek
sociétés	vállalkozások
chanteuse	énekesnő
chanteuse	énekes
chanteuse	singer
crise	krízis
crise	válság
brigade	brigád
brigade	osztag
brigade	brigád
chapitre	fejezet
tient	tartja
madrid	madrid
madrid	madridi
cordialement	köszönöm
cordialement	köszi
cordialement	koszi
drapeau	zászló
drapeau	megjelölés
drapeau	lobogó
utilisés	használt
utilisés	felhasznált
application	kérelem
application	alkalmazás
application	jelentkezés
application	app
application	alkalmazás
responsable	felelősségteljes
responsable	felelős
responsable	karbantartó
circuit	áramkör
japonaise	japán
japonaise	japánok
banque	bank
décédé	meghalt
décédé	elhunyt
danse	dance
danse	tánc
danse	táncolj
danse	táncolni
danse	tánc
danse	táncolni
danse	táncol
désigner	jelölni
genève	genfi
développé	fejlett
développé	fejlesztett
développé	kifejlesztett
développé	kidolgozott
systèmes	rendszerek
systèmes	systems
élèves	diákok
élèves	hallgatók
élèves	tanulók
élèves	tanulók
officiellement	hivatalosan
remplacé	helyettesített
remplacé	levált
remplacé	helyébe
fleuve	folyami
fleuve	folyó
univers	univerzum
univers	világegyetem
villages	falvak
critiques	kritika
critiques	kritikát
critiques	kritikusok
critiques	értékelések
critiques	vélemények
critiques	kritikus
vraiment	valóban
vraiment	igazán
vraiment	tényleg
vraiment	igazán
argentine	argentína
argentine	argentína
argentine	argentin
salon	lounge
salon	szalon
salon	szalonban
écriture	írással
écriture	írás
écriture	írása
écriture	kézírása
écriture	kézírás
libération	felszabadítási
entièrement	teljesen
entièrement	teljesen
jazz	jazz
caractéristiques	mutatók
caractéristiques	jellemzők
caractéristiques	jellemzői
caractéristiques	tulajdonságok
caractéristiques	funkciók
caractéristiques	jellemzők
caractéristiques	jellemzői
réunion	gyűlés
réunion	találkozás
réunion	találkozó
réunion	megbeszélés
réunion	találkozó
trente	trento
trente	harminc
trente	thirty
julien	julian
julien	julien
chasse	vadászat
chasse	vadászik
chasse	vadászni
chasse	vadász
chasse	vadászat
chasse	hunt
chasse	vadászatot
paru	megjelent
processus	eljárás
processus	folyamat
processus	folyamatok
processus	eljárások
gaz	benzin
gaz	gáz
gaz	gaz
gaz	gázok
orléans	orleans
orléans	orléans
catégories	kategória
catégories	kategória
catégories	kategóriák
propres	saját
mixte	kevert
mixte	vegyes
mixte	keverve
régulièrement	rendszeresen
juan	juan
véritable	real
véritable	valós
véritable	igazi
véritable	valódi
véritable	őszinte
véritable	valódi
véritable	igaz
véritable	igazi
lee	lee
rapide	rapid
rapide	gyorsan
rapide	gyors
rapide	gyorsan
rapide	gyors
agriculture	mezőgazdasági
agriculture	mezőgazdaság
traduit	lefordítja
traduit	lefordított
traduit	fordítás
traduit	lefordítani
chœur	kórus
chœur	kórus
décret	rendelet
léon	léon
léon	leon
léon	leo
naturelle	természetes
plantes	üzemek
plantes	növények
plantes	növény
permettre	lehetővé
nommée	megnevezett
résidence	tartózkodási
résidence	lakóhely
fusion	fúzió
fusion	egyesülés
fusion	összefonódás
fusion	egyesülni
fusion	fúzió
fusion	fúziós
fusion	olvad
critères	kritérium
critères	szempontok
critères	kritériumok
commandement	parancsolat
commandement	parancsnokság
commandement	parancs
portrait	portré
choses	dolgok
choses	dolgokat
jan	jan
sang	sang
sang	énekelt
sang	énekeltem
sang	vér
sang	véres
sang	blood
jeanne	jane
jeanne	jeanne
indique	jelzi
yeux	szemed
yeux	szeme
yeux	szem
yeux	szemek
yeux	szemet
yeux	szeme
yeux	eye
yeux	szem
désigne	kijelöli
all	mindegyik
all	mind
all	minden
types	típusok
types	típusai
reprise	folytatás
prédécesseur	elődje
retraite	nyugdíjba
retraite	nyugdíj
retraite	nyugdíjas
retraite	visszavonult
retraite	nyugdíjas
retraite	nyugdíj
retraite	nyugdíjak
retraite	panzió
retraite	visszavonulás
description	megnevezés
description	leírása
description	leírás
ferroviaire	vasútvonal
ferroviaire	vasút
ferroviaire	vasúti
ferroviaire	sín
ferroviaire	vasút
ferroviaire	vasúti
ferroviaire	vasút
table	táblázat
table	asztali
table	tábla
table	asztal
antonio	antonio
magnitude	nagysága
emploi	állás
emploi	állások
emploi	munkahelyek
emploi	foglalkoztatottság
emploi	foglalkoztatási
emploi	foglalkoztatás
promotion	kinevezés
promotion	előléptetés
promotion	előmozdítása
promotion	kiemelés
promotion	promóciós
québécois	quebec
alliance	szövetség
unités	egységek
unités	egység
importantes	fontos
brun	brown
brun	barna
faune	fauna
faune	túrázni
faune	túrázás
faune	kirándulás
faune	túra
originaire	származó
faite	készítette
faite	készült
faite	tett
faite	kész
actions	részvények
actions	részvény
actions	részesedés
actions	műveletek
actions	fellépések
actions	akciók
actions	intézkedések
actions	cselekvések
baron	báró
contributeurs	hozzájáruló
contributeurs	közreműködő
contributeurs	közreműködő
contributeurs	közreműködők
biographie	bio
biographie	életrajz
effets	hatások
effets	hatásai
effets	hatás
effets	hatása
effets	hatás
effets	effektus
bosnie	bosznia
bosnie	boszniai
explique	megmagyarázza
égypte	egyiptom
avenue	avenue
avenue	sugárút
blocage	zár
blocage	blokkoló
blocage	blokk
dominique	dominic
dominique	dominique
dominique	dominikai
dominique	dominika
nœud	csomópont
nœud	csomót
nœud	csomó
serbe	szerb
serbe	szerb
serbe	szerbia
événements	események
événements	esemény
événements	rendezvények
christophe	chris
christophe	christopher
christophe	kristóf
christophe	christophe
atelier	műhely
auguste	auguste
auguste	augustus
raisons	okok
raisons	oka
devrait	kéne
devrait	kellene
francis	feri
francis	francis
francis	ferenc
atlantique	atlanti
cent	száz
cent	centes
cent	cent
voiture	autóval
voiture	kocsi
voiture	autó
voiture	kocsival
agent	ügynök
disney	disney
débute	kezdődik
débute	kezdődik
écrite	megírva
écrite	írásbeli
écrite	írta
écrite	írott
chute	vízesés
chute	esés
chute	őszi
chute	zuhanás
chute	ősszel
chute	ősz
chute	esés
chute	zuhanás
chute	zuhan
communiste	kommunisták
communiste	kommunista
présentation	megjelenítés
présentation	bemutatása
présentation	bemutató
étranger	idegen
étranger	űrlény
étranger	külföldi
étranger	idegen
étranger	külföldi
étranger	kül
étranger	külföldiek
documentaire	dokumentumfilm
cartes	kártyák
cartes	lapok
cartes	kártya
cartes	térkép
cartes	térképeket
cartes	térképek
cartes	térkép
cartes	térképet
sièges	ülések
sièges	ülés
secret	titok
secret	titkos
secret	titoktartás
couple	pár
couple	nyomaték
publics	nyilvános
publics	nyilvánosság
publics	nyilvánosan
publics	publikus
col	col
col	nyakörv
métro	metró
métro	metró
métro	metro
mary	mary
mary	mária
mines	bányászati
mines	bányász
mines	aknák
conférence	konferencia
conférence	konferencián
conférence	előadás
palmarès	ranglista
mains	kéz
mains	kezek
alfred	alfred
locaux	helyiségek
locaux	telephelyén
locaux	helyi
locaux	helyiek
publiée	közzétette
publiée	kiküldött
publiée	közzétett
publiée	közzétette
publiée	publikált
publiée	közzétett
soir	este
soir	estét
soir	éj
soir	este
soir	éjjel
soir	éjszaka
coureur	futó
coureur	racer
coureur	versenyző
basé	alapú
basé	alapozott
différence	diff
différence	különbség
bateau	csónak
bateau	hajó
bateau	hajós
musicale	zenés
musicale	zenei
musicale	musical
enregistré	rögzített
enregistré	rögzítve
enregistré	regisztrált
enregistré	nyilvántartott
enregistré	bejegyzett
enregistré	regisztrált
enregistré	nyilvántartott
enregistré	megmentette
enregistré	mentve
enregistré	mentett
xls	xls
connexe	összefüggő
connexe	kapcsolódó
connexe	rokonok
connexe	rokon
connexe	kapcsolatban
changement	változás
changement	változtatás
changement	megváltozott
changement	változások
privée	magán
privée	privát
commencé	kezdődött
commencé	kezdte
commencé	elkezdődött
commencé	kezdődött
commencé	megkezdődött
commencé	elkezdődött
électrique	elektromos
électrique	villamos
électrique	villany
électrique	elektromos
telles	ilyen
opérations	műveletek
opérations	üzemeltetés
opérations	tranzakció
opérations	ügyletek
opérations	tranzakciók
vite	gyorsan
vite	gyors
vite	gyorsan
vite	gyors
vite	gyorsan
diocèse	egyházmegye
rhin	rajna
identité	személyazonosság
identité	személyazonosságát
identité	identitás
normandie	normandie
normandie	normandia
culturel	kulturális
romans	rómaiak
romans	regényeket
romans	regény
sportive	sport
sportive	sportos
bourg	bourg
rejoindre	csatlakozz
rejoindre	csatlakozás
rejoindre	csatlakozik
rejoindre	csatlakozás
hommage	hódolat
hommage	tribute
collecte	gyűjtés
collecte	gyűjteni
collecte	adománygyűjtés
collecte	adatgyűjtés
collecte	gyűjtés
collecte	gyűjtemény
collecte	kollekció
faveur	szívességet
faveur	szívesség
faveur	szívesség
transports	szállítmányok
transports	közlekedés
transports	szállítás
transports	szállítást
transports	közlekedés
transports	fuvarozás
transports	szállítás
transports	közlekedési
seuls	egyedül
rio	rio
juge	judge
juge	bíró
francisco	francisco
néerlandais	holland
néerlandais	dutch
lille	lille
complexe	összetett
complexe	komplex
und	und
concept	elképzelés
concept	koncepció
concept	fogalom
universitaire	university
universitaire	egyetem
universitaire	akadémiai
titulaire	jogosultja
titulaire	jogosult
diffusée	terjesztett
contexte	háttér
contexte	háttere
contexte	háttérben
contexte	összefüggés
contexte	összefüggésben
contact	kapcsolatfelvétel
contact	kapcsolattartó
contact	kontakt
contact	érintkezés
contact	kapcsolat
contact	kapcsolatba
fortement	erősen
fortement	erősen
vis	csavar
vis	vis
vis	csavar
concert	koncert
concert	koncerten
lois	jogszabályok
lois	törvényeket
lois	törvények
lois	lois
douze	twelve
douze	tizenkettő
ferme	farm
ferme	gazdaság
one	egy
hautes	high
hautes	magas
hautes	magasan
édouard	edouard
édouard	edward
massif	tömör
massif	szilárd
massif	masszív
massif	hatalmas
vente	vásár
vente	eladó
vente	értékesítés
vente	eladás
vente	eladások
vente	eladás
vente	értékesítés
vente	értékesítési
athlétisme	sportos
athlétisme	atlétikai
athlétisme	atlétika
culte	szekta
répartition	bontás
répartition	terjesztés
répartition	eloszlás
répartition	elosztás
répartition	forgalmazási
répartition	elosztása
répartition	forgalmazás
matériel	anyagok
matériel	anyag
matériel	anyaga
matériel	hardver
matériel	berendezés
matériel	berendezések
matériel	felszerelés
matériel	felszerelések
avocat	ügyvéd
avocat	avokádó
avocat	jogász
avocat	ügyvéd
bras	karok
bras	fegyvert
bras	karokat
bras	kar
bras	fegyverek
bras	kar
bras	karját
calais	calais
proposition	pályázat
proposition	javaslat
épreuves	vizsgálatok
épreuves	tesztek
conduit	hajtott
conduit	vezérelt
appartenant	tartozó
appartenant	birtokolt
appartenant	tulajdonában
perdu	vesztett
perdu	elveszett
perdu	lost
nice	szep
nice	szép
visite	látogatás
visite	tour
visite	turné
visite	túra
solution	megoldást
solution	megoldás
solution	oldat
atteindre	elérés
atteindre	elérése
atteindre	elérni
volley	sortűz
volley	röplabda
promu	hirdetett
portes	kapuk
portes	gates
portes	kapu
portes	ajtó
portes	ajtók
portes	ajtókat
informatique	számítógép
informatique	számítógépek
informatique	számítástechnikai
conception	fogantatás
conception	dizájn
conception	tervezési
conception	design
conception	tervezés
mur	wall
mur	fali
mur	falat
mur	fal
scientifiques	tudományos
scientifiques	tudósok
scientifiques	kutatók
tourisme	turizmus
tourisme	idegenforgalom
passant	passant
passant	tompított
passant	múló
luc	luke
luc	lukács
luc	luc
façade	homlokzat
façade	homlokzat
statue	szobrot
statue	szobor
photos	fotók
photos	fényképek
photos	képek
photos	képek
photos	képeket
photos	képek
photos	fényképek
construire	építsünk
construire	építeni
tente	sátor
scott	scott
contrairement	ellentétes
liège	liège
liège	dugó
liège	parafa
utilisant	használatával
utilisant	használata
utilisant	felhasználva
huile	olaj
huile	kőolaj
huile	olajjal
huile	olajat
convention	egyezmény
convention	konvent
orient	keletre
orient	keleti
orient	kelet
orient	orient
tourné	megfordult
tourné	fordult
dessin	dizájn
dessin	tervezési
dessin	design
dessin	tervezés
dessin	rajza
dessin	rajz
dessin	rajzol
barcelone	barcelonában
barcelone	barcelonai
barcelone	barcelona
manuel	manuel
manuel	kézikönyv
manuel	kézi
manuel	manuális
joe	joe
espagnole	spanyolul
espagnole	spanyolok
espagnole	spanyol
pression	nyomás
maroc	marokkóban
maroc	marokkó
faux	rossz
faux	helytelen
faux	hamis
faux	hamisítvány
faux	mű
faux	kamu
faux	hamis
christ	krisztus
colombie	kolumbia
colombie	columbia
colombie	kolumbia
baie	bogyó
baie	berry
baie	öböl
baie	bay
documents	iratok
documents	dokumentumok
documents	okmányok
documents	dokumentum
athlète	atléta
athlète	sportoló
bourgogne	burgundy
contraire	ellentétes
contraire	szemben
contraire	ellentétes
destination	rendeltetési
destination	cél
destination	rendeltetési
champs	mezőket
champs	mezők
champs	fields
champs	földek
champs	mező
vierge	virgo
vierge	virgin
vierge	szűz
vierge	üres
vierge	üresen
lesquels	ami
lesquels	melyik
lesquels	mely
lesquels	amely
température	hőmérséklet
température	hőmérséklet
température	hőmérséklet
enfance	gyermekkori
enfance	gyerekkorom
enfance	gyermekkorom
enfance	gyerekkori
acteurs	szereplők
acteurs	színészek
candidat	kérelmező
candidat	jelentkező
candidat	felperes
candidat	tagjelölt
candidat	pályázó
candidat	jelölt
lancé	elindított
lancé	indított
dates	dátumok
dates	időpontok
procès	tárgyalás
procès	perek
cercle	kör
cercle	kört
essais	vizsgálatok
essais	tesztek
essais	tesztelés
essais	vizsgálati
essais	vizsgálat
essais	próba
essais	teszt
essais	esszéket
aider	segít
aider	segíteni
aider	segítség
arrêt	leállás
agence	ügynökség
perd	veszteni
perd	veszíteni
perd	veszít
mari	férjem
mari	mari
mari	férje
mari	férjem
mari	férj
élément	tárgy
élément	tétel
élément	elem
élément	elemet
élément	elem
pouvait	lehetne
représentation	képviselet
représentation	képviselete
cycle	ciklus
cycle	ciklusban
chemins	utakon
chemins	utak
renaissance	reneszánsz
renaissance	újjászületés
hall	terem
hall	hall
hall	csarnok
hall	lobbi
jones	jones
marin	marin
marin	tengerész
marin	matróz
marin	hajós
marin	tengerész
marin	tengeri
marin	tengerészgyalogos
domaines	tartományok
domaines	mezőket
domaines	mezők
domaines	fields
domaines	földek
domaines	mező
domaines	térségek
domaines	területek
usine	üzem
usine	növény
usine	gyár
usine	gyári
usine	üzem
usine	gyárban
fontaine	szökőkút
fontaine	kút
fontaine	fontaine
parlementaire	parlamenti
roland	roland
printemps	tavaszi
printemps	tavasz
prêtre	pap
étoiles	csillagos
étoiles	csillag
étoiles	sztár
étoiles	csillagok
étoiles	sztárok
étoiles	csillag
réforme	reformáció
réforme	reformok
réforme	reform
chris	chris
gabriel	gabriel
gabriel	gábriel
élevé	high
élevé	magas
élevé	magasan
élevé	felemelt
élevé	nevelt
élevé	felvetett
élevé	emelt
élevé	emelkedett
élevé	megemelkedett
xixe	xix
monastère	kolostorban
monastère	kolostor
organisé	szervezett
organisé	rendezett
organisé	szervezett
dos	dos
dos	vissza
noël	noël
noël	karácsonykor
noël	karácsonyi
noël	karácsony
enquête	vizsgálat
enquête	nyomozás
enquête	kivizsgálás
enquête	felmérés
enquête	felmérést
enquête	felmérések
trouvé	megtalált
trouvé	megtaláltam
trouvé	talált
anomalie	rendellenes
anomalie	abnormális
anomalie	kóros
anomalie	rendellenesség
anomalie	anomália
anomalie	rendellenesség
majeur	őrnagy
beau	gyönyörű
beau	beau
beau	jóképű
villa	villa
lecture	olvasott
lecture	olvasok
lecture	olvasni
lecture	olvasás
montage	montázs
montage	szerelés
montage	szerelési
montage	vágás
montage	szerkesztés
montage	vágó
montage	telepítés
montage	létesítmény
dollars	dollárban
