και	og
φωτογραφίες	bilder
φωτογραφίες	fotografier
φωτογραφίες	pictures
φωτογραφίες	bilder
καρλ	karl
καρλ	karl
καρλ	carl
διάδοχος	arvingen
διάδοχος	arving
διάδοχος	etterfølger
γιάννη	ioannis
έντονη	intens
έντονη	intenst
έντονη	intense
παλαιά	gammelt
παλαιά	old
παλαιά	gammel
παλαιά	gammal
παλαιά	gamle
παίκτες	spillere
παίκτες	spillere
κύκλο	sirkel
κύκλο	syklus
αρνήθηκε	fornektet
αρνήθηκε	avslått
αρνήθηκε	avvist
αρνήθηκε	avslag
αρνήθηκε	nektet
αρνήθηκε	avslått
αρνήθηκε	avslo
αρνήθηκε	avvist
αρνήθηκε	avslo
αρνήθηκε	nektet
υλικά	materiell
υλικά	materiale
υλικά	materiell
υλικά	materialer
γνώση	kunnskap
βρήκε	funnet
βρήκε	fann
βρήκε	fant
βρήκε	funne
βασική	grunnleggende
βασική	basic
πρόσφατα	nylig
πρόσφατα	nylig
πρόσφατα	nylige
λογοτεχνία	litteratur
ρωσική	russer
ρωσική	russisk
χημεία	kjemi
συμμαχία	alliance
συμμαχία	allianse
συμμαχία	alliansen
ιδέες	ideer
ιδέες	idéer
πίνακες	bord
πίνακες	malerier
λογαριασμό	kontoen
λογαριασμό	konto
λογαριασμό	brukerkonto
παραγωγός	produsent
παραγωγός	produsenten
παραγωγός	produsent
γενικές	generell
γενικές	generelt
γενικές	general
ολλανδία	nederland
προφίλ	profil
προφίλ	profilen
προφίλ	profilene
προφίλ	profiler
κλίμα	klima
σπίτια	hjemmene
σπίτια	hus
ικανότητα	ferdighet
ικανότητα	kapasitet
ικανότητα	kapasiteten
ικανότητα	evne
αποκτήσει	ervervet
αποκτήσει	anskaffet
αποκτήσει	anskaffe
αποκτήσει	skaffe
μνημεία	monumenter
λαμβάνει	mottar
σπάνια	sjelden
σπάνια	sjeldent
σπάνια	skjelden
σπάνια	sjelden
σπάνια	sjeldent
σπάνια	sjeldne
διαγωνισμό	contest
διαγωνισμό	konkurranse
μαθηματικά	matematikk
μαθηματικά	matte
μαθηματικά	matematikk
γέφυρα	bro
προσοχή	oppmerksomhet
είσοδο	entré
είσοδο	inngang
είσοδο	inngangen
είσοδο	entre
πυκνότητα	tetthet
πιθανότατα	trolig
πιθανότατα	antageligvis
πιθανότατα	sikkert
πιθανότατα	antakelig
πιθανότατα	antagelig
πιθανότατα	sannsynligvis
υπουργοί	ministre
υπουργοί	ministrene
μαύρο	sort
μαύρο	svarte
μαύρο	svart
μαύρο	black
φύλλα	løv
φύλλα	blader
φύλλα	laken
φύλλα	sengetøy
κίνδυνο	risiko
κίνδυνο	risikere
κίνδυνο	fare
κίνδυνο	danger
αλλιώς	ellers
ζει	lives
πραγματικά	egentlig
πραγματικά	virkelig
μικρότερη	mindre
μικρότερη	kortere
σφαίρα	sfære
σφαίρα	kule
βάθος	dybde
βάθος	dybden
βήμα	skritt
βήμα	steg
βήμα	trinn
έλλειψη	lack
έλλειψη	mangle
έλλειψη	mangel
έλλειψη	mangel
εγκαταστάσεις	installasjoner
εγκαταστάσεις	installasjoner
εγκαταστάσεις	installasjon
εγκαταστάσεις	installerer
εγκαταστάσεις	anlegg
εγκαταστάσεις	fasiliteter
υψηλή	high
υψηλή	rus
υψηλή	høy
υψηλή	høyt
υψηλή	høgt
κοινότητες	samfunn
βρέθηκαν	funnet
βρέθηκαν	fann
βρέθηκαν	fant
βρέθηκαν	funne
κατάλογο	katalogen
κατάλογο	katalog
κατάλογο	katalogen
κατάλογο	katalog
κατάλογο	katalogen
κυριαρχία	suverenitet
κυριαρχία	dominans
κυριαρχία	dominans
κυριαρχία	dominion
βασικά	utgangspunktet
βασικά	egentlig
βασικά	faktisk
διαχειριστές	administratorer
διαχειριστές	admins
διαχειριστές	administratorer
διαχειριστές	ledere
διαχειριστές	administratorer
ευρώ	eur
ευρώ	euro
αντίστοιχο	tilsvarende
κυβερνήτης	guvernør
κυβερνήτης	stattholder
προγράμματα	programmer
προγράμματα	programmer
προσωπικά	personlig
προσωπικά	personlige
προσωπικά	personlig
εισβολή	invasjon
εισβολή	inntrenging
γραφή	skriver
γραφή	skriving
στρατιωτικός	militæret
στρατιωτικός	militær
στρατιωτικός	militære
οργανισμός	organisasjon
οργανισμός	organisasjonen
οργανισμός	organisasjon
οργανισμός	organisasjonen
οργανισμός	agency
οργανισμός	byrå
οργανισμός	byrået
τούρκους	tyrkere
τούρκους	turks
ρόλος	rolle
απόλλων	apollo
ιστότοπος	nettsted
ιστότοπος	nettside
ιστότοπος	nettstedet
μεγαλύτερα	større
νοσοκομείο	hospital
νοσοκομείο	sjukehus
νοσοκομείο	sykehus
κριτικές	omtaler
κριτικές	anmeldelser
κριτικές	kritikker
συμμετέχουν	delta
πασοκ	pasok
πολιτικοί	politikere
πολιτικοί	politikerne
δει	sett
εκδόθηκε	utstedt
όριο	grense
βουλγαρίας	bulgaria
προφανώς	tilsynelatende
προφανώς	tydligvis
προφανώς	visstnok
προφανώς	tydeligvis
προφανώς	tydeligvis
προφανώς	åpenbart
εμπόριο	handel
εμπόριο	byttehandel
εμπόριο	bytte
εμπόριο	handel
ανάγκες	behov
τίτλοι	titler
χάρτη	kart
χάρτη	charter
ελληνίδα	gresk
προηγούμενη	tidligere
προηγούμενη	førre
προηγούμενη	forrige
ποιήματα	dikt
έντονα	sterkt
έντονα	intenst
στόχος	målsetting
στόχος	målsettingen
στόχος	målet
δημιουργεί	skaper
δημιουργεί	opprettes
αυστρία	østerrike
κέντρα	sentre
άνοιξη	våren
άνοιξη	spring
ιωαννίνων	ioannina
ηλικίας	åge
ηλικίας	age
ηλικίας	alder
ηλικίας	alderen
φέρεται	behandler
φέρεται	godbiter
συγκροτήματα	band
σκοπός	hensikt
σκοπός	formål
φαν	vifte
φαν	fan
φαν	tilhenger
διαμερίσματα	leiligheter
διαμερίσματα	leilighetene
λόγια	ord
λόγια	words
λόγια	orda
παραλία	beach
παραλία	stranda
παραλία	strand
υποστηρίζει	støtter
πράγματι	sannelig
δυτικό	vestlig
δυτικό	vest
δυτικό	vestlige
δυτικό	western
συνεχώς	kontinuerlig
μικρότερο	lesser
μικρότερο	mindre
σώματα	kropper
εξαίρεση	unntaket
εξαίρεση	unntak
εξαίρεση	eksklusjon
εξαίρεση	ekskludering
εξαίρεση	ekskluderende
εξαίρεση	unntak
εξαίρεση	fritak
αιτία	årsak
αιτία	fornuft
αιτία	grunn
αιτία	sak
αιτία	årsak
αιτία	forårsake
ξεκινά	begynner
ξεκινά	starts
ξεκινά	begynner
ξεκινά	starter
αθλητική	athletic
αθλητική	atletisk
πολιτισμός	kulturen
πολιτισμός	kultur
πολιτισμός	sivilisasjon
τράπεζα	bank
διατηρεί	fastholder
διατηρεί	opprettholder
καπ	cap
καπ	cfp
διαφορετική	annerledes
διαφορετική	ulike
διαφορετική	forskjellige
διαφορετική	forskjellig
εκκλησίες	kirker
σκόρερ	toppscorer
υποψήφιος	kandidaten
υποψήφιος	kandidat
πύργος	tårn
πύργος	tower
πύργος	tårnet
σχολεία	skolene
σχολεία	skoler
ντέιβιντ	david
προπονητή	trener
προπονητή	coach
συζητήσεις	diskusjoner
συζητήσεις	debatter
αρχαίο	eldgammelt
αρχαίο	antikkens
αρχαίο	eldgammel
αρχαίο	oldtidens
προώθηση	promotering
προώθηση	kampanje
προώθηση	opprykk
προώθηση	forfremmelse
προώθηση	promotering
προώθηση	fremme
προώθηση	promoterer
προώθηση	promotere
επίσκοπος	biskop
επίσκοπος	bishop
πλούσια	rikt
πλούσια	rike
πλούσια	rik
πλούσια	rich
παράσταση	opptreden
παράσταση	resultater
παράσταση	forestilling
παράσταση	performance
παράσταση	ytelse
παράσταση	vis
παράσταση	vise
παράσταση	show
περάσει	bestå
περάσει	pasning
πολωνία	polen
πολωνία	poland
απόλλωνα	apollo
σοφία	sofia
σοφία	sophia
σοφία	visdom
παρουσίαση	presentasjon
δυνατόν	mulige
δυνατόν	mulig
κατάληψη	occupy
κατάληψη	okkupere
κατάληψη	overtakelse
αναγνώριση	identifisering
αναγνώριση	identifikasjon
αναγνώριση	anerkjennelse
αναγνώριση	erkjennelse
τάγμα	bataljonen
τάγμα	bataljon
άκρο	lem
σήμα	signal
σήμα	skiltet
σήμα	merke
ευχαριστώ	takk
ευρήματα	funn
αεροσκάφος	fly
χρόνος	tid
χρόνος	klokkeslett
χρόνος	gang
πράξεις	operasjoner
πράξεις	handlinger
πράξεις	gjerninger
πράξεις	handlingene
πράξεις	handlinger
φίλιππος	philip
φίλιππος	filip
δυνατό	sterk
δυνατό	strong
δυνατό	sterke
δυνατό	sterkt
βασιλείς	konger
βασιλείς	kings
τουρκική	tyrkisk
επάνω	ovenpå
επάνω	overetasjen
επάνω	oppe
τέταρτη	fjerde
αιγαίου	egeerhavet
ύφος	stil
χώρους	mellomrom
τούρκοι	tyrkere
τούρκοι	turks
ορθόδοξη	ortodoks
παραστάσεις	forestillinger
παραστάσεις	opptredener
παραστάσεις	serier
παραστάσεις	viser
παραστάσεις	show
περιοδικά	magasiner
περιοδικά	tidsskrifter
περιοδικά	blader
παρακαλώ	please
παράγοντες	agenter
παράγοντες	faktorer
τεχνικές	teknikker
αστέρας	stjerna
αστέρας	stjerne
φυτά	planter
αγίων	saints
αγίων	helgener
προτάσεις	forslag
προτάσεις	anbefalingene
προτάσεις	anbefalinger
σύμβουλος	rådgiver
σύμβουλος	konsulent
οικισμό	agglomeration
τεχνολογία	technology
τεχνολογία	teknologi
όπλα	favn
όπλα	armer
όπλα	arms
όπλα	armene
όπλα	våpen
όπλα	skytevåpen
όπλα	geværer
όπλα	pistoler
έκρηξη	utbrudd
έκρηξη	blast
έκρηξη	eksplosjon
συνέλευση	montering
συνέλευση	forsamling
συνέλευση	convention
επιτυχίες	suksesser
βασιλικό	basil
βασιλικό	basilikum
βασιλικό	kongelige
βασιλικό	kongelig
βασιλικό	royal
πάρκο	park
ποίηση	poesi
εθνών	nasjoner
ανατολικό	east
ανατολικό	øst
ανατολικό	østlig
ανατολικό	øst
διαστάσεις	dimensjoner
διαστάσεις	dimensjonene
διαστάσεις	dimensjon
ερείπια	ruiner
ασφάλεια	sikkerheten
ασφάλεια	trygghet
ασφάλεια	sikkerhet
ασφάλεια	trygghet
ασφάλεια	sikkerhet
ασφάλεια	forsikring
ασφάλεια	forsikringer
γραφείο	kontor
γραφείο	kontoret
γραφείο	office
γραφείο	skrivebordet
γραφείο	skrivebord
καθημερινή	hverdags
καθημερινή	everyday
καθημερινή	daglige
καθημερινή	daily
καθημερινή	daglig
καθημερινή	ukedag
εσωτερική	intern
εσωτερική	internt
απλή	enkelt
απλή	enkle
απλή	enkel
αρχεία	arkiv
αρχεία	filer
αρχεία	filene
αρχεία	mapper
αρχεία	plater
αρχεία	records
αρχεία	rekorder
αρχεία	arkiver
διάκριση	forskjellsbehandling
διάκριση	diskriminering
διάκριση	skillet
εβδομάδες	ukene
εβδομάδες	weeks
εβδομάδες	ukevis
εβδομάδες	uker
επιστολή	brev
επιστολή	bokstav
συνεισφορά	bidrag
ιταλικά	italiener
ιταλικά	italienske
ιταλικά	italiensk
πιθανότητα	sannsynlighet
πιθανότητα	mulighet
μόσχα	moscow
μόσχα	moskva
εξέδωσε	utstedt
ηρακλή	hercules
ηρακλή	herkules
καλιφόρνια	californias
καλιφόρνια	california
πέρασμα	passasje
πέρασμα	bestå
πέρασμα	pasning
έμβλημα	insignia
γύρος	rundt
γύρος	runde
γύρος	rund
γύρος	runden
γύρος	round
παύλος	paulus
παύλος	paul
παύλος	pavlos
γερμανικό	tysk
βρετανική	britisk
βρετανική	britiske
συγκρούσεις	konflikter
συγκρούσεις	konflikt
προ	pre
χειμώνα	vinteren
χειμώνα	vinter
πράσινο	grønn
πράσινο	green
πράσινο	grønt
πράσινο	grønne
δία	zevs
δία	jupiter
εταιρείες	selskaper
εταιρείες	bedrifter
εταιρείες	selskaper
εφημερίδες	avispapir
εφημερίδες	avis
εφημερίδες	aviser
εφημερίδες	papirer
εφημερίδες	aviser
αρχαιολογικό	arkeologisk
μουσικός	musiker
χρήματα	money
χρήματα	penger
τραγουδίστρια	sanger
βερολίνο	berlin
κλίμακα	skalaen
κλίμακα	målestokk
κλίμακα	skala
ανέβηκε	opplastet
ανέβηκε	opplastede
μέλλον	fremtidig
μέλλον	fremtiden
μέλλον	future
μέλλον	fremtid
μέλλον	framtid
μέλλον	framtida
κύκλος	sirkel
κύκλος	syklus
νωρίτερα	tidligere
βιέννη	wien
βιέννη	vienna
σκοτώθηκε	drepte
σκοτώθηκε	drept
δεδομένου	gitt
πρότεινε	foreslåtte
πρότεινε	foreslått
βασιλείας	basel
εφαρμογές	applikasjoner
εφαρμογές	programmer
εφαρμογές	søknader
εφαρμογές	apper
εφαρμογές	applikasjoner
εφαρμογές	apper
αλλάξει	endret
αλλάξει	forandret
αλλάξει	skiftet
αλλάξει	endra
αλλάξει	forandra
αιώνες	århundrer
χτίστηκε	bygget
χτίστηκε	bygde
χτίστηκε	bygd
ιστορίες	tales
ιστορίες	hendelser
ιστορίες	historier
ιστορίες	hendingar
ιστορίες	fortellinger
ισπανικά	spansk
βρετανικό	britisk
βρετανικό	britiske
έρευνες	undersøkelser
έρευνες	forskning
έρευνες	research
έρευνες	enquiries
έρευνες	forespørsler
έρευνες	henvendelser
εκλογή	valget
κάνοντας	gjør
κάνοντας	lager
κάνοντας	making
κάνοντας	lage
πρακτική	praktiske
πρακτική	praktisk
πρακτική	øve
πρακτική	praksis
ρίζες	røtter
ρίζες	roots
μερικοί	some
μερικοί	noen
μερικοί	enkelte
ποιητές	diktere
ποιητές	poeter
σύνδεση	pålogging
σύνδεση	innlogging
σύνδεση	forbindelse
σύνδεση	tilkobling
σύνδεση	tilkobling
σύνδεση	kobler
σύνδεση	link
σύνδεση	kobling
σύνδεση	lenke
σύνδεση	tilkobling
σύνδεση	koble
σύνδεση	connect
αυτοκίνητα	cars
αυτοκίνητα	biler
αυτοκίνητα	biler
πλευρές	sides
τεράστια	enorm
τεράστια	stor
τεράστια	digert
τεράστια	svær
τεράστια	kjempestort
τεράστια	enormt
τεράστια	enorm
τεράστια	enorme
διαδίκτυο	internett
διαδίκτυο	internet
νούμερο	tall
νούμερο	nummer
νούμερο	number
νούμερο	antall
δίνοντας	giving
δίνοντας	gir
καφέ	brown
καφέ	brune
καφέ	brunt
καφέ	brun
καφέ	kaffe
πατριάρχης	patriark
ευρύτερη	bredere
ευρύτερη	bredere
οδός	route
οδός	ruta
οδός	rute
οδός	ruten
οδός	gate
οδός	street
οδός	gaten
οδός	gata
οδός	veien
οδός	road
οδός	vei
συμπεριλαμβανομένων	inklusiv
συμπεριλαμβανομένων	deriblant
συμπεριλαμβανομένων	inklusive
συμπεριλαμβανομένων	inkludert
λος	los
γνωστές	kjente
γνωστές	kjent
μάτια	eyes
μάτια	øynene
μάτια	øyne
επιγραφή	inskripsjon
εκδηλώσεις	hendelser
εκδηλώσεις	arrangementer
εκδηλώσεις	hendingar
σερβία	serbia
βαν	varebil
βαν	van
εσσδ	sovjetunionen
ποικιλία	mangfold
ποικιλία	variasjon
κώστα	costas
κώστα	costa
χρονικά	krønikene
δολοφονία	attentat
δολοφονία	myrde
δολοφονία	drap
δολοφονία	mord
αθλητής	idrettsutøver
αθλητής	atlet
αθλητής	friidrettsutøver
αθλητής	idrettsmann
φιλόσοφος	filosof
φιλόσοφος	filosofen
παρασκευή	fredag
καθήκοντα	oppgaver
καθήκοντα	plikter
απώλειες	savn
απώλειες	tap
απώλειες	tapene
απώλειες	tap
απώλειες	tap
συνεχίζει	fortsetter
αποφοίτησε	uteksaminert
εκπομπή	sending
εκπομπή	sendingen
εκπομπή	kringkasting
εκπομπή	kringkaste
εκπομπή	emisjon
κινητήρα	motor
κινητήρα	motor
αντικαταστάθηκε	erstattet
τόμας	thomas
απλό	enkelt
απλό	enkle
απλό	enkel
απλό	sletten
εβδομάδα	uken
εβδομάδα	uke
εβδομάδα	uka
εβδομάδα	ukedager
έρχεται	kommer
έρχεται	coming
επιστήμες	vitenskap
επιστήμες	naturvitenskap
αυλή	gårdsplassen
αυλή	yard
αυλή	tunet
αυλή	bakgården
αυλή	bakgård
επαγγελματική	profesjonell
επαγγελματική	profesjonelle
γαλλικό	fransk
φήμη	omdømme
φήμη	rykte
φήμη	ry
φήμη	berømmelse
φήμη	fame
δημοσίευσε	publiserte
δημοσίευσε	publisert
κόλπο	triks
κόλπο	knep
τύμπανα	tromme
τύμπανα	drum
τύμπανα	trommer
τύμπανα	trommesett
ανακάλυψη	oppdager
ανακάλυψη	oppdage
ανακάλυψη	oppdag
ανακάλυψη	oppdagelse
ανακάλυψη	discovery
ιδρυτής	grunnlegger
ιδρυτής	grunnleggeren
διαφορές	uenigheter
διαφορές	forskjellene
διαφορές	ulikheter
διαφορές	forskjeller
διαφορές	tvister
διαφορές	stridigheter
διαφορές	konflikter
κινήσεις	moves
κινήσεις	bevegelser
πυρήνα	core
πυρήνα	kjernen
πυρήνα	kjerne
πυρήνα	kjerne
ποιος	kven
ποιος	who
ποιος	hvem
νόμπελ	nobel
κανονική	regulært
κανονική	regelmessige
κανονική	vanlig
κανονική	normalt
κανονική	normale
κανονική	normalen
κανονική	normal
αδελφή	sister
αδελφή	søster
αδελφή	syster
αδελφή	søsteren
αδελφή	søstera
έπεσε	fell
έπεσε	falt
άγαλμα	statue
βραζιλία	brasil
βορρά	nordover
βορρά	north
βορρά	nord
δύσκολο	hard
δύσκολο	vanskeleg
δύσκολο	hardt
δύσκολο	vanskelig
δύσκολο	vanskelige
δύσκολο	vanskelig
προσπαθεί	forsøker
προσπαθεί	prøver
προσπαθεί	forsøker
προσπαθεί	prøver
αριθμούς	tall
αριθμούς	numre
συνεργάστηκε	samarbeidet
ιερουσαλήμ	jerusalem
στρατόπεδο	leiren
στρατόπεδο	leirskole
στρατόπεδο	leir
στρατόπεδο	camp
εννέα	ni
εννέα	nine
διαφορετικό	annerledes
διαφορετικό	ulike
διαφορετικό	forskjellige
διαφορετικό	forskjellig
αλήθεια	ekte
αλήθεια	sant
αλήθεια	true
αλήθεια	sanne
αλήθεια	sannhet
αλήθεια	egentlig
αλήθεια	virkelig
ποσότητα	mengde
ποσότητα	antall
ποσότητα	kvantitet
δισκογραφία	diskografi
διαδρομή	route
διαδρομή	ruta
διαδρομή	rute
διαδρομή	ruten
διαδρομή	sti
νερά	waters
νερά	farvann
σουηδία	sweden
σουηδία	sverige
λατινική	latin
λατινική	latinske
λατινική	latinsk
ολόκληρο	helhet
ολόκληρο	hel
ολόκληρο	whole
έκφραση	uttrykk
υπολογιστή	computer
υπολογιστή	datamaskinen
υπολογιστή	datamaskin
γνωστοί	kjente
γνωστοί	kjent
γνωστοί	bekjente
γνωστοί	bekjentskaper
προσφορά	budrunde
προσφορά	bid
προσφορά	bud
προσφορά	budet
προσφορά	tilbudet
προσφορά	tilby
προσφορά	tilbud
φρούριο	festning
φρούριο	fort
παρατηρήσεις	bemerkninger
παρατηρήσεις	observasjoner
παρατηρήσεις	kommentarar
παρατηρήσεις	kommentarer
δίκη	rettssak
δίκη	prøving
δίκη	rettergang
σχόλια	kommentarar
σχόλια	kommentarer
άξονα	aksling
άξονα	akse
νομική	juridiske
νομική	juridisk
νομική	lovlig
γράμμα	brev
γράμμα	bokstav
υποψηφιότητα	kandidatur
υποψηφιότητα	nominasjonen
υποψηφιότητα	nominasjon
πνεύμα	ånd
πνεύμα	spirit
βουνά	fjell
παλιό	gammelt
παλιό	old
παλιό	gammel
παλιό	gammal
παλιό	gamle
τομείς	sektorer
συμφωνώ	enig
συρία	syria
γενιά	generasjon
κατανομή	sammenbrudd
κατανομή	tildeling
κατανομή	distribusjon
κατανομή	fordeling
στίχους	versene
στίχους	tekster
κλειστό	lukka
κλειστό	lukket
κλειστό	stengt
αυτοκίνητο	bil
αυτοκίνητο	bilmerke
εξαρτάται	avhenger
εξαρτάται	spørs
κατάταξη	rangering
κατάταξη	ranking
δικαιοσύνης	justice
δικαιοσύνης	rettferdighet
μεξικό	mexico
φυσικός	naturlige
φυσικός	natural
φυσικός	naturlig
φυσικός	naturtalent
φυσικός	fysiker
τουρνουά	turnering
τουρνουά	turneringer
αντίτυπα	eksemplarer
ημερολόγιο	kalenderen
ημερολόγιο	kalender
ημερολόγιο	dagbok
ημερολόγιο	journal
ημερολόγιο	tidsskrift
ημερολόγιο	dagbok
στατιστικά	statistikk
συμβολή	bidrar
συμβολή	bidra
συμβολή	bidrag
βασικές	grunnleggende
βασικές	basic
στυλ	styles
στυλ	stiler
στυλ	stil
ήλιο	helium
τοπικές	lokale
τοπικές	lokalt
τοπικές	lokal
τοπικές	local
ρεάλ	real
ρεάλ	ekte
ρεάλ	reelt
βοήθησε	hjulpet
βοήθησε	hjalp
κρατών	stater
κρατών	delstater
γράφτηκε	skriftlige
γράφτηκε	skrevet
θεωρεί	anser
βοηθός	assisterende
βοηθός	assistent
βοηθός	assistenten
βοηθός	hjelper
βοηθός	hjelperen
βοηθός	stedfortreder
βοηθός	fullmektig
ελβετία	sveits
αναζήτηση	søk
αναζήτηση	quest
αναζήτηση	søken
αναζήτηση	tokt
βιομηχανία	industri
βιομηχανία	bransje
υποστήριξε	støttede
υποστήριξε	forsørget
υποστήριξε	støttet
υποστήριξε	støttes
καλλιτεχνικό	kunstnerisk
καλλιτεχνικό	kunstneriske
τεύχος	problem
εσύ	du
εσύ	deg
μπάσκετ	basket
μπάσκετ	basketball
επιστρέφει	returnerer
μουσικοί	musikere
κοιλάδα	dal
κοιλάδα	valley
προϊόν	produkt
προϊόν	produktet
παλάτι	palass
παλάτι	palasset
παλάτι	palace
πασά	pasha
συγχώνευση	sammenslåingen
συγχώνευση	sammenslåing
συγχώνευση	sammenslåingen
συγχώνευση	sammenslåing
εμπειρία	opplevelse
εμπειρία	erfaring
εμπειρία	opplev
σκηνές	scenene
σκηνές	scener
σκηνές	telt
σκηνές	teltene
καθ	kath
αθλητικά	joggesko
αθλητικά	sport
αθλητικά	idretter
αθλητικά	idrett
χρυσός	golden
χρυσός	gylne
χρυσός	gyllen
χρυσός	gyllent
χρυσός	gull
φίλος	vennen
φίλος	venninne
φίλος	ven
φίλος	venn
τρίτος	tredje
τρίτος	third
σύγκριση	sammenligning
ανακοινώθηκε	annonsert
ανακοινώθηκε	kunngjorde
ανακοινώθηκε	kunngjort
επιστήμονες	vitenskapsfolk
επιστήμονες	forskere
επιστήμονες	vitenskapsmenn
περιφέρειες	regioner
ηττήθηκε	beseires
ηττήθηκε	overvunnet
ηττήθηκε	beseiret
δώδεκα	twelve
δώδεκα	tolv
δικηγόρος	jurist
δικηγόρος	advokat
διεξαγωγή	gjennomføre
πρίγκιπας	prinsen
πρίγκιπας	fyrste
πρίγκιπας	prince
πρίγκιπας	prins
έφυγε	gone
έφυγε	gått
έφυγε	borte
οδηγός	sjåfør
οδηγός	veiledningen
οδηγός	veiledning
οδηγός	guide
οδηγός	veiviser
δρόμος	gate
δρόμος	street
δρόμος	gaten
δρόμος	gata
δρόμος	veien
δρόμος	road
δρόμος	vei
τελικός	finale
τελικός	final
τελικός	siste
πιστεύεται	trodd
πιστεύεται	trodde
συνέβη	hendte
συνέβη	skjedde
συνέβη	hendt
συνέβη	skjedd
τοπικά	lokalt
τοπικά	lokale
τοπικά	lokalt
τοπικά	lokal
τοπικά	local
πίστη	faith
πίστη	tro
πίστη	lojalitet
παραδοσιακά	tradisjonelt
παραδοσιακά	tradisjonelle
παραδοσιακά	tradisjonell
παραδοσιακά	tradisjonelt
προέλευση	opprinnelse
προέλευση	opphav
προέλευση	proveniens
προέλευση	opprinnelsen
ισχυρή	kraftfull
ισχυρή	mektig
ισχυρή	kraftig
διαχείριση	administrere
διαχείριση	administrering
διαχείριση	administrerende
διαχείριση	administrere
διαχείριση	management
διαχείριση	ledelse
σταδιοδρομία	karriere
σταδιοδρομία	karrieren
σταδιοδρομία	karrierer
σταδιοδρομία	karriere
ιράν	iran
ιράν	irans
πιθανό	sannsynlig
πιθανό	trolig
πιθανό	sannsynligvis
πιθανό	mulige
πιθανό	mulig
τζορτζ	george
τζορτζ	georg
παρουσίασε	presentert
παρουσίασε	presenteres
συναυλίες	konserter
συναυλίες	spillejobber
συναυλίες	gig
αίμα	blod
αίμα	blood
ιστορικές	historisk
αντίστοιχη	tilsvarende
ζωγραφική	malerkunst
ζωγραφική	maleri
βελτίωση	forbedrer
βελτίωση	forbedre
βελτίωση	forbedringer
βελτίωση	forbedringene
βελτίωση	forbedre
βελτίωση	forbedring
βέλγιο	belgias
βέλγιο	belgia
διάμετρος	diameter
εξωτερική	ekstern
εξωτερική	eksternt
εξωτερική	eksterne
υπολογίζεται	beregnes
υπολογίζεται	kalkulert
κτήριο	bygningen
κτήριο	building
κτήριο	bygge
κτήριο	bygning
αστυνομία	politi
αστυνομία	police
αστυνομία	politiet
επιμέλεια	varetekt
επιμέλεια	foreldreretten
πτήση	flyreise
πτήση	flytur
πτήση	flyging
καρκίνο	kreft
αλεξάνδρεια	alexandria
στίχοι	versene
στίχοι	tekster
απευθείας	direkte
απευθείας	direct
απευθείας	direkte
σύμβολα	symboler
ρωσικά	russer
ρωσικά	russisk
πρίγκιπα	prinsen
πρίγκιπα	fyrste
πρίγκιπα	prince
πρίγκιπα	prins
ηλίας	ilias
ηλίας	elijah
ηλίας	elia
ηλίας	elias
φυλή	klan
φυλή	klanen
φυλή	stamme
φυλή	kappløp
φυλή	rase
φυλή	race
βενετία	venice
βενετία	venedig
βενετία	venezia
χαρακτήρας	karakter
χαρακτήρας	rollefigur
δέχεται	godtar
δέχεται	aksepterer
δέχεται	godkjenninger
κόστος	kostnader
κόστος	kostnad
κόστος	koster
κόστος	kosta
κόστος	kostnader
κόστος	koster
τύποι	typer
προηγουμένως	tidligere
σύζυγο	ektefelle
σύζυγο	ektemann
σύζυγο	kona
σύζυγο	wife
σύζυγο	kone
σύζυγο	hustru
δημοκρατικό	demokratisk
σκωτίας	skottlands
σκωτίας	skottland
σκωτίας	scotland
σκωτίας	skotsk
λατινικά	latin
λατινικά	latinske
λατινικά	latinsk
εγκαταστάθηκαν	avgjort
εγκαταστάθηκαν	avklart
εγκαταστάθηκαν	bosatte
σημείωσε	notert
δυνατή	sterk
δυνατή	strong
δυνατή	sterke
δυνατή	sterkt
μέτρο	måle
κλασική	klassisk
κλασική	klassisk
κλασική	klassiker
κλασική	klassiske
κλασική	classic
πιάνο	piano
διπλό	dobbelt
διπλό	dobbeltgjenger
διπλό	dobbel
μηχανική	mekanikk
μηχανική	engineering
απώλεια	savn
απώλεια	tap
υπέστη	lidd
υπέστη	led
πραγματική	faktiske
καν	khan
καν	khanen
ψήφους	stemmer
αποστολές	forsendelser
αποστολές	oppdrag
κυριακή	søndag
βουνό	fjell
βουνό	mountain
βουνό	fjellet
ανθρώπινη	menneskelig
πωλήσεις	salget
πωλήσεις	salg
παραμείνει	forblir
παραμείνει	forbli
ηλείας	elis
γεωμετρία	geometri
ερρίκος	henry
φιναλίστ	finalist
φιναλίστ	finalistene
φιναλίστ	finalister
σωστά	riktig
σωστά	høyre
σωστά	rett
σωστά	riktig
σωστά	korriger
σωστά	korrekt
σωστά	korrigere
σωστά	riktige
άνοιξε	åpne
άνοιξε	åpen
άνοιξε	åpent
άνοιξε	open
τρόπους	måter
τρόπους	folkeskikk
τρόπους	manerer
κάποτε	once
νικήτρια	vinner
γιουγκοσλαβίας	jugoslavia
σοβαρά	alvorlig
σοβαρά	seriøst
αφαίρεση	fjerne
αφαίρεση	fjerner
αφαίρεση	fjerne
αφαίρεση	fjern
αφαίρεση	fjerningen
αφαίρεση	fjerning
συμπτώματα	symptomer
προσωρινά	midlertidig
