और	och
चुनाव	val
चुनाव	choice
व्यक्तिगत	personlig
व्यक्तिगत	personliga
व्यक्तिगत	personligt
व्यक्तिगत	individuell
व्यक्तिगत	individuellt
व्यक्तिगत	individ
व्यक्तिगत	individuella
व्यक्तिगत	individualism
मेल	mail
मेल	post
मेल	posta
मेल	brev
दूसरा	sekund
दूसरा	andra
प्रवेश	införsel
प्रवेश	inträde
प्रवेश	entré
प्रवेश	ingång
यूरोप	eu
यूरोप	europe
यूरोप	europa
शुरुआत	börjar
शुरुआत	början
दूरी	avstånd
दूरी	distans
दूरी	avstånd
दूरी	mellanrum
निर्मित	byggt
निर्मित	byggda
निर्मित	byggd
निर्मित	byggde
निर्मित	skapad
निर्मित	skapat
निर्मित	skapade
निर्मित	skapats
निर्मित	skapades
सामग्री	innehållet
सामग्री	innehåll
सामग्री	material
सामग्री	materiellt
सामग्री	innehållet
सामग्री	innehåll
सामग्री	innehållsförteckning
सामग्री	material
ऊर्जा	energi
ऊर्जा	energy
घटनाएँ	händelser
घटनाएँ	evenemang
ली	lee
वैज्ञानिक	vetenskapsman
वैज्ञानिक	forskare
वैज्ञानिक	vetenskapligt
वैज्ञानिक	vetenskapliga
वैज्ञानिक	vetenskaplig
वैज्ञानिक	vetenskapsmän
वैज्ञानिक	forskare
कुमार	kumar
उद्देश्य	mål
उद्देश्य	syften
उद्देश्य	målsättningar
उद्देश्य	ändamål
उद्देश्य	syften
उद्देश्य	aim
उद्देश्य	sikta
उद्देश्य	syfte
उद्देश्य	ändamål
उद्देश्य	målsättning
उद्देश्य	objektiv
उद्देश्य	objektivt
प्रस्तुत	presenterade
प्रस्तुत	framlagda
प्रस्तुत	presenteras
प्रस्तुत	presenterad
प्रस्तुत	presenterat
प्रान्त	provins
प्रान्त	län
प्रान्त	provinsen
ऐतिहासिक	historiskt
ऐतिहासिक	historisk
ऐतिहासिक	historiska
ऐतिहासिक	historiskt
ऐतिहासिक	historisk
ऐतिहासिक	historiska
सर्वश्रेष्ठ	bästa
सर्वश्रेष्ठ	bäst
धार्मिक	religiöst
धार्मिक	religiösa
धार्मिक	religiös
द्वीप	ön
केंद्र	centrum
केंद्र	center
केंद्र	mitten
केंद्र	centrumet
केंद्र	centrum
केंद्र	centre
जनसंख्या	populationen
जनसंख्या	befolkning
जनसंख्या	befolkningen
जनसंख्या	folkmängd
जनसंख्या	population
यही	prejudikat
सामने	front
सामने	främre
सामने	framsidan
सामने	fram
सामने	framsida
ठीक	okej
ठीक	fine
रेल	järnvägar
रेल	järnväg
रेल	järnväg
रेल	järnvägen
रेल	järnväg
रेल	tågen
रेल	tåg
दिए	givet
दिए	given
दिए	givna
पदार्थ	materia
पदार्थ	material
पदार्थ	materiellt
पदार्थ	substans
पदार्थ	ämne
पदार्थ	material
तथ्य	fakta
तथ्य	faktum
तथ्य	fakta
लाभ	fördelar
लाभ	förmåner
लाभ	övertag
लाभ	fördelar
लाभ	fördel
लाभ	vinst
लाभ	nytta
लाभ	fördelar
साम्राज्य	imperiet
साम्राज्य	imperium
साम्राज्य	rike
साम्राज्य	empire
साम्राज्य	monarki
साम्राज्य	monarkin
सदस्यों	medlemmars
सदस्यों	medlemmarna
सदस्यों	medlemmar
सदस्यों	ledamöter
देवी	gudinna
देवी	gudinnan
देवी	devi
भूमि	landa
भूमि	land
व्यापक	uttömmande
व्यापक	omfattande
व्यापक	heltäckande
व्यापक	utarbeta
व्यापक	breda
व्यापक	bred
व्यापक	brett
व्यापक	wide
व्यापक	breda
व्यापक	bred
व्यापक	brett
किमी	mph
प्रबंधन	hantera
प्रबंधन	management
प्रबंधन	ledning
प्रबंधन	hantering
प्रबंधन	förvaltning
परीक्षण	testa
परीक्षण	test
परीक्षण	provning
परीक्षण	test
परीक्षण	testar
परीक्षण	tester
परीक्षण	testa
परीक्षण	test
परीक्षण	testar
परीक्षण	testning
परीक्षण	provning
अनुसंधान	forska
अनुसंधान	forskning
आन्ध्र	andhra
गीत	låtar
गीत	sånger
गीत	texter
गीत	låten
गीत	sång
गीत	song
गणना	antal
गणना	greve
गणना	räkna
गणना	beräkning
गणना	beräknat
गणना	beräknade
गणना	beräknas
गणना	beräknad
गणना	beräkna
गणना	beräkning
निम्न	låga
निम्न	lågt
निम्न	low
निम्न	låg
खोज	sökningar
खोज	sökning
खोज	sök
खोज	söka
खोज	prospektering
खोज	utforskning
खोज	upptäck
खोज	upptäcker
खोज	upptäcka
खोज	upptäckt
खोज	upptäckter
खोज	upptäckten
खोज	discovery
सांस्कृतिक	humant
सांस्कृतिक	human
सांस्कृतिक	humana
सांस्कृतिक	kulturella
सांस्कृतिक	kulturellt
सांस्कृतिक	kulturell
जाति	genrer
जाति	lopp
जाति	race
जाति	ras
जाति	tävla
जाति	tävling
जाति	kast
व्यवहार	uppträdande
व्यवहार	beteenden
व्यवहार	beteende
व्यवहार	uppförande
व्यवहार	beteenden
व्यवहार	beteenden
व्यवहार	beteende
व्यवहार	uppförande
योगदान	bidra
योगदान	bidrag
योगदान	bidrag
प्रतिशत	procent
प्रतिशत	procentsats
प्रतिशत	procent
इनकी	deras
इनकी	sina
सही	perfekt
सही	perfect
सही	perfekta
सही	höger
सही	rätt
सही	sanna
सही	sann
सही	sant
सही	true
सही	korrigera
सही	rätta
सही	korrekt
सही	rätt
पुरुष	karlar
पुरुष	män
पुरुष	manskap
पुरुष	manlig
पुरुष	manliga
पुरुष	hane
पुरुष	manligt
पुरुष	mannen
पुरुष	människan
पुरुष	man
मिल	kvarn
मिल	mill
मिल	kvarnen
जनगणना	folkräkning
संबंधी	relativ
संबंधी	relativt
संबंधी	relativa
संबंधी	släkting
अंतर्गत	under
उद्योग	branscher
उद्योग	industrier
उद्योग	industrin
उद्योग	industri
उद्योग	bransch
छोटी	small
छोटी	små
छोटी	litet
छोटी	liten
छोटी	little
छोटी	lilla
छोटी	litet
छोटी	liten
छोटी	kort
छोटी	korta
छोटी	short
छोटी	mindre
मदद	hjälp
दिशा	riktningen
दिशा	riktning
दिशा	läggning
दिशा	orientering
दिशा	inriktning
सूचना	info
सूचना	anmälan
सूचना	underrättelse
सूचना	märka
सूचना	upplysningar
सूचना	information
सूचना	uppgifter
कमी	avsaknad
कमी	brist
पत्र	brev
पत्र	bokstav
पत्र	skrivelse
राम	ram
राम	rama
नवम्बर	november
नवम्बर	nov
माता	mata
पीछे	bakåt
पीछे	baklänges
पीछे	tillbaks
पीछे	tillbaka
पीछे	bakåt
पीछे	rygg
पीछे	backa
पीछे	bakom
पीछे	bakåt
पीछे	bakre
पीछे	bak
राष्ट्रपति	president
राष्ट्रपति	ordförande
राष्ट्रपति	ordföranden
राष्ट्रपति	talmannen
दल	fester
दल	parter
दल	partier
दल	parterna
दल	besättning
दल	besättningen
दल	manskap
दल	crew
दल	party
दल	fest
दल	part
दल	kalas
दल	parti
मीटर	mts
मीटर	mätare
मीटर	meter
मीटर	mätare
मीटर	meter
मीटर	meter
मीटर	meter
क्रिया	aktion
क्रिया	åtgärder
क्रिया	åtgärd
क्रिया	handling
क्रिया	agerande
क्रिया	verb
क्रिया	åtgärder
क्रिया	insatser
क्रिया	verksamhet
क्रिया	aktiviteten
क्रिया	aktivitet
गूगल	google
गूगल	googles
गूगल	googla
गूगल	google+
कॉलेज	högskolor
कॉलेज	högskolan
कॉलेज	college
कॉलेज	högskola
विवाह	bröllop
विवाह	äktenskap
विवाह	äktenskapet
विवाह	giftermål
विवाह	bröllop
मैच	matchning
मैच	match
मैच	matchar
मैच	matcha
बनाए	skapad
बनाए	skapat
बनाए	skapade
बनाए	skapats
बनाए	skapades
सुधार	förbättring
सुधार	förbättringar
सुधार	förbättringarna
सुधार	rättelser
सुधार	rättelse
सुधार	korrigering
सुधार	reformer
सुधार	reformera
सुधार	reformering
सुधार	reformen
सुधार	reform
सुधार	förbättring
सुधार	förbättringar
समाप्त	slutför
समाप्त	avsluta
समाप्त	slutet
समाप्त	end
समाप्त	slut
समाप्त	avsluta
समाप्त	slutfört
समाप्त	avslutad
समाप्त	avslutade
समाप्त	slutförd
समाप्त	avslutat
समाप्त	avslutade
समाप्त	klar
समाप्त	avslutat
समाप्त	färdiga
समाप्त	färdig
समाप्त	upphörde
समाप्त	utgångna
करें	toc
दिनों	dagarna
दिनों	dagar
दिनों	days
बच्चों	ungar
बच्चों	kids
बच्चों	barn
प्रौद्योगिकी	technology
प्रौद्योगिकी	tekniken
प्रौद्योगिकी	teknik
प्रौद्योगिकी	teknologi
महत्व	betydelse
रह	stannar
रह	reh
नियम	regler
नियम	bestämmelser
नियम	regeln
नियम	regel
नियम	härska
जन्मे	född
जन्मे	born
जन्मे	födda
शब्दों	ord
चीनी	kineser
चीनी	kinesiskt
चीनी	kines
चीनी	kinesisk
चीनी	kinesiska
स्वास्थ्य	hälsa
सहायक	biträdande
सहायक	assisterande
सहायक	assistent
सहायक	hjälpsam
सहायक	hjälpreda
सहायक	hjälpare
घोषणा	kungörelse
घोषणा	tillkännagivandet
घोषणा	tillkännagivande
घोषणा	meddelande
घोषणा	förklaring
घोषणा	deklarationen
घोषणा	försäkran
घोषणा	deklaration
प्रयुक्त	använda
प्रयुक्त	använt
प्रयुक्त	begagnad
प्रयुक्त	används
प्रयुक्त	begagnade
प्रयुक्त	praetor
उल्लेख	nämner
उल्लेख	omnämnande
उल्लेख	nämna
उल्लेख	nämner
कहीं	nånstans
कहीं	någonstans
उपयुक्त	justerad
उपयुक्त	lämpliga
उपयुक्त	passande
उपयुक्त	lämplig
उपयुक्त	lämpligt
उपयुक्त	lämpliga
उपयुक्त	lämpligt
उपयुक्त	lämplig
उपयुक्त	passande
बंद	stänga
बंद	nära
बंद	stäng
बंद	iväg
बंद	off
बंद	stängda
बंद	stängd
बंद	sluten
बंद	stängt
किलोमीटर	kilometer
किलोमीटर	kilometer
किलोमीटर	kilometer
जिसने	vilka
जिसने	vem
जिसने	who
इंग्लैंड	england
इंग्लैंड	eng
धीरे	gradvis
धीरे	successivt
धीरे	långsamt
धीरे	sakta
सार्वजनिक	offentliga
सार्वजनिक	offentligt
सार्वजनिक	offentlig
लाख	miljon
लाख	miljoner
लाख	lacs
लाख	lac
खिलाफ	emot
खिलाफ	mot
सफल	framgångsrika
सफल	framgångsrik
सफल	lyckad
सफल	lyckat
सफल	framgångsrikt
सफल	blomstra
सफल	lyckas
सफल	produktiv
सफल	framgångar
सफल	succé
सफल	framgång
पहचान	identifiera
पहचान	identifiering
पहचान	identifikation
पहचान	identiteter
पहचान	identitet
राष्ट्र	nationer
राष्ट्र	nations
राष्ट्र	nationerna
राष्ट्र	nations
राष्ट्र	nationen
राष्ट्र	nation
संग्रह	samlingar
संग्रह	arkiv
संग्रह	arkiverar
संग्रह	arkivera
संग्रह	samling
संग्रह	samlingen
संग्रह	collection
संग्रह	insamling
भीतर	inside
भीतर	inomhus
भीतर	inne
भीतर	insidan
भीतर	inuti
भीतर	inom
मौजूद	existerar
मौजूद	existera
मौजूद	nuvarande
मौजूद	närvarande
मौजूद	present
मौजूद	nutid
रक्त	blodet
रक्त	blod
रक्त	blood
कांग्रेस	kongressen
कांग्रेस	congress
कांग्रेस	kongress
सम्मान	respekt
सम्मान	respekten
सम्मान	respekterar
सम्मान	respektera
सम्मान	ära
सम्मान	heder
सम्मान	hedra
नृत्य	dance
नृत्य	dansa
नृत्य	dans
नृत्य	dansar
सामूहिक	kollektivt
सामूहिक	kollektiva
सामूहिक	kollektiv
स्रोत	källa
स्रोत	källor
लगे	lage
एकल	enda
एकल	ensamstående
एकल	single
एकल	singel
एकल	enstaka
संकेत	omgående
संकेत	ledtråd
संकेत	tips
संकेत	vink
संकेत	antydan
संकेत	signal
संकेत	signalera
संकेत	symbol
संकेत	symbolen
संकेत	antydningar
संकेत	tips
मानक	standarden
मानक	standard
बताया	berättat
बताया	berättade
स्वतंत्रता	friheten
स्वतंत्रता	frihet
स्वतंत्रता	freedom
स्वतंत्रता	liberty
स्वतंत्रता	frihet
स्वतंत्रता	självständighet
स्वतंत्रता	oberoende
स्वतंत्रता	självständigt
स्वतंत्रता	oavhängighet
स्वतंत्रता	independence
यौगिक	förening
यौगिक	sammansatt
विकि	wiki
विद्यालय	skolor
विद्यालय	skolorna
विद्यालय	skola
विद्यालय	skolan
अंतर्राष्ट्रीय	internationalen
अंतर्राष्ट्रीय	international
अंतर्राष्ट्रीय	internationell
अंतर्राष्ट्रीय	internationella
अंतर्राष्ट्रीय	internationellt
विशाल	jättestor
विशाल	enorm
विशाल	enormt
विशाल	enorma
विशाल	enorm
विशाल	enorma
विशाल	enormt
विशाल	large
विशाल	stora
विशाल	stor
विशाल	stort
विशाल	massiva
विशाल	massiv
विशाल	massivt
विशाल	massive
विशाल	vidsträckt
गैर	icke
गैर	non
बंगाल	bengal
कानून	juridik
कानून	lagen
कानून	lag
कानून	law
कानून	lagar
महान	jättebra
महान	härligt
महान	toppen
बल	kraft
बल	force
बल	tvinga
भाई	bro
भाई	broder
भाई	bror
तहत	under
उपचार	rättsmedel
उपचार	åtgärda
उपचार	botemedel
उपचार	avhjälpa
उपचार	behandling
उपचार	behandlingen
उपचार	behandlingsmetoder
उपचार	behandlingar
केन्द्र	centrum
केन्द्र	center
केन्द्र	mitten
केन्द्र	centrumet
केन्द्र	centrum
केन्द्र	centre
अवस्था	stat
अवस्था	statliga
अवस्था	delstat
अवस्था	statligt
लागू	tillämpade
लागू	tillämpad
लागू	ansökt
लागू	tillämpat
लागू	tillämpas
लागू	tillämpa
लागू	applicera
लागू	tillämpligt
लागू	tillämpliga
लागू	tillämplig
निजी	personlig
निजी	personliga
निजी	personligt
निजी	privat
निजी	basse
निजी	privata
निर्णय	omdöme
निर्णय	domen
निर्णय	omdöme
निर्णय	beslutet
निर्णय	beslut
निर्णय	avgöranden
निर्णय	beslut
जॉन	johannes
जॉन	john
जॉन	johan
मिला	funnen
मिला	hittad
मिला	hittades
मिला	hittas
मिला	hittat
मिला	hittade
मिला	fick
मिला	got
मिला	mila
घंटे	timmar
घंटे	öppettider
वंश	dynastin
प्रारंभिक	ursprungligt
प्रारंभिक	initial
प्रारंभिक	ursprunglig
प्रारंभिक	inledande
प्रारंभिक	preliminärt
प्रारंभिक	preliminära
प्रारंभिक	preliminär
मुक्त	gratis
मुक्त	fri
मुक्त	free
मुक्त	ledig
मुक्त	fritt
मुक्त	fria
बल्कि	aye
बल्कि	snarare
बल्कि	hellre
परन्तु	men
मनुष्य	mänskliga
मनुष्य	mänsklig
मनुष्य	mänskligt
मनुष्य	människa
मनुष्य	mannen
मनुष्य	människan
मनुष्य	man
उपकरण	verktyget
उपकरण	verktyg
उपकरण	enheter
उपकरण	anordningar
उपकरण	utrustning
उपकरण	anordningar
उपकरण	apparater
उपकरण	anordning
उपकरण	enhet
उपकरण	enheten
उपकरण	verktyg
उपन्यास	novell
उपन्यास	romanen
उपन्यास	roman
नेपाल	nepal
ऑफिस	kontor
ऑफिस	kontoret
ऑफिस	office
बदलाव	ändra
बदलाव	byt
बदलाव	ändring
बदलाव	förändring
बदलाव	byta
अनुमति	behörigheter
अनुमति	behörighet
अनुमति	tillåtna
अनुमति	tillåts
अनुमति	tillåtet
अनुमति	tillåten
अनुमति	tillåtelse
अनुमति	behörighet
अनुमति	tillstånd
नीति	policy
नीति	politik
नीति	policyn
हवाई	hawaiian
हवाई	hawaii
गांव	byn
गांव	by
गांव	village
वापस	tillbaks
वापस	tillbaka
वापस	bakåt
वापस	rygg
वापस	backa
यूरोपीय	eu
यूरोपीय	europe
यूरोपीय	europa
यूरोपीय	europeisk
यूरोपीय	europeiskt
यूरोपीय	europeiska
यूरोपीय	europé
पटना	patna
साधारण	enkla
साधारण	enkelt
साधारण	enkel
साधारण	trivialt
साधारण	medelmåttig
साधारण	medioker
साधारण	allmän
साधारण	allmänna
साधारण	allmänt
देखने	visning
पंजाब	punjab
दक्षिणी	sydlig
दक्षिणी	södra
दक्षिणी	syd
दक्षिणी	söderut
दक्षिणी	söder
दक्षिणी	södra
बैंड	band
बैंड	musikgrupp
नया	ny
नया	nyhet
नया	nya
नया	nytt
नया	nyare
पर्वत	mountain
पर्वत	berg
पर्वत	berget
सूर्य	sön
सूर्य	sun
सूर्य	sol
अनुवाद	översättning
अनुवाद	översätta
अनुवाद	översätt
अनुवाद	översättningar
समुदाय	gemenskaperna
समुदाय	samhällen
समुदाय	gemenskaper
समुदाय	communityn
समुदाय	gemenskapen
समुदाय	gemenskap
समुदाय	samhälle
समुदाय	community
मान	värdena
मान	värden
मान	värderingar
मान	värde
स्वतंत्र	självständig
स्वतंत्र	självständiga
स्वतंत्र	oberoende
स्वतंत्र	självständigt
स्वतंत्र	fristående
टीवी	tv
टीवी	television
टीवी	televisionen
हाल	senaste
हाल	nyligen
चला	run
चला	springa
चला	kör
चला	spring
कथा	berättelse
पक्ष	ynnest
पक्ष	gynna
पक्ष	sidan
पक्ष	side
पक्ष	sido
दृश्य	visningar
दृश्य	utsikt
दृश्य	vyer
दृश्य	åsikter
दृश्य	scen
दृश्य	synlig
दृश्य	synligt
दृश्य	synliga
दृश्य	utsikt
दृश्य	vy
दृश्य	visa
भोजन	köket
भोजन	livsmedel
भोजन	mat
भोजन	föda
भोजन	livsmedel
भोजन	kvällsmat
भोजन	måltider
भोजन	mjöl
भोजन	måltid
शिव	shiva
मॉडल	modeller
मॉडल	modellerna
मॉडल	förlagor
मॉडल	modellen
मॉडल	förebild
मॉडल	model
मॉडल	förlaga
मॉडल	modell
मुंबई	bombay
मुंबई	mumbai
आयोजित	innehas
आयोजित	höll
आयोजित	hölls
आयोजित	hålls
प्रकाशन	förlag
प्रकाशन	publicering
प्रकाशन	publicera
प्रकाशन	utgivning
प्रकाशन	publicerar
प्रकाशन	offentliggörande
प्रकाशन	publikation
प्रकाशन	publicering
प्रांत	provins
प्रांत	län
प्रांत	provinsen
अतः	alltså
अतः	därför
मिलियन	milan
मिलियन	milano
मिलियन	miljon
मिलियन	miljoner
मिलियन	miljontals
मिलियन	miljoner
पांच	fem
पांच	five
संचालित	brukas
संचालित	opererade
संचालित	driven
संचालित	drivs
संचालित	motordrivna
संचालित	drivna
उससे	honom
वहां	där
विधानसभा	montering
विधानसभा	församling
विधानसभा	församlingen
मन	mind
मन	sinnet
मन	sinne
मन	mann
ऑस्ट्रेलिया	australien
उम्र	ålder
उम्र	åldern
सागर	sagar
सागर	sea
सागर	sjö
सागर	hav
सागर	havet
सक्रिय	aktiverade
सक्रिय	aktiverat
सक्रिय	aktiverad
सक्रिय	adjektiv
सक्रिय	aktiva
सक्रिय	aktiv
सक्रिय	aktivt
आया	aya
आया	kom
निश्चित	vissa
निश्चित	visst
अभिनेत्री	aktris
अभिनेत्री	skådespelerska
छोड़	skip
छोड़	ledighet
छोड़	lämna
कृपया	snälla
कृपया	vänligen
जर्मनी	tyska
जर्मनी	tysk
जर्मनी	tyskt
जर्मनी	tyskland
हासिल	uppnådd
हासिल	uppnådda
हासिल	uppnådde
हासिल	uppnått
लंदन	london
जापान	japan
वस्तु	varan
वस्तु	objekt
वस्तु	föremål
वस्तु	material
वस्तु	materiellt
वस्तु	objektet
वस्तु	objekt
वस्तु	föremål
वस्तु	objekt
वस्तु	föremål
सम्मानित	ärad
सम्मानित	hedrad
स्वरूप	formatera
स्वरूप	formatet
स्वरूप	format
जीत	win
जीत	vinst
जीत	vinna
जीत	vinn
जीत	jeet
जीत	vinner
जीत	vinster
जीत	segrar
अध्यक्ष	president
अध्यक्ष	ordförande
अध्यक्ष	ordföranden
अध्यक्ष	talmannen
अध्यक्ष	högtalare
अध्यक्ष	talare
अध्यक्ष	styrelseordförande
अध्यक्ष	ordförande
राज्यों	staterna
राज्यों	stater
राज्यों	delstater
मामले	rättsfall
मामले	fall
मामले	ärenden
विजेता	segrare
विजेता	vinnare
विजेता	vinnaren
विजेता	vinnare
विजेता	vinnarna
बाजार	bazaar
बाजार	basar
बाजार	marknaderna
बाजार	marknader
बाजार	marknaden
बाजार	market
बाजार	marknad
लीग	ligan
लीग	league
लीग	förbundet
लीग	liga
लीग	ligor
मिलती	umgänge
कविता	dikt
कविता	poesi
तरफ	sidan
तरफ	side
तरफ	sido
दिसंबर	december
दिसंबर	dec
खान	khan
वास्तविक	real
वास्तविक	verklig
वास्तविक	äkta
वास्तविक	riktigt
वास्तविक	verkligt
वास्तविक	riktig
वास्तविक	faktiska
वास्तविक	faktisk
वास्तविक	genuina
वास्तविक	genuin
वास्तविक	genuint
वास्तविक	äkta
इलाहाबाद	allahabad
चैनल	kanaler
चैनल	chanel
चैनल	kanal
चैनल	channel
चैनल	kanalen
उत्पाद	produkten
उत्पाद	produkt
उत्पाद	produkterna
उत्पाद	produkter
राज	raj
सात	sjua
सात	seven
सात	sju
सात	vii
आरंभ	börja
आरंभ	start
आरंभ	startar
आरंभ	starta
आरंभ	start
योग्य	kvalificerat
योग्य	kvalificerad
योग्य	kvalificerade
योग्य	berättigade
समुद्र	hav
समुद्र	sea
समुद्र	sjö
समुद्र	hav
समुद्र	havet
प्रारंभ	påbörjade
प्रारंभ	började
प्रारंभ	startat
प्रारंभ	påbörjad
प्रारंभ	startad
प्रारंभ	startade
प्रारंभ	börja
प्रारंभ	start
प्रारंभ	startar
प्रारंभ	starta
प्रारंभ	start
प्रारंभ	förrätt
प्रारंभ	starter
समाचार	nyheter
समाचार	news
समाचार	nyhet
समाचार	nyheterna
समस्या	problem
समस्या	problemet
समस्या	problematiskt
समस्या	utfärdande
समस्या	emission
वीडियो	filmklipp
वीडियो	videon
वीडियो	video
वीडियो	videoklipp
वीडियो	filmklipp
वीडियो	videor
वीडियो	videos
वीडियो	videoklipp
नही	inte
नही	ej
वन	skog
वन	skogs
वन	skogen
वन	forest
मत	röster
मत	omröstningar
मत	omröstning
संभव	möjligt
संभव	möjlig
संभव	möjliga
नेटवर्क	network
नेटवर्क	nätverket
नेटवर्क	järnvägsnät
नेटवर्क	nätverk
नेटवर्क	nätverk
घटना	händelse
घटना	incident
घटना	tillbud
घटना	händelse
घटना	evenemang
घटना	event
घटना	evenemanget
घटना	fenomenet
घटना	fenomen
घटना	företeelsen
घटना	företeelse
प्रकृति	nauru
प्रकृति	natur
प्रकृति	naturen
प्रकृति	nature
मूल्य	pris
मूल्य	price
मूल्य	priset
मूल्य	värde
रोचक	intressanta
रोचक	intressant
क्लब	club
क्लब	klubb
क्लब	klubben
क्लब	klubba
क्लब	klöver
क्लब	klubbar
क्लब	klubbor
क्लब	klubbarna
समिति	kommittén
समिति	kommitté
समिति	utskottet
समिति	utskott
सर्वाधिक	most
सर्वाधिक	mest
अरब	saudiarabien
अरब	arabien
अरब	arab
अरब	arabisk
अरब	arabiska
अरब	miljard
अरब	miljarder
राजनीति	politik
राजनीति	politiker
चरण	kliv
चरण	step
चरण	steg
चरण	stadier
चरण	etapper
चरण	faser
चरण	fotsteg
चरण	steg
चरण	trappsteg
चरण	scen
चरण	etapp
चरण	stadium
चरण	skede
नाटक	drama
नाटक	dramatik
नाटक	dramat
विरोध	protesterna
विरोध	protester
विरोध	protest
विरोध	protester
विरोध	protesterar
विरोध	protestera
विरोध	kontrasten
विरोध	kontrast
विरोध	motstånd
विरोध	oppositionen
विरोध	invändning
विरोध	opposition
विरोध	konflikterna
विरोध	konflikter
विरोध	konflikten
विरोध	konflikter
विरोध	konflikt
ज्ञात	kända
ज्ञात	känd
ज्ञात	känt
नेतृत्व	ledarskap
अंतर	skillnad
अंतर	skillnaden
अंतर	mellanrum
अंतर	lucka
अंतर	gap
अनुभव	upplevelser
अनुभव	erfarenheter
अनुभव	upplevelse
अनुभव	erfarenheter
अनुभव	erfarenhet
संरचना	strukturen
संरचना	struktur
संरचना	strukturera
संरचना	textur
संरचना	sammansättningen
संरचना	sammansättning
निर्धारित	beslutsam
निर्धारित	fastställd
निर्धारित	bestämd
कैलेंडर	almanacka
कैलेंडर	kalendern
कैलेंडर	kalender
सीमित	inskränka
सीमित	begränsa
सीमित	limited
सीमित	begränsat
सीमित	begränsade
सीमित	begränsad
सीमित	smalt
सीमित	smala
सीमित	smal
पत्रिका	tidskrift
पत्रिका	tidskriften
पत्रिका	tidningen
पत्रिका	tidning
पत्रिका	magasin
पत्रिका	tidskrift
पत्रिका	journal
पत्रिका	tidning
तेल	olja
काव्य	poetiskt
काव्य	poesi
छोटा	small
छोटा	små
छोटा	litet
छोटा	liten
छोटा	little
छोटा	lilla
छोटा	litet
छोटा	liten
छोटा	kort
छोटा	korta
छोटा	short
छोटा	tiny
छोटा	liten
संपादन	edit
संपादन	redigera
संपादन	redigerar
संपादन	redigerar
संपादन	redigera
संपादन	redigering
संपादन	redigerare
संपादन	redaktörer
औसत	genomsnitt
औसत	genomsnittligt
औसत	medelvärde
औसत	genomsnittliga
औसत	genomsnittlig
औसत	medelmåttig
औसत	medioker
औसत	medelvärde
औसत	elakt
औसत	elak
औसत	menar
औसत	mena
औसत	mean
अफ्रीका	afrika
अफ्रीका	sydafrika
विश्वास	tillit
विश्वास	trust
विश्वास	förtroende
विश्वास	faith
विश्वास	tron
विश्वास	tro
विश्वास	förtroendet
विश्वास	självförtroende
विश्वास	förtroende
विश्वास	tror
विश्वास	tro
विश्वास	tron
विश्वास	tro
विश्वास	övertygelse
रक्षा	skydda
रक्षा	beskydda
रक्षा	försvaret
रक्षा	försvar
रक्षा	försvaret
रक्षा	försvar
जर्मन	tyska
जर्मन	tysk
जर्मन	tyskt
विपरीत	omvänd
विपरीत	omvänt
विपरीत	omvända
विपरीत	vända
विपरीत	motsatsen
विपरीत	mittemot
विपरीत	motsatt
विपरीत	motsatta
खुद	själv
खुद	själv
खुद	äga
खुद	eget
खुद	egen
खुद	egna
निर्माता	producenter
निर्माता	tillverkare
निर्माता	tillverkaren
निर्माता	producent
निर्माता	skaparen
निर्माता	skapare
प्रतियोगिता	tävling
प्रतियोगिता	konkurrens
प्रतियोगिता	tävling
विद्युत	el
विद्युत	elektricitet
विद्युत	elektriskt
विद्युत	elektrisk
विद्युत	elektriska
विद्युत	electric
विद्युत	elektriskt
विद्युत	elektrisk
विद्युत	elektriska
वायु	vinden
वायु	vindkraft
वायु	vind
वायु	air
वायु	luft
निर्भर	beroende
निर्भर	avhängiga
निर्भर	bero
निर्भर	beror
आसपास	närliggande
अधिनियम	act
अधिनियम	akt
अधिनियम	agera
लिखे	skriva
लिखे	skriv
रूस	ryssland
विजय	vijay
विजय	segern
विजय	seger
विजय	segra
बस	buss
बस	bus
बस	bara
गुरु	guru
महाराष्ट्र	maharashtra
महिलाओं	ladies
महिलाओं	damerna
महिलाओं	damer
महिलाओं	kvinnor
महिलाओं	honor
महिलाओं	kvinnor
हमारे	våra
हमारे	vårat
हमारे	vår
हमारे	vårt
हमारे	våran
फ्रांस	frankrike
फ्रांस	france
धारा	aktuell
धारा	nuvarande
धारा	aktuellt
धारा	aktuella
धारा	avsnitt
धारा	sektionen
धारा	sektion
धारा	avdelning
धारा	avsnittet
धारा	bäck
धारा	stream
धारा	ström
प्रेम	kärlek
प्रेम	älska
प्रेम	love
प्रेम	älskar
इंजन	motorns
इंजन	motor
इंजन	motorn
इंजन	motorer
आंदोलन	upprördhet
आंदोलन	agitation
आंदोलन	rörelser
आंदोलन	rörelsen
आंदोलन	rörelse
आंदोलन	förflyttning
अंतरराष्ट्रीय	internationalen
अंतरराष्ट्रीय	international
अंतरराष्ट्रीय	internationell
अंतरराष्ट्रीय	internationella
अंतरराष्ट्रीय	internationellt
कृष्णा	krishna
अभिनय	agerar
अभिनय	tillförordnad
अभिनय	skådespeleri
अभिनय	agera
सफलता	framgångar
सफलता	succé
सफलता	framgång
विधान	lagstiftande
विधान	lagstiftningen
विधान	lagstiftning
रासायनिक	kemisk
रासायनिक	kemikalie
रासायनिक	kemiskt
